mom,H,kb,T,alpha,epsilon,c,M,f
2.0148142945663343,1.4903751992015513,1.710616298784734,2.9437143021766192,2.2328195450214783,1.512245814961761,1.712854940666491,2.607940487081449,1.1214633941097696
1.916803588167138,1.7071044686874708,2.6254121014752827,2.429790100495498,2.6748277577110158,1.4580527187033,2.172533426754863,1.1851310833430344,0.6513557774519704
1.2941042990122744,1.3340080662906475,1.906150537997106,1.2247417199825903,1.2540717944505482,1.997257394505742,2.291183378736769,1.7510798796385565,0.8555819762652912
1.7717375037398624,2.6787529212336763,1.3665013113380513,1.1664121916185104,1.1428671499228482,2.7486971452671254,1.7130156921694817,1.6692850132227588,3.240538665723708
1.132715688066518,2.0633250909438328,1.400678645099472,1.6036289018259529,2.294497863229336,1.2880017944660016,1.3957886305436216,2.041091389246371,1.9816902121793616
1.4035285820610903,1.3073349610015184,1.6752490837370408,2.4536145470548947,1.4525188574570471,2.003522125371421,1.746800343361474,1.8715238477487408,0.598233210999531
2.4412155309247003,1.2788367764383397,1.5084528474074346,2.2854615642111664,1.747004286513036,2.317471233432501,1.3192247660750838,1.425104653319173,1.3426650548860528
1.1134647792906116,2.316417109808824,2.475176045236002,2.7108950183079625,1.69129584452526,2.0584074887031423,2.401892242244532,2.972578014174541,0.4546462774546301
1.8518521027341364,2.9594751587618786,1.1343726395041611,1.023633464874543,1.355559498835725,1.2665458581762754,2.253091757207913,1.0593742914450357,5.075970623853751
1.9714300677409893,2.29427215457934,2.603097437733207,2.682734646509098,2.698235874020641,1.9361122312460304,1.2569559860632695,2.578337458703402,1.289716759948087
2.3734246719835097,1.6500601703201854,2.2215928785199037,2.1040202617235284,1.0173581382366037,1.0948412271566497,1.635327390768368,2.1838898334049377,1.2231449107151589
2.9902588536886245,1.055926052440947,2.6665562208086118,2.722220278218756,2.683530036629075,2.125127369980233,2.435859127960865,1.214230805346611,0.5414308324186815
2.451959378300331,1.693907939765264,2.0458960006831024,1.2399005241631773,2.611589772622496,2.357372026681819,2.7845208670283124,2.180090800907829,1.938404570967822
1.2823757011956065,2.1081625599602662,1.7459278448154472,1.6506866598115777,2.4154715150393367,2.5530542447734184,1.102854534141205,2.1031175563162456,1.6659914892492322
1.5263502542766416,1.9931228068278213,1.1846585520703905,2.82540344345126,2.212886474069673,1.1890225005805013,1.4088440816587444,1.28159968342402,1.4568912590579266
1.308851154014231,2.616117406909732,2.3705232755908394,2.8363608129257485,2.97670040119789,2.267971195776761,2.293011050195763,2.465822125300792,0.6290832392375387
1.889026360673357,2.013773322311988,2.1836363339567675,1.1042715710120132,1.4683406937518515,2.7572056077340776,2.935546391961657,2.96409114411458,1.721084069054266
1.403829644415472,2.044972722897125,1.1025968802344557,2.8087074957325004,1.5930272448678524,2.1636911379087618,2.470807039336224,1.3160730620259236,0.998946143907049
1.535760819969315,2.1699776609455403,2.699262506736452,2.9986069480876383,1.1098619066565232,2.206356490998775,2.06871191084473,1.7717788027627008,0.4512465519685759
1.4422179811426743,1.7997770943385405,1.197598049280925,1.3344152262522462,2.089776277048552,2.115872321339671,1.3977042040529477,1.3521937701289302,2.2411766927931454
1.093264994379023,1.7184612331337583,1.0819196314155577,2.805001780618903,1.4471583570728523,2.879904127638713,1.1335380654444729,1.968690829807682,0.8964240793579346
2.71077459759989,2.6167892594150866,2.743856988746996,2.4737022694697237,1.7832744977794175,1.7318110194553762,1.3194111922473108,1.042220325589536,1.2912965309255806
1.6642117630247732,1.196776646285238,2.024042178903197,1.057212004620364,2.375629255625287,1.525862651094714,1.8821928524917444,1.8456576759905208,1.5615960852790278
2.5482166284935666,1.3420261579558082,1.3236051413471257,2.811796281952588,1.3659517036802298,2.534022088536942,2.083753563149481,2.4007843444991046,1.1229421497516143
2.5203356870020395,2.701206913463669,1.8293166964444287,1.4941753959831097,2.5223901851900257,2.2072390148150203,1.595360437527846,2.603720182193665,3.568696916840722
2.6359679070089976,2.674360547490254,1.59522809268832,2.192842148971469,1.1556281076130837,2.8918136931486407,1.9277933611698004,1.6340112908310973,2.147655750074025
2.711487098149985,1.963599287892496,2.1033119709379733,1.3933861560950336,2.6826227979595965,1.2272117378660183,1.965924245923472,2.1389614914187614,2.9359964690483977
1.3134346856989294,2.3721196438521357,1.62317877622111,1.813415664053712,1.668514641615706,1.9056808088468296,2.111188183058929,1.8006656624357336,1.21631200461166
2.207161024205197,1.7967349832671284,1.7126602551135015,1.967020044584978,2.460780350602408,2.5044484482755345,1.957108687079308,1.6158714674373622,1.4487430767957408
1.4457439249574249,1.5395980542409868,2.488658456714627,2.974839525133475,2.273854107630762,1.4691205771850888,1.9041981552795897,1.3957650850828347,0.4170031565233438
2.476282835847968,2.395215285129906,2.7437257857103776,2.744902325208153,1.728637519649271,2.188310158209076,2.020892559853858,2.6824357974845654,0.9581449932708797
2.7698499306067594,1.8828525393744744,1.3282412959476275,1.9269161354354916,1.6151701144612431,1.953911445458788,2.091946740606128,2.791623590559458,2.608335401327717
1.5649582070160142,1.3392481255187705,2.1612369914837384,2.676797383056522,2.3028752050578323,1.8141447004465048,2.1581445003054123,2.4247193551219155,0.5410468114686465
2.381949336332207,1.1008720628613882,1.7874683498872614,2.574607495317008,2.9320777275392027,2.04435695704506,2.615977639590844,2.1147064659220254,0.7991917515962227
1.6663196287489552,2.323585237037225,2.322000242103897,2.0720697463541864,2.3056641516899874,2.9883590718942807,1.1439055817848776,2.799702126747188,1.376454168665627
2.245442603838937,2.9124898378747632,1.7857239603123216,2.0811298092360446,2.298877872736917,2.298894573091148,1.5773833449360486,1.0047814071014023,2.003753554502865
2.325223909129176,1.983169612613226,2.749461680480438,1.285483568683642,1.5909984858127009,2.949420681551429,2.089948123422956,1.3976134599850616,1.4182526071961885
1.2737998256652103,1.814406316619816,1.3281321242691515,2.99546407763377,1.1185434873617266,2.802695265212622,2.6477459716325864,1.5317151997842526,0.6088576297971352
2.9129167006800856,1.0182731200297244,1.4474854083127002,2.506348305484952,2.202571624587619,1.4741030275930371,2.6272787436326417,2.51705180178256,1.2550684419983864
1.7785085110340717,1.0878223648154062,2.3367293756696563,2.854437398866702,1.7845735410519092,2.8397815055041318,1.1880211520786133,2.3670249218824133,0.5710740731939253
2.0432882999287814,2.86251129339284,1.796175041001615,1.575936679601435,1.0967849705325472,1.232604604198947,2.049886257457675,1.4024392260444971,2.280651475744563
2.850716862198829,1.9818589889877092,1.87275019365049,1.491176546792283,1.113045911794561,1.0354250807813064,2.1609509773508484,1.747672299968834,2.4337885076725128
1.2111573309069985,2.1239044448396154,1.461927698002672,2.605630731595726,1.2411226972543896,1.5174156042156528,2.437001260941728,1.1684628826576335,0.7264653210504866
1.5757301755124724,1.1262941527179753,2.203643809266572,1.8434405295877767,2.593199078564537,1.7793723005897122,1.689253290772599,1.5902847049929971,0.7519209882456059
2.959274751130184,1.2171510597897957,2.099229141020249,2.6393201983861685,2.602060192336846,1.3246924765032595,2.7757741452172398,1.8599053347349128,0.9033516319084816
2.171205696860021,1.7392691401038611,1.6284133087311006,2.4722295473383133,1.811012268430088,2.421701040279812,1.4370547713255728,2.783960163753921,1.4817316202563502
2.5510335902791725,1.3780208358092358,2.9875743597392006,1.86092750241562,2.150634832763461,2.515102074393829,2.9028763111478986,1.7495500692910428,0.7137616200437564
2.422572705390116,1.612385525476735,2.037107478726057,1.4502787115086493,1.5868128056588082,1.9509201410527892,1.4965046302513596,1.6786080732003636,1.8220574842841284
2.946727790287781,1.412156190232988,1.334418509314645,2.7558360592773994,2.0937137484046957,1.0350574345585528,2.313167515063183,1.6214427064499024,1.6227327401441256
2.928560107078453,1.351023811561276,2.7733557752486613,1.5931127151713211,2.2615254364092854,1.0404893892907352,1.02940343785116,1.807132212830141,3.352382446589199
1.0570504117136417,1.011594416068914,1.561855663787523,2.9803444756199817,2.6166607316436146,1.5110242357966115,2.924847363018533,2.069542546981456,0.3248510967601199
2.7428327229558285,2.7525744241012102,1.950150202132708,1.7146346618132065,1.6682816500012203,2.549482323654361,1.8414825578929932,1.2052081676292443,2.44863622420426
1.7615682384778817,2.336332938100821,2.027032149214424,2.381146100396768,2.44716693348847,1.072050002267375,2.1589078126828705,2.987718042224872,1.3867215751409177
2.809827124802789,2.154558884668269,2.218864753784916,2.9864080479945425,2.301888092737414,2.3985611889285403,1.2743811544614971,2.907818441627162,1.642224906687857
2.6061865547958174,2.569309083659386,2.798781933884801,1.9945477859241216,1.6472747443999505,1.131477608383827,1.1280348192134375,2.8067962547863576,2.698785775734018
2.1763224796586087,2.6530454951732985,2.747641396024889,2.840028419377247,1.483627657020284,1.1283577096153972,2.0684663776192584,2.0456228391642592,0.9152471323504692
1.0377473467346974,1.69390269747322,2.6912468801170046,2.6575141753927523,1.900986904731176,1.9434732097255691,1.3205588956033416,2.675778447610557,0.4635523118556948
1.8790432439659563,2.051571165485625,1.4918478900928027,2.154460266683841,1.7443604581217746,1.923807672311702,2.044588261971489,2.3084631321947024,1.492114550298542
2.5380927299994287,2.8251354181105968,1.4809577727933052,1.6115364584376592,1.3769140183054325,2.1752075841267966,2.446583096426847,1.449783193152056,3.167490239689586
1.8352737662811565,2.179183154635117,2.1921560972180334,2.2187472155485715,2.392929148751387,2.8038660880414072,1.2964738900694093,2.0330598677584923,1.2117799222712224
1.5257369283630229,2.9801329813615376,1.9213955588092837,2.4437275085952352,1.3355310750256402,1.7111635559071758,2.5124722702273727,1.745236210765538,1.0384969909723432
1.3934373715440045,2.8299337943197336,2.5670400284853008,1.629537596919694,2.5199819600860467,1.3997641681864308,2.4579357428971806,2.5013261223158416,1.1909769632892266
1.746371435862656,1.705402895986696,1.6098529099746386,1.591377633635023,2.3843853910448165,1.9856612979092243,2.028597421888336,1.966016156500658,1.5535903606501713
2.940820964143504,2.369376512214116,2.007615931731743,2.823500831979194,2.070786404200843,2.8045091314224964,1.254896915623923,1.3037757512182946,1.5463831258393983
1.5191337808855043,1.838800983034164,2.762220843071881,1.61558837129808,2.1267397599229105,2.625555105602737,2.873068325825166,2.8099432403843148,0.7198183132816851
2.905431614311307,1.5131564564043316,2.8813403826211497,1.3777160213344737,2.2740963978256428,2.62938102440038,1.4779829345623157,1.890576373030408,1.6553479072007264
2.797034937894185,2.74821730167281,2.117050801702349,2.308893478978697,2.869160315119388,2.822736856940063,1.3957002375336425,1.560434907352499,2.038500676457527
2.175916385052064,1.5061848861589129,2.902823795331717,1.6413483733369585,1.0050550582735802,2.369781826389656,2.558247341584085,1.843738597176284,0.7424236967608641
2.468357364347844,1.1603808550262078,1.0125444608880352,2.7664118895218253,1.7775481861235372,2.312497011468078,1.7882637440526783,1.604118953334336,1.3623081907492145
1.284455620225354,1.9679689183566675,1.4311521152623663,1.291296428207524,2.208452712419213,1.2826622114009023,1.4856198378041443,1.041122845875801,1.932316978481066
2.215625387504173,1.7561328003764949,1.6507917561083982,1.3375015083302535,1.46226329381193,1.7627272344423623,2.9625586624047484,2.4021222988546405,1.990078630519428
1.6216559856062396,2.944002596501928,2.338017840388505,1.3608609137770338,1.953718291183529,2.953228239306535,2.2619221613314777,1.5677740553454418,1.6038191731380411
1.0216240562703152,1.0361349967892095,1.729684112419295,1.0949462182895784,2.9636174367255497,2.0128302711483474,2.656286753601223,2.4151907606327683,0.8307794139073511
1.2996065412091986,2.4212803862472634,1.4328564245323208,1.2337211202965357,1.4025049724108307,2.425589926171054,1.4956824789848586,2.4851650133895733,2.252303158913593
1.8340103861943395,2.847398366764815,1.29451959541148,2.8947454583895023,2.3700234124287523,1.6646865557210235,1.333354326480155,1.0219195985735308,1.7941011168213774
1.2067541263877686,1.7985122205108304,1.3065949259963208,2.6899890472719656,1.8729156823406892,1.2798695620665126,1.2938555097404696,2.76316562320429,1.446812048795243
2.463818638405267,2.6356999428164025,2.2310813011996453,1.0649113051678254,2.685493289229579,1.880051764754161,1.0823224520384032,2.198341606784898,5.513043800491005
1.2849391195637592,1.5187825852697328,1.8939161391436572,1.9254390899999885,2.111551254814529,1.4171841103559804,1.5103050555535122,1.6260812847614643,0.9094308238026256
2.221754661708843,1.9328061046233007,2.085196124122476,2.5937728539930296,1.3279349855491782,2.2188111790677265,2.091430327363963,1.8255988102690768,0.8965832512049747
2.3883891884786,1.9430949858911608,2.285960786261824,1.7775904634892212,2.371192105216529,1.4366063085947105,2.015706086123356,2.267962507625715,1.6836062257173798
1.4926512406284778,2.825161827580548,1.7957561123615482,2.01735371750745,2.227546337559553,1.2284061412812486,2.821650338368193,1.2477399939030376,1.2811448302575377
1.8010355336772428,2.3527718918197262,2.6020677468830566,2.209941564552185,2.2367810531817387,2.3552129067820955,2.9239860322723548,2.589397923989043,0.8269775602526331
1.7760322350395534,2.828543811123956,1.2285929330888177,2.8792212214222643,1.9585776777986097,1.2008564969078162,2.2983951220453527,1.4382357180585332,1.643083739885422
2.815420498173571,2.1817774099093152,1.8623412176562364,2.379462061028492,2.534791908862389,2.7980004602791158,1.7764831589302033,2.314131419403572,1.8082189987540065
1.1654760678449778,2.9856560998817505,1.89483061861468,1.6630627278561871,2.0568148843602163,2.684966082420285,2.9469965029314507,2.050462726774001,1.1711335116388135
2.110832162437746,1.4988335101978814,1.6238580581753,2.929003588063389,1.726089818646563,1.842441367275448,1.878950445497389,1.4170556504901215,0.8320627649943755
1.0266893994380628,1.264100570240219,1.834994331192836,2.3708178074635327,1.225707905878762,2.917680049448068,2.456071020737295,1.5696304936737986,0.3241208393785143
2.1701108500681245,2.721750622423343,2.998251986507402,1.3611950166838744,2.294187743326342,1.1298529578092025,1.5404342347734168,2.28543286418734,2.48712256398211
1.2208516015629138,2.163505260513517,1.070411190676511,1.2263987865156447,1.1466950772172155,1.7652678118382037,2.914119385711317,1.2987659692516975,2.10444060197583
1.9839981057269256,1.271227314172114,1.4994635904974534,1.3145251058999563,1.085737695449009,2.8096854877531694,2.517580041423214,1.2774740183618347,1.3579522073064565
1.4240318437725472,2.8956233621736223,1.394240633826532,2.025373357859377,2.310020797337306,1.5898583953100496,1.7679565483470892,1.201942687168101,1.741979314000767
1.8768066911744907,2.3550581642427675,2.9208787737865824,1.4384873549961392,2.7425990987155298,2.5025378932185767,1.098079255145795,1.9758909097519584,1.8541557002162308
1.1903147248869876,1.871139876123863,2.2477244156833605,1.2508482670089014,2.1241763282762443,1.8120496870446683,2.7075139504947034,1.31273457812203,0.8810466536071448
2.3673642873899694,1.323115114689846,2.75949215873685,2.413201772528633,2.832093317704337,2.1616231148116487,1.9556217123936244,2.515676676018739,0.7767465138955076
1.1835614822379554,2.3536899485761804,2.477498144702701,1.914634386059182,2.208633420805943,1.557659045567839,2.262134028940907,1.136067420110651,0.6658176585095369
1.5355637356195604,1.4160541192123428,2.6890136665712623,2.111299154279847,1.91881968664507,2.495579167298236,1.6182453436827169,2.104338850893165,0.5501201799530343
1.819892933186119,2.8865609870000477,2.2004334642157564,2.526965753664828,1.561900532703275,2.961796392081026,2.193968033248407,1.3218344505665398,0.9921517433981064
1.4027213389993878,2.970770318568884,2.618264928561712,2.0091688736597497,1.4150704203159596,1.834040495799289,2.3593259619650584,1.3597743295874345,0.842413080908213
1.0958461450770456,1.0653040132399314,2.425778117457,2.284771961620578,1.1490722238907158,1.2447063297135827,1.24102285889531,1.116113844910081,0.3429115633068191
2.370974362101806,2.881927792271742,2.8080285161651606,1.3134343788451217,2.7395916284206416,2.6734514864961887,1.2674376873418296,2.997391270314574,3.081873227451921
2.007116012500461,1.6499017058376009,1.033867769178233,2.843898628336884,2.2724299417483733,1.086208894445696,2.255650600158537,2.0874490736630773,1.7122191108381926
1.727888485626671,1.9640602572950232,2.804645173017793,2.977923696685067,1.116934526465146,2.828073650714991,2.345837430072627,1.5810861117242667,0.4298059589690158
2.8484369269157326,1.7350851552929347,2.561942642580528,2.1282767544542978,1.0383784269206655,2.016162728889811,2.8699146821992425,2.62210034244423,0.99207543692353
2.646689471029317,1.920917804848918,2.889319511754336,1.237473864875232,1.4467070135419864,1.6196972325418468,1.2711722922555466,2.439714185715722,2.420206899802044
2.802970549174945,1.4243210970800988,2.312462512185535,1.4334794695481683,1.4665965471439435,1.390489240459423,1.3721897424057987,1.206780644236714,1.7759750871815068
1.376570564136181,1.2359217039526007,1.4238181164750636,1.7535470162019335,2.904670997278404,2.039997390545697,2.7837532669548444,1.2189248547854226,0.8049077460169642
1.3964805825678677,2.600981606674213,1.994081553322827,1.790712706665024,2.914880057918863,2.668315400550549,1.003727957409328,2.444114432361283,2.0536208594356813
1.5865229708211093,2.639751049896472,2.2800341306824743,1.733913555188746,2.8043800841544537,2.279323129782808,1.4865721800798002,2.966539095425256,1.722158918050769
2.817058810038916,2.11231948650578,2.969119549656969,1.4622131435452963,1.3845342071332492,2.224242106592617,2.548352294968127,2.26229883844146,1.5113254953521171
1.816580131084299,1.9189898795249651,2.7940839015819288,1.7264455362828388,1.041143403293243,1.3823959544816964,1.8375850254459545,2.6036309376026683,0.9413494586860146
2.6846965219971284,2.432817089322657,1.9979843296966693,1.423365217594324,2.5837495462077524,2.247718905399477,2.856841483379151,1.5329905186126689,2.500484796351475
2.0970602228679605,2.1574280542983164,2.9429152753621954,2.9251582372968112,2.775440601734449,1.5419157089900126,1.994397810782749,1.4122896548218855,0.6812453855349727
2.374533437230955,1.4315766866396908,1.23222949165401,1.4279339537733953,2.3910436681512586,1.4349962296879135,1.2070630799496769,2.8021427167490867,6.256534942163988
1.8552711396709392,1.930672479514742,1.2359529881580866,2.5434599843538086,2.7845481731142243,1.6044936168689472,2.868526623967046,1.4501697506725244,1.3199426773312717
1.446964896875878,2.930684726221678,1.9609754276826672,1.8658739374997249,2.107543287461344,1.9991385937297343,1.0835577722841996,1.174642842788659,1.5760699077331266
2.4369583932237755,1.030950527106812,1.9148822264837524,1.6080220399339378,2.285033947372642,2.842618795803809,2.039224081266376,2.015180185778928,1.124227033646387
1.256494325272106,1.0598136539422025,2.7167895461939797,1.7833085524483492,1.5089089116143195,1.920436539035998,2.1812939719223934,2.085752484421895,0.3641829788484576
1.14834845648085,1.6334181363146134,2.406125441326082,2.7692938460946395,1.3718948579006238,2.546539718852691,2.801406205088711,2.77174207817473,0.3142946807822109
2.6361106570663138,1.1784444247081909,2.5506765979535286,1.091995516484081,1.961197491220916,1.664614715085604,2.574072506372005,2.7974620424203964,1.586091894208437
2.084226960473289,2.541349992454285,2.667252123278052,1.7495797779207212,1.2447719373627295,2.8870752791554173,2.844338301095488,1.368336370201461,1.1676106746903696
2.1447472663933334,2.4877957294171,1.315555767858962,1.0656998275042866,1.6859741945680666,1.268703334207934,2.345995351449155,2.849576851220968,4.85837122105982
2.254393000825484,1.7448428267956169,2.4051565869921614,1.1230347713314115,2.577061407889072,2.1018915694235414,2.165556004490674,1.613540151096881,1.8083808372323456
1.5157966255171715,1.4889025641521243,2.4470617781681736,1.8924152818764328,1.7559865940298318,1.683431680535711,2.718131864126401,1.485162641774897,0.5559892864718154
2.3278437763619464,2.763711287438637,1.9964723852412167,1.1046737418702597,2.304610695180381,1.7751545886473037,1.978895939170969,1.4294072754973537,3.417267429016979
2.565357175978264,2.961547577763907,2.512143593160149,1.4722706567838466,1.6971562872758603,1.8856760978066929,1.203462933028499,2.383016563291348,3.08130659395828
2.454125114089684,2.37733476633709,2.2326334721268912,1.4493967446704312,2.1832294494270634,2.346764084899836,2.295736943210568,2.6139676819960287,2.1528717381423244
1.885282686821871,1.1184366082383292,1.903072217732392,2.0307833022947106,1.6815978725908145,1.2445393414839672,2.403426311210694,1.6884491171593272,0.7382559014299488
2.8264718365685493,2.538986824353312,2.014369578862797,2.856660975388841,2.290190863749625,1.760060099876309,1.7143230716400748,1.0186591171189483,1.4686481635179465
2.3161749795453117,1.4716350280399726,1.6554094914815969,1.155588912367563,1.805526752627241,1.528210486854816,2.668803429556903,1.9941390011464468,2.1823180712315637
1.5498908424234434,1.457622551345081,1.2162303629950948,1.748410907161135,1.7883256356278687,2.6514196192349884,1.4309659383250035,1.0064142339854685,1.3040143457161792
2.177329059822336,2.251105906521678,2.663470190805419,1.558191662359405,1.332761660919369,2.0313732596830087,1.989321717151755,2.374373369365967,1.3875213619741402
2.1966607447836566,2.2611182875549045,1.2716389084984747,2.9487440174876234,1.57058410582607,2.4762366435691763,1.719052687335272,2.9600953250841275,1.6967866249258057
1.3132248525389656,2.414570510776452,2.1613362745195053,1.445922636959878,1.7414145026696606,2.1012051367479003,1.9465377917594224,1.683290914742393,1.1693563872478103
1.944260537784141,2.979062090740247,2.812056111939491,1.7575055101017432,1.3012369732797455,2.690034584350931,2.1138840140319357,2.8298398072882804,1.2924739174841413
2.975306454315984,1.4582923935491146,1.5156195986476464,2.1459585217876,1.267981884994266,2.988226107111835,2.112409899922577,1.631164709165715,1.4759205610678792
2.366048969032322,1.5976863421499397,1.91128672986516,2.093558531266326,1.8943681141161897,2.2185613086211107,1.6669598173077025,1.5602917323148893,1.2282279409732664
1.8601196912240048,1.8238024901665093,1.8407236837320613,2.0657354176224247,1.933218271836907,2.961080946711726,2.8612799895098995,1.6048779837414768,0.9547939426070392
2.20937721567531,1.1930483228938973,1.234123259864991,1.056951013729098,1.6881812269042071,1.3483700665689236,1.0405747770179417,1.22151803240033,4.413081469920009
1.852015976417131,1.0866906677158372,1.39022279142154,2.0066664445496647,1.041486997724295,1.0150308362145124,2.7588072565688133,2.5552810893353355,0.9501193067528296
2.988413067254812,2.294143265379451,1.3365207801475936,2.330150105940868,2.965263442616158,1.1539071183688543,2.149344650182312,1.089515312966587,2.7829732842973995
2.5554543839041446,1.209763400186137,1.947788420131904,1.2900283491698945,2.2404568742269992,2.981871919680093,2.8476454903066384,2.6145115090848883,1.4767199627790906
1.7650016485286213,2.3846205567230934,2.1758106984055727,2.6437013749768714,2.720103474228681,2.557749582724071,2.932381715468035,2.1851082514971103,0.8146185876785839
2.7225102617186105,2.520587597072219,1.5798719355589892,1.6996150956240443,1.0405137874204096,2.981847341442111,2.9808105532860467,1.54589981605092,2.617191410430363
1.1460871299709023,2.186525387549373,2.7438362914129923,1.9635456748843103,1.6911417214817517,2.8170496404554526,2.79702632796325,1.8824489327014235,0.49585648650951
1.1717079898802292,1.3271953141129704,2.3400612214361365,1.4608142801120023,1.7905697461369254,1.510434274328318,2.793753053840064,2.3752047221479247,0.5785718065981837
1.9926042484652768,2.8647981539976826,1.0872438782615452,2.2811368811455583,2.452545129545439,1.2196399878201547,2.698692819653091,2.209645224143181,2.791803258977895
2.8212593129568586,1.248298682372885,1.024791812044005,2.317236820944432,1.8120295643179123,1.0478313478283272,2.6215875408082265,2.7192023152241367,2.2959235585997844
1.0385122581260218,1.247201823490034,2.2270220951504887,2.600309735677087,1.4254440282799985,1.4563493323408727,2.8352796828279674,1.175984749225213,0.2493430972183547
2.512401427962282,2.9369701179342065,2.5547087108244844,1.5303577892989633,1.9891866549751276,2.906752465231218,1.2208217910507813,1.7342867347979325,2.399084799498089
1.615937437238661,1.1849992443144288,1.5809607668345564,1.0497683006928913,1.6809066931621377,2.541931651554061,2.4111939672483693,1.1377794101980423,1.2797972098374348
2.172480513117379,2.644557260061161,2.3256287379619747,1.3402846687192704,2.527699271737704,1.0974661538567467,1.6551235244921247,1.3645478355029617,2.6428101240955924
1.8498571693438903,1.035994301864853,2.665146823443884,1.0757838679597098,2.138322534574232,2.853421230640672,1.9141407586520505,2.8428925932605726,1.043576084958849
1.9383066946102367,2.4572930662821504,2.220073870169501,1.9004228304876165,1.2877882838058623,1.5282881830071453,2.539228996713853,2.325880309953967,1.2685621444533872
1.41314379952607,2.7977306659018586,1.5055347487825543,1.6098865544524992,2.425113732439645,2.557231046173904,1.4783936438566094,1.309756793860535,1.9625354928985743
1.5144197058484037,2.006690254048606,1.6124773965700356,2.81856136411603,1.79229636164384,1.213291167889453,2.791810892334353,1.3308126932182558,0.7527057583693408
2.043658240841188,2.508504326048424,2.514566295775656,1.8480566306197224,2.1682127866298417,1.153280055639026,1.8738252638532364,1.4460180290362412,1.443672307017712
2.9554347673429997,2.026340376096357,1.752625889586953,2.1040071073703754,1.712450449901689,1.3713257621004982,2.1959229138083893,2.413954740227495,2.125064903778593
1.3714890937055506,1.9489918848408567,2.6672794575131022,1.4754138403740886,1.0976914314477857,1.3979456635089311,2.285266995084955,2.590755562088924,0.8149888983648537
2.535550861961691,1.2283160602382617,2.481446766285249,1.6903601512547033,2.0093257343615947,2.9723538898555324,1.7999680478150486,2.265529788528048,1.0282477278292748
2.935731964815318,2.714041755182186,1.0669011491704827,1.3897721729888464,2.0197517779903813,2.067774377365613,1.5148700239238708,2.597698229920504,7.562777177633088
2.047142137278388,1.086479330107193,2.5231600913704,1.1597234204178015,1.860924432048236,1.7712864336695535,1.3741006715603603,2.854986167283732,1.871461291851368
2.224144892130564,2.494971617790944,2.147292062482983,1.1709808033844142,2.231726305401681,1.009677871719842,1.2510625126991388,1.6933296225472765,4.322186117732985
2.441193469520352,2.18252907538178,2.4588924503301,1.2440592087523548,1.056195889555727,2.787462108486314,1.783135057347765,1.0114492918800946,1.837923920813066
2.2130971881787214,1.777592993402733,2.142050502037634,2.2211348992069224,1.2307020791021217,2.4387150052124817,1.6020080390387867,1.6735944668175988,0.9799292676969192
1.631126090034546,1.3866178497369466,2.480813455991309,2.2414383938932207,1.208370983863177,2.475013534943889,2.395010257117999,1.0420935372733398,0.4327645486031923
1.422338600574002,1.682136756235354,2.139803477797684,2.4554980644823843,2.836176675022789,1.7810208495804734,1.7810958486837194,1.629015198089347,0.676718384639335
2.161698914773808,2.260643588751429,1.7221342612423218,1.8575464582687349,2.594884104516568,1.1726418635259754,1.1585195823061891,2.979152121348883,4.846789518863596
2.512144381444553,1.1116485772209808,1.87199130045695,1.6934663723074797,2.941962476510992,1.829946342789392,1.2571482503020677,1.994662551604789,2.4888117311152835
2.30926328144563,2.259597255407935,2.52167480173566,1.3361174415452926,1.9246811393966805,1.1392130118544963,2.891755921116477,1.4826851486709658,1.7540267338879734
1.4554722182279844,1.1379685275349822,1.990398881110524,1.809505254627612,2.982793744042214,1.6254391319951822,1.9827537799963415,1.2916844067154305,0.7035240626022674
2.724734302170293,1.452793893721802,2.821438956807014,1.9931446882205264,1.4181620013080265,1.687461715543582,2.6809234272932656,2.936836054080393,0.870298769274898
2.2693121050995573,2.09804900661687,2.982876425581746,1.5708155008808364,1.7087569833597331,2.2907372260680963,2.093640585069181,2.9614938798338724,1.2602177603725804
1.1423327425471108,1.312323885187198,1.3487460803412132,2.0686707458780287,2.977515755539566,2.4618123181035507,2.255144493067638,2.6993677778179404,0.8001293042593305
1.315569958790987,1.1580871523699563,1.7156889429951236,2.852343305250564,2.645572512882289,2.859510387677615,2.223404749102834,2.013760547617007,0.4126402832076802
2.114377141150887,1.774117928054749,1.53272397367737,1.5206232333202443,2.549531166995732,1.2147991372510467,1.6703736718076043,1.853547594931096,2.8742783563451977
2.9123171684645737,1.8541335651145237,1.767991303778495,2.4666529332434,1.3364874039305763,2.76830678005006,1.754802651694654,2.942318856835863,1.5462613385419854
2.163788389950776,1.7764152456437243,1.2505044542522163,1.5967721759458084,1.1737513171706286,2.7759879388721576,1.0131621581421126,2.720112432078784,3.1391562666931745
1.4027234274678015,2.6287360018298687,1.2694290972173252,1.3358941107691906,2.9695337935455286,2.826042929772793,2.4810015134320964,1.891911173255004,2.441540934927235
2.644067508167692,2.607636715021881,1.4927097849482378,1.524939686443323,2.888010382482989,2.990792845377697,2.1152711921715035,2.9219181601899358,3.761421411332745
2.0648954473359504,1.861687108138192,1.135797849776819,2.142110788132156,1.2676874764220163,2.5848354189958287,2.511218341981119,2.268675352478349,1.729757092296898
2.355765909874965,2.9205002311881656,1.131716502775824,2.0998996811246577,1.932891059754695,1.3495542799961653,2.6480003445725835,2.8425597881453672,3.470585300662902
