epsilon,p_d,r,x,y,z,Ef
2.440883063981933,2.822370157432884,1.3230639028832625,2.192110338210049,1.8109868577712216,1.0342959615152885,0.2002440834488479
2.238369393797499,1.908368377527832,2.632725535075841,1.8785612439168045,2.364685658691637,2.293006554003412,0.0111438183713235
2.718212779252169,2.751898108916253,2.255662550802061,2.7182177154817184,2.972018335802737,2.522615886129396,0.0420520935251977
1.8063691592518736,2.42996185048196,2.315301396406415,1.0949367846139615,1.381309823743165,2.085482320665513,0.017743408648696
1.8979076829126176,2.4760202226994394,1.611596354121629,2.473679334408432,2.0882207777602355,2.3622562969466583,0.2190845253258602
1.5400816915447977,2.1210234710647167,2.5854683273873524,2.8667622870697578,2.038739433348522,2.493592856911772,0.0249638385267732
1.2543102700126902,2.604408321378675,2.80790167192419,1.1534035033821697,1.0505017053048928,2.5835375719701834,0.0114464700037693
1.577691938918721,2.0474012321043125,1.72130278996543,1.7070466172344518,2.150108163741085,1.4347452427784573,0.0807567926276584
1.00290433358215,2.998650113605968,2.339154851054098,2.913183972405222,2.70918801848362,2.912309294256868,0.1180893040084341
2.485382134658819,2.153834401470583,1.4785671078761629,2.140424375937153,1.162524929958185,2.5078363119481626,0.1788369767015076
2.274059297524716,1.6814740107076696,2.8516318301065264,2.171808168525884,2.1071203472418545,2.509411337766289,0.007108435190251
1.3483408233458256,1.8584162364535772,2.1060890045099026,2.4298940083418863,1.647530977695179,2.9420620313732213,0.0685874869116176
2.218673746822023,2.7350755095401844,2.9643173575247594,2.8856289687867998,1.8836074963445544,2.546945405268927,0.0112848853213224
2.696297702473896,2.1768798576031045,2.2769379263667786,2.699351657301592,2.221952176128552,2.6128731408314425,0.0287699711242001
2.2908686471230064,1.305499153356266,2.332636263827604,2.6157435267452875,1.3954580262105674,2.483310187788621,0.0145031952595414
2.679254018894513,1.2576617205214546,1.128785656354913,2.203706641708466,2.564486290449973,2.6007701055968804,0.5377548594400511
1.7255549596468838,2.422797193331232,1.8022038703119176,2.64317955192564,2.369260775317903,2.6827509813779797,0.1678967015166778
1.3261765051247996,1.2147539362383672,2.351347242102245,2.00515334096034,2.4559508505972945,2.6146371625832785,0.0252208328439233
2.226322453592503,1.3672420413368989,1.838808210252011,2.5690243747890444,2.764552844396424,1.2990162876023332,0.0341897859651422
2.867395790444301,1.8737419561201551,2.161778099681878,2.6041675958690638,1.376842357894456,1.029318086734292,0.0100189444987041
1.1927005368176766,2.1584117036318147,2.193065612762512,1.389538895131119,1.43824397692671,2.1983641862548664,0.0374413283376141
1.3763942921431742,1.3679875205458942,2.641574819609054,1.4480612763915803,1.7621870730403508,1.2341884055650496,0.0051929056315567
2.8221472480587138,1.8239709573413605,2.989769374979613,2.769403965529942,1.6609974766856463,2.453692601747264,0.0051179082861217
1.3926600046087614,1.737251260616015,1.297163477913846,2.5346837204809773,1.502688689855311,1.5419225999704338,0.3684217013765608
1.3515527478007008,1.9424013966061016,1.445566150616355,2.9824708130885638,2.668681672828778,2.154514425687436,0.4686703017180451
2.3961781578662587,2.272207432926645,1.150820268644084,2.0382816353348003,2.889884053575254,1.8130134490535947,0.7190570824219188
2.854981563406043,1.8670349478788864,1.5410414510953403,1.435428913226568,1.1761203304753964,2.6066331078639595,0.0868925310464872
2.431834266669166,1.2571301387295652,2.635497275815107,1.414096748174498,2.009747715984486,2.14907598249341,0.0051259019028139
2.002859243645891,2.468529725493724,2.0214351542696174,1.866277294418204,1.5235356599347647,2.105132021408864,0.0442128969953849
1.7781331187516007,2.0459054481129955,2.8351516661707645,1.0832625892917742,1.138320014226964,1.7771373319407284,0.0041874823040171
1.9709369644303776,2.734186183602021,2.257624428084614,2.349542671946939,2.016369617208157,1.766405219806984,0.0308830024521795
1.3974939344630106,1.6884964349826872,2.844485739698845,2.517800781671995,2.6514201451216755,1.8490879165707463,0.0104726237953359
1.8671222238169805,1.3130350669100073,1.5049641808332432,1.4020111020738335,1.9718904157647807,1.4608562845504225,0.0768630329614797
1.0070249345330025,1.97953828757176,2.778669531655745,1.1787375852754205,2.846955607204204,2.202309656992077,0.019225020259509
1.7988605515796037,2.154266694800959,2.4869086564408787,1.6886327534650918,2.1573294308205275,2.211814987204196,0.01821185870189
1.8599004221050872,1.4324228057925132,2.77009817749476,2.265052949627877,1.266748634381975,1.6958042954244608,0.0049609565005798
1.2350763550535846,1.3663148745571565,1.0372603238803877,2.241941592118155,1.295527445493156,2.7904062410008468,1.589228875344931
2.073278249682243,1.3726875223269877,2.651819228800342,1.934717181021811,1.231748845227378,2.208315298815245,0.0061048320838132
1.417150253627145,2.207514704479927,1.3874046561462698,1.0755349447474016,1.0089090177992437,1.888428905970412,0.2014563503169704
2.386291007163627,1.958466472168474,2.5664762079612293,1.496307148786584,2.401518710357048,1.8859321080983824,0.0093898342025922
1.9029492518506608,1.3405108108594703,1.2291838387073897,2.627559799996003,2.1762466749036387,1.6755664577374147,0.3426184023749756
2.4253055015207083,1.764194084165631,2.9266579781693336,2.421892707196515,2.609595421733741,2.179319060912199,0.0062753175626835
2.6755938285331577,1.9420408058408616,1.6774018701866589,2.7627036955572093,1.8252208208543863,2.7595396922569666,0.1192296756864936
2.9719473685248485,1.0723128666588224,2.8803000591312893,2.082815097813336,2.6794163741748007,2.1907755457970666,0.0032305618786832
2.1730840679635177,2.0268309946941656,2.309346782600003,2.9467323593807864,2.0261137913049243,2.6864472099668086,0.032568107083364
2.678210506037459,2.051786668820985,2.053920815187377,1.3616261003981192,2.8639918691475104,1.9878187903759612,0.0315413360859197
2.676881784039145,1.309829301080036,2.4340402189369303,2.388327667206221,1.9123168100224568,1.446428758352593,0.0060508699576115
2.676300867058454,2.37668733038836,1.870489589009602,2.71492532868558,2.0433406556245552,1.1106134715887417,0.0349423318089563
1.3135107711166514,2.187202812197013,1.4248944667569194,2.9871063204050765,1.2711260112975105,2.4603327404217854,0.540552528969681
1.7233712806089732,2.7075090919027227,1.9010010212776036,2.906050302356205,1.988053788217517,1.3034250987449167,0.0693335773732079
1.6724634443267417,1.3077005923981653,1.2730050749404127,1.6083330754601337,1.4630552795944174,1.5572349896550628,0.1890477780120745
2.520481460246653,2.4078777626706342,2.793645191657924,2.2004143606594218,1.6316885085979735,2.982009580571544,0.0109488424429765
2.69174092963394,2.465419711422534,2.3144791581241453,1.9515244822386264,2.2564668269205086,2.9911488316366754,0.0293790572332462
1.498263790217104,2.0464433384935257,2.665718890058624,1.2953854702584164,2.461341041523452,1.4610952338679668,0.0098445100038323
1.9928946555158484,1.178438678358551,1.4530809078844953,2.9950957483215994,2.533427251244857,2.7064929481547866,0.2313636182198391
1.3340884687880212,2.845149716487237,1.6900254159018109,2.235458966464246,2.0746785897780478,1.7249415708936875,0.1942755637174812
2.97178293748544,1.997360703821932,2.964013224302418,2.316352232644088,1.3948270428267944,1.9213793896315432,0.0036437832687871
2.532960061554805,2.018051218203709,1.8901649336319253,1.1723590309947522,1.6513109314088827,2.473320191353173,0.0394871121413276
2.230082899932652,2.0486116292031675,1.0459122430353007,2.0539973375560585,1.3196923895876174,1.578994491539609,0.6754535549939646
1.1896395101530055,1.5117890745936229,1.5444666774744245,2.0754424724757365,1.8761479512820936,2.968722600570965,0.2867296981995538
1.191550105299921,1.951177417412738,1.843722288388448,1.1578756696349284,2.6534885567170554,2.9578810621859946,0.1571319483271453
1.068479236127011,2.1218171404477046,1.1928860174385765,1.0239703863618703,2.3223049587778077,1.9802074786997528,0.9864307877599257
2.097688620910417,1.3009475987489534,1.2202300521040348,1.103456041456932,1.2302096248769392,2.2202001302372003,0.2008061566501768
1.9436625536322156,2.039701653857115,1.2452829426368444,1.5452268124702024,1.6494020326816146,1.5448289118950138,0.2921013479082524
1.1973364240513884,1.8866228505952611,1.6772997553881126,1.9132247073104671,2.465476517826822,1.494643979619294,0.1321666495636885
1.20269765200963,1.505031891718124,2.5092315313349207,2.430004016567576,2.849928508316316,2.394720023916016,0.0269360729214304
1.7683482770016985,2.359586385739876,2.836250139587769,2.966656122322279,2.859999822690714,1.804764286580301,0.0129078654465732
1.6385233659151035,1.8548866537908608,2.738572428296464,2.4008831918894016,1.5160934860737667,1.5200982372319451,0.0075730185318852
2.6639526152247046,2.011106261244957,1.6597337156343397,1.082505565499443,2.4725875814950835,2.0163589683252647,0.0778799371190983
1.287423589642024,1.8821206138351785,1.257565925400174,2.5744956597997284,1.1079197111438563,2.7597204134435502,0.8582937735029288
1.3380706697571951,2.206689002958167,1.5393288923042308,1.3391431670793823,2.411582878012008,2.091892991308037,0.2628576745187086
1.5149937137912064,1.649422363787465,1.6574275205961704,1.393785851030395,1.5777437996648425,2.3135481989233124,0.1012124523844132
1.0157237707811737,1.18370173402039,2.4260972219424035,1.0073362885644563,2.747910748632558,1.5834949871511306,0.0153403825300164
1.3285657318501354,2.487975606496564,2.4378114930853005,2.518174220940595,2.226384033110019,2.7317193866194422,0.0476771719551095
2.7232123310080247,1.275727765954997,2.569577451470849,2.6328573825537296,1.6852736334583691,1.065534882671094,0.0033253749840636
1.3884737104466904,1.6190060332545555,1.3298133637807488,2.6246525416193167,2.8043575616279988,1.3206683979979763,0.3395517401904617
2.0775847916454664,1.6800993135494615,2.2440259576709103,2.7450021234288458,2.196142532777965,1.3774968888256658,0.0164291203389049
2.081034458400649,1.5777372757097774,1.596454878077034,2.8426379564264543,1.6694411807261298,1.9896283640066248,0.1144782121494398
1.4696976505351471,1.4317947661560593,2.925472511995867,1.175579922864701,1.081868954982342,1.4419924029783506,0.0025004825323666
1.1238002953698984,2.072657978000736,2.442030606473872,1.6152859575465528,2.3234065374633186,1.158863371147005,0.0166253758189054
2.857384164592116,2.8922050966671518,2.8940733793384523,1.87356108313438,2.2284593076464496,2.4132071288869485,0.008362207463047
1.935132085407594,1.99266295116147,2.095125697440449,2.8563066656270464,2.866997173302188,2.71355174068292,0.0668736262858019
1.227180410769186,1.0692101286565798,1.225749091324334,1.178257514156603,2.617380917398778,1.270801949393636,0.2742032322754286
2.575777838144905,2.4490178562123184,2.645147578094888,2.106001772756541,2.2411373812668067,1.7155709072053182,0.0092480966417988
1.4442537814357457,1.016573102487078,2.279487077057805,2.7146825895741804,1.809318758534035,2.4773265385995598,0.0220667756346917
2.8242717749952853,2.5564621557780813,2.784659280951849,1.1131090348243378,2.0991283864802157,1.0135508231365444,0.0031079568734164
2.919450833519125,1.197820326160191,1.8222596372087216,2.4301376352919126,2.04907907262679,1.8067824372107637,0.027996869422891
2.240211407160868,1.5902324866360555,2.709061873789633,2.6658362404250573,2.78840557755541,2.4063135984908524,0.0107812628750311
2.2285948925582693,1.128346744535091,2.95006261419779,2.9911668665402544,1.3538997352135038,2.0391334506868417,0.0036217977311984
1.9729725823028568,1.757935189341439,2.105874562503721,2.8876218953588,1.2021394183087573,2.16016133963094,0.0347027592636563
2.335192438436949,1.2144930810039982,2.6677201488543423,2.6786901312109146,1.881685348174216,2.7236462838042974,0.0081931690638782
2.4853471747163605,2.1110395318619224,2.731971122143827,1.223762243643278,1.651492709488423,1.6965889310652025,0.0046465573126899
1.746278948231068,2.7419221637836344,1.523665182415038,1.4050405302936722,1.966418570137202,1.550393365796661,0.1710363750449833
1.748896274679672,2.3453622439900785,1.498001706423109,1.9387411533014571,2.7301024981440607,1.47124319910739,0.2090861020650928
1.6278897901508798,1.2364077006141911,2.7726190987623287,2.5993595526317157,2.677900542842207,1.913263501171886,0.0079015705376527
1.4490435037486469,2.881977849526419,2.2756813077040263,2.6040203304455534,1.9132774496451583,1.384286779834516,0.0347994197800056
2.3758140286014684,2.12406161923259,1.2311999791437434,2.5854615542716948,1.1932081856998649,2.8295048844835358,0.6078549355451348
2.7842867796033053,1.3960347192339495,1.892489889493285,2.5661181437929814,2.456059754789849,2.324374539952253,0.0407111403843665
2.190095937679905,1.646318143629273,2.184980933062837,2.8412296543079547,1.556130874353523,1.8440116694044564,0.0215258657492398
2.2790804472942003,2.937783451500644,1.306970017772208,1.2296151616619615,2.333664437266444,2.848484063952992,0.6063140377639554
2.5585341208161143,2.941951286831043,2.6074264144649804,2.7122061617453,2.9291840712517403,2.4896238773079524,0.0226371227703374
2.858828437368739,1.994650370288499,2.981352921956933,1.266386560649667,2.856270695234717,1.408845826060857,0.0031128370478769
1.4577122655538617,2.057118616669965,2.1931395066986337,1.4521547000173314,2.194640978082667,2.560758901317376,0.0447458280205364
2.7979883130227803,2.812306084964468,1.201668338113728,1.7699821085319971,2.775205077616026,2.9531812123154744,0.9308967729510824
1.2717187473793807,2.6393619564676234,1.031204091161968,2.4373617437937414,1.1274467719630443,2.395101521915271,2.7330272318243294
1.241030534328632,1.6873251067181398,1.4197049157422064,2.6461212129561087,2.193618361085111,1.5445565498172904,0.2987707447157446
2.723351790794861,1.053362929296329,2.6121030717175566,1.6728851699558245,1.8289643620485827,1.1217962158073231,0.0021113562684334
1.5753864664676802,2.6988958174204964,1.0847625122652242,2.8187247853496373,2.3257231887608727,1.7020495227217731,1.69362850062398
2.6459402974312507,2.2962997504454234,1.9732168737371625,1.7294638054265803,1.677822332103272,1.498346061607141,0.02500583953322
2.472075995744134,1.0675731105103936,1.94700922100317,2.010942746314916,1.3400073816893143,2.445051897547792,0.0217712548650273
2.297377064846008,1.975720152003972,1.743691047065745,1.9723371442701103,1.311155299252304,1.2053549275672109,0.036360001140122
1.8334559230755312,1.4487253553357682,1.811389138607005,2.8971264418565745,2.577374601533699,2.9516221341457696,0.11071284417638
1.9003285471846267,1.8375658371991248,2.559546144931076,1.9742018042534613,1.484138479366133,1.0059545099372629,0.0052210640831954
1.255672619727075,2.759068241682952,1.0103872323272016,2.9982233610456994,2.0822587910792345,2.1330548939264613,3.878789078300382
1.5244909847579775,2.487878540907257,1.2412871470954456,2.653742445165186,1.6415693966979563,2.648802327984266,1.0927448167384757
2.84596428151436,1.643657429940665,1.3774060025998394,2.1252326047845744,1.50771820602321,2.6246203956830634,0.1901863205043361
1.8403639742118516,1.7896251208353438,1.8430242517628697,2.2985586067318016,1.3923711804235406,2.037262579286629,0.0597712467517766
1.985283852578121,2.048307295864047,2.345073130798929,2.975010280604522,1.423399223408934,1.645750247878341,0.0188501787015509
2.445714207103602,2.7138903322342958,1.046417025035581,2.3025120336500944,1.3934639336034311,1.4002952342641015,0.7957230575270223
1.3984482780286702,2.52004410395821,2.744098907963941,1.3649247423479596,2.8807325351227764,1.7231681687206448,0.0151874154776969
1.451439590688964,2.217019847022094,2.117235416730189,2.6115198709038223,1.1609568180153635,1.923231427658351,0.047110949747707
2.326209740979756,2.7134967795885743,2.023754771140343,1.3234263348658768,1.9509445145860485,1.5077998993302726,0.0291602597120156
1.3101248632042948,1.9260141244731288,2.7989742810629705,1.1870535836484768,1.3581183439721298,2.674474692198671,0.0098555979326832
1.2901024475086151,2.9696222592818566,1.162676343293506,2.553612304297665,1.694437756523301,1.827780288870229,1.448766938870359
1.528021026992678,1.5726076200883223,2.4089381343451333,2.0746118519257823,1.2023098281172455,2.945109200668492,0.0213891257140039
2.775882317778516,1.272520936045039,2.871238238544445,2.2135056652003837,2.8420215495535937,1.1752589120411627,0.0023743498595124
2.4086061541422223,1.5653423640027726,2.5646861543021164,1.2201948692067195,2.9519711312692563,1.6549810072766944,0.0073916424782193
1.057856644740843,1.6419763896524249,2.7060424579642817,2.5675340874849555,2.6074204509588528,2.6444505929071846,0.0247125946867005
1.3261296316456226,1.3372639130615356,2.626669157854285,2.702627353711291,2.3008462866984214,2.87327432671334,0.0196356407915702
1.4878208857801338,2.7225418970794184,2.579738897859615,2.275819034394952,1.3329072508651634,2.441183367958838,0.0246170809237421
2.874454105426093,2.1383523385314387,2.2171971946104843,2.668555640836409,1.6733158505939447,2.6063581469006287,0.0272100491950724
1.1500003229687985,1.0528663618447378,1.406039308891184,1.118048479847996,2.514268885018563,2.449730622512143,0.268108737448985
2.6414991435452078,2.6777349887546924,1.1200749495338755,2.7049902720266106,2.6731189415073384,1.901846334252196,0.9928662704438402
2.210583722426014,1.3007477812248784,1.914664796772768,1.284670878058819,1.5020545686493576,2.387352691685168,0.0257600603340752
1.1106570555397606,2.7236176744834286,1.1888467998757142,1.045297656308766,1.9918871305323216,1.1534298321094592,0.6396254721057222
1.120160797879976,2.369471328682318,1.511958842107289,1.0553459632543924,2.316097942195435,1.6251915437237088,0.2643685752351682
1.6040841740036664,2.530268426199193,1.89528476119258,2.5038054643929497,2.6905639448966854,2.0494904059042094,0.1159905816887009
2.744813012643992,2.860553243861561,1.800558706445656,1.571997987266242,1.908782640505653,1.1702144485396415,0.0380419472544614
2.447926907328802,2.2898939573667105,1.2303432081915304,1.9862797775059235,1.3250469847305106,1.3087166252810936,0.2475256677600762
2.9350350523616706,2.0583820143082825,2.935282660950655,2.685548141250126,2.73264773098024,1.2177354247570134,0.0035849531359563
1.19031635619598,2.577756447277832,1.9372524594226737,1.1928359497440473,2.310051368481492,2.4910550493380343,0.1227130010251022
2.124500253026109,1.8643290962110104,1.7152563874988211,2.427837418715766,1.3372162415195123,1.0542739942673809,0.0412323335830067
1.4104419038541405,2.3585337456946966,1.6427958189247007,1.5363546734822646,2.9402237822431374,1.5688790468744735,0.1736483957107161
1.7229311028508187,1.180560591616574,2.82730959147525,1.232176479873533,2.3863891076844226,1.5570539349049797,0.0037864298807818
1.9620971245958996,1.580962335151398,2.76475054387942,1.5621447637701804,1.260056613283867,1.1738210341757775,0.0028053132903445
1.3154196440930874,1.4559901305697769,2.485656881822313,1.7948103735220633,2.806302727582433,2.04552132067892,0.0189758016584596
1.545788626129951,2.979578704790684,2.8824853997880933,1.7311393436194882,2.160262674866438,1.2919271305985105,0.0082705497915606
1.4903766618535843,2.8285498803819262,2.063060903264733,1.216105761096418,1.7681960105593724,2.4591972197429843,0.0639804684310662
2.1264760310500934,1.8270393789448536,2.173829182738101,2.634576618153563,2.0064716611655906,2.48542727648286,0.034778847043495
1.108146508975758,2.151198330814016,1.3991239965518232,2.58887818944313,2.3194246797204827,2.1460017009979,0.6447828700836022
2.316817710421984,1.9726862270316905,1.925710000410636,2.7174918658529146,1.3245044779995778,1.0756372987613236,0.0249597403944455
1.2602309555819815,2.2185054801171558,1.062375879031893,2.3063189269786344,1.8112011351211883,2.8771753884123394,2.620204030141363
1.1295797333724371,1.296354720781421,1.5133553220254146,1.867350267030517,2.4776447145394918,1.4289566523379145,0.1530204537021998
1.3009191169413388,2.089726117731397,2.795881372900826,2.486091121536749,2.324128154513013,2.2916082056894,0.0175062469227489
1.8495395392970584,2.810098960006089,2.683687898307091,2.1117694256945,1.2861323232251385,2.0018923124471977,0.0128974053423505
1.7182013333293489,1.8998874068393887,1.7387757524685217,1.2353042828204837,1.8966857924001932,2.327926633587036,0.0875176161114666
2.443988095772548,2.353014138738688,2.44205461231454,2.8425941643183705,2.6592982554016844,1.8041802234560729,0.018585655056678
2.6465457242163426,1.3409046472348902,1.89324699411976,2.976749527096422,2.2665078682257302,2.4208258578198127,0.045039289749414
2.980378175165049,2.392739692631623,1.7500793594943849,2.451584977613306,2.0022920716689843,2.006445835977817,0.0741474080961337
1.651964872203527,1.563346833620638,1.2478463113968377,1.216650563846306,1.4115609015998845,2.881786594408833,0.4010130887259623
2.444639432481195,1.9657238871832752,1.329559437386158,2.418468877146191,2.7280046207284787,1.0148357134580837,0.1709444062727846
1.79220095788651,2.4396567581283835,2.9936570949572805,2.073098170966689,1.5415714500592292,1.4291193856894155,0.0049901151795704
2.5545175101150583,2.254017569873532,1.735553998222266,1.5335748810608807,2.446456111356856,1.7693590335076852,0.0683423652447713
1.862942547600738,1.4113234609242122,2.2768059984327733,1.4756160447818738,1.079757873067643,2.316342951424401,0.0125198802321338
1.92306633953494,2.354589177805197,1.3584570890227925,2.1892493906608816,1.589835541018655,2.7818273220677403,0.4755540906978474
1.7117739722365033,1.486972466821841,1.9461010017082807,2.689859119726843,1.7705149817317771,2.061121943346529,0.0493100510930576
1.794789057098054,2.4536185123570164,2.579621221723151,1.5234764796133582,2.4169884371684422,2.5609981089469613,0.0209052089091298
2.5295033320795417,2.062286747701303,1.4762521851040944,1.1683306143241732,2.9530178667679614,1.479072235549242,0.1303936522218316
1.7625696719590032,1.42236098977964,1.5819982719838084,2.1871111060985564,1.7979797446218493,2.231805347264567,0.1228528163920399
2.49042554040747,1.705544352258818,2.6851837661694304,2.014084586799779,1.130906048399928,2.5149887950922443,0.0068038353767466
1.5839842410050025,2.821341165741065,2.517905178898606,2.774433288184288,1.495746930732878,1.174677886635901,0.0155566581173875
1.788394102940602,2.506056704030354,2.7550776113731006,2.683299014085854,2.130793985998846,2.2519738929798825,0.0162620103402004
1.646027873706326,1.255118393138647,1.426026182914563,1.2008577415223274,2.368923870018789,1.6789920216505352,0.1376522898232349
1.234265540329293,1.0341913832959255,2.969821846209744,2.505600696633693,1.452287578960482,2.9774369181744365,0.007466242829728
2.301316907425239,2.248977539300945,1.0777682244640487,1.0692220587610135,1.5800321890415387,2.6432763675754245,0.8090415211794957
2.4406489075998348,2.1197903682107224,1.818198387481484,1.4201520524416391,2.688275150084088,2.0397021715819275,0.0647114720992698
1.1770479714617144,2.3683068766475825,1.023691280410388,1.1246865946861755,2.797458270733213,1.3406378277234716,1.727110567390992
1.0030025675460783,2.571057111414857,1.8748717102233947,2.770943382738089,2.2642663093399307,1.2883106915361986,0.1217794998304323
2.881905932989553,2.638699309837968,2.067031953507851,1.5070347694208246,1.0023689641457303,1.2390564263360553,0.0129909756166292
2.3930194021195947,2.128360382337096,1.585903280669858,2.845132218614636,2.49604937982098,2.5255923346706264,0.2023196289078861
1.4939138775409813,2.8671761607306125,2.4553550350063063,2.2433012858097587,1.779850148140841,1.205027101618228,0.0177165653735841
2.115605574102388,1.272687505280408,1.4293739565556034,2.3609025532128443,2.458828031113545,2.3675300710805933,0.1942504500367549
2.329663728864011,2.130923379944562,1.902107867575572,2.974075445251545,1.7610833753841098,2.737719459983512,0.0829889520279951
2.0759855381045518,2.072266869560828,2.806795339751009,1.3723542771839146,2.45655819291402,2.2778107272431347,0.00876809695126
2.0401580958934327,2.450709398072564,1.2063009290015094,1.4889455784506391,1.0291057844350386,1.9093543307836975,0.3879901673209039
2.1279477947844647,1.0373100642215978,1.4043694981448287,1.2975874681697628,1.6601488893419425,2.157218721969307,0.096834319319154
1.7529484844635617,1.5550088654052538,1.49683735087309,1.6027717665042414,1.1321670298680129,1.8833275559360936,0.1041589508678934
1.638518536992843,2.236397435934105,1.8816169726537335,2.4627291333435144,1.655808464892043,2.294196968196724,0.0940569971979576
1.0923067575231,1.722620878620353,2.237590944348588,1.6193754321023015,2.957798008996649,1.1459029655587174,0.0259357694692754
2.516072363435244,2.903529802510401,1.441533262605814,2.2704003473666936,1.4956148419282689,2.307183835714084,0.2776144685067956
1.1207721302191251,1.1147916032309917,2.6943184374738154,2.091673303137471,2.2896504170481693,1.8541169386753356,0.0096164224426161
2.7815787300616743,1.4899854835539166,1.140396169143307,2.08939356838304,2.4917356952190315,2.2067260671021205,0.4757708317810045
1.2971605838810285,1.7850456692928245,1.538543945934699,2.8564712364101643,1.438842007203298,1.972641336183584,0.2404345674867795
1.6393822322366134,2.694586928099727,2.517814031266886,1.495887819576039,2.148546521657853,1.2238121478157078,0.0124248109738996
2.711628660263808,2.5160099935955773,2.37605115526984,2.614631783539684,2.53514295653268,2.9258055679222448,0.0311662844842848
1.8841857062602163,2.7717662280168573,2.212790097788149,2.0853821178874323,2.2085574926206046,2.6553005324451666,0.053392028067903
2.5770792325135328,2.4416432959119976,1.963323304057236,1.0895629359377883,1.0408877393820384,1.7081204604917366,0.0199569896313995
1.2786158892640238,1.3612550934512757,2.3670515968043766,1.308011386135119,1.1758577818969913,2.1310560451685183,0.0128201940206896
2.0508904454109125,1.2338413831301775,2.723760991740836,1.272199925069875,1.1795067853513497,1.9900056859644617,0.0033075109374224
2.5233706885591416,2.744442240047478,2.762503236348503,1.987581847663668,1.4490320859564296,2.3379021357811998,0.0092807007940187
2.6806938168558707,1.4629445764739537,2.877998403079417,1.6296221280435066,2.8402346844309325,1.43371675775658,0.0030977955347866
2.61965310222684,1.565240875133362,2.5009648781429004,1.729251133000317,2.2666900203977165,2.760753560318669,0.0114745449039075
1.417907125784153,2.486713869355772,1.2735525592698331,2.3573455604606277,1.2922838137814343,1.5440806109873173,0.5187478675524394
1.1758954043725858,1.899421311021669,2.162836045280341,1.5233168671355384,1.2624704639429578,1.648795635434904,0.0265791649632395
2.9772078416056527,1.4443456425755083,1.8292674292671096,1.1825848677040516,1.5870634727069488,2.038269395008357,0.0228108312975358
1.8446951094799973,2.5930315605870766,2.6507655884309447,1.8958497606266853,1.893853884676196,1.2765737855887356,0.0087715069253737
1.5593497422514762,2.582074120631006,1.1313392036052283,2.678768104222508,1.9618798983389107,2.35797976691154,1.6699260816806971
1.8613876401197615,2.3717310274739622,2.52130334696286,2.71770418298809,1.2421526430732388,1.4151697109332446,0.0126246983714766
2.757865326488604,2.0738119497828995,2.993376278742719,2.776118279950284,2.426318068668789,2.207169381262072,0.0060786631516772
1.9825098296128056,2.528659344070689,2.5885570595483145,2.2296460568316547,2.1420047433354963,2.5157400150346927,0.0203789185737793
1.846928328809912,2.5639433282916944,1.5407914850559157,2.7157287641458607,2.2990935203332183,2.6558978016601333,0.3606583740178871
2.2345588687225284,2.512485837580794,1.7058536790293124,1.0406040544588424,2.647341762642553,1.1515865949717818,0.0608722588079884
2.5503984915798945,2.412298392479439,1.3263250211445323,1.3598489537218756,1.9912248863061768,2.076549928570216,0.2754676746352602
2.8331319144209752,2.1600942388070337,2.9918515227126496,1.651388754819234,2.03021232520671,2.025792071299506,0.0040255080985445
1.1508505179053818,2.442911640588151,2.267519113669646,1.0914622288971123,2.884137237637734,2.0334592280036805,0.0530103429380072
1.871458257113025,2.4606791842048388,1.1644663101297172,2.026806976641657,2.911679717458833,1.281229826722478,0.666376219491032
1.200802975741477,2.5823155821437367,1.2104999185968834,1.813848401322886,2.022070962754714,2.27084079840279,1.218442913255445
1.820298542005928,2.512011133790131,2.2055483930989777,1.8981236169162303,2.809310918462286,2.554284701670726,0.0546679857883287
2.402822652942048,1.677723285364034,1.9112237664404976,1.9642665463478264,2.7790691412623323,2.8437816605099133,0.0632604468393715
1.2869865192272585,1.6757934888073378,2.6433026507137907,1.5178462218258737,1.272134922458941,1.0224865643160868,0.0048780365373594
1.648223099259143,2.135817383670288,2.8613093152791853,1.8292117728213144,2.083590907590821,2.429130450582395,0.0108636335354251
2.6213834191522203,1.8640080381492328,2.9883444017408607,2.387267644418176,2.3265159249278966,1.6316017736920665,0.0038741841475378
1.760926747166277,2.625854857906357,2.1155284773859693,1.746526604455378,1.2541274823651918,1.217340767721128,0.0219902172266171
2.7194896835776774,2.7756662517607333,2.3577744288242197,1.264113873493205,2.0373544015986367,2.8878224150144334,0.0231546871492847
1.3099079492958714,1.2996639917045212,1.4273427625696484,1.2670029824738036,2.050187559811187,1.7068949346146518,0.1644756273883594
2.2705681139996354,1.222960421265164,2.703747697064016,2.06075861366618,1.9736758128922391,2.592193917810058,0.006582558735285
2.452593117765189,1.4797618237456076,2.902820634057812,2.215803773671436,2.0531489971376304,1.8919994539891365,0.0039941012493743
1.9491296269831215,2.713283751134609,2.450941354198604,1.6207009650306876,1.4384497089280062,2.8352901891697506,0.0230862832172027
2.124451046652343,2.3509706028316613,2.693385393068934,2.1572691428236115,2.803348633559552,1.8884456399600624,0.0124507975372865
1.0154085849757906,1.6044334623082208,2.6362600616976666,1.547189337937054,2.2711062621816938,1.536069201004759,0.0125050288262372
1.875019413065193,1.6899282349712992,2.112288965033845,2.220182757327564,2.047669358414146,1.2324214194493732,0.019046507146945
2.7007706709049724,1.4616527739062135,2.9260663697179714,2.699395902780327,1.0906950549304009,1.3627245199117477,0.0023897894833505
