n_0,kb,T,theta,p_d,Ef,n
1.0485050524676798,1.9820086825911505,1.92496867704746,1.2745589247717053,1.52092490644171,2.8948420720931587,1.4017232956314538
2.3762524041901694,2.979193148316756,1.0002467116917282,1.773996907236821,1.0794475971999715,1.907319997851144,2.0449351768591453
2.442676669751557,2.166703641669965,2.586771329967196,1.5730331183050457,1.0530604228164484,1.210517330367594,2.44143399384485
2.9986071809194765,2.399936166348467,1.0824942305014016,1.9952478654333827,1.107698323987262,2.170404534186648,1.855820883546221
2.0489328318968765,2.963053311627675,1.242797886571745,2.834609798264652,1.8328318950564024,2.924112916663743,-0.7936371996105801
2.14661230718985,2.5006499090409138,2.5184118287706525,1.1919727026203748,1.6005328265351089,1.8284405927697744,2.5155210182567997
1.7323343583247812,2.2178500746688785,1.5463122801008644,2.6198975813055925,2.9788674483505755,2.3086599154498666,-1.2794258319525242
2.57483214739772,2.5739468841532624,2.767761720803467,1.1576963647428835,2.670984442911347,1.3620993950701588,3.102709158437932
1.4012950831709337,2.086615429443733,1.083161336337377,1.3000997310762168,2.442991805160148,2.964778968794352,2.6021048276516567
1.4787954048272962,1.932651697358854,2.1825810583350767,2.632369624498572,1.5356066450738697,2.140984211587444,0.4724356408617205
2.5248468919283487,2.323877057353244,2.9982678448688818,2.974037454638984,1.824081629856199,2.291269475313406,1.0315477464959837
2.7787077636186583,2.3662249390164494,1.9947540388447071,1.0603556303575674,1.488596483259317,2.5625174300634264,3.875844686808082
2.0779125333773205,1.8579285244942692,1.1451626789394722,2.9191336324904373,1.8897654901266256,2.133760092259718,-1.763125152401038
1.1570207935938157,2.673135067531833,1.6680201731011453,2.487051573428477,1.895671238804429,1.80290188207642,0.4534520631782163
1.7148360035859835,2.419372641200608,1.920442018699442,1.2533949783159233,1.240764448215252,2.650299140301416,2.093622877474292
1.9665575403029516,2.240196156656468,1.8864934636819408,1.032585383866331,2.615161808190046,1.1666831757219382,2.694330614463105
1.8564064951874784,1.912494529682712,2.98809606073716,2.455732426180205,2.3947152711434976,2.256099947464201,0.4982147446675309
2.5307703217206257,1.303102256425814,2.006117967132437,1.9229776058757264,2.5784415097994726,1.1206447759306155,1.5658439694207793
2.53857114266275,2.0000686256596114,1.3829250871674887,2.2037916125612087,1.7548385667121429,1.3601783742959692,1.2426476176980683
1.5622939688473576,2.638780522590828,1.195089058731035,1.4692587050144403,1.9059973765333045,2.4492559324980734,1.796714777142255
1.0251443848244386,2.639937108199009,1.4420417926038411,2.095246805613576,1.806496648977759,2.1053754661901944,0.5122943720052868
1.2536476622434094,1.513603638788499,1.0961489671114448,1.081889757621974,1.4742530028377656,2.778343443640962,2.707217999258383
2.554117334594608,2.177932140866191,1.7930651182220478,1.404543285390498,2.731012646346983,1.5081362474876958,2.999908877387536
1.8361544092142013,1.4275706028104371,2.465855194847149,2.0099599701745365,1.8825985818315032,1.7610746996508475,1.1008705302311443
1.6675387142493947,1.003910420259621,2.0632045679000046,1.0828700869334364,1.102644981703906,2.0095840686930466,2.5038417038858314
1.8392486230114864,1.2216612969705527,2.665693341064648,1.554416048168482,2.332356107462644,2.8178202697821413,1.9000466448799425
1.2039879057297422,2.3710087008944187,2.6961782616034773,2.721799839864426,2.6631302273972794,2.7455314678584557,-0.0535250189993286
2.7053013116519047,1.5179350547879404,2.6136978819966314,2.0203658109027387,2.065579547248344,1.9493508979257157,1.5121196010842373
1.82707973766142,2.4281808635282585,2.1555844336961445,2.5210200222507293,1.0227075543523003,1.6797474000034522,1.339226968152644
1.95681861676258,2.336772606613086,1.599953470496963,1.2125898450993495,2.0901343963164853,1.966483666452368,2.711037128814795
1.74394368883549,2.359085979041871,2.950359675298094,2.5109652878523323,1.3849914789115898,2.424331262868152,1.064458260849573
2.64370960698004,2.339255942761895,1.1565959327223292,2.2359433573288925,2.7337179428061105,1.506101150926641,0.1607457685507419
1.6734646275318998,1.807775998305083,1.5534003437401624,1.2751706378763343,1.6336659663525666,2.587908440242804,2.407468757437551
1.7082489854802438,1.3521932087362063,1.4265258597032586,1.4871817332270516,1.7381500960292406,1.8390236818082144,1.9446684783982735
1.0877311438590482,1.0997579639586736,2.686673872886515,1.694312240015381,2.263636101820418,2.339928062143617,0.8474959195960174
2.213539024789257,2.7484851201037257,1.828283784206689,2.166780395171008,1.4398471974430036,2.194455122278365,1.4322594492244882
2.919326536517601,1.6267096079511023,2.793580227552021,1.5385828221286844,1.8935546671239605,2.8218766119801835,3.0298845495233406
2.974752191789801,2.777989285723282,2.252988248114676,2.52804913690897,2.4142822196143383,1.2248690799736417,1.8255756590912475
2.3264587711242357,2.8141584919902973,2.2114394657232253,1.6281758989741375,1.594236335395437,2.277098478853563,2.248632677038218
2.855691430159653,1.565675958347993,2.232652192651819,2.4355111133847505,2.1990785396320227,1.6781868673564042,0.5616418229869204
2.0865887410310497,2.452686663384655,2.418689332132366,2.44689530054031,1.4564564038971626,1.9672046047652831,1.3123714516023952
1.2319878365668098,2.782650444600808,1.115084058467454,2.90264366128506,2.819694901953717,2.3257458602859664,-1.297813098712521
1.433463302647625,2.8239078074705377,2.4141634427703265,1.8752242386711135,1.0740559405956454,2.2726513493673,1.2796178735089716
2.335885055693373,2.619495179275145,1.119548494946969,2.77483477969429,1.5939537295721389,2.0470723649136264,-0.0902321874770314
1.8913494459476936,2.9009891039779325,1.4883334523306522,2.6666206148843794,2.124789557851468,1.036266860713985,1.0335930765815626
1.0743876662428449,2.730510342361038,2.527554496687178,2.3469596577692697,2.8768855679866583,1.35468128952248,0.6493636431746327
2.323525555082528,2.4572670539093933,1.5087339825376032,1.1994571875468412,2.373643240556685,1.7627207849263675,3.275060684569639
2.099715780055303,1.8822755560009063,2.68065987706989,2.578790729672825,1.4314122737662125,1.8882056847129625,1.148457296060123
1.0237293410868635,1.6719126978051293,1.3084174428943962,1.7961547560039832,1.9873633936066704,2.692382708066549,0.4641897412469872
1.0774585013445817,1.1035643155947106,2.2114292257145247,1.7998307731975758,1.0232385062836995,1.979615532505009,0.8744170163380193
1.2993249665376834,2.2743564143563586,1.0572776545003335,2.81291110670183,1.7232892732723,2.07328755050258,-0.5279092236896938
2.808925571086858,2.645509437709585,1.5567639799407151,1.2236304531644038,2.463665280157477,1.7539627566946847,3.8116650025112935
2.8290793546681825,1.2953197100448277,2.173354154325056,1.2957350353687012,1.212964879557231,2.9595052918349056,3.808894708438912
1.0608945641128928,1.2055881132834618,2.877809562209423,1.154193894028694,2.0230871481052937,2.290665747445096,1.6343152084503574
1.0292195500343275,2.5815777870022893,2.203223605855512,2.680402018672682,2.396278589891007,2.847579617069262,-0.0765237075730833
2.7748546009254733,1.786961021015864,2.978786466281387,1.6198249685655797,1.2541341468246685,2.678557133744815,2.689031037598508
2.655686272889831,2.729271145194425,2.669845470908667,1.2128025607351638,1.513832239744361,2.9764285858099315,3.2310946621396126
2.473099452964563,2.380807666771325,1.2678933604574478,2.0725835245435507,1.0600767809972491,1.195080361890982,1.973861151173603
1.8849364857165696,2.113167284152837,1.733322776547177,2.4792317520236358,1.1636456046506605,2.1175569826019034,0.885018555967211
1.0183944180252291,2.826788138900233,1.5870715815432048,1.824649420148649,1.154059284885896,1.1252540079328628,0.9443635403197984
2.933061048376071,2.38183293926655,2.5361474945891773,1.4268833103429654,1.3624383439228418,2.5850808079062317,3.1783207583085145
1.7168111646389224,2.234937374578782,1.1750943558904132,1.2050480163841786,2.5562182570302108,2.448258131055141,3.179983977108723
1.15616350606248,2.827155137019511,2.4732713306661696,1.0117571736666695,2.3478543201089623,2.716526923251201,1.7154875578103612
1.542678767711572,2.267698449824868,2.9961367218233725,1.395456189603444,2.734200664367414,1.896948841320914,1.748110862606731
1.4425036377505691,1.643905347680998,2.4668431266947395,2.627845014073688,2.2382365076428874,2.739771977849802,-0.4572255056782648
1.7799468069094788,2.9838026199740595,2.145720677379693,1.2158217688530553,2.9861415463376293,1.304500569244566,2.1563526285073693
2.6072176064647694,1.103910557551836,1.069431236214199,1.771401215413623,2.512653457463216,1.465001995577685,0.9873254646132176
2.821434231171708,2.209226175589833,1.35928733390982,1.7308380193762891,1.4045104103013404,2.793756701152257,2.233931864720577
1.7556123567008828,1.0748029464760342,2.0402266098951687,2.9671788886428123,1.084476509790509,1.101159325832565,0.8140431116608987
2.1675854953127955,2.971269696621929,2.8681809829415705,2.907227922821258,1.7410492429540596,2.3282004647274617,1.1647700504158545
1.624852895439238,2.0300655740743574,2.5086152443745275,1.2015007821937862,1.398542509214185,1.43065626975098,1.8552824835426935
1.1197108230357962,2.8881763746506515,1.2956319986220346,2.3227768368005544,1.2061925869472616,1.928824562588963,0.6441724036420257
2.7787511521144874,2.4099925958496824,2.8265939897649552,2.6750775918907936,1.1891556281997946,2.686791360293588,1.6147236129464757
1.0853369444153589,1.5547770227887836,1.5145397397383555,2.557445074833283,1.761836607938729,1.0368467501314107,0.3829813127301663
1.995801388883576,2.1922120329014128,2.254345474924288,2.2625822679418235,2.650570506192957,2.02942958533359,0.6100367399912925
2.809810740662146,1.259631784730183,1.0833788604526806,1.4448982652588174,1.330194948027339,1.5094024763686116,3.328903061933248
1.7519896389161091,1.7525085415758102,2.3519061978989244,2.624853969950694,1.0802179947781734,2.440320163581882,0.7777927210661648
1.2818964013744698,2.5182533855920517,2.614131443796602,2.8603956291630284,1.3490617473369435,1.760177353845466,0.8376612162425843
2.665301489428951,2.622356443763417,1.767177216166366,2.098275842716336,2.22190472371405,1.5211453823818248,1.686833046319766
2.298293595054636,2.55540766089858,1.5862221580450526,1.8701204650785888,2.261562476738275,2.7995586702574564,1.2397307911299449
1.4345365168961572,1.9283807707730587,2.9466860949463243,1.3926040991682072,2.0221639303378898,1.923609087409372,1.6085993792014333
1.1940549758368817,1.4328201257743565,1.6265864802122896,2.0866296966115643,1.7974933093790266,1.876750883566555,0.34153363235273
2.337742345164445,2.3881552296385724,2.0112460846408675,2.992965236391745,1.8884469511048456,2.9481024626856698,-0.3420532640013773
1.3724420338715244,1.0162379667081036,2.8615165200239767,1.6926663212070148,2.8223344090041302,2.896074788123157,0.9034755625263216
1.9767852109345396,1.3899690679048895,2.6397252770700868,1.061552246394906,2.042017368505024,2.6223410042095967,3.3832676675390214
2.7721699561444675,2.32930455291305,2.6766159185154383,1.7565150071945848,1.329921753272642,1.9901963080984355,2.554856976725161
2.4882031529730293,1.3501536348159917,2.333030992337179,1.309667341536285,1.8179692231597304,1.5664625376444867,3.0689633641802767
1.8435758215127365,2.5952686737606685,2.6679248210239632,1.2712013024374669,2.699489184728852,2.7034980440432177,2.417072555303732
2.318632074175527,2.336522127039797,2.4603970404254216,1.4371303759091816,1.5500333139850804,1.9556445167224972,2.481567112328156
2.5637584771804915,1.6258039512968807,1.482693910906388,2.942756553063127,1.313826071770569,2.936884958173578,-1.4591483972834962
2.490867607169723,1.1858668668961467,2.851609703142869,1.98219856235392,2.233273268990281,1.7722082410152005,1.3250592326231658
2.181998970578049,1.6268922232305574,1.094305395379041,1.137620991901504,1.006273589831363,2.0419257181482364,3.2390819373511803
1.7148288873636697,1.8654091634583632,2.114346619386284,2.150689074916547,1.036904348817839,2.171777486035321,1.1783496147408403
1.5998451166599803,1.0892199018096989,1.1332459435416375,2.3007314653275817,1.6526642663087117,2.3577170419454,-1.767781881684289
2.306901123743894,2.280405048865989,1.199260608758477,1.4468511125884258,2.366621447599596,1.4054857292227954,2.6537784218370866
2.079648257603581,2.3117666920951274,2.769351165870703,2.937902364393972,1.5987877948571012,2.4240287609386533,0.8467589999198822
2.6505445942264725,1.420579280604917,2.089509687015064,2.244079019583914,1.5656702704726833,2.830806240318489,0.1827390192312614
1.386476215885452,2.8600003580902653,2.663309730918499,1.0571872696574167,1.5634254333096789,1.457627968642886,1.5902819357350368
1.3316167664539365,1.9694099900829791,1.514653496370171,1.661482397792837,2.654036534867066,1.372038937032247,1.1844030378594037
1.3710913597757597,2.445896139946332,1.9599878002215845,2.440027869122442,2.438257755168545,1.3361654183479084,0.6593644588658394
1.864554915399024,1.0431140831972598,2.523134626349981,2.2645338117851868,1.506989411044636,1.2382019423161237,1.01930016944305
2.734369318928243,1.62139906364236,1.9958488271614545,1.6198038652987032,2.03769974084382,1.8971368044732269,2.574351818109239
1.4874195892059403,1.7464195336437365,1.67602558648455,2.4279936518368057,2.172950156249952,1.1413740991798107,0.5346011021405408
2.6920977395944155,1.744321465644597,2.059243816653792,2.594918937447649,1.092482811735613,2.0577222837511133,1.2528115325621831
2.49931093621771,2.8205848924287418,2.4964051098065347,2.824471704076296,1.6185865462578457,2.6779286546917147,1.0375132420287645
2.96753444078693,2.156030565236474,2.2810631122821725,1.0015989525544908,2.1177991995753898,2.518811215231488,4.702286366165747
1.1211916688776653,1.6162083610041642,2.53452898695581,1.833809413294028,1.4431850500563237,1.721790614341332,0.9443656164748004
1.1446686074794004,2.5379980040688173,2.673774680255966,2.721588984734665,2.099870631808637,2.1632969727096505,0.4450123172118778
1.044833301503688,1.6003825139734995,1.3346709683384397,1.781787376162255,1.6511755501488865,1.4199397505805829,0.8046465025596103
1.0190098981738571,1.7535859657826245,2.578770477194092,1.9243294575572476,2.4700182320657,1.5426419339667266,0.7217411149479649
1.2723475018434354,2.1364918862954543,1.7917370147497944,2.0704841300543206,1.8014811505047803,2.543029569476772,0.5427484756018218
1.0982909788082966,2.875591232071644,1.0746775010709249,1.534922366585984,2.3085195794491846,1.1850626760481922,1.1331626818317078
2.222103269823606,2.947969204248804,2.7619796215242047,1.7149451080980551,1.947910548512625,2.669929097315966,2.018213483372056
2.691927544448444,1.3058689357091555,1.719900789633781,1.314018254963709,2.9938812290830263,1.660438767221331,4.205114812782576
2.8363450376110464,1.3239804423600514,2.5145952065518795,2.9111905461804843,2.0567886888925413,1.2013275540037756,0.7869306708387093
2.451985875413291,1.2225192028114096,2.1662594052426587,1.2115481112989948,1.0174946770189837,1.881295344817137,3.075079657437383
2.159517808846087,1.3588485855388983,2.871289098728437,1.6816817706929466,1.9459742568185696,1.964838769452504,1.9253339266815643
1.3172532719625218,2.4851778570926037,1.2342151348040882,2.808630859244194,2.0502742877198497,1.3626727555665883,0.1833073591792234
2.890717291837511,1.2491849124664915,1.5516660993216762,2.4077182820435783,2.0843163324553275,1.6328391592363254,-0.8783500488833494
2.685515399962995,1.2963525461172405,1.8563395276542407,1.3846285776729783,2.7576033952349697,2.6559136045131413,4.198330117433835
1.864383973050099,2.620525442186825,2.524010537260508,1.4937067115359783,1.6134491610122137,1.3009249370048244,1.9099487217069129
1.7434670756817914,1.048890318742894,1.4705185365414122,1.7803963784940136,2.3975835866021478,2.487656802202856,0.3407044375853394
2.135987420621296,2.412247378024832,1.4810113253616093,2.652123832556077,1.4519613920553605,2.8109424572517536,-0.0176912770086091
1.7382304904018049,2.391943913406985,2.1883732483727254,2.681412522164054,2.042726051646782,2.4914864192867787,0.2239779419688434
2.584542714394828,2.638380316954464,2.868934034335485,2.3380384633896885,2.6656560271512544,1.0495975115956448,1.921398985413252
2.841046888535672,1.1817756967619522,2.29139166007031,1.6058918992423952,1.5536225716343863,1.731675069663302,2.74200495294175
1.3805392070412676,2.261689236091387,2.741762710543828,1.4388485453836577,2.7713349893997936,1.484412079387594,1.5010346492321889
1.4807046672333637,2.749581891655315,1.1992185506482902,1.3213043537597522,2.605897869660607,1.4028809755804177,1.8860482703172632
2.296270949930494,2.785432100613939,1.97029753434393,2.0966163369816773,1.6561640319955158,1.8823511799296289,1.6415754923890478
1.423881223639955,2.132765777069076,1.3673791630716146,2.65286522795886,1.215462775797622,2.150466099776942,0.2970919712916061
1.17321221245418,1.4927822076254869,2.81039571376036,2.866507173799582,1.79668249000736,1.7300346591364597,0.3366556729405545
2.133104646847191,2.0530435435766217,1.1381511166321143,2.941439501568889,1.749487280100852,1.97158489831076,-0.9527995253168312
1.0434883483780055,1.1321894450058925,2.8588773533051284,1.7422848270602291,2.1546500450755097,2.4123410241628305,0.7575366431465304
1.8378423852097168,1.5330577326159367,2.6608897943359104,1.2749512985431803,2.5647612384190133,2.686617801889453,2.742920712012861
1.741323855903577,2.27976225460388,1.1077741769821623,2.066290863222939,2.251232648552856,2.157966645874157,0.1486603468323024
2.682513994248736,2.30261566291038,2.844563299845257,2.705671451675359,2.1946960791597285,2.6696657993932806,0.5073342628245435
1.2515696328112331,2.390325076347435,1.243351207372239,2.9741940778023683,1.9884181198356377,1.7366821256335876,-0.1823297603650203
2.581744900394566,2.554394838553076,2.4726875637659163,1.790399763454545,2.743008901975603,1.6842633604672732,2.170371613525028
2.688918072841936,2.381264907258033,1.5459460555796158,1.1343658674712165,2.893333463125224,1.0156917526483364,3.5962696423729263
2.1803563483397754,1.6551303910281692,2.3650681574168093,1.0098922242009352,1.1912374368413727,1.1442727899994731,2.584235972818993
1.4875169403083248,1.84353326219139,2.048423939134071,1.3753677729347562,2.3314966243815523,2.025169080005214,1.8486832377992617
2.5273156857861805,1.930944808496348,2.284394965280547,1.5170244256600334,1.051901952002575,1.6587166270592402,2.5810450845053245
2.064410218575049,1.3157192772964803,1.5098796219174904,1.7265370568747798,1.909568567093321,2.476261827812027,1.3022129373791096
2.781616348666039,1.7457429572991523,1.5351612591870287,2.3210753801554045,1.0917785249638403,2.7274443076983776,0.6742613599899527
1.5512301672280882,2.0155586374822936,1.3022084570986137,1.3149118233566457,1.6246541641468288,1.3790966495551302,1.8863885979320645
1.7243196556281242,2.946118615417929,1.4818783569063525,1.0965392758892785,1.0019904199784897,1.540159193208607,2.00267137476648
1.0829408260195286,1.819285553598706,2.88701770487977,1.3449932684015309,2.697129487384873,2.156521985957844,1.3514400651114575
1.273142923401676,1.8964494280389128,1.157967163283988,2.0303065020549846,1.8878674806551572,2.5509926696232466,0.0348512694954653
1.070916268941106,1.729799577016078,2.080648672437794,2.34253312382438,2.9341573125718323,1.4307773278975466,0.1997790598829008
1.7270895889561235,1.8886552566411776,2.390304633278768,2.1295336422361557,2.591549685509212,2.386970049486704,0.4725444006249211
2.6558377153687256,2.5815681374692123,2.021545193783282,2.0139120709900307,2.6092648367690563,1.1623068550804296,1.994102829358131
1.303292884681886,2.549901625373208,1.7634238582261832,1.733938263646972,2.657016037954693,2.425470904721122,0.9999110633112348
2.0939495211549843,1.8345087983207171,1.2407796947138623,2.0576541638389827,2.152856831132225,2.2232909124700075,0.0339322489467804
1.5809300242547422,2.237303727377531,1.5932982987357298,2.6401918242906928,1.1709849315440688,1.4309413129520452,0.92927340073979
2.423384474419376,2.7390588703306307,1.3391050097182493,2.1710914023478853,1.297732661867078,2.6962032489372185,1.1174993258145245
1.459882556638491,1.101886400965909,1.4009617329778308,2.118844747562526,1.6746231228565267,1.7067114714721954,0.0516043316365093
1.3944901531812957,1.6391386589302313,2.5196241283442005,2.156573765015426,1.049000696633559,2.4025534819795142,0.9240351487218385
2.477869607825514,2.764000332076085,2.7271480434000868,2.4589221480943597,1.4948432663217084,1.8951940874186457,1.7552968699536702
1.1038268593747254,2.8081520500255,2.4043492303558898,1.1913809801446436,1.7559279576701683,1.0693829304806797,1.2175286432784809
2.8566274246014736,2.289164833909827,2.8084352509366823,1.506024519267377,2.1618785008539563,2.301950877382807,2.9997544865468515
1.252456187719035,1.3125059564728552,1.6048163753072258,2.4727028601121352,1.879034641524588,2.45593196019989,-0.9002554023897437
2.764924227413968,2.8635907416930646,1.9967980601695383,1.3104317287275653,2.223743601157067,2.6237791867987017,3.4912210522139246
2.795418776744781,2.7291613763823266,2.019888905715636,2.124679585736459,2.066602425171179,2.1015615335269846,1.636988520685167
2.7375464742670235,2.6096257925211868,2.581257927512236,1.659045685386974,2.225793306921459,2.492874786466268,2.538806669147527
1.0466742690534938,1.1842351249723226,1.3036209751538834,2.2016912834475804,2.0781268204478134,2.9698448423764807,-1.421538941840912
2.274131687539682,2.4042071656665014,1.136053955571755,1.928025049637942,2.7152947776848344,2.3367560412333868,0.4267995305489219
1.417089936097525,1.6307488915232493,1.948858585652133,1.275786025642078,1.931565023658079,2.8172267502908426,2.1225629668050785
1.9348314197376093,2.148684522357542,1.389279316052074,1.4706960677729388,1.0390416297943803,2.553040449073979,2.1066543939528586
2.336295145129836,2.586879338994476,1.5597537243470088,1.8315818887277104,1.6586080472536977,1.7974595599564624,1.8912049047390609
1.4894922741962628,2.4817005831589167,2.03258765562821,2.343323768890876,1.0061574977530994,1.3863711207820468,1.20201215929925
1.383103041659891,2.381419235236206,1.164214774306537,1.0116965078637004,2.03109210545165,1.827839135981782,2.365474544603029
1.6875976623665327,1.512426628114102,1.1250631900677597,1.5687548959780364,2.581813911997558,1.363629024712159,1.6947257531543023
1.1998792714477342,2.263838977806373,2.466999952026778,1.9504498899229876,2.351415661740681,1.3876240135408011,0.9400859340527108
2.919773164448408,2.2173815301218607,1.5635268939821048,2.714729809883531,2.799135862792034,1.461172057118597,-0.2156665209142702
1.1679581191357649,2.3867700138236536,1.917587180373686,1.3689991404529909,1.3173828728220978,2.009655343300434,1.30337060332501
2.332028339751526,1.9824505926282523,1.4506490573645214,2.623744461242935,2.4297379320999557,2.46509355852306,-1.888092740538324
1.4016504219986272,2.9509846734366425,1.947545993761377,2.5503097228430893,1.5362249968663664,1.9870440432563896,0.7835716857984227
1.5127015157558643,2.9882146332353647,1.1638685129070123,2.872644755479616,1.6788299185440454,1.005744700392934,0.8047035765851743
1.371540443508185,1.8053244854833657,1.2099881219560251,1.2865387517294096,1.9466145614386032,2.552357310772108,2.24640580347223
2.443650560772655,2.039026755524908,1.4264182548166089,2.0657372171269235,2.1187113040021845,2.899038793609092,-0.0075005761816998
1.6150023911395228,2.2981043436465645,1.3522226717010002,1.786261628140022,2.78795584476107,1.0514141307828668,1.2892957122934043
2.183869552112654,1.6463673380360744,1.4664491476938737,1.4773790228482782,1.076068814709649,2.9366616299177486,2.450507757443111
1.9686938166794072,1.9639343079685416,2.2898649799895123,1.5944610130492185,2.261643280717145,1.898045101119836,1.924227393748277
2.837736268548756,2.2352583117756666,1.291933160021439,1.2476628317561018,2.015974243740004,2.54350650918068,4.437735479622088
1.9931901840369293,2.5157313281394487,2.140038664262682,1.2895213344665837,1.810427276302121,2.2253996258547213,2.407229250027288
2.1610299331350378,2.763326754293521,2.458658893227811,2.0754300689173126,1.001868658022545,2.3373411723049777,1.8009094341844216
2.8843262833074026,1.3617779334583222,2.930445100947097,2.142855282999604,2.742640360207364,2.890129813551191,-0.2172349795918955
2.5426635574151426,2.4544125386713525,1.2637844105774538,2.2638453624853785,1.0564978525216824,1.0807993819060129,1.9446579317350527
2.21932156954565,1.992393014650318,1.0383343565065126,1.0164389738794513,2.954357373277069,1.6656812216393593,4.998243381285532
1.648440384665598,1.2955492111504936,1.7342312593781275,1.8881383640797385,1.3058609748640082,2.581282827763939,0.8767226258640652
1.4540830776900673,1.3557416278617016,1.3730484978749615,1.0594182910412815,1.0891125841113245,1.6206692711464674,2.1288275252565967
1.0466616128904993,1.694638326587,2.061002064642716,2.462131676642929,2.9884112830579923,2.765404398818573,-0.8798874605765611
1.6193076593416054,1.464081328185696,1.7046039709231895,2.172651877600294,2.065724390409449,2.365714199574934,-0.1759403116245776
2.4860728994797388,2.610612059023784,1.8237625790490128,1.2470204457528509,1.1509999520475296,2.2253832578020525,2.9115862928050675
1.8993120283400196,1.3171475101870602,1.1809211943422555,1.8953439780631176,2.3092586682956666,2.216536260192971,-0.0937270109853023
2.8703907362439085,2.1867100299077595,1.6566095679031922,1.291577532351553,2.080342137724942,1.4370056375441695,3.5232350784469437
1.990257401786087,1.1793435007450963,2.8503978051636496,2.076583536880564,2.143765725706385,2.217579096335429,0.6265842033451822
2.273593506310156,2.187289658401349,1.3812595997117272,1.4963649817845517,1.7219004682704984,1.6164883764128353,2.4293573422865524
1.0488091493283265,2.6955596270214235,1.541970413267546,2.5116684555116047,2.323060891060856,2.9250431090637927,-0.3367162604322251
1.569478006948287,1.2289689890129971,1.0549543613627674,2.2420236683058103,2.749013996441782,1.4751452196885555,-1.4836577597466896
2.952825220460724,2.468439573755598,2.210281499207404,2.142855627510703,2.9919417517585103,2.4215300747945148,0.8300669947691255
1.7428788159678112,1.2138176914009238,2.792413949355869,1.81339245377135,1.413177329654884,2.257134729193969,1.348872090103984
1.2077991777698167,1.9607310225110293,2.769546238855198,1.2090283630874243,2.3531263927523245,1.9207734198126811,1.5635982307689378
1.1403036353835243,2.222093149360086,1.372356539576669,1.8411512046452347,1.7409135717674402,2.5698600667794294,0.693508248102855
1.802533117772318,2.0041842151660623,2.530030251775221,1.4467009026763664,1.5320425496706986,1.51529936439687,1.9046810780371648
2.1107628279001123,2.7071262245530496,2.6322949248890906,2.274732932269816,1.8233929028501676,2.008958954597566,1.4084961965828315
2.7648659074906745,2.2117684252839256,2.887734993572796,2.0579397849020804,1.916365321569237,1.305476153815343,2.257914578576279
2.1599561326725034,1.7262694768612905,1.865804031364235,1.7007292096677535,1.4115746788881822,1.796936222496594,1.9395603799911847
2.390500737041659,2.33506643422155,1.8188004719186628,2.4978087738206582,1.668942060498282,2.6335208714341976,0.4117984188475785
1.6650014883810866,2.062171623866946,1.5061983725037458,1.2501262599573066,2.876854121387192,1.7378867312874977,2.5097679498802004
2.00391549417282,1.438536372120666,2.0572523178718263,1.6274992432198747,1.1434980816372189,2.3166451014510008,1.9022581897523532
1.9932117872595123,1.277495389271055,1.3615771417449736,2.939408131363725,2.1549982287494647,1.8974767163068147,-2.597049532995627
1.6011010320535326,2.5023428917139023,2.7579290754705426,1.8740578099396248,1.671416863527831,2.029748938906817,1.3660534312350232
2.4824159132832646,2.031152231961186,2.6767712427124395,1.9464782637664444,1.565627259902722,1.611637471787727,2.0597156361379008
1.5687640442378612,1.8908103848693865,1.7345140894679594,1.3172581736419615,2.683937533268739,1.7906317054676526,2.145385694182238
2.3595567749996027,1.7861033858662696,1.402162695731742,2.8936523830582024,2.094129557786076,1.703769300445572,-0.8991982823827552
2.4984835378542245,2.6285543425104567,2.859234119061827,2.369598669369344,2.8985818686038898,1.3618337146665034,1.558222396085231
2.839542543734762,1.9223033756006556,2.477621206260933,2.5942899793547864,1.4535419695585967,1.0466376740078356,2.065012262314986
2.0770045036060427,1.414248365181106,1.5660739160535515,2.632065493530199,1.241292319073098,1.2339797136996558,0.823045001451113
1.577622103857217,2.2625821936445822,1.8102876476172385,2.767206686139921,2.990953964313945,2.585786100917772,-1.1949200880589756
2.4436392972722176,2.318894826476196,2.424804571631673,1.856449085745853,2.119320209829744,2.091381804686449,1.90085751519408
2.867548391048216,1.3488251600968717,1.4154668204750005,2.92243646964247,1.0053378860014683,1.6780465603434376,0.3943586931502627
2.3595914465331216,1.2403222055089589,2.709521530554597,1.403791497661089,2.0920152582537472,1.7415512598572904,2.784816805832832
1.8690214808427872,1.1754617017894986,2.55424612757434,1.4432839850959214,1.9219160751968507,1.355823537131993,2.075300635125061
2.0505158859506025,1.7383573467711952,1.3458725390493675,2.618886950225023,2.6907381483522563,1.0676500013600208,-0.1310825809983497
1.191559889885138,1.7853614620838871,2.6160509807077528,2.0910922629990454,2.162272441860547,2.486302848789776,0.5097175153252917
1.6741979147413335,1.749941672676067,2.533028041365376,1.4772592906761088,2.9790267830525066,1.7120392509682956,1.8541187604285017
2.528613700159418,2.4364362571882667,1.0895994019070545,2.4211009397812595,1.5579700377692187,1.6232672974102045,0.7184078722226879
1.7539291540556752,1.7307431118238803,2.280082317982158,1.3818924076634906,1.163901341936456,1.2763354741236346,1.8779129310310765
1.2903958518931071,1.2308670379503155,1.9873296255113388,1.1678424979518245,2.106016325876296,1.5405539464415652,1.9615444759748293
2.8378992471211357,2.7971942716529896,1.815791419364204,1.9277837378408569,1.919810295573812,1.8072532429178767,2.1604532321898806
