q1,q2,epsilon,r,F
1.3418655353362308,1.339021032567944,4.562353138076571,4.599362099656428,0.0014815026449105
4.291392297238472,3.977880816769197,1.427881211456512,1.977313366005044,0.243330773706631
2.260331431036026,3.7249237900286993,1.810336761274584,1.158889515264911,0.2755727143614643
1.9817076496167108,1.5267227278809343,2.364747447898161,1.5885603725576378,0.0403457392966231
4.5646564025569605,1.421233889226388,1.6447266978679265,2.473492069832408,0.0513037364734172
3.857688912328992,1.860290654904552,2.7541154729286577,4.498954389301457,0.0102445483737303
2.802707219002848,2.275657066709075,2.1152844786643232,4.046947757459957,0.0146504412549661
3.727903385100267,4.57490020126999,2.341872263817196,3.16141667873014,0.0579842074703091
3.3667905083810523,3.483438939734898,1.0818280474236754,1.4281162911641174,0.4229889760531077
3.6909419983904734,2.092855077399202,3.2063903155209537,4.54463142292536,0.0092822399393434
4.828934361677936,4.253217285467818,3.759498490115089,4.133198081385042,0.0254481757493381
1.9075289580306023,2.210735868423581,4.197733469397859,2.102076633617392,0.0180919835331803
1.3883775555689342,4.700614602008553,3.8147457769514257,4.456526436085669,0.0068547842545228
1.488684769672072,3.2022344086816625,3.1364577171606465,1.11829308896339,0.0967153219652558
2.8602136284268145,2.84804587807821,3.666141147648664,3.982150898510747,0.0111504137066723
4.85126465894335,1.5921265291662334,3.872772061947309,4.409494169970021,0.008162500123141
2.0858385518544,1.8501379352203884,1.256594092622397,4.891154279416228,0.0102154428103756
4.770329678675399,3.0048367595141494,2.657616559492945,3.430863454277716,0.0364636571988876
2.8482649169478726,4.315403831088814,1.454181626056653,4.357609288044348,0.0354222978483087
3.4241263113577736,1.2480201053963331,1.0782223420846369,1.6669009171761715,0.1135098623001523
1.4459366013768578,4.231443646037329,4.385926574224902,1.4933269221117196,0.0497802189363472
2.9649444570614096,3.635191733171395,4.860676431063942,3.019565275883397,0.0193530074382136
3.6224747890232902,1.095156047554929,3.399028376845607,1.9855642881641316,0.0235585641114894
2.091918662236195,4.61644678202777,1.5301105828098396,1.6523879032038638,0.183948364550916
2.3948933792218114,1.378525582789985,2.889156598981754,3.3610615416540317,0.0080494672578488
1.4683267469041137,3.786249517077747,3.442164837713815,4.654600490698622,0.0059323339523434
3.16647356519142,4.42188812145381,2.2446123955323305,3.026236196246544,0.0542034279388124
1.5468998616626235,4.364391768777328,3.650594090911658,3.197227178116649,0.0143967852337265
1.0759728771587764,4.506283182064943,2.5585750872123696,4.934180501046303,0.006194149848992
3.392285745236552,1.036440005178456,4.090722987228585,2.9394414898323107,0.0079158402332546
1.2927059213007,4.1083961750055975,1.711322461032121,4.352049198434866,0.0130389538228595
1.901626200121401,1.8017101114149197,2.212498082651324,1.8535089029007628,0.0358697168458606
3.7762372544856895,1.1965094439539952,4.425788336534737,4.690033465848062,0.0036933716904908
4.352091139209398,2.330252316724278,4.374190993494022,2.9459560430819147,0.0212589004924714
4.474996356852621,2.696602050358848,4.453876703173258,2.9808064410768327,0.0242657623629382
4.354989819444521,4.51072994317426,4.8705488013880025,1.6317846668434068,0.1205370370385317
2.867098887439341,4.497904866661377,1.6937169216395347,1.040721593987644,0.5594137226276883
4.660658408999499,2.709708024383552,1.64700008254616,4.9654635647967496,0.0247483749437344
4.377393705601293,3.33491799259855,4.1262076848707,2.293874242760515,0.0535057690474713
4.534176512652246,4.640694230970835,1.2250326871624564,1.5748961530827188,0.5510867787106196
4.755420548068172,2.623161509248918,3.205921151014023,3.737231571704996,0.022169262319647
1.7482178102759347,4.361278628700335,4.257730693039795,3.0111615069489988,0.0157164053489851
4.413744028099695,1.5428315199209388,1.3039841329794415,4.727719049119624,0.0185926012278354
1.3567776463032877,3.6832481994890807,3.7059232932937785,1.277077703935115,0.0657958844943288
4.5064950774247325,3.604947871767941,1.0814966958761425,1.7153478395406387,0.4062547289995843
1.870055943947686,3.452883131276591,3.806743193011312,4.381554781369594,0.007030991005992
1.8916230398840213,2.707163002130891,4.773938798888132,4.003952280261117,0.0053245695508247
3.867360240512044,1.5809452199104244,3.490843873701535,4.44320312244964,0.0070599044773101
1.1038658321675667,3.707360704422612,1.9664140274824864,3.9350463134419167,0.010695389603699
2.736326825740212,4.029397283451449,2.381942479706571,3.769863885300909,0.0259188413851719
2.6914489088307243,4.200038143510247,4.463916440274177,3.3334283933487447,0.0181355693130675
4.179331100902759,4.361871601869154,2.1978807867456385,2.580920294587112,0.0990869531308522
2.54793675386774,3.5267512645407364,1.5811221138222675,1.6989976828196895,0.1566760537514623
4.690344267088059,3.4611744916640697,4.477407481131221,1.8468626298223727,0.0845906852514199
4.107430725326701,3.615111548932248,3.731471744852947,3.261893686638787,0.0297620145195661
4.922872852536973,2.5866623234975243,1.849179286695925,4.923128581597194,0.02260929990562
2.335376678828144,4.621000783769075,4.501439272857498,2.9083072715711302,0.0225554316760178
1.4259972022485363,1.9086887961521923,1.4982823421047966,3.035346837083948,0.0156903859248949
1.2998511299784483,1.0615491213294557,2.8366261142466915,4.748541362408801,0.001716727246163
1.6559965924213351,1.1804201601716082,2.5567552787916497,2.47412781424171,0.0099392306342648
4.780943936808702,1.3129285437049436,3.9283507761239047,4.32233894109816,0.0068060788710946
1.7721623654804977,2.5699291050500896,1.0384486499961412,3.211639484474586,0.0338357794209592
2.676686350204138,3.4854255844762485,4.610582537952013,3.80215639662638,0.0111385248949262
2.2782328903792783,4.568517943714646,1.6185016267782135,2.3501924475273244,0.0926496099982394
2.965692227604469,2.998204020866001,2.4284850447328283,2.8660505284625213,0.0354710691087104
4.753668897825083,1.6836590807231553,2.7820736716349024,3.237826255122037,0.0218372283223016
4.942668901681044,1.9613782992552575,4.459223480783198,1.5600326278135022,0.0710863833774033
3.852553816264873,1.5592825098239596,3.5978078812703544,4.4938316669890686,0.0065794878336626
4.503335637901469,4.348660473806466,2.75405323779384,1.7763725679417908,0.1793244496241617
1.4705919709018662,3.993377719455712,1.5211503534569326,1.290025056078636,0.1846096007178845
3.8120143210840833,4.867684870033836,1.0840252044620278,4.616841308731274,0.0639054415391865
4.106356111882907,4.818882127646485,4.6977443355996815,4.923016275736441,0.0138306034114538
4.671663214170232,1.6530589612057174,3.093870437289292,2.9477474525717224,0.0228595321889957
4.215295605612674,4.761888055428987,3.513220732166441,3.718911301430933,0.0328745847542565
1.100903907900686,4.397331979785507,1.7668217796827117,4.006674944705559,0.0135821286229303
4.269779693314336,1.6390840211537068,3.52682275057159,1.3269711661028172,0.0896788879089601
4.559875266487307,1.2319069176837805,4.378954766984428,1.4715326978194576,0.0471422927398512
1.1786830689119898,2.247746699892241,3.6800563072388894,3.36402114000518,0.0050624722257927
3.9611149766077856,2.597887836717727,3.014751775816765,1.6709683415871823,0.0972836771784326
4.0159244984255,2.779327229471729,1.037712914349998,4.586166890755996,0.0406947539141972
3.80057465043395,4.1616470853408405,4.919835254538837,2.0676627259173066,0.0598404284188629
4.108224221890267,1.3594937505705649,3.0568931182178845,2.0558362489408224,0.0344004558351733
1.2797944295893005,4.017366351325888,4.238484976331067,3.568521765477962,0.0075802659184833
4.054902009238022,1.4466816515432703,3.3454442913154767,4.4402056473841744,0.0070775590371606
1.4582755586921323,4.831191340232228,3.324228761740659,1.0298146222280375,0.1590284991221196
4.887360829410055,1.823834273251205,3.757055387154484,2.2391969040208157,0.037654574541276
1.806108768086942,1.0769282101210402,2.8570837164435865,4.026714133775538,0.0033411519438097
3.69109971711653,1.747782047303739,3.121280395260791,2.576126424977881,0.024783695159236
2.994780421314823,2.048578217887923,2.9121946920708903,4.568647589211564,0.0080317826486399
3.436146770479942,4.311396387648024,4.344573383044156,1.1914949543081792,0.1911385306348808
3.2409252671329525,4.875997415181917,1.1370382572516022,2.171116343579707,0.2346288158663531
2.31967900698053,4.092225915827584,4.502717256738577,2.3851418470617305,0.0294899834298538
3.1359690148936457,3.3589708860310354,4.800998118513901,2.874480478530976,0.0211308942036448
4.74229244604776,4.935389612209436,3.494228487495487,1.8131885949256503,0.162129727831974
2.4148256749977004,1.4597430032392689,1.3111716639719164,3.8784346993500183,0.0142226263493995
1.4937173749422472,1.145009417513811,1.1494013057775576,3.0224817084300937,0.012961897377433
4.426865621195427,1.5245231952986504,3.8193019050355055,4.42028796723206,0.0071967330852077
4.146731283591395,3.227478721735659,4.45847680112659,2.9306394098392863,0.0278130191370133
3.5372483553025145,2.239229639729285,3.0279715078942524,1.5518237188266926,0.0864405990519886
1.4929803494018523,3.169709857172157,1.1521296773064176,2.949533329896685,0.0375712598507253
4.63191323646404,4.066486957207968,4.535546205352562,1.291104970104584,0.1982518432556184
4.1805639379177295,2.8885981085741466,4.17598426058963,1.0928178060615052,0.1926893669880174
2.3688146782823862,4.562259163303765,2.552395099115872,1.37077140610875,0.1793177159170065
3.389301019672189,1.2751654414642868,1.7951799879496062,2.107464473981944,0.0431358429771784
3.957980788251311,2.19487761411736,3.498988084121185,4.921637706584126,0.0081566604048935
2.030079565147405,3.057533958200732,1.6352743204702795,3.3273841957991905,0.0272821108336031
3.180053435219145,3.59767840251752,4.244518774818505,2.302312433417707,0.0404659663399403
2.741737352982952,1.5471698384020147,4.865444305762235,1.1500916451488044,0.0524525459094761
2.1605505087258847,1.627676914881735,4.276271745652546,2.2319986735562947,0.0131361955091395
3.822067451058232,4.461896181537259,3.0601946260665858,3.4415516176712617,0.0374412483733485
4.06306873271147,4.807331832126477,2.894233271380004,3.2499174386996024,0.0508475717391702
1.3660911460211014,1.279334999760846,2.219823457270685,4.336253573031194,0.003332010153707
2.492472601658174,4.183147024449965,2.6749923085300606,2.9075252026123137,0.0366905434564645
2.3551576976548927,1.8040532845575896,1.024328491493307,2.461591908793228,0.0544738567816862
4.132887832215654,3.87916657556896,2.0110557331081345,1.7677314637339832,0.203013768575003
2.5744026835171385,1.4703186627553189,2.672922334002609,1.3093529210298085,0.065732220366441
1.079243516484894,2.836427255646918,3.995265878398953,3.707855992781278,0.0044349612648986
4.051777503707232,1.0074775254455743,4.785835188392964,3.3440230733358667,0.0060698061635802
2.8825302071152707,1.6780261008671156,4.814948034282818,1.1917984752856636,0.0562814735601214
1.9957635040200312,3.806639400476258,1.6320876429945117,4.776687151056985,0.0162346854346307
4.016030804920978,1.8217841233628171,1.806359452727276,4.465783200631831,0.016161610536687
1.5637728290347024,3.452497309908423,4.627754132233088,1.7138220441708616,0.0316078838729752
2.6756041403184745,2.408138521577989,4.312216942807668,2.575609811169174,0.0179239084533521
3.31699448748046,3.222130914190453,3.005921783847789,3.945119020138621,0.0181794262154127
2.677265237269672,1.7092225673150914,2.951928931421868,1.3456997914686033,0.0681205091779476
3.2362989431562914,1.903090311986292,4.775569753225935,3.19103124798228,0.010078847147829
3.367108479166423,2.4780851146158778,1.4451012758813722,1.1067046496102295,0.3751472003831994
2.463414805796029,4.583677570115959,2.3854440087103828,1.0866387631035137,0.3190084080505371
2.8512942645650226,3.4425338190787613,4.578347403374303,2.181264131275708,0.0358579231750467
1.2841676330686589,3.9234816031301736,4.964585099227372,1.262636870182476,0.0506574801171373
1.9025910319221948,2.2090184416018914,1.86267723835238,4.381976271874115,0.0093509831005855
2.6536521185569586,4.965692429897481,4.159051535705675,3.2119963647363847,0.0244382187844475
4.1650699235006,1.6423787348720549,4.771082399364684,2.8587780145972106,0.0139607246612698
3.1810246514107354,3.29220740716731,3.140228072373596,4.350261452734726,0.0140233718004821
2.2357892569539275,1.842456049216071,1.972790776672638,2.854822805094733,0.0203881957313258
4.90129143474684,2.184703238866552,4.167775063425628,4.13515531800913,0.0119565308982937
1.7426360211269714,4.566793554038277,4.3209215502615645,4.185693897406496,0.0083655960696182
2.4948177910654614,4.902334309451328,3.929717839956227,3.395177928228281,0.0214854990833398
2.907263275232017,4.10761571844837,3.604344639877973,3.593462622295394,0.0204179309605894
1.987127678919548,1.6895425545965803,1.9773159401647629,1.6241820862111038,0.0512199964204972
4.366405523069318,1.058574745448368,2.393065400370806,2.6273755228229785,0.0222657262630989
3.9506833194095816,3.801223059222992,4.2688888961642775,2.413495055418234,0.0480593653259868
4.109901787971321,4.066883107170917,2.5729678313876705,1.9626078014409536,0.1342090714265129
2.4687041663606477,1.384570000806561,1.1213885111077315,4.045010193622331,0.0148244558310111
3.541839439025288,4.480757778091451,4.490684623882363,4.918435541756383,0.0116252940981269
3.1598908241572867,3.528647885379452,3.0908348969625945,1.5103234896316078,0.1258504510374231
1.7036329162680777,3.75448020094645,1.3620677542741082,1.3519470586536948,0.2044550749292541
2.9437706931060434,3.346179354378531,1.9340440730883044,1.1153167163401143,0.3258221005155455
1.3533329404826715,4.67949882510494,2.203741873040552,4.786777673343682,0.0099803757937042
2.86422580444564,1.585236726158238,1.6627352789125407,1.9787744074097269,0.0554978084216918
2.530509067514672,1.43027394788741,3.033721996928881,3.1950728597614573,0.0092999357690909
1.4832527450167663,3.3931176711186986,4.048044664895171,4.333152877693735,0.0052692754125349
2.4521895505034106,4.260290783792819,2.0171791554391083,4.85615730734844,0.0174764593528594
2.716545979506238,4.493934784875472,3.404593565620167,1.5338041253540975,0.12129108605846
1.5520844564606011,3.07283319339386,4.689892347503988,3.4140523015896824,0.0069429055487989
3.738622196488487,4.654138711236064,2.242026660469514,2.8323617838430084,0.0769844150722292
4.810697872886284,4.085723417941488,4.780085533311464,4.441918448238698,0.0165840406285
1.598915352560443,2.092803216846899,3.4255168382532606,4.880077368018641,0.0032641077115401
4.128080314568265,2.297990195956772,3.874604369244471,2.265848829231049,0.0379487275734237
2.263924575936667,3.756819644941888,3.422469248689175,1.5732628617700604,0.079896968206031
1.9417790811017943,1.704330185691612,3.6675235247787215,3.823077828749055,0.0049129744224117
3.56121712019457,4.116741883984359,1.818757894082359,3.602265732705256,0.0494328718073803
2.0673433799413607,2.5677091462628554,4.627543590554426,1.9011432524541387,0.0252562215384994
3.0109328465633296,2.656576458846124,1.765962080749325,3.3664050037883766,0.0318052946930782
2.237179975031633,1.2588328684341374,1.6429209524351185,1.3623148269972516,0.0735000269287719
1.355091724426893,4.114653144707145,1.038372907470734,2.9084928198383837,0.0505129485383862
2.9036771193585387,1.633588173849859,4.497450264634409,1.2837771234387385,0.0509255121037309
1.7532851678796653,3.300029062060495,3.64395697926876,4.462762177246084,0.0063442418577188
2.390564376156687,3.397792456955403,4.056978794530116,1.4097461765251893,0.0801683303698048
2.9709042055095503,2.656067132192665,2.4395258133051376,4.72611060056418,0.0115240372318107
4.150191174270824,1.47751135781915,2.901280783370105,4.616905080032467,0.0078903708065028
1.860083184873034,3.410948086406434,3.90537321794926,1.9124828205624431,0.0353459764186209
2.1955959915839363,1.128936018734291,4.20771085998023,3.2389905275393525,0.0044683445103844
3.544643398769788,4.191586648822499,3.6962897713829377,3.647917634745295,0.0240372663831672
1.272880776571545,2.8927431331590454,4.102487111613351,1.513548994815157,0.0311779489544439
3.555836557258575,3.449684205174327,4.79226108613441,4.474602272243807,0.0101733015645444
3.988083376781532,4.227286892237674,3.431281956201171,1.017104865388367,0.3779446640428662
1.4906127949695098,4.86128391863449,4.797829471310983,4.543406815664016,0.0058223446399648
1.7822068174932122,1.6806272464565968,4.970022101390705,2.373831564397511,0.0085106262017395
4.865074714670024,2.872815349250806,1.0398759897809766,3.5960480275471647,0.0827093952393323
2.8449417657745446,3.3987987679646268,2.78014649056632,4.931684725705761,0.0113796964828755
4.802340888947043,4.568044035239893,1.39467393427055,2.878685532958566,0.1510470569694997
3.3353044045445297,3.4838164511630776,3.851385999854879,3.475787814299055,0.0198727202340558
4.95309701308476,4.296596200056895,3.608397355102517,2.311900779692349,0.0878089474945502
3.1238958838730184,2.062176109276261,1.409518613557569,4.072625529389535,0.0219276789529659
4.509923709985972,4.135147200048749,3.339165633014087,4.225999728829146,0.0248859035502301
1.997914027568266,2.0634887656598555,3.0653379540018344,2.41862650812291,0.0182958698201218
1.4836538455007453,2.4169957706016,4.304675684788846,4.814512530550056,0.0028599176835439
1.1453755409347162,1.5090647669982171,2.7934352091662986,3.80388710472353,0.0034029226635978
1.9113942648623288,2.744574374982987,1.2080651874907042,4.185394870373845,0.0197265970650615
2.2555961870240573,3.716406357801864,4.071340934779945,4.965413676415102,0.0066454797371399
3.0792054320237683,3.8455310200598136,2.872808930096095,2.6962406256260696,0.0451191678037765
4.1981664289659655,4.468287310040729,3.271769643240234,3.913975521538212,0.0297832405291124
1.9290478698421007,4.605481590853692,3.340267299885949,2.210252440858559,0.0433254629374773
4.431264546088952,1.8107096260838975,1.7864077133040217,1.515387083611174,0.1556463271141556
2.149377871254831,1.3568951883136977,3.749037293876105,1.33633051068917,0.0346658363671349
4.517660130881571,4.5331040614114135,2.4722089629808104,1.1602366605514978,0.4896897746972308
4.662007097705214,3.314829941011551,3.486843074117624,2.900291064425224,0.0419284442086575
1.2033700974592565,3.187234025214439,4.725797507586956,4.7848718980333285,0.0028208991840915
2.7477893322193943,2.594795063415807,2.1380483336850595,1.800795615959263,0.0818333375051626
1.4915556049799394,2.2996952202188377,1.2835810447741367,4.735825758556276,0.0094816766620841
2.0157767781782816,3.608493318266739,1.9236539520077112,2.8296646675289328,0.0375804162468839
2.1988383533908964,2.993615915377904,1.3570667346651115,1.0873838857606213,0.3264468844526539
1.2768846854571092,2.329815743193177,3.7164694184785088,4.569121702876714,0.0030511768046731
2.760455385008829,4.298990561627543,1.394733041149474,2.768375752340521,0.0883478931352686
4.413654801022911,3.534820533753511,1.4136977992827298,3.77597033880522,0.0615945289394199
4.665668249978898,3.735158639297417,2.4251156180188587,1.6788791907879257,0.2028811519818231
1.342054692627391,3.14115540712803,2.702797440228201,4.701250792909419,0.0056157715981532
1.6811862482335198,2.636602738435849,2.165183684251539,3.778824946824161,0.0114088631376466
3.1760724416401747,4.55281779769696,4.5301090425353525,2.943125802964464,0.0293247620890948
4.416307140586183,4.931746544399916,1.4086425151645603,4.743692807348134,0.0546784567147735
2.1998647464627896,3.685948519723513,3.5136542612211543,4.886149750786525,0.0076920625976385
1.6282576350833584,2.786034717064675,3.3221900286181945,4.036810581621433,0.0066680457307528
3.334820357752642,3.177848691138608,3.460683954819008,2.242855256547536,0.0484430369083593
4.01433454182034,4.8936647642665925,2.1547854327100837,4.470359882930028,0.0363035343804112
4.830023612392791,2.865870724925141,1.5855704689626229,1.824911858530652,0.2086059304757028
1.8797301376422435,4.7808601406191045,3.843478517769511,2.7928111979147685,0.0238552552150321
3.4310391309934563,1.5251946186343237,1.4930124446308426,2.278958729109997,0.0537037636701092
2.807439493513156,3.566499763731015,4.189053299441008,3.673498238515658,0.0140950682329007
2.855939248090128,4.308480321807043,4.191485330081447,2.914148809593029,0.0275088106498797
4.332103851935516,4.407720807827376,3.847862152240459,4.159131901030594,0.0228285422850163
4.619036822122414,2.374875571542609,1.6719604375972632,2.9190630155173523,0.0612730477511452
2.8993057567404423,2.761743386888371,3.9401447785959753,2.9231254840050704,0.0189260672184571
1.5178497870965422,1.4872635018257157,1.8975841507051108,4.070271763370154,0.0057142467736828
1.4131538044220844,3.0514985054267365,1.856531065575299,4.699576840042436,0.0083689890395665
3.549942014343066,2.5277319621155416,4.257468724968378,3.576351889226061,0.0131132536235272
2.320447467819976,4.275151581486389,3.9607677478504657,4.8121969269188885,0.0086069094711629
1.3482279716997114,1.8738912205566387,3.351342853327588,4.959273552899161,0.0024391744187661
2.1842200261440614,2.0370554751211305,2.672487651067968,1.59723798035612,0.0519319239622003
3.474514768712933,2.932334317552616,1.3581261396498443,4.025844755406638,0.0368335540478852
2.959688933868484,1.6938793396946434,4.397935323343782,4.693906398268121,0.0041171907394947
1.4027051965817288,2.0576397467494165,4.366458903371417,3.6233281741398913,0.0040066477581882
3.7906321845500472,4.128921054450736,1.802423066714724,3.235615292742078,0.0660036367328216
3.1819882297050337,3.4503814721224844,2.224921214524771,3.6176350355348186,0.0300048651202464
1.4435741152262782,2.688079818461935,3.0007627732616924,4.531743451635364,0.005010823288742
1.4471691067715242,1.0866131046013812,1.7417477603774445,1.891296879392545,0.0200853629730779
1.6159936199356486,3.27835422515023,2.145970073641632,2.49722122709271,0.031502713088225
1.6439505159968577,4.615315446386164,1.4577660111615502,4.192531240058333,0.0235635017696284
4.485820337704132,2.8814477631903808,1.567125764284666,3.1483732171336256,0.0662165414204757
3.1135611624180446,4.973028154486975,3.5095599510893787,4.927955362662317,0.0144571357538695
3.42761625479018,4.634125491723737,1.0321224396526043,2.761601421496066,0.1605820154989831
3.2111485348134234,3.63956950146393,4.053436031866684,1.0953091099290946,0.1912510483817827
3.3821784301656024,3.832459437811503,3.3670466591874333,3.562965422605564,0.0241319195289631
4.880957328001523,2.9773479201229147,1.5709870602748688,2.510364430535762,0.1168096118516158
2.9466881379131977,2.050561154559682,1.3948904129936284,2.996931795578456,0.0383798460741902
3.916262301207147,2.6551554089241005,2.76990555185692,4.44737708967495,0.0151035481381577
3.4326929740100622,3.5332043024926905,1.634793786633565,3.7049969740756272,0.0430085849730215
3.241562147835768,2.3329083439222766,2.1974030635149444,2.069351012863442,0.0639534696697334
1.7613933631665186,2.2638096906861067,2.7976955850912386,3.2996296561433547,0.0104173091379826
3.816887581963208,4.32754698097718,1.5343840686841117,1.873805747072173,0.2439821659542746
2.1308508444583416,3.421731479373523,4.896149798762608,1.9529594436515123,0.0310704802726631
1.6605237652909852,2.4094125216946902,3.721869159056161,2.53232167606226,0.0133397456232341
1.3042588467285383,1.4991139349321374,3.7134088365701055,1.569261530198408,0.0170147332630858
1.6998039638363966,3.449874576479972,3.064567496581497,4.707228595289209,0.006872148097772
2.7818995123589265,3.9763765176136174,1.935101685376554,4.779031212375713,0.0199175331966235
2.253134556235852,4.589509033502779,1.0780916644001568,4.743478849294146,0.0339229700013306
3.323145388081118,2.731166347172135,1.9420968804050245,1.8109985510784763,0.1133915088498812
3.9964083599006353,1.6537968218942294,3.899957752589402,1.6893136327070717,0.0472565129214629
2.00256276502588,4.616112516746141,2.6802058517544896,3.299713390898095,0.0252076331204816
1.2093283768728331,4.86529370724771,1.839783334032469,2.0531093365550745,0.0603743691924842
4.859597760907775,1.9676206026554723,2.3136231080516314,4.866106173290881,0.0138891620887137
3.3662181333002943,3.003931488006225,1.0739411897370554,1.9845256983791255,0.1902516625491466
4.334008686089917,2.0404778892278173,4.161920000645162,3.5608576110681254,0.0133354864619939
1.0567721478085956,4.568781301307221,1.2138137457900051,1.6283924832266736,0.119371770403251
4.555704961021277,1.5894555850189271,3.7832371663974738,4.518180081210342,0.0074611106759967
4.856609797125284,2.827854694068707,4.4653249016612815,1.6834545362681852,0.0863623773725856
1.899795255717448,4.848559545675313,2.191374322164646,4.542623071289039,0.016209876101342
3.1268643015367736,1.0463004536499034,2.8609000614377584,1.8817944463280056,0.0256985448072409
1.0361559201882318,3.2657054700114365,4.6565188981778745,2.7662184803289382,0.0075571481421775
1.3601372063576416,3.864507821742033,2.140279873189392,1.549513868781288,0.081396465079745
4.137392827179793,4.840447196546905,3.45900771065907,1.0122980186535702,0.4496080477489853
2.2296239547275225,2.87210783121331,4.179309188631932,3.544638065538332,0.0097045232093054
2.389713012117012,2.990179751117627,1.835611069347528,4.298131462540686,0.0167684578364592
3.6475362900495703,4.176253970520584,1.3876747284758515,1.515160209169938,0.3805150748179769
2.164773254989888,1.2739123869034237,2.109509033114096,4.215528214878527,0.0058540539427775
1.4096281405713165,4.4189454792264,1.2449019302535445,3.484510504472471,0.0327940189874591
4.491735815843235,1.0325160599652703,3.8077619644741145,1.95164240552858,0.0254466650446313
3.1628689799635343,2.278267532277621,3.776996671644647,3.4095808390518614,0.0130595277718703
1.6183853002957949,3.116958112482066,2.63596674228964,2.102728835229702,0.034442650116148
1.4215152362669934,4.80376903836216,2.036275773561825,3.242246981332665,0.0253860417613961
1.9613608515619352,3.3363071208233563,1.9311350612871012,3.8071729349197048,0.0186035490331023
2.44114816006694,2.090814452608205,2.8472700605330776,3.2303397308895017,0.0136701949738542
3.978759588003347,3.4355293680557994,4.2841309641349685,2.470256592370476,0.0416087459791191
1.3344160081353156,1.895829460645103,2.808044021416951,1.8002920015587915,0.0221202907567677
4.70267204150708,4.135583986076036,4.263514420829518,2.7984629327013266,0.046351609572222
4.350122110633237,4.048353113360807,2.4015845183204534,2.2756349712588566,0.112685204356309
1.6325360674423657,1.0221571439637875,4.694980474009668,1.4871621062896965,0.0127885167625198
4.796443330410229,1.4004049643124472,4.347830861927718,2.522538862400973,0.0193203381321099
1.2443743985440956,3.034561520283613,2.699738233609094,1.516997262595306,0.0483666378128998
1.2416506808904677,1.575338589117916,1.5784197278958736,2.170491606413404,0.0209326762600242
1.0644020415476725,3.3203056848764705,2.085753148893757,4.822735570517841,0.0057972775791381
3.5168028611483058,1.80482846548656,1.8132042103899917,3.635611963960205,0.0210752301187991
2.4961522383297865,3.797320007826041,2.317167740872077,3.809200758573756,0.0224343352039828
2.1150318312228875,4.137380843558216,1.1253432971698878,4.583820891536233,0.0294504703579979
4.757158810036795,4.005015945873439,1.0873984866920576,1.4985272178766595,0.620903403119404
3.0251734957476057,1.9292382861042137,2.4723090586712,1.706663547395988,0.0644952468949914
2.248582972634418,1.4348352267984883,4.535165688723287,2.186801301037551,0.0118382982891469
4.499386437742928,4.637540602844397,4.806319317815945,3.7389910248989806,0.0247121021139631
1.657692227308778,4.870320761183605,2.842880571863838,1.2652718763802957,0.1411644292741624
3.136270929941697,2.745629127666673,4.653791471328916,3.9864942841795057,0.0092652335526753
2.317026813700146,1.700259333826828,3.855406572017004,4.130267745629934,0.0047666116304772
2.9564912678878863,2.317156740239036,2.56395398604759,4.049206108974515,0.0129679747100277
2.7606990106521456,1.1180707240777146,4.247788958988902,3.7643572977549753,0.0040806924392348
2.2435877352355065,3.8280331771147114,1.5461290717077265,4.666951298193885,0.0202953526692433
3.617515348389517,3.356854679589932,1.429066657822092,1.0263971495884063,0.6418738723355627
4.379182401983319,1.0155683480595443,1.3854349046710053,3.684414256740957,0.0188178193221147
1.0234930892868768,1.142339062071532,2.9260917382772957,1.7436866969609812,0.0104579179922122
4.793163913734713,3.465453664069193,4.298369646593215,3.088519128761052,0.0322380052433715
4.225897237342482,2.3638944127447274,3.027299220640641,2.049222051985492,0.0625322062322362
1.4795962907758438,2.231014709754714,4.602462834919881,3.682590005871752,0.0042086108740859
4.59335995251263,4.104706697835985,2.654476121354693,1.8919220681222688,0.1579128372537089
1.7027260752648812,3.8818194972102753,2.9190796782068187,2.2774364645932548,0.0347401564850149
3.42752404378444,3.782126899166619,4.126283257905262,2.1231086388779405,0.055462988853723
4.697431997340424,2.862840063632424,4.7396063044249255,2.4644961922221347,0.0371748438103437
4.450959293392145,1.6518542095309745,4.45887434824353,1.017583051892995,0.1267215594125937
2.93530752579489,2.788440833968907,3.976371149699109,1.3203679641336352,0.0939568193862094
4.939405107317096,3.38365872696434,3.2408067760265635,2.197801095642639,0.0849613544132982
2.3483958298754,4.623334816303612,1.8594176603801984,4.489027323781202,0.0230587272835046
2.964830832145717,4.611640554132046,1.4485477128618758,4.020679971855427,0.0464636888173579
1.2004200541364942,3.895356871122788,4.379152730429468,3.9264612196665953,0.005511602805216
4.908465367191715,2.729065080125184,3.384028259951791,1.0760083646735166,0.2720723973508492
4.929937656765061,3.5825244662742355,1.3776440566423909,3.927423463885137,0.0661406173855334
1.3520461045560346,1.3873244260783202,2.071544047160843,1.339505482510344,0.0401584097727248
2.582420280518051,4.780566446970695,2.378920032304057,1.4634349596736982,0.192827834514616
1.7394671923255962,1.059754419239166,2.8004613233087112,4.489865336194191,0.0025984562214307
3.932424146334641,2.166559516214064,2.8041210199923734,3.841336362930807,0.0163854995400535
4.043627712813347,2.440707278506946,4.581163728764532,4.256046740072636,0.0094642979813288
3.003474140149076,1.6209175486770362,3.163627486823164,4.744522452096771,0.0054400714607815
1.6062276617423907,4.359096771951244,4.787232008885775,1.0530970301597875,0.104947596192875
