kappa,T1,T2,A,d,Pwr
3.085641915826167,1.2165078134088725,1.4317627579258136,4.686127472999388,4.342609261593996,0.7167405994077021
1.1233205827982644,4.999376281639499,1.3657807488589198,2.4248453811837014,2.6128348157466137,-3.7880211614758905
4.8580819742060966,4.391557252898082,4.772663376187515,4.606623600694521,1.6265381610341565,5.243596159769615
4.944385655461849,1.777655786442601,4.118169491836641,2.44058600281059,4.113321366848259,6.866335201251531
1.2184990691463833,1.7467270776519603,4.731592567008493,1.6729236965676133,4.81383098792505,1.263965619647823
4.558460677757917,2.425859105274794,4.608294711241491,2.911695081203201,3.5084766566268737,8.256328282674142
1.6155269221834532,1.48892273117095,4.874898644567588,4.512358827146748,1.9806360278975808,12.462266017134615
3.4461414603571656,3.301411743450771,2.465153497791758,2.9567514445942065,4.938462651364631,-1.7254268733604723
3.3484323001083345,2.1930749995698533,3.09663869715887,4.603386855005581,4.5678045189426415,3.04909011519862
3.819087492459375,1.7256582702933967,3.611630293405765,1.6184283855507495,4.729557464840219,2.4647213905796512
3.4701484487975294,4.876166679466984,2.053938586922559,2.250056068717283,3.275601169893266,-6.727326207694071
4.711037873985205,1.8973746269307916,4.673799890066716,1.6071804544425825,2.633887280228121,7.981233933632426
4.719728441668178,4.970808996105981,2.183002866683565,2.062854426300699,3.8099065155998826,-7.124162907861127
4.236234842933792,3.734144218275429,3.475870391526976,1.3330431150224316,3.5947080190264105,-0.405733624851135
4.111844078415167,2.647330694241885,4.081725843461738,2.548657473142517,4.557895676026178,3.298014323670865
2.3361502001280794,4.252886197196217,3.075796248979553,2.538866604024407,1.100313362288916,-6.345033344325759
2.9275703917375537,1.739004279602721,3.531183863388805,2.2302856713209214,3.033180868292187,3.857900816041067
4.039923283247214,4.266474270111566,3.437880322939688,4.866973427830536,2.282372598166032,-7.1381768762611575
3.7050654444942857,4.578494266641905,2.9095894309994987,2.0166834034796426,4.173724594255717,-2.9877303056651385
3.051324596521456,4.243494997627519,4.851991103558481,2.9728789184289046,2.096483895606572,2.6328850821123733
4.794940309014439,2.5815472932200856,2.927037004252764,2.067711621492005,1.6753017015967893,2.044632512799071
3.06042650587603,4.922788242098317,3.059731398132816,3.886907304270458,2.3669466904033825,-9.36318851843188
1.2528491479197434,4.508562526817281,2.8979786696657577,3.59329159023278,3.1075196804111007,-2.3332468974279785
1.0831578322023452,2.572863250369116,1.1789073211537318,2.4891698311472283,2.239094470732185,-1.6785060040506994
3.708488522775143,3.906090542301779,1.5448004012758854,2.1604070049379414,4.920446151696948,-3.844832163680069
1.5504357980117716,3.827952938121369,4.679870056336907,3.864306936454404,2.2822971476243343,2.2364055389565314
4.3934155821525085,1.0582777484948545,2.417766929744971,3.461704177797732,3.8985163264406713,5.303574047077587
4.9204654166001145,2.756202236999911,1.9404218606603605,4.108176558495247,3.78473842475284,-4.357051252095427
4.884416693365044,2.7775716956780654,3.8853930849536864,3.5510716049189046,2.2347836684645457,8.598177246436778
2.8017116812852785,2.3507635103337003,3.110925126698837,4.763441369763518,4.309244414349626,2.354231000231665
3.435676720613165,1.097617022066823,1.0736457900060965,4.577914492687238,3.553608368923106,-0.1060964276325211
2.809394320750515,3.1148571408594194,4.566409654489253,2.3786765594409727,1.7166342587164074,5.650710654130745
3.473605825472235,2.4457887518566506,2.903397976083423,4.378324690864803,4.33576813583716,1.6051559034641212
3.741478565623302,2.0118760499860606,1.8118026981197284,1.5361790368874946,2.351422359493148,-0.4890392315277457
4.901103362516757,2.7575760985951345,3.634745898234596,4.736825913944985,3.751543235653167,5.428189499178157
1.8845584063948155,2.8232391954514395,3.734724225149718,2.4011234525631915,2.2313025714207244,1.8484817433080496
3.3805052634505697,1.011586434546972,2.628657619318164,1.3881438826119408,4.937651557399324,1.5368263533580229
4.071595371710624,2.545183158581894,4.597301799617849,3.820434352635413,3.3649911617834363,9.486278947273522
1.6568625207217007,4.884044298707135,3.1799069276253795,2.191313233929567,1.4282602397631652,-4.331997423888452
3.368812742741892,3.371228293806644,4.768269044607402,3.232005178645513,2.4653143608623083,6.17000744364773
2.1489932151126343,3.801268228171382,3.276795674508249,2.058971736001283,4.458222443206266,-0.5205308352871015
1.922430401096752,2.864231982308312,1.306902250846563,4.007122582875373,3.993773726928771,-3.003864741297656
3.8742302302653497,4.495049203548719,1.228227635290681,1.516391088930114,3.619646455526068,-5.302197614627668
3.623094042841805,4.2637403996782846,1.7042806150598242,4.36373317624663,2.269519777433087,-17.83003241907203
1.8017393200620904,1.578741043145662,3.702646546536205,4.773969607564911,4.336145931778848,4.213111051779248
4.250505098267388,4.684685098349895,4.498685291653754,2.8531409306135904,1.6779800641313771,-1.3442791468695527
2.3056686165426843,2.195587578419245,2.362983398401652,2.5055902227928395,4.128935480620601,0.2342143210123398
4.391490856190495,3.922192799607152,3.5322239427606856,3.129525355075242,4.913283846286278,-1.0908085368427425
1.2565000760211915,3.495956686577358,3.908042190026568,3.82887178915002,2.626738552256481,0.7547512345568255
3.157124077382788,2.970391506043331,3.137751910579087,2.552406709068327,1.894318629366416,0.7119364267466356
1.5098239621555432,2.8404538486569395,4.351258292738599,4.946331550304575,4.035811932260513,2.795676210442026
4.941809599658351,4.003871998991064,2.412321734738399,4.485276851338117,3.871928354679072,-9.11104748098981
4.022442518546994,2.9531636959731173,1.1782648957429376,2.648721641836538,4.649148073195077,-4.067488971341936
2.373126938138533,3.806891966527576,2.646417527638381,3.480920879551674,2.6485688956471303,-3.619423698466674
3.7530531990760183,3.510400650978611,2.8936432674281423,1.4882747157253378,1.6646754462661946,-2.069438896593596
2.719380367487493,1.2739166087385994,3.200883471372288,1.1402722750390972,3.260019411868486,1.8328738830935156
1.0333874113043215,3.0622482828435333,2.764153038988493,3.575903857988961,2.0692973157647647,-0.532330258614502
3.989012939908304,2.712122320927683,3.0116753075758536,1.5354261658977433,4.96745455733392,0.3693466239263674
3.4450322431382028,2.8433427429198463,2.492143392818668,1.8509983590749268,3.831127824695943,-0.5845563544787312
4.611333088233543,2.4557428131718098,1.690556531818597,4.858179541351033,4.891505764322874,-3.504488666671196
4.472738477635813,4.194779602871845,3.825336272371053,1.5180955918889203,1.7298341212997457,-1.4501602483352116
3.45183164307287,2.204601504227924,2.3254994359938497,2.825593713071226,2.685681166391399,0.4390598643686069
3.322105907771019,1.9180438827065716,2.0409403576706326,4.723834431339393,4.26091807944582,0.4526310914609272
1.7946118976850245,1.0777212082561398,4.402447209127306,1.7038131181353315,3.2373605542420782,3.140199856372214
3.23376937747129,2.2681074710365774,2.1480010824212243,1.0965468686958388,4.21174510584184,-0.1011207476616039
3.189422447501124,4.807796128211221,2.7521002097585123,1.5193166053313671,4.671394733653575,-2.132419463160412
1.6784124455282066,3.373790821127035,2.597476968457068,2.8126647189052094,3.2712377243203243,-1.1203194779214587
4.411486438607369,2.1214421427514685,1.7663615258240082,1.3354923500038574,3.953638022760732,-0.5291227249110118
1.5042685961096174,4.623369100808729,3.5620104314735377,3.413332222015841,3.607792056023136,-1.5105135423419669
3.927919912103032,4.923905474178508,3.705356317125308,4.856341958291834,4.09681160980152,-5.673733648554914
4.456515176993097,3.5878781398259885,2.3261856080751064,4.177846688542366,2.751471030706944,-8.53761323032584
3.7865288046871775,4.8701322866894845,4.649680508762371,3.4478233193147942,4.250788053340091,-0.6770650902653317
2.563686366841615,4.284359524637534,3.1725235835439416,2.182826380806967,4.723011259469116,-1.317364074502456
1.2686893611960195,3.775992641090301,4.857280021486037,2.418599071587161,4.434486153700179,0.7481988064819377
3.266799389754303,1.2361646627055567,3.2255464501036744,4.024456002816758,4.337984377161211,6.02920157222702
2.7506949648011063,1.4761472696133136,4.257545031730313,4.503932649748321,2.157582616875953,15.970921921203816
2.7847376685577143,1.7270434112733852,1.0337972980673151,3.695764822021181,2.916561228115785,-2.446273225624551
2.488732040013805,1.8346936610394744,1.104111719999151,1.707637168409156,4.116237435944905,-0.7542967782718801
4.5812729343195375,3.814256669848363,4.84408056881062,4.635238447326678,2.195411694809841,9.961052731387085
3.148774297058342,3.7430076804035433,2.080324745956675,3.185203452502745,2.93154713333282,-5.68841492980399
1.6855087028453015,2.3054473191645752,1.2929836767858656,4.121329324010211,4.133880513838074,-1.7013349963460889
3.738569504413371,1.1625466449800896,4.828515246174625,4.712268062113548,2.9904483088283587,21.59672448699145
3.9654669102768048,4.196938220287592,2.904495762521816,3.050607083716542,3.675229953637768,-4.254096171950875
4.204418760415136,3.6536580605315137,2.904241529914728,1.0898365962380807,4.695799039208456,-0.7312756598722949
2.025459838270219,2.9171264447744347,4.547260408870797,3.877200728033795,2.5920813277906944,4.938744901317409
1.0283571316767803,3.331968371643113,4.745936019120657,1.1142193565853291,4.522672047355066,0.3582275962428578
2.13218551576864,2.823949715933931,2.4899371520325664,2.4939038019089765,4.18520639927094,-0.4243757982518079
2.516094045549457,4.013536530783617,3.5205261193983817,1.7841265331820648,2.3119657560920914,-0.9572540568505752
1.0819451666866553,3.772324873021725,3.9247768457635535,2.7475275422702508,3.1951473134024675,0.1418369775242717
4.921966203785971,4.201663110223793,1.611202246323728,3.027095407190606,1.573786784233329,-24.52425808818975
2.481745413351228,3.0696081322811857,4.455353958556828,4.291682735302237,2.698716579664469,5.46904049417343
2.1856339443653194,1.0099887506025549,4.556795377245217,2.562436068066165,3.128862830366281,6.348650988653104
2.1974701808101105,1.7325119755235483,4.194012153801255,2.6232732223008406,4.095950836267793,3.46426936258599
1.5697427191347524,4.109232588694267,3.7476311596047833,4.768511148898361,1.0814126894562277,-2.502937220185059
1.383051666832257,3.749281429826391,1.5496227958046975,2.7280735134240177,1.6328244121558626,-5.082884911320314
3.118531531815958,2.0297256851980925,2.674891158719579,2.459939700241839,3.282944791400769,1.5075861518811835
1.86614219665038,2.263408316112124,3.818646868240416,4.012151100982168,1.3194459397462257,8.825258312175547
2.5442085410958684,4.79275431141591,4.249536381634529,2.349103592399223,2.6804850014325727,-1.2111992406298369
3.1579533043058943,3.1233285197024814,4.370064624013339,2.6781075738429765,4.039100027567455,2.610499711436804
1.2696632205671097,3.3624903437380764,1.965866105330695,1.6182746797133518,4.7731973493416415,-0.6011889123678168
3.986893651738812,4.729371800083019,4.408697651362756,4.274919823061748,3.490774621189351,-1.565686351532792
3.595384060022138,1.3371330632577825,3.117667019260621,4.570154620699777,2.7650707599260893,10.580841118054206
2.1169274176344723,2.3846851694539986,2.95538986706446,1.1582847413901964,2.5157728700345263,0.5562388531298623
2.649225266797796,1.3731040864857076,3.167136793454487,2.5697780413722207,1.5137299601593472,8.068567785198217
3.585760749145185,2.7355919177691166,4.571138802164998,4.575756007064214,1.248424657796523,24.123888447733457
2.730910766501117,4.620914843951221,2.697094483441843,2.507504961221513,2.84867167077817,-4.624570778602237
2.1173641452211376,2.8141738750558343,4.338489496079772,2.4440193439748232,4.03044911934993,1.9571389081069053
3.738497496093672,1.8360686196403704,4.665256501631223,4.206411429098312,3.1973195042033367,13.91504435995307
1.7248421851007518,2.2528382820018638,2.876378928029237,2.440281313272311,1.9343350380724045,1.356820290547842
1.37210463573263,3.5393096365961743,4.44989946829526,4.689510126226631,3.521165800726782,1.6639912216055337
2.7538393133770387,2.3538817252406576,2.2997103256109765,1.3782863446092426,1.3841544500336642,-0.1485468860632053
4.076357152971847,1.0527105481753858,3.9852208587692894,1.223382609551204,1.321080492269548,11.069928068176344
4.420213838448284,4.572578481014521,3.504051061807442,1.7662767965753543,2.899181247611295,-2.877480224523912
4.816430060098852,3.754785684633168,3.1838324375053544,4.9565666025000485,2.887984365860141,-4.719673044062462
1.711290045272059,1.524638480095426,1.72623833441265,2.4670870410437207,4.512445982129265,0.1886193717408813
2.004688661797882,2.9247237735898075,2.101997157161168,3.9943517906299264,1.7257995613850192,-3.8173188671499054
1.3703182078253655,2.2514935976309896,3.922107312131958,4.872705774320383,3.5796464611322447,3.116215782990588
4.233225190519296,1.4336346320846731,3.483059778953399,3.913531158074008,3.385789042292485,10.027954005373102
1.8298365933723055,3.7902324439006,3.818519305054507,3.8740496538986178,3.724169581849146,0.0538434403320063
3.803026344477397,4.14023873373586,1.594188863866986,3.203657951955241,2.1467403446417,-14.449834160815412
1.5068481353048448,3.481508130028148,3.100938636331221,1.3196457422804104,2.870168781326128,-0.2636655454856342
1.6714188637808531,4.586219309033211,4.050370999323195,4.10698469963446,1.2536708845146785,-2.934044588592139
1.5197259792598512,1.8206117288331307,3.158866809234228,2.130861331413505,4.776663860027279,0.9072661261549771
3.170953837306292,2.8238181188119107,1.1370021826458423,2.9057825710463114,1.0601307161935716,-14.660922958192703
4.981677425990704,3.019740187579222,3.556964190791227,4.29416231479832,2.189734949606581,5.248291125871541
1.122991125599797,2.5965354670058365,1.1191609442548418,2.911178460565825,3.32857738450132,-1.451032369780499
4.537331037272522,1.6608980412244772,4.862321032900664,3.229049585028738,1.7561664931038488,26.708687874852927
2.536390243610988,3.1769102989000984,4.770298524907912,4.676076028359378,1.4375834004777452,13.145774918436636
4.114860173052019,4.830218899725837,2.8108023050090467,4.010153177917919,3.5011864332275566,-9.517584204130925
3.3260055069053083,4.419584874855039,4.545174609650897,1.6636718493560467,4.630912418405112,0.1500645837232302
3.171468506011481,1.3364089128117145,2.2605023569898126,1.5535403639038932,3.883031412507692,1.1725407094406803
1.6994334889173417,4.725261655841695,4.563850943638504,2.4488346400754497,4.495388520001278,-0.1494268886605861
1.226801062050689,2.9371447234556443,3.315927979406855,1.3283858782905442,4.052329066866484,0.1523296560488939
2.479652860302255,3.8030772213288015,4.463401601732788,2.9731718924448605,1.8767398203824903,2.5939653349428204
3.5513055154685955,1.3046278656247523,4.639922362249207,1.0378421354522305,4.503950939435807,2.7293540153479663
4.123542668406405,4.112352720106157,1.8210905748559945,4.434645466683094,4.153563525139704,-10.087494737165654
3.3270302244116183,1.2183359396483535,4.227391546474008,4.58936812366589,3.2050158663410078,14.335395220522678
2.5997763462940235,4.5313220192123564,2.9080064071998466,4.25486252499949,2.1760124089615958,-8.252074087070998
2.196080975512377,1.3681661431930203,3.897279078811028,1.1203800096111514,4.369946486413207,1.4239862808130612
1.7617632210200984,3.894287034259155,4.952646273578656,1.989552980879982,1.3729141528634845,2.7020462067276485
3.925177954310684,1.2688828991271892,1.870564651111073,1.577083131510614,2.3231758706502963,1.603240552739862
2.479043086740281,2.164287096567787,4.769151008912038,2.6867018223521053,2.943980903672683,5.893232774115649
2.2910714730847856,2.4496020449769027,1.6529145276483317,1.1602599202287514,4.449450708852663,-0.4759655727423726
4.335312651314002,4.8222550493988505,1.3720736919938612,1.4485571406681288,2.218273662512277,-9.767487312165814
2.6524792004982944,1.7768112653777184,3.790189367488069,2.1575130654083265,3.3310701859666056,3.4589714615191305
1.8902228578883653,3.196793844819723,1.447737118909057,3.93589739114579,1.5962501869254575,-8.151916306587887
2.3741431029155247,4.377102028290053,3.2571726589475243,3.4372239581927437,2.0329315905212395,-4.495547515611957
3.615719999069757,2.0622464091253496,2.6550972026410613,3.3807370072896146,2.6784027631675347,2.705675444380836
1.676647042789416,1.8783688932497131,2.292113555391144,3.717950924246015,2.098506481921268,1.2290438812857185
1.1775245152769451,4.526004691327522,1.4743288123742817,4.583535862105252,1.145386941909274,-14.379929890589668
4.103185198886606,3.5010681786415176,4.114531156075133,3.1225792202377374,3.808889457203709,2.0635955100649017
3.5393527382288856,1.3246716388718085,2.266711185810212,2.482598358790397,2.0358895252612963,4.065792761221166
4.311667646879721,3.3846165299622357,4.654732761560176,2.804946933592665,3.9106773963204646,3.927908852607968
3.0188598757989857,1.10982788616414,4.362282587580451,4.5010826004059545,4.857643554019615,9.097992004633973
2.3818304512089807,2.3867355503563843,1.5872635101842731,2.340329510828688,1.6415870835525284,-2.7147335227173865
2.346432225810616,2.7609785500116244,2.8744649757571388,4.870619457947989,4.363910584848399,0.2972078586584481
4.953230019402571,3.675079621318086,2.1407761670115,1.794993841355197,4.292611405734704,-3.177906730542217
4.620610904720716,3.727792415285104,2.889684413640934,4.232546843450908,4.755332291133212,-3.4468333733482512
3.0920902352706205,1.570406163797382,2.473440994581701,3.632479278048171,2.0829469811443158,4.869468836998087
3.418605336536031,4.384545440111203,1.53374383524128,3.768399141167636,2.613350470194575,-14.053199163240064
2.2140758102922917,2.3412339279604293,1.587878621412974,3.9765097187675096,2.8839923997586,-2.2998540457564465
3.671531544603896,3.5949112159075565,3.074429095998997,3.812547546364384,4.251925342482377,-1.7134945081219664
2.8559764199618565,4.538371770447389,3.744922177967341,1.9661445923046137,2.047558966732763,-2.175970455138636
3.545371078173745,4.010825333373575,3.896532260785054,1.3697841440949183,4.628371923360753,-0.1199238299978723
3.0089756792191182,4.859934628509294,3.7246777170177,3.5183992189842885,3.300366945521212,-3.6416291672120575
4.990841904826577,4.3440216877738695,1.1757044007755066,4.987082458041215,2.5980910869027163,-30.352513147418676
1.4302788562345832,2.341556993840752,2.585004277704661,3.2687198954759014,4.752847973320468,0.2394690743485203
3.880908727385613,2.7443818570080336,1.5179250531470063,3.727307849217712,3.637974390533445,-4.876646912266213
1.0851871326316274,2.4568459895914763,4.464882597099129,3.120798614717949,1.025686280427312,6.630212679120364
2.2538982753163395,1.7974491775058392,1.3917230373953977,1.379264012504351,1.1954151240319328,-1.05510567583117
4.099919059996557,1.1907184716208996,1.4415507651110295,2.4413984478835555,1.9458257052989945,1.2903082080888373
2.635847514722819,3.24800570637844,2.3540472412384337,4.990358707348182,1.972504924259638,-5.961441567137167
3.5641585177812365,4.1530332782458,2.868706657505007,1.3861211651785106,3.8088584349173207,-1.6658613773397304
1.1023910718596612,2.729190107642332,4.814590955032404,2.6176488911000373,4.264569239669207,1.41111190720567
2.539694264437118,2.1251896895247726,1.5705005616421777,4.246025300667531,3.5951467890677624,-1.663784378083916
2.913122004497233,1.9716256350485863,3.687260525270954,2.2173683480229807,4.053155899021387,2.7341861478455307
3.571800164447445,1.037174672392931,1.943865115948877,2.9708915844267274,4.24072095386876,2.2687847726785737
1.4575956947516913,2.442200668666516,1.458905330209982,4.121908586428532,1.0283103556335798,-5.7450684005679085
3.3189587177644357,3.554929964784115,4.827318309112898,3.623275477565448,3.465507098421878,4.415258086444373
1.753539626530805,3.373286109088044,2.425830776839337,2.558247903886845,1.3665341036719774,-3.1102584685645662
3.2757757226248665,2.643057972926833,2.3773961219535757,4.332947517775187,4.210058226466255,-0.8956507225549504
1.079794591677842,3.5002320203261066,2.600224194735338,4.869485614449507,4.19653091339042,-1.1276649815361903
2.268027282153194,1.6378948288549535,1.7071618442023355,3.2674470642468965,2.6711712393528235,0.1921682253058128
3.021747565687502,3.325404711345082,2.591146427121332,2.815463938618987,4.158255346511749,-1.5022625837207744
3.8801274322977606,3.333032464884372,1.5114681026104495,4.429560975625037,3.23770790667958,-9.669711760437798
4.428728119688424,4.427424038707409,3.0799275854763675,3.8325336011165447,3.962829456318971,-5.771480585431221
3.803538700408202,2.5663306484697967,4.812053459161032,2.7454779570929317,4.418929433880573,5.306948640657713
3.557635304389059,3.402776963748212,1.581297067795242,4.958805108080875,1.8127868343737368,-17.7262189748254
4.010300930212937,1.7138398286495486,2.8638860182522548,1.893906507459472,1.8477282310909948,4.727294821924775
4.855160091803338,1.054037009908038,4.439471143967283,3.0683395707596928,2.1966072120901177,22.95984433196745
3.6422428676837777,1.4778893576661545,1.6304610840625613,1.6931235204360822,1.5231561363055728,0.6177136244808683
2.230617122148264,2.2390263884956183,3.538133773194411,4.951580298124197,1.7455575287617493,8.2201500033316
3.339717971404214,2.9483800876211714,2.483999719417066,1.3758859794256333,2.116305887034359,-1.0082950849957977
1.518010935885162,2.7683911943748085,1.5792917705994336,1.069087374431123,4.844878553055036,-0.3983119852712638
1.1079035039248333,4.202561103600316,2.018198185505567,1.256135044583731,2.4351515138198785,-1.2483520399772452
3.009476399992094,2.276498847830186,2.3537682713761483,1.9090906203926248,1.7582075855920811,0.2524962943251155
4.524008266631268,2.052323972028808,4.340202647868663,2.249392688663467,3.0543530410769857,7.622587624374204
4.446547118302042,2.9512721544488865,4.668318458004348,3.188242463810325,2.0445109939655106,11.906025194143396
1.811886605011624,1.8634865085436532,4.257882851153681,1.6733349031260143,4.44508695134693,1.6331634951836764
1.0718950684863624,1.5525634580219791,3.751025222677912,2.7882239824059294,3.1853281008534973,2.062740877481089
4.817152640910699,2.7921387382084912,1.2213852470665567,4.893622544047547,3.050147268900595,-12.139704100937715
1.5514814249222135,4.16025681451627,1.2762707719600543,2.1592404182807643,2.156841618241378,-4.479427177573206
1.316107552120681,3.919764921681805,1.45174468263399,3.094251099126873,1.1029996737955554,-9.112137571061249
4.611346428470178,4.670677479027516,3.663290587240231,4.822309941306017,2.785694340088454,-8.041659933539057
3.219856190780505,4.771269397715495,1.842720949252928,2.362520676174094,2.8135023521963203,-7.918031474553544
2.8071668177777926,3.412973085448963,4.327154476499327,3.735105867875934,3.619343985848453,2.6483394714323247
1.1190297113264176,3.168763108995517,2.3942250650230017,4.880231179523312,3.62192987922602,-1.1678437187528277
2.0838121917122194,4.91515544698938,3.4294321991934176,4.538299949366351,1.0062915550993012,-13.962586024363912
1.3515734147350873,1.7364401661357007,4.327434645658883,1.979122682282306,3.10333424813486,2.233316580619328
1.7633613208113,4.698493490371526,2.6020965727860474,1.21057357497576,4.383916083802552,-1.0208073305902887
3.734629211503137,2.0343825087737004,1.9497664313787264,3.2732749802513177,1.141329575417136,-0.9062996202123688
2.8533001297716543,4.145986677866049,3.873935455692117,3.85246837743254,2.2417892039742173,-1.333958892901041
4.997868350690128,1.3423573463267204,4.005778470658381,1.332604900551169,4.982364727059475,3.560332361625853
2.025696311368145,1.234353951198753,4.172675374566091,2.852105730428903,3.936727862575529,4.312249356784633
3.527836991821947,1.361885488662157,1.0579506396701364,3.168111442744417,2.7934258380234587,-1.2160524664039898
3.4982745761917164,3.3794104431459897,2.377234453725313,1.6074583952326038,3.646868171563843,-1.5453169348647815
3.7925940354291896,4.174510047446422,2.6471799691487985,4.880630251855706,2.332620763478757,-12.119955706294856
4.964342485599059,3.46383068211931,1.7076399114295264,1.4802856044217956,2.3437231281215465,-5.506461865722597
2.2854132231045665,2.6879294115340406,2.2813087142079373,2.5936275472847474,3.805099817640758,-0.6334258354975235
1.0403738922408996,1.1586605582345235,4.276164988344867,2.124081357313173,3.2811096303339293,2.0996501157096987
1.888535851491615,4.181617768685234,3.590051001114875,3.4747953697017784,4.215215273644912,-0.920955142662534
3.855581821577207,2.6412615432027517,4.255726794851967,3.031783911144562,3.156109673907111,5.979498807221224
2.253069076413201,3.1152193031470543,2.9881865149560323,2.50152532920018,2.915536953233833,-0.2455707811036705
2.517311376138588,4.8156295757294725,4.872292104096628,1.2357336124987364,1.909083294419124,0.0923278814671691
1.4981857638600324,3.262405082997747,2.144871225893575,3.9681808750872505,1.3875367034744763,-4.788211607653097
3.93641427847976,2.6416233432969105,2.4042661692136065,1.3237393255595586,2.998026856736187,-0.412543846174118
3.0910367833522594,3.265679902834282,1.4540841348580331,2.5147734166971945,4.652365735043543,-3.0268470982652445
2.23117304336496,3.5978416407957123,3.631000940566924,3.2103478902119567,4.639703868367953,0.0511918046861308
4.290107362712571,1.4877807251603294,1.5975170072732858,2.306879647653721,3.2963434831007348,0.3294662107620075
4.565353385668465,2.130344451331176,3.176650666020406,2.685506875191963,1.8741594866789244,6.844676517632463
2.6858766421089046,4.661505924142834,3.7776739369781662,4.131030213608674,2.585305725724995,-3.7931694222002266
4.362052847531629,4.757861478712698,4.660511389035418,4.825790361047174,3.5975695578110694,-0.5696217068369882
1.7461425343863048,4.601243493955449,1.5116831520849223,1.6004750261282434,4.420940809579959,-1.9530374663874088
3.5384159457367805,1.6955930105173582,2.631763027348063,2.863722639258927,2.1363180066898364,4.440467163791694
4.312403480744669,1.743300232620979,4.3218240544732485,2.7287366710978187,1.5423376970986564,19.673095027152605
3.1690037825939976,1.7373612143225317,1.7364393734746515,2.2336953750175144,3.31775261329559,-0.001966792986542
2.145574555720167,3.870422321827033,4.693725240568268,4.438146189848023,2.60377406017771,3.010936335959635
2.967961766140614,3.190799012583273,2.989125245403743,3.951853954554783,2.0010743583063904,-1.1820759246921484
1.183276016993935,4.741527603640972,4.740537545022896,2.835229527078734,1.355463396302167,-0.0024504587696653
2.433943333412782,3.947322751388688,3.818607482000519,4.377977298201955,1.4182158117246009,-0.9671007386958008
2.487000065577812,2.462345372571308,1.946157387327779,4.786675766482087,4.582691764892623,-1.3409020414887962
4.892348971979623,2.637991151844211,1.7971269132620409,3.770311243529663,1.2772223917539949,-12.143782766058385
3.2334782716226163,3.701116404150438,1.5579362016876463,2.6582145515227107,4.814170479067371,-3.826460208244335
2.5586060290935064,2.8198066707233704,2.750526313791394,4.415372020680675,4.384134275066574,-0.1785241564561848
1.412211605553464,3.687647525505092,2.554258991019312,4.226844085059669,3.343081644576495,-2.023707943923682
1.2878958981201118,1.631498626003693,2.874809026602614,1.7732566450898777,1.1201175695109562,2.534943670683703
1.445650426377456,4.981540686655926,3.836966849807135,1.046474964201145,1.6175138001066598,-1.070503154001098
1.3059849739336973,2.556321020467578,3.367797848241308,2.5284993876670168,4.1614930301981286,0.6439141727586547
2.3601176343377728,3.2884643539374663,4.401576947454639,2.78860465202125,2.6816201308196628,2.73188514427641
4.070961977708766,4.970963296104889,4.12351059626182,3.038685863558709,1.515986956954813,-6.915169893481126
1.691410666255484,4.540044453284198,1.684037135895553,2.6993861420199985,1.1509526079994412,-11.329635906713836
2.857910054744612,1.6699608098573735,4.21694681267242,1.6632729036876683,3.708821609894872,3.2643948377238297
3.485244938778508,3.739365771141615,2.399859796605061,3.214385936100392,2.1070508227969325,-7.121983585280464
1.9851777231917,2.6889705728898745,2.007468352798798,3.245202137105565,2.38913597070742,-1.8376701217104248
3.8629476361190167,1.7652937409807463,4.007268552065151,1.3543673340045488,4.7345355491953,2.4774713376319286
2.469567017342184,2.810167137812344,4.502171827064336,2.932851036121256,4.431541378453421,2.765397556986369
2.533136797921555,4.8855349156061525,4.75680181620382,1.2967820834794992,3.24686385935208,-0.1302422204846167
4.356579159814459,1.4330728114448514,3.856307953547802,2.284466010974063,2.874362242869641,8.390432920607335
2.9008928480534117,1.1292855002863496,4.948886199459329,4.051406142211331,4.547826723668571,9.870781179293951
2.8345565059190267,4.691707369690239,2.5046696423017623,4.079798223879098,1.5504829294204008,-16.31222072165776
2.6617932481145137,3.3610214236634786,2.954958768725505,2.809467151720745,4.885626293320402,-0.6215428621458187
2.1485883129286685,3.884351565592664,4.213966258693544,1.1581024551398458,1.96579118055634,0.4172240859942385
2.3743591613858706,4.308209044098055,1.4310113962360118,3.9359499125495914,2.6334556814458656,-10.210327197164014
1.0019137715873463,2.216310250530925,2.638783921336305,2.8291691146828595,4.624857678773619,0.258934864344946
3.2578550098386136,3.848788007770718,3.2239078229970035,2.131766848861441,1.000805447099757,-4.336292298450564
4.140491897004682,1.7014397885007648,1.7806451665085508,1.8545309783858053,2.898063375836116,0.2098615246753368
2.3935123373029525,3.9038984807515344,1.0737990420935573,4.574787419492624,1.5130244610564425,-20.481527098459875
4.480027046200332,4.759772111616576,2.2161190612041457,4.488044444404018,4.211534595367212,-12.143819023566216
2.866342223866419,1.510896040962562,2.348888967277923,4.386728588391847,2.9924574755420656,3.5211227992202017
4.945791722358042,2.5767291643809918,2.051706491174206,3.336540065205031,2.8784163077947205,-3.0099315549983925
1.2531868117513496,2.7668025798441542,4.199929805718544,3.1492507849739493,3.3330694403990138,1.6969281218905532
4.5411104710805095,4.433427584315211,1.0735256809455964,2.940439922089326,4.202522515295461,-10.675566408594833
4.034095527455156,3.944255466644232,4.617930458112809,1.5694277558544103,2.556757483617012,1.6682010753723342
3.996911109557045,1.4806943697443464,2.772662656929459,4.29935531451374,4.64216504289397,4.782545436424032
