U,k,d,E_n
4.202332253915396,2.656807795054458,1.7141196132101175,9.72959505315339
4.552256480847214,3.7249855782888974,4.729472639221704,6.08151639149519
3.1683583581629398,1.2303055640854117,4.690958761803607,0.8121846053801894
2.77676938766191,1.8942646540371888,4.711743277882746,10.428586906567018
1.401389995379594,4.277861135414852,1.1253583939024114,2.5181225393002715
3.275002695048144,1.2749562716981262,4.434806053514999,1.2535704409933432
2.66257620799534,1.6621279852265007,1.041447263385563,6.17471486704537
1.8671315907232355,2.5878451504931905,3.1224315359521126,4.572451576135785
2.535318770272612,3.9330908034954,3.099457033646793,0.354089988109348
1.1172763767761589,3.322973983085645,2.964894681287828,4.268016453394747
2.06243709890665,3.6503603122819457,1.7899351731755044,0.128971233738959
1.7351703929911937,4.448531909507004,1.9929305300842044,6.412146823403918
1.1614532474953752,2.135867972042521,3.934769430577328,3.5373895057418805
2.4958503252725155,4.231374236924001,3.200713929711351,2.19898454940072
4.409823235482724,3.4365238737935004,4.560573212631395,17.633753391582726
4.103718029063337,3.4678884692170717,2.2056197987888724,6.535561379388052
4.864842498940039,1.552312061418848,1.1313973914033042,11.524069677116122
2.57571884202422,2.9205077700614903,1.5065998493359398,6.734464558307908
2.4059042941134963,4.715395573748392,2.5593134374981537,0.584893025884314
2.882637377726219,1.6398157144679275,3.705374904146337,0.1231408831595759
2.111074639730705,2.63078154045239,2.810768970285489,2.349767829223185
4.376950090676546,1.615511393414995,2.2490556828464,16.470398424674368
2.8515930136655245,1.132199457217833,3.4242147332557864,9.932831889699054
4.735648889448616,4.718940868596903,4.873763309844691,14.525923319682772
4.274104995731356,2.697403566969579,1.925244540642976,4.594968461459611
4.093699808162314,1.088968885244789,3.3758692098659315,15.232332204799071
1.410905037134949,4.556959842859065,3.597544238913716,5.00546346979493
3.8031657252845656,4.710766583408426,2.548931210345682,1.157592011838149
2.389315001999991,1.804639023132795,1.7780934119290523,9.546466567489016
3.1223504851510486,3.638153909085586,4.675315846363351,7.905790372499292
1.1480124559480664,3.145347135175649,2.102039320927082,0.1227434777966896
4.700243378687151,2.5391304984418035,4.968345555559978,0.011240297990718
1.8111638022538528,1.0140650921722494,1.7797487663379044,4.462184327083132
1.507997472684596,3.844112861129783,2.3337751632631663,5.727153414692292
2.4631309899105465,4.9583767972729245,2.708382920813831,1.722696472099629
2.331229529152946,3.2887568154188984,4.557113136272328,8.165488409019433
2.7434619697927314,3.955316221760402,4.258124845185766,7.80677783839003
3.412681852067397,3.228680047246201,1.175558558458894,12.242733756414063
1.2331724934601649,3.751187777350084,1.962278659428466,1.2988659078783895
2.1486974325731256,2.6497841309759056,1.2327419485619413,8.56130962051201
2.554058293224281,2.8474845303491985,3.4714233506797534,9.685152145352571
2.833611383083686,1.9709177489958811,4.367653859269835,9.548036414450134
2.3114142014127226,1.5757503003297058,3.7628242296342886,0.2865069345439872
4.893365798222061,1.3423455564805966,3.9607466707299,4.22603210325578
2.86452750409862,1.1388998483047903,3.116087217146831,10.989395135030485
1.6164797687675274,2.4342913661945103,1.7757365683393238,4.461282265059585
2.224531233659813,1.7796876659749865,1.1056162730688577,6.16871399156266
3.202225758235823,2.335153114768486,1.8943813814766732,8.227951944023268
1.4162992280558575,2.063192261848498,2.0042726778171724,4.378264049704385
3.487602563804603,1.4982003379858035,2.027386172731636,13.912604932915643
2.9108681623516044,4.68656982695753,2.766672272832922,0.4591816922772657
1.1553932727064675,3.724122857146114,4.910811416723924,0.3543010050874213
4.195332821895416,1.3595885421351557,3.992336736737973,2.886138698653939
1.9020708075498085,1.7636095284635824,2.3959296393800824,5.584070942257461
3.08627716977462,1.2363815184509312,3.5551749405253967,8.095687590701443
3.246788294664551,3.266304341249341,2.441923171827644,7.284361699863793
1.386769638791198,2.781506009976989,3.820452993687579,3.773807486307786
4.323206024526655,1.900207722829468,2.677933315362132,5.4694900748326365
1.34868937638893,3.120657491919196,4.3206714920106215,1.0567471718094867
2.756876836619017,4.73637204526649,4.36117234745579,6.801788300619093
3.575367809734366,4.461820783063827,1.7875287573799037,8.018488070549564
3.419638120851907,1.8717622724249636,3.229504756145344,0.19330592021419
2.517993939774223,3.9350130295975583,1.2613824464651824,3.784369230640639
2.3163145175838245,1.3681265208072686,1.926134262893368,8.68385202195346
1.486304116245,4.044773460330287,4.365508501460358,1.8735045810026905
1.9108826068204603,1.9678443694472008,4.170886518759944,5.145420843868835
1.892956490148817,1.9964282462744825,1.9462672970606505,6.57148189615673
2.91679295185004,1.3844153201441896,4.952002069488307,0.9299869756654056
4.133901034855782,4.590309214402903,1.4718666967463236,0.9082778748504396
1.7138744317220054,2.785067627910264,1.6490491109271583,3.83698854741587
4.245513795221759,3.714911610870026,2.2010519865979554,11.184030391549124
4.014058353007075,1.517056096094341,1.5982757464732278,14.07998344140328
2.0410194702946765,3.2773464726360366,1.682127963027436,1.15226459926766
3.1188762975563726,1.890237850167622,1.150306797153232,9.778143235254666
2.526213784790946,4.824422285120059,2.6197549359906667,0.0132482622930024
3.499245807034306,3.391260582627801,3.7474436908521,0.0706261012396461
3.286129158795738,1.882773974008797,1.3089707627606204,11.694644220519464
4.285919960000214,3.840511746928346,2.8950593125309187,7.520712983633221
1.4461147062187545,2.59389166418407,1.0117039871198528,5.405972322421944
3.566208969608978,3.1652119335209137,1.494627929240084,7.001009308808272
1.7551604112804535,1.4510056690387354,2.6730032339711567,6.109789108116651
2.1080574221414263,4.657572257431688,4.812414044702598,8.06059745873631
3.707639462282305,4.562314889636106,2.387321045160901,8.184074986017695
2.329056113517488,2.878706668054947,3.4679355525336084,8.608697108408434
2.922729923960822,4.304872813771103,3.0460455283950885,0.851301514812993
3.645005198426422,1.1375775556328138,3.545437129071954,11.86926425947275
2.2294246205541564,1.7613941135996063,3.4526802957418465,0.0903517732568316
2.9386381689571284,1.0810853798476543,4.632628025073776,4.163584323050938
4.8226212199749,2.032364875016764,4.303555090758018,17.154912318721603
3.2912394966319094,3.080708548875467,1.5852887978006471,5.459604019572273
2.567290241266877,1.9052148121687096,2.828515880994873,1.919819980357716
2.7062231755848427,3.974519572938759,4.485298051737894,2.591992653084838
1.8659438545620783,3.494054469535672,1.669678662049621,0.3702828663140824
2.738920027542002,1.328261140333984,2.3415683519000887,10.952983579108835
2.8787820514268363,1.4445290001005238,2.399070045675404,11.215681316596104
2.4535789757866704,3.872845288846764,1.829219499891652,1.4921781731089745
2.5311824820082283,2.397420258126273,3.8576801039602575,10.04626225594911
3.929399054125062,1.8303874258154649,3.8137635864591672,1.835316688921246
4.104745576519635,3.9012714243291855,2.580142257561316,14.78910191115396
3.3182513601317605,1.7403214003535874,2.200391022463209,11.764181592644436
3.7211490724270577,1.7488051804965998,2.9062181596775565,4.750906787501796
1.080656130268891,4.564564002216825,1.262114741543535,0.2880315441976248
4.440383787472746,4.398582906762823,4.954445847835787,17.586959010308398
2.561691223574876,3.437989419049249,3.678903043161681,0.0170724105401065
4.112677857004691,2.0715877842998496,4.401768025565906,16.068292323101627
2.3601307100126028,3.717680601871176,2.843601574295394,6.662100984360971
4.910374704999639,1.4612359419285177,1.7910520135950527,18.32161901385852
2.690609854887072,3.823189895651773,2.2589576309928563,9.175052916368088
3.607979856954173,3.1112086066012354,3.5730109748781387,6.3463314683924255
1.0734786034921333,4.857245243035985,2.9065618885554225,2.1055599229600457
1.0993413493723323,4.523361360574468,4.931697539740087,4.288020167526169
4.459312459629516,4.050607126136187,3.722798037227927,16.133668930926373
3.87451052897048,4.382650318387166,3.428037161380721,13.75454235087767
4.376419567200364,2.8803670384481115,3.485965685829449,15.896453883860168
1.1527751782068547,1.688628357672406,4.015968283397136,0.2803552828161953
4.702037199210315,3.9683891938616433,2.8468732391738003,6.607675878744509
4.1712569669956245,3.8694670577703234,1.1752753011024062,9.710321802735942
2.952944778609656,3.406673073391308,3.551093190946544,0.6375990298730764
3.32605847818264,2.0734057146467286,3.574656908937065,3.8050777065670767
1.908974402582574,4.943561248514587,2.5620519241680406,0.0188041739078117
4.095787981828067,4.679775626534526,1.4377926305482305,0.7990476683402589
2.3253712572864065,1.861372192472833,4.842805387700095,8.915080625167844
2.4141078855242117,1.1834235309167704,3.461214214246585,7.619046414496661
3.7776377168138815,4.281211741901272,1.461551935719137,0.002548042303598
1.2676878049187,2.840185092385686,4.909878136552388,2.05106050528348
3.921113479003125,1.3275835122269597,1.724264334801143,13.00329145867904
3.682555356611648,1.284536600877923,4.8826273292559605,0.0004678760291081
3.1649384071604847,2.709968936528909,2.207570523058896,0.2840962345886505
2.725032326457871,4.171650807974792,4.973623548393609,7.205125828432132
3.2816899300468734,2.563713155339216,3.108534282552183,7.319169984108799
3.539694383919081,2.9228453039562616,3.09509199935548,13.658213830007146
4.404839208181325,2.339148869651616,3.618191422634132,13.85289416973492
2.38163584584058,4.654570805633496,2.0305650008953062,9.524854452140088
4.043163714924797,2.0474928011599065,3.497628462913269,2.922803737915644
1.4375200268107964,1.11351045341749,3.437564653761197,5.09939335172798
1.170442852803974,3.0306806865875147,3.734426782824902,1.5994551190092894
1.186187077622438,1.2990342189043402,2.75690095248712,4.519070487911108
1.3883055264233422,4.373636284006039,1.2806598069581012,0.6211691420820082
1.0506042823929875,4.738660292157277,2.457320797215256,0.8315366487018326
3.9614039718984015,2.2189877315478705,3.7546194378523112,11.563624374004371
4.993279746641427,1.9462142519295345,1.7393717297874818,19.6782816060714
4.5765990012290505,4.3707471263863065,2.077892185963711,17.773724588062183
2.074437409406509,2.996185661504672,2.370626595137428,1.3173692892267133
3.0741209055942957,1.2020063604276712,3.5375947314307528,8.878720575315223
2.9861552540032807,3.448693444098952,2.26583780438732,5.734665436685079
2.283150975801783,4.672912750254152,4.395379741668828,5.1078380534799575
4.130768812756859,2.78046195464296,2.890504813070676,9.764625590866086
1.335262087360385,1.431592840341863,3.206153677844669,2.996798976794949
1.2109839890332643,2.2893588821611344,4.8910855938452125,1.9363451224239052
4.364557047223766,3.394669160273299,4.737713961215023,16.851595053864255
2.5216182598652863,2.2543309555524065,4.478479551432134,8.992482604619955
3.404751033274904,2.605714037005221,3.593615553552703,13.60640387857756
2.158621617874265,3.046972874925232,2.249403381725969,0.6841504814064711
3.513727375169529,2.2039223259872327,1.6711521253372212,13.049548815673534
1.7484278233923072,2.851648090060509,2.2332845591359254,0.0127307968602532
3.6116064801959102,4.959935649716359,2.349847732198559,2.797283171377705
3.7049703394335607,2.4984268732250485,1.072615655157512,14.043899635530938
4.547176329645473,1.3824485508741131,1.387239408312877,12.187064464500397
2.088190513397122,1.2056048866753408,2.875427073310827,8.134083160273093
3.903406976639894,3.992548334194456,2.450028760622555,15.12118480139604
1.52024123927904,2.7989370648867973,4.156243553139478,1.2308475800787622
3.956632070158886,1.499185722649671,4.016249222607664,0.2702166799456104
4.080867935257268,1.911641623960852,1.0303843440895215,11.332014567351662
2.196987908708412,2.0750996686987846,1.960202876828801,7.0348288376516015
3.9609448333733206,3.953713931864049,1.2765015547174627,5.320910724120176
3.341058338345104,3.478214188784848,1.959449266172101,0.9241811611875492
2.5370242013812803,4.268406101222917,1.1011898858475702,5.135256955343612
1.690430186062147,3.433981270807261,4.498566171050219,6.648114904331787
4.063634003955842,3.8503175606084503,2.8217955982107235,9.187005171252688
2.730395831179349,4.713037589605762,2.1353325898435767,9.843721973880152
4.146135735258147,4.400317043698326,2.802630844941314,0.2258117311003505
1.632812159497047,1.092208786861475,4.994011531949615,1.0585594875218236
2.125252625368886,4.508101681337712,2.3649980853736543,5.643613969302884
1.3870261542277862,2.666233816827221,2.340399296528644,0.0025801673824425
1.0771798246313806,4.006744424555614,4.093007865107817,3.8136041435149113
1.762218618194193,4.279721318697303,3.038417961139832,0.3315231135738706
4.207813605419744,1.166032116587711,3.549438678262215,12.982654754438949
2.7746593013145127,1.0172949891276426,4.1021406416483615,8.399099398751853
4.631775707196015,2.870979126378242,1.583363339608887,10.79960078904868
4.537556312378907,1.217035855319271,3.505694970268015,12.988384296767164
4.8951287322595896,1.284486859661672,1.8904246326622955,17.193286177016525
1.7821244201722073,1.0158095471301265,3.802477964000819,6.241518188179667
4.961719726204199,2.3316993609524026,4.16450227053712,19.444937866172783
2.9236930725962718,4.905673362705617,3.3462340303431986,10.29107783031701
1.0679617323877948,2.0925510531243146,2.800368328138695,0.1884951994234535
1.5632066852738018,2.5206813070607823,2.736434489615597,0.5719294698262409
3.297429837051103,2.828918897812914,3.4714335718471907,12.680302482049916
2.495368441667998,3.976575086752707,1.1429762590765948,5.821591295700677
3.490504881431141,3.3449806664998927,4.051339808715872,3.123111718067105
3.03522659050602,4.246923486779945,4.088136035030362,5.565723825794704
4.553798345741301,3.569969508360048,2.454373510491755,16.287203670325844
1.5325270886987252,4.35036717008958,4.266878765129134,0.1254264388897558
3.4499219619493604,2.1158709758683987,4.378824915707694,13.711833345462276
2.0344857685594984,3.159644753333154,1.9831150232432064,0.0006051140148112
2.9270621679467648,1.245065381712669,3.622190406329162,7.03164316250508
1.8851314151194405,4.974347879095019,4.057555581322284,2.8863009314018315
4.872134145860561,2.428149714186008,4.358363357145954,13.65357072200408
4.981688510819636,4.7147218968269975,1.273101601876654,0.3904055051452464
3.717229070535652,2.5254924568789336,1.7427932625494955,9.7093252140845
4.647477174125775,2.4863654534362185,3.4153181452731376,14.829050623238532
1.8593868598832717,2.561251011154217,2.508530156706475,0.037319327397653
3.799722692860607,3.1596287077915464,2.050625829389776,0.1455492283834563
1.7568014690872515,2.2440258603143395,1.3437398667801723,6.999260902441359
3.2557275582566145,2.0919679903219923,3.987315100787318,9.560701331471476
3.039988839725224,3.319443069762757,1.4272888206373198,5.925471657846676
4.430034429525069,2.8884458033675178,1.397356516157812,14.405001538704273
2.3083810532513267,4.184972566317286,1.4094527622917266,0.3373721675337333
2.887765402263401,2.6872887591062145,1.7254512612819437,6.21176357366118
2.2003133647848463,4.5023179416318655,4.420667151425722,2.225114531064812
1.3984171114851072,4.0290483711113785,1.1982737359928928,2.474479101535738
3.372046824454275,3.571832852461476,2.0448196876571965,3.2177341283206125
4.001708696923055,1.783117258169956,1.086194029523746,10.86781838565699
3.200459630509336,1.976551393040924,1.2241112316152307,11.20440347463357
3.629561777083734,3.1197612701995565,2.1763058843554632,0.910939587953518
3.3102499433063097,2.0976322226980133,1.5161180229723263,13.23605153153338
2.804866278330875,1.0829002198014317,2.996815575701993,11.18935293100993
3.991588269572661,1.1329852286933466,3.4962649420631045,13.431663844543332
1.294409697138459,1.883435206980496,3.2470428014077477,0.036270556689079
2.2899880883840638,4.0291849831075535,2.854629184859739,2.3591219587429664
1.557972388506912,2.1374970610841526,3.355202275477802,1.1512220846093313
3.658695999070131,4.781374103756599,1.3598826273483935,0.1746509645389268
2.1458080813661096,2.41640809970072,1.8677177308055657,5.140950741805829
2.033183384382616,2.775806473066013,2.877596072858841,4.608293427338187
4.391133240414803,3.224580765819608,3.368854102400989,9.941924197570316
2.451033798156512,2.2802734803844467,2.277138773001399,2.637915824733492
3.3188804740842235,1.650032109538892,3.8092991306412007,1.7261536985721886e-05
4.505773494314678,3.415001536040644,2.301249380144076,9.054698923135213
2.6162906504282466,4.88915317911033,1.509777749855167,2.851408585575066
1.584291329893461,4.14536604641604,2.3372715913443725,6.227329866932944
3.454710852006353,3.4133402617603363,4.350703832685948,11.430303385803995
4.620830641795939,4.927541178134518,4.887704116899959,4.630281005527842
1.2585226413127426,2.029869398119655,4.525902005028962,4.96326443625236
2.378971181812622,2.9144568311558383,3.5112863684130486,8.042963156985971
3.696667600369315,3.6225428522977703,3.5644927951111804,0.4385472601368817
4.676900222927902,2.401094082730272,4.286668429025626,15.400263786859444
3.672287907510341,4.394965474334667,1.5127666734239984,0.4848087379986012
3.6923464651657913,2.339939269803266,4.803043780963104,5.605982607754577
3.610704234892923,2.884934579505408,3.046148363574688,13.027271800713878
3.8079589873073294,2.9919365572103973,3.7169188375993913,6.664810557340996
1.9955580453620063,1.5026008109829796,1.821542765700673,7.660081856294387
4.387601802671487,1.0717877951000618,1.204234117448832,6.3491744228732605
4.90011944709228,4.16181466497469,1.7123813042733484,3.28400090180751
4.530660464294445,3.460076389359522,2.885503393849827,16.74201473631293
3.013472803071546,3.96696215399048,4.821389981323361,0.2292776788800866
3.4283653119206963,1.463195239520824,4.613069102608256,0.7330736376906283
2.3891276603498386,3.866880520196325,3.876061742610821,8.37153389111121
4.402324281147228,4.284143470797318,2.893212818270372,0.1290627660699286
1.4301096208895765,1.8002871556465467,1.3423691407045917,5.001200309438957
4.2174071466439536,3.470228406888616,1.6609738814034691,1.1116813078229324
3.3885343975741864,4.140103991689026,1.5518770756110571,0.0679693937498833
4.417161733732076,3.2669221426827364,4.162284787521699,4.2975349503274565
2.5716503886776643,4.846034411436073,3.751763802340197,1.1066995285246557
1.1425407585429914,2.488514792083291,2.385505062059757,0.1360579868608562
2.292179373140433,4.651452817109343,4.005810858732431,0.1072331368750081
4.655100643279464,3.383928005450867,3.1946249161115623,11.024551904122893
2.466146918798816,3.016259198992356,1.9657154690493972,0.3059670108578426
3.864030957268001,1.540489069262831,1.0715671362481882,8.345194147955851
1.7508734770874343,2.167383579222636,2.1746591704948623,3.498484740659667
2.347582443075744,2.423084962241759,2.5195750831844137,0.074218551423103
4.716098677534513,1.659080181983383,3.668387374927143,0.1825033296251384
4.652249437712497,1.9684528617015824,4.337900102297899,15.190989731286743
4.660635414570672,4.932023310242771,3.8602931301553767,0.1668639550710426
2.8943407181262453,4.656152358263412,4.719915309746565,11.576754031155591
4.192578627004176,4.343684608027262,4.108732004454927,3.87243228868602
3.609452867603012,1.0638950140714032,1.953704554117212,10.72876499412593
2.7153066345638743,2.7485023990661186,1.18889653288556,10.81811230602477
1.376489394905159,2.106770525751651,2.304459088860212,2.361794445445596
4.057367768804422,2.6900465014928,2.092142138762037,1.6804770016773145
2.841718868393037,3.447391574138886,3.49755632690587,0.7202672662698798
1.5631222766480426,2.69643509744064,4.671257685320599,0.0013484823129191
3.0344475591700943,1.7227249571581609,1.7495525540643766,12.088455100430457
4.780966379625145,2.523585575636428,3.146560085050849,10.389266431335455
4.920527823975874,2.0887816939677,4.244598716509433,18.185531434599056
1.637370091407243,1.8775903769512232,4.935848980199472,6.509062522855724
1.0443081690359413,3.903028770793744,3.5728049203977563,1.689227816435441
1.0506064844270195,4.104211777878646,1.713997591866478,0.565819644679644
1.4370716665034684,1.024098858942065,1.8859365108320665,3.888214422568368
4.317778713451684,4.918964322589543,3.9739876532558425,2.0215350164655392
4.022475323395202,1.9334893332773668,4.244892023753658,10.82976713061816
3.811502071629096,4.580394419612164,4.962544472405291,13.256142660562062
1.1824841883436372,2.240908200350197,1.1639181096442477,4.401452368294866
1.7451842600122127,4.867562893287195,1.59276125068067,3.138037280825284
1.0089628451666894,4.212596825247491,3.733665454210077,4.035428867895567
3.1039793032701577,2.4418144559061354,4.063112016295111,11.66607896850954
1.8669179316109528,4.419365722698505,2.451479401758609,4.334565031870615
4.75711891138502,3.810726904086702,3.380490437163606,0.4703637393854323
1.9759528347793407,2.228656178575828,2.766681969969641,0.0271114465915774
3.8467622952410574,3.9610955424722807,3.15922214233878,0.0105557873773922
2.5274246418310287,4.745769203552765,4.599847730833515,10.044056575353403
3.1751954540597587,4.917146173468881,4.501600042119825,12.63516683974288
3.126154460132585,3.1348320020633698,4.613020817520456,8.242079017200437
1.64180503038742,4.450944185192547,4.043654473123792,1.1201251911480872
1.9393305671881824,1.755202023372818,4.447610803458172,3.694392680761202
4.73321281432081,4.3479390450552735,1.1246290444775155,7.795600870954281
2.2914710698252008,2.727438788068253,2.2512914046680126,0.0467300506323303
4.222376278936148,3.029713763109513,2.048554044879181,0.0247971469178427
1.885693735099616,2.7556197737194434,3.822623267063257,5.45203136786509
2.5964162363485896,3.452295141679925,2.456972650087459,8.244659915402694
4.340353518620022,3.515555331130093,4.152888019022052,12.55424033230966
2.509946244908293,4.861045154168091,3.874522085861081,0.0005897797726822
3.63292441663098,3.2494464149789617,4.014439298396477,0.8154995441341587
2.250668096419308,3.483910832599539,3.89672810256178,2.1052804636619125
4.632045986639411,4.073386833632704,3.625183605050661,14.719050091784846
4.41254619281147,1.3702249082627098,4.899745749952134,0.8054779308829485
3.515322238748781,4.406053603912636,3.574394488999134,14.055377513625931
4.917198158970434,2.276893988883353,2.376668528414107,3.506178470688575
3.310815858656225,4.079004620501151,3.737500763031986,12.547060623784349
3.482770434486446,1.9027691522181,1.975762441442724,12.643425053457385
1.99160807725293,4.924879929430594,3.1995540993187097,7.961561937469383
4.97420715551351,4.2721186719684106,3.565517903603351,18.7925181906065
3.935963676888868,3.147966794211338,4.799562192263652,14.372903249789935
4.314143789245076,3.816144961855635,3.747887817864126,10.048195682806249
4.512145592425391,1.234039956930599,2.6616057139598044,17.956554018501624
4.508754289365136,3.2747751291721903,2.750222181949514,17.257099829753244
4.321597425746812,2.880499072039824,3.0519313652057263,15.608283953073038
1.4505399772184582,2.175474389500935,1.3930891357461253,5.784318063601848
3.018100531394089,4.544264221963518,1.203039481487714,1.90168217892787
3.052456166161828,1.410143944929823,2.293084177215428,12.184014680945962
2.1283233536537707,3.282504383345364,1.300498556749917,6.083176195717836
3.2184741107923296,1.2407029369802118,2.4382211246766774,12.830275454912677
1.435617319765849,1.7011878872089137,2.942572679025232,2.040628972161917
1.271674832394922,3.9161364139813326,2.7091862345437487,3.5009586008929623
4.7708878924560185,4.944712448818736,2.496837781117987,0.2304514616328202
3.406949151421862,1.9642305387591312,2.717710577084476,2.822568912064759
1.0558904385630088,2.2517487994881904,3.414308582178897,1.7632154544023526
4.8290271770819775,2.551046006450385,3.329660547438982,15.426850849384492
2.68119916494774,4.702952480163638,2.6926924257315674,0.0253292516899415
3.250136478511791,3.145089296191166,4.542872142447913,7.475335335301122
2.935798735856299,2.851117762270165,4.863494699287063,4.301096349505842
4.5395249963149,1.162726278112488,2.790619934269517,18.109857113022763
3.9732289369481006,1.046298577523781,2.402005574413244,14.375001249379215
2.6898885515835853,1.800653329856123,1.7489543275823412,10.759396055509283
2.532415710726469,1.6916788916956031,4.272136528665296,2.0936200528641957
3.0707474033248388,3.6519768184626473,3.232732273274499,1.6920651402344038
3.262589097954012,2.27862347542294,4.588751187616618,9.877421732007416
2.6288040938554675,2.83699479638271,1.8280640876102137,2.8586238125538186
3.961895689708407,2.4415271902622084,1.421203072932157,15.42435375530557
1.6448803292272325,4.017913798663834,4.7611651370114885,0.1284778094324908
4.581165832077834,1.508299756046677,4.068372453626497,0.0986286544755173
3.806849767092033,4.390499619326273,3.2842495874269977,9.734828964115032
4.510357126773059,2.805678561305408,3.9207669124869615,8.977077776875667
4.029795974537503,1.444181130823785,4.549451401945035,0.3297643552033433
4.044462552524074,3.953279140747836,2.960755208709792,2.8217060290536686
1.337026251341293,2.9979313562095906,4.243628529870401,0.032362521540532
4.203366943649775,2.680246910670424,2.539285527831628,1.1226266658878534
2.182340968555796,2.089102318619756,4.542474271632265,8.720170649618169
3.51049959355535,1.0256283696420354,4.475409476010311,7.877403385996708
3.3587905287040383,3.188961675187903,1.3567773604550348,9.244650393573334
1.4580618052310976,2.153687334080619,4.688070150082876,5.198473496096488
1.996865202504948,1.179797189286348,1.2105947953182898,3.42638984809104
1.2229221251328837,2.932702750361588,1.4366017427190982,3.616862421031564
1.4825971191557223,1.9778271813383173,2.4704050521208645,2.4528859169336723
2.9024565391873773,1.5948905962099411,3.399094943147542,2.0263795665020834
4.630620067825251,1.6039359999383955,1.3729332249584711,14.727180158316909
1.4545817894414372,3.2948533437949803,1.5723480618284107,1.5961394319907711
2.753872042272725,4.675300339596051,4.658362514672031,10.892291397443977
3.515538023630369,1.5747397723786656,3.6322610299746847,1.0863910551982094
1.3463549573861575,1.9504205290381715,4.4359185417629305,4.62044477264382
1.436774407553144,1.2855423484542867,2.2950373457591007,5.694719027519211
1.1480635348393076,2.2352752982954085,2.441900602656813,0.7378467265000382
2.544324086135602,4.3410356644417085,4.535944519717999,1.6964904410770574
3.893862292514474,2.632483181010708,2.6864120154341484,2.299455608122574
3.1006686415247047,4.307470940787839,1.8568913954803912,7.094463179582338
2.865092104082124,3.581577354313064,3.024488467023361,6.660836395002615
1.3798280791256947,2.487626173798388,3.834638168788166,5.501283675669343
2.056797732956068,3.89912475135096,1.0021024765482136,7.078990472872047
1.2896004817773503,1.213956141133448,4.798511716007781,0.2658189575398563
1.3111435859088538,2.0534481558575703,1.7027663004664593,5.081111406593541
3.863925400347148,1.0300314749313355,2.111447912662717,12.117191942195545
2.280912839442174,2.5661645255837198,4.717932718263639,0.4729335946857467
3.314673293886337,2.8623744937237934,3.4350399789093147,12.715601679159402
3.036879688562433,4.451932083609737,4.465670370239099,2.9536728525969296
1.7620270329843328,3.956425651020514,1.7791747783550882,0.9599716461305186
1.3425901890912222,1.3092860499260914,1.074767446280119,2.247793379521933
4.0935252911774,4.563431597346879,3.2385589309024163,13.087969630915037
2.809409270505061,2.3708394928020247,4.028278413389282,11.193359266072274
4.419890804770805,2.49940341015336,1.328868834493692,17.53708244879658
3.879496268472126,3.767337815612674,2.7686570440886764,11.913986964211803
4.551257949127414,4.912172220874964,1.3244763544168885,0.225132810437066
2.1596833708624428,4.73868299674047,2.310754175774999,4.516446138971732
1.327518920314707,2.911640859252818,2.2143929996031835,0.0357689782965151
4.646675223207035,2.525901398107558,3.70566921490502,18.567302569457414
1.1374722012541056,3.29652348663925,1.3062385147153432,3.1741225328953457
1.4566174588302054,4.747944291794482,4.577334694454933,5.729885751260929
3.210582809805779,1.9768718144172133,4.6023199570296605,12.502937965911144
4.5551525471449406,2.94645582938486,2.815038107082896,12.994071657733912
2.321003994318199,2.862211470841776,3.827970590523013,4.823524340846911
2.4435935867704,3.1800231472272324,2.4379955346992945,4.393936741199258
3.0800065388607325,3.045326927497132,3.3788996865861787,10.155287220669289
1.287211487401295,2.148897630253775,2.1544623536042957,2.7870080140314357
4.738289863573438,4.074024841376813,3.3248993491083905,4.1928117649608
1.0455271936451394,3.392025557233989,1.7748512807874386,0.0718176200426714
2.378588794608961,3.512591348435272,1.7985886638340474,0.0028343919201589
1.1408614032794988,4.686631108802766,4.574270838104438,4.223086845035734
2.9361511255111177,3.1669270549720867,3.2080511498972784,10.229005468236178
3.2657311832892586,2.589915407860923,4.715094634479439,0.4065206695441836
1.267300622256588,2.692321409209385,3.670433727682968,4.808868304598346
3.710271866995702,4.779369548365094,1.1083902573401985,3.3228147927468306
3.0106120208138454,4.262274121331677,2.581252101646131,5.982509367698471
1.9878314407038364,3.1153030572238527,3.8482704693432335,0.6454750464812598
2.8618007567252373,3.098556790536004,3.543452018860953,5.815100676202882
2.602669726500219,1.7798129133838714,3.829388907591128,0.7204920305551303
4.152488964064046,3.946109844731295,4.760837413352089,0.0163549750280716
4.210070502531222,3.150697434879133,1.374960642338944,11.545720728904955
3.513039042806453,3.3963759722182507,2.328158606704204,7.400533307109047
4.275176539308868,1.006957088169094,2.6961197376229595,16.333995512259257
4.624267143302825,3.262267690427855,2.6524230131387623,15.87614292898409
4.162052216359271,3.9679387259583,3.128861108620148,0.0950213538136327
3.106783689605765,4.788493024367654,1.2497471998849958,0.2752831381668905
1.8421239513571463,4.091462312810927,4.584811198427891,0.0152352975659756
1.7751936787795728,2.43552722263127,1.1786643989700316,6.9712714228076775
2.5305323978883663,2.7243885407157804,1.6040494869592248,6.7600007619830125
2.655631946255541,3.9512441469032646,1.2991966292881625,3.140429718472272
2.844316581045593,3.705780613833863,3.2277700611574,1.0096004070063391
2.250527734982434,1.523797205556384,1.455143547870875,7.2126452276460675
4.7208990426511726,1.3641417421901774,4.803338669044527,0.3401802992656131
1.4775098911072555,3.743976219355588,4.222056600546249,5.895477802130325
1.547516394809263,2.721710656607948,2.093281008079557,0.5161716690664596
