gamma,kb,A,v,kappa
4.200895134275373,4.202616291798747,2.1326830337435374,1.494889265705507,0.9203033498973864
2.591435875618921,4.41267669409355,3.3433929251677474,1.5933281595381388,1.321389274430631
4.303683811518301,2.7784424832821,4.922539434872284,3.4580536345730044,0.590806760922045
3.281706705528351,4.910469039205905,3.0697895571990563,4.35673383950402,3.054327363376521
2.926782892324722,2.341491881397641,1.7810652396253652,3.65617479902454,2.4946349226328453
3.905983711427659,3.2733578827484138,3.9272920953004538,3.015508369389272,0.8649034893849508
2.2342500201929125,1.2563763245430375,4.844876503187564,4.795426594743323,1.007537309162056
4.033454889083034,2.4422384065889986,3.941312273640792,4.48979635696252,0.9171414320813794
3.744024107125769,3.125240315088284,3.768821321364733,3.6126205581449335,1.0917225888066877
4.40391281151137,3.288685067757004,2.2123539823209444,2.8503992411415022,1.2447866909136958
3.373488566346864,2.9847244936378643,4.049881708628302,4.882673806099976,1.5161161673402834
4.83848931654525,2.196725095159482,1.324952510513247,3.2261017986511,1.3934555835006877
4.0787403655892,2.0360236035413566,1.974346023419004,1.1528010720603403,0.3861364904271824
3.522672238108618,3.222062610563741,3.676555163802395,4.553052375203526,1.5817385779935953
2.5217408267079024,3.852452470277153,1.743426154144701,2.010688278123599,2.9196970170377794
3.6001471176415687,3.213404340145796,2.125261013659428,4.608738955361575,2.680015396459101
2.854476510652752,2.253019069058816,4.797684452355615,4.171532801628878,1.0563492126065697
3.0713868611237043,2.0329253713970847,3.2475020970211723,4.468802879288953,1.3505229751372465
4.031137219087453,1.6222459129027538,1.5231959599725022,1.28554083652549,0.4516907420666977
4.230011044256399,2.127356013608376,4.728557664646288,4.562030069110202,0.6354269375075154
3.244885715893808,3.081933339403198,3.2567676824806333,3.0975739428260307,1.305761642681157
2.309604309057611,3.248073263555173,1.4423222676503058,1.2516464619061978,2.1523113146643493
4.79815223838087,4.7600866783026206,4.35491975616204,2.9480160177558745,0.8483834240978543
4.897822820453181,2.5883905665755824,4.788994444682747,4.913320749174894,0.6813001705477476
3.557175070296309,3.2312246950834704,4.821995473918836,4.288612398929318,1.1238198426208494
4.47455362714014,2.1011297449629844,3.795145340476061,1.3489107665977986,0.2149357516481967
4.928015810266884,3.504883790739881,2.222322093946421,3.8605786726486393,1.5500503264871377
4.856975755119083,2.468342142702425,1.6914704856315557,4.609819574818975,1.7441263874783732
2.5164509839302736,1.5997760186702703,1.8078553739681675,1.7086330827387832,0.9970476895309256
3.065668966663885,1.0380547723723246,2.3864531365074697,4.927642325242273,1.037637863681424
2.9197345273497297,2.524896005515856,4.900103858787148,1.2401681219742955,0.3328722549307833
2.316986006786625,3.081888126792236,1.9921791666312352,1.1250728586448997,1.321563279208024
2.922209389194271,3.638122440129788,4.166166621163789,1.6862299434203667,0.7660494035517624
3.647865971881687,1.0695590660945635,2.58643894111292,2.1107390465187685,0.3296408981631099
2.638531333528276,2.759200638784485,2.690999919102811,2.427635618462428,1.5191419173006124
4.911801507793928,3.9296594774341824,4.793497982581246,2.4906318568494568,0.5219574472930965
2.187485005006185,1.1277450387858936,2.8353440925850664,4.850100005511345,1.6245299138848288
4.168289568584889,4.757349288580855,3.5364008662384125,1.741211070560179,0.7393159961023547
3.8567622791516856,3.623163383601132,3.687669706955145,1.8652587158326168,0.6415062296244076
2.727213839536748,2.6624945610116795,4.952372537133387,3.108018412952402,0.9674151772750164
2.58771738282249,4.514790758175687,4.042751013846605,3.522820533103797,2.4778667732152133
4.932261662254347,4.758677529013264,3.3449877068556386,3.5401039361632867,1.2807529169804608
4.390688433326439,1.5301822748344345,2.036412813354413,3.4733939677914374,0.7697390275757285
2.613568972537853,1.5021929289570406,2.1382414744012146,1.3828608603095058,0.6020879214391878
4.1339415429698265,3.829720779585257,1.8982934125424529,3.294710213454195,2.1209483931523243
4.4499900175762725,3.57576412355346,2.950974664232912,1.0426518519996026,0.3662054997627672
4.758961043057714,2.0834297311865204,1.801651382840048,3.5705128822856174,1.0984261854827098
2.8275231018569795,1.6842913293370605,1.8018663063227445,4.729309672980406,2.4189646697575284
3.828044701674964,1.849630456241274,4.540020728939727,1.5711980356306388,0.2263454609634914
2.914886690460438,2.8442878152876547,3.1603789862473484,3.6623468411730977,1.721277002871327
3.277955520809494,1.8214372590755896,1.4510893064601396,3.9223459332111927,2.1613282426622997
4.233764458213064,2.62739354449989,2.714815618872358,3.5997924335998506,1.0773426813173896
3.235820733585436,4.504467764605338,3.085883336087656,3.0841123394997463,2.013525758593336
2.127727475767542,4.547568817663876,2.6871974810733112,1.878204589693932,2.81850254950062
4.269731947091374,2.0471831208439,2.2603504721876115,4.522531716305657,1.2527095263161232
4.971061172103974,4.5250127956012,2.070403666222367,4.664042659878467,2.56696957047046
3.3641522101553507,1.2752415468335232,4.175405943642193,4.01927693030877,0.5192377323467853
2.118457818158449,1.7184916298074309,3.096082590553077,1.10358058964471,0.5476704735018281
2.503789072454225,2.1869964088042875,3.1589109717845694,4.1561101364021535,1.9134221926953745
4.873631593615723,1.560611375870359,4.343245117072828,3.4658387853349124,0.3214922228788197
2.968774683127311,2.196973508922529,4.766390254439601,1.0158729894828582,0.237836562632509
2.2975772802372405,4.959139276040837,4.268869209760533,4.886714219710523,4.374991015850903
3.755017955461279,3.992754360747528,2.941278435910224,3.52314063055468,1.7359691340428007
4.660665824230767,2.796733061886952,3.347425378261196,4.220590836940261,0.9632816319521158
2.4279710917684447,1.4521948309023864,3.407639773480142,2.785355491860587,0.8312514654432689
2.07341882273906,1.0240996999993288,4.2346097641686775,1.1114921528801247,0.250418286052577
4.464603990116704,1.1227616467891366,4.662818654518055,3.038433761384409,0.2111714565171942
2.7696121505715112,3.7409443242213314,4.859764450025638,2.589220474708996,1.1263074738319103
2.751191005999244,3.785943526934378,3.1468249126994507,1.7969508118628394,1.2345373195788616
3.962985671995589,4.651527573885499,3.1303323610865808,3.714005349584795,1.8625936687876332
2.6165817617423017,1.8347212244641509,1.7330256894717753,1.3765342203048636,0.901476525228576
4.201245401829418,2.873019229239403,2.720196031531703,4.011017954236244,1.3233477045041264
4.239381064831444,2.2416410910577014,1.041597659151298,1.0151429435636383,0.674421248140903
3.1129208203285086,4.181614732838209,2.0129313221966054,1.8273122784452904,1.796571927569654
2.3803617670997603,3.4225144345277982,4.386972625924251,3.2836137507394367,1.8558356274806709
4.005783934251978,4.186368065636688,4.453893164351257,1.0846962103810855,0.3391938563503208
3.3316754388306205,2.4351240380571246,1.1868321427905348,1.3845582938778338,1.2183580456095282
3.8408015142744056,3.292279163417455,4.947711543122053,4.298520634388696,1.0068630574879074
2.3361192322386426,3.661042970117109,1.8406767964473296,4.0565796629652375,6.038680920045256
2.301406091989476,1.3073854690538669,3.0934473022166538,3.293737650361233,1.0696386825873718
3.088839353386198,3.3111302157512084,3.234068195432379,1.6248855182887736,0.7964248715262062
2.73668987256744,3.11454280500266,1.5821786844707884,3.7934070518622143,4.2997771775540246
2.37817063504438,2.1511092646542798,3.3088380289227626,2.415381821627406,1.1393830741253257
2.401802549823792,3.549090020509257,4.045004440141903,2.094638657260273,1.3110530981701332
4.04219710836135,2.0791060336026903,2.8049128108377857,4.87975372050378,1.1889615973053222
4.63437687087346,1.571744340730529,4.679401353964346,4.454209978298248,0.4116539958865515
2.9368239202659967,4.809460524933556,1.929086020728508,3.6922025992262153,4.752697292102724
4.915917093228656,1.427739574070907,3.5554622371476263,4.225858231410784,0.4333455707493447
4.28973748853354,4.954280147488312,4.4444560797283925,3.646953730134874,1.2357509454405302
2.563827876450842,4.137627806429373,3.459942659412119,3.8278089107513,2.9271421873265724
2.2030572958763788,1.0288697629768313,2.2599003876137647,3.4471249054777373,1.3044931907105448
4.0209124093189255,2.484927932553896,3.5806294868060653,4.647008723610169,1.0675537948938372
3.059487140234848,2.8632485328434027,3.1885290486115814,3.6593939974970873,1.5955806313987368
3.126446147614039,4.619558474047977,2.3332809841498987,2.1147680716813344,1.9689821697002703
3.1610860491096986,1.089400591860039,1.0988951257961097,2.1366573317498263,0.980153685981635
4.43495689091068,1.3579376170539303,2.5960373467757214,2.7447053436072197,0.4179682761593212
2.0633907342893414,3.3378382111582203,1.884153473798654,1.9148283431515811,3.1899654708966256
3.3952731771714104,2.415668306410967,2.590446589894988,3.1139879472532,1.2123402807905852
2.529695784546422,4.67297632345387,4.922256483536216,4.963328429068178,3.080330279164257
2.6785270854535166,4.880524866965521,3.4509699290776483,4.906517066154075,4.133998503729276
3.8735276074396334,4.9961073317019125,3.727618328918316,4.328882703038635,2.019113653065261
4.155094318954216,3.400051758078022,1.5348043080272658,1.7027446063033742,1.1955553447370295
2.1749192591752142,4.165506377112614,2.506142895148416,2.6098842318241524,3.692114785172474
4.161007987367219,1.3759686230461037,4.790372626035895,3.36958165189534,0.3061890286764881
3.0902012340050016,4.180933384470865,1.6460592301639183,4.09942946755806,4.981534109117088
3.256576432282591,1.4899991086375048,3.2624062198348507,2.126624809860137,0.4304163896657204
3.1238511504095863,2.466151507567956,4.150763155036744,3.661415353310958,1.024275354621124
2.896695828998113,2.317382107392446,1.3933481616286114,2.944073398065622,2.581599952820022
4.050478605976911,1.8155412591746147,3.307123209718531,4.163864774850641,0.7493494298372451
4.693951929196212,4.120722964890822,4.6152365764881385,4.341292046586434,1.04931821858877
2.7788541895190937,3.6167084685451862,2.876893019355374,1.2389624198510705,0.8756036700834509
2.757312881428668,3.214981683348157,3.496635064122586,2.6307182973330026,1.376427837994903
4.287862010487967,4.807409107279451,3.071617397372073,4.608228909552427,2.1936352945249804
3.049658845220728,4.236945788136987,2.5434237733114595,2.194742641710318,1.7837590990536574
4.841102861657951,3.927601328648628,3.651975444988647,3.949743722911749,1.1058915245434568
4.915694427039593,1.5626391165342528,2.498108132141419,1.8703170324077028,0.2987816314007036
2.5089547167348463,3.261972269953357,2.331744766835927,3.2402504146302515,3.004011714874988
4.811775023884229,2.1651183596879795,4.377731004520049,3.567668213454607,0.4629027591480927
3.801336582984488,4.058456961089572,3.6078118939347448,4.08690006561773,1.6411405799372258
2.588437301188584,3.2463639643618376,1.490286975140077,2.3565112794754843,3.2316680822980923
4.996831169527295,4.023282683989955,3.72549894678722,3.839030559874052,1.0372940070363537
2.1153673384237783,1.1296814975107732,4.2389139535391385,1.8018529197223416,0.4305294158736903
4.790585265887811,2.5561701539755237,3.619157824632383,3.6829316434063752,0.686229881914725
4.297766729218024,1.4686101059236218,2.088431787647573,2.46218122837964,0.5250326375710954
4.285886732030014,3.186903668304356,1.0922254221418497,2.2915618835929847,2.0348652553905056
3.336394200886435,4.699395344182959,4.546913212826499,2.194995493640561,0.9709856927991036
3.5650064507884567,4.518072939961375,4.250808652746111,2.91823928315975,1.209244496802336
3.5202474551870147,4.851325323369429,4.004415449844057,2.5127671522509294,1.2078981936474718
2.658117573849417,2.663556995470945,1.0355791179705274,3.334620885510498,5.172611410926348
2.558636964445084,2.2769765898288705,1.3208476705799388,4.340979283948318,4.801186458587405
4.8020746808811685,4.460653689097287,4.3944292924867305,2.9548664418427,0.7888841657021926
2.59510327031043,1.3492743689251476,3.910249171863854,2.283683333421674,0.4940181610599423
4.996119777111181,1.6666257617095863,2.089486171929757,3.8717764387198086,0.7728057858203843
4.862299447626617,4.6929572264858255,3.145280902343967,1.0423673476486153,0.4026818122600281
2.237413760925664,1.731963363687595,2.9125760911384084,4.446979422782396,2.137034825100601
2.632138698841661,4.181032786195381,4.966819719139725,1.856933787855104,0.957733178271267
4.411048904145039,2.782604543301521,4.42402408337947,1.0101768677587275,0.1862702428408406
3.503431070242796,1.308241116081745,4.74099679910921,1.3290393017395972,0.1464941620870896
3.2851307305926576,4.091531286577628,4.672461817367969,2.248068688471699,0.8614669912874768
4.859360864340866,2.215445921315833,4.3941179547925096,3.3497479600903497,0.4376089396048237
2.488942984075736,1.484722148643696,4.113975319924478,1.8287968415953528,0.4432726137691816
2.16362317916884,1.1300556890921571,3.0891700234378265,4.008683515357631,1.2602231131759891
3.740410918134439,3.1578667379545324,3.788698261382576,1.560507274341839,0.4746285828035804
2.6108908121249828,4.339139332331614,2.0963996479564937,4.782136546173474,6.144483548429182
2.866479456067568,3.93621081051336,3.5119156020351383,4.389238915057209,2.6357261550760533
4.658192886056764,3.370885545406741,2.7622861048197884,2.2689748583741234,0.7568998703062841
4.720380098837866,3.369173051618467,4.412903903969937,2.8990657581819845,0.5949351131945276
4.2316896097100924,2.4300261825884717,3.025125763888662,3.347435295696018,0.8320512315877914
2.9012878681437453,4.788525803770595,3.115084884535228,1.1706915063545087,0.9465128992492106
3.504403466296204,1.052091785766082,3.741930540674065,4.8663143864097,0.5463283970978745
2.901707865103079,3.85002916340048,2.7075908882530784,3.580485095190462,2.6771890674772405
3.978606578769792,3.7671772827241,1.0373046849848602,4.862401142217305,5.928534608966719
2.274090921356396,3.9758776517806034,3.267390475098673,3.792358577482176,3.62193745131496
2.85710959192216,3.90387412786032,4.924605277173543,1.1538578693776067,0.4925373431412065
4.889657031064943,1.2037952963002527,3.53618571335446,1.8544550069705497,0.1623015130093639
2.343969733334552,2.251522859659415,1.5013688378424055,3.97604381252858,4.436603690767999
2.1130198795227573,2.470829600549425,1.7143466492455457,1.4413046119225386,1.866366831181119
2.398922281577743,1.1562631022719765,1.6610201847924395,4.16048260921834,2.0702933180905894
3.0419761825812097,2.759793002542337,1.857623887741067,1.8261463688924608,1.3286287133651244
2.559671579952996,3.8124538802931776,3.801695495199916,3.347908327531492,2.152621479682164
2.3007008238888584,2.4542196846634474,1.1863132949698558,3.4181368020580347,5.436583497457497
4.6028215936797405,1.5191816121085069,3.079237219350754,3.201129787954113,0.4383561190592218
2.5419757435347754,3.5840414783374257,3.347548162962376,3.856613335558022,2.6777791126968653
2.025112372279855,4.842433080221934,1.7516726140014771,3.733104399337808,10.0672150975274
4.024243961111322,3.58965046504774,3.768057730101697,4.181316255923715,1.317136572670425
3.101542655288881,4.169241633796083,1.3337545210018922,2.854206700800136,4.245495388004068
4.0689340959132245,2.5125095545428597,2.7107441307027726,1.0662184614814176,0.3220162822231588
3.18927156515881,2.531191999100454,2.2414848051310488,1.1292100031123886,0.5824576721963807
3.492280901595559,3.438375252716253,1.1328080455373506,2.202350285595081,2.68217032382757
4.106661452612823,4.770453123073102,2.3094767123632174,4.807513432090656,3.1964846468344854
3.717708120391995,4.846814818027472,4.852535989444835,2.4602058421726816,0.9041829124634674
2.3420677824682072,1.4247910887757147,3.575509805923568,4.811937870985164,1.4287583359041434
2.3093439794536543,3.8315391654085698,3.0112681263471357,1.4801388382663592,1.4383763736091733
3.213434972701135,4.99812674205767,3.8199981601028714,3.0493830695255597,1.8025583338186828
2.557110072865779,2.592607471145423,4.305854246047294,4.428791090353506,1.7125502520364593
2.489231793865091,2.2802194705545227,1.0598937156142618,2.468952634325579,3.566685296665968
3.3394985602392087,3.349901393971392,3.2271586940978367,1.6610305997276242,0.7369984123194819
4.137495034517011,1.4407702648201628,2.3738766498301653,1.2365660467617023,0.239205333397735
3.291056754571898,3.1996560068186284,2.2407360851925464,4.863476294220464,3.0312624348121764
3.11887408143171,1.3961513991460426,2.618016117550364,3.9320153690018502,0.9896240887454352
3.5974894101478974,3.68049160618958,4.713196586303391,1.2568614406398062,0.3778538870122709
3.404216767969173,4.259301261266533,1.0399582233432136,1.4936814051903529,2.544525562785552
2.702004706193941,2.0496815983446286,3.413593777818373,3.339157779953798,1.178014802965761
2.144721951437958,4.122478854810369,2.40740922871871,2.879820346170398,4.307982201746833
2.3036057312047147,3.4478550353143405,3.398095584044945,2.343034825716478,1.823668469826308
2.522095934960371,3.809755478967626,2.4130219550010694,1.2220406382059985,1.2675918877968009
4.11078045752719,1.685119132296061,3.1233899308885014,4.131715261502037,0.7165812263301994
2.062696814208406,3.693619990279042,1.8695962435614717,2.732080247965308,5.079119817814573
4.735077449084535,2.708644197537873,1.7835757416697406,3.425611235266705,1.392832418421296
3.8500368092039303,4.934551085329627,1.7112226366317975,3.5489757190288125,3.5908204656308804
2.903966440467234,1.4277013855119742,4.017594012863104,3.754008696926493,0.7006599891668236
2.9567731045836823,3.481151927740932,4.637960262461804,4.202602145361032,1.6120323826087632
2.1291755170829125,1.945829043823938,1.3115096622323192,4.47923985464432,5.8854009160722525
3.2581345014648773,3.3338095589540644,2.614166610843051,4.35210513884375,2.457859743189742
4.99775535112596,2.159174652914132,3.191213285014397,2.2997643156080945,0.3892235054382421
4.379474005266708,4.968336883225834,3.668329600961044,1.1910245306584777,0.4773251105989343
2.363528175454559,2.6169130954069546,2.053336805188548,2.0614898258827696,1.9268423717422865
2.1604963538023307,2.2114531677187608,4.258322552426276,1.461064152561753,0.653829779583616
4.227360340635496,4.264494417063398,3.834754323088622,4.7686654109935045,1.6431582747700957
4.373452049796507,2.890847898090627,4.625293961436764,2.181088417408968,0.4040960750793079
2.95339833374305,3.4440878110886253,1.852090667794908,3.800912213085517,3.618336878082057
2.4123413896929597,2.834736734868362,2.554705590834573,2.674096466758395,2.100918749070289
2.097494146424027,2.530773618410259,2.7150789724495605,4.474184882967448,3.799990806110925
4.666639539472802,4.006135203353741,3.517700408872632,4.766462772906992,1.4804533977490055
3.0183031707230232,3.137934964947004,3.4235602426210283,2.538198666864754,1.1526704860805816
2.9200354341331933,1.7561882486286675,3.6840227955083695,1.06767352920316,0.2650806273481259
3.148425932067573,2.635644799786825,1.8531277158047508,3.8162443389459217,2.5263721008223192
2.725127865434356,1.4392230316216694,3.666318196988717,2.553470849094639,0.5810420453863266
2.885116922209026,4.765328188213953,3.8098416810283537,3.808044936976889,2.5266766081795557
4.192756375522821,1.2131469575433125,2.0019422896952195,3.599856734680232,0.6832526047348453
4.4799574017261,4.803054100817046,3.1138823000764426,2.7582190610625226,1.222559805471627
4.689484453798865,1.4740915601296911,2.070649816886072,3.071331735767322,0.5926234656825484
2.253370339748841,2.8113726764478337,4.020395154150458,1.5122928113741283,0.8437351717306362
3.8217506320450583,1.1465107533027656,3.53928597554527,3.8805591067891543,0.445490194076732
2.168062008871281,2.518183386545909,1.5654866035557349,3.51260180470113,4.837277699741453
3.439936647581621,4.816778551994387,3.1922781215348457,2.2013877985924104,1.361363065637912
3.5758769698238124,4.798774487325298,1.9956688920640968,3.6392787167960914,3.397285573858218
3.404053148621835,2.1335620928310925,4.060817373423783,1.7911067286685354,0.3914436287580571
3.664228946040286,1.6868667040222447,4.230108714733492,1.2270249706302967,0.1836585264650341
4.34841647114116,4.627814662465633,2.749114142070433,1.0852906449829591,0.5456193648509163
4.337935271371781,4.351436353668572,3.1374202018265405,4.516134231215943,1.8765013370198185
3.913115622232839,1.049146823452932,4.331253027665058,2.3984199339700427,0.1994298751389802
3.972225544369932,1.0828376068478769,2.3933216525251177,4.173534768556996,0.6353083069098093
2.552944780371128,2.82050465413338,4.26124728747698,3.162416288497062,1.3478858302833765
4.363374091114912,1.8993978450788145,3.614563518007973,4.738116332750941,0.7402708106153839
4.126130694010712,3.032148549228186,2.19465032876804,4.161539040759402,1.8392128070428853
3.2768920145306986,1.7505021889600911,2.6015424165003043,2.713339633396421,0.8018506241559011
4.641941698821204,1.388267490777491,2.790474762182776,3.1202606152508587,0.4262387553676457
4.321377245513818,1.826410946655662,3.1843279755284084,1.629422415688393,0.2813819206153041
4.5964034182299285,4.906170306148441,3.991768261063077,1.5886179312005098,0.5429106454047733
3.424409131675865,2.7327698741265607,4.240442896452743,4.390785677241105,1.1671540192800245
2.49717047307003,3.596272986205299,2.0553605057290416,4.470211452141359,5.224219993953705
2.6833894393547983,2.951379454380049,1.819641840477916,3.577205494404069,3.446659858083871
3.530882369026809,1.493533282925661,2.875705956259882,2.0299485738424976,0.416565696447937
3.670294491674517,4.158115331296127,1.0538983698354043,1.4362380245494952,2.122096156810064
2.9854605160221173,4.966303539482841,1.2863028895956643,4.684512627623487,9.10947134143935
2.402823615670946,4.814885520249543,3.905441805570872,4.309825575738639,3.787672497971252
2.209379827073767,3.743782715348082,2.1611468258578888,4.0400018134232365,5.786889657120618
2.019827060910508,3.337481658456182,3.89546986623622,3.030828413180589,2.54620787361117
3.943684862656202,4.434064987598708,4.854452531661186,4.073553680195287,1.2639908332937282
3.492423772287097,2.655123031651998,1.9019131225560015,2.348555226430617,1.3154455233941218
3.449097157588922,3.6062748282713257,2.883727697695387,4.589880524296071,2.34368876622255
3.0527868556724265,3.26315207118786,3.715833844859047,3.592427513901124,1.5368277121709446
2.335527400439945,1.619568517373966,1.71113489759574,3.169495251821361,2.246220467582059
2.9313898809010386,3.321995930423369,2.2417286812592274,3.652376501969572,2.8023452281423444
4.84643432902521,3.2965013316013043,4.898954132017816,1.0026211592219294,0.1753995302427652
4.743852653858877,3.2514697558324466,1.2805581121872338,1.429929970270515,0.9697872002851262
3.0261143717019303,2.2738484187603127,3.53251649246995,4.707649393703816,1.4956069191287018
4.732172760566012,3.613725195592091,3.690651253376296,4.309024562436362,1.1304968222430607
2.84322639696405,1.532665245435605,3.839485708610343,1.0294874588256957,0.2229547006429603
4.280639645011071,4.6886836881073375,4.513973830482897,2.6499641493866246,0.8390220369294065
4.314582453422877,3.7127651857578816,4.179720223549506,1.1358929972816298,0.3044099653995226
3.620025111644181,2.01483693550756,1.446862062341752,2.8214029141589845,1.4995896388346772
4.215668585782634,3.180462114653889,2.2525598001761518,4.001035619446803,1.7567705081755625
4.375883994559279,4.939267459761762,2.774134794687802,3.5054994375375577,1.8488316678390329
3.730071937278605,2.908800340942354,1.5159077055787624,3.586766408483961,2.520984380180975
3.1636869781238115,3.6384381610801295,1.8005292171057432,3.140983080739002,2.933499311999532
2.7180218564777103,3.158350788989641,2.6781682676803498,3.40126291060581,2.3347158029843618
3.6697442501624575,2.925894224815517,2.6537805198270807,1.544113868862263,0.6376807160367299
3.882104980415519,2.929897899517984,1.1791059893357128,2.6112942637424053,2.2513637020872665
2.3706316713443623,2.0754437647325368,3.2253622283174663,1.1736426296334423,0.5509949108900256
3.4419784428113838,1.8693471205202343,1.1224244226044608,1.6500818589333326,1.1253730467924277
2.5224432699708723,2.4734928755948804,1.677541383336702,4.393914149948689,4.255473297644315
3.651026495475588,1.8037464152000184,1.841342949236408,3.0074017592708167,1.111266388875876
4.51811160176497,2.5922959120963416,3.007330251723275,2.044457397384255,0.5009240751564304
3.148078907440345,2.7716200411025604,1.3607337328980735,1.8618525884721648,1.7654507389071874
2.7249231399261733,4.938221504900112,2.666054018966096,4.093424407035414,4.395604892128218
4.512680436263787,1.2503877418598104,2.787353834016759,1.5922067662895991,0.20333560299673
4.63234095530184,2.9241655237971296,2.375086247827602,4.99389611148867,1.6926823407292308
2.8816527001407963,3.7643171046600616,2.092352653331852,4.887047975558291,4.67259835223711
3.888132723399006,4.702891093197074,2.9838271309400803,3.524324351391334,1.9233130864888472
2.989437464480359,3.766804208125124,3.259424354241635,1.5858633019867714,0.9212289933671914
2.6376858415996907,2.432539489570175,2.94758244275582,4.113050366046911,2.072656685341028
3.891034385471849,1.372008100268292,1.5800408930279608,4.176300024816876,1.2543732444080378
4.4739684211367,2.377612603168846,1.218288488513521,3.6359871067818506,2.042619256166186
4.432454489880263,2.290620799615041,4.702923491092044,3.194969612906892,0.4533642079880301
3.4511507422678016,1.5755242198659172,2.751601804186566,4.986058110837123,1.164734161447092
2.2752534964621964,3.0802807574100464,1.2815300264153549,1.0593436320655716,1.996649592932182
4.111389451041884,2.123534809603597,4.820446097496163,2.6587526757414017,0.3764399599998674
2.4323312786157367,3.306677106330057,2.6787407672292654,1.9053801656439888,1.6420987310242958
3.484888014607044,1.4166480662836016,2.0381024350148755,3.903236158477472,1.0918273579778417
2.64119691604114,2.508405340502684,2.323075652907252,3.035201721171666,1.9969225956099377
4.89181388197728,2.836905303398489,4.732036715513903,4.414258067308328,0.6799897872386654
4.694678210124908,1.3056345450975164,4.947590552538953,2.549224679346093,0.1820787971873405
3.7198756993093536,2.374750924337885,1.8644069930307063,1.6281483444663705,0.7624691161900683
4.278014106727607,3.783223078044459,1.867887619204132,3.0877465928754826,1.907840394089859
2.179853635487633,2.562556868243917,4.503776748009839,1.900884273410012,0.916693601917169
2.885715861148483,1.082811686368272,2.5936028048200708,2.787624550433496,0.6171738177273062
3.187856644592721,2.6070252804710656,4.766419792702003,2.709139648840001,0.677275683704064
2.1464426303770296,2.1274171408516924,2.303431470548763,4.293550457652859,3.458928638946886
2.568929751838199,3.4290716727425385,3.4518459568100925,4.445575755298724,2.814813807597591
3.799040308652053,3.3365312225429142,4.549415760385357,1.6208919135937196,0.4247021585909789
4.607662810929478,2.860976361082514,2.227235226522306,3.2754072222434933,1.1662389591558986
3.934119654923387,3.0353865575602037,1.4115504766379925,1.9300448876559968,1.414513779536659
3.6439057918502327,2.1267220765111814,2.3400747667751087,2.256031227351532,0.7754970252214836
3.576622522837129,2.760991853270768,1.193467893708183,1.8490386542788,1.6601585882142198
3.55109980411452,2.9036722600319598,1.480423555934506,3.9204746972279487,3.014205199444908
4.95364906572169,4.772088670358325,3.518236645238064,4.490761064353217,1.5406546096648317
4.043227941978623,3.070896307084764,3.3901261718186317,3.431937039903755,1.0215370425408803
3.6543118271580295,2.524101536364802,3.3343692904792803,4.567975401626546,1.3027615676268287
2.721061133436282,2.3742216063970485,3.9655006776881674,3.586528770754039,1.2476743489098552
2.058153136788349,3.71481393168126,4.597281127153094,3.352961875978129,2.560448796766696
2.5520865298552424,1.106009605641583,2.0810755145091924,4.547468813995469,1.5571299533460117
2.1443900092410555,2.678007952941788,4.370232270892474,1.7715809901352966,0.948624411824846
2.814929364861599,1.5252696491575295,2.24586440475401,2.297914852888709,0.8598789180993862
3.3770920170404333,4.73542627265544,2.329708874002137,3.9112512216527846,3.344468759907897
2.666146222615139,2.710904168714851,1.8077912784443424,4.1804741186006,3.762515561101973
4.501618162896893,3.028492767045869,2.9205533694831,4.152881800444525,1.22982177413245
3.39530893521314,4.323499320007723,1.0449274911622184,4.236788540439645,7.318540726856467
2.4210788285580205,2.0987235925760483,1.8390528884277395,1.3427218159221948,1.0782734241229908
2.3420193635713296,2.5813185253315605,2.9855744210406057,1.2385373175266707,0.7979285626039151
3.2930169204789586,4.174123118925929,4.5645151082237545,4.336055485805465,1.7292515648887727
2.4683574314036822,1.969092063952242,1.367577702600648,3.427589364732961,3.361019340760949
2.1802080144021825,2.2739590287336755,2.2007778663585658,3.845024974928354,3.3662551547409767
4.627137572360222,1.4298550327072117,3.466682357313277,2.1245551050814804,0.2415916555700666
3.184210245790192,2.637906577809126,2.313448928538016,4.376382741873559,2.2846535451183745
3.573051999448816,3.52445708250433,3.266330791835243,2.677090251420174,1.1226555068601265
3.04712203155587,4.123937227850135,1.1604272574093604,2.4454214298197625,4.24525816631653
2.1011471368656847,1.6736869428577217,4.191075073300647,3.533252927378697,1.281380649517352
3.7339197676683247,4.444075355240591,2.876887090409288,1.469128514028466,0.8301042162801787
3.229569561372263,4.345525546191706,4.3180842039664284,3.7862971695694494,1.7090110492243296
3.2022660788918835,1.9724159900920315,2.3992333973540427,3.346627922131532,1.2492911320199398
2.476278753243778,2.27434296423845,4.057436627083987,3.067962366572268,1.1648925530495533
3.582379400532987,3.875319976956289,4.702913803507641,3.500553055679851,1.1170102640722737
3.135564875839587,2.383852573532687,2.537743639535428,1.587740137207601,0.6983904625689713
2.793542700554953,3.719444514304316,1.146028274200607,2.727756250089729,4.936016362824275
3.1439120885265712,3.871201552960824,4.185020275309921,4.993135126627659,2.1543415776353267
2.0073754443773564,2.239483583487007,3.872562555844255,3.337784227743439,1.9160919180771605
4.564686856516715,3.4022721505897184,2.3481035082788435,2.028230444619016,0.8244184934811453
2.5337198121665514,4.380706330847616,1.136774477459265,3.7607430681767062,9.44925266882864
4.424938985613057,3.115040909377332,2.35578387559878,3.842063042965481,1.483337435754309
