mom,B,chi,E_n
2.2472534860422986,4.550623601336396,1.4711543384897323,25.2710244694874
3.2753652651729435,1.794943320391616,2.536483053635346,20.791319854355944
1.3239202599555129,4.758272190508233,4.195948974594717,32.732259637978345
2.3761608136505004,1.3289819103429017,4.229777776733574,16.51498312340047
2.9331287987911883,3.1265257963585067,3.8700318909288023,44.660641352216885
4.398869049514947,1.616655310158976,2.1515287644001044,22.41195501316432
1.7811769612476311,1.8867789603724163,1.6715728150767624,8.978320604056542
4.550149693802762,2.252406469861917,2.015145151597919,30.901579254375168
2.27749743965644,3.965178319920374,4.096310094687688,46.02316333722444
1.8387617032442125,1.9360017620321552,2.7126985813599944,13.216634813278416
4.96422671420898,1.8923082831166995,3.752994980901498,44.64890921353916
4.303453709353775,3.7197933340818463,2.1963463526524216,51.16697951424153
3.2480572203381417,4.407402291324998,4.381051645838719,77.03241704434161
3.8043192690874887,2.568593072168747,1.61145859736925,25.51851563641826
2.492515577478438,2.943252599479216,1.7677307316352897,20.304357592505983
4.038439671382015,1.127558850726996,2.583384908505656,16.317224098884882
4.5630925587524125,4.616140304921222,4.164847442192776,108.79170337252604
4.767405250720543,1.2882520077219342,1.1912945100325154,13.458096842954872
4.882844208069337,3.178512323608356,2.231031560738719,50.14619299028498
3.821107316808609,3.824148326108909,3.933626173606572,72.09251946028947
3.910272744611468,4.206346449501639,3.238948279431117,69.72205969390792
4.360347469543486,1.7960966553546585,4.958208075493127,46.6623351713032
3.3338351744033603,3.438716783185594,2.058309563917294,35.060812444185814
2.588498998897858,2.3494455960642435,4.08323766214481,30.91390083674013
4.460954386911415,1.478912665024978,4.584008726373751,36.83972664904299
1.7247338717770528,1.6216133728894615,3.086582426461268,11.4295642348835
4.845616289148635,4.412334712222762,4.487668768633629,117.32899759359717
4.744894934923734,3.302980446755368,3.024800335864572,63.07785895237609
4.283205526330718,2.004190525784506,1.301155565793183,19.75394764517594
2.2411568496991787,2.9893903877302224,2.023619679830931,20.257322829235623
4.343850320874948,3.72052661919381,1.5102903190500214,40.56983294442367
3.8281587127771486,3.1544764941527457,1.1683256659785672,26.18434660130837
3.696995564797929,2.779932637517223,4.321055851815682,54.686612128724526
1.840797069481714,3.043482499767024,2.190828716599727,17.876406226200533
1.9798153405630063,2.7200405083044763,4.758576336213428,31.010958166896955
2.316610096444473,2.699301510698234,4.384091153821954,33.66795565797581
1.2839419508310366,2.3308246527433014,3.29247009544271,12.84583295194152
4.064428194938465,4.036328229042393,2.9702847228860207,65.13397502806664
1.8379429114601065,1.07756770368764,3.406444366461296,8.726997978321391
4.68880636943727,2.979302823670956,3.5793070011324177,63.97005241658584
2.9603994938047657,4.104719801823772,1.436001496019471,29.60134117076364
4.772611016761329,1.1831931358115493,3.125740489272253,23.29772893821047
2.729869026902563,3.5610630782892483,2.733250682840437,36.291810189403854
1.30165074013127,4.132628779799918,2.18272251193349,17.120626048741975
4.797484730462224,2.1157873729434016,2.799151799276206,38.56312930998731
4.651392414598643,2.469067799492932,4.160281892547034,59.26379010990374
4.975388242036586,3.47695958456184,3.0490254078064694,70.04499684351104
2.148112314339741,3.638771543378543,3.269359267959362,33.37140385961643
2.26805796934107,2.9789398998175347,4.44543960956157,36.791613810658255
4.240223071685476,4.473046215498389,2.3577401288935502,63.68529591751799
1.423885608325,1.79749512561223,2.65259628170964,9.348555152087258
1.088964397439386,3.345614393539594,3.472037335991062,16.292772215159406
1.9037940030598377,1.1014135717320932,1.1371538754135768,4.481322205131882
2.69786857710807,2.952213248153514,4.800127282194178,46.19617722204336
3.760542091702388,4.381525439903408,1.7714420132454762,45.66480295774138
2.038549204789416,1.4244803901096672,3.643770474084109,13.484921399814176
3.058776917565305,4.610565639675247,1.73561884969402,38.5795893979299
4.414153812179267,1.9960795573113548,2.55415724255996,31.315687238271547
2.562657099613644,2.670533305254753,1.5930932112102387,17.74625122760658
3.649298339574988,1.7055028347980423,3.5685673933496,28.4342548063918
1.2683040639803194,3.649884445145982,3.055545843769976,18.773783879398625
1.2026982733822806,4.576032590051112,3.594478546163616,25.286110078212715
3.412736189205108,2.2850396128742023,1.7084729269127417,21.121314823056387
4.90936956189071,3.200227804972051,4.215127393424414,81.9353930852072
3.6886704866513504,1.075286021205566,3.99183181605314,19.79948096842096
1.302776147359611,4.941629424003919,1.943174123481663,18.94767510089808
4.768549258093255,2.5062482283495764,4.910138695041756,70.6330612154358
3.448920378854222,4.37394369400368,3.9774485388314855,75.08672026988673
1.6426471568203094,3.5793454668791664,1.2497081342442362,13.227387668124669
4.223330138024945,4.056352247111538,3.923436498009016,84.34494003154663
4.275028713567084,3.972649734846889,4.3918333922572135,91.57054003652628
2.0944309651943955,1.2973643504277717,1.5264799707444112,6.865052609212157
1.8260928622972463,3.596525885112383,3.674060642162796,30.69731509142609
1.1642442696465565,2.4238363081285312,2.3916333045424003,9.57097731788656
1.0596013776484248,3.9692163270056366,2.928291840554244,16.5215591019979
4.002654804478443,2.237468235044978,3.904231603776111,43.92138105829434
3.547071054269518,4.069112438357163,3.960386865460433,71.59540129136597
2.1696417711260065,3.668331212667984,2.563574029450608,28.362359654395576
4.168917449861166,2.128690294195343,4.839359485177015,51.820427076331626
3.3393927103264125,4.402825209455553,1.3457638415678137,34.48920843089192
2.23422598001917,1.249830004710785,2.779733978254701,10.554539241929076
3.565879882335183,1.7896654053853451,3.883165857503028,31.163055155760908
1.4400456751215165,3.8365926866565454,4.413854522411418,29.910835427664217
3.657318220327126,2.501263968418307,4.180487187831476,47.390673473590006
1.1789190028194638,2.700795306637381,3.180271874131752,13.310064695007954
2.515939538948204,4.105084881385474,3.218853508422717,43.57293230363584
2.0482110959644078,2.4968524003485126,1.05601989564342,10.514651855003455
4.410628828186384,2.631131943367985,1.4474644856404693,28.40269417220396
3.811592103731584,3.1550453928107736,1.272729306067148,27.33126560277513
4.499099005963679,2.069360306871367,2.3310833565624733,31.01324180366397
3.5006791926632683,4.2925835371627326,3.453422415085436,66.9213910146564
2.4636672850780177,2.165034815838184,2.081383936010386,16.43587218775576
4.320204423663517,3.250809442533432,4.322588271297462,74.75128839719677
2.971770479928842,1.250658345925927,2.2841587030089623,12.206132658362677
4.240930888576223,3.7441858779299415,2.529558928740231,56.04527870714827
3.054398698560324,1.872994110864888,1.741387157922563,15.683121673724008
2.407810934021896,1.7086537902668133,3.9757271997587766,20.47071529498361
2.7879857657817344,2.736874457288307,1.6925970153473189,20.54550349004397
2.465117284784456,4.318677885834399,1.934148457050388,31.23708385692107
3.703125651736205,3.3359339139937427,2.6370409405013664,44.92975772216426
2.8147299981787186,3.2338441456871028,4.58861996414888,50.86984389027221
2.717344432377038,4.665834836708428,1.5036113781663345,31.74248829907204
4.873246191271992,2.2163015744462564,3.918631320019691,53.12408683338104
3.198804259302327,3.1115331007606954,2.7100173916176,36.9264906973419
4.208006877003161,1.0332741946165496,4.9671594356144375,25.945357908428637
4.618605244955119,1.6675426256583157,2.339119886508318,25.71697014228848
3.2978465632735703,4.743853653736169,3.7576993854641167,74.43183502327236
4.613243053298026,3.723820139811445,3.8710375414676896,83.67900540569671
1.2955061272440145,4.32239956896485,2.423376520887897,19.16986481844748
2.6631946452768265,1.3575506301280265,4.084971981230776,18.3843173779353
3.803007630139136,1.265778176487213,3.420673819145341,21.280080765927533
3.411086516909194,1.1380357338495677,2.7096373979185997,14.400583670282227
3.79483580230292,4.841543591439558,3.462992319500987,81.99794627417653
3.1073778059258355,3.017261608938644,3.817603012250834,45.16874626490467
3.0889999792769123,4.633877214515103,3.1696757013227046,59.68493237738367
2.3758843509651024,1.9624615986373093,1.8886918828978168,13.4687622035491
3.703095020867267,4.979277243121885,2.4680526066865878,63.94650910714563
4.5992662276522935,2.4075657274012,3.521708882609498,50.06904406703234
3.895916461462498,3.549439601908717,3.0954305694076485,56.63292516433248
3.403464333279483,3.8160532453024234,4.854494272786205,76.03700723965154
2.8314774253331216,4.970908948769837,2.446997384225581,48.51654496132375
3.868848253325744,3.8203075389046974,4.8632830966634,86.66043906644627
4.752471107259664,2.835525924446249,4.473207576841469,73.75560453285146
2.6119217339872747,4.106229552375141,3.527127273514308,48.55412003995157
2.871543999138779,4.920661360040816,4.892523614716964,83.26074349777736
4.643218074119982,1.5541855771900537,1.9254215286754996,21.111077924490083
4.164017307335593,3.2211271200356397,2.984512627202426,53.443586823640864
2.709281823046736,3.757352212956507,2.7213925346580163,37.88275653979108
4.409273602846518,4.180897247852991,2.066221399069879,56.524932554845854
3.349745048425334,2.919933263148079,4.344361228380878,52.27336814070974
1.9942853226097563,3.312208901993098,3.318966129814073,28.52888584746125
1.3868569389264964,1.5835013801165023,1.7590565219822305,6.059136097483523
1.386342504832533,1.2321678203644,4.703237525625044,9.74230811072382
4.988651893209775,4.106902617214621,2.4514690950716065,70.71337961621599
2.8211371339586946,4.496926808302106,2.166831289646018,40.175837971455536
3.574344206344297,1.0203217863177447,4.179411902313353,18.88921817420868
4.199111695592014,2.2392187122451723,1.7152546806544673,25.53080524121073
3.74134705233381,2.597726293248533,3.750277076588045,46.16792205371616
1.3586745155458375,3.8096700612544607,3.047625092684935,20.950918819088358
2.2892855521873705,1.9891723094693408,4.897554671863782,26.85618673564327
3.48842924826666,1.982698964707469,4.896246603957053,40.78141946534257
1.2300807732382224,2.82150593236472,2.330998526079972,11.560830627295417
2.574429976805987,2.090652792723274,2.488445549370909,18.775648455030524
4.614146412898332,2.078157580558877,4.956064730609922,57.11224814428198
3.2472820581508017,4.017446257639571,4.731362774429474,74.77010445802998
1.645078890861163,4.378363480419985,3.7542473279212336,34.24367081160548
3.185317023069236,4.489517835652968,3.3690263710779345,62.47942583941034
3.6975424217032806,3.1201806818344835,2.759952792809479,43.37857700419983
1.098723614745655,1.8493602164655063,1.26165992571637,4.595547639316201
3.585464746863209,2.672388743236363,3.5257996832731897,43.3651065899701
3.366491303843804,1.99924756062624,4.999008236655702,40.376022149343456
1.4107942172578518,3.40571052521884,4.48861548614218,26.371462111079985
3.32237810718068,4.561571504480298,4.514744966420515,83.57742303248983
3.7487543055919046,3.0760785617158883,2.534234564021127,40.75489423386001
4.095380521891571,2.701039855624792,1.0350264760990102,22.51102741057416
3.8315476043412326,3.839971587474511,2.6900931311249354,54.292465467922014
3.9232115031247954,1.9351301562017733,3.714220661131904,35.79000916879932
4.873053122305608,4.420237699375543,3.7587934816105935,102.50466439182792
1.2347894618936124,3.085615198336816,4.072012705235507,19.324800189240516
2.698774934690231,2.3988120384619003,3.321780426297926,27.97857464607433
1.723236093625906,2.498768750144773,3.4534094160001687,19.176240662338845
2.9774346518953254,1.007622804938828,1.6200668351382852,7.860543879491823
3.113878556267273,2.620966133763401,2.2731890084185165,26.713707365259506
3.8128479188328206,1.0020935879264132,1.903503660295751,11.093795200431387
4.353329146372882,3.4775878615805205,2.3434495823055084,50.61676607196305
3.3496236682670504,3.603747579564831,4.793710764063006,69.93703087098854
1.4849649218533931,2.4757085194039714,1.071428342371806,7.615275510295556
4.140632678212582,3.6252705084224823,3.921258740002142,73.87258942724424
4.792349516938625,2.36596965576172,2.6241679079352265,41.09282185077002
2.4774699117899126,2.319562092698137,2.513328726059761,20.1898539870338
2.5799600992473044,3.426856359425233,3.105724429928157,36.29933651895452
2.8905936801775525,3.2378783981530384,2.91059866217889,36.600821277709045
1.5434811559711323,3.509068952099618,4.072283207919264,27.472408008209275
2.524162619898327,2.59343414962834,3.7941395349275298,31.38363371399524
4.565651261138373,1.566880770954432,3.4128862191936733,31.56904297553579
3.242102555451735,4.021472696019174,3.45235194286596,58.04988441913608
4.646807984046318,3.4861709821407514,2.246067602819908,52.5848901168839
3.8595557178773663,4.257832082240277,2.491088227961529,57.37024037437692
3.4914041895892547,3.6364486209443463,1.9409046977545832,37.338643459063015
1.3183095418306765,1.7155307400487918,1.04456092671095,4.623980103906954
4.964050205529777,1.9949940730611089,1.9000076272712816,28.719502676168037
4.049901359102774,2.2296856955549877,4.692022219744549,51.39900122158218
3.29642429425862,2.2690141744819377,3.8219794072369,36.06663846369471
1.245946286211364,1.3507922048887195,2.383738419203977,5.694880929044063
3.835409764480124,1.95232051979891,4.7108272877274535,42.7623845349953
3.771573547541592,4.705836330105957,3.623589078728803,82.06134456918072
1.2128485865046494,4.769996993234914,4.106252000413072,29.54111856412054
3.563254299774889,3.7674045278693735,2.22818792458116,43.33590613706485
4.592806870684353,2.907655205910957,4.1360019617924015,68.58770487259807
1.6114239295652275,3.241273802409303,1.992534309427885,15.630204706581624
2.2614396082792405,1.767559777366969,2.701597709938382,14.7961362685965
4.646493458629255,2.7746262599064777,1.3044804833998125,29.71001402255405
2.354066072321915,1.2444896795425011,4.797140101903929,16.983365016674934
4.309781539512027,1.17262500119915,3.3568094625020333,22.01825885853728
3.2280411842391854,3.6842671446049904,4.189862779410083,61.72286197733979
3.479152635320618,4.748510680580216,1.742849729382017,45.31405383854074
4.265610623445668,2.3784123168719304,1.7744758778684897,28.14811442841376
3.770038183262745,2.5993574581210925,3.261560559440964,41.76191644047464
3.712968790313204,1.1720748831663137,1.49611397064823,10.862782129217129
3.2359082105574197,3.589922338227161,2.2319430344624114,37.5443806866953
2.9120650982888754,4.351829546620554,1.0839498677783523,26.40950267532421
2.4711731366263763,3.356696569256292,1.2316688169267054,18.51164460949058
3.2076266578632397,4.80936073137931,3.636665841448461,71.52814547549708
1.0402815287822778,4.002877161766936,1.386006449132724,9.935615202619411
3.2319579731830825,3.648475428628165,2.22302088978625,38.00495747413514
2.14460848036623,2.863700846236592,2.334145979120702,20.476714611585493
1.3229794427071866,1.7633480901481682,3.499647846274923,10.497108201200094
1.4964707328546227,4.942720818130069,4.595386398972872,41.38704231974815
1.7395502027473002,2.78926513457475,4.267254342370528,25.557069554989155
1.5562919014250678,2.808446897098962,4.39869142074381,23.59640158229546
1.252046419119703,3.1240376874835065,1.872862129067682,11.237028420143403
3.236978295227851,4.981998539013751,2.259726232796039,52.56836996874248
4.831331199126085,3.5150594231064822,3.991279372745504,84.7639839661189
1.3074026532558314,1.0401519474391503,2.9263639163141617,5.339452143565418
2.997540461891734,1.9964667101357043,3.3660156100270995,26.128375642322997
1.8205198319161824,1.9797317036022972,1.0611074668610891,7.4285215727892755
3.9725410309685705,3.246588254662921,3.1285740359726253,53.24706591557829
1.85706443825764,1.8395381039455443,4.832241034035434,19.92375652647413
2.279199974902372,2.711779756562307,3.8330732197181487,29.87171935877973
3.5144869096517075,1.608499376347949,3.5769114364373795,25.873509206543776
4.123698745529579,4.118973934712628,3.204283085374408,71.41146207033582
1.8303280079385145,2.799040438002838,3.197512863592364,21.504538854918557
4.317829240633239,4.579754632207212,1.2711724619458775,44.91152348172075
2.17566838828028,3.882514542093564,4.740068144404425,48.48672387715421
3.846061177203141,1.5849317013485955,1.8579907137844536,17.421580560350026
2.097390974629262,2.9555902547856565,4.942587912803377,36.838270795803446
4.7577286889483545,2.5473223464753008,1.0275645716288544,24.5730051761936
3.778100804797808,2.111082650781119,4.184254377567719,41.34900667867947
4.496876600435649,3.5035278440359505,2.593509259557211,56.615495394174495
1.0915610208271604,3.652238005115016,3.439942953202004,17.70045703945835
3.7030091171921993,3.446278821009616,2.422865866930362,43.6812515323288
4.672119626076692,3.918430204128746,3.4154170538643025,80.83469428578418
3.785013501171961,3.098707504336943,1.5358497851688444,29.742093923748648
3.3041462249021056,1.887662787955376,4.439592654194339,33.92735881625122
4.716097573695835,1.889567183463495,4.43796466253541,48.45978698630785
1.9825180671017495,3.29301635538946,2.396899534704553,22.176537750025727
1.989141624711168,1.1650717165908784,2.8039265665887068,8.81557184872776
3.162736327199135,4.587982421842165,1.794088890373156,40.54384666621998
1.327790235438724,3.7958163449475366,2.4537436855408883,17.407033534640686
4.828797916474752,2.951491563224017,2.4360280541500297,48.9708089166894
1.893919949528992,1.420972561457317,2.8619226898944823,10.393238327013982
2.147830761762405,1.4465303815933996,1.369279940458385,7.361121655087204
2.6778246010733566,3.2642823580315765,2.558225650341587,31.10307524539902
4.784050488820999,2.648479710576148,2.927506076849737,49.76331121512673
3.1555082544343733,2.28489743885228,3.3228472876740294,31.167783968936703
3.150757069981521,3.802109449568718,1.0691848572325449,24.78784806246169
3.876777994925321,1.91839498916953,1.3047195793986837,17.140640818742224
3.2713614041880086,2.251698807130085,4.176132031553459,38.128012638434
4.876713694553399,2.609080608269777,3.205174966054785,53.50554927478117
3.893166077428176,4.529540459231868,3.60383244613245,81.18514733192521
4.226242799225951,1.0201018341749046,2.600030231912221,15.520443247932398
3.3481226810301736,4.752430470367648,1.2052836949402046,35.089857221048554
3.982083849329761,4.213590134183677,3.5832168630437686,76.90119635662177
3.478703819823901,1.7791148966588517,4.426113079978034,33.58228866133167
2.8114226919804084,4.675634877708124,1.7017649366872702,35.515202606452746
2.04767945908465,4.399372581516046,1.2695313824513712,20.44508450696143
4.898296860850265,2.951333132277524,2.413741179024763,49.350769212844575
3.577160754256358,3.2082536431744466,2.656702273185372,41.965920660053314
1.4482186794226817,2.481976692542397,4.161624906905821,18.55317687995933
1.6259608563047308,4.767443511910928,3.0839875280059403,31.657750290121736
2.381640471202936,4.814989207497465,3.1942798109332458,48.09821060628099
1.3025707692194666,4.698529328709675,3.457750383775689,27.28217662317025
4.835881957895959,3.7910991111568286,1.406690166347608,44.12259158020488
3.1413564418283,4.293573353213138,1.1817761849450874,29.42702115001189
1.2812016618918736,1.9041262369633236,1.791486997858887,6.810027095825019
4.94383923209797,3.951279399344483,2.73210556579372,72.90477926992133
4.28324480944654,1.2232579329543234,1.501598577659462,13.107158748587365
2.857623923376342,1.7386202424856338,1.3305932470367208,11.579139563500185
4.7550260290961965,4.396987580039033,2.9448305470685514,82.47769021282262
2.3100887458140726,2.2771309388545378,1.5085084791710035,13.195694173811685
3.4014930585963143,1.400965635095056,1.551189018402869,12.1573720703575
3.031094736375696,1.7179336284194844,3.814486793142276,25.07008988989727
2.336516968320583,2.8861557598523397,2.9191399776482183,26.42892386658616
2.8705060416625408,2.883220253354625,3.0257409613583217,33.31824457505741
1.2420332331384434,2.634236386596997,2.918209184755882,12.819632607819551
3.0134294011009217,2.7341604657781557,3.4462733461948214,36.63373328602302
4.832132824580967,2.570715555071111,2.530413779296002,43.85493771016868
2.1894803495142368,4.655841013640215,4.752866684448883,58.6439889720204
2.6370472560891955,1.8635572402991327,4.585669085026651,27.4495893889878
1.6613292472970267,1.5540630913875786,2.738814689051561,9.652910894130654
4.22216610467545,4.689249468458981,1.0582473926589624,40.75080822893371
1.6171866207596954,1.1700794709629387,3.4753730196234764,8.4684658153423
4.030526068594699,4.786260147233801,2.0259704762213144,58.37443913962846
4.089746809385457,3.344319336983881,2.594058015451163,49.15743860241096
3.230409309307927,2.7595578184395686,1.3911326704588367,21.31575521860253
3.981413161920479,1.9061301021011023,1.4339564220121357,18.471517937287796
1.4786743998816825,3.827400616119236,2.724539048210554,21.07895167945729
2.7665192561329666,2.220553331408386,2.749141941113995,23.03174208439801
3.150476342057438,1.609078036327729,1.9917616520132209,15.166323687341334
3.749802267692036,2.905741784473595,3.19075969573607,45.66233799838235
3.638491131585986,4.4113315387423295,3.975443032537512,79.85879957786113
3.1431511379534736,1.84109019968343,2.751071389557021,21.706792779399468
1.529142658290784,3.397950808931553,1.0025973387979763,10.405398711930149
1.3313238131249014,2.610770714106131,1.0197222123385594,7.020112539905743
1.3732640217580832,3.152454790030657,2.895113898890809,16.862543021114107
2.4393176433177177,3.7601773632559023,4.293644850371104,48.55472388710756
1.1863945666281772,4.670806464085186,2.87361050729291,21.465300454846247
2.673177693417469,4.571794623163843,3.432191956312267,54.16679034550641
3.666436832040566,1.1747133638279563,3.8827897878433735,21.030235890517144
1.3375010829243577,1.6795053787354086,2.1010728733094526,6.966064853303212
3.905962740843553,1.4085424646939837,2.834229689136934,21.09483663991711
3.857374611064364,1.7221546901334157,4.685345309801486,37.7677248897452
3.931459356085002,4.6646056227525765,1.8242274468342004,51.79268082942649
3.540444082646577,4.518463538538216,1.3374825701672184,37.39356769436774
1.3902008231115293,4.951394260574067,1.751615305131399,18.940557879288924
2.4018565207274327,4.2308601921806215,2.2892509914711034,33.42510260937275
4.744787169458869,4.641294030880397,4.885633255297664,129.6131352001938
4.266652569364881,3.230927371406412,1.1366660401439952,29.4544639291712
3.030268201050528,3.2406894903350194,1.0743838690044334,20.37077799356735
3.2671934676803995,1.494747979553468,3.901603880076433,23.93762384786158
3.855365682725248,1.4413652370029086,2.288939478450815,18.27660402591766
4.370193168917894,1.782763321691749,1.094319851687973,16.316888039920148
3.759232496530156,3.61995166238688,1.86100891026601,38.93329567878629
3.5432670747736297,3.450229719951866,1.3551091472866896,28.791410374443505
4.754625505094257,1.6461801921858892,2.1631875202347413,24.75817486198008
3.992545640665125,1.853855311218649,2.4848002737544523,25.793104471019465
4.228723680438934,3.420957577134595,4.633380145260703,81.49407884261153
1.5349639899801564,4.577688947967838,4.4503645759925705,38.2974646490936
2.120457300934238,3.389143441483559,3.240714081667581,30.47603573883683
4.853956904699842,2.7603888510665127,2.9205118674362223,52.530187825067046
1.9845383527379343,2.568551229866656,2.5436357879017533,18.063288053486826
4.460806145415547,4.929984547208283,2.940235261252911,86.65249293421996
2.553199959189808,2.3094223117295134,1.7279383763158118,16.08506208628311
2.741380014217524,3.768198006675724,4.489703040046452,56.70897663614106
3.3679904896504578,3.399014263472281,2.272765212624814,37.46611775636863
2.2644447000325427,1.3441280155933764,1.8424710512025773,8.651639260799817
1.7486576571028558,1.086201217269673,1.737655387476338,5.199886424371241
3.401458320011568,2.5463763800147614,3.151281985679652,35.9558852452313
1.4020409246021075,1.6303959668540324,2.713040698664799,8.48757241132644
1.828954513671881,3.4792913419455243,3.249990981500994,27.04467142907252
1.158831615278547,2.651827470051928,2.285407529870276,10.096128010248131
3.6117760718286616,4.828801363433255,4.686128899507965,99.1692109434848
2.560820954385723,4.015734108103118,2.6498714838419444,37.53373098145735
4.170176934035942,2.6832139202653376,1.7235079000403375,30.47462846041497
2.1291609446489588,2.7002508862649437,1.393711602982183,13.762091262371271
3.365099535622296,3.0251667229372456,4.148628726845552,52.41297419979095
3.3854850109067818,3.800382813009446,2.369176442385403,43.34829258885525
3.345484740222133,1.853192404298972,2.70538466275786,22.97274354139134
1.3052655374280104,2.7424949637432072,2.37473265580046,12.080477041463531
2.9912261747090394,3.087902791319096,4.297112125955936,48.92738878545597
1.1405718889250092,4.664611535109887,4.030319426940073,26.762933147267173
2.754987953138054,1.4910198826718806,2.668743371763606,15.070250555414663
1.033376461462017,2.580704995380009,2.1696533113218983,8.452957590800311
4.964582587203594,1.3178120390963697,2.8218821978692223,25.00423126988056
4.7107033175835085,2.8822665254683915,3.901598145087869,66.55146098895067
3.0430951727674738,2.7287107112799176,1.712098998011819,22.520528031236136
2.8848869042788734,3.61115912934933,1.536980940669172,26.429723718010152
2.0741798435563137,2.627680806783869,3.893830944401101,26.67276147100984
3.8929400493983137,3.3155669626079134,2.0001745125651063,38.72416273222239
1.3103730204846933,2.793668853728831,3.470760269359744,16.366328029364862
1.1118938039816828,3.967838635915238,2.5970464441578525,15.869504157561716
4.816095406579866,2.6695587058645764,1.1519006694678895,27.66666287610338
1.2688339236866568,1.4247161309762997,4.810763308609029,10.504280455969033
1.6034664746266385,1.2725881464890767,3.8089433554802903,9.812901044479789
4.81478121797955,3.720961658270026,1.168743616828746,38.85437850315309
2.711959594070523,3.5347223929193183,4.24427131779894,50.27171231891081
4.56650231615253,4.192266668811968,2.9834323913802976,76.25881158815196
4.374225180263911,3.080603653774823,4.540533556057113,74.66009736649347
4.864796178453702,3.0867071193647395,3.878509880771371,73.25668494181362
1.1542791070553489,2.382374402021182,4.012599384773937,13.784272350324825
4.4658887855702645,1.476969753584653,2.78306849219958,24.953054172963675
2.023397496929681,3.859077819089887,1.2014818978102553,17.19015780171219
1.5901231015909336,4.690595065941713,2.306992751893172,24.665614100177283
1.2667823561766984,1.164218501251015,3.5731041122297347,6.744466334742534
1.2073759122283274,4.020210307134932,2.373612609288134,16.37519540554394
4.633028520455891,3.624790324645291,4.44210679806622,91.3934188885397
4.408198701612172,4.178303421085843,4.585636430365755,102.88067401093676
1.8425280223409437,4.515770834911335,2.558886278309101,29.611479480462904
4.228761066629181,3.5929198046626314,3.974343152190461,75.57817706027897
1.60866812775717,3.1099684415625,4.597578546186339,28.00416550902293
3.466851377800244,2.6679928837377567,3.71704122859764,43.63043702028613
1.1542334436590074,4.11262206526512,4.355410010696044,25.421734639443983
3.0901678378658985,2.5627745647928037,2.8025368223056337,30.11382355566628
2.4294540525084427,2.087849922878386,4.594038447158226,28.37483955867833
4.632147721695446,3.812685993226622,1.3986360067845325,42.36212998743537
2.1975875185109506,2.915835533202978,4.449775691369689,34.92109324150905
4.590081053234249,1.110147091414897,1.4280618389658386,12.37259004777483
2.777010309543621,4.00827283627668,1.3679833776319166,26.358058472027547
3.846252885132988,1.248560364942931,2.484029794340841,16.731282788975307
3.834326420687466,4.856044170268733,4.706329326941807,106.2499031398458
1.2484709056056262,4.632147506666399,4.018876603299622,29.02467227356181
4.434785996532895,2.272500411642909,2.599047441556783,36.27139087513029
1.8839031928918484,2.224296235845677,2.6454527008912607,15.275754734612985
3.5389044618296093,3.847490536259711,4.487171455328295,74.71278564120773
3.905146823176224,2.4874481634927013,1.6201536527152671,25.45178032838842
2.5709029633265743,3.7319888503513976,3.218832731685061,40.4779331900406
2.202843414031642,3.6318836042883618,1.058357064641064,16.467825752672415
4.339777923774577,1.883545970073444,3.274482932911164,34.94035536775947
3.445926522343255,2.4412293075162057,1.6275640923800392,22.103849053135228
3.073028202276196,3.1600325677111205,4.185829511538698,50.358912083617625
1.4976712273409043,3.4433239068809915,2.0804766140875786,15.885916679781197
4.150208475912849,3.795518211691172,3.9095550090851927,77.33625241421086
1.5458021169363143,3.4653874092764987,4.893828242800515,31.572077951583715
3.191044686164444,1.8626687239241275,3.635486480940251,27.552678658243565
2.965850787692121,2.1607651675707893,4.719169730636345,36.65133967766251
4.876741150010069,3.975169390223728,3.01223203945836,77.78061732725276
4.213933026465448,3.4703988426275707,3.7793735767242818,69.89369443251807
1.5506756314422288,2.830363171695526,2.4191909215442773,15.006744153525087
1.1588961729563882,2.0586129073078063,2.824574542258727,9.12435869857665
4.702471712444858,2.397083093489458,1.5891884507999952,29.18589003091901
4.367601539944678,3.5280285914393072,2.591879316332959,55.3473513898952
2.8749602624177504,2.177605040005853,2.351000064331601,20.97902958751948
1.4977524369489008,4.724002142793497,2.4028000255789177,24.07612271417165
3.0137814790053152,2.9660598768249864,2.545228339393701,31.69099580159449
2.381101819042156,3.388607977496691,3.7765640300261314,38.540283021780034
3.911992017481256,1.989258909646221,2.670994641304874,28.56755172292636
1.2911847801389054,3.5937456413045847,4.145570905899447,23.87642499335822
4.009603744132078,2.436713704309352,4.044519511574071,49.28624900341676
3.477710287518633,2.252327912123757,4.073928700132852,39.7437991187912
2.595469616230953,2.512361579733919,1.511475309716563,16.376723082266267
4.93896542925352,1.723654916688966,2.1877400684322907,27.137460864858227
4.276837561277667,3.0532858112402765,4.917989536992925,77.27951861644999
3.626791213231265,2.9832586054058097,2.0225451927816875,32.702899523182815
1.4641784122847783,3.592781864723209,2.0151595248221126,15.861167219946228
3.470970280045547,2.655100745530063,4.647542256106771,52.04648313053779
4.1216892409973855,4.394586292317664,1.5907450888671026,46.92647419611696
3.500130010129159,1.2826866184715682,3.4688663285701398,20.063287876099825
3.591900997129564,3.929839902314583,4.9864607309618165,84.50246033206712
2.3604056964654485,4.996794813154791,2.2901303812738694,38.80532085312306
2.240935240848923,2.1972199302744104,3.016350607485165,19.775817866571504
2.655861054232117,4.571725034352077,2.45643821648184,41.96761128423171
1.4789069386454337,1.904687483184008,3.8951340355756208,13.788885401855383
