m1,m2,r1,r2,r
3.4944097644487777,1.8864291351780804,1.914723844877542,3.631868141985364,2.516724962508793
2.3925450056204465,2.4198184734689554,3.996193944574861,1.128669750872504,2.5543061804458893
1.53082853293933,3.5935748649200714,3.061896759549169,1.2080614675019756,1.7618632938026193
1.0618539977647616,2.6505078688209154,1.7677026055002414,1.8570253238832957,1.8314761751163156
4.97374182114933,4.08582229299294,2.649476938797092,4.187015699727949,3.3428999408977624
1.5711204149880418,4.149156988428339,2.547004348770012,4.211471056877975,3.75431182477246
1.5878939770044882,1.446297587723802,4.481470789155015,1.915698785305376,3.258453131682454
1.5574325165516574,3.836315293952446,4.3186053415993655,4.901178992562362,4.732962164640037
2.5722188575342466,2.377248443453908,4.887551144420596,3.4183466965608607,4.181886519443115
3.926290686117753,4.307877052285358,2.8133343758883487,1.9104256311937733,2.340958783703501
2.12547505892178,2.427002171365617,2.521616565484452,2.485330463306674,2.5022718341830057
3.634883410026068,2.990958953721901,2.022058181407964,3.938168953025884,2.88700611618675
3.007410857861017,4.063492694597245,2.049064567756244,1.8598066370833035,1.9403021991312723
4.463217286649119,2.611124009178023,1.57323480714797,2.245431380648912,1.821341102640219
4.56265357117274,1.3257723486255737,2.2659487674001904,4.79753880518624,2.835933363600676
1.688910369171881,2.730985389401856,4.023368063973157,2.853887873557254,3.300764299613937
2.337207148739424,4.987349204531688,4.026906474842486,4.414441731917626,4.290782341568328
4.153545958084848,4.779906660514882,3.905683036892585,2.932002762308485,3.3847085572153195
2.618617019394763,1.0181976019161612,3.896333985080896,4.124933133319543,3.960334801392168
1.6559342633423673,4.907648196384635,2.750463401271349,3.3811268136715227,3.2220159683918705
3.422259734794956,2.617855224493171,2.013413820063312,2.459057915994321,2.20656109170647
2.948551405182773,3.985820134034949,3.052892185179854,2.661262665684594,2.8277867354561814
3.4686004295633475,1.7833407197106863,4.440226546889795,1.966526316662839,3.6002608611487776
4.3290896340280565,3.894901970889717,1.6737505073595318,2.741529962461801,2.179453395196436
2.0771866635042584,4.097625537492627,3.9462586708051934,1.6284371254205108,2.408144725544546
3.75579574918042,3.242141497977634,2.384179912991656,2.709685199537625,2.5349863806761683
4.132434609023177,4.068449613664718,2.1208206284897604,3.3045222548489006,2.708053699178901
2.8992063784359017,4.096176320024854,2.054161919460199,1.0954140051682284,1.4927629692269089
2.407881065991797,3.5762445284073343,4.523500200735116,4.921473480560084,4.761337749759565
2.047307342525698,1.1106437207052506,2.5935293428746875,3.2174726771078284,2.812968698446251
2.506300154269658,1.9069798996295244,2.4713823791552807,1.2385272218166206,1.93866522196462
2.9461443310671167,4.780416311487984,4.734462549331559,2.652448206973145,3.4463220967548795
2.251133173436195,2.380160096834748,4.821529912241596,4.546373806257954,4.680118961640235
4.947246003060272,3.798858057930121,3.4206989622949107,4.500455650592132,3.889689768639988
2.549004162837872,1.6456461843537156,4.114786005711176,1.7421279337697966,3.1839442478324624
1.9812106851835587,1.9960562627634275,4.373656791283242,1.4012849568789203,2.8819235249539825
1.683636921637928,4.248907793510105,4.457611688899129,4.803851779798504,4.705589966566656
1.7172324151645828,4.430039728584172,1.7538795109828222,3.155038214682319,2.7636263675218555
2.9376707168654863,1.3579524768647868,1.0204621933163949,4.214907516984654,2.030305176242804
3.9320549236163926,1.0569116662964313,4.0237608467134205,3.770176220636075,3.970038989718735
1.1431829836236536,4.63423242029546,1.99528581176282,2.598094740415597,2.4788163327828703
1.3877854203915485,3.552682549544493,3.1324068583747167,3.1493105440802,3.144562271504464
3.588961635680444,1.9586971527939925,1.852211839891745,2.332200767288383,2.021680255544427
3.5966691845695955,1.7539829246147285,2.974971440839451,1.5357938994356193,2.503198508942344
3.7500495397125686,4.1153148242113815,4.266366549632994,4.011391446837965,4.132958512600402
3.656204292872539,3.3712583548653363,2.520842832205884,3.1536800463292782,2.824431460467032
4.240168555341302,1.82324256484562,4.788812761994686,2.7200765439767007,4.166752365072126
3.248804881044657,3.984714492962255,3.4332581805115505,4.311211258328501,3.916894453870992
2.279112306100618,1.308478866677592,3.470970153321104,2.3019578480614378,3.044603875043696
1.6513281565446474,4.148623693901291,2.9933681723812944,1.7955029383049146,2.1365520779842697
2.4888357351826773,4.963522173314846,1.992705787822299,1.3187025253983684,1.543796841284303
3.25707979948809,3.4673289459419583,3.0073659169417435,4.754847820804112,3.9084257449733975
4.017343789337495,3.95479602153398,2.711471026987113,3.4768554665850444,3.0911607224109345
1.736174203289521,1.993487527601938,3.034604373910616,2.999620012487565,3.015905389072304
4.084422944097447,1.3004749563150029,4.14104425567534,3.7590970704743976,4.048802441963182
3.122379835390921,3.3879340059052194,3.6965694143804977,3.1570573683993204,3.415810106652373
1.3840955713911702,3.535725570841578,2.8749814102317,4.738786713902222,4.214441500495742
3.503335407266268,1.9470416580384744,3.27728383320206,4.924000213835299,3.865541370919405
3.397921423930827,4.646516596093525,2.20377241903761,2.1318577706582293,2.1622340783399445
3.3996543775624803,4.179224967520182,1.269656966922322,3.3565774117006155,2.4204484798792607
1.363270578924829,3.1545535866908527,3.663671247588935,4.348593173500936,4.141915384320286
1.1046985873277788,3.5279706956541923,4.390494288470617,1.0021237979503297,1.8101089714163503
4.589706254760813,2.315438101035568,4.113172488113752,4.744454483571944,4.324854432685218
2.2553181284731654,4.815048742967839,2.8130959605595005,3.751018830548265,3.451838534778956
1.0862108423363843,2.594607559266632,4.166822462440177,2.058922768751599,2.6809647311708624
4.036661991014451,1.5330596829884433,1.19610965078305,2.9633729585784656,1.6825469065353271
1.847027131056076,4.816787900951244,4.766525844496713,4.490439926195858,4.566963385979015
4.915641596031506,2.2403566830039034,1.843822778635429,4.375733672864854,2.636498135933292
3.702795377567807,2.5554969657117,2.9755168531387826,1.0821007894354708,2.202363612571557
4.961773524547595,2.632551168149703,1.823779187919306,1.4994808741873098,1.7113620949992348
2.046679718653849,2.5239423383365542,1.44979591995381,3.3176646738466298,2.481251369917288
2.733706986359436,4.119919426223433,3.501062260493269,2.790212280653068,3.073749117819289
2.8392866833567614,4.037966632781817,1.8912561925013671,2.8011534614317264,2.425500700054717
4.389782421980579,3.782381954896274,4.538558842088401,1.3085075838239972,3.043570852466201
2.5051146806430324,2.975799027933536,2.426065055880239,2.7047465042982037,2.577371941447073
1.3982868960208783,1.753008739838252,3.095267595291689,3.4380932954678958,3.285975328901777
2.7136206573655706,2.5684881293325885,3.098373769294776,3.5125741419277685,3.299783619646988
2.326387793359161,3.0438354539876307,2.48035869697852,1.7602882983972483,2.0722237447395147
2.005841192065644,3.47821841537898,2.0825180101958822,4.960015222052066,3.907546275551205
4.858102720899034,4.1611934611769055,1.9964201286296648,1.350097275238507,1.6982289641477528
2.0341534905778373,1.67179987810982,3.0761480413430298,3.2638932148402184,3.1608421340481017
4.649381944835374,3.811294172180798,3.407452818506317,3.128590379580087,3.281833213923877
3.922390375823737,1.8751992013519727,4.0521399980976,2.775233275439483,3.6391313787989694
1.3394472351447693,4.748214895232054,3.765087726899527,1.832320493170482,2.2575805802043405
4.854907876814266,1.6106202104062373,3.1451100294735155,3.358508727543711,3.198269531891514
4.52322253876814,2.6814524149287338,1.1410988727820994,2.40474695084756,1.6114063068197746
1.2462847782435893,1.7547622186141385,2.4855767548434398,4.5588111902354616,3.697831498392931
1.9985001440010195,4.680689636070261,2.1632418168309817,3.714276748446378,3.2501869956094858
1.784275837487875,3.904372042810169,3.4141367602021773,2.901195160442838,3.06208212721446
3.271612412705652,2.36976548101582,1.3622090703759318,3.9294205066631016,2.440613878349029
4.311481543302167,1.8897801702160184,4.1636687086536295,3.920021196440938,4.089419264206173
3.087429054662187,4.566885113173145,1.550307523680451,2.262517018148256,1.975241602217945
2.569993589554631,3.992124195413758,2.0742317243541417,4.349890894409771,3.4586497325319745
1.0435636031876905,1.9969839169512924,1.2608377420872494,1.3487668588585937,1.3185882067193824
4.3251478474140885,1.019888350967591,4.577599180429289,4.111369303614086,4.488637683708116
4.572994132337238,1.6133571461796177,2.651065650200239,1.2546015440089673,2.2868775781567185
2.5504422917916743,2.045868916719043,1.8577193363622504,3.100489776604449,2.410890194245171
1.723237531950566,2.7371353603933453,4.210629369048958,1.5515632957642065,2.578877058092442
4.613335431865658,3.2810435332103904,2.8099195133204637,2.467115084631388,2.6674439292521046
2.7539533821634783,3.0494748442753505,2.284475408143722,4.061348440487196,3.218152779893983
1.2168563267044892,4.381816512240253,2.20416613369759,2.6060776228226654,2.5187232528878702
4.793020659570008,1.694546502366574,2.399322497460388,1.1782450424901447,2.0803782031217315
1.915055862504816,2.8986578759197794,1.5155732409768232,3.8980802816267937,2.950239524243294
3.839246138090648,1.315651278716402,3.097763839962204,2.5650353082604846,2.961798966702668
4.833913741167092,4.655409301437123,2.737366682985782,4.998684336684661,3.846756593232176
4.135808861473181,3.763937474638572,3.143077352513774,4.712057983446373,3.890638697205759
4.369425168671523,1.8927930170682357,2.253111238631676,3.63498659614872,2.670791356057663
1.6982208567065746,4.313076671256962,3.462697037313775,1.2181530088353552,1.8522476390257123
2.730107470023115,1.0080386003190744,1.4901100805182277,3.6466709962727872,2.071654141695337
4.153084082017958,3.6519305968788935,2.188296345531977,4.328377276120575,3.189630404690746
1.2268748684073292,4.853019708079565,3.777467513297386,1.0228352073884,1.5786983239780743
2.605165028288207,4.213767629980216,2.8226031815050074,4.494220716548122,3.855581245943127
4.39889901587299,4.068110272168839,1.940586079182871,3.738941478474493,2.8046347443001967
3.2547600966873427,4.40322722215184,1.1744963900269494,3.9221943848111263,2.7543813004030704
4.423220794407576,1.162527679511065,1.1884880532209583,2.7746740630274065,1.518611249756439
1.3493467613797103,1.7143203787401071,1.5572327973119164,2.2995686203439227,1.9726178150337852
3.8295435137587344,3.3788711705623933,4.228797778675167,4.290196718062608,4.257577907910875
1.7315209825925928,2.873182619891108,2.9291645766897783,4.414696457686805,3.8560872953361214
4.143586286706804,3.6420610672038656,3.182461338071912,1.371545131227503,2.335329800627736
4.419596327361312,3.251402276909801,1.6170431520412891,1.4043371484568443,1.526886339343947
4.16501470204722,2.512490670113072,1.0716352142325047,4.027201584685965,2.183702148932983
4.572832228430982,4.824854840352785,1.120681856932991,3.809429695843906,2.501108543851428
1.0896882889183384,3.792995931966033,4.250407357973471,2.3071587097373016,2.740841331558749
2.5618573372777016,2.598780949302159,2.0444092099142077,4.587502801534141,3.32505373704193
2.689811856800368,1.9362082651486412,4.215321574681768,2.601868490741168,3.5400151310861063
1.434963461111888,4.290908091241317,2.636699236042743,2.0363693824236733,2.186818339701448
1.7328528873795728,3.2186914257625747,3.020232622390107,1.0254951137181003,1.7235776578432374
1.2153708848569922,1.0167385437515457,1.6863872648380385,4.553285447695762,2.9922756976196734
1.5002338026535096,1.7441269313059462,1.779554338342797,4.67174965678452,3.334361636030374
3.3747208000554623,2.92442834326429,2.6482950576929376,1.827476909223937,2.267223931508521
2.4973042266022785,1.0556872955126306,3.5434746651600624,1.25812607751938,2.864437449683145
4.069439224545251,4.382333379694085,2.322524759494649,2.3719770339295496,2.348166286202213
2.5950776642697657,4.545374417431124,1.362390501870384,3.626273589548747,2.8035032147697945
1.3717429126796938,1.6151085640672118,1.8332836528568823,4.260575948528045,3.145816467010283
4.823741659457154,1.2788915086012231,3.6760667637017743,3.314871819608709,3.6003733483793385
4.300704024086061,4.565685483500818,1.2520241074740786,3.191544640026114,2.2507666884138477
2.286115212524677,1.795955902257929,3.345617206854901,4.344473060327955,3.7850757599049625
1.3664219341750563,1.133621165590076,2.497294721769548,2.247241124831011,2.383910256498494
1.6958934809823916,3.2759491501231577,3.372602314191192,3.929573307152368,3.73959073003908
2.618476926939709,2.0625999200607774,2.628266597328372,2.853947307181899,2.7277071810482094
2.414167828768089,3.896862563568977,4.674544974631765,4.028689622709388,4.275749629668299
2.2064524703924286,4.543898298142619,2.744914928033261,1.7729062724861206,2.090621747253997
2.4401973176423795,4.3009292879266,2.2924038671890754,2.148284996085436,2.200454092330894
4.566472392269779,4.500708617118472,1.543424473166671,1.125310087136628,1.3358835607046646
2.2519155672974174,4.983236373321967,4.935997048823189,4.059909798658303,4.332588870659686
1.3721759735498265,2.8306034867555194,2.255830786864587,2.446240217608367,2.3840729665137945
2.971089029583484,1.1664004566755963,1.896674818331519,2.547542448367862,2.0801610370714148
2.751571155371418,4.480046809505609,3.667099612164924,4.470532637792833,4.164832979800995
1.0220354119769084,3.0364800114196497,4.045798999579661,3.908657375186966,3.943193056824974
3.033658260990834,4.726461293321576,3.4133254301847717,2.272888701312024,2.7187188563074547
1.3215486665772351,2.866088637570241,2.2693877922870342,1.3151145646261986,1.6162673197409998
1.8095590421256529,1.500492481154981,4.60027705088413,4.024275052053166,4.339167318211602
2.3148849946587946,2.228409436595882,3.087761668707456,3.204410818945531,3.144976113224456
2.0287020631343364,4.87079756398646,3.8245689110587,1.1585404565604,1.9424491047695136
2.227003190627304,1.5970282281176238,2.8153507120173957,2.539259612699562,2.7000469315669404
2.0903091306484733,3.686101764602309,4.934482988869982,1.2666082110847023,2.593901625128952
2.236172194991356,1.6251411897511487,3.095621373071643,3.046589000201848,3.074984734487268
1.2350680021555052,1.813226623516968,4.340312835588701,1.5292368625260324,2.6681917249327256
3.883418810170611,4.235545799121842,4.393925445633433,3.770055169375908,4.0684613926462845
2.321093582570131,4.581884834311641,4.097056023534785,1.5968515694484595,2.4375333973534734
3.5877055211123454,4.603987487224182,4.943199014491673,1.3106910277223691,2.901615998464575
4.2821235436361,3.382913250114878,3.6385262359306494,2.738036910035909,3.241101232747384
1.8803923510947844,3.322974777979166,3.6863376297322494,1.659423114893536,2.3919093022950446
4.178739545914386,4.965179644927408,3.271948268631091,4.0181989824820485,3.67716497900364
2.2225399414907336,2.0577769563335164,1.065602437072288,3.832529471929136,2.395812051944226
2.5995860249835543,4.844398705532873,1.5126245414643669,3.171525441608063,2.5922045868557166
4.063504082594743,4.082167812897065,3.067077632726893,4.228420819691017,3.6490796871155577
4.568495676993008,3.208809590939969,4.101605451448885,4.970444294506026,4.460076453490947
4.301556895569512,3.38096023213233,3.687155989712558,3.906822705300666,3.7838280071492023
4.478391574262504,4.692725220047615,1.6441762755068607,2.805335586985801,2.238324371936183
1.5486500730534738,2.829925445654279,1.6059681279895224,1.2230724179914167,1.3584980756572305
3.612202825326007,2.676377227482611,2.006521513279933,2.245790515878001,2.1083527859072
3.706697953520951,1.3027562913971344,2.1086126801035148,1.478233910265912,1.9446766766551888
2.8531868750598948,4.103197456742816,2.2192705186051422,1.4023422612879548,1.7374084207275562
4.755058897023032,1.762830097728783,1.4351214264343546,1.3998645915862622,1.4255858529272092
2.2972281278898534,4.05576760399595,2.0510781552905963,4.86852323313559,3.849741802333476
2.3953238870730607,2.4841704355849794,4.450991511132015,4.849812790008519,4.65403304874928
3.3943095850027967,2.816307778099681,1.364279229036971,4.426085121494598,2.752706054555053
3.2174874278936763,2.772084103877815,3.118708155859847,3.428245706284254,3.2619678395506093
1.2127021711129435,1.1068261472317067,3.061209834898911,4.97841767066835,3.9760578001186335
3.5693522698125166,4.158259816090372,2.5174405440424223,3.1255065309031997,2.8446433501081043
2.872478280593768,2.6698769890496985,3.769321003660667,4.935896946302115,4.331286831130569
4.925430538954615,4.898957080386826,2.555845118777538,4.529850206616736,3.540188018965113
3.197071389473186,3.4715140255783936,4.380149571174927,2.106468370222772,3.196522806646444
4.623609187899947,4.975464254486306,1.2219920352883369,1.839068138476652,1.541839582256154
4.966092928181062,2.3272736241139573,1.1921436525883888,2.918932973043581,1.7431527388700123
1.2792827887814204,2.39824599703727,1.906658664078082,1.6689441499496414,1.7516366601322235
2.1434456019569312,1.5571457439198602,1.6632501122985466,4.784390323728697,2.9765726983821725
4.465437738737506,4.400377227898635,1.0532901611222116,3.4341345716505147,2.2349766238652435
4.140812663725754,2.1916404384690376,3.3601858512571736,3.2886843830645884,3.335439436783695
2.783880084076652,3.225310166033623,4.072045427197934,1.3081399298329397,2.5885755872400558
1.6557188739540312,1.2244020131908715,3.529783682780094,2.474117105577424,3.0809968668674483
1.1283520236769422,4.621232004984275,3.845234164078273,3.064073049379913,3.2173753961573146
1.2786850564142496,1.4913267558050085,2.706789409495462,2.895791837070832,2.8085450684106585
2.3435693582662176,3.288248037823363,3.836240003259585,2.3164027577393878,2.948852950571636
3.205409055595978,3.621670528845681,2.7207301734439824,1.5739909454525272,2.1124010021021844
3.471558359031233,1.91318641680754,4.786686232215899,4.090805031407197,4.539441373541694
1.2698434733582369,1.89201475140077,1.5536946096109912,2.5213389034234845,2.1327203431704267
3.741743846323706,2.786227523796424,2.7453569583538564,3.9138464662867327,3.244084272504134
1.046873392323029,3.814868610351284,1.889883572239736,3.5608660723004526,3.20105530542127
1.9899122064797223,4.020022571210374,2.9636550736545746,2.33290875678201,2.5417512553389163
1.495392763117228,2.381588925340826,3.3240213960027907,3.6875830478421374,3.5473534809277445
1.4730227511120009,4.675609139549348,1.2908612191797029,1.934632193174146,1.7804045034925395
1.5375501301989072,4.795134855654353,1.2990813897299611,2.1814681454142693,1.967228233888748
2.038780302616316,2.8632932976721275,1.1849868331089168,2.550536638147733,1.9826022757197863
2.107901118246348,3.999629326609708,3.7739800846738087,2.3348722441475465,2.8315536858057366
1.4207310350410802,2.7031559247329384,4.238504792833371,1.779031814145096,2.626351254457504
4.47373691862764,1.5695698089629917,2.587411220257491,4.144007181792318,2.991690886358907
4.748446423410881,3.981058139794495,1.5550125347223638,2.5697278081540524,2.0177696671140457
1.0155632547400804,3.996698604714081,1.0893936024546682,1.6771092276224868,1.5580287785371651
2.5579695739897765,3.6522700881941454,2.3325821372265554,2.357182780260358,2.3470498868771545
4.088803748227767,4.009442562525102,3.0352903109571785,4.490562170202043,3.7557955547596418
4.504429711236889,3.759762160617187,4.699337318827143,1.4730095820774287,3.2315319809944145
3.478398637584645,1.615447498418756,3.85814799094352,2.16845695755169,3.322284307566725
4.690514445205505,2.124220987932599,1.2815343227265656,4.85034015969263,2.39396668860768
2.716616859102326,4.5608316052844575,2.322938667173174,3.8758598889729816,3.296166059103365
4.190797689104919,3.0990508705579525,1.2302904521190974,3.810941970102578,2.3273736449945424
4.362003972404427,2.953184655731297,1.0653202891457174,3.997298233835748,2.2489770227394548
1.227335889709741,1.158721639215627,2.1861362665150663,1.2003906048995103,1.7074366479893992
1.8683792941605728,3.636999784512766,3.135544283695177,3.0849645398874803,3.1021299602307093
4.040989407081282,4.837282540712598,1.9763344276370272,1.8966391304424888,1.9329128392960848
1.5394181910010878,1.077193491579822,4.740305214040233,2.7559455795292265,3.9233940546661383
1.17437247789311,3.1788942432647818,3.9955772972240062,3.084499242132382,3.3302790350202844
2.340180631837547,1.3405949495994047,3.171944954782362,3.3859145760738505,3.249875974298386
4.180411980715675,1.634878030490476,4.532660645161467,3.86064673045689,4.343734420808549
4.03207502921988,1.7213128523888446,2.554747140413836,1.966943175318142,2.3788864926312234
2.7798834952857834,3.6005546123951966,2.708868016801028,4.7042878277586695,3.834906367578102
4.48176912840478,3.9780521174797214,1.032835719552331,3.6736847307110914,2.274639144878248
4.165886004332856,2.9197357034895166,2.496289308049203,2.581122205306847,2.531245963818754
1.5044852377122186,2.662303712056332,3.4191954666803386,1.0200706453281525,1.8863127134208544
2.767232580427473,1.0391929140755345,4.19722526131406,2.244229339581099,3.66403749078913
3.988578656038177,1.3525549706161302,2.601719348024895,4.682608308435322,3.1286705354390865
1.212825074467538,1.019731729573491,3.90231999888993,3.076818190780872,3.5252678293659945
3.541639111043384,2.74277462133046,2.3417566061003883,3.531782584618069,2.8611325083883057
3.099721736200645,2.372557972617371,1.877109608892612,4.989230622236403,3.2263987378932386
4.848646816740878,4.167020931247665,3.989808958384864,1.908043711579498,3.027621841483033
3.4923753870040537,3.392447414089576,2.147277366153854,4.815090680413488,3.461823381455252
4.192265310492076,3.715144260260475,4.555282870545447,4.144057974571263,4.362076764514784
4.591257711265036,2.7795066712690213,1.7536008956361466,3.134831466774004,2.2744613366693334
3.452555495492964,1.3879936417056422,1.3399815263900572,1.7853679200158448,1.4676929626203217
2.629463269719483,3.618260229657583,2.6313159051801347,4.934144308660342,3.964958859909016
4.426514302387206,2.801963690467569,4.320717500295769,1.6920713459903105,3.301779476726818
3.878567529064602,2.655627114188038,4.496590796413554,1.177786582826942,3.147762526447164
2.019006487447605,2.556072893333304,3.4503928870941287,1.18409503620087,2.1842241449248907
2.138437983300645,3.7110737583827262,3.752653204701164,1.4825593930057983,2.312449997035614
4.395616577772916,3.756939535018259,2.466256663279188,1.2191995777611555,1.8915757899201568
3.139173867577355,2.270322839504115,2.683448217584871,4.633481933268994,3.5018618930614025
1.0896102966721457,4.89371399218186,4.010850361637417,3.8257639573631623,3.8594696437233247
1.768692898501866,3.6273853294775926,2.2260767127911536,4.683257927736838,3.877858379844449
4.836824286924923,4.954857454917009,2.7738014747014583,1.03490614033733,1.8938731091811003
1.921981328946941,2.142402364846078,1.3587816749642694,3.30467337842504,2.3844926563352677
4.261063659744815,1.1486784726950474,2.7406024145487216,2.677550415373887,2.7272142580822223
2.558431874147509,2.7550378934156186,3.6050403153994464,2.746193671647261,3.159727713337675
4.90944513132993,1.9362652611057656,4.654472801603079,2.5290477937086595,4.053309975255825
3.407152687445472,1.75696409293307,1.2809539887064965,4.083206759390798,2.234351773226316
2.17409453555652,1.3893777261905589,3.865601581738941,4.257768590213262,4.018505285345678
3.7158304076269126,3.1979694903679823,2.1226823355834554,1.3354182189104795,1.7585343036579393
1.8037263036702005,3.6900456401464026,4.537124983310026,2.5072892336339803,3.173729007848064
1.2818256325457087,3.2555495949899584,1.435903098031554,3.4165033918094863,2.856976331101532
3.024186798903824,4.202078596747498,1.7862099705537529,3.88611306801178,3.007305152912029
3.0872655384364864,2.517370888646357,2.0484617774376144,2.6843157798278687,2.334061097905871
4.766647183319246,4.159386642954299,1.9626739847940875,1.7086917327014106,1.8443223845803152
3.4147829047212843,1.3430670565027123,2.5129649352811025,3.642047922092038,2.831687504509271
3.951831188780288,1.8373927958183829,4.6715276070068565,2.358670245720118,3.937469386995117
4.499374506882983,1.805610849997274,3.268803620582732,4.49068045060587,3.618722603224384
2.3767140800154967,3.6562594217716926,3.9060314510635328,4.882300044748215,4.497695121189384
3.0638057152380265,4.438173455630253,1.5014505723073155,3.2705823349938843,2.5480695310959107
1.3616130071418318,3.4840961006157207,3.497428087703136,2.97698361838012,3.1232251576815138
4.676404349650319,3.1384360849305253,2.8332776222259635,3.7870785114760586,3.21632359145846
1.748211515692367,1.632134867541167,4.695087216718146,3.503677012543012,4.119837844220855
2.065752344513064,3.7490716829872177,4.046308984353198,1.9357452165176725,2.6855361011654457
4.458476329729369,4.221196083931861,1.6723907632311117,3.770566500739172,2.692799228489528
3.286057858378621,4.872076423860586,3.2939713499750414,3.561613120373114,3.4538082825976866
3.8381339213939936,1.475954349445638,4.938383725760195,2.0380017878315044,4.132821018074302
4.676017613102388,3.4247608090502384,1.8511452096035472,1.3723539174717287,1.6487269273649567
2.886646383725026,2.027913805005693,2.6219487493918416,3.62237930219684,3.03476024239885
4.991345921782303,1.1239626358888848,1.7940183738855504,4.501890415857587,2.291711494231344
4.259429513161422,4.804532680939785,3.801280711083922,3.897147416837888,3.852096757195491
2.292811615286527,1.301186624352562,1.2382937020577378,1.224572040542978,1.2333258525385096
3.244123032143109,4.749391435015098,2.274092830872874,3.748546971790566,3.1501480249890856
2.086185169490748,3.2185723248086013,4.171083503755028,2.957675772917076,3.4348687860453606
2.03911430561086,4.53140161326509,3.255452140781558,1.0778083082534555,1.753625054800957
2.848596450212831,2.358214572447371,3.230570253128617,2.882026217797296,3.0727113218786024
1.3485548153845537,2.6558205929881247,4.474207839817689,1.933426758348821,2.789086433785008
1.655405044125458,1.7145856062942997,2.062530103228646,1.0045631371779424,1.5242571167147392
4.132185283851234,4.163316233027895,4.475794401660469,4.020232150140816,4.247158470120064
4.769347214253431,3.077036405712988,3.908778625370535,3.1856834374096343,3.625209744989806
3.318362720259935,4.170091511947397,2.8967440394975763,1.4840613406829353,2.1100641789109926
4.585479351594058,1.8880664238998055,3.89382168356767,2.4791835989220306,3.4812300742366
3.3489339173942696,1.489196334729579,3.639709750558408,3.274778396003701,3.52738238289562
1.4443728277684604,3.505084407020555,2.3053683276130745,2.99004612512928,2.790240376822634
2.585959182675436,3.239906633202284,3.9148305067860503,3.193689265325661,3.513786204441226
1.868766059868885,4.866970357463437,3.007850484688958,1.6010495578022534,1.991353106259568
3.6959425043748593,3.2924461710133657,4.965988130047259,1.861552124669196,3.5033922565435267
1.7231208486656833,4.402528741341032,2.3315502123470484,4.004120882676181,3.533633410194474
3.5137184743105783,2.193764131054811,2.9722705272788734,4.317135822856601,3.489191462572722
4.179717404768155,3.533845170141717,3.785945106696869,3.039924661713571,3.444167786460116
3.8099776390981943,3.695630132144679,2.064112843219783,4.787230840922279,3.4049285682637738
3.547295489581566,2.604516359326924,4.138619412581546,2.86900405682077,3.601097452328759
3.63520283784479,3.236381457859141,4.600637919724317,1.317545195581734,3.0543656250672897
1.3891465047598364,3.661933452662429,3.9419050105470816,3.703797758112779,3.769281943725608
4.616592127845681,3.071914418464116,2.762204482420997,3.779140192166324,3.168517392555292
1.1402834664783508,2.3328630316552794,4.916689380576062,3.685902968685242,4.089987678903911
2.966222936224591,1.896334988637193,2.182724430603349,4.973638021806467,3.2711448000968373
2.9929622856405227,3.939278319995565,1.3106892665457832,4.659334387064401,3.2135726018260256
1.8804081300929512,2.0137962606906394,4.835056338883937,1.7636735731417796,3.2467629397394053
3.770198866197082,2.0662849895641324,3.143267145059548,3.693135273249805,3.337936450689122
1.3912484429817171,4.720082777135235,1.3736617510984503,2.3680548752275623,2.1416806474484504
3.115655602159848,1.1958864994198897,1.925501589245724,1.3708165937607002,1.771649375373505
1.89995790381118,1.8956783588970103,3.5891038091139014,1.2240724138427377,2.4079213870320024
4.863879287624135,4.171926714455014,2.478584881142877,3.807555728948452,3.092184706262655
2.936807519648604,4.452771231232553,1.7981142645577082,4.605340720867395,3.489677156788899
1.7207418687079827,4.130508574037574,3.058728198514006,3.78137138820936,3.568855720863901
2.6327435846586327,3.5527208700069712,3.3796963545848624,2.0212095743205127,2.5994276502302034
1.2456060361201522,1.1908239951237252,2.786795967139239,4.6904096761913605,3.717201869675431
2.226019303508274,1.7775105691291766,2.4376945886504613,3.6319417671384393,2.967923424064802
1.1051829445603842,1.6248709175070224,1.1645708322089805,3.106659929642897,2.3204616142458363
3.542786232454423,1.906488971331552,1.2527601732694755,3.0297336408497983,1.8744539199785704
4.70340377685465,3.1265826961753054,4.166975922028365,3.563023377427794,3.925812341252922
3.239538105067709,4.332954310748342,3.8659692722243,2.322300148977329,2.9826870693960688
4.662065183583188,4.536633406970795,4.400756394428571,4.550358891734836,4.474537666894961
2.0827236278595573,1.22990598016148,4.060697942922969,4.503188793922653,4.224984992248829
4.051072358338862,3.060105274511064,4.386139804025835,4.196622915936573,4.304586275370912
4.75265988255523,1.841549521840347,1.769442093247406,2.713266848421965,2.0330218372322126
3.0257537832573647,2.0279389794969136,4.116219105016036,2.0242485514572537,3.2767559978030296
2.2142873418001687,2.7422992558566963,3.6270433346361295,2.413353163976714,2.9555526653490647
4.904453784569476,1.2414153110587107,4.21347510790469,4.638710633017859,4.299369207415708
2.3397032773251,1.8079822458060255,2.8252416107296696,1.5481171324238605,2.2685411642796973
4.644848244328768,1.7505502077084871,4.730839559900808,4.30065294708176,4.613088762969007
1.9367576600752885,3.028716610323366,2.230645547821958,2.5354424090271186,2.4165579634415
4.141246747037557,1.3898237838454115,1.8304025972163145,2.45336240284754,1.986937276969852
1.9706498654598108,4.013359113102052,4.609329768655617,2.4252278957955795,3.1444948750601327
3.912506207633936,3.7107409810782506,3.25992548338658,4.751799263742844,3.986119589168859
