m,q,h,n,epsilon,E_n
3.989080801235901,3.637815316966832,4.756194935297703,3.2422013297550123,1.7843184442619338,-0.1153457120302266
1.6115419383105585,1.281104085852539,1.402668296144479,2.317119729833008,1.7469429707752266,-0.0168315814382312
2.860786504027596,2.953407188121532,4.286223584231076,2.40330439268584,2.0565529841263848,-0.0606236055095783
3.5436267849555767,2.8367358469683057,3.055502933100891,3.419812135266317,1.146814526484894,-0.1997456346606625
1.0510241403789289,4.482777135842946,1.1896170722796504,3.702638919656928,4.149561463772802,-0.1588070554801542
3.5020041160429254,4.128825440324313,2.636684927101074,3.5220027492202237,1.8774394402801464,-0.4185092149336535
1.844309601219552,4.851409281049589,3.8915455727311663,3.398382886159529,2.0574093577759114,-0.1724984590677044
2.8739816823753945,4.054527344179857,4.3040953785892935,1.5017973169367091,2.818080606119452,-0.2925914961125218
4.2679149419260565,4.892964591209338,3.397905898195801,2.0481356967635174,3.677173092479251,-0.4669235348208999
4.701171061488585,4.176479270681397,2.730463117418583,2.9475076660855737,4.103596457397323,-0.1639251462376662
2.2200344490695016,4.007838110010185,4.572968376439146,3.108089604874512,4.786257805171446,-0.0154715838726491
4.786080682397046,4.203060867310013,2.2477249408958797,1.5633402053718664,1.0177744765038357,-14.596754765807043
3.346647322696329,1.0560322075208073,3.930397510279103,4.378312558831487,3.6169571309446993,-0.0001342936313843
1.1820202339214592,4.716419052138356,2.5960502843429163,2.4765565539557888,3.1965710360133297,-0.173098396076973
1.1159537365937546,1.030402626481743,1.603668149654876,2.432468691053685,4.420626333182991,-0.0005288017616686
3.724484572493043,3.775170749176275,3.0540484327220243,3.9324116922677215,2.894354553449773,-0.0782617097989826
1.5160468311187087,3.0354086138980354,3.1093370634407007,3.960092445584647,3.740391760810964,-0.0075842185531699
2.968768957010916,4.510449628936474,3.9969638932321714,3.3123712210059364,3.0189312722397825,-0.0961437049525824
3.046831918369448,3.019535789933678,2.620596334423132,1.2923729433533402,4.9372555217091,-0.1132327499589297
2.6223889681890977,4.731216562476517,3.0552383610575014,2.0698134163008794,4.900094415693135,-0.1710554611053878
1.0110675508575686,2.843542371254456,1.6093764696822213,1.3927263811986523,4.040331069027781,-0.1007507287729385
2.80045416310494,2.775382037739413,2.450294339319505,3.76505433414216,2.742193352992491,-0.0324529677057776
2.083289867394848,3.5500971031507045,2.5360939182411366,1.8954028516616512,2.6528874892971914,-0.2543602571180048
4.052869552336919,4.057130022514448,1.7070178833845606,4.111886017698989,1.3978473138715335,-1.425839342734976
2.358073258260651,2.6692830175314675,3.586992096340726,4.003488133322781,1.5288934546072976,-0.0310422667434373
1.9375351774382352,2.9599003918705726,1.478551872408949,1.805147984351311,1.4097506727818487,-1.313060147295088
3.6827236829506975,4.002607181803228,3.691406262150312,1.05450540366007,2.957848989957088,-0.8912873136892052
4.267122289151435,1.9746091778606845,3.024462634837275,3.172129656698923,3.3851724706099704,-0.0076879367049421
4.279110257946382,2.4860573023182253,3.45740370991518,3.5161751143574302,3.546997555317371,-0.010988668479128
2.689064043466005,3.295023268760525,3.433327584534396,4.416362736635546,1.6549547510872284,-0.0629235033675476
4.001859026320645,2.905319981067457,3.646050124336481,4.536840384634031,1.8482995167045533,-0.0381285871145443
1.0992911090707778,3.7395245990161112,2.498021131406404,3.5951783597424893,3.459451675596153,-0.0278381692960559
4.200136593559392,2.724698265981389,3.2567504136632293,2.132888290801758,3.6815950120449306,-0.0442455796392142
3.3549430058529075,2.5857129046682723,1.3645821681738854,2.738278916898485,4.703437919710483,-0.0606919079023426
3.351363205064768,4.4184693921643365,3.9162385402049935,4.992389602566206,3.3357734722050965,-0.0375379540433712
4.4224874627309845,2.51494428535657,1.529765135778382,4.603958713005761,3.2858616257621,-0.0412932625548849
3.324069880204068,1.3561053392594973,2.098270716936041,4.28131340063276,2.3988844324595457,-0.0030259247914101
2.680678442600438,1.1239192368979385,3.4978785191450656,3.885246342563407,1.957829068337341,-0.0007552644504725
1.3115713747355002,3.592813200421412,1.5218295342720771,4.992310237369937,3.645749768235288,-0.0356066922874722
1.597047245417551,2.476351016403695,1.6584598144131704,3.342307307190259,2.84770022784634,-0.0301290469443274
2.620652723932755,1.762836302729558,1.9851553085033464,2.9687148548335376,1.3862076008063169,-0.0474007188030155
3.267045880485034,2.943830556508993,4.5130639940568384,3.9554395108421714,1.7874800756662743,-0.0301232332504423
2.404997297495898,2.8288685171651538,4.548705298538282,3.681850327469147,2.5419550249871614,-0.0106226303652179
1.3902331735742153,4.31006694410754,2.2298928912651363,1.7417243242885871,4.792647598760949,-0.1730835880289299
1.644430553869391,2.838742684137644,3.1370626757841955,4.679401618928091,4.357975647664828,-0.0032616175184389
3.884728251749885,2.7863134530699645,3.131895349704643,2.049705599478629,4.17506236424253,-0.0407443272438674
2.412821344129171,2.8671543560394293,3.244428402362628,1.8042849441610664,2.909895433358781,-0.0702421943630765
1.8381948666759744,1.1114290790933343,3.0074078669230406,1.136050454172846,2.273231360325129,-0.0058124790925148
2.387577642314185,3.423912360649839,4.525401869083147,4.330374698902622,2.3408651945673578,-0.0194912642796951
3.319543715610603,2.147026650229233,3.662342108273665,3.642768587745072,2.6422602158304853,-0.0070958755188245
2.449882107736636,4.257402394747697,3.440140364356388,3.644221189937965,4.024944529077479,-0.0395141292844501
2.3170141293680664,2.4120195554170656,2.53426365626807,2.469563443228568,3.4266411023531256,-0.0213147766979791
1.0754068221175,4.38599640908321,3.781097753873071,2.7464243615024544,3.298155395903174,-0.0424074894681597
2.5126943069214605,1.667056181198347,1.8342685891569084,3.829542826737881,2.59548453767844,-0.0072978343609267
3.5775536108066888,4.749864119794095,1.436482224420982,1.9932391712295336,1.622554505689533,-10.546369382886498
2.42603363119135,2.940509320768228,1.400174778719831,3.775702958335642,2.273483802918461,-0.1569470659427533
2.8754050064534744,2.3667503290020964,1.6110245535713656,2.880672906829507,4.172413887494196,-0.0300781999873442
1.5072823432292668,3.704021427513199,1.6912402797138344,4.725877541726573,4.823248955084153,-0.0238640238087281
2.17167165075368,4.293359869251814,4.953896981821595,4.555678835986928,2.671758373211146,-0.0253687369553098
4.783826795679342,4.984148455732795,1.0442968744439614,1.3072914303330645,2.945262632435886,-22.82487977603878
1.1279603507645857,3.39631969506634,1.568462145034368,1.301949691420389,1.6189674493386883,-1.7164271613910165
3.929491978344785,1.4738146578410325,4.32063743476782,1.0544062673706387,1.8370977911700543,-0.0330858083585768
3.7603688271337754,1.1755093505164629,4.398821801089454,3.201252370846412,3.571146606172793,-0.0003549088964362
1.224309512748499,2.626914226198582,2.434990125774971,1.0739521307154396,3.279248637049848,-0.0990995897398597
4.891890258482381,3.111056802299135,3.6770276503228,3.2262256378992213,3.48113065583092,-0.0335888060137044
4.441021701589417,3.9937590285129394,3.676827438247588,2.2952050626583573,1.1280475239275276,-1.5583896751077086
3.727026348496774,1.1973578627001245,1.3973713160030798,4.72053453561348,2.822793978992412,-0.0027618747904311
1.1471587831021497,2.346472004385044,2.3094236322725203,1.8183757564369487,3.870647999539626,-0.0164533078470998
1.107296029115143,1.9640995221788708,4.450852225924342,3.795491147731676,1.3940896954294395,-0.0037138466302908
3.336375319504579,1.2660032180821426,3.6432319983643056,1.8506172505778649,1.2903373661118036,-0.0141550281017451
1.5638330190876335,2.0734313667007864,3.386052123396249,1.648600833806844,3.0478464106509087,-0.0124811494665733
2.51350498255427,1.153629599099138,2.9914191991154384,4.963809012684897,2.7756817165181,-0.0003275905127035
4.494246779937177,4.227131853001173,3.932869353345796,3.727062945717577,4.323179617924945,-0.0446674390079024
2.462042690450976,1.165258221320551,4.45669236739128,4.069002434010647,2.73287407446716,-0.0002310222664667
4.88729792034493,2.7592873461292693,1.7219096751311431,4.130341041546132,1.638417796744127,-0.260810260189753
1.320721331730633,1.911849315414481,1.6305616390933233,2.3907522002967063,2.443904967453327,-0.0243009720974133
4.037477136472888,2.2692921470792493,1.5312469261633446,4.110239244627154,2.742662762463931,-0.0449171556341238
4.815507540259368,1.9044436287727944,4.101450972883932,4.391678463315474,2.3691453112188805,-0.004348155332973
1.3009528756376696,3.501506610525727,3.623321028766065,4.81014109017555,2.686018052263102,-0.0111543499841037
1.4517425953272665,4.735368771184641,4.678567736322718,4.720116059642088,2.3455161063463525,-0.0340100146219642
3.6009945917237447,1.6333625408821535,4.891396553659318,1.4369191431942192,4.192511495209131,-0.0036896393359176
1.7039714082131443,2.0211885768829503,4.312724836249483,3.9836405536396993,4.292779829502477,-0.0006535196308623
2.477474745022361,2.976248714885901,3.765599910267722,4.825901268891552,2.489667292948913,-0.0118710269122751
1.2573232624266288,4.9875380613504205,3.163253327129508,3.279967544397313,2.9230837978334643,-0.1057334210816297
3.711366128055902,4.10429426060208,2.491142285518513,2.79352854029283,4.919680462879179,-0.1123105850172517
1.7218563271567051,3.781599740736013,1.8578731055528597,3.457232796123977,2.267384676025165,-0.2075245129802918
4.948357400621148,4.84125372862135,2.7256042002766083,2.9214832430079523,2.90838171023746,-0.63353011174759
3.910167251661816,3.3964450909485007,1.5255382446139882,4.045688945533145,2.9016767500309992,-0.202803059216844
2.263276459732685,3.547291240907458,3.1863124929861426,1.5764887969009984,2.7917800432330413,-0.2277792183344975
4.7761535858214685,4.432224681943872,3.757079043268815,3.058244669027838,1.2299241146108768,-1.153648793777488
1.3904420844037255,1.9221784883992128,3.124905559120194,2.688770946152258,2.225986099488974,-0.0067828383197466
3.816662067252336,3.2252145242450343,4.999149606545885,3.815511182450838,1.923027769090972,-0.0383671295848945
4.736139749817114,1.5431016848361503,4.271207742224046,4.472708030956717,2.639054653201916,-0.0013206065477335
1.157062785340079,3.159103265228822,1.2819398257406402,1.5431318778076704,4.761416255092885,-0.1623710361507763
1.1104013397078312,2.7680515672989143,2.9377889438727944,1.815024978602936,3.056431837594741,-0.0306796831347284
1.7129426738881903,4.025255917865151,1.0303557683374436,3.752426350914124,1.041904682569545,-3.4639537371217117
4.847814313981784,2.081957797016025,3.483125159993172,3.840960362657654,3.8203224707607646,-0.0043583872887072
3.886397211913559,3.972097634741928,4.671221249218602,3.769499787478198,4.088851240477997,-0.0233295260454091
3.3903429099194757,1.557951608423522,4.60919044000244,4.361928227093284,1.8443574774719649,-0.0018158206806223
2.3600837320012573,1.281556214211919,1.59144860796073,4.065396390742803,3.447693010894899,-0.0015993365370036
4.033322620037769,4.207918077313591,4.432886278689555,1.2086656249314025,2.2594648028773587,-1.0785626998808442
3.060040838010219,3.996253624641302,3.484993379582629,2.527425316262619,1.5683683025099264,-0.511202204352394
4.032090711497361,4.148087107678872,2.404142309384988,2.0590042736925667,2.3060993781920835,-1.1450933742035314
3.249154294860895,2.7150581255930315,1.835574838847298,4.113845551753871,4.816920848698745,-0.0166808315846793
1.759550620484453,4.091696108706873,3.279982075223063,2.498631446739365,1.395774127492166,-0.471137454817707
2.9572686219645274,3.453534749475684,1.1611289771025026,1.9470000467410364,2.0781839013124226,-2.382293720387788
3.108692043764818,1.206608507618435,1.6380975641191142,2.3614404363646124,2.476427745688785,-0.0089757015724211
4.227111698437282,3.857591590358627,2.221378364026704,1.374003590981682,4.333316653864584,-0.668893628943654
3.082412013569431,1.9979228703437943,3.136359523422128,1.4829535326646883,3.5279678134208727,-0.0228012984764154
1.4973927715519575,1.1130375162416484,3.527030864307081,2.0269912084112582,2.6566824855820346,-0.0007963122591112
2.04337307469538,2.6187649583832124,4.225681580281261,3.558168365902847,1.2555095887428545,-0.0337098771993163
2.51303123334864,1.5564553107187922,1.9614476804338,4.951353679983262,3.220749303676863,-0.0018842534674444
3.5898340082935665,2.353048058054643,3.107063859483846,1.469667592087497,4.1390974046524445,-0.0385085957470105
2.0143425385244385,4.734941121652197,4.616059612699018,2.0910811924065245,4.229471887197594,-0.0759354856049527
1.3236319016107403,4.488165242786223,3.753949705480376,2.321322080410491,1.7403956105794287,-0.2918830854587872
3.314780118471291,2.0323839114213094,1.9987095714166432,4.756708225215857,4.82138758272472,-0.0033645828864413
1.9994785984076373,4.915325477903469,3.9239254709802167,2.7501243015792025,1.1495652312802789,-0.9480309340208736
4.220308346877472,2.044704012991863,3.5740354975994766,3.68118989546588,4.562996301296024,-0.0025584774525056
4.716634312686855,3.339689185600826,4.75916047903326,2.210877588434028,1.855467168008949,-0.1924286701845734
1.480957082002858,1.4658281706877507,4.397267006550139,1.1740172345576465,2.1240202862388764,-0.0071080880897349
3.172331258644752,2.5728863364025965,4.97500991138297,4.022013470867712,2.0479873845072394,-0.0103476433020196
2.2445515951339234,3.5641160537540437,4.725767048175007,4.03033904133566,2.2105662587229964,-0.0255394827727351
4.541756047193977,1.4798618276993247,1.824252281942084,4.004972654680262,3.0383034012882204,-0.0055256999862331
3.083266553832044,3.307197177153685,2.233506486117672,4.408908116075592,4.192118912654983,-0.0270556343402206
4.687622945482854,2.2184848155200223,3.397744113149452,3.732991117204401,3.330316808295931,-0.0079546701816265
1.3360766419753358,4.344462957504552,1.3134491385298226,2.998569004367428,3.932034660550394,-0.2480827052922039
3.617971962279328,2.691054868000349,4.921294822001778,3.690089235577744,3.6796389135538266,-0.0053115651272484
3.3485175445695368,2.6869560652956164,3.798710868825641,4.060602294846635,1.1389244651217107,-0.0706905919846045
2.079497279926595,4.288978991178681,4.336555274812759,1.4840973747615434,3.296987747162305,-0.1953596248248969
1.3798205874908227,4.276195256281594,4.039493797013343,2.315353061367857,4.759171240734061,-0.0291079579978883
4.710632136110933,2.4449439724556434,4.468545265477848,4.693616089244175,3.805908515284957,-0.0033021797416263
1.6618029455709014,3.062542933651387,2.92614722575741,3.9128315382485512,1.9479514285318469,-0.0367356209917666
2.627591360727205,3.3614600968664923,1.724369146375778,3.364694457051633,3.782630127151057,-0.0870643119369759
4.069260952788499,4.012430061525494,3.5792345132015613,2.6703626467975163,4.241845592487389,-0.0802093407646433
4.925086082969816,2.27662377820298,1.2491613416001734,1.322151476107798,4.159389059988536,-0.3504534333879895
2.214801437733827,2.359733829883834,2.1196070384833816,3.499223870356812,3.86375212594147,-0.010452597040968
2.413497947186926,4.678068172034425,3.794101434019375,2.171985325797795,3.304182607003405,-0.1948782640126587
1.3549291794425231,2.5506501812229456,2.558796772448276,4.828716669995936,3.5318529857333054,-0.0037643494845052
2.2931403863841697,1.9218558017983456,3.2479512741061085,2.630744929330519,1.2428646213954515,-0.0346736616025467
1.7305596684825928,3.5374436561514626,2.6870463516320804,1.3265666287902906,2.449819591605797,-0.4441994913823118
1.2883820246756863,4.7657412410933695,1.651910036654642,2.28518131609581,4.853826008555826,-0.2474537169666275
4.9892708531835055,4.667477326131962,4.5046513656347535,3.53775067391913,4.080038221467492,-0.0700117098934794
1.332943975225751,2.204593428724019,4.369665802294612,2.2001605469335304,1.6463652069212675,-0.0157100798831873
4.026258671828488,4.121706922268678,2.120919016549591,1.260451183828625,2.6281801758745167,-2.9424535338964124
4.334560736884791,3.51679958975188,4.576632376173926,2.3497080995545203,3.551406109109928,-0.0568231134993642
1.5041110460065568,2.0941230966427917,4.091229261835204,1.8361974716952747,3.5524431231511038,-0.0050768936989833
4.987212006093757,3.1395630911109693,1.9345809569529928,2.279003622693329,1.3763480950124585,-1.6448423625899282
4.482645444141786,4.456911976723708,2.147426615245824,4.297132081689528,3.050468787737152,-0.2790316005869652
2.1559767725311985,3.854672291456284,2.0880106510362744,2.27772620679474,3.676434046125758,-0.1946175152056025
4.382861246369792,4.389160732420271,4.704357654884027,4.104860795835732,4.952281433341168,-0.0222323570665386
4.509683475016676,1.9461671646340912,3.1648897466390777,1.6841636225409933,3.2189165116487364,-0.0274708107250034
4.401573233002098,1.326543545145228,2.476403648470074,3.1489439341858643,3.4220462130259484,-0.0023925417261251
2.3839786106033345,3.088363422348678,2.3268957387256246,1.5620013786105211,3.4283550692023117,-0.1745973727604353
1.9040052824022824,4.940030754471684,4.603764679279858,4.144955763921406,4.578765265406229,-0.0185666683629403
1.695786907698499,3.052220534603456,2.885432020316697,1.4886405818679322,3.2957879840545665,-0.0917962618602006
4.215018621655885,4.552948767673563,2.1748103747456504,1.261366955037906,1.6856715664206234,-10.587878549548716
3.9186671056909783,1.8969036382121185,2.6437162130115937,2.641417525857796,3.680875302803385,-0.0095989443356023
3.865215885838416,1.963215981449938,4.857486735698927,2.853695918917283,3.08151705780682,-0.003933582874785
4.832673260583233,3.591187050942449,3.7679333595155264,2.5445931558856083,4.255281572085607,-0.0603600805788019
2.221113072756984,2.153716191315192,3.233457642578543,1.420329239847398,4.465984292472338,-0.0141999816393445
3.45706139111187,2.509237652598358,1.9547077210757888,2.0970373880556643,1.2812579001970184,-0.6210623059176485
3.861236062577733,1.956850344133892,2.0274456323500947,3.090048332637522,2.3952761357725656,-0.0314287178683844
4.031487322924151,4.548399624347033,3.673947541661061,2.542351148957604,3.890693341259444,-0.1633122627405924
4.111496926638038,3.671280289014366,4.34172011029831,4.18676469835083,3.4506665836932684,-0.0237297631432557
3.420857495610077,2.237111039237267,1.2796748469127102,3.444630335846337,3.220914768320384,-0.0531315129575154
2.131983591107541,3.0856395988764507,4.238422103041988,4.173757345190637,2.490214803382735,-0.0124491082351319
2.3669303431254223,4.897595157738783,4.005722412421408,1.1249431152829392,1.2472176841921816,-5.3891426134950935
2.3598026101563767,4.758699296625499,3.5540077080409747,4.288104182498035,4.616873209488311,-0.0305545193940352
4.626137292399131,1.006361751963493,4.332861609672162,2.4743098850788794,3.5962202713835345,-0.0003990199726751
1.7983722951882428,3.664594242671024,3.718306590670774,1.1342103389417848,4.863266314330655,-0.0963739135528912
3.175498190038135,2.5343484617225225,3.86045708270378,3.0237108822383147,1.2565950506449668,-0.0761094393057561
3.4344457363464227,2.016552691134992,3.6280732338541366,1.4683018748697263,1.3534802643020494,-0.1365583679697116
4.235560317416348,2.236067830855752,1.4145390049677875,2.1047892528280774,1.5398172158016656,-0.629760398070495
1.2192656156597883,3.0478133877824662,2.435069607725757,3.5176627944407266,1.893991104417855,-0.0499660235205302
3.6310408864859753,2.49082237261388,2.785227568998033,3.1570788686233446,3.648492764626762,-0.0169743429279101
1.6023882896543942,4.232545711670067,4.220915633183292,4.422421398508369,3.2149085511082025,-0.0178489867775924
4.364680077238739,3.642936612777437,1.3614967706781056,1.7723826619390568,4.112572070944164,-0.9756490517269116
1.870559722185144,2.662695466772974,4.6477126990858,4.722904811606874,2.053422802939437,-0.0057851402613625
2.488780628418005,3.403262968087418,3.450475782787769,3.4377201492371534,2.5886878962396387,-0.044260903015934
3.0095403509358563,3.08024882911374,1.3535639678457758,4.037318257957445,1.982325633615756,-0.2885757633706466
1.8373876017219284,4.572485334192929,1.702093075320164,3.2299897360900154,3.0222931871619,-0.3636453183113486
1.3670096140425585,4.691868071041816,2.9701805754325847,3.836043509407108,2.872132377216432,-0.0773255624945785
3.921558226252567,1.4374963198158577,3.1978264412984028,1.8189078398802057,3.323729966318977,-0.0056003221953987
2.174239751975646,1.4137055443453423,1.0337143636744632,3.2650965133987,1.9748825934203615,-0.0244330440295721
2.035110430697661,2.7810982318390702,2.628195083996728,4.151743537653309,2.526938866741221,-0.0200169361777004
1.316248023679652,2.939751057729771,2.261651934404392,3.584034558681572,2.5436668487700063,-0.0289050411860952
2.319985644083969,3.0161081957026927,2.7192677964727787,2.9580695998932423,1.2095169620361497,-0.2535352302659423
3.198161930746297,3.102789572973942,4.6605514530617445,1.6586377564256178,1.9840294300037224,-0.157523672096089
4.664584012875686,1.3974889526059149,4.248851431631988,4.960945400150485,1.680952701924495,-0.0017714687416251
2.4008982036427837,1.5412943654829725,3.6263916384295136,3.4505385589340807,4.989786314669139,-0.0004344492466182
1.2965111343611486,3.733319964638718,4.762343877238561,4.8443335159574925,4.481429065022059,-0.0029452657590247
4.404481380132077,1.506855187848794,3.216547403621437,4.28062966378492,4.663328178651288,-0.0006884995753798
3.373322874340462,1.7566727081218731,4.677690038770853,2.796117519719441,3.4791204983359725,-0.0019391824722931
4.52397667753826,2.0254871610624017,3.8256650095543088,3.494125920786093,1.5013068585906764,-0.0236329768854649
4.340189618411314,2.0078302683306863,2.2668763563202345,3.090244937144963,2.2675212510594114,-0.0349447952548181
1.295507508826705,4.739631469034522,3.928946220796106,4.351832641807148,1.8624688693027869,-0.0805848980670973
2.8768630235609005,2.532310342259825,4.87390985776738,1.81155357296426,2.725370313130281,-0.0255380963389376
3.530218869312287,3.863990849911864,1.9406990112695297,4.587695143137738,4.970352501511736,-0.0502315003945112
1.7266166053980667,4.211908975201692,2.1042268335100016,2.433472372066352,1.3866348973313487,-1.3472854931299043
4.303143367807753,2.3605253311455043,2.2993258219653767,1.5259314549448262,1.1984961062758417,-0.944465614089016
4.628278992942489,4.127870641498896,4.540683362373185,3.4906374647320937,2.8487134784530355,-0.0823918759136038
4.515861646006632,2.294067078751229,3.183437607716272,3.4629356891092065,2.2987250149138214,-0.0243455454848689
2.493692734077316,4.359934152895374,1.7463021585584575,1.3562342514968924,4.910951237316034,-0.8325939141653731
2.131704205720332,4.78137352205407,4.827430075310099,4.0298048855398285,1.4157038868061251,-0.1836127238731258
3.041986657629252,1.2036139240013668,2.7308502977349245,4.800867312118914,3.604215948064791,-0.0003574039354962
4.00079518099634,4.215257805678975,1.1764061278302202,3.543344829445122,3.4047546972068767,-0.7838624260865981
3.9622488620088743,4.932593111062532,2.0632490958160985,3.091278542883479,1.18823777456734,-5.104657586694143
4.273446850787883,3.804823536362549,2.478665873931017,3.772784014821725,3.1211809043330367,-0.1314100721703282
2.874204864497043,2.1296288531213325,3.115760021840978,2.323798556147044,3.301953811327028,-0.0129293436175749
2.057136190835893,2.4206848667602627,2.737506022548769,4.752645624308569,1.7852276274109364,-0.0163665766096592
3.898036488591999,1.7367029249637134,4.837175528208107,4.425670919153757,3.848535613205892,-0.0006530179312573
1.6449222523423552,4.160385812944371,2.663085586190049,4.768595966252729,1.988952399454368,-0.0965583274694975
3.8133239785998687,3.243002754517122,2.177433580820392,3.567057047978506,1.2580341086388542,-0.5522150164667348
3.338420569360068,4.569969229243217,1.5249616767865182,1.9005143133147115,4.791495057785631,-0.943847709054503
2.5528842085334467,2.6425173821145687,1.3680539595432617,3.0938333498999784,1.5453463367683704,-0.3637144862586898
1.231482615636164,2.139862181020962,3.466973553712952,3.126031184578592,4.336030218433194,-0.001461535071255
2.099667167184359,1.1936131604983569,3.3824302410859524,2.7254899679488456,2.5408601722994595,-0.0009709714500474
2.692478782975022,3.335198475437567,3.574503039817431,1.7722074581377592,1.6715549625099697,-0.3714045786213126
2.864946485056044,4.427711250950521,4.663840320865516,3.580506178963949,4.019236462641191,-0.0305548654239688
3.299660733009912,3.709298609379397,3.9485802881915526,3.729858367054741,4.543055676501062,-0.0174414963769653
1.0641691305222958,1.1712286870683872,4.468433776198301,1.835955417551311,1.3572302420853637,-0.0020190427006574
2.203678280804632,1.0277293855676697,4.388999137653749,1.28106616645823,3.181882102302118,-0.0009601321678443
4.242807041256619,2.873105593573893,1.1620868955153014,3.673083149948922,1.9845712826079795,-0.5036136721339588
3.724005426786963,4.888589290869744,3.412221352732782,3.0155716984470837,4.015042808069333,-0.1557616202527345
4.091972853744409,3.384661504807766,3.911825192882401,2.9538970591464166,3.885018649102765,-0.033309484977464
3.1643583345871367,1.6994837342548736,1.0676951643462886,3.093409576460415,2.192489925169407,-0.0629244030296843
3.523833717387179,1.572276456415494,4.900635108836303,2.793480800972668,4.120219112103776,-0.0008460661586764
1.440671523706046,2.724317280803699,2.5230582551042584,4.2645721039531495,1.3194122848514045,-0.0492197268703826
2.7349918653038534,3.842556058755653,2.609189351828652,4.640813491349583,2.682237166323332,-0.0706566631369226
2.849936023832336,4.30493694570849,2.0310074326038783,4.737409397717164,3.540487909059599,-0.10543412830676
3.53023164343231,1.217646173086401,2.841970297009521,4.3413815298638605,4.849596417250845,-0.0002709514472948
3.080835440933904,2.8867115388125137,4.983730542169996,1.0968104562422205,4.602239511987898,-0.0422553169616131
4.664861178083408,3.211005056018461,3.508190148212282,1.976703614152647,3.701677878171665,-0.0940732364892491
1.389698016806896,2.899528002190579,3.898166467045771,1.2701573734384373,3.8078507003047086,-0.0345417252918171
1.5445138065104844,2.733579144000363,3.446221150147623,4.18516089255947,3.847202798431667,-0.0035012865329167
4.693178842771365,1.387755834285628,2.6617360112858885,1.3507394841511076,4.167066013066773,-0.0096938311934261
3.867697194705021,3.4839475914126683,2.2056564997457744,2.2500169463695023,3.8171106263947263,-0.1984870166391883
1.097215630635351,1.7409697512400617,1.9955020442065656,4.514990753191412,3.824941400831172,-0.0010609605707115
4.1276269725918295,2.0010632784988247,4.262010949137615,1.9990642092807045,1.9332611033577176,-0.0304922946692224
4.12679040225964,2.429657544279137,4.8595408927115376,3.1610667986753067,3.359734812683292,-0.0067489289628333
4.543840128625913,4.235461124001444,3.0722730459530285,4.658857791149178,2.611042221887481,-0.1308668160435957
3.3648336857073944,3.832342987161443,4.183224785520066,2.482266327562692,2.7174302517925555,-0.1139449627842667
3.935898688178139,3.783925739065363,1.7608826082601436,2.3968044227466354,4.161933643570947,-0.3268948180070732
2.524830726772737,4.133898958186967,2.640950645940128,4.896050473984364,1.919345793656616,-0.1496452428533883
3.5083356138671813,3.4129058052615204,3.330850609107978,3.237853041415245,4.8758799841576925,-0.0215168039596375
3.034372769609782,4.876121446363671,3.2110900297226137,4.59365841986597,3.120782448220948,-0.1011876826540237
2.2256645654913663,1.7885766228561613,3.205746895189161,2.601835098357614,3.365486245541487,-0.0036131524692259
2.37111831250382,1.74886430542549,2.6007215336604745,3.00552594342728,2.966794092271601,-0.0051556593265331
2.323026746503672,2.6173210849822435,1.8663614965676607,3.9514577400075583,4.215168454039462,-0.0141012025861051
3.387389049192432,4.855393581220962,1.9425633081266505,2.324013176593616,3.992324470180712,-0.7244253768693608
1.1655809019231858,4.720721793367444,2.028847834507227,1.3090408495636128,4.186089124665098,-0.5854149006157227
4.043316191025907,3.19054189053816,2.7433605986359533,4.087682056640897,2.1048748264106987,-0.0940011059305697
1.758034085328752,4.026058526358276,1.1401926049002389,3.9988461362920686,2.744243457011708,-0.3687962842898497
4.273290927379714,3.47949112691274,3.3798113697314145,2.5847286982836555,3.806029220112838,-0.0708233256233366
4.52310432367379,1.1764382122636905,4.914799697912194,2.8853958123280377,2.516050775542589,-0.000850671465434
2.8458534321063724,3.413097157137221,2.3565230060266487,4.376090530314352,3.776312272036353,-0.0318321067702676
2.671691230706841,3.8058029103558257,2.920013454626809,4.70743438135621,2.4311080325451777,-0.0627385795937256
3.1077644401097304,2.285060262772052,4.639631106931988,4.315561847111171,2.143169737584016,-0.0057516706356
3.881831343074804,3.8557274878501433,3.2614987923215053,1.9356351241190577,1.523019728736855,-1.1600574858632862
3.578609249412194,2.188921874500755,4.87223360244135,2.9689469108241493,2.896548336550917,-0.0058495533848799
2.461632761690806,3.5645083622270257,3.167501621217162,4.038070093983066,3.287030140075061,-0.0281023770856037
2.799804571168464,3.07734803926201,3.4519935725296045,3.2952160039537364,2.41486554695082,-0.0415959026502899
3.912928651357797,1.578542209442896,2.173508432469065,4.648711033612146,2.594843891419943,-0.0044180080938102
3.933602075343197,3.883478014895885,3.328308415413256,1.937869448129394,2.456023117997578,-0.4456796273342931
2.6584500393948405,4.380597114657554,3.4865249595419194,1.272284988500672,4.886769698626292,-0.2604195950318299
4.9834356892986165,1.7675995298519522,1.2845479903364554,4.554615083822587,1.5067625896616907,-0.0782493420718139
4.999241530540683,4.293893890789723,4.091209636000067,2.005577173947938,3.314082047271995,-0.2872834643110087
4.536464844705671,4.510871435676032,1.418528637140204,4.487373131000625,2.1078371895206414,-1.304171343508638
2.381721077061249,1.228858195859968,1.2727838677925134,3.3591568465415915,3.875296278519135,-0.0024730237239866
1.3903031915292283,1.484656744592329,2.442294756444336,4.435362747578857,2.437840989280792,-0.0012107613865355
