rho_c_0,q,A_vec,m,j
2.477479791604537,2.2103292707424917,1.725507591983074,3.850466522052656,-2.453977736802957
3.723405748169718,2.3458707518904967,2.474176250807046,4.15378243881864,-5.202730538754716
3.1607754439100315,2.2856597510423726,2.8251035239794917,1.9960655306482216,-10.22503481041887
3.6071290700402607,4.737753010207754,1.145811927023002,1.789959399430264,-10.93967089578496
4.320354447421627,3.138231206765598,4.391042765597441,4.818001620729381,-12.356772192910922
3.746658707292407,1.4776456522829036,4.297870953865676,2.6244305873055747,-9.066354888600609
2.256351768922425,4.713030312363975,2.243929316193883,3.318477575389072,-7.190801925816071
4.823142099908019,2.4829379918437366,3.771901523745559,1.1363059032960452,-39.752185824994505
3.774905237015258,4.050123084696803,4.379464040341279,2.331722714312252,-28.71562921469994
1.0286855926494505,4.923378430007764,1.9360846325297325,1.5683025009201788,-6.252308212078819
1.023886856725726,3.546748526703208,1.1897238681772526,4.182312824380561,-1.033027840318844
3.506942861455914,2.478129931096357,4.677389782794098,1.08601069932492,-37.430206396671664
3.954573956101091,4.090856402292166,2.696577744468378,1.5619176753069255,-27.929859001179317
1.696995685156928,1.6026095683142088,3.8980113772154574,3.6796917442613,-2.880979270246724
2.274507882825922,4.151126366799834,4.150101906864631,3.728192047552784,-10.510270314271176
1.3614313801001297,4.557331043263596,2.322062522052404,1.856332755040821,-7.761120287573761
3.829828894902315,4.610354541470583,3.9874058930689418,3.629340497683386,-19.398869767901807
2.425211755609469,2.3803275059663367,4.512379729228989,4.741374751154779,-5.49398838309411
2.690966925337232,2.886558250563629,4.90802727666844,4.229988107689786,-9.012733036217778
4.553994295722172,4.961109520534174,4.442474119700501,1.2937769130028136,-77.57768331714901
1.752767731931728,4.199913295131042,4.250177254020188,3.9294679435775137,-7.962289914937238
1.855420008270764,1.4185280594156209,4.10504015683715,2.611632508405003,-4.136999900505585
4.68535347339687,2.294073481322814,2.0943140100369466,4.368758492985172,-5.1526832484706535
1.66065184732209,1.3160816280237344,2.928511039486164,2.6868229936911803,-2.3821506796954104
4.31422209152118,1.4445182534686056,2.631642132177956,1.4654619048658757,-11.191230220937282
4.565552367149062,3.326066648495392,1.2157174718740134,2.7276475558655777,-6.768129824114114
4.24570988109995,4.362690552100585,4.298217179278961,1.3031946742967555,-61.09192121532053
3.0413525128308554,1.8613156318602877,2.039895307343359,3.53963539181717,-3.2623919394305454
4.327090702617907,1.5248777568224523,2.2153637149889613,1.84828260313702,-7.908747145465221
4.874753599076465,4.539191380426585,3.974225984362043,4.027178768522849,-21.83648905524005
4.110040850219739,4.519310391176006,2.892599159380341,4.166459054421756,-12.895537420887942
3.059448824253552,2.0244536039563905,4.329040270039444,4.811069772501746,-5.573153330902537
2.765124572892366,1.3517557037473815,4.933361766310084,3.748933335197158,-4.918675348776715
4.661812021601102,3.180217528221717,3.9883878230091065,1.3168840756036584,-44.90155898827968
2.328803875205713,4.373384425501148,2.613524608203171,2.532495158592398,-10.51062493830868
2.8097368737442854,2.218572766797348,1.5896115494836378,1.4067150461556022,-7.044078798014197
4.586763264213099,2.6081494363178974,4.041643726341235,1.564071423423195,-30.912935153861905
2.6850401705940574,2.1439371530427174,4.784456287735184,3.1433634227708747,-8.761951274504035
4.979044424233808,2.294194784065441,4.662592120874002,4.871533811292668,-10.932965899271233
1.921584017281729,2.2658148485991902,1.2658545243532182,2.39653801477774,-2.299764004731229
4.141238818377597,3.3738513436201627,4.694336867645275,4.888374319760606,-13.417327390791284
4.65942530133583,3.7262715452885,3.4076508573418,1.3676724088323988,-43.25933702815083
2.748839343583496,2.535655116391605,4.2395084295324,1.853287081169288,-15.944552915995276
2.2485443979294604,4.183136042082804,4.800938390575773,2.862801625773626,-15.773872771244523
3.446908164949577,3.8084258185899578,3.808210158000712,3.852566430264351,-12.97615380605108
2.353714963633013,3.9689725873888015,4.531292940990455,4.597610915204923,-9.207079477206834
1.056021995253804,4.612556571857715,1.427554773677946,1.6540852150450789,-4.203872836768932
4.419104064612961,2.053588931998996,1.9335148864847893,2.698104643946471,-6.503340218801935
4.091569194492124,4.085136335243733,4.7819989041513,3.440553129159004,-23.23152175973649
2.8231112371526232,1.948950204193313,1.7869934536211955,3.2419489042080167,-3.03281227729864
3.780851680413151,3.49005371583603,1.7763989246542642,1.0462840542124567,-22.40333366117943
4.025704320534869,1.7418837943090977,2.853804936909292,1.63338281097951,-12.251728279265375
2.975696246477135,3.992785390193057,2.810307964102852,3.300301625591472,-10.11730507329595
3.21714714591705,4.1491690519031525,4.036798556372709,2.8885942737126244,-18.654455922904173
3.61850783761295,4.2790275380047404,3.950433047925415,2.055818074450885,-29.75326462121123
4.509833296730934,1.4678545771836542,2.007217262548914,4.488562418090389,-2.9602653015619502
4.528592680774768,2.5851115842578274,3.969450360972069,2.501809938107477,-18.57456347475134
2.625132021103077,1.8263622599705984,3.24360122379322,4.779508755586939,-3.253735665856244
1.4700264868334312,2.020683766905158,3.816780121048234,4.671425860186295,-2.4270079198258188
1.6720530948455163,2.154888771566258,4.190618259294371,1.182201974365682,-12.77207155123573
4.172693764818398,4.0709299867415325,1.2041391430358876,3.857208218635301,-5.302903657689503
1.1244968495070435,3.409013832694001,3.604082179081925,4.223018579216685,-3.271588699578976
4.395119900672265,3.363458358770617,1.6783874447991658,3.163914916025738,-7.841952524893288
2.122087447596711,2.976755802935729,1.7099213912248334,3.929485276068255,-2.748824196177128
4.502987091700067,4.614972739056431,1.368132904271683,3.2455203936786177,-8.760195282294942
4.384083390969009,4.798358741790748,4.295029411732028,4.788674396349075,-18.867847368363694
1.0207308463990583,2.8211540294640858,4.569644222082082,1.762693124779009,-7.465238991586725
1.025759411954346,4.57719269718281,1.5791741453861363,3.090532205281169,-2.399061925946978
3.228247071215891,2.125847400345861,2.5482211174281817,3.3230647162425275,-5.262561246991528
3.4507604032190717,1.0219200532917163,1.817397105329724,3.72615347254756,-1.7199697974241817
3.701848732033286,4.46600037590965,3.707744382362905,2.451096372701276,-25.008452676183087
4.903299195596374,3.984487607480807,3.922491651359661,4.39419630861134,-17.439878211757623
3.6821915478402185,1.4976442764524247,3.730165686094209,1.6515975852555904,-12.45486232724461
3.0931007936432517,1.3675966423360313,3.8753524266669,2.1904119054505937,-7.4840643081678415
3.3385451425283925,3.1127191857756324,3.818642439271174,2.3869421766766368,-16.625100983792482
3.284045791427458,2.0124688725329944,4.27724618972178,2.02728742692783,-13.94399752499395
2.7296284501903134,1.7553768575032105,3.327375073973299,3.685185273830633,-4.326297058954432
3.978135699673456,4.130338972553833,3.960921890503387,4.493653124052886,-14.483116419630846
3.1602757565398365,1.7146464514330626,2.0260266108752405,2.16512135023781,-5.070636371270668
2.9186312785561324,3.6588313286041583,3.638238721359979,4.495558510588822,-8.64229643447991
2.1415749476033072,3.013092929464838,4.733562344545517,1.3344449756102192,-22.88933813009585
2.9338291668844847,4.651126543002942,2.3051181015032114,2.717837604677789,-11.573445080470504
4.388228669224423,4.220212868291036,4.049300705835295,4.031379275642452,-18.601586160267274
4.735374419759946,4.64734420098311,3.115478116235517,1.846763545108138,-37.12552253915464
3.796985124477927,3.372963732534765,1.8866488467696447,4.7071612339819096,-5.1331335937267095
3.354229086281709,1.2289506886254085,4.489939338518286,4.338585072517352,-4.265987059324852
2.4925834349169453,3.0385861416937603,2.0752497276786954,4.033968938299952,-3.8963599710653463
2.513532777376293,2.822749134378075,4.027482454157541,3.412570078199684,-8.37353643600449
4.280636699875161,3.703607455589079,1.9631159836783156,4.71040632144369,-6.607252564796947
2.382887244033366,4.2020046014704455,4.296971174421048,4.6764550399096745,-9.200378470809689
3.637543606601028,1.5448998070934148,1.0918668026243,1.70049587700626,-3.608299729525039
4.565222855936975,4.423233539857531,2.8571532413925853,4.469674651148615,-12.908015409060091
2.0994538877774325,1.8149795302413183,4.837589367785789,4.280750837564748,-4.306129856614328
3.8921975252667576,3.694359637037411,3.8599215803323785,4.436048737088667,-12.511696914281188
3.537691736800782,2.769481916126253,3.5573419999866425,1.7139524543922997,-20.335055895388173
2.487461772509281,4.005412542900348,1.955521667728664,3.470286332520395,-5.614369496241995
2.657919795506614,2.48142840166141,3.498118707452422,1.962902743796875,-11.753829358001948
4.77595648492095,4.401195575791636,2.4544487478229304,4.131954322908263,-12.486176936249342
2.810624727812248,2.7949540163065616,4.476578012932867,1.2884422971638283,-27.29346747830763
4.875762134835584,1.019876161430301,3.2126343937040605,1.84204659198981,-8.672626528292355
1.4743421375145869,3.625118633988532,2.5959685618700368,3.0552612862461044,-4.541209872970154
2.2599739782251294,1.0117971997150494,4.38190772681456,4.854833559324183,-2.063886424466455
1.1436159010278797,2.071611990441792,1.027762820386206,2.6563343004404887,-0.9166399346754917
1.4035551047491244,4.114334202822877,4.412979143180898,3.5317175783880748,-7.215641405614968
4.9796616099057305,2.353603379576488,2.5497946575367854,4.070900071857954,-7.340875785114791
4.49747151194866,2.5163373692432307,4.396580457105141,1.924182037341979,-25.858668420552203
2.837129276418392,3.728711044742742,2.0796732322452254,4.792778100026908,-4.590348244118321
4.19649128421605,3.0071243286747515,4.168104262310662,3.706255353467643,-14.191913180763994
2.22723515745423,4.111951909922917,3.739599641907461,4.416463390212809,-7.754692389735307
4.868052894557071,4.383589262477946,3.144033861674499,3.0767583374035588,-21.806148816961247
3.3677684590386416,2.179288246211849,4.398074046674773,4.886790738171834,-6.605347899900106
1.422842130195912,2.3171477457280374,2.388326395487309,3.349658078435495,-2.350734832653784
3.765867056661981,2.233711943702726,2.4841582202501384,4.010106101447874,-5.210933616193024
4.863359553004317,1.578203335688909,3.639876750687987,3.676649821050024,-7.598602846497294
1.6641186534578334,1.0697608540736925,4.12373305112565,1.4217833471647363,-5.163308933722743
4.821461396925018,4.203015059172989,3.134313978040748,4.500801775461173,-14.112119759579995
1.5991526923591266,1.5868198128366156,2.382733640432981,2.192271032918957,-2.7580288131759576
3.865122702256416,3.859474911408665,2.3148276376671824,3.147020181730596,-10.97262756722374
1.0701542165624285,1.2315009368418917,1.7251602699600754,4.170175019153002,-0.5452005422161248
3.8841182228720648,1.2988585079037591,3.261686395863995,1.969025330776376,-8.35689956514811
4.603999016446419,2.6292947663054718,3.8956333723649017,3.5210871129860526,-13.392936413749869
2.981228692647115,1.3838523489610743,3.294378745059454,1.6410496187222448,-8.28203120258931
4.576387900310224,1.2342591035353845,3.589850193630998,1.709007267620006,-11.864831744441704
2.46210400155158,4.4160848883046615,1.0304437822667452,1.6078314532764684,-6.968312034619181
2.020571303513683,1.015060661918202,1.3417142348291566,1.6251480677769532,-1.693297509573093
3.4576000285458703,2.895354797520149,3.939833863548532,2.05297673856858,-19.21190467622768
1.4617649525232967,2.214465469073195,2.6267778553290877,2.908796936717871,-2.9231856613075173
2.7017672139768782,4.1224515119050285,2.433359371857695,4.882949028599487,-5.550441698305954
2.9936078897471217,1.2694286536203534,3.60328744310062,2.3862000123042817,-5.738458912088063
3.309608788356379,2.270440907182556,4.092968958963798,4.593506256396852,-6.695468988543068
1.367060941048316,3.0866319371006403,4.210586074697911,1.4302766082389136,-12.42210610225288
2.266461867375802,3.668906246633228,2.4629404964434887,2.998260423737796,-6.830768989060566
2.420375250928822,1.907191656738914,2.690106917138381,2.415766229977642,-5.1403380021480585
2.7711421108929364,3.501561441824677,1.107533942952648,3.949089047867718,-2.721326605656886
3.0152007130939835,2.4349293308518463,4.345645346701298,3.900302411063596,-8.180099512561451
3.716400818027113,2.650833580306334,2.6192669896684166,2.1452462325392063,-12.028393635843358
3.044255681341681,3.947649898155192,3.2453759342935804,4.156071920817109,-9.38429630493068
2.498674254720873,2.509477614442113,3.2837093145998413,3.361996121842085,-6.124356522825032
1.881550665095974,4.763546228035253,2.5790013478554514,1.4308526270598263,-16.154851317133495
2.224825037383663,1.2626253069599231,2.098378635006376,4.664175439709628,-1.2638028517185498
1.7225477080998646,1.600487800131079,2.743868870488536,2.947473630538428,-2.56647507778514
1.977654614871696,4.103881947800181,2.3425415424710074,4.0853522946058085,-4.653750485541651
1.1148835344447052,4.750590551451147,4.245340481114805,1.6011247329838096,-14.043147672869544
4.652052490797771,3.3888993383547,1.3351336613862292,4.928158017484954,-4.271135959714172
1.0224091865377525,3.1548592028550533,1.995769218939187,1.4583632499696129,-4.414172831768888
3.612904185651891,2.831625248493041,3.8442294118535143,1.368736560153343,-28.7330447776271
3.534176847049949,4.079815457635284,4.225552883801461,3.0837940471955823,-19.757271693386
2.140737060894215,2.918937184271229,3.0518708848895133,4.741862358554943,-4.021659422021095
4.112205983710238,2.376761154576493,2.39850710461728,4.584308765052702,-5.113609379944997
1.1924702412180332,2.8578056680329142,3.174266220931257,4.65048322453255,-2.3260846132486552
2.5499683673501123,3.814120917925583,4.817887582080672,3.255343131297925,-14.39425327414877
1.2864770127165608,3.67031346353858,3.730256804677908,1.0073815869259457,-17.48436684803492
1.6814347938619068,4.324511217789567,4.353293854880169,1.2612452300388788,-25.09779138148745
1.0055387680655006,2.2089306603087597,1.7021461924689725,4.51548800679908,-0.8372845300747838
4.469979005659591,4.839889731469382,3.7198234975871416,1.256737273381828,-64.03520261196037
4.213462916289178,2.856976314697002,3.434614688129246,2.066014135239236,-20.012002579696087
4.386643421710081,2.9457960771592067,4.896531747331961,3.222507901719672,-19.634940811251777
4.00748688479181,1.2207788767165495,2.324690372759572,1.1160262165827488,-10.19060190126413
1.334382014470734,4.916648639933585,4.430181643987294,3.2647612662604613,-8.902653222563787
2.843108952877176,3.646578130796044,1.1322815294853623,1.7249906371944634,-6.8052910938944
4.174525181899077,3.198853972663627,4.16661570058085,2.8508306282707467,-19.51702103521173
1.5225148278460017,4.0884117578946455,4.945571742570218,2.9781090139784934,-10.336941887547155
2.712735889011311,1.8250306077272185,1.926008639559172,1.077120919456743,-8.852612117062822
1.675458695334977,3.854179129778464,2.9550258132019938,4.11283112016306,-4.639658579129703
1.9002798688016704,2.0995375392884874,3.4798385329249544,1.1527327257595177,-12.044025925255411
3.102785109158533,1.8765553941792468,3.083978983277573,2.580081881831436,-6.959707829236484
2.935880319599546,4.581577367205405,3.43513153936928,1.0934819663542803,-42.25568235884191
1.308349637546275,2.392205476418704,3.5797325728956624,2.5734611835153167,-4.35366752328697
1.9834721377116995,1.7919390021835628,4.470809835872656,1.1719375504844138,-13.55910594720131
2.08473299560836,3.61580920858809,3.2993208158347205,4.070463883669283,-6.109934970688513
4.207062800054965,4.8275533393500165,3.694338375938399,3.5238218356685307,-21.29260535558219
2.900027510902147,3.76488442546846,1.9466859808313743,4.495231660433786,-4.728219066944022
2.413747917673725,3.094749084051631,2.607334533364683,4.082365031429724,-4.770921564784538
4.694350940886722,2.659968890070365,4.253876285301931,3.5287745409580005,-15.05265315253616
2.74172614293076,2.9057395211299504,1.6033847733920248,2.79993857015376,-4.562154672943554
4.652234164403287,1.8374190958512815,1.2149508636063522,3.287996447646436,-3.1586184386763927
1.9854513726563647,4.346969451792993,3.8321112373059054,3.450017052450687,-9.58655809705261
1.7168988794011288,3.293331573929211,2.3768274878415028,3.3084268575918183,-4.062153203145394
3.2130030138712926,4.500132344011467,2.1166432607054158,1.957822166576209,-15.631866804275717
1.7782112185398002,1.2575675209584505,4.479473190331438,2.033869007470739,-4.925140468405273
3.587058648363686,2.9042151768997875,4.869832210538663,2.1551191053416443,-23.540191363781435
3.1892298603993705,1.8717917714731136,2.6827982410684155,3.67012446361952,-4.363656695938477
1.0027606538390597,1.7943207711486604,3.853515611029225,2.91758967288392,-2.376458743034482
1.980021606553468,4.224632562457708,4.032012239532002,2.1195013535191083,-15.912815049535306
3.2787529518251013,4.888865812659166,1.2770886140775044,1.547380419249948,-13.229418273001396
3.527053669851398,2.4235420140016366,4.463837393925553,1.4213895288575986,-26.844657998988037
2.1929252962998373,3.085229487058212,1.1221970780541812,1.595880786834456,-4.757513159084438
2.6123399413389703,1.2160311302514093,1.933308381631229,4.533053031440909,-1.3548297281838724
4.168953608241292,2.735949625059357,1.2948941303707824,2.5140965995655407,-5.87472390402072
2.488479372113559,4.094980283637688,2.199864690114348,3.8833145477419913,-5.772703602217053
2.167842465560426,1.2633482922759276,3.3126263528668174,3.724715926029328,-2.435735431156824
2.390783036859741,1.8726061929007405,2.540820587311843,1.17198733102336,-9.705942266501088
4.129703211391235,2.9505917866329674,4.1858610629678665,4.105223725502812,-12.4244150083794
1.1961706189691723,2.810053371951052,1.0120881390551588,2.583297428406335,-1.316896438375763
3.528522503041539,4.324047102864434,4.937216195825399,2.6271570017243686,-28.67341531101755
1.130958423025135,3.2278424095609872,3.083707619231314,3.571391435927981,-3.152061654606748
3.722570526081199,2.8507144193374816,4.417759446753019,2.4677235956687835,-18.99775127423695
4.518725742482573,1.7284662840385343,2.7442936585761344,1.8637636908138535,-11.500497584574145
4.157034732908103,1.4656086482640331,2.850241143837813,2.3054831647451643,-7.53219095842011
4.714750649447213,3.522520828095711,4.988946229285119,2.174456428068164,-38.10398628623368
4.116061375626154,4.136041629854744,4.070047065935143,3.3664844069957343,-20.582094484832435
2.284694190015822,1.7475916206068105,2.118038015443297,1.066085980250282,-7.932490297639033
3.245173396706019,4.379407495423416,4.113774469487051,3.3819952531529545,-17.28704447280535
2.98680999469598,2.190041499045559,4.95084082081669,4.192116839716696,-7.725125168496877
3.139763875439437,2.716179348681348,3.0271377982306,4.18123368160304,-6.174235379944843
2.42649216882548,1.670198445658833,3.265610783848467,1.5412894219041782,-8.586717854669153
1.614644013215889,2.291587507629309,1.9075095705846388,4.788020543192595,-1.474089841244209
1.8241960914148607,1.8829347423737397,3.577061164017676,2.309872420570318,-5.319185821489285
3.776499740483832,1.4617755472700629,4.431599040781631,4.918171372949383,-4.974242502021721
3.175449099042861,3.0467900335909635,2.2955200842281784,1.476189441290774,-15.044809193617702
3.0238195879319445,3.259973704628648,4.648783717534336,3.146302542878875,-14.564944465321265
4.575859942536363,3.741476147891529,2.2431904753727108,2.76381601125967,-13.895453585095357
2.7644421566635944,1.7890679958561018,1.5690437628039091,2.3828648393582537,-3.2566418666982453
1.7172284180062536,3.6406047686765977,4.968004616206658,2.0367206309726216,-15.24937795866516
3.7362253319370815,2.2855914881414643,2.468546834205275,3.66150794773793,-5.757223119623312
2.0478484009638787,3.3230557418258955,1.5215419569275426,3.305019017390923,-3.132891825236234
2.1142248806959185,3.183836264267711,4.813608040716273,2.0967947014642307,-15.453139244585442
1.9928674479740311,1.0430217187742077,4.240288636356515,1.7679909803343454,-4.985252272009609
3.098912370330513,2.5631151234790286,4.3109747582898725,3.2482336297173107,-10.541578092062815
2.8951810541199325,1.367046190931554,2.222187195650436,4.929549712649343,-1.7841538744886714
4.250862050645097,2.575036468231791,3.4972032259822425,4.939890227166,-7.749326646664908
3.038127997963178,3.846504772028685,1.23421427616784,2.902595737586944,-4.969084190074727
2.333327477693208,4.514664849318452,2.4369869175081917,4.963950051882483,-5.171624757414716
3.781637338341561,4.10754619993666,1.6689383352412723,4.0151653040803925,-6.456530320381182
3.655489376393384,2.114157093730701,3.0964789474800303,4.579252756943301,-5.225842263517549
3.5956441164223274,2.9741730259940606,1.7859170372366062,2.0264510269706912,-9.424712230325245
2.986272600245257,1.8439794244305625,4.761673002934501,4.2941108154497805,-6.106211466050915
4.8358837485158,2.835371937874707,3.5706294766395126,1.871522209956184,-26.159876503655248
3.770273020750674,1.145312749636494,1.708669468669418,4.967420203151884,-1.4853337719423931
4.545659173756127,1.318971937996415,1.4379266143532656,4.4698141555376445,-1.9287666191248083
1.9476181725944597,4.063216998750207,1.2055188193083295,4.610352328342138,-2.0692535715454468
4.302331694563552,4.6186303745832,4.441596497177821,3.816319146298047,-23.126585313400877
4.180971913727799,1.54074683668235,1.065002561391581,3.759690813121332,-1.824765477438676
3.647987124755121,3.660917917982813,1.650680179420129,3.680914614233112,-5.988947164680534
4.049642832214868,1.0119930757133917,2.554655534481019,2.2879105117840117,-4.576016454727735
3.546931728148353,1.3327620067581123,2.142903174054388,3.1289913814639174,-3.2374540578118687
1.1430839591559834,1.1543459081492031,2.479552969688362,2.9593164901945017,-1.1055950215005812
3.851660874214347,1.551546367583771,2.526642937624628,1.8579758417499912,-8.126744580475808
1.7959740633914398,1.470652638375574,2.9149082911087003,4.2970378472275605,-1.791702433637555
2.4628881539848817,1.5947353926684102,4.045738294455072,4.374195619834051,-3.6327282195592927
2.944195222500157,3.9916589912602896,3.345364231035306,3.209017415741298,-12.25155942653435
4.474101283610064,1.9115500670068588,1.6992486942639735,2.1961417512521386,-6.617410332191827
1.7052093913069577,2.5640533856795216,3.4052240356385703,2.321843019633806,-6.4123558558732086
2.578823669930485,3.002382603611909,1.011129367519371,2.5481240928589592,-3.072372243497876
4.867545761185028,4.917010143262475,3.0151789461812792,3.064273298355647,-23.550316192631357
4.54465752588081,2.00251620798042,1.4540178294762582,2.898216662699833,-4.565791594713507
4.133225893603868,3.3223026614974094,2.592481418215545,1.9735871240030531,-18.037971015157947
2.7786513426265738,3.570708337414667,1.3985272135309184,2.284736746026248,-6.0732783862496085
2.274291314751595,3.2275890763680404,1.3639554600081674,4.751547552707459,-2.1071208208976056
1.7732089143739502,2.522935179160011,2.564318068301472,1.3248408560653155,-8.659128374261138
3.293437354449169,4.478190883500794,2.34080633839864,1.5680616075078646,-22.01680883505637
3.285537517196452,4.561916678968828,2.3207204568120527,3.708377037524969,-9.379781611089326
4.407318751835619,1.1787215137549825,1.0684962626135994,3.71612740132664,-1.4937161764320674
3.418730425411057,4.498016145534223,2.635131593511756,4.273367316167365,-9.482393002165306
3.1315604082798187,4.997195841826199,2.379471681345384,3.0672903501990296,-12.139835890226117
1.037457707891663,2.02476176419703,4.111112145666738,3.741147874951063,-2.308334708915687
4.9207627045414455,4.077293708348284,2.501855284493186,4.360961017538202,-11.510240550687625
3.365580017843308,1.6438399541872113,1.1820553659176745,4.591987991076411,-1.424152601842655
1.1985446606369354,4.074407323839127,4.704204769027836,4.180517792604665,-5.49508996497472
1.0914595702716148,3.5586954768128654,2.487482066659526,2.3963102398102905,-4.031952382450232
1.532857132768636,2.9383350357609923,4.639167775787184,2.636244655026118,-7.926060071159584
2.1092618142106603,4.226772714490018,3.8201261239116935,1.989924002601084,-17.115145544160466
2.693680219143252,1.4603418308458225,4.413136458430497,3.81881856639564,-4.5458896979599945
4.445748536677641,4.528235114593796,4.674016562116249,1.16632642072952,-80.67593279847438
3.689467586908749,2.300038232883562,4.6144926895699125,4.569021033068914,-8.570369759974946
3.20233574721524,3.548313426904773,3.0548533752147806,1.030262635301746,-33.69234651260156
1.3366358578225537,4.799119023501877,3.930375075356363,2.5401101795348824,-9.925584039806417
1.7871557508938678,2.0115184042698964,1.9154555558561517,1.7220719406508826,-3.998593011111406
4.9289870636946524,1.402268945230726,3.942267579671695,2.495355765844636,-10.91949668495458
1.931739132297582,3.6410008588624985,2.898219388218239,3.341668264649188,-6.100103197694959
1.8129734476514217,1.1570469840843955,1.8885218554600292,2.7960534888555846,-1.416834026165212
3.596053315193799,4.807363130202095,4.231684736921967,4.4260801069599145,-16.528258078021658
2.114596923487358,3.2704966610609216,2.447015387783225,1.435814262169365,-11.786361128600852
4.00581523310267,2.1108629395330407,1.5453105363525412,1.546412546850143,-8.449701165312197
1.9042067671635845,3.5863498138475203,1.42146426757252,4.981052442671665,-1.9488642345286904
4.106157309010039,1.6640746911355109,3.875745792731111,2.4592920587268634,-10.76845941835552
2.632955275532331,1.3924740264565745,2.768992656426424,3.850407315397755,-2.6366089098796426
3.9517641505845376,3.8850094928386314,1.8022663130412493,3.545642167560982,-7.803818550407927
3.2913841632108247,4.350397559192743,1.3846110749425216,3.651121709357475,-5.430114815153443
3.5682188970210134,1.7439441596730263,3.803177692438727,1.7563442261517084,-13.47476014866974
1.8078085566843711,1.2807555005326212,3.964173019781048,4.133497665608198,-2.22051428842164
2.014339288932049,2.954837402385881,4.906231232832999,2.1593495924803245,-13.523567250678164
1.7943030862258924,1.0075127546047442,2.961284654525028,3.14022605080903,-1.7047692412922015
1.901435512127049,1.5983206892280744,2.13509258142327,4.829945246518848,-1.3434454164302556
1.7009123472525047,2.702310099722589,3.9682653697489263,3.102739919771285,-5.878580258225675
3.475339394724152,1.978652766126288,3.74692007716093,3.8151806441927416,-6.753456911836628
2.0398338417350623,3.2335920433452348,1.933562527021134,3.732186698288035,-3.417235270492419
2.711155623561119,4.950602707925892,1.1245033928540051,2.480041394467639,-6.08575357368494
4.809819839576138,4.766809109483955,3.1968829539218224,4.308856396965616,-17.010664751662436
3.2519876894726525,1.6161407437799662,4.253102453076616,3.024242345522593,-7.391240376539832
4.047719239154014,2.353967632624853,3.2234834521772044,4.3231869087214,-7.104480078939419
4.237142373134963,3.050793700430181,2.6551960944026773,1.037089975557385,-33.09528018478616
1.143313921868283,4.481070581078431,4.420777908944537,1.8161055785897544,-12.471103434426876
1.9251062825711869,2.9463165166612333,1.2654895161914013,2.369123116198275,-3.029737714200316
2.863796156784613,1.4373274938515703,2.7540351021781,2.1088705662419027,-5.375481616503
2.158007280990636,1.9463615158326504,1.380842827321235,4.41327701351865,-1.314193984033439
2.868698499973965,1.2380875139948593,3.123512669574574,3.400852782425806,-3.262058082355678
4.545053798900774,3.180780346610262,3.975241361431919,3.47144513121736,-16.554874956201676
2.97065677006399,3.100853294762681,1.390066360169869,4.160576732083412,-3.0776249457486737
1.5304211309417437,2.222760946113736,4.871360171995983,4.958141724135697,-3.3422198606296485
2.5084255902361376,2.34807051124361,3.009898040359301,3.0554220358367625,-5.802203207829936
1.1436666874625128,4.410041861242513,2.478324166997406,3.909365614835882,-3.197378175458367
2.329695423845276,3.732518191292514,2.279773697472677,3.5085201111847426,-5.650265405886821
4.773130490274382,1.7969572270967995,3.975586639209803,1.6147402061925629,-21.117359360522432
2.5951340894230035,1.8340564061201268,4.059872683927372,4.220217411533622,-4.578783196014067
2.2069317398373376,2.29323130713157,3.6833386763103584,2.936376768224998,-6.348434406086176
1.4632887391242146,3.057071366406123,4.94204730069729,2.2042651272675493,-10.029485979762844
2.5054844932941145,3.935498449515602,2.149900930839802,2.832134814540266,-7.485072131667084
1.185964657515072,4.418463802249268,3.5372233205988324,2.3921952320912925,-7.748344248230503
1.3453122029286613,4.410150735283455,2.419271446710212,2.8819087871621734,-4.980591047836199
1.144682405508254,1.4692346807065788,2.6331141382700443,2.553034655935009,-1.7345593066881666
3.4861623501467043,4.540835102937782,3.336950369713845,2.322651422648742,-22.743068002976266
2.6435269462569795,3.662442595711617,4.716034636040249,4.302727917203714,-10.611766120202182
4.353041363238515,2.529616847747425,3.3017355703154365,3.2032507391257607,-11.350079211875965
3.3191757154186585,3.401342958494886,4.040680324145505,2.3795973929484284,-19.17042216827464
1.7364724502319584,3.071277270630117,1.362110182514427,2.578028632563937,-2.8178081844566303
4.097528443900686,2.4392939704789227,1.4363941908421172,4.691323080407402,-3.060302918984555
1.7029736806937463,3.811131212323163,3.958694933497472,2.248125620520881,-11.428606967813504
1.2268464071919891,1.941198237327156,4.6044872161664365,1.146615083410112,-9.563650679277435
4.162587582254316,2.172138725448874,1.5912617872163706,3.8761515778654654,-3.711862024662442
1.7377108408642536,2.3435075717105907,1.221634697463795,1.8723727137813384,-2.6570083993922387
2.937291002783195,2.561027470163592,1.04687143782885,1.188157769699964,-6.627968724812033
4.713441190835771,3.258184394549205,2.7042133345176125,2.333507317516528,-17.796948139907208
4.256027699289595,2.476905368089119,2.68785700241988,4.25010983428511,-6.666837453759253
4.629355992916186,4.509367643893896,3.175723240687469,3.86302149436436,-17.161361743998423
4.214217402432297,4.270427685765801,1.2187354949976146,4.607956821390619,-4.759807261392137
4.087496464505413,2.919403913365705,3.962749015592305,1.713283356225343,-27.600626917798056
2.475111261622867,2.66131030803451,3.6847840018250646,2.06767272975148,-11.738712803891977
