r,F,theta,tau
4.577173605827559,4.823897892229493,4.168899405398769,-18.898322693327565
2.764816763243147,1.0295266070612992,0.4966900785735928,1.356386351196179
2.1190964829141845,4.794276829633777,0.9062161883022628,7.997340173941896
2.793548174439212,2.5013508059777307,1.4739698180095218,6.954913677571908
1.7213214188771442,3.37796802408508,2.066738454031096,5.114034003912847
1.3804553422847077,3.3943585125018383,4.160249804400938,-3.989477217950024
3.724752017787601,1.3834717069175562,1.1040440604169666,4.601885965496892
1.777059191311912,3.024566371749399,4.203324236911988,-4.693308331965065
3.911326178887003,1.3263673574463355,1.4043739687480312,5.116178567828777
1.5949448389836336,3.235203621173934,0.7548066346870286,3.5353431693393094
1.0215601463590405,2.929536128135236,4.131697680945795,-2.5021451832598256
1.3957811313934383,4.961430096987852,0.3077352018863649,2.09761087135828
2.6828768600910142,4.49565175225189,0.2842992383026993,3.383006788234894
2.790588022251045,4.086305433941207,2.612314223755705,5.757594414529848
4.241437220442947,2.2197070322026358,1.0894112230012292,8.344803901996183
3.020381386501869,3.049630837725537,3.3281304143770774,-1.7082610722373937
2.0894471137882427,1.536970577826407,1.2386497756658916,3.0358973287477964
4.810450881972551,2.2277232307748225,2.936440821375278,2.183090574314937
2.512496586790744,1.9911954081105,4.303572546053661,-4.590594821395936
2.3909345779365734,1.0565215187760084,1.567546075258302,2.526060488694817
1.9606388757909297,1.9047031406828845,1.9578840947625535,3.458132889645795
2.0620883749335905,2.2015453142449424,0.2371435853170844,1.0665176593976864
1.3275094436587485,3.0147837950311653,2.2562382232243343,3.0982250463055574
2.669846559910451,1.901158444638539,3.572885061883233,-2.1219144283023903
3.8403474415892576,4.438864089189659,0.5105418388045763,8.32991027484558
2.0616016191857915,1.272055631248405,2.2925224527098376,1.9686016524564545
2.497240048133213,2.959520106616916,1.285273050703171,7.09141794467249
1.402756795444439,4.088238635481403,2.5834587197071865,3.037176792862887
4.945646967304544,1.1530468781671952,2.1379865388297,4.809620736122094
4.986260566375929,3.917358563861715,2.2830827136050877,14.783910634978689
3.489185443825858,2.7545189184348176,0.7686286887292948,6.681106651026527
2.661283021604145,3.382084231903161,2.9278957351910053,1.9088124276741096
1.1963494064197495,3.495741286317624,1.628363586349975,4.1752001625404205
3.702242987038869,3.1012628879598743,1.6500545059063876,11.44558466622577
4.850395032103354,2.603551931419114,1.783265559807169,12.344286271182314
3.3411774173722275,2.9989233497551275,4.8051186374527255,-9.97688617837726
3.943148012434017,2.7739148118668613,3.97297411229268,-8.081651261827538
2.694637025541706,3.012065712830548,0.2119014029407873,1.707039375594752
2.612045115794697,4.785713182623496,2.07025107293851,10.973485820178835
3.4514732840554827,3.0341816287216523,2.298906896084814,7.816943373489687
3.2221130490540397,4.498894014707242,1.7445155611198904,14.277762624653423
2.551766251330002,1.5856630410819177,1.2156950558867452,3.793801623348623
2.076720803720365,3.086569581978726,1.4705967085437388,6.377792377819237
1.0719641245081797,3.2456356620009217,4.945234660730088,-3.38531412959657
1.8913778830013237,2.359396666353529,0.031540631296833,0.1407270682385817
4.2910121797360254,1.07717481906566,4.033390689369813,-3.596983053788104
3.538116982807448,1.5492046219481377,1.0044261187614416,4.625390206085247
2.444905655301945,4.821692836528106,3.5742941581689247,-4.94324629276789
2.416158265489612,4.834716249946725,1.8844021744195607,11.111705284162364
3.4971605255021987,3.189993369952581,0.5891030248981227,6.19840107382919
1.1194095589182864,3.401003410381142,4.272732844651231,-3.445051693449598
2.754024151043277,3.304263316807356,4.238615732278083,-8.097681812958248
3.904354753355887,4.273062865124125,1.5538582308354865,16.681160117883156
4.369689817637176,1.921383090856528,2.539271161063285,4.756726197125673
4.662760980648047,4.647402800218421,1.8422648418207064,20.87614307108213
4.341125489425997,3.905484878663255,0.7082911521303475,11.029332593548608
3.732669726858559,3.489924229360389,3.267515567830147,-1.6360327145701816
1.1872647988372886,4.646264835372652,1.617444126297778,5.5103459407457205
3.740119298806389,2.567757968916921,4.804624681928106,-9.562898620827044
4.676673083357024,1.0003462419389382,3.258099519473154,-0.5438209369329079
1.668573351900977,4.3182554753630615,4.471810966908361,-6.997815630332859
3.644766783768523,2.5376593639950267,3.1698919008904074,-0.2617097998873903
2.793717573791023,4.754412111458986,0.112412944894723,1.48998051918898
2.60154799687385,2.840690121756561,2.165013194854324,6.123418223811099
2.0472072604066462,4.560607988247227,4.908732995208786,-9.157121433178247
3.508155551148315,4.854229084903901,3.2602442875523647,-2.0158273794410104
3.2878798514947976,4.824304092024866,1.1873911209609207,14.710110082216492
3.894916289062373,2.298003929757217,1.967157330484996,8.25661588028459
4.764330264624878,4.965799436635822,1.6889134369782872,23.49386130454545
4.270959925272562,2.323827510259652,1.142229829716651,9.027383336057218
4.262723395008673,2.3647503743659377,4.750787890683651,-10.072846092619574
3.813846621047612,1.1267178084885423,4.901672984946731,-4.220378770438411
2.993683767441477,3.605105013474244,1.735436193248323,10.64660157492876
1.631653235139106,4.219964129275145,3.3051960904015,-1.12147584285232
3.822224832700254,1.4684889665628855,0.202289729935246,1.127702987276774
4.204639659971667,1.7062922829135163,2.9235016287578866,1.552286041937292
1.7966358528809931,3.5447873393607607,2.834313829468153,1.9263130761573688
3.450595986087318,2.642645392703958,3.0205891261810462,1.1007044028790065
2.438871923132581,1.5175103197480952,2.6009702697411146,1.9047994704075413
3.827157127480594,2.18841624278683,3.955427512300549,-6.0883050997264725
2.7345543010823974,3.1676031650261254,3.850081912248631,-5.636242576728657
3.950448143177964,3.5535458126532684,4.576005853747369,-13.90774387575061
4.210556459663087,2.519099109867411,4.153374068948628,-8.992218977317512
4.765853489710772,4.034176686472145,4.503341938620996,-18.80772175761653
4.963292273491019,4.946745189742989,2.1857611998063327,20.054035377849512
1.2607403939153397,1.057990497212483,2.401747277448376,0.8992475290253907
2.047555271091913,3.2973883032692064,1.3627435539114718,6.605986733452848
4.702408573751996,2.8735348412552453,0.0303648226981456,0.410242676724293
4.442033991942269,4.334166910797565,2.191693785134823,15.659162987763052
4.887287383812623,4.92108716710764,2.4649792748264705,15.059534100945768
4.7831491200926335,2.768678984581953,1.447516373304465,13.142498596504147
3.144499597783443,1.8106492007740589,0.0705285124516236,0.4012273000787246
2.4976391204576367,2.9889420854008404,1.0728673067801453,6.558814038268412
4.535952807084991,3.898417285992785,3.232549625919624,-1.6061786539036884
1.5756764024403471,1.253957586883505,0.7011401152150137,1.2745876350983745
2.2413483997534924,1.420663590185908,2.9933427733530102,0.4703303248551449
4.658698632772426,1.0038595560977157,0.6373586830818256,2.782973771725536
4.942850902188507,3.795108266862584,4.625069837108381,-18.687185822824556
2.027286350804544,3.209695218129498,4.8750185017434,-6.421111430455486
3.250276144990154,4.49743439195621,2.180339198153702,11.985362606099956
4.78041990797357,1.8390852210784567,2.1527586822199067,7.344375905785948
2.262719231233113,3.020531743390713,4.912100073748395,-6.698769999058996
3.5381209500062325,3.4409002765128536,4.532060365245179,-11.976912395011738
1.0653579000705196,2.754676649273651,0.4475114536499741,1.2699204717552044
1.8838072196333544,2.168421704318157,0.6758509739953217,2.555348756195177
4.058651894756158,3.3484410728154663,3.6432816883562698,-6.535603141508573
3.6550752142748753,1.8779159771777083,3.923776356665917,-4.837900787622487
3.9383985795343897,3.621984280753645,2.858171739756145,3.989038069529538
4.876304653310246,1.1058295241591591,2.039536867555611,4.810730594668043
1.5399337552241854,4.775356125156101,0.672472869745312,4.580804260701572
2.5799396656257403,2.8238453087261406,2.91481481543755,1.638031179347945
4.759612438713916,4.868456511235882,3.344439227080469,-4.6681861553292645
4.708497615754371,2.418019796809733,0.2049036471284004,2.3165870216028805
2.8395301431808377,3.0328010159501964,4.89070696649685,-8.475177414886442
3.6909412841171942,1.3152970760055376,4.13434107005594,-4.065947837649786
1.266298416653929,1.6539781728139735,4.854506921413246,-2.073314383508269
1.4276844821382335,2.4945299979176734,2.5228777985914395,2.0655728856577307
3.092351015648208,1.689413198319924,2.8697301060845155,1.4028494899068542
4.511334953276193,2.280098814803414,0.3167157241710017,3.2036372784936926
1.8430029767898717,3.139344055067415,0.1062391634792703,0.6135250835228194
1.0913788317628343,1.741222778057217,4.314220320941177,-1.7516755310194276
3.265790603673377,1.765201480651459,0.784775358569379,4.073774366724797
2.742061868421093,4.419445269406086,3.711983197849828,-6.543456916370857
3.791623257004088,1.9724198822478267,2.767601166062174,2.7322129177143992
4.545498355647337,3.903031073128861,4.937405309412757,-17.29397336423758
2.390740375144884,4.921399639193366,0.6253724298337637,6.887684059106294
4.19328225377981,4.480678547287825,1.392933309615063,18.492339067741437
3.22058905044313,2.858541583558489,1.826976096895968,8.905744070878379
3.9319962266095434,4.179741627198222,2.0837393063436007,14.319645080750083
4.039291401996733,4.074332828882848,1.222678440873632,15.470242765574444
1.4044044338276254,2.773897150198541,2.3945907289540616,2.646884326451055
1.8444231371252084,3.5565581551592818,3.7706599505967295,-3.859725223141304
4.93091713598607,1.7481054975813983,0.8290979433521395,6.355543696436169
1.1852476464363857,1.7117432400763644,0.9098593095026004,1.6016012857319954
4.104127810119454,1.7727067591423964,1.5227906117858414,7.2670334451114496
1.7779728725321982,3.765090282719065,3.974137423309145,-4.951361814102312
4.985976224559433,1.5579911642259223,0.5515724088342033,4.070698527413228
3.5062327847066403,1.133529805197481,2.623340339892581,1.9687791240258328
3.291319888040741,2.5960320558275414,4.728202621458624,-8.543303606740345
1.546467990874811,2.730347615335836,2.593618470142609,2.199695195578885
2.606609164239156,3.643516286434435,2.544524778791697,5.339529274197634
1.6143700735722677,2.9883206989989857,3.748430603380304,-2.7511418515934563
3.142634418473204,3.222220356126108,1.227780868641586,9.53635289892349
2.519685919254682,3.0100811048548533,1.126902442245485,6.849420608919024
1.8927422053056144,1.5790015862293254,4.060905789389404,-2.376524984880111
2.5016547306587062,1.0604067116539384,4.933060107801875,-2.5884438003515813
4.557188449971015,2.8599867319492303,3.836364317622647,-8.344176708734114
1.0810550611015586,4.700245970509114,0.2857686884096821,1.432372084062144
1.660369236868227,4.219096893513404,3.5118016968519377,-2.5345748937677888
2.800066892864481,1.838131580297052,4.203485304179907,-4.494673103664116
2.5105045049222987,2.566266974220652,4.460178511208009,-6.238800613977562
2.475551910439296,3.150384560271997,3.999269914307326,-5.898534293104828
1.062470792387253,4.417394625638969,3.0758778086933622,0.3082010127555931
1.993526717045256,1.0714954407186856,0.638580532254524,1.2732088945654256
4.116932989085534,4.613998601966751,3.3153867736348355,-3.2847162810452284
3.810653212639993,2.705051283475226,4.525878836588963,-10.129244053425143
1.553709986939224,2.8230188127398725,4.122275520375283,-3.64435565768684
3.6221044578529904,3.283180069949585,1.626125401440575,11.873823249603868
2.782093450610972,4.804547453190263,0.0485650075473376,0.6488987385430672
2.664805138883952,2.1218382687741766,1.5045641839544766,5.641888237482617
4.21751349111584,4.02793690112453,1.179498822262146,15.70384919594329
2.602846192085279,2.684365002509176,2.600024164178868,3.6016578566204687
4.8327025446682015,3.792016438836673,0.3607126905056818,6.467889191596335
3.378040883458797,1.7083184983607853,3.2415139171670706,-0.5756635571773268
3.0648873112003274,1.3504648410769766,3.06629635804214,0.3113586612524655
3.642256515346999,1.4564376728846955,1.6698313941245209,5.278726660571775
4.354598566346747,4.600987263083344,1.957236863446632,18.55796743475349
3.069913545622294,4.815242768060463,1.116238898278071,13.28130873462105
1.505590724280724,4.607215866277125,4.231889144636988,-6.151110721192582
3.2447476541969564,4.551591690800471,0.4398545783594815,6.288657286263561
4.0325707837513765,3.0577041477257985,0.3872210935639214,4.656168315551383
2.059504188914642,1.4882337622089272,0.1105369581975956,0.3381088842355129
3.773847205781145,2.5697035708192657,0.1567366154635802,1.513764003752187
2.5608165802098477,4.222010436991195,4.061952801020993,-8.60423949236732
3.579262055787074,4.888049611042014,1.4388365632355788,17.343502568040034
2.6889698121800727,3.995303973562993,2.233821121458919,8.467122722874375
4.052539609596023,2.632342797672267,4.4676081127973255,-10.349674947151495
2.983426621054368,4.381140513738511,2.443577020027867,8.400593295953687
1.2473403256503333,3.69267296206968,3.1093522915195004,0.1484740243357252
2.4291542405780597,4.983555652620145,0.4896390801741679,5.693459317561261
1.0609457954150034,2.889881200365239,2.00431910021974,2.7823757900499397
2.11383724652274,3.6402393169528056,2.63264077905391,3.7494212232942905
3.9999970329718297,1.1915822756224128,4.96389197487762,-4.61637448944276
2.958148919071361,1.6809318712067527,4.235368664927748,-4.417357343212124
4.729583682836257,4.527082777945612,2.6949946675045053,9.24749790113691
1.2429322723700815,3.512783464832315,1.919826540962104,4.10289396728461
2.5158915949909506,4.736025801437107,0.1481647321190987,1.7589790381049877
2.8292941370269413,2.5844904554117827,1.9997990976122992,6.649651954499055
1.2819235505118427,1.0325314949263844,4.971408890089678,-1.2794722157610832
2.0839458889046014,3.289282193949384,0.5031211570993432,3.3050710265645065
2.088800542496753,1.4873689961140206,0.9218718555100424,2.475307592865166
1.0386127324927172,2.9635585554190444,2.621208016296333,1.5304192274550874
4.480713438404367,1.1736805005472046,4.701754340209559,-5.258628613377084
1.3287845936930205,2.5975951389449685,3.3835393862715355,-0.8269902173890995
1.0698594049097323,4.2655317772786905,2.0097795778831,4.130825871450206
4.7026451896458745,4.3086002930159,0.9537099569730484,16.52488914739055
2.603703425687609,1.923038147340244,4.7990995536078405,-4.988209599578526
3.283118882733309,3.723916620898783,0.9769328210238,10.132775687135265
2.904357156298436,2.5853187847398664,0.8617503794516512,5.698970501993131
4.827139412973389,4.88355636933195,1.982838725445497,21.600609434782424
4.790723387455564,3.2501612926811214,2.3904187559035632,10.62690737050302
4.92421854703907,1.8511192377730712,0.1183958696546827,1.0766961615914652
2.163743699352172,1.0799172249548428,0.8382775068510762,1.737291796321618
2.956770769969993,3.894670900045909,4.205527013704076,-10.067810982977118
1.9263443106051,1.2749406332929896,2.2145166846132245,1.9644565789949533
1.905514575436822,1.7783267220751604,3.1554525279832744,-0.0469644477127252
2.266799906865148,2.2048359574548217,3.215554372835429,-0.3693179689845361
2.7504804175001136,1.5044153969633831,3.928681963932787,-2.93085642570781
3.1169625462205213,1.278805142780779,1.1089903419977771,3.568452621637817
4.678429459232609,4.858495342645894,1.661587745995211,22.636508922914413
4.945913580641298,2.2298614810833293,4.629853920662366,-10.991159542708628
3.0201416443325324,3.870348500952524,4.27236910597062,-10.575543858908354
2.129648579780776,3.224286744975217,2.094673828920558,5.945690852274732
4.540588360460806,3.0157751343395924,1.5567308429584874,13.692038959417854
3.48574773130272,3.911757259020698,0.2698863113465094,3.635495511052608
4.729426971410756,1.2251024412328109,3.138443101102564,0.0182485793905683
2.421693833191706,4.379150551328696,1.7209895250305056,10.485573220780813
2.5770330177548706,1.877276341566696,0.4329527958078488,2.029714672402835
4.0025323858503965,4.426415722979261,0.1724472337115418,3.0401053741071724
2.048427309368362,3.992183941483443,3.65111676137045,-3.988769478676292
1.0233382544939351,2.3347592099978387,4.571914656134528,-2.36571359174362
4.416486589676897,4.0229893008224,0.5177362205155756,8.793379352426074
2.7765179526725303,2.392719470811768,0.7436693434917258,4.497555040838498
3.432933372580522,2.407113119850642,3.6463776135779087,-3.996367673019057
4.790805558831165,1.7319766725330583,0.8383952798914512,6.169828153468065
3.712932821653176,3.1815445523717907,2.1798776084339417,9.688601328469712
4.888670204692291,2.798451044160252,2.4159950871558697,9.078277321074646
3.860787902313649,4.007931431831353,3.520457646977466,-5.723225536381782
4.319773473046032,1.8507587050960843,1.256093623762628,7.60221842839184
4.287570450484893,1.0825423017571016,1.365921958379711,4.544407105960771
2.885918298606605,3.2467475242143533,2.9417221818492187,1.8603119665801031
4.7506018014728255,2.451880667907716,3.237091353902736,-1.110670127015489
2.1264399358998767,2.402054785546984,0.3448371107394732,1.726666511806992
2.825035166039201,2.0249713611805307,4.115128742250825,-4.730259530911312
3.6059744757126895,1.994161135680621,0.3941972770543106,2.761786255897383
4.233714065504488,4.303626035502603,3.7151037951245462,-9.88606889702142
3.494749524823959,4.982667907591818,4.664937400165262,-17.393575769949933
2.3574450176444883,4.404884713906333,2.295641553201783,7.773688434521114
2.53613808383607,3.165341827962341,1.49024698591108,8.001715246712642
1.5229924476753811,4.279505402684759,1.6550381238674112,6.494541226770277
1.7587269161540977,1.3885865769294714,1.3933142890477623,2.403781825835516
1.1009272862883126,4.349702095190965,1.767164484901537,4.696674692489661
4.188949336042375,3.9532400818771976,1.7671526270901388,16.241706312442446
4.394173169196108,2.270613738871108,2.0454648473286303,8.874403503636781
2.884337527002096,4.725484884602377,3.185378167901037,-0.596601218145183
3.519984573400324,1.6478875905878216,0.4010011337092062,2.264183816247933
2.900580575197885,4.921796356280714,0.6884293664190633,9.069942959418666
4.276073017213192,1.7857474796087924,2.441489840867335,4.9198380693591695
4.794322252320423,1.9052408265806928,1.0363346373941231,7.860490659343578
2.647138780296208,2.0574766267059306,1.0971182116835982,4.846755547816681
1.2001246355836748,4.337029788562861,2.413065259064262,3.4653252103701
3.597547281990452,3.49452399819012,0.1269895167134882,1.5921886249254986
2.8888505396804427,2.6891956306857976,0.7343313997791806,5.205725533712173
3.127629243465031,1.1352205685613797,4.095718333610322,-2.8965677863527937
2.871460123096011,2.925319500589872,4.821109284266039,-8.350343099732168
3.622964824594749,3.1612017840854847,4.838288919078499,-11.362273736782877
4.07644151880536,2.769728580003946,0.8144219699637639,8.212007689422485
3.925261633321822,2.1253974410648944,0.2404967481957615,1.987116669024587
2.681510455828772,2.453376795365121,2.051997620330002,5.831669094250341
1.553315333228992,1.4955092936281562,2.6176038060264624,1.1622834069788563
3.6637349844186624,4.7709984074289125,2.959409706192986,3.1669117825455206
2.62795922012722,4.119998042906431,0.5086916906568761,5.273219048557247
3.5757941560519693,3.586191176066573,0.4298191624843378,5.343627053395552
4.793081463162656,4.533627169958477,0.2420748669508765,5.209072131838073
3.139810525716672,1.8849195445449007,2.4058359770447653,3.97205036224439
3.351788770162801,3.5756321543227485,4.331799328338669,-11.127203044462789
1.3057245336754053,1.2171772221551858,0.5424559165345905,0.8204607128300057
3.286529117534842,3.59310794716782,2.765042549518681,4.34228647477259
1.3446473535395254,2.41555997707159,4.370340374838399,-3.059913658365241
4.318604485741664,1.1337388207462809,1.0804698118284284,4.3192986744079205
1.9030666318930347,3.825612743202148,2.0686906759184707,6.396483947240324
2.1090762107142584,4.907322907678454,4.102326910577641,-8.482921739548667
3.069275687660697,3.938691216962648,3.563239829316877,-4.947562515891377
1.6457771587111845,1.7913721643905007,1.0326477147591229,2.531498165006216
2.438231190598277,4.734401695691705,4.264158777022466,-10.40324041048927
3.979679040257268,4.531417864992109,0.3217465203622505,5.702652452883732
2.887036972974293,1.354501022634087,2.329540936444248,2.837847073505779
2.1297861231334965,3.651435504950908,3.84068242832226,-5.004520978403612
2.0724847779198634,1.2746461810944942,1.972620897774926,2.431271812068843
1.6403889941577567,2.5376840960021143,4.0958783219129336,-3.3964234584434743
3.940196577216064,3.7712744177841935,3.865413462962092,-9.84078034417016
4.001002560043887,4.119396291417212,4.874920147630278,-16.26450028179653
2.525652901632564,4.949859051970662,3.012877667062048,1.6047070167463466
4.035296601547671,2.6535608769670285,3.2802820685960987,-1.4803168472215125
3.9718048987695096,1.2000741740704983,3.0482248597733723,0.4443875809317456
3.5620550032397427,4.186191068778042,2.595711646753239,7.741592601094441
3.105548296519298,4.9139556920032135,4.237758399471735,-13.573652680830154
1.6564391307843724,3.339564571327428,2.32799757597252,4.020287512989714
2.747145598194455,1.8139494143433383,0.2168810586527142,1.0723052676012417
4.818326318021878,4.65363510034074,3.6917567466648222,-11.723212538024963
1.531633087787343,4.208681145291399,0.1495215220870627,0.9602515901387776
3.1405808490339995,2.6641634162164296,1.2404845470300878,7.914710074947504
2.5224696059185296,1.1647336498828773,2.570321375557528,1.5885850181479555
1.4708243871663238,1.275309988806296,3.755997305185207,-1.0813216994733397
3.8500880157022297,3.2984373753463143,2.942565969226038,2.5108410985747365
3.185274493898848,1.0425367561385372,1.7552456464401067,3.2644369085025797
4.002735637236676,4.896526247617087,2.836140033222769,5.894057220495102
4.454899615924458,2.642945669196104,0.7319606986337135,7.868949055179808
3.754942726790032,4.869372906790396,3.1092140596477207,0.5919137806396586
2.8466182453469524,1.4531634680105143,4.261869631496907,-3.723856005774557
2.721397951282721,1.9606454280137533,2.256999445245289,4.128000543073774
1.9217404492429544,2.3275485868686925,4.814626034263954,-4.449588086351009
4.0820049736746045,4.670500530657996,3.2069725102455053,-1.2455795655927766
1.591950129888024,2.457528173414902,4.086830052126219,-3.171420522495422
1.699284647155975,1.681936464208292,2.9265440527055517,0.6099016045223803
2.889456803007637,3.491424824968267,2.9075690984632576,2.3394137748362542
1.3721402848294597,4.198259597897554,1.6894851449482855,5.720073833353896
4.935558946609233,2.099524086780658,0.4269454790735866,4.290960057131183
3.5260109967715403,2.290636485836467,1.9503705044713509,7.501922315403835
2.198807513849696,4.904226026492136,0.164013527934061,1.7607126847506327
2.2744842797121536,3.200759403733476,2.8541891942037934,2.0636335058512656
1.1895666782793874,3.1784415886461748,3.852316887191754,-2.4666387406804104
3.0392569972264085,4.717562481805914,1.4356427002669707,14.207132490848892
4.4432734448991145,4.380872074677731,4.5741508970023474,-19.279718795370865
3.951302569740476,3.555913284531212,4.336729570885563,-13.070691017520511
3.9087391183991063,3.757635958616906,2.862524369264554,4.045852881403241
4.64852336948612,2.2975760727872,2.025231350510735,9.596379901639994
1.1905089487910412,2.560766240476076,0.2641975658418344,0.796099381214225
1.7806224894408071,2.1663026907365963,3.543460140197488,-1.5087618907442948
1.698828815739715,3.941652140231569,2.482866337335703,4.098807266098945
3.092980826836563,1.720119475873354,3.948674812410665,-3.842702550666461
2.65764274974997,4.098777388070129,4.363599838675651,-10.23718306870927
3.125549093719384,4.857597081238898,4.518845602481679,-14.899180820844135
1.6897775530346633,3.169141204938553,3.18753510970702,-0.2459419131274377
4.226273847441433,2.449605747059433,2.8113735721132,3.356867409508401
2.79665563864312,4.251930301017039,0.8595452420840982,9.008116944320795
4.996853395339405,3.03348529508231,3.940631903471613,-10.863447360918975
2.018522633756068,2.0825129600897525,2.302588481703326,3.127385887547589
3.780925424490686,4.1910513689167335,1.087627886924445,14.032113088151814
1.3864867607074751,2.8766137702758536,0.4978227719748707,1.904509415271994
2.234839552954504,2.140642166842532,3.594881919305189,-2.095029532522857
3.623860011945124,2.7177635301638365,3.870423000516361,-6.559273389966332
1.3969419841709247,1.0361651825556808,0.316615400628123,0.4506703657320465
4.784551026504841,4.91027859517448,1.1355352528966256,21.302946373586
3.481018896585242,4.8171114407461815,0.3698067152134082,6.060710574848852
3.43443342360352,4.518351344681659,2.314618963864316,11.419455905348212
2.746811203596802,2.5216913129626044,2.8871007419065773,1.7437998059566406
2.5252640159117794,1.297606675260969,2.19247103545614,2.6637241981648336
2.88258848487376,4.27122256477835,0.1538836525365539,1.8871740333149647
2.875393099467704,3.3171452645871367,2.940683609369275,1.903424203030296
3.733465799921402,1.4862812548053452,0.4965541855696775,2.6435270345211235
1.9465597132122896,1.5117615352830298,0.382304913982604,1.097816308048072
2.54810805747066,4.987410250304853,2.4487206102228694,8.117523972898786
3.5774207705915058,2.255067403893619,0.3955199188973957,3.1082436653719427
3.2114409017206795,2.095400629215329,4.16508962755503,-5.746333189192554
3.429743745079532,2.554157939168752,0.6699142270508046,5.439314857840936
2.4854978815060997,2.8918406598273294,1.4184106903528748,7.104371456830076
3.324104892555305,1.8019895173191445,4.730340420966656,-5.989037045036754
4.323987062437969,1.081850946168371,3.1551111125720825,-0.0632362015301913
1.6662198298279192,3.499139826426364,3.863143865533449,-3.851229068805196
2.7353498106935543,2.548093155494137,0.4482859613800721,3.020915802198947
1.4719366199655095,1.7406666029924662,4.98663061642265,-2.4664055199964414
3.3859658143809224,4.146760449132468,3.15214046473224,-0.1480968457872399
1.5408565237701275,4.911283308143015,4.309432360914901,-6.961461972549981
1.4896789913599542,2.5174104723051944,2.3611730348959186,2.638510184920251
2.2081847312448724,2.957558349538425,4.869485759788148,-6.450412251878107
3.559558147360616,1.8364679090048737,4.659421569173094,-6.527846502259796
3.4355826619158,1.4127569288577018,3.628560848094916,-2.2712558737531525
1.4384380321607133,2.681578881682131,3.154002217052862,-0.0478659950579891
2.831606197760196,4.337515717437952,3.578284079554524,-5.194652224715444
4.815897071018839,4.284949214985389,2.370185895501517,14.38618582969412
3.441781606859032,1.2302467137784538,1.9493166758860752,3.9345090062123216
1.7428939523105442,4.988243766292947,2.8605187911554344,2.411601611448095
4.118533816934093,3.749643192235693,2.287480988925832,11.643856031741914
3.9620770790898185,1.4728338667142031,3.942035712172058,-4.187918953648027
1.183337862912952,2.1779719178933323,1.991148232370956,2.3529128240477464
4.991141247682835,1.3779524865743884,0.4078155391610494,2.727672648746669
4.071226533226458,1.0132514117390463,1.886167741761404,3.921727477411266
1.5182987162030537,3.7622852822749695,3.861614986803344,-3.7666811111359
3.459194271242029,4.743938918991018,3.090032624089076,0.8457358837781286
4.79445081002404,1.6727492701758555,3.4723925286753268,-2.604865213187789
1.7642982557852953,3.8016843513283063,2.501364155489255,4.00680120425523
4.906281987180654,2.254605177738071,2.4614457722223464,6.956801180708148
4.514053721703641,1.2715856797938057,1.1507417465740404,5.241008304746636
1.3776240705930594,2.825253517698989,0.0924022762822568,0.3591307782012572
4.588721679961705,4.059098563382603,4.030107359100806,-14.456366774211434
4.78584887317108,1.8279505672659575,2.3189803069919703,6.411848878693813
4.07393999758483,3.906144770429461,4.91803245371267,-15.578100777679492
3.855004883001402,1.9368884378903477,0.5116772042197321,3.656004498487504
2.614117319739806,2.5337098188471354,1.7980427815486175,6.453129705173552
4.390495808678921,4.792704545555127,2.7396653800046007,8.231614552525908
4.50703016464747,3.844076413025865,4.452518963902735,-16.74364114681729
4.698294024726759,3.9463439429846328,1.844412545623539,17.851356532921383
1.5719534558894537,4.132144648771288,2.239041547295538,5.098414551652008
1.2947955910869688,2.5863438085719124,1.6043483872165176,3.3469018044348338
3.839487886929249,4.568403807151045,1.837254456849157,16.921325381672947
1.912016678554071,3.7343690547445023,0.4612399763383001,3.1777984770852514
1.4108971618514063,4.338957185655263,4.251050694601244,-5.4818321657018005
3.439583716865324,1.7162687802298988,2.632917772710716,2.875002825508981
3.7909917048907498,1.2794758565106772,3.6989787369841887,-2.5657583511825357
3.204933424191772,2.6090251585372517,0.3430448011784603,2.812525788228484
2.4695821745153697,2.6001276597184213,0.1275857840096445,0.8170366706609502
2.3827519976864595,1.963176421146521,1.461964917639185,4.65008751696755
2.61132206747016,2.4544440013604865,0.118422790833822,0.757239562338785
3.585411536326894,3.6438332801887134,3.66240059154726,-6.500719134102351
4.168362965441228,1.1583782547427894,2.5266868734423857,2.78549629109768
4.079356608479577,1.4927782501258933,3.870707937680379,-4.056936288854677
3.228490060242395,3.054632684130015,1.704958624108298,9.77323000203394
4.522162627532918,2.0211101460685525,0.4102736360159442,3.6454986191816303
4.468911803968787,3.1326835213008666,1.766810667993381,13.731601045466984
2.535358286139366,4.346834369402325,2.3045323344824418,8.184890281764844
2.86696910949468,2.4374083712894987,2.720699877939403,2.855114996937662
3.106926670150276,4.056331749904017,0.9057797054397276,9.917166814933475
4.932548002539948,3.3450359900188293,3.86905050764214,-10.97175796728312
4.310831024515739,1.4899670009544987,1.0828382099476117,5.673380841417117
1.0717000762826667,3.913695910847653,1.3137239182259175,4.056476789880219
1.5630352283984943,4.069095082058494,4.064893735853239,-5.072828668729458
4.5928152019676,1.3416446440647811,3.828370822249072,-3.9069633246185895
3.154760482120522,4.9100108411926495,1.7580118312537691,15.219242226009875
2.681343351003859,4.706919763119302,3.274144760592457,-1.6680280567134296
4.304222945021344,2.1355663722834053,0.6877460234786648,5.8350264886452266
3.529564850132406,2.8498619577541104,3.67988113240254,-5.156803311798814
4.82996249733829,4.295365581464452,4.500404309314138,-20.28205076986808
