m,v,c,E_n
3.7254723672736,1.6937452058651212,8.888115221680078,299.80092930781336
2.5337908366128987,1.8400822056349564,8.894262987183122,204.87529397272047
2.1604488854426087,1.248554706478702,5.937000678064186,77.89340034174435
1.4580885477128032,1.1467033250671994,6.327645118685126,59.36346117753356
3.566803592608062,1.0351761896424865,8.47563752668817,258.1591670122048
4.807763246408071,1.5173103752195525,7.890236603741041,305.00398195284646
4.291397670939624,1.0719896945978555,7.326228239891446,232.84091830549275
3.2642314043143608,1.7465466711632032,8.052380347027675,216.81696558360295
4.367225431840932,1.10336099231438,8.100252770411585,289.2474598263315
1.369418812990871,1.3093489673002776,4.811634746549055,32.94790801229879
3.842424048749433,1.0988269986729344,7.902529054953853,242.3131490819258
3.4657512433097715,1.5958258977505109,8.595715184883922,260.6021072551097
4.792276568979686,1.9082952204763413,9.328750872486353,426.0602241329497
2.9806870006186994,1.865505982941591,4.444597947286708,64.87272593671382
2.420218620231757,1.2132906332336035,4.281755596988052,46.267279143102
2.7441616777340503,1.2564673694757889,4.43086846994808,56.18118976175945
2.0923943885276834,1.7122915334326931,3.4242040887080893,28.330107434758627
2.4181153584333432,1.2407152455808612,3.584711365552581,33.12022604523742
2.4452941991295454,1.8065507803435097,4.412538106878866,52.18515682130163
1.4413956413520737,1.911269196498656,9.64420262255504,136.7779864699185
1.737094828972885,1.949181662646894,3.0996314759743906,21.46471996904655
1.211788462871617,1.8119645953960533,6.056097805743657,46.57759426158751
4.997418607313896,1.823193070097816,4.026286097999649,90.86248429491611
4.2404109385179805,1.5998055861444471,6.4262171535901125,180.80555432298152
2.688176963427864,1.7345369662222354,5.772914980903506,93.92767553530038
1.2014765750643202,1.8571583703057333,7.703835778546338,73.47342156284907
3.220920752799349,1.7527397207326805,9.510116644935618,296.38474802392875
3.368120924743126,1.779644536763809,6.909266662593527,166.4018586207796
1.6118264388260948,1.6311632034948929,8.057961731340496,106.86961776699656
3.774723539929047,1.0075517706988042,8.587097634938669,280.2774802092301
3.6290764409381735,1.6126863295380258,8.588699123724732,272.5492993941359
4.58147224446046,1.7958084574492492,8.912468710951824,371.5362521759847
4.500820744995118,1.0799485171757288,9.456724561563089,405.1573586538637
1.36061780961797,1.3442827263542134,8.139995360066171,91.40900481108206
4.497719073191748,1.9616382786985884,9.03973801769577,376.5112956594512
4.479844805905163,1.7372715383903712,5.5190310294278175,143.76290239611598
1.6216472261655217,1.9267342620878325,9.9771681945577,164.52198451061562
1.109168699649529,1.2829838128396909,9.28574536358038,96.56429915012464
1.5510102342813998,1.5945760118552912,4.623391273644739,35.3212448674852
4.2363538471459705,1.4497693007968784,7.675235838029405,254.13524777614697
3.3882913382749904,1.9587172606452432,5.048561582643897,93.7002437958262
1.779362512713791,1.6492492125523894,8.316945373197992,125.57506216934893
3.053099996535378,1.1695822363777926,4.415422529708604,61.7280402316789
3.546778400169434,1.1014105746670368,6.082705546147779,133.43403952807034
2.545073789659101,1.055358232708993,5.782083668451099,86.54191103963032
1.9930610360043144,1.9311274605763988,9.971169039557775,201.9827615144991
3.699168742652383,1.3184103829028428,3.2370397424053032,42.4411405006397
3.564754432906964,1.2147614517175669,9.40380784806966,317.900483407193
4.210042209608703,1.4214664075539565,4.919882395498138,106.44470658092176
3.196203198008637,1.110284494001781,3.601248932276904,43.574148310677735
4.939174132303206,1.7008145081873618,9.105901130907943,416.8801302083969
1.379981172198701,1.511235197046204,9.369714666416584,122.75794001390034
4.572069738877636,1.544473328748441,9.211456857833102,393.5152441775711
2.059205393615889,1.0256680373255305,9.234630591650673,176.69900783445888
2.2727894983965884,1.3235390434210546,6.255437604056191,90.995507474987
1.89759555628476,1.1746378616588462,5.431055631978422,57.32909366320246
4.9253365384136165,1.21564009855177,7.670888792410037,293.5285860263099
2.207043990116465,1.2430845777968995,9.414364112087078,197.3387186415643
3.127886006501909,1.419013349792177,7.524027172737206,180.30844084099263
2.4672814096835367,1.546084126203283,4.690702123143392,57.50000365162488
2.937176585611923,1.9096688884040751,6.003666645882059,111.6673415092607
3.4413491452800806,1.6809291603862926,5.587904853236563,112.6738188466748
2.0475797558101205,1.815562488664015,4.697916705991325,48.997799238314606
4.357420111917334,1.3372684681909246,3.5006938107936287,57.78160731114588
1.087307942553894,1.6634033761792173,9.912140924211982,108.36536812435251
3.863071713003485,1.7084177031812904,5.777574399544785,134.98717891305463
4.081925807951151,1.297292532200692,7.637279093540391,241.60173875106395
4.482462626905055,1.2191839135893874,8.915764264204828,359.69362312146285
2.379477467114828,1.7366438963850317,5.4025737968749485,73.34429351289494
2.9736752809871296,1.288806717787227,3.376737711311737,36.68396678989786
4.003232234947943,1.8451301904746544,3.1118791306193705,48.14196388701173
4.837659398396409,1.2242919346622363,3.48748098446777,62.83740482820928
3.7870787668164185,1.581983218782427,4.460894787107929,80.59984433286225
1.9367712332043536,1.2014933811148611,5.0486571312331705,50.82652107500789
1.4773695688124473,1.6882809219110912,3.451071437847465,20.17420582368527
2.489302869053495,1.0527625709459365,5.478024375186789,76.119754364637
4.399101284481367,1.8128899420656484,9.489977317798171,403.6146571029587
3.220243399467819,1.5314507252186782,7.360980503414562,178.3892505465023
2.8182188643588333,1.686681317737886,8.10989626018931,189.49911916446865
3.4945299872018483,1.3899015495427085,8.127830361275738,234.3056281953514
4.779999968818878,1.0498442231901697,7.194413833265044,250.0878639655807
1.2151618767261718,1.168348387360958,6.972884071404794,59.92977539560759
1.1682644637513555,1.005204460151512,9.81232363763166,113.0773978696209
3.5334999149285085,1.883707326610767,9.624876595354994,333.79234192092207
3.234721104679961,1.2943685292567837,7.466598984075342,183.1083803488059
4.625513567978698,1.6763813381586763,4.587220700024027,104.5653191769257
2.771601290820244,1.1900715806960245,3.594140625009814,37.94348923585668
2.336740867163205,1.2866999796582967,8.787628987099822,182.41481228772267
3.009345079587033,1.7817154472696708,5.845523420441946,107.96722585090006
2.576435845901597,1.7693311482701106,9.21466214020314,222.91302597719405
4.856304893476064,1.7861927004596438,8.020010376836627,320.4079227590664
4.899334700339489,1.8217461795146803,5.196075287758324,141.24352179131026
4.4325646632394085,1.5475193736427144,8.025925347396786,290.9860911043599
2.7571041593667003,1.060215814787372,5.14440238579163,74.5671678863682
2.059200721392896,1.6650245130213226,5.711717161910063,70.22898057740369
1.640219557497507,1.3174283559473974,8.748850430906243,126.9943854363999
3.915925395790961,1.7422487335161274,8.635801713769869,298.1693149782936
4.062198088262265,1.0072235364861886,7.76191125187674,246.8232720731773
1.4306370223145053,1.5235488591555202,6.729891276944983,66.52267998957414
3.9020251486993343,1.9316125626690035,7.431354655173042,223.159877914598
2.238456888370768,1.8519475497591984,6.801169783815296,107.60806215441082
2.253537808895788,1.667466607671692,7.5943434300694515,133.22160514857973
4.338636585404781,1.8652252088264325,6.454793561940916,188.8218600230048
1.2600402089389084,1.045599104874134,7.648896025573225,74.41801455756739
2.445814472446397,1.9431697333521387,8.92585296886255,199.6486040692224
3.010778466814563,1.913514025490077,3.724869579097987,48.6892238439427
2.144406030026678,1.3327233400020968,9.255621291795736,185.63834327622163
3.313933671537216,1.463498114237372,4.367229217736011,67.08450316515854
2.7828546194802866,1.5226704839750325,4.358560286166424,56.42101633829397
4.1486548174641085,1.355332282011224,9.59403844477483,385.7336951478116
4.051405381673161,1.567210088858189,9.909560128658718,402.916251330333
1.7612082603730603,1.2608943436029216,6.37659376969283,73.05487160097321
3.8894980397028247,1.7984927971514626,3.46397701119327,54.60765050632185
3.3940790121798425,1.7138849429687617,9.799787077772123,331.0554182833499
1.2020418912412012,1.83348485503506,7.952230257924302,78.11941231707827
3.4364255367551984,1.5140291525290082,4.879318634696556,86.06153701605362
1.8909260489590705,1.6810133753825762,4.256711126861321,37.29405521538918
4.951139005668129,1.7779486369963775,4.38018201915932,103.94031347369857
3.890842667821074,1.4386694331431622,4.401220825058157,79.74947964390073
3.366153413520757,1.252377419729524,9.387117805427078,299.29423326762696
3.675824914086435,1.0271175468477396,7.538546136172789,210.86230905118268
2.724347897023187,1.0343578149765724,5.126674091490767,73.10690032703171
3.196424674843725,1.3279406484421554,5.466279671090438,98.45939699959634
3.699054506448073,1.250205649287326,5.4939683495592,114.6592934662523
4.919974646622235,1.71685880038891,5.728579121875654,169.2361608190406
1.914492784759199,1.972987911515253,9.80560498742263,187.92162643312847
1.1646169914247118,1.9160858784437829,9.074397273822845,98.11215208007468
4.503475335141815,1.9064254980326776,9.066766695164098,378.6794685297772
1.7802409703385202,1.3640507742828158,3.5055854219497755,23.749236001145707
3.2191930728455715,1.4543814754154942,8.187098121697744,219.26534614377476
4.732555340194862,1.1396854672831127,3.053300536239028,47.55710020088695
2.283625778712296,1.2898251389615931,3.495426575198703,30.019923179428584
3.937681322083781,1.0191021135677991,7.510436526848192,224.18489306221548
2.9586408309364374,1.454060866054455,7.621306625577571,175.0664049038527
3.921022925454524,1.3568693177448197,9.356015250959649,346.8942666744974
3.955099236122708,1.0651433368323582,8.33129982324897,276.7971140145308
4.236856430264198,1.5632793241202434,8.184622306864517,289.1419231836688
2.285982364756533,1.1405524426307263,8.576877672599716,169.67022000683866
4.785572778738079,1.2798665285979451,6.980379315344194,237.20156248275828
2.9768543518309545,1.9138414345963344,7.422228699616466,169.73300379670016
2.5539018191076,1.8368677821666264,4.72124260620445,61.795655181374734
1.9886724047733289,1.3865190195964132,8.493103273371094,145.39913975460524
1.9414108435183723,1.2516524812122098,9.885986694137586,191.27865804824012
3.904022986585469,1.1534425066034055,9.351017643330794,344.0007769242499
4.449647179826974,1.3972039456518437,5.884692067765647,158.62546580004926
4.593299562306513,1.1668251445744984,8.477031918932301,333.2468185383648
1.69809251864358,1.1353993826070412,9.213286376108776,145.2491413515428
1.286976488686384,1.0228041288576226,8.577421869516566,95.3660840667087
2.5178748862194995,1.761318002274015,8.601766428771171,190.3313281835344
2.7855603090671286,1.489462338223892,3.7210157410347486,42.08764819407136
3.0655827297419,1.679427872051586,6.092035482287916,118.35899168424852
3.0502546629359046,1.7576662285650368,4.99793387633084,81.39265375031981
3.2881460906246884,1.1833482107427056,8.05977949824856,215.9382390325462
1.1809614257596888,1.5087842960919715,7.221551569794775,62.9779501926851
1.4209897072805684,1.2756672497684949,5.736647300323771,47.96445847758498
3.839298086887604,1.850599682922645,8.0156260174038,253.525226920961
2.494312519318844,1.774108902515135,9.800914314244366,243.62303022656607
3.899511681374488,1.616598394932264,7.279081939997515,211.9078229382812
3.173495293455787,1.0007669616543051,9.433830637250551,284.0347924859057
2.6307441374517286,1.4055958698291509,4.142908602780815,48.00035942547601
2.818495796626212,1.7278154925026628,6.947154355059801,140.44183732092026
2.95464757544995,1.4730619179730224,7.120947266237814,153.13630106536726
3.3351611926004487,1.6908501115082784,9.651436509624272,315.55122031442346
2.608186886582512,1.3460168908503876,7.3769953317713215,144.36107400918823
4.096069370534025,1.211002780656479,4.21976476489994,76.13905880578316
1.6027184590319088,1.3028189575327354,6.677429341895928,72.86239572213437
2.5661078507560093,1.7906040739756586,3.76171803612492,41.28957663622138
3.41732975386414,1.6173618827740444,3.594372816162764,49.437962706167234
2.780828220373912,1.310206269427571,8.78319272006204,216.9529603129679
3.121050469357,1.5554105999546566,7.127317126476501,162.46096852930015
1.500329504659955,1.7412204836773912,8.051867781080286,99.6276223408582
4.311402986763564,1.736433537720638,8.15300460164491,293.3150635349379
1.631246830241512,1.5602999807669449,8.842185020494115,129.57106157598992
2.2254049233612214,1.552803240934321,9.096250390232512,186.8769903163016
3.6584304071141895,1.0070195091573302,5.332833785639277,105.94864390768647
2.9684983221871306,1.9655376228525108,7.140088065678397,157.4186935432187
2.2996842021326334,1.9376675557363523,9.218144394831766,199.87948288303485
4.855614198163725,1.9976578536008351,3.2646704464132226,65.4308829516071
3.172967581164669,1.2492488746325952,9.524659983933544,290.3572269643996
1.552021983592708,1.93684067811711,5.6060025162763,51.97646749190241
3.8746529309107984,1.4686227028855623,7.974432502408949,250.6831947386779
4.249154072350329,1.0033214773296049,3.4809485813126906,53.76893714128835
4.785363003270996,1.7193321400039403,5.20739421511439,137.47386363277735
1.3260455356811578,1.155552408040986,9.07306870154472,110.0570853475422
1.8196876579679089,1.765159472158663,5.518812178302179,58.49550891691748
1.9719253070502112,1.108009180665008,8.079148717398068,129.94057671151563
3.599338615744922,1.1878313299039158,8.019393087186955,234.05765392584308
2.954462008428571,1.526772184426307,3.17099225043126,33.89521256849675
4.735442687946904,1.9597861549257336,3.384693326134841,66.53843269928875
4.02872118134226,1.88380042767989,7.08798671200367,209.95199150940104
3.224118096444602,1.0394507392725745,8.891254407028242,256.6405590287793
2.7346333965956044,1.9530878579040565,7.160342064962729,145.73206011546958
3.538882987591872,1.425595309380589,4.723484712664912,82.81912339130737
4.75616511187348,1.81986944456701,9.325860816671414,421.7600275158202
3.344215615228096,1.7684000390870105,3.847728089318983,55.74775489995587
3.729840837663796,1.009127616957472,9.60317110906622,345.8842561670827
4.578024753819824,1.7889343308132393,5.329166072018936,138.0250772780618
3.26077371734383,1.646373910203398,5.826985010481135,115.41826978672988
4.897397164745697,1.95397788770769,4.603610338735563,114.6294232862821
2.208061543496875,1.1425483268352694,5.370582824650147,65.1795348799962
4.436137039008538,1.4696554347866209,5.458646973696148,137.2508373698284
4.925735380729028,1.234057309510597,9.277600993371244,427.7783678250264
3.935859313909511,1.7343164563014488,3.206674870680494,48.1161128163679
4.969143991149765,1.287879637231244,9.377051127058946,441.1125275532178
4.201103543596593,1.0551861554291433,8.920268227876806,336.6504144408486
2.1279921482768462,1.5167794111561792,7.848423662904975,133.59816231660838
1.183283467313854,1.7314597345693907,4.862673224288704,29.941866105572515
3.718048903460653,1.7664821918991729,9.68276506028403,354.5391193930709
1.967614338994863,1.8688903736154248,8.05284771926324,131.1780940651195
1.3958071522954336,1.728927196682255,5.305286766992115,41.5550333621672
3.265252925586984,1.255465510829833,8.48138554808129,237.498792452974
2.24631444673652,1.432844116316174,4.952816473138812,57.56449706010904
2.571692376871817,1.2320319067259755,8.692329474354965,196.29000933172523
3.56913171369973,1.2208547184905345,9.418891392342143,319.3312212553948
2.011129761037024,1.8937089320764844,3.4224973856071683,28.281006224757856
2.907380517336092,1.4815359257301837,5.050627697658569,77.57656741305873
3.797467281504242,1.8453985426150583,6.252081146709896,155.3592227965986
3.747671026262744,1.090894266093852,9.771236647313875,360.06765599182114
4.959020008719226,1.348379079284273,7.5575134421426595,287.8580583937829
1.705087193637957,1.909434029401586,5.311889201903099,51.55716366434669
2.4792811612827843,1.142161554457039,3.072258166142766,25.20812161146911
1.8078941226129857,1.3989101722745108,5.301551122079612,52.68053825930685
1.005608680107859,1.3215569442559354,8.811275100080522,78.96727214098685
3.181344952887641,1.3073954049960554,4.3312635831157,62.60157523482334
2.347115196682932,1.7440226417133171,7.388538906131373,131.85616210114767
1.0060059671127957,1.0292826650687026,5.244694253675827,28.220820237835223
2.216639952087122,1.209798652032341,3.2593409287277604,25.35970092154553
3.1221360512607794,1.6195293052520534,6.326321396534064,129.2625952502312
2.236101304065988,1.849246343090764,8.978038105946183,184.19085774146603
3.080134188510186,1.5213414680751898,4.567647241993289,68.15347027681828
1.1274754618117075,1.6233651038492298,3.247483889288523,13.72893619715927
1.6795463381163347,1.889144739797593,4.752761390228973,41.34530672792231
3.1461935554105045,1.9003105574627943,9.51578746701022,290.744990418618
4.196412276439085,1.8399799026446964,3.4107587431327144,57.97802670247157
2.0864545551224465,1.3638342655431095,9.87323082696988,205.3576904470768
3.840685307393081,1.0803488073577237,9.143834331129078,323.38364755075224
4.529803599465013,1.1034630851539513,8.141011540648813,303.0139810596808
3.3727754060388,1.5697584439824186,6.329590360723091,139.4834822224371
1.7996136588410765,1.673958906869042,6.5986337225999945,81.00871600707572
2.0346681189097997,1.519413685688557,6.973297161832463,101.37526489562543
4.810309950110952,1.1964242672792722,7.522694420513128,275.7294542790784
2.9126445102989087,1.6549852072401223,7.729117403012058,178.13066972060955
4.760107211609961,1.4663690919506398,8.069838940653613,315.23713929741285
3.492656819605128,1.5091977865778787,9.417083429943588,313.78977797809506
4.882912989777687,1.956646018809852,6.469806107314453,214.43221607746736
4.991275182717421,1.6686073734402775,5.806410874181768,175.68866671711768
1.8263275219262805,1.831605807802888,8.780942346675984,143.9860878570061
1.3470500814352129,1.0159413293491135,4.284874141501488,25.457960735279794
1.923081971365033,1.8556896920861812,7.993957266464874,126.34266203841972
2.057657199726345,1.2704372492974043,4.604165820526144,45.38073348972523
2.549010657079823,1.418701760009792,7.023602107068163,128.39168984704105
2.1222543239703957,1.850172522420466,6.245287840936101,86.66602802808532
4.27595365008088,1.6696157148449362,7.824302121001889,267.9440543053217
3.0208499983357435,1.073823701369787,9.766373087403466,289.89246471973405
4.5830356544891,1.653212146529957,6.786188360593344,217.61585861152923
3.1224029055200164,1.0552816367231403,8.812340403041478,244.2350237054069
2.533430595823744,1.5589357462916509,7.405135527860818,142.10801346417347
3.9275123848363127,1.7798036507736157,3.9962501862355984,70.0537399046092
3.4755983231469623,1.991358776854251,5.80846372987434,124.82570105547332
4.472289589121568,1.9533131349597967,8.322425026947016,318.6644654427058
4.883607600452088,1.9039700471147083,8.066336521357742,326.9954827751944
1.335635400229192,1.5842172934046015,4.840415099437454,33.11739828596949
4.845507804935468,1.704755497036862,5.005765750806639,129.1365859412046
4.038637484479724,1.8304527121355163,5.526298523487986,130.71876555292508
3.9371807135893535,1.018435282589684,3.908286083486455,62.29134043677141
2.7408114157223475,1.9338413581519367,4.444666683051299,60.13522546650488
2.1857481485601413,1.4154265217243758,3.8674202573945498,35.12938418934924
1.9509975943561244,1.3926149279997957,6.4936445087736905,84.22825668759408
4.804861094599756,1.8734219007064528,4.0830615911992885,90.15356977166238
4.511931072802352,1.4165032263160688,6.4000925730602525,189.5139885823951
3.809595832544796,1.6942746879930104,9.554062582166145,353.340622761086
2.4022458404810667,1.9312729396396024,4.273733913451869,49.18498831694384
3.224260867920648,1.2207377903149057,6.743590907076207,149.08964726012846
4.987679687116507,1.091153151864397,4.50620992158991,104.3859649847379
4.995731315480953,1.707055104279291,3.9996906032112287,88.37236936528328
3.4407111224022446,1.2039616446792998,5.219348909753608,96.32832821067318
3.496890046345233,1.192678208915823,6.168393911522397,135.61257453993494
4.446188414743315,1.9679047351281007,8.920915504591393,362.77660762453473
3.887629102909474,1.5882529080030827,3.1729743068563767,45.2114646035772
1.3913669225690013,1.0337139147317616,4.638772701414711,30.71199562592975
1.540997175358504,1.526790237677344,8.714032166649838,118.85317002181792
3.847389042311357,1.1866139226681518,3.897074696192568,61.34388258978193
3.01061159320922,1.6529716701248205,4.9913056806578044,79.48926179910472
1.1348397053538006,1.4869269933464464,8.278908968485123,79.06802106742983
1.9147731521369435,1.47039349693567,5.62737545708793,62.81813041921426
3.9536890231122905,1.3935015948780798,8.279063698138069,274.91956251087163
1.9638340662196117,1.6947562108526366,5.40301849415598,60.37648486592349
1.7578091537495395,1.878219229261132,9.645003996166809,166.71371714261045
4.54019835744897,1.6622763218035144,4.4742667351753855,97.89750643901598
4.711134139602359,1.0389573453492988,3.444036070371573,58.61109634289008
4.178114999280364,1.0012437740591826,5.664748752971218,136.21775338325145
2.9023920096792586,1.0841442393980012,5.606213903724088,92.97619191969326
4.88394594438194,1.59783579750601,7.035048934194368,248.2024514275315
1.975909232483514,1.172567755134509,9.488098980945855,179.25341058130522
1.6162451221535172,1.3219775459635517,3.3767414369427957,20.027648025856603
4.093446071443585,1.0631807995040503,5.743149601849651,137.3920072005182
1.966999892508582,1.500904582576585,7.033197174317795,99.59355528739697
3.500375875699597,1.0886552739477129,7.763560425684591,213.0830730429438
1.9784631760158116,1.3366385588634182,5.900099039519645,70.71105502928152
4.337177387461015,1.8225784651807444,8.21071864562173,299.8759529886774
4.811395606757017,1.836909322420512,5.945238621684751,178.811964175067
4.871429974479966,1.3300255521315287,3.2820536828709197,57.398704324947154
1.8300661522768784,1.569416291527796,5.405970481417988,55.8898550654557
2.0736034356567714,1.1715156401903024,6.757355325657656,96.14043079718584
1.798934291140729,1.4317170632555063,7.996811348120612,116.92931668548472
1.0853948098561963,1.8404516627079088,4.418781424976937,23.31124702357756
2.541663403225222,1.2454509620777117,6.8754921456809,122.17163518966407
2.47669614515758,1.897913372524402,5.13906367844406,70.38531722599662
2.0374204023255547,1.6524658627240747,8.549988579807735,151.80230039877148
4.767567813356839,1.3722868828966024,8.565241902872035,354.3422234500254
3.467076298089897,1.159563335973603,6.642455557221484,155.36064579298676
1.9929960291528324,1.8025489403328971,7.091067006274527,103.61795557705793
2.804081193803924,1.939809214824477,8.73645748830329,219.50255692738563
4.199849640524167,1.6085886940929246,3.042459509737266,45.8012921954096
3.0283742741777653,1.8891334125990948,4.781508088132782,75.36907005426391
3.1862831869017056,1.899088991181459,6.008662519062493,121.25312048864654
3.797255825180101,1.571389371926044,9.087852863549138,318.40785706948986
1.10605657938802,1.216933869072311,3.757805305024776,16.508349917943907
3.4426485590958174,1.770725446959454,6.875732316707899,168.4349819430263
1.82590171779826,1.1388312688628126,3.420328770276636,22.65314684589941
2.339479549410907,1.5513036433949372,5.89628394832701,84.3048784264678
2.1011447684521,1.8099545376514004,9.331656328450803,186.509146851641
1.7957996165633094,1.1333622696030052,6.299932893356086,72.45590251383443
4.572343373977308,1.071906612903604,4.431301527288231,92.53248928645694
1.1191526777179277,1.8867982816135576,3.288392238616229,14.77630688136295
1.784896968562474,1.4791697265556296,6.158767456026335,69.74326401719482
3.3367557112318926,1.3580371997420562,9.087303709331485,278.675693688134
3.109130181695986,1.6521016525886347,5.871546113803511,111.70033355318914
2.5425448973468425,1.679240826505644,9.827416025576165,249.21942801727764
2.0949166035758404,1.1855300750189048,7.317613364847351,113.67928711937262
3.827547046501832,1.4364242134739502,4.498221245411818,81.72546241297984
1.7976231763695805,1.096017815030779,5.954045723814555,64.83486887485309
2.300252892838834,1.1843539994956536,4.772103829293187,54.07544804198825
3.3914443833498984,1.325723892803587,8.153457910376357,228.5001433080932
3.3092998187025264,1.4592999359135337,9.50629363942248,302.64735818671585
3.0959802576505364,1.9053532250745573,5.079734568358323,86.17985481545153
3.342757957113258,1.3836415155013424,7.277909468372592,180.3483227612101
1.85680554132063,1.0831319547247116,7.225188495413218,98.03935475851269
3.074206360853328,1.5277462165313958,3.8671342090074754,50.04477149560769
2.813800234654713,1.551332665932566,8.345803042222402,199.4642590597294
3.494694708380396,1.3124054813068815,4.197671969877781,64.82804378976523
1.686385891847504,1.3917383886459378,8.373031962558164,119.89642669348304
2.9613923496252363,1.838240902322137,9.74012219954345,286.08845580876306
1.395615881676787,1.1507660176007963,6.226605422840047,55.05733399796444
2.5216668472241963,1.134628045994545,8.964916918153602,204.3086341614689
4.054819830541242,1.3180736061873464,3.002133069668828,40.67526623278747
1.2965577175060887,1.102481040295742,5.446663970046612,39.27690391378734
2.229913854175627,1.231213813322416,5.783052927821149,76.32643824222295
1.3117407521183386,1.815836742532004,6.585313888049477,59.17968925105188
1.0813671997512015,1.4062788929603336,6.201701518793871,42.70292623744968
4.19627366929054,1.2363588252602973,8.659077892910432,317.8921094296025
2.277334553984224,1.2092982862291504,3.6345492442406098,31.901046747174643
4.136432828651309,1.6668633877018235,9.723691641594815,396.9766971023536
4.621805580404963,1.4204529450602734,5.31977925524803,135.72513684492216
2.9044421332549617,1.6446294942692767,9.608019685707404,272.13725091814695
2.718722997672716,1.9391488334732732,7.390128009571935,153.87199783010033
2.1777091907518447,1.143590902911538,9.444533895641351,195.689818911276
1.4756400009371582,1.4236477530071894,7.694481511141161,88.90025045119887
2.6533906638124987,1.4155067210845316,4.947914804302506,67.79334371199357
3.2037010050916126,1.8237139107768203,6.299448223802703,132.8204048904135
3.3789203238605494,1.2431751205719113,7.999632193383361,218.89031636848972
4.883433692787776,1.1176666532438009,6.447147371450602,206.1040436853154
1.3924789566129752,1.0464239581315762,6.711279947813196,63.49560547803922
4.68920130456464,1.6358663030163836,3.455536725476825,63.56679424011791
2.9680449700073006,1.4451453916787371,4.56845371927955,65.29854430337153
4.219567864009099,1.075814080370644,5.790735624188807,144.000058946625
3.499642609410923,1.877116494354219,4.026151002792456,64.12478873304364
1.1672939977764774,1.0193984196531636,4.590918652709348,25.2324129833744
1.3752034518670588,1.3163278538570733,8.450117890248901,99.40925643704574
4.865124549783127,1.6372847380185047,9.162044179935943,415.0748438047652
4.47256637937647,1.0265332884764828,3.32975236662677,52.1274888425464
2.613629208378633,1.6182512120898542,6.285232195497014,106.85151045856075
4.747647791009609,1.7078571439807724,5.275411639688906,139.6474036347066
3.0325347820738813,1.1409815542367685,9.866499215704607,297.2045673162166
1.6089916465219265,1.5224425670886,8.066969870460653,106.62276805118942
3.12252039740791,1.4967014081186705,4.422785795870647,64.90939122273485
2.1978281442868237,1.2680847887651057,3.3057859838478265,26.007926983403586
2.3739783728486428,1.6369254788941483,9.483328829457683,216.75369669385825
2.5895850465109325,1.1268288983752712,8.838831399581903,203.9755475372652
2.822745242795269,1.1795881804914914,7.646569536649287,167.04557074449167
1.917060753048733,1.6349433351311708,5.571419662257053,62.24745566169607
1.6017069590076003,1.658923522015771,4.556269884554418,35.70128547047107
4.605348007448754,1.7518357679190508,9.463675525060342,419.7139859024783
3.713971310948548,1.2489863406810444,4.028828335608874,63.40707354277742
2.211004427466856,1.4374368549109318,4.427185889063431,45.81793139686027
4.56745574107718,1.4920989887080682,9.460773506856665,413.9970285670428
2.158794258981868,1.258516924150448,6.592681281295601,95.58644920053251
3.954898436387495,1.2234808017822416,4.192559897662089,72.68107122776875
4.55792784008211,1.0624530648444948,4.335995609416651,88.38742127432099
3.735285344391331,1.009076417906393,7.9870871322801,240.21192493581188
2.3306261371706056,1.223808829756751,6.899341907896575,112.727540018307
1.2912871290237424,1.9483213419803256,6.6437135109563314,59.61719813247608
4.698732094480277,1.257481201934512,9.967271344475147,470.5624786673943
1.9267536141549104,1.0639879375060977,4.073203135905472,33.11653634962187
4.509985296873575,1.151719859334608,9.252927898533354,389.1563098704474
2.241313128883798,1.7388085600154313,6.151156055768661,88.40979613294814
2.254052403584266,1.3079098348564429,7.596447184893711,132.04424325997533
1.1886376319790446,1.863304457025181,9.024551694539882,98.93748486437175
4.452541709906409,1.241468378971787,7.844057904767437,277.4585903784979
2.626629113830823,1.817848458809232,9.308441663808011,232.057923397963
3.671150781107529,1.5334776787086049,6.232398403168255,147.1206238522419
2.5633211510645437,1.1534104202235211,5.637244653422883,83.21910894473136
4.080571242361872,1.549697618684995,7.441135826042843,231.00853225959344
4.719643191164925,1.815182981262301,7.290636129576919,259.02154783663354
3.0166354672389786,1.53435674290284,7.806856540109416,187.51216885453067
3.920409031744006,1.7659963579096671,4.570533718338996,88.79239441435205
1.334753199537294,1.978632403022808,8.941137180996265,109.4182475325333
4.89507250735966,1.0370810586053825,8.594879249358435,364.2700624537803
4.29341595117031,1.8904441059836,9.931625011619731,431.37725510463326
1.3982473545855494,1.4542957385879252,7.249766649919056,75.01545152452704
4.154505790016485,1.4963141399683688,5.257762916164458,119.80136982532169
3.7983044345213752,1.3646461495702007,4.078987652524024,67.06103437545335
3.51424887765595,1.8303544165939116,3.130508227733843,42.45228738069225
2.1450593944435954,1.3050574720073724,7.068802721378246,109.0590384958508
1.7718305853844596,1.8142746339290292,7.269631068729312,96.6966510861045
1.696735293802543,1.6164298558100183,6.365900504755504,71.08961798750907
3.0649467000679973,1.4600437115942249,9.30197348200516,268.5282012283436
2.245701171835747,1.9368275917628788,4.375127994856415,47.9400719878297
1.6099019811383657,1.927168414387728,4.569513418820923,37.07394026637152
4.108561726087999,1.042449226748797,8.615924892826005,307.25283610002856
2.5924528296507576,1.8196708971162607,8.000820571488777,170.41711719450433
2.8251284817688056,1.811089264151048,6.790912217363658,135.18105936032887
