I_0,q,Volt,kb,T,I
2.015051735075062,1.9193049712587225,1.1725990404824005,1.6046011080456308,1.3842651174496263,3.535363912545072
4.803870344961044,1.274729450877929,1.8089215525551272,1.6985682858825295,1.5922349948140468,6.464799891074255
3.9723423656500167,1.9816089979782536,1.2097506853125402,1.8939378167313683,1.77484594831192,4.132946027368729
3.9434305641991743,1.5442591441142994,1.4222647978827527,1.5655462703241074,1.0543512294317727,10.97588751361102
2.969613409590957,1.9098089637154927,1.881638245424177,1.0293676524361597,1.161081742378094,57.078739470678805
1.6299719760236755,1.6864441854311671,1.0562153947263768,1.6645749789143478,1.3633740199027595,1.943179349156476
3.189836884677522,1.7804235508300676,1.3631475421478436,1.9496415641213416,1.7323028315408089,3.354305983354155
2.6009079781530744,1.547840183256198,1.183229542286163,1.3179398480089972,1.45451711108197,4.160631655803575
2.0380255356158514,1.2257212521155618,1.4278121276558922,1.9589844142935888,1.937199894554162,1.194124475421696
1.4080072974949855,1.2586663865376049,1.7729190280129143,1.186746455594125,1.4728945700068548,3.639122883560697
3.224907167708322,1.215942172808976,1.2948608745502803,1.1227423600774813,1.2947228594410067,6.301145917819028
2.791762258267885,1.7154983794512728,1.17482794835627,1.603650074198661,1.616414368614119,3.283203686030249
2.284737277188535,1.009215154928516,1.9653497648234104,1.4457354880006386,1.746685511630117,2.7266048726851784
3.3102053855544256,1.8987459963838749,1.933738553397427,1.1128302527568223,1.974844877196568,14.28676166417328
3.7184019835927513,1.2457900351428066,1.1829445920201294,1.7262013045972775,1.854663125293014,2.173662906391529
3.75562034738301,1.6545336063353022,1.0548593387176788,1.68926630875646,1.1141780812282178,5.737310505552066
2.4052865239381345,1.1627096044744745,1.9438351144030728,1.768105199791178,1.176871688397339,4.721270176324877
3.251651199889504,1.5045097777657053,1.9946648383900163,1.0146430080924158,1.7720078018061525,14.006371532757203
3.8624805951008314,1.5545311969455915,1.8207741538384437,1.3606606613329515,1.6779453971610925,9.481184967818889
4.008353894061861,1.1216617911518252,1.0391179560319823,1.9056655654681571,1.8312333933431528,1.5894418719224566
2.7487793952441733,1.2724419751151168,1.877188475720052,1.842790687990444,1.4474803528924811,3.981654512313188
2.935881059989074,1.158230252476597,1.3202334542165906,1.5584379194894422,1.4474141361019472,2.847011433731116
4.940768548051253,1.972916591429045,1.0201083766335284,1.7989182831874386,1.1815349039574516,7.794885720364913
4.49103006951682,1.1841161704026923,1.048704290955626,1.346662724290156,1.4408545470421497,4.025977025425026
2.762907452894714,1.399059422867377,1.2723238252844922,1.8739088505238757,1.5479943087254926,2.340593945113022
2.3003721718901176,1.5985241076545391,1.9896602685698963,1.915201732423404,1.451239120533686,4.923443882503108
4.6475441023342565,1.1458217230947394,1.070146859470178,1.7437373338924798,1.9740916485484887,1.9887507850942003
3.380307208315469,1.1187330810146023,1.6272967433123866,1.088861887507937,1.8518742183301808,4.957520975739922
1.658404247914354,1.6489627644584726,1.0332369955446712,1.2285297715131218,1.2770876920646743,3.254141289218999
3.1489812256482126,1.940263994453649,1.3835616288963144,1.1225141950895765,1.6628263563234706,10.118066031555925
3.164732365131932,1.9070561128591823,1.675127518081521,1.4780392495450545,1.487288595944134,10.370341150700153
3.8482389408747744,1.546489628593683,1.6197192814929688,1.2697235323085172,1.0934687271771748,19.52892745072863
3.902508876951454,1.934048593504824,1.0609320110873588,1.2230022950802448,1.137667497596787,13.150880244922874
2.601100379212566,1.1019046001684332,1.4224302025541615,1.1193837812637455,1.8589937766875904,2.923152094108413
1.4838379446514178,1.766997856656137,1.1345395077987512,1.779473970977887,1.2604390023784702,2.1432702461127744
3.9029625545707622,1.9460461038689176,1.8215838634378911,1.7219285508573932,1.8698005571034424,7.834051774230834
3.14587918186072,1.4704416857988236,1.8475713124577215,1.68448739530946,1.0831799315491528,10.798063850630344
2.431220700051528,1.150390472195273,1.540126690017494,1.0978623095014617,1.085850277378377,8.31566718501517
3.863844077345236,1.754020841465734,1.9689565801051765,1.9135550773325072,1.1237400861127935,15.390390285197489
3.1008396288494837,1.500771368897908,1.6448947666729994,1.0805801729471254,1.3435770654503705,13.878586400930608
4.432429847089409,1.1299589272345791,1.0836174548282402,1.7674074934677386,1.7554969881349234,2.144635358295624
2.830210401618572,1.49948307153929,1.0445055753630637,1.3491089673853027,1.9239103353477005,2.344441797457168
2.095609702603185,1.4783870597363753,1.5987091325213476,1.4977012109170786,1.2147779961380425,5.586724120072055
1.8850495521795656,1.2682811838941157,1.4489687740654105,1.7676780582159943,1.4374377097332318,2.000226342641812
1.9542445831351585,1.040168382181418,1.549844846493457,1.8906652081541644,1.3703143519064078,1.6866974099651346
1.205279476928765,1.5414414933256295,1.0433732847878578,1.5074581174273802,1.6073804657199446,1.135441161249345
1.4574641292448909,1.6987261741219315,1.977211779280384,1.5199072465519334,1.6508031401553882,4.101096823842656
4.135633779373212,1.1920262049458936,1.417010292198127,1.0897444674811272,1.2289872985317507,10.461842501715056
3.424890987112369,1.8989236143462351,1.237936223337001,1.6754070040753952,1.555249921683231,5.017226303003548
1.1110317740562814,1.936996012691776,1.5036973945309096,1.3109475495927454,1.208060167772426,5.878623505608125
2.2828467612130385,1.6967620316986287,1.0009782471534674,1.888539679201649,1.8187133365663484,1.4602400547661465
4.993131633277683,1.7000110132174422,1.36498994199954,1.728892046786204,1.7476073431837973,5.769475742038231
1.909243469980133,1.6694923816616232,1.1922878870188165,1.197647300395229,1.4481012642420212,4.106811370483619
1.0190697071848631,1.4066485955392665,1.7788840745563586,1.2650118992630837,1.508677138073271,2.7620109732527305
3.8831849922097583,1.4305122700211814,1.115578731156079,1.523741917268659,1.4084905046580758,4.284892702189053
1.2334682819775091,1.9503310341799,1.575872954501396,1.4890378509311153,1.1107329100717966,6.676492264679883
4.323230893384656,1.4217397202955455,1.6676597373499302,1.1464976211129447,1.7615810352126229,9.661398740786684
4.9446354427072965,1.6591196605939451,1.584630491773117,1.0489698315279228,1.7854685272674935,15.18223317587074
1.0242792742094728,1.837592723073313,1.4267268403853852,1.4047963476497665,1.9488388869048476,1.6445127154175834
4.254332415105621,1.261374656797551,1.3030080832594062,1.4621666470642734,1.2065759345231175,6.545814457721752
1.695788006330201,1.4633798398495923,1.9926942095118687,1.392061910477025,1.1531405052098918,8.734747978514001
1.1361529244589517,1.9452005440767377,1.4213500839155615,1.805251940670848,1.547515737902908,1.9205070474794983
2.534359761113292,1.8556444206385496,1.6229047526015907,1.981837679004177,1.0323322383807465,8.509949807389697
1.1301364379608354,1.7291950129496698,1.6433864528489068,1.763452996075476,1.0159924536983804,4.390172192628161
2.837746572168293,1.1212843028290265,1.6235568128630171,1.2732683445076352,1.5822306961730064,4.167407643703716
4.6314150543182375,1.1138860374149266,1.4411136274606982,1.807011463042788,1.3754775636616756,4.203415215129151
4.481368868706959,1.6053339395215165,1.1660947730388198,1.9273154821944785,1.7858519139530165,3.238565888931164
1.1978138706007386,1.691911218220775,1.8476579489486389,1.968773521707316,1.4880057694533182,2.2841014374655404
4.218140154429854,1.5808337960922931,1.7531878804916228,1.0115234001213411,1.1407926651544296,42.36169088010424
3.6559835319970886,1.809545820859901,1.4065830680359812,1.5951893115343874,1.697529817435641,5.70281007541564
3.942992786363076,1.0906207496486509,1.1408826063425166,1.4672437875047182,1.1704341554708029,4.1945247906814975
3.06868802938374,1.657701750189418,1.1604175971967667,1.836584512930276,1.4108290849293104,3.3785105159905275
2.2025529249317195,1.0423410722962347,1.366275876804104,1.2391141539935713,1.4948759035126429,2.5488964924247832
1.9906987116205848,1.8541679016719068,1.9327281054377736,1.871419048359512,1.6868418366304034,4.203982108982451
4.081045357826652,1.1834921409398946,1.952310898373518,1.027688763183395,1.9522295074581677,8.829013819431095
3.99250625076967,1.341132506866375,1.7324213700353326,1.9106947833185457,1.2818300355317993,6.316971007154373
4.242474010403407,1.0039209069681063,1.389141255162477,1.2756839030900795,1.2668258211054253,5.812798988461894
3.6328544981585615,1.2647552349749185,1.011046766714352,1.340882166777236,1.9666000194087652,2.267071431236832
2.945819507939684,1.0075147993960352,1.1575179997970615,1.4171763900803218,1.7130532699235723,1.8166507169674768
2.478915787412075,1.4627667541777685,1.8026686745290164,1.6034495689864725,1.7783903325481307,3.7708111021882726
3.4303750233193027,1.4354133638247586,1.9281446974234504,1.6034174546939437,1.391736343847405,8.426767528987073
4.88283419307724,1.8258450726879405,1.922120229277612,1.2007471776702203,1.548787054716018,27.345728232319917
1.1719895704249774,1.015300827737029,1.727816297707769,1.4164701862245634,1.9430249441269165,1.0448767298183168
3.852186096322284,1.4121567504168877,1.887082019532308,1.0435534547956382,1.8614306729217744,11.33585189552712
3.188800317701637,1.6703876269230875,1.7008038372893957,1.424893946834993,1.6919785336433364,7.172196809250692
2.06787196437067,1.0694815545878122,1.369637833906124,1.0846492305127242,1.96020821114258,2.050548713288061
4.552958220386065,1.637545783122179,1.7253549388850429,1.1527623298238,1.1272466836195825,35.4937152239128
4.32312284301399,1.7472277157741671,1.2868700415846703,1.424363692009481,1.8969674529073215,5.6125489012007455
4.019335535839822,1.5198822436440234,1.999604144554249,1.1803529624734512,1.5126224708796556,18.030833949762272
3.048500318289128,1.7128935091598223,1.3149969134600026,1.863024995934388,1.5596459041923254,3.569834347690585
2.4019492052246645,1.2451030645406032,1.4338096363858164,1.97367743717326,1.4329531558532205,2.1135331926148733
2.05568131710123,1.513415148834528,1.8693751515600607,1.4513031081865886,1.761339212642978,4.1618145270668885
1.0814446252566672,1.0678028152260683,1.5218353430549685,1.6995547396942672,1.8524339732760289,0.7305959296307993
4.682442208989594,1.9544390077351872,1.6649190620183871,1.7760540738066402,1.8594325047068576,7.860308533498218
1.273321073499044,1.1087798542452283,1.583839960734715,1.3519447317240965,1.3259796838035247,2.1181224882127525
3.0396280626707184,1.1096883294046282,1.1027630548455556,1.2159410060883526,1.9970583632586256,1.991662250138705
1.1260805438991128,1.3644710388146315,1.744090326222774,1.284193989022339,1.6271187575137946,2.391021388847005
2.304889588149703,1.5950642594440665,1.1990239968581364,1.3109274150062729,1.073595349514865,6.66551304476964
1.001238916735514,1.6088331075941338,1.778864426866832,1.7575759356599845,1.5567737294394492,1.848411048226169
2.6566576218340274,1.952511787907346,1.042386037640595,1.6505688898413693,1.7542024951998298,2.7088640459597477
1.6067330148455787,1.8971019855025215,1.898080890590468,1.5922283987537382,1.406117283398944,6.41813506911793
1.9593648944719624,1.662383737294172,1.5313805610994995,1.50735937139369,1.8021447010364464,3.042285210193502
3.2655042095036797,1.2945018687344514,1.7302899845637416,1.8757767739972837,1.3851729875855208,4.467303532572047
1.6606249536884148,1.6860227234263638,1.5232747105967737,1.0879158864551526,1.7437325352745998,4.769739910345657
2.951316445338443,1.538161050534403,1.754373874477961,1.0793121235441945,1.3363115948518414,16.21647664476841
3.97830016851059,1.7446298640753255,1.4399658623926168,1.754229894013143,1.8088394357937507,4.802520003824508
2.4331435638310683,1.871111300794131,1.987863612341494,1.2159499699450889,1.653118026389471,13.047468503603804
4.538019816204308,1.2476971148275977,1.7348698065218917,1.533558842663671,1.266389571018982,9.295064902387567
3.2748042194266143,1.5931901526511585,1.2339861201185751,1.514121066578192,1.8416164485321265,3.3532092969731724
3.988948324818019,1.6606073011359457,1.9088158555397845,1.0980837645985906,1.740469085887173,16.95982309688238
1.92275702566669,1.891009756429463,1.761500101044547,1.023600619860623,1.9122095885104464,8.621354093932853
4.604844927856158,1.0350379565940668,1.6392136033936149,1.5554959328813136,1.3136991270999576,5.958539200129571
2.5935874510144314,1.3542712467562903,1.9519260705118715,1.6190736671904835,1.503024942739342,5.091702693219192
1.589227264938886,1.9182372086536257,1.8129785774061544,1.7773389846151937,1.520364089365079,4.166777706096723
4.596182226337842,1.4874528025826983,1.133111825640928,1.004983788206659,1.2235535720711994,13.503587342919085
1.3590968219063768,1.3204422684647563,1.4349879529550096,1.2265957066036082,1.7466384897648912,1.9320953138577928
4.8930113899723935,1.1895283970546462,1.964824404574634,1.8925885344286937,1.4829703113334216,6.359021820098031
4.980085216652647,1.260903201878263,1.7477048269988735,1.9568498869122428,1.105517124653398,8.812089207555024
4.477531470490994,1.9618764140050664,1.4119919493281932,1.708778989347983,1.4071423953049875,9.692718346330164
2.4927270175981118,1.5473207684293269,1.917579898307504,1.253108896147392,1.972256848029024,5.78800068938588
2.957709292824635,1.5132505296110843,1.1233140509404227,1.6250624798390605,1.048630433829377,5.0622250991164295
4.433999364676996,1.9997036362268636,1.1139334046414897,1.7178481127501568,1.6539710073777787,5.277347794544678
1.8639328900954732,1.5458966902156706,1.767858472940802,1.451658895474218,1.2340376793594343,6.706074755109132
2.9022386833774942,1.4771421262460107,1.3097516154809945,1.8079484454595776,1.3660162278666637,3.45031387644596
3.887403822708324,1.8101787970287984,1.6798018679679114,1.813733985315188,1.5718977723489127,7.40683298682888
2.501524562758714,1.3028885106674717,1.4655430421136793,1.5001499885037752,1.8037249991893685,2.5645639452826154
4.076866467449937,1.7889241386432198,1.7762342494518908,1.533579325432378,1.1279003276580577,21.517038059118576
2.245633734630021,1.82138442517136,1.923996565856298,1.1047396237761151,1.2380516876568088,26.86645220518949
4.582602372791453,1.2674289613754617,1.4364181815762402,1.8863167319793068,1.0693593142334152,6.717441407831865
2.8745265785940104,1.1391662025923934,1.7028656335742212,1.1704082001435192,1.2497239315743125,7.95319207712664
3.58206919864962,1.4253462417608382,1.1411662517314394,1.4329054845411018,1.5167380603168203,3.989144235129911
1.9053945645741468,1.7683156482784752,1.7336311433413043,1.7261985914947249,1.5054923399331397,4.29320157921671
2.633343586284713,1.2425074814461958,1.095475290002666,1.8351669451625467,1.169630603221886,2.331505494651866
4.20458836721452,1.034213320137408,1.0888144707206782,1.2596879271126262,1.6533503876402964,3.015384645713753
1.0691328482665994,1.9810385255994936,1.0540275484491564,1.5123545047594704,1.2512422403654289,2.1537970160341104
1.0756144208684826,1.1527763539692657,1.2412208601589252,1.81839433493552,1.8207799837705076,0.5814639782381126
2.7884812476845617,1.8758284624022208,1.63558348844278,1.4548264259448525,1.7201787003452178,6.71321768470345
3.8748609618698144,1.497263136772232,1.5462369027533232,1.5530462157626346,1.577492418619204,6.094231364767237
3.510634249364467,1.336966427669934,1.5733226423801656,1.7342147607522858,1.7231477653599951,3.586562251671194
3.146083820156081,1.803428516439952,1.125914613192331,1.950130112800504,1.8498816050146447,2.377428155189788
2.8047428100289404,1.7133079590478029,1.0367122475416477,1.8578421218498145,1.1036662512918602,3.86492140936207
3.895806861095376,1.6847365693382417,1.2224406949567954,1.1433867398264512,1.4237841890712462,9.908683180365228
1.3908029289939652,1.7886583283551,1.2981705556224243,1.9897199064472808,1.3012491052096742,2.01916969221927
2.23170675438916,1.920851118537612,1.287178388841514,1.2943006816887213,1.65163898739618,4.863105570687741
4.957681042518528,1.023694883815099,1.8838208836884076,1.384102274578943,1.9411679918738023,5.204747183674377
4.626805467292488,1.9178684120527396,1.1839577884935115,1.6648468882045313,1.4609273312503686,7.141946704511033
1.720027962175087,1.3160697113670512,1.0302663222434,1.9194750558088256,1.673640267778207,0.9032112408121556
1.2376043600156343,1.406224018228705,1.3389840776375583,1.9179685010425556,1.370824960910237,1.2952112904609845
1.7802088324565002,1.8118760592394647,1.9217538025113887,1.4135262918823026,1.894216368170912,4.754828019189372
1.2250646238897271,1.447650824876789,1.1794864913970295,1.0706345761428795,1.973351436238129,1.5237758252470863
4.309395236506717,1.2583104303001156,1.7680288962785942,1.040359452930078,1.364888979027156,16.336895940449132
1.289653294183735,1.387873015154446,1.9662439778359508,1.1439197636552962,1.0879820781807226,10.264281321691476
3.404141919744758,1.5149299994325118,1.5566804981396485,1.2829959575624668,1.4277308477313757,8.93052071571578
3.8154319472234977,1.0493955641481167,1.5823219175850325,1.5191828128625482,1.7131073565536652,3.406203599915736
1.0923684497755537,1.9278020950519552,1.0547434210583462,1.6921375235761884,1.4665096279295382,1.3863322924477297
4.24861154653443,1.584427000235901,1.1914943493641337,1.3666867551332935,1.8300407354119923,4.789016285057326
3.476512508973153,1.5302671317460022,1.9969016955080316,1.7510107069616088,1.4097051214930492,8.51249675449791
1.065617470176594,1.64565108701815,1.7343001782088157,1.276652201500255,1.7209564709494976,2.8406624980221973
4.464914682737541,1.0009723336749097,1.064344937091645,1.681663200046099,1.0001623721932715,3.947215447988216
2.870454325015084,1.6844316215207158,1.1857538859463232,1.7771504080874383,1.4869250296179837,3.241940788393816
2.9836962348038534,1.1322826779745068,1.1550867681898538,1.909012973049704,1.8759012291785784,1.3152914650157124
3.255783501070021,1.7620374661152285,1.8919422323081292,1.537048384855676,1.3721311656535906,12.56141679483967
3.4142624977839717,1.5624000870460084,1.7249162176759274,1.6333169845382738,1.0381367067139395,13.318505022534485
3.2451542354572416,1.440625521106715,1.9282908716156213,1.7857682408785416,1.0953087423443826,10.183673649575525
4.102240023685068,1.6810602590978183,1.1999702918377748,1.2911614982699215,1.0687895303483022,13.59325010973841
3.9332910615266985,1.7178477038641236,1.4150280737730203,1.2829899041204371,1.007947490126657,21.83582213849606
4.477126274284377,1.2728794244919135,1.1451769559829157,1.42693029352141,1.6120034178311986,3.9604259419367382
4.809965584481933,1.4022029423764684,1.0668145788596428,1.348868707433731,1.4155467206903176,5.719001899193168
4.068126170517579,1.3734054383289376,1.5545878757903764,1.2785456982300238,1.3658478199121444,9.747685105681985
1.0438780478622194,1.215254457171567,1.2355256449515275,1.6755152108319282,1.8062180007836608,0.6705479562308092
1.8197312814520168,1.113157971651806,1.9323791996559696,1.7121653416850449,1.6156169639908144,2.1405085743275
1.9107290571958484,1.9121923382138013,1.3254965580799154,1.4429186257877102,1.1594409024940733,6.782197037222628
2.147467500519232,1.5953540357840612,1.706181392557582,1.3680959593084483,1.950892160165548,3.8069310969325514
4.233676534279372,1.876669192304792,1.1065297856418417,1.9911813118064456,1.1621314081847434,6.152420951136269
1.397890249772639,1.035271346163574,1.0095026532554927,1.049977893756835,1.499361941353705,1.3171909784324254
3.302717583092882,1.0501353775923452,1.1417031790713146,1.3451182501482204,1.0858750634632088,4.202399029271652
2.418938553141273,1.320572910708263,1.2184223298818302,1.972802152904784,1.9345687335007289,1.2684592225880802
1.5814107762711886,1.3243882151104562,1.5885695917961238,1.844382141387042,1.4147215088916578,1.9603463479707333
2.667679656004664,1.5489000447132892,1.6914880878188754,1.5882223095585637,1.1315589899456964,8.794224470387542
2.768854166993949,1.2123833452749486,1.9222480667625204,1.2013197157323847,1.4911369790061737,7.4009347320609775
1.330209590933845,1.822040659706169,1.2698431567177226,1.7358222120605538,1.1010069355411547,3.133456729055867
4.337739851826761,1.75536985520672,1.4069470141678262,1.0871255809628393,1.404431855150296,17.528289711197665
1.386154728610664,1.0520641523702143,1.2327112243090546,1.5511961224891884,1.4835915858130488,1.0491468889240971
1.1318221625188736,1.8306517392228383,1.9364539439587365,1.3643369088281403,1.7575883834590251,3.8319605934010497
1.9115218092983637,1.1858707498525662,1.5706911428926178,1.0877800115820428,1.6311162902388254,3.549789946918989
1.5281859404314837,1.6130889236415251,1.114351437154934,1.3361617015392169,1.4475370604718552,2.342601898478542
1.1059464380808772,1.5046195161973277,1.8352109625791004,1.4215683597253663,1.1618915722241103,4.779498136270624
4.86084268220084,1.8007259822080377,1.7192197620173877,1.497633675793996,1.3752288657503446,16.992380225499872
3.95669997112273,1.2025423911813922,1.9258271044793496,1.1810156223678276,1.1154846541651882,18.993523302124142
1.4717954618714075,1.4360917182338104,1.8333861135705631,1.2165935718511562,1.6123566029972745,4.161648422000432
2.548641200339437,1.0580479627802442,1.1938486329967892,1.477128221943865,1.8523189283117487,1.495295582298445
4.532569227434319,1.23429112329843,1.7488767713677495,1.540914405450009,1.664025294279679,5.986040380071671
1.210605906035779,1.272363493855852,1.6355193260339975,1.876585056475521,1.805102096260732,1.0270841240165152
1.433221382081847,1.946183388324198,1.9357595702718848,1.64160142823325,1.162024900070391,8.894751755266805
1.3462236329377864,1.5911649485208534,1.857199186550316,1.328177635459704,1.3647273084171387,5.526900885108758
3.011755293439921,1.8504545783389363,1.2077141492803103,1.016585396029347,1.1683352276205174,16.75774059101394
4.593486288841818,1.6723775223366144,1.3810243226695422,1.900344768841185,1.5657330217565637,5.389283089814217
1.797190414319187,1.4790874607396254,1.9274281629545864,1.295081690474793,1.7034082581773171,4.746512098815564
3.911974597252765,1.5568471223555784,1.2036551193337175,1.9809652919506893,1.6584642191025265,3.008077341986444
3.982743784784964,1.8302452913841565,1.3494770341296007,1.497155768936885,1.2852411296457935,10.393135003532937
4.733584601805376,1.869864946365194,1.059076713068874,1.2677423896600533,1.999315802254348,5.606169787871641
3.2116898478668308,1.1276407721271384,1.696316278597392,1.1386049638789073,1.4054637361989504,7.40172920045923
4.995898495584564,1.4003340660703802,1.2962201037334533,1.3037166301799503,1.8143088053087892,5.76594666574458
2.5724364655234444,1.887713460946992,1.655251664492872,1.481725611869785,1.7369149314883212,6.089614817079341
4.53247817012276,1.516001757696093,1.353194411017974,1.64503623956665,1.335346727820998,6.999770719669456
1.602933229781729,1.5294177465579415,1.1607493258611976,1.8730208181175536,1.948231875107416,1.0044144954426633
1.644306174014667,1.5490303220523964,1.2299966828730915,1.834641580852204,1.3937011016060703,1.8198437752039769
1.7167721117811698,1.156848430050523,1.5178889568723235,1.6149366180287517,1.5015446386636726,1.8248547051238264
2.2548933346128663,1.2630102161433858,1.3012540682516578,1.151437491879105,1.0844734802483853,6.15379603411471
3.5496634561144,1.307652446244353,1.0142074345660477,1.021254194645652,1.6790110039784076,4.143267682097079
2.35030231671918,1.0841950819420876,1.4006101261818558,1.1117275994928904,1.4607968655813213,3.636739915283894
1.21804356240866,1.916412422131184,1.5087976446874136,1.5026497802477174,1.1726978347251098,5.066687994281585
4.691919556291202,1.404375924028379,1.4791597248344108,1.36333380255424,1.6329567643046126,7.236545220449993
1.296895966714398,1.5566351474985545,1.7474330156274769,1.2743720160454892,1.3180124528032886,5.252932925844806
3.790274252238869,1.80764257591815,1.122345864669596,1.9309095299593964,1.913430120789864,2.7734304868808635
2.47898465948632,1.2914870435532542,1.6393774216639827,1.9846296971802768,1.8311415453033064,1.9600867063575276
4.003803797401655,1.5495765545808753,1.595748168475717,1.2909915325304686,1.5582835966708073,9.682590935851628
1.9927026436978017,1.375781416852722,1.5540897707981296,1.3366659671577463,1.84152817384054,2.7570889647032177
1.1312543346378257,1.7120533821271562,1.0865767938440318,1.5033828895087775,1.953903785426489,0.9998076299880628
2.5227210621933707,1.832100764688902,1.762038067813482,1.816829771178113,1.9881173502918092,3.643414602763136
4.4069430032618335,1.5172731088275535,1.6764041605182722,1.9499380360694605,1.2104051784510703,8.540054933775874
1.3460810660570797,1.539490257068798,1.6623135997585934,1.768751386244532,1.7159810485173608,1.781808991851325
2.4353388401474736,1.1991249655587364,1.9508993157905632,1.5460493995980866,1.2092743750468762,6.075632291705079
2.633345901632125,1.45203183019404,1.2278520099644945,1.2671939174320688,1.3719903656203414,4.709578582623287
2.00832627830571,1.139189707848435,1.084865748696203,1.3375932937835868,1.3230837168386058,2.029197537501482
3.650258489415724,1.2128502914254848,1.7927960310028532,1.4939433001607785,1.9852126203155531,3.948272225327906
1.7831302907331883,1.559907849042918,1.580608082299833,1.9747698170575467,1.7061755483842105,1.923615971060956
3.2012237812566635,1.4164753994793564,1.7507750349958031,1.7616865874467469,1.356706952327625,5.833908400376605
3.096479192718624,1.5551511875441932,1.416756309056948,1.2169850657142154,1.6192297674320708,6.375602665831524
2.067065322666221,1.584023273404624,1.1279564749143622,1.4672196513180005,1.613468036433808,2.329711246284216
4.3944958879294775,1.3346649757594715,1.3956835246288182,1.9094588516108209,1.485527882658639,4.079943213063052
2.348693942479352,1.698916406530417,1.9869005279024277,1.968996276102753,1.134054947233677,8.301431731393947
2.917533858611515,1.1745818745064134,1.1023582832212786,1.303045339960462,1.688875089806252,2.337080625153232
4.4656545968683545,1.7439123212432102,1.454763210296519,1.354612113140497,1.46446151236972,11.577445499086672
3.238255191147151,1.2638234431564417,1.443144064203008,1.742510764650712,1.1166600772721151,5.029640503393591
1.1975653801714523,1.529750203289634,1.197439334526376,1.9263442732674612,1.632083918636273,0.9469789412012538
2.793184904768081,1.2842955127533495,1.5088377981458452,1.2995415968259116,1.6138495512744018,4.243554205180529
1.7601555771038937,1.6846583320418114,1.2884699201974985,1.7639738986792977,1.698494173812947,1.8722242834497984
2.6735737935979427,1.327574980402414,1.1247559584305171,1.047031791050919,1.0618627004467225,7.568013668225674
4.291046005407279,1.443910209473116,1.550760006236021,1.0183937656503577,1.7864563863533034,10.400904439477276
4.7375526630007325,1.0808869909504315,1.0723829045407165,1.8634950938847767,1.3100977113503642,2.878871904840895
3.892242848893453,1.4426599607540065,1.5127970753443818,1.0630712517242429,1.9780106906531525,7.096606919059028
3.9632243323158463,1.2266224278082625,1.9093355092072597,1.9301109591806085,1.1237697064390968,7.704584042598995
3.189203121803678,1.6450423833660026,1.0263455464928843,1.6101263303730846,1.737343577575904,2.6426653635745163
2.9864293419800325,1.4179459193513009,1.5515930752505092,1.4810940671623167,1.570836316194966,4.701983078553991
1.7037233967809788,1.0502629630562503,1.8004473799214675,1.7860174745695971,1.386242277149485,1.953010386598399
3.990931635006404,1.1096463215296426,1.5817282520298162,1.5028257313477589,1.1160453037797464,7.373549679003844
4.497371214903552,1.2046474866794863,1.39973637811359,1.223528819778469,1.864720384252164,4.919950081351675
2.786346210502181,1.9221483753654305,1.4605292693173442,1.6158767228702282,1.8647637343547827,4.287523132445704
3.8701593068150273,1.2283319983984191,1.2504727710374437,1.1003920714748787,1.066234333111122,10.461157310911569
1.804852431547764,1.0089067453982732,1.8943773303714264,1.3788131318501116,1.760148750740766,2.1621109005401244
3.933228329688273,1.1938104457805458,1.1729613350189634,1.762918264722603,1.7682555572786882,2.230382218065793
2.860026766650381,1.7768152678583429,1.363901991585725,1.8851010431035269,1.207475916088987,5.433658359123343
2.7973705723062654,1.3518946109493728,1.1524147824648758,1.0484554052219388,1.098813895606245,8.018276811165135
2.792838573515853,1.9356354353347716,1.317390263129658,1.8085106473369983,1.2874288630998607,5.557141573680227
2.2416829321977163,1.9132284039993683,1.479310536928511,1.322250336540559,1.921284231531458,4.588274259570667
2.65639801474934,1.2237199727056534,1.9649654516318529,1.7550456851843124,1.005976170213623,7.713633743284587
1.580218171344734,1.1942251690081778,1.0994704147807788,1.778624274726087,1.4977462591383186,1.006654952456674
3.470857458358524,1.0983923685964816,1.7579167264571098,1.9886022783496624,1.7695758417221104,2.537229477890286
4.7664670977515655,1.6633602405100278,1.2238532505140605,1.447302542048893,1.3574655010977872,8.66724104806593
3.976488314620472,1.9056276339592624,1.1658330541179305,1.678140418169873,1.578195911144657,5.2239470799170125
3.3384572295541872,1.1611873056544997,1.4346545827966322,1.3014791722350014,1.1495856867728202,6.826636453373068
4.761456758877317,1.99224528046628,1.0407966224304113,1.3826079593294174,1.1561251526876055,12.660777241862622
3.447039817351285,1.9225128802141815,1.0684709284069158,1.5173777518823024,1.6749634320071114,4.287856206691862
3.8199350311907065,1.6764891921567382,1.4062922722150724,1.063319063238128,1.4527725643467195,13.754517911333895
2.7763455337602707,1.7027614560658155,1.3937363149675517,1.1904782155668463,1.2821315118506391,10.367537931827282
2.223392041872658,1.6352004740953143,1.888830311199292,1.0731512471535969,1.3759860354487548,15.78222634208364
3.832300063217795,1.9164559833426384,1.6357687729061694,1.30051134105728,1.5899673440437132,13.621060779290596
3.849487244799977,1.4049327200340798,1.959446705112298,1.7579649611456347,1.6465732255175691,6.1145030659661295
3.106358916787768,1.6984601775484054,1.8526080931012885,1.2415684800377762,1.2789612756346471,19.427698198663013
3.376683895849216,1.0755272351644731,1.0796526547725285,1.2258762663103648,1.0081632306767228,5.263826163352873
