epsilon,c,I,r,B
1.911643062806827,2.5675240228796525,4.053026900438606,3.9894801985987183,0.0128306148179065
3.251002170729621,3.1060493387001893,3.1650275144485,3.283433119681447,0.0048914259949352
3.5194733177359137,3.366017989267913,3.809022726074326,4.883196453961073,0.003113285554327
1.92125485171052,4.012610879326964,4.05116916711785,3.4286237693079373,0.0060791324933673
2.163211993912763,4.1724846411737175,3.828424861031066,4.356027756961309,0.0037141637356477
3.3450487807621303,2.8514151975143616,2.8540228322929027,4.910355941896739,0.0034012709121445
3.0317013378443654,3.4409993219183894,4.6841768202938034,4.54977468828473,0.0045646547238946
4.248482650195983,4.71273601021308,2.153642548097892,1.8051700959267545,0.0020123130750451
2.19656479612143,4.162710965203669,2.416438498435281,3.744943345217744,0.0026980754666149
1.2595839799586073,3.584702746785549,1.6329816281354828,4.7682059640924574,0.0033675418226781
1.3492993360654308,1.3511767576881932,1.609757161795201,2.0995582826583887,0.0495358846991976
1.749518298160944,4.899700906615481,3.545509462797168,3.0773318602563013,0.0043658299708642
1.9666556141328475,3.9824653258900216,4.320069276961615,1.3716031965540276,0.0160712638678655
3.8064077376469,3.5599255369465186,4.471204539213099,3.3418132231868225,0.0044143357352908
3.237318739756097,2.873979857678504,2.172005003316152,1.8819632782810665,0.0068693699604546
2.202538997799143,2.033793194744684,1.4014006078448231,1.5946391161517035,0.0153526317783277
1.552278013289643,4.178038284902831,3.713603794085461,4.052901596865393,0.0053818960160882
2.847876605336088,2.460184836855659,2.0822363527177763,2.7667808273420613,0.0069489431006275
1.7397791778468603,4.022952410885173,1.501143557502436,2.942050187921576,0.0028840870351109
4.30153067103199,1.4467635234905822,1.6601043932478283,4.478423030032295,0.0065525793826986
2.5033791942355945,2.219621429799187,4.558013206326246,4.372300463057972,0.0134524459309056
4.125642074420481,3.1593369624825107,2.7720422037682084,4.812754895068868,0.0022260903179732
2.887562732523153,3.131627048481426,3.956116574796937,1.6271427609000724,0.0136644468161289
4.069775871379948,1.189900000405658,4.772192171933607,4.403902270770576,0.029930154653044
1.0049008227226786,2.0897073312969208,1.2751558689964089,1.9731353766306972,0.023438638890796
4.675085213613674,3.967617296618207,2.621608175648209,3.323658958093472,0.001705777490383
4.550105430179581,2.710616529151333,1.7622738750653677,3.176388263736936,0.0026412063188458
4.458190566795872,1.464092281869037,2.6660474287881053,2.607174681155362,0.0170303017050933
1.2327875488259257,2.262037955870277,2.6118044646727308,4.387730984203405,0.0150187152644651
2.0802135751491138,1.7775913927214813,4.6762409035755805,3.735755265984899,0.0303086635784035
2.849012007360712,4.664572608566953,1.1636352433831751,3.9154955609760496,0.0007630135792891
1.5434321104697224,2.9349134084174966,1.475093477811286,1.1650652554102612,0.0151569321827452
1.4406549518692122,4.728086496842527,4.137319355712537,2.4029019974899617,0.0085088783710793
4.905272415108944,4.785629494644212,3.132830914098432,1.75934383725999,0.002522696981719
1.5655082019106468,1.5737582236157577,2.7043880108238088,4.316127147712844,0.0257195598058542
2.0390953843620894,1.697969872202692,2.094128872610338,3.41697171352658,0.0165914617764144
3.1093348832786623,1.7793323244838386,2.694131293164752,4.421381655464449,0.0098514293438702
4.643402439377013,1.3981039892077756,1.1589640071625378,2.507093964741415,0.0081059551029803
2.815665580839108,2.1633622042181724,1.004710988943883,2.4846739469242154,0.0048837376940535
2.308537122080984,2.99487934822241,2.873491507621242,4.773111552006019,0.0046273562965359
4.2815105749829865,1.7028281278840898,2.252334520874087,1.2434369246690955,0.0232215183640629
2.244399140644981,2.8461647180050886,2.5156439590222166,1.6023456059460837,0.0137433611108429
1.693635341061522,3.217380674999123,1.733177047472899,1.1405622483919773,0.0137949224243797
3.953848998396808,2.090999714328562,4.366974544324091,1.851761812045416,0.0217113906836155
1.186814022324505,4.852236964778747,4.802018156757201,1.975469574910485,0.0138454447604125
3.401106149642099,2.380139474148223,2.1561537545914,2.316342124157889,0.0076890405751785
1.0211648357369605,2.994991395383898,3.11462426122719,2.56830535982818,0.0210713386259002
1.635442736067986,3.943213886001912,4.678751814480998,1.8849887595828496,0.0155347891896903
3.710211640145083,3.875455053697677,3.6067361090566448,3.1948644905852164,0.0032243187188687
2.6386685336505025,4.256842388250179,2.274999036867824,3.5698574706594908,0.0021212433447518
4.906654035239044,3.20658646940422,1.5045214082133531,3.465080197029126,0.0013697265195589
1.7011574629972306,2.044498565590878,1.8939639419356769,1.9246239607142392,0.0220256033894338
2.7624372240924884,2.695740612050193,1.233804001953704,4.7991710057740296,0.0020382218860191
2.4581872038929964,2.3679399287816567,2.392210742897177,2.7288338169688147,0.01012246221817
3.0433137157379035,1.0506351908972862,3.599400502712069,4.384355763792577,0.0388950117792993
2.1179230676999405,3.2623336308040973,2.5991277993130537,1.200781335601718,0.0152832919800566
4.95144954179095,3.769540142434104,4.048439256590283,1.6930393464390137,0.0054091821350981
3.4879514681223096,2.937433119298668,1.9319602339795423,3.552488958689556,0.0028759356873244
1.1034523682423454,2.3097599827228694,2.079659982171038,4.087096501705634,0.0137565736569863
2.2611524660779256,1.888918095060426,4.007714855687672,2.607659263037395,0.0303186599757612
4.767433204935557,3.565247772483018,3.5712293113662184,4.827530143039011,0.0019428927312868
2.330160305811928,3.4841981827734547,2.7242196645819665,4.699130908852843,0.0032617690818613
1.2247011402400134,4.65166370466067,2.261118885389401,2.952768527782844,0.0045990420919694
4.999554165919012,4.565750380867845,2.049641066094247,4.773930187703888,0.0006556412593634
1.4685698626563837,3.559607482921877,4.7313982349035,4.59563376772155,0.0088057304975805
1.7206062039158967,4.304152826346033,3.879683161491709,1.007859123848975,0.0192202799382537
4.927095384835905,3.2301876946787758,1.128993378644502,1.985616674554123,0.0017602308514633
1.8375024453985973,4.560547709836818,2.480246552200454,4.141797209578928,0.0024938149404797
4.0734943925283,4.123293486542146,2.7937996525245863,2.3792076015703016,0.0026985311343826
4.501607970340818,4.285123814241538,3.513885449197344,3.6730411616382654,0.0018419910473096
1.391180278257954,3.8022932940751257,1.6255046988867314,2.777554419249326,0.0046309612255478
2.3071061829006982,1.8351608164025897,2.243950678717789,1.165105785415426,0.0394504754185628
3.731051214986035,1.0974655960537945,3.221640632231358,4.394327167901585,0.0259652075200642
3.165892864249343,3.170324057991854,1.4550984505949391,2.2434085458467057,0.0032441476605179
1.578606011064668,3.792517011620392,3.201602393443878,2.6126474774386304,0.0085896978162216
1.8113317526877168,3.885439960240328,2.030264679308087,1.0845601346405354,0.0108953390296407
1.2442556640633224,4.513805316024234,2.3238627576987634,2.559213316109009,0.0057007086666088
2.438839858886128,3.3883291560925617,3.640024591501175,3.8243311310183743,0.0054102145823875
2.5419495086378814,2.5436541168775086,1.2271092736203086,4.299670665483994,0.0027617549802158
3.3403494608146453,1.8801098689536624,4.397713929498652,2.3516295128562312,0.0252069234479183
4.121069804290936,3.1169983874158205,1.8165916557025108,1.6907698393297723,0.0042708058457168
3.2410313890620537,2.7012884147807754,2.93566832865205,4.790636752097676,0.0041239057210027
3.741930725908702,3.4080782313611326,1.3749226208185852,3.2662391594222324,0.0015414716924458
4.772403433015548,2.74488837499816,3.0747204227045235,3.5924837149063844,0.0037883005825427
3.10404679709608,4.627209217483415,3.224375659411307,1.0631003254171474,0.0072631494693114
2.5002269312533603,3.510340851856197,4.576894477247084,2.16472193979102,0.0109222196758643
3.790981329326934,3.1604280804774776,1.4801323981072811,4.690906532933466,0.0013262348858982
1.120268095991809,2.700601445899182,2.946622344678081,2.677469177694998,0.0214376496872193
2.2225761034703218,4.302721353952967,4.436522762432764,2.269727312986339,0.0075604227018103
4.16208039555352,1.705771924670448,3.198493115490485,1.1395477430657095,0.0368876201911937
1.6049761861663576,3.6149899009558575,4.595688362953114,4.869727080993608,0.0071611589066646
1.750156893923461,2.638944733971254,4.132216183918885,1.1010926641862673,0.0490051500633622
1.62171771478525,4.3728568485177535,4.781681697150887,3.1929342224041624,0.0076860824953037
2.5869436599576145,2.273868622698438,4.431038415978863,4.546509385072833,0.011596577822931
2.017859816629955,1.5502866947469496,3.652645261930537,3.6076212330814257,0.0332270406104961
4.888378422836942,4.364341534517348,4.487976787839514,3.750118002700076,0.0020456132265116
4.082874222560868,2.117522604087265,1.0196194288157727,1.2816991758393477,0.0069159209036667
3.127268479601316,3.055778728342593,2.325533788069388,2.169299506087498,0.0058427095013642
3.794250535585762,2.492609802798329,3.536903931520455,3.817448202809512,0.0062551199313706
4.1389886393678585,1.9901135312249572,1.1016294576237344,3.817605498773635,0.0028016551966246
4.676905443818986,2.3373458535078457,4.2367753468187805,2.41467131768516,0.0109293163512919
2.807101636768398,2.567337114585317,3.949245715971528,2.9904155327273,0.0113600125631663
2.2903463093829366,1.5621316769784186,4.941483909298162,2.0592091555350724,0.0683345948829463
3.5997822627658262,1.08187994566121,4.710876231874264,4.750582663343439,0.0374576539004952
1.7051190579486089,4.166089625424792,3.0634558251282917,1.3319755138841691,0.0123686866382157
4.343304272142408,1.7052991984247168,3.059435437115061,3.6774585028040105,0.0104831599611632
3.102567670920937,4.750180155782289,3.6268992367875943,4.1619380174351415,0.0019811556110196
2.916894158480052,2.8559835611300115,1.4026905657004236,4.514091516317289,0.0020786413900597
4.1933367996252,3.446153773601076,1.982250520901652,4.910868308729704,0.0012900048220166
4.797181623026592,4.234387320552004,2.530188347241927,3.8082487134225858,0.0012293636182591
4.526904694253933,1.0119532946409486,2.4666554128931057,2.1686219974372944,0.0390501285468792
1.6791447304858655,2.4106096516647644,4.150853265282513,2.4867311368539937,0.0272261835125505
1.7007299536997644,3.360988671796197,2.1970966599444703,2.8168474560648016,0.0064615470153165
1.1971951923910655,2.5545423454389677,2.4518993488269194,4.763258166840174,0.0104864254251147
1.969176430676717,3.994838043297967,4.584665311084455,1.755512536420539,0.0132263755590298
3.857444283164528,2.098483980638333,3.151962768836714,2.903647183019248,0.0101705956227048
2.5937173782081837,2.53583347942431,3.656848097604468,2.216572381837423,0.0157427652660784
4.986675909311453,3.596056205575488,4.611272550249019,2.680591412089011,0.004245669813185
3.594148646802837,2.6182488653874425,3.942522706560613,1.810830617176962,0.0140636685787879
3.4992018525750685,4.9172545489034345,4.765234002203715,1.7314649434793543,0.0051769775728975
2.69606405435265,3.957579339061646,1.3879971843001235,4.574273926344455,0.001143660395783
4.085029930129732,1.228854887623418,1.936378670487105,2.54937397334205,0.0195965865000173
2.291993085678924,1.4175082948341649,1.1550242903939556,2.147239869462227,0.018589433955986
4.8769605071206446,4.295643022149697,4.758383321184328,4.881700986900358,0.0017238631109408
3.274201936585021,1.441190622075872,4.866706126911168,2.942157628025984,0.038711589287057
4.1964731958662975,3.073466746419444,1.0535469152656494,2.579213700184317,0.0016400050818509
4.775007031149759,2.337500681825724,2.542043664130798,4.398171627345266,0.0035257657713858
3.4025734122993527,3.584920207065778,3.2985698068554328,3.1550935780252765,0.0038051087641502
2.866834435903367,2.6823738789463225,3.550365845717156,2.438016071151515,0.0112360959588633
3.715506024965971,2.32036628854201,3.445081075098141,1.531878426813201,0.0178922193647185
2.852340357392279,1.1623345322142145,3.2920362043575464,3.868119249439196,0.0351496700001633
2.7701515288300187,1.4457572544990769,2.9960733715961294,4.547180855090203,0.0181107344347322
2.974879487329296,1.2865756324451303,3.715072345261768,4.236792877494839,0.0283406726166592
4.965738398069853,4.948797503684169,2.072127138694336,1.4433268443366931,0.0018788349810585
2.7697514894373145,2.2981965581359822,2.414076198269796,4.717568361675015,0.0055672119947269
4.049122350717929,1.349713952131776,1.6160785526456758,1.6865891553786243,0.0206742098607998
2.8620295456151137,3.886958355039057,1.6855819891464114,4.093753948257081,0.0015154945869656
3.466522216037443,1.103911921802791,4.93022940723206,4.200979548536996,0.0442154304321272
4.175426602142375,2.6608387011226826,3.105129821402592,2.630105677299744,0.0063560710617632
2.169351842221969,3.900145552857586,1.827718585538006,4.426680724596734,0.0019914051914723
1.0594765568012918,3.635864017789142,4.047461525309118,1.039587259873187,0.0442420555205187
2.110242956936592,3.523185257204552,1.286548058210217,4.005488612843466,0.001951583890046
2.2936020964258588,4.464327424044422,4.660350060397887,2.18701709181359,0.0074191873642356
4.734354758415082,1.6387024657006068,2.689662632304539,2.5614625618013207,0.0131452520041061
1.9585687575742945,2.787179622312704,1.533699337915547,4.028537310074672,0.0039823940720806
1.562782805089356,1.1454514057144651,3.1608386805452167,3.8826367466438114,0.0631893283550976
3.4348559012498425,4.048464642589599,3.4664067648169623,4.416536240315614,0.0022188535216069
2.589083056124597,1.1904775295683905,2.3942447080890266,2.2333382576464937,0.0464992314492152
3.037763211864362,1.87609164455235,2.606552305904515,4.6705995013874375,0.0083071476666302
1.2217642734069851,2.7537335737286317,1.8241274012463384,2.6776764352171543,0.011702696487974
2.32279729526714,4.177964148220001,1.731240551439531,1.0965000295319722,0.0061976660395339
2.5428153506256104,4.138648460932595,3.754894162474394,4.491140062804533,0.003055127436895
4.062326575699414,2.190072829622645,3.1091892790215105,3.048707086747995,0.0083302808635604
1.2878297385655118,4.409287846156749,1.9421722452586745,1.7653807513001345,0.0069931708086734
3.466746913456354,2.931883566607277,2.9299858562116063,3.3643791358426958,0.0046512014354007
1.0800025256618349,4.6176737564186965,4.719060776507387,2.019879805864322,0.0161465191239373
4.202673875217094,3.849540441530571,2.105727118100289,4.077377585002749,0.0013197687092639
2.025869597122853,1.360931385588033,2.7773995792129105,4.240386380938668,0.0277823590362796
3.3347598690263265,2.5286403676981584,2.5503504420679324,3.0298003933963344,0.0062830031078502
2.9805665355463904,4.011095427982129,2.2549699398491803,3.9884688906518737,0.0018764192064603
1.2016568365450624,3.921730196361197,3.2966706714923038,1.5165003387307263,0.018720493729036
2.581873418076454,2.898391294799879,4.333239328196894,4.064915158561517,0.0078222617204562
3.588232021138293,1.731283929096441,4.220843356452116,3.898684746885468,0.0160207976409285
2.631655193106643,1.0263030071909145,1.4890398659650597,1.9668845963226,0.0434677728264748
3.055203824956428,3.946602400862351,2.2289548331129514,1.4216372083167048,0.0052437946670796
4.250731997422963,4.971443707933384,4.525053019188262,2.9695172357830177,0.0023084962678001
2.3805712951379854,2.72222160813295,4.358788940358121,3.636992897639803,0.0108122324135013
3.9932727133792834,2.4233271083123085,4.505703929635244,2.91800633692143,0.0104795708964473
1.920781150966845,3.7345583779390585,2.4478011595598548,4.0559232130445935,0.0035855035181895
1.6264483361130395,2.636751881481864,3.534090338489124,4.510112318122952,0.0110288852768515
3.159742117912015,1.638590525448866,1.7070045735123576,4.537715504712951,0.0070570798983169
4.655896327487124,2.1772095942697747,1.501228671055325,4.961726326723218,0.0021818776582648
4.019431797720773,4.737914910398725,1.8706877935850104,1.885695632172176,0.0017498896860636
4.800316998505218,2.6608891735897835,4.802043247313769,4.780896668253027,0.0047034155497106
1.4781089308994129,1.6403477088595988,3.50419729428704,2.545175885277502,0.0550950533616523
1.06513980556636,4.765609042695518,4.387734514166004,1.8090002844704007,0.0159579978118394
1.3659566069591649,3.46455853716599,2.0225978034339684,4.774234383270742,0.004112379792849
4.400754993601691,2.6605014599921426,2.0022471542596585,1.676653762226476,0.006101550854408
4.751427628854716,1.2606994088507637,3.925542488877204,2.1119222820100982,0.039173706456334
3.4566661408628043,4.095222097346815,2.5816543252991906,3.118622360101647,0.0022727050607074
3.402576714799168,2.262363927479932,3.0855419093345646,2.858585880321983,0.0098643273580929
2.5181993084771674,4.540635642381909,3.898183231735692,4.952474156489788,0.0024128857279962
3.6156311274400728,4.4916772935519536,3.803481918537372,2.929057775885989,0.002833168075461
3.07951389940305,2.7989520907443195,2.621120078744068,4.568740405746711,0.0037847523601651
4.224387758186715,3.8245980193393807,3.1749619076347577,2.068434267868144,0.0039534983294016
2.974464176684847,3.6645589035181536,4.687508312674549,3.3881974482918777,0.0055124075002588
3.2012754226281888,4.580788708507992,1.1224545070962657,4.137099857015583,0.0006428199038446
1.5691931805524564,2.8164691696435016,1.793307604699868,2.044542611032955,0.0112148208456718
4.589068382339292,1.4957831645388495,2.1840395104133057,3.3438925377102646,0.0101243348247288
4.78783631113304,2.65801068441701,4.577953806860711,1.0679800179084125,0.0201685962470973
1.39913034490149,1.7933203913939724,3.2869083164281774,1.3412177068430196,0.0866831119277391
4.820555382019859,2.6660843310989275,4.101711511114537,1.7914157850150438,0.0106351594318215
2.2654465735815554,3.1300313940212656,2.6396674155598228,1.7164416016745907,0.011027805542519
3.69813093284369,2.357191991054688,2.1036524352605124,3.4776868702998858,0.0046852357271518
1.9042709217947904,2.8703372365229005,3.422184576053588,2.5279961511637112,0.0137325935700603
1.7903117097288486,2.832256907127702,1.724261340468244,4.724761152245426,0.0040443564241858
1.2630997149713608,3.3145661052126694,4.982090848110456,4.156058192504403,0.013748621227101
1.143482193620167,1.827670541251079,2.126305512988008,2.6801166492256545,0.0330572612775237
3.868056873394143,1.5234417171324122,2.016129634963324,3.012400254323392,0.0118653723241522
1.0501667809903583,4.875127275624845,3.45429770799919,2.9350573356488048,0.0075046961516006
3.2287511640445925,2.1747998062048186,4.4026375782445895,3.883006637029588,0.0118165796830343
4.21477989304814,3.9290355273202735,3.1936880940293504,3.73765211001151,0.0020900994148398
3.924428542385444,3.066504106655945,4.690543068536803,4.220706421161239,0.0047928582812042
4.89775479215997,3.9588572474856303,2.467587942185591,2.645490101222026,0.0019339707811198
1.8267307923047944,3.666337654609447,1.877183789278948,4.862753215736945,0.0025021032621743
3.1609074003022477,4.775510766823416,3.001107049281571,2.493460411175525,0.0026573435861477
3.3560781839816407,3.811352894348583,3.594187488729804,2.752267539296488,0.0042632403512626
1.4465546574104886,4.699975324841157,4.316559413995583,2.5942421529108177,0.008287457976867
3.085064913535485,2.0319933547701767,3.607663985560983,1.7780593628229524,0.0253507657950285
2.4828676496815776,1.9327647786079467,3.059946557675309,4.226253977780314,0.0124241534093989
4.758097335562198,1.8744978620820063,1.9482276084363632,4.273163127887281,0.0043401739088382
4.801042763013822,4.234085770954388,2.332878592537861,3.0823288942320075,0.0013995177630848
2.935378134866879,2.851106117844253,2.769470645242397,1.4628126807309003,0.0126280811040959
3.646598768817295,2.592021077616787,2.877829534362563,1.1054547742564198,0.0169113850797968
2.980731378362256,2.88633793850965,2.0550632277502268,2.4041564607535544,0.0054785470653559
3.461536800948465,3.113790146674356,2.7428999224869104,1.2618186482508964,0.0103082636834486
4.469146152385262,1.2491151669846468,4.832790089230352,1.8272113647191808,0.0603670224535986
2.7502867548959857,1.44754203679893,3.2563059385862028,4.844673410292323,0.0185626715731362
4.003023484480374,3.482468603776029,4.94458203089731,2.7320993507288907,0.0059332230107247
3.589267787980424,2.906686555206932,4.290272471312521,2.615211099241692,0.0086098580350513
2.8701203850959045,3.969596913294175,4.684803967080811,3.53076295650214,0.0046692815421505
3.540251372476574,3.650188090171629,1.7785039146640038,4.931779739956053,0.0012167649685276
1.802177900487636,3.307761110341628,1.052039100132632,3.154372794160368,0.0026919876361224
4.2010749726473335,3.952424456025474,1.434647358793014,1.2191974225782798,0.002853669483931
1.401352674427303,3.666031000333322,1.4018720197457115,4.033303321397125,0.0029371620109288
1.5965234080052464,2.421143306469342,2.866013645770155,1.0500184489021644,0.0464178663191111
2.7850403822738103,3.6275503090399233,1.6605733084084608,1.1222388519854407,0.0064259079417579
1.051256339423174,1.5705572766980338,3.726378199417685,4.3402428928086,0.052695901795493
4.49365418245214,3.2508925371892343,3.769157889320234,3.817428254317974,0.0033089385649405
1.1188226117122015,4.18817869637355,4.635335566744583,3.988525063788479,0.0094249128696227
2.3151518605693626,1.405513952828627,4.987498086016455,4.196402322653411,0.0413595637090224
2.0330489310260305,2.4893147632954853,1.4407039658634853,4.625847906316446,0.003934559099064
3.2353164916173083,1.7146423412921714,2.8491414099074506,2.004784308297932,0.0237794947441086
1.7538866567802105,4.826404934588042,4.120201244443035,4.795683978101522,0.0033468709519836
4.685113473321373,4.888588856627816,2.12910681309329,2.110193622918182,0.0014341947690918
1.8304932543669248,4.889240752411965,4.686013971784245,2.3031033435037487,0.0074004700643578
4.881589241350465,2.7350434989241843,2.230059681346356,3.418141467487463,0.0028435238525574
1.931339696371388,3.473362818524992,2.881354478192818,1.0267508387022266,0.0191687055844457
3.5854048984198474,1.1464694476082569,3.5794228412786806,3.51149435592871,0.0344253197883472
4.052451686775995,2.903081125209508,4.979422969246161,2.6427465454604877,0.0087802614064298
1.0868381731851875,1.4727612745678709,4.790257443487143,4.051748379613121,0.0798191176985988
1.5305844171115308,3.067366731421175,4.341692640199555,4.758283226088372,0.0100841715414881
1.4534575517399402,4.403003583074167,1.644023659144512,4.161288180675111,0.0022315158270597
3.024363839846186,2.318293823781759,4.958689684996163,3.135212744621992,0.0154863493984123
1.2697216320419744,4.960071474087424,1.787146407487346,3.161697637022258,0.0028798876236154
3.5384193371603696,4.386212113452523,1.450161775784741,4.352992313526973,0.0007788613001066
2.9632668457293807,1.198134055741547,1.763813608168744,3.399524856746663,0.0194121220036879
4.523716149610461,3.635498993655099,4.228398836716563,2.2357662331834685,0.0050343833187726
1.566881333374445,1.7121504873650069,2.395910477342254,3.2683443973444084,0.0254005388885791
1.3186048497128111,4.756118630148622,2.9238496318728986,3.0688124023377186,0.0050837571839033
3.366107280756772,4.316417344077422,3.3073568721666957,4.136663505084149,0.0020289726113397
3.4011573077885853,1.6693385390548374,2.1752535507074686,1.0274737260915892,0.0355503379852572
1.1063132833414024,3.0711119706088823,3.335447363104471,3.512811075294656,0.0144827155573175
2.844401869678641,2.027597960195818,4.1074964766000015,2.1317376115779423,0.0262246038650899
2.6378602075637856,2.283518267119493,3.1173306816832507,1.9744975975502683,0.0182677743845594
4.678686521776595,1.5848169251185815,1.5994650262975063,3.6831376170141454,0.0058815905104787
1.1665995774299418,3.967549968706064,2.402398192174005,3.1990914549702865,0.0065083641355054
1.0442156454473492,2.4527348567813103,2.2090683789594685,4.750185426428284,0.0117822253742755
1.455235993242492,4.49526649200779,1.1025902696230396,4.233640478822426,0.0014095354350894
1.5456946334775834,3.285499209323677,3.4489301924306064,4.575702162120231,0.0071898586889147
4.668909752411626,2.384443987682271,1.493500751961168,3.4720702696173698,0.0025789762449053
4.343483427793771,3.040237968809979,4.434408179082968,3.5030100245632134,0.0050183516730088
4.998738847652101,4.366759005987383,4.559673052310221,3.4120447029533185,0.0022313116081166
1.9938773252652493,1.29390974881334,3.3215729837027803,2.500170721713075,0.0633414296640809
3.6574539743058314,3.6840873968509382,3.9658185244072888,1.8147892467190987,0.007006289092394
2.123022727929853,2.703792318279482,2.923896978439898,2.873689889055537,0.0104337636575748
4.539061315075273,2.5717366171371165,3.1657866028520827,1.9455119039416624,0.0086267825199782
1.9077240281894376,4.8094313072012245,2.6545740579125816,2.21566435469422,0.0043212361903808
2.7926689297797647,3.911790100227051,2.623832465983328,2.1574631173877274,0.0045294170789616
3.4722349859311152,2.578266614571445,4.570143575111736,1.2646406166188895,0.0249182816814319
2.7696391805340355,4.10423408705126,3.995652436529435,2.6975118783077434,0.0050530899535809
4.947896094193791,3.8733868903836,1.527561737016431,2.6678757435913907,0.0012275833153968
4.6962092921873655,3.991832295841666,2.422699323581189,2.481188128962495,0.002076672139758
2.9476896322948822,4.398611750188126,4.435104578163228,3.5183692023397444,0.0035177872617676
3.692933471136163,1.874036836411082,4.419675265424493,3.765125998357906,0.0144046678308366
4.232333631042626,4.757675466797984,4.048885223812486,2.4687320782484266,0.0027246587261462
4.695724936555036,4.584961483935125,2.6221988192454093,1.595613776291238,0.0026496221108714
1.538835716184475,3.1716986778970067,3.717615606445951,4.902207784597485,0.0077968072702336
2.395854443515252,1.0404051236535783,2.3380567483112418,2.3566462545198275,0.0608857118472341
3.407153653849446,1.462435095508154,3.341145845087515,1.9752213418976197,0.0369449322739749
3.696243195615731,2.3894651408072543,4.191398490482186,4.838141363329713,0.0065333901641067
4.41885709175596,2.715406383363297,4.560751986689361,2.864119677492704,0.0077783199077957
1.593525275770642,3.7860584578874574,4.451021646871971,4.926154772749167,0.0062956155347012
4.726411903001882,4.120284148139736,2.0597229554607424,2.709195215626165,0.0015080048512492
3.964075327381957,3.615818219251706,3.6401946806454544,2.8160513013474207,0.0039696215444667
2.1353876055169936,1.4393819521788496,3.830489072803251,4.789594138989507,0.0287704610933555
3.6061281559855702,2.119262516477696,1.3733709077939609,4.724401806662387,0.002856606879749
4.773154408819563,2.0341782711370717,1.8471636730881456,1.3472110520697202,0.0110485775432993
2.129209442560524,4.041130375638124,3.967441765193213,1.5938513694775014,0.0113935421972622
4.230081118934561,3.7307585700312775,4.80010213155265,1.9968708657333392,0.0064979691109114
2.7716320224283466,4.105332849759878,4.367578806726838,2.17405997762666,0.0068447413459698
1.6742973808030317,1.7634177060252023,2.236745022721464,2.8464223962262305,0.0240211763342817
1.3118778890286786,4.895217156459582,4.587877976985958,2.9180202710679497,0.0079598768509851
4.800920439255144,4.585285615910811,2.061743862579283,2.4491304666013844,0.0013273505266807
3.9245628486550657,4.307333330286633,3.435139675114228,4.946530305918822,0.0015179434978491
2.601783860370487,3.210952567782624,2.6435190126913217,2.236488741303668,0.0070128872724793
1.696262628596271,2.4862308317166257,1.264700853150821,2.5640555326723766,0.0074869429968622
2.700727445785831,4.1906528335666895,1.6672017898521905,4.016704294384526,0.0013928178145473
1.2658263856705392,2.10352879483726,4.639408746831803,3.641610487192651,0.0362008035454132
3.920484643403112,2.0581889481026057,1.0584844194605978,2.158222027489697,0.0047000041334921
4.141011793613625,3.720965789363652,3.722186440775324,2.6888101274155263,0.0038427337747505
3.033608601311657,3.4014703566428213,3.1686299948740726,2.446419451524243,0.0058731056246079
3.091087874678118,4.889996457152577,4.0958661700607335,4.906618636765744,0.0017974430741622
1.4296792728112386,2.418730897686993,3.839555003479109,2.7769044908281018,0.0263103337020801
1.9546988986422056,3.570432335381234,4.011900133078454,1.89433639563681,0.0135266938177385
3.5893728966690146,4.088070990119865,1.8742742443657097,1.8951988007380547,0.0026238745026176
3.600943746276512,4.747112659298171,2.0502933572573925,1.677827946006821,0.002396697916991
1.7331073804690256,3.709093708502572,2.4732572951976426,4.253723995298013,0.0038811375989403
2.8998064252890376,2.47048724127814,1.9400223900162696,4.739975278615606,0.0036805825159388
1.6181181589175706,1.3951889681022838,4.724907379916677,2.0894029076109604,0.1142654508958498
2.7382036948462005,2.937127901306129,4.325069028895029,3.945629293708464,0.0073855939273235
2.203062076656899,1.6883352062319736,2.4555762120440403,1.3733760564578223,0.0453147918560672
4.154848316511622,4.487029541461418,4.9644203975030345,3.721247138933778,0.0025382075886906
4.624602037233661,1.4237260288744404,3.304978001205502,4.286401997214961,0.0130908724076057
4.598432627926891,4.960459586106356,1.453073338744873,1.1754435556978993,0.0017388103927627
2.1748879282179767,1.739668545542194,2.7687875472777987,4.684418109572929,0.0142917104345932
3.235567954933397,1.8827991989373385,1.382473067222095,3.016318454650216,0.0063597652368605
1.7179787522109748,2.2620160820408097,1.2812440373102465,1.8033797127197129,0.0128633961429982
2.0340911675799416,1.363808840718646,1.2403580188448693,4.788676522089528,0.0108961800850228
4.90739122729198,4.213082072011408,3.6125842024305888,4.302689056927559,0.0015340786545549
2.812278748303327,1.0755368933824898,2.9847156762552,3.7870811514729694,0.0385575559237283
4.643401392252303,3.4110505300135765,3.1859140691598395,3.8637105990357448,0.002429053425909
3.2437610237992183,2.2141350893484053,1.5133476464893048,3.1103959461281794,0.004869519168288
4.854199328404119,1.5862214235027738,2.1266774396717287,1.4444538161789335,0.0191854887297607
2.659913402528238,4.714068996193658,4.476918656259581,1.0793495633473529,0.0111680628126287
3.8565973952542834,1.37570785279708,2.604894779883674,1.3490360582772167,0.0421046462394436
1.0389131928683497,4.3583597834704415,1.487974847791795,1.0836729421122675,0.0110736826607554
4.45417532673978,1.5082165774148653,1.942703180105388,2.504083743689566,0.0121866126138146
