n,alpha,theta
0.6535123236459826,0.484314195287611,1.353835572580326
0.2728676317150005,0.5068061815396936,1.1449738627678507
0.7611868236999121,0.8510737777408771,1.8262477848793903
0.2176353821019503,0.1135618946499525,1.0249203895272478
0.9743824208014786,0.0156443401055855,1.0153214210351895
0.7195465068910454,0.733482015418914,1.64044449677885
0.4821097059716598,0.4225199584048232,1.218539903215531
0.5530917216573029,0.767472960285306,1.4944439479847702
0.7826897015916624,0.1767972524523577,1.145068802805274
0.8213507490710101,0.267992896160891,1.23754535709284
0.1408693961139269,0.1437822856862266,1.0203922018688991
0.7740326027406459,0.987051115966081,2.02506226365478
0.0785749427007124,0.3515396311603689,1.0278788986057248
0.9850209583221318,0.8759953344617485,2.211262698341851
0.9416961556660428,0.7588125373283976,1.9379912508503925
0.7183900048762772,0.5431060162210394,1.4484898185875648
0.5175005028807741,0.0371555467580017,1.0193520479492268
0.8244808300554618,0.4136804875299007,1.3848222868363345
0.7804327219202074,0.4365954532252211,1.3843917436993332
0.770712913714041,0.7348110181504802,1.6981159582808347
0.6550791538701703,0.3621718205221083,1.2576251708949542
0.6378182207220768,0.4403889617305475,1.3099042423478164
0.3506751030949571,0.1017480264163778,1.0361099736203518
0.7743413513126975,0.7065836736678018,1.6691816220733018
0.4085404778271503,0.1604078612552751,1.066996602735723
0.6445508266735519,0.9189035365018484,1.7379762295494705
0.2005571818566114,0.815932563116879,1.17308226136896
0.8293917290052351,0.1540253684303711,1.1334291055902572
0.0696323771084159,0.6274317036039021,1.04433522314033
0.9587053973537488,0.8803678434849476,2.1744229826762127
0.0114741035675072,0.5178783337708971,1.0059539828688229
0.5993926217471723,0.078538346504232,1.0478257764296326
0.8241179920285513,0.0900292382039521,1.07607619898002
0.722873905479413,0.0150167280604128,1.0108946219637918
0.1299626941439492,0.8997012950375307,1.121669789908168
0.089405267858783,0.5095212155932926,1.0462562648848377
0.3182426799442713,0.5366064315913115,1.1810787387888475
0.2757232643648936,0.2981596776502964,1.0845258368998452
0.5925816489542816,0.4774652824693995,1.3124003913683022
0.8613870682522864,0.7777635389759989,1.8625870985564328
0.8533252675564384,0.7547976220650183,1.8201764549243664
0.3107483389823274,0.1040692875516087,1.0326917685169892
0.3323188650519924,0.7139419574308294,1.257631268470187
0.2247674043819265,0.3819509740610011,1.0883792524499605
0.6074897276280505,0.4946482396666513,1.3339429810940475
0.2337808316790974,0.8029383666800919,1.200240770924591
0.753567191512659,0.6949082418324228,1.6343959995630453
0.9792846536456536,0.8961377005373146,2.240430321791873
0.7565315465279387,0.995288523820684,2.005281927567584
0.7421978991464877,0.9785220604239282,1.958231017898214
0.8563319383593134,0.0916550740793307,1.0805957444720735
0.3162153309074202,0.7959500879393981,1.2747416799902571
0.6468012817864593,0.2511805838254296,1.1717658410704976
0.3281417828603948,0.3994181864350009,1.137053469834134
0.7990558307788898,0.8193421899036808,1.8374624107414836
0.9042140927127756,0.6180309663395713,1.6867602479803667
0.8839066597352886,0.966303104814882,2.1940869658428914
0.7331778522880562,0.9384222590905028,1.8927847771322068
0.9161169021489304,0.1782388776172156,1.1726868587645676
0.1662865439797779,0.3673344988982606,1.0623523357311562
0.3638834681306792,0.2837590800351428,1.106935798607665
0.9399194212243528,0.7816145730315357,1.972904293201495
0.7572985705807935,0.7512086624383267,1.7020115131326632
0.0271485604129959,0.2805589346739539,1.0076361588122094
0.7596438281256244,0.4564881001919095,1.3920898165067417
0.108124318270759,0.167515347899557,1.0182225010370125
0.5718319666996537,0.9753207231662134,1.6850805007749885
0.2703273095361519,0.8587499787812306,1.2516137422339697
0.1981104283002548,0.3890049600632509,1.0790978561068751
0.1978464990209758,0.7737466791941225,1.1613145821863968
0.2564890908405524,0.9224047597880288,1.2568418881206496
0.2725501643741904,0.6359594171020911,1.1839594597883374
0.2345913764369463,0.6596131563234132,1.1631550728935172
0.6122684326393318,0.8717773115348002,1.6492824325634694
0.7319221814209902,0.0131146378899477,1.0096297058828276
0.2056096681345792,0.7512259970250554,1.1628435637477996
0.3031840159043975,0.5075773039529837,1.162210127772755
0.7375477351934874,0.425259693484369,1.3502699702355725
0.1724930368101879,0.0896842570377772,1.0155500960451735
0.5127301399876476,0.22942639299967,1.122434645207627
0.8759466469864935,0.8521759072343076,1.993717666599786
0.7439515127015035,0.0084862078937645,1.0063266412517646
0.6456050343969683,0.5436033280541105,1.3974482725021875
0.2813251514002011,0.979525771468912,1.3034375125394624
0.3449723832213426,0.9514091863230816,1.3685280820596448
0.2833050429986705,0.5762706478853642,1.17265636179579
0.1064127971229307,0.3795685302620243,1.0409421801755636
0.437877110252887,0.551863336485111,1.262818180566955
0.428675081735212,0.0906828225642234,1.0393837945794624
0.955329227792531,0.4882607287355285,1.5523274038241823
0.8697670885409093,0.3523172814405452,1.3412954871771636
0.8776456550128999,0.3692085224468667,1.3632717528476046
0.1748849415060117,0.8871200073352353,1.163604688750282
0.3524642941219952,0.8634116984880499,1.338677436641606
0.1995239590995836,0.02524650808811,1.0050457555471417
0.8457219302330623,0.5864699199711046,1.5942355258743477
0.8326685748637128,0.2908931694092617,1.2634917108188517
0.596040767000764,0.619761741527749,1.4212769582179825
0.0573193172632532,0.1172218571955453,1.0067341592672638
0.793554376817529,0.3859476341223559,1.341092630282271
0.2157900504560754,0.9378495522003688,1.217018574080018
0.914544385891934,0.3922165450300858,1.4074122930004456
0.5736980977064047,0.5996849555745573,1.38860284923345
0.4347967333330558,0.861556879791047,1.428051823299345
0.8222131366597925,0.1826423887992633,1.1580841901815635
0.9354046687594224,0.2035376446193759,1.2032916319177234
0.613929144706763,0.6307822615263465,1.4446538472383494
0.444925946301079,0.2083397908509066,1.0956512681893606
0.053324478322556,0.4408055930880384,1.0236913558173302
0.8473300761234374,0.3373785566283866,1.3159809255939217
0.1489755502793047,0.0892291664600303,1.0133521272909232
0.8122156374652377,0.2047000714129062,1.1760154080498664
0.1621988175049993,0.826752342085475,1.140372836257874
0.7152231072934077,0.1662302853227723,1.1237979248070271
0.3236305220084106,0.8706140620438358,1.3109626101190748
0.3633076657490565,0.7684100336711607,1.307813254741901
0.3590008120812492,0.061318765128188,1.0221762117224589
0.7500214828030681,0.1372248755304748,1.1065779974615777
0.9777693334929988,0.9417613782706508,2.328640788016432
0.6701333996028276,0.8234019358490854,1.6761539381958657
0.9210744509683771,0.7241246740261287,1.8576488757935012
0.6486504979344383,0.7042509309022192,1.5388663902822084
0.3181520880624404,0.7689772793530677,1.2663747405417611
0.6182725340293036,0.6752502909054835,1.4849799222525957
0.2228418830967584,0.0524068467603284,1.0117240800761147
0.884986779833478,0.1924319007803896,1.1805488243747024
0.0072281631724485,0.1853664336264259,1.0013404575035536
0.3550495780451166,0.5842057075302454,1.222828500264307
0.6841624032105165,0.447009106105222,1.3405425015517023
0.4371610451353148,0.5741269306796369,1.2739010306012093
0.8106520865209672,0.7597817175380495,1.775038944015106
0.6720312360928264,0.7817323275016368,1.6368758000883044
0.0107815633180647,0.7245992865286451,1.0078327102829523
0.5771585400200323,0.5674860731991115,1.367670391876687
0.0062910414443778,0.0316717350961655,1.0001992614322657
0.0588513947279258,0.7473328253104915,1.0446359658496571
0.933844523206842,0.914807413722888,2.194411715828026
0.2446477751318861,0.0585283436822048,1.0143874997806783
0.1783098178719427,0.2836089396372627,1.0514373246392594
0.2033215133447239,0.2648891668023104,1.054842224334645
0.566149118841523,0.2369182266009037,1.1404087702658932
0.5774754465095695,0.8394516252896279,1.5781912138658685
0.0172169496067259,0.5673214766084722,1.00979945080003
0.0253936949501052,0.4136205940559685,1.0105402578813143
0.1695772707199184,0.0128055635997238,1.0021731055150405
0.4940715874539819,0.9158290004826172,1.5328546882988316
0.9453084207195476,0.1009710887248123,1.0985854417975311
0.4145138138111918,0.4737128655637332,1.2101131708440307
0.0361224787980404,0.8985168297549515,1.032811640499177
0.0734363782812719,0.0463421617806052,1.0034070654985878
0.7213864028047925,0.2733864993360391,1.21109446361914
0.0321796828274506,0.089800803284487,1.002892547624805
0.9313203011334028,0.4774047991298084,1.5219766390015956
0.2767566980352207,0.5793271390462338,1.1693853334540685
0.0508940717819573,0.3165789132004899,1.0161989892503225
0.1249174900680957,0.3811158669073222,1.0483757286879878
0.063859803161219,0.7441400726936849,1.0482854910222197
0.3696032032772842,0.8347057786969035,1.3438726373097514
0.9162369313208288,0.0070362958484109,1.0064607981863565
0.7441400577516073,0.6671367318798126,1.5948854359742397
0.2063507399153951,0.9625506662535948,1.2127057998748405
0.6940723062056229,0.176100967350597,1.1274181072295526
0.624883745874601,0.757682112719394,1.5621884197416602
0.276249748715679,0.0715127106312595,1.0198863222153052
0.9483305453460018,0.5126144506795502,1.580134466192186
0.6615001830495483,0.1404295989946347,1.095862564356316
0.4519952813548846,0.1841546196201386,1.0856123925598005
0.7569721484566626,0.8925309105363521,1.8720020093168943
0.2428919516668822,0.8841216053018016,1.231303167254403
0.0010684450615352,0.3638704734786548,1.0003888259991152
0.4307496973083643,0.5592293525395693,1.2619189036481262
0.5098832742934084,0.4469071142486487,1.2466015310470124
0.8311818137514355,0.1107716723875211,1.094986582084898
0.9122466107945136,0.5455089350340079,1.59660290374219
0.0065462447956592,0.3903707503111052,1.0025576411446064
0.509745474263653,0.7721268575253921,1.4530230029219782
0.983348021059649,0.7732942296993689,2.018605878151297
0.6420596582622189,0.5847552899149092,1.42915638596828
0.4620764129549952,0.0115423974165559,1.005342968448399
0.7346929804926132,0.220524767594068,1.1712674696734406
0.1887669029523955,0.7889222128844906,1.1567011746112736
0.2600998863874803,0.0648866021189734,1.016972479338254
0.4024053567018397,0.573532999472881,1.2500276041122622
0.5357231720247012,0.9429687183234896,1.6074605066799386
0.5066514725904214,0.4669199694251625,1.256817058299028
0.7729429448190998,0.9671334444930356,1.9956296204895925
0.8296812953814479,0.6652396150250495,1.6763757736826714
0.4459899156987233,0.3294244721201798,1.1544856703979574
0.7400381156733956,0.7362625241131662,1.6657822140023462
0.8031530147269749,0.6937710749815825,1.6843032399351157
0.2650894967861338,0.5724781657581202,1.1598438048714577
0.618888429953689,0.560957226542331,1.3926032904350183
0.1177510178771692,0.4449476857723257,1.0533243173167437
0.6227868405440659,0.004069482379384,1.002536562979084
0.1506051988970485,0.7601037034881258,1.119017085664642
0.1695612967737837,0.5249946777997447,1.0917410023522485
0.2209880646225188,0.1138900226323433,1.025381270459652
0.5465524453847554,0.2986395219844757,1.1726136168862256
0.6288768785107359,0.9724627857113812,1.7681489142298317
0.5415695725991018,0.9446992605491128,1.6168114819575057
0.9665863871458114,0.5848315313569228,1.696539106569674
0.525420574132223,0.2918269915800702,1.1615909200207275
0.3833112950484374,0.4711650416854512,1.19217180989882
0.6073037757317677,0.5592023744090123,1.3829571974549095
0.7848113579891436,0.1129611809932704,1.0913527908105272
0.0648583283930155,0.0222562382382065,1.0014441973092114
0.9973851610553484,0.354342578206457,1.400610031682684
0.7429086511292488,0.2562371864238008,1.2032582945832535
0.3582639708499145,0.9401253616497705,1.3794097645485417
0.5819374711599509,0.614538201499613,1.4060239482621906
0.0568946827548954,0.986145256473533,1.057175730054302
0.8210139790249613,0.2122674050678199,1.1850227567482703
0.657681881878858,0.23625905140495,1.1638708976901757
0.2304227711643538,0.4371745799358155,1.1042350155301608
0.8279766958267922,0.5843542844421226,1.5768672969782378
0.9640431226856082,0.9798998674400564,2.378849768215359
0.5376114904490789,0.4119558012535931,1.2391253779473232
0.0268749462906221,0.3277474663726402,1.008834133146425
0.9734293500593404,0.3816699443284599,1.424043507149516
0.4656682940511579,0.6800032279764225,1.3540238632194317
0.430766582753732,0.5356503009567635,1.2499659878442273
0.512767001501154,0.7608168889888199,1.448436782325299
0.1431316115328929,0.9280701849946412,1.138990503775149
0.7826591151591521,0.7713222206788054,1.7557625396065322
0.682616973792796,0.3186097228930989,1.23448786906293
0.7454817574935133,0.9719772937007892,1.9553334584548707
0.3168581086691381,0.2958406419075164,1.0967630119161016
0.365050467337245,0.6893396211730175,1.2746846420754228
0.561102685578425,0.4652280077075181,1.2859195641096504
0.0195948254355321,0.9352289011677176,1.0184382781867984
0.684321709791066,0.6865287506789651,1.5570402427022083
0.2420306586852655,0.703122289051959,1.1804110997276451
0.1854860648948801,0.2725767744288822,1.0514258768867613
0.8330459553325251,0.3503092969233128,1.3232696640266424
0.5719805286484279,0.980025524505796,1.6893645520188056
0.861026712788363,0.1343945150415902,1.1203598380276012
0.2449091516390376,0.6125544893212209,1.1579171196183062
0.3248604655191568,0.0030387868047323,1.000987506645494
0.4240800716498039,0.9836480045196476,1.4845168617011562
0.123333080853114,0.5597292360831229,1.0706590700797984
0.5895963279657365,0.3680179419366665,1.233899345219521
0.1060288887185813,0.1702329472218545,1.0181588636877392
0.123590683635851,0.1564098707861511,1.0194561706576395
0.8380841820851062,0.3103168438130143,1.2847574139493114
0.5313751527471525,0.5778544773115476,1.3420691445339847
0.5725739416611861,0.5723985695148502,1.3679363914093257
0.6234610177622539,0.913119629935404,1.7026287129852475
0.7125483074745111,0.1224711068758713,1.0898811192098417
0.1762792585835537,0.3664031826082178,1.0660104710011806
0.9320012833352088,0.7924388170308065,1.9797545366380644
0.9674002625019288,0.7415761667131654,1.94287385327476
0.6504567726122301,0.9217268618303928,1.749286822808561
0.7688613779660647,0.6999063119028079,1.655758998255442
0.4469182196684059,0.5742485459176344,1.2806511042439903
0.9561454273918604,0.2233627554944015,1.2299362287597664
0.7495456230010614,0.5729419992722676,1.501191022424683
0.3785615537332483,0.4443743945592543,1.1782164325246969
0.804719823026938,0.653296338435285,1.6374225508385514
0.345148717561499,0.10149544572409,1.0354449134553376
0.5996032342337339,0.0130085182065078,1.0078202821914994
0.6574508741418107,0.7176627276072549,1.559884357501407
0.3256787131428833,0.3646917700506925,1.1236684781371094
0.8784951703601299,0.914413489486488,2.097069284548117
0.2121727017501133,0.915461429305992,1.2076823848316205
0.5098571449110416,0.4575584619403555,1.2529604527535974
0.6988561782024185,0.3481160463938049,1.264753024134714
0.4723013506295037,0.4324419950276396,1.2191638262708426
0.752217680270984,0.3111882372895039,1.2538917287831133
0.7994121339141929,0.3283814050876023,1.287685740462677
0.1099724472620597,0.6944634288814338,1.0783668497174208
0.8029683271755063,0.546125557443144,1.5135957958856583
0.8212932575728972,0.2864928068837592,1.255319729409894
0.4236225116822931,0.6046650463003979,1.2800623576664028
0.7681299266166759,0.9707869142692324,1.9923532793593068
0.1105724533289672,0.6649842776848172,1.0753763918147876
0.1143027100196705,0.3527870219939918,1.0408739196371597
0.1204225870829148,0.602984591935951,1.074414107515294
0.7110573334208865,0.3694727854749234,1.287931064840638
0.8934569084972772,0.5868345724656234,1.6353522048754754
0.0087796020872369,0.7574226710976464,1.0066646426657846
0.1807980827032942,0.8233705503498675,1.1566363098379344
0.1288535798214771,0.0765884440247666,1.0099012660443958
0.622616750441273,0.3554597472300453,1.2389423861471291
0.0100737860939563,0.4331334430400516,1.004369649009257
0.9761947245865004,0.1654738729766246,1.1707275298738264
0.4096384954637632,0.6091441704555544,1.2721667226125997
0.3870196109169235,0.7733116197688411,1.332453025384129
0.4095327919194023,0.6079651024650305,1.27151579569304
0.3630776545173909,0.1556524512019995,1.05759897498971
0.6297165469665824,0.5155911366559579,1.3640788588771509
0.933316762100937,0.3415501946542393,1.356674055603896
0.7267235955689947,0.4501186982756516,1.3671442993680665
0.5131935258414699,0.7374861657772654,1.43311376592917
0.1851389280888202,0.6232021113976972,1.1199938949231731
0.566260147028365,0.2638854517424273,1.157260863772908
0.4286800500738161,0.3332332050406307,1.149992595810345
0.4058784767076798,0.2743928633616372,1.115663996568488
0.560646361897153,0.5084707088321545,1.3150053477743682
0.4217666043329089,0.443877251882305,1.199673037519316
0.4424315666002991,0.6690229537322734,1.3283985184170637
0.9639936971312412,0.3708598039204651,1.405874052660763
0.7722541918799547,0.0752248930515432,1.059239874515507
0.5604949843383741,0.2215626194651651,1.129547337607216
0.417016869285047,0.2737313931187891,1.1186658689704516
0.7529609361519961,0.3068680959040283,1.25034092049192
0.0158509601257641,0.0698521051163376,1.001107631731318
0.3031742610238711,0.1842553358774318,1.0569213793701475
0.9020936211270116,0.4643382514647756,1.4868537907770951
0.3894577107371695,0.5562239661810103,1.2334853564260668
0.8823926889939144,0.5814765485106939,1.6189497694868376
0.7959134176487288,0.8911095298108905,1.9288374584316343
0.5866576535785406,0.1418053450290533,1.0855639122341862
0.3030494949405576,0.3786708029425507,1.119320232955718
0.3700129517518369,0.0987796400421292,1.0370005328801313
0.0572579136286468,0.3941801151295017,1.022741018727292
0.2634935174816303,0.851818812436804,1.242599087959348
0.3522701725485612,0.2303798660042216,1.0834124268737677
0.9655170266816504,0.7379674892300282,1.9344609318648636
0.4873979398358707,0.3410753653359901,1.1759916827588026
0.1809057027925454,0.9821583634793348,1.188863693175517
0.0148145905419798,0.2884593362665579,1.004279502974058
0.1071643157136785,0.795049473913359,1.0876913957364278
0.1499254262127135,0.3436465838861395,1.0524216386034757
0.5351882944171336,0.2210391711237581,1.1231538441117013
0.956850883491114,0.9498114086180734,2.303806433499744
0.6398700060315615,0.5601586829033472,1.4070631126361632
0.0028984098942236,0.2227005217062663,1.0006456163058062
0.2614164546034911,0.9956278417820038,1.2849994339409194
0.1626518600268209,0.1423944618202243,1.0233409216209988
0.8383213152286133,0.6279924138329878,1.6385091458610013
0.8719546587421715,0.2242279113953532,1.2091471498884183
0.7692844929692162,0.6654502951967914,1.6172478958871717
0.1547162286515546,0.5769155251445611,1.0919953059314305
0.1719663823202987,0.5174476686837137,1.0917036438555037
0.5670062911983307,0.3229913952649151,1.1950448723506184
0.8124713139140992,0.1595842804269249,1.1355144796561625
0.2981681146716716,0.2882744599869599,1.0884896048476036
0.5936456403174979,0.2406981792494711,1.1500355911821811
0.8042492131773975,0.2842946616122733,1.2475074345620292
0.1062907975385044,0.1077482994918526,1.01149654131801
0.0607663740539093,0.3386097334623701,1.0207181854417526
0.4809661819125964,0.8197303448138472,1.453916695785277
0.8969486479572177,0.4234766115305077,1.4349005097166656
0.5119048424314173,0.3978260983100063,1.2184802057065147
0.1565502772617675,0.9982683842472236,1.1648676535836642
0.191723792431804,0.8356199471770482,1.1692464497559398
0.964040826516366,0.1551673030921578,1.1574378667958714
0.742595104259408,0.9143133680117904,1.8775798592309096
0.6704521099269516,0.1376705705471166,1.0952315296195538
0.5104709312687122,0.0888137955999782,1.0460325175654357
0.6277801501636612,0.6894199732438625,1.5057707363041284
0.1987117542809168,0.1082491552892231,1.021665725540125
0.9931001366715784,0.0960886690666087,1.09856074545203
0.1800874095845734,0.3045744710749722,1.0558715461358903
0.1441928329153567,0.1744325639217697,1.0253645815669157
0.3660614269619426,0.8215438420242048,1.3342416191845443
0.1081274551458675,0.0360971693744682,1.003908179728097
0.9280303046237112,0.7911557283915399,1.9721358932701956
0.1769288145035842,0.3581928150199223,1.0647423033002108
0.5980398342681936,0.8530313159526816,1.6146708019482672
0.9829192360644255,0.0003309368855118,1.0003253195044612
0.6434224008733789,0.1483223440802444,1.0985695447041706
0.3466815696825597,0.7584900942787173,1.28821721083258
0.4925244738181055,0.1690021656971533,1.0856131157607214
0.2564184396302705,0.7063799977179729,1.1927674387364664
0.3999973244007889,0.9417459485512502,1.4307878608852378
0.697924020270378,0.6581022647775311,1.542338352442583
0.9564141060686464,0.847850973140481,2.111272279611064
0.7684522884653954,0.0171689452381387,1.0132517945098083
0.7775834130656539,0.5831473021480954,1.53418731039559
0.0671025649381398,0.9712380135360368,1.0666198233944209
0.3583657150840607,0.3851809179039097,1.144693242976798
0.48102802735736,0.5386823864774833,1.2836185288018884
0.419102461510148,0.1386369545445802,1.0592506372539363
0.6517120830291995,0.3262084462449021,1.2288084171482536
0.0820101093560743,0.2851400928296362,1.0235680784182637
0.5713278023595518,0.0481642245763237,1.0277723025858223
0.984946595465289,0.1506183181984636,1.1560686462919605
0.4365467334655165,0.5425239903289494,1.2571369285512832
0.3442382695037062,0.5519711121936948,1.2028578949851596
0.2899298292845353,0.3075968499141027,1.0919138403005595
0.9672121946484772,0.8658352299456901,2.1617465438545524
0.8473142632473702,0.9433694587398234,2.0896643418988106
0.9470116604536029,0.0561497823578088,1.0541340149933836
0.3998447001183289,0.8776455536003931,1.397408358320699
0.7116190715154116,0.7136184366830528,1.6113026395864218
0.4224421270207152,0.7202866391141526,1.338624954830956
0.5594511839907422,0.9658201095049463,1.6590262460521097
0.0200845764610737,0.4093993975104882,1.0082452125678136
0.3350731437051626,0.7334786929193368,1.2676997817191662
0.9332885201862876,0.058692423186399,1.0557957385163428
0.1362435973699473,0.4931299617643045,1.0687249127075238
0.5593936818355363,0.8533896134360571,1.5677203478827444
0.8416612873541363,0.641692243374032,1.6586667500850036
0.0280477795775726,0.5891272571075175,1.016615226520059
0.9983276867334664,0.0116785863017194,1.011704544025177
0.2954537713121316,0.1005113455953488,1.0299933548983038
0.1797290220776181,0.8078608924667776,1.1525807557662184
0.9063023356639914,0.1521386995983056,1.144526262058838
0.6190041296554212,0.954602496797414,1.7358394371226775
0.9535642841306196,0.1004754287841991,1.098970562952921
0.7808738642767613,0.1983045920456428,1.163278829531439
0.4028935340678706,0.4089597317524992,1.1743425444160578
0.1801510606060414,0.2747715946931796,1.0503308600122068
0.0940291949559906,0.4324439346929642,1.0412210703081517
0.6492622086785786,0.5371399885465449,1.3946183847924374
0.3665341287438874,0.4866331232101865,1.1896430422944633
0.7774090182923804,0.0459769504507406,1.036173882351216
0.9192283426281024,0.0815936713970191,1.0769264592565506
0.2743947855627654,0.4530308329317797,1.1296828948053057
0.0144096545598015,0.4688766278178955,1.006771600673294
0.5875846569056983,0.6537616097603928,1.4405514827943946
0.4193782944894316,0.4284502107795515,1.19113032408785
0.3808283813538977,0.5197257792974169,1.2119069843214785
0.5176791079040652,0.3873345960193638,1.2148770543250105
0.0426151206271663,0.1097047984399653,1.004682380057709
0.3027635850763093,0.2707525332087367,1.08427684452117
0.6625967517830579,0.9341389347721952,1.7798568115985982
0.8628939226805414,0.1223728517531035,1.1094471393123109
0.5544360827890045,0.6137666048143254,1.3838330971600543
0.436109938517101,0.4649395238504982,1.21746266813432
0.6416775693903096,0.3040544535677267,1.2086761722125114
0.1942556586321655,0.7834679281578947,1.160326611941861
0.0389235601143459,0.6269258912732995,1.024602304297973
0.4476870007814345,0.9392632456240918,1.489042780868108
0.5389428692465074,0.609081790961375,1.3685916182876094
0.2113332024563017,0.3058271903200318,1.06605450545348
0.5118175408769936,0.3665835989066912,1.200140995217783
0.6061424643092765,0.9017023526184949,1.6683188974681582
0.4162953105700928,0.3789955777913256,1.1665322387804111
0.3476430083550234,0.5805871749299719,1.2163959826208235
0.0328110716934897,0.3615563802141862,1.0119101492201956
0.5811347246616411,0.0776031221614919,1.0457861550379686
0.05069633127723,0.0248020662003397,1.001257900981683
0.4713216257510983,0.8259387671413244,1.4473285764609052
0.8514225807349393,0.600395801035838,1.6161868368210903
0.342524410258178,0.1114606860849103,1.0386701218127472
0.7384850171814239,0.2927046756831789,1.2329421197100965
0.2008991840560929,0.8411032684429086,1.179062788931467
0.7098707479343286,0.506555798191274,1.408560443263388
0.4710469182640701,0.1809910624435055,1.087748969928617
0.7253843398448169,0.8786875420241864,1.8093402881679563
0.6592662148431323,0.1487521820617775,1.1013813527921492
0.8071929010508623,0.8516859809180959,1.8918496120521775
0.3352508163150639,0.1044516998598497,1.0354310872174324
0.983803610318858,0.027696534359647,1.02749770250858
0.5261369534795906,0.3883609092995449,1.2192652573093208
0.2883936258793509,0.1757361795588446,1.0515521013717668
0.2617766008259307,0.5961234013707085,1.1646138868902929
0.9839898723776184,0.5758529428601696,1.6985796697449904
0.8514535266811654,0.8302890767464303,1.924907899005398
0.1662204723352128,0.2983069037421716,1.0504180357425332
0.8537092277848436,0.7329998198471371,1.7907006105699694
0.0161038580651666,0.8885593604731767,1.0143778123163036
0.6183698507581151,0.4811210966558995,1.3302630537227595
0.4113981862287705,0.3903447026954314,1.169669338522633
0.2067602366710409,0.3146032717820949,1.0664890955696726
0.5688061051261377,0.4063712807965464,1.2504427871485329
0.2746221691556756,0.1601417473388482,1.0446327676982248
0.9435732504795166,0.9952448205381844,2.366995277146313
0.7464013983786536,0.7837553044886086,1.7267019872125742
0.6147312047549668,0.032140617083519,1.019888827017049
0.90667238840303,0.4570362170775744,1.4807927592393415
0.6371222411829097,0.310588815640928,1.2118573692267791
0.3197031391381506,0.5265375560948337,1.178342867259189
0.8219473394402382,0.2511282009576164,1.22166581040545
0.0868685905916814,0.9432725488818716,1.084241699744071
0.625795029900507,0.7099369853802054,1.5215056902729187
0.2953514065255632,0.4148422964941075,1.1277413955626718
0.83857406158103,0.5319038604917056,1.5239403714272828
0.5464514840847399,0.2815023922957909,1.1621413262629827
0.9355541369019876,0.843647141612216,2.0710673994140887
