q,epsilon,r,v,c,Volt
1.388031411919362,4.627634138950215,2.5203249468809155,1.703833066233454,9.801715627658943,0.0114631638540156
2.3883660463963,3.636789929528218,1.9531829004351928,1.3025812359155924,5.434267734598329,0.0351919689310884
3.6738836504915415,2.70582389737193,1.6244574970006864,1.1945574440578537,4.7197201677122,0.089052216706949
1.1760742892223792,4.123144105334847,1.3287826604102753,1.0645339855136302,7.80857792651126,0.0197785287569823
2.480287001891524,4.751859484545287,3.140330308880859,1.8526595283653768,5.863868700451933,0.019335797108483
1.4051432513581317,4.128327279575207,2.3847549507333063,1.958263805781008,9.85691463691931,0.0141736250322982
1.2697968057647246,1.974505659297064,1.91794820485378,1.244872228845618,8.295724303833705,0.0313936502677743
2.122659011666161,3.015168129505758,2.319389114644888,1.4582986919417371,5.591343603094342,0.032676179896144
2.9684463424568137,1.326990928218319,1.6504705003090536,1.2968827832171457,9.50295257854907,0.1249013045241575
3.9368358606797047,2.5569841598453333,3.873339481685975,1.080964866406089,8.818627028699064,0.0360508123160517
1.8815460531666688,2.968301338593817,1.5103944249479468,1.3967263525428,4.927659906534212,0.0466077146327876
3.966333464206577,4.368805994325816,4.516427444444092,1.1010522589085936,6.281443514940237,0.0193962806791532
2.5392074874187727,1.757315616409195,4.578655566396433,1.5203028849459552,5.916821916194165,0.0337971534636535
4.483871834003412,4.29296761225218,3.678847736599872,1.3614789872012485,8.490652442291598,0.0269076508343457
1.861987062566352,3.9502150673538887,4.167435606820862,1.1459185785114985,5.655640810356546,0.0112877967889846
4.221730826094055,2.023863371178768,1.2451708492490638,1.104817426617761,9.148815262557768,0.1516224302796752
1.2701860141366763,2.6366359361655167,3.639284671826269,1.3477083449113765,6.331292604457966,0.0133826415868166
4.248531914596587,1.1404698170637797,4.46035913596311,1.8252958760387907,9.826610193906337,0.0816239850286521
4.843902453279766,2.328311274212806,1.8938186736564175,1.057984164797764,8.236448503236572,0.1003031400963911
4.180654628234687,4.929851037608405,3.018430965554457,1.95757902245196,3.477920028146714,0.0511443855396303
3.075192060539364,1.034766100564655,2.21927890455164,1.650814923924044,4.244855356967429,0.1743791106338797
2.697130943222944,2.290172596390697,3.3734992983040266,1.3609196126820249,4.701221383825558,0.0390992411674921
4.92075273733832,4.93664209178899,1.9092042394445028,1.7061635250470983,3.27584610692609,0.0867060294471847
4.633070561033154,2.4207294555942034,1.891028960708625,1.5492946978336848,8.52108479974497,0.0984385481144534
4.4235084551901815,1.4676191470819655,3.633027401677933,1.613933253148284,7.957889726200345,0.0828157000489765
4.980287188875158,3.8483382999818745,1.7763215039867437,1.7625831566910262,6.368507952607805,0.0801623720094076
2.0302990065794373,3.864309259461249,3.728918699032559,1.707932912594596,8.402025376897559,0.0140730305330385
3.111632199355892,1.8444846479837675,3.9927445589037127,1.6857735603170454,5.649674960739473,0.0479217248157161
2.5244784299700997,1.306770062173069,2.0914997034140232,1.5857316305068865,5.522809778689166,0.1031076447255901
4.088361723655806,4.790429523566704,2.5870016107010265,1.6787480979138647,7.628888560904745,0.0336590882835669
4.578866810697006,4.574039830887536,2.970434050121194,1.953656573851482,7.756405665510706,0.035847181350149
3.7091822604302855,3.813715133012512,1.603459713610461,1.0158947376728853,9.191588132139495,0.0542660195049963
3.845222087480265,3.6903042276815694,2.2924757554246966,1.3595633590605134,7.696808677713679,0.0439293537296558
3.137884053497964,1.6170584707877445,3.0043278167723213,1.827750516747589,8.598320593396085,0.0652743238766379
4.471395347590335,2.335712920698017,3.760191402848055,1.9696660805784056,5.794501461660586,0.061377206742752
2.472809166247043,1.3414772258500562,1.244366518941284,1.3924265817908914,8.233252510843407,0.141877005026382
3.56233547009356,4.242214786333438,4.790399826766546,1.755674118266182,8.918079208721199,0.0173689266061634
3.965053566917191,1.2493507769797598,1.2838078144887262,1.0920013967584752,5.242946625908857,0.2484752992508342
1.851969353244387,1.4788738125586058,3.526761920961024,1.3744705220076314,7.819218626094554,0.034282625831913
3.2347186702152864,4.380601904298856,2.6019145316910914,1.4328893284047193,7.947322148050889,0.0275514236504365
1.486653038509329,3.605509212820999,2.3319252565357,1.648764994373515,5.467134839373602,0.0201465328690217
2.4489052910802496,4.374230253809753,4.312002895481029,1.0230606557002395,3.613379200093093,0.0144125825328857
1.3849483860482177,3.376609308341436,4.946861045041683,1.6804244440859144,4.289840274846036,0.0108470346913358
1.7393908145410362,4.819945154659496,3.782691170048224,1.1327491505419358,5.850488312816853,0.0094146139563673
2.049269378560247,1.823612076881328,3.977139151250257,1.351227830389086,3.1689424590604305,0.0391989642412842
3.875390345158492,1.1695250579518648,4.254049538902693,1.8693788610725448,5.247315117145419,0.0962895618221635
2.9197934268868018,1.071153007557132,3.67200808680602,1.761210285017102,9.645419472106704,0.0722686767684149
4.292436878098077,2.7099294056015,3.8008546847473,1.7664979482020589,9.5448378249757,0.0406945685051418
1.451754928346821,2.5299423950016005,2.65898673309138,1.8559312696655452,8.1537319031951,0.0222343358411556
4.9651279345156585,4.028454240461317,2.41848402628505,1.7751677021258594,5.491903861536761,0.0599239060409905
1.932113981743068,1.7238334741853705,3.2797508748840585,1.8943791418947116,7.076517899206464,0.0371361848519764
3.5217410962182787,4.672588315160729,3.46403717762589,1.0585594624740722,6.185188830132796,0.0208895238128816
2.552941831375122,2.0675136794991777,1.984183110305573,1.463712577366873,6.783358335765206,0.0631484887791808
2.7501218287842613,3.1579519780881355,3.1026944521051374,1.2279003326862434,7.269936251276432,0.0268747750916934
1.970395969560475,3.359230351699652,3.591671818671053,1.9387214026850503,3.218112525506937,0.0326892612841559
1.6006255418381623,3.032570115165184,2.364359049007506,1.1636129380834408,7.664230098790068,0.0209444781544727
1.7863422415311576,1.8232202910508315,3.4755761986111127,1.822610669011853,6.3192349820082185,0.0315258456336618
4.71870451207493,4.732597403886946,3.805051607981126,1.659017965529661,4.650013266407939,0.0324183768896787
3.1085214254012303,1.286715378409523,2.012652838384046,1.2490697971481413,8.186416687485618,0.1127179481745262
2.571966177636189,2.0490869840926096,1.579075446073702,1.9727835912725684,3.630924877542806,0.138512141738242
2.26221398430855,1.0537867972653945,4.585211565275914,1.3987989907625762,8.420306806172471,0.044679594081224
3.0487726396639685,4.784334683307339,3.152155994365585,1.247477787714775,7.220888294988844,0.0194470703357007
3.762079625977525,2.737436727052466,3.3279391651981145,1.776063148127944,5.545384174049751,0.0483467363600065
1.4165736831178193,4.370314022596622,2.987367438598547,1.2406126989583195,8.88927247775302,0.0100348039873627
4.846635926385586,4.516834458352832,1.534585070943535,1.3613107190784717,8.878328724200133,0.0657190112488803
2.730770752496454,2.0558084494055207,1.434664717552248,1.0320794069086356,5.260997439336565,0.0916602710348814
1.7758883376053056,1.6852836879072788,1.305645083568653,1.161010537938997,8.847274165994861,0.0739267894756762
3.0963359086127515,3.837559387382624,1.5217841058799793,1.09373934817607,4.518016854766865,0.0556684264909627
1.2059909914673832,2.926579206897586,3.453488860141111,1.913418670323354,4.175555100421677,0.0175271491664936
3.188027830685669,3.256241372490365,4.477970520677625,1.5295518971045554,8.216020283089412,0.0213785933748173
3.733940605955684,2.418527826870662,1.4842149847098105,1.2143580724504366,5.755914065187401,0.1049105754927205
2.421856794008217,2.6037508590296885,2.5569449321072213,1.183023052246901,7.963815033128897,0.0339984045618478
4.86377721661659,4.272510822699101,4.743522310019381,1.874789531761371,8.988046230008646,0.024131065975538
2.454337757173581,1.5933269520089055,1.0064396929277215,1.6010362333620156,7.941858730102402,0.1525486494796755
4.542006495768503,3.1408516311900363,3.105258113756238,1.0319837239098997,3.7252288403399296,0.0512589653455466
3.9288563191844834,1.5023395661660943,1.3868647799838558,1.379229443171854,3.949415163414184,0.2305803750386439
2.757225976707249,4.242101042271395,3.140239148390693,1.5544760969776537,5.536366702795146,0.022900991666233
4.321730854764498,4.286043341231695,4.703456196460164,1.2672655658999676,6.98055366319171,0.0208438498667013
4.426556166520458,4.175043888413255,4.214571731807016,1.5150504118528385,8.304631836987138,0.0244860652788731
1.8291721122985616,2.2194054486580925,4.210720875367237,1.5492247177733542,5.6874509708571015,0.0214069621108801
4.727900298312983,3.707968176535765,2.5602343968650247,1.62185094492619,6.220548652258597,0.0536088570471886
3.764334720690867,4.541667086950357,4.956965920995474,1.1643397524065824,4.699518851878365,0.0176884229854981
4.042937423528983,1.3021436503021575,1.1301990101752666,1.334408528310123,8.950869158873433,0.2569125634297183
1.924695381235204,2.533892949565029,4.996086325304669,1.343927605299177,8.64161659332536,0.0143266148725838
1.725582920559321,2.5218599257292467,3.451616109708441,1.4259655837271883,7.6906062523896495,0.0193663123897542
2.176305506225512,1.830040156002328,2.641577679750451,1.3720317464383651,6.805393234479665,0.0448715029188026
4.934932416407557,2.5842572886924104,4.725408206671474,1.0189997888663669,4.695629869700426,0.041071464110606
1.8532579244861136,2.2495672859637006,3.530393349977169,1.727628246635505,4.6793359499854486,0.0294384402062738
3.552294855017046,4.789005318107703,4.392470076311637,1.2533957185776798,3.700351343129528,0.0203217863000726
1.7480595661654856,3.772710247672285,3.460769529096501,1.5564218353129122,5.89532327955971,0.0144759832923994
1.6559418962324908,3.417356160101598,4.489110286826529,1.01950160360356,9.39462727181012,0.0096354706591834
3.2820693093172246,4.145086589323089,4.343642816184809,1.0999443450972963,6.275814586980858,0.0175888277398733
1.6069737788037113,3.833158945906393,1.103329596189227,1.8331559694842976,3.0766190830276283,0.0748131003678793
2.9415772310746395,2.5424077431702465,1.7577639549740265,1.645530759243863,7.988542111160906,0.0659685099170291
4.625757431113513,2.1383908135938903,1.7558967038470945,1.474014109281787,5.834764819674524,0.1311743869124705
2.5938943849189937,2.4234466542767987,4.212676340394626,1.594976010510575,3.922932617235453,0.0340711533163259
3.674558000861881,2.22036772161816,1.9194760555220756,1.0456594115022857,9.158183657688896,0.0774534878634622
2.964056562525204,1.0734968913045195,1.6122597151318758,1.9585589690672929,5.381841661573729,0.214254020935679
1.6532550996417732,1.4859700037565229,2.0056267834382377,1.27926758768726,6.114186260977244,0.055823792155484
2.3343347739464204,1.769380145229066,2.264128844654917,1.7226151705184802,8.135811516108319,0.058824376231451
4.183853692404173,2.141123050549461,3.824391018854605,1.8296859471948197,9.45946790482738,0.0504100687210173
2.8415700907497774,3.754052027149472,1.7657828001463334,1.7324808166537693,8.319759133416829,0.0430839665069396
4.67813163777431,2.090463548172935,3.5891851756111963,1.3811136811176066,4.206473268146009,0.0738700706362249
4.170886554591373,1.075650750762959,3.6303388941807495,1.6898389098675464,3.1557073688856043,0.182979225032408
3.1429692446727504,4.105606390111268,2.539660777077499,1.9914760334187656,9.733533395106004,0.0301572254994987
3.550030361882328,1.4836936657748567,3.896565783620156,1.7944609840883563,5.9721963535805465,0.0698536492564259
3.887459548399616,4.691644905253916,2.249680994806817,1.393865691795714,6.114164385803559,0.0379644904294786
1.8231782114139852,1.7805573020096754,3.5863964865296296,1.2926781940082743,5.869865285789089,0.0291363048596457
4.040964259964627,3.5898719700985886,3.276281741386357,1.519079052564917,6.948483336146278,0.0349907122512431
2.3533966720774724,2.13092378189638,4.512095386036904,1.3196427123289598,4.658112281700793,0.0271770061986824
4.963166466689409,1.7367660294629954,2.416186378808625,1.0061797881530832,5.647641750818465,0.1145221716203188
1.4922283657787507,2.8178195276080245,2.2912075202836224,1.275927263426384,8.767388295397193,0.021525415491398
3.4580064395713093,1.3271965246626296,3.965989669814436,1.4294473609609604,3.543962292135172,0.0876208486825121
3.458223237107643,4.639300270179232,2.95236236696143,1.364054013131534,8.58222572733541,0.0238887673622523
1.1125222910827293,3.167498903486821,2.3443524719341475,1.1895252472396796,8.870765716609519,0.0137685822754767
1.594805709188431,2.399449209894233,2.3880131671249063,1.5207256429624576,7.3001130738561875,0.027976759991595
1.5642255595702497,3.6430723965292375,3.866456453996074,1.3520007233701823,9.12835754973526,0.0103734937863875
2.8649785407349198,1.0064853271811454,1.935267845057836,1.0163830724407157,8.39913166458387,0.1331616875815385
3.4695250632366506,4.05826699134759,3.9374370168633592,1.2849792976071772,7.921160430886417,0.0206241713096043
4.555441106147558,4.079040088542154,3.4611103458189,1.1811171375039988,8.65376954398657,0.0297356678732624
4.963858898139268,3.4645067911450824,3.1047545392883853,1.8998161792372783,3.2038485569489,0.090224499315389
4.324201060897002,1.0165956071041324,2.611953538621332,1.1007209968336862,8.796191646153565,0.1481295950711615
1.747313071851278,3.747266093001991,2.2036846757125663,1.8590860404245828,5.797278125604121,0.0247870086377993
4.777307055713315,3.9440712190330047,3.642333748250264,1.947106506196632,5.475183484561532,0.041068555818558
2.139467032255568,2.275581981361081,1.3924822767741762,1.308542213435081,4.488227249619253,0.0758410447922682
1.9869422509926284,1.9111775384121312,2.274576978106615,1.4598695284859975,3.750851764369592,0.0595500167903127
1.9020860082668345,1.3587253620731707,3.4541450491262564,1.7173950135382223,7.763750948958222,0.041411972772142
3.1876519625335846,2.1104665567438343,4.410606656507277,1.5244828508326247,3.7371667452419937,0.0460264343441005
1.5769188318355494,4.791221056061809,2.9873487434958133,1.7941817041395745,7.214498564184937,0.011669407823671
1.498848432134666,2.666003989730736,2.481160463042273,1.5474006488962266,7.152763594383623,0.0230092434915765
1.1654582173663832,3.69673295087314,4.327151406689088,1.660677172776496,4.4238677354284,0.0092823506720247
1.7393204779021425,1.6657482873422906,2.250239086158127,1.9923080685956287,5.537538857050945,0.0576771750578838
4.175110883911314,1.7355294282786828,3.017483443418871,1.167500039408197,3.5768129409357066,0.0941855534321917
3.79454105900431,2.0585803571670653,3.962092644502624,1.9692370837026263,8.191143028973196,0.0487391565620431
1.5407724416108404,1.2805992187644772,2.7474505193538445,1.0113945949628411,9.007504366274826,0.039256471352325
2.968416682445737,2.8006515160497707,3.445281056875689,1.6677479416458745,4.391619271534715,0.0394702033534016
2.2031436136332263,2.2713280510731817,4.621671915271419,1.4964642516523423,6.642791601755048,0.0215579364491674
1.132025847350329,4.346833486265617,2.0844222396449554,1.7690836884145025,5.294896967393472,0.0149308998168623
4.343904163338051,2.4284149949809777,3.686818017518613,1.1192392668759708,5.072875399116965,0.0495396874362752
4.4394442167094486,1.4651160952600333,3.430073392400744,1.5241351949957385,3.605391679786857,0.1217783640124735
4.086157543185814,2.6093366124804254,3.954788165448888,1.2584703761131306,6.719629635774016,0.038771482209751
4.475029934446853,4.151898460989585,3.1781621832641367,1.4316831453271432,3.602535590255141,0.0447858969174524
3.694406922794955,2.8786336404621387,3.889591274248485,1.6109915478871963,4.590661556523097,0.0404530813640816
2.5201205404027784,2.4548878664451017,3.153572183059321,1.96610910489516,3.4529362085810438,0.0601596222057806
3.677312405077861,3.8273991117966015,3.0986892300871998,1.4553797945059173,4.56767365981075,0.0362120706960045
4.887756947175893,3.915647345332617,1.1056133168135327,1.1384953592949154,9.162959977731,0.1025917950442369
1.0060716804871626,1.4009157755667556,2.5205428484409214,1.16666899795963,6.073014181354415,0.0280646186676797
1.9998457962842475,4.201155306387397,2.647066625699917,1.0588794450625705,9.31624027927031,0.0161455355197755
1.7679511605043905,1.7038644856064908,1.1747895224203622,1.800489042276793,8.908191656237365,0.0880897926270377
3.314873121908158,3.792249663771043,2.050630305557237,1.1412407688791504,6.951628625291544,0.0405839386467837
4.969808250736115,1.959965970910816,2.70843069878036,1.8490817739330967,9.709707053642996,0.092026423373805
1.2717400661936713,4.061654613083924,3.001765646642291,1.7747846007926225,6.5546868481693705,0.0113826045978107
3.182961914078675,1.4295960158574657,3.932199524816459,1.283583581281026,3.9339652838832353,0.0668797746270806
3.5141594558931377,2.436914480273904,4.32569327001182,1.526291543418396,4.747977230774303,0.0390967853813333
2.684529181989531,2.360878298608858,2.7436917340968763,1.6538303082313797,9.64538090748956,0.0398050047264096
2.576009438882203,3.273967081889171,4.670550308097614,1.3412518259256443,6.223250976285415,0.0170889287695924
2.342253945707902,4.166276556724228,1.5936623711425053,1.870130464386865,5.304049126183009,0.0433607949575901
3.9669125504454312,3.684349964083994,2.1768184844795835,1.9546842451545647,6.20585730873602,0.0574582865328778
4.420857435066171,3.9831644679765112,2.395425071108374,1.0704869422345853,3.8594040380708927,0.0510235249518349
3.716773714910501,1.939293527921575,1.1965140733549355,1.8822671578667205,9.96641577491744,0.1571446535933542
2.0063031366365305,2.6450919365256773,2.680672757070516,1.4594703157775943,6.99694279992716,0.0284510866364413
4.560863179620304,4.818617865081034,2.456173727205216,1.54518837311484,6.9536411044568815,0.0394271010117505
1.850740759422008,3.147961415567057,4.241182657518024,1.1719719698701598,8.136469324802736,0.0128874075211666
4.402942924909249,3.429002551148056,1.4822038343028003,1.2692893852088116,9.878314481492108,0.0791017925548635
3.564661570405392,2.4503712566265645,4.467049108761918,1.0671799993255329,3.219999003192179,0.0387618094711151
4.241074991591216,4.775695726382431,4.001013248569809,1.122446722371442,6.37291802622247,0.0214387516098951
3.17439368092576,1.4476193494893446,1.449193945037353,1.2005232025649146,4.369386712581308,0.1660301582148665
3.2648058816270105,3.015427025907843,2.808961896538688,1.5144053280151633,5.090556601242538,0.0436618585605659
4.98002205425678,4.110423180146315,4.761213609646831,1.5077876683563,9.749329812724229,0.0239542996715453
4.709732814509705,1.0572894669452122,3.692395676479556,1.7772747007550032,4.709162900866776,0.1541986512398743
2.273996107947433,2.241914657561248,1.0836720094713663,1.433855225476277,9.02989247565452,0.0885438524573745
1.2072020601287723,4.840537822174014,4.731770938249618,1.1155485173944537,8.270738761777856,0.0048481482499026
2.380365169139132,2.309551732936626,3.3432766157412006,1.1817741282006309,3.0221156350917995,0.0402852788218181
1.5330943537136088,2.577912802398312,1.605722545502224,1.6729687071108073,3.821748533687072,0.052419211170591
1.0850736193745123,1.4642364884960997,2.101251430570357,1.3348622554371008,7.552388795042626,0.0340899830331991
3.96386016086568,2.4083201977152835,3.411372673457956,1.424680435650629,4.293505650347825,0.0574609783312113
4.314149760604335,4.772604971428528,1.911754771044694,1.0046709620553511,6.628105281348325,0.0443491654865652
1.1558742144670626,3.8289012483489735,1.557344097501538,1.842792639884295,7.465059547957183,0.0204815953640796
2.97081038838111,2.760141526899057,3.837475021118693,1.2518310122135428,9.067211166553932,0.0258947533990775
1.819743529655418,3.560936778242484,1.7825850126368068,1.7684551021870951,4.476036668088714,0.0377135915226437
1.385357585025679,1.3797046227160892,2.83954642824493,1.257841660859444,9.285634808031007,0.0325486031627557
4.038606887813168,1.7683100454322984,1.0178004768126292,1.6734518017115183,4.020758821340171,0.3058713355907447
3.925139434902532,3.038272473880076,4.461102078129619,1.6847639800774346,5.923558459689412,0.0322045076533761
3.2712944333981158,3.675810019878416,1.0337419970413784,1.0987705328241706,8.378176835397152,0.0788493495812647
3.4074950754962496,1.2409367643425,2.363332523300302,1.720109422222519,3.2392632422020218,0.1971493650868661
3.3272840313559797,2.388145418913429,2.7668336578834087,1.4614289835753094,8.950817053714232,0.0478908493432907
1.208033115730891,4.3129084947026834,3.057534381942809,1.031266246469173,3.0342316509023197,0.0110433965817666
2.065852176124428,4.296474593973987,4.282434602237872,1.9364692783844588,7.023392368163708,0.0123361076410127
2.297063414681812,1.4446490124366114,2.7374834130363137,1.089630789273038,3.880222645465512,0.0642701928220858
1.6221472256199014,2.4739805083339785,3.966107722410977,1.7867231552792986,5.222011702867642,0.0199983536364785
3.1990679092210144,4.716423292230425,3.920858924311661,1.567829900938471,6.541702146617993,0.0181057176499308
3.383086286611367,1.4679783512501414,2.0169947431926545,1.8427770686139235,8.23214125985913,0.117147753337621
1.144755789615567,2.470301591843352,1.6752279567740915,1.982279785397424,4.57581468822085,0.0388378719441931
2.2672585757004,4.250580105347657,4.905411463714081,1.3636698450424654,8.692936231507105,0.0102629811088612
2.3150850022279745,3.7183213460311046,3.51119430103633,1.655816732728326,8.637097756485556,0.0174577395248137
1.158531675891609,2.902086226066448,3.622480698849879,1.893538422006543,9.736884698889847,0.010886801250018
3.042622840699486,2.8974256317935647,2.799740792511661,1.200368365860419,6.320778034604734,0.0368446100885969
2.678189584389655,2.706219125711758,4.361327851946601,1.1519658263150228,8.542572270028586,0.0208717250031635
1.507047015989519,2.708138550026414,1.5467770918711206,1.6570045569566885,9.519840325432687,0.0346632106227434
3.178938242595754,3.138933408734581,4.298372987016371,1.7445369424254609,7.56868141172937,0.0243654317791127
1.9227648377805724,1.9244356999246963,2.148443419581444,1.5579783160620635,8.621411081879243,0.0451701486278831
4.274192758666479,2.611344920458668,1.1835381772698566,1.1379700828033408,8.814469158673068,0.1263661312786088
1.256567554493602,2.605997207508524,3.5797996152799807,1.5670012334047532,8.045938933346537,0.0133111703952359
4.738166913734686,4.251856652642048,3.788806572904973,1.1015925981228831,5.735784296882743,0.0289693171970777
4.068219663323009,3.5709669022019312,3.4630139277674643,1.2312003297652,5.120505680183799,0.0344663487870743
3.827090762275129,4.886637664275474,3.720729704679673,1.4057743691017466,3.601389195094365,0.0274748000784784
3.5483712669243013,1.149334496542918,1.5127809073966203,1.961478506945855,8.642622742457213,0.210083247256564
1.558614038198903,3.395227571429821,3.658534424457369,1.2096798956920485,5.532877316629178,0.0127790525763103
2.7419885786594045,4.498589000298214,1.0913704765804808,1.8566606990575152,4.81118445585986,0.0723722009598674
3.1396801057936243,1.7715213394097278,4.604305090430147,1.1107872988623824,8.72899059184481,0.0350975275467809
4.776471346584808,4.799085272827421,3.73779437540958,1.3802545984405472,8.244994214419423,0.0254501136611895
3.019019031463293,3.020669336765072,2.696052049561923,1.5839965309879478,4.056513233783794,0.0483992008056333
3.079287603804059,1.964076728125987,4.821445637200684,1.0025098367202403,9.469720543623373,0.0289401955311209
3.196617845899362,3.4628254475398124,3.842199042640851,1.9457978650291088,8.95855577275503,0.0244241552038913
4.31426217142842,3.036269250099416,4.641714671459645,1.8045516534283657,5.018014370222433,0.0380396561206985
3.136806430238716,2.752310448769879,4.64203729918631,1.520052547635938,8.733762071248012,0.0236545405476386
2.753822334621834,1.3586991743055754,4.982539030537996,1.2859867744305409,6.7791364221399,0.0399489138648841
2.162260799989253,4.9814326047559225,1.505333624240071,1.546866794168348,8.696256300478439,0.027910946352236
4.006621151114951,2.066367545292115,4.372444242004437,1.6762491558017003,9.667186362567453,0.0426912563936203
4.651460258743485,1.9844781063050565,4.262712440596284,1.5825312097267803,4.466181646194244,0.0677705284179025
4.134875377453622,1.91907048396046,1.8663348141627292,1.6635993412679422,3.3748054814036887,0.1811834368089847
1.1234557159927585,3.996686241659853,4.332194688596621,1.1046899210023442,3.979869377365064,0.0071472987389445
4.835030284289072,2.9911776757362283,2.997928223499665,1.377161036382462,5.055910602206502,0.058969175474781
1.7599319946587229,1.3419367147451111,4.09433089416779,1.6967893760686117,9.918106047941556,0.0307509416925911
2.729051244595188,1.5511444787822717,1.6768132834085057,1.8173404980371195,4.849720313342813,0.1335358778382154
3.5336530190711977,3.765133218156093,3.612062133738704,1.3372557231631803,9.638487713839904,0.0240073832835493
3.5801245711929703,3.2983111237529203,1.4221215022942224,1.373809123783953,3.3978812709700663,0.1019628961859306
3.1735558086514497,3.1823300464677784,1.6988679759238603,1.0794322051677845,7.386793181402541,0.0547065943751107
3.294001295924448,2.4062261074654585,2.647373069991653,1.8357321072299169,4.332510186599612,0.0714039060844879
1.4026548802439898,1.1974294562835146,3.0448055959738283,1.5226113125456542,7.86864020888498,0.0379602530640446
2.852923948821259,4.379166514965458,3.906691771735504,1.196332521844406,9.954088723251372,0.0150830225332503
2.7171385964282404,1.0264528392402543,1.0673677401446815,1.71163490026474,3.4945341795905573,0.3868221529162624
4.830544193383528,3.808025485446594,2.702716874136062,1.336774661084907,4.715867079518081,0.0521251457139074
4.249479214675064,2.2229612319857197,3.218808216692256,1.7984800465425113,3.8208423923737898,0.0892892157234387
4.505128355359741,2.3543884519320137,2.271281590456917,1.358019096831458,7.435350620923256,0.0820232040375004
3.366700222270254,3.0241328795613467,2.6661822746234254,1.516974756667008,8.37716422029727,0.0405755855412982
3.800795314518187,2.824017005135981,3.9423485482797487,1.916595764013469,8.75575193389615,0.0347802917083886
1.5181489620116064,3.7768876080508953,3.3648066099448704,1.7096718861696387,8.761053034059195,0.0118111578099779
3.820155553083696,1.269427143505628,4.146138344633478,1.7167536452469248,9.403627554080376,0.0706586403785487
1.151259283835978,3.4903087733437683,2.721934782582132,1.7677582912971954,9.35003693155516,0.0118914633915835
2.337273065681941,3.390656417431417,2.50103799102646,1.1185023287933418,3.501083899353897,0.0322292543344154
1.2408810601095106,1.057347716536532,2.55615278668628,1.073955493370563,8.981276710701984,0.0414977305894454
1.6802825815558582,4.2095513441373615,4.68705444426304,1.4331074354475202,8.108509001888212,0.0082319032775012
4.202037413867632,4.573751180644823,3.4948523849232043,1.5569721158749044,5.005610815240384,0.0303639356558534
4.357662747305097,1.6393230484330217,4.634378455958878,1.2973826139574285,7.73775400418008,0.0548392765489458
3.171613047763349,3.655350855733853,1.722772440912558,1.168464233978224,3.4571790850405133,0.0605401561325293
3.407266984686516,2.6438837909394715,1.5238777494628797,1.883955730922643,5.651975469285421,0.1009464173229466
1.839817706147203,1.2236522893584367,4.155289265494732,1.703767170610147,5.969126145980665,0.0402958953893474
4.300433051343015,2.740915264297732,2.942624938719856,1.414623553489494,8.919154461387425,0.0504280228176137
3.3093723774195114,3.2447476657393333,1.3477893946912969,1.7741881917334223,3.89888286994728,0.1105036106020556
1.618983496869019,2.8629182205604726,2.698419389337825,1.909158915192279,5.556968121480535,0.0254050443116615
3.638487954584385,3.532955039863245,3.3352558915285986,1.1532152119519798,5.275591381865778,0.0314461395946661
3.953573354284581,3.809423065921768,1.7222146885610905,1.5540524537356697,8.769706670560828,0.0582831203923316
4.364866925015905,2.0496565727330984,1.2056520389236025,1.129276189325198,3.313430467305257,0.2132321121588175
4.14039637326375,1.133171990953385,3.3693530753176915,1.1263248006258952,3.160436845248629,0.1340793654097597
1.5175111789361997,2.106978534916467,1.40518967155687,1.0285082183307956,3.111848029013716,0.060923555587584
1.7188077679896012,4.39021403507072,4.575133063316214,1.2950998629491812,3.640188334003483,0.0105704296998337
1.3572731623761816,4.55299790353957,3.826639973174282,1.4602690498172133,4.77510438432025,0.0089302425308038
2.9076821210990915,1.1006614785220692,3.53874738943548,1.6081634193493468,4.3175709909574165,0.0946670578506085
1.6817816482419126,2.83825528244764,2.5991273375405037,1.2765468589159228,9.498673582077693,0.0209584678445252
1.6283476586095231,1.7215980431675426,2.8964115749214274,1.571613187649577,7.239002772988341,0.0331925723455742
4.523672194701997,2.5205267519724,3.475599482226698,1.1170959703188377,7.778283384009895,0.0479835456571932
3.3927708247459294,4.209831271202827,3.3881183207354124,1.373917579608212,9.27385872910921,0.0222207146547073
1.9012610664171825,2.2560147216703443,4.475008465992813,1.802922256542539,6.381458065754054,0.0208876414927872
2.360899987248022,4.4223800592436335,3.4078466711833486,1.1394419278804335,7.244956513041794,0.0147926208607444
1.115104837881804,3.39028366957769,2.0581647831254943,1.6191365733024554,9.49919031828122,0.0153301733171485
1.7323137230646592,1.05427623070735,4.110442230234341,1.1436184687757716,9.534995025789891,0.0361460611002008
4.264334433271696,1.5186645262758494,1.2437313375354204,1.9427301632070888,6.642408371068083,0.2539278978434002
3.651381969242089,2.947979639463889,3.73796561126414,1.7220550083786113,6.3085140732180935,0.0362691331511232
2.669006852194603,4.593227995147568,1.5378676491081804,1.8827938594884133,6.952491561801703,0.0412345507295145
2.5436472930172345,4.9747285434607065,3.2342331767300103,1.407311414543782,9.489341665235584,0.0147714090163926
4.591745981901847,3.089824413990489,1.0070015222838848,1.848876247042127,3.076361367644238,0.2943236601744657
4.88459299997974,1.9525128372243683,4.086009754012911,1.0999294237229265,6.036976825219329,0.0595768357865735
1.9362257841430572,3.420790281212012,2.0519375647142635,1.8275145704680515,5.5574187213386805,0.0327062680250476
2.1729807992423424,2.763082529365806,1.1456626159689454,1.5186712366032302,5.990992038399908,0.0731747454512738
