mom,B,h,omega
3.1917603197125226,3.416301617930748,4.941915137804115,27.72688355017005
2.605592124085085,3.7517652399672503,2.0441204762059857,60.09598579064276
2.640127041954464,3.7873303417915087,1.2007107599176514,104.647648565082
4.537094120364593,2.4436103844975867,4.235397998722531,32.89465892288461
3.027799521712373,4.584922080445381,3.310118950976937,52.701786674730926
1.2850768505117398,1.2762426270975835,3.721710771039427,5.537702123653314
4.343358001684501,1.3634495179851656,1.9689134793545453,37.7961811788006
2.2337548179804902,3.378662877610331,4.7977942235710245,19.767357155510474
3.865529575245085,4.472857578269933,3.263644021610524,66.57346350522334
1.453329548365495,2.305771905294591,1.4463503292324225,29.115001173594575
1.534529984956292,2.996986182378534,4.182220558409506,13.818568354546215
4.050017855950527,1.4994920624968349,4.672272490561671,16.33363362880876
3.6638889271761546,3.1581378860046025,2.9353835502791847,49.5357103032875
2.8694362636112087,4.805459613995611,1.2846977698920845,134.87777966867415
3.3662356102077298,4.380851025582663,2.334924048508916,79.36702484613419
2.589639607298362,4.708345870034012,2.276443447559279,67.3070699645805
3.3763715418299727,2.477853000915221,3.7736544344338574,27.85951203601379
3.917349404166041,3.365428094629808,2.8262623699658067,58.61786731233419
3.6558001318777618,3.9850355270057247,2.3325427925201088,78.4864860825801
4.872703724022483,1.9647114853364436,1.1336581195290232,106.1198312689362
4.865031525051855,3.236529927986493,2.4792684516414507,79.80894980031738
2.041083157440617,1.7640936977767248,1.058646048595901,42.7406803135067
2.2958338220837637,2.3403361405232483,4.787599602625075,14.10297482319104
2.046892022852545,3.2786008040161883,2.1455167270055298,39.30623386387853
1.1339102341013163,3.639792089406803,4.944075466760298,10.490109573488311
4.773418488214348,2.512338064344585,3.679461567473734,40.957475699446
3.84641874881604,3.281015203983256,1.5684042824168447,101.11524776542451
1.149787785828675,1.6121962552334352,3.749624477711555,6.212375342696274
4.469777321147555,2.727104074908308,1.6187766306550455,94.6260121474629
4.898307750279464,1.2284923288390712,2.3794246246922404,31.78018555586554
2.9525844473645533,1.1101551145953237,2.9082354131478887,14.1633601104889
1.7688513057100823,2.6817211982711635,1.154757828127253,51.620701310257935
3.846048716600439,4.264811574158674,2.141139063119532,96.2674833020548
3.701221039694776,1.8773889768950505,3.0016045618921248,29.09080057305385
2.3635757474632526,2.330808345115265,1.849579513792416,37.42940703394925
1.1910881512910496,4.071140166536754,4.823697833194817,12.632512267708805
4.17600470378537,1.7041373052897395,1.0319510408151635,86.659530836313
4.097621500853903,1.7846486994476685,2.3797684809343576,38.615328668211866
3.11067975338903,1.1564283133860762,1.9598548702005456,23.06534581016797
1.4476958679983358,1.1678297016773325,1.1082855578019508,19.16968786799565
2.957573872479765,3.4879977148922428,2.3220890086145523,55.82680761213828
2.4528130952738394,4.851854279289616,2.599482501368792,57.53010553025173
4.472326703622715,1.3267309105764329,3.548503160906697,21.01266014840868
1.2093359781553086,3.276201381055737,2.041318291643797,24.39027513351622
4.287221728413732,4.3006292373233,4.966897423304187,46.647956263988256
2.434477975904982,3.434468596238305,2.6352692723698152,39.87036995945967
4.652897653480437,1.8933980560836985,1.208381857388757,91.61595109736676
1.655015147659201,1.1162236404964925,2.135107694445479,10.87284677035076
3.124400594802242,2.3950717115848663,1.1218066901677024,83.82567735163902
3.677862412637032,3.674094362190948,4.868923880124491,34.8756783547894
1.87684745523542,3.184122619352506,4.998630935894135,15.02372242680736
3.73370749339148,3.742725450379268,4.372129837834087,40.164750657326366
4.907466939883888,2.931325266419273,2.9328463505665794,61.63706446222262
2.8136290227237937,2.4351235412016354,3.039487698969256,28.326786430489346
2.15929418165591,4.8851813299836175,2.032424813055865,65.2210638968668
4.8771671610819,1.1749585036459176,3.7328137693924783,19.291398411225646
1.783683029919724,1.384506270322616,2.213694639772231,14.018603679311608
4.727925259208616,2.787960861951324,4.618487801996775,35.86471121915359
1.0408056283887333,1.2018094389055611,1.2026213513786792,13.070319282226642
2.6139535808446355,2.0133256012214424,4.679337148421002,14.133099406197523
1.5699590302931044,2.1908020447004146,1.9131882883737168,22.591424029792886
4.844558370928707,4.552677648172963,4.204918396030799,65.91335020678933
4.38787885241897,1.8536528351739192,3.2038114367788832,31.90259016679604
1.71776868963099,3.757784515627578,4.304916548825739,18.84263701547893
3.636922850375364,1.3315429240736214,1.4128960721894708,43.07139181059557
1.4339449889810756,3.64366178793017,2.3228396877560047,28.265793055940527
2.716030420828942,2.760888450539937,2.282650989604208,41.28134509161599
4.509354803661747,4.815784587176109,1.8173553268332752,150.15903750464653
2.7962604731960816,2.2882295403803283,1.4541788827869695,55.29288391097508
3.063627396764191,3.627166715402404,2.695113745726541,51.81270032930408
1.5025164374397009,2.398217248874252,4.864686165565567,9.308137502341092
4.321758283146384,1.1783825546320243,3.896458699538598,16.4242884669677
2.884990362495073,2.526528724860005,1.5529926100376945,58.980585818572976
1.659028990054987,4.451788167400162,1.391637840839838,66.69174799312061
4.435000944903084,2.4270227393469974,4.056418676688683,33.34530179791638
3.1595754569541405,2.763477114984759,4.354618075778278,25.196742466877087
2.6740601072000763,3.6203929807499953,1.7596748093931414,69.13601231775425
4.435903505292116,2.0058025863023854,2.88828747643604,38.71147543252127
2.096973130134556,3.414092713614332,4.834287649528685,18.609964819058565
2.8019093957302803,1.0309830921250365,2.548641750897761,14.243171425372903
4.825564042179888,2.8714012255065886,2.0659412633821685,84.2818110497081
2.7595141686256306,1.0423508428935129,2.5410827270172542,14.224519668869828
1.790412615973699,1.695044352097674,2.9792838592823228,12.80065450645295
4.465927499073123,2.66475918874303,1.825164280422676,81.93652478099742
1.5347341046661982,2.9402001071077195,1.346443283938486,42.114517824545366
2.033776151287251,2.2219749470286034,3.98893892539354,14.23622310240393
1.8522644225966816,1.2698164914550958,1.2170105120169654,24.28619527594752
4.614146076676206,2.2064389055697218,4.56123475761242,28.048567455772652
4.782810993762817,1.7224461989908728,1.7367389955563044,59.60795089492145
4.766762092564195,4.102354887663685,4.122011658183283,59.61524772778741
4.887991437972971,3.961854903194413,3.907268097954794,62.28244529179426
2.407732969022093,4.687266524672038,3.2483875011602894,43.65861976069733
1.3686951353996657,2.216999775359089,4.414093837848755,8.63854650071802
4.825097371457931,2.591278230941625,2.554013221888557,61.51865776325809
3.5052320837173494,1.7649579063420089,2.213467280963662,35.12269946358944
2.6893407258189947,2.435987999181528,3.798002584614109,21.67582225718605
4.61456358199268,3.9746045842367512,4.310868862491603,53.46500548545726
3.797259338745167,4.930739666366872,4.333336291210026,54.29624577745218
3.7988787775760673,1.671578979272594,3.840659959636653,20.777167586824294
3.04862620070334,2.224804321815507,3.823414986747363,22.292276602209053
2.329419545422775,1.3107130531566191,4.526355910542413,8.476498780468122
3.4940760097274426,4.382707788302494,3.815895942297566,50.42991135263261
4.161854515520336,2.013709422035637,4.830828190095286,21.800776814843328
3.493718698684648,4.870329379104796,2.432925218147199,87.8875527644898
3.21703522786138,2.773862996579917,2.143278866224539,52.32051451224053
2.734551066867978,3.303165294585092,4.452485594168225,25.49316083979882
1.6292330582642904,1.574171856030163,2.234261810344296,14.424845123248833
2.6143168398692507,1.96129375636676,2.097445436525265,30.719918444380763
4.390033569653171,2.5269091227982927,4.037991366380299,34.52247648928192
2.4105527414822774,1.5218578627512294,2.4171294640815986,19.07219516422137
2.90679222008983,1.5629542961126894,2.4158762749661915,23.63172601921878
2.870489576619397,2.793933629157395,2.378194668793791,42.37742091631837
2.986727660286698,4.902534145837086,4.959671416198124,37.09994025708887
2.4312720147511118,1.4040702194798231,1.625578709090357,26.3890794505646
2.558951001919822,2.7761544065877053,1.386026916287177,64.40858933454565
4.534980879818076,3.2504517333839478,2.793993941133841,66.29848217592847
4.1822999854190055,1.5103403391348156,2.1561063353924754,36.81541417769066
1.897503677335711,1.9719113100155004,1.3305295905152628,35.33908744640531
2.358417378162043,3.943000659104788,4.420360038660626,26.436243041578123
2.5423686490751614,1.070421441215637,4.712458988298769,7.25697462521533
2.787530132037723,3.968146782876521,3.790171985119029,36.673997063748914
1.0357658352441643,2.35118710159196,4.531551793904902,6.75323228651674
4.965285762792797,3.62290410741256,4.510930503594148,50.112355265262735
3.724639678132189,4.762086313420488,1.2209546485910965,182.55421276886267
1.0412893468010176,4.525861929329521,2.815217440043317,21.036362490016828
4.7648944964168045,2.983801075476752,3.681558036471796,48.529002883780485
1.810081355006776,3.456254314037809,2.296334532804918,34.23564329431956
3.348686073304056,1.8144281590808529,4.137302763449199,18.454690836456614
4.66375591298394,1.0104034894837013,3.026872304718605,19.563493682308813
4.273810303035491,2.8326349770909625,3.1066903110491304,48.96860771191398
3.877837771895915,1.2766375622020223,3.482594765604247,17.863402177524158
4.916719061793153,3.522469847486147,3.705369546674696,58.73554651424321
3.465556272277169,1.110026343702713,2.5418000206656046,19.01843278728829
1.8758693598946052,1.2373568029002389,2.567014296989673,11.362636584585388
2.9116117260281458,3.349856229908077,2.314414393023521,52.95760921992055
4.213631766965863,3.3203541433823323,3.795510564260234,46.32129008145737
1.9702897126467385,4.807536834716871,3.296310613826205,36.11057845125751
4.983585782286465,2.029077254896537,3.8360155210317046,33.12607868391575
4.758401737602402,4.032273951848669,4.265270475354908,56.5294061685992
2.121036037459168,3.167958136459331,4.187536019704279,20.16409754364361
3.781223884652473,2.580461600790692,3.819232604542161,32.10432536383071
3.675184221624424,2.859376406925101,4.09808575310266,32.22398635312173
4.904247757605609,4.8908820976894045,1.0053084496594629,299.8265772431259
2.669818717101471,3.391602449060623,1.1144694282116587,102.10062911253657
2.7342097201017004,1.8195378415997652,4.33869499038693,14.40932572424222
1.9792603736993355,4.672015819166006,2.937859082595076,39.55361098600721
3.6166425378767024,2.10390422985992,3.117555869796708,30.670946016595465
2.6793224296210543,3.6394081859007614,1.7748403800014958,69.04087874658197
4.808770403876869,2.3274104694589672,1.2864201125588697,109.3286708416584
3.850628459271767,4.24497290628888,2.2921771007268963,89.61242573284039
4.337651880826901,4.204055558116579,4.149412296169741,55.22635952956918
4.194613080056768,3.539960995868532,3.6734777264236,50.79521896319644
4.720955510959708,2.250572373511145,4.194969546356171,31.827603776823977
2.5590492227967028,3.841073033298007,2.889008103277821,42.75553138335305
3.764633882144429,1.0334190674209704,3.831603839520864,12.759347959959625
4.279781618156656,4.428758107768578,4.514986461255871,52.75419267164315
1.377997131137068,3.9221200839829775,4.845474756580909,14.01660156978616
1.8019838469347285,3.883315560209296,2.670541409952351,32.927906811993026
4.926646855426604,2.8902323603862885,1.8041106364681012,99.18154957634243
4.544786536483376,1.2640363964916816,4.166001917852866,17.328599617616106
4.713233889174138,4.885941711112269,4.920116237831939,58.816851692613625
4.216247841636939,3.6864615911417458,1.3110494899221805,148.97953808624504
2.4647459601279103,4.830197322935879,1.3942537782880846,107.3013214069506
4.167570165049639,3.2065654884561776,1.731353685827588,96.99449864348352
3.02418502737914,2.716455382226572,1.7753890264866383,58.14699396312412
1.844612278538405,3.2409616445051723,3.4724774174016835,21.634627423334056
3.3602774265278077,4.478029661056221,3.5930575813857075,52.62689984107631
1.305118967855981,2.08618208427144,2.04466558693398,16.73361949596194
4.890468153505258,1.8899858373578036,1.8024613437795352,64.43960794855623
3.125911062887333,1.5547196465675084,3.763493185052893,16.22734368053701
3.636226738421021,3.5448990676648404,2.60085715857956,62.27994111038344
4.711612503441601,3.229607594556917,2.2254903901103607,85.92181927065323
3.2450980463001065,4.754352095161941,4.959141851346431,39.09511520789204
2.823452636016701,4.1347966997567465,3.789514335833581,38.713369917843806
1.785962513004567,3.617354935822744,4.223310887359359,19.22296055875464
3.5837717577336923,4.721037878118601,4.817776751420242,44.13072070183469
2.6048625404300823,2.346162235513196,3.21680848089828,23.874127521434712
1.7052283494336264,1.828582686161087,1.2412696811471968,31.567549052079325
3.5800649651525527,2.958167838215118,4.700039391150359,28.315359820307528
2.5271603681365686,3.3861513431272985,3.754672294989674,28.64026242409629
2.4546264558664017,4.315083768735073,3.968504154223672,33.53958360862224
4.653933695214435,3.3136522618251,4.207127710187386,46.062901559485866
3.605455296742275,2.270095854162089,2.575880648244603,39.92900043292611
4.589599129744567,3.77436715066942,1.6941693323537992,128.49077434784135
4.809446432020661,4.879532161255511,4.633127400475896,63.65153746499443
3.463977636261821,4.039238061607479,2.238954909266625,78.53062362175712
3.1074084932863166,1.9794529677571333,2.905086897548647,26.60689967833283
2.3833661681238696,2.5139062911214936,1.5960304481125762,47.17463479819107
4.991188518676433,1.6064639293938097,2.55916865097948,39.3718579094499
4.669963828242585,3.1795415319217373,1.05492114865362,176.87558283746762
1.588354963686209,4.324944089701161,2.949813630333233,29.26465092060561
1.7943282610162483,2.8903716174738903,1.2796114967872776,50.93159910586359
2.3090766417840127,3.188349955363835,2.7806722932550616,33.27088753637059
4.188105323285597,3.5713694018291933,3.643578759775756,51.58626331730898
1.5267821986355852,2.1397354532243598,3.0686640279253514,13.378200235446124
1.313586871137559,2.8846299233705524,2.122802046853996,22.43103276705344
3.422406127611888,2.7764304574671264,2.4711082910026896,48.32105758503284
2.359201525166553,2.3904263907668084,2.802415184331371,25.288193252714144
4.261907925269531,1.556657466304169,2.576072063755406,32.36301526292524
4.08729502821266,3.4371669845512214,4.5111300045635865,39.13462165589498
3.641955587517329,2.6364862983507584,1.65813802576074,72.76949299720557
1.2369287438045862,3.8834565526550735,1.521081217160103,39.684470772819445
1.9558023943996856,2.565835805816945,2.5792938231399334,24.449100218889164
4.927755563966302,3.9433119309747697,4.565947946021707,53.47972898545317
1.5758052906437432,4.167880011733931,2.1918067549579643,37.65523522298256
1.350417626175024,1.044653671852538,3.017781795401356,5.874385763212872
2.595634374782685,3.5697800350439493,2.419585079905872,48.12313806515197
1.7435095633662727,2.481838122755042,2.556365322229773,21.270844448050557
2.5047212809325545,4.581197728775782,4.64285933704712,31.057234428729405
4.344720033558724,4.489805647039774,1.8070272225932609,135.65459438716587
1.7548799286478638,4.3763442679131135,4.187497584182244,23.04698823003493
4.822578700066858,2.4200269706384288,4.198058127987656,34.93501596826542
3.2752636612074206,3.794970798042883,3.297383396221827,47.36909881184036
2.1536607410272253,1.9927989284047176,3.4976255315336013,15.419749763935366
2.2281035151197,1.7094281273718417,1.060763620322589,45.120869137793946
1.589797124534213,3.3522557230997854,3.2656942197109555,20.50752239632872
4.125664538723545,1.8682062709078384,3.6422137784883,26.59274498073919
2.328832536508809,3.9697343683777695,1.356309838473252,85.65459368502486
2.5808053218005576,4.198869305604855,4.222481474552593,32.24999961006848
1.185617451196585,2.321775857975396,3.613991658572122,9.571667249370048
3.4684464625458835,2.0072776522995244,4.637435610209211,18.86576481951095
4.988460466257138,3.040051941787247,3.244764052815287,58.731931113474
2.524153860526037,2.5608101395434115,3.3996178431256574,23.89312574319778
4.783819292672872,3.8553344032261863,3.732015651373963,62.10166259235244
3.3758100822556028,4.987462156007603,4.015887735338453,52.68487084718383
4.765000580810542,1.4814999588609252,1.1522794074756009,76.98687033254699
4.314987470313291,2.1603019823337624,1.774661283153122,66.00675649902098
4.157045646677524,4.363973658048275,1.64601550943414,138.4977936126161
2.8460103059704296,2.334433247196427,2.567273024727836,32.52038921615827
2.4655288500852106,2.4178562086341837,2.941819061769672,25.464459628488
3.094666605707395,4.484004433395235,4.486591986032317,38.86629919556946
4.658798142952008,2.029936549264899,3.141708072423335,37.82686878444376
4.974978458446259,4.539827329406295,1.127890335203463,251.63643762877737
2.016652863734696,2.924002885824824,2.0319953670758766,36.46666898855803
4.975720050525763,2.407815827520972,4.591091518541315,32.79239348036977
2.526970429979473,3.145694339489906,4.308590501566993,23.18415785400748
1.183506137594986,4.033507860777906,2.090989471309098,28.688737724512837
4.593738125732907,1.6384116807216254,1.0716052831472225,88.2600740138675
4.795156206970018,4.116640927061717,4.434739052394993,55.93550205193357
1.1986059836073075,3.984448785288112,3.5893250062505047,16.720211618263175
4.098817411866428,4.130109973052446,2.501320127320841,85.04734776946624
2.340444031853412,2.46283130961694,2.685503178980395,26.972246458795244
1.0772778505072909,3.2244817768601064,4.385849384431484,9.952766334976944
2.8267255871877204,3.0077413775730357,1.6593135350059085,64.38809095116939
1.5074028017616978,2.0687482958589403,1.1107779986545243,35.27926808233609
4.476406850436592,1.6321756673937542,4.260352805378773,21.550668659306165
2.1152842107841963,1.1865934061617578,3.4307489445604946,9.193726584250015
4.654607274810812,3.9361722373970234,4.702557519220756,48.95903910144737
3.9468087860370815,4.501995830114442,3.045692525717997,73.31198543400829
4.664791715160749,1.4646064635475455,2.040289043535456,42.07957745251762
3.362949608079159,1.76055086886654,4.050122635416955,18.370062254445703
3.881754201323005,3.988927746547593,3.493667859013322,55.69451816540872
4.735840590345079,1.819943798117266,1.1473187764718191,94.401917347335
4.371771151947087,3.998086702266003,1.3289037069130436,165.28215972199192
1.950495842770444,4.82268862371418,3.235061233847929,36.53941670172605
3.9034928538678297,1.5296840050846223,1.0506704632239057,71.4164823184193
2.605135033081601,2.413756445568401,1.4153462286093976,55.83041521159143
1.3649157303275818,3.685473957097908,1.8683689247975552,33.83346006136576
1.6834440003282665,1.2732320914755264,3.637783303259224,7.404219572134298
4.548996627452221,4.068696521392102,1.149084191291375,202.408584004252
3.2961233445908023,2.0860804031498787,3.72031313544533,23.225489012156626
1.0345818262161637,2.922573918898805,1.6669051806340236,22.794460469475645
4.419808247964245,2.191647460866112,3.842229823802352,31.68112900858691
4.677249094122307,3.679031853831775,4.932488579318948,43.83972520683382
3.0455410830131857,4.5260131655504585,2.6266724915140705,65.94535544026193
3.0299328144572493,3.1594427179983398,4.243927048188606,28.34558591988506
2.015025435917511,1.849352014339356,1.1169263799608111,41.926193365232855
3.9263389757124334,4.438880819305538,3.0633254814344517,71.49538289893643
3.768312894680146,2.8672553603457294,2.9436854248674824,46.12451326581393
3.904475246903489,4.420714544015524,3.1334425435381767,69.22186159132629
2.6211885084901376,2.141903756098645,1.006230968058201,70.11491188525379
1.7655855594644017,1.6820546044495948,1.8849322481276047,19.798987330704172
3.383626146813682,4.624461243551211,1.592563280570252,123.46864508747493
3.394376756651316,4.775484547024453,3.891367245669066,52.3461968408407
3.4170803708456563,4.7055285738441945,3.559639182852485,56.76328147849414
3.8109531959000926,1.970815147001636,2.273388779214528,41.51601482794211
1.671554773767809,3.908485581196585,1.7113260006657849,47.97403433180134
3.027337872425948,3.792121555330495,4.811150374878471,29.985001638254264
4.116421700197082,2.935505387970801,1.5683623310670538,96.82025050470877
3.475958397962825,1.868704602989073,4.766578818270137,17.124516195442922
4.17342612725384,1.5564029345208126,2.5848709788881488,31.578083221160075
2.225881104272919,1.6169931543960394,3.941462885705583,11.475260853252776
4.530758625117798,3.41352626279491,2.752818067971849,70.60029705282274
2.8745665700402223,3.820476822266962,3.841418005640685,35.92594794089337
4.264602824499812,1.2589251037347329,2.2609817996420047,29.839482127893067
1.1078867413490077,1.7364550184247056,2.8045581947147435,8.61994134495973
4.554177353692896,4.014907939273382,4.918522923205652,46.71546703900417
2.375472678499632,4.13741378368687,4.981975283265873,24.790614507554192
3.812468977316376,2.795024025278895,3.2665552979601835,40.99318978827838
2.6527898346804046,1.5951685364512564,3.768767403661929,14.109770459071171
2.2054556600407675,4.9677616096661685,2.669799111570187,51.5691956607135
4.717401754079257,3.933191714808528,4.763825476711107,48.944286428737456
4.417695573891815,1.9820378428074377,4.422245922226132,24.881393582485003
1.9927885345604857,2.8664504195943823,1.6115829629401217,44.54129571496093
3.684556878070281,2.674991252546689,4.692906757054286,26.3921985592954
1.304601516418383,2.5518476341968794,1.0062712762310628,41.57453562050237
3.796941794617276,3.244259169958915,1.8299963812970304,84.58806952742322
1.0571526504087254,4.354439266435823,1.5551349129318697,37.19732704723276
4.639860615199134,2.6502005647817537,2.05813316351261,75.07927492189692
2.809730765238042,4.046389422626143,1.2504575673523664,114.25449326234848
3.994043862591144,2.1722976360045068,3.321074608455491,32.82943370521017
4.9351370238780685,1.983019143869524,3.9165455561152376,31.400228158532062
3.9633166344619832,3.336299822803252,1.6432390976035274,101.1190421120263
3.236996843570236,1.9385375124555004,1.9953472945324384,39.51917346686184
1.7761219191178887,3.920215738029772,2.8000181035736462,31.24868646292057
3.0327251968330287,3.419294339928813,3.609788607510952,36.09920527091435
4.757296811547338,2.3498893619328936,2.5462185205932477,55.1723972693069
4.3311328562013385,1.3590755155620613,3.79312218184222,19.50105585201759
4.175769685858901,3.1315237433609933,1.6984833337162386,96.74773811867432
1.814510635409209,1.2169856201732023,1.1230164893969428,24.709769583041783
3.2847994162775267,4.291427658354019,4.742291213069716,37.3535855046753
1.0653166312530806,1.2879539181406887,3.0442644408358226,5.663781895213181
2.015846790293642,1.6559794921812347,1.150974976837237,36.44655278614912
1.1371784256337407,3.6042988806058966,2.558830815105894,20.128791465084856
4.388687729110059,2.6490770790550933,3.4699990128955123,42.1026845381919
4.549817917028473,2.210748040925512,4.433836774023792,28.50778195478529
3.3811895432364936,3.9609012500065535,4.119738891297912,40.85109526099082
4.499589736940148,3.0667889550147267,1.7279734033993464,100.35282863473074
1.0478385773917216,3.810189177157427,4.519975600666303,11.09978830765876
3.014892978185062,1.3603198041552087,4.846944716541659,10.632973189138673
3.087357214812539,4.978970363445138,4.541325511437934,42.53570686233142
4.637994753502605,1.1339392479790926,2.6329370792858318,25.100907528597467
4.6290320600704025,2.5365108313571123,1.7010804294851192,86.73850364156246
3.46761358858459,3.997758722492727,4.688306101480395,37.15704603250462
4.598035636103115,1.3204857199050526,3.875096765695364,19.68943953667704
3.813422557197632,1.6592201915179667,1.0571369477085517,75.21380630311877
1.9358161560861704,2.762740237627764,4.310395946312926,15.59182176153632
4.650907160353489,1.0942534756422315,4.1340537339409416,15.469965739257196
1.7513622630058188,3.454157539836636,2.903054445293302,26.186219992054152
4.982075810838955,1.4872030239280083,3.970194503647479,23.45193446125383
3.689341873364687,3.926315975191369,4.912203236551767,37.05678051497308
4.299746645658361,3.947766792460427,4.556772434507971,46.81088797413539
3.873166615667012,2.795709727895816,4.978994441743724,27.32917238295172
1.4432938552930934,1.355175878120603,4.369777737087455,5.624720435356936
4.002529940321161,4.9461695680605455,4.894855279198991,50.82455658382307
3.851834183754542,4.629059702844531,2.780682267110334,80.5784412385943
1.407159700679315,3.3048925022505165,1.2503241929975006,46.739919085485205
4.281088301817276,2.457952540117241,4.886590303889112,27.0602381112245
4.501593390566844,3.988545258130626,4.339994559846493,51.98780338099586
4.481978850826094,2.590488604635937,4.5244519109762535,32.24744988667422
3.6008748968191537,4.328993988895006,3.592012153293424,54.53396594129451
1.9949990813784528,2.8102063664974906,4.811196346244243,14.64325739889316
4.509102559605038,2.4869300670977537,1.847692454553727,76.26650858239252
4.036832308893041,2.7340555144466423,2.898081445765608,47.85720326899558
3.8135043689631263,1.1994337759529832,4.30775929973766,13.343168118504703
3.874714679257527,4.508208478721715,1.9154660202356173,114.5985523235329
3.7860528104171687,2.520996498252165,2.2366273130558736,53.62596863988536
1.296153782675419,3.330779043318763,3.1464048714002644,17.24239592806712
2.433581669870189,1.7557895943209854,2.9672965994327822,18.0953630790654
2.377203989659114,1.0949153507390998,2.9729228776903702,11.002039910610453
1.49568917551648,4.726503108690316,1.2880621410725026,68.96906636080492
3.819539538123327,3.3754551062296936,1.2719993662955966,127.36975554709724
4.603679077735119,4.557249558371497,4.64729088967391,56.730663066396126
2.8333168327963225,1.3604840540507823,1.2998148169977335,37.2663602863643
2.992395064928452,4.8589963377010985,3.27865019920033,55.72887570580628
2.572615654498588,3.988561525088614,1.2648444423411327,101.94453536296756
1.8826403300023855,2.043878251390067,1.2318803511083432,39.252174079420826
1.1640217412386855,2.9296396217740828,2.0095976189220157,21.32436213208706
4.924590189937351,4.53103738187138,3.878973371750352,72.28710073311294
1.806917084713812,2.2952669891915494,4.259270488041231,12.23618621940911
4.253448338492065,3.726274018964298,4.87737114282851,40.83570054141875
2.0536676295216414,2.3057593512125223,4.510689997002595,13.192011452746613
1.815688640055122,1.9920046959776057,4.125738300469422,11.016405706733114
4.972421137074472,4.447412342839035,4.888253659631422,56.85012590860105
1.8993978962605704,1.942555815090433,3.782248113120378,12.25883805747933
4.110182851410836,4.006628480897138,1.0735283649012572,192.76871702290896
3.517988883512514,4.5626144751261775,4.329962993737636,46.58369312387607
4.120478043281039,3.6571096859762577,1.9704020131488968,96.1038114184074
1.3619014707045185,1.187685753988147,3.9594319043990542,5.133625953563486
2.14261909157333,2.5540448229496686,4.92234612241536,13.97047590364967
3.150797631441049,4.038878978857005,3.98640131828524,40.11531406896447
2.825696478264478,4.43989106803406,3.8689503095295823,40.74877311695487
1.3723129295058367,2.926645611319074,2.7025429645524506,18.674997350740465
1.5801257925256031,1.5043425535710764,1.7031602561150736,17.53851234135512
4.881126517510408,4.16820865159154,1.9329111844034803,132.27186598862934
3.4389029554915926,2.1204725325894493,3.562658453408809,25.721023513253503
3.3409628813309653,4.0762426712048185,4.273902044463579,40.04211249742181
4.446297125623841,3.342937868519161,2.7013196976935854,69.14498149917515
4.507127247498756,4.488726743647304,2.84079885415986,89.49368013770523
2.274348381399898,1.210515853548852,3.8607653950838943,8.96115364650721
4.107410675284797,3.867667638353106,4.273954890073075,46.7086380497058
2.673958572322723,4.027375671584149,4.224947746328503,32.03061952555189
1.1620021941846792,2.976423152042621,4.765211475880301,9.120723859730086
4.345381578500722,2.900264229707618,4.715105939973835,33.58798064113917
2.1950937500853565,2.140858915790377,2.041562164635422,28.92599965062442
4.696429759942696,2.9199377087646616,4.625999578593078,37.25166538705134
1.5646024045794178,3.600348824279776,4.9033339753507885,14.436667779227523
1.5848388153431523,3.801201837382719,3.5700396875556795,21.205223278012383
1.3721580000354088,4.005738710209771,4.723052782699501,14.624256789289594
3.4008193360712964,4.300666701568197,1.5359041079302562,119.6644391463604
4.453579502334923,2.5182935375004734,3.98255172275291,35.38865033083112
4.02755529470082,3.1502451430961984,1.969900879318181,80.93779193674864
4.350846511506834,4.845474777944284,3.614890706215287,73.28663692586831
3.4041259111322293,1.365423545315653,4.039496952135007,14.459576792773635
3.130835188803937,4.34643317982685,1.7469655146583376,97.88558614349108
2.2745399959592443,4.716306106080455,2.2444274308567107,60.06200955841621
2.834372176537524,2.59421083348934,2.978193609192114,31.02552087374712
2.6510515959598933,4.654748506800221,3.080288017088782,50.34228676439973
1.1302410687156188,3.362207244008834,4.229919450348774,11.289464185685189
2.48962910478509,2.2244726552745453,3.81277996131264,18.2528147205382
2.279589706745656,2.19203338252674,4.866177649491533,12.904041627673742
4.424559550687657,1.3262646171491626,3.483825503802611,21.166726489164684
2.0025799139672467,3.892658908292341,3.3221459931309685,29.48678048518836
4.933454543473438,2.058536593828199,4.953386804146012,25.764240462663803
2.637358311813376,2.118621335646636,3.12924970637584,22.438412233299704
3.1812099980576405,1.8258424717661008,3.5660373568562087,20.468198471634203
4.367496506926027,1.2836289065755215,2.1679858954437887,32.49566781228838
2.6818069385971537,2.89398968494843,3.0702907517033724,31.765438036215546
4.382685607276916,2.96881706045638,3.881527831144852,42.1241270703608
2.600535290432981,3.5553270836544533,3.947025034417401,29.436237344875693
1.3503851496332673,2.1438964219424625,3.1165564423566847,11.673371855718724
3.2133177868992826,2.3372023823772747,2.263607238741007,41.69258168210195
4.235767921712892,3.606818485393047,2.390919407898434,80.2973791662598
3.575628367332582,2.055543106431791,2.68924590254344,34.34458802744747
1.834083297201734,4.602587694585072,4.659042281272956,22.768495810457825
3.843671995680356,2.294756665447085,1.102237034617087,100.55827726868986
3.840899868333624,2.017025437120088,4.107670166666183,23.70056289565789
3.9675301016689457,1.2618283210194077,4.8979140857209575,12.844559126150678
1.3573463691815144,4.666018509607113,1.5432063682170312,51.57307184434595
2.806021729240323,1.2677310900079752,2.841226486848078,15.73338537030466
2.5306819120678963,4.016945707980975,4.002475988543969,31.916455296908627
