q,v,r,mom
4.403967808130249,2.396676937630714,4.23199003575512,22.33409059114136
3.776307688750683,4.799122494823468,1.558693427554268,14.124071795476723
3.8363893658104256,1.8967803053729264,3.448045722507592,12.545348511299313
1.6581334056256547,1.3561276775971185,1.3856251974698357,1.557886540836501
1.231244516643113,2.0765047153913407,3.0334528168536457,3.877791725188617
2.467566016878349,4.546660876601023,4.474823445536513,25.10193798404668
2.5026848960342027,1.0551587397858095,2.928272864166616,3.866388767469007
1.5968251102729818,1.4739725080983623,4.0201707408014205,4.731090322984822
2.697336086125667,4.055919667565992,1.7406682307217216,9.521610560806048
1.1161728769485908,2.7499967243712304,1.3705837537288392,2.103484060268239
4.45141800239356,1.135836205268996,1.648950310199869,4.168613770110151
2.245941152544799,4.897692973764084,2.7974984851323987,15.386144038756957
2.8201988869803145,2.221778752915879,2.302195336018521,7.2126144928433025
4.5465906452183695,1.8372859185710269,1.649923607408931,6.891225181784919
2.5742517783797574,4.601704556809061,3.9609004159546624,23.460306494559827
3.744160887294549,3.800584570086571,3.530957670400161,25.122763994689084
1.655971602499366,1.2704009410287274,4.832920874107377,5.083623526707571
1.0137656767957974,2.9584327651733355,2.681474643966374,4.021082521376107
1.7369897309887476,1.1984905493463174,1.9436867106640432,2.0231502376394395
1.24821368453764,1.4498793559013885,3.083116057812566,2.7898489067952204
2.260592896847584,1.883433622992345,3.217541746809389,6.849626214781764
1.6435415078286284,3.897861744616364,3.985128215376617,12.764958599268471
1.1044114611436449,3.325923036516457,2.4501332536821905,4.499899445384035
1.4279167092291174,4.838621579204185,3.375183527721593,11.65982227700811
4.034108282006788,2.2680364305786203,3.2896159734582096,15.04917815597116
2.7038605187839617,2.7738736969763456,2.713096862198052,10.17434055460454
1.9896259304398325,4.97468130075692,1.6177243687511045,8.005919658259257
2.611156184915723,3.711373074849429,2.111230444201753,10.229940472514247
1.5153738729609891,1.2251884994981972,2.5223726230275614,2.341542016476946
4.414531782884426,4.501020281422049,1.884426489229192,18.721680205202365
2.3323768984510584,4.498346739457601,1.5532785288808886,8.148374912912107
2.2155555102847337,3.265030545958532,3.114154932345895,11.263674820980643
2.090063595509082,3.6531773502615943,1.0729894291158213,4.096337251590071
2.8024258823916104,1.7237782170126632,4.011959387187061,9.690407850473308
3.021429447797494,2.278409371060123,3.445412496897882,11.859201406925122
3.898695498042669,2.7170389776952977,3.4979841200061763,18.526911337823226
1.0002470623057853,3.567461413022145,3.255994102031686,5.809251552588465
4.825555774336585,4.274785775024983,4.838565500475644,49.90548999348431
2.615341394433326,1.4094484432717531,2.2000585239312884,4.054915607840743
1.7787151861841224,1.264642721195346,2.729726597156539,3.0701770245987143
2.920961558189481,3.085655455544888,2.3297564939092488,10.499141957039866
2.1638246890647848,1.901503246302838,4.447315524904638,9.149283604485722
3.566920084943669,4.803693229902158,1.5301636778329528,13.109210505590063
2.4666597790607323,3.716216198488401,1.000941210972374,4.587634385109918
3.6952874065513335,1.2623164723175333,4.475776832138241,10.438903904448004
4.700022402342698,4.345501763666295,1.635528613003073,16.701981918859822
2.4477424549325364,3.653488301829604,3.121585937222038,13.957856901426494
4.090148168809804,1.4830675297900258,2.949223777537492,8.94494549374795
3.498172172627083,4.521238481265858,3.3331852723003523,26.35894686307986
2.5355012440995424,4.450212340970722,3.656542461390165,20.62933303530776
1.7275216710020849,3.748408727343245,3.138004249074594,10.160006274008625
2.1598239366366965,2.361896433184586,1.5801939360950057,4.030506218481853
3.927262067986697,1.6416602687332391,2.954874640093265,9.525378363500078
1.6051980782085948,2.2101426820805568,3.321564031293128,5.891984234534655
3.293302512663596,3.1577460276767644,4.475794480888348,23.272817492247228
1.7960035106254528,1.475706883127716,1.185357966830337,1.570821408203211
4.1080345626096895,4.143657678446777,1.4714123116420388,12.523402773066802
4.437836612306387,2.4147392495489526,3.878763835131832,20.782839900333244
4.043438640762306,2.575842109150631,4.901478505359796,25.525085324283243
1.3298531212571016,3.794165077755594,3.929060642560118,9.912395813352935
3.266849807996578,3.9889341792008426,1.5044130915648362,9.802190690280955
2.4164020984231,3.35170826088966,4.349531017777377,17.613588691873872
3.5611918147706785,2.033247402377621,3.852809994382121,13.948682494186096
2.754321430277965,1.6205630678999094,4.056830116502408,9.053935252420269
2.6608501316950632,4.590803572917105,2.347729514600261,14.339274853192896
4.397264200263698,3.765244465024266,4.024636230676671,33.317497642862655
1.414839181424631,4.249467628283167,1.395014750331331,4.193632869038336
1.2900835655219751,2.171914218362147,2.699047248527513,3.781298851030125
1.030825499092996,1.759301743389798,2.127625834455285,1.9292599351371271
2.826649007322951,4.823518551940135,1.4961703918601432,10.199688252002318
4.330875178697423,3.5859584956895234,3.2184619900699967,24.99190230419871
2.135077638032351,2.5709308726120117,2.9956891646994053,8.221874139754236
2.7149817725693226,4.704340579284514,4.187662778083848,26.742831015657163
2.3306758852435663,4.141855505550901,3.067423229340548,14.805413217159172
3.5992372538933006,1.8265353396249853,1.054313643607451,3.4655996066016588
2.5525206591767,4.425070875492799,1.142900874771528,6.454581165279335
2.784974404795887,2.391369989337766,4.467264260312703,14.875776033256374
1.093271083529911,1.6317081423697757,4.144804327639884,3.696956829069383
3.2864605513888354,2.857865810271498,1.859062659658841,8.730402945738836
2.1837641507343037,2.8204702113802638,3.187470946012852,9.816202041207925
1.3777781798376796,3.221978508795246,4.293143282745757,9.52900005090202
3.747843167086829,1.1901200720156129,4.072705316723518,9.082913553005774
2.5109579535070288,2.706857694714344,3.2245506004761557,10.9583222046489
2.665433315301992,1.9524071268356464,3.489688901163128,9.080189715687125
2.8108559645647344,1.467098759473548,2.690704539701778,5.547968128286617
1.3865370165473458,1.1247088198600848,3.7689055751406695,2.9387106751669885
4.747141578281141,3.8175381863878983,1.909410810201245,17.30154774505953
2.1819472031245137,2.4095427975849275,2.2978040004675413,6.040346714733721
2.250881017235501,1.0223677603046526,4.24310413014368,4.882175406610224
3.0614787901649296,3.3388753111325,2.832344799022021,14.475966912284113
2.3369261815255964,2.360090656078297,2.9388964292793736,8.104532444490662
1.5814575903828685,1.7533204974184526,4.18968791561036,5.808587534777814
3.826996000226679,2.5730257498475133,4.0700852807455705,20.038981958166858
1.6826786708664625,2.40026850328937,3.8666189565975984,7.808406174382795
2.45488852333503,3.635847879659948,2.9184245517376057,13.024346887782864
2.2780866512291285,3.8227227900389,1.2859430713730964,5.599313605957625
3.24034566619195,3.8817033363455855,3.087531499736606,19.417579128375525
4.7429221233272365,2.955332378840523,3.886094403789609,27.235520322230613
3.1971064521222923,4.949879851046523,3.536297275552363,27.981469922661947
2.991919134529691,2.589626869395869,4.288608155956032,16.61396974810145
3.4687403863177737,2.129073783026173,1.3144375960275307,4.853695038341897
3.5056619220384704,3.4479438245085605,4.182257920704389,25.27615614466872
1.856844778876359,1.7044090172864812,3.2228508997573537,5.099876302097026
2.047582861770891,4.323734838856993,3.8709873509722574,17.13532297216043
4.59019314504577,2.5803340189376787,3.889834952355871,23.036052886146276
4.836961402060244,1.4322857206709534,4.083786707936148,14.146054912423628
3.2839846635485825,3.4011672996171263,4.421556306762813,24.69302405452134
1.538260693408203,4.306287334863217,2.732775012711055,9.051213928729265
1.860924885561941,1.7553345498618462,1.5785797450411496,2.5782514756991515
2.3577095582889074,4.140548149925512,2.186800999683898,10.674005238492777
1.002239424499149,2.631284784642013,3.259744018023263,4.298261542717049
2.7613489731764798,4.794290155137437,2.8414867115786184,18.808806710119605
4.673946875467014,2.978357069023621,3.2499780078977616,22.62095634224181
4.406293052827328,4.406451223160838,1.7716129584743707,17.198920833775695
4.221621137291818,2.997154560379126,2.174507692721575,13.756860964831102
1.808224906676923,4.099137966244326,1.9023117861692096,7.050122866521842
4.40861535063088,1.7580288145424716,1.5576707765333966,6.036342506958584
4.849066414192532,4.781099248318258,1.9966361636311407,23.14487441912327
3.4706378190027687,4.467953260540698,2.940062826296728,22.795259025187253
1.9407348545773997,2.974713943466374,3.051630410396375,8.808731110963425
1.6584512007856027,4.71310385225892,4.128381735537921,16.13465037087358
3.888469272481452,2.856338101251396,1.1310240192047187,6.281019139787599
4.670239278188898,3.855313542853229,3.2298064559414152,29.07671492787332
4.999065413022802,3.2838201008944967,4.014677286813672,32.9525343791944
4.2459232313174144,3.2567668195534623,3.832756603288976,26.499644465101
3.6279610447477424,4.033285180828366,4.803811163666079,35.14612726379238
3.569337591537512,3.8640660061191854,1.225536891950424,8.451398030523457
1.7318901809407268,1.2241424257886226,2.313144532222682,2.452026015953348
4.821056472501666,3.5114573814031176,1.391344348477868,11.77698855744006
4.635524302441636,4.185236764672011,1.4226923170960766,13.800660889195232
4.802221025806789,4.693627132156964,4.117527112246293,46.40419065591422
1.0019952540122148,3.081302581742596,1.4232948176425269,2.1971761930808182
4.084097688642187,1.7938879803255392,4.964281101612524,18.18518867111214
2.5858930925658186,4.427545903460792,2.2150732408738145,12.680364381675838
3.040280590000862,4.778825437889949,1.1247116650690514,8.170451144960458
4.171703383119196,1.3014212996741987,4.020049127131465,10.912712072942254
1.4989501110634662,3.5055421743261697,3.0009378630305963,7.884413310251846
3.5770230676427968,1.3334207783251115,3.275677823560537,7.81196239550309
1.5506354213176057,2.3069982947661902,3.993994718141877,7.143885158318601
2.400277692102828,2.884813582065938,1.559574060305268,5.399521197240525
4.450378272366542,3.092316584260777,2.2496630129185835,15.479907050615996
3.849273445640294,1.915446544062484,4.060509767572343,14.969226640678158
2.863891827376128,3.085644038060153,2.806233451411944,12.399273391451755
3.084427403344227,4.153812741598733,4.628414587253706,29.649933599232213
2.966230649077243,3.166866042089701,1.928353754069794,9.057145053271638
1.0404488564590673,2.6098451048089464,4.8446372266183015,6.577589045286229
2.217482355609811,3.4053129414194028,4.566225002580202,17.24028789370813
4.794492317043865,1.265409173255891,3.9499125748005066,11.982049050102264
1.7112284234826118,4.114590303687098,2.817850521989573,9.920248227399744
3.4056224333967675,2.152057756207969,3.2166892536758707,11.787712448630709
1.806339621441415,1.817708610369987,1.4787281843174118,2.427627382305356
4.824353182776909,2.207135943056416,3.422516642388389,18.221484271259435
1.687497475703108,4.875342914246311,1.1932677040166575,4.908583583294009
3.791584805669351,2.168877971116791,3.5355058280750904,14.5370891491601
1.0655344810755047,1.265529569560956,1.6031119815931585,1.0808705142915782
3.3108443606711355,2.9335824914211384,2.9614431805284878,14.381708414353172
4.72428799769788,2.3103770504789187,2.991023892731662,16.323343258265442
4.973308182386386,2.779086941721013,1.6855974801490707,11.648536997095327
3.780811945088358,1.927575069102652,4.9771014780580565,18.13605720489912
4.290591493297807,3.807809941360175,3.6379832883630017,29.718243363066325
1.7475526719882128,4.5435861469704335,3.0995701319445383,12.305535363163688
2.6901884665127658,3.222765000555889,2.43089892742028,10.53775874105896
2.7091865415244225,4.4771709703377365,1.888757829634089,11.454835866064816
1.759441496041125,1.901508294768127,1.921962055413987,3.215051013962
2.880861451701776,3.0284086246938124,2.3499949806411498,10.251178263074282
1.514358357045213,3.9620526406908247,2.9929589498862,8.978828255203718
3.3665113874379653,2.979114254854726,4.475022144118112,22.44049541110209
4.809295370406748,2.5118064475655792,4.138280663917008,24.99525477126656
2.1200384899960683,3.271161260424918,3.053259588787604,10.587158967307875
1.9053745786612364,1.1650733979208652,4.355171209716955,4.834024972831232
2.1830340605333527,4.868851958655869,3.0096992374658846,15.994850457580556
4.842921302969916,3.7415474473025383,3.439579680281593,31.16262602159834
2.671350352766966,1.8135716680893397,4.407518708032724,10.676520580899144
1.978374898973842,3.121523466745106,2.776100899918903,8.571966174282764
4.849829136475366,1.9537766029052968,1.7265297533307056,8.179851399986857
1.5070424398935782,3.781935095408116,1.8500920988554317,5.272333902078264
4.910008923662901,4.443948802750805,1.786813971015484,19.493987005972603
4.026876052606573,3.3781492045147066,2.498277332021555,16.99251810667205
1.2601433964741635,4.603991734125659,4.789125907822839,13.892511420100274
1.70040378352624,4.320630314772191,3.778083119464985,13.87844100970212
4.579750088431328,1.7819488697352757,2.193916688515734,8.95214595411058
4.792182285410252,2.505900238088408,4.901305634319395,29.42922979391959
1.5496295489798697,2.8900244204649748,4.472553635331181,10.015092465755805
2.843186445932432,3.150430367153212,2.882359061419417,12.909021087319813
1.3273009152156017,3.2083737366498624,4.390489361160193,9.34839985315472
2.998419920300479,1.3281453316061889,3.033100100086421,6.039414012592186
4.312147707715544,3.8725297682208657,3.281261283463285,27.3967604315282
3.594610186741659,4.411869297552451,4.295080359702929,34.05773302151218
2.289368060128384,4.097527707419232,4.604581843093154,21.597213395512316
2.3160424511879216,2.012083256411388,2.232322465363489,5.201389740306755
2.59749069676044,3.5509405594964343,2.511309552938141,11.58157586411603
1.7289831453440505,1.6761588672406145,1.2979505496135588,1.880763074458467
3.7009446482539072,3.8272891837253686,4.694902316933197,33.250672457670326
3.5591681348423374,1.4513738093457875,3.2739845925155957,8.45618395357273
1.86924046603522,2.18150662128711,4.248872650313313,8.662942432561694
3.9028657475981934,2.297080604559653,4.066152749616446,18.226930645196976
2.2694687540035643,2.6488923541489764,1.312009397192747,3.943623696362402
1.4741514045340702,3.3064933187408423,3.520493705708887,8.579921542931357
1.1476640777860665,4.707441021366879,2.740194119546425,7.402032884512866
4.352639428503666,4.144095913156356,2.007639879663275,18.106658406923405
4.811193840542172,4.075580387794215,3.170746803673966,31.08664731983875
1.362183714803562,3.3122629271436583,4.930728233662816,11.123502537207084
3.018123300479409,4.923174328486608,2.761641550729956,20.51726676493367
2.607678717086677,3.3402217998508483,4.074721877143591,17.745872787938374
3.4061046453170216,2.8583354564983914,3.6868668077292366,17.947279902206038
3.98304397883978,1.1890460925909236,3.97245839640782,9.406826926936985
2.00936098646936,2.9604482511511083,3.6820871168514895,10.951648682988296
3.906107456672931,2.770030046555872,4.446560025570951,24.0559675977382
4.009289517684163,4.350022672448271,4.731941327781426,41.26371207890243
4.757621591655997,2.616293995723022,1.4831829983419549,9.230839161291843
2.0764090092449465,2.5293170133165743,2.94297817104319,7.7281085747581075
2.240880945213373,2.879610906806768,4.454550033263717,14.37230546946692
1.2119680276426767,1.8442975021096133,3.0515555209586265,3.41046362242736
3.2791445986379166,1.3869863421521362,2.274983296414682,5.173458493408998
2.001395688616017,2.3961862719988622,2.2382226957548705,5.3669411747881295
2.9739248286088267,2.822786693619229,1.4540713200713564,6.10328655781144
2.7226334184065237,1.490468046354183,1.1355292574686993,2.303987791504673
2.9479894786637773,1.249576790191789,2.662982288939008,4.904866163636546
3.1759821285044207,1.7813207104155122,3.2475109429889253,9.18630360603837
1.0626689660127515,3.410263187451358,2.1738849926066464,3.9390587973503273
3.551201170488908,3.758918154642133,2.849989232277631,19.02178936710466
1.8824332238435209,3.9221597263730303,4.486419998427595,16.56207654136931
4.259471117241658,3.86727170200524,2.410504075538572,19.85355290149617
2.362712793037731,4.062272703466338,4.376408771561694,21.00234999479997
1.977384961372458,2.331450106362776,3.3736298924144297,7.776511046295549
3.24319219988487,2.813081585314734,1.0187209117501743,4.647080976108771
4.862900331655628,1.5057668899807184,1.832422572382839,6.708860307559455
1.930523608939751,2.769105811781636,2.744632681531572,7.336161829450984
1.1814410562335933,2.2960167655728463,1.166703146217177,1.5824044197471427
4.3398887886291,1.6276757115634193,3.543508511282176,12.515550824492898
4.939550019626138,1.1602798534533312,4.111260728922639,11.78135284916142
4.223106595863959,4.511321999802911,3.93139026251229,37.45001810487946
2.3924414824322784,2.6206084323540093,1.3698416063889796,4.294215304665632
3.561340280840099,2.5317347888844512,4.687265129386113,21.13105620069097
3.111237601037728,1.3666306305705276,1.4917327427983742,3.171358625870324
1.6895760506150732,3.9963668620886734,2.886410878942588,9.744762323684316
2.5306685433499783,3.680489391222239,1.6782892010361654,7.81587565503435
2.939445710875564,3.13347189557615,1.2987931998751172,5.981378121171216
4.502173655778032,1.0326497283182232,2.4636714308155065,5.727011685120869
3.65243218405219,2.4677668434631017,1.570862890031108,7.079369333194613
2.156317325343512,1.8894629801659604,1.9244887595088995,3.9204547248334185
2.57985203495214,3.338739484438015,3.1197631321221637,13.435967885572342
3.277987907653907,4.088117048241241,3.2102161268502942,21.509729326138277
1.8047108458187489,2.5546455220883644,3.77698500784445,8.706699194355476
4.395925257623443,1.6850663009286055,4.547644417385009,16.84316864074526
3.32760588026388,3.868965634618654,3.437941355162418,22.13070370849541
2.446277351351972,3.732239310366003,2.023373231573404,9.236792377857329
1.3868468307983417,3.584736501996659,1.9239116266134797,4.782344526391628
4.205317068621351,2.43819067986297,3.157996279139636,16.190044073926288
3.526614422285701,1.9885025212765144,1.0027169818612451,3.5158674995910437
4.212880226463961,3.114235488784868,1.2067975580258965,7.916532311301345
3.8121436533142687,2.175518246229452,1.139081138241394,4.723420964193092
1.7921278195914732,2.067530009262757,2.668650302201499,4.944045690520672
1.6396700474180963,2.875321742774678,2.42186001464768,5.7090251083058
4.779045805054177,2.6449285197704158,3.605127071949809,22.784825880731187
1.4042938227759572,4.425210670242491,3.098161166481812,9.62644528559449
4.632677054587938,1.9531292329817973,1.5706286907416485,7.105694596212167
3.884936024989704,4.952409600795734,3.87980588636344,37.32333391591878
4.907989974444092,1.518488086303169,4.055998913487619,15.114120839547764
1.3045263358794403,1.307117710611203,1.8001155834756797,1.534751074535501
1.5251035309030208,1.0585582261853754,3.520627924905937,2.841870028024916
1.4655583218870674,3.969606939665251,2.530626348169434,7.361200413477356
3.3621723369400907,3.664550054747939,1.7582606950546582,10.831632106194176
1.9731647916332515,3.327241168819487,4.858334742342722,15.94795778930822
3.289904003367872,1.7965028064908428,3.543881442648385,10.472739829492284
1.1142830948303812,2.6471258454175466,4.191566079739232,6.181821370577271
3.713775717596864,1.2090033604575416,4.303999286132435,9.662408075528589
2.3071091547133067,4.499711374914799,4.558228617576422,23.66022705053365
1.990249395792592,4.750924312543276,2.622335262870693,12.39777732501244
4.992467958615649,1.5608569752232917,2.73723810797111,10.665002897306884
1.5662048962474806,3.8851100234300335,2.351522361493944,7.154363743099586
2.326502423958302,1.582468420705648,2.580649451619714,4.750480951363223
2.855179590336979,4.490427223707129,1.5942576970619928,10.219969964278931
3.687451147185037,3.541077843164879,1.1244070821142147,7.341001721784764
2.9331142802000296,1.505562768364753,2.2289364047586067,4.921477824297095
4.1828568281290455,4.974730247446511,3.1976743144473887,33.26953790177512
4.53643435801167,1.7808821203086174,2.1094457317704234,8.52095292795013
1.6402760084528285,3.501334917643033,3.7169469275477978,10.673502397948871
4.733086561991229,3.4540617623446166,3.5614507529757544,29.111963220336367
1.638608670969547,4.234475934252176,1.215421736698743,4.216692398555963
4.55841376391464,1.1976413964113992,1.5562158234663075,4.247959557328153
4.743526138197368,3.9745555626206657,3.3542840569946133,31.61984327097349
3.765373198532762,4.044583593652663,2.3904507178526235,18.202525235723776
2.266697673596918,3.75090717983456,1.4412284389496235,6.12678645643033
1.5637784365688554,4.41448476704256,1.7250811181561296,5.954355615777928
3.2894948362644896,3.115697892451498,4.788646945204571,24.539593969851417
4.612907461567889,3.570910261909226,4.038977535669536,33.265581596685074
2.232942448769937,1.359080621890866,4.77610858703268,7.247144930050982
2.8433452765078777,3.4185542017828423,3.4968435904274715,16.994887043121683
2.4957124951677945,1.8492667088984915,1.0076878896129258,2.3253597364127283
1.362183953340773,2.3815615301027555,3.3032686203624424,5.358107991683007
4.600111024770934,4.779159517658398,3.6834292541361098,40.489477971466464
2.94501083762812,3.55340260778622,1.5543787753003817,8.133138646552528
3.6012077232870987,3.982040501590986,1.8356403913682693,13.161683876291477
2.475136066695163,3.199876182580212,3.8549722116991454,15.26593850469965
3.8701559674466472,2.5651389077614977,4.170388589841929,20.70074061318627
3.513126649828326,1.233628149083322,1.655779039428313,3.587983705542195
1.8674838884759133,2.4566894810248066,3.3956782349361045,7.78939388472516
2.042825034978608,1.9356445737818064,1.7262267339836512,3.4129083703983683
1.8376935057295996,3.606681403959362,3.2417480324467958,10.74311244680518
4.828985009469683,1.1049611218198343,2.547863000703719,6.79749554007301
3.0097793193117077,1.071278383113858,2.2801735764825044,3.675994968229128
4.852998907512056,3.404608365256646,1.0818842994124087,8.937749491320002
4.858544332409522,2.3724120998593703,4.642986732625981,26.758622160687512
1.1544774440419538,3.9067020657929374,3.495425988378829,7.882534124942326
3.703990313339089,1.9164418298253625,3.196237642838078,11.344217645755212
3.406485583543524,1.8009345022156262,2.367348098093368,7.261671521121054
2.9809888460171057,4.337037297465876,1.7233500872625251,11.140303504588116
4.266168810831822,1.0359469137808297,4.01490479751855,8.8719848847524
3.791980240271605,3.237926298891621,4.800143919067644,29.46844963778004
2.2595886569621983,4.608543267222357,2.804931530782316,14.604453959568874
3.1386668982214943,4.589391785903918,2.8943438843087645,20.84589255492254
2.9415801013483334,1.013661329324572,3.209029132988209,4.784286974214051
4.596595462753177,2.611536382427765,1.090958360864946,6.548028242408203
4.665961406637921,4.48187675045528,4.543010492505728,47.50231726648092
3.0700529320846823,2.8358722871565343,3.9639224962655177,17.25550567133119
4.443605011455452,1.0563502942555378,4.640457180231237,10.891161033256685
2.4410279894192173,4.920213514511595,1.8373822647444575,11.033828594470984
3.024978819130564,3.4803955024323545,1.5481427569712256,8.14951843349372
1.9119702062897932,4.620066740231964,3.470995993628986,15.330399997793782
1.5694760556022491,2.414194122536824,3.1749395184044302,6.014954458890691
3.2197361767654296,1.060173083378246,1.6480511035668015,2.812792787714224
2.0491241851096724,1.3469528422813588,4.204981064867392,5.80302870810705
3.820522751772114,1.9621320129925184,4.626540392318361,17.34112929487236
1.2691774853472553,3.115380380061539,3.859835168648114,7.630837459604014
2.6784838984398607,4.578589708941536,2.755103963585087,16.893855052863515
2.904710336010686,4.1640178022227765,4.727492150752685,28.590136473144756
2.617341649428953,2.8953530727558783,2.9581488046599738,11.2086154191535
3.367840918402341,2.25231476730915,4.698658398894247,17.820690595101
1.03515869870752,2.191609579765236,2.781700520904374,3.155371526764948
4.628971138887275,3.871643492843564,3.522798340693266,31.567313287206595
1.8216778048324809,2.345795192216601,1.2754159963339804,2.725106770707715
1.8757638507339345,2.198168535238107,4.646574376972003,9.579482460570851
4.5514155433194015,1.974169825472814,3.8527295825685552,17.308902429858332
3.653263520954563,2.1558689148839134,4.732368931061844,18.63596772619872
3.2623311082173303,3.508951076097236,3.6957915320174233,21.153528543060283
1.7925148628429866,2.2085844691306,2.411572044203488,4.773610985548391
1.6857502292050637,2.741714002233976,1.8403150304231175,4.2528254179603815
3.5247478508587013,4.130950434587865,2.1977246923682374,16.000049657821034
1.7297252742310287,4.51245694284426,4.949663793897123,19.31683219015281
1.2201217767406063,4.410669835770751,4.995515945612805,13.441820200470296
3.950684158136084,2.639713847705259,3.1374534516015755,16.35974225414686
4.95113115631065,1.8556302835693368,1.9343694413931656,8.885979553148955
2.90094421534646,4.956747294357358,2.5582078797307517,18.39255198948772
1.0378733133094395,2.3825523841546747,3.04497617731002,3.764789570972642
4.115065922369375,2.8117299872612964,3.9160986160048896,22.65551994430641
1.62205161441059,2.88104151731188,1.8198704446649117,4.252307501479816
2.579566586975425,3.238966231858228,2.4302153417711323,10.15238142181824
4.402976281148316,3.869028440906596,2.9560943365969656,25.17888891786576
1.364435533541423,3.01779008584772,3.9418121894917366,8.115363568649473
4.424155484651037,1.4272042766079045,2.7301961141714357,8.61946615178334
2.2305452783831314,2.4774845311978098,2.2869146946887247,6.318907012971316
1.6924473496612191,2.2017324195050945,2.283572775543389,4.254657111471894
3.748965747143354,4.7545450881451465,1.2975253554987622,11.563952533959604
4.849924405080447,4.738392650046609,3.9927200439495047,45.87804253362642
4.555026549317726,1.1877136290895347,1.4744011938538195,3.988304705478983
1.1993875120044906,1.175917914089473,4.5254428682018375,3.1912999102007027
4.995300636000185,4.75161488662393,2.074840293302279,24.62393991890955
2.733190533611518,4.030743550907777,1.1513526940793248,6.342105490517218
1.019196731917417,1.8172271311693693,4.822939386262117,4.466311843522787
4.539994256111241,2.338943745626045,3.660403919526016,19.43453241058071
3.4564787387567457,3.2933958089422486,2.353269831554755,13.394285445240495
4.350481076833139,3.764230689369958,4.35939631285625,35.69520429976293
2.135213861613052,2.825643697487325,2.4884218583292,7.506764477255645
1.2397908063207193,1.2146422895550324,2.217137386253541,1.6693961929753849
1.5614969543638693,3.085011302403397,2.841187069430064,6.843333965740873
1.8774105069852456,3.990654597063089,1.3796876926644075,5.1683769220841205
1.3909537206726688,1.6949852808589192,2.6247076359909527,3.094065838370805
1.8131499535098332,3.823134701837766,4.660306167116035,16.15242662351737
1.6801135270020624,2.0379474576153584,3.0713620381091093,5.258145842195953
1.3033949200415371,3.757332713121811,2.877989002058097,7.047171036094268
2.8916551578229392,3.3019712014390445,3.727587505156019,17.795804787874456
3.231296611656102,3.791058779591428,2.5492938921809984,15.614470198195056
4.111231544353467,2.2599241106433725,1.843098543934485,8.562179984497835
3.6625789479011215,4.664248454716343,4.589322601066609,39.20010790112091
2.4031152424512894,3.070653851326518,1.4994952394513126,5.532488957676383
4.452868232581444,2.996567912940055,1.225285797288696,8.174691508245358
3.4029414922716605,3.22923176863395,1.4478237170723165,7.954985447553675
1.3338992236499243,1.7122217432725733,3.5233792665336523,4.023578013385356
4.382069648100586,3.438289006825917,4.078735562168619,30.726791142544524
3.917332058026857,1.868750771519724,3.840770619753069,14.05821389463358
4.416819034742927,3.680417375922716,4.355632881920831,35.40201243485669
4.33516306262967,3.102684282963488,1.522583248369496,10.239861321756894
2.054878951430838,3.0973782823685205,2.780477061455536,8.848503222963638
4.221568990585704,1.0621163605649435,4.073749626138412,9.1329341786728
2.0277939548557,4.587794162226296,1.7437522603521858,8.11115193242841
3.256027325382122,2.528267329660972,1.1458867522965974,4.716531470309633
4.415081476633768,4.590855891791996,1.5617259151474752,15.827313481088533
2.955799624838902,1.7341997849018569,1.4694617941206318,3.766191691676157
4.6666709291658215,2.5803636137737245,1.46419709889373,8.815716859420192
3.3422430765499613,3.667880339203145,4.187666849127743,25.668194379992023
3.742685983728427,3.6056599978198434,3.075131958592037,20.74922707740308
4.560939551963976,4.491812975157177,1.542973006267604,15.80535716539169
2.3149331241768274,3.169314572599091,1.6441989270586372,6.031539295484324
3.480646440364476,1.770481599549948,2.3752625135668963,7.318683176170236
3.1045244625903305,1.5073740943368072,2.688486336104297,6.290627532802469
4.449168150204029,1.229955256047127,3.861751464056427,10.566288309059336
1.5565913754863048,1.3012351130896818,4.333387750591248,4.388619712292636
2.679837677570587,3.199714326554614,2.8475907921816077,12.208639753691916
3.202948689465878,2.29954453657244,4.491817248144381,16.541842803635536
3.072715404905939,1.436817489839652,3.972430415693049,8.769003560689853
1.2672459144383512,4.514998191789184,1.5037253295988564,4.301867206334893
1.2069992586216416,4.875861103941556,4.859951544058339,14.300798006864245
3.566401701591026,2.5906131092267937,2.202665175413455,10.175395701367316
4.35606797241898,2.860862839546185,2.611213977493614,16.270621812769797
4.708078600352728,1.8956318526936184,3.583115369407676,15.98926492921446
1.7073536891183387,4.3056851545147845,4.97573788427197,18.28913920339328
3.7199194348808526,4.744731399292051,4.981243357733581,43.95951882186285
2.1728882702002275,3.648310369163728,4.112031665309364,16.2987998909395
4.252830464361167,4.5222709514670125,2.7370604763504898,26.320191665315683
4.011117558058675,1.9460298308902175,3.2518732077029866,12.691661837339844
1.5685614887174115,4.2799360592867295,3.579690630377438,12.015845297242564
3.4009067614220565,1.9297791524314056,3.7730393888829306,12.381226806892064
4.57865773167265,1.2988794088589244,1.7020381300867689,5.061116117129648
4.271646344997835,4.00736305822401,1.212585891078383,10.37854553581134
4.307160604021087,1.5883456609879918,4.156363418393097,14.217381101795414
2.9020223708282176,1.984021678474724,3.652548236699369,10.515093373378845
3.1914019584038,2.1593736004156634,1.0706564215595722,3.6891764297822176
1.9103249436804453,3.0250758255703625,4.7362286586630935,13.685043340109358
3.014260511955768,4.115280869680704,1.920056489652342,11.908697839996751
