g_,q,B,m,omega
1.241473409879044,1.588420724502032,3.4580826498573227,2.268407146774152,1.5030981259070513
2.3960375400049565,2.171580188647157,2.3803188451792665,4.813150059186805,1.286604975270714
4.924057185495119,1.6182218084739564,1.69030659085005,2.551321820937386,2.6395590581576625
3.000874646479404,3.5591737030236748,4.6918752263165295,3.882534887860413,6.453541837106988
2.668512023749277,1.7109937873081824,2.223074188379975,3.442985400069236,1.4740301815978951
4.829496051537945,2.2291734702151027,4.298258933012633,2.5519769539888717,9.066329773844512
1.923615514805128,2.39413966416423,3.751503458816645,2.8571296840611837,3.023522154362258
3.742256600809037,1.0233250440235198,3.879821985778723,3.2787450753675222,2.265798676017777
4.320070965462963,2.764203661869278,3.874730447366884,2.07394590186458,11.155139223214592
1.9783902324076128,3.228679095093557,3.039494507916192,4.890162760050989,1.9851114493772444
4.134069400856211,1.1147574837107377,3.272779868788678,2.564162768847322,2.941029421262178
4.51846229064962,2.166984239102124,3.396973775927729,1.9838079998996492,8.383183567816763
1.0999603572301906,1.214555818962605,2.2316883922835484,4.627015733440926,0.3221789004928619
2.8151273436946456,2.448355538223402,1.3770540462503371,3.591356623223525,1.3214020810792255
4.011451032015058,2.946644694687624,4.854244227008504,4.02408021057345,7.129421072008331
4.980058992376209,3.736154768502162,2.323303301285098,1.0275899226259178,21.03368777746005
4.538380239423375,3.841381101025752,4.428208695828133,2.124023928506055,18.17301373025136
1.1962664026945071,4.862447804665232,2.083860456168713,4.2433564684500364,1.4282754758361886
1.0929958129062922,2.5322274358207038,3.7597865237494927,1.3723020033907505,3.7914444908902794
4.630726902694758,3.0207618077832303,3.840852855818863,2.096784676632666,12.811780538541806
4.552412699482996,1.5450949720481837,3.838386162416298,3.157742674858593,4.275025783718614
1.3021347192742403,1.206113532603828,4.501455737969768,1.9838723339508908,1.781777114843131
1.1250424974616382,3.888985253559085,2.1902014498716715,3.47864749438885,1.377364446659049
1.759891392483908,4.129751576008896,4.382947998438861,3.3281339787667235,4.785698296043857
1.628826659156434,4.987915164156221,4.788275301619107,1.881179247433339,10.339817288310709
3.7785395551385994,4.085231860322532,3.627132239330245,1.072930261256417,26.091712390232583
3.339949100568862,2.043191426723729,2.086525872332889,4.233612373148738,1.6816344385245512
4.124970631108981,2.1334641747009577,4.757222977099977,4.94747767559614,4.231027852923404
3.1094269870627658,2.9243766568769862,1.0920072196300183,1.3773292710580294,3.6047189437941975
1.9866912675030648,4.800378239728969,4.196285946409459,1.22994226321388,16.268825284184636
1.300687501365418,2.712053844020864,4.55840067500904,3.561610280483626,2.2573940651244246
3.208777638644906,2.3838935277578903,4.041364119350126,3.6946152002561914,4.183649087438358
3.02282823117904,1.4165676484039107,4.448101776344664,4.735027936659069,2.011281982419175
1.5386766586494938,1.9290166394388184,1.6889281393310744,2.3640586797526675,1.060245073567163
3.598796702864107,1.0483874600489829,1.525098724664395,2.170167931118779,1.3257259344434904
1.5881869118999483,4.667490297846584,3.767637095104303,2.102247554425149,6.642632854539777
2.024620566732915,4.545265164797119,2.079455123028321,4.738839000089663,2.019065794171256
4.1967104151789005,1.1403762273255378,2.6019336380371727,4.148871694463599,1.5006982419278283
2.490311683150412,2.615691399517979,3.912569203861933,3.1517781811381598,4.043119729374283
4.72770134623709,1.7189763608083997,3.965165841306412,3.967077734204156,4.061445111482642
3.5013240491094755,4.997777510505026,2.2204201115986564,2.94557545472262,6.595446922219722
4.126994004931632,4.98919261120564,1.3933840505193889,2.421901304182427,5.923092388252771
4.954272902223174,3.2315490445086734,4.945932294991371,1.2855804461963594,30.79708348830921
2.0915400609222843,3.8040725148258,2.957880350927066,3.309556998663491,3.555459336845024
4.240464807482427,2.238055700918957,3.913208197105225,1.4497660037244555,12.808238376184184
1.6100243335227118,1.265993565942637,1.7165038346306307,2.221554486750752,0.7874477589059545
1.8979574732769453,1.3784976264654358,4.599053356920175,4.901766278972703,1.2273780506890095
3.39150581335687,2.2479885554634174,4.979203706207584,2.3962508837869683,7.921077714817625
1.2748047450009907,3.7239376131489488,3.689036700747351,3.2660994277682787,2.6810174866550494
3.328859676858245,2.8988516059546865,2.8786705538088238,2.699927305515565,5.144360219326311
4.391975755901148,3.283610444722278,4.51242570367641,3.862556188235589,8.423970186117048
1.9318483504335204,1.2747003452105674,1.870349957827349,3.774442298387299,0.6101283747961229
2.7860887270079204,2.2951120851936664,4.832613181148631,3.705714250400213,4.169451762226446
3.1117695355714,3.961500036410509,3.120671926410545,3.632928745711697,5.294541142316069
3.9050235968252247,4.604916368612503,1.1841721198644652,4.882381484598541,2.180713117475836
4.845371549765895,4.227479735763043,4.589325724918756,3.37426001181172,13.92993087286204
1.574785193683487,2.76869825359875,3.0824851229550285,3.501608780183262,1.9191119980334517
4.712184335539882,4.924719565447205,4.035049068071336,4.773318778791253,9.808490184599892
1.9577020332434905,2.9108057266084617,1.9836045847702164,2.909385405535762,1.9426012522665248
3.896931644084512,1.109087524848695,2.363273760116006,2.808298542922941,1.818567271512047
2.113259190833048,4.077511406684325,2.875009659014586,1.208513015487921,10.249576741581595
2.658908733489292,1.6983855593972148,2.778852146079754,1.3962278213969062,4.493853143414978
3.2659315933801363,2.008603948272997,1.593538343304952,1.5108159537530472,3.459571860422814
2.610400273112513,4.402528615596216,2.040385172055617,4.21126585155462,2.784061329813501
2.422636280163898,2.601074760478691,2.3714971574261243,4.104692114462304,1.8203423682882456
4.660787896771685,2.932378580760751,4.471230371139258,2.6190065091392456,11.666480278195856
1.0697999276327224,3.248912243191418,4.789673817420446,1.3187165971369157,6.311971299895184
4.367618670643228,2.31333402139196,3.95359614511446,2.1573697263476297,9.25807697964537
1.4027890238506466,1.3916385285164037,2.249376615158387,2.973777780204673,0.7383163247693091
3.4594415935264937,3.0794519196909578,1.4997119788585778,4.363312113179228,1.830800470802573
3.008379055491907,3.853325328158863,3.896532094772162,1.6425881287336854,13.749528826932776
2.492528780823098,2.614163921068977,3.048332340544188,3.522936643835196,2.8190350998164364
3.166616263695759,4.173299002381854,3.5630703201097544,1.700904430295803,13.8416997707372
3.002582402030042,1.9117769200192123,4.450448947617814,3.850388252911237,3.3174275981563004
4.788740977581831,4.873135999979247,4.03600733115554,1.3287435032664123,35.441384193896006
1.4008864216338923,2.4401299087717376,4.451325515518427,3.734022995520475,2.0375029422143536
1.2087976216981695,3.948642746421093,1.812308820841245,4.78940478361015,0.903071433262726
4.945216193121013,2.8481453411518585,4.763783281586251,1.2888808561003111,26.02895049764448
1.0898966282628688,1.940475487397312,1.5737264249151552,2.4802776654645577,0.670953478938642
4.276928513797229,2.5513461701973865,4.028298044284412,2.1834885124751136,10.065655630079938
4.729177057232532,3.585728610758636,3.1972076685329798,1.754105346731313,15.454258362379145
1.1256578346260766,3.077833984444928,4.893093625811494,3.186052173353674,2.660432446553776
2.7131467061766417,2.260522262389689,3.3926383180950563,2.804500999490897,3.709659377186037
4.243561948014246,4.71346484412446,1.5574050718558028,3.414908847392901,4.561033813447519
1.8729290185437804,2.0451768468792184,2.175474822493102,1.3887067535122872,3.0003070620176344
4.863428098221246,4.554572709281064,2.847939290681236,3.822570009173308,8.25154785239854
3.2532951236263203,1.8887447971533184,2.6378902316554385,4.346811085180217,1.8644584151140409
4.4581756179398,1.3634251411397962,2.353988551403143,1.968445231580878,3.634456583024354
4.405108068003196,2.9055495904009114,1.1065701026835573,2.3389768147070327,3.027665409072279
3.3871920256072103,2.43376350726629,2.869090992498617,2.7599038092689288,4.284879109111603
1.8587271924085629,1.8911323345460744,4.553670298457771,3.49509168123,2.2898687364151797
4.388292012512653,3.740859933833944,2.9276371452822088,3.3195428085413665,7.2389561577436226
1.7192741935405835,2.3191814527315007,3.438312942673889,1.0552856728970892,6.4956892150642265
2.616787902478723,2.8933920603100525,1.1139915822981077,1.5970357238618744,2.6406636750873216
4.408926244134236,3.7402923472759513,4.330546119376297,4.398161772339693,8.11857590228901
2.5677939875523013,3.296652467387729,2.5862419147763966,3.0163380478676194,3.6290460734768057
4.857340710094355,3.405155549788132,4.448702216875561,4.978949009960376,7.38926403223736
4.194742712852936,3.7470578781314665,3.19148567139261,4.225849506579696,5.935326390176772
2.1165894945268477,4.945952291364286,3.3171472150459205,1.6602681960525565,10.457865708399764
4.417119452035726,2.939022262607987,3.193913497329863,1.5026843828426792,13.796451576880797
2.5027245675412075,4.848582411881232,4.675545528491151,3.0973660243614334,9.158779492929616
4.316539822622564,4.150812664503778,2.4484097553557302,4.818463126117804,4.552127846701105
2.7324576040457327,1.4395001357301287,4.960141381744632,1.6627457125092748,5.866828131384654
1.3578533678002065,1.244468021350723,4.757553245861862,1.6457602710232302,2.44243886881854
1.138630833365593,3.104774780922644,4.645804617947165,4.63720616355591,1.77087368081238
1.6412445442300188,1.1959496882579814,2.594687691067673,4.170290055601914,0.6106256436546971
1.9082763046053264,4.392030067022906,4.92695217393062,1.7626253783052157,11.713721501460585
2.1213165507753566,2.211248288308496,3.985644605883396,1.4425769536367907,6.479963736555189
4.205908419359492,1.3547449581008435,4.287461509248908,2.905393695829426,4.204192605820382
3.619051773980757,4.369287153149124,1.6356783183117145,4.668236172319384,2.770259582446684
1.278219988144933,4.273937971515991,3.890443186634376,2.2582512613799604,4.705769383600011
2.2517149351023416,1.354243574043123,2.7299434754769467,4.365268090296585,0.9535049025535964
1.921356076382683,3.2582556673510945,1.9722613142970733,1.0255864009935085,6.019428004587248
2.767030277099899,4.5893048964447125,1.278801211867464,4.560643631737037,1.7803595909776433
3.818739369766868,3.615985431515197,3.0603889378546985,1.9354399070513004,10.91725933620357
2.8423156559666425,2.817748302237957,1.20288461125431,1.7851135668379374,2.6983770012560093
4.0434798557257015,2.9320655923621097,1.1526065745281406,4.5155497883530185,1.5131062565789846
4.062480453815565,4.555779849516052,1.7121309729483287,3.7628228123291736,4.210631486014238
4.795515204849751,1.353038737563025,4.765961527782508,4.219382579826814,3.6645203186347457
3.092606378295732,2.4227949898824304,4.83719896427348,2.4395101456799773,7.42852588604663
1.0783755135858186,1.5714054708328216,4.043844231563046,1.337046975328109,2.562571757505172
4.49190468245339,2.907912348763247,1.318604307797563,4.755554304405331,1.810903020053873
2.2702140693119928,1.4149073026111068,2.22167808334638,2.3908397588682537,1.492435134760001
4.572744101607212,2.435788280877608,3.043879279166415,2.993704251989882,5.662457680723494
2.4152126303126904,4.731236859016386,2.382706313839256,4.369265930045788,3.11574641083047
3.548383246247842,3.907451949201594,1.514691237792991,3.2076589314913995,3.273633827943173
1.1643015809347514,3.049549104803454,1.3047733345478587,4.650754484711737,0.498061281162196
3.516459595303098,1.7386169685203394,3.064117329811474,4.259655889043648,2.198925038230745
3.7306324585315584,4.859191640340848,1.20817761223272,3.833994927073335,2.856246901365182
4.830138757241226,2.7564555690816217,2.2017473628967084,1.7678309125728782,8.29100866492032
3.066192453802241,1.7927478895649451,4.669108515452667,4.856057874544129,2.642644526567561
1.2594348150238055,2.313811356123554,1.3245417860846205,1.880870420603284,1.0260781375353032
1.3020156193636034,4.712917482135937,4.953956793225235,1.5776917612919972,9.633987781697057
1.4421644207665525,1.7368811545693958,1.9232380883141205,2.7322341723111228,0.8815968238344252
2.814532772701958,1.8260840703150405,1.8234474815253128,4.7644003637487575,0.9835175015932508
3.4251281412632246,2.8673296734046803,2.2121747792385564,3.6441124133643785,2.980932407731975
1.1368703490194974,2.9784255765642604,1.9164050295509143,1.8793422811565392,1.7264305564954985
2.4265945263997915,1.1232463362063347,1.3320916234157902,2.5453294776321576,0.7132344614452923
1.8828026569629517,3.637951702803494,3.428856947274297,2.797504540668469,4.19768941746092
1.3909673750771103,4.602769641517697,1.6354957756265385,2.8307670623310126,1.849487843630789
3.8055762958011337,2.0232642534241245,1.1991859046887532,3.6236240360356655,1.2740498750809717
1.567169389058117,4.348125389177508,1.7650097605327937,1.0320961097002233,5.826596912725655
2.841146981496593,2.023951945704156,3.698476389229473,2.924726471219456,3.6358126611703314
2.6283381236527497,4.639406387560651,2.328670017486838,1.869520753200344,7.594362368756068
4.35495207583142,1.208501389086246,2.834797219345534,2.211078143955055,3.3737930933964395
4.050084003636544,3.80508521139028,1.4564222185751547,2.18171779577294,5.143836359076336
4.475941142090943,2.004859927426963,3.23209828580095,4.233698780512015,3.425334667411555
2.3314182551290346,3.7987383310935936,4.597332514445054,4.95512091782245,4.108480552710304
2.702760242892829,1.282524872515514,1.5436072903859688,2.866974510720006,0.933160424080692
2.899008315236667,1.3773004233587716,3.668483755387455,3.874547148397884,1.8902262785250992
2.968534928048014,3.899991901024,1.7317564095477311,3.905569482595865,2.56671889591091
4.04793344390368,1.9759663519918047,3.6397586893040415,1.5958939445999063,9.121189467404212
2.195343044194576,3.227335374556308,1.1761788500683896,3.130482052204328,1.3310017999989388
2.3046973246987608,4.415992307228708,4.854823134085544,2.626098590320836,9.407508001862691
2.906633099356281,2.116718625313192,4.197978665968061,2.581540269573978,5.002472081208713
2.9654919908277564,3.826464075605092,1.7116029005319393,3.517060383833205,2.761134670022203
4.533332044840343,4.807257219326138,3.9049700558364058,3.08127793559124,13.809302042131636
3.048393727941431,4.892506539765579,1.822261560366731,2.255946718878639,6.023575447452332
3.7612397919270144,1.665110283084835,2.461450702420887,3.0518393176709524,2.525651982899529
4.1283284114148655,1.4244803441265237,2.886865523179012,2.269683465785423,3.73991699748035
2.296101499257058,3.6143773115568583,2.500302041443973,3.76317109262702,2.7569766340901114
4.396084686418201,3.148736247364612,3.280532531409685,2.794877745218776,8.123699894943737
1.9959860868153656,1.3805747058497064,3.2830397351880776,3.2145724072375166,1.4071498631219863
1.5308414394354943,1.4370880519119682,4.729137393765693,2.535666522047578,2.051508816545746
1.4328627586809195,1.8003452275883682,4.460470940007726,1.003240787995238,5.734636900730383
4.171214499166411,4.326209818172357,2.759252029112357,4.693125304361041,5.304803813732444
2.303777357538661,4.4936523728795095,1.4922383832949753,3.247758476520392,2.378288107331284
3.770702651531072,3.1449278272885968,3.637816937275998,2.3525071937759208,9.168807494254288
1.8184914924103803,3.726363191586864,3.267221756456655,2.4836075938365614,4.457199699621997
2.3533532047711665,4.5910975469504764,4.513221804953101,2.878643369278174,8.469786277595459
3.474665513347315,4.85937071086483,1.03830432385059,1.5070897323973966,5.816324004912548
2.395639999465009,2.046320317323218,4.886516228074097,2.915756564429673,4.107837542664471
2.8579377903070773,2.1464955409459634,2.392187364895156,4.443191160129414,1.6514025843655502
4.512336095957362,3.0945307618856366,1.235900631716294,4.54156173305156,1.899960538934021
1.9442429852848584,3.4928761296490847,2.97143176952735,3.3772703723675965,2.9874707478337745
3.1807572727265367,3.496308200465126,3.928362063634645,4.989578233670953,4.377820130140568
3.1066134426575167,1.242060651412502,4.614676348242835,4.688457215226528,1.898940315415085
3.8689839232586376,1.856989794899208,3.269438129655617,3.964645304931469,2.962410445200419
1.461242430240795,2.151150463889582,2.782469451635052,1.1016755968671732,3.969535979313111
4.154365170475572,3.1460313804805944,1.4994969848098996,4.332305378396851,2.26185238426949
3.7029941500029735,1.81225980439248,3.58670965692928,2.291724718704096,5.251426135573603
3.700666356146804,1.8710268182719,3.2400974466581576,1.8491949739204427,6.066040648634384
1.971169733365901,3.080463121520923,1.066251022915623,3.0345372433711675,1.0667853160193193
1.0539803176891955,3.1083395806067564,2.9548419502367347,4.64389630006729,1.0422759258437972
4.547091923453465,2.388932294185196,4.329461177688913,4.173485825164159,5.634332681903746
2.606828507807216,2.104709328056169,1.6367904984664243,1.3642540837622463,3.291337551359727
2.263347805708909,2.432246802685349,4.629733449344558,1.8072662817897096,7.051195951972222
3.762315661523584,4.510722865638659,3.69669791306404,1.905215041555735,16.46422683004032
3.805131031394692,3.9976205134926297,2.4406392226067486,4.741699355823446,3.914810620252106
1.4295764811633984,2.0869792904661275,2.841899058280137,2.1919853354504424,1.9340448555814875
2.1604339458047943,3.638643961258619,3.676388173914632,4.357313408251395,3.316294731598248
3.8903975651617846,2.7450403483021977,2.94774934306017,2.1865439712183456,7.198550526566454
2.31120972418792,2.388278395789241,3.19526034701976,4.390073743588612,2.008763205731641
4.516046615372854,1.0500022773268496,2.8612645382887147,1.6436098570332964,4.1274130853418605
2.269128751218033,4.8307083371315,3.755106674705437,4.106625154666884,5.011608945584284
2.324592798182908,3.849670291613946,1.8093849214448845,1.8182271449120664,4.4526981738549445
4.232146683679425,3.2719596778593645,2.2471250153825144,3.413533995844009,4.557867134496537
3.2502794352761293,4.023911799296189,1.565277661094281,3.4615338961001214,2.9570723861014243
2.614320270815538,3.3091199080444467,2.295117902162128,1.9846316014248624,5.002261567675489
3.3279453208593712,2.5187379525384586,4.211081256534331,2.198985709330464,8.02602276490038
4.315117174724879,3.845676648801548,4.812638851640196,4.993844756381141,7.996199081079835
1.586461202100523,3.492787999675661,3.0106064357202182,4.445878612654047,1.876152217693694
1.7779383402267102,4.982133251060724,1.794131196150297,1.6479079238092904,4.821956567937828
2.47164338403752,1.546075715704356,1.3822437346830143,1.6419925251945964,1.6084220825669175
3.139877383878144,2.649281771112413,3.221498968374985,1.2152812470362582,11.0253413542367
3.886251274865012,3.636685648602542,1.773388789107082,1.3193152588890906,9.498652896156171
3.994656717524639,1.3574511379030754,1.6076741069568057,1.399485622371567,3.1146069634896407
1.556739402922101,3.948701030126125,1.324806035291362,4.253407341221758,0.9573163957459856
1.0819934325554068,2.545272152746641,2.8614260278022763,2.6231032416151727,1.502090135857047
2.518763197397336,1.1776224401585011,3.475245917050207,1.9291926573436493,2.671611828401671
2.579022981218582,2.2350846308786,2.283872416036934,2.9641888521034803,2.220675792023741
2.9883952470518467,3.6891071468048136,4.247183920574445,3.4564863383522995,6.7732254867150905
2.031263356705821,4.87552311372699,3.959415704006504,2.8238873724041995,6.942904442545898
4.666919857570097,2.4917245700557227,1.2254839226667356,1.3136350968473347,5.42416955747034
3.906299537989146,2.7536032813282896,3.859162412561429,4.385317156181271,4.732917837841407
3.152300513698016,2.5115702345734072,1.8819780645976285,1.029510688447377,7.236467931988037
2.1701177961486784,4.152800023447711,1.5616757709642006,3.837687933444138,1.8336462171374108
3.108152520769314,1.8368708004851704,4.115002078456907,3.659118562032861,3.2102918344451785
4.175433646676748,1.2309447089981722,1.2161923857922785,2.6747537550323983,1.1684997155973804
1.6044654513515924,1.9584776850984635,1.506985999171594,3.154490515064661,0.7505834659197003
3.7595959015501097,3.156566257504128,2.9581980141537008,3.4545694384022703,5.081119350205489
2.525261997945736,3.630971100633168,3.6790453241548886,1.5049238081836562,11.207786907243856
2.902345609059885,4.648237023225637,4.012939815043074,3.748052336181748,7.2221149456409135
1.0276383389721926,1.108321496101088,4.357020929169453,2.294904171617587,1.081187833682531
4.406603124869477,3.181976304765833,4.523916949164575,4.775028012562204,6.64216383185793
2.696789466573702,4.587457428450429,3.3311860308785004,4.223862349357715,4.8784091837876735
4.584070074054139,1.6109329899354767,3.1112239419283334,4.296506968574609,2.673711101312496
3.097991231732637,2.1900636637128983,2.9392546326572555,1.590553682517001,6.268964465661668
2.2784786159045,2.79227604996281,4.483926352531526,3.284423483192937,4.342828055366577
4.581151106563709,1.0037876640978247,4.867984079566551,2.9417860011827552,3.804736175528929
1.466380178984231,2.698704935284854,1.339199979390787,1.2580376127488675,2.106317312643842
4.475122792695971,4.291217180912067,4.2944180722558,1.2484198798030182,33.02927962726133
3.380824783154929,2.67330245961134,1.0575258029669667,4.470217827532101,1.0690623922512097
4.089464363661744,1.5928148836028373,1.11787074424064,3.216152946567124,1.1320266059390642
1.760185560412754,4.889530819637082,1.614323944396206,3.575651590073988,1.942813622438609
3.554796078405517,1.3172303744541694,4.648632525019128,4.939281478782331,2.2034737117060907
2.394271092665944,4.305127576125435,3.669502253020541,2.786632834350804,6.78667044541126
2.875645843809595,4.166217259420936,2.5191034511792307,2.593768195649467,5.81784516480139
3.808109632106956,2.999300905400275,3.49205566434024,3.4883376072546777,5.7169202458067385
3.7993300080685977,4.62158004595137,3.833457805192212,1.8065406960426895,18.62989638840884
3.851768767397031,1.4790245803449302,1.5995731449771309,1.2422701076089837,3.667698878948852
4.611497507267619,3.906521791995604,1.845426799858643,3.0153157442346643,5.5127241542274605
3.2965304462656437,3.340784421479469,3.5503961319027653,1.864550500040552,10.485235968717005
1.7264160264004116,4.012989239342971,2.469597507484956,4.732782172964466,1.8075616565594643
4.440069681056822,2.063649939237848,1.9349220865017127,3.5999078315242707,2.462452827074718
1.4561214887537657,1.6829867831596652,2.2146771071740794,1.5286050051975844,1.7752660996490055
2.4433373138194963,2.59276531298769,1.1179418791771258,4.949747532306111,0.7154063940941128
1.164402453050767,3.837061843515307,2.1918154576229827,4.54539434079904,1.0772198151383896
1.225549979474645,1.4224901268029568,4.687924631056335,1.3707412592021675,2.981092333749485
4.5598023055699,4.424505669520249,1.785693929576559,1.5122866197934366,11.911149803275295
4.442180570608619,2.934713010770828,2.457228598571442,2.3158536042018247,6.916180341618468
3.588927566347674,3.3378904690683115,1.0920845176041478,4.078035941382723,1.604028129588742
2.6151233924954678,1.1677629791039776,1.1241061539529935,1.2058655939821197,1.4233946011391116
2.114062236784028,2.8453186829800314,4.963332262995097,1.1689094197611802,12.770596388798038
1.5418818308372375,3.020764842899986,2.4081570603951485,2.073147153132113,2.7051583483511985
4.042627015457613,4.314173788883517,3.085287116774387,3.986193288536081,6.749452514688909
4.665652429516271,4.376984369692288,1.2091652230799648,3.117665451563317,3.9601671803239946
4.734731344984135,4.595105937999573,1.5743723443901576,3.549731837153167,4.824727403421693
4.36082951908052,4.853091490776336,3.0345525588061677,4.105937465594648,7.820597326652273
4.100920220190498,1.9978349608379955,1.867417744646633,2.0145372917097397,3.7973191874278895
1.4142717822171709,3.134973743560536,3.948137864030945,3.760271695978286,2.327608165416219
2.868183864343702,3.84536191062151,1.910485460428891,3.070151789909226,3.431611399872111
3.026213911203483,2.7400599614734893,2.39785638541862,4.156148670819324,2.3920033763855573
4.355454361290242,1.8554607439973,1.750365416274478,4.782505935304367,1.478864719566235
4.872787083343443,4.113172876927843,3.9314236472525352,2.3330995582804546,16.88655181975473
2.842485107194586,2.827649929342249,3.8832422564895257,3.3028466294099825,4.724979422659534
1.7189497694193938,3.923337276418231,4.605869255235541,1.5884047400270949,9.777757595664411
1.8961854260695576,4.491502384050291,3.861033984350267,1.5508777851769309,10.601528672155348
4.842571691997856,3.2078360757018656,4.40892440338594,1.7196699772053834,19.913416330583804
2.91419661605678,2.145690557531342,4.521359050330167,2.073390784563245,6.817792457436833
1.0887447646203858,3.1566409498802974,2.7062227372826784,1.202240040995969,3.868063727054797
4.986158956401016,1.321819214565803,4.096080591242911,1.6190167287558817,8.337298315642103
2.8373601009229588,3.1235442810686176,1.9556722325856848,4.340458731238689,1.9966068971067972
4.28303679125405,4.594569090904521,3.5483754044683384,3.8714837292925655,9.01817622914397
3.1678661720273067,3.353440923465215,4.086514502921817,4.173016908522067,5.201521413463989
3.382595556360767,2.138479436817679,4.1330024623272585,4.585710546480904,3.2597491640875744
3.961113786265631,3.7298852101935664,4.7581594038174,3.108484746692452,11.307667648825507
3.207234682793793,1.906228125145512,2.35850589908682,3.955400442808299,1.8227290952276152
3.4992353825352382,1.3561035789918217,4.545023397425174,4.91661738027469,2.1933388680048878
2.961520902605057,3.066227566856769,3.971714005577795,4.62835018643348,3.896197362690567
3.4683589651368623,1.3670446097382336,3.0053273647702565,1.0697165746913146,6.66039201216621
2.7297289219024523,4.787979009076554,4.301122782542748,1.4711849944126882,19.10540802131435
4.977717362457797,2.025598275655927,1.6291905842941643,3.0548065974669067,2.688696167016186
4.43706874175083,2.513068797912409,3.916718036789956,4.291996242863293,5.087840807829726
4.598414922135604,4.582625901184667,2.7479049821875137,3.807580791333293,7.604053255601392
3.431186289578793,4.961476197077392,1.464007242037605,1.1057120814046058,11.270064057937669
4.569502919792124,1.8086516058446345,1.7595885779655718,1.620996822617856,4.485623851836195
3.9583538100193527,4.590450690651171,4.5335559472432045,2.52587859748041,16.306713757102763
4.558880565714823,1.4389094154693334,3.5657240931534777,2.767445699528693,4.226007861335094
1.8927418296224936,4.804321278333465,4.378306757511538,2.668880066212971,7.458827356476555
4.142076087668489,1.360259135529621,1.5820833012566204,1.4745407266185206,3.022611305777489
4.6076639834111095,4.824696740393327,3.4042090387589106,2.4541998086620254,15.417967574820365
4.577357269690008,4.6717300172725,2.0809951866221565,2.8719253991052853,7.747480168322719
1.37785022392646,3.149276857778057,1.4057195614675186,2.799174026892162,1.0895612415859832
4.221137080657913,4.378255163173158,4.760485582116765,3.7365312902059857,11.772891988779804
3.757410740364238,4.175009848873426,4.314100584093332,4.816702981043104,7.025165841761569
2.7831431017238164,1.5611110965970547,3.047657741646391,2.4166149376954578,2.7396689636492586
2.4795317712989973,1.450619257545922,1.1159271967075015,3.482665063349838,0.5762584054799406
3.5987894432878456,1.2300990323643015,4.599430168920965,1.3657685495759275,7.454069554572697
4.628082681536169,3.955929862036465,3.959947695478133,2.061592820723556,17.58353753872861
3.1069395940955347,3.144586587379866,1.4842580255259383,2.060069062549423,3.519605579580448
2.550855918975743,3.235132586475852,3.232467941420922,2.291964174251209,5.819349204677709
1.0188028069987842,2.869116040368207,1.6631630646439688,2.4097706684443194,1.0087124206001168
2.715737659063344,4.119544672671912,4.12445322573655,3.6665924830376313,6.292319622249735
1.1670093606764245,4.892468580172517,2.1650890909521343,4.116658624696338,1.501423836720389
2.5589527435498067,4.215071997952384,2.0789668783353483,3.751266336186178,2.988869394428453
4.559201228345209,1.9786055063029495,2.7524329202714344,4.091359045395592,3.034360167344619
2.273735863385079,1.9841802096226244,1.0930205951777126,1.7600169067479747,1.4008854848497283
3.5297232813115094,4.78773262784737,4.6149406262966925,1.455082238092766,26.799033493577035
2.679506436286061,2.0105985492121965,4.974492190074271,1.6665777384570024,8.040320314377432
1.0260574642585532,4.279487021916653,3.0194087532090133,3.363355314682859,1.9709815635361287
4.298502378316403,2.15797530803713,1.982069201057555,3.4675750495548767,2.6511029354159747
4.1478584567942605,3.7794282867943534,1.7759975811144135,1.872186938752321,7.435551745455802
4.879462321595382,2.934800839306124,1.0011858570446774,4.07474931827593,1.7592777820660508
3.1126055608762644,1.612847326725558,2.781652785396832,4.721584861516302,1.478776265167668
1.4576168263656757,4.2812621115462886,2.175954881311289,4.740981248296487,1.4320785611561002
4.865244117246911,2.211196830824478,3.612042379665941,2.050855459754304,9.4737043579323
4.122143656125379,4.04226776966299,2.217226394183604,4.483243731011071,4.120366959491893
3.894690564586231,1.279830380339256,1.3380928585445455,3.7666654726749247,0.8853695463565535
1.673211703174593,2.0805880976534663,1.7725507912346852,1.6704897530747256,1.8469786703785265
4.164273853404424,1.4127005784088364,1.3637544077852763,1.7572427057552162,2.282778783235829
3.952131625602114,1.1186728953436744,1.1769843379798912,1.0906579744021152,2.3855395706185107
3.098593824546999,2.759101068681932,3.389217018176047,3.5386431375813303,4.094160611369072
3.693826463597924,4.688763113461654,3.731775197270477,4.635379589077497,6.971640020414365
2.927272923822977,3.649248708411887,1.7925909359439185,4.244069782189929,2.255980612431399
1.962465155170543,4.8595371332965005,3.76424372990328,2.267537788350872,7.915713482831058
1.382415946633885,1.5848393906879443,2.507961997928128,1.66592816839964,1.6491443687477492
2.5285515916047645,1.63626967732199,3.129045211673951,1.4722749204129948,4.396627075519224
2.518671051788864,2.09215932176411,1.7657840014698558,4.981061193416391,0.9340108241797744
2.4684385263315045,2.52221159603636,3.8423823848694494,3.46216442791379,3.45483039045562
1.4815123381630435,3.488888120681714,3.804539481747016,4.259158728301471,2.308556935431416
3.3691072581989694,4.121394367575455,2.365014735353953,4.01828265948232,4.086225998417213
4.930881235229068,3.4219487299056657,2.186716197028103,3.224428743142267,5.7214707609862
1.5790193947756124,1.1024929914820163,3.7520412931545937,1.040519501763553,3.138706386882354
