omega,c,k
2.1050102060945344,9.7852299120547,0.2151211800860512
3.4451923223052017,8.31418253699238,0.4143753528355278
6.849390932359422,4.108221360710045,1.6672399880554651
9.519279111445044,2.483213170474074,3.833452248333437
4.980420623469627,3.8158007023599128,1.3052098398088363
8.022197066272698,6.268029159937909,1.279859563759937
5.11614645670103,2.610710023372804,1.959676260824795
6.613850820544106,3.276263408750645,2.0187176656428245
5.271167413644121,5.223966528427302,1.0090354493965392
1.079083882473888,9.557178330404552,0.1129082083820665
3.0141208288671613,6.283610720289048,0.479679751505757
6.7015349833546205,9.568762555080331,0.7003554477163384
5.125956748828166,7.491683144085654,0.6842196406657799
3.2273406714193764,7.680899982807754,0.4201774113246064
5.560821126783164,4.069586556079587,1.3664339239758423
4.795970316474527,7.290470039733181,0.6578410294996633
5.638470183680895,6.893947033032326,0.8178870763967554
9.14271908493504,7.549964986932789,1.2109617860160853
5.972029555045967,7.319477653074065,0.8159092544722517
5.646478081106867,7.511342515707673,0.7517268809535695
6.888946622897189,5.656980447278019,1.2177780508702232
9.65792389577268,7.9096769687704125,1.2210263369673413
2.8972377920997268,7.700889225123447,0.3762212008773939
6.969816066726799,3.623819240994712,1.9233343616812504
3.526555164767255,4.065101767138867,0.8675195276228825
8.960141490637662,7.705222459806586,1.162866035001224
4.839664413878314,5.880997891903872,0.8229325197584038
5.599518238841583,7.428473880708916,0.7537911997487172
2.038593540024363,6.303402426793362,0.323411612014343
5.601116795603563,8.603427035355606,0.6510332188075623
7.702096660343459,2.8336136113990777,2.7181181758018877
4.393504904447935,4.7334693651870445,0.9281785864635724
8.947014626471105,4.002533269396427,2.2353379782950054
3.3461614649054625,1.0825063932122223,3.091123974774952
2.276309249357105,5.136861203318178,0.4431323252196717
3.578293302388033,7.7905699944490525,0.4593108469518461
6.013388907639616,7.926269996624013,0.7586656662214208
2.867233748753516,7.84229677506779,0.3656114823235226
9.397918831544809,3.125960492022817,3.006409983596239
2.7257132249890006,8.075562627796355,0.3375261081632882
9.823946408319197,3.313746441391694,2.9646041367586875
9.852652869740709,6.174973261777097,1.5955782239136709
3.838881120705549,7.0269893123949245,0.5463052453963657
1.2913999784604784,8.168706962760748,0.1580911133607403
4.974803808135105,8.234173396897688,0.6041655389488658
3.0906136879835286,2.2615606007617526,1.366584511130292
1.5547587590655532,9.147277119231834,0.1699695700479792
6.841995028197331,2.7956609301959885,2.447362251372049
8.265619145694018,4.568365131973002,1.809316660755668
1.0849083738562122,7.889938156158638,0.1375053076948856
8.709521698693425,9.4790140400913,0.9188214788855336
1.806120260940028,9.473573831049416,0.1906482488182559
8.231507598503743,1.5089669261524037,5.4550616423996905
9.508451688250744,6.065425927434752,1.5676478127022726
5.2784071456934605,2.7338298365223563,1.9307738452397625
7.520606200358909,1.4111214463948385,5.329524414480912
4.423411671809568,7.96221779263924,0.5555501980740641
6.367271082769894,7.647943732169881,0.8325468002578212
5.748780002699842,3.6922271114168583,1.556995230581523
2.1808923986581594,3.330253256432118,0.6548728372071824
7.645613244874745,7.494778387881487,1.0201253258184588
7.8147007986295876,9.000532582399552,0.8682487094053916
9.778937074195602,8.709295932068713,1.1228160290418352
8.402444003392157,5.68014756924106,1.4792650896770327
9.517251677710068,9.600402319741464,0.9913388377630372
5.557533977362213,1.8190958366890384,3.0551078537332907
6.942194008449437,6.57162926514195,1.0563885648986748
1.5061129633992143,1.847835516513253,0.8150687384996003
2.7240487887475373,5.5430652643832685,0.4914336488604595
4.631553976503888,2.865867423441858,1.6161089444052052
4.138053324062725,5.55716042257074,0.7446344912512826
1.86221933435507,4.41721444278372,0.4215822796190765
8.511219646600711,3.047221929247564,2.793107900973378
4.137945028121492,2.0487567096657413,2.019734704759847
3.176768935050916,8.57708572839411,0.3703785919422894
3.8197873735899153,6.30568956692686,0.6057683831479078
4.659623397658918,6.453223947775438,0.7220613193294164
5.6866732636537645,6.270066213144279,0.906955855064574
5.405731487375695,2.0166533340759347,2.680545731898286
7.398486183490215,3.98081551434287,1.8585353068569708
5.504667343790096,7.348548618312192,0.7490822514357132
1.0867891020591234,1.797042154494973,0.604765502768379
9.804103604074143,9.242236745944757,1.0607933851484512
1.406932040992587,4.956962514656095,0.2838294695254917
7.403238366881066,6.749771826276361,1.096813130491435
5.891728001337551,7.363115271156322,0.8001678344514495
6.173727438739752,7.413526434957053,0.8327652828792425
7.623259060738783,3.463580162064603,2.200976649604853
8.809734990345461,7.744747649248454,1.1375109156978604
2.426931080992877,7.893450480579297,0.3074613677458284
9.937749726982569,5.24791061432119,1.893658344687336
1.547102545173766,9.02800397327164,0.1713670651623688
6.654003029911712,1.45733206073899,4.565879808159558
1.3571865285259266,3.4524856007645486,0.3931041821652722
6.774659194202104,5.285106599088722,1.2818396501917704
1.5029469037492698,6.341886811999204,0.2369873427740164
4.147821755669401,8.679509841049976,0.4778866354931895
8.668347188245377,4.823906620056678,1.7969558432587422
3.7237405907786,2.9842938847366303,1.2477794528963515
7.817837806732826,2.151896290252284,3.63299934209017
8.662098298091351,6.272564244580238,1.3809501123206147
3.3404057096537736,3.5744603400872745,0.9345202888926762
3.93712734291387,4.136529394046001,0.9517948424543666
4.044427271653412,5.269601648697615,0.7675015193326794
9.714913212473013,8.545408706479947,1.1368576443987093
2.8450096490614687,3.7636899970205904,0.7559096661291533
5.44118239825208,3.9459402727795383,1.378931768376536
2.7528997619181164,9.83954871026239,0.2797790674126054
2.1996682266429506,5.298052497896864,0.415184301687486
9.8540046656291,5.617849527606726,1.754052794971714
3.6929319428221232,7.971216170821438,0.463283376549248
8.234281669198513,7.155902954843718,1.150697783516594
4.817868116044556,6.965873650108833,0.6916387459840422
4.149273390263601,5.82144075216575,0.7127571278158156
5.784228960602268,3.246825851386176,1.7815026814982369
6.459992038226391,9.191241400941,0.7028421685850854
5.291153882144212,9.303526462482932,0.5687256228572175
4.866190787499118,2.957766883513742,1.6452245829861425
9.228998626271226,9.596219676591025,0.9617327382348704
6.543655176689311,6.3472799898633285,1.0309384787089266
7.75320400493726,2.684399167247981,2.888245570753088
5.871974842904749,6.191081036988804,0.9484571123883624
3.387788863724466,9.870811923463506,0.3432127863434913
5.3454037094923805,9.130227834684172,0.5854622476326502
9.249055751574591,9.64738944538504,0.9587107272837424
1.6590838026491688,5.046815955363625,0.3287387171085439
7.196199275420306,4.204140501654366,1.711693334841816
4.035489287805882,1.759775325595514,2.2931843793413
2.705389162045713,2.9100782807767613,0.929661988791445
8.463200913474893,5.287390261630333,1.6006385938429517
6.456548228401261,7.332083288288729,0.8805885005035434
9.85602800181256,3.916164276290923,2.516755505248468
9.056299856701663,3.865038067345128,2.3431334178093577
7.346857503861401,9.317820607304323,0.7884738087898079
3.311859346873297,6.960600791201254,0.4758007887853225
1.1893379185331314,8.724686468638826,0.1363187001399128
7.060182157802307,6.0974306430654615,1.1578946233413532
7.471302128940679,5.446656973136341,1.3717225383919285
4.716890689329877,4.024729128773302,1.1719771786896722
5.221016026084733,8.217472595245287,0.6353554533428765
5.447453777846988,7.36358011620376,0.7397833243994612
6.583156749172051,8.852802716021682,0.7436240205893151
8.229352061530653,5.203451991487616,1.5815178222059394
8.595136270932045,6.340899444033706,1.3555074239537737
9.634357762593892,8.056234017524066,1.195888518337112
4.71554825610319,9.74274190190531,0.4840062790928505
6.770414399863918,3.981732021718816,1.700369176763758
5.243072538745462,1.1364737060281502,4.613456968634514
7.375776149635175,4.604675095583506,1.6018016464852258
8.270641783241345,9.03806658986235,0.9150897153732198
3.0004431675720924,8.082850906321848,0.3712109999734564
6.723800251825849,8.421980596681923,0.7983633035767002
6.856868814816549,6.936000444812691,0.9885911728775446
4.681827211360904,7.662235112543247,0.6110263053265815
3.4860726974093788,7.831673577004873,0.4451248718594556
3.8720526136754287,6.152137637498785,0.6293832878631194
5.144341399675151,2.98387680072558,1.7240461799308262
4.445517998454834,4.582190169230362,0.970173177950298
8.375051034231369,6.737548194813169,1.243041354521043
8.585955763686702,4.503994108900969,1.9062981780368675
6.032786009722142,1.5303781749325025,3.9420230296921344
3.981818610832389,6.043318448739194,0.6588794955299945
2.374054662201278,9.424728915706734,0.2518963339353782
4.428887818976885,5.274640140681388,0.8396568677393701
5.276791609415787,5.288063323290454,0.997868460873942
8.757239244074821,5.435222936956826,1.611201480721228
3.371511812944,4.832677736443547,0.6976487977915851
4.299129585040166,2.988158137831122,1.4387222451889978
7.296684211395872,4.193921987841476,1.7398235428674065
1.07030032287967,9.764142402634926,0.1096153946495947
4.880448727383502,3.626120082444749,1.3459148115395776
9.68956315900978,1.2088500237605808,8.01552133726793
6.384892257742206,3.764867663228429,1.695914127368575
3.1654350155443263,8.580800849980694,0.3688973874217636
5.823366230955138,1.5402320217591292,3.780837009416385
1.9067823793018628,1.6190571957839923,1.1777115621777314
4.536362533452835,7.646821772804768,0.5932350286475879
9.334965943424798,2.9365610075133617,3.1788768970032453
5.695165042103866,7.190985204154059,0.7919867556971062
5.540487931982764,4.39673504059923,1.2601368699323876
9.001808531611292,6.916329281322358,1.301529780532688
4.136480272693857,9.113321617570126,0.4538938102128302
3.0171820056155303,4.16897499014905,0.723722740660447
7.41217214033167,1.0405548625560428,7.123288167741815
9.801207210694876,5.940605639779794,1.6498666642780528
9.941621982695809,2.312233541383275,4.299575196348164
5.933863395980702,4.539764813500202,1.3070860803922653
5.974878218362259,3.70412110761379,1.613035331399113
8.656918338327554,2.7014510688876707,3.204543823883533
3.924009472153728,8.27523414835441,0.4741871229026245
3.96616104457964,3.3810361622582428,1.1730608175248216
5.692099347190421,2.2047028653760288,2.5817988612354754
2.690274221357406,8.080013169738459,0.3329541876779499
4.122756380920944,3.2955616177414013,1.2510026693861231
5.969130509378646,3.994545918582417,1.4943201633033096
4.272758978819718,5.750646428022103,0.7430049877521866
1.889025968524804,3.4402466107919603,0.5490960917159197
7.305019182755002,2.7991357733879627,2.609740925111788
4.90190856319726,2.889853005085577,1.6962484093726768
7.158459193235113,5.707831000852414,1.2541470117398468
7.233738746139179,2.284846649137512,3.1659624723041198
6.195816832768716,7.897028525850975,0.7845757188905509
1.766957774752906,5.904199423288441,0.2992713572281015
2.4235300177193637,5.213387239716222,0.4648666800073117
9.165101266686328,8.401632772874144,1.090871443022022
6.859695493069311,6.006024612630116,1.1421357612561234
7.246020011504651,8.802503321177959,0.8231771971129438
6.280828278766099,7.059234541896647,0.889732199927528
8.20492625746829,6.71977513461179,1.2210120269065077
9.464121497459267,1.852485772265261,5.108876753145763
4.403021793222887,3.3411861501956794,1.3178020006353195
3.598453606098348,9.963191493937227,0.3611747910584744
6.332380870924585,8.058145227561303,0.7858360320022428
9.37079186188814,7.637356112950322,1.2269680401570524
8.933964382430815,7.910538784620074,1.12937495481351
9.818668949456557,5.736672593085742,1.7115616744958977
1.983935966358969,4.835734077088455,0.410265728994237
7.398166981587856,8.228078126635406,0.899136696045579
5.334123648161139,7.243158496870255,0.736436134935608
9.854095216100102,6.106142346201918,1.61380044181732
1.4151376976721537,6.391786906231308,0.2213993861861298
5.645870883370132,2.4690581527596214,2.286649618624756
6.367040262689289,4.916905315165243,1.2949283857574774
7.991511670751655,9.221355357996863,0.8666309192630045
1.2032334517122971,1.97652779783018,0.6087612089408505
4.131693366607184,7.0998905315312975,0.5819376155530759
2.1963735082814293,4.182811175427004,0.5250950655350135
4.453821971726154,9.792067981101594,0.4548397723873957
3.1334701853572846,6.087379806986935,0.514748592121814
2.4471662144779804,3.638885244053839,0.6725043661315784
9.621487428661451,6.262549613001015,1.5363530867184354
1.951391336669279,3.1593459125859846,0.6176567525877621
6.4394225447815066,7.192518098701452,0.8952945903527291
5.551955413458007,3.745552614770137,1.482279381569635
4.293253740009863,4.316591417904643,0.9945934938854814
5.753232698837683,4.312154845579581,1.334189727610399
9.528223962729724,4.623103780745208,2.0610015294084203
6.471172744418888,5.0698437517264985,1.2764047693215743
8.688394542208155,7.96761193594687,1.0904640702955657
2.9274908506103605,6.846213332829819,0.4276073076151586
7.954036813904768,9.92577216889186,0.8013519430592349
9.715888672756252,6.3127120301890445,1.5390989841279508
1.4254747879969876,5.508088906136321,0.2587966193517552
5.925302733578963,2.391383919971291,2.477771421014697
8.833814908213029,4.1735280438650335,2.116630058637915
6.647033960622717,9.25153307647476,0.71847918671178
3.9968832797713065,2.115355209908447,1.8894619972332172
4.768699393808316,2.822224574265237,1.689695227407564
1.5004741043024472,9.496201044256138,0.1580078283209918
3.1805116952026427,8.124230530255291,0.3914846684074461
9.137861154987611,7.169545722092586,1.2745383751204438
2.785681603249752,4.431141780718214,0.628660002568963
6.194225142388594,9.126593373278183,0.6787006815187699
7.707949591433445,3.542526928732117,2.1758337329540494
8.870526739122125,4.014953329194117,2.209372316888829
7.465204499599896,6.001798052568136,1.243828005243458
7.71401434625952,6.922106261912675,1.1144027633184628
5.986638092519471,9.209792688606449,0.6500296255230174
8.772602713704673,8.017183743473261,1.0942249790453404
4.703688078934071,2.5676700249414823,1.831889624930006
1.8580331946237592,8.85505618146933,0.2098273750664621
4.349223570640531,9.796610663442248,0.4439518645841885
1.5482353988566873,8.868569481622323,0.1745755504385437
2.8217019899890365,7.106817413351574,0.3970415765414075
4.793140253345655,7.912300175537186,0.6057834191079886
8.83077845247879,1.580415784019241,5.587629876753545
2.490376246524589,8.315661562064513,0.2994802311202175
9.423002885087374,4.448481448035014,2.118251586561007
7.629236399698449,5.299546025833392,1.4396018758038236
6.823468971129079,2.0955462882500493,3.2561766873817075
8.816832234062161,2.308511588345799,3.819271377528585
4.184575806229374,9.596145716287367,0.436068389324994
4.954920183961329,7.143797810851513,0.6935974834610726
5.631107306812369,4.861839685037894,1.158225624785997
7.726931799640257,6.5333926429819495,1.1826829063978552
5.696607645399077,9.085239413572213,0.6270178897970544
1.338160941167707,3.7335364193100418,0.3584164692345493
5.531916290492886,2.894327505943247,1.9112958983161312
4.325528386898147,4.519300064745405,0.9571235202196792
2.4506579495317338,9.771302056828429,0.2508015753969199
5.629322007779487,7.805820487877524,0.7211698009865651
8.011944105612809,9.619090501245626,0.8329211690622207
1.864395711324797,3.186947939292524,0.5850097795255099
4.706425652783251,5.993574981653154,0.785245144540616
8.411921227506324,9.9317846582192,0.8469697558882242
5.7482490414093705,5.820025781300704,0.987667281453985
6.795897787590506,5.329702494625565,1.2750988998810802
6.972037277122728,4.623322318500595,1.5080145395062683
5.111142254974364,4.540771939489493,1.125610870373066
2.04727587305341,9.6108520937759,0.2130171032784127
1.8726161438231932,7.526008067056479,0.2488193112654473
8.743068077247841,8.619102594672054,1.0143826438093937
8.045995676347589,1.7799135608619236,4.520441808674862
2.6496922880471767,4.90706171941828,0.5399753334183233
5.262651856383974,7.24935312569761,0.725947786669248
8.052843405171412,6.529443188258316,1.2333124238913016
9.3451245757019,7.377977380895698,1.266624183465223
3.852548301956895,5.709768966524773,0.6747292796860277
1.4986085616082383,9.6768781219674,0.1548648792223868
9.102262344493036,7.05260156382102,1.2906247803911857
6.397118647004209,5.779754480711666,1.1068149466128407
3.755702497104453,7.931407467140584,0.4735228284089723
2.433132958006213,7.18423644556221,0.3386766257545976
3.704369545450322,2.052003952031656,1.8052448397005691
6.165784122186779,4.567687845406909,1.349869853384761
8.103684851701582,1.5542460271252967,5.21390095922587
4.261397633235882,8.509314835420527,0.5007920985009935
8.261963552625414,1.449922279875611,5.698211322978089
9.4833634021506,4.45394270986879,2.1292064177516044
5.635953525650318,2.1140735278594818,2.6659212422742797
1.04715086236207,7.755353272656013,0.1350229738797504
5.1984896018625175,2.1035856491927074,2.4712516953410195
3.595523549799351,7.648240389058467,0.4701112108012568
2.3863176541878266,6.258480030487449,0.3812934838112706
7.381539451071804,1.2242246153543177,6.02956300542562
2.2468054782020808,1.8578811029360984,1.209337602202502
2.96316584719992,3.920845942981678,0.7557465634435324
2.510199486162672,2.8151178084396085,0.891685413177806
3.7237092266620735,4.138316282103667,0.899812622530912
8.241338973245538,1.632328949971653,5.0488224039576455
3.2211683461756606,9.18637014737186,0.3506464789138949
2.517708119621493,9.795501989466784,0.2570269622045724
2.8467367167419275,7.860911654912609,0.3621382406661298
3.0301895769839646,7.123999902628248,0.4253494691747596
1.1202081110362467,3.9632182783200007,0.2826511265261676
9.689376054079691,6.843551787337051,1.4158402471664502
4.181323760814366,5.257946789134741,0.7952388885819162
1.4870247714284446,7.458327700329293,0.199377773567497
6.872024976043735,1.4120072041356933,4.866848381450139
9.056233950494583,2.432533444885597,3.722963797079675
4.997631572042442,4.10023622674886,1.2188643033392104
4.778461499675015,3.3419262896124686,1.4298524520207558
2.795968118216821,7.105938727036623,0.3934692129526451
6.302319098260652,2.7754650872019204,2.2707254100660736
7.4984307134727315,5.216081883393001,1.4375600078952535
5.359998681471313,5.437181273362836,0.9858046682626443
5.364676825570919,3.0133609099781573,1.7802968133710226
9.073372141970786,3.898010928540368,2.327692843428831
4.993074805523754,7.124802943446003,0.7008018109633204
4.307849592834622,5.734256353975016,0.7512481701046377
4.034174952719978,3.5589652026501954,1.1335246969304211
8.820819798490366,3.7605144318596206,2.3456417887295173
1.0922066523484106,8.578328671720048,0.1273216140515879
4.986708828976711,9.008289570365935,0.5535688867486238
5.086338469825292,6.68295557971002,0.7610911682950305
4.816138145263312,1.687056280297234,2.854758434267991
4.382913881595975,3.1169198473852795,1.406168299538633
3.901708961803584,4.48933839456596,0.8691055605267667
6.378440306751791,8.986398717729845,0.7097882596915441
9.89762268951938,9.744413720544593,1.0157227487839282
9.128896568825818,6.884526199024832,1.3260021539490825
3.490798646929525,2.4161338309020293,1.4447869576935997
1.9186641987139097,8.682439131986227,0.2209821652127135
1.2656978839343584,9.45978425990143,0.1337977536442831
9.05817957403132,6.135758865072871,1.4762932789934111
1.227353845089718,1.225394714832754,1.0015987748545427
9.164076242218265,1.1275904564545047,8.127131787752951
9.461432366441375,4.765615602424497,1.9853536574850668
7.109115010966034,3.851806608608973,1.845657306645879
1.138269202814829,3.7948585154989822,0.2999503665725357
4.819552031222504,2.091832036724508,2.303986145450374
3.781697555145364,3.5455370106388973,1.0666078350889676
5.228448250604379,3.946355404646647,1.3248802285896826
1.5001466271807602,2.6496828341390923,0.5661608279498751
3.5263931825652977,7.103049992298202,0.4964618278611225
1.967270797160628,7.552072143014127,0.2604941743016064
6.699066062228533,3.413192274307109,1.9626981206584584
7.078437139311383,3.938538971776457,1.7972240950350915
5.581435056210692,7.540479098028811,0.7401963434484897
7.452465440222915,8.304504520427212,0.8974003713155345
7.6551357464541585,3.68414544552136,2.0778592646932936
8.141797728311616,3.210050631619087,2.536345579136567
6.984301507389757,1.9926694286023328,3.5049975711669226
4.136621168942792,3.509886866506653,1.1785625367064665
9.634539641101645,3.142618345627561,3.06576828029612
7.887153486069268,1.713041577199558,4.604181002403345
1.674679081813185,6.108079070209422,0.2741744274367697
1.250861446992282,5.890571515361884,0.2123497599053316
4.179439751278981,1.145541575270637,3.648440040503617
6.713327895561637,5.8103547472822825,1.155407576224448
1.7644944146089556,7.188023480551266,0.2454769964765936
4.298185717043548,1.869972309350262,2.298529072089303
5.307986679827984,6.455343750345016,0.8222624363798272
9.80978508346548,7.958700959808934,1.2325862138814403
2.4706719523369274,4.793100736283547,0.5154642241574555
6.70835898784367,4.936756523653864,1.3588595985443863
5.433155836886878,1.2030923631008137,4.515992290802701
4.858568670090961,3.2070542203181995,1.514963058407195
7.320977820877989,2.0280963635352065,3.609778091666551
8.11460020737929,7.667544219409705,1.0583049768187711
8.566521657507902,1.4480873481622931,5.915749259448551
8.556567308242473,2.262310171222782,3.782225539664897
8.034724397251715,9.934653910072532,0.8087573527957004
7.69659720831945,3.652009112040216,2.107496715422953
3.6709061083746937,5.361373746787967,0.6846950579735197
6.459917594972346,5.523833476627738,1.1694627693440318
1.0978991410291663,6.056285179285545,0.1812826028708715
3.2615111931944787,5.191565192673195,0.6282327337037811
2.466747405799903,9.681103405472689,0.2548002332467041
8.169808825214055,4.605979829610847,1.7737396010056583
8.345886310872029,6.098880173938198,1.3684292973217873
9.618839517642202,2.27562882255129,4.226892989893744
9.307770599006025,3.7757865974490574,2.4651209380568284
1.1574259080611875,4.626777343812698,0.2501581169902181
8.127420384395943,9.394165995177872,0.8651561393068674
5.380648574746896,3.535283844508701,1.521984884779357
2.044748395500938,7.395706313828463,0.2764777708489688
9.753464763874534,3.322002361628165,2.936019816402
3.652247338975006,6.455398314499398,0.5657663804837161
2.2046548160872432,6.135320590983986,0.3593381606377735
3.611805271094713,3.1590299112815847,1.1433273417881131
2.0268107707595893,7.252680442715957,0.2794567866002099
5.150295483749599,9.276228764848051,0.5552143672077672
8.955169461669708,1.8896139197842228,4.739152991999715
1.909930381306708,7.839799847431912,0.2436197885756414
1.9090785671205392,4.397978281685987,0.4340809446627564
5.519493755238813,9.87676263708466,0.5588363270485571
1.4041494088601847,9.845782980963692,0.1426142960468491
3.0980896362192625,9.60656621783458,0.3224970885505023
9.362909167400316,2.289172781594737,4.090084087439528
5.573181479630215,8.683693082330302,0.6417985328121051
3.634529400907708,9.213223049618689,0.3944905470467396
9.230756467667431,8.869942884562553,1.0406782307170035
2.0752601419827945,5.720706078354987,0.3627629375742275
9.504425100989767,2.8988156153921887,3.278727025797358
2.3921058634815826,3.290506705659204,0.7269718853231634
4.639181170304253,5.883572376397611,0.7884973403088699
4.268060425833312,5.682646579543459,0.7510691305698279
4.377655222686593,1.9345247234913727,2.262909938305637
4.837731887632044,6.044467374964186,0.8003570186629898
8.011721542961855,2.039612500493577,3.928060619859436
6.1300335056881385,4.787728411989131,1.2803636668984169
8.370548592686152,7.775550957346143,1.0765216045273127
6.626095625241542,2.4412787629934734,2.714190499538318
7.966051226696478,9.710855060565526,0.8203243871948556
2.951386483982692,8.365597852710568,0.3528004257372236
1.9137502059716935,4.951017108557819,0.3865367790112827
4.122807511337904,6.141372881630565,0.6713169173735757
1.6577711508691015,8.07610753710385,0.2052685830708478
4.119598472950933,5.402471597303168,0.762539589288609
3.039388666066986,8.222367728218696,0.3696488367500249
7.0498974829352745,5.36422643317288,1.3142430825324685
3.377606389918494,1.3209661264999468,2.5569212731198903
