epsilon,p_d,theta,r,Volt
2.9157077218328125,2.802252237203107,1.9405861960616104,2.894105415501568,-0.0033001697451564
2.2177109259317342,2.5908468663747324,1.9625096524028105,1.3164479683233967,-0.0204797296579085
2.0721751441222223,2.226150632170031,2.5401486527275496,1.6268212202845185,-0.026634187335699
2.1503145720153385,1.1436911653899842,1.9304048964349063,2.736777482879194,-0.0019885975734187
1.8791320695688492,2.6477031355329017,1.7990165018473978,1.557432056725912,-0.0104583066402735
2.849490736327155,1.4386635450951195,1.7078795573571457,2.721098039154276,-0.0007415100262623
1.044002295022617,2.1683974378182134,1.305639433870316,2.7274899799763634,0.0058224143138445
1.88902133701396,2.731281722165761,2.2799342235718134,1.2940134619276376,-0.0447448507581295
2.935795502819782,2.1050931126617662,2.003042340264628,1.3963429775167626,-0.0122595212007305
1.4459084545913454,1.4540899104078833,2.074782930202729,2.067622032504965,-0.0090401107860488
2.387601419237594,1.5878232451855807,2.593749672363791,1.9962739021489364,-0.0113362663541897
2.419222353843049,1.5135107785757798,2.8651765172947483,2.381519394633613,-0.0084447074632836
2.9085134121639253,1.813212389210875,2.149538596733652,2.704641317159296,-0.003709480157292
1.9840313277495771,2.709078827627457,2.8926445093805166,2.1829891487686783,-0.0220984091797197
1.968830460081571,2.48490742878286,2.3250230655442987,1.485212914592417,-0.0311767603148541
2.215391182130133,2.061768923088845,2.1200269504466096,1.0322355927540727,-0.0362842767675209
1.593911000733241,2.6910202875758857,2.417420405427369,2.461658927623841,-0.0166072213477143
2.810210394787047,2.356849570933921,1.1256051304351693,1.4050893387447645,0.0145572728099137
2.361224419639684,1.1188264907834822,1.7426526103871474,2.4295781693070966,-0.0010923941869534
2.326205763650882,2.758531770880239,2.239663202998353,1.9230631433277456,-0.0158231460031406
1.4257466528017604,1.9701492003450172,2.2545709661682576,1.239964160643208,-0.0451809880613158
2.566494292878539,1.3872537516020549,2.713179811809326,2.47498804584476,-0.0063873764375861
1.2105707194321809,2.68485524406252,1.0059897811404526,1.1645125304959152,0.0696612319825861
1.6070333831288903,2.9100210755100786,2.9099857843449906,2.9242832775118552,-0.0164009378090131
1.8437332857666369,2.0167123014774084,1.824341585992685,1.0226245923250843,-0.0208783362121524
2.8168039676702383,1.1588826833272754,2.087943028027934,1.1544627724333874,-0.0121448823866952
2.4991178804018994,1.7668910169746457,1.256850207060343,1.2572817788777937,0.0109912042789007
1.0958390611128113,2.1093577119898645,2.7819266204118263,1.7742017327921302,-0.0455480863498438
2.48705307117718,2.2272357884461758,2.8814548950915047,1.2738173001502382,-0.0424417703892588
1.2299897443242065,1.743315506581953,1.1313688689277686,2.282994773514927,0.0092060668320403
2.4839216947977194,2.667842256118761,2.2372592061061614,1.6750808430680602,-0.0188311398632353
1.0218341102379889,1.70908466087112,1.809865894599396,2.287671753155689,-0.006022340682969
2.8038607708531917,2.480695189769317,2.486442679565882,2.18405098291073,-0.0117039093393618
2.928580073080809,1.4142784360590326,2.324031205205727,1.288974010193951,-0.0158211145562542
2.688240265551024,1.901815189530683,1.369073872718464,1.570715225728159,0.0045719378151416
1.7472549507775694,1.2343006230297169,2.2968440812885365,1.4363036825132052,-0.0180916244818233
1.1805511139916571,1.4917156739024051,2.503341868304589,2.135632808160941,-0.0177063491627061
1.81721958136848,1.26821278409269,1.6281669114567168,2.49674191943112,-0.0005108325472773
1.2892797194872905,1.7105644355034153,1.945494832546967,1.176816455673814,-0.0279020758204585
1.7987569570812378,1.390385290739302,2.496163983369517,2.513948172337652,-0.007775011714819
1.4515870024240076,2.502726958635641,2.9712717124518955,2.10367525890988,-0.0305543586194793
2.109913229250929,1.4859634990102517,1.6487782606751906,1.544675978887791,-0.0018298379808606
2.991655726919109,2.602424520841266,2.8304647519378605,1.8861810431937844,-0.0185234463419762
2.6671789147725478,2.247355858545619,1.894027396267284,1.2852010197021777,-0.0128941258046371
1.393935101190333,1.5827246137405526,2.792349406283943,2.2266446575923533,-0.0171241441652514
1.4014500624284922,2.201163222769073,1.2484493215082697,1.303876005030025,0.0232899472433513
2.4162321021911835,1.0850087965789954,1.626790104676153,1.6681855847496685,-0.0007186357573238
2.714967129961876,1.5689546437415585,2.200420188265519,1.523452200189451,-0.0116674558979875
2.900343990524099,2.937829854215283,2.263186471596571,2.007661837510134,-0.0127662857696055
1.7142362758988732,2.5342369848707182,1.5023780728896088,1.7580301712101445,0.0026022387432137
2.732798473634863,2.080968227922753,2.109198951155552,2.8912805927442418,-0.0037169445745543
1.7989737419053298,1.067834643938443,1.5701779218948149,1.3418106222277832,1.6224068136949024e-05
2.221306666470457,2.568551353521028,1.7607653161258447,2.542200427675951,-0.002688547443413
1.0943479874085782,2.203738714623509,1.86278179885797,1.9685815934569428,-0.0119031132141415
2.661854164707936,2.435248996351409,1.856785675901924,1.5445594357391754,-0.0086090154036484
1.6317319791072689,1.5252310635178432,2.051150776166383,2.970666962195176,-0.0038949233773911
1.2554043692574417,1.4117856114441691,1.5679604285763429,1.6215878800596222,9.651266984518724e-05
1.9733415311083111,1.8367250586770676,1.6896666257696835,1.2959008299161785,-0.005230444445049
1.7493527375504596,2.6140730153108014,1.9747664300939831,1.17659523178869,-0.0337635706795945
1.0365170971930884,2.987693454743168,2.7431772652887925,2.840353042811288,-0.0262049757844329
1.6971072902676736,2.3917531093855704,1.9839584582223444,1.098902898524022,-0.0372882572498503
2.873076310583337,1.020487081613613,2.647435982816949,1.9574304229982904,-0.006494452759398
2.67344768985759,2.075579936296899,1.056864309853496,2.546262637820489,0.0046845502604193
1.3327739960605536,1.3081703488026,1.0320189685191214,1.0285973780057325,0.0378789610571805
2.7499832392753145,1.454506177068538,2.0740397142885776,1.6951413792986902,-0.0070640452437229
1.7291236522026714,2.202128460994154,2.9244474525719286,2.2389974314124563,-0.0197414531636015
2.3751156221567475,1.8625151307613832,2.656991713205932,1.0739910412968503,-0.0478717042211237
2.5642219964536106,2.479999563115996,1.6133973013245242,1.4648113830560463,-0.0015276042919757
1.879611698436893,1.7959884736986145,1.014135402833003,1.6075308390673022,0.0155464800320795
2.1314428097831373,1.1846883404154,1.7042745878924002,2.500097866676413,-0.0009417306880202
1.8960196705257168,1.7601595606311964,2.5548441011228795,2.1550453174267994,-0.0132464252303213
2.670679304675689,1.049870986543984,1.5499771233696724,2.651769675964304,9.26116163309521e-05
2.158794692099694,1.6356638694928682,2.948075261728639,2.664808487373432,-0.0083321607115014
2.664690461405067,1.1389713833657065,2.4820460307776537,1.8686754738954816,-0.007697753035226
2.2155754866803967,1.5871499817432688,1.2010671496566163,1.7049761660881442,0.0070864466019137
1.3850521398259952,1.0393374457686329,2.5258993304432646,2.3051280608023155,-0.0091744329091129
2.954853002076461,2.3254943176180136,1.4306977693383616,1.9268957518621572,0.0023554025397512
1.7221048979168665,2.2154279156155807,1.117079925774896,2.082555631179543,0.0103460665761739
1.1920762707336037,1.32670571738894,1.6330520573528684,1.3756277201207685,-0.0029117736788035
2.4480342618947253,2.8667734629786463,2.20683124328794,1.3465277959127198,-0.0305301829812652
1.7306272857387563,2.3004690626414064,1.805896629054588,1.7181230175826845,-0.0083471752756883
2.3622227097684547,1.3642906822674727,2.8998665247565407,2.251387342816304,-0.0088036344027107
2.461122947304977,2.633477684661095,2.0447456290197805,2.5882832237475077,-0.0058011239092145
2.2906066331560053,2.202260630011024,2.461225574632945,2.098020678778989,-0.0135114157470886
2.373988099717813,1.833172059911276,2.681570010099936,2.8533576559013456,-0.0067628691724478
2.204578253156944,2.844917641836832,2.9736733412324776,1.1079275057549178,-0.0824821087864473
1.9300472654553884,1.7148334427731025,1.5269336982612176,1.2645039449936823,0.0019389166715095
2.4199973084654216,1.46619609863876,2.8319743351694773,2.842380241275685,-0.0056838828537981
2.1575379508531323,1.6516715785152505,2.8016536864031,2.959174715583761,-0.0065587675387643
1.5694920014481584,2.478786016824652,1.5222358025989264,1.5991417336840734,0.0023856614778071
1.300207824499612,2.1410339444389352,1.0590801619207382,1.5111044371976154,0.0281008375043886
1.7578237947674529,1.6236479435447406,2.295396285922694,2.2168520617970677,-0.0099137805384355
1.628513797142711,2.3817664559510447,1.2198121159105002,1.5340729578741563,0.0170035550408315
2.5028872346616864,2.6984454279914614,2.856060868037658,2.3969984355195706,-0.0143277304441426
1.3238107920600106,2.867927492815,2.184426865053261,2.7854085917617275,-0.0127954620312626
2.895286254751971,2.9621196260343003,2.36687703888125,1.8850745655992625,-0.0163726627670523
1.4061535915382686,2.534325061250512,1.2089748502592788,1.435372198987991,0.0246415117637302
2.2658172432239048,2.170554283237971,2.0958422160542023,2.367286733620389,-0.006818532546265
2.892888506105014,2.9353498143271493,2.4182777937944806,1.2085792560433977,-0.0414387632481437
1.5946330029257094,1.0843049514850396,1.5453682988991353,2.385627032656955,0.0002417361555474
1.364835250480671,2.982924626491481,2.5123605309887083,2.9376080937205664,-0.0162942198377056
2.9465864561372435,1.2800371649691598,2.232818568624159,2.469046242956169,-0.0034858410869985
2.335696191843337,2.05302979600558,2.384776105979809,1.7867411698599882,-0.0159292519048468
1.0899097858177396,1.6236389435009382,2.6473873164367663,2.9773727366688805,-0.0117726975208511
1.531759928716777,1.1035438835297229,2.9613221052302734,2.071284183277349,-0.0131466278914984
1.512137729950406,2.615705117965957,2.916857441709106,1.3775653330896254,-0.0707135038413795
2.547600524422012,1.6821202938425537,1.9304382592059657,2.699891878029332,-0.0025368256869222
1.3493745599386904,1.4572288524899564,2.524977505953036,1.8058174647501009,-0.0215002221370445
2.4102848211295966,1.6555336442206354,1.6204392239079286,1.272554791064498,-0.0016748870471432
2.050973943022008,1.9417810616684816,1.5818803478391996,1.0715197063909772,-0.0007273080225808
1.7053409252166551,1.6085409735311762,1.2541366789864548,1.0418591087579891,0.0215329408180151
1.2000292825720218,1.4151793686603085,1.723312670745395,2.035676973957933,-0.0034405147701817
2.658358571769968,2.2417507561997576,2.5365228680920544,2.2500319337617,-0.0109019099852334
2.7311664521566987,1.770649561720839,2.789085990774337,1.4367355699417894,-0.0234563216099758
1.1211568911587255,1.9764094675732848,1.946407596445472,2.036187193384806,-0.0124120476544112
1.214185111240875,2.624365005878283,2.235203412311611,1.3716905760457982,-0.0563657595596716
2.3098461095721112,2.9574552229822,1.8455540770200656,2.221692298639613,-0.005600532258265
1.3237173495655716,1.9355739064932895,1.8261648606830112,1.951857031053664,-0.0077151686804296
2.9735361361887067,2.7425486547824383,2.1681813096174887,1.5117943144221166,-0.0180631997696496
2.4078849438204672,1.0046562039783486,1.5762875112471737,1.2775383245053824,-0.000111708919296
1.5931305999162646,2.96419134661725,1.1038873562508589,1.5910854429501669,0.0263265693339195
2.840281298932087,2.603960177505334,1.1948593408047288,1.192345425965916,0.0188406403731279
2.006961616243247,1.833336058958405,2.079245763035764,2.20427719901999,-0.0072833669542054
2.364452853855238,2.0487481194652943,1.600766122628362,2.779347711933996,-0.0002674736774528
1.6799537974597496,1.3443397805380446,1.284749367822312,1.981871621074415,0.0045745604553022
2.3036853857719573,2.7856126473527394,2.996229913661661,2.73098336212088,-0.0127657090806474
1.2903435998685964,1.907496933484407,1.0727998600097706,2.765746762225355,0.007345957307865
1.350019950723487,1.6013623554432317,2.251825773469082,1.722010426890063,-0.020041397971471
2.635653399198141,2.824859966668914,2.9573464683793853,2.453538487254708,-0.0139283445656958
1.950395758788587,1.6354133669170874,2.568491855751988,2.7710426792413747,-0.0073013539489805
2.6437505513925394,1.4687438279597442,1.971384732005659,1.1760779300484865,-0.0124641835225696
2.3926967776899053,2.198199045872629,1.0683803748031624,1.8578969199483597,0.0101991160785799
2.9809511289545,1.9753471482181435,2.097585596013292,1.4185223047155051,-0.0131755125887598
2.986185246112828,1.3571467012230616,2.3464768152023234,2.9354625579435414,-0.0029388030697454
2.0081884667733343,1.424163894004618,2.2554008461016504,2.3733636858264378,-0.0063355750628708
2.043393103252888,1.5313113094470752,1.312864606777746,2.0379078638590773,0.0036627824885845
1.084626467359047,2.2973482287833065,2.868477765978048,1.962219814286713,-0.0421539814081438
2.07008026338579,2.1008678711530995,2.9320975777410934,2.04914443218454,-0.018812902896176
1.4375953378175308,1.871296154114838,1.1373790448626748,2.8842734442780165,0.0052293308616998
1.46446285065969,2.678548630829317,2.89333936741874,2.12088151215092,-0.0313657746000266
2.063497070945709,1.920478974938135,2.7954522449771995,2.249388872468804,-0.0137693325872803
1.7379708414140618,1.6934296011096426,2.444430954764019,2.901030540845709,-0.0070634568822788
2.1090760370227413,2.8925120967402185,1.9201038915978788,2.9104636356831444,-0.0044094936444996
1.4850730540125603,2.396823631585815,1.588695362207719,1.8399684646082304,-0.0006789910880025
2.4666854412216246,2.511137012479372,2.3849634651850904,1.3368573774483326,-0.032961205392617
2.0169166782448995,1.2371877572568626,1.0927508120694132,1.9313312229620463,0.0060203851865192
1.1118928052513923,2.0774356253678263,2.7891524452170686,1.4419887266197555,-0.0671089879037156
2.979810254108868,1.769975664691134,2.529860801028222,1.8439106446944669,-0.0113812462527322
1.1887878265574925,2.5418572339006467,1.5240976794474754,2.7759236169427632,0.0010307856366119
2.3838166622909345,1.7551580814455767,2.004787155725913,2.746330534309172,-0.0032665457713178
1.0992890477148594,1.1927032950130363,1.2307098838829869,2.807544412479849,0.0036537811162955
1.5073209689296427,2.3608364528880434,2.874219343244929,2.8597630786793022,-0.0146986719346853
1.326746808267485,1.2964225937164016,2.9581806277865983,1.842961206373188,-0.0225097221689145
1.0900769424795709,1.78106044958222,1.5402427893101214,1.3976205429818538,0.0020334196631433
1.5706500605133582,2.6398514079884823,1.4874905812157049,2.058076196206544,0.0026274823044679
1.1424805625034022,1.5431884468139916,1.6920061563473847,1.7144668722452203,-0.0044215645859819
2.6518341297259145,1.9609992373863492,1.4808300091321431,2.152151642250352,0.0011414828622044
1.2294598985304488,1.741269673240993,2.159656222910656,2.9234460011270347,-0.0073243304316441
1.1273189947462643,2.0225566272603688,2.8246956448926457,2.7746550539474555,-0.0176215538961503
1.7009194157877927,2.9236695136121864,1.4512453441946178,2.0936593431113506,0.0037216949489777
1.6380234972653107,2.1991144208077813,2.712726288283065,2.042332983979131,-0.0232936586712377
2.2460836869868546,2.271856837766131,2.708439906014119,1.4484981054667068,-0.0348197982640481
2.0207884649076733,1.1724341301438803,1.5303406513434352,1.2277005050973444,0.0012388931447706
2.502783260338397,2.176312570903062,2.7474467776247726,2.727464686752663,-0.0085886408192581
2.192405598002085,1.5112020864130329,1.234241679082948,2.7833380779788173,0.0023382211405941
1.7658245110857238,1.6969821247471146,1.8541105434649845,1.96496956429292,-0.0055367005446723
1.600299989429354,1.8909058890951975,2.094690091515994,2.9287773617107087,-0.00548375136656
1.433989328575164,2.2239949622100124,1.4857422954676685,2.971750527087312,0.0011872015839298
1.09554656336693,1.7903024121288151,2.891319347007948,1.3472479602975462,-0.0694136402912204
2.4657233533877267,1.8809976903966736,1.972867627097509,2.0925383598647564,-0.0054253170111096
2.8097525487685644,2.128575531590061,2.65999537823665,2.8211966353310043,-0.0067127998931444
1.6851397512689184,1.668772423819484,1.7572468742332108,1.6612052292620922,-0.0052935765804692
1.81238058361562,1.9295689853268572,2.358407045564803,2.0304320758666075,-0.014563571546722
1.2440813191387632,1.1789618883611006,2.481050043247173,1.5998038098720375,-0.0232673812870814
1.4135568471574245,2.4320114311011416,2.842206730015643,2.458234314020085,-0.0216488429142886
1.599873097790853,1.8037122353652708,1.4839955021990914,1.214841742884425,0.0052700021968396
1.2471106703187185,1.3747693415879625,1.5446137222790228,2.2079077691841755,0.0004711035192056
1.273912127553225,2.723434353799572,2.4574178376605262,1.314588683338747,-0.0762880219338986
2.9421140822193905,1.659046704516388,2.5898194994405364,2.848299126694722,-0.0047103356069289
1.201518090137211,2.543588378245108,2.1509924808765044,2.720626704093502,-0.0124766578897126
1.0277087566997478,2.3786760184657227,1.384772442337031,2.6050004109877403,0.0050199663831814
2.536596216092711,1.9906565612781304,1.2260890273633185,1.2499469939513517,0.0135072641609066
2.52936821059854,1.5661778514411666,1.8481087780337155,1.4799385884890144,-0.0061591450728238
1.8750896239038597,1.599066152172333,1.683897218893302,1.4379714685515863,-0.0037040234789571
1.5936000214721129,1.927763094646016,2.1585879349103854,2.5534102324840884,-0.0081873643742493
1.0238922856150945,2.283555544481441,1.7532141314523293,1.6859415148840495,-0.0113270904055733
1.5113086813277683,2.119636763033633,2.1382105707165358,2.0131460129180225,-0.0148009156203361
1.0968511161677754,1.8231677751583584,2.728995248700341,1.4951160104891708,-0.054206808246097
2.567659262701075,1.1957793206067555,1.498439345362073,1.9462862107678465,0.0007072806658957
2.396920934703731,1.4549434214408277,2.3854994941342573,2.600872060598268,-0.005195061244016
1.323019281360866,1.7556485431093762,2.8754714806965262,1.7569017362890715,-0.0330067759591969
1.7590349737274948,1.9710546853202764,2.692111727730535,2.0007989923339125,-0.0200620100461526
1.5234153150929943,2.6850699801091853,1.1077346819611966,1.0203267107455631,0.0601803318766522
1.7579605649019263,1.545130727449994,2.360553888527863,2.128843266454857,-0.010960462876315
2.054202358200977,1.8083743508472665,2.923027016086849,1.6366954405639278,-0.025529512416689
2.213694152267595,2.357128342798997,1.9098218242683005,2.139869832472882,-0.0061540607348512
1.6838808806377468,2.804176548041736,2.568345299086169,2.293130779614368,-0.0211728972463705
1.1893907496836205,2.221212166976981,2.4594293125152946,2.184774685381708,-0.0241669523562624
1.937522961665858,1.1371482756494096,2.4673726317121503,2.7293759629738723,-0.004897704917555
2.7362338622987825,2.9903048189508663,2.4021912379800225,2.836802568122147,-0.0079847881102106
2.2721242228957994,1.1333091862682878,1.5943600261401445,2.735044832166808,-0.0001250203919417
1.1359592542887584,1.867329816113108,2.4131668698494084,1.4804699377223216,-0.0445366983997038
1.8675990742430704,1.014879117894305,1.640724320272797,1.066279013334562,-0.0026575175679591
2.468912543651112,2.0073777194449,1.6104863156660474,1.212959911501935,-0.0017449684597849
1.6580141781820903,1.607009066177825,1.0429755117425248,2.393649048317444,0.0067800012079932
2.4281605026829767,2.83393175297666,2.383532006048908,1.8764116139918243,-0.0191551093201505
1.4525331155830663,2.914732845161531,1.7323106868362173,1.0378464472081224,-0.0238406398374703
1.1324611868457146,2.414626410634057,2.5059004129261995,1.6241204814624008,-0.0517598678477989
1.645818214742288,2.9202498769157588,2.2620047533599417,2.145101967629081,-0.0195610100703123
2.1357957623232107,1.141143975910944,1.240913837476204,2.522338234638581,0.0021648004553926
1.7611645819095818,2.3804809076397517,2.114966645749471,2.305376033918553,-0.0104774738053135
1.4624625710399966,1.2323339197902254,1.8997212358953035,2.995944901460798,-0.0024132554257626
1.4300932148334211,1.9386315130885288,2.0620658844077395,1.84302697595766,-0.0149818555966183
2.297986102432038,1.8837809886041716,2.1094794863964585,2.808320609774237,-0.0042432858223598
2.8056111979943914,2.812651234743625,2.4547944042799354,2.0800018992212204,-0.0142589616036633
1.855504164992768,1.612258634602579,1.4866880822685535,2.3288702274264894,0.0010710228504907
1.0794886257254277,1.7891587157459012,1.2719470730368487,2.709211947217076,0.0052905796054307
1.3057251171494997,1.9776013289884724,1.5478248651492246,2.6500947616399158,0.000394189225402
2.261920629577764,2.05785101061524,1.5790835611915557,1.3428067195863986,-0.0003327394869993
1.632818972831311,2.0172471214258074,2.769442468802877,2.328025556979405,-0.0168982133871519
1.8440358146457572,2.082930832027309,2.588536605900003,2.40000590657297,-0.0132788776546978
1.906953173610997,1.1619891199908756,1.0666278213259837,2.6130197022648023,0.0034307215578414
2.0484105512164694,2.062439726060332,2.1465124731307417,2.0865825409853733,-0.0100191251772013
2.103336681344599,2.9095261648323216,2.5396911590882274,2.9474136098816555,-0.0104444579236182
2.942720988637839,2.6475016833894487,2.627018647181633,1.7349242117784998,-0.0207055266369766
2.610466120690832,2.6526551632363686,1.3454201261632728,2.8618526791307928,0.0022063962403347
1.0802627604309614,1.5781818011408812,2.8706439852635617,2.8337052500136366,-0.0139498001131322
2.5971082058910757,2.9904159729280364,2.646444274576399,1.226990285711741,-0.0535527630911647
1.298905075150852,1.825851515733964,2.53668364444853,1.3537481579221342,-0.0502072875016768
1.3965067695979556,1.4914347125208232,2.793898277811888,2.4237275497952924,-0.0136014710733506
1.119752835285202,1.2073309472963156,1.699744195306392,1.4859289355308138,-0.0049969864992824
2.839219388345345,1.1803771459889965,1.0105582806945907,2.8465758406918478,0.0021695921129142
1.9660529991736275,2.81598017848732,1.474390395143215,2.3850512458418827,0.0019286787547238
1.093732203595874,1.043499869725827,2.450590866249734,2.8264804003308805,-0.0073234052317257
1.687500419373357,1.536162060180533,2.966820403432557,1.1383105880858408,-0.055054756925553
1.0628309046377526,2.802359994052271,2.8539778253896166,2.604742612793853,-0.029655420029199
2.320366877614449,1.875161501940668,1.0944684308725938,1.17000122692221,0.0215405503098998
2.9964515964828813,1.2475770452562829,2.23868996547302,1.0005069238570723,-0.0204990950434236
1.863692645905624,1.212253307869454,1.6480331354209368,2.226695766187188,-0.0008055266095451
1.9165826332588312,1.0247634732350002,2.658276210484801,2.8701093523269483,-0.0045735937833446
2.723920281173024,1.178489465590698,1.4664272419630866,2.1249186502020123,0.0007943647515561
2.951902812351308,2.439846724237545,2.49162294108042,1.9244691072359896,-0.0141383107204794
1.552803943348456,1.9769399742735,2.550995545629665,2.9473951141565653,-0.0096869387566933
1.5253267974724738,1.6803055252539236,2.078905800849358,2.577413959398064,-0.0064202741892476
1.3822988161845295,1.1214644862839,2.701004594939366,1.2228196527122406,-0.0390533209615176
2.4204446217374738,2.379921944459588,1.931171774579936,1.5997737660859677,-0.0107808842121257
1.7777004412462942,1.044839477108919,1.960165193825348,2.7309560259789247,-0.0023805821879952
2.2680855797654886,2.78335691941569,1.4813807194591344,2.19707656980691,0.0018065237782679
2.9428507472322387,2.2791617884274022,1.074203102068906,1.2956731280524567,0.017490733345364
2.438448388774436,2.504923505793525,2.935072808767724,2.067663831646046,-0.0187147122903756
2.057877871620228,1.1601924554338794,2.2210077530527585,2.807734564568801,-0.0034450727812488
2.4520169116323274,1.7075336733325224,1.3900580216345506,2.349700023570792,0.0018042398322838
2.0113034063819386,1.6474091252732477,2.660105843563853,1.6811415926485218,-0.0204404186292567
2.108759108484501,1.9650380913191807,2.393718262342764,2.999113622596429,-0.0060441176727514
2.380385718072045,2.041984991831482,1.1033506316775212,2.501144227757049,0.0049171817845283
2.9995602925872964,2.9321033881908365,2.654619704538775,2.0597231434955776,-0.016204111799192
2.483363637382599,1.3245948131583472,2.846390740575721,2.889516133315212,-0.0048638268353447
2.385045551927313,2.733742027185066,2.678695455072959,1.6606901191933925,-0.0295924944100408
1.422537711779696,2.969066459940159,1.1042959601001032,2.3363753343171645,0.0136850097263592
1.0595004470600202,1.904001693723515,1.545028461712982,1.902247651857088,0.0010182457002131
2.932144651525018,2.631285431287768,1.3295455136424792,2.3607513223742758,0.0030613994987988
1.6226216010862202,1.0307285574005611,2.3013977215293684,2.756598451657842,-0.0044391803863327
2.315111565156233,2.431578628406273,1.1893278122496012,1.8687027393570177,0.0089104626433782
2.0349498435202804,2.881398980554918,1.574392613783008,1.4132366705984678,-0.0002028913044482
2.4064028264024246,1.0967423493766528,2.477100967441574,1.0363671574070117,-0.0265828146052174
2.807621947022448,1.2999721160372637,1.4571573519174326,2.4148342860722187,0.0007164783124348
1.7530036493730028,2.255545810612221,2.524968576187026,2.1196093524707846,-0.0185930154528421
1.075023358985653,2.0547649365722176,2.0604240274866283,2.258638599695275,-0.0140221120595293
1.611366319475818,1.3912845586708122,2.98881838915522,2.3611020517710752,-0.0121813171840446
1.210065536940309,1.7305338862709292,1.7810745115319917,1.0997818283602216,-0.0196398078304731
1.183021913763962,1.8313719662680237,1.8617155279863056,2.613312577407896,-0.0051739257272085
1.6125478461495688,1.573958875591364,2.298138729754172,1.912021662119363,-0.0141264511841965
1.773219102059366,2.567823710255201,2.2663214684717787,2.579693858825906,-0.0110961274529271
1.9866932141047635,1.4336579702436547,2.6136408266393456,1.0283059081888342,-0.0469130717957899
1.9539832858771424,1.3725690438985274,1.3761922435996758,2.5734174132713523,0.0016322637065198
2.766627320265074,2.8570054606057385,2.45480626513338,1.8108873321689616,-0.019377990418121
1.3601815274427864,1.6132438856851825,2.430701829559961,2.8767074488982955,-0.0086426226917832
2.286357478860237,2.3030370852701085,2.169655745032661,1.1412362534618845,-0.0346932049478778
2.5652361491600453,1.1357901654855769,1.4945028879145872,1.739805180144072,0.0008872079872884
2.9832498872145257,1.30431355841605,1.2944444907780206,1.2552361255826965,0.0060249298772295
1.5182944499369553,1.2430026256782192,1.852628006029691,2.903485003727053,-0.0021492762636956
1.4305541982093652,1.936603753409448,1.9955213737053368,2.964826016577057,-0.005050093846539
2.5739390964463675,2.248007403521856,2.595596739144596,1.2538383497302927,-0.0377811146701558
1.6874164534109697,1.6062475732253276,1.754213115346878,2.8989483820427138,-0.0016439956191517
1.6415205028172155,1.3593273848411098,2.849623561761393,1.5703261622953013,-0.0255922282641561
2.4938905277641115,1.255158258064473,1.382328284765025,2.933999698038438,0.0008716752965493
2.567550163572744,2.40705595350079,1.8111729344525835,1.5221375170772569,-0.007665692578157
1.1897909774476647,2.7757007302461525,2.7216479528737225,1.4273450787620026,-0.083206632740282
1.994909995475215,1.3255539093339677,1.6377547315455172,1.8203842690345888,-0.0010676246811517
1.956890177353623,1.5875531599794122,1.5415685344945322,2.624696753151201,0.0002738595362963
2.218001631106114,2.679738572637913,2.595247892336784,1.3154697142892644,-0.0474717413286118
1.957617313470211,1.5100880332665625,2.028710025905108,1.297115768568578,-0.0161289368595222
2.045589042509377,2.1277227063539845,2.0465281900786376,1.196496920217568,-0.0264800505247625
2.258710806231205,2.980551746944644,2.7188754082646014,1.1687389438829634,-0.0701092475409589
2.927250767416268,2.9543901656612825,2.356631107653122,2.0759404532472487,-0.0131838669794946
1.586892771457568,2.6051153580806057,1.1636754970287102,1.2476629126335574,0.0332302891699714
1.2213807359282889,2.8719828313244333,1.988141943643824,1.5140574687151254,-0.0330864864701318
2.4883149268379703,1.2515475029126184,2.957393709270754,2.071827866317499,-0.0091667439757986
1.4307871825786216,2.7757979911330137,1.668046837650755,1.4824796328412524,-0.0068207571694022
2.129056583759305,2.549497459054657,1.1177223956661355,1.21185682582261,0.0284028929735069
1.0181646616059623,1.0940972899169663,2.656653888921019,2.892127793862219,-0.0090446308028712
1.4476099204392587,1.294644092299176,2.559096842879411,1.019952360271537,-0.0571299277221421
1.6286616439168953,1.5249177703372825,2.436870390903848,2.1304618029998443,-0.0125053057413777
2.8118047941261297,1.3649181489566642,1.7415694871284215,2.472449211826843,-0.0010738990448739
1.045167779822059,1.4900254485196642,2.602255204539188,1.1980235323141952,-0.067823354956689
1.6747467531316589,1.7693865721508069,2.002562648176839,1.2564872557146374,-0.0222852629678192
1.6832359946548343,2.1703425085711974,1.3438089842791836,1.7573186501831648,0.0074771863334288
1.851046256300393,2.4041172089836125,1.8930546014289271,2.860953997263417,-0.003999149995386
1.2553381609044023,2.235895479839887,2.163832362162202,2.371782526567764,-0.0140815573715826
2.7128753069451195,1.2859357354417724,2.7871834990625293,2.0385948602265627,-0.008512397345446
2.9598265870942453,2.098906408756231,1.4913333511194844,2.927176217467124,0.0005227895352819
1.5303156840740917,2.352503473079631,2.383347619632568,2.817827501935056,-0.0111859653674667
2.245888312845647,2.971188125287772,2.646205893367946,1.1640667868569996,-0.0683522553704162
2.63512190761657,2.37315224441525,2.442660386160393,2.962835460094796,-0.0062497399503859
1.257322810953625,2.7096910237440914,2.3561310810243867,2.7506953111509045,-0.0160263861136745
2.913612215231053,2.2511172342455685,1.4829173226556895,1.227016829946391,0.0035841110234329
1.5667072567183793,1.0998764296960015,2.0429196455803704,2.5922266053994063,-0.0037809421048765
2.992660347811845,1.5281473115697553,1.8076971280318868,1.245879002321362,-0.0061438818224542
