I1,I2,delta,Int
3.8053512545511823,1.973379739166599,2.8379113832062446,0.5488562246673752
4.845693047223508,4.085123149812219,4.954812053935533,11.066919605011307
4.915245360416479,1.71993558413425,4.358860000006203,4.621924188518176
2.631560246325543,2.748213920368694,2.870397032722417,0.1978424263312774
2.341628173359247,1.7523662614985382,1.3018885515775531,5.170355591653895
4.09228676227411,1.8106784162740048,2.825973273070579,0.7276898096485516
1.049836480709153,1.4027113827794015,3.703323391362146,0.3984693944042408
3.93298979153169,4.9678834911868925,4.109950305516984,3.891369656116364
2.7807323147255736,4.910236473302069,3.038051940451577,0.3402695391648587
2.853387993602441,2.151968958730523,3.012239728586066,0.0907941707050152
4.892325618554938,3.548586521870364,2.214166877585554,3.4418214950073978
4.243708748198754,1.4836800581894076,3.204239020368996,0.7187450479840809
1.8562371946660077,4.543495475033538,4.340927499934929,4.29148497655561
2.148590289217247,4.194663409172432,4.433045902695457,4.687749360082894
2.248560033501646,2.9187642169783627,2.121615442930331,2.485666654217149
2.0623566476751973,1.7697726038228168,4.768821795529668,4.047641417885195
4.053810977957909,2.354346158239454,1.380394433809771,7.577497427106973
2.642933892150978,2.7303002250349366,1.223453790753119,7.202042565034426
4.714521557740161,1.088094504349435,1.1527716082020434,7.641528864642838
3.918657561114937,1.379967062757058,1.0945177422332586,7.4309269231707615
4.038700119544852,2.0641824398684743,2.78474404735544,0.6920323745457777
1.806750695767218,3.64186659361668,2.209796980547239,2.388950860938293
4.616277829790116,2.15566090294407,3.1883642379841053,0.4697560629779689
2.1711652939374524,4.44107751036524,3.374083908081678,0.5689164674253036
3.285831070615913,4.481699341513775,3.280863321496875,0.1669207925633786
1.465740389386872,2.887932834002949,2.6947124860459857,0.6429191565242509
1.2340325462373751,1.666956880681298,2.7162295107710746,0.288100699272547
1.554669353155595,3.26246875276778,2.363672420962849,1.6084267173662503
1.9615435883510868,4.828467154376542,3.269231909312717,0.6850024931613596
2.5166416694155784,3.8588711245300886,4.309458321191315,3.931601894090152
1.5003097676418404,1.4687450674449294,2.661594565327034,0.3356644793123085
2.5988537232519264,4.4216529378545575,2.887075522083121,0.4591730705645016
2.748671326315827,3.2783664291480656,1.2858036488446318,7.7149850906935535
4.100050984710452,4.452965955561212,2.4825614915558947,1.796881293682154
4.453926819486858,4.91181805857301,1.032351176745486,14.16277205644672
3.349426982091153,1.2860028554191625,1.3682436148535313,5.470456865634164
1.9873504216343707,2.4695024068803875,1.7623629084252084,3.6132613796391433
1.4489300122513915,3.2282928368284374,3.2018979676598605,0.3595475827287977
3.5613254991326952,4.5727841078275695,4.083119477060323,3.383900310370162
3.043689200766144,4.516708220900325,1.5913502254271163,7.407990463083967
1.0745372110955371,1.4110512075244537,4.593553837079559,2.193621022841444
1.9245335100023184,2.066133842584908,4.632031544807829,3.67053428807492
1.7567556709417,4.482749012556783,1.8214604033221,4.847334084346255
4.78347520570881,2.874890199202923,1.7438824647225817,6.381032743169772
2.013942390871437,1.1212291787011577,4.508677304605118,2.52716438583952
3.0509915261901392,4.69228979047913,3.61400341180654,1.0047678042695205
4.189239889962919,4.432618955839196,1.9584511826601771,5.363936970808641
3.526031514500989,3.447532548419729,2.689953480974033,0.6996165103326311
2.7388869752092617,3.222718934678697,4.355953294114877,3.888248087209628
3.707180867498838,4.3647488582937095,1.0687447072771303,11.943433516908998
2.389880580901137,3.6400844013934326,3.474564610024984,0.4550255280980373
1.2599850741089869,3.168473849706343,4.345286815592981,2.994205273207364
1.1859009496373227,3.899467703739855,1.1482195205663932,6.84920907913569
3.8868595416197023,3.2408884275285126,4.923672074417693,8.616389719486866
1.5433025954488468,2.4111251659772392,1.3189910387496928,4.915666028224578
4.834818846071111,1.8739226515641847,3.4969508012296835,1.0648667221063688
1.0291365897778788,4.260651367654189,4.819292867238584,5.7366469140004615
4.051005259398609,2.548845552461399,2.978855684482262,0.2581344330348019
3.1812432544605347,1.7661925224923998,1.397295918980631,5.765838153081349
3.3076358613984684,2.3707179211382208,4.600871624366336,5.05509168458179
1.3290083852705807,2.433595265502715,1.616542727799807,3.598119719609967
3.08562291140058,2.806669116685176,3.363070221450677,0.1503709692281276
2.011527238714217,3.2632552478301684,1.7996844771331988,4.112148422336739
2.4968538838739622,2.732590881085856,4.116336842143635,2.2967245957321456
1.919461987215739,3.106067918779664,4.549352270428022,4.232873583458312
4.22924202351288,1.499207965702845,2.057359466961716,3.373628265850328
4.076274039759179,2.275314076460529,3.5945669365071184,0.8749477504280678
2.988988467186813,2.4295099651389824,2.041317873341038,2.975145268565127
3.5581053709909067,4.145399882408984,4.012825907246402,2.7577812923068485
1.2047948650258946,3.061746918889682,2.791984437380795,0.6576720458198779
2.181796874535328,4.863261718343513,2.822076465159551,0.8599905369143439
1.9454575130328648,4.553180816128511,2.943877723348789,0.6621195551129846
2.086462172179093,3.698624583250385,4.050052730166227,2.3684185213297675
1.875055095047522,2.9444148890859694,4.855169994386226,5.488168492686085
1.4924822867788436,3.981425897979817,2.4905922726566287,1.5956914947360223
3.6157014719162817,3.379076970541408,2.1971296299216974,2.8969398824597485
3.471211805610879,2.4698827274636286,3.805478229207487,1.3288044746920369
3.675005081674671,4.548698194756982,1.9321047319698308,5.333089557783415
3.883290564727083,4.039825250668438,2.949372255845596,0.1474421745034924
1.1731513893235528,2.326609629192545,2.256041397692929,1.4086439804485351
4.936310265818392,2.236320961232165,3.855235965154128,2.149092544399747
1.0127624005640548,4.969280342789045,4.31587056932347,4.24922382212955
1.8570757866531804,2.94653461711606,3.566442039961949,0.5410845851234631
2.440411294798521,2.420610668732334,3.2696172509513577,0.0398224139761076
1.5266806743590928,2.415731254228774,2.446620572882343,0.9923569833087308
4.565316101482505,1.9002424440080252,2.8353465273916774,0.8489018760967388
1.8935165341072269,1.5770567031758285,2.3115123872208176,1.1383296310032835
2.284985740449307,4.990004988300802,3.652227614007181,1.383095799612864
4.164784659094,4.332784434802069,4.703580003138951,8.42272979955963
2.376779418491596,3.3594240930683936,4.90594340836676,6.823241903012391
4.291226580119174,1.4547887604501717,1.4685644341969502,6.2559920352480125
3.5714534969186875,4.458474693509035,4.77258026083441,8.510011887429835
3.5911212527883736,2.270452542822925,1.8588715931510975,4.239077601008182
1.3905697641713606,2.9938682532785004,4.564781002795906,3.784267944536288
2.9434534633780274,3.469236148615406,3.3515821722087726,0.1619836908557967
4.949819898945919,3.4669822867032845,2.6000217933664658,1.3172551260310046
3.1105455029773146,2.491125923809993,4.625808767883369,5.12025374278263
2.900063347643968,2.4928420789738293,4.636977440802685,4.987763471957764
4.5081476086608685,2.937536485199939,2.422597143399749,1.969115222116006
4.895790545198526,1.0678533105010906,3.090445334759599,1.396666124435999
2.2685425193575326,2.5500797337493037,4.885846971731024,5.648845029060556
4.528450941612677,3.63216122656454,2.2748263973703997,2.910246919272815
3.8308957149044778,4.773303939428276,1.4318224167667504,9.788942527130695
2.5644156426249545,3.3608190318418814,2.3339197023624694,1.8669809303500344
3.791036991999618,1.185258678366409,2.101780880015634,2.829482099278007
1.2140537064870816,4.656072554531416,1.2915672184939575,7.180699171971173
1.736529838759118,3.207610647516532,3.173852896955601,0.2263797181473759
1.7868892201933972,2.561603406907141,3.1519837401618163,0.0697978264240219
3.192280275756876,4.986732714983706,2.1248807021803837,3.980355837551068
3.0978987635016817,3.6141383008617214,3.992135165545797,2.298055796068928
4.908088255874349,3.855473602159176,1.775584793393009,6.994305817509956
1.564478861612789,4.567366068389607,3.822260537181148,1.9770073431110653
3.84944826799932,3.242286537066152,4.570616095277911,6.093363055718673
4.303345137166704,4.214484509676399,3.210174659901792,0.0204863533736343
3.84855397837639,3.2589756158975764,2.280128768523921,2.494155483984838
2.8033928314495875,2.594032688631471,3.138385668388992,0.0040896868782738
3.702717312835297,2.488091214573015,3.4729723921146105,0.4505917878686398
2.1116029283189484,4.034645181357004,3.0674632456637023,0.3246202268544556
1.334134079980771,3.455014538314917,1.9502764819832856,3.198516293354041
1.5916720348964413,1.8945213848240647,3.1087084419232123,0.0150569750470599
1.9878659030941588,1.1959169103602163,1.4139361639202883,3.665513445291627
2.8629148826746347,3.664025835963764,2.9034859100295427,0.2321074080215774
3.47817050377346,4.77882032588656,4.349108294903036,5.359559197763895
1.3160487873714208,3.7436095326310577,1.6697474019214935,4.621104569565141
1.2834159633662183,4.36572414362081,2.513447609568292,1.8186509722217128
2.849795410955663,2.188342914617889,1.4023770936323006,5.875342020918325
4.315056029340013,3.012127044424551,1.736776645883655,6.135884774224215
3.251757449112332,1.1227887416536722,4.865085784674745,4.9558176983612805
4.136280959144591,3.7053185690723143,3.0898952067189067,0.0223121389083464
2.0617949102814697,1.2885773872145272,3.9396051857682046,1.0745154719359165
1.0981524297341183,1.565469033158687,1.514929328531767,2.810045692987261
2.5388375861389987,4.948865440383146,3.6368648686864007,1.2503019969631586
2.324289801106168,4.497122031077981,1.2190743549795338,9.04907971724366
3.413894218644148,1.7340664457652042,1.2720530813839672,6.580170688027399
4.132277901946801,3.8170041792770033,1.2310391543320214,10.596360821688387
4.24770072098229,2.0890758753977074,3.9721784525463497,2.318595148520638
4.459092583490546,2.758433015904053,3.6547028425301993,1.1065116080146709
3.0470493989736225,2.892871981865885,3.2407767110942167,0.0311844035271349
1.1109215007563304,4.790661451564667,4.533809238346221,5.082003942525593
3.4653696219502064,1.3755609682683554,2.389954330534878,1.6508091670367633
1.0830277552450132,2.893717473885221,2.609332890570343,0.9259361059920264
3.9683996842984097,1.62679468213575,3.985336087794182,2.217576121865956
1.87589165286974,3.6153104566619887,1.3879701502855246,6.438143136938823
4.641171150486745,3.6127568645050823,2.531549594611503,1.5415334433836811
1.6601053278284787,2.618034687668532,3.646751549539341,0.6294077045017752
4.86911120969593,3.2542782316533603,3.84226322804113,2.037717264464216
2.2355959549450177,1.270156824489986,2.184459792251777,1.5649695236237473
1.8393229877958064,4.295368019162922,4.906885132899909,7.22118818286062
3.0351923506224976,4.133877852185029,3.3245077044917246,0.2028731969227148
2.4970603355154664,4.634014448768964,4.189054881229307,3.730956277657009
3.1853876951298865,2.532670580567778,1.2193052962394173,7.673906148881375
4.650943030597427,2.1165138626031093,1.0753752087295267,9.750587260018843
2.925867113185705,2.0235383722264246,2.96972513147576,0.1546441322456475
1.5006382396827629,3.613483743160298,1.412127341082758,5.849988899219561
1.883703385794604,1.983614860873479,1.994120451266033,2.279179631111795
2.674784981302948,2.212641912690225,1.798490050797748,3.7891245017361297
2.107040016108129,1.4460425566944033,2.4613665342337505,0.8390284203956431
3.9400771594201287,2.022438698580318,4.190290827499341,3.1469915004578137
3.076617277439343,4.452847481236287,2.478135998538884,1.6971734851463394
4.702123748414496,3.48296247745943,3.170866571944195,0.094773539091145
4.080250509149337,1.032720237149741,3.3510757753487206,1.0972350515838842
3.6411965809069615,4.768693010018838,2.8044918505048018,0.5449793337050917
2.405081603022537,3.1482818250555327,4.414047777696515,3.935718717534008
1.560399068243759,2.552098252645381,2.8406594407906667,0.3007217711251546
1.890780443009227,1.3491747262399492,2.5316130599301494,0.6216622461312746
1.899972908939864,4.141391930865466,4.776419309433126,6.400341158929104
2.5538382881029587,1.3283539783002336,4.163523185054957,1.9603353472592184
3.7614565184262334,1.45997335070247,1.228710576748532,6.793644361664729
1.5257074265348578,2.333497305917008,4.047660992146263,1.5314063170801897
1.287480742465489,3.6464612981982736,3.526620630728818,0.9177308887906896
1.0683630768497223,3.224199742357403,1.4584883533186894,4.708566948591805
1.71536328868392,3.151366067004114,4.261219873815015,2.839224736196614
3.7239398441818015,4.955574597153184,4.349313540237167,5.6281702369703925
3.508099230856987,4.3251065666442114,2.237697737817915,3.0143698109283523
4.137886349062764,1.92997344396377,1.432921819576849,6.844647057960119
4.433853851847845,4.538387187818662,4.925267873619672,10.867719723158428
3.800618056003223,4.73913050871027,3.091413106532662,0.0624117192229238
1.34337386200222,3.63589133318638,1.4094419907272622,5.689379727438286
3.4319477502822187,3.011547004128029,1.062702617001039,9.571657180571416
2.292028627684466,4.239590604019428,2.052621766053267,3.6425648400811648
4.017996611346611,4.30659969127303,2.4478942413322966,1.927773718122018
4.56148737538498,4.253716625348717,1.7914041729844938,6.887412597139747
3.748228259454256,3.746005465195533,2.487519196302513,1.546720174041177
1.4149091467883324,1.12898637792674,2.122266919983636,1.2194914921255542
1.8715614073591051,2.2412430921192183,2.5525350252302133,0.7069955167832336
4.853258222513061,1.435097517800223,4.435794148644772,4.846971806034324
3.620304127332706,3.821242953742014,3.544381418601126,0.5980327139655746
4.580187045054861,1.894069899414582,3.099754051214773,0.5886753696428144
1.3064289881448286,1.3100087928808857,1.3244827059747464,3.254404536498337
4.229164406468503,4.640320334731471,3.4620279239902407,0.4605205073612737
3.871628419884288,4.1450977275926,2.843116519369376,0.3589132384131632
2.2654703042169984,3.15195882528986,2.367946742940663,1.5942127972063571
4.636286364467943,1.3294228762307712,4.139690214282863,3.2749949230185997
4.01314062924199,2.514697284218708,3.2476902818057454,0.2100349264870722
4.059770286405096,3.482618422431803,2.4987762097671804,1.5230814851310512
2.345486271025428,1.6989871129826115,2.870912406633728,0.1973738480460332
3.3247627393997594,2.708655844638133,3.959188042030501,1.928269228174748
4.775348168080704,2.5426156168667498,2.877771128736552,0.5900505249467765
3.355811735727781,3.959542553008666,3.3759109876972526,0.2241812215213023
3.2515211360194543,1.2218424707309286,4.893833314944835,5.192711058337757
2.080582216623416,2.4939250709488263,1.322973070084787,5.692017744922065
4.968249912510736,1.3061221428894632,3.1620227562125605,1.180676696555082
1.7592348145467192,4.863245475896999,4.240404091688346,3.9627535367376088
2.0266344991497327,4.433496423635541,4.836325132272121,7.201230429403611
3.161329580213857,3.817061940578043,1.6866512280642332,6.175287277434197
4.955623151834866,2.0482919564075552,3.50141107728288,1.0399827458047088
1.6433466551631617,1.224877140132187,1.7596144647735712,2.3356241277282512
3.975603152552264,1.2121921189584914,3.992334542836305,2.292565483832269
1.7424362466324328,1.2172025041307717,2.694853475335292,0.3328248578432022
4.2176396173640125,2.50957875776657,3.1913082299048128,0.2284925667615889
2.568218774289274,2.593641261766652,3.738954161516744,0.893969546413711
1.7590537534289754,1.2084524873553568,4.694965735141926,2.916702999976961
4.986436503354049,2.7997542435538807,3.496505845489117,0.7790925528535162
3.2967589835414906,4.117004444410334,4.3400669569146055,4.733346853486284
1.932105351861265,2.6910495631988502,4.466302024650686,3.5121843168639195
1.730741496575214,2.409082123606898,4.821382928554717,4.584059942743104
1.4629066929415098,4.220839593109535,3.720734134737658,1.524368794736807
1.8636956961337556,3.3286904048982136,1.9407618439747931,3.3911835977245666
3.914287721885063,4.377778556614656,2.18062891765026,3.5503739121747824
1.5647323103319963,3.5228156368760364,4.103651782778736,2.4024298246740634
2.7534770692597808,4.529488956272244,1.4109396189578742,8.407247215071555
3.614871289971586,3.847235433433365,2.57396359611673,1.173273375540667
2.804432601298597,4.998493932195851,3.873308521320771,2.231556884573476
2.006132839675945,1.0090242813645918,4.801581557913182,3.2686194287802253
2.078843983602049,1.3266950986809989,3.663958361061161,0.527041442395229
1.985537023222594,1.268159381690063,2.25011961676089,1.2598121513979708
3.289966771714767,1.4817823961972576,2.7699641884440136,0.6573026933045387
3.8719516389920665,4.576750524394528,4.675806093659791,8.140770267523521
1.8179900848588129,4.034585255035855,3.393398490443774,0.6068117698271962
1.962646171244793,2.217921617705869,3.3272921336589656,0.0795420873226362
4.573839802309111,4.721335348207159,4.597026552924104,8.225372788684325
1.8886308552485445,1.6394247346879798,4.722264923676743,3.562810871028212
2.845035211603314,2.231371654531129,4.42411552644646,3.643781678941679
2.451379191067787,1.7405703084699375,3.37649848076265,0.174163202779499
2.477037897185794,4.110430137995117,4.028105167720192,2.553446006587558
2.687061020544191,1.4776886390732376,3.0668045799260963,0.1905971135271777
2.517032169761046,3.4515037010829195,3.758080499164509,1.1587803877228522
1.296103274896181,2.231146334348788,2.260722785220021,1.3625436940201974
4.74478311976408,2.235905650548716,2.953099667215852,0.5818136318550442
2.1534858276231663,2.486288010838912,4.694620285830707,4.557547795449286
1.3289783190229063,1.795043301969554,4.887180212861841,3.66121712701447
4.729364434514384,4.996431799624553,4.470689085337015,7.398771130005823
4.074882200192441,3.193468697149904,1.0565711052892937,10.816980984429126
4.746773502177334,3.5208153082888565,2.799365662661288,0.5655407086805964
4.512624942735243,2.5883691747790256,2.143014343817834,3.399691124009887
4.044084606854892,4.166344423215619,1.4626173266090623,9.09679537980763
4.525408434078679,2.655965246219417,3.274786972198882,0.3090075941132708
3.446500573515418,2.2713303403771423,2.291778751863325,2.0239392526488325
4.281879341925354,4.431699791630251,1.9431664724962467,5.543837113679874
2.063687150768723,1.844968309550966,3.9543363262474673,1.2256315852346815
3.896153090843296,3.477225590975465,3.524893367683283,0.5460934562744084
1.259438052417906,1.3267338116485723,1.6795044394715166,2.3056824065273256
4.4999311643528985,2.4152426745176974,4.80241664086803,7.507966018371923
4.698384174067742,1.2113831564751971,2.3680703409817867,2.4960553970202586
3.5489077738924717,2.8392630939834063,2.44026536624487,1.537901839950174
4.50332721121753,3.650390420399835,3.9920982272711134,2.80500602744352
2.131801952441993,4.26564646498305,2.917865162049784,0.5166693445834873
2.908938033318872,4.55460430082778,1.4634341538255926,8.24362244097057
2.3679955993410013,2.078207903665555,2.927472988130879,0.1107720753153094
4.318188527158086,1.933997065994097,4.91145133593683,7.395131900705474
2.1117839712794724,1.4880818269163203,1.6928537509326231,3.1681942181652403
1.0062725401239696,1.1956584675579216,3.398507020580846,0.0801621457402936
4.28096890004449,3.645802354044178,1.1035205997886737,11.48594927306886
3.4371243157737443,2.9334107927812947,3.902576502235208,1.7717055850550194
2.649108584864397,3.423065286002119,3.918864372178653,1.7790520429994192
4.04897181107212,2.070212114413021,4.316486438181335,3.886161522060288
3.40805223853211,2.492444594048304,3.032048144547862,0.1064116124055907
1.4410315401665406,4.164591318194257,4.802061944826654,6.04438814453807
4.308433259257056,3.5579457910454373,3.924545574958622,2.315858578648029
1.5735769006001008,3.0605365779641995,2.700969307491889,0.6642588104193616
2.375613847084948,1.8728209800490456,1.2024880811671546,5.767281613397717
2.682069311140536,3.4867224252759423,3.499795241496953,0.4409016352365063
1.9245191626383025,4.862167053848176,3.8271172141474046,2.0508588343510628
1.659771773181915,3.3968094783902743,4.495590861903485,4.035082445258436
4.2341806673531375,1.236625735997657,1.346560452208995,6.4884443449685
2.323162838015247,1.5403122927877924,2.025745911973834,2.2010155530778786
4.981974335708793,1.7745328368985436,4.853205214934137,7.59112806078256
3.7250132337241832,1.474947114947316,3.912703391048181,1.838064443567247
4.741701738666559,3.515969145899422,3.1578626787744737,0.0925587163280958
3.541216108063133,1.1116330950373952,4.203609673837804,2.71992263903077
2.596455848304752,4.261632142453749,1.5803750649907746,6.794362951976571
1.7300903575694413,4.076203241549958,4.04591367984001,2.5228093865798864
2.1323874538321594,1.8956031764133567,2.7155970984174496,0.3663335441267539
1.2513626109988376,2.8343591322267123,1.939061835432521,2.729755623295836
1.725571723253684,4.655042466445938,4.220414042691843,3.703059461600176
4.949274660176128,1.92644681634162,1.2928429889473594,8.570233216793243
1.7924481535829533,2.4165274735490647,1.4077498348205215,4.884645712005091
3.5720243709885966,1.0014135007414633,3.5896183580088703,1.164137476722776
1.060171576449593,2.919675611976996,3.7813373533494663,1.1569560907989738
4.001745191933399,1.7061428640899448,2.168101664333862,2.7687471699791733
3.8060661904731554,4.013785830057273,1.969134486281607,4.787702223797073
2.855047204413078,1.462746069970846,2.7259081136545924,0.5786999233968717
2.12727987637928,1.0757223556070388,1.980252438413253,1.998532212089148
2.324191907076544,2.4954287098508576,4.850172352171019,5.481167127603079
3.430922223072017,3.3639055702377165,4.278738384044681,3.939873220617811
3.006192769516296,1.1217574779801844,3.0549504631146998,0.4690063055498967
1.1162455614472786,3.7333556825348273,2.624837623657002,1.2998929962141277
1.4788482073154845,3.2890891403128126,1.163987375903932,6.513255127409056
3.2121699417140905,1.9150751125173928,2.366800041171321,1.5826666552819733
2.2078562128070667,1.9045840488331032,4.350750682568643,2.6613917654798174
3.3847904199839416,4.065169282267215,1.170057251267833,10.344036210130133
3.8818265663154,2.655550732104291,3.146120425459417,0.1161076257829476
4.445132742016392,1.4330277222661572,1.151064335176641,7.93520658217432
4.808957429349547,2.4683965750665187,2.5725117317880675,1.4726573855101197
1.5108750754617306,2.849584496885608,3.139525447452915,0.2105931679945198
4.118323910132869,4.754147736361879,2.8257875936393195,0.4604570301790573
4.811251343259805,2.79156955849386,1.896726425932581,5.255939808039734
4.065975128755589,3.928128630768669,3.710819936987634,1.2615297676921582
2.0702370812256747,4.8973234924442846,1.5361493870447411,7.1881564664551965
4.7390592873690975,4.821531228007344,1.560883373023762,9.65535912884755
3.984166989253988,2.2263767975062527,1.3084896102872905,7.755142881509056
1.165677814873391,1.4294819019096543,2.9962082587408663,0.0406793316280253
3.9651436473789863,2.524634008137725,4.283129969799094,3.8561293543686905
4.542327976740973,3.5555868708537437,4.866932596344515,9.335131669442866
4.047332494924715,2.390172796762032,4.740891334095358,6.61478172630921
4.440588360319496,1.1058405697685396,2.0223886439385605,3.612323962383515
3.1551647406019057,3.69455430055901,2.0912634865765165,3.4540306229551616
3.7524050998239047,4.306499835713623,1.83490662448208,5.960102140675421
2.697647746884366,1.055561125635449,1.5249610928695914,3.90784525625958
3.020829697914356,2.0627554538588724,1.9042351034535256,3.449572268709982
1.8080328526947336,3.100606644437828,3.3236441274259865,0.251496984607015
1.9308105327992928,4.1260577402480605,3.20139311468837,0.421912997086709
2.925144241348588,3.9881721099921914,1.0529356042090936,10.294864073428744
1.0498132158947726,1.4004929216814967,2.958801968648641,0.0656251597616051
1.4244743643146207,1.225825030338517,1.9898561509940935,1.5749213201154606
3.643969760625161,2.9303121121116984,1.218711204450714,8.828063383771052
3.493991409274204,4.340836920666542,2.0462178854056963,4.269732771609499
1.4412565087996256,3.028943345067845,3.095291646332449,0.2959299323844817
4.245341886935208,1.9507144300832249,4.340728803224224,4.105872460676742
2.159418487799695,2.761709173267004,3.77959754725238,0.9977747795986938
3.525835016993547,2.016968184432136,2.6435303453516834,0.8572899635431286
3.3936171151622223,3.771311816206436,3.110483054898999,0.0134239289330215
4.255256197369755,1.745191599610994,4.515082534697167,4.932047054243338
3.3754770967668537,1.7421028134173144,2.460375058089097,1.3501313132607975
4.405749660327357,3.5106816286316,2.821195157663116,0.4510444703885108
1.1882414893259838,2.4680675907295835,4.305562253669589,2.301045742543354
3.898799914555868,3.321456879835753,2.4413385384855197,1.7167610604609769
1.473072615696681,4.090329306017034,2.09732627275869,3.0962910750429278
3.248142671142207,4.066359519224346,1.02288489480364,11.10075320501466
1.07844054491998,3.084674324044944,4.930013738599326,4.950718232385475
1.4373284765669938,4.539332143341527,3.0572863438899,0.8861801705705759
1.4122561804695617,2.6047503172093647,1.386383256624809,4.720397963798697
3.411241871453573,1.165219051489414,4.086480592856172,2.2405063549731903
2.3709969914506788,4.770687341443232,1.268417395970466,9.144767911981472
2.1894146155450125,4.69511302024039,1.1963702900264377,9.229769177520597
3.228260140722468,1.7543568820534667,2.681982559949955,0.7169147530489282
1.6387264745570214,4.3608558322259015,3.2588858144103754,0.6898237116068175
4.965358693296146,4.977725731273223,4.0836980829223055,4.095695601340894
3.74853315480504,4.889864312942084,4.324385035512595,5.398785107573605
3.292932755152765,2.1183842199313307,3.1502249231252946,0.1292048985902498
2.4488973521302806,4.303716242807528,2.9924612310776544,0.3318053638067297
4.89960117626914,1.002528909950919,3.2604442480947364,1.5007972940618952
1.5749869865730508,2.061713448925536,1.0584787382532088,5.403367432747383
4.620116029523981,3.665380070672905,3.713913663421737,1.3667211058105568
1.7528284164767092,4.163783682081611,3.0019986447775127,0.5660608728855001
4.558325270305451,2.084134077143547,1.3831045283319736,7.792697770438426
3.7524708835606666,3.9184626402553207,4.161320897484634,3.6553923937076247
3.0817157722090034,1.7324739016949202,4.389155389726816,3.3463213511616794
2.4588610639329405,1.4617488142995478,4.753769071405638,4.077465778259267
1.0306661242435655,4.639899552905007,2.5060835206626644,2.1507911730394382
1.3000436148289405,2.9015818203472343,4.717872360029556,4.222925087129624
3.3076728987185247,3.3732521457405227,1.1897661655605325,9.165287356365424
2.9490277604701824,1.8564075709839136,3.8285404705321646,1.1872596476841055
4.163316663881171,3.739218692859136,2.066307375177053,4.150442405159905
1.2532064493809103,1.8823071960286883,2.859478173127523,0.1851884823052172
4.5560394375981526,1.8294571414285852,4.851117423279846,7.1839625797417295
4.351594518372672,1.4932485841705372,2.0727531720217014,3.3918662362938843
4.826300920802844,1.1450116486131745,4.594608938707976,5.418841823325176
1.9592974340189309,4.878598146440977,3.875756721064721,2.247390873971168
1.717699744359952,1.7848992199537252,1.933331606177306,2.260645384448703
2.436948870434759,2.426595920815511,3.010990983581645,0.0414302477726105
2.361383825549732,4.574893307384559,1.5658108533037942,6.969049543362471
4.568675992863226,3.4142322434504573,1.1109139264686123,11.488818648003354
3.1785646190043133,3.1042820303953267,4.2903837438550205,3.709631642535638
4.548039480592918,2.049249340820018,1.326474464347022,8.074261545671998
2.4614973413796024,4.014526256969981,3.5274165459393307,0.6511439260732637
3.784313129614094,3.2002492386361325,2.3292198566603486,2.197559907975906
2.4087133913060548,4.611161652164448,2.77539555698154,0.7963974092005648
1.6290386314085763,4.774571790865048,1.6040301274801978,6.218273065939736
4.0419834699758095,3.670720224630297,2.898779065475791,0.2349281670212422
2.211241453219151,4.556121414022622,2.049155371958384,3.845172986408039
4.781314891938457,2.2010941300449143,1.504843373955453,7.410013581347608
4.727115610948607,1.5654511308991168,2.9534467250640093,0.9479654745403544
4.185485681815333,2.9533946318352715,3.6081974313011367,0.8588152527719615
1.2328697978379548,1.765942908693813,3.312848490913305,0.0909296315459577
4.639287699653742,1.5960868483852666,1.0798713909511437,8.80111063887465
2.8709348637439485,3.0273995206417847,3.9994735844418727,2.041933969583166
2.6588516737711143,2.028538502763904,2.6064107531239986,0.6920300015467218
1.118339036626809,1.1181514998819857,1.1126363999129008,3.2256870638289685
3.518917828992296,2.142517202279494,3.1645538896840444,0.1713101507320464
3.7221036292144634,2.256068273995366,2.5633860455254385,1.1246590320262344
3.5332763970043226,1.2791462965921123,4.571155283319856,4.213911236553343
1.739558224486747,1.4115430792606611,3.062868157241986,0.0268254203349602
3.201648743216904,1.9127155451564315,1.6146700710802953,4.8972904965877735
3.697500111363684,2.841709255001963,1.850901643577104,4.74694822421423
3.6415325679032953,2.7833870509491514,1.2276490128913853,8.567231811676521
4.642191758183205,4.936824020922578,4.815856067605459,10.56789310267163
4.766815057098167,1.652160756268533,1.9261357867982407,4.466275884027751
3.1005559272143524,4.930594524135479,2.437497949608453,2.070863430108824
2.6477246869813893,1.7164867333565197,1.7573558724818703,3.573383581864981
3.110133469063145,4.054610245402845,4.751962952890832,7.44573338141804
1.0690249038001371,4.502187405043486,3.955480210910385,2.558285911210107
3.07872327677091,2.471385516551226,4.451118076768843,4.125077754429281
3.343236143144877,2.6241969787123787,4.208803099507474,3.1087140577943497
2.8886261267925524,3.594538433960641,1.8902491111851691,4.45925088647454
3.0496057762922604,3.052985014981603,4.826946442698018,6.800159911575187
1.0935216295258336,3.1850748610893707,2.774317981379701,0.7949895448648223
2.186389033516213,3.655455083736879,4.85506241033276,6.64580172189827
4.320018041128245,2.860336644089407,4.609595290375496,6.458943775496626
2.2594929354381965,3.542973999846651,1.2210975169097753,7.741234164580117
2.259232632391395,2.41968763639094,2.3020253558138126,1.5562454151441885
3.8880676973600767,1.0045923092505171,3.764936551675497,1.683355352172717
2.8772295161977968,1.4715646729471774,2.2833184771132604,1.6584062557828192
4.323568346648605,2.364818992160154,4.784575148222429,7.149627229265699
1.0872486958178595,2.217323603389976,1.5122202348109322,3.4863669051180213
