q,v,B,p,omega
3.796153054708896,2.365830977431083,4.475911287550296,3.85712216081051,10.42186647201622
3.0305722245525777,3.244660036664226,4.217534884561911,3.661531566929721,11.32634377614868
1.0011653224807353,1.2363795125254473,1.225239909843089,4.719558684082049,0.321349288390261
3.3512295761507724,1.1048991350781645,2.566218322996618,2.9044822683572384,3.2715358662778504
1.6266405887887836,1.8627911535573585,4.994244608045054,3.110417532501533,4.865269363534183
2.387456932524844,1.2987902176123582,4.960859596739294,2.4092638813792244,6.3847973971134815
1.5683256314376175,3.911775116602661,1.0870930803677297,4.401151658432811,1.515341500186542
2.161073832844179,3.3424821088794707,1.0974735276875165,2.04785455666594,3.871093317305776
1.9913057435198844,2.2113086007211096,2.38083781909318,1.8125914103313845,5.783852332595534
3.6245452084272105,3.095585499960336,4.265741786390183,3.753170116716402,12.752420894238067
4.020051401676943,2.032975443050692,1.803118933448141,4.900529330623158,3.007080951747987
1.7387436387747457,2.756943274970684,3.238245850365221,4.69069537990238,3.309298725529956
2.4174396064255577,1.9122235728760733,3.594512863371607,3.302905083284697,5.030813868972246
3.35627999577717,4.8766954561296405,1.4468461902158882,2.396053503716609,9.883475116061362
3.6251198908415816,2.488394377254468,4.150599702453308,2.7565161028985763,13.5828812025708
3.236934749277364,1.853835261884324,1.4306317801330652,1.749556441201633,4.906874995268094
4.169355484622757,3.603125523011371,3.156623102794834,4.683140810190492,10.125904609726302
1.6702161114403125,1.376279589860041,2.19352056491214,4.816975977195061,1.0467586731798146
1.0949581527223242,1.8300592717729656,4.842988933310133,4.140742581021968,2.343677882901856
2.693868650416608,3.5839063480619058,1.5832968969942869,4.255978900870891,3.59166616206926
1.0905948568074888,2.13710648050905,1.24116393757226,1.889450699723434,1.531028201295065
3.3973283246364816,4.8772951223781,2.4599037681047693,4.350782441155249,9.36844056514628
1.478405839755642,4.286944540205047,2.214832549392723,4.168865771160768,3.367165940778262
4.241450837001729,3.5938593098351745,3.819021311132761,2.664517141261919,21.847868462689807
4.309851184638877,4.218535190653754,2.9558816552279428,3.535289506405039,15.201484778325478
3.954749236807491,1.245895591722061,3.377320942785604,2.960993298619877,5.619989558748073
1.0016230035447746,2.074278031150854,3.2830837037897176,1.3481696977601736,5.0595122503999175
3.0296971440019176,1.8896897994297497,1.291261599334824,2.5118258919197665,2.943163841052689
3.841236364369472,2.5223381131405844,1.5065549575762147,4.488876629510834,3.251783650549537
3.4587681979107856,1.2146722079089338,4.335988309039328,3.645540273575447,4.996970138111241
4.676537290922759,3.842479619186131,1.6566247181208005,2.391137859692061,12.449602800571336
1.946189584942715,4.739279099796388,4.431199915270711,1.654428273578786,24.704202006814697
3.622319966852622,2.8555595521510697,4.005396588788119,1.0131771681912745,40.89198197238965
4.303060553295276,1.8446782813469225,2.116912508704091,4.412150714634636,3.8084710809173528
1.317504092514321,2.23741070016521,3.5879476431787447,1.4522079348257444,7.283078236086459
4.164217361810651,4.805801880354734,1.409212149439468,2.4500913340915336,11.51047797242664
3.070057846668641,3.7801576986391474,4.677372016695459,1.7347626553421986,31.290919489874312
4.384297921996431,3.052970612080496,4.580991483340242,1.1944397845478547,51.33551288498853
4.204590278871903,3.190703407548486,4.894073949283838,3.318865456494601,19.78294749492878
4.542826285613549,1.101484995293248,1.6929183204729514,3.171779387013546,2.670777740706745
1.8755686622208207,4.5460357014761605,2.98894659328434,1.5632442777620477,16.302609175924747
2.9075584750577943,2.2812624761981453,3.1951022249277448,3.303750488260895,6.4147721058270175
3.586620235856213,4.016753636436264,3.6620446329540552,3.932056523568583,13.41727962794968
1.319474066830764,4.79323923423328,1.8556387014321176,4.974545734790871,2.359228239881119
2.267209462229275,1.7400787648306562,4.648217505801411,3.842524854717365,4.772328266808497
2.5050279884152946,3.4159248922470007,4.462131327753293,3.7637849829768766,10.144682014358864
4.443392158239448,3.074644675998553,3.6485769902674328,2.009906964570806,24.80031159954432
4.6102273976343024,3.480654381483676,3.022165301165524,1.989888957074201,24.370959145470938
4.631100364028091,3.023763701859598,2.8579612308062115,4.866192666648779,8.224302495297593
1.9366898283432192,3.207831742227122,1.578414686000616,3.0340692710228097,3.2319696452462665
3.8298300635960247,1.048611942899104,3.376638308911791,3.813693403594359,3.555765168683872
3.1607484150202487,1.285987905453121,1.914126729064059,4.307189961635794,1.806356535607982
2.622143562342788,2.267922689473664,1.9294683090465776,4.509899987984534,2.5442246168101867
2.718228514605545,2.542297350056188,3.913634347279288,3.899089170889622,6.936324272227318
3.903411353771294,3.3658888022017086,4.112815541308045,4.408947895596141,12.255988669107037
1.88808062221636,3.9232634551927226,2.136270555163786,3.573111872982583,4.428714135522461
4.089880931684778,1.11564226547048,4.622857326470752,2.0683668841617013,10.198082896463507
2.3496339205603016,4.440498191632282,3.579551280118943,4.501707485350172,8.296276492812842
1.9615584480770103,3.625110969635327,3.8462274111791177,4.126341472461489,6.628150369682682
3.9806936786173663,4.337071704079352,2.695006724935105,1.4830119170517817,31.37404923859052
4.187523738099569,2.171932224277335,2.754276366563764,2.0532141566346414,12.200477165171046
1.036361745993282,3.223882636795377,2.247874499478998,1.5269559347272876,4.91853938762801
3.334967423307372,1.3919815578355623,4.917254417109903,1.913332651898604,11.93046232214101
3.514799487682572,4.705009362940238,3.76521096283682,3.850950056563741,16.168974447616595
4.206735369808113,1.2165006931129203,4.417761268678237,3.437293919282253,6.577231488134547
1.8110735990090072,2.261438137545313,1.181855146921083,3.552188550878072,1.3626648466552913
1.1529961334278045,1.0982001528519132,1.5706611731327145,4.025411316965158,0.4940621632036826
2.5925501462639047,2.0959156143025206,3.3087515756737527,1.276249688996378,14.08735537351273
4.80839831827513,3.632159066159181,4.251816901035414,3.648783657684816,20.351280308877183
2.602308856068357,1.3231684890079194,2.9039226801620126,2.0748297203824024,4.819218060433615
1.5869530459539902,1.291708245691639,3.380984156458709,3.689017830359471,1.87871494634186
2.129788423306758,4.725813839693128,4.124981495505982,1.4133027499840125,29.376487896719944
3.3389428945876505,2.659183729758324,3.4750185951221377,2.0218627055027207,15.26029073272062
4.173864309088133,2.108997278611813,2.185507080946405,2.396790087103116,8.02669135444784
1.5749522288665825,2.4956090454031954,1.0339256027363803,4.445243307051798,0.9141925745919616
4.995191998048295,3.307537785526641,4.264202850092387,4.384573333355936,16.06821069811115
4.940628716861109,1.263624609603594,3.413528720463972,1.6182152681997215,13.169447655086577
3.562551808566085,1.9790518203639131,1.7474851392952997,4.350369060349333,2.832081483376576
1.149135186797686,3.517570461103765,2.9207730651872548,3.744733835168285,3.1527591074579964
1.4338245719112437,3.4141746649527587,2.174812436241206,2.7253687429062063,3.9064142104762896
3.6437433573457065,2.117328001869964,4.272238897150952,3.34726354551417,9.846945712194511
1.9911704801010848,3.7020903830355176,3.8493976864569386,1.2187474725620515,23.282762891718043
3.684092369261388,1.2307161223884466,3.102106091516584,1.07427112959041,13.09275805340798
2.378050812491189,2.292396705217409,1.4527422359159985,2.608553133357908,3.035986118366615
3.101084730720625,1.2284224798827368,4.992208346068392,2.45786704158832,7.737411665947702
4.4479437103233135,4.983659050050406,2.702697207042024,1.6060834194830544,37.30241073179693
4.193897570397817,1.7405310807188767,1.75426805272253,1.9794495982201603,6.4692079058147405
2.5561879214943133,2.733061340412989,1.9269433428904457,1.3651331007006275,9.861343927583292
2.337857854942668,2.028169941189865,3.1447028297712567,3.1970062372680657,4.664000321748798
3.306305246160181,2.3563439284494767,1.774275097017588,4.594861060190555,3.008362727261928
1.3936668131424113,3.655229588524841,2.670932627662869,4.887460927857012,2.7838975831856607
3.311689839067472,3.509293101257311,2.379146341628394,3.4574381706667654,7.997164550628937
1.703987220760736,4.039906400827194,2.6610807012240243,2.7905476784343035,6.564569261640133
4.329807555020672,3.630198627329113,4.880744232864501,1.378716635757968,55.64293325346912
4.183798085878808,2.673041608355528,4.91581820180223,4.7726024224773305,11.519058712075978
3.626918283226058,1.0980526255357157,2.040773211015074,3.3588817588867026,2.419696823371648
3.208870920153498,1.4390478574928576,3.984547926504816,1.1262900883674103,16.33639694593739
4.206924579074065,4.4817317857869465,4.712965551458651,2.8457522589580075,31.22538231009429
4.337866984583199,1.5712782932977434,2.812245488581289,3.893470433637536,4.9231797134696
3.2245057906511674,4.705365225605862,4.983644717272775,1.8426394040073228,41.03582977939191
1.1713474396556405,4.0958599474300685,2.5658763082339378,1.527021829714371,8.061601044733695
3.332762706326746,1.0736715214342558,3.4225518956700696,2.8229998738848816,4.3382543403333
3.7897468103197207,4.759873030072878,1.2580086991527095,4.873291331240145,4.656577481152284
4.563937905242242,3.0108197686658107,1.217496388441977,1.7743157002751726,9.42890525916856
4.410411794896756,1.6829958710650783,2.110064348897848,4.397563894822454,3.5616048409865533
3.205141632590596,2.8263178987939184,3.112598471497718,1.5555643941860633,18.126056952738853
3.2417358215912664,2.690617387015028,4.443909206952419,4.213238499500473,9.19980660144109
4.150144039801836,4.383323053055777,4.466495076139855,2.378788584577129,34.15683827918835
4.225939946930742,2.333669403984,2.312709262163018,2.1635162813790925,10.542012465862651
4.709609114561325,2.566214580380804,1.3442892062221166,3.9523058062876606,4.110739939875168
2.597812908973945,1.3873475027264366,3.305095476868755,2.2774151334019117,5.23040038146397
2.4248947127720992,1.419037460748446,3.927848201135749,3.211872771521384,4.208071483171388
4.543757686681216,3.423930017185862,3.860855742845697,3.795722467325924,15.824469758707732
2.743832852762617,2.7471884200023897,2.97996574514801,1.8491749175644057,12.147289356639948
3.2194557298487907,2.9393833890318297,1.279058374427664,3.577658466663587,3.383219532049892
4.208826032887584,1.6715272042395122,4.2794639395557255,1.1958227444023866,25.176594552099964
1.7486192765878164,2.2318099880825444,2.9713972696079507,3.5058522814739392,3.3076502816628723
3.964759417549556,3.562438632793828,3.577124336459869,3.684911648743556,13.711064937133544
3.960799003297233,4.876340641284121,4.583549071614328,4.043421450709198,21.894231944750796
2.547163909210359,2.3414419838081986,4.099187784344913,1.5067627661254863,16.225318400566852
4.476285707192332,4.882491164518215,2.3417524897395627,1.1749383934076962,43.55972803985394
2.425419828396037,3.601759136327117,1.373892780042198,4.618371526919974,2.5987563556766933
3.6008582505361124,2.754441306856664,3.8466986943172015,1.7009648565479665,22.430160302733483
4.331003616126113,3.17670886053479,1.4765473783156795,2.852941531040172,7.120663720813175
2.618597504701383,3.1782543653445967,1.960952126080572,1.3102372139446468,12.455881350370406
1.600235940251213,3.4393405337604186,3.4699522493520045,2.7575892751694795,6.925531600789286
3.344818180123705,2.800598560797927,3.325093094815883,1.3284408135995536,23.446875396534875
4.678859968948856,1.442717950878308,4.170437901730611,4.609369641953721,6.107473690924718
4.144690603381783,2.446122499044247,3.999944047661315,4.375258495832645,9.26873612526025
1.2853778200124606,4.32639964793546,1.46112862505591,1.723513496964633,4.714451763739337
3.782548151290046,4.490924606041734,4.679426966773628,2.9865685268720017,26.615854811171022
4.86677481853649,4.376953333853336,4.721009904228167,2.3031074733120342,43.66504132729673
3.2209212192299423,1.7293361190668013,2.8931451378118345,1.2932196960546194,12.46112996125081
1.327893417130468,2.46576100450162,2.665336153452508,1.0130167605625218,8.614886445535017
3.5624541124267366,3.183270081827423,3.857209526309888,1.7602575129377835,24.849622212623
3.820623502323809,2.748795275180325,2.2245237824967408,4.482735004177451,5.21159459876316
3.4982485232703344,1.805106447422895,1.839867107746978,3.745551766511465,3.1018738284567187
4.781732305743619,3.816581293337784,1.2293388082856262,1.6306723292048648,13.75829657422224
2.008981644800088,4.550738385218162,2.595075180150652,3.103807003869121,7.643866145134349
3.521923333048126,2.961583903389079,3.049126159984584,3.906124578486724,8.142040205479098
2.9260551688614527,4.426283162457928,1.580342580752062,1.7405113937689047,11.759695462045714
1.936967442637882,4.43221997511197,1.9849816175127053,1.2309790040569468,13.84361367896666
1.279886464399211,3.045450184379848,4.652927037087602,1.88656813844698,9.61339291464792
1.6940506251771486,3.6752096275398887,1.5478961929309074,3.3436742064919804,2.882215021488983
4.7151155761333,2.7722023270772187,2.15711277989808,2.504232462273795,11.259405938225589
4.495686503359141,4.687041177617337,1.88570883043316,2.3200197003455267,17.126860097255065
3.902367281563181,4.611048119137497,3.95758624277654,1.5194362108878212,46.86792341594976
2.851379402640325,2.860885783074739,3.032460123513021,3.034244733541503,8.152672927667828
4.107872909012881,2.0609577434209005,3.958305714738553,4.534880311594446,7.389747345920895
2.391985241807029,4.756103946824693,1.6581497696537095,2.8773568412157013,6.556013864447575
3.8932223357896096,3.0464450901651925,1.9968442885028568,2.512365452080737,9.426792523912953
3.7856192695555886,3.641350669830521,4.451861319180448,3.5239109613750097,17.41470566207245
4.792077419903066,4.054605752665402,2.606641897738544,3.249870620255828,15.584316436439265
4.672242205689303,3.1524862835381477,4.169427708371169,1.2001234267047574,51.17161087262937
3.956269289446145,2.3427910070556552,1.6666884776551023,2.4130025667020605,6.402005490705974
1.4544354223273186,2.5196531032577925,2.4917726438123284,3.541391988240105,2.578514684589573
4.85040488521553,4.513838960140548,1.9571242741320225,2.603200693411368,16.460188545959383
2.209152287117887,2.5786117701065403,1.8352828433885984,1.1034660221211876,9.474485933487324
4.336623304325128,2.3636292900112146,4.070491703418535,2.47564632026776,16.853470158358753
4.651881327837366,4.207356628925316,3.9472089761182416,1.3080305361017803,59.06227750995577
1.9458086614655692,4.397762145730346,4.22359046818004,4.4338938717572205,8.1513281368683
2.4224353817787487,1.98535087719782,3.0153733275867705,4.179360600901449,3.4699300333965053
4.954273870232707,2.46853964100271,4.206064728492054,4.798298896629669,10.720345211320929
1.683070891056257,2.00064958863643,3.3797962051746238,2.97519505772352,3.825150332749214
1.354051566027913,2.5266652612607707,4.648092595314568,3.4351128634489725,4.6293143639568415
4.322024260764832,1.1070839917582318,1.588452333741127,1.3447475378402491,5.6519876034250425
3.565697635863551,3.2049631525827342,1.673699025735003,4.350151737734558,4.396838474617675
2.018697775188653,3.377191341797497,1.47513637969948,1.2672024869821348,7.936209589018633
2.4892493930151014,1.7810751131343268,3.3010197781518382,4.124072049712385,3.5487264837024517
1.9237010467586728,4.59534884006025,2.562011535224341,1.839061040019195,12.315186778047671
2.0766755993554216,4.384117293649006,3.972470222614591,2.41978289695834,14.946347403954936
2.598836303401612,3.3142343962325573,2.685219533426253,4.170626911848982,5.545498620330831
3.638319318863875,3.60505869584264,4.679685553494153,2.638930304282953,23.25958192169648
1.066842403727756,1.2158398068117382,1.7616325359417029,2.0440914145745928,1.117870861707647
4.095481136531706,3.298144966212039,3.536276127304632,1.2430177459188143,38.42762207773814
2.854631659631119,1.8285434577471944,4.639312767732551,3.618935580605286,6.691572138916704
2.0207955889133946,1.0145134654703392,1.8525561386708225,3.247721930852156,1.169425986707718
3.028634907096762,3.905244707716701,1.2076203474061806,4.463306095903641,3.2001396148257784
2.3143005530904213,2.208332569092668,4.720686941939988,2.813026053573486,8.57661041028415
3.222575957628228,4.243096932079808,1.1832605490625707,1.9736015733283168,8.197983090039411
2.5529094057554578,3.156980636928093,4.149423996373098,2.30637674981604,14.499895904357087
3.9295185847340015,3.3734357093521035,2.868711663005207,1.1199022440401278,33.9561598319528
1.5134686658346812,4.992725816125809,1.2178669546744172,3.909446040808124,2.3539420875032224
2.776682599622476,1.8423762238410533,1.2784367394032694,4.394483347993899,1.4882502999082206
1.4441763147076632,3.4842503979174837,2.255613165301701,1.354140736180454,8.381666837616462
1.0276299445246866,1.8714862482162495,1.8202218861137405,1.3296071283774205,2.632839519876484
3.9179099573310494,1.9759648035495856,1.9836577617650244,3.637249829777766,4.222087883091421
4.28927582100586,4.246440152020925,1.5822814979657691,3.400283138590237,8.47574046871741
1.1174541148851906,1.8336177367142263,3.75322412974386,2.7576760474732205,2.788686878252661
2.813561426529377,2.2938601902603684,3.68213538035879,3.4133795868786656,6.962072005974943
2.678078345867936,2.431083328036384,2.6198810622581528,3.5598458010686547,4.791522282715633
2.7109502852790297,1.9014061836495093,1.5888713416894085,4.94576763389675,1.6559662413310516
3.065361069493469,3.2906021496866167,4.204576073259489,4.07910493030778,10.397151014209497
4.500043262646401,2.8171850950477286,4.94468363795099,2.730792479692393,22.955242413772304
2.1419221373027386,3.760948244651225,1.1544983642437765,2.497207212344878,3.724258158125996
4.141648719227803,4.313184521363866,3.554377333997513,1.1901514356467868,53.34977653786899
3.875864037456122,4.595238737739424,2.117998449415182,2.821691561454756,13.36880878823238
1.200649615000374,4.009281004079417,3.369761207033175,4.077061318452041,3.978640190576813
1.8225403521963828,2.326478905295771,3.3809201577539025,4.6574270758467,3.077975246632549
2.785293777303485,2.0127805800608085,4.541366607569161,4.815756472075413,5.286758689527723
3.165209028328196,4.896833600370969,3.380868863836366,2.157943253474003,24.28320734064288
2.1749199652100946,4.473948863507502,1.7014223742819097,2.4877443101786434,6.654887127644684
4.275756399974611,4.260732351034058,2.0317357945493524,2.2233714795198605,16.64762979895108
3.647625091109484,4.8350376847321765,1.631356496955534,4.379923437339028,6.56889644869796
2.1470266904303297,3.561461416841141,1.612280015930772,2.293173088599356,5.376124550182455
1.6618998889054395,3.5020991430209785,4.914205321579477,4.950250699459038,5.777758690787647
3.69498198635906,1.89682175519126,1.863366412341414,2.2462331184813986,5.814097149890445
4.495873550368971,1.1424157324520494,2.4635784080713585,3.6474979858190095,3.4690422679698205
3.91525317165134,1.2305115388026553,3.1679641519228365,2.714613660862655,5.622348592015626
4.702973200715196,1.8056145758615856,3.963294476987541,1.2193529776073886,27.60097697869055
4.650210131096885,1.6950844273243026,2.461740223696381,3.358585279212759,5.777630367970468
2.2112906953744,1.5839575420097765,2.061890656461345,3.886776928113748,1.8580841948409608
1.0494137707515,3.167067419239007,3.5407210122680755,1.8321005614757675,6.423126390414549
2.116575480244712,3.924585856922218,4.3487812716954455,3.115239166062833,11.595881418202936
2.988238808248226,3.119207711536541,4.577471836083506,3.673827918024193,11.613589422956483
4.589746611914721,2.6671844857446505,4.8565395961782585,2.0995962365823955,28.316065910861017
2.5141002295095665,1.0791600107958343,2.9245124155240645,1.5665950880996564,5.064833119270442
1.3586223431020752,1.9727524876070115,2.4072118348846936,4.388620911519394,1.470136275514767
2.525617968539972,2.2094098652549565,1.2502180330868469,2.711607488075808,2.572781367531823
3.119565812506898,1.265264969115066,2.53873207583164,3.711979849551627,2.699522157601765
2.926987581573954,3.070514658419121,2.797565206016857,2.422565802196996,10.378550204581389
1.1524796015786842,1.7492539722870672,1.5628802506760475,2.465658217795866,1.2778472524952784
3.789383258464784,1.407601010971069,3.868000478543755,4.100888981808831,5.0310265469745215
3.637405736353137,2.932100903236742,2.8940360806094576,2.6818458466966217,11.509084786894071
4.923390145343192,4.633865074681536,2.9562270942967586,4.801900065446358,14.045341778528735
3.224669136931964,4.889206263835183,2.621320330983021,3.314952638328976,12.4671242717276
2.5675751329062177,1.4582462088115902,1.549495509527023,1.125027081815952,5.156812749359205
3.4398407584404134,3.7685369760913527,3.9593036952342087,2.04316918341457,25.12034528427724
2.959667198041569,4.235213668133472,3.756504930574961,3.7430549546038434,12.579864539203498
1.8169346811892344,4.544322679425381,3.787916050643749,3.386905649460001,9.234337078962856
1.974651363922056,4.650545635851364,2.0623558409532565,1.1392146041633442,16.624645652214603
4.775660658740074,2.623923086896004,4.236428503748658,3.4797353721222746,15.25591372801429
4.67984951787597,2.0528035825329622,3.210878647446572,3.305838606203148,9.330856927080902
4.625418377253519,4.500229258630137,1.017734994196223,4.25128736861844,4.983103479179219
2.0756673798187157,3.581808680537488,1.055161811716672,3.160959056202836,2.481763193075463
2.197398614768731,2.2192473837738347,3.923534494000453,3.986971102583057,4.798980112139566
3.856089751538117,2.7464524473722856,1.9525897744204737,3.607668224651464,5.7319664132617145
3.662624481447757,4.226297642109094,3.279702133877449,2.3893272000861714,21.247666872586123
4.707359599689225,1.385903546157191,4.118945317879002,1.4293546449361454,18.799937732786383
1.2920858852838042,4.681321746546291,1.071651467900696,1.3432133960675428,4.825790033678952
4.089423084708296,3.134961565617945,3.493683767782162,4.360144930185642,10.27251849264203
2.3773716380366903,2.272264258955326,2.5099891499173705,4.094219883881858,3.31174276093436
4.1979508892972754,2.206685554448476,4.118368067552608,3.808913995959745,10.016172534568858
2.327499812617811,3.33516200654592,1.619179017640208,3.227770509733532,3.894025645525222
3.723546771857553,2.023125432863308,4.1373697717309135,4.9029028176445095,6.3569775132736375
2.6312465028731986,3.224157337974808,4.426968179762847,3.519226375645386,10.6717823564392
1.3664355516640074,4.173543431638295,3.9150836701497376,1.2861901265774949,17.359210387795812
2.3490226062871136,2.163347704108012,1.0565968135938868,3.663240921878143,1.4657413434903044
2.960319192221103,4.6297011417626095,4.15858047307055,2.039210534713271,27.949532103251663
4.149478892929974,4.117112508091925,3.3828577068847685,2.93851132782984,19.667205519333432
2.475496444934961,4.7568337278116335,1.3058005631755265,1.4414695767189971,10.6672297507881
1.357629470212275,4.365127306214777,1.762711252705401,3.7575733453121214,2.7800453552963305
1.584208537794189,3.683061625478082,4.346544481104091,2.613924183845485,9.702250350251358
4.804433517841439,4.140128714194484,4.61184092694605,2.3211142053598817,39.52153836139615
3.9647685035796463,1.4430446247850552,1.1702990067095658,1.115029326897973,6.004932671898025
3.925510552624391,1.980237425039935,4.579936994622448,3.911865940403008,9.100996633196138
2.0880513668454093,4.912976586005646,2.039328559792123,3.418248490024804,6.120253957606022
3.7366124488584425,3.9883620485686255,3.755586230622738,2.73764669282042,20.444334121443884
3.16728038626624,4.803296893802832,3.9556722173917738,3.0895347739850787,19.4783942597206
3.6722182580737504,2.507089685851658,4.81237963778775,2.0382774698912014,21.7367661065869
1.0400423570401711,3.739643157866111,2.632346220996648,1.7970194877393797,5.697330490807478
3.2649419531114576,1.8932944099892175,2.574969619481072,2.5756286717527046,6.179914626502431
2.433763995397644,1.019818993302506,1.007905772337789,4.754519066976811,0.5261564481126693
2.592123661341428,3.649582697112207,3.027056656473686,1.0085670683487118,28.39322286941811
4.932740582269631,1.921303843215216,3.4217278339864485,1.9933996221171792,16.26804700315939
4.207471789962369,3.5639622671023985,1.0876668362739772,4.539317484464,3.5930200292062424
4.335262690097145,4.401533505461144,2.7117378458103105,4.757760862256861,10.875882906208409
1.6897697550132835,2.4372969435052565,1.000021402045233,1.7613906444489449,2.338242692384312
3.113222678065936,2.733775736512764,1.8314673135194064,2.1404817684337343,7.282168254341333
1.2554100789953413,3.737639888291275,1.5087220854191037,2.4998918417503457,2.831855542511996
2.014736709310696,3.5741393953134173,2.842436223989451,4.739077622612396,4.319034696933067
1.348907921560912,2.361253081124309,2.8120290889268595,2.209148395003858,4.054336226680983
4.571723652104412,1.2783158074032994,2.8797426228713814,2.664641870323165,6.315866717160753
2.576367529801556,4.805160939908241,3.781449942015532,3.791574074299801,12.346804337793744
3.417409470845688,2.8624355039984173,2.188413891648945,1.7732469053332092,12.07238233033867
1.51293115790481,2.440192736535432,4.4188364041161945,4.03573961626657,4.04229572472907
2.538997349487232,1.682215538929106,2.0556750325028577,3.474562567392613,2.5269590981541223
3.170955592323814,2.646780219127665,4.339592112240892,4.404961856761696,8.268272840374994
1.5529193792078573,3.788285838157949,4.686747362884836,2.325767038316655,11.854875095615467
4.837302934942338,4.304354509090601,1.0454543728339365,4.00429764373892,5.4361327121166845
4.181084456117961,3.141261146237732,3.562249512096856,4.179876648228246,11.19318941042824
4.149336355869584,4.262760601507049,4.204420557154766,1.8575513564411223,40.03454579032412
2.641078090400424,4.552510265867182,3.0508359311152984,3.579435763944877,10.247937211529994
2.799121644652607,4.715539058544321,3.4608296688580618,1.1138554180777454,41.011393150618375
2.1188725462787006,4.765092310689806,4.10386074072738,3.617826123499168,11.45304789905122
1.0540201125303312,3.636850950655846,3.245045177270276,1.7995319807541792,6.912506917535159
2.968320958667348,3.8647846570140234,2.3361384878310485,2.6875437780796214,9.971929422161264
1.176267446591475,4.797931389604575,4.3730226033171125,2.6263504701949527,9.396998421113302
4.068806756778658,1.332196376639053,2.6712289384703145,2.0046989548716807,7.222661460268159
3.2477367387374283,3.6323708884324666,3.546919739935704,4.830094964973497,8.662967722891944
4.644444813457763,3.47441292211166,1.0534658610746952,1.4393629924055795,11.810420822210617
3.9698747323376327,1.520234931640509,2.2695282692851158,4.65164540759988,2.9445335419939287
2.5860368278006742,3.988091807145986,1.141559294655583,4.413728516781478,2.6674280296799013
3.7135415022014255,1.4783695988947856,3.477910275580291,4.727609969807944,4.038759931322488
4.760334859877123,3.13584310718541,2.061029269154929,1.2001177624956978,25.636109935862876
3.863345942011985,1.7458251699341822,4.294786408847166,3.671261407545419,7.890247208285919
3.776846579823801,4.073739901200455,1.809846720196736,3.554836238757637,7.833301393615882
2.8278796584774484,4.742591555549904,2.4850351616854103,3.244684474947041,10.271567274322122
4.641146840605986,2.715887482035127,1.2054827805570936,1.3254473300905478,11.46398526309585
3.280034395714084,2.1891633278172864,1.349773345449727,2.88132488516643,3.363761378497273
4.251104587794364,4.663952589675092,4.45440950952411,4.262306429493744,20.7205552216479
4.232036383702766,2.23318147090534,3.381085698313867,4.614169804115159,6.925258906166618
1.725184946743061,4.05213098479472,4.412883358782289,3.441045297070191,8.965018584601692
2.247682017090184,2.826787131922789,4.936458413728227,4.196829147501762,7.47346783768003
3.9610395714900863,2.6608572768567966,4.246687955394348,4.347282056732011,10.295875761046569
2.634403498538201,4.361009291999767,3.316072097309878,1.3600197918918315,28.012253135914428
3.740773133098122,2.733018208501268,2.5943772539388217,4.669680027374668,5.680020463288092
4.879743572834704,4.123363352844462,1.961516274099921,1.7120809771473753,23.05240395589481
4.355560787174145,2.9149328074657483,2.424226718886095,1.097773369704584,28.037105106859546
1.0772316685997088,1.4759172263684786,1.7661539280827627,1.0506012174233883,2.6727710949519685
1.5871589238829746,2.0856964303380794,1.0109053250378386,2.8137139150900223,1.189329137965116
2.8668488897119064,4.704267360153624,2.5624530980065265,3.3431121355947457,10.337172874476831
3.1192208463691227,4.052520436385542,3.4702663044684057,2.2102099995343854,19.84726197434401
1.04640851469958,3.1899031446570096,1.6528662959354157,2.479435791919301,2.225172168695714
2.6385694775416653,4.352776276059839,3.666770037516869,3.8876138455545215,10.832668020711184
2.62447085987229,3.101611706281824,2.2695108491978035,4.766753750569257,3.8755980474751146
4.919628806959194,1.2523010746832743,1.0392085622595313,2.4767093524334296,2.585048891217439
4.430541573462632,4.128389456641659,1.8558225790102003,3.411729154258292,9.949457103636409
3.930749961891294,3.68458769964259,4.056720282800578,3.049372679895716,19.267655615768906
2.923150975793209,2.800701958373822,3.5907404834772274,2.661698711687709,11.044428941113209
4.442750796635634,2.00111739877626,3.9575445424352216,4.545138216730738,7.741109993594793
2.9250543560907465,3.657571434709336,1.077118037241546,3.473995844302033,3.3171167847636998
4.883249235995283,3.159240644668138,2.207854185259328,2.4480754736676964,13.913525349750392
4.261565872918501,3.176982262096823,1.72893055498694,4.213483210744984,5.555463233897111
3.998099645889954,1.4313848764062196,1.7836263745908347,2.0421693281628555,4.998298338982725
3.628338266985804,1.129947821406605,4.7153373310341244,2.0418078728096503,9.468126495457302
1.9576303827145627,2.161859843371137,2.2937158655304226,4.57126219800295,2.1235462179688893
3.4767919271111727,2.842099199919425,1.7454079620127785,2.3929385417254947,7.207478258352308
2.368774589011625,4.15906144908524,4.298306499807813,3.604972077083849,11.746664039764717
2.501865903864537,2.6134901044721284,3.3555559947763896,1.910589911823625,11.483701590190028
3.737731441070499,4.25377568518673,3.534074321593967,3.9946985615913815,14.066120822902802
2.5527334559859014,4.674113916887071,1.1308486236367252,4.31396652075925,3.127753123194762
3.241089551845892,1.6393194389691303,1.7581266742588872,1.243465012528652,7.512270416234305
1.363474390443658,2.938480313067863,3.06947102028822,2.876661208867524,4.275083394993979
3.4785104152897386,1.0706962624215055,2.936379419715658,1.2504071332850777,8.746218518144069
2.909646603658281,2.28242673765008,4.707496625350068,3.54817337456878,8.810940635482343
