n_0,m,x,T,g,kb,n
2.2041505234161107,2.871053639490125,4.244793576453624,2.677694793870455,4.3706116160917166,2.759808423542136,0.001632873389391
1.5985627383969128,2.601889013617152,3.3473160152908714,4.7376997111986245,3.7075041923113927,3.629489290808442,0.2444570630026879
4.645301605654623,3.0745837150187563,4.065747114194478,4.460645456632433,2.3766435008404097,1.367862206269567,0.0356764003997069
1.1512511695315784,3.332578774268664,2.3818036705098558,4.335644494035051,2.8279941676324563,3.955417872012636,0.3109609252058442
4.863939410593618,1.0175944844669682,2.3375711118194915,3.4694866156719084,2.765308047613757,3.464919138327525,2.814193006499386
4.68955423668964,4.508464729937586,4.89393045579712,3.1559704130881405,3.380086663488993,2.988723027767639,0.0017269979037293
1.1782394511806635,1.1578234835990178,4.720706326113118,4.107278060331836,4.316601637549651,3.758896664487866,0.2555935534032961
3.742426013916613,2.460579948888244,3.2687536277152573,3.5956797800345925,1.4221785417845625,2.6598866724594066,1.131719641694093
3.209042346784645,4.69165600655225,1.02541062137652,3.624560264933776,4.937244542076416,2.2180057790986543,0.1671986800633354
1.9930841027939623,4.071557693669524,2.986396219931323,3.801716831972021,1.0587278784630576,4.093477834283755,0.8715037488753576
2.143505928320244,2.94928420200069,4.9035445334796295,4.032113394273549,3.8165161413648447,3.263572415139409,0.0323242334302651
3.526521892036853,1.5668287226662718,2.774521383014417,2.9952983822018746,3.532988143997831,2.921845176332429,0.6098169426683986
1.6744241178065202,4.137291910418195,1.3575247019865315,3.638197939730874,4.3553273893049855,3.3822099322084638,0.2293638252802944
3.975472325727244,3.5021971970569656,2.1386152759977413,3.231324038471823,3.860225683137769,3.751689545110621,0.3661169555899377
1.137453094064064,3.2890609316249044,1.7707710676751645,1.4427121185691123,2.6034080157796544,1.2819398456523745,0.0003129049506557
1.8725501483295828,2.764984470171472,3.366457472778855,4.354118442524491,3.9371552536830263,3.739857492010029,0.1972523033831653
4.548979878745525,2.7221301354790617,3.1928667704007427,2.995368094406395,2.668469835485292,2.1627421369082223,0.1267913460528627
4.521606903915998,3.0887243800279323,4.766334547189923,4.957158563607655,2.717729285712017,1.4548697646780604,0.0176180339778988
2.928213825503358,3.409510370166513,4.492121949355594,3.768393499571215,3.684495196639816,4.366296118010069,0.0948673522724989
4.697854365915642,3.8975188309367192,3.466181754754144,1.792363490910572,4.717353487249444,4.24344549942529,0.0010787905898988
3.233614197185926,1.0453812362351242,2.80094793012173,4.938231519896069,4.396226394743014,4.559905993051241,1.8256708498091083
2.126812185921715,1.1342079566011627,2.0062861300055337,3.146657565200344,3.8221109296049662,2.7675442040959752,0.7834107113668828
1.7705094528351544,2.6367428809316382,2.4448708238342003,3.639250837292165,2.0941687173558816,1.3743378632287475,0.1190870724190881
1.5260251293488003,1.3558303719202969,1.6138096159797426,2.7595248372836814,3.7414299910490336,3.290147512508723,0.6194028487481147
2.8799675379849763,3.731797694261269,4.974342835769497,4.889040697702792,3.4200162100401674,2.9119703015251903,0.0333209452456902
4.527131023052861,3.314011441784064,4.08493854200764,2.566982992614209,4.3254037623999295,1.358039437563436,2.2961167193302254e-07
2.7017046987481144,2.7940869538074558,1.6420800035345549,3.704568427567038,3.461022659098417,3.816439911988891,0.8787282143642546
3.649764264005983,1.9101465430336044,2.125818725748275,2.1972590211339758,3.6809612177881794,1.2026537569116416,0.0127575056385081
4.0847764700264495,2.0360085284263074,2.15116891075919,2.9239763344661966,4.937653185432174,2.683495945876578,0.2595348687535111
3.4992220487696035,3.3098473798991743,2.660026530535671,1.3331533391158517,3.49922933202323,1.1494336584599818,6.494057346863771e-09
1.7636887051843164,3.150562956781749,4.591486721189108,4.011773345621316,3.4022742842317264,2.986891707760069,0.0290168496373613
1.9189301994574957,2.540940992915873,4.399832433715956,1.165907762406916,1.2519765598126456,1.710910253034324,0.0017207863856095
2.2653612464598454,4.669033539768862,2.0577227860362592,1.3760244901768917,4.194736648235013,2.597755467617465,2.8755436946793765e-05
1.362024780314544,4.769714480941218,2.9073779846239263,1.0617183940618649,4.533494656777569,3.0120265938600768,3.948575691347739e-09
1.4610888592766806,1.9713437741162203,3.9503469494928662,2.707349351719285,1.3994106588404849,4.06062063549825,0.5422000556275375
3.093157460764993,1.2546940900472623,2.5248965458184145,4.524915551503574,1.981044644445979,2.119775154750384,1.6078448026780108
1.7128846031035798,2.511467552322165,2.560921773243628,3.761351845961344,2.0245756121929293,1.2334444120944237,0.1034661808412494
4.081079061439931,3.974690636542004,2.87034215909917,2.5289575498228567,3.175723868009298,3.832292410638959,0.0971027969594442
1.7038316328349974,2.128294411483416,2.75330069547631,3.052282120079842,3.901318683005963,1.2816613244616453,0.0049371490995868
2.715116929540243,1.2676828890061214,4.774304926104426,4.917236187329616,3.6369859596735226,4.38924116048924,0.9791684398238248
1.0011999391558422,4.477321245976232,4.416652455785233,2.687023778069831,4.209361520798268,2.569970084351824,5.828703517343585e-06
1.79751058169203,3.792327131932135,1.5844290859013932,4.654988418654005,2.6503886186130785,2.52990710925532,0.4649282568371147
3.4191932372680114,1.3658363512016414,1.5623556924853237,3.723150709880583,1.124911362115868,1.3773658110917353,2.141071553282121
2.893607486654441,1.83619100966671,1.564189001347764,4.495730717383816,4.865482269070061,4.67821750878066,1.4889472551315752
2.852531211390664,4.237036697317693,2.618172970276371,3.58180839908126,3.0852373872557424,1.79407034070488,0.013872193877292
3.1967982405069977,3.2491286011616265,3.664944721138592,1.8272929073847275,2.076856962993542,2.3174729175850426,0.0092983286104859
4.915421749152946,4.676746238059922,2.6084679231563377,1.030387204439915,4.281763210188602,1.255538219436367,1.4340252106906204e-17
1.4969022466075137,1.038476073418808,4.928328853270195,2.6197091224531817,2.2083810120597067,2.205014247684435,0.2115659155648639
1.0420830646204178,4.401337312980767,4.079996355395185,1.4332078213306465,1.7580007243233604,3.726343219539244,0.0028230957840511
3.3363452847673303,2.024162471782057,1.7341785264641554,1.2596878751700729,3.7520648854762193,2.6590082224153204,0.0653992093829024
1.950585400838781,3.237053479652507,1.483973630837165,1.1701425739751317,4.03566838861567,4.102478038906565,0.0343812477011859
2.1437771365979787,2.3864571980023346,2.7944649554611294,3.265754379805021,4.4489887698732735,2.4893110010049746,0.0557388180444141
3.325311417176281,2.850104858038122,4.8094068781104,1.2767917083803444,1.465851545491625,2.218210993518418,0.002758968929055
4.374026597107675,2.220538998437663,3.4870340690283848,2.016302117990853,2.592011987189543,4.28823572575293,0.4293247912965084
4.170739927481263,4.995826197876406,3.2479103287178988,2.5429596417954667,2.2851224372018293,4.907369739005478,0.2137151406410339
3.460110912160305,1.2068303493731798,2.365544010016941,1.3746231300821266,1.4355458553912377,2.115307047405238,0.8452616336556422
2.5035338439710166,4.419347008633235,4.809875958441431,3.342082482914019,1.563389257480519,1.5939587919491478,0.0048899337045875
4.532499502980093,2.099100792058165,3.678870327946498,4.192713304462878,3.3742192418364216,2.1732071672820905,0.2596411590628532
4.054342815412658,2.627759814243346,4.3796103195411895,1.8871032184115863,1.6876021274718145,4.681766944525952,0.4500010806268095
2.8724853666052748,2.6361404184073427,1.8059447954001733,3.9090203677892768,2.766091274206562,1.0172467850038438,0.1047185850983309
1.995120736720352,3.689158222399661,1.3947073469525637,1.282179788297043,4.147672522214451,4.183146128202358,0.0373211908039521
3.12501911594392,2.2283512726251398,4.998542865735457,3.617064428007669,4.7810461502898765,1.7870174169922746,0.0008256175203677
4.181318099142983,3.79843274130712,2.805250482034697,2.198520295867606,2.271306481048864,2.4136690824224662,0.0437090244877008
4.6630330554445205,1.6929292960092268,3.285054539978036,2.090101374688979,1.9881778846669635,2.393187292514876,0.5112766189337419
2.302784379139691,1.1632886031328695,4.144845497901861,3.3333032900355635,4.5619046368154486,2.884232913657679,0.2336852662740553
2.635242281185356,2.1446141520711133,3.6375364546632487,3.09008666109436,4.885569254492219,2.558906029697044,0.0212580186038698
1.721464558311736,3.958509249213244,3.938761252546129,3.903718386769714,1.0879963869955276,1.5232435704304983,0.0992987743401479
2.1253984282775606,2.900493830657591,3.538815189588936,1.7661361122616317,3.140243100029352,4.860267883513734,0.049735805636048
2.320496991566575,4.723222886123663,1.81586752396682,3.697355256288466,4.608653487457358,3.744923879297325,0.1335964209363507
1.9533349303384664,2.415684635703081,2.53819572108641,4.052896439072882,2.230355118305765,1.9103033407748828,0.3339411346779862
1.9644236607474648,4.340972790394135,1.62263705170604,4.602801849779844,2.7637910123731317,4.073875132323325,0.6955812858512479
1.630419796832154,4.697197953920366,2.844305822640776,1.5939921579809209,4.259786941174055,4.137864695408039,0.0002917051529426
2.744914795496501,4.268184252862283,1.3799913477121295,1.1382884317877973,2.5633910909400948,3.6604690485720863,0.0732488771603545
2.2120223874683167,2.370165445027244,4.405296945155767,3.062592199998321,3.7568759896145902,4.3098433957110185,0.1132718679984349
3.404243509582327,2.059512501478072,2.649558115271601,2.25295034663767,1.808872088711944,4.7327180656529535,1.3489069005576688
1.3952789315813354,1.432265620517012,1.7056551448028192,1.5826564969123311,2.2411455839812047,2.9976371858913837,0.4400173777483975
3.099131540100972,3.819829511583176,1.0752553996473533,1.8758445475471848,3.639573048177158,3.2987709313890217,0.2767457066122921
1.6008776315638316,1.4193354419419515,1.4208359727806568,1.7677258291758116,3.9697442341788216,1.1473666201328538,0.0309149898922187
3.328972270906017,1.1378826994539837,2.741674049925916,2.849616141954744,4.959941586449487,2.624264319149457,0.4204182375819024
3.7865209420848855,4.893260976195997,3.3197992337353317,4.39911259297658,1.0912589848397003,4.149962132729333,1.4339404268037217
2.2571643482492005,1.245496641045416,2.690447319390973,4.734270145982366,4.401797233279229,4.747677737213665,1.1710129358341257
4.625459209386131,4.862529202758351,4.407289023313135,3.2030285725643264,3.4663352853735705,1.601614936378689,2.378630295778406e-06
4.970051551343067,1.9418681010314216,4.605818596388007,1.573605025409683,4.172257823299906,1.9948853605660408,3.417926034580044e-05
3.803295799018899,3.532857513571529,1.8181093295711217,2.2310130855194097,4.110646612054109,1.8554946378890016,0.0064590196187194
2.885130992800605,4.414979490506983,2.669161459662865,3.670498743868104,2.4673615230204264,3.9668989329836575,0.3916654967638052
1.592749564510643,3.523869764642365,2.135482719217676,3.036042769314307,2.277455696793083,2.508201984726087,0.1677763600496893
3.577353142186049,2.853078960108318,3.846959700756983,1.1347305023245866,1.276561048835394,4.504363417351845,0.2307049666511189
1.839511671424082,4.033252362720873,2.087507139007064,3.4993417652832743,4.814101688373678,4.838834408911116,0.167929723122382
2.5037290989868644,2.95247552634666,4.332588584305896,1.7031894871548583,2.6842311288517235,4.095477775493444,0.0182293331282943
2.6034778367807503,1.9489814303904145,2.597237039632793,4.766089072403087,3.687395537630839,3.869937438615137,0.9463582157943902
4.049866433546615,4.786701421885461,3.214240716992248,4.904274041407281,1.58142380532127,4.124224730070433,1.216208687721992
2.746360685931477,2.123019678111707,1.8338004792842264,1.015454750901732,2.677485821456106,3.0555776769373257,0.0954397660803944
1.9138921365203452,2.927177063376169,1.0999980766697606,1.4629562392470996,2.751630393080284,3.3560480084741853,0.3149246566197785
1.4545753678880793,4.525025246313618,2.6523092044380085,2.9953593619708214,3.030527782257122,3.3780232317999066,0.0399591862207782
4.201508296571456,1.7184564368435915,4.048993376910802,3.5086702914402896,4.060286233025721,4.497606344663609,0.701296002750787
3.099121073074903,2.207170865837944,2.3630990463817034,2.912750936062236,1.3387142306758082,4.715819548990664,1.864120096532457
3.1046628651312966,2.5352365580288154,4.081755061626511,1.3968160277338817,2.389756616544696,1.1062580718586763,3.4805448563157695e-07
3.713147206831376,1.3404208921222396,4.834337644027597,3.1141707852829925,2.3374266895500098,3.9314841585195537,1.0776087750307273
2.7134431299695123,4.966025914626913,1.1927116653786234,4.943253435429247,2.155053308754801,2.914661683094246,1.118830805773059
3.30512687173858,4.141879537716978,1.1905370447362742,3.559771587911201,2.533341847039616,3.0374182223203032,1.0409576884607346
3.794663644861004,3.6450020205277873,2.8277969889488745,3.498481878263397,1.3541976366903763,3.74758858314308,1.308617357497344
2.4487666737934397,3.074754222727344,4.673597215091043,1.5631742930227892,3.078441409493756,2.3772246450687957,1.655173800215628e-05
3.819623643242493,1.43349909813851,4.86710199549082,2.5074982703825905,4.962395827315227,1.3392921839983265,0.0001272339171822
3.5104094129792185,2.5548414568820776,2.037427828088473,3.93857469837347,3.556307000511405,4.612445381902938,1.2670995885064256
4.979693139817796,4.968227745426073,2.992201103653392,3.0698220503506244,2.9451089289993044,4.678730037794007,0.2362428854723106
4.339157423154247,1.410530059905177,1.8731163171566092,4.339306991937722,3.954407004972398,2.515148257988235,1.6659375301358683
1.2240116865738195,3.207702773513717,3.940726484394452,4.927554011590203,4.463716156149566,1.3555343415743564,0.0002624879778971
3.9724129881362096,1.173876846250368,2.4049812494566805,1.16646921484698,3.78014891927551,2.5451624796077943,0.109125405974362
2.099760689825576,2.706864665400311,2.4989042980361607,1.612823336582888,4.756051984190497,2.433880097623582,0.0005792932907554
2.6765129212426286,3.471060163731781,2.2256381905772638,4.994049424718945,2.015147523673141,1.3773437522955765,0.2783952151051287
1.929037618082717,4.52147383177387,4.975226494704562,3.3351710524968587,1.5660417124366033,2.491723906618355,0.0278165867307658
1.3107188580155773,1.2704412092456243,1.312546105366414,3.3267625179605997,1.40669402621791,4.442708870740352,1.118364801794202
1.2800893740442914,3.8440421002194016,1.643024567036563,1.0877723895454672,3.511458346541342,1.50807530910485,1.7211660563588068e-06
4.553030845030564,1.3855337891847517,1.476168152267395,2.337837699697645,2.184998898613034,2.560070449685562,2.157839126033926
3.01788400305533,1.448462013096664,2.3608733219979268,3.105164271387275,4.140713482024674,3.641809959494117,0.862789333861544
2.997099352029109,4.825168561526516,3.7799643083539647,1.3295485454543448,3.9679163150591794,4.989315230180335,5.478061520014724e-05
2.102406551970795,4.459626175184319,2.9104002792986967,4.140618195724094,1.9902916270038808,1.641042471449175,0.0469504965414509
2.075542493404997,4.736561438402382,2.60860453612131,4.992927744726633,1.6471406592757272,4.69475225119232,0.8710933274405451
4.737016555948808,1.704476348690172,3.712359616675316,3.398627658873512,4.49843066385893,2.206046779860676,0.1063419472279707
1.4252307128728812,4.523343174005795,1.4902710789150555,1.1350959257551958,2.4065564753444946,3.1728524217084115,0.015763129110333
1.423062212458635,4.6597859837794005,2.013158313182284,3.649851890033338,4.067040559656823,3.1829190152001106,0.0533261586548004
3.306060435856074,3.954614954025783,4.342135346548773,3.858986422029989,3.438549691759159,1.0498126761237343,1.547481799142869e-06
2.744072496301996,2.529996104291065,1.4987138213913709,2.487104201985173,1.6798933620570762,3.6812308554957434,1.3685135113139626
2.141550336628114,1.2559680667414383,1.090092134583584,1.0459600093260608,3.073989149430049,2.5616999269741845,0.4452152984992248
2.435144167173601,2.9620330925229164,3.051729441595954,2.725330892652647,1.3350558269425292,4.634954901588028,0.936728438810404
2.5054405533272592,4.223987836101573,2.7196862230322574,3.8444220251219567,1.694459209152141,3.218257085952954,0.519510164001038
3.3130385179524304,4.156932163288157,4.938225141028363,1.0890106443360787,1.245719853226522,4.355967815361884,0.0151029937784367
1.792965347870295,3.6532355044378098,2.3157828409610426,2.331817991091377,4.682162359575324,3.37817549245935,0.01174055429116
1.3241460115634678,1.4757529595389758,2.0743441294990497,1.5113508240803588,4.679156710665065,2.4129126838812787,0.0260670105013026
2.801038338734024,3.1425306550764094,1.7755771596132353,4.484928545780153,3.90882295544902,2.9236264984295763,0.5307972356212748
4.580368697548325,4.89526047869092,2.218273510436472,4.806416567693894,4.708240454600272,3.1378640739367056,0.1544050378204393
2.837310380772428,1.742092525161854,4.961832353067323,3.1369038651370587,1.508351471178491,1.5052229567256852,0.1793448407844656
1.768938789747891,2.420078494499496,1.946784325119696,1.8633420410362629,1.1835324029955232,3.120067632952776,0.6779135094546219
1.0019616175740516,3.4142428467302213,1.227760732200375,3.940177319541913,3.6794607762863953,1.4309336010260667,0.06498046901219
3.472747457752932,4.3010669509567,4.365189460280298,2.2009608522252657,3.4847822809803395,1.6882416665366111,7.828010205150906e-08
1.6510900127322694,2.3734538853007603,2.8327154013675573,1.4799164073495628,3.9673920980976463,3.7972397314973776,0.014333216995404
1.343925157882128,4.695884151601405,2.5051370204859835,4.744770674115367,4.211836871148499,1.9883669507680404,0.0070395501885234
3.1594456856108413,1.2774304997330503,2.820887787925967,4.539604578270643,4.396654994834758,3.5679886557337683,1.1879746788516332
3.415853512511747,4.360055540734423,3.7760355097976417,3.8029642939807657,4.803689337705034,2.3056933923675573,0.0004134372214479
4.849359087961874,4.70883095220788,1.97641817657041,4.748994899189553,1.776752401353528,1.422515715207339,0.4194277150786885
3.1464819556587718,1.970830107638911,2.3496385631245698,1.0048817996165125,4.717795947112691,2.763668155336525,0.0012061263030364
1.863329047531893,2.7581412369355296,2.5137041059189738,3.363373347489274,2.827838025053878,4.556176804004142,0.5183810410569856
4.404555613655111,4.059311915959563,2.991453147911872,3.5942448682823525,2.782637736018955,2.3170740437234434,0.0761749711675111
2.703309991759843,4.9339506867100855,1.4756166374070123,2.9642663377812872,1.214177981184832,4.560723374465324,1.4057829341238632
3.274132449222876,1.5500666096283968,4.8271378067154656,4.6563172754038575,2.4797771617621174,2.186932265283968,0.5293751053729623
2.319350578850121,1.2659452528638413,4.53775549102112,1.0254424184529394,3.3550918845174813,1.066537906435359,5.151311038977764e-08
3.286514164314886,1.775690390565257,2.5366916405037685,2.727132480480559,2.5656358159999386,3.4743535408788424,0.9705783481636197
2.3309279158594585,1.820511276776044,1.4108340508583956,2.456204373647988,1.9363234052562277,2.463593320516668,1.0246759954439608
1.6148229943259729,3.183199412377248,4.147077426858653,2.204314189499107,3.079911574267917,3.9974396202069777,0.0160043606697452
1.4621803165751346,3.8812521613229816,4.82683886166916,4.962108002602106,1.2615449334993727,3.369759920049588,0.3557615789131672
2.2926947405761045,3.547381122661247,3.87122317788549,4.1356503636107576,3.032839910401487,1.9512963540031096,0.0131500823506134
2.426428710094209,3.3513061833841955,2.7596138220805355,3.263585495596931,1.3304070180435614,1.2416356335067005,0.1164875228464588
3.830013143694748,3.1596232090982874,3.68848378628698,4.960400319164961,4.123657292670906,2.446115222405012,0.0729607856392313
3.1400893524556666,4.317890399457784,4.933597396636406,3.8445497233859633,1.9807580677085528,1.4169708069032136,0.001358405980352
3.237730079698615,4.340567643404837,1.6571742124139286,1.0230773637550374,2.206080033689197,4.628883812808891,0.1135004683456428
1.1612063294335968,2.8181395418550625,2.8214327214657917,3.4802125559135737,4.4608585663245055,2.5432282779230584,0.0211120475003975
3.94332552159189,4.099245755276854,4.491391792428383,4.05945059563869,4.907914693749277,3.601855044381688,0.0081643784394293
4.133013639128341,1.7798316003324,3.196457068785308,1.4890897708349722,1.125823468044021,1.6200406596121169,0.2905340408993163
3.2493166360079515,2.5796043176096437,1.6793872546968522,2.0618254804251026,2.613143223214102,1.4875992135561869,0.081070985908802
3.0149425500086817,2.20632056298913,2.619918554841412,2.591829770149858,1.921739235846012,1.6263826630502345,0.2161747472535601
4.6330699033233,4.058735309202472,3.1057169125076363,1.276808613596396,2.5219161813322284,3.063477812874515,0.0013685368011823
4.4178134228552,1.3126675978661655,1.4944595435121035,1.0122305058134828,3.1510873020469106,3.574955896464484,0.8004377057306633
2.8153157891974514,4.253237958391416,4.9246719634146086,3.5623738699838574,1.3997028093451038,4.586810939987739,0.4680530534294793
1.616227343222321,1.416963578310558,4.272538856085882,1.7756197198508392,3.22508151213555,3.5013727901963443,0.0699207352612019
3.3671785488581154,1.1061516797888915,1.2388595599388117,3.1753321273519948,2.417587035412058,2.751818504556636,2.3046438476904534
2.4140993331769933,3.990597781093435,1.828934479684828,3.3644080625753965,3.223252308853497,3.261570858620592,0.2829383257970159
3.17234895251064,2.160239593871335,2.238971756942041,3.045199543198582,4.470042596286603,1.1920132855330563,0.0082159831489298
1.938654262192261,1.6600072214394896,3.7857154814436167,4.028533400712727,4.783302471951995,2.430311228739068,0.0899700445488955
1.0655948015867138,3.809202664897181,2.3375356000294683,3.2562721965673864,2.7461669518340424,1.720382481280592,0.0135501290693018
2.27311855320539,2.1532988428216067,2.8653002578401203,1.5134194508122767,2.0109788808209075,2.8133955569499585,0.1233335594413946
2.895483658941107,2.51079954262042,1.3941343843055385,4.427072267552823,3.994769883277776,1.6185624091694977,0.4113461891254351
1.0360869192113125,4.05351486429378,2.571211126549482,3.4774529939008065,1.496283464521245,3.656254585299855,0.3038867495226734
2.5571505373630274,2.368799634508523,4.430510930423964,2.459741700138558,3.745481021004404,3.5468727662021924,0.0282481554315146
3.989273238107196,1.8418008257412877,3.624614192671105,2.7630324809314604,4.671116375130559,3.831352333685162,0.2096992260530339
3.814806939806017,4.309383918773593,3.1612062518372843,2.906679822408315,2.7305062993793205,3.1009862763573217,0.0615492894403304
1.9190054217482129,1.6493888553208094,1.3828947121362547,3.250839156706981,4.9396359117112,4.119297318152656,0.8273182777060388
3.1459016106914057,2.180201765525174,1.1793684927260828,2.292423506132297,1.9465636096475565,4.451168606038705,1.9262839616731908
2.047836949182891,4.674583481678384,3.3763749102352896,4.034653815876474,3.05120414546228,4.244044906330364,0.1229932613220663
3.2108100288295613,2.272272109506966,3.001100739192301,2.529386781830339,4.9166378150095,1.7954649163354943,0.0019968061027557
4.166635527067908,4.381905179828117,2.214098462764992,1.978963333250772,1.5751244393693615,2.021370461702836,0.0913428549480334
3.0617027924745366,1.06754554213749,3.2515897915327754,2.344022864724104,2.600704485657657,4.21008966397279,1.2265241039146169
2.739452522230537,1.9538965332016245,2.309971039183038,4.870335586098091,2.828756405609018,3.159596300350548,1.1949128249511072
4.096405831432125,1.8162953551695349,3.219622297752353,3.23581869527503,3.9065851514284513,4.458319698351368,0.8407628875130245
3.341935244103467,4.631010442774471,2.381729086081709,1.1672049174633266,2.3418677925988813,1.3750766775236176,3.424394413529916e-07
1.0080088314275262,2.049871618627711,4.958402204002001,2.6348857472484952,4.9561144481367485,4.957369817977689,0.021310564093844
2.275807725384537,3.559085333209784,3.0034409249069176,3.78232334821537,1.0297034113499044,3.1771074892555173,0.91061926506277
4.7134626243056506,1.542563835384949,2.778938077174898,4.10112272626116,1.6514881091293725,1.369343216631707,1.3361709842601996
4.80478741416303,4.976755748525743,3.375489571744253,4.701677564186825,2.8345816029646533,2.062534304997194,0.035408605314967
1.6644856484518122,2.863311132003455,4.396089069123374,2.103374517458483,4.598091670269849,3.61443343185877,0.0008222356521494
3.673088229349119,3.1611627360315744,4.972984593330087,4.2755000781176005,4.127594011163741,3.2158028452275733,0.0327666675341949
1.1962428795626532,3.51430061381755,4.500353728117714,1.5681613351383117,3.8714062328459047,2.0248487321597564,5.0511322551790994e-09
3.275123225239686,1.6144947078251022,1.5129508069615305,2.7997883436622497,4.609431312426055,4.875103570774936,1.4354214184681846
3.8243384474367663,2.5835105682286965,2.343510146511064,1.7044207048543991,3.487949755798835,4.4056023969908935,0.2297100286713882
1.0552355928003023,4.308635272937519,2.288962369453237,1.887174942045564,1.4965091937224066,1.4616270177167427,0.0050070075319374
1.3066787213536144,1.1979298939024758,1.372082691774919,4.179387784411723,4.458032975704619,4.19864047716197,0.8606343361296956
1.3340717787940983,3.297905247025939,2.252483794252643,2.548850927943555,4.48337913818113,4.126409126273741,0.0562285519778953
2.142721063629395,2.681257878102655,1.7872918250840004,4.924050972860158,1.1014086614014311,3.4808138036716154,1.5747983853693313
1.4836247420130817,1.551137539087688,1.2161174114486113,1.059100411673025,3.760907097845599,3.6807610745025703,0.2404133503802326
4.356706227123958,3.2307901696385457,2.493465121232674,1.8642621127000685,1.6853572105588834,3.611748414371719,0.5800175233837235
3.2892175369570245,3.056951287348773,1.6074046014917671,1.2258378339586065,1.430923339129261,2.4501122434462426,0.3165093615231269
3.783229688712724,1.4149494024225548,4.698075310125935,1.4239207516568513,3.9588017301678353,4.790399277485999,0.0798611888525383
2.8607250994912543,3.841369962317239,1.5969781750382357,1.2906907161507246,4.94478134449551,1.216407152525541,1.1626373919883213e-08
1.2595987216997535,2.078081167684769,4.042359188519605,4.262147221594242,4.559175522164712,4.969076980887035,0.2064814808811512
1.4222472217367097,1.1208892086586046,3.840643407408037,1.1085245027337334,1.156978875841705,3.4215722356471163,0.3825360985847527
1.189723218092977,1.588887383969495,2.0769016850157467,3.2402224474793218,1.559319422374691,2.9014789538354564,0.688245195530006
4.627864855006656,3.2191030277269146,3.669462097058696,2.504086766184899,4.641882266030216,2.436925691976864,0.0005794955493077
2.883582803553036,2.230652792695003,3.4064740642254363,4.017602937474045,4.258140972278133,3.7931876845902,0.3450240122775408
3.688692175056573,4.13833198207943,3.909861409513267,3.324404467891836,2.9804245132578724,1.2920291349443604,4.907729723304331e-05
3.443840313666221,1.9784699338087628,3.7853152165402624,2.23738920741842,4.768390704822606,2.3804343881886894,0.0042174787165546
4.4920565708913,1.3519402595407826,3.486988320984038,3.9182509219798822,2.149539048591916,1.3695849925044197,0.6797744808070476
3.577278368593924,3.693698090884291,2.049899353167831,2.035270022718541,3.3796916399400296,2.750104304980766,0.0369817692370326
4.232585917754022,1.9940237378755985,2.9327150736619867,2.766870033699232,3.6524381081950814,3.9099094939806456,0.5876918336249896
4.284631641898686,2.501970118593113,4.899485215551921,1.00080240082502,4.147101517057233,4.844434497294284,0.0001197164044686
1.2712603563284124,1.2455001701333432,3.457594427807401,2.8182953542850644,4.028461059344029,2.296844168164289,0.0871593709843664
4.738882865943753,1.4261121854646537,1.4536500896881002,2.1372468445367865,1.5411862666615024,2.0913009730927183,2.3186384528651613
1.229472137643396,1.4149864649659296,2.055336831462629,3.828090354145423,3.1276875933914097,4.745877789067992,0.7452059061193751
1.14644156447199,2.4511581569692904,2.641384295168183,3.627066152862306,4.695810722219912,3.877117176722644,0.1319536743955133
3.311893604406794,3.997922482654071,2.1822675917625505,4.722197510902273,1.812975770436988,2.2309681473828404,0.7379483671021709
4.928331460565317,4.146285505004298,2.1744930874463746,4.366936054866858,3.633184175521693,1.5874940010828782,0.0437112024654088
4.390887730956125,4.6033681205234505,1.4701744910679992,4.432384925537434,1.157773819024222,1.0643673630130377,0.8341412283110768
3.838667213224747,1.406083084664966,4.772559945935752,3.0533314233515343,1.7892679313487414,2.295514231342916,0.692131632850817
1.4307087983077125,4.723959696397893,1.4662810351842883,3.0512799142015643,1.7857143810736278,1.501273399808453,0.0961337098016084
4.458802312395148,2.14363510116832,4.469225634082941,1.131988666281022,4.851055540421774,1.7668647051944897,3.611251940808287e-10
2.0716765298695266,4.68438724876588,1.2466285542589306,2.5332387528048708,4.351023788180104,3.493450237462012,0.1173309031983174
4.819614284515996,1.79623850853744,1.3276097952461852,3.740037002180498,3.439495250091039,4.180670606838431,2.852281591497375
1.2613165534698505,4.070562163729842,2.6332797220430697,3.531279654917888,1.8528983895464712,2.015570798250759,0.0774374484455359
2.423969689680796,4.732433810839973,2.426910368390663,1.685348696630113,1.3361993766954434,3.3191372243594714,0.1559799521656671
4.390774566911108,3.507004072936251,4.19361002428145,2.0783406431941884,2.289745117256364,1.498030679822389,8.813180623620654e-05
3.3945028114552778,4.049474419691324,4.565872589062336,3.976088809445247,2.1259322492119264,3.067890312757071,0.1353059404092802
2.185389247602253,1.0809056162312376,2.021279243156981,4.369040346949877,1.0785351634988554,2.474161548979415,1.7573466796787267
2.8102597672337177,2.2271013888573714,3.682443774473324,2.755256444778853,3.5548527784258166,1.7608679781256935,0.006902884825041
4.082435174857746,2.491540827738953,2.452752422254517,2.10053332252516,4.091077985130134,1.241502277468041,0.0002801182442134
2.770329460629794,1.687035793709082,2.1943531204902085,2.6659466789852018,4.8993629341925065,2.764641712088154,0.2364886088740131
2.362720459746561,3.86363237257237,2.6952471809624425,3.8874933827834384,4.827108515715838,2.5480559298405976,0.0147753019825602
