E_n,d,k,h,v
1.6287040835422189,3.022489087691635,3.148048123431989,3.1673071409304403,185.83722645745743
2.8130236794246084,2.1813499396769105,2.552695393952579,1.1692285243939555,367.2260906029732
1.3263652811724709,1.6307147068950585,3.3616664220083003,4.198678316661609,35.487139949574
3.757507838985951,1.897855630736676,4.622940729909278,1.682148078434209,467.4016125191466
4.090343535595448,3.4200546983469406,2.304038064656973,3.9027089732737137,354.9435064451614
4.383636011584973,2.043946792076753,3.1320118875712475,2.4391954257970583,295.50193360044807
1.7844255284287809,2.6848106288610096,3.3805437781240704,1.317847920696754,414.6263298484336
4.282665942977138,2.803594998721424,4.628293495203663,1.5943233699806485,1228.002062025794
2.60695736358637,2.568934314278136,1.5788932857608855,2.155210400063696,158.38457948989463
3.789342555300159,2.228567484314775,1.7926612272502562,4.224888765993919,100.34789269441416
1.754099665845407,4.203773809274333,3.7299035721807767,1.6682509362609963,870.9215504448237
1.482810625286933,2.3976531499433604,2.534626354534952,4.439146191523976,61.16215324578142
1.6495888953799231,3.720713690503375,1.8559595263139048,1.870403615290628,284.7549359240176
2.358674032538067,1.618173442836369,3.406381043307705,4.802294263491849,55.0519095293472
2.402978192314213,4.17454454766485,4.031424615770122,2.629801367410016,806.7026613224905
2.549294757590234,1.0741893204392094,4.523000369794023,1.643550750583692,101.7267293920188
3.8507219884800223,3.3843148761386668,3.969843771726424,4.098275366507102,536.8659188781414
1.016505215856347,1.5335752251195216,3.7412341538226506,2.4457800131375915,45.95440442876137
2.0252458060479976,4.643561722109986,1.102954296127026,3.235476888301705,187.07220504737737
2.006909281025058,1.7825443730929045,3.1447933246082416,3.5847668980911043,70.29905595461874
3.3081947391470994,3.284371760520782,3.183924206084116,1.938511653346434,736.5459638861992
4.866338462905914,4.8001931747831215,4.515293622523266,4.27914205396425,1486.8217275107272
4.391714430806301,3.4399275376635914,3.4635414904560355,3.3141205951242085,682.4873906353833
2.4763952696666025,2.1014285651487628,3.259721418061784,3.0828606885641805,145.306713053201
3.5451968966839784,4.556381785639847,4.283944967703675,4.850633445380575,816.8378713425958
2.956090280695118,3.694930026262958,1.7409399831584036,1.43017880605748,617.3528476013677
4.638225111346951,3.660382452828284,2.572156546065481,3.877967434113688,517.9738748228856
3.001931664321257,3.930169060195787,2.7169047900532064,1.7506078500796691,904.312800837938
3.790999157173605,1.9626650928557563,3.15347965839269,4.246908607432635,136.26146922354948
3.716633589849384,3.335386915057968,4.453449756034566,3.817567037098293,606.1246381059187
2.8766211183922428,1.98291554819862,1.4307059885160105,3.1469474799873813,64.61924280786063
2.851408807033656,1.4796376244290568,2.6429196869495444,2.7178492775585403,76.28491738399052
1.1299684789831916,1.869205364924667,2.2482474427793493,3.367596902638429,33.12182339768621
2.897846768371616,4.024225259556605,4.499925495011789,2.499219049238265,1061.8198686515218
2.696281365554829,4.084984695533871,2.020090341619897,1.025369995213194,1113.8998084043076
3.362959357409122,3.502798403927124,4.850852029815215,3.269828938817079,769.227431128945
4.427951901933863,2.8584746338141844,2.7854598967267825,2.517897874537356,502.9678701177628
3.850063728483129,1.2989593414254743,4.572574480982066,2.1895974392796385,170.47684880533748
2.078264388676549,3.075501749268749,2.949476068058837,2.167113236887471,336.20633203118496
1.096401085141654,2.1818351288447078,3.660896267109941,3.337242490537948,71.94868141527873
4.271949268661217,1.0686899290203722,2.848707364409424,3.357196808542412,52.02480018602471
4.996658949884346,3.3615764285547893,2.824978660597805,4.189510397221445,478.439965106864
1.2881618277925422,4.518630440348277,2.34928205673654,4.80232099766304,161.6880460205588
2.3123530642539545,4.604096324593133,3.9177070645097856,1.8937691935299927,1274.2590423958757
4.27893648361931,4.834204181193111,2.415448341435032,3.1019368513331145,978.4992220612972
4.458917328294636,1.8180283680595952,1.4542546794429323,4.682841802724147,57.51373589515012
2.261208687123649,1.6010588414458975,2.8776972052491527,4.071703313558945,51.479469797506624
2.443089076965274,1.910373917884232,2.170645000042894,2.5188023729813995,96.55630428031228
1.6545073568777355,4.287894379923186,3.151227710132904,3.942519745207792,305.5432084427917
4.911577634927212,1.3585652470807117,4.316644316974229,4.826977362897747,101.87388815489813
1.1198471833314576,1.4653704525977838,2.5298907610887444,3.460096664893862,22.094136039054632
1.4342076349942996,4.364247051690194,3.7417115654526487,4.279246391202616,300.1536035824739
1.2266493771386058,1.946675582303905,2.025662558944849,2.613936411181168,45.267817061960905
3.8158964169501615,3.034413732998496,3.019953062035932,3.573613118538606,373.12013926765513
4.032585394746379,4.6865789007818055,4.118380630353764,1.8871070221019453,2429.043289992234
1.4671642001598064,2.534342444473486,4.700712939898468,3.712007688863574,149.95952054905823
4.614500574827226,4.60041756457706,1.3945626913318718,4.112942726088439,416.11603804888017
3.2132827071045558,2.338336241299446,1.4117894280315908,3.462968528182339,90.01069251861972
3.4762929072942805,4.400129700592797,4.022018196581945,3.336833148908549,1019.4518599715732
2.79223391421015,3.1030893519611222,1.64521307554203,4.138977445338428,134.30102167414077
1.801735783366356,1.6120764770970273,4.655511240543788,1.917924171702753,142.82630364997777
2.9533178907784814,3.412727907536592,4.95484925384161,2.9445852746530057,727.3269806198385
3.234741576576593,4.192983599895619,2.604287200701478,3.858190741211904,482.3929633639335
3.120833133594707,3.426929708768063,1.1835391803846336,2.734636169497474,199.33056196756004
1.6629793662085717,1.2361141185145104,4.126087821988966,1.227812548955041,107.30507391115076
3.112709313006815,1.0489835094794615,4.637144347386839,4.556647228802872,43.80169923421945
2.430318876508681,2.171475995365081,4.396753926128005,3.1954418081747837,198.14560176122745
3.915343101062463,4.614352737171533,2.766740432814835,4.709434925514434,615.4614940331985
2.260813194185741,1.084298430701352,2.2292579531750234,2.4946040001551166,29.849077379890588
3.4720796509451888,3.6017644253747148,4.216100818416109,4.38778965934543,543.8702949102827
1.8567832613893056,1.061045055299151,1.1670441257116448,2.120737553255632,14.455698383864666
2.230785646737174,2.972905731618049,1.664922523162932,3.5313149412960643,116.81202659971603
4.269574562738994,4.63775570821997,1.8014875042141,2.898651239210656,717.2086070127242
1.4743886286643075,4.770677157004834,2.790353359360108,1.4434748227959004,815.139395826023
2.610026223157306,4.482670510552212,2.256498930172037,3.659797942627283,406.3557358066834
3.0933674578827794,3.2213716391981504,3.363094031631688,3.657882728456416,370.8790232993404
4.324135785398807,3.6167584749554624,2.386784376547407,4.803179360376136,353.2096697893904
3.713693778989768,2.8034143039089874,3.371939944223923,4.836294255503942,255.7158444204941
4.090036625941059,2.06578478377557,2.263618315716412,1.3507995488259867,367.5526022160092
2.1679539175244416,2.587765786490336,1.3436949136068752,4.280256981857846,57.27177888383376
4.745994430919497,2.373207126618889,2.7079154710209346,3.2733553284037087,277.8755454292231
4.527022263622953,2.0119123433386674,4.349944469635186,3.143875164176637,318.6097226440022
1.315661456422899,2.9842578956788564,1.2464751201717688,1.0957078920566143,167.50028240116507
1.138891381203885,3.331378523538778,3.528456122831144,1.9848044893642,282.3625668974577
2.258912166060893,1.227287634300692,2.637913004629118,1.5841195947770057,71.19908759650123
3.509526516112481,3.079885149110284,1.8378384228819225,2.414898305097737,318.3727697181887
3.694292449848897,2.603872440143704,2.927742459274024,2.125262774643636,433.6114902778475
2.4985587864418752,2.753471789880115,4.8151505081796735,1.1649439054140052,983.9330568716904
1.7619435947153597,3.0541046552016167,3.2013106659832724,3.40277307963966,194.29629912986863
4.702325195289094,2.0400837763222466,2.418639299757286,4.1696502634080375,142.6559874838452
3.598666663916749,4.144497578466783,1.1766292126403242,3.990396423505453,229.0439629699229
4.823163807941725,3.430827335258081,3.77063126843283,2.419490600831883,1111.8078209265525
2.079073770250782,2.5538262105858025,3.826591295621362,1.6432122613654117,396.8083986355449
4.028518069582762,4.344122028004765,4.023032256211199,4.973969837886434,772.697629333854
3.028302048298813,1.392879170097165,1.208963067060591,2.910174980662675,30.67113678471792
1.3389131529855534,4.57326203411163,1.1884205886222134,1.779025231448113,235.07286646755887
4.901143420262562,3.700770006678999,1.3889638468920626,2.3640299254811428,495.5978783345832
3.785987616544044,4.423310624179058,2.307149313085606,1.713815196323754,1253.1286020352422
3.690565019715907,1.9911576695466748,1.9374160756197831,4.815380448193588,73.97863620420321
1.7324688022134742,4.083348513444139,2.758182494161705,2.697609447484698,371.1522584308073
1.649296375457964,1.3951399735247318,4.618180971659204,1.63024368309192,114.27797987078876
2.2452162999976646,1.787582012318128,1.2765830091054746,2.365321125450436,48.65852629630349
2.812357357192944,2.626935259628258,4.763545919961426,2.193438791946204,529.64386256616
3.773892600963298,2.547912114807908,1.834332314498344,4.106551714036474,137.52099592827983
2.3846745380583165,1.0813386728801726,3.418390184749519,4.017159993975286,29.81706919213264
1.9407252996862203,3.2664533594779948,4.951983990704675,2.8330194089314715,454.83778556693983
1.135249296087825,3.078266327379674,3.149045999128331,2.06273156623262,206.3715274264114
2.470015017644491,4.947321430901814,4.439543435456402,4.082283208561581,826.1994317520447
2.1380422604507547,3.0822524146317134,3.1029476518034897,1.6932215388902594,467.7601463713869
1.177735685468821,2.104222387211445,1.5531575130988653,3.2936774819627392,30.901204152908957
2.256063677864838,2.543611707644478,4.2047749882354015,1.3008423495469263,592.8993048335321
4.206744613353857,2.111132359967751,4.9996285854092495,4.597738927492628,256.20073549125806
1.203901161195022,2.251428321034366,3.282205879256988,2.009130369697966,125.2779527521729
2.154994067274996,2.291530529937882,2.209979599924789,1.9357584818093605,162.34702410544566
2.606565884752217,3.011109295310045,1.2080608366337215,4.429682667092065,80.99305861744436
1.9314403691523387,4.321946392191856,4.223784625184346,1.0394394622996312,1842.2666239429573
1.4803933503693465,4.69179532561983,3.214844916308145,4.110990555891116,320.2422692523157
2.595860096993676,1.9246770706020917,4.945304437935942,2.3428613329340227,255.06645081214185
4.302053172193947,2.146987010078447,2.604419925715359,3.828429432439464,169.5254221481616
2.305348785349476,3.968128939845305,3.961282728923652,4.373797883956085,413.1380415038021
3.2831282178508068,4.975023955382428,3.721039793417244,2.898195758652991,1311.0663119950575
2.256444874903884,1.9666979221634584,1.9089278785414048,4.042776030338667,51.78688019369712
2.5898487423501173,4.363295497228027,4.480165875160157,3.3438326943583747,830.1624205743478
3.641464041535755,2.709302526102344,2.3357172082853555,1.7127407729741329,458.0675400167162
4.181363009548117,2.638531692091095,3.022696102523593,2.142425490047648,516.1086359508402
3.8423916561938274,4.448461805847842,2.235169270963253,3.7427611314537295,570.6233436349768
3.4937647283412367,3.244718852245372,3.60032770661917,1.947339062860089,854.5906190337338
3.6547514256609097,4.878382758324522,4.059528100861032,2.893680824258581,1533.3608764911885
3.958184363827581,4.619601843752103,2.491654707056553,2.9260116285582005,903.9133172588954
1.4468146021523514,2.910761903657773,2.726050273462129,1.8206945040874116,230.63907691650644
3.3971169799441703,4.512994014207187,1.548347951523732,3.680417860909791,365.7811452329555
3.949715036345602,3.1400891193614835,2.3822585821117457,3.5771904822227927,325.91654592409367
3.1535681702653227,4.629015300616977,2.1908973101393667,4.356484646919246,427.0464878342234
2.400762589780789,1.108253556374812,2.6262031233756096,3.19589664638543,30.448992959568777
4.769880294417483,1.956186872694699,2.121979713473572,4.856381291144055,100.2227868329714
1.5486673154585846,1.5008446716897432,1.9636005046237897,2.9304026469616007,29.37415141874101
3.743223385104911,2.5928789486552084,2.5548983646429746,4.593035750345116,175.91136371107464
4.924757759862768,3.605622518801208,2.5584908659600263,3.450833317774219,596.5064450473415
1.172869402026064,1.3933934092046347,4.260159135635048,4.559054898943437,26.739792005279742
4.916334199561844,4.195619177075221,2.7278007481512883,3.416991894861177,868.1846050994069
3.593795824965564,4.265764274704866,4.1176674809954985,4.64762808859609,728.076266187814
3.6906672752119607,3.390997086978998,4.920706923704611,1.874893846329877,1399.6530893754943
4.740897056335091,3.031839732462932,1.5527282982118606,1.2100958267920263,702.6815882299551
2.154022487946844,3.6618718425782446,4.215574334872059,4.67268947115379,327.4584562924074
2.6168422247302456,2.527910024672817,2.133781399530989,3.5320804592257766,126.94919873919416
3.315431515890836,1.6040234704024603,1.841687380092898,3.377845455880025,58.4450183472782
4.899832129728728,3.97339930724999,4.718533801318992,1.3565261319932596,3381.383232301329
2.3890741441679126,1.3070950305120783,1.0549302565980825,4.183010588406413,12.935660350046874
4.252302405588395,2.499029328710617,1.8782933604153216,3.0329871086283293,206.66625570520023
2.0688535348692008,4.504023247013155,4.171477688823673,1.3990552634900415,1572.5190378343448
1.0704108706172613,1.4094966130558837,4.2590957585169615,1.326016868910385,85.83349641231163
4.616080186988215,1.0875963110746945,1.0549004525599686,2.338688971188568,30.949787480524776
2.6346709664587875,4.845980937735904,2.410434310837573,4.993538131501501,375.30692904048
4.172216042501914,2.845098968814824,1.2264745013921976,4.218081054448707,123.3999579935517
2.5310090126906992,4.01133303013826,2.486937558793893,2.6835275924838022,474.2854602076204
3.9452651004561,2.7859383384094447,2.3686444230740067,1.6980014759540731,536.7732456748063
1.4536008436709555,3.4180847194367625,2.64793057568498,1.394172140566036,405.3319801315791
3.4506257200620545,1.6392819440868136,4.310174810810548,4.098091881207438,122.554206697817
4.552401666265054,3.097759479653945,2.0213331304150413,2.339901603675319,474.2268355758836
3.3123255900267576,3.979377235706204,4.058527226288978,3.2549653831261938,821.8549890048728
4.6251922492259165,2.968044004411672,1.157972194079571,4.474653250649732,132.50097334960515
3.680216774204737,2.2616959268872443,3.524422331657689,4.263604789571521,195.5521968859352
4.937002081574707,1.443618090595023,2.6155079808968305,1.104642262049138,306.1344473447967
2.173731070362744,1.4327977317569616,2.5079219968629034,3.5208175305946665,39.94440481034077
3.87749474170584,4.218026683998644,3.160172618374189,2.3823776963051952,1149.952544182748
2.660926762048779,4.077922198100548,2.8865131767284877,2.0042960903855342,800.815226054821
1.428451844932352,3.479049351822623,2.3730738091825967,1.6869544921819415,305.6360134371945
2.5720588998036478,1.0678713898566636,4.853845836927286,4.889749677197952,36.58710340963874
2.719316886631137,3.856017077626909,2.755712530439763,1.815404725256618,771.2728262415045
3.017060351419768,3.4090547144236343,1.1241565620244578,4.054768644267914,122.15817203380328
3.996290680088314,2.82081747552237,1.6488273345309494,3.3626829630780004,195.93235581503143
3.280858561610228,3.2901297688037663,4.901911691162677,1.2616766988091062,1733.9670015414258
3.418131856891012,2.901839306434342,3.5101873658829787,1.5693645094156627,809.0062296908334
3.104179493523534,4.312080106331961,4.220184933719459,2.039425137120032,1500.9079045792446
3.7821176379648063,3.9076317980436017,4.294751067428367,3.725758721694145,836.5568051243596
3.944502836786965,1.2557309669413286,2.5002841491079573,2.3594541475602315,82.82723641335132
1.6782052687658453,2.6216930542086523,3.0353349212041416,3.45692175075006,127.27282982814609
3.545443143869374,2.5443994386619435,3.503290011249314,2.01221155237602,502.1730759255962
4.926428434827608,3.382710616197545,2.077009443675596,1.3332909539680735,1103.532870143042
4.477051301366156,1.6562470953932409,4.948031020153655,4.372031071676619,174.66318208643054
3.6299446108406026,1.771856811172464,4.228334479913703,1.4922596436267588,405.7813170772492
2.808506218405045,3.0154920992726137,1.9763980675009576,1.5653223868720558,405.2026414571724
1.917053679726722,1.874023218629524,4.879634513041809,4.073107695994336,101.35740280873146
1.9164195769516368,1.7631001362592245,2.99859092956716,2.925113610615222,76.74125638255747
4.949122371477158,3.906219952341861,2.106015253666105,2.5827663092953865,773.7984296755824
2.4557412679623134,2.2710417329303514,3.5651125767349354,3.3366182761965986,170.06283958785798
3.933760661299679,1.871137143907076,1.2889406640339185,1.5975601601710707,139.63836035120426
2.817872300792124,4.945645503298511,4.152836734514152,2.025163407885546,1776.0775511145032
2.28114137732811,1.878028676430408,2.130566621082909,2.165979448943664,99.45057355523878
1.5253621384847924,3.8887407762475767,1.6032953084332786,1.0105392527479808,459.8976056847329
2.623362817381563,3.8591046049539393,4.308064440166218,1.741298913808325,1214.6472910734606
2.409758429355375,2.7741209571185794,4.627521780720115,2.1443420373605004,502.9080306324871
4.528654687351917,2.058226312261468,2.27940275615465,1.0047543243778456,546.9234032935827
2.2535667648349484,1.7750558859408705,1.410662523947093,2.561038388402697,49.14862763567376
2.909848310623402,3.459521943995449,3.54031381178134,2.023254282964142,765.779408881253
1.4907946514263108,2.0591401508607445,1.304303198099674,2.418818814974033,42.83262833969766
4.391566474656697,4.1328031461010015,3.428306022892309,2.555328694403739,1264.5953302894677
2.574257737708337,4.207931685670323,3.54923485089751,1.9734573763975392,1030.163690625746
1.6208694268153074,4.42993880532861,4.239640767743639,4.804693656083938,352.7091331696046
2.521264670707685,3.53716693564193,1.7586892871945428,2.881392253563801,241.95029146906845
4.186538121693686,4.093280131314989,1.359560125522695,4.38328111386851,273.4053089985452
1.054570822405716,3.3537802003463635,3.650180744817687,1.6014146119260897,339.75463572860446
3.870633356197424,1.3459533656674942,3.107001763939038,2.0106892041341577,136.15966626856903
1.2509962623205348,2.8890061618990304,2.2081509238104244,3.831593550800357,75.61572705025716
2.582441883566491,1.9836607863848488,1.7299558394844925,1.4657788113707486,150.70991144847142
4.566138153798695,2.839228816227579,2.513346862973157,4.786797277182182,242.8662088157842
3.86514917713524,1.573175118143797,1.4943894788026797,1.092892389605515,164.36776944516652
4.298974163372125,1.3300716610857743,4.207891873974543,3.3960678940575986,118.41670905782075
2.871476204300801,1.907998445129707,4.806021107548832,3.2669057532696817,193.25030441903036
2.2467921609023804,4.865918364196197,3.4085086777833498,2.3832037460965787,956.1050939960344
4.203992878620791,2.962284299286236,3.2266168771804287,2.664517886653775,561.3762954872267
4.926801164783911,2.6611296236731627,1.190431582212967,1.7136264744819822,304.5756892280196
2.631509457428948,3.510867670321634,1.2750325844663966,2.603254205009741,199.64039728694863
3.4753040257578927,1.631843290965084,4.0269095197960345,3.041567505341101,153.96924489651016
1.1288926360730698,4.357325388410249,2.3485787407146046,2.64202406416909,239.4257440307112
3.580507223308076,3.532616595973332,2.577636313783106,2.035243415786677,711.1360760678143
3.843014440396607,2.47292860363727,2.7653251052680248,4.030985125294872,202.6002780973179
1.4009507826240313,2.0343875214348075,1.2838349618430192,2.581600991773646,36.23432604656373
3.282517551398568,1.5908806146590997,2.118098183099068,4.262444670659965,51.87754714433333
4.8308215019658185,2.9694989598151413,1.4263482703839268,3.805659483349469,200.6286093643785
1.5671979476591242,2.996013833181792,4.413799870484932,2.10881443301121,369.9947988524778
1.52618882015947,1.649588180218986,1.0776641822164876,1.4462929335212809,38.886279061799286
4.899003476676182,3.83489496366102,2.6522558798910065,1.952057143817833,1230.1199226122822
1.44550035574053,2.1977762293504326,4.343358761616781,1.3976606069802475,272.6584675154897
1.5973631261763104,4.790141447548152,4.488218373099423,1.9290998116109197,1071.5920308240734
3.831610629113423,2.906849849992784,2.2888781754588394,3.8243415352873273,243.50194804296345
4.506737250401461,1.981507682743116,4.089882975770947,2.7041109612667986,336.3179111175734
3.4676825739694404,3.244465391854523,3.1874072099989434,1.239593219536617,1179.4888796210982
2.2541100906463383,4.359915899521695,3.358769371507861,3.149752480697549,574.1759119044127
2.095017280523701,4.557508200199385,2.275034493764917,1.5482951561209115,803.5013702440561
4.179726128899125,1.358205975295803,4.750801661249302,3.402171624610358,135.30057593880875
1.3931832797084054,3.8402965792895696,2.066064178234925,1.372671669813445,388.6196765489272
2.7437515186872496,2.105097217495654,1.758037537081789,1.973377653258185,136.11841840063303
4.123849133638188,1.5399480075716094,1.989675817791135,2.453882881620677,99.64447879811522
1.0189894462257985,4.968125795562636,1.3087688009681755,1.053760198309691,392.54175566145136
2.223147494588958,3.6035407079865753,4.012260998623543,4.144008067756085,351.2413113531362
1.5458851951178558,2.3717736688736646,1.2201454744890836,3.180004021843899,41.92929234783039
3.1738579547803414,2.356829550738889,3.450175203014984,4.544941821580549,168.1769689928998
4.819516648166265,1.050520288148717,3.880277946424599,3.950960604643951,65.6420859148358
1.600206466556409,2.979158935217219,3.7530054708902982,1.909806788976592,350.72198931525054
1.6521304348581771,3.280795564845782,3.045365721778412,4.773724682511417,142.55899367272755
3.476946528224859,3.5888531924516167,4.588085162842047,2.1868142629170597,1180.698020052493
1.9936879392560365,2.127403087334525,3.9631321031923057,1.365548176296934,329.0774613622464
3.5802864881250827,4.444647285525814,4.191645611004347,4.6613901588356494,799.2292148982168
2.394126658101236,4.693667687052933,1.0091484480735118,1.7849765759147016,374.7176918058078
4.334559985500725,4.97718875010883,4.129587102055666,4.293709222627395,1297.768127739741
1.1937732979549205,2.589640225469501,4.8323861215085415,4.76405765224866,102.04581751824854
2.07870685685346,2.197519664571619,3.2839416099377816,1.5346906175111794,269.9250815776347
3.558725867268236,3.4327669452216667,3.7780086481311206,3.5538622216091444,560.2158594264237
2.31386954323689,2.611473586586029,3.6736140524004015,2.762444700271526,263.70595891383385
3.2629665045262075,3.798799682981841,1.75342107980826,4.500161659848747,230.55437825772583
1.300348562110507,1.6101682075707728,1.9680317261363247,1.4979563537125498,55.66024022294802
4.273811469327805,1.175997976766435,4.928151235424616,2.4598776005064065,148.80204593410932
4.683835034754155,4.504543392272466,1.707387532862072,2.53523185263018,804.3173327576042
4.390727515559695,4.904414288718127,4.35801545175279,2.9660711451857464,1949.9696412220003
1.4946671656608954,1.1538974125420365,4.843589637576637,1.839976609926768,65.8330227553518
2.578448572570681,1.98192229831433,2.2299153933424924,3.8572275155421023,73.57914126656243
4.6273094083135575,3.775247609404524,3.603074877073478,4.770969093679343,625.8870569326972
4.88111687322168,2.3868510011966344,1.3672802442006824,2.4610650570525725,194.1396012251131
4.588824456090615,1.7321725953877825,3.951904165366784,2.5658745375988308,266.48000155860746
3.724123387123903,3.083708724406673,1.639307261528173,3.520238555153142,207.23776121395616
3.996583237147536,2.684660104028568,3.512026886771679,1.7296219673552322,734.9943217435064
1.4065155504749685,3.835407835918261,4.469394285320018,1.578208543263515,736.3118396973583
3.961831952834388,1.707461369735881,1.3387961368413044,1.855093518113894,104.7505544877873
4.7312574075316025,3.115906108142878,4.782516155941201,4.130920081967697,668.2897785897758
3.567910714743833,3.053737972799873,4.86124950050482,1.8540711875855465,1096.2481851905536
4.012973871101959,2.660985494534684,2.95089322990631,4.072724689633333,258.71979172374546
3.5801554069430623,3.435044228592837,4.869967371682023,2.660517479723283,971.709266520952
3.702657451905909,2.7914509200993023,4.386775545771625,3.0236995696425177,526.0053580725787
2.553779947890153,1.963462089890867,1.4798351690609235,1.752102426265974,104.49421092005876
1.7347188870650063,3.083097034220755,1.4974495856933,3.9943770331403647,77.6813048501124
1.071395616580758,1.8525832377830227,1.7546561883743008,4.406243048914648,18.40088761644016
2.179146449173828,2.225081506691305,3.2609256640238136,4.117460135544829,107.37412208829628
3.588293244331609,3.8649528524743255,3.586937103964586,3.104981787871368,778.1277375524685
2.304374811126712,1.0692315176942977,1.0650586472035926,2.9160719015867755,12.091544592898584
1.5124943118646683,4.5454638826990905,1.8097839193428285,3.000368809041126,236.87112334831764
3.588125263493863,3.754684982844742,3.080338664806685,2.3206763160570105,843.7394754865052
1.9925633507519789,2.0948150464426023,4.805142858305135,3.602551622441168,146.5579773233343
4.496230855261973,1.5996761297192243,1.508823277560321,2.718723451339612,80.24092685118022
1.2233422056917045,2.7713944354035287,4.7458308387156425,3.53461930066836,158.5346193038897
4.771347142175185,1.800675797226928,3.736003725658858,1.2885959487570258,563.6538433903806
2.644817688247572,1.8555679657862056,3.0280834757777475,1.4080984190412864,246.09011533766295
4.352164011712285,2.3180853214597583,3.323251430657549,1.2782783379127585,764.0323058998289
1.767255519761232,1.956810457926068,1.623348296123007,3.635712679633895,37.9689762038874
3.6776903029192,3.351497228819264,1.393788223370573,2.183413534915977,331.3778992758423
1.6292131367918483,1.9075055561827077,1.3008235296904005,4.570073466634861,21.20384363285563
1.0119246258749368,1.5211595277906893,2.3650166978665417,3.987942839986202,17.44989585735881
2.748068848889239,1.8853462839271136,1.863073436971411,1.7295998210031711,132.22210713343085
1.0362093991488202,2.0760781334150464,1.0063202459050982,3.0987348289581447,18.22621867106378
2.549664746559412,3.864399622925247,4.975372249013446,3.411737225050931,697.7615124914917
1.7420571449882265,3.674862611201525,3.80232751337566,1.973200980943666,569.6822326854108
4.810538155432141,2.1781227029419945,1.0296701687734195,1.151534971610447,256.44203235363955
2.9071406948361016,2.799277757735954,4.031978936722434,2.702621812469881,427.071783232417
4.312742039755362,1.5878347126290806,2.2795847256638666,1.5470294991049216,201.3404680049239
4.769151307652129,4.284868689772029,1.580587780965824,2.312276258769272,752.150762816198
1.6739639769977748,3.9775779285147728,4.250238861332803,1.4609966482722867,968.1830705120104
1.0527026605546297,1.2541173544286446,2.2434136984217736,3.7465689954225674,12.458552091897348
3.229823821020613,2.168220899992567,3.815335766274243,1.6740062999941223,434.88199337622456
3.30874808626872,3.224158868246626,3.03335792966832,4.771229423255326,274.7892841760472
4.632440067126533,3.8363111097918168,4.036783046793177,1.4754861358158853,2343.945926422517
1.843451028792109,2.5958784885509094,4.081991103976136,4.750704181608596,134.1294839357754
2.436569767990836,3.6088023669800697,2.34336110480537,2.9205994694743267,319.9500102934732
3.283224365937973,3.5082226597949018,4.127536318556896,3.694588975423204,567.2957085826189
2.363549322598075,4.329834781612595,4.120570299938709,4.563351722386345,502.7945570712364
1.3829669129391715,2.487995053348783,1.3557711844574496,3.4752299712027863,41.96850790505136
1.8054022432851355,2.5204863351366384,4.173503342907689,4.313041180149684,139.46643419578592
3.759266463151187,4.694288641157063,4.222710699066202,4.133724962422318,1063.4138327294402
4.47101445780283,3.9388453490238384,3.707501338927056,2.828290082374005,1142.6445775597708
1.551168522873065,2.686871597399116,4.701458079967457,2.2738706379517915,290.9574531842455
4.196779745327159,4.312486390716741,3.077897956478143,2.590700404282295,1165.2484683726389
4.605331930932605,3.869479542869228,3.908850897781257,1.633375648817005,2073.6666332815184
3.9974086609712822,4.367363342371388,1.1227473784104318,4.028096176510665,267.06026794869456
4.361970511196318,4.634677016340047,1.934943643200752,4.231397079762252,538.4136677691843
3.229640884677789,2.9878461311242823,1.780862494018363,4.859394847986781,132.77880432907972
1.2845020014445647,3.319114182187078,2.6344235514727146,3.2543128320797834,143.95121569655956
1.6942305760275786,2.0013790916706853,4.417805913798399,3.851555822799279,97.81636766656696
2.310471838841423,3.744526977179516,4.662573972137528,2.604185052148203,728.8839116109052
4.187923144629243,1.4702226134378074,1.0212108437991358,4.3228626144354685,26.87316063267403
4.414687180252823,4.71967677953733,4.776097595607278,4.652700723435292,1268.5348094394178
3.194013609574468,1.1384620394945435,3.4317439526614786,4.738490106702768,37.67546607785172
3.0278095054146097,2.663947863345323,1.4186361431215735,4.277837556127567,89.54401949883678
1.066457281998852,3.40685036620503,1.8273781970374987,2.600488456791484,109.30321968846788
4.006445972765366,3.916116270407634,2.768089219812236,2.1455062568107834,996.1634624436332
1.5106589081835589,2.3270910236085367,2.315700894894335,2.059124525894461,115.61198928449345
1.1191592653198883,1.2671054273028624,3.914927087240795,4.076341284631369,21.68604733372709
2.7784293479819957,4.632429168736308,4.795376316344672,3.5742014173285326,1005.241635637753
1.4709165259450354,4.669317864254248,2.8646430260237743,3.939268035971555,293.06216187623005
4.341544821610205,1.5891191090133012,4.163450352408753,1.329251586923024,431.5322481610244
3.1241007864376216,1.3158123877016965,1.007016709101328,3.8450691566721593,17.801449355330316
3.844255442652942,1.021301512250106,3.684875241655884,1.928161521206019,96.29626190853742
2.4525365946560456,4.648694042461187,2.987589939429557,1.387999916575807,1433.569775263089
3.232560606725508,2.6167816879665446,4.546256841144688,2.240135347372368,564.5094711861583
1.0899775493300703,3.7840338238500086,2.500767038988912,3.44962924193487,142.17991560189492
3.234086632196881,3.045753237932061,4.250603088463967,1.61689266394554,991.1064564303834
3.5880480959397887,3.3926656698215174,2.265048941090976,2.4331149381130817,483.1313434724578
2.378941219541856,4.040717038922427,2.145758636884658,2.69816115004496,388.17131412112
3.823885771369832,2.7379772849656354,4.867052396038071,1.376169557486694,1273.997368988613
