p_d,Ef,theta,E_n
2.5904145853028986,3.813622337966607,2.645774125056048,8.689246184655632
4.402756677482898,2.137328102226,4.919819005008547,-1.937976946884037
3.444289328772701,4.05427465129512,2.5820809865277385,11.834771605000231
2.6367277385293764,4.002195302205383,4.479939672714571,2.430937195068237
4.971801369611328,1.467674857840565,3.0886479051942977,7.286762994601699
2.4696920251704646,1.6761119239928637,4.122401162788371,2.3030035637895283
1.504173344308278,3.785448032198936,1.676984760357351,0.6034980916159264
2.597811879437212,1.8159526295046136,4.974487340912551,-1.2223419947180605
4.441129152328979,4.447606711248671,4.69485074009819,0.3464045051283372
2.031763571290119,2.806696910720455,4.632960350246762,0.4524691862498063
4.663206486549289,2.5906127226410045,3.5545395529106893,11.065096350609966
1.8113879736418448,2.07220398062602,4.583965701269042,0.4807212405681302
3.8234045588621286,4.589334018259883,4.96013783529117,-4.302884170443445
3.784266538996719,2.1654431910235257,3.539205551210053,7.555335559296107
3.827797128367015,2.6204633032453457,2.4448320560209003,7.692719878776825
2.7743427829223406,3.1839027101760986,3.227149526004955,8.800927667714117
2.691087044961525,1.3805590085590125,3.88346331431339,2.738870662510103
3.1806085729197844,3.703953302072741,4.106420395586303,6.709869046940378
4.874355757629753,3.542880766172784,2.3121605878691875,11.661841426856473
4.752107715003968,2.060588334454972,1.0221147732806464,-5.107214444951261
3.987764610308961,2.4571698571503395,3.938634080554211,6.847526997494894
1.705855636465501,3.830694488703254,4.837070020168496,-0.8126329217479676
4.545322875541821,1.58831955083674,1.180917312265194,-2.743933942569508
1.1396737837245663,1.4849289696637462,1.5684428931327647,-0.0039827935796723
1.6853279516220725,3.459671908542685,3.926957445672599,4.12305220393555
4.818032273200395,3.980550398813673,1.633987962722868,1.2111093465800131
3.168682406754374,3.4133561407230006,4.635102012811275,0.8350916434495558
3.1368964887296733,4.016798510999709,1.5457506352105708,-0.3155497629947124
3.8762685344063694,2.386579566453,2.983700462534177,9.135948896961478
2.805992439338549,4.247521367889524,2.222838929787524,7.232287382372009
1.9847268149758888,3.776057292165159,4.827193030783198,-0.8585035700428165
4.218211993805181,3.6432800182935976,4.787544231184508,-1.1539084856099102
3.855662388686787,3.9693200221783136,2.6466611534768885,13.467854058437474
2.188849423476525,2.087494034050111,2.511737253650778,3.6924366766050847
1.5166844734969325,1.906112115876712,3.860399724924355,2.1757207853541654
4.366285909618133,4.02278942494991,2.6260581435569907,15.28175966850049
3.117798842008017,3.306874185222585,3.083753553820419,10.292927692360244
3.7503346528541095,2.78161124026588,4.13527875850356,5.691731014025946
1.7681102931564765,2.4583843732900608,3.5662838880624896,3.9605604365029135
1.6945627311261364,4.926058491554843,4.681455008412468,0.2581806185442262
4.116426701321936,3.218456840334249,1.5767693816878785,0.0791337961245918
4.635986432285939,2.3621853310962564,2.71077492212276,9.950401269523146
4.268106397497972,1.8261059405923683,4.439375464390769,2.1015356575500235
2.145358953311098,1.8132799824086856,2.6960323844299725,3.5103399011066965
4.561351401879516,3.118722919266833,2.089513036206456,7.052565349124308
2.7541008498237525,4.8697161538010825,4.473437739750919,3.1743295586120177
1.791461860684219,3.66569466733759,1.000971142781366,-3.542771300541581
1.4370158809202669,4.202713399739661,3.741080143602212,4.986250814037359
3.280804208122087,1.654120079744851,1.059328440667099,-2.656211237623429
3.748892638775039,1.6043397687829493,2.066429109868128,2.860425178658472
2.6049145180414346,1.7758318789377163,3.172281733849565,4.623712036851834
2.003734366506841,1.1628102993170186,4.09217747352674,1.354191453199041
3.5707607362293943,2.691005653604389,4.451753677385951,2.4761698240984784
1.7728091222993867,4.883220299471029,3.907436524679499,6.239958200057576
1.4781875657081307,1.0982888365519088,4.759725257053232,-0.0768206553151661
1.9877389888017556,2.8442154292089064,2.042733329250592,2.570177552306434
2.1768678271048976,1.8272674501258408,2.341843980984513,2.7720210798789915
4.286749616542544,4.8248768600791685,1.8142580839817275,4.985930570221437
3.5176025995667395,4.172140382068546,3.290082964054,14.51443138716479
1.7298901327493563,1.216949872565846,3.1198446489296114,2.1046917444607187
2.6318462221145675,3.8128246927264255,4.499558910228927,2.119613568901972
3.101994343412874,1.455552742676033,4.283253020025735,1.8786733907507267
1.844132353751938,1.9571105594883675,4.015038343580641,2.3177701557575774
4.3552480516067575,4.775271686586283,4.026334842352632,13.174982950595728
2.927893828584508,2.353194688132399,4.110151044032367,3.9030487867128993
4.986501010705598,2.868685240086873,3.360533239882868,13.96322139536994
2.453608659257267,1.7621204977199882,2.820181702836233,4.1021476531673775
1.972909355191493,2.641878797911791,4.595891834414237,0.6058324319437628
4.580466706965124,1.455260609659371,1.208410844388878,-2.3630550710192937
2.932886487547441,3.590352833217733,3.3941454024389923,10.19605845949977
3.656594827771288,4.770593311202328,2.6594608866982155,15.455644687969384
1.80348009349804,2.616155337831322,4.229031701571664,2.19279707596716
4.590240564162507,4.451820353807223,1.5725527770448222,0.0358929130783821
4.257128135270924,3.706591436225743,3.776206074726861,12.707193685650244
2.942374364348378,3.2103715260127483,3.863026654701761,7.092704132007134
2.291385679932369,2.405286752349774,1.600527645666392,0.1638382288044178
2.4430220363799107,2.441272111369888,2.318979809291825,4.057415445922822
4.253267554985488,3.374863834280433,1.6325954904891329,0.8865129471525127
1.411181825969745,4.48250949687244,4.564219681122666,0.9338393318622312
3.444573199883341,1.5253016784603526,3.93433203510406,3.687774840496723
3.4594487024758,1.9116782348860173,4.891628114213695,-1.1790348066596867
4.442010824490378,2.937991913682315,2.1177927208209995,6.787929018674733
2.3129135977903448,1.3038964523370635,3.8964576758218574,2.1966001372234976
2.822777204032048,3.084388382530867,2.506518375007,7.009006273150592
1.5849736092749107,4.232931254401745,1.6028832585407873,0.2152369928419638
3.705870655154877,2.812345963809817,4.584653273462461,1.327668507005304
2.1348514232668827,3.857527632411102,4.023156964696362,5.23716246078739
3.5867019196446117,2.9580110132324084,1.7415641234128554,1.802968757471479
1.8139241187548685,1.180477097043625,2.029893164872772,0.9488909550083456
2.376715410048228,1.1100972338658277,4.836591897077344,-0.3268532630032052
2.9884709752418788,1.612131371403743,2.279976462465154,3.137413288286598
2.853904201037716,1.6570670657276572,4.901088721968602,-0.8870954514333187
4.038708211418445,4.469248830176017,2.51402743661324,14.610738387672844
1.73089960400729,4.483071436994802,2.895595865823913,7.526139915588056
3.5445676830401625,1.3379459169530925,2.912557071501309,4.618594872792055
4.0770708247607095,3.338837077717665,4.320664149678366,5.197090173135693
1.1964035392234194,3.0645140118377547,4.990207157789802,-1.0055387855235502
3.920976059299285,1.0908759212778991,2.2638018780442284,2.7325620010326173
2.994574043554955,3.812625702541265,3.219385197587349,11.382660795654688
1.3877635640036088,4.08355953764565,1.852409454493344,1.5748952050999936
4.170600566523912,2.17226152384484,3.229155433009105,9.024926127341336
2.8693104224808685,1.7451378990409392,3.577078657447564,4.539982704559085
2.619577613765686,3.3044235066707035,4.751872677856464,-0.3416897426207983
1.6110524216948252,1.1280857215902391,2.187725171508625,1.0514286788310137
1.6161691869950636,2.3530526594777044,3.1085534420716594,3.800855772546937
2.723205591625508,4.878926822591675,3.249127453923852,13.209575067748991
1.6350132675907547,1.3415610376994516,2.300849054392052,1.4628447844196295
2.898823734462334,2.335608008657952,3.402734371022249,6.540967240655317
4.961161550937694,3.7850024101895534,2.215595806612984,11.28630021213552
2.747411186281735,3.2272127394530217,3.8064480886428154,6.977973099272237
3.5129740105000167,1.6777938411563298,2.8067040128241127,5.566613713228066
4.687520327860576,2.055815428736388,3.274110744388814,9.552185314583337
1.279430428191096,4.607878953812454,4.563706656997256,0.873324770271744
4.075875301292747,4.088657247219256,2.2316972694359865,10.229361575716052
2.959003850595584,4.696735586404125,3.504591920577566,12.992032367895542
4.63756370405271,4.481826157530992,3.80971462968056,16.315751740686068
4.139411823790214,1.493420500361052,2.3226914405766186,4.222375140624018
2.0754852413351634,1.5409871831738338,1.3016222220342302,-0.8505400779974173
4.14269998300205,3.796851451686688,4.512694594453272,3.120201510591547
1.8321014398057365,2.6625230789716245,4.988243336985422,-1.328619799379165
3.930390734632215,4.466140155291444,1.6770226993585045,1.8611584692811525
3.193004146275753,3.787123421954472,4.24833304057514,5.412257239083655
4.196933107877004,1.587712639672378,1.3611338917575306,-1.3868774575410985
4.224639426164945,3.997780936762922,3.80842156835507,13.27129908023606
1.4384872291719466,3.1831553178906957,2.725846851191193,4.188873944195116
4.364089223568989,2.7910175163506867,3.722432730680202,10.182712578507722
2.987560618182109,4.450125774858809,4.28516071624793,5.50878897509786
3.813602462360157,3.653291579752429,1.1015891696915636,-6.299852816664879
2.797432811997808,3.042673714847226,4.938207992516461,-1.9058037219374653
2.833538561648369,3.175613294581745,2.6931365921880306,8.10845676861099
4.471565726204586,3.1923772692610606,4.504152563289373,2.951122834280105
4.916171666717704,4.871148230005653,3.9616624137644574,16.336203288485514
1.7870480045820658,1.551889288060064,3.870510901361704,2.068592074007455
2.589298981715214,1.9142947434261128,2.826874805949004,4.713227857868369
2.8980932573132643,2.395664143744076,1.6411586366179385,0.4881125376867176
2.161786658284913,2.5152200543887377,4.591237442749162,0.657135338270734
4.739902953424783,4.666053553339649,4.973309020423457,-5.70542016176442
2.773670012749081,3.8840266315073375,1.2162324693999509,-3.7401879020553057
4.22375321178966,1.6579357579228202,3.423554516219639,6.726184331207019
3.399320307189242,2.6360386219853265,1.5161406628506784,-0.489511373512665
3.193943976231629,2.899262717382561,2.7580263643650675,8.587207331262936
1.1925515840490042,4.230040722383709,2.4436651806974923,3.865005328917523
1.6609712826496843,3.406862879017856,1.1991240683700777,-2.055093325575951
2.0655779123454256,4.54596079253508,4.351008864302327,3.319993254986541
1.1462375776549276,3.3091473784677543,3.551771425694392,3.478432280689616
4.697005254135497,3.5352337064506054,3.2187908395723315,16.555556581928425
2.8605443940157147,3.862117682828687,1.3976002439116175,-1.903876786928341
2.616496399643641,4.19387259854638,4.775695621034039,-0.6942158343024835
4.303649476194599,4.9879188627956,1.7140625236360552,3.064878923907189
2.63071824081842,2.207411449903542,4.210395119899179,2.7942168410798813
2.835144623209916,3.652619905231069,3.4530130088633366,9.857589176478196
1.2509775940361672,2.543635643528737,3.3983365963502425,3.077730333403687
3.274808740549416,4.136381929076654,2.9225471319379404,13.222185444818326
2.791667961175028,2.496608646771977,4.892245522164659,-1.2467991224770587
4.048968405557719,1.1115800064570736,1.7451662857008774,0.7808251013806605
3.9875953306653154,2.840567137868739,2.673375651194651,10.10795322470644
4.403356971444564,3.359406704914529,3.351055187939868,14.46934085388682
1.2360071922697182,1.0529504304085409,2.020929393995491,0.5662437021444253
4.4536047247534825,3.4858463834254696,2.9701436331926407,15.296969563358196
4.350156513198368,4.755992643796029,2.237742699240548,12.798193386052386
4.830633776992851,3.1832150010108244,3.354533353342864,15.029637109810634
3.806532258873813,2.3117959880075403,3.880043463481377,6.507653275644405
1.1200547170027997,1.3552299168844888,2.109202040580585,0.7783466388276336
2.007154261332701,1.225288564426556,1.0920825022955047,-1.1328668245612548
4.110862576722953,3.490518801052882,3.727487957375783,11.955871901397238
4.66375776502405,1.812502045205663,2.3127788265605105,5.712167448119375
2.0948715607483663,4.329379839111981,1.799323633991165,2.0546338514039726
3.571296068838229,2.527982211452693,4.683524086411817,0.2605610685171641
2.304914215539266,1.6711309351607482,4.832664632196319,-0.4621631963078013
3.675079863339685,1.4217072233438346,4.540300974292231,0.8947091537521312
1.1422327263699947,2.1974352996277124,3.6020810254528306,2.248531637876491
2.419791456926667,3.171952104782056,3.025798839433097,7.624062977623288
2.847316786600491,3.763720290846216,3.613383491201645,9.545788202874595
4.015642174855442,2.0894769083567697,1.249234731892055,-2.6518338685501552
1.559229434776899,3.3701957459504817,3.1977286845682618,5.246630806621815
1.1784193203829938,1.734036777684587,4.864943172815991,-0.3105249188385491
1.0765131066497498,3.066440933363514,3.35357542437114,3.227171733995768
4.082846501832128,2.7203088904364643,3.916061819762856,7.938915495895771
2.9897586542191457,2.98769076812742,3.276307277431391,8.851543430471041
4.418671646384744,3.0000117740233327,4.273858934097675,5.628646163679878
1.8109440713559763,4.461715762019988,1.9678243498397363,3.1243365554319222
2.357111207801011,1.5122703367727488,1.199196561353618,-1.2943254725824542
3.3068058635352595,4.981048740568767,3.942237228626571,11.468089274194046
1.910356515859892,1.1857919381724642,4.834315488214207,-0.2755145103472175
3.341681223038116,4.136651598318367,1.9418156132905509,5.0118781357179385
2.626119089060201,1.9196400875996988,3.5078569855195925,4.706829083414648
4.991933766370904,3.317239722052569,4.061551850161793,10.032580693535218
3.3309795677565237,1.466599714406847,2.298439136387551,3.2492106572194914
1.3052994199900976,4.416747970154889,3.685226993874604,4.934038574204152
2.8893909468559693,2.004195979255714,3.101988554272024,5.786364838299014
1.5455804686602814,1.6192967010335209,3.239017826280717,2.4908850986996
4.512597494922492,1.741969367264009,1.387995776507338,-1.4289702155563675
3.5308806082999578,1.8285059965057555,2.9214640488224086,6.300443352331066
3.3638248102759336,2.6973395473670583,2.619868348479321,7.8662656583676
1.5620807798661969,4.739412390785404,4.249078774306652,3.308642150488949
3.52113226611441,2.336392463910115,1.7629258625358823,1.5708946721429529
2.3311220566173447,4.640157964054671,1.2490707678644823,-3.4203079628595265
4.425410135525487,2.5608993771711503,2.0059721897950213,4.777664119346674
2.0674688519538704,2.489432171532522,4.962056694242116,-1.2716873831303348
1.2120620967685292,4.419646590268686,4.135275848639672,2.9227540208227816
4.168426693539266,4.236089248039578,4.268406782347899,7.584725187536735
1.2065729075462532,3.729856644394684,3.83976311914969,3.4473513551088875
3.43941353545331,2.9410165358200704,1.1690987752420852,-3.9549216195583137
3.582425933125477,1.610611191572079,3.9638452653355887,3.9268320126072696
4.654435578398767,4.313002978244385,2.0475667620202147,9.212475624164274
2.261154406576636,4.887903418783044,4.256995084581839,4.86098140765975
1.3933221243633698,1.1143067058582052,3.856640666756476,1.172299971946804
2.9394467435204388,4.2520931176601255,3.851981071718498,9.475449165017592
2.251760026037594,3.978111482438952,2.677082281119103,8.008598093775657
2.6985683591205207,2.0267017521107364,4.377950639713086,1.795200770208329
1.99360541046196,3.653372553990265,4.4880003912136,1.620627952343787
1.2543285187433706,3.7481300054176585,3.191048357203208,4.695638047549911
1.821462747892562,4.574245487428724,2.482682240955399,6.587633416523655
4.973121492747983,3.2728073233505737,4.607945094910414,1.6968468813964055
2.384212749112928,3.8816603903258073,3.252734001048429,9.197604103657923
3.962001731809244,2.169606302591106,4.53452282984831,1.5208856578587135
1.490010981259597,2.363754590310913,3.9450509050497287,2.445063095277378
2.4232637920271274,3.041994968940537,3.359718856068844,7.1968846873379295
4.138259105121758,2.9854338372281166,2.852566769381939,11.84205850684783
3.8145357456868494,4.737776711458184,2.4615478480081494,14.052110505233122
3.089637578589347,4.41540792269342,4.847245793231952,-1.8341467948991048
1.9602002543227708,4.411858300274299,1.5172285019029714,-0.463039762634084
1.2956951129540712,3.608900060285852,3.331166980100656,4.592260860481358
1.0337017459230342,3.641034716480156,3.62262879831122,3.3366191379220056
2.259927339861427,1.3230623433178348,4.83046174543888,-0.3522207627921812
3.6097337459590255,2.833578059593842,1.2525661374189827,-3.2003437112828226
3.812652694104376,3.870302579690206,4.830449417198112,-1.7380697320159644
3.695642831932422,4.850665127335555,3.265618758234424,17.788626830366287
2.143861260846835,1.4482995422532552,1.073388360563302,-1.4815259965493444
4.399064474825092,1.0213407884089878,2.759398513182177,4.168771552657411
4.641311948407832,3.711216706383324,4.965715609020867,-4.317007896208728
1.4919919748007548,4.443890261963135,4.271832824301134,2.827420337631052
3.17126141588734,1.6452219486231452,2.283825350424887,3.412865661300592
1.1658450663806317,2.946753693368133,3.5642211128467065,3.1331860445720463
1.8295665400365813,4.211176209878804,2.9691950880141085,7.590416074991204
4.676517644471044,1.9936386810145228,2.475475636533527,7.330219818445578
1.4047947159589134,4.751060176384289,2.9504496642523086,6.552710728786995
3.5458100755011137,2.6700890617397097,4.801979808513856,-0.8470784518707921
3.513992936607349,1.2841656433535045,4.365177660236082,1.5355160394917586
4.439264012020324,3.133841642165128,4.742932243320466,-0.4248502959846367
3.5274660182517685,3.2702588836865627,3.4985986735394,10.808368684129368
4.939040457721431,2.9891238822476667,4.721094785084361,-0.1285256865467376
3.150883891793057,2.2283077023369247,1.48767234806106,-0.5829531260786697
3.644874557401984,4.917705453228972,3.122449175550668,17.92113518191013
3.6359239612777623,2.7193517092459336,2.592382380172836,8.433292155279736
3.507152636313683,3.4226380135431884,1.3158944667089103,-3.026741762004689
2.7371540560651293,1.246239923542288,3.415669472042803,3.283831082022324
4.230778647107066,2.8351446338933304,3.9070468183225655,8.649113560308317
4.012919525079028,1.6377333865614214,1.8365097971746625,1.7258167539280636
4.754607564543466,3.5855854868306736,1.096848373647355,-7.780775486381711
1.1061133739593028,4.92467074445088,1.2699745044796569,-1.6140469027418891
4.464047918063374,3.087215685556897,1.0057863002931509,-7.378938397664768
2.202818012503351,4.626308481671138,4.375824456054487,3.3655123904807493
3.1656169932653926,2.861924042448721,4.684707470295727,0.2507556828940143
4.100385390660512,1.907454793740185,4.63116993425589,0.6345403417438132
1.0248968885806065,3.5448813144094324,4.485307348331926,0.8179466303695415
2.514462216609158,4.460729500597253,1.4942063497263187,-0.8582192703085999
2.5462415950500383,2.978445896562412,4.617041769712127,0.7220031326774755
3.3421590719570005,2.8093262091540163,3.241545714266983,9.342352097952434
1.8131625433727423,4.291846075301265,2.649061330330251,6.856858161029991
4.132130582591188,4.719995775599755,1.9833589865307475,7.820145604944428
4.280644239246225,3.0587061085301923,4.35752713185416,4.549385425757259
2.7132277503067983,3.549023854103218,1.7296858837635956,1.5235672335505417
3.47026309452668,4.018959873092705,3.5337912468610777,12.887877133427294
4.767032782786791,4.993988560274736,2.0328919357735056,10.613533837700516
3.5106612796466328,1.3294260393793729,2.596268708565763,3.9902357439751226
3.068955616797584,2.7561398704593163,2.7726929757445875,7.889424551584549
3.027189232875223,3.892758002851276,4.989734285646625,-3.2265304178908685
2.2154275064469013,1.1276650113205786,1.1418187982918369,-1.0391292801003444
1.031173023934738,3.2907389095587365,4.117096321951248,1.9028085747517245
1.5482559944869028,3.934644936325444,1.6099583776274835,0.2385078779451042
3.8961359279665424,4.380290729356265,4.834703504777444,-2.0822440275855065
4.051005815811466,4.088428958400156,2.6857842642887344,14.871334544626146
2.3938347165035934,4.44555619823675,4.965199862917261,-2.661827652473108
2.7950394299985257,2.7058517891721423,1.7799996773583922,1.5706812282579992
2.776533985618891,2.016458268113651,2.237622412218197,3.4628085542840976
1.559728422013683,2.951198579218624,3.953371463703133,3.167872911478314
4.352270336037537,2.9629738873290496,2.347695768883134,9.0407860976094
4.484667648316259,1.7126322073225175,1.7809469631748605,1.6022257810353882
4.05314471829216,2.0971314956253604,3.877921840488765,6.29796277105778
1.2503001802023577,2.208726072559442,3.916752542578055,1.9726151471790032
4.961795060132159,2.0762712217173847,3.7122412221824055,8.66968361659214
2.7355257844851506,3.439460078717024,2.0919520107873573,4.684445044640414
4.654021922668295,3.879191748410815,4.203586089000078,8.794607161764505
1.963522387830036,2.5438145919498587,1.4317831271492605,-0.6921140774670017
3.3559799771996373,2.440366553970392,3.527444242470464,7.587691500594022
4.258117123947873,4.473882186622449,3.7480027306519297,15.65362961977391
4.224730051250536,3.11417953109651,4.165669750587822,6.839934956848393
3.0069814035694,4.310986315444209,3.6353122787159657,11.41495840280338
1.5414730294068564,3.0553525442812117,4.222074420109497,2.2178343025531926
1.8080772732365729,3.0092465322454114,2.382087711504145,3.945651869828634
1.5220484355181425,3.324650118912449,3.8460255149063767,3.8558257291971616
1.383627072614063,1.1853517281974857,3.612212272208405,1.461787029697182
1.2749824612715748,2.327289316507672,2.3006265495475526,1.9783955390960424
3.698078884672298,4.205375222591362,2.787291089424609,14.585871345963648
1.2181663697806195,4.577562580688181,2.4395418072781627,4.25756184983097
3.3139238171300565,4.87903557376274,4.302415188714525,6.444626808149844
1.2261643093302137,4.245494921103072,4.764824669293278,-0.2728380524333999
1.4731457967807682,1.1937026711797565,3.7649739091044494,1.427740727459732
4.945354630802893,3.635797510369799,1.8855192621542285,5.565858789761906
2.121189399429792,2.313756936391379,2.354261822047689,3.463707520766561
1.6653655554313258,4.220299452532544,2.0863812557468706,3.4652802926797115
2.5602776973689845,3.144414230096443,2.758908040756888,7.468239506677296
1.7399332186079546,3.4711303798668416,1.7649980755585282,1.1655297119799823
1.2467328124966186,1.2447500809557257,4.566438053457368,0.2256937058505143
4.521387355539415,1.3675831472142304,3.192709290824543,6.175296607670042
2.2894515806725293,4.8205175707121,1.242238616520234,-3.561187105381231
3.4151967706215203,2.982486249564491,4.469993812223722,2.4448764668006056
3.654956761977594,2.368390039087421,4.752119444380364,-0.3438308526008605
4.86791584511125,1.6982700370463673,1.8471249162428516,2.255457010228169
4.990216582601452,1.404093046607533,1.6405702671554487,0.4884904632047609
1.1476454917172352,3.8988306635973218,4.613499862916948,0.4417561114500747
2.666853041373394,4.199528846062805,1.0334695157779183,-5.732380536139135
1.6936562084020754,2.0755228910052668,3.922831042817875,2.4959556316241285
4.2699748206963015,2.293278340150225,1.137735908980182,-4.109320309768245
2.2188292753135346,4.440681329590337,2.204169054224568,5.8317295027427765
1.6676904518494249,3.485574341039936,4.196611872296812,2.866966092172821
4.7714160918424575,3.12205282899306,1.6572342917807843,1.286030091547324
4.803266157511844,3.113088119464939,1.1482878848401503,-6.131467876239466
3.1366595626828957,1.5021709045238612,3.5046541890126166,4.404655134007014
4.8890564901333455,3.839858022541537,4.683981410844549,0.5332316107320993
3.685294870291803,2.1537711283287337,3.792156488476183,6.316031953885245
1.1448422883742908,4.90768896244888,2.306713302531526,3.771534327983796
4.4247257674968425,1.5208798524447906,4.815086466669847,-0.6898861245741985
4.022202732902949,2.127317262268216,3.3880697184652604,8.297906684139594
3.5156817767519293,4.909895143943103,1.1747784714850376,-6.658629605327319
1.7039687548298654,2.802333554636814,4.539341529216228,0.8221990513907925
3.692920988821237,4.758660359526968,1.1001975040182974,-7.9681130831972276
4.761936288194072,3.21931926429314,4.224073315674188,7.19199270000962
3.490018028296668,2.9903782644257744,4.093733224808635,6.052534861342939
1.637378170397383,1.8909959163099108,3.152479369272187,3.096091949311115
1.6701615934438792,4.999600067876669,2.193913542906567,4.872885935984683
3.4801358573103967,3.7927811488136647,1.7297374169229442,2.089104107868233
2.265244923374563,1.3383718805924838,1.835183475499908,0.7922475364148315
3.645522850302745,1.4648434129784649,4.45762870018955,1.345782009409575
2.628496842155739,1.4474545282920035,3.012062658757927,3.772757181870256
2.022985340856939,1.6916654631234818,1.6948613370325305,0.4234887159952776
4.699921541182814,2.205032929553518,1.2318993341892934,-3.445308672172749
1.1866696229136848,2.6743055342527167,1.8612799754705616,0.9089449586147454
2.3417181610436346,4.126551005496268,2.4305062744446024,7.321369994661158
3.094894535023472,3.954903538621685,2.179645725499714,7.0003550211963015
1.518550601201127,4.646046632044103,1.6130244392305988,0.297841644276998
2.338372109923145,1.590969999376013,3.3711919703314117,3.622651038378044
1.6568626110958866,2.508686099816566,1.1534120598021018,-1.6849427042622476
1.6965394042534472,2.749838542863903,4.026795012878544,2.953697488947345
2.5830181172259183,4.534604138661573,1.7171015986882927,1.7075614380821762
3.5088704536537554,3.4276428492373263,4.034509191593861,7.542745814648754
3.2966126353536973,1.3410692773703237,4.63244942488501,0.3530353669428858
2.1471376769357464,3.0468029299157213,4.082142959714089,3.8554296110857145
4.491157367395559,1.4093590681748318,1.2274036083028412,-2.131090910477639
2.0864885915723224,4.041023105910538,1.1508361937556555,-3.437745152055673
3.477331117171012,3.041990233049881,1.278788294473173,-3.0451526508724363
3.481093326910752,1.871283969679396,4.38525537101556,2.093180127105028
4.417538287383735,4.374412107611885,1.0181073738214406,-10.144739555222252
4.446653566282805,4.823199294264642,4.021844772924201,13.660873979670534
1.5877234362311523,2.2908779888393034,4.740278870207668,-0.1014302065031865
2.3975035773517117,4.455845062745958,2.3041416760891456,7.150695773991478
3.906009778868012,2.5226156143848057,3.20983696258899,9.830425202537167
3.0560934744497943,3.413738606533119,2.5083882086860494,8.410173082291578
3.4247829878957985,1.9576300788063656,2.692612464834085,6.039980792616586
3.827896982914486,3.1796741325864315,1.8693005072021165,3.579516682340921
4.14983732809679,4.541912192382823,3.889926478540509,13.81240306554458
3.942017926361696,2.7616896053804045,3.833582485062712,8.382464314086377
1.97161740958281,2.190638849409957,1.9077420002771857,1.4279211958599285
2.5913514442282177,3.0265599590345773,3.615134671107256,6.979838714549877
4.800927623171214,4.518801208466559,3.6778473354037926,18.649151686292956
4.247315131872641,1.3810004786683892,1.9441912278339748,2.13962443235108
4.752420299406257,4.893867958820266,3.0035883871154487,23.03659502839498
4.955914154093504,1.0130106653514517,3.686294616576279,4.293851329026853
1.037730916081863,4.71853912838011,3.964126863013416,3.331463114986996
1.9307947145422752,4.164234480205257,4.271175821107942,3.433495936338577
2.6488834020118053,3.894194006756481,1.8245559273015128,2.5895951549191705
1.6003046946097803,2.759546186574831,3.203400610484953,4.40768212972239
2.536998591744018,2.021061487047697,3.8163870849507786,4.003678938249176
1.370323304606333,4.753733123719188,2.734669581487837,5.982225047179771
1.0227263590952456,1.8965894706139288,3.5551719891379645,1.776153105481593
3.503304144168142,2.93840717845494,1.7735295917601863,2.0726967855906007
1.7086995075584892,1.5672581950075992,3.854836042981228,2.0252005489459872
1.2617414231667614,1.8197388034048911,1.5588397281957969,-0.0274521724803411
1.540401053388179,1.8871643692360327,4.112717623310578,1.6406214310759677
1.0227058044433073,2.468315063028983,3.1524654613871657,2.5242109312847734
4.936303234093893,2.9370647384351822,4.271520611459284,6.1867618465696
3.0450292326870247,1.2519070935909555,1.4239024576475203,-0.5579615318200996
1.19445686010324,3.3076132578867656,4.222856478337739,1.857719528208958
3.0600915250380027,1.6097108638704198,1.4911149799015848,-0.3920841588022976
4.01081349733972,4.559967226911121,2.2467944254954038,11.443103966251368
2.848380599684965,2.0092326745910603,4.613698559467204,0.5638947267696358
2.723593868140633,4.302407314659664,4.317850784900912,4.504191062012006
1.5555559243374733,2.045233711493523,3.23552617450364,3.1674498497374346
1.707682594441874,2.4967849989545265,2.3947292685422936,3.128814373081881
3.059881636360389,4.791560914363292,4.4362691838875605,3.9971136984540254
3.798002008487488,1.832674779927217,1.6632810540886882,0.6428228702823708
1.152558225878824,1.728508845679758,4.15611330012353,1.0519392765276128
1.8073608971002413,3.3154039528497785,4.13216612206794,3.2849484014362544
1.056412070127498,1.964005112884468,4.950218876436718,-0.4888104668442265
4.320212618420178,4.490554910175876,3.634767597650568,17.088317416714197
3.318047959607598,3.0268975094967363,1.2108829711790254,-3.53721346719897
4.723614680148584,4.806275286401688,1.0756273296081988,-10.788016074681462
1.7791006051003828,2.0646547810781217,2.26798342551118,2.3584467850300075
2.7570781475401422,3.258228880418047,3.972922087532511,6.053720145437645
3.2509920986145,2.7050524851360622,2.21025630363399,5.247989037888286
3.2364877828790792,3.571399351822372,2.931386704935989,11.304357836487457
2.9598956649893418,4.984734692014015,2.6756615181743606,13.181540445238726
3.2132462482870445,3.6113822740211226,3.47033084551721,10.982857849733282
4.56919665917561,4.498635927544603,2.4737269742584136,16.13878041642917
4.233042050568088,4.89417665033352,1.0627586838636631,-10.078192208706676
1.426181584320846,3.2569049823701577,4.334909905485119,1.712022849857599
1.2073478147894452,2.661361117005894,2.200234252022384,1.8915735393077624
4.407654626608252,1.769590241206712,2.924358387291576,7.61642745593561
1.508144811565625,3.81979356595121,1.3307548629249846,-1.369589747136941
2.486169968115068,1.3806375654521783,3.2323366630608046,3.418376930446515
1.9321512845808777,1.6866788784476814,3.192417157677486,3.254710561883814
3.882335989944301,3.716362969322279,4.645449252551584,0.9650966217680378
4.297490249222551,4.575274561856462,4.4533677415411095,5.036168463835312
