Y,sigma,mu_S
2.5320075988518256,1.630792118450827,0.4812253277432707
4.60415505690276,1.126449519878681,1.0825921362961484
1.6058566041532418,1.309945622362194,0.3475961920071223
3.964082078826104,2.089198725002598,0.6416036052880946
4.807420465061659,1.4113768953347012,0.9968206285717076
3.8911832569841263,4.303154896793791,0.3668743731525434
3.133281439172999,4.088005186731813,0.3079086325760612
1.598367218484341,4.251018800576976,0.1521959146583815
2.1466171290883334,4.754378402467557,0.1865203310376525
3.5082898404706726,3.368796000171697,0.4015167840673717
1.727302274292351,4.810552807470021,0.148634934706362
4.496023752791446,2.289369239982902,0.683417309638187
2.578546887696905,4.541184315922694,0.2326710988738818
4.534927270379061,2.724648538638445,0.6087725087796895
2.4881909301435927,2.9798344977595086,0.3125997992560176
2.427078279528628,1.8366936405143155,0.4278005641611301
2.140457177948548,1.8645014952782275,0.3736177449159695
1.4465852180672898,3.408142011266239,0.1640810589098691
4.146558461265978,1.9522053996318585,0.7022814980595619
1.2451223391244088,4.983045052573749,0.104054233938017
4.204238763980771,1.4832597750556022,0.8465161007745625
3.1437013590256706,2.712913722619688,0.4233469444595116
2.2835019421567697,2.3849637120269334,0.3373008008983052
2.1510633842142157,2.6956714589390978,0.2910247039156063
4.183041444905509,2.025431230645319,0.6913132585091472
1.7839604591118143,4.212276938212707,0.1711306287308993
4.303718216833982,3.054350337416767,0.5307531242571528
4.937067498303324,2.9512742611586797,0.6247437120266576
2.085134492641789,2.0886740538554687,0.3375452469707833
3.5993596176103324,4.861123911693845,0.3070537043611256
1.7831798044045044,4.503637809200471,0.1620001048600572
2.983482797299757,4.82206244538041,0.2562221571212311
1.0139590902534743,3.7135885582259047,0.1075570213361078
2.375136273644019,3.2898029211907507,0.2768351270767394
1.5642092235637932,2.1590479444841755,0.2475760499765388
1.5101368078884967,2.010872271727565,0.2507806163132282
3.1935407585878703,4.424154519918009,0.2943814327985022
3.941559673641288,4.6783276828132365,0.3470704663250876
4.604140079751621,4.629172457503912,0.4089535464146349
2.937351319150826,3.5814007060929764,0.3205735000700039
4.195781331832402,1.8530839734831304,0.735306316047555
2.822954949404246,3.016926819491292,0.3513824219682633
3.7125689715415606,2.6004393975633517,0.5155716513454017
2.204273245536265,4.463125740587958,0.2017410316185615
1.0117399849905544,4.2357010121747525,0.0966193431059108
3.6186382204385135,2.3516400519204024,0.5398309729538421
2.597348521630974,1.4128057793758255,0.5382423533283496
3.567181307890319,2.6614991601759144,0.4871203231027009
2.2699916790971897,1.891287208097336,0.3925572791142736
4.611008058902189,3.148683523680522,0.5557194267269047
1.6153605159634363,4.316374943907494,0.1519231180086932
1.5111052844786257,3.723044942081055,0.1599715123410202
2.318539249796617,3.080778810713684,0.2840804852874554
4.871064931038854,3.2351577698613068,0.5750747900943455
4.700523218897297,1.0157544504188305,1.1659463824873684
2.500437202679001,2.520453380940856,0.3551299977747111
3.901804697028623,1.3759525825820806,0.8211032336319425
1.5410201279956182,1.8365232388139083,0.2716389040831541
2.916342103259177,4.155725690143448,0.2828255689431409
4.819063753543987,4.317890202328063,0.4530992151205284
3.1623650495349285,2.787601018793748,0.4174627995192138
1.5391771657792437,4.215826370163168,0.1475487349985438
4.546260693593441,3.73240642107512,0.4803328675816277
4.077995680916914,3.314971620401931,0.4725402667349475
1.6972246044901145,4.610260710923223,0.1512607605904663
1.3653617276200571,1.7375312117618185,0.2493782941640578
4.709268572924419,3.836224923502811,0.4868744369227517
4.952460721180769,2.9862394101959056,0.6211945911368854
3.269340674274314,4.885339115855784,0.277752956109728
3.740237610094839,3.88793803262894,0.3825987139287832
2.143467921592189,1.3463415143107644,0.4567681022815281
1.483810879333748,1.4378773820023447,0.3043243459018894
3.6418355845001926,2.7658106993654816,0.4835393857043613
1.5064865151423916,4.395866722413864,0.1395963422228911
3.66099656982631,2.5130105871997004,0.5210625585880418
1.594868740020512,3.710904182540837,0.1692741646000021
4.561261198913017,3.87085436482021,0.4682198293441872
4.344856789699833,1.4462224461811042,0.8880747530713657
2.0995827683392987,2.550139705611056,0.2957042458105061
1.555683403979088,4.385611551749655,0.1444295962520435
3.227837324206426,1.0362700688057114,0.7925857610085038
4.398564066982012,2.330336126829176,0.6603783971754676
3.6859806812737226,2.4894609285263214,0.5281590418652998
4.214934003280788,2.601548891866325,0.5851557385212401
4.235672201401549,1.1307349200243473,0.9939463050038032
3.350590612396138,4.6973987497343135,0.294045647810098
1.5211188119611037,4.622544376152524,0.135269613736868
1.2753121223862451,2.551656639583368,0.1795376428245957
3.528185057799661,3.369418462139789,0.4037362281011465
2.947579764783105,3.8966138071570495,0.3009814415499572
2.42858581638136,1.633515964583089,0.4610919107843397
2.4564184260044275,4.58287257282228,0.2199959244961458
4.863586982951514,2.7337531850941628,0.6513000112551437
4.854197791505918,1.8521663251058744,0.8509668157809356
1.6390957263818104,3.5900212587762814,0.1785499057600008
4.101942631544555,1.799247771663111,0.7326865940679979
1.1823893497804678,4.877898696369362,0.1005792555178606
3.1912817895134267,3.9428935978811177,0.3228151412040754
4.441121146362061,3.515811174105992,0.4917301648735659
3.3633103625324763,3.695477581473799,0.3581435864801651
1.976757554976511,2.8098466167699443,0.2594274460125695
3.00735037096034,3.572174285862977,0.3288752990299358
4.825720420169665,4.495744386961114,0.4390415638342724
1.853823457496512,3.51179269872159,0.2054420029118125
4.661336598856209,2.00385374079653,0.7758927366450549
4.265894139249031,2.065810428240962,0.695720469203412
3.721388297276624,3.75733630053937,0.3911210036648772
2.7922093495597755,4.70326229232794,0.2447905432401268
1.4771865269255091,3.6261980337787914,0.1596544847561257
2.274448407846043,4.798547759860381,0.1961222449171314
2.830495321245723,2.2885063659201443,0.4303618430815676
4.340241599035084,3.2515087806561738,0.5104354504432207
2.1370063062173084,4.5379371702604665,0.1929424477487163
3.2525934035387767,2.3353682406092884,0.4875913495753334
3.8501147556795896,4.188440372122546,0.3710281394353329
2.37142448401392,3.089401533986908,0.2899476200007597
1.19764514420346,2.8228395784110134,0.1566433955229254
3.420978995960124,1.6407230971817812,0.6477352736474042
3.9990301282060816,3.748902855823301,0.4210477924708763
3.5260911366820467,1.686219244913958,0.6563297361818637
1.2282620332796998,4.979899893707144,0.1026992136249841
4.361875104697012,4.915854772095521,0.3686597518647287
4.277529095082327,1.2702667388896107,0.9420763256159208
3.0542303300317366,4.379736555683392,0.2838643025005669
3.925486855683401,1.9137152167299816,0.6736222595029234
3.390277945491627,2.5195151538556817,0.4816399130683564
2.969396493588981,2.2361705639211205,0.4587824459399164
3.741946676278521,4.738609909365389,0.3260325004990911
1.2834702425965476,1.806916234406731,0.2286263884301167
2.235511543941136,3.663647245463861,0.2396741676930567
4.8344440071194335,3.675153032093289,0.5170359102614039
1.051207097314888,2.014478978889644,0.174359666243566
4.609424459141259,4.683930713190569,0.4054785932246035
3.3770719228030126,1.7838832341271045,0.606539793300976
2.5620426049004057,2.633492377902402,0.3525592375646403
4.122382863892476,1.4444189170305437,0.8432234825158992
3.251782642768179,1.2005370525776478,0.7388611427740177
2.736581808569524,3.212517668174784,0.3248154695283736
2.621366201822206,2.1014274376982214,0.4226064053537391
4.25220953533316,2.0535101542663954,0.6962821999121125
3.1533277078696464,4.735395516774866,0.2749006322795702
2.4651885116308243,4.677546572271272,0.2170998053693321
1.773155625703227,4.080325235357778,0.1745120187741635
3.637010108027829,2.4828530048868744,0.5221308655468165
1.8115989893192463,2.8458300559569167,0.2355276966169122
1.2270526895111566,3.944665676807196,0.1240784281196815
4.048678357021285,3.0547446615776623,0.4992519498682789
3.630345741474042,3.9244421903536346,0.3686047679253332
1.6681432360950463,1.0484204422657353,0.4071779410309759
1.5055205139207877,1.435344311589246,0.3090980825085718
2.590618927073246,4.250533360521763,0.2467005491815223
3.3272318492843147,3.272996519833282,0.3893323846439889
4.854576137492739,2.740994729782434,0.6488349340410681
4.93334414363151,1.4735370811094457,0.99722461840329
1.2437042559597868,2.8030362135583227,0.1635146480496055
1.316386742684883,2.571586472791564,0.1842859962530867
1.771284099095205,2.1697733436467903,0.279402327400697
3.0326345826266263,3.9415781236214,0.306848794733228
1.3863359334051224,3.480387332618838,0.1547116164837017
4.404227807611014,3.31884901727066,0.509884437960083
3.930356919968564,1.790565150573037,0.704222390070605
3.875701517174506,1.2614664033872949,0.856900087343628
1.945673623892287,1.663500417756537,0.3652474786414949
1.6907129290739586,3.225277071728536,0.2000712498106423
3.98302671592304,3.729410646702288,0.4210912324456658
3.80267358763746,3.063506448328828,0.467905445209932
3.4202064674080206,2.381000990046101,0.5057979097724821
2.811908956364188,1.8785144401979024,0.4884305802146444
3.298712574262906,3.1435925652905152,0.3980498229839386
3.5294957134044544,4.442548132809323,0.3242502985070163
2.913617735461361,2.7118120134262576,0.3924791617843668
4.0134937811650975,3.823897826674493,0.4160011183250876
3.997920084300842,3.926501677035226,0.4057564927803693
1.463272660375443,3.3552925623201744,0.1679878721621309
3.896209373213299,2.9495256673615797,0.4932502914731154
3.16607645413524,1.9696771334990613,0.5330674534313379
2.541634995065898,2.981618677511164,0.3191710709794322
1.6139746799267658,1.595906854870956,0.3108691432626532
1.9678027274616228,1.048892123959121,0.4802114041170681
4.628956842628762,1.878150385717246,0.8041547907989541
4.118782095436968,3.798620243498184,0.429163164246811
2.210334492558547,1.4611165904615795,0.4490511544891908
4.883742485992169,2.273033634385873,0.7460574854294947
4.201492780298471,2.120956061004067,0.6731098897539071
2.6319886943357123,2.645770864673379,0.3609646343711605
3.172450070658913,4.617822108834075,0.2823558675585514
2.472809852272182,1.822304332490419,0.4380834879862441
2.815810667858719,1.5588788816429533,0.5502039756666404
2.4487774102699933,3.271912934224475,0.2866136843112587
1.7546026450736203,1.4622768543813511,0.356296783189002
2.5083706071258782,2.396681252450788,0.3692384449256208
2.768162060256734,3.3471936394742667,0.3183849501343475
2.386714949346905,3.520346394546652,0.2639969087575057
2.3975431751984497,4.221475426592598,0.2295848375526135
1.3813648745616915,3.636103796063424,0.1489790711474823
2.02288033282013,3.730226164681232,0.2138249062935082
1.243776456136672,1.1819111793096375,0.2850199558834026
2.81042634498939,3.395513521651988,0.3196926060112691
2.4752634362480666,4.2652420067769246,0.2350569482905192
4.137951698033943,1.8503839557476771,0.7258586496198065
2.7246865212347533,3.553301092113976,0.2991990279265448
1.5957998115963128,1.35319649719085,0.3390706669632803
4.787706893899139,4.345622709835466,0.4478156384933591
1.171333516785399,3.36194990774984,0.1342671903114133
2.363008850482573,3.271626369545776,0.2765935788918078
1.4524044817358273,2.37548095979748,0.2151403754063788
3.559586574378894,3.8311945493331216,0.3683961117722164
1.1713633798582332,2.9192099528690365,0.1494387126416566
4.894266347956677,4.298420773180244,0.4618608598179545
1.5533893720673349,4.236153392162603,0.1483330658716401
1.5423011745618913,3.5529700840608034,0.1693730846114312
2.3423735910756056,3.2047162561781644,0.2785412199496052
4.336885565700382,3.5784235471198387,0.4736221453810885
1.230982111758839,1.1938287729958992,0.2805556493084477
3.926485574601447,4.431144586242581,0.3614786452700479
1.1420383222124286,3.913877079846467,0.1162054222821657
3.07169593669284,1.6495692776319095,0.5796594870390052
2.16494922447808,3.8183089065644302,0.2246586163797601
3.103852444062136,1.7326866615682357,0.5679122468949468
4.5672571433765885,2.161805980194414,0.722254491892598
1.1939541133568006,1.997020607850426,0.1991901741064684
1.9019378924788204,1.2351579249472389,0.4254593984726417
1.837189042416421,4.787609632567477,0.1587174290469046
1.707324232407862,4.874093609590263,0.1453266108681364
3.599003126498486,2.46494404161918,0.5193450577078671
2.897785251987826,1.9610508990986288,0.4893170280980206
3.5686187968295604,2.113194364040277,0.5731442337892192
2.569453799039864,4.659777320390296,0.2269924816461396
4.468645960030903,1.3132121884730998,0.9658962507413896
1.2103154934481903,2.147337913328094,0.1922760642133219
1.735274478093244,4.360599723473049,0.1618545095332157
1.6474243444520105,4.862670633942205,0.1405011851522214
4.004421842197166,3.1813012847384727,0.4788487565836374
4.225162176685769,2.36605160001196,0.6276139938958091
1.224540929026579,3.4239417806782995,0.1383993042556299
2.117542481329347,4.554468934968281,0.1906161062489981
1.3804174275324803,1.678545576700257,0.2576804067737833
2.1261399770060443,3.4735811090428297,0.2376328857331207
2.223723743092441,4.848405993641967,0.1901136605008219
3.671600655794375,4.435883602766183,0.3377188442671943
2.928322799721667,2.490293270176876,0.4194952362231254
3.4284519664918203,4.14326403754656,0.3332953491657858
1.861010622248913,1.197567357017873,0.4234251606226824
4.023958816346449,3.3928450092763582,0.4580128376768433
1.7251045128105489,2.4357332515811185,0.2510533249367742
3.723599300700353,4.451091791125393,0.341546193256416
3.1934539323230147,2.6744765197695584,0.4345454264221682
3.573133526333423,3.851964566702901,0.3682151298934059
4.458983362043358,1.577879272134064,0.8648549624187882
3.79398472976357,4.697213075952423,0.3329684776735612
2.14874908438219,3.7466117062015374,0.2263455721030234
2.9439482664491265,1.4754637503036814,0.5946256062299383
4.208480083618412,3.876065793701618,0.4315446367699219
4.237840259518807,3.8527912570831577,0.4366394550077992
3.0436778657271715,1.7773538614627622,0.5479456377453004
3.606515425086244,3.2768214407971072,0.4216350243995769
3.270981231663705,4.218577980605838,0.3133977535470274
1.7508476095692669,3.186630224979615,0.2090998625962712
1.5293454994172735,2.7876006483635924,0.2018884303547177
1.8319896426696076,2.151468990361382,0.2906564602527679
1.4957755791733054,1.4730615250758317,0.3024137418351208
2.534968455376477,1.2720887081292171,0.5578497983610219
1.349588199580137,1.7522668210473489,0.2451775731298036
2.4157823555538065,1.6155021675653414,0.4618199872880538
2.0164711152956856,4.504279635049294,0.1831730261718095
3.37217391885691,4.443993815533752,0.3097150762033229
4.325269397939924,3.575215806822205,0.4726847410662486
4.192318201050599,3.5355531312245687,0.462161734165233
3.2361288253229388,3.002742928157511,0.4042389035976075
1.420014950837356,2.663861504411823,0.1937866577554106
1.586375722374449,4.359742403697009,0.1479899221723985
1.209513435233009,4.653578360045901,0.1069688397511827
2.917916585128579,1.989183559040074,0.4880791907716799
3.084833538768919,2.670627989682892,0.4202051457461125
3.4172906476405527,1.792476086123525,0.6118746485640252
4.508788424281781,3.992035853155005,0.4515981612423909
2.1566011664704026,3.360460302489638,0.2472905400880584
1.619187036247432,1.310546629965113,0.3503904693479135
3.769469642012532,1.08755347335702,0.9028438528932152
2.7390028537036635,1.2940059389360197,0.5969912298862743
2.7102945605777142,2.314027812308822,0.4089124645410719
2.654821593531251,1.8091283088119916,0.4725347690960406
2.7412926688647965,4.611046025561893,0.2442764376175547
1.3455978516967502,2.4140448869674223,0.1970679789292398
4.204194464759596,2.1552440656596934,0.6662233376042479
2.3699515154363056,3.457285998129144,0.2658514078332695
3.1516735849365496,3.4702760890612327,0.3525144221683193
2.4331722516458507,1.1883148029365986,0.5559465777914281
2.4813353707658448,1.7504704833830425,0.4510747135366155
4.8239944616147445,3.602455791541814,0.5240674413950986
3.719614844719779,2.14537058393577,0.5912840387897097
1.1644732194047078,2.67220282916492,0.158552410307564
1.3018195762342,4.581404298026524,0.1166211500477127
4.86911528674475,3.981317375111092,0.4887377093329815
1.3696499447862869,4.918808778850721,0.1157031757539088
3.858235213756503,1.7524862230980522,0.7008636739721585
1.2788652297328325,3.216546068848249,0.1516484355739714
2.9004430699441808,3.075226542443384,0.3558628017039221
1.7459191917848926,4.299477333806574,0.1647256023388642
2.1686536585837217,4.242979430009889,0.2068150073382637
1.7433642616982796,4.529740203795211,0.1576352773772049
2.42806147752657,2.483330751858111,0.3485258292270078
3.5236248170146847,2.978174441704469,0.4428695710368308
3.8237673662029183,2.50062245730301,0.5461553499186641
1.801731107114,3.561422097634288,0.1974966434314903
1.063777936065398,1.4525549771648762,0.2168713741322758
2.077339481771301,4.619801209392617,0.1848232174386661
4.58893154083124,4.47905081588271,0.4187706680442545
3.980775615037122,1.1846002431619929,0.9110993252649608
4.116814142873524,2.8033172899567185,0.541213607624145
3.5797116960422675,3.922100686204856,0.36363657757704
2.0386004822148145,3.539925675739902,0.2245191472085686
3.417434667853191,1.505850245273206,0.6818912411664484
1.2669471505394188,1.0868596499698815,0.303553511746155
4.283136910810402,4.504400005035538,0.3890648305802722
1.0329376596748785,4.126207230728017,0.1007506732739111
4.289945533066643,2.21333234967707,0.6675228495268735
4.009515181274366,4.506778777663763,0.3640526833525163
3.863853434573962,2.2020515467582493,0.6033402926454634
1.3944288842922363,4.0599682342641294,0.1377902804655677
1.4019416771841753,2.752560666926923,0.186798002966367
4.0742865372004005,1.019311197356779,1.0088307692577363
2.5047837118201026,4.923866359814292,0.2114146032067665
2.240446177621494,1.2934019008385849,0.4884547659968086
2.3177722285901914,2.959715945798921,0.2926690020592566
1.841205238753892,2.291153080765183,0.2797203888075935
4.055161512637439,2.09823083623769,0.6544317913964394
4.8814307750112285,2.1543663478908512,0.773757743496593
1.8750781085299488,1.1421863032282538,0.4376552370128183
4.765657201964505,2.648486985037537,0.6531004799398337
3.0964312646879266,4.383159458184858,0.2876035243559373
4.7038714992200745,2.708940884779249,0.6341259736066192
1.2426151106527454,4.750398886324054,0.1080459925665337
2.837018416615126,4.777592207645855,0.2455190946897151
2.4957376476700355,2.8752676169029083,0.3220084255322494
4.080709619711979,3.3050193183198355,0.473947887103164
4.141301779998788,1.9805502785080509,0.6947210066980928
2.1412509571179763,2.3909934669255057,0.3157261991217242
1.3824920650769568,2.6737457360599186,0.1881583762734319
3.6028023673072336,1.6202528504365743,0.6874913554062065
3.623421419961713,4.372176896920582,0.3372395855057115
4.931570091010915,3.1472709220748105,0.5945560567024318
3.963002734376376,4.904015324339812,0.3356192791402959
1.0891177345127008,2.473146220606262,0.1567912298150504
3.251457933106852,4.688248761510318,0.2858048293446593
3.187604414359112,2.7886716227272945,0.4206757317310728
4.4879251482632725,1.809329961484484,0.7987536547490133
1.8745724762402716,3.968849261766541,0.1886324556738331
4.606182473936293,1.1231838434862604,1.0847347223528598
1.38240944622655,3.871000309851573,0.1419020076256856
3.177641020180656,3.8970485900150766,0.3244445058866439
1.7693914561615045,3.873640487705238,0.1815266699118614
1.9318499233598416,3.222605014407065,0.2287509625892762
1.6680525230664007,4.569297465971391,0.149754303236473
1.8802063221863936,3.701528387579324,0.1999569254068096
2.3092001578165644,3.2601526086780743,0.2710231733380449
2.919033108254567,2.130132447263624,0.4662794877588006
3.4625274418746304,3.5605816595857465,0.3796146742156069
2.2999152751902634,4.528049453009803,0.2080223137238805
1.0605981291824849,2.935034252438045,0.1347635193423495
4.854328322781081,3.1166475096024886,0.5895972768445535
1.3459252394834986,4.113245826725895,0.1316116303707345
1.1579920590121997,3.442281721420829,0.130337530533951
3.910145300116612,4.45973405051745,0.3580893559958314
4.5830089833425305,1.893803735618516,0.7918658972846628
1.8422336914314568,3.2227354968355395,0.2181327356179426
1.768945355689592,2.978555651224414,0.2223099927162251
4.784665577027878,1.82114288095812,0.848001285103806
2.255185256127584,3.716513631001415,0.2390733317618718
3.167715390418913,2.5508598140022687,0.4460490636560074
4.4870439589323325,2.1775038067447072,0.7060642932052416
1.8545118154992628,3.35030361150727,0.213147400861146
1.8867704384397557,3.735284964312127,0.199224592887182
1.7804290998201364,2.4857391223348047,0.2553876003531176
3.322116975699567,1.204408808482306,0.7535165353441821
2.5191107116913045,1.3976776581905854,0.5253230564763153
4.708479001873107,3.340574171649558,0.5423797423652518
2.109586342535843,1.581350085568508,0.4086207357788966
1.323428327152679,2.160854503361085,0.2093466063916285
2.9175459302636133,1.7541801069866625,0.5296577959557788
1.6364250963980154,4.0865483148429895,0.1608581099704474
2.7995344007449137,3.596145435675264,0.3045524167941835
4.797072354788324,1.5997015385271158,0.9226198245638128
2.063045725881158,3.0263438128910973,0.2561934377382191
2.740718255352142,4.390348870866972,0.2542245707105161
3.797832315603954,4.059527252350662,0.375314938153508
3.9840885504844015,2.004873637971133,0.6629377854927747
4.657491293697861,2.422494832723306,0.6804234222892689
3.125329829474699,3.354666193520238,0.3588483813208465
1.195409121583511,4.349464773555575,0.1117316565474802
2.6257544763278906,2.078455489479228,0.4264727044619509
3.0234847356569863,2.5382897184714355,0.4272522851751031
4.195103086056527,4.660419327132486,0.3705646917312154
3.368529767814635,3.285104580471827,0.3930510568126823
2.744791403245903,3.0412421658102677,0.3395974913935371
4.741405952057672,2.964770707892213,0.5979420124623476
4.093925266439044,2.552732590831265,0.5761656924312942
4.951022083744741,4.636556046316358,0.4391885792549129
1.0816864160054016,4.576342761053626,0.096988874460886
1.4474290491873203,1.5256446837020432,0.2865464525805161
1.133542691052423,3.176208279619754,0.1357143388398761
1.4476829425168978,4.1954956748798535,0.1393209650348112
2.850259357795281,3.819522060449012,0.2956993786983242
2.4981410828964714,4.439887760365632,0.2296132928603442
2.53513395014071,4.662569884198712,0.2238501247653429
2.0982768708350847,4.479648959995967,0.1914608842786736
3.1842770570497736,2.745184531288189,0.4251161765792236
4.133098282799248,3.889818803041355,0.4226228464977634
1.848494167199958,4.923845944170022,0.1560214584090561
4.70336219232523,2.0146881886870456,0.780074405368874
3.807217174686572,2.645732157597768,0.522147131235665
2.5467514713311377,1.643145971613904,0.4817651954682041
2.0199583855368024,4.622917189551137,0.1796183651157461
4.402812230879073,3.54575848058882,0.4842769638642097
2.5311443486941,2.0694625674239195,0.4123106721608257
2.12461007897772,1.4623676681408764,0.4314160932314855
2.165810761955645,1.191346127593801,0.4941735891658988
1.257916035636086,3.2764390541426485,0.1470751739601578
3.577802059271607,1.8882646164415124,0.6193688138726775
4.829478405783625,1.745080667533356,0.8796605620561315
1.909866667532293,4.851366072254988,0.1631983577807731
1.2037881437358422,4.377891302095236,0.1119200887592172
1.787292823445383,4.588480084704967,0.1599086689363893
4.015097006132364,1.926108121065384,0.686081450173906
2.883290746526505,3.1806471242535848,0.3448378517525908
2.1871667688924594,4.244968275042621,0.208501429770296
3.741910267493213,1.5962225002321198,0.7206451425404913
1.044983480164336,1.014871428464576,0.2593176580405086
2.499462066034327,1.9461410881147625,0.4241925269834471
3.0856433488678503,2.5985181143024185,0.42873805978687
2.2698721742306422,1.0008302633014776,0.5672325673656172
2.7544341457645865,3.6649959741677343,0.2952236358849158
4.675531335022775,3.4837052086881,0.521391473949154
2.426909578601642,1.811874827334223,0.4315465174711307
3.641712422299177,1.941029687369204,0.6191220098761983
2.3612187635034605,4.68866785865724,0.2075370563171537
3.154589364090341,2.3404154811570046,0.4721851790421143
3.039623102505572,2.903708137322921,0.38932509751998
1.7933513640978225,3.3944944229827314,0.2040452429201853
1.3442697137531674,1.3657850891047314,0.2841064727189296
3.0099943734985395,3.761055878492736,0.3161057599739251
3.930596254134503,1.2825895509048522,0.8609949722621741
3.7374084235338416,2.86408040665333,0.4836090389188874
2.628406014055928,4.298432382507164,0.2480361948879106
2.87711973811332,3.8669165719607417,0.2955793155248406
1.7907778699822543,4.05794426016219,0.1770262559125978
2.795816922678457,1.6989866824780786,0.5179382582413252
2.1105987260921197,4.246225671354631,0.2011540160783
2.1342173320236117,2.1508313535023538,0.3386752721073582
2.571450671918366,1.9993694683183196,0.4286652076511471
4.360457162244507,1.1664967689260477,1.0063382564853824
1.3470440391323426,2.229228289975648,0.2085705806730841
3.533680494632929,1.998512038061868,0.5892390041757137
2.799835728692859,1.749533321138827,0.5091474446167462
2.0467312124246773,3.721595878067746,0.2167414646742572
1.5658992554094158,4.302493620380631,0.147656873116333
