epsilon,c,Ef,flux
1.003110918601298,3.540780526488751,1.5206155612930092,8.212716412673556
2.412992239241415,2.715841324531523,3.206342582648344,67.3721121730029
4.847971100191874,4.643079793673151,3.1132604388190765,218.1710267411273
4.908660624036954,4.17965333101162,2.346201834239166,112.93641790658434
3.626879372300927,1.4438826428258222,3.8765607166371208,78.69700202430207
1.743333946736561,1.7413409276229506,3.833169613337672,44.60468410129027
4.2756918987634815,1.2025596305549806,2.702133846059536,37.54280677742342
3.395036132573981,1.1293592664399943,2.240336412930592,19.24433886908176
2.633277755865897,1.3231967582743396,4.63896397597862,74.98304948466429
3.328010055009297,2.1858084450420505,1.2939420015167862,12.179412789990506
3.8855345863809374,3.5415177334336483,2.836648940486234,110.7264516849714
2.5327142874133663,4.180773912617393,3.8645775478567503,158.14189389965134
3.357086114520982,3.6329891124443616,1.8624573211435276,42.305734263633525
4.337857339368055,2.09812934573584,3.0285191981310864,83.47725994182935
1.7336018885566542,3.600043019887676,4.785968299432756,142.95412687396973
3.151308437286908,2.673185466232603,4.851679578898382,198.2915580797208
3.665519000043751,4.589390632693794,3.351387832985895,188.94694620543112
1.671232075750024,2.68293049174659,3.1989823704569327,45.88490925047099
1.4955966133382352,1.0631927094341758,1.3732229236113151,2.998531062649855
4.02535326589149,1.1001557434011349,4.646106445279328,95.59528704399668
2.8335427338193986,3.5435544393427523,3.8766918797104,150.90076626538286
4.344847534813235,1.31606737999296,3.768608402652188,81.21096858972672
1.2027656668235829,2.845118124991373,1.7639709093864764,10.647904866099651
3.2478449729237195,1.9538389446514213,4.96941767239568,156.7094019720019
3.526970517595766,1.8476709299252456,3.651224503969083,86.87674283084762
2.628464403871853,4.3939352903466204,2.463098969112816,70.06796132985924
3.029594290096324,2.582326659902073,2.4502648625951533,46.97012509836838
1.6583587231173622,1.4247337994147289,4.932443147656017,57.48259731739952
2.1632512047937813,4.379900629390303,1.014531342784498,9.752189885695042
3.391575447240206,1.6446055375519486,4.874556888406987,132.53589561820505
4.454018626303914,4.631842245933363,2.5395243900942104,133.04867836577878
3.3589022079804582,4.558749616482816,2.222216735483107,75.61638784655206
2.7248338422570013,2.167912600837471,4.01768242462736,95.35270212231642
4.775896145941356,3.853962698783954,2.5334823605196823,118.14032219076832
4.220384783983772,2.912595243103464,3.8961235497483697,186.5939786679876
3.3902840382999795,3.673387543637749,2.574017602520296,82.51366147009887
4.938408342231033,3.1967359139290785,3.277816005594895,169.61447049141304
3.4841287698987715,2.0184666320757527,1.2125792910645234,10.34036968725248
2.2359544321217126,3.703563899822466,4.979015149173145,205.29089404397996
3.901551426705616,3.786094361129351,1.445220748350775,30.85298196385412
4.886336704950054,2.1145911313602954,4.307134805659506,191.68438043503247
2.174251937685393,1.2985569469204663,3.97696855973679,44.65552309073266
1.5490326645129424,2.266628927228516,1.1123683881022703,4.344484774655383
4.621187671976422,4.751083667421186,2.189155295476781,105.22027350257412
2.4964441836157705,2.5978631807074057,2.772891704548334,49.86593334287675
1.885009448470957,4.377518990379552,3.487323148883955,100.35198225045797
1.2852498892555682,2.1071662747654614,1.9849544619746544,10.670566519499204
2.861954168019468,4.872906121192042,1.3983331650916289,27.26917729369685
2.0113679259944437,2.7522082732565827,2.037957434821238,22.991273855040536
2.0611235190440422,2.116122632609918,1.4549092624280031,9.232443713173828
1.6910800428690962,3.4224235086784525,2.1515263203778736,26.79114293147992
4.1653419832208245,4.126675113016183,2.1140098058148005,76.81834342567093
4.6781798156050645,1.4023019984903078,4.573432424571225,137.21544447819534
2.416860541483504,4.020939589502533,4.173352755730017,169.25804889999654
2.922949179720541,1.0958000005651545,2.003187050876323,12.85273546886472
4.740623669888113,4.246829541328081,1.917079185920442,73.99125851777892
4.948489023733822,2.35911788131766,2.6415495450856588,81.45913146414696
3.973714354120342,4.982705340999281,3.762610912971271,280.31121383191663
4.814784087933089,4.716419928568297,3.840130900510839,334.87393051285954
3.900753200425081,4.667115468001864,3.754328579537783,256.6029106356916
4.990823237247703,3.8419511758254665,4.48158268807785,385.1118282394182
1.1770229872921676,4.052793842041611,2.976810466259673,42.2709321789212
3.0448409024221363,1.5926784173569986,1.088408029066847,5.744816666169936
1.8093384449032317,2.1958417326279527,4.114447089572971,67.2579784203334
2.278623738739241,2.315290048675589,2.717379130666546,38.95637108590734
3.677291171646453,2.6360188850631614,4.514451601374349,197.55432372906705
3.651451431018635,3.1306730804100185,1.5515704766870866,27.51986263177904
3.591978713387725,3.0271471215915504,2.1914322912469104,52.21838024636422
4.199333127010344,2.3395139061058834,1.2177367248104565,14.56843050248986
3.246692965684221,1.065656739754083,1.4648719796416718,7.424340809636515
4.952532482980285,2.028931884179529,3.614139318345164,131.25159184358677
4.805715153980994,1.2275847822948889,1.406783697390722,11.67519587056831
2.5506834909937277,3.059671339849308,4.9456162284203575,190.8851639577668
1.092070175407192,1.0397289510336225,1.5147347221344774,2.605216650918364
3.1480216836232264,4.515241627024205,1.3431226588161431,25.64189176686345
3.003897546396405,1.6414388629116003,1.4250213630462034,10.0127316744767
1.7158903786726856,1.7069562773117155,4.941488654459054,71.52000584409393
4.652177278739625,2.761561095132768,4.855189689763228,302.84702801584854
3.65075189593186,4.434772331289576,3.3326252365215465,179.81528518838692
3.971907812103797,4.904970547012436,2.412654636673924,113.40334921101328
2.8164799595385803,4.812357796054643,4.905302758683799,326.1340996757476
3.2871545172782244,2.9848843319841336,1.6500651610385737,26.714670083882105
4.859106086363199,2.2782299222334026,2.0426094611896226,46.18751649650283
1.9068300857058649,4.211519540099488,1.8004107953394186,26.03119060787421
4.700370257615262,1.4592749001414846,3.052773778584697,63.92318820802
4.119387223029927,4.955385892073272,1.5081351194313344,46.42913625705057
2.012501395633087,4.645977334045012,2.2712303974834898,48.23204332652632
1.719602881375021,2.526886462058148,2.596174287412359,29.287451437484737
1.133739044355342,1.4316168288142106,1.8145660998022184,5.3442342294277445
2.5046619702433346,4.440355150950828,2.9796637722812265,98.74187063679588
4.652058072732375,1.4898142277982136,2.700021822078318,50.52563651751301
2.3595009782132776,3.830168103614972,2.266026144401549,46.40532616748171
3.1295092122071133,1.6362440998026448,1.5547789906964449,12.37831854893954
4.476834824138917,4.726524162472245,4.987048365057525,526.2596997975888
4.916059428497487,1.5248058753991196,2.824897403203701,59.81870953705989
4.745883859546595,4.911726532582804,3.368616551473567,264.5175193682008
1.5635894173355664,1.3306860906042468,4.824669745688659,48.432124627026944
2.187041662832642,4.953265360068013,4.417476670449532,211.39620205487876
2.7227900792316584,1.317069549226062,3.4882105369033347,43.63432356349042
2.543840380169052,4.85201302331821,4.061232507776708,203.57644324616223
2.4009583055995245,2.739014888766419,2.567568416441208,43.35338982844234
4.550387364870073,4.824951995238482,3.86624340082024,328.18577207767834
2.903467622660519,2.592453784048205,2.3526455328644222,41.66208556129502
2.284550899651849,2.6449445685863644,3.3692301624259944,68.59283820100352
2.7129356588391955,4.761966452301518,2.594446415567796,86.95914005046188
4.311306847741316,4.402998789871196,2.257408209775566,96.7336778942333
4.961988049513218,1.9063628513337472,3.2750940346843835,101.4632638339477
2.243832764686682,4.8021317719403935,3.6718366432347502,145.2751262617686
3.166422581095979,1.562207302590278,3.965624018713619,77.79122495153653
4.155714785515094,2.0180813137264337,4.534907550600863,172.47306067291925
1.5761500363657786,2.88274688196186,4.110026073882166,76.75262214886938
1.82127581305882,3.4365477573824528,3.606288768542076,81.39900614869627
4.383035558729485,4.966959740195737,4.2369904047374565,390.8234325847472
4.872040236710182,4.052786411053623,2.7117252870448048,145.19643875979807
2.053481159753344,2.46805800683446,1.5262022860829276,11.805116704926164
1.070491333169389,4.868518642297863,2.791088191172915,40.60010076454162
3.043949151942941,4.661873298242511,3.398064136454517,163.85549213514588
2.9026270944669688,4.12108878604124,3.189078934253865,121.65606181957916
4.55336774126199,4.3802308644142,4.531768041470796,409.604832938128
1.6585980776525706,4.97819833966744,3.62510540890568,108.50621938050284
2.292194180717379,4.327508015984519,1.3536400650580478,18.175890051036635
3.0821432691524064,2.934655327673267,3.8769738220400014,135.95514917490837
4.9842284054478245,2.671588270244469,4.574900503054369,278.696022438389
4.7127148267743255,3.9385126266214896,1.197751567345097,26.62789885086929
2.324122142056257,3.5782010620438345,3.411058683123302,96.76138376628256
3.5556524245340926,4.83003200894308,4.341298289581193,323.67455824382586
3.4337030360589766,1.1824251961221657,3.3171382195562,44.674895403161365
1.1597607909882286,2.3553695139105795,4.49718104534279,55.246938256968456
3.79481826563399,1.1921133571097502,2.089864731480092,19.75808685256222
4.352409629538826,4.026872201656252,3.7663706250943383,248.62438243754343
1.8900858577932824,4.59533273062688,3.2862400358965838,93.79875191184216
2.802556305538068,2.609312411854802,2.931573832493267,62.846645208725896
1.2757534246206157,4.540803355693459,2.103913999104136,25.64220714710425
1.0018280866217353,3.1192917393052078,2.275118712838765,16.175485447418357
4.711757622192192,1.7699833963226077,3.892918114142261,126.38707744774771
4.800990581702422,1.9218422733647964,2.007862692121257,37.19774530391267
4.171422948372145,4.328588523825797,2.591853434227536,121.2973765561761
3.5952569295547026,3.507056483414818,2.165406721430626,59.12234529574199
2.4901899923802917,4.461303138130786,3.6087930871681273,144.68322532322713
2.624851306575099,4.128565584001481,3.943750311208994,168.5476555710622
2.7764508897928657,3.702874640008443,1.1388663256916822,13.334431631140635
1.883293944135501,1.6506819178061185,4.716458224547582,69.1533921074159
3.653917664593822,3.154854341226196,3.198033697810552,117.89737646545484
1.25958341755238,1.764083092982546,3.9159767102807073,34.07423958117418
3.736012090253532,1.6933147210745898,2.7114074216663013,46.50884109594541
1.5074725353707477,2.400508573903003,4.785453244241791,82.87028351931491
2.0253410177181337,1.885858281870345,1.052311271726596,4.229564538824119
3.852269619815464,2.172855751301515,3.51212184878122,103.24920616571436
2.2972650188102905,4.172413321486292,4.48982797997192,193.22255786725424
3.063252682949177,4.5830012449924284,3.675085449808116,189.6128126802029
4.93780936218675,2.244135938934379,1.2457697180095892,17.197250581445573
3.1718014243887134,2.7197998311142726,1.5818779401388774,21.58683001428708
3.4275897626160963,2.976745969333585,3.5706430656496946,130.0838819789159
3.844227256957629,4.342541662990358,2.297925638079745,88.15054236658152
1.5501215960850452,1.262448538295302,2.529313452775308,12.519435831573132
1.393496185738358,2.271723804060726,2.3499524336070774,17.481530663863317
2.0606691426392016,2.2989510626614487,2.7189711436968285,35.02250382455728
4.378861916551839,2.9263478966465533,4.526802305111901,262.5852110223906
3.1138091206310023,3.32041207193589,3.718014286205051,142.9243016657394
4.713752507713158,4.814520381164184,3.039409445553232,209.65162047114484
1.943035030591873,3.982900346663427,4.02958788776405,125.66123849352866
1.4129774229543046,2.3078773122294924,2.638043230713077,22.694036910108355
3.421766847534846,2.744148644727441,1.7231496094469403,27.88072216291667
4.094093855785615,4.82986776214795,1.844073662863172,67.24338466511588
2.23642128497374,1.0152803934760826,4.984996893025441,56.42471840099935
2.730701193392251,1.140133136546689,3.2020823556819287,31.922341791443305
2.898262335263943,3.4674263273983232,3.485719140530867,122.1039512154131
1.028206587496928,2.786152120090946,2.2669264032320644,14.721770669922496
2.811072920936862,3.5554084713343816,4.551331564993757,207.0325181893
3.98856044819178,4.161509907086527,3.119564885620442,161.53073068595506
1.2907037913036992,1.8907256659792264,4.529567563788024,50.06896217786056
3.101533799587876,2.760005202153022,4.592459850719917,180.54154530410491
4.287875714607872,1.923776553251765,1.3351064307574578,14.70376630208143
1.967345214295694,3.075075962088881,1.5101080128559037,13.795976489898838
3.645206130595617,1.8159140891524013,2.966385040965344,58.24684884461159
4.86031274548342,4.312295148210165,4.668326065012537,456.7673554933963
3.0731434945179514,1.1455188601835815,3.789299315993588,50.54787538368902
1.5998325167477354,4.636916180255366,2.0781048207591706,32.036028007109955
3.2087616930849103,3.1134763753914645,4.79755895918484,229.94484633006996
1.73296484327676,3.3919298545680365,4.736265773962561,131.85868614099292
3.493446119772017,4.676617794199103,3.0569617114234298,152.6742958325604
1.2047408996319398,2.3577959559431374,3.1698895534022977,28.54224528963953
1.6286067662838364,3.903861257279863,2.5533443586421,41.45046335550703
3.953222081082527,1.968806391509696,1.902345041977565,28.16649483436313
3.2994109445434594,2.5232792009542098,2.276433212541229,43.14311960553018
2.2783090330126368,1.5076490583716518,1.6741230272625396,9.62692598909249
3.738584926216759,1.8464005902934355,1.6332030701721898,18.412533763443182
4.387852340131323,2.471106003448716,1.2422462670718293,16.732420908289438
3.052210129510608,3.479132023801343,4.915769229827163,256.60688947770586
2.527786787034855,2.986118378129296,4.62788917068743,161.66401463869312
4.485338383469115,4.25734835367912,1.1257916598131827,24.201955274154948
4.007319607663238,1.1645044343955364,1.3916001509075555,9.036995424363091
3.9612904307659895,4.054637525855267,3.410255901517146,186.79388664226823
2.671664401237862,1.4654753805914695,4.025864397413894,63.45688005731206
3.076124162941785,4.209480434701604,3.0407357934553025,119.72634625107617
2.2397336889369197,4.291224068078185,4.87720159474811,228.62251014653052
3.142728519156243,2.181574232874826,4.537901928939675,141.18451744241435
4.2145863908989245,4.491870622629987,3.89738516947446,287.5602522374789
3.0871253088119848,1.4086217597724455,4.798755431864601,100.13960742791907
1.7702701090466686,2.7880428116573555,1.7197652079745969,14.597459933544773
1.876323703781261,4.832466505549517,2.339194156527945,49.61456162014861
4.354826111891116,3.010238919553218,4.117233192636001,222.219781115505
3.5176057602962416,3.390722571762752,3.849127010522118,176.7111303234719
4.744489967170419,4.7475393426334485,2.0098728826620715,90.99033969885502
1.9873395956939215,2.548460513720178,2.5225186712112837,32.22691795421731
2.794103965550321,1.8441050299632928,2.8258724492564404,41.14654031650413
3.3028583124857347,4.134895111762466,2.580686442802486,90.95465306646436
1.3522089997607956,3.833399197717948,2.2371026740046087,25.9417759143096
4.194144835087837,1.8664614015160843,2.3768077195956487,44.22323772991264
3.930590672483071,1.1598926010830324,4.168963794656056,79.2376969657376
3.8930182020020574,1.7897048251605343,2.536845485822224,44.83899555242158
2.170252646982806,3.9986096080131945,4.95898426812002,213.4050836775632
2.527342461947096,3.2941420177572738,3.799922978483004,120.21426360825076
2.61839981128762,1.4796556084550696,2.1750328234449534,18.32855538386881
2.7318322251747054,4.161364361409731,1.0669862078821568,12.94217829698236
2.5497707663167475,2.032092840417405,3.067587903715251,48.757195411756776
4.814861858460121,4.781593228940594,3.4112583651155184,267.9080026731037
2.848061614493262,1.760792386382636,3.424955069884612,58.825725138155725
3.20577656958856,1.2096452172062842,3.809007833456129,56.26197775253264
1.3196665833976169,3.98689037884455,2.178418230494382,24.96784387451124
3.131982230682527,3.881878511499664,2.4329544444378945,71.96630135766303
2.778199733122816,3.710339913977466,3.123211225510344,100.54949122526656
1.7978400449435847,4.053424391805274,1.1250882526226675,9.224573730065398
4.89819137100771,3.049487759523014,4.701310823200696,330.1418447245963
2.0208199258729342,4.719378412745748,4.31147959535768,177.28218156545674
1.8353406398839656,1.7189116233176498,2.611096088014871,21.508787940311244
1.2807754431934253,4.150824521688126,3.082760924280562,50.52275873662274
3.6171216441954632,1.4533908984848427,2.4498715283269608,31.552383476197768
1.066533491021055,4.4008640699235695,3.7857728308248086,67.27001933588313
4.691857599171165,1.183659147356246,3.214738670243697,57.39351587271137
1.6928253774477366,4.243363303423923,3.675463601857597,97.0390709266164
2.6687679673913984,2.713075645000662,2.571072437691711,47.86315739495931
1.1176986948358514,2.9584005840114576,2.499591595550432,20.6595013469893
4.334907085639946,4.1537024682155685,3.572355001553225,229.78644077398752
3.830206259482881,4.246619328437851,4.67213019313834,355.0547820830415
4.535219999283363,3.317983933098984,4.421906114777938,294.2331984259537
2.115463228378841,4.191907532882695,3.3474014232611298,99.3648469173315
4.489900479614315,4.481552902563004,2.1743079552327145,95.12777784722871
4.633158816802291,3.48084733868163,4.104929129808098,271.75246434560273
4.597310962061323,2.025351602517797,3.657014432932213,124.52531730723015
3.395615670325512,3.411477102658804,4.74336113509769,260.6353816671226
3.186914132826312,4.553530488236277,1.2219719441710226,21.669110317955557
3.213958959745382,2.224286882731564,3.9810981115398687,113.30182067932728
1.2151248925783031,2.620049050992153,1.721877320591254,9.439190508344035
1.564581514205238,3.524540097648299,2.913033577860276,46.79415742537386
2.139594832915908,2.8892139330919457,1.549141245797204,14.83519554831585
4.547443501610414,1.3105479604669954,4.078711585876265,99.14395144331604
4.548798733454254,1.015219381498495,4.718514022628876,102.81751939757416
1.1105341690261912,4.001649351452613,3.5994994769399766,57.57781574193108
1.009785681314782,2.386944030768323,1.3525347504786285,4.409286394352469
1.4683586983372412,2.012949726699799,1.1188041280526906,3.6997570724384583
4.1182026151475055,2.149014552123784,1.3744622305676977,16.71909196855503
3.420022518781233,1.8687980504277188,1.2168484583332324,9.463773343613289
2.168866022744492,2.3795662109087026,4.323338370180236,96.46482334266643
2.929891440810296,2.049261795631398,2.702901727948366,43.86412641082301
2.826704298096823,4.244399052894606,2.800337067634336,94.08431049111348
1.5409917845691417,2.913691620110648,1.928186535639174,16.693292382175116
1.411236049548037,4.244669056980113,3.0188562062746582,54.59191786392977
3.0477477521536107,1.4889501802533545,2.342768284996245,24.906795711487096
2.390322777978536,4.294280609167446,2.765423592012392,78.5001157237057
3.61018990681342,1.1972130863451067,2.4896131643980417,26.78953938709546
1.7475991561233588,1.99775313649222,2.5849023314293564,23.327700133150977
4.286661953641298,1.112995661541905,2.165842432378678,22.38032679870633
4.454487793123061,3.347082075381929,4.997069115704591,372.3015530020027
4.149883833987473,4.993240121762197,2.618423954715242,142.06867246739807
2.798326605644233,1.1912234583672574,1.59457958782812,8.475865172598683
4.690699223351146,2.414247376623392,3.939537193768409,175.75583988846176
2.7755857778900115,3.6274722099171366,3.639692805964659,133.3792306520728
2.5490153461160827,2.3939177933415747,1.6106189864631817,15.829504170306356
1.5469370151864386,2.5479931675467875,4.58825578352217,82.97860548532338
2.718323555316581,1.9759466677496529,4.619184082784253,114.60588177693424
2.0809548134667755,2.958984215465307,1.4253207832916202,12.50922874183792
3.625793711613587,2.9830486944860626,3.2623119551897,115.11035928201628
1.2645632076208706,1.6204496821977925,3.1474108120989253,20.29938855837478
2.160077255461135,3.592282090564725,3.1597969653550164,77.47437340748021
4.933383161550845,4.485165298979064,2.0195348997483027,90.24559775289045
3.77700390495242,3.728821452617707,2.8158974044067517,111.67415559802173
4.982405443602449,1.7081352629097362,2.0425630945713604,35.506861427561695
2.2069469183948924,1.8796244757279437,3.3751825559977,47.2560606057332
1.951029729290938,2.6978778327857897,1.909502255421399,19.19227766702446
3.2725662861119136,1.526624243572198,1.2837158658134649,8.233005859764697
4.391343138869987,1.5511704906343589,1.1901890122045673,9.64914386017333
4.546412972198075,3.6892041955763415,1.721472853624975,49.70521231817238
3.2839997578286533,1.9126284348126457,1.220866663432921,9.362033588169126
1.586516709967059,2.2267308878415752,4.95445304861823,86.71691482790402
2.075188438325817,3.5049210663212014,2.331040617032083,39.521685939711006
1.2832261242438148,1.480202099600115,3.244580148740444,19.995912232497485
1.5926443897635116,3.3744343631297693,4.290525660526503,98.93291569296836
2.173637163833638,4.244902672073842,3.2364421714422296,96.64747026163316
2.618655824547344,2.299731023902277,4.4959840597307625,121.73206564214912
2.2555252520886344,3.979676901291268,3.7918974503512417,129.0650563067494
2.056616361532888,2.4833737654040418,4.64385606466633,110.1419791881018
3.1397098111450705,1.0743645992985846,3.542823459870506,42.33896365948026
4.371775244248862,3.054375120789379,3.524973747706821,165.91741542801685
3.4543647095578143,2.3027752241588137,4.315353545843811,148.1332327435461
3.0582466548153606,4.944829938661136,1.2966310211575562,25.42474961722903
2.7145703560347814,2.0933054616619544,2.188949753213995,27.22734496718217
4.544005040712099,4.229808946257935,1.1935691723553594,27.38134280030069
2.224441165668453,4.986595226838478,1.947569560727904,42.07372818769862
1.587286892010327,3.4206853093834355,3.313841017854682,59.62548034734489
1.8583570646310297,4.865947818174916,3.940019702138661,140.37617269277118
1.5715772864167148,2.58916263973904,3.51258238424966,50.20513198974359
3.354565067020489,4.274978817168353,4.115248113639463,242.863492583768
2.814225931292364,4.800623734664539,3.787155240502508,193.76835129967472
1.5700920154343525,1.8005784270662095,2.04945850900582,11.874502098226008
2.448485192811081,2.861548652747933,4.448423490688169,138.64712459376662
2.0246226521353785,4.25076490239033,2.428694680361811,50.76413855026627
4.093048369636805,1.0308510289590922,1.4424534299863805,8.779027050127999
4.654371991464966,2.4039440478472187,3.0163861810362267,101.80270800676986
3.582180574330014,3.5242127913995795,3.132948640579951,123.91279366224202
4.792709157248994,3.434247943096497,4.19212543217998,289.25525588059264
1.9359312319364088,4.157072573134492,1.8290786152739305,26.92416708633546
3.3609749541937504,2.325676289461512,4.211341736366159,138.62945317404106
4.536686180435744,1.07667612772324,4.112123098361174,82.59543340718781
4.750125335646308,1.2748892172182331,3.085925031749468,57.669775327332175
3.0909251462686598,2.776850812700386,4.375274097131273,164.30529757636697
2.2784855951196774,3.5528657282463736,2.652092361035656,56.938021386563385
4.971697114415628,3.95423087995742,3.0725416275704127,185.59327570796407
1.1585718982381712,4.5854909353073765,4.693046063931489,117.00878332024838
3.1455880915058456,4.624540644457989,4.049119768391713,238.50182059778984
2.251314743622636,1.8984119031642648,4.33137571191062,80.18227561518881
4.581252270986754,1.2442357136470252,1.5212315002692267,13.190992996009417
3.34745389755321,4.948970339398909,1.731151802305324,49.64777154972647
2.4132348463195377,1.670432000688233,2.3454048254874684,22.17501987159692
4.9576941933233485,4.560146742053481,2.970199698934326,199.44807645470084
2.4850322411410297,1.1929713878724386,4.310373287996002,55.07973229037536
1.9691305179586776,4.139279889488039,1.239689862888716,12.526374636560307
4.075188963989816,1.8760491767862224,3.3685360802716784,86.7509774249395
4.858868991526383,1.3405988626796097,1.67467440108137,18.26815970362571
3.121507013058257,4.903668719967769,4.8765360476847714,364.0058098332203
3.595183454612373,1.947023865507079,1.4226263662609815,14.166874223917754
4.022247654517926,2.77107161591994,1.6751235259930093,31.275930046230023
2.5484499904133395,4.597419278270166,1.3367247591961116,20.935060135641137
3.1945999345031573,2.654051141907202,4.283072745949852,155.53805617859334
1.702026241229293,2.9042857197025924,1.1532801044712495,6.574688645518361
3.231341801958881,1.6279984369124962,3.806307017426093,76.2157124533101
3.2905449011409025,3.30457110891117,4.061359708414644,179.36009898650033
2.2318710517727847,3.139482340835625,3.068396071440413,65.970531019908
1.62942065221778,4.173233579964613,3.559947968901076,86.17736500730763
2.259216437231585,2.7512979509259754,1.6896375734280165,17.745268750960616
4.920432123899256,2.418707352657177,2.9241357395751173,101.76106131422642
2.764045014862984,3.590000039088952,2.9732833674619648,87.7227358519324
4.559755483325775,1.4545970248706506,3.790826264805659,95.31297188680014
3.579918347306547,2.8848374537226387,1.91328041926741,37.80521591736503
1.922438406984844,1.6747368555076343,1.6370362861645045,8.628109023466761
2.2302885301733317,2.4695101364122087,4.380014067099063,105.66298481302138
2.3778407007704754,4.805624958402836,4.099106124028848,192.00430012341727
2.7162494030912776,2.6585565556359936,1.4671589596575174,15.544254123250328
3.1273323675656117,4.828484971693024,4.757774688982002,341.81621981165785
2.576661817813159,3.020555350895964,4.460746839164985,154.86717392044403
2.6556025614710608,1.1356316695940052,4.566881092700889,62.898455651686255
2.115177352509648,4.415071728816718,2.8440718163902137,75.53803250242059
2.3240365358874477,2.557033701536996,3.665637884105661,79.85066252264413
3.981652558441658,4.562895702552552,1.6479469129960735,49.3389993032478
1.5681828673745652,1.9414960286529583,1.8706989243594656,10.654694564093791
4.399384527338572,3.884042583911259,2.756222873483825,129.8089302499312
1.091200357124769,1.1240668709948638,4.406616037123982,23.818097517623254
2.586589098763997,2.628736345593968,2.976004417562629,60.22011989376103
2.336608991592933,1.3579694657000712,4.496474446543677,64.15349301716127
2.757167929282004,4.61316377186837,1.4697814692156652,27.47689322800629
3.214015366804129,2.939095662014096,4.287166800310931,173.62107161110387
2.0391927982473272,3.4851605569756483,2.5607091203060386,46.60168023115966
4.169168359418629,3.702999484193816,3.006688153752544,139.5660726349037
2.585126010170661,4.296743733449281,2.825746330148341,88.69262609117231
4.021161409055392,1.4660358246619882,2.3465258781816147,32.45987067771627
3.579332930818707,3.5452818089998948,3.677704483166352,171.63526176456267
2.5562866944368627,4.701324649657045,2.19361960124256,57.82989958172884
2.894180803460953,1.9055428645172012,3.452415392818868,65.73406193535797
2.2145443100799,2.649170360474101,1.7116582301944925,17.188119604607415
3.1659391067175844,2.137365795824828,4.304697894126798,125.39111616621425
3.944437058702933,2.0643519228741387,4.040589453460576,132.94077873101298
4.309141828774108,2.477954260661404,2.254741107483332,54.28469970310556
3.904374501167261,2.6856577296588773,4.010300133159967,168.63817161295884
4.399101020502596,2.7453793532243185,1.4510054265801182,25.427541494874223
1.8421048796698067,4.530150960244534,1.8511886428066864,28.59752061914976
2.0885710544252687,4.941758880650464,2.991445893741129,92.3619536399666
2.448679379112797,3.2196095445654995,1.302503666564395,13.374976855771845
1.9723570223226177,3.5571479940119053,1.8895319072022927,25.049319077081996
2.674871308185724,2.6907513487272414,3.033404984287452,66.22733069014262
1.5777828879019964,3.2937533140900843,4.277272270475474,95.07626304346478
1.3639091132722116,3.4918866781619005,2.827438039176404,38.07428578747991
1.0404852138948415,3.856544561759953,2.023388399868084,16.428305809176287
2.2376034937621987,4.2881414363260255,3.531262156637373,119.64984856735596
2.2181694815033604,2.6267103872659647,1.3862655743450785,11.19695142236182
1.3276443917976368,1.0136730994258594,1.6374132421903802,3.60824720078091
1.5124805020929315,1.1090684893532208,3.83898549299021,24.721857174878856
1.3908849660753533,3.707851253205421,1.6523224328887562,14.080014904549277
2.711646492263504,1.70732669407157,3.1274438898787755,45.2823289587512
1.501346083702225,1.5537111685704257,3.6774834609746527,31.54660002577373
1.1471339092987505,1.8541552276882736,4.370943620386527,40.63596868881498
2.6803364823541704,3.0606355221640675,1.5120005208354232,18.754470779952825
4.192782442489074,2.198415856862806,3.772519329305249,131.18226442181717
4.420686639948931,4.591531360192516,1.4735039133411003,44.07069233139721
2.856362839746444,1.719582076243285,2.0179932233419158,20.002104462616405
4.368103132416977,2.146091628594751,4.191764906820897,164.7156934760547
4.181984507387065,2.1867656332492125,3.021790540443181,83.50517187311462
2.95125057299784,3.309402514953374,4.148524893490707,168.09046472804843
3.485611013724552,3.725632341434154,4.519869214639677,265.2959688469914
2.1270649795457097,1.082469115536563,2.535419302605391,14.801163504931836
3.85077207872609,1.161535122104192,4.492505038518425,90.27288169805914
2.6797469663653604,1.7575468156438991,3.461931193690542,56.44656961367836
1.5393205927623863,2.862992010956034,1.4338716444034882,9.06086726412099
2.1165352450775035,4.837910796412402,2.6183461532483325,70.20006000149363
1.4080370873674384,4.915773104155386,1.4510818605189,14.574368618133756
1.1507337278302576,4.035240401140637,1.3482258464762422,8.44052679176981
4.834832145639061,1.704154296195652,3.384819751216779,94.39769890557616
3.022859001726083,1.1921491716495685,1.176085049440348,4.984549924177017
4.361491183853788,4.733089194171416,4.085747018525364,344.60583960064906
1.2683006273905555,4.52970217235672,3.474810599827357,69.3671945848193
2.228568397412956,3.268471481725045,4.970859357062098,179.98388371472285
4.426259238312755,3.8973345998403386,1.1394590248378225,22.39762475413419
1.785585624512536,3.084451834978798,3.0717561613664266,51.96753890925802
2.7985710247399416,4.146395603643857,2.143026607478138,53.29202157972767
2.249002565441268,2.45679514655447,1.1736278162401783,7.61061380806437
4.037425606010624,1.9262853602495655,2.2332274311893934,38.78743533513016
4.519407212933087,3.4873678756567026,3.0196932755104173,143.7159270885323
1.505143945032806,3.1949274867605424,1.820197851803646,15.932217863545617
4.194728611767711,1.7897820289234925,3.524394857645336,93.2552153201012
1.60657041351043,4.619092768935677,3.056895128383114,69.34537946886284
2.11172661343423,2.6160672077768696,3.1200570293562557,53.77886778843252
4.18478699996921,2.341152435431461,3.125576334795332,95.71131208960328
