E_n,t,h,prob
1.9158968226704227,1.384275982591416,1.2540583945387866,0.4363217246962161
1.978862109817933,1.964739713404517,2.6686807839972158,0.0716234421036146
1.8182109985641144,1.3401766154413046,3.273033251677569,0.9987996959289256
1.4902835811329824,1.3431965786465492,3.591799936347261,0.1241535018192827
1.2574815047590966,1.8545372799352997,3.3185438644647167,0.9143572013062292
1.2467024685417067,1.9742016921043728,1.9535953330993308,0.9961725905466492
1.8224227069179115,1.821896029676432,3.34291006093561,0.0018105344624782
1.4396982344047822,1.266909768078125,3.213123298394139,0.1701079170847221
1.7689229915110047,1.2309997026219597,3.5866251000212146,0.388653909732327
1.3656457905130213,1.407109082089789,2.3244769182565936,0.7852568729835546
1.7675699538270395,1.05693492506132,1.0695364873428843,0.999581520427222
1.3691904089249478,1.247018259790302,1.4643046580858472,0.7464615283154356
1.6157046900508474,1.3767580254340164,2.0331684926678077,0.3105338285548313
1.3208449082729743,1.343922535646046,1.7872442736908192,0.0018177088857672
1.2316905116058965,1.7414370191924924,1.2946932499596135,0.6939201916440827
1.3315008614197366,1.190510555268554,3.7267679417175943,0.2043513785136609
1.609301855963419,1.8873707615664448,3.67881289299392,0.7906657718163597
1.3055707202037463,1.645669551392298,1.4880240127495723,0.1192400333924316
1.7592020031883655,1.2515025499799264,1.2744859460146785,0.9801073782341412
1.9624002681695616,1.7409443898215509,1.2780783899166344,0.7841451922851604
1.3106404983780249,1.8493839193361588,1.2322545265369826,0.0423120386912695
1.8722318460601264,1.6330131228603393,2.9756085038934046,0.0295177409737666
1.376916125249475,1.9722989240000035,1.8937234261599116,0.1621114721767813
1.0058828453206456,1.2379656267921444,3.761561152827535,0.7623432824505371
1.6260505754560362,1.144869588460427,2.885355027871582,0.6255296449162995
1.1563160218505617,1.3898042470692342,1.3353426791650134,0.9169561465650038
1.4562726418050036,1.648348370744717,1.7230745751669148,0.3871477889719959
1.9306457243144592,1.5328298160137876,2.1145939606441138,0.3485472605411247
1.5256445495161572,1.5128812929236408,1.7275910165183097,0.7351674342499261
1.7378375568097448,1.7403990965968954,1.0887904976444758,0.9696231472618412
1.961839919629,1.3927105810350753,1.7055929606006075,0.3571912847393402
1.9581757162614264,1.6984267455943094,2.7990432604056616,0.8566415200982984
1.9385038465845064,1.764527361414677,1.9555370780210344,0.9999720030930466
1.7206068109922992,1.2422902040020103,2.7603460790143792,0.9767613982800208
1.8925492613590704,1.231602623326467,1.037980055901874,0.9992293961609388
1.6322581267827831,1.1699111208606785,2.062621458109423,0.2020019417231458
1.932483498314056,1.659227864019372,2.483717760976278,0.9351531435035932
1.080417728925858,1.701318245850711,1.1171777933331226,0.6263971075656988
1.5257343534137289,1.903530677842556,1.612967092150425,0.902342182238533
1.972817258105428,1.9598100450668816,2.312816978613085,0.7768949361892642
1.7540704521690935,1.4088476224984388,2.326897452273468,0.1443325290506732
1.2740885650100575,1.2689821385576532,1.2253426302353332,0.8212991058675851
1.9212148712809196,1.898169371880188,1.0507910291099485,0.0339190567608179
1.290301532223475,1.4907262720626604,3.473588115108096,0.10977006503755
1.1186996014687451,1.983154458906459,2.021203735763716,0.3314590439125107
1.2505432403135388,1.133903885572984,1.0318497785326914,0.504856742656521
1.4865616799922945,1.6816934748040406,1.0010320499044352,0.0002743585541634
1.9321557253959916,1.766691443226307,1.8173070359550083,0.4790117237028811
1.6598860916588891,1.791243982793417,2.911816071370665,0.0174766105397221
1.8772981503248825,1.7425940727341942,1.8319886388193185,0.9505434263201136
1.959435593058977,1.3501136941887664,1.5759108235297106,0.8123117264140062
1.0520919677222542,1.8985471972966568,3.4171067925733265,0.2566115518024792
1.7185387190091357,1.4643405357178447,3.862789744287764,0.6633185555788372
1.0173661233958695,1.0035440997576452,2.4828245124360584,0.2802345409474679
1.5014940016043852,1.7429991308527262,3.504201209468284,0.9996076213744736
1.4965643580142896,1.8453946062556827,2.9853773615002552,0.2056346755879315
1.4758142422706375,1.0448871506613928,1.6514562419561694,0.1634597721081928
1.1469187958947715,1.804735709581924,2.447292335286129,0.6794622842125463
1.8773881288347392,1.6412218643809862,1.2585083685851464,0.1018483958989218
1.5111154909195537,1.917743457111815,3.642747035137856,0.9203541081226032
1.76432353925492,1.138078786259933,2.348137026776428,0.6236138396028152
1.9023774512983205,1.4284232696607826,3.3283182618885205,0.835583060357481
1.4984349859642083,1.4492277426712592,3.295539660357031,0.7068631129512466
1.0777641426283715,1.5482208604809014,2.401158430366557,0.8849425552260798
1.3660890418642064,1.924700508628946,2.1788406160767586,0.9279477059193636
1.5282088938287632,1.9751437434123664,3.709898626952138,0.8485613132542036
1.5347166145312503,1.1221967557996388,1.9329211085620168,0.4000771731954299
1.613434964133018,1.0574731209360546,3.477570825373425,0.0034698244396115
1.0044572707136257,1.7046447641512534,2.5200729117486245,0.8160016823848035
1.4434370423672398,1.4236210810753112,1.842466524135684,0.4392191089042337
1.469902844623669,1.7280634919335671,3.9511481238535,0.6113560415589967
1.466535416030029,1.2193002811528495,2.833968182198416,0.5374713304372584
1.515992767964947,1.3319739056789643,3.8833496792932864,0.0156766375071879
1.741330084563601,1.5144132559566923,1.7943739508265293,0.0359366355099028
1.8636226822366997,1.8239748902427555,1.5630370266785127,0.7925754050324146
1.7968738976833651,1.7068145162314965,1.4750296489369592,0.228030588003959
1.6233163389803005,1.3079205332286623,3.3936425138363244,0.5039661519110923
1.6810927943007474,1.26199790524455,1.1619862498759108,0.7898945984362827
1.8906806743128564,1.4173646185366318,2.2792575223373306,0.7975742127844343
1.778807344516034,1.2986061518221867,3.5792739576515937,0.6266193226741991
1.947473371866623,1.7286205754778443,2.430727548348376,0.4376286051559326
1.696952012397733,1.8736693467833172,3.530795522092646,0.3424297243993798
1.9334411815339745,1.176513880463018,2.3849242677793234,0.0819533727859218
1.5934782174490163,1.6990378234504542,1.012625042974315,0.7868603679656765
1.5433901876137794,1.7424563105494613,3.635909784347993,0.9957745329326538
1.5491693092882008,1.3385192652086624,3.45406637904279,0.3474878288498643
1.1150909056124123,1.1475065391970602,3.091161512465961,0.2649471508237777
1.8120369420302405,1.4426158093688322,2.0451622928452773,0.9689891550233356
1.1494535423988863,1.6848500648142937,2.75628780434031,0.9140070018774804
1.1923712691532895,1.9037989237350883,3.4801230115315565,0.6681025936037419
1.0292842328907683,1.7228220839938524,1.9174252888774157,0.2070221682758844
1.9220717623250116,1.74512050486313,3.0120633960215653,0.4286433707198055
1.2258187769365918,1.4617658454321711,3.357826997840115,0.0440061050182423
1.066130460251704,1.190709524904305,3.266387431191633,0.4147109268723952
1.4677587672174863,1.6913411147519994,2.027476983347104,0.974386939460004
1.679414448938673,1.9377610368345568,2.0505111845130584,0.2705983261773786
1.2912215239643037,1.33344355655016,2.3425407113859587,0.9911454337842284
1.6138627889876922,1.2686821366503098,2.301552920390811,0.4087325330899857
1.3574606254438586,1.4865978674410192,2.0530457503944426,0.011460798625617
1.8781272547191652,1.816614570710992,2.2006382065843133,0.0969128127977116
1.732575430027692,1.9364329784476608,1.536560622123855,0.8351488743177478
1.3705247307989334,1.788524202320458,3.4415634797053944,0.9447571302357036
1.5728277054839626,1.4423161606057986,3.883123303534636,0.2547224100256606
1.4054936812420735,1.618561466445981,3.55106785733486,0.5975018935656513
1.9500683541813428,1.092206261028263,1.0140334233549853,0.3478899874690813
1.6696909812068343,1.6447382855353754,3.557447766911637,0.9810836728792413
1.2537309384838062,1.161462587520929,2.255122616833297,0.6286779559502544
1.1398464094291303,1.8873417528046488,2.9976431349258394,0.9592683069169008
1.725966893005782,1.886367501432714,1.4292624791156,0.9694457730476576
1.4275971127595963,1.3664573913670788,1.4087645313862736,0.4390517196657799
1.9568177839939265,1.052229037872476,1.3736694470997717,4.605396549776869e-05
1.4631668519290306,1.3113651055489757,2.81540503899346,0.8259971098118597
1.6580341697102363,1.880472259790399,1.7234615155614124,0.8683984186786056
1.840139383422408,1.0911634446590623,1.0988147314233956,0.7819447683559012
1.3895520043095604,1.9534545482934536,3.4897671855747983,0.969745660004202
1.6217797933562732,1.9127203697682784,2.574262476164088,0.9221966060136584
1.4438671833583483,1.7925012626116,3.870929146007198,0.7604875138992149
1.0858462485759757,1.2270503752541455,1.0860032014744927,0.979032916946475
1.887013108525717,1.7273405360488416,1.915985425256128,0.9089692911369276
1.8176390902082344,1.7335862372435318,3.350189944264672,0.1331422715286849
1.8641921806762407,1.405878309555583,2.4478317243663787,0.1845575752267666
1.2389909370345913,1.5160649151828505,2.2162131119555317,0.6689685685261034
1.1566021868200107,1.422780656190449,1.7228715559674117,0.0773503869115144
1.750377509379506,1.7931808051636715,3.189179401947421,0.0098413375112703
1.3117060528266704,1.6509766625661526,1.578854203161415,0.5211986583560535
1.9885533793243495,1.505514848958678,1.0754324073776114,0.9555532335817308
1.6820959091940288,1.304414824201391,3.541160319839228,0.4661816376863522
1.0763679139931936,1.8853260024752083,2.656254855598905,0.9923128945990458
1.820160547943105,1.5806486444596324,1.918160662950383,4.583903324128689e-07
1.8067635212437008,1.1793383196058276,1.5582691534740205,0.5476466776234482
1.474857691173897,1.6105928055733088,2.2135831672951216,0.1965319166583697
1.4664557266758518,1.937783320633422,2.540518243844132,0.4594605407657529
1.9316979445631557,1.114123108085156,3.551682252150417,0.3814580938837337
1.2010492096682075,1.4259360394178808,1.952741134860348,0.4872246583540163
1.0333365410538815,1.7826183320871225,1.3516808510680585,0.5764743833421879
1.4353667071710752,1.2742417134106276,2.310703023248074,0.9334232916928824
1.613677912935343,1.506457936430832,3.141523572046615,0.977788148165261
1.7118325129401193,1.5934998031952463,1.8530476543256504,0.0304945985626613
1.139628119294821,1.8184924255275647,3.9310897763618575,0.0288894122554242
1.6492844968615148,1.6356447862242407,1.96433887310212,0.5106261939710572
1.505836113489364,1.1992709168222715,2.641396639663448,0.8362431503991397
1.5350331457511783,1.28720828886307,2.361686165806514,0.7317345487260305
1.157665316051157,1.461998392220339,2.560323591824333,0.7188468405998514
1.1768223795203347,1.7136904306432164,1.051894398518882,0.2470143700730543
1.699955925835797,1.042204012677295,2.1694304467948173,0.8345666898514592
1.6688558930041093,1.85901634108446,1.5870216386637923,0.078254311406438
1.719633587281959,1.6309913547610742,1.8675181615510963,0.0001331888517533
1.833623062996269,1.8902669781329045,2.2931078201218758,0.0052137781721784
1.748636256070648,1.2008925534390378,1.1436418223785365,0.7343922580055265
1.0612052734167166,1.7940286800927887,3.8476094285472993,0.0010633290869126
1.274320589100078,1.230472449163034,3.38927311699457,0.054095508984847
1.0410623353707051,1.0093815741702117,1.03598310893735,0.0080853921074061
1.7334437158641582,1.0712133114296698,3.814147786469661,0.0068192818964702
1.4473221571437471,1.5762616427661365,3.4286576748209185,0.7429634104808797
1.7107842282353674,1.4150683578760417,3.292722403197265,0.9914012105963834
1.7603678141781411,1.8295735772823087,2.401569855470097,0.706670333175227
1.97252355143202,1.47719639648754,3.354533338799454,0.540062585833692
1.3065111221193022,1.967778642578479,1.3878432429923768,0.6397343254287238
1.1259151576221125,1.3857838688934434,1.6259124036650268,0.0629699672559352
1.3752598932860705,1.813369433363662,3.892489481842131,0.5979063798407713
1.8181864155457816,1.2562045790539316,1.117061472474268,0.0767047674921529
1.998921219996086,1.3460127248944187,1.86477200625236,0.1235223788207083
1.3698959646270086,1.8661139424267124,1.0134648384549227,0.0197096844095958
1.1398004467790075,1.6983514875521488,3.912143294536592,0.0010615359927947
1.7549180152721755,1.470921036162331,1.789878895839274,0.1262345152219806
1.98251698617156,1.5528581805792423,3.4927376069179616,0.4597075968128891
1.7881193131778723,1.2243271403349776,2.7241345642028683,0.8906188872435453
1.313466806173221,1.9550743837502984,1.381557354128053,0.6015914835082979
1.383897809688728,1.6339685287858914,1.5330541643646955,0.0244836791989628
1.6633226474587843,1.4757801477892696,1.8158601895953388,0.6436515913200384
1.013095537646473,1.3025637565810826,1.1524063350452616,0.6249588881570083
1.6425938931687556,1.0182339350616227,1.3814272908423626,0.940364752290217
1.881947443413293,1.4908064163730663,1.5751868440370649,0.9622174644024818
1.8766694873991323,1.0665357826526087,3.126620003577133,0.5946742190723263
1.228208060620953,1.422450852539446,2.521233676208217,0.8768812322256127
1.1397359921802646,1.6632693434936563,3.389847491972336,0.1322002356643295
1.355927988452899,1.580457194158487,1.0217974948272133,0.3292773234619319
1.459525751681649,1.9881956130713931,2.022373672708251,0.1583690985071235
1.0074064720763292,1.5468407726457951,2.59125359630801,0.3536895962962868
1.2592487996958002,1.6320951483930268,1.653742462328743,0.997935125271685
1.3981041594321533,1.3802496624104874,2.2493800136380973,0.606645669414705
1.6900021891901984,1.2679665205694484,2.93129209925488,0.985862299957255
1.2337993230209592,1.466904584120976,3.29744443390989,0.0913564668930791
1.0504427426834526,1.281913743508249,3.576042999067377,0.4902300629104202
1.5320927137423843,1.354667006826462,3.049695579956884,0.8213751510797179
1.8196074092936576,1.252857254024392,1.6273257479972785,0.3401683927232063
1.1935715239073597,1.482977370812171,3.907784597292651,0.0848694380469501
1.714093026155049,1.2114218498010796,2.544787801450896,0.8377703696318922
1.7515979239775583,1.8469274658229853,1.5385108631791249,0.3618981471084144
1.6761209967763022,1.304710570951604,3.629287640181115,0.3608485868689587
1.293692553598158,1.5920429719259226,1.7086366818127172,0.9235511981332358
1.870975696797379,1.4981914593851386,2.0721100633699754,0.6378904888027299
1.1289019866509078,1.5089371149705064,1.0504835203670575,0.4785123831024178
1.474809355627988,1.9314830506629932,2.433311325277189,0.7713817137973917
1.9125974152499772,1.368330098657327,2.39779285193392,0.2953734744804213
1.498021391138324,1.7478623834938354,2.5617521730742854,0.019136763451764
1.4082356532369973,1.2273304942583931,2.412044328552587,0.956495551160196
1.1250461770541205,1.1518618911712533,1.367200541568737,0.1035874741559235
1.1068814788263277,1.7507964781351633,2.5453502147724127,0.994915251926371
1.0711628706688825,1.2453448602989716,1.778161125127132,0.9999985023795916
1.690474425550034,1.904653819053835,2.743235954570592,0.7873065235091369
1.8075602019219927,1.4770214001912718,2.070947274573041,0.9406389574449716
1.128620954323047,1.6973809634435937,3.894017240695403,0.0025499405773338
1.7620232321849452,1.514749565265051,3.308833824169998,0.8786240927820987
1.2230848318218102,1.888051809356854,3.5888824450640326,0.6148568137349087
1.1108316787496388,1.7932950917751238,3.444550093028356,0.2232295703244435
1.3889531218394344,1.2848024313284934,3.5808882028947684,0.000107668598999
1.8679591743933832,1.1342800549202752,3.172145282623072,0.7568728184065315
1.1367084641801632,1.037888923497177,3.1807182948697554,0.5256535722467924
1.4259403895014977,1.9068506230196287,3.3004458450180305,0.7997333071839428
1.328185115906078,1.097615423857054,1.3920906389411,0.0855019525992373
1.764509098055833,1.14307202945075,2.872973021910408,0.9119323891871074
1.7932814066501706,1.180999762398606,1.0531978310544163,0.0046744684564144
1.9300970754145368,1.313446344386147,2.903131935551985,0.5111699833392722
1.260456375240905,1.0836141946703728,1.3701949834008835,0.0003972185499374
1.7578365182074136,1.7921735755613937,3.3160606159158483,0.0953906536982161
1.0753822915466382,1.5699219380162546,2.281851725992062,0.9959517327291914
1.8826314824557395,1.7650224464569289,3.451309490188869,0.0536720108793123
1.1570206834651682,1.7204368293830306,3.3033510529148327,0.3610744015130305
1.3467182010523333,1.3299642899982542,2.581901270714643,0.8800339948012342
1.5754274796366623,1.8554620195982487,2.903354243865022,0.0018333961106814
1.86205423319436,1.2356294905575886,2.102856836237863,0.3108950134600208
1.4096137131987836,1.982106159107136,3.0823958002656267,0.3075612154046253
1.8973726300356504,1.9796742165853896,3.5381654906619,0.1425491657264344
1.6267775115170493,1.3930693462486243,3.8476868239152537,0.2813339455406856
1.899418012888416,1.6340710828114966,1.787124971620911,0.9930820112872072
1.3205214088641433,1.928399227420123,1.6611996506178084,0.0421866956469351
1.030327083533595,1.2802922608003122,1.180585866497976,0.4519661700479233
1.2531218500883765,1.4926644810946317,1.9791198777690295,0.1142941232930739
1.8535284332701467,1.3734180089526602,3.613620062756705,0.9203536969008674
1.282948556328809,1.7902517019671111,3.7999224928226174,0.37221125224831
1.678136624411811,1.386637837321791,2.399456512142709,0.0356002601721188
1.173813778681568,1.4672562785041237,2.0642299709123275,0.7444599795126029
1.3457239424272749,1.843400534179977,1.5906554640490358,0.1335900588753674
1.0288615127458884,1.7935064021524476,3.619678580754056,0.0037776757661138
1.6859456570536655,1.575443241300992,3.860783988038397,0.855644667567503
1.7527279586316096,1.9335598635795903,1.1964579757931266,0.7543524648563319
1.9866592392480589,1.7955203795704555,1.869177553459603,0.2964065475551393
1.4143449524748617,1.8651252104039209,1.7932069638573307,0.0326821177363506
1.1682616574834577,1.6192486565393425,3.312891500289021,0.186220870228483
1.3999386881807898,1.9733239168158168,3.735808403321576,0.9956321437914742
1.3486934623636166,1.4437080790257797,1.9867819831650664,0.0156508191587179
1.5785840038394343,1.1679867403934645,3.7195046627834665,0.000729165034966
1.8627352574290603,1.6916571068458,1.6568332737197309,0.3342610922452159
1.2548294588346351,1.9138198921516212,3.267289498883383,0.991165160249136
1.393678074260878,1.4854188922163245,1.3939448375352326,0.0086985785910919
1.321504519776378,1.9727583038562957,2.411301921614287,0.2382816707452643
1.5321437983389976,1.829971806564238,3.228839465006578,0.5417012045568101
1.676731746984975,1.5938457275460465,1.9608393041787855,0.5756584013595619
1.8521553320112216,1.943790936169778,2.1431952523561213,0.8178861374739873
1.651422607013135,1.0059526092804727,1.009240808592783,0.630676223259132
1.4283217067028633,1.3069630017395388,3.889503191232353,0.0157880251837483
1.1496627212979025,1.2771821914232002,3.315780023935214,0.1235741441263227
1.3620522229977947,1.372513899106134,1.4006925716324805,0.7427966330782834
1.3025446138141468,1.183886867449027,1.543384131042025,2.8818989917498854e-05
1.026341872832803,1.6880981552864125,1.5761312980942228,0.3410298844010457
1.3973756897586305,1.6116050585929345,3.964605844569887,0.1718525140987085
1.6663600123151865,1.2728113518543442,2.989499768059968,0.9365409295252484
1.5744265048069432,1.0433673646114043,3.167188743156533,0.0136884664034621
1.685031543296054,1.553873421164762,3.597416267887943,0.9807299504269263
1.0529714875695573,1.5625598507701843,1.8733254357542768,0.4793074882593858
1.063803696088419,1.112906612805733,3.616842105946197,0.7819054878526269
1.9199863824059975,1.1653826620174788,3.5699612298141403,0.5110749965856541
1.8604507373938524,1.475102946471425,2.5063762554809053,0.3156449247151165
1.9744909163502924,1.5260256625867878,3.8433878661997807,0.9551154759897916
1.7852494051207226,1.5575065455883128,3.321737224100292,0.7293806368862503
1.5602185859862876,1.019673218674329,2.7369889816419617,0.2388256141730585
1.2252346630637794,1.7880352027469837,1.7409868614208115,0.9972530544533056
1.7358244395701194,1.058658957195461,3.4977608256199493,0.0252107534710068
1.061691556877426,1.029218949238046,3.437779423246948,0.8289826815189736
1.3022213830056242,1.997712420243082,2.767851224433596,0.1360076116879746
1.6143317984852978,1.9548038460434416,1.434152643705447,0.9059615455299784
1.352721047511171,1.672329547735963,2.3470492347818164,0.0507195750900854
1.3490206138465366,1.1170814585379265,1.1604538248975684,0.9096142669695454
1.1238014503215434,1.894489369922567,2.3454105717794373,0.3000260541622053
1.0733143202814883,1.559952239334233,1.851531085504755,0.3200990155596492
1.0270005847510744,1.9238416209370783,2.7844070249994703,0.9369054817093382
1.4247562093379598,1.996829653397017,3.539512169378445,0.8900902623335085
1.8232129762941776,1.060320800499027,3.7044676944030233,0.0187362876541578
1.3924319531641594,1.1452649661475591,3.00085496467426,0.0384613404390956
1.5677719663576406,1.8286507309016105,2.117747280923564,0.6319165766097281
1.1871725140653406,1.349908711216462,3.3454942939893764,0.0172686649194017
1.0067979219294911,1.4021369611525358,2.393183241369414,0.2863753140516606
1.7514604383483898,1.2789254436662327,3.361202547605247,0.748680455899586
1.66085609758815,1.5091660199207808,1.875966311764696,0.7347116697803932
1.7327044281192945,1.5689169130434792,3.0564932500317727,0.409966199865181
1.1898641890442607,1.399071872214123,2.628162380915559,0.5527460963882982
1.811261703059766,1.8769458134710648,1.4971560947970552,0.9831275082149056
1.673438695069482,1.3532204100238403,3.9972075382337966,0.1647893650343014
1.1243318914356353,1.244462004724715,2.393684277180535,0.256558014897899
1.2145566928493734,1.6669069591127572,3.989545299212408,0.0021981340631632
1.4234788858617415,1.5944166663884172,1.370596235209943,0.6895124532346855
1.642048319091411,1.008196023261373,2.892805207259437,0.1924760010948356
1.928158430039823,1.9218864747540705,2.410815231036837,0.0534053279691176
1.9892312877564176,1.79460693997426,1.8517589540866384,0.1918792053910894
1.5562543338075443,1.3273855123035934,3.427570712100627,0.3616281068493671
1.117539205691446,1.5447779934078416,3.769790481288721,0.068218090399625
1.7060741817739875,1.4014289581625157,3.4092989275601777,0.9092558713791964
1.1923861998483511,1.2930868071579784,2.747472553285581,0.1406821410863616
1.3730351658161757,1.7243467107046313,3.3807618373758705,0.9056582911227072
1.7367954065734217,1.6466570139656187,2.1325258104812352,0.7066802520478103
1.4381203460925769,1.0533374629492849,1.4379789488219583,0.1085739792554332
1.309815688514598,1.7485691510592023,3.951058441213354,0.2303292124847688
1.827962917290096,1.228782018443948,2.7409361972740425,0.8211777189165309
1.875172197174776,1.0811594780324405,3.840172362441538,0.0304917967388128
1.3037689872319294,1.0197200822887775,1.218833385514588,0.2915565497299898
1.033044878183943,1.6360133726487254,2.0478870750160305,0.7924799800737944
1.0019439728050603,1.469040985112028,1.914701138195356,0.9862077329823132
1.3381710315317838,1.895888828007936,1.9375719876924085,0.8671278223679746
1.682601231040029,1.893271123625718,3.842329921872023,0.772746675760949
1.8581451149909043,1.6096366457360989,1.579900078274988,0.387137588224579
1.1874739130751737,1.7695772697248158,1.8471516062741735,0.5788618632160304
1.93543529337384,1.3586171738621036,1.1526679175082406,0.9619565742078984
1.352416838249304,1.8185566869392829,1.0278231850423205,0.3886642330448463
1.2231024852679755,1.1761207922370192,2.327367761298783,0.4566203136689887
1.5910878022149064,1.2419214841600654,3.3079734090521318,0.3297235244424658
1.8135757392804068,1.538717868825577,2.9210673339867688,0.076730789053461
1.5615558987564242,1.1137785100184296,3.986253314680481,0.1517896930255259
1.0418480952488285,1.3533481196111654,2.789686882499177,0.001162294373935
1.6393034285810697,1.0913613492072476,2.181731038219128,0.8185944830827148
1.8139277689201363,1.6057999252024713,1.19269361895158,0.126163165704222
1.8491857271747647,1.402325578718857,1.2315605171520678,0.3792437866466175
1.1357890902384382,1.906216318557091,3.714925217207857,0.2471054274287596
1.5490290902025512,1.127188506228863,2.0417403515457133,0.6232722312340692
1.994221404287548,1.7141450288200075,3.2288883781971247,0.1299215073351227
1.3386610326014825,1.0635175145879017,2.2808809133569947,0.4948732371894473
1.400816217892114,1.477716364734326,2.4795935501594,0.7418789168695202
1.9476698934098813,1.9427182694249925,2.724715822335892,0.4144335032326267
1.9858024950394453,1.1568821270777212,3.893265311070877,0.2875673514640844
1.2339432611822392,1.0686391713086607,1.9740706205541296,0.7571131206102188
1.4915165237817598,1.391257791660999,3.5872937660023774,0.2239353930370316
1.8497623948859736,1.160676563532495,2.6746745943524246,0.8942850209058988
1.3888964450068513,1.7137080669930973,1.558867548667953,0.028200068444587
1.3368704727622998,1.0295279532251658,1.7854009634567176,0.9828726728321094
1.2185580362993162,1.5354106311186764,2.6241828755764725,0.9468611912223464
1.7059338109200533,1.472912982437808,2.280658331369388,0.3559240696530622
1.3230914356364092,1.793523954441378,2.2399138636519704,0.1330052737588862
1.257637562561862,1.816285591251379,2.967612826477465,0.9847271182136236
1.1259797801894345,1.3952418570929457,2.7456383065574395,0.1919869207384503
1.7640247783513563,1.513954625211006,1.649060205663742,0.4654717702202006
1.7819591499978105,1.1115009679298242,3.0284571241811067,0.6782802982521776
1.706337618590905,1.5146065399899935,3.573373293640505,0.9720087032042488
1.5739038643869048,1.6680226704149017,1.2164205834534814,0.702736921353373
1.856876232704732,1.495277994865821,1.4134468751532083,0.0492600027622275
1.2252120436639988,1.2904550321698136,2.5793751363741144,0.4247043940088981
1.7884129449422406,1.54500758085725,2.316332440495427,0.8766389783627063
1.232105811480114,1.4706301427403503,3.1161863278731525,0.2399356260236484
1.1649193148885475,1.452379095848362,2.773837964719395,0.4060052043630876
1.2850989308365297,1.5383192775558248,3.789971341998117,0.0183255396347409
1.4035111503627538,1.8925257737672343,1.883050211287034,0.2838545525398716
1.5022534524929734,1.1926936213001138,1.9184733960369789,0.1626381550514709
1.4222205488396982,1.147038068324656,1.187841643422873,0.5102671424342242
1.437443612919982,1.9429407287820488,1.7236424951783298,0.4706674376241715
1.9377900856264776,1.164753673217017,1.8132679202215023,0.9989083555162006
1.4422529927161647,1.699678951352333,3.482288629319126,0.9186021244672448
1.653704691106622,1.7829300295358212,1.3020417934523474,0.9917522085872716
1.3050498864550064,1.985947449656244,2.786849869139265,0.1813051768689766
1.1473665261866317,1.0354669642548342,1.7930157420309918,0.7275795661636394
1.2416098628927643,1.9546588715416335,1.5076236208254885,0.4048757061073976
1.7229702233244928,1.7668611002108277,2.5714917034245657,0.836950156082339
1.4508392157974273,1.9794723292837264,1.7867805990944303,0.3897147851184674
1.861510691681293,1.0892737634847416,1.79504999327321,0.5289085197021517
1.5742582233728184,1.3304630131559343,2.4513033490913574,0.6277481286159438
1.7503628959367126,1.2760372357853784,3.814506459005608,0.2620760196696955
1.4846572834333105,1.6666270776136916,1.274487214453063,0.1292842173965133
1.1908509372168972,1.651240978095692,3.1899583637531546,0.4462489655004422
1.061648705163266,1.1588265683594323,3.721766915687176,0.7649367312402362
1.567883484425285,1.991579696402048,1.865037382224348,0.7901387789349903
1.4968335790519427,1.3502739352247592,1.1383877687965214,0.9746732983599784
1.90863570686464,1.9610915272158,3.95198517975761,0.1063853661256749
1.5769060448901988,1.5059983747080186,3.77567672062982,0.5249846815076438
1.5466387453054478,1.6523119598062797,1.133923202336165,0.99945783989257
1.8782566720393867,1.91136182868947,2.3441810924876765,0.038575587664673
1.8725074956028005,1.0718277994742935,2.091962410409831,0.0637092220320826
1.0163241178012354,1.5253957423829818,2.9832525293775265,0.0151916006280119
1.1640250673180184,1.1586538731714755,2.37593381026114,0.1700582247350376
1.9642151242796344,1.3734568081351033,1.6855891578244384,0.348408436150929
1.7732113885683771,1.4120326674120882,3.176050030869926,0.943059347127096
1.4480323079346469,1.9596440900389929,1.888702169619944,0.0002315924980533
1.397815832703273,1.3119600887891227,3.076649169948697,0.3221674925218171
1.5640118119249142,1.9745400835447968,2.4650554538314484,0.9996920846297468
1.94509514085073,1.5869106988233483,3.458304037147715,0.3906519089339446
1.5529647119748509,1.9957313377362813,2.902269509195464,0.1711792130534622
1.205099909280308,1.630518574769551,2.0072642123158806,0.0174514360083239
1.3792494898055128,1.3541967909988455,2.5967861844312017,0.9631663978417172
1.0202039693935294,1.8820155734553865,1.6974586021484857,0.5384535242782981
1.643961548845268,1.800530117247174,3.41527953723727,0.5520934343727874
1.3962857656047096,1.5615241747446675,2.9995643815169557,0.9790518224715486
1.141651557132744,1.0593696763968157,2.310888348436928,0.0213922577869451
1.4775617990897305,1.44661318725782,2.6108493211678763,0.8250395783695106
1.0155838899993053,1.7280327738086476,3.75624960079407,0.0418461224935354
1.3545416727101456,1.961663111911095,2.5231995572021204,0.1072026705416583
1.9867506719366717,1.9622694164843075,1.9301377857108832,0.0154357636084135
1.59981488419775,1.6010903855516236,3.146522110446946,0.8465687639537626
1.0542099263411393,1.3210564551692596,1.7323277179496324,0.8895056950796394
1.2654053836268897,1.295589841400412,3.0266175064465606,0.0670169297776392
1.457967871360127,1.4674638692343156,2.3606538829288635,0.3082339558457487
1.001242866735102,1.9722830211740128,1.3990580052940953,0.2787661369870113
1.2667771292141572,1.7193237212204506,2.1367446635050875,0.0146447696484298
1.3153973643144647,1.6604403944724224,1.1975281024480244,0.7995928008164757
1.6194287743451348,1.701235321004262,2.9654007267686446,0.1858704441745965
