c,v,omega_0,omega
8.531718869732487,1.1311207523737727,1.4580912963281714,1.6661100836991565
6.9237305306351775,1.7399570059616742,4.833725892849155,6.248998204048523
9.139807803068516,1.1013168477179271,1.5683350030209977,1.770212478350243
3.866886817276193,1.0857574785283377,1.0759987896746424,1.4358853295667866
7.172947804023013,1.3516830831589584,4.908653863787709,5.940069491804567
4.440346094555579,1.4595909968419472,2.501409445301528,3.519211176335136
6.726640301494248,1.415556210015307,1.8132142048286948,2.245061869140093
7.632957732217165,1.7197152243232012,1.717046774587423,2.1594201775265764
7.692500306850189,1.0281515870603466,2.5733320967464945,2.943685817089623
8.906893327843337,1.8204833425561395,4.222279831749548,5.194941250559694
4.362737433425214,1.5995368790060431,4.257777924356976,6.25435860711552
5.78324430603982,1.9152785723577508,1.6859799865492078,2.378563818799626
9.826700305043955,1.43613376710079,3.3273359749206937,3.855004201559151
8.197662332537009,1.1723330125975011,2.625119221226094,3.031694081701201
7.067434922896649,1.531618801486364,4.95904294265884,6.180624685997071
5.941256157621407,1.4010695368085573,1.9261604485567143,2.4494717283934326
7.649064655316578,1.3217654434275636,4.268631343893743,5.082715235955823
8.118011878163394,1.0456505801811435,4.565115675473267,5.196418365112665
3.589743435954726,1.556481698282098,1.409344105689167,2.242150653835281
7.588839938533797,1.718909262674855,4.518899171244287,5.690343733310972
6.774590349498048,1.842621716608036,1.2813881005531411,1.6937680023605028
8.016795451237979,1.956865330590324,1.40656509025786,1.8044851936352748
9.16073086043038,1.536822341023759,3.942206669042373,4.669740825867234
9.567160678322573,1.4825067579291131,4.548104213360958,5.317093459589816
9.282002913478602,1.1899185592534387,4.8973226310427584,5.571109616025912
7.226800539579164,1.1183808313452812,3.4164646877015734,3.993285777337605
6.488515684940631,1.501057577625731,2.601818319330602,3.293056094004384
8.590609587883373,1.0468224520080809,2.949644015566119,3.333922936731987
5.449102284468204,1.574870462269499,1.314763723471433,1.7702977589083546
8.82692500784852,1.7528050154763517,4.012875078441692,4.907459474511289
4.560376389900322,1.6708997741382845,2.657203181361779,3.902147407443142
3.652092300459557,1.2644438861938545,1.3641977246435446,1.9575900665214192
4.462358468461647,1.7210485816503918,2.6880606851332773,4.03714103267542
6.228068524855477,1.3327857107895331,4.526395090063813,5.625342868255702
8.52454028636863,1.198660024846967,3.8461804119400327,4.431026630748248
4.358495085012363,1.9876008595830164,2.406010969862161,3.936360186306453
6.073054483117571,1.410313957202323,1.4058798452151158,1.781050135469857
3.1840932769405805,1.6489147773948685,2.0741592488022538,3.6801999673416543
8.996675589498256,1.033566129216149,4.669583142125116,5.2407382496683645
4.232964961499979,1.5543292348876574,2.6704638599448627,3.9252530212998207
8.809536511461793,1.5007569036555797,1.839784240282473,2.1851435552321785
4.34663794005649,1.986251058098772,3.763083432164706,6.163866003684721
6.196489459975409,1.9268311956094435,2.0068682839725724,2.768146748326244
5.946273601068057,1.5364686432837438,2.470981461791465,3.21877181074918
9.494936433900705,1.9111836135616385,1.6018843306234811,1.9645271606625636
4.42543204022523,1.6992478010070011,1.579437369771914,2.367371983574421
4.26326352166637,1.9596604065201768,2.0160938722903934,3.313631171965503
3.13762080084347,1.21515929616872,4.613773952846328,6.942419462765439
5.789692934613101,1.4341073673125493,1.38069859200024,1.7781093790764109
6.139232647046711,1.202210608092189,2.680954178315468,3.26924585268568
8.955568195313102,1.6902109712082374,4.975624129515715,6.022929858157918
7.94143611423042,1.0149150934212052,2.459763984428672,2.797057650221629
5.459669538298869,1.2490946975381887,2.576716077224197,3.2524987369890384
9.963036366468462,1.908941445559712,2.8710597075752142,3.485743214650282
8.474727261056158,1.568518521534039,1.3627703507856372,1.6433870917259872
8.34854248776948,1.919143598721024,2.5336288991607225,3.2017993336591832
9.170872204996405,1.872913387160624,4.926597769517361,6.060457150695116
6.606321264490306,1.4600661801869,3.369658988658352,4.218711597163002
3.861371428256294,1.7806458435072354,3.691592400458467,6.078879649842051
4.94467516890067,1.5254290731397044,3.285340086348024,4.519296048108107
9.751199161396002,1.2627453464599516,2.141151814870025,2.4389596100680744
3.0450288875746465,1.7363059177595317,1.492834151672366,2.8533975053237635
7.148679802459791,1.3240183474225975,4.386039924258526,5.289907813745768
4.402673965735532,1.6594484902141708,4.705336322806588,6.994751188193507
7.194789745125487,1.7145839135775396,4.338886126424022,5.532270462650944
8.307548315489429,1.7018512425068382,1.868977794959044,2.300640854616146
4.098117324814369,1.7801573000880848,3.6849657012917594,5.868206861960654
8.688561290787675,1.2601196434660755,2.6028302666276635,3.01217182200427
8.34840844435478,1.5544874441675502,4.234250175351802,5.112076856483217
8.17355340960172,1.4162553826244384,1.0848396927409525,1.2923614776285692
3.20860664000178,1.5318928556503248,1.7771296555641096,2.988145215502886
9.137737023546244,1.2268494344651677,1.4109112451492083,1.6149648619604469
8.427689535182687,1.530406701387321,1.1884530292179831,1.428009720923722
3.7311218953124174,1.6341161092382692,3.9815058136332295,6.368571601687174
8.622070762674822,1.45856469067461,2.5465749361115875,3.020908689982783
9.120795963869371,1.8661105958545403,2.365858292116346,2.911502401002815
3.633307998110613,1.176565978941726,3.861083439396832,5.402518451742156
7.082311824355628,1.480495985778962,2.42188072894787,2.99430776252293
8.508597701639601,1.363706237544586,4.488713865768368,5.276347165178376
4.150558337953525,1.129342662542073,1.6334780529585773,2.1594110969799107
9.95596718412109,1.8269209463570928,3.271374642607439,3.938550000797784
9.52143983048203,1.101647071515309,3.3696744069170843,3.78497142830132
7.931564485881885,1.8537217183829016,4.868189813862406,6.177027562758101
6.219596599265362,1.3944331130976315,2.707730252485233,3.401391831998888
8.746705552294808,1.0751739071901802,1.9471136106078248,2.203167680678789
5.118512433603011,1.8308115083356065,1.3888347282611662,2.01918306009931
3.605635435254627,1.134394107187085,4.652515873580157,6.443484803485697
4.850965084309438,1.7868881717284395,4.325621595826595,6.366672598242998
3.322338350338315,1.059492735486454,1.0452753571024038,1.454558074273165
8.576036707212108,1.520332417103312,4.876350713621556,5.833206588887602
8.777350670395759,1.186812477756262,4.200688393812472,4.812875161217717
9.835735474115722,1.4765283240193772,1.159258752399413,1.348567228732588
8.288283434070202,1.4124277724826635,2.9735437369728404,3.531935329456636
5.930271767842471,1.3353990941414071,1.381955521472208,1.7377815613296808
8.129026671819155,1.852852102645901,3.411058952359707,4.30177670538968
3.0705703231897137,1.868934674434066,2.7721777984730385,5.620518655511841
3.8524117441590433,1.3519550336137844,1.1355840524939065,1.638300496072394
9.783800892567053,1.1242020928063954,4.136001157977512,4.641992024584503
3.9068986870308464,1.609444391305872,1.6055388135589874,2.4878431893326347
7.437149570488039,1.9812448781592769,4.771492735039154,6.269159464728631
9.186675629792973,1.911021770100908,4.666007097174021,5.7626974593059535
5.746820015425746,1.9288764658334856,4.959038341216687,7.031396869126377
7.574829509821756,1.6177718215483998,3.749601906974943,4.65788188433769
4.764090460004868,1.995738246792445,1.5540064667870013,2.4283428048998217
7.648502379288864,1.0951109950185236,3.089606355069412,3.5687454318658283
8.634422419556525,1.9413815467753648,1.2566122944406062,1.5795968606559003
8.44168131416739,1.92806577961873,1.9718942053404915,2.488035843502928
4.820129521094081,1.9014156537878533,1.946671040454031,2.954142007703983
9.611697167168172,1.1077712625053973,1.674323235456797,1.8798196942168728
8.869108908965405,1.6684787848378693,4.2733870790580895,5.1696076335655246
4.293029126120109,1.8520511696195692,4.061051560202584,6.443478084207253
8.671770626024044,1.2881188538588366,4.172140346807086,4.845633529139876
7.418236275076153,1.4307597914367889,1.8150189594342647,2.2065118118980926
5.260987863459294,1.2741028136822363,4.450568353172919,5.698026009692758
6.538964001091367,1.837941533236384,2.6148280116956357,3.490509097910349
6.042391633611837,1.208185488122516,4.121137514948616,5.047087237971716
3.1243721887964373,1.6723862000849057,1.1149088104296865,2.026432100864384
7.450146100532818,1.5089498513606645,4.003134872892949,4.915813154274089
3.087938329177417,1.7184257432648482,3.075219317569922,5.761046923109164
7.566349080613415,1.6960848032653826,1.5214125468242212,1.911088183598957
5.11457558692221,1.583513795165782,3.362825901179754,4.631558931350788
6.978022873464983,1.0202251608896773,2.420741856417271,2.804807349991365
9.47647951126845,1.0752362664067157,2.2773194063436706,2.552194154723635
8.301063529991811,1.1150259513646508,2.564561914787307,2.935646342796151
4.61281774655629,1.9830460863668635,4.370563878782569,6.921724228274855
4.831192772781815,1.6052083817205456,1.679202108906801,2.371883708836256
9.347787735547982,1.3484759665842696,3.350097621166693,3.8738892571341887
5.728585765467234,1.491580368276112,4.626839922446254,6.039883487533715
9.64059288306516,1.8638968219834156,2.63674833236111,3.20704310419894
4.679227668695997,1.6451801634551275,2.002315226255072,2.890887528839001
7.366181220527271,1.5626319187957214,3.597306391093544,4.461978335600357
7.229454334332544,1.4803836845591754,3.28002741048015,4.037231836664931
7.825008085190188,1.5221090666079164,2.215353184970317,2.69781175283638
4.413834885226176,1.32660740139305,1.5821949546458876,2.157487841090586
9.072327739889673,1.2898366061675643,2.0622674532345497,2.3796380713253416
6.435100718787896,1.7271407240165215,3.390864320017553,4.4647664826946265
3.409435936224255,1.377653920941383,2.0273747213587883,3.1119403302086712
3.266570585287515,1.394796626410928,1.689568289354742,2.6662797111205543
9.409941883349134,1.4536518464819106,1.16175712672697,1.357521760833904
3.37047123384704,1.5824505447407553,3.269651727560336,5.441842402125042
4.1169301664653775,1.6842421942227477,4.202113298282773,6.489069690875184
8.325178835245662,1.6630571047548517,1.8489016228432475,2.2638722603596677
3.9370546424193007,1.3951025573485718,2.0835102728135766,3.017612279932877
3.899230620095818,1.3476979503860669,3.669449323710712,5.2620249576225655
6.476031919826827,1.1210924973910097,4.283716119982628,5.1023238572443415
4.389452090392639,1.4196288898695244,1.037383225670208,1.4508671201868046
7.473146831653852,1.6145151855839277,4.928141000038343,6.137777089527249
3.462908340389402,1.115861423420986,2.4320873774992315,3.3969776643269447
9.83658722588687,1.408561109296735,3.5763681261957223,4.131063527299089
3.809592149109047,1.6967902396986037,3.347109742373319,5.403482450730039
6.400552773704932,1.3173800459441645,3.793250070844704,4.674062742615753
8.919975267204961,1.7464335547384593,4.367151469211657,5.32525677792066
3.3480473384921305,1.0560482301678098,3.685544733560594,5.108846239600362
7.292698386644407,1.8341657372787088,3.036681880618715,3.926649476336468
7.75287618742127,1.5342331543613903,3.236972537338576,3.9557740785485462
9.226556996266652,1.4180332911094646,1.656769971561725,1.934381913933212
8.27951861215363,1.9639516836702664,3.5737818043822087,4.551404332554033
4.1837936514269,1.3522513296387029,3.698907612074172,5.172038636481835
6.502886617825202,1.946970110906966,4.622063655246905,6.294666372495617
4.440236197330339,1.938000324321275,4.146222704988428,6.619707690411312
7.356041814940847,1.6857937916203936,2.8497658335454013,3.598623823426874
7.346293640948099,1.9573686181249688,4.6531239628806365,6.113930817916384
8.594490115675306,1.2957020903714846,1.9025342737523376,2.214672330276012
8.90640839365793,1.2593119105325634,3.1389908882261874,3.619185543099432
3.730417776600437,1.8649343045718068,2.573408406057867,4.456836703881626
5.783296070681406,1.8175960866132816,4.692253766524816,6.496117163170276
8.814286584804037,1.3739109940970626,3.3323620367938456,3.899450644847636
5.675959806644306,1.5391889977534063,1.9666125602153377,2.597231877723434
3.852901476676508,1.470964027853085,1.4178844489763014,2.1197722417679907
6.970523944529352,1.429496192538918,2.6256443105138487,3.232815307826226
9.48103532135142,1.413090613096196,3.2136179193536134,3.734298063657522
6.209945320170446,1.1586432271619538,2.711525442528935,3.274946171033585
4.745258704086101,1.006689284127255,1.329959820417293,1.64965554490058
7.423986301581902,1.201098670149915,1.2761671233116414,1.5024265992733392
8.414047175182521,1.1384615929294906,4.375577747383799,5.013720857833884
5.418992218261739,1.922901125976773,2.490409691439232,3.60897159107902
7.765741920185132,1.8386551691109856,1.761314550453557,2.2420811876550424
4.954219814179383,1.152755083616019,3.904262659521917,4.948534607471694
7.477600928224287,1.588242675469796,4.377919462481684,5.431726480152923
5.658928272329554,1.7698557530060566,4.49515271746582,6.212698764026368
6.567197990397847,1.689312181804134,2.566101808461996,3.3385380340068678
6.982522256141495,1.6392106719374708,1.713963895364667,2.1771768219254373
8.48820992413967,1.49616014095962,3.2266346229183207,3.855741132708524
6.32008048993126,1.6679187668547797,3.8819153271782647,5.086718031067472
7.887977073044248,1.7169633533372246,4.433802525341354,5.531531988082618
5.686768626807931,1.3451092526090247,1.60730670136582,2.0455332412375187
3.627475782374612,1.042781075789561,2.6069471017313264,3.504273347990584
9.507576066304356,1.1256744414243491,3.9371056213477447,4.434440263644487
4.208226602303165,1.377459411246607,3.1831693510675905,4.471424761224171
7.594636053131341,1.3932866520146745,2.138170479118054,2.574120616106168
5.455560230693276,1.1529816579107877,4.519648708469408,5.601355011572488
6.694152621129493,1.2261802708074996,1.6578854558535467,1.9953224290659075
5.814392799124585,1.885177730581108,3.148399242917747,4.407274996643756
6.531434053152564,1.452662829211936,3.5148151655777253,4.4069291212780906
4.031927821109646,1.3493069401767053,1.5341536051492586,2.172852089860032
4.969483490686163,1.0322367332685607,4.670175140849478,5.766001141473066
6.758474995061833,1.980539046085412,4.081562295429272,5.519979771217294
4.593122192984026,1.0271020290213886,2.870519819030722,3.603673810975865
3.3784541529686054,1.1301251332198998,4.901308890897559,6.94067959236783
9.50224022411186,1.936716892474424,3.6828327785739736,4.5285141421165935
7.878516852441224,1.049400289413866,4.831411761940196,5.524167837025649
6.9109312328872505,1.9155624834616585,1.861129381202289,2.4739270952859727
3.0751664548069986,1.487689861449295,3.943954396345573,6.686465619237961
8.840259795903957,1.7035777128292011,3.6806654413952,4.473809839410441
8.991443880130658,1.3148965084467965,1.870236234295906,2.1670340764788825
3.612479141273925,1.847081973698393,3.886226316886431,6.834169432884803
5.206013788027008,1.487722575856961,4.688960181428938,6.291281912416595
3.820631122814477,1.299234423192707,3.7284008094789103,5.312895595233465
7.066419885817313,1.3868394043723078,4.638126235705521,5.658437598956363
3.674217784731655,1.524480654991887,4.635269793602064,7.208246858787073
5.469928648415364,1.188673512293998,1.8950839127105672,2.3633847217651587
7.343778340430468,1.2551906494705485,4.630838397598375,5.503317060740439
9.14103311090209,1.2578446035639583,4.467231759154377,5.130748937219288
5.060372069447871,1.8665119171395304,1.4109158499045713,2.077840089662856
4.482631961975342,1.5719126135205883,2.2637623387487484,3.264911431947941
5.804331253790938,1.2594781504867791,3.508825365033286,4.374428423260097
7.867312257030869,1.4570313675512088,3.800750311663089,4.583950768831257
6.2940986117242375,1.3864677101183402,1.921865612653462,2.4042725153055597
9.991954023597012,1.9897451537328448,3.302609351069986,4.041210480109374
5.234614633913562,1.7788081935972448,1.8734369993134945,2.668882165140793
4.502567216339232,1.5973879743598351,4.3140422353950125,6.251169124107793
8.565875310293418,1.4363613694629065,3.0379277197323717,3.5982889804052958
5.719363420815549,1.2703921931348714,4.765238592091517,5.972908304777862
4.701977564693575,1.0867097209493823,3.475409103772177,4.397701419030938
4.23069039292385,1.7570254561904863,4.793685870234903,7.458126168295438
8.470108937056498,1.2982516454836563,1.4283441741039136,1.666970404369469
4.822233071021595,1.9843316790642485,1.7761479824856696,2.7507079743415006
3.363769860071123,1.0979649532600833,3.2718085156515437,4.591224179980665
5.195791067020867,1.6555098164406117,4.667725904975519,6.493412362540146
8.476169095312123,1.7063851781016568,4.887700613771587,5.994397791865694
3.4002741572242927,1.5194643088806914,1.271734546488919,2.056814058191687
5.387308480572819,1.2458189478723898,3.880516447748794,4.9110054355658415
4.310571986207972,1.1743483621119857,4.081243970793209,5.397270799825425
7.795653404939389,1.7493800716571333,1.949801518895456,2.4498260260955806
6.096163248812436,1.5406941756165062,3.408977338969147,4.413822907680305
6.9833416351442725,1.2090270838062995,4.423112529611236,5.268445779029755
9.876347869065032,1.2612420972724996,2.6592146739987843,3.0235607869908883
5.378801213514644,1.6015808539101473,2.7656719541631345,3.759707872688167
5.096803052915861,1.2172465174777432,4.578280570905873,5.840706122216719
9.65026212031897,1.5194228481828804,1.1406821727643073,1.336956965704094
7.38419820423422,1.9802940338925883,1.1412077243297998,1.5022873147712184
8.280407640778627,1.9498453634978157,3.231606113246433,4.108094879877015
7.334716551018022,1.937778171278376,4.564952273369299,5.983575964756739
4.387303325947117,1.8328178895746432,3.784874981400372,5.906078940119053
8.596811543463698,1.6928612443280504,3.420985478467772,4.176410555552812
6.038033543602003,1.9781967931639484,1.4145872468380398,1.9877444380788567
6.10005117345257,1.7278070081780474,2.144657913908188,2.869639227365228
9.871920896132425,1.3085455143602482,1.7093278672669694,1.953137608311157
7.82227233240628,1.612145795481112,3.195958603136525,3.939204075906684
9.207309559456204,1.2726562054658457,2.131803971799608,2.449983840495738
9.90644646522402,1.6522987382573848,3.4301651626218703,4.05914213082665
7.699717744690197,1.8490282156800195,3.889940051200784,4.9694983612628905
5.796748008559476,1.7911195649394334,2.6773613430036542,3.6849494008419694
6.082214982820625,1.6017339351843891,4.583576885829299,6.002531294024727
3.43738739840261,1.7186729277297736,2.614812838742044,4.528952198867467
9.10058808930123,1.4865203271261536,2.9629784812588986,3.49388663021886
6.734832559749895,1.1260546385949493,3.2747803674631566,3.876893206210293
6.382104418426263,1.578407314636432,4.096838282506612,5.273895338062335
8.817314693593403,1.006860869179163,4.917289176468967,5.514874984328083
3.86007929475984,1.8400842690950905,2.305957157144306,3.873644337857751
3.4717628620921976,1.633293413319802,4.590413734314196,7.649338654455553
3.546305201284216,1.271209902681064,1.690544740580051,2.460018736689983
3.706235377135816,1.4989072442317704,4.080886152033372,6.2666775194036415
9.09582699188064,1.847147222666844,1.687889052861831,2.073872856355341
6.216645775672852,1.7432999635869573,1.966163225426229,2.6227590016126845
3.780185277246588,1.7298994313223908,3.608374517404375,5.915392114901533
5.999877151128547,1.895967560392088,3.302638235206857,4.581011809586116
4.859192071750699,1.4300083174176552,4.731919377230026,6.408253361259104
8.142942200742961,1.4439514441860517,1.734337462577732,2.0747600197219938
5.758958397273224,1.0022029536586388,2.878146519344717,3.4313746398114477
9.381502963013643,1.1193966718993886,4.458989124024801,5.02694667062309
9.43716293726839,1.945424025718058,2.294134606914017,2.827795948478991
3.3391402112321447,1.2713414452149974,3.084418720573092,4.6056649784865655
6.981511407102813,1.6648054639250098,2.2362980399750136,2.8518319906653047
8.923715242905184,1.568897973624589,3.040197159406702,3.631262438156561
3.616761281380347,1.0180615455229312,2.742727294124674,3.662866968945502
8.851172186875532,1.3165594933780875,2.9771478077047004,3.4584537227871333
8.934502266925266,1.5624701125821263,3.34374698667732,3.989990161571537
5.751630433744067,1.8457142631177943,1.6866861696303008,2.352359752764185
9.868303384042797,1.587316700934621,2.57718873730288,3.0311992355517776
6.238853942339152,1.1677130292240343,3.820655219777573,4.617357338652916
5.815624341045668,1.7878389055005677,2.0321554809897187,2.79209052491796
8.65685316618328,1.650683313635113,2.890245118967674,3.505676083275361
3.6224712578984937,1.5455831570973315,4.197755373151362,6.6217703671741805
4.601306178236699,1.2322310364714362,3.66738485451841,4.825775617964501
9.56022283061725,1.7758366394201834,3.6668755819550976,4.425018039143389
7.1500714243787264,1.782081865529301,3.284836404840631,4.23726862987684
6.230436723401643,1.1155887355737772,4.018497327661867,4.815856447609888
9.249703087435606,1.4168659862087534,4.200738669847144,4.902058530310777
8.586170946680152,1.1385626708565248,2.4206297235319205,2.7660422266215083
3.289048320877712,1.8819624688950327,3.2841874812480665,6.295864392739104
3.806970400179238,1.574520711238423,1.802293111582248,2.7982460302329213
5.267581828957738,1.6262589085384307,4.192497309345334,5.768645062364185
6.667453268016663,1.649799512574698,4.429800786616218,5.703268286931392
9.0874082652622,1.9114774726945645,1.9980520929573744,2.473671533530024
4.619661535046041,1.494205564495994,2.7729760423282346,3.8783537737868814
3.79030866090791,1.3599035058710716,2.993143305361544,4.357132147339492
8.111563985549498,1.5231785684782364,4.379823492139275,5.296477934787081
6.200286454456469,1.118220721590358,3.557553851455703,4.269161608794987
5.0505649100546055,1.7551309628426384,3.235719864869208,4.64997778928873
6.926278627440809,1.448090533221795,3.8227020502205935,4.726373410853372
4.595062115394483,1.3876222997832768,4.43864423237854,6.062044582024825
4.925290181183754,1.6376865818789823,3.905209586695968,5.517661535254344
4.294796519298682,1.4472140847595114,2.430265541346289,3.451020757512181
4.426444580623976,1.218452592925244,1.1148590412758654,1.478874567754138
7.791337438285154,1.3270394067487308,2.583314935234932,3.068141871976288
4.941749471822218,1.0774993001794717,1.880719374866747,2.347267186349089
8.781005777455503,1.7111016921078306,3.1805173342857844,3.874559826069989
8.989236412477027,1.8636451561960816,4.087247365864677,5.044208171262731
9.358613872334208,1.1029030448943415,1.3465091706327996,1.5157563983738924
7.765908217134632,1.843446881084412,4.40159894073085,5.606689076455011
4.139301706955791,1.4564569811394106,1.4711245108528117,2.124619442242389
7.34200190097461,1.2366034148294929,3.8104656785636632,4.516784708733592
3.290821497635821,1.2201016855817772,1.3910937434027524,2.05318670654491
7.786761925713168,1.5588963376313425,4.96318436983443,6.079890270182997
5.204868636668184,1.7575364273363248,3.7061261509602943,5.266938806893626
5.354809325297135,1.0564883871018576,3.4859235451120245,4.257370142617473
4.442535638534391,1.5916604612326006,4.77611524675366,6.948569509456341
6.540267509441048,1.8301347696739043,4.67001432110262,6.225508127275458
3.060930643423624,1.9454605298791297,1.303997688575523,2.762550604610862
4.2666414835320365,1.0061421088364662,1.5765833936614513,2.004909901914489
4.216849560120989,1.256388172976554,3.4384136859648518,4.675204179020464
8.19778279342739,1.2898929970670858,2.0118858831866944,2.3578195313781407
5.489872913368915,1.1192074798792917,4.393109954667601,5.402176993084247
4.526672965651547,1.8583932679775013,2.625701515001299,4.061742452917301
3.0013263719117464,1.8171691374419936,1.9134686276092825,3.859867433052474
9.014686912197638,1.1010985600102443,2.047859200621152,2.315331451266838
6.73432757854544,1.075583603958815,4.111459078984085,4.830131972685115
3.9799122117572137,1.280186624859242,3.19964790880397,4.466211977272067
9.07601709274001,1.0037344362326723,2.7809908742787144,3.107608472082329
6.850386653675491,1.857963650066805,1.1921434891945832,1.5744931981386625
8.532790547800948,1.4822005147226165,1.5118170705320415,1.801821631604592
8.10465284199952,1.8404906335443616,1.969399040093888,2.4814626960832755
8.666413105653191,1.617346876677236,4.112466293149093,4.9672100077214365
6.992573855773118,1.616477683580995,2.476084338402816,3.133354787490172
7.242787072000997,1.292495317053847,3.8581043304108418,4.620763962101577
6.791063324773904,1.813880051875877,1.3015665720096932,1.7113883769905294
5.728493893153995,1.6751064392523305,1.89157480532472,2.5564420029333705
3.589598225466222,1.4070074214890391,2.913342233955244,4.408013150161506
3.392082785076469,1.1280961432694063,1.909207011738816,2.6977015648828724
5.756585011782453,1.586301989366092,4.236784178894831,5.6219502633629705
5.284040497326844,1.3493940667445012,2.0250180367108803,2.629331014649226
7.559632721688689,1.5789998924220283,3.788850209321178,4.683542601629506
6.573669401770471,1.7951316013937175,1.2057264622821386,1.5956325982147057
4.864732911577537,1.6930812653052505,4.309273421530674,6.1964202323630655
6.432058453760511,1.668605717222347,3.8964970036056674,5.081287059225469
4.18546497493954,1.1403060240927403,4.049908407440375,5.355887697729687
5.730321092396331,1.038686851221411,3.0700558855155324,3.6876247355820224
3.587258070733987,1.453605086142026,4.896922828480529,7.526859686418277
4.561188902380813,1.892016723821641,4.457111014073873,6.930313940652382
7.1073791877981645,1.4794701772849637,2.4839104987803653,3.068169381525604
6.711009162588356,1.4517347310455024,1.4410703076402038,1.7953136740120954
8.320462011233456,1.6728619237264537,1.3463692797956286,1.6507706321002154
9.92724502158751,1.043827085751435,2.620152728001491,2.9117970005800435
6.741582883399496,1.8508274658229973,2.3247387136635456,3.0813687964823298
3.822665663308732,1.2116343046035691,3.992295646237266,5.543527367653904
5.719466512606083,1.429955876006459,2.5522712489751846,3.295022857904422
9.217766520184789,1.9844834061697896,2.1095475283877594,2.625271424815628
3.0274741436895347,1.2292721060416096,3.3596057110007425,5.169016865160372
7.585578041912927,1.8985301576805684,1.3516303566512802,1.7454714300755036
4.821023073737498,1.9336998291715324,4.532832085132519,6.933071779984797
5.178280738575715,1.88943821641398,1.9429344679151532,2.848237821859806
7.41076656177157,1.1757036704334023,4.581885059407858,5.3768894258392645
3.114425211816433,1.74744907717615,1.5237454130898955,2.8736495774412028
5.883659415389175,1.2355866803818296,1.9687075622841776,2.4364738505053283
3.638940049987706,1.9611873663340529,1.7766343191131582,3.245884261930236
3.942930372260145,1.9160879577367216,4.736643801127663,8.05328674976665
7.891859192759988,1.0384530099325504,3.820243711552914,4.360850060168072
6.66323926327147,1.2919247044076356,4.851441215584712,5.904118260753115
9.203930463663648,1.2119225138730614,4.513409069092896,5.152573127184136
6.885273789528981,1.663957243947574,4.6079661947452415,5.896343817419831
4.3194085754344265,1.8294773533884523,2.4938441517388887,3.9189872648682296
8.91332697838759,1.6912896323747917,4.908555199100356,5.9480046627601
5.511510648586723,1.594979204123026,2.573530129658594,3.466618245023352
3.859872515413546,1.5479758170540563,1.3656661045198062,2.0886831807299684
4.4574429325651375,1.0541769385570123,1.4954319222864467,1.9030856240731249
6.088931365293272,1.5422085643420491,2.9363939585769,3.80416890801604
3.7963441118724015,1.897141405419691,3.499724856898656,6.059507843863909
8.838507416546923,1.105743529184711,2.968580830007218,3.3664141333636053
8.12447133575504,1.065766048421223,1.0127108582846862,1.1555435195346782
5.118344467945615,1.9127411158355216,2.899102187476037,4.293582616868349
3.7652759446736352,1.076059022981695,2.762626252370623,3.706737083116316
5.025745761213293,1.7904391083761202,2.81424698304404,4.084841072462671
3.60914496069873,1.9636394818575733,3.6084212130134783,6.6405443765775685
9.901289934164383,1.650204697791112,4.268946721173772,5.051080478441779
5.373586802459258,1.5613731153523354,4.22201820392137,5.694471989216164
3.922790148820939,1.5478956325032664,3.042413905496093,4.617607560861421
4.9387422742864,1.7460232588425555,1.3827690309670913,2.0008401078048235
9.549227981291551,1.9209308317967864,1.2122626122003184,1.4865092830927136
9.128032249086322,1.4460850336812978,2.463276323676595,2.8900112592864207
4.232379546981505,1.1657773905379951,2.331587312319755,3.0934686434426277
5.458214818042031,1.2471151555490594,3.341850943573154,4.216959136211711
4.364246872684992,1.0899755471826196,1.2568975328072725,1.6222170567859635
7.703134874395925,1.6927648465021052,3.8278238900551647,4.78597615018351
7.475084229926899,1.5045415363831525,3.3575091160262462,4.117555058613612
5.928879715413544,1.828549766039252,4.684525562789527,6.4434005326845085
9.257323667614209,1.6683418098463436,3.555476933824728,4.266090436294268
5.062030811698099,1.765491930139451,4.496403664019246,6.4709459084657945
8.820769292161048,1.5336543019882978,2.446053290062727,2.915755254431473
6.01131937596007,1.7427200786737624,4.936083262449668,6.652789554767081
6.012613075879852,1.5744666646723844,4.163941576689603,5.444288601478708
6.553233580786755,1.4310611849556287,4.6079682421321415,5.753083303873567
7.075003350611286,1.9892507150160696,2.4890656569361664,3.322957381224813
6.119180085482073,1.8917104733514067,1.6201890601892424,2.230313162737046
8.054903894296272,1.9797082168709947,4.190946344211474,5.386197326783488
3.387050506438403,1.8060921755942867,2.2579892196765523,4.092387787219817
4.178565009921993,1.753892844130324,3.606733149566161,5.641632971184296
6.364412604739663,1.7244683869559885,1.8245270425964055,2.4090074770360865
9.590382073728192,1.4657812845674407,3.870858115343445,4.515527181248955
8.193453974597698,1.8568120624646676,2.1497082389980053,2.707314549000821
6.330718229225141,1.8199930515924856,1.2513454892987936,1.6820999708968984
9.513647127462502,1.101532455763138,2.732334029094872,3.069339099084493
8.768167765774791,1.2231236685678435,3.9953844789153776,4.597677454257297
8.509159600677599,1.6995088692786835,2.7309936656851392,3.3438194854473657
4.518105282931041,1.812548050452332,2.4146088412583278,3.6935390073832353
4.410777305101201,1.494386269881891,2.291072568670985,3.260107600697027
4.989037040977652,1.6757797763412172,4.836229087747879,6.859198860681651
3.0630859093476057,1.305083722381173,1.2008141295985943,1.8928483968785783
