n_rho,mom,B,kb,T,M
1.4025571802348598,2.4573504546332727,1.7596361801621598,3.5112966050454406,3.609686857436508,1.132230675213196
2.936738314756665,2.3471819714875126,1.8978105105445116,1.1298903588694835,1.0731183815082863,6.884184826771234
2.3802319586191776,3.3929688626776136,2.2733396867823337,3.658108664105808,1.565667275691804,7.052694659958133
2.698504931661289,3.5797525220449136,4.650869308929061,3.811889895628866,2.0955206221588583,9.365565103101224
3.854376304654471,1.8019182244898464,3.685642219382221,4.126661822606346,3.4495047712729723,3.023989834728092
4.95990115363734,3.649428449215751,2.061111261392605,4.1220937603906105,4.207353949438055,7.392677838263962
1.1751863906374642,1.748812801724553,2.741550132846488,1.717218177300155,4.370497825567892,1.159328031968611
4.423455767668711,2.712170768583321,2.1074920782391,1.1159191214305846,3.754044101947149,10.526510186367362
4.467824900828589,4.820935502841835,3.882295732722452,3.459243497850385,4.268105700263691,18.37635626769039
3.618188847411168,4.791147198939637,3.1667186328721906,2.5143406002056503,3.564025023295133,16.200537146208795
1.2450519970699867,4.361930899528271,4.555208757011414,4.0718937947897285,1.6222068892568453,5.40440162615072
3.187299545262723,2.788487850233596,4.514605896442272,3.211599078067805,1.923617256956745,8.590887448475334
4.15624999426203,3.946365179829992,1.9236180417140472,1.3494461941309783,2.824119825634793,15.802651008392813
3.644152803551414,3.072053313231594,2.917591169667457,4.832265295223664,1.0637727870602456,10.530559818368154
2.906553983179068,4.73765267841385,3.1692858053329487,2.4987989440980063,1.351553276320156,13.766456674031764
1.6213236043175256,4.649388116731348,2.8921973254583566,3.3863061178388474,1.6511630086747346,7.416305634125559
3.943139645252809,2.773428454076502,1.8291698138139152,2.553327947691504,2.46946861910145,7.289738800572072
4.01688688044813,1.6927004828168126,3.6126914839738906,2.024274548968584,3.634130442047144,4.631444714133212
2.5418600900479995,4.799984746624739,2.4157712648102683,2.955624004769245,3.924915725910948,9.289956818005896
2.726339280451868,2.668002294263745,3.8622951402219816,4.294480958252166,2.928192140485852,4.908190728622158
3.0913682085968883,4.815338303015413,2.4246899391132564,1.3887796525746698,2.6883931671332806,14.82887342910727
3.0819744905731814,1.6238280725941836,2.139074761815852,3.171454525564607,2.59637818121596,1.9941952031842105
4.732397507449173,4.276984451050527,4.106560974839482,1.2267146996041198,4.931270919950906,20.119039026794724
4.018158657185216,4.834446051762717,3.563775130170032,4.654957736831321,1.9324779288634104,18.600462476530343
4.210898854090379,2.0457717646718487,4.177002626972717,1.4854896060219684,4.829634695637144,7.15791482038125
3.667977390762623,4.172800397776898,4.518728683393098,2.9580122652056056,4.656062108436875,13.445779768421096
1.036644832913126,1.1972407827860994,4.210691386248513,1.2372230625151737,3.849194197842487,0.9744150676642448
1.2004032456593523,3.359538438887152,4.850060979669301,3.2079682120670343,3.4048692567555534,3.6442260158344766
1.4441277302610889,4.518178458948761,1.101135811177869,3.0025527473742004,3.940502822083948,2.5926287921763778
2.193215235711607,4.518267217644549,3.092724655575506,2.580701957240311,4.049125472009452,8.631314223888209
1.1528424810216693,4.732136766613678,2.200038567252158,4.106091519120232,3.5673887719403656,3.334009271347893
4.1603442523834655,1.3395481449858253,4.468073201106321,1.2207637598746146,1.229543156759417,5.569149211633978
2.261208646264428,1.8472022779880624,2.585080769194628,4.968370006353915,2.459704337419669,1.5538145837705692
3.63760704957405,4.655438607521527,3.185174633546461,4.593097089858661,1.0033607539435576,16.880413202652925
4.858419274293716,2.3660851727696244,3.297877962666393,3.001056097694371,2.2716036068609062,9.379828722266137
1.738317733639997,3.21198172654737,3.757448057458949,1.4911262551429445,3.2598702212734043,5.506117270185923
3.0893002650170125,4.063043077864649,3.430669358835118,3.119527556855956,1.1294432782508776,12.542770800700067
3.480969271095306,1.8059511841164315,1.929442988924262,3.0826236980850545,4.314474583357184,1.6103310473310422
4.998475121994824,4.680103625977122,3.8786712784008985,2.217423468790698,4.1129813843083625,22.53579441848364
4.897005605061062,1.3269548229717505,1.3906794878182591,3.208260030964704,1.8987709353382267,1.9103836845076103
4.074591296792317,4.63741100880662,2.240549995196958,3.191625520412092,2.2083615822088736,17.0129960746447
3.4040677334329,3.812071215813411,4.666805506861485,4.590239250067601,2.5286519774950063,11.820143519142173
4.098588461746646,3.275923052097032,1.457502704052362,1.5878728251251035,4.293897140586261,8.11708153679875
4.312629483955263,1.2969287387800694,4.482661214373013,4.149438620906218,1.1757439994783554,4.648435356107804
4.202865607365961,1.6656806011876109,2.9635739234398817,1.8645173121493377,4.826693233339318,3.49617935349058
1.0127700885859672,4.046923377782946,4.849693772218,1.0478310213987605,2.6903181529115536,4.098595595835126
1.7500361792861368,3.528093224522314,3.05338845154326,1.9507909527610423,1.0959384109874502,6.173772020434753
3.444987514810141,2.3543858588392523,2.9018409395585825,2.3169690163038124,2.0650240635718187,7.2287034999698685
3.112878399924936,1.4956597389171935,1.9550310380542408,2.056954854676324,4.252601836032232,1.5008409391813642
2.2077798144240037,1.5731897524945424,2.9243560065607954,2.364972599914284,4.655842887932099,1.3722504735730896
3.153204455534778,4.256586486374156,2.020311551673747,1.6525630675176215,1.0752935375843826,13.420207371224514
1.1011107480259177,1.464563735041624,1.214764401135529,4.043722974958065,4.055450886564614,0.1742689106567566
1.4096349725361257,2.4695274913653478,1.1675929337821245,4.504867309917049,2.410314626170698,0.9032881654961116
4.77178924666379,1.0529917302062342,3.9286032653708007,3.48127514443005,4.956583709401484,1.1820555867233549
3.2293640509188406,2.6057263551676355,3.837348444623912,1.0465305509738436,2.937445928361325,8.38970829601685
3.178494637677808,4.666912460750265,1.2192341942253782,4.249957092523385,2.634876892753177,6.9493809784663645
3.010274828182579,3.6817166170155113,1.2228127475501522,3.732266034822284,4.945937661436694,2.6506499583926337
4.042909028276097,2.031024332583369,4.720179370958967,4.470890329663243,3.04368036419,4.985999507978487
3.952273419916245,2.061913854858971,1.475855664980743,3.2083097244851526,4.571754124020561,1.6668762483032042
4.949323738475963,4.761388086228331,3.257723630269281,2.6989664668136397,3.368238387977424,22.061884061775583
1.7593040876588684,2.6481306153770325,4.907221237711833,4.453978494603142,4.7880641300248925,2.532884060695284
1.3422112146978271,4.1404416036812695,4.188049656612542,4.856707914970837,4.900504669312976,3.4577494101371435
1.2475804839421,2.815938708656481,2.783712870752015,1.9926637238590088,3.5925669182585525,2.8058891815415663
4.800715207040325,4.371208357363056,3.872501564296253,3.732794946556486,2.541521510732475,19.833999173050643
4.330342882777142,4.832411293999514,1.083503573569078,3.177159602158077,4.816245327511698,6.893370787217013
2.55614535568847,3.096663851120181,4.744768023694774,1.6521902541665383,4.912830863856607,7.502714129542353
4.203746939127647,4.651046517667048,4.653167847458668,1.9929135681858043,3.671179515881368,19.446694258984007
2.0367912015591005,1.2104172061092855,2.0917438234010404,1.4717184881099112,2.9979423337077846,1.2774999763404675
4.521628148971702,4.770687902662044,2.604173645709089,3.187749014388697,3.6248426631333968,17.07154238452485
3.17821813248436,4.010458365201098,1.3725301291925014,1.8613465114906549,1.7877802425493623,11.846551179978366
2.541268442293519,2.1891248679745616,4.48673378662626,3.7714904870269623,1.886374758670156,4.901582813599206
1.2009462497915844,2.3953064792171213,2.424898180818886,1.0937627730238209,4.545929881082877,2.3694461535956397
3.0771806879818464,4.692936805123413,3.300476985876926,4.18252538279616,3.386546006538357,11.526218307935618
4.65720149547843,2.3178690680350837,4.744276865988313,4.413816919073957,4.997681435794202,4.975817594162594
3.919834123908842,4.9510465364782,4.020863960927892,3.308220723718321,1.4609451962360804,19.397020077809188
3.2480149138469727,2.1175067343228826,1.7368860941088808,3.794706056744011,2.14915533245593,2.907188548502208
3.256263059513457,3.2102707828774424,2.396188331543444,3.2156828115584704,3.396480643693944,6.346235206229574
3.9377563950688583,4.479135468041831,2.2522565310648752,2.226935816440768,2.4476188665742886,16.787987303057108
1.8920283623741496,3.291788895051585,2.629984188957804,2.229779339501069,4.143633750340998,4.570490920820871
4.620622087929508,3.2127606025346997,4.387417032067038,3.4001050128998958,4.850597434152399,10.295013308114628
4.731647360112127,1.042328104233417,2.487292802037937,4.703621583603887,3.2333212070898503,0.8326995640722068
4.681545124884222,3.670751826409538,4.50378034075352,1.4649462524944914,3.4707328342146058,17.13335393430207
1.5292621266954392,3.731698544483935,4.323299171935737,3.491906098592622,4.3771638792441845,4.47376405184056
1.959660083575169,4.628922563542019,4.521576628540652,4.76491992032625,2.87759120996191,8.253051287193374
4.848469041162823,4.309104337475532,3.730432691216744,3.933620283284945,1.2100694950052553,20.843895087981902
1.449676087461083,2.4921301095370683,1.9215451800806416,3.815133770649604,1.803896423901831,2.1738502010969203
2.523007830153817,3.09374226848944,3.060752972229667,4.301307478958192,4.599046806326818,3.4749059054650475
1.374168014348805,3.024729914044804,2.714782134148709,4.82819894572768,3.74201109663936,1.7689543862103745
2.3905859168470287,4.866610710761108,2.199637045779007,3.451352004200864,4.813890462487136,6.606097163540353
4.89531290569573,4.306401950970699,1.6390234456136472,2.100723958087816,4.702476779287213,12.933155433816356
3.727376062801264,1.1194623640307646,4.490146338561488,1.0199791433781868,1.4264649683484527,4.164334887636694
4.786904893818678,1.9973204483905884,2.400415880731577,2.824953188043404,3.2013238758022267,4.6417684320226575
4.85210411536053,3.6108983520852114,4.337366924455343,2.152595702644898,2.671059108562381,17.370231690585523
2.932107565925466,2.2670839306512547,4.589639989377078,4.690049058348052,3.967798144689264,3.372443968536908
1.414710014730761,3.621186577842165,4.921930697813954,1.1818121986350762,1.7820451405831013,5.122928460039463
4.825741395526345,3.5576069883733363,2.2761578901927453,2.3133130836937426,1.727745588509586,16.581308160953576
4.942174441919297,1.2775229344073402,3.5657283343947626,3.565280823126064,2.687706045079639,2.7940607044333947
2.049612609594884,4.724475414662958,1.9541813279873093,2.749513395339632,4.370994525593427,6.254373945314295
3.99377110621695,2.2164628583212016,1.7847806762138472,4.305916627554085,1.49690723395543,4.839898261068228
2.5141001636914457,4.966496837096303,3.79651268950783,1.4574432794451182,1.9103059829969655,12.486237772540305
4.171397170077627,3.47139747830075,1.1481641201236443,4.548695820459587,3.3370482927187317,3.717244959835911
4.661774545643439,3.6101137813338937,3.153493189596964,2.3067552907502167,1.8714998246059904,16.658000919546325
2.4798702801863093,2.1606188887188416,1.6076033531527694,4.836314022317826,1.33370517219736,2.635353233945268
2.584611441399756,4.35758783170845,4.546097954503107,3.276456244412568,4.708563187265668,9.658509227215616
1.0426893811779745,3.0182892855226227,1.8184680788501173,2.915453298426627,2.257384291844338,2.1482572865800704
4.213767703048657,3.5156023439130046,3.672940368757377,2.712968401732447,1.9911307105280132,14.567438955045647
2.114838652867098,1.5803873352775324,2.4564981516675743,1.2571910587402106,1.7677635279320856,3.1451223246745
1.824923101589618,2.510603217535965,3.368585122233496,3.3712980699050905,1.7354934884182174,4.099626611652397
1.0536216363355972,1.2833118342218732,4.541387000024137,2.6893692248708896,1.985267713931936,1.0782523043791303
4.888263861381884,1.9398049573837923,4.282371473329487,3.859625754572572,4.281363957715227,4.40208633468182
1.322910999946972,2.077637880492303,4.580483414917497,2.7817179759139954,1.0744813495320886,2.7391149399168326
4.67600282592478,4.591929903960143,3.8406543448973274,1.6702134983877208,2.54493937186837,21.46118781174471
3.346786801974851,1.0753916408597886,2.039083546675551,1.4873536002266117,1.772668341350888,2.4523622894235557
2.1029474055736603,3.6627372587678,4.254465119519786,3.591233036644912,2.1832751087841857,7.418558108810051
2.9436879681852792,2.950453680034771,2.3823445370117406,4.777383841968586,1.8266400578089628,5.7937733269863605
3.6252965442816407,3.159989801737048,2.2470109914173317,3.796408774005008,4.085655053201346,4.906248187923685
1.8738234533418705,1.1605828718232891,1.4412070511579942,4.632384106323856,4.970884640817097,0.1576907550996115
2.139230149692664,4.467646297998998,2.8700896318320304,4.318714680233789,4.895450783156045,5.176771702423273
4.123481571365327,1.7455332471918994,2.8867587616417896,1.3000420936591803,2.9519303827277565,6.226279095898439
3.0285366815908072,3.505953661974479,1.5253454232354473,4.966544122784903,4.889975224539037,2.3009730810397606
1.2431761195389055,1.6431876522535096,3.1410980162317745,2.08196241581428,4.326762768751355,1.0572117328954302
2.5269913412325,1.7185658667567267,3.882216591290325,1.8099095177473905,1.827218663618869,4.191839130066927
2.2970149719737285,1.3418396915458963,4.4984420049752645,2.0760362112344746,4.444085122540075,1.7708183960915362
1.0037548769008198,1.8438802085970765,4.108381325412064,4.907814582978149,2.136051428260939,1.1447647158374328
1.1844877644276193,2.5509554140030053,4.786956515470251,1.587260586318718,1.0573953640468994,3.0215725805281517
4.093465747629863,3.7025928089675264,1.301977960371373,4.306950038471914,2.624277118104404,6.098968924252485
4.409804721403628,2.541583675373416,1.6042511270281534,1.1767171542528445,2.157840099285228,10.339653404277472
3.1218278745492256,4.070262500907584,2.0672137953717677,1.775933409494025,4.250651016198571,10.237607685116805
2.504950661952265,4.475288435047054,3.388535550144224,1.0745753889955596,4.233248644896319,11.1818986567071
4.476996618572223,1.8997620178522692,2.73698611977197,1.218693393336403,2.981168426178722,7.585862720880488
3.189155659048532,4.463745933156142,3.835757303801684,1.617444459339378,2.642172949922644,14.22615517298643
2.3045896203649927,2.7994044997072804,3.495709589501311,1.8339184968467983,2.034341550408643,6.383853984542834
1.233217214995161,1.3533857728158556,4.161117055555551,2.7670039060960088,2.1971808946463414,1.2164950350819763
1.9266830655540412,2.974659467933535,2.185551070583194,4.382268438830675,2.9830630117845467,2.636407921672382
1.428059807800334,3.491966414000178,4.025948606191919,1.154938405873431,1.1511364382219496,4.986736879504466
4.191199141521181,3.285816622985432,2.004296486411213,1.1702030946294304,4.338354606183769,11.857408298918822
2.927353130496885,2.2161613890328518,2.85580767430749,3.1893249989716197,2.659121820026929,4.106032233294484
1.947610578651908,1.5308716779690763,2.652350201353792,3.547921570608703,2.9093395325289007,1.1158773280292271
4.175759051327331,3.4291878777263247,4.13927295502386,3.5793952763316006,3.3390628996338783,11.88289594474291
4.012532924271266,2.8775265516945305,2.6030070861643866,2.408714982465749,4.357712721588674,7.076937045867543
4.475131173694937,1.9456955485827725,3.666226740295084,2.6071727049815103,1.7021907327961836,8.034787779225494
1.7966283966421843,1.578956381008059,2.493044777337887,3.968798390976396,1.8514463241202048,1.3892763960335024
1.9695951725697625,3.5295938522925447,4.099588051658023,2.228677110021419,1.4921470641232664,6.9495606494963935
2.414601593084826,3.620342285238748,2.530676326471577,2.730303062408331,2.3573904576010016,7.7828749225415965
3.096068700265831,2.841572034714633,3.3557145307348124,3.971878702761411,2.261218320690356,6.91778104724959
2.7089089392065504,3.987771341769497,4.088894585218787,2.781322074399173,2.4846856020213286,10.611396048232764
2.6647964024328825,1.2073242400718145,3.228362429093387,1.5953375348426264,1.5919686486754705,2.931652875747716
2.996819265887994,2.252801416232067,2.563718028562392,3.194584390624212,3.1326714199296952,3.514471638803841
4.416681038997844,1.986486480997616,4.462858219507751,1.678383537262087,1.3704421035303236,8.765803012407998
2.2043772429969137,1.765244308697005,1.0133452100858258,3.541736482805281,3.719855197282679,0.5251137602015771
1.4391154009896607,1.4565199428236504,3.651091077923551,1.9478508726985209,1.478864227233649,1.9941820971654605
3.205054507471546,2.201161168204615,2.841527086608552,2.9260950539752217,1.7776671267781947,5.886549075687166
1.6903690430990874,3.904509408576149,1.8634796433177057,3.940750785994821,4.350478843906691,2.64418593252978
2.1959650006625813,4.4473959256269735,4.197816209394976,1.7341294554560944,1.483529371296366,9.766316080670912
1.2869965026403034,4.581785170667647,2.2114065529968028,2.1208681956401088,1.6059158095969197,5.866081005520313
4.064493065871986,2.655411427288755,3.788392859071165,1.1529280692111112,1.7035693992846186,10.79213327959384
4.125740018393305,4.109555436926367,3.5904451506232724,1.5607334358010043,1.5776356414806236,16.954745824711512
2.865031393080704,1.6347381794256233,3.355233732837456,4.803642994314423,2.4605390278697,2.029786294260455
1.3915287388391446,2.0373588092061508,3.132539215172246,3.063700101601452,1.537064411753021,2.4814889891508183
4.248964288340723,1.8718049468656028,4.4181943421297625,1.5306459262340342,2.8784584248780853,7.589189068364185
2.632361380958732,1.1845073282022782,2.9127510696370487,1.7725720455849476,1.2327084598806688,2.863751107856175
2.743263605976785,3.296965133171433,3.5523593349257645,4.341876772285743,1.0852622343162048,8.919847933646125
4.812959421609161,1.1988579836230633,2.037118680017483,1.425719796457845,4.612831360938976,2.04935698550232
4.12571467944225,3.8955938891367023,4.674890339402833,1.9490184697966535,2.150199018003285,16.066707780908693
4.52159651375775,1.0225602066427726,2.444341625560827,2.1890196749217394,3.1291145867940795,1.616074852168298
3.9026594905426446,1.1801432874005484,1.9646324501058685,1.0384109540768265,4.742144917144236,2.021332638183856
2.016176157283972,3.3919059470959865,2.053902064023029,4.126117497024843,1.2314361858211775,6.010811790588285
2.6325286226718,1.589969628789503,4.382423637544539,1.8145394907727463,3.805847660668196,3.2034486327205363
2.003311046812584,3.222379783963839,4.506511793994917,1.3975272645925043,2.545057409014639,6.451760029487644
3.167052082376231,2.162312197874796,3.77003641740501,4.209578868439288,3.403813381903236,3.5238807855701486
3.5422455785731004,4.5662211160051935,4.659670776143527,3.939352286199175,2.0362725084509554,16.014793481201988
1.419175418006799,2.6938057070347,1.0965861592555672,1.2171779609043467,3.39604496061061,2.345676216078885
1.7144141630212508,1.613484755919528,4.588618142707974,4.822726654434454,3.466114534901432,1.1508697600869873
4.399024596170784,4.972339024688826,4.961426091336943,4.839699101541626,1.1511140507660715,21.86721049078921
4.635303566095419,4.545982218689952,3.761760201984684,4.1166733548159335,2.96865010104581,18.652984319236417
1.264272935741546,1.6004598067369025,3.232598600984962,3.658297702245837,4.738301798816531,0.5866053097031935
2.0113951954229847,1.0046651569684806,1.695848057084223,3.6551523836802633,4.568301962631958,0.2054770061374169
2.525186775977154,2.816328545252035,3.1217802678806903,2.724909542071297,3.804870210395801,4.9072606351943024
1.0024786187727246,2.5056556320389385,1.3091817593720148,3.923489458468904,1.7278402260754344,1.1287129331924932
2.808634152634163,2.6943778910972638,4.187843637390555,4.4441275888068414,1.974153169957849,6.493743783423091
2.654895215552822,2.631708722609096,2.6645116278903846,3.3440913204666973,2.9088598563505355,4.314036037537128
4.340751024048947,3.594063930434538,2.573064568677759,4.846024421970554,4.419403786209658,6.346902275568502
2.5668205940087088,4.46304225957171,4.68596447800924,1.2421582197576444,3.528086309421008,11.454188229439918
3.164873012149468,1.917117060225272,1.6098432188838867,2.288896106698836,2.0237678254702574,3.534376629348657
2.9410926797372965,2.6041154119202767,3.5311000142178024,3.2542239052355786,3.1693562910754496,5.454429189297573
4.464608791506052,3.8187949960859378,2.291267643292169,3.038305793161165,2.0516222913343363,15.108315975988925
2.379816739164328,4.982221640177664,1.2074979365269591,2.541610762888749,2.212969692538107,9.358715221995023
1.1660334911477293,3.993508704749183,3.05811878541289,3.4511988674704006,4.329891128159272,3.136557885668476
3.8909965256407273,4.953431754576052,2.533188241892561,2.8575584908683647,2.064040085621442,18.734285239597725
1.2383351488079877,4.277047466276921,4.73329648916575,1.7108903086717953,3.4245834957616235,5.285864660940609
1.6617585049229744,3.8442232163591417,4.897675299640422,2.724523038387547,2.239905135341107,6.361516846948494
4.391609944271897,3.071308276279408,1.9255492627495403,2.6709723097782345,3.87772224151234,6.961006318075202
3.657112032902279,3.5235549058024955,4.94756373856517,4.87770213272923,2.0466890512408207,12.1250723703742
4.589418190984535,1.0809497441094544,4.662864382764122,2.1784745950355595,4.347333958735973,2.416312356918474
4.0722988479057465,3.6815674570057935,3.888494602424087,1.9207252293365584,4.826962690139091,13.685200008871847
2.000156257210633,4.059059118441944,3.167247514559933,2.7273221527257974,3.612523500511808,7.006209401591124
4.541893244956528,1.1561868403085929,1.0451886639933057,4.954606143012517,2.630092490478716,0.4855847639212703
2.910683524721496,1.63382825239752,3.488833624932585,4.141546658617385,3.59232302428098,1.7377973227227297
3.619252777819864,1.9734803593760344,2.4153720350349333,2.1843590996695696,1.180549677272381,6.796826794974513
2.150574278665914,1.774770997885697,1.88703835257798,3.3254394565148973,1.8023728638766645,1.9353375496653344
4.035955969244933,3.7497920487527754,1.503886777482986,2.858681800246489,3.3802815638446373,7.94936912605247
2.6001521740225417,1.1185237232420913,2.193366388083276,1.8868954534935465,2.2362351555953657,1.5230870877279583
2.936387818806432,3.903862288228354,2.547194987719804,4.455790810467216,3.4842150632632447,6.479578094617099
3.268606588391321,3.963627809595796,4.628509738825501,2.0047851607934475,1.575821870107132,12.955305818604131
1.5572946041282818,1.0051943846535476,1.7161705923234432,3.423389649270748,2.597120849784911,0.299971738477569
1.3265355043539846,1.065253671595121,3.892866940073272,2.687024563454629,4.964987913099858,0.425622491559245
3.3990635983363635,1.410305647611041,2.1881801120252438,1.9920956028533028,1.4440568042984352,3.789425573579976
4.278757976264227,2.7359100175352,3.745938507990877,4.37592552498209,4.026848097033142,6.132111507793682
2.8421954545837944,3.5249082973363377,2.7123751866026344,4.2752965159192,1.209424691024071,9.534164617544237
1.5206383092244833,1.2951540398455368,1.9957752055267373,2.6527944010329803,1.6707875893116624,1.033924243243053
3.960262586051676,2.748417219583984,4.467406915816937,3.6828267267567214,2.304707750287963,9.741734240171931
4.861527380562343,2.5167130716689976,4.065725826961748,2.264383133237669,3.864575768559425,10.082217813135554
2.1592215747351675,2.7855379471146997,3.775673738866504,1.996826717375301,3.7787788622422935,5.3169729101386025
1.9848792603593788,4.433820391736036,1.721097510723649,1.1952517513657832,1.8179221792487232,8.784941063649049
4.869887793111614,3.9614228824590576,3.091403515890922,1.612121397511943,2.6673379606839087,19.16248787843856
3.0495505370482925,3.6588408610836183,3.465870231000545,3.003193057902422,3.478476112690373,9.348535800846744
4.276680187988769,3.783350799471351,1.7663261982220724,2.0569910260688,4.099671689978491,10.675501127748769
2.6552250400127773,1.7449274272666844,1.3487223842421725,2.245734423417254,1.6249594582102245,2.632724495020734
4.929393268856922,4.461745389277363,3.4329730521090758,2.4186351846914,4.114801036683662,20.05742818635209
1.4811072660861688,1.599625910095385,2.664350226433552,2.8296550959722144,4.216522596530252,0.8120560835691395
1.9452491928360809,2.7321691820626275,2.4228688096611792,1.503054049741544,3.222630110554525,4.665940955041937
3.6909793868203744,2.75297376929141,2.2293530486888606,4.449207360291304,1.2054625293110082,8.290102652572354
1.9210969030574183,3.929752372733073,3.360850824126049,2.255390886775302,3.838043868180637,6.86767621183295
4.4741281037272485,3.076957327665827,1.9470741304304893,4.7273287519503,3.865652495736424,4.358274659087271
3.584441890638456,4.814503952250275,2.861114595160526,4.707289794806017,3.3377100792957126,12.16258538059386
2.346629924146821,3.4759196796350245,1.184105021894557,1.2150657014911634,1.6604121639097578,7.885500210431586
1.5260910183737035,2.017474562132976,1.344274482261949,4.586940243141386,1.1115988901255245,1.4988681501596182
2.074161832358094,3.970409565227818,4.864953927384171,4.681919232012223,3.4414612860839244,6.862358575590697
4.796184719778492,3.1365695111728105,2.335173723519168,2.6367065217442787,1.7028874526184614,13.933991019844136
2.200157503931883,3.6561413420883744,3.0524251370030178,2.700615077291745,2.7805649514891653,7.260753283980183
3.02521399597792,3.1864460052695773,4.245414583935037,2.34809155866894,2.5243507851425777,9.440951963350418
3.530213039790916,3.8148843123271514,3.589560219554547,3.3393147447000526,4.087446520453122,10.275046851194716
2.656023488286672,2.755584020525366,4.311810662248552,1.17978791443217,2.9057155871859583,7.304619851996124
4.342474233946348,1.3177390642199578,4.26960428616653,4.769907052965914,1.025844692830007,4.679028503969241
1.454506265014838,3.3728069690134856,2.09828939470704,4.917551876701541,2.4879856092074046,2.558517178425687
4.420720413400049,1.2897264450035708,3.85053232024808,3.6493241751672953,3.5941402553784267,2.0611792859437745
4.290574606424281,4.586071737658132,2.433950530228797,2.2892133347773505,1.6316297871470211,19.57730593550207
1.3743729369496305,4.429526218867785,1.0929898982216666,4.273505442250451,3.456566570845665,1.926787110692952
1.1528103560529828,2.1433745219672,4.280986677923593,4.728871858993278,4.563876813737863,0.9914922655099506
3.063276846968653,3.254037722409653,3.809303720180148,1.9677643440549244,3.857999192594148,9.234963188840249
4.571410175292332,1.853998458755368,3.651093427748755,3.3922364327198173,4.237295239306096,3.720283258907862
3.883462272892468,4.992654465311174,1.954307314236608,1.1916190629751884,3.776441714548767,18.888013068640166
1.8475314276749573,2.86690273537612,4.855782281871512,2.9268671195030307,2.676252197279714,5.002174471525737
1.294526896176512,2.4440450760127037,1.2025233365713164,3.143468472318633,2.371429808517421,1.1865424778307985
4.006175123862625,3.781014448558076,1.233886900409463,2.8238309711690266,3.0507717705128536,7.485200740785913
3.540226826543169,4.083240718757578,4.199804843968766,4.663583739805807,3.439912472663684,11.4065390632246
1.327095080435548,2.0010388849688967,4.555061230398298,2.930451383609876,2.950194437484216,2.080566107187684
3.877587696145469,3.482340409235923,2.2655558932703745,1.445797121130131,1.973760850656849,13.39632824089014
2.2139998858591827,2.513059667452165,1.914939962228717,2.321020916096578,1.6552819339657514,4.723800134551422
4.90571923733694,3.649128344588262,1.2446681842354157,4.118252876081865,4.917429333549462,3.9489875887487753
2.768643536560491,2.744634844825081,3.534310823261821,3.9040685271250206,1.709799290726092,6.811095732125917
2.7359215159328083,3.850753748510496,3.255347908153124,1.910615788873558,1.3734712958066029,10.533865700764643
4.312639423116709,4.234888034979788,4.190614835229155,1.0223676660365988,4.49257851980898,18.247462637731704
3.801985964814285,3.69705891532017,2.111439937636138,2.310657351661631,2.7948082257394087,11.75535987390064
2.298937671133915,1.764078523515697,4.689503423326679,4.102525966717874,1.0612187403395863,3.878080331490547
3.335865939521649,3.64842773561689,2.965116362747051,4.590419140254122,4.955566815353731,5.387681616557571
2.999631948256682,4.9402820848163485,3.277938475163204,1.7931778672760843,3.724308995109849,14.588740164720678
4.534627476699631,1.4949449738268663,3.696477867720311,3.983595985112832,1.9734580244608284,4.109592116815546
3.742471262030033,3.2047887558335018,3.762164595345053,1.6603530611527528,3.9057716068205934,11.425398683662062
1.6003642837358547,3.996678331291171,1.6374668617374453,3.774799091236482,4.794046378897506,2.217268244975445
4.528357720436231,3.77865918782072,4.474080415110525,1.2057857208195428,2.7196963225244786,17.109981599531707
4.689084667092542,3.7043820148677207,2.9522865458423047,2.0193563806776305,4.829575362448763,14.035923560799056
4.433470575764364,3.4570156778184224,1.4675648499328244,3.8125785961932968,4.665184052189494,4.256929795483955
2.1889176825847367,2.994229056376561,4.542498269694491,4.877120188438648,3.273848123740907,4.535643562918857
3.8914087599380567,4.093063882148486,3.2892103647402022,2.6090267880560627,2.18588266297825,15.646668205139395
3.0145929966972025,1.377691992316607,2.316602930940368,4.385064468418559,4.196795783938335,0.7131273456477216
3.815055582138204,2.5867158867984563,3.906794326196241,4.817700169783915,2.434245521969672,6.879718746607879
2.322446088390606,2.400392707781083,3.116036230002057,1.383509554535523,1.0146492221874266,5.5745201325882014
4.33642171207791,1.7374273539280989,3.2140312250011096,4.06914121242527,4.534397391711424,2.213039743490258
3.4103361250697923,3.391298854974931,2.5420886775738345,3.227274981088294,4.564997233294879,6.088192374545108
3.4828039882054256,1.4449191998349111,2.5509340767230717,2.6038534470219297,2.0074921909926142,3.0577546780741653
3.5921704196488764,2.9077767506046355,3.2630497992194205,3.584951253446756,2.9810299372786164,7.419514991967149
4.369854483770759,3.3089282642352584,4.9853448529853495,2.7375830912918686,1.4456670440568162,14.452606484612154
4.043841768713589,2.1021978436151127,3.42893221237542,4.122299559296069,4.272810770152868,3.296909778000544
2.9085987209113857,3.748724599617806,2.121720878042132,1.408166076180315,2.1413067820505165,10.792558668914516
3.4458998349507017,1.962862961908793,3.8088821929815166,3.265020332819217,3.95567090588143,3.529664058373927
3.1731695485511904,2.15328340114573,4.829934687645935,1.1083337431858142,2.276933416860833,6.829136662418425
1.1852106096466335,3.8233779973090183,3.0524715089169883,1.0748128444773468,1.1969733932466338,4.531508047474495
