c,v,u,v1
1.3487207295446018,2.441975218357159,3.476287939051575,1.0443872052836105
2.2238091108371654,2.910583964230639,3.622493179524992,2.0858942670289133
4.141036282768271,2.4742165567295267,3.605673694558712,3.999289024893283
2.298236840155117,2.403836878486947,2.323719259317939,2.2976677769729976
1.860873123059735,3.2180178319287083,2.5685551837767573,1.7084894476042858
2.2020963669529183,1.899743473652012,4.603421268374383,2.319704296334056
3.732584197798895,2.140007129594181,3.924268849886649,3.7836118760349433
3.6593222312819136,1.467867296409985,3.5293792358037903,3.603211777978759
4.327751621793874,3.0213333403292726,3.0387781459655603,4.066644059753893
3.7171792924119593,4.094405248481285,3.060259900118348,3.7521407840513534
1.9309475759691304,2.105480847562079,4.882130404887505,1.8599448231458144
3.15080496587549,3.845690317622112,1.006148673856365,3.4911430941649693
1.8571361040840952,1.3022467305931746,3.328103430525807,2.05189980389096
2.3671559905569297,4.828618959107834,3.265189311244255,2.122298985295187
4.13507988947076,1.3974201934063424,1.2347809287868432,2.390924632743587
4.375448380061128,4.11073523794367,2.4620560532698983,4.299721947804898
4.88164132231284,4.303042653276308,3.730770201586339,4.800138930749867
1.297554295865091,3.472933937253837,3.153217896769449,0.8829826758842885
1.6657191888328875,3.2909381657654797,4.09855864562215,1.2607389366779298
4.694786963764897,1.257140433173172,4.256281723091185,4.436423067761387
3.735643250335901,3.8808221058487993,1.2401392932096118,3.807756302914248
1.9670552579320657,1.5538840425225358,4.509398672633864,2.157030102849297
4.976090567006064,3.120004929028152,3.5995987048049307,4.622865902029218
1.4725392658863496,2.596445833762768,3.403614085707376,1.1821506086764213
4.125400158498316,1.877356101836148,4.037457442035144,4.092244388607495
3.301723636472176,4.267204784262239,3.5582284124971566,3.2703772131015807
1.0531671554005384,2.9428978296237167,1.6084401147127778,0.8640221337530865
3.975997422314672,1.0526941464017168,2.034267890588856,2.718683196778379
1.7843944049346576,2.686797492400789,1.464495481414405,1.856753541320285
4.80293895508523,3.316350469138592,3.8492232638647983,4.612907118002898
4.36019078323058,4.6531645915682605,3.4266397269740465,4.394306213476601
2.976212316006113,1.613199177430244,3.409855106060506,3.098725696864368
3.5132487930809515,2.7595165089087903,2.404312470243094,3.358513266091699
1.358090012163082,1.652591947293268,2.9470954206092475,1.2634419044829468
2.0776229253795977,3.1517668177862386,2.82916643197268,1.9508833608735137
2.254636676643603,4.242184459726098,2.5974124750368177,2.159242456063281
3.331538344821017,1.8180593123663185,2.83777636940144,3.1784080085201607
3.434668015025371,1.0507914938468312,2.368156972364856,2.8233855014610283
4.324699717800339,4.002486427767519,2.061790873576179,4.207716917466369
1.8777764223422555,2.96126288935834,2.5678714209748565,1.75163032877496
4.346160671297565,3.4030229862143773,4.654229660951373,4.382523239686032
3.197765424078989,1.7862296661020003,2.008387780090989,2.8091091614071955
4.467232985933791,1.376322336861025,4.798663854058704,4.63953043148446
4.103559098936,4.493651764132077,1.7847768641733337,4.252872382296931
1.625279325802491,4.574680158658104,1.6366747301615685,1.619886284916069
1.4795922952342502,2.033083715975598,3.339385638663104,1.309956863225755
1.594242088425185,4.570437025028525,4.396543721371495,1.006839384653453
4.990309255766907,1.0507761232930717,1.2603980155517285,2.194468373186952
4.993413652980637,3.618943176850359,1.5598985344890024,4.22278797782444
4.28995394051018,3.3438402010301496,2.502203764666992,4.0189076318967
4.296070256727514,1.0673127133293612,2.4936329514864064,3.1121560253587406
1.4125457999811846,4.6263810989176735,4.808948455907457,0.7765513260848033
2.9385053138345474,4.494051739549288,1.0308739678610932,3.5957257599147163
4.415260521750238,1.677956330716691,3.400203177481288,3.928437791088381
3.329497119255376,1.566479999120343,2.4651024239046007,2.9900354282468804
3.8691716984988735,4.472657233128071,4.210394552472515,3.8456006573784056
2.895041008209112,1.448305918512538,4.217088897095743,3.2772101257516786
2.2277133591885283,3.901631734090517,2.18846458340957,2.238553737674488
2.535372558441085,3.5414340082993827,1.6820510646854574,2.711117740719033
2.899770446426317,2.942129056434496,1.401912548569172,2.9144499483422006
1.6565828701725396,4.571684461875462,4.551411632051662,1.0630236244396642
4.831035098614445,1.1815717414443885,4.223572186433814,4.452982435445501
3.2260428066207862,3.73384492611694,1.4027864211733505,3.416954683836197
1.151417329000525,2.954637453253249,1.9938204769976453,0.9090589100303628
2.6088552207012,2.5121645211595967,4.866257603038996,2.638776684998145
1.460149733018464,4.060317780298065,2.707636667643631,1.099317238497494
4.3628491515568735,4.080243187217679,2.821682903008332,4.30064435967605
1.0705848891467895,2.5866032157137324,2.858083356150997,0.7308263752562292
4.150837495856608,1.413373431062965,1.3321120123444126,2.475023854940404
4.663316020266584,3.973348082039039,4.643362394153377,4.661718815981819
4.42687040606986,2.0837381734551164,2.1657450111018197,3.4540771413113043
1.086340331181865,2.1323047695409527,1.6037791327792816,0.958521394990982
1.5659342594991168,1.6051595373094385,2.619445114474121,1.5562131791407054
1.281468592443618,4.014124579252718,3.1766873359632264,0.8203874116586543
4.479848267192487,4.29841781064628,2.547026436947718,4.429200256806697
4.483286309011614,1.159893600124026,3.405588103827605,3.815618173713722
4.959352730306881,1.9886049513814488,4.19233665562689,4.616208997738313
2.064955653816854,2.0053636279592397,3.1830955213461496,2.077878413934459
1.923373820766161,1.833589079614427,1.734759394046065,1.9186396937279333
4.242596265358351,4.087869831281166,1.3407458293245842,4.161469262455656
4.71097346398527,1.9169023114608488,2.720564309329534,3.7550833876375314
3.382766252649513,2.2933503282854293,3.8272228730054256,3.4637705632285978
2.517088078467623,2.799560994267609,2.8571417614072487,2.500220959186991
3.499705448226841,4.427831376149306,3.027085546437372,3.559552114722543
1.5111061659249807,2.035639401284212,3.4419561642009464,1.346365917884767
2.0452808842589065,3.92691360124068,3.214457765039915,1.777547936770945
2.7256331440984023,4.114449948224562,2.1537537665958486,2.8585193913416065
1.9985693448164408,2.4738255595454506,4.074389363111094,1.8584715585946427
2.671233331469038,1.7818681401963177,2.167687638218202,2.5624615373325272
2.926314337132909,4.299186921333067,4.438423609599826,2.706569380873557
1.644634779837013,2.862201487606,1.7118716337053508,1.6269297615771172
2.3841773533689388,2.115557118617303,1.7332088541318305,2.3395933550058627
3.710283279849767,2.6593866833194864,2.1668954330372943,3.4021303917869137
2.181819937363551,1.815325191016666,3.5461887279386546,2.279248164500161
4.259859496007607,4.393766880424588,1.0409018997774084,4.340677656831856
3.980820367738092,4.973488611844925,2.933483191441949,4.116797987295138
1.0047214320112063,1.0456527857703009,4.508615984711168,0.979546990001378
3.5676426504400585,3.166833272308408,1.5291122249354985,3.4017405573064097
2.5010594268534407,2.190701027049141,2.7462025066456563,2.516565891587171
2.648496427994369,3.68673893381058,1.6925913493548137,2.8468060822230137
2.933753166639001,4.123414315929733,4.18651110352689,2.764738715769056
2.545210863893186,2.6447298656784963,1.8922720165377247,2.5596141068580183
2.583116108617153,1.027011298401948,1.851320233262664,2.2400335896007117
1.7081582978934509,4.426516640937653,3.7450387877563394,1.2230140752653842
4.467768448751585,2.103645065565769,3.3229664294466668,4.0191144790544335
3.3661022444718816,2.7602852643827003,3.299741301441665,3.359481232417531
1.977022685774767,1.9210621605057088,4.733573024540215,2.000478236606495
1.858168079513704,4.903518166997637,2.3088241160837906,1.6855584894800777
1.9243141931399463,1.9440160749405837,3.2040537589737985,1.9194290088920756
3.469893767164112,4.519114211542984,1.4551304927281494,3.863914517737197
4.436496227513774,2.208628678074145,1.4302370548995635,3.135626166595111
1.8510582499439048,2.689699820121022,1.533455073608803,1.9163532138962085
3.4422484384993908,4.448956514707918,4.340798725998486,3.3423231560510844
3.272625448469871,2.975191881038385,1.9264609739232887,3.192929081479987
2.897495338799156,2.6757683836775703,3.8130813327651913,2.9291228308758184
1.7679836058158291,2.5677125408557124,2.0956960162455327,1.7135155287032238
1.2111977975098958,3.9715025815934055,4.655647088265267,0.634167643843998
2.835925706593908,4.570049937019931,2.215734303654281,3.003799126874012
1.279898821390423,3.269362712127315,4.734259106645659,0.7660052106013889
1.7658028987544174,2.4024484158951585,1.1355027635695762,1.8870091533622189
4.644787830028156,3.884433198061732,1.70486295506905,4.27655423286293
4.934618816665251,1.688203726741515,2.543968171545111,3.597648009444938
3.8889969276193286,3.7193395907510474,3.826169395689975,3.887584792093597
1.8259613953469644,4.01747306526461,1.4542793903464024,1.9880386668907768
2.77009934023856,1.5688032965173786,3.734535752036342,3.007264290060725
3.661441984672224,1.918028540663903,4.32210372400737,3.855821509708247
2.249719447743068,2.845337122189303,2.837448197648398,2.189760833984475
2.833896947183192,3.895163445863003,2.586681688141032,2.874959769548392
3.151039741707254,4.912520319896963,3.664222808608074,3.0490541021843587
1.6762863613109151,1.266719692857774,4.013673928183104,1.8795683754123529
1.1010872538591938,1.5957861264037874,1.6829567656126954,1.0197774645434026
1.7174056248039349,2.903844913929828,2.505836417233185,1.5603062746233265
1.6188853122128908,2.40730204221041,3.82394752059844,1.3809011570574607
2.3186603021771712,1.4854027832102026,3.4803429337559737,2.5314841799135035
4.999597695703324,3.032603699423699,2.3781083354262678,4.199165350693135
3.07670022140989,4.6543721250844365,4.64756653171993,2.831503652200908
2.310233375043331,2.3143840915886056,4.767890826224567,2.308793910537798
3.069992060538368,4.7931653219025545,3.3876667054953407,3.004505854986228
1.022373896749158,2.6984100422581707,1.59024517311633,0.8400279432436595
3.4812705934842234,3.685849883080291,2.461713229473188,3.5155334676373693
2.2156310001565203,1.1792052248720268,4.425752911839298,2.7167407125992926
2.0744948459080588,2.486256261197083,4.107793452060433,1.9548495644690784
4.740681916603806,4.965419297451357,4.451662078376973,4.747589386153516
3.498639440800761,1.5967590837702543,4.441618092397641,3.823197471308351
3.306368807514789,3.665875379255258,2.6614481518418733,3.3434226338730517
4.490186506914997,4.890965183339375,3.0574248185501918,4.563611460384965
2.1621722907102963,3.0164723496971253,2.104951638819586,2.171759538373991
3.381041102747542,3.852753928725057,4.575012806809584,3.315508279378432
3.7459904855753257,2.7830826233305936,2.413755595413813,3.514404929848604
3.180511729906049,2.406957360791313,3.4920662277301537,3.2218983121935403
4.130806838664304,3.48959458493854,3.700189507358136,4.092756503245273
1.333784214182912,3.120879803050357,2.6568733297542835,1.0206286790902248
2.4825198291280115,2.2913368900111704,2.991662094903327,2.50108261129341
3.314312624584548,3.993380250686831,1.581431287546553,3.53975269452566
2.6125024628308537,3.29702648299008,2.4654783700632947,2.630084895171728
3.2624470541228145,1.431390021899654,3.9405963575119114,3.511222286631576
2.9951775745872684,3.0226282476663564,2.505269622386893,2.99761235820548
2.6406994284218555,1.70054624583761,1.8589561940984884,2.449195397375759
4.712649039959366,4.7101481689579305,2.258257238322531,4.711768354945772
2.618207183048446,4.974187874417552,3.6374491299676346,2.3662011429450542
2.4795361315066944,2.278819937074106,2.533066471947408,2.481771032676819
3.3060248561576464,4.723231207044333,2.1249036276333717,3.5699700252024327
1.5910687873081062,3.8841352673237486,1.0197501446790458,1.9121258647540509
3.8019083871340342,1.1107144537088045,2.5492193001297085,3.060433613385088
4.289720209050413,2.974551640371478,1.534718065813554,3.6129645661775096
2.4564601407631725,4.404326773047007,3.59287292939792,2.2076964317393104
1.4787262161520571,3.293489889882156,3.810119661731437,1.05413916666959
4.441212437684047,4.7311509656056,4.158251037710828,4.450460782410277
2.211022362320432,1.3509750594345746,1.985247284179116,2.1543124584890063
1.3969150460831123,3.156983207555956,3.419848196192328,1.0067515584528215
4.5399441643192535,4.616607317293711,2.572638665181722,4.561020087778362
2.105060336566472,1.0864103893613497,3.394535748487494,2.4456195715519904
1.712251351637883,2.719211693205862,2.415211477266488,1.5846603432376756
2.9950587167127054,4.246491391259812,4.625836285691635,2.7814447051343785
1.110237203500223,2.6203370264564296,2.0982754895548754,0.8641281934170828
3.3116607673904896,4.354238585084003,2.8200967159784853,3.384669936542813
1.756315653001145,4.09808313494332,3.451418723291172,1.351659381005366
2.243850853981812,4.786260234663551,2.1921108678440726,2.262860830822052
1.4911454822374557,1.964437243089116,1.879676201363848,1.44479602720553
4.937328868479778,2.542346333533903,3.8702766242616615,4.568571506342802
2.8687549457752963,3.943166704690293,1.642199897096814,3.1258416620445937
4.367390667534382,1.3983267750490458,1.255381958378322,2.4300642314562197
1.496618844881913,3.832067006812203,3.3466799874676814,1.0673683689763531
4.338300527311645,4.421982951929231,2.959808631054744,4.353984060029877
3.9117064303172233,2.499938633335065,4.319616980710212,3.9980142646766046
3.7257308352261553,4.405490123237321,1.3054354620821034,4.0379553940719015
2.218750190165823,1.412882422724591,4.606405013128271,2.592218185647331
2.455653415325086,4.460675453893838,4.994220435554057,2.0141152244763254
1.4438584679101991,2.00034498832754,1.5086593428470572,1.433654443815279
1.435650002805637,3.830199913104855,4.645511879634151,0.879869156660993
2.340607199939864,1.7410723953377425,3.267027317486462,2.4570281125046813
1.0969582665568764,1.1402749240949972,2.791040728169276,1.078604562852697
1.9687030004492785,3.623452529779872,2.190713826277925,1.90748216558718
2.6557422623710933,1.9077965698416215,4.616903753183015,2.9013469143712927
1.6264580365978532,3.6871436860020266,2.9565820034535024,1.2973693552421002
3.9378076789093126,1.5364483596909824,1.1857292767720695,2.4359787122813428
2.8799733250343484,3.680892691878979,2.408113929988806,2.9434065426391465
2.910665439447147,1.4573942546258545,1.067738527682469,2.1332934799478838
3.952325994433256,4.271526190037334,1.6014064465005626,4.084369850812941
3.1439267343867656,4.130824996737138,4.488733714598797,2.997141575215118
4.084295957729573,2.2556262263026485,4.75731388523694,4.267668917293294
1.401397239559537,3.986597822169007,4.117758614095747,0.8659666590663748
4.586126814436355,3.6316951666214408,4.190250676941089,4.538325598686408
4.115382935667922,1.9588791308679656,3.488689496109271,3.8814017121254007
1.7316208199406544,4.945988611846484,3.5366884281889925,1.2413002183954265
4.735398415047038,4.437330085708529,2.4135558183286654,4.636489680334743
2.1714020137940837,1.899442584798642,2.5290084989560837,2.193587677026508
2.7842031061534867,4.435609908038254,3.086967070655217,2.7192879806120707
4.6774258985756205,4.958141061729879,3.9824465731813823,4.69934902450651
3.633354736591529,2.2980410552715447,3.3961956945785423,3.5785787456771385
2.0976807618262985,2.162854226326188,3.169548783454104,2.084661531376175
4.7315294607747695,2.6768742149511446,4.545576673077487,4.679214195158743
2.3994324948018875,3.953254988744773,3.4168759890300437,2.202530593025182
4.781782264773304,3.2494717999699247,4.899613284331714,4.804041719635119
2.70545336232828,3.647975814817105,1.3753279425438318,2.980386712411875
3.18467923012181,4.33513900965891,2.8444959741802127,3.240139245754819
4.674642783433822,4.004154067775609,4.132155949975726,4.6303615549409
4.246818247416938,1.9255736828054704,4.305171170625985,4.268669301176062
3.925571443435658,2.2372336645885125,4.205419033419345,4.000303379301428
4.504097097345806,2.409215980251222,2.431924162067395,3.756290701543069
2.4960380938410136,2.848377814258164,1.696726146025432,2.5595787020301466
4.501729503094971,4.363971246998255,1.1329005677948651,4.418856797603389
2.5385298988275324,4.8484962537033045,3.3799655410827167,2.3224237687232776
3.9803236990857735,2.2371015744255662,3.689793303804511,3.896668648785875
2.299093228087256,1.3469033311651737,4.092023334355272,2.66261024157832
3.1104422464332777,1.0948884154153276,3.7113754331907294,3.384667090868811
3.0377810778064784,1.4286389458135238,4.48833775152006,3.491137449415142
4.965091450483349,4.566484414060255,3.2277707542166056,4.877804864977281
4.645554277155337,3.491625525167594,1.9243831699100515,4.130112267828195
4.858743926675686,1.5637989933322922,2.9662899150902864,3.7861399129008393
2.7216353722731874,2.5325372482714124,2.5406135660557583,2.7149045988140603
2.2592040727037457,3.0576870766248656,2.2816519066566823,2.2558520436593943
1.0529174303116453,1.6462988669656815,1.4847512815928043,0.9769806364705356
1.7860401942404858,2.342616507158505,4.479300017517232,1.5903784883931769
3.688402911802483,2.2830245391881485,3.4330006604279117,3.6266592686932464
3.814732377894884,2.359642287951425,1.2182341954282934,2.9876955830032084
4.246843248532008,3.727987243500399,4.919895001784157,4.28761269894838
4.529848069022023,2.8374091061628706,3.2936395288948805,4.212506515918839
2.181264710655722,4.031862519737854,4.331834795181091,1.7906344383738364
1.3025410601738625,1.6409375965012978,2.6869579007944298,1.2025996086363726
1.309524237318231,1.231813692442532,4.018421981681982,1.3508859890439862
1.293777978322055,3.4154525803648275,1.4305356814737826,1.236551040142311
4.640515825947057,1.9447318977801973,2.828910077989556,3.802263323980205
4.884936542933393,1.0236726994664551,4.950038807295157,4.927382731422699
4.475099050081948,3.2897942310372748,4.155960471537754,4.424865021654983
1.6860311958848504,2.4688960145237555,4.209149013041231,1.4343925305253928
1.25071391227377,1.1070824009194746,2.5108203246171845,1.3028247538539657
2.573915897565221,1.040230986745109,3.1653798374009066,2.809336664262748
3.346364744546733,4.92133606703276,1.6392648150184774,3.813372301813602
2.223760114957348,3.682735220353343,4.412812540497248,1.8886933716815852
3.488444997498811,2.1659008684110144,2.9250265219011307,3.3479715526985125
4.566767397155319,4.608727653575404,2.161973188710285,4.581719491556395
2.702708362344681,3.57888722777671,2.049900174765452,2.808294520341696
3.277284457120607,2.8160171077979004,2.3201378096287817,3.19352210379792
3.848056323570928,4.67069234942042,3.307412659104015,3.90462248720909
2.4136171070627173,3.791764449021789,2.622190901356036,2.369618441302523
2.2950138928866344,4.087429251882732,4.615042120034525,1.899513900549108
3.28092766708228,1.7008925760157183,3.069073204764844,3.2122211604110227
1.675040393018555,3.684968805272065,2.388111167918936,1.46818797377259
2.857403033741712,1.320685978783264,3.0543410427925086,2.9282931627324
1.1521750655918344,1.5508459131750971,2.2795431517984066,1.0456826324944584
4.973930730099146,2.0362131502960943,3.285692384756955,4.18906706893157
4.776825220796956,1.0995337641868923,1.0772254673928563,2.0693432233449016
2.261768320727461,4.31352839725511,4.273916696269817,1.8652889430072896
2.910071912804072,4.014633057053969,1.1911846651641045,3.3270396459354017
3.582898921425714,4.867288094209094,3.2427091279765965,3.637597660569349
1.8309293219342424,2.0214776356863227,2.77997791409977,1.7940249727623845
4.587721343887581,4.033470325352765,3.3198731472262257,4.494108502530973
3.237490193465385,3.557593050658834,2.75764684092165,3.261996292398609
2.8224108011036217,2.0672906966628037,3.576388922709993,2.927031994479879
1.6866217865067925,1.933079624784182,4.575486040310221,1.583892899002488
3.259294313109604,4.238146116396383,4.169138723373711,3.156696623332892
1.1261627584819682,3.886095743005796,2.6862111000842286,0.711983992468129
4.427804431698233,4.363744923567606,3.799111623466427,4.422876141480951
4.216708943757392,1.5076033919571756,1.6504315633912472,2.7703554277512192
1.0193323050542835,1.926484139046068,3.04263833176504,0.7482080161448382
3.952852538289341,3.4586596174892463,4.457137566461862,3.984588436399736
2.454730628294859,1.2475128178170212,4.316195825591078,2.9381796435992884
1.0699470631758523,4.549597420447979,3.276313219157665,0.5581689599772436
4.124632558109844,2.179732266167801,1.7385475331996858,3.2044795499777847
4.17120282251056,1.163490708815096,3.650619604798381,3.869484171426031
2.6392691645042614,3.8374964809992647,3.9568798803316154,2.451150753897088
2.149024712517622,3.0475437960701632,4.013789938804766,1.9353368362338887
1.4240558679289237,4.58258728288855,3.662807889024077,0.8888036167331403
4.760882441047107,1.5875535858034735,4.748629188012776,4.75475358609546
2.0181704934571427,2.891005700640358,3.4777481604858265,1.836174777178617
2.557220451694085,1.3437253362154369,3.089400817559337,2.711695953259764
3.703422824043397,3.505780688117549,1.740037829039665,3.630898685886432
3.563638031723676,1.3322496313408765,4.103811299807545,3.800079147595946
3.7728062234118576,4.846448030972843,1.2069535549405006,4.290313108784207
3.5846477349438715,2.678061379898612,2.0212504007290435,3.306446353252826
3.3603650098064595,2.198713981963301,4.398780257651929,3.5537242777780467
4.8320614310532655,1.363662318993922,3.747126450064908,4.193134501570171
1.9755537260004736,3.763830599844538,2.241551481844174,1.8993985634844068
4.954017746107107,2.0489609361955035,2.471336057370631,3.747165679222221
4.061434650316823,3.342795642898844,2.6098433097480656,3.893438450624321
1.2523372135222597,2.899181439232698,3.352905019855424,0.8685823053347644
3.139542521389347,2.081795065791558,4.109243464984193,3.3144470339163834
4.598814584699268,3.8096801410079473,2.171026120475895,4.299336589544426
2.950850140681992,1.4786139599101975,1.7038509579732648,2.4683108064420614
4.86563027536125,4.243183518194245,3.17292807815492,4.727589569631811
2.1376519128210307,2.4287768594458674,2.785276933649436,2.102093483281177
3.8249750096771455,2.7404425794489957,3.7197320071777176,3.80738807860798
2.05193702902921,2.560340297586722,2.281905391219313,2.0280727072185374
2.915182364516941,4.470028981135057,2.247098473608731,3.078490195547894
2.6354648127134395,4.180077699003766,3.1436046087480887,2.532482510050618
4.54438448957268,4.802501867866169,4.145895004123249,4.555908105130751
4.576580490863123,3.213266314266303,4.493939241867942,4.562008768374179
4.224940479218288,2.1417507772943973,3.384427818369519,3.9301984631602016
1.9383597407227824,1.0207761608833543,3.3957209541123667,2.2971981922391427
1.3602020534783863,3.9543936046768096,1.432529100344294,1.3262410076602604
3.7135102356639886,2.449217246963783,3.1835064477382327,3.5982408806619195
4.573702407977846,3.754192283604638,2.4497334321129256,4.309352008825767
4.7281519247256405,1.426506863269498,2.128538332048526,3.129929576342781
3.525710677376604,4.581170102045725,4.05108794144946,3.4626226572601038
3.482584042805932,1.286545761662539,1.3368733856967574,2.297593347869217
3.859499670026787,3.47955606573218,4.844009482360107,3.904968768135191
1.9832135117805865,1.9360977616335564,1.901077792504105,1.9822054997628769
1.92976430036544,4.515044514843613,2.7843576235407226,1.6681243899120195
2.1058213835953854,1.9790664198826635,2.3802596121935258,2.113831504413545
4.207995115785719,2.365548969312669,1.3835765137506804,3.1642590454615966
2.549434162410893,2.472849206914455,1.6848528999125811,2.533607423583419
3.4774511264757955,2.4568934350321894,1.466357707949579,3.022714633141098
3.984777094220709,4.38139019694675,4.696903846692655,3.953906677227274
3.058904811863582,3.7933075439843527,3.238866634829149,3.040225328571717
4.817009124711102,1.6557803416269825,1.8004800681747095,3.062756884987428
1.81090277231966,2.963444443140669,3.497247279123968,1.5529265384932414
2.400446925003036,2.0620042002573227,3.1740270409628093,2.451512743707592
2.190355134313324,3.853437624562551,3.3742921962448222,1.9480681383152365
1.4519733935138652,4.004370985920909,2.2848978374382223,1.1777788190292922
3.879146950053943,1.1047416509617496,1.1158561138998992,2.052457890962366
3.953592771731405,3.500630011889241,2.333080208601652,3.831647854704138
1.748132027493222,3.723681194061019,3.359285467159624,1.3906506901619986
4.059831660510073,1.325147419675969,3.510043311832239,3.771004436040653
4.609313908216212,1.5715251381317563,3.517519406416292,4.038325538311218
2.6193742295306763,1.103686461326156,4.790165208487777,3.328824380209365
3.529888063972753,4.529165705762015,4.285232027624335,3.446283806205401
1.8086287429113816,4.01788088634501,4.842575031336524,1.2752436749476306
3.5144976746139847,4.005500711672835,3.1936663659518,3.536516344364849
1.9885595641648333,2.489806622350688,2.359308294664943,1.9509603411741312
2.878529305569867,3.6458860150662553,1.2092977591401533,3.1689686832767814
2.2083497619638983,1.507019670093762,2.273878926944844,2.220572236026758
2.9227076535537027,1.9383647528962944,1.4443883332086016,2.5477247282222693
2.991208822495933,1.2031348839035831,4.814851844592553,3.6529182029715943
4.016626136240504,3.700502115716237,2.7713014878818507,3.956704052227805
4.040859720544921,1.208527664388834,3.618886836743154,3.8075737251476416
2.7321901876911907,4.941162863473167,4.274997828612499,2.4064852362866085
4.854245191156233,2.7617326708645886,1.0125422362678642,3.373886218442368
3.499809326383347,2.991965248978352,3.5606692819635435,3.5045324768555624
1.6558362589696798,3.989159090468653,4.349158842194759,1.1379039778547575
4.889029053030111,4.631741605788217,2.2936651745450254,4.794472895424638
3.242249672269212,3.432870832858658,1.0469647260618653,3.3384321669868746
1.1479566479267564,3.971849303923042,1.5176003439512449,0.9848256328682988
4.191733021383154,2.454355142236776,3.2507192165462,3.923501864676436
1.9057847312786376,1.6077281419878853,3.374863572163725,1.997912632897621
2.981396321001064,3.711345948350543,4.732781948853201,2.8373149901349124
2.672089760010312,1.165896659606365,4.2147644245085845,3.187168104473259
1.762337694014076,3.6099965474010527,2.6699679547098745,1.5304379999816708
2.270250422544964,1.577592623229413,4.479312359309137,2.554506020370218
4.072261148553254,4.757333372038381,2.970453902789488,4.172337304367155
1.9627028995493736,2.154168464680616,3.09192894634835,1.9223374059711904
4.872030228286777,1.2455877317435924,1.8069636347927265,2.7881743408982897
4.864579330303495,3.753011378610384,1.4160819028729223,4.221103467037165
4.882787213140201,1.779954903485561,2.74848609380761,3.7574340185679422
3.594134801290356,3.3734462154212923,3.267467840066448,3.583311806151708
2.832317423027806,3.4265220206926674,2.0123002447659912,2.924832643613314
2.576152714921778,1.6248415233317393,4.337300512585457,2.8915640560407274
4.482236258699386,4.533264912303611,4.371793868534435,4.482869216039332
1.5374195711535728,2.274432049701496,4.411122400948498,1.274748938477784
1.8158999949163064,1.4565641914912488,3.474290129914141,1.9453719632339157
1.6177812105285927,1.939526537389148,1.524965777043258,1.6264470970458644
4.77167102360508,4.074870489874222,1.2378246920704354,4.349214900375695
4.623289840521398,4.109924849437705,2.9064482633639988,4.500996899870688
2.5540876466192755,1.297543623281109,1.718251192202672,2.247620195474756
3.775565484674092,2.794560931926459,3.768983598560856,3.7745819949944153
2.8158040593491505,4.210607121975093,2.3225631725034868,2.925199976616048
4.486386839462284,4.6922738774245065,4.86777617260438,4.478188177073837
1.403533554056437,1.3642380031019703,3.0111991393371493,1.4181219800616132
3.6356070358866495,3.4588140610777667,1.8297048249955956,3.57622258030248
2.394907179005096,4.665115968978277,2.4407521139566684,2.380349502528951
3.196946666785341,1.763514747177075,4.84984079468324,3.6004233214482224
1.3313705013769763,3.1562680936557004,3.2881018025020508,0.9401081136624726
4.477731498433307,3.4605553466374577,4.201699699003305,4.441385292400794
2.117853210104001,3.84100724883612,1.8593366750948177,2.198994063444992
2.8961392454344805,3.110579824837963,3.600954682245884,2.8737934068529314
3.6409991410823994,4.638110532868401,3.3581150821654173,3.6766192459113216
3.8098168803404806,1.8553350008876737,1.6626943597501298,2.901388331425301
3.549528064319416,4.084902725918625,1.1419113870049165,3.8145493289425
4.155220567379162,2.8104871354709213,1.5276444391553166,3.474214034349016
3.3945619991402154,2.680604238033068,2.1720836534840644,3.223753522793434
1.1977511884686152,4.867495497840773,2.201694506418495,0.8346002070713043
1.6466675385835607,1.8717296564309724,1.622233564554894,1.6482429481643612
2.0114026109237644,1.8556420271009944,4.037024775143888,2.06641007489166
4.692924346561854,3.717347898447988,3.167675072123864,4.486318189357428
2.1669307882472952,2.5654329683030963,2.2768816229678595,2.157919922568728
1.1189621885130745,2.476354213104874,4.529685736124627,0.7035021716122214
2.9580193056729662,4.037655646284327,1.2681192547380498,3.3471179374729587
4.3369228937679765,4.419095325872111,1.6822789863830114,4.3729724385053705
3.1800467886880632,4.000169907366923,4.639662448179107,3.047279515622784
2.425785568116508,4.593901704115156,3.311199264742962,2.205043036812133
4.358629201384849,2.171926586694189,1.2839527680363108,3.013526036642576
1.6694592960270218,4.339068124244067,4.133755582316535,1.139493034826629
1.4119811749903215,3.1734792204885625,1.1245777326270323,1.5404896737325289
2.5144348435397488,1.1257769973147629,3.111626743156763,2.726661618059954
2.1835125603941545,3.185334539314088,1.5321397305704574,2.331196708177903
1.8211374529713569,3.1816624953633443,2.753665825336341,1.6298333357365613
1.4565870188902728,1.1608045263080555,2.7653008096741534,1.5623404424560523
3.4440512810052857,3.09936934489376,2.031701673738203,3.351719591983162
1.2612962217592187,4.2427630174107325,3.538145182191236,0.7455798105733589
2.688626257745609,3.0553790109133225,2.4720659797564988,2.7030725039748016
1.1536673885257684,4.420942355434859,3.0336841433135437,0.6729927001010796
4.686460002782345,1.245644697353157,2.855238042041611,3.529349670748581
1.3691771214804862,2.7794031693621606,4.536986118453754,0.9469014488799368
4.387712902945818,1.2765156139110605,1.537423259974156,2.553623379722353
2.027544493829041,1.9062449593386868,4.153212343420072,2.071008759933361
4.372673351497761,3.7634409870546937,3.7662979527960014,4.324155795319617
