alpha,n,d,k
1.273746656141587,4.196036628934836,1.3477023584628212,1.4152386031100512
4.407785382313103,1.8072372283513367,4.033835838153538,3.7989792747004
2.7956927239244047,2.037391634679768,4.70824655085333,1.831199195791063
1.1539522612076123,4.776198381061612,3.597533543220567,0.4219689564621843
2.329591371718016,4.193785412159727,4.616104369548761,0.7560974844651135
2.18957328353018,3.776740715848236,2.725841951986184,1.3363539821921906
1.131928996143579,1.2996515942047218,3.2497891711876234,1.6839024255090531
4.819843396174024,2.639583971025361,4.045326312081839,2.836114460751821
2.013040979220748,2.832664267481398,4.032192840340663,1.107378496268925
4.022508839405037,4.854881048275528,2.879181629035704,1.8081281990777809
3.882762662622292,2.087260876970159,2.4755034239551823,4.721504944450437
1.8378528374361065,1.885688404495942,2.527624204910998,2.422747563085931
4.070446804890823,1.063094948169411,1.0340813740877133,23.264578138627822
1.262467191075955,4.289473306584657,1.942391004539211,0.9520490876728844
3.510608213549769,2.622183307051156,4.405221437038104,1.9095517858692015
3.0336400435319173,2.513138577979306,3.3424631767941357,2.269137684505981
1.6143682200546905,1.9799893940291569,1.653554982682981,3.0981394633544186
2.7841427262514227,1.427477316415902,2.43856909810767,5.0253588790064
1.512802667074089,2.9253812728435373,2.0248056222298896,1.604709172080108
1.1209290082403784,3.5098995644336317,4.172401861501248,0.4809247820520793
1.3681409174712535,3.645972553450621,2.33077207449579,1.0115736287700303
3.2367071219229557,1.18480020697154,2.568771961032376,6.682094269571192
2.8331195672410936,2.2273735750453514,3.827151390685682,2.0882191156813765
1.222042309523634,4.272244741121389,2.787865893017395,0.6446709611460792
3.33965123047056,1.479832642961627,3.0234594673812456,4.689906981289486
3.3271594654879277,1.4626508000412417,4.384551306218642,3.259775380015856
2.08623159246391,2.1831171113158967,2.332156116275378,2.574587956793968
4.720606377197434,2.242153369062239,4.404908223576108,3.003139295484423
4.906571706210666,1.3819374564092786,4.191611271435079,5.322168629231269
3.5459029914165234,1.1467816990729034,2.403824321496442,8.082081764210637
1.601923364926603,4.723220383865456,3.778600834315491,0.5639652931561558
4.249817018904667,1.8434677690181656,2.4010355182368768,6.03275886216202
1.136800879506977,2.178452693444985,4.846200654480057,0.6765731270823216
1.480192894923643,3.613836375228643,4.3160074507148085,0.5962762518522784
3.7191972279799006,2.23579744890245,4.405642924775421,2.3723967842465625
2.769997885488754,4.822525652844305,4.3847287113546045,0.8230799664595018
4.074580128918327,1.816683339510357,4.360658277848328,3.231703013812204
4.938765729419014,4.364853041047471,3.4060871145232063,2.0872425362274294
4.769590047045982,3.983468146410535,3.425080797665956,2.196487576077124
4.849296046639912,2.126794951449764,2.01683035046322,7.103355949612689
1.7419505192889009,4.581360662747683,2.4176857628752955,0.9881465242449556
2.9317133073549093,1.8234585904033629,2.9731355844823093,3.3977447226863964
1.8109442565107556,1.658935570721872,2.0253072612135568,3.3866047373972323
4.585660053327151,3.597344242805681,1.116502340478572,7.173648414354017
1.123538130050664,4.029306796843473,1.5461175608111248,1.1331693909613143
2.6406474496125942,3.3990880271159134,3.235206157152644,1.508780001481353
3.7016299367777705,1.152979642204791,1.8779034797310152,10.741822243352344
3.855917568420416,1.0158545385273747,2.83790664046862,8.403843958838118
1.0456621099526895,4.498450250728906,2.83655173002771,0.5148937375835058
3.068662132302923,1.5876922346704676,1.3795625659382562,8.802807816305146
3.2598072594556773,3.310893263369996,4.247855017073324,1.4563203736808796
1.4520490543556952,3.4025614440465306,3.471417567077407,0.7724107746470215
2.8806508425961903,2.0034940142091644,2.1715905881313238,4.160106894129397
1.7171083622256234,1.390989222793165,1.947680137707258,3.9823201480756607
4.91941609830832,2.6545058503609607,4.857298074435816,2.397259145721826
4.759157614189014,3.628036710485228,3.070804479153588,2.684022289683717
2.5366364158613406,2.8673292661689933,3.346387687726864,1.6610559839064252
3.634646493372172,3.991434990675852,4.391430768811208,1.3028875836592857
3.851865712341,4.004919781111108,3.5905094748913053,1.6830658480743312
2.2709255208370185,1.039743712256938,2.36268728293699,5.808315690856891
4.5536872712802685,2.779733233871159,4.437534752202776,2.3195203304012617
1.72487370803151,4.56536325196128,1.0971541978837522,2.163685640554493
2.459787547552909,1.9682999279645448,4.948836280133715,1.586657189229654
2.7882014726719784,4.8042717199433485,1.011847648871087,3.603805398034172
2.202364950971393,4.126369128613048,3.511222522650484,0.9550865431972608
2.121335509140864,2.572440028276938,1.6202367206799204,3.197904576963038
2.515525204301643,4.041008587272842,1.8873385911486364,2.0723778792316527
2.6069738004882512,4.3613296352577136,2.953956957338836,1.271432942400006
1.5234600233667677,2.0311135127368907,2.165582429992538,2.1762160861228184
1.4623156927446883,2.975213317221031,2.560992453712916,1.205853646238621
1.4417088408050345,4.765404960539424,3.5412010038136463,0.5367932409632307
3.9976670226764273,4.619424381122776,3.0724695556336603,1.7697463917065872
1.469541835674928,2.3777338302074584,2.6188615016442705,1.4828118714030385
1.7185466285983044,3.0035506222774777,2.019136088658019,1.7804945201296916
3.2550293827133463,1.7620593652089285,2.3620290322377997,4.913930550467127
2.9782464223765146,3.769711069099346,4.763860197180538,1.0420136889640748
1.217444168882566,2.896181753544191,2.243446914066109,1.1773004547270438
3.4897473378171897,3.3370934635400578,2.3718083599985804,2.770294164250725
1.3040851926837775,3.552504885628658,3.8649988835909097,0.5967628445340522
3.157825111648346,1.942558555486479,4.7632354365433685,2.144330758807598
2.2753112071043704,3.4269798945820558,3.424334664159524,1.2182401696597782
1.2502083372251491,2.743440219153064,3.680780820641188,0.7779054257960719
1.5086106463631763,3.750554781862247,4.301522106027001,0.5875426045892987
3.814063459462127,3.154133141446977,2.3249188407312102,3.2679843222023788
3.1536447841084683,3.2645672945531974,2.2648689116495557,2.679933062644474
1.2875796740024992,4.210175453404856,4.40392514332788,0.4363287776025502
1.8214837571415543,4.038824169240376,2.1917198371858246,1.292900746588406
3.040445011524128,3.981718044226888,4.4008197189012535,1.0902169766779657
4.070987950563787,1.017715086407604,4.191094408530779,5.996889258064027
2.6636002486756105,1.3152228619997008,4.940914043143723,2.575385624235325
2.200189387630947,3.303503801137048,4.032705727543472,1.037692292526491
3.6506713355632248,4.363387821147718,1.9621694690660656,2.6791206706715798
4.003375065610404,4.144971832045773,1.2591968747011806,4.819377298514795
3.1545341417864803,4.888892937938035,1.1045006218603075,3.6706130902619862
2.383038340716052,3.853764108719416,3.3910315358160203,1.1457607529690237
2.2967135433436354,4.960535072806607,1.1976901815624887,2.4289226560141093
3.827611381591186,1.5917670650208162,3.677565329749652,4.10835340175539
2.8386459914024247,4.527293687458794,1.2303958997298057,3.2018984932568677
2.680111661112036,4.071499921182701,1.015147116876001,4.074265631672168
4.814330253446448,2.3279047096399013,4.733820280313436,2.7449774571899628
2.4851978975516413,4.577487959818575,1.409180059820092,2.4207344236559325
1.8980132613271763,3.899753347145624,4.771510527989243,0.640893821706847
4.972219566321282,2.899160386039035,4.279952028701755,2.5177872121141647
4.4360644087113865,3.599993228381853,2.84184942728218,2.724425673448512
2.226588387961133,1.9713871887576264,1.1129825170150576,6.37616483583349
1.289419217501218,1.2525852173411265,2.25413745862026,2.8693685177157677
2.0984721908041792,1.878742340393136,4.578830357215127,1.5327146558290308
3.533255798701002,1.1538563839393987,3.624647451258698,5.308079514173261
1.108589615881153,4.098520506745377,1.0234184646489115,1.660620190347529
2.476541237722196,3.867129999333578,1.4678529110558247,2.7412845732955637
3.180003968366286,4.989898227696289,3.2921363072102467,1.2162925144482966
3.4494071357310405,1.3640987874220594,3.8020774064502127,4.178857371689882
1.0940331918918176,3.352239107630723,4.056466214793156,0.5055073972115909
1.1148890483361291,4.029869948012388,4.432286313930888,0.3921865360133575
1.7089808010229208,4.211790956040453,1.4602765167912797,1.7458830283794708
4.865340752440625,3.5764777618173493,1.0535232588047805,8.113224128283674
3.89004304483784,1.6866188203682086,1.4492346201588693,9.99950801942134
4.280601985136688,2.223343158940063,3.938300251709156,3.071633498368356
4.510496256851766,4.259272562731256,4.270919495458439,1.5579279797639805
3.0962086651621714,2.956700494181441,3.8571258442096767,1.705842567756283
1.3505244557261311,3.95412318902924,2.007842084094525,1.0688150810609656
2.892955320266644,3.283281034026172,3.391125670381318,1.6325618826077883
1.870343281579968,4.181071757155738,3.833845049231194,0.7331266636381175
1.1568379672890932,2.500072452891944,3.1755466427667414,0.9155484065448996
3.843044963054676,3.58737109284049,4.750494623584757,1.4169032578629523
4.34523267640609,2.140905718240296,1.0940981032186623,11.655719781575
3.5757076769155858,3.2110567753308943,2.5431418619330803,2.751207229618048
1.803802866617548,1.230586833232887,2.742866747722133,3.3577779097919755
3.0808384355845697,1.6402379982121755,1.583530330941025,7.452732564678537
1.445571336177304,3.666356691654989,4.909404490181742,0.5046100162524729
2.898557550838092,3.21411835129454,1.4162662378083364,4.000875429040717
4.805961431303674,2.6956609111568524,2.109750627714579,5.3096239505746725
3.43444627317881,3.0245068478072694,2.1995440861291145,3.2437647648327155
4.49926772825461,3.248189449341077,4.485402663551616,1.9403448262211704
3.5086770730883203,1.0497594800391608,3.964412931837957,5.297300111035269
2.9109363721769714,3.265705894147963,2.971064442083895,1.8850524527179895
3.822182467517382,3.720825029604889,4.009402602442803,1.6098016511089792
4.020167819889593,4.105373801991116,2.8071668371128107,2.1918110899432444
4.04952820081119,3.0077182856964986,2.8846294048343943,2.932628924458528
1.5090718871917672,3.1779219402813808,4.931906840623169,0.6049670304117132
4.9333499615972265,2.801395897602473,1.2720237221322257,8.698654748267067
1.686544452132681,3.859439397468057,2.523143554199287,1.0882068978677049
1.4510108263550583,4.570511943617078,3.328252757663025,0.5993346302986046
2.28897902944969,3.492405430111035,4.803319432888805,0.8573448790948058
1.719606106993575,1.1553924685129582,2.071235115481392,4.514918492617944
4.491359899952862,2.544265473938843,2.7719536249442216,4.00137579599194
4.99257499469649,3.3768126109279306,4.254107806854929,2.1836800831811867
4.46855661696698,3.7301161046363807,4.698996361786276,1.6018419920795286
4.209389632087807,2.635961495897347,3.1851033634666006,3.150187490536919
2.379643868498392,2.149795910449708,4.157461835504963,1.6728859407165793
1.1430025066023215,2.809527958874955,3.733676813709351,0.6846316463435971
1.2273232667540015,3.5162277958603245,4.007669587012533,0.5472300328590337
4.307190280639516,1.6689113112656186,3.158155730281039,5.134606034971003
3.608524882635536,4.106032205082666,4.397275572019214,1.2557510157428649
1.1951619892197756,3.10781412148158,4.338191667138596,0.5569841917425834
3.101953136880162,1.0254999549530517,1.8869477988805303,10.07208933764501
3.140828914647934,3.2214765785436,1.8863280020537012,3.247520930368712
1.6820815043660549,4.053848395147037,3.2789487684320937,0.7951055220785151
3.749587970139799,1.4702078255585902,2.220514373290618,7.216574456225764
2.778566899126189,4.19127671301041,4.151529310934675,1.0033357412101005
2.4244738082047883,2.521309601524888,3.946221551390714,1.5310512323288024
2.4710664851750885,3.8849296566617166,2.7367241689455546,1.4603269888401464
2.9488907092088,3.524284684833798,2.098297187971225,2.5055355220642905
2.1135105519370776,2.920574629220883,3.841880715691066,1.1835104691983211
4.378474203080565,4.52257872912488,2.431580684714905,2.501657456447681
4.102695943791302,1.1022879892658253,2.340424848566168,9.99216103742336
2.860701990948808,4.062052593596025,1.2533983697410278,3.530350449800626
4.86034567649869,4.791471911686329,2.853877659836374,2.2332776934693066
3.205533293451396,1.4262351421375317,2.25045877017848,6.275061207513421
4.744125762964455,1.8250933087654173,1.8696607565411347,8.735508212317278
4.248240363044237,2.815040390299849,3.155051393729268,3.005369542145864
4.215913037329963,4.817061225290907,2.934650953722692,1.873841669148161
4.964922207387179,1.0659337856039777,3.014183736070248,9.709399407157894
4.784767121229233,4.211286344629518,2.843349446252294,2.510704863498736
1.5914821167184598,3.82396047294733,4.297705919617838,0.6084593122206161
1.2267211870383798,3.522296576491882,4.366853666972897,0.5011078139222631
3.298361469263836,2.246512468670771,4.63260201567086,1.9913348378602451
2.466627620211182,1.566173664162939,3.4468950272778165,2.870882938089065
4.291451773745231,1.5273733827771774,2.4521339973664174,7.1993732188753
1.4489650298009784,1.648659394926646,4.692901340819118,1.1766990600973173
2.533769187072451,3.4492435421268333,2.356401696166752,1.958726198879204
1.9030739160884969,3.669021979486418,1.2694322022044169,2.567294560606363
3.1481822071641767,2.0908323142067844,4.937399268640997,1.916118113810753
4.726529658959734,2.26023185602924,4.080976283594942,3.219624275552668
3.1326782489880767,1.2822699087837393,3.586752737475015,4.279714230804395
4.267148379234338,3.736683239143806,2.2060876420718567,3.252434559623351
4.189873469203963,3.0896819428716515,2.92641208897732,2.911598716537854
1.96022450946186,3.3343129858386558,2.785784398459692,1.3259642584141464
1.1059684912105006,4.3336566059656825,2.836255788830076,0.5653569454985331
2.556208074316938,2.446365806888192,1.2731549860261215,5.156718181642958
4.043533916975385,3.1259899094790744,2.5681363439228275,3.1647201328465817
1.204920750090281,1.7317198288084228,2.792036897623043,1.565811825665038
3.109503383683936,3.924528373086976,3.089932189003353,1.6111444524377765
3.722376666763014,1.012392771662975,1.491300095382834,15.491237213583371
2.091304924722106,2.159634626918328,4.651109060428459,1.308158667993186
1.7132116051348776,2.1270365414206878,4.011620077210629,1.2615257766524746
1.3473816088492336,3.3345888933548533,1.4986757369499075,1.6940277017298049
1.0034786268982456,4.234458429883844,3.2971401239139824,0.4515987353623272
3.8158446736116174,4.975203085713226,2.5144578953745733,1.9165289136162127
2.7736821471608613,1.2806304691565795,2.843904804951667,4.785173335651371
3.366779654979619,4.791328803427183,2.2291554858869427,1.9806066152160544
1.190173574708353,3.020491884405828,3.5334475446674323,0.7006705277457148
2.343710241617198,4.035205726667624,4.889912989925808,0.7463060692701098
2.185102487734109,3.138480171816365,2.8802435607828616,1.518808700174902
2.970355703657705,3.74993634842261,3.687251979562305,1.3497757288682126
2.5431494202176923,3.330280449119731,1.397474894531546,3.4334199275029875
3.5725574554923893,3.9459379158065353,4.393683455699819,1.2947325834274697
1.9453951788145216,4.3004395551692784,4.453147511883168,0.6382749118095153
3.298054753706689,2.56688068254625,2.731439737182726,2.955564387022386
4.725010631088771,2.875758655069545,4.929334746186256,2.0943145557812244
3.4769744533945484,3.2306321388766217,2.457484113886516,2.751713027125744
2.2140063309293256,1.3810816859778168,4.21639115957074,2.3889027280485937
4.769215185633182,2.528868226208344,3.2455094415134544,3.651049405507608
1.2676620720044838,1.1931756094903636,3.303371174055364,2.020792043013855
4.247541834493687,4.758576174464929,2.893817539029345,1.9380695715207616
1.1207591028238086,2.61274589337274,2.1318273760293387,1.264279029881321
1.3784534166845406,2.1450078239916506,1.3924434742308651,2.899783055244637
1.6309667104496977,4.710536668328774,4.324881654528763,0.5030143193335103
4.345962571543268,2.7258477666726817,2.506596853430151,3.996499493693536
1.371315871625114,4.511406719294609,2.117375736223148,0.9020019093271544
2.711653637805576,4.462387024748398,1.52664879097332,2.5009655643183395
4.462271144263736,3.252044648204481,4.091060395117622,2.107382814234544
3.061632514110816,1.0503490187374602,4.500686723618326,4.069307523527043
1.364321439126312,3.6938876686348574,1.394392350904026,1.6642857550507408
4.1686121813047965,3.374515164394203,4.538302133350699,1.710277460423144
4.372792333843273,3.017471103306088,1.78623968272713,5.09748396383691
4.010947832607257,1.5661536294093992,4.206062822368954,3.825751573057174
3.622905317169311,1.6113385825833664,1.5227330304469089,9.277399917093158
4.131707533634781,2.782500853492172,3.970471953097915,2.3498059632735844
3.8226279427009815,3.0155691732133083,3.480837702903042,2.288172853932643
4.313907546668348,2.8467228696593,2.9780698666528798,3.1972060717515043
3.76775492146459,4.071215202175976,4.912032251024253,1.1837970271398266
1.4667292757220398,2.802021568247107,3.883922837049871,0.8468134784373303
3.011615013640311,3.07782736569952,2.9246414922309336,2.1021438331498645
2.390854821543165,2.789265821667726,1.1010464106101585,4.89144915099128
3.666327776901618,4.644937039635765,3.781305077582692,1.3115643635241971
4.350368673355101,3.5086569991098853,1.8324336616358488,4.251446867384648
2.345862543733379,1.364828672104578,2.600658479607628,4.15260830065717
1.354381110647663,4.172895346306605,3.970086350212441,0.5136689453730251
4.845241948398296,3.765653713453942,3.077865267940993,2.6266690200089102
4.783450074037373,2.646824113688351,1.7313023591821524,6.55878070593952
4.957920361327135,3.2046459662590663,2.972734400909176,3.2699660838551443
2.1768853836195805,1.4739625033203605,3.490577655650862,2.6584695601477377
4.450779453963899,1.1619570103571335,4.480429478114955,5.371631803944244
1.3946188164074909,3.6369609757883614,4.186750416917382,0.5754660078860139
4.581909072119169,1.3679609386035576,2.170670661201693,9.69524307182941
2.4964015130174504,3.993533143364244,2.4238455653926816,1.6204366863053787
1.7181502684765757,1.3042540088232355,1.368000689579643,6.050517426272662
3.602469013464857,3.492809587843649,4.596909587568372,1.4097407371171966
3.6002878212292395,2.257961715415599,4.15711336653341,2.409953414863148
4.382838294476549,2.1297841188669424,2.365029887493124,5.467176544477213
2.0794077593423195,3.706477510647993,3.280896886144454,1.0743989565420229
2.859640003568834,1.8795624562572324,1.3234965477090914,7.222900925853907
1.8089091698944144,1.438325185415298,2.2398032350514105,3.528008932082315
3.957139860302867,1.784574996457041,1.7043093794906905,8.174816833979586
2.844654112877332,1.548493492594646,1.9083123753385536,6.048538986317786
2.6090151826232093,1.877294907805477,3.2040623147137888,2.7253546106167037
1.9288587853229813,4.842034821134261,4.507908788812138,0.5552355608815783
1.4302345939819028,4.719228953211935,4.969689489558068,0.3831658935594302
4.566597987532129,4.624108064201359,1.9889716023378008,3.119723410589346
3.9026045715388458,3.015613570118297,4.534506195529943,1.7931999940190415
3.0303234871790363,1.6256863407732225,4.149943329917949,2.8222139703866884
3.3605112675932727,4.127599834312312,1.4339480284640178,3.567419868177854
4.864454632915894,2.52354735367717,2.701804209791333,4.482793083274194
4.691987211284118,1.6623854144454515,1.6151155815952802,10.979975254148984
2.794491312133488,2.5070930102235303,2.408271742951118,2.908082319972899
1.1832245837394346,1.202956651730387,4.879298192394149,1.266600673175229
4.610296654371721,4.146198933195591,4.873894335464108,1.433449820681787
2.646311232114473,1.20995546426109,4.754335494317415,2.8904241581272068
2.665911296860137,2.1266591205176884,2.8129162319140457,2.8000828474837998
1.984008900676863,3.4902711227824263,3.2813908922307293,1.0884446576794158
3.438085555371997,4.9430880591245305,3.5222513869652072,1.240731624611235
2.294317903021057,2.4420573916263346,3.744405659866887,1.5765026427748945
2.479239399320622,1.3701047475736543,2.22201752632847,5.116783975451443
1.2129282226905702,2.494451992928461,4.983146651714403,0.6131068258127983
1.0002428205871468,2.189441077391717,2.866315243033937,1.0014472909467105
2.428360450175996,2.9976970628209814,4.842064310813358,1.0511742742793693
2.3575104096769084,4.265576879045653,1.1023008989230458,3.150326396289844
2.7463016507385154,3.027786100724748,1.79685275753813,3.1716877502542955
1.585211351000483,2.713058814946851,1.0898784920130895,3.368447252144957
3.625977469980101,4.441939993106719,2.0984919088501632,2.44413383575508
4.205385221061762,4.778844833243246,2.201155052358751,2.511956342508346
4.026260394570541,1.6668543051747395,3.027255262652816,5.013431015597559
2.918786442661819,4.465932804569563,4.817023573836593,0.8524938070139944
3.011559627324937,1.4294010662086605,1.6824719133594237,7.868091649723113
2.6832460783768672,3.6458619270322745,4.279391767411977,1.0805829417125763
2.5087905268588773,1.765207422623014,1.518620051654913,5.88029879726814
2.3342947307974016,3.2241663337016053,2.875932012673956,1.581756049710669
2.6412212196715767,1.4440490905354677,4.176958452439263,2.751329047662307
1.451684390844303,1.628511496609498,4.362759884923819,1.2838075796320365
4.323917826934534,1.187097483809345,2.106005055853608,10.86704602309726
4.273929242558143,4.209995141109109,4.76333121499731,1.3391055830003622
4.918806232496802,2.84822761201562,2.366962645883067,4.584304813509537
1.4045912307607802,3.7995452050998137,2.1521820849299007,1.0792428824481055
2.353023145585071,1.5868988365786754,4.771047116775054,1.952734144973843
2.5053214369716423,3.120931425014379,4.997762944986144,1.0092144123276343
1.4091643085971373,1.7409544076087031,3.1343009101578807,1.6226072662630555
3.1000302771109483,3.49360958279691,4.507149992719691,1.2369992108039447
4.762940038829116,4.454540305507701,4.6905193516976365,1.4322906524002792
3.194160374133587,3.39141224608276,2.391363058861682,2.4746312096290795
1.8793080860190117,2.977219319283263,4.905391674774608,0.808524775718755
2.875791083229528,4.141566442087754,3.639320971747351,1.1988151095082509
1.8706418093648631,2.6451144460638942,1.5844845025595848,2.8043876240610213
4.09315697377815,3.011228789944536,2.399204087557026,3.5598141251528745
2.3321317531833614,4.238220400412546,2.5545218381425454,1.353442448057129
3.671463546629796,2.562417067615385,3.889595103225771,2.314540986264974
2.2139610864104724,4.120232668224899,4.664347723747081,0.7238310202040151
4.349444251906962,4.998555729659258,2.078198279002164,2.630765378280528
2.680925431890176,3.014231563432426,3.232850754364218,1.7286311468776852
4.34698369561016,4.063228864015578,3.738162200931917,1.7982019031160077
2.5374482620242573,2.643926933459626,2.183940308667042,2.7611299776861014
1.9609538694261024,4.736289225388791,2.8222535823357973,0.92174968426829
1.6001167309829132,2.342162298330514,3.133022641989057,1.3700960531536115
3.884897472806132,3.821525989697109,3.833185192883648,1.6663368965891343
2.2369265873713187,1.084388997553583,2.489493541848324,5.206375568880695
3.917903167006549,3.9212737314796753,4.247365928857816,1.478041837341516
4.057753246816199,1.0449972909729888,1.888957541352412,12.916003124941918
3.9494103658528346,2.343994152044287,2.7085321485304954,3.908603454057797
3.438194634128554,2.200533558076909,1.8244284556559176,5.380907089782634
2.944069778256344,1.8510291786521045,1.8463205178726785,5.412620857081078
2.270032364643756,2.347297743324724,2.7158271587774965,2.2373895700340283
2.8704131609915398,2.724957011589861,1.4039974820061536,4.714094635692647
2.704662664157533,3.8057509224031705,3.3184062396786165,1.345621946548896
4.496683410677555,3.485915399634375,1.266056146226206,6.40180397255511
2.316949514927127,4.7158403266808655,3.671220035997615,0.8408662711414361
1.0211618351115512,2.350179993394412,2.416074715239217,1.1299597092681373
4.161436375187764,2.142901002777585,1.4177987382664052,8.606100904665587
4.1438134378492855,4.553734103816732,3.0340754766178373,1.8844560553069476
3.9136072096473566,1.989165785103594,1.5897666468922091,7.775937155264233
4.641123194434087,3.925123953033869,1.2142397492353765,6.118502517127394
3.1335062183654414,1.8615932772846384,4.087518463076563,2.5874138585419053
4.978013145176611,1.535549804743802,3.3978438016047217,5.9947156769769325
2.985344740547637,2.193054719161914,1.824256840141384,4.688553831770457
4.850606132104776,4.819006123249029,4.06258751800346,1.5567385203337123
1.9627525330553957,1.2823967490310366,1.2853873358624366,7.481505331099742
4.638933894906758,3.629450640395004,4.366887393272195,1.8390145468564585
3.873457610143823,3.934074476730707,4.2900903248792535,1.442014616493122
3.4116808321291874,4.6393985468140775,2.326019778369797,1.9864296018824128
3.0901563729158443,4.894364077404183,2.7164908388956,1.4603461442043093
4.678051435341164,4.626792477854593,1.108873010769237,5.729055466389681
3.6021071856072235,4.64074774716765,4.261509093149874,1.1444191543771989
2.4060913070319017,3.7065636658715473,2.5743810572988166,1.584337409972081
3.7662935855432,3.5224394580999645,3.6485739989404697,1.841311826883509
3.9489398252027694,2.19247721589168,1.4889636015577996,7.600483386307073
1.4108916340430682,2.026001229714365,2.6191555361054246,1.670600213875575
1.7740978389122724,4.135588608129797,1.051367585825325,2.563690071571898
3.9937909245439474,2.131678429844799,2.242834655756265,5.248633467655388
3.204206734280153,1.551362960063864,1.185521401644051,10.94655795150316
3.831844232381157,1.220812863952355,3.773661915572285,5.226074890177945
3.457791251959386,1.2402092580674178,2.6086826421352747,6.715253658484905
3.533424989856885,2.038128582405485,3.1169087337821297,3.4947819114525185
1.963319164359388,3.73071487088453,3.235967843214763,1.021820281949586
3.474840240587352,3.066730791966119,2.7799821943887024,2.5609260773980247
3.2104540202518863,1.9647607863646288,1.413642679555287,7.26268139294403
3.370874687271637,1.3753137282763328,1.691401539790493,9.10487476335108
4.4134394183502605,4.65864932189694,2.385575271747296,2.4951915628953025
4.017176653040872,2.893473861418818,3.563053331427511,2.44826775106631
1.9271130538253871,2.5323332068650544,3.022097215690328,1.582186887184054
3.1448119177770635,4.32961644200277,3.3505856044299693,1.3620856031068962
4.462391833153918,2.690664771986727,4.425754441637024,2.35451067538089
3.0815305053782667,1.0009326304814796,1.6465152617188608,11.748319034603783
3.821061034576683,1.3211310514143442,3.2184943887282147,5.6463160858611054
1.0171066056577072,3.342391395050726,3.969217348071774,0.4817083315208093
1.9430222187563488,2.827269221594644,3.019229455040298,1.430192018736477
2.080817474944097,2.8352064633010743,1.218811415528556,3.7834905305971382
2.536253172647401,4.545649463817604,4.0548492136387,0.8645733023440658
3.974238916559405,4.4630377741559,2.2831530211494298,2.4505764621244936
4.986103699476564,2.5186169933418783,3.2675420575524994,3.806780705636122
4.726669048397582,4.212134391282714,3.331068126948997,2.116651355966368
3.36000885229454,3.2849673029490143,1.5015442253718685,4.280072353229562
1.9036666894464809,4.779821579043659,1.5757172890550692,1.5881107781251678
3.9285201893057726,3.321954035822378,1.594249606751942,4.660783396632869
1.6615539035334144,1.623884891007,2.157774485040409,2.9794287828670685
1.4416477934662666,2.774292502169305,1.0576152151981693,3.087159738532588
1.349902463911422,3.701235694823615,1.2131855692617828,1.888897017018538
4.397200357534993,2.184132622966367,3.6476084804632976,3.467918643980082
3.8847703534646576,4.649552771118239,4.081597490083462,1.2861862538050992
3.377498853998001,2.9155557473306057,3.0611189161428114,2.377790172574428
2.210990028861856,1.8302320012483249,1.339597895665249,5.666123693272501
2.112844542238137,2.460233115653612,3.6000677178112914,1.4988579726608575
3.712250777109123,3.1821105183455245,1.6002092847261058,4.58062912499808
1.2597001330378532,3.4518526719431364,2.1964224266428194,1.04394813501459
3.2657517947696286,2.2224044933089857,1.2051799020799367,7.661045742882869
2.5117534652488054,3.8809152039369774,3.825835210330154,1.0629099313785182
3.9388479020564633,4.935739942393847,3.820587922219692,1.312401178244054
1.912250428282912,2.762210124663919,4.535225284984438,0.9591114090120716
3.692192164496659,1.4172447046088663,2.805697353959069,5.834162200258623
3.760150129800143,2.6306994828699537,2.4490367881933963,3.667064131217881
3.823905528095153,4.261766639901348,1.093866725572608,5.1538638951232585
2.890404508806808,3.437704931051805,4.412590643502615,1.1972263245395982
1.6567366581340788,3.987571884002677,3.173027081810957,0.8227180890727381
3.239460686096032,1.010795657300556,4.484336105527492,4.490462343126559
2.030653723734442,3.021747014413238,4.6277974112209534,0.9123958468351684
2.774470644404228,2.966934955379213,2.582728056869043,2.2749575470274723
4.174014348518472,1.2654313307972598,3.463646816876475,5.983587163907128
3.383671923113394,1.1605027850345553,2.3924281801031806,7.657429724216508
3.940144005482514,2.3090518573807404,2.9713500666214654,3.608315100848396
3.097783671355502,4.0454274293650645,1.0848332176802944,4.4351015159572
3.873463258436904,3.900128099886073,3.543712791333196,1.7609293064529572
1.983057497127336,2.9803835841041493,2.341646859986103,1.7853427804648014
2.1699225982492854,4.728852465293222,4.174504040936043,0.6906586581714976
1.0201913415366812,2.1643208178540965,1.4450417347150886,2.049554516093286
4.371385810179975,3.022471620954682,3.631519860940511,2.5023517131235247
2.2244757739306675,1.523166974780484,1.8827159948736332,4.873884370951092
2.423973523876876,1.1603051744030544,4.67747839021095,2.806232961746844
2.0537224594864005,2.802646818285479,1.3560844606325348,3.395208964308659
2.629385469730523,3.238248899065599,3.646767537637545,1.3989938981016383
4.4003855075885525,3.049703611083681,3.6135398731530417,2.50888126712511
4.164683237593767,4.633413855449718,4.826278187567585,1.170168489424264
1.8797953133171568,1.665084243206589,4.343800714267767,1.6329930161270798
2.85769472282168,4.617760685602172,2.645956439505345,1.4695406000235076
1.2327331986133805,1.2610033281578308,1.7828592461088064,3.4452097686720085
4.636331376641095,4.80980296044404,3.3669102067669483,1.7988523503332146
4.46947786007601,1.3405389167020827,2.669661300941041,7.846953268900424
1.8391500976351256,3.08498291987428,3.3132264239599567,1.130558820564628
3.538527544124786,1.1670166611218815,3.120812781872538,6.104606523964698
