q,Ef,B,v,theta,F
3.2177335069598927,2.4138226614992857,1.7575499366834668,4.963233128246891,2.7704518057640315,17.946964484763306
3.3117896009279977,1.0384405658908125,3.883972118822652,1.2791216411305628,1.233762099277218,18.96664361536805
1.972724251013396,2.937671405210735,2.237018272510549,4.972948013959211,1.731644338054625,27.457656443400243
1.3434521412111555,1.4923831013826234,3.669852647161032,3.825882195479132,1.903888088489463,19.830816058031616
3.765952367288224,1.9329924603612207,3.631329899034809,2.466272672142505,3.4162600175151727,-1.868190509971064
4.869506803039033,1.1310804381514337,3.782688759948541,3.8019799919986137,3.601384193295129,-25.569608006310883
3.9876975451305303,1.8822284518429604,4.756343227695247,1.361804831557469,2.9895710776578763,11.41724044325722
4.219183841175182,1.058643641985514,4.195468689378034,1.315452376838442,4.224575913591618,-16.1027953065047
2.917387746982612,2.596900573222305,1.6883030163070432,4.243907575978975,3.7253953521374337,-3.945633053352133
1.1415193243073565,1.6297726153563086,1.7914739198662557,3.0715706849442244,4.875746868326288,-4.337326107574045
4.288432062894994,4.900985066049758,3.622992394506485,2.0487183976501395,1.7911025008411912,52.07905770268262
2.979498575622303,1.85698181581522,2.865137515327896,3.880739122549874,1.6688711599269077,38.50227720667112
1.3575347773997248,1.5719762417149088,2.902041284492651,4.000884693421682,3.426448628577812,-2.295405213032568
4.622603008054593,2.550497539715058,3.694443136672189,2.7267130659879872,3.307637500588806,4.093266280977157
3.74463292350952,1.4733030920794046,3.493396055966353,3.148923523822739,3.0100238903483985,10.921016025846072
4.95551316492409,3.973094519466331,4.913716699233922,1.1240999847923598,3.3333535071059424,14.4719879740304
4.0052961397793405,3.3608871732327263,3.062574884165046,3.1109442738227053,4.670326937140198,-24.665357685656254
4.177196681469482,1.6362900739734123,4.87694645806018,4.070620493628179,3.279959957978501,-4.602637251195951
2.047033321525799,3.88126781427281,2.682536931637073,1.6890782999477771,2.8938711606636764,10.21930811923094
1.457195443063041,2.003345218865681,1.7980245756498787,4.666333531527929,1.4402806450120722,15.041416677199212
3.2121987208653784,4.793942257578774,1.9401861296086649,3.7702890235200246,4.1002118601246185,-3.8311786105488377
3.213182974961928,3.131409489330423,1.7893717275418286,1.6856708540366645,2.8339919965899365,12.996234419880825
4.295313217561416,1.2030833124436977,3.6823560886954567,2.8609495902531408,4.406414633825971,-37.98191123042706
1.0748843724758874,2.9160360782703143,4.740965109917491,4.506474409288332,3.130461983675647,3.3900115589069744
4.7540196552180864,1.4483967384581409,4.097738218303073,1.9726617362455643,4.362945454561768,-29.220668236650894
4.508012220058427,1.6275481861761691,1.6891475853750555,3.369996487212201,3.4877994221072384,-1.3707651599686874
3.352748057075404,4.401959432199929,4.392511463756725,2.775148789648637,3.8368197230410983,-11.42074531297994
1.402899157239414,1.932059161310097,4.554363213687875,2.716125073318802,2.0472185120355944,18.13211936180846
3.2763311632202434,4.762795865385321,2.421105592899074,2.071051283730003,2.4458538872102182,26.134253362509494
2.7321197820226235,4.624406052651008,4.225891938421989,1.4922014932674168,2.4513891659897467,23.60366837029417
1.1280518422535786,4.111196300656099,3.862030558681989,2.8764151139384104,1.2562490782243685,16.554119251037058
2.370203558559417,2.651811432178051,1.5807505763878238,3.4185965992772283,1.4515231987006607,19.002791852289008
4.617747027376669,2.5080495474201028,3.212078954638419,1.7985038874126325,2.490821213213392,27.742129934214947
2.130067757076115,2.288707045294593,2.227482529985861,2.472352019898299,4.344631358183522,-6.071087358854837
3.713132801091693,2.5060070536372687,2.785995989382467,2.317039188507793,3.52647657381267,0.3058468945737678
3.11345948621293,1.9657538267443635,3.3808361040195263,4.726741254744473,2.7607167385752294,24.61558587998475
2.4407406468185293,3.0500801793796377,3.0866685404472216,1.2855202393358884,3.748217931432025,1.9231697890861423
4.931667459021448,2.7797153835337958,4.380891709757197,3.9745005179387816,1.763769851322012,97.98423528036156
2.6897307121027145,4.826014146189367,2.055443648899414,2.805615970671997,4.377483591338836,-1.6686468346103434
2.9748253298791334,3.0783130793916755,2.4233256840344453,3.8694018024858745,1.003267013435046,32.67888842517698
1.844468075544702,4.859853114311827,1.423046019875137,4.428950082698601,4.227251755694824,-1.3197091035058266
4.237026446117415,2.849465594875686,4.569849897761689,1.291483933092891,3.686854722648391,-0.8961407929120009
1.149172111979226,2.881190494082203,3.883551205293001,1.9764849037819263,4.763101189961366,-5.498469018108006
2.1408853959098844,3.5389159161031607,4.871491700403846,3.7151855834675263,4.271906748849406,-27.47186032850105
1.952683153388913,4.553959940702705,4.674899495786059,2.141866914364804,1.4450961257035115,28.290417088897847
4.234645663163481,2.9925033803290426,3.1012594982128165,3.143621044036384,2.962698872101017,20.018373500083413
2.785542976163847,3.290917308851141,1.303750397432423,2.842113697551865,3.595428611326529,4.641845980737926
2.4923192700282466,1.195453045240483,1.0602329343394046,3.8534686649803462,1.5888160070071695,13.160353304157065
1.334737716868108,1.3214053695365022,4.024457987189084,2.9930140587620437,4.506430889377787,-13.973747453907654
2.336971648871324,2.156428014450813,4.331308919268184,3.4371642454695426,3.1598988610893115,4.402646674148722
1.2305023355253124,2.476481042903141,2.6767715201812035,1.5975538778013385,4.739536780448178,-2.212726162829473
1.400591917439113,1.594659282586825,1.7887675727931345,1.9131410021383148,1.3552448665902692,6.915604901825214
2.45898789050984,1.9931714021473943,4.030126372143797,3.449014393949544,4.567043782031629,-28.918265141869718
2.7663006961728467,1.4681922470701187,4.942688952793999,3.3860061837846462,3.8085252455695744,-24.57671935727513
3.523144829556504,2.070897158261855,4.031421078247665,2.8527751025133865,2.397244692685195,34.747224008887045
2.1146535126383865,2.6883073272799773,3.934185066494999,4.061221887030824,2.3077568400187025,30.704669247137986
4.6047965114019895,4.514886863891606,3.5101287018935,3.688880699351532,4.406961170123587,-36.07528508651491
3.883110979418829,2.5154902304835822,2.335039661769046,4.10712779135881,3.439534535649193,-1.164066051012226
1.720737044236743,1.0918552662125758,1.5756978908522572,1.719979219718168,2.9140083395650533,2.9309938081628624
3.7882686853568743,2.0483854832331554,2.807086954140897,1.059396372973013,4.357164742793825,-2.802456689861496
4.331606164986932,1.7904473241818533,2.832684647034448,4.199652353316073,3.367652266819059,-3.7943876737371887
3.654001949596557,2.484369944405306,3.864283762076695,1.0870544166555307,1.3291429503361851,23.98121475934709
1.5494122059111786,4.42168966697767,2.414612276811882,3.850166601543958,1.5896661690231555,21.252813301669452
4.641851637679844,2.6570424034535685,4.1268745651774825,2.502389555181077,2.9013777965604786,23.738262058163656
2.1076495501059056,3.794403458652704,3.0546604517507987,4.807782232646662,3.033457802561004,11.337877601853634
4.598889275295994,1.7781912971921583,2.8240657811880183,4.815585165503905,4.622423440325088,-54.112091026391965
4.353150523596623,4.334016300304546,2.465908645332391,4.281908795883874,4.050150546592927,-17.38142676896419
2.283565455661121,3.6006573122001786,1.9089741333238237,3.764751076040416,2.374555836373672,19.61203709614661
2.7408369959840493,4.346464292573359,4.4983261063149325,2.0758139788239536,2.651503258501825,23.95973539511736
4.273489811682898,4.585528541789758,4.706427807772025,3.0643076588491134,2.793815515047402,40.6009502710567
4.913495719211939,3.0042516773630963,4.673585815362196,1.050328896599502,2.068511591020076,35.95448810715125
1.5426703195372349,2.704858312044188,4.311291331627359,2.452457066121331,1.5526571501906052,20.481070885613395
1.8873875975702488,1.3538427004416849,2.104201666922493,4.140066666318393,4.411577784354533,-13.148511413229857
1.474554915065775,3.0094257581557597,4.273402010309857,1.8264161795716705,4.83802234817965,-6.980645670535006
3.420189439560435,4.870118417503785,1.3608528449296284,3.338390896217408,1.4311259945632746,32.0435380581326
1.4466667160514373,1.884550812389936,3.4717459190279896,1.3492467172019031,2.6075199747830102,6.175866003989404
2.9292756364164934,4.589637042964732,2.155956657994408,1.160627139016766,2.636598105309418,16.990495813116247
2.966507227723425,3.590216222226792,2.466773540915352,3.217662039833105,3.2146145578451213,8.932564206246282
2.7076974078568306,3.0184647648427467,2.063504253195092,1.9642273740382667,2.8947085457530424,10.85515581691345
3.789699203940074,2.202355769879631,4.827451874189872,2.5624176021320397,4.309588179959709,-34.78028335173458
4.407345174697444,3.81167806375506,4.4272849020303084,2.4558294826169744,3.672583868745788,-7.466520235509653
3.532855959628584,1.366766528830745,1.3663844927520756,4.834346100590313,4.21012991752716,-15.625830422707962
2.7636181910548463,2.055349789460373,1.8342760524771575,3.912812157875761,1.6393209513201352,25.46863016778857
1.381445017697894,3.1890261295298377,3.507679777840107,4.051388297344726,4.095897551448552,-11.612257962355558
4.623214822330873,4.383256679190938,4.89660296571012,3.768255190175079,2.369093342513544,79.8020851890647
3.404629023925359,4.65080746940874,1.4961509402611677,3.947554498521703,1.57076334608066,35.94248080928017
3.828177036367867,2.083479656852872,4.475790036345671,3.772557338729952,1.5127326114304591,72.50643450875874
2.1106616751060465,4.209692541413951,4.210078638390531,1.9720591571742911,3.27028628063792,6.636252801287608
1.2456330969828384,3.0113937785726983,1.1740339614202564,2.9112328160351657,4.399266428619096,-0.299328590296242
3.7504862278527673,3.249322206184905,2.3736102708340305,3.4503874160922363,3.908862251686458,-9.135672466772531
1.9869371355165375,2.036780708416896,3.493392475312352,3.763462079480682,3.995561788359412,-15.646837512963875
1.160205207986635,2.546475424017917,2.4700519988032763,1.3150741468356366,1.7483271185922722,6.66389686922449
1.0484815782331594,3.2039657611157453,3.761911821363964,2.091068079206164,1.6572166531617365,11.576308923340257
1.8840728988278117,3.640885411894288,2.983617435617622,3.05574424737723,3.83840816114011,-4.164407947743746
4.671204315512033,3.3603520819544848,2.337597117530367,2.657848849159625,2.070025397325928,41.17689743670611
3.9360953247743735,2.8927983941845645,2.326000609295573,1.933315342370871,4.778306370496104,-6.275427293127954
2.837803386743265,4.804095564143873,3.43170037352499,3.102798412450112,2.695789920316466,26.66193055290136
1.1924457030533555,1.7418181137015716,2.430320537914044,3.815813133837797,2.3496683620203545,9.947302289079891
4.039950621877437,1.1640538158719842,3.1419957217319823,2.9825469768238477,4.520812194527911,-32.463641100997485
1.1355649070613754,2.874896440489889,2.770576015977893,2.129472108531968,2.4402092273487783,7.58776798005386
2.235409672736641,4.354397470944349,2.488161857565259,2.1696978821578328,2.9198643654629386,12.387805922618634
3.7133163790578494,1.180749427275721,4.963753073550148,3.733756271510772,1.6833401052022627,72.76965381932786
3.027922873357966,4.450698810038508,1.7702401926765812,1.777488956719747,2.0769527803073404,21.80935647514222
2.3914796077422977,2.6687237745296253,1.3957945359243311,3.910048791333257,4.639128650066834,-6.634590448228304
4.701528813855644,4.731535140797769,2.4104500417788244,4.513860019624365,1.4819808050145786,73.19849661872016
1.5484798449177624,1.95572092634034,1.5312272339111217,2.009754040955396,4.61894191149635,-1.716091234007714
1.040730827742436,3.357272039754417,3.5190351093301357,1.34767978566328,2.221841360512125,7.420123438803588
2.3837049768964893,4.775491011863783,3.960294206894127,4.277218975111856,3.049422157062612,15.099725943153963
1.418632179650202,2.6967488513150224,4.14822845658141,4.264749082478032,3.634444387681585,-8.04881702950944
2.216195037943312,3.35965328674447,2.6153393200655795,4.0008156375438935,3.952264573177492,-9.360686010515318
4.40348701354891,1.557809347575069,2.7984370806469787,1.6530211435246,3.178785135734806,6.102357639930578
2.6266173173990333,3.123902227535385,4.072724777628155,2.598528705758806,4.399607212249009,-18.24372734116512
3.4696714448602304,1.382733537511525,4.016595635163139,1.231115296253309,3.3734450605208064,0.8552477528855572
1.7573550463924654,3.0394864155750385,2.629344080838768,2.6635276676304134,2.475957518153084,12.941962108678013
1.6579616032145703,4.596493861167202,2.34288629354122,3.55466072593736,2.160040118374646,19.10006181481939
3.44382858872498,1.859256547753937,1.5375896201390922,3.016316949581378,4.87328075423542,-9.362744690480536
1.269095319570296,3.688105666872648,1.4601187594030431,4.891590644953025,3.305432409627756,3.2021061298620044
4.827258353761024,1.1612282846637236,4.136197611256579,2.491833550247278,1.6853393259488718,55.03270311541838
1.4374141941914584,3.851708645248247,4.671248602446884,4.693172873740597,3.2291513382658064,2.780840709248691
3.689854213719893,4.1671133134165945,4.2839703181287625,3.029327159482137,3.488037285148087,-0.8836782426748219
2.844827110622816,4.205887717202769,3.8409420906927623,4.6419448122193705,3.6740993993133593,-13.786097901817644
2.013754900246603,3.3488753493881998,4.664264220142918,2.5532542799782307,3.219372772859356,4.880378304829939
3.800295509301436,3.412930514837641,1.4385716084757578,2.2338747043268032,4.936912624450605,1.0640902792939768
4.1436803386079255,3.4665184033626155,1.0251612781482096,4.25761279204375,3.3421115040200364,10.761797039617251
3.3816159860742565,4.558938526591402,3.627875482434968,2.3104044621530746,3.1432465766312343,15.36970024607172
2.849915948654683,4.296579643497681,2.4611217560305088,2.958010138783985,2.365942172821456,26.771856534212272
3.982724733509003,3.612381115531049,1.2812440948441086,2.8462231878475595,3.946843367423548,3.9153752641014297
4.326687257886103,4.389738972243286,1.0419959015615916,3.519407095755907,2.606004011374175,27.09063807191305
3.431014858961715,1.813183940146664,1.3740815803334558,2.4467074474641417,1.0071996191970205,15.972037877741077
1.29089185664083,2.5866687991240576,2.414759566019042,3.953072465326565,3.383889048648719,0.3825425597106193
3.971905591166212,1.323166112370696,2.277543102702334,1.8447504982174188,2.475797158380828,15.563390035896331
4.933721321169865,3.1301015233925167,4.020890166797373,4.559790392775074,1.0714264585036126,94.8537588104891
3.5938852673584405,3.292860735081897,2.5292172970822104,3.189624239900975,2.266500782396456,34.08909160357063
3.3340593557542517,4.634740078913829,3.43980231139138,3.421887791635996,1.5971271556550173,54.68283266594608
2.957382131619228,2.8757124889902825,4.763009783597887,3.3447298898669864,2.018708933854456,50.97092912371653
1.9290940095142235,3.862838469940314,1.040367418108151,1.875540930006069,2.579676327842789,9.457349831263368
2.774551099603382,3.3692001149133564,2.0070275646867883,4.509243841953688,3.0615895189044697,11.354768508989515
3.945799959862537,1.1510721543266285,1.3403855070613555,2.573141171598742,1.650416935466318,18.107854834702326
3.156066431446919,1.4897935544052672,1.0622489468042295,3.769502852367266,3.4417211483946213,0.9657394984787768
1.5207187306058647,2.407398253652739,4.221291505293849,2.177995090181409,3.566069142344194,-2.097183388512129
3.516174406472663,3.5045123264605467,4.107322347454129,2.215933680840253,1.1565981375042127,41.61896122638647
2.044703048565621,3.1342851734328723,1.915838550885366,2.2802771667173727,1.4748008760575255,15.300134090715677
3.3519671704916942,4.338407701649171,4.085315266949467,1.5297661328233048,1.670213974939072,35.38713664950433
4.987618858626531,3.027093409562469,4.989192222461121,3.200728295373652,2.1948242394333684,79.73446663464328
2.736005086827385,2.3509903089606765,3.2386591107970606,4.73829500725038,3.36865900620156,-3.019567493756107
2.025250736406352,1.24868277039611,4.211189528320513,1.73658522315875,2.378860179718128,12.761697087748214
3.623806438200283,2.724386265138655,4.371034431976034,4.269840676744268,2.2673590799451024,61.750943759337794
4.17214278576258,1.920700368134536,4.775411829516719,4.157135893765688,2.850989070797149,31.745480615818032
3.8652729810864033,4.896081123868903,4.329642909967316,4.540772225342765,4.06645556683182,-41.75700337857749
1.0085078244486845,1.3936330928435368,4.959205009580545,1.7529266593934052,3.905005717117819,-4.655994845505395
1.3452513122256349,2.0040204126019,3.933777312806182,3.106663165072912,1.0567625391021895,17.01152341153078
1.7981556358930146,2.8888493602635346,4.055816275577666,1.0600525405764998,1.2415929714140024,12.510401545743449
3.670778559682024,2.046006730859059,4.4830577043934845,1.1114054784544596,4.473996507915551,-10.261945555093288
3.056060010556819,3.013231246169303,4.268883483533154,3.4479043274503764,2.645569607934751,30.616609455922617
4.648008649922037,2.8078042504857943,2.361583110228221,3.8833092398568585,4.93198387686858,-28.551437197358847
2.744803207954641,3.0396855453383305,1.2576142958143053,3.1699819456255827,2.41174463029611,15.63930201927937
4.231170698921086,3.243092474302678,2.990254877429975,3.825824050014107,1.8934329094233324,59.62988477040447
4.393556501233533,1.2569309381126064,2.51282250766846,3.46886139166896,2.245050546117854,35.438985914547345
3.444555438667552,2.2936855496390374,2.7103575462031038,2.2829120668450478,3.866888851724101,-6.237545274929191
3.166527232177545,3.440105426235399,4.576185900411897,3.0078772430381293,1.5821388593920007,54.47638174161951
3.997353287280492,3.454163141135748,2.289484739719608,3.878916349208744,4.286734325904279,-18.52420552997685
3.900987711965038,3.683278376602683,3.845629384098622,1.7106692197673858,1.3537870518520547,39.42955341966736
4.8430080950488925,2.363978549208783,4.168686597563946,3.6901330717053313,2.001649728581683,79.1402175024093
2.575155279423174,4.396805454111837,3.157552214946877,3.0954087266054984,1.1024628241161445,33.781614268920784
1.5351712062613605,2.5919477419377976,1.4083619815125292,4.260571110476267,2.330230790034937,10.659630122158369
2.1493028784370507,1.6386878139629468,2.717125900782861,1.5308831443887674,4.254923197953891,-4.498925078079513
1.3986551882093092,3.525297128707801,2.1612529046892712,3.376738430152149,4.032767480689998,-3.008722684580996
1.104968201308262,1.3946256399907946,2.4700891719007263,3.266892753774583,2.440607375115456,7.291938602141667
3.331421737446744,3.315878653196031,4.261371357938186,2.1288302614620607,3.263375282170464,7.37519328816349
3.656784678188639,2.9098820664097187,4.785786738626385,4.914145700158052,4.279687513560637,-67.43352213415281
4.667484726548407,1.243356217752265,3.4723573555886103,2.379533785771869,1.5036236288763525,44.28189204879671
2.070740507437676,3.9634338008801686,2.624993702816289,3.194982531302934,2.874099699285177,12.797565751708747
2.073670528261936,1.079297333704448,3.330656976490891,3.303433586691477,4.701211788646704,-20.576243661344343
2.666157864661219,1.5952813104399537,1.6960320597725844,1.695361447556575,2.631308757284825,7.997653415992157
4.634782807136848,4.328800007846974,3.380401831589692,1.8203395673514449,2.4720352200879496,37.76369767301128
4.4286221202015135,1.129576162243422,3.662267124702943,4.203534110461291,2.42254426543408,49.90805609289978
2.4959073325456687,1.4361842101539737,2.2997848657890847,4.490087693081405,3.3871976183775385,-2.6820260778782767
4.36029888954601,2.9247801600095404,3.6703652984758266,1.1484983826871704,1.97200567956205,29.673754842113865
1.6751345805571085,3.587764793916938,2.149196022369768,3.570632456513644,2.73789847119074,11.05965345062616
4.444946813546132,1.1168687833280364,2.535558076797352,4.56439453480456,4.277487507811232,-41.68950888834619
2.0080464567754457,2.728102740855477,3.4355010864849995,3.213759690662193,1.0199554849217516,24.369377869919862
4.551350105114047,1.2459981131028646,2.986003171470938,2.97084182176558,1.7186275851624533,45.60536761368147
2.4957887007513437,4.216104585191821,3.3386639965952374,1.114462792313066,3.80260276833257,4.821467234936874
1.705735261888412,2.434808708138585,4.516833238819293,2.077206120200461,4.85303493731417,-11.692712719443724
4.618673999924065,2.040752347678545,2.562305921860586,3.208487657637082,4.208112251100109,-23.818700299893752
1.0103688877667518,3.42823176032969,4.291330153645134,1.0292928865106568,3.457359412138052,2.0778656720723063
1.6956107969564398,3.1835246641345063,4.876654665585375,4.46301979994791,3.9001002505931455,-19.986196484911872
3.789248939607442,4.279029253371908,2.240521683120157,2.181201690181169,3.608515972880336,7.878517186753565
3.054950510323037,2.6114765952317107,3.619580217923313,4.595917644590044,4.2597641006546345,-37.72460560469207
1.100497528129864,2.826098702036618,4.508089671408755,3.2706043236027016,2.58681953421548,11.65713124989992
4.779534933475574,3.9193359948296536,4.368679464316706,3.89454450421214,1.2198276033047395,95.09448651791574
2.9469934321875746,2.780742174063644,2.5732166337251865,2.722906120069541,3.145603892547852,8.112003139453117
3.673911156243434,3.398857845031625,2.992095905856982,4.888763648885544,4.902223062589253,-40.28816216305467
2.808072928294343,2.186138242373449,1.5300704153807487,3.5798789998818625,4.532741846998816,-8.994759568308732
1.0069157805948872,3.277690512940867,2.614118435981354,1.62195951733943,4.7894396790748335,-0.9562920512787444
1.2376776356178172,4.881495601066204,2.6065364918991936,3.584545233574025,3.932539744992311,-2.180461800531309
1.043345183424305,4.628444068147232,1.2103966227089415,2.331502022112384,4.274723345693738,2.162226185058606
4.640151365873372,2.483033123252722,1.1134475250520337,2.6144794268221827,4.817852077059525,-1.9111776556554725
1.0953438398250714,3.98680091585171,1.1414657409350322,1.535589712195284,2.4330666692992318,5.616254571150857
2.4040649874260263,4.6457681886768185,1.01274600298227,2.455076233597557,4.222653281454655,5.893936123445854
4.032631685484911,1.1457043766433648,4.886775180874039,1.7839446148429312,3.307677741423107,-1.1917810443028498
4.384489680497765,1.1731236830632945,3.312571499952109,4.091897630647505,4.8160026496145765,-53.96817759021584
2.890701763126807,2.0653784610528523,3.2832246661663764,2.453694761374308,1.925341488519121,27.8095934980927
1.2852529848387793,2.147548071254004,4.3817053128784575,1.1359903497911388,4.4266257362267485,-3.3778635872612863
2.5109385026626216,4.768281697665536,4.740129276588804,1.473835545840649,2.8561909501749705,16.91164473450769
1.4570020431537074,1.3135019539188892,1.6546550915821614,1.9219956015079516,3.030360093103921,2.428121816596194
4.647482817893695,2.83484333671693,2.7904202537453107,3.103847538197045,1.3552733916684532,52.49567275668822
2.336510333397568,1.601213126702172,4.368651107905757,4.494234085579108,3.1280890213102954,4.360703732818913
1.6777536283809544,3.1602750999808675,3.391817827243905,4.293228392450224,4.444128933359977,-18.255213907776184
1.9940392043972983,3.97626052631485,2.4463765337524377,1.8363794115479624,4.172795309934511,0.2434464452917323
1.047841465832856,4.973990114340878,4.73033405466391,2.0620406491165384,2.1905157577227543,13.532102614071588
3.259141554742757,4.665890181331404,2.036591723732384,1.5421423203560227,2.5160072238814983,21.20072989936149
2.3898390504274056,1.1002325401745177,3.5113486022010605,4.375765477044148,4.439742697825741,-32.73375472953547
3.4831298813168856,4.04406227449992,1.1186378176063347,4.529833814543353,1.5748465053148006,31.735716332389156
2.649348177786313,3.632024554582672,2.220585531652834,3.4467406076129827,1.34410914920118,29.38125753277493
4.021242724248678,2.91714015166692,2.255577848827305,4.250125227606832,3.8504909209470273,-13.365176287016324
2.457185205682708,4.072403062488855,3.74820648930992,2.519233056337011,2.513650437249394,23.637512998908047
4.269989046644511,3.2059848135288718,2.995003225090639,3.671072888844152,4.937359838923119,-32.07541543511735
2.570179776992716,1.113550937553924,3.544129792865146,1.190257400193259,1.8287114081761555,13.345525916486492
4.060242386393671,3.1475897187250763,3.132104536023908,4.476443510874695,1.3489808958933698,68.31263253781454
2.795341528871488,3.222370505822218,4.67983364479986,4.447657273817316,4.973494569626592,-47.20333472125035
3.3520890073269496,3.252788721213609,2.908179253252363,3.498849554420989,4.9270902086290045,-22.42168572081305
2.2184565934493428,4.223489465426929,1.212534131173411,2.285631257606818,1.7461831589064265,15.4235522664012
1.1998893161064732,1.7461623823625696,4.500386632541561,4.250761179099255,1.920044307734714,23.66344304808527
4.291394756918045,4.757355037143071,3.129267434243695,3.205015937939277,1.342930293887664,62.34304443615954
2.166233335793265,3.917098247253757,4.91182550841061,2.0704499547489923,4.063030860642234,-9.060866954091727
1.3178676062180663,1.609739935503446,2.230824205471871,2.983379186311424,2.236531319508106,9.019435448584233
1.080991228551108,4.335911361677409,4.704515071239466,2.377833666053692,4.519073380529562,-7.180232564390566
3.251443715153316,3.952158305893696,3.908191455217843,2.424979436450093,2.2110667523216634,37.56170752523463
1.952855334204315,3.444960730902183,4.811846747498633,3.1605647305462625,3.4291672813406646,-1.6960284888532693
2.32901607069176,1.5115534647998046,1.6881068136537998,4.129847019218234,1.409458711141231,19.546588634419432
2.1894405378123256,4.005741646755853,2.649403243910437,2.503954068005972,3.3147657123435303,6.267597028425255
1.6562361357740434,2.3331073561316087,4.638628207805564,4.942242694197974,1.7728763196036703,41.06113052577077
2.6633172308544686,4.894076299348807,1.155527612981443,1.7645647866210812,2.349940855445538,16.898368522413204
1.2600925300088217,3.371822040136532,3.025788554721404,2.539808485458125,3.294543631705603,2.773442330291036
1.2054978506051128,3.8851616851409023,4.894776764138678,1.3327937816278663,4.007916985991396,-1.3087082944279185
2.0242141700112626,1.156114993144171,2.9965590613646778,2.306430249195506,2.527797934106088,10.398131388673567
1.509992869136695,1.6989532665964369,4.513044211281537,1.01950011618236,3.4479603590937598,0.470043374956372
4.183862701581349,1.7888827877514362,4.541839730667761,4.982183253069744,2.288516785333212,78.80271896862902
2.346885259411101,3.2369844691224787,3.1809370336726994,2.5112528150685067,1.661983605938333,26.266183514428107
1.7857838788516125,3.638974612609097,3.452981539195803,3.335574947899838,2.437324594613517,19.81576772608153
1.474248622695292,3.1996173515635387,1.3020363298842246,3.77257217864758,4.80615791399396,-2.492703398633364
1.3165558715776546,1.256329867005071,3.4402303670516168,1.6544540529598506,1.0436680578207145,8.130277856633896
2.3197801284778685,1.9509882080173164,3.5474225543396125,4.116339202714155,1.7915314365959922,37.57830707745381
3.039167261996976,1.7288964946812473,4.119723675637481,4.862156743231477,3.942421792376471,-38.45107195102427
3.514352473501268,2.4165430994563137,2.019281532063879,3.592710727931342,2.298839084872596,27.524458931716996
4.987138603029558,2.733939570634776,2.9798016534535967,3.7209300997551096,4.192879111213045,-34.365477745171006
3.3300896077007525,4.3282004670771705,4.566181046715489,1.8802848584396097,2.1581976003751944,38.212161396670375
3.1111518886736493,4.195967038116844,4.7830613617100255,4.976911927477891,1.860854555270969,84.02115686700066
2.8768316883008893,2.3117878281650097,4.914052685132793,2.073986091079709,2.7756056687577657,17.143311373974473
3.765609087429729,1.4706998556585646,1.403175488954752,3.1061822828043475,3.135612156749088,5.636234930056183
3.973882948430434,1.837411701753384,2.5472999989509857,1.1621769348605429,4.800997617779775,-4.416523345032728
2.463493512063437,1.1148940282996498,4.121877734147351,4.382096302348041,4.186784445904225,-35.74409296676145
2.944765094889494,3.32553951240164,4.517227826293382,3.214346371727343,2.844607743046498,22.305507925298468
2.825912431776041,2.235134259172121,1.235140266345169,4.397004494152152,1.5455054893007971,21.65868240250293
4.178628564546619,2.6102460899801283,3.158365197341488,1.856389532791746,3.0257459443384627,13.73914348045136
4.0005843026392505,3.0614923041682776,2.824854581327656,3.770587541051797,3.1879924875466856,10.2712930431514
4.819103163062196,4.163899901535306,4.65883172483062,4.706668571834109,4.98257480122272,-81.77137769709914
3.121672606592056,2.4268833767293696,2.1703582232000764,2.1007113555720687,3.177562912626054,7.064094362397071
3.0735857693186235,2.926870189933054,1.2582688531855708,3.31172654797786,2.959328507545743,11.317478983677928
3.174452811505024,3.250005441984022,2.040737194148695,2.606145588664745,4.905607209057324,-6.252032491517163
4.281563663116527,2.8894938454207173,4.229976820635058,3.5476096298679805,1.9102253881386897,72.95619307088654
3.647442737981294,2.9367959789232723,2.5710762979811013,2.792078739351849,2.218648305279724,31.590208446905446
4.524757620627328,2.177143238154132,3.597680067125193,1.8474373432557496,1.095637551245614,36.59322789535435
1.721794158123366,4.294742933925259,4.2118109376487975,2.972428418746333,3.423556424619135,1.3969621052527506
1.3380080116236552,2.0418686918756586,1.330688918277651,2.032787790798628,1.9772499309136136,6.056488298193092
1.7970661262659031,1.3818710306099526,2.32630600199,4.86817095186231,2.999910413440041,5.357124383451809
2.0409339549028704,1.783341301323099,1.9270245410077889,4.12434961150547,1.6800924015354388,19.763672067628253
3.978889717149476,3.998325668203559,4.99383702025708,3.1167992621152902,2.130913319474535,68.37604243904153
3.165456250713129,3.517575777605402,1.0013698329350067,3.124924762976768,3.521873821251313,7.458044181300191
3.2981476978025173,1.5625918660714455,2.9798719364768167,4.338822942956617,3.546450797858049,-11.642609155453629
4.538328547214153,2.232163717493749,1.506449917946718,1.2068638284016426,4.545939653961541,1.993283839693972
2.8651103106490075,3.9600552686168062,2.180866637347969,3.281309203089717,4.144255339996189,-5.936127988318467
1.9987656474038265,4.387890890303646,1.2968282954684542,1.6764226027071798,4.490644293609863,4.53138025554007
1.4570092590618664,3.875839985402413,1.862707573838246,2.009996265595839,3.160200213743483,5.545634612173443
4.79794134617411,3.692055526218681,2.006943558667738,3.2962814893208603,4.386132187124462,-12.351923656313812
1.5399896018200692,3.8333724502617295,1.3503404295671104,2.922327768431814,2.640558188066122,8.82234305301976
