epsilon,c,Ef,r,omega,omega_0,Pwr
1.6257850120646355,1.9978947980628956,1.2601754581353597,1.755569614618392,1.1864777331813037,3.5742597309193838,1.0212287748889388
1.4568263269185089,1.1718801390179665,1.68701168136021,1.6039411033785966,1.450611500592371,3.5970126914364657,1.9751552407956416
1.76109488595925,1.7850777468432035,1.4863051672671852,1.4801269110651545,1.6571865679819622,4.770939452767812,1.199750539773593
1.3086835211321008,1.5031704084779285,1.011379251941885,1.7894153008690392,1.74900475004452,4.312012747867568,1.0465374917522123
1.5541012489576185,1.487656432102542,1.987987453950084,1.4880023609851785,1.5103654044389678,3.857403968348776,2.778465782272709
1.0748836044014207,1.2725356448795873,1.3333402461913264,1.3655173123303364,1.0059520636104775,3.314033154308269,0.1956315508259591
1.0781648169595457,1.263639609546474,1.951098550706008,1.877173799520112,1.4003414394752378,3.7199990366640745,2.086674416447924
1.1340926278916683,1.78811637042829,1.3277873869733543,1.776946520598866,1.5921475648811376,3.672517513935941,2.533082511962032
1.0074346116541384,1.4207225889780677,1.5565775788488916,1.371507788436152,1.1164723957597236,3.2825138429209337,0.4676340081638825
1.160211819507657,1.566294732440685,1.5330257438090733,1.5870254952884686,1.9303570921300812,3.75292858781436,5.831074439422957
1.9929636210320487,1.4207711576123492,1.5725427033005892,1.6844920158074634,1.6623057944031778,3.449231177561085,7.616978821697566
1.9454258667912545,1.8651292686035308,1.6592157163391348,1.056923038440495,1.0455441089334,3.4281150341385898,0.4916506830215458
1.425590920126223,1.4064588156950415,1.0941308406416503,1.074714809664123,1.5858068197633968,4.337034850481494,0.2765815711206174
1.7882190791551091,1.1402437332413005,1.1381129799217242,1.6385543444281996,1.9466839096391328,4.01500202927348,2.8054877465039314
1.3335571563916333,1.4832884648919311,1.1995894736334254,1.2545137460676796,1.0956670191529037,4.902125458599732,0.0518837437032256
1.5183220189637838,1.8895028206336868,1.2535932968207193,1.8757231716442155,1.5155413221139018,4.952161086650381,0.7095107129533679
1.5926225573252428,1.0717592407437055,1.3854319190276128,1.0331348206028728,1.4131196664853132,4.579282676060351,0.1622670630736289
1.6163962611178593,1.760938456784787,1.6316906435510563,1.5523047065049806,1.007307467023482,4.175815872760535,0.291988413442498
1.6025661372187252,1.2091415914167691,1.0305208445304044,1.8251141134979492,1.7497468164825145,4.65242052165128,0.7793377391511047
1.69480819623476,1.6838703295369046,1.1258950615560828,1.6784355102635815,1.0664630596381053,4.065381914354562,0.2331469494912383
1.2895693349042996,1.157433787331216,1.2753770728717928,1.3594677689217105,1.252151207784601,3.7488521497544784,0.2963631957568555
1.1407512561114994,1.7772694671916949,1.4359766163490155,1.4810764571472474,1.2051702316481443,3.1150878288518125,1.190220654130345
1.7158206366677429,1.7886069359604218,1.3517446305858225,1.8701951314845704,1.418140681298738,3.095416516764677,5.797876206075352
1.5278439892569255,1.7432780683021931,1.890138264330245,1.0986138153256964,1.7763327505304218,4.976709393189594,1.025434049190708
1.620277866206392,1.7769285429479724,1.4638433012685534,1.828233049748233,1.7599125289114927,4.767917312852532,2.149166186858094
1.4920108408743482,1.2260023070829396,1.9905844363156784,1.6313560627192287,1.3445563384642478,4.620292225513026,0.6916876510367382
1.6285694564359257,1.9113704106614964,1.0730299980447533,1.9496639836611087,1.514137860788002,4.49975090047291,0.9303939447731028
1.537380200861433,1.185717691472615,1.8847018830704865,1.3495326352309331,1.419416871058817,4.22791044258483,0.7970955203090361
1.7712136373483325,1.177311103606566,1.277584797555272,1.8320433024708525,1.5833452802710897,4.733097928099324,0.7598120430822256
1.7379969870144871,1.3514511915354477,1.0732914872749026,1.9826115052823037,1.2184558806870056,3.0091618247706755,1.7133570450402702
1.2141966501260384,1.6323340587885888,1.8266883779258485,1.1461856488980406,1.752870902298553,3.046487658597568,8.913486557545136
1.996205631310529,1.9797942978704497,1.503552396602304,1.1464578100945415,1.2237482640919355,4.447757703855764,0.3299485335070841
1.8205802797643973,1.1368693641398986,1.2901731079473149,1.2517168927623556,1.2792230341187691,4.801765752548969,0.1319597078914837
1.4106086438501133,1.508354687817774,1.7096699803720097,1.1094602115065388,1.892883786287174,3.805612273143389,3.4650963225109304
1.8503216862057323,1.8594336052903195,1.2376878334388168,1.0331866907075518,1.7033027817534532,3.1789769175890035,3.821532465887566
1.6995069383681118,1.9585395348673835,1.6573409332059472,1.4933616913596055,1.0447631765293743,4.444183797471445,0.2922679336213773
1.8598942035657289,1.6611551524676855,1.9038524948473063,1.32344493974724,1.2352569175713082,4.909887985794608,0.3751481728218409
1.5162763732507392,1.322662299939954,1.6453353073918424,1.6354674587279994,1.6292536189393236,3.205383048910494,7.381624325186917
1.1461000532812555,1.8223433551384247,1.1012550356625437,1.3347938075661714,1.5582136803502125,3.1711849177726776,1.9150869613279784
1.9683605554001653,1.9528691278097516,1.2954239332580078,1.9920969247736184,1.2120701060374437,4.224727948363993,0.8626529310155898
1.126392179950471,1.8875895663888147,1.8463180884633128,1.566418703852832,1.287452903395105,4.642312111210838,0.5171498613305325
1.3611825550020724,1.513192907299345,1.4959615774322623,1.6456121981627558,1.9228088716173797,3.0153523268741167,24.554531884532224
1.9877717600100864,1.926196437263515,1.5318611589191582,1.3388873650185027,1.0518089461604276,3.162823400612876,1.043105491847217
1.3792203713423006,1.2497866976963408,1.7653082530995334,1.852716610433966,1.185633289802382,4.8361716555171785,0.3158287059465478
1.3565303196798373,1.1168784912233751,1.79930320094084,1.0856757160944248,1.3350434266854696,3.7908435586460745,0.4855013877117659
1.247695705033382,1.770222030950981,1.2637113495073853,1.4044871187419488,1.3476077624945255,3.769162668079768,0.6260800043015001
1.0496075114215566,1.6530365060814514,1.1548513928009805,1.937764251454175,1.051125912484312,4.664643101084143,0.1041505215471864
1.4705285362029414,1.8494099756525315,1.5235288323224432,1.883059752534768,1.201504514074754,3.192340221999388,2.553678323872897
1.029988335167014,1.860144686952384,1.8115424231131956,1.564701097181557,1.6843645031238237,3.662323769905629,4.64052737824044
1.9337297030613705,1.4853887824889305,1.330953295998704,1.402485573092537,1.8198546022514013,3.192702104682594,9.710252567370285
1.457866219967023,1.473569216260259,1.7208754904612489,1.6872417578090788,1.859193814365362,3.4599322415270644,12.502812209610855
1.097897102720972,1.7123606060322012,1.3291494438233886,1.6708091558386475,1.4875116664001309,4.462762086502745,0.6066907528895422
1.1067164573406716,1.9186811218590776,1.3641463379837322,1.982712563739594,1.3696677495885483,3.3145013088567588,2.7593077320455444
1.0295340004181794,1.0942874057140046,1.7634086172029484,1.8185286492607105,1.473411673295506,4.423026326393454,0.7561244897014754
1.5010184790829932,1.5220458385355078,1.6112722463177356,1.979498643134983,1.1260554950430643,4.188327028057244,0.5910126959520072
1.3759853920815814,1.7421669653809473,1.787928709665518,1.0172631634004043,1.4188698486115112,3.6429843815078256,1.0621746084623964
1.2861346683269193,1.1814860442553616,1.3735527152063232,1.9054096875652584,1.1899698398742722,4.860446267367726,0.1772554115524799
1.8050182244954105,1.5781390419107295,1.531776321576742,1.6310763127934396,1.4070165690133924,3.0433698659688133,5.50429850933836
1.2420851885545607,1.223876482481012,1.640569986924208,1.890735794036245,1.4923333889818695,3.1633622137381554,5.0205949352443096
1.6782776968562296,1.729204694831736,1.0313417274419097,1.3430235013161764,1.5254715533066454,3.5990800007814725,1.118465147504304
1.294314841913987,1.5175587905424317,1.6391461998209813,1.257446451446047,1.3864078308374528,3.5226960088146715,1.174162879680089
1.982427632024559,1.3573285825435752,1.150805535441452,1.077698268304064,1.995352060013737,4.707127108421788,0.8318960633714589
1.9705851436073896,1.1731531662485046,1.7856870214633354,1.6824675008630714,1.923352630056379,4.693491531548375,3.560191348738905
1.2529908746121925,1.8129494117076728,1.6470624309828077,1.0491766458987335,1.120505982140184,3.0654233075404385,0.6757875825908465
1.9796679833529247,1.090703229067413,1.9356933115155608,1.7384815699303195,1.666947885015933,4.393193528539173,2.897299901343872
1.9817486185669544,1.0468558836000263,1.9778877413755516,1.5643155690622257,1.5646143017147771,4.295338220842631,1.9469799707009543
1.7549601441912568,1.1965795469739495,1.6906357726529164,1.029081372976493,1.6178174801324987,4.2300987422955405,0.7815790763238012
1.871233209412084,1.6963988204742773,1.7064771260733438,1.2836796338744163,1.4793015814478272,3.659346469580908,2.434764713380191
1.2928096482053206,1.0468501224433795,1.5758557815468377,1.5834572868352463,1.1359034320658452,4.314042347538532,0.1958794510276589
1.2457672407649298,1.2642572516210553,1.7987936378463103,1.5877692380354402,1.8116113045566995,3.322961242791968,9.62542369966078
1.3152252736360577,1.8053994994825064,1.2022017758352297,1.7539451700573043,1.5524904665249162,4.215801789181662,1.088494435675284
1.7253251752873189,1.9273988952413887,1.0599731072311127,1.867000255884418,1.873074796009928,4.012329706332697,4.235965301416889
1.8115628012206275,1.0717047322968651,1.720700859488323,1.7386794567274015,1.1560929966794888,3.886501159874,0.6859221861896909
1.1242616103777854,1.7467086242950425,1.5581998598225808,1.287427516550939,1.1743234729830374,3.797019929159036,0.3703187763653336
1.849531313268452,1.1963599212483575,1.0506798503104342,1.2789507367370956,1.5240982717855525,4.483591743845984,0.2856687084197356
1.7380202354713208,1.8288054838202608,1.1196470096693951,1.0823597417437658,1.791790002009961,4.931262271176243,0.4523958581223325
1.1188715143868646,1.7040519423696916,1.9655822367378717,1.6331094922944032,1.9537959054868663,3.600417269695193,14.336690139579002
1.4563735815736885,1.2461780718361564,1.322971551597603,1.7449520023009766,1.8312661212111707,3.5454342810833377,5.363852282901306
1.491039216193734,1.226616009899284,1.3612125892864404,1.4319176731527172,1.2017182831731048,4.367194232995797,0.1953287470003283
1.5669738423187938,1.0682037578376953,1.47912686202481,1.2453131580359993,1.7031442844899722,4.254324653969458,0.8665074944746138
1.5504899571250963,1.3919806361395732,1.998221945257368,1.714642702477759,1.4202478960900171,4.8161050089260815,0.962768595676516
1.3970746201067472,1.4011143720996595,1.8710790405823865,1.6893378313976943,1.2953928521033689,3.904766010212108,1.252851119302679
1.5089684743609555,1.6591488557043133,1.7477361740511623,1.1506965309981614,1.4455260625451074,3.0736846658007533,3.4206811056500315
1.6955462695054009,1.952539382677997,1.0767227171931202,1.2698200803953146,1.6351735048239058,3.905356819583017,1.1714426436435554
1.4443680816625748,1.3455247899304998,1.1160411358249038,1.4489888769012127,1.6488562886848148,3.505781459099365,1.7174923756977667
1.609928040927733,1.8915940615185711,1.1572270887649403,1.0704778391741308,1.5882107097303018,3.6103536229337614,1.127087165947924
1.4209480982597298,1.1659352144091364,1.504832450658876,1.624628915612462,1.4276239181505606,3.042488490818421,3.3065268675321904
1.1696936079103988,1.455718034131389,1.2231646462799963,1.9531374587205952,1.5130014718037117,4.912884526673889,0.4469272733026083
1.830098547876071,1.1120897376551109,1.0572293174449825,1.507048684079773,1.3066243978881102,3.4877210542778414,0.5768866126504274
1.6961908833553707,1.7110953819473609,1.054926416937174,1.2580538688520535,1.166216361967071,4.903022194735046,0.077006503490459
1.961749421137913,1.0425103543447438,1.7798802595177623,1.376407017621658,1.8003623289510258,3.065896155393819,14.242612335478254
1.518877243964749,1.1573067384613207,1.4676036406957742,1.632483344404571,1.1090035948020045,4.226622500727894,0.2310414132466387
1.5100541952114923,1.872852278373548,1.585208804977115,1.1652582177934792,1.3850590233148972,3.2716534306034326,1.927343675635688
1.6942009688543906,1.493800481961829,1.2808116628526414,1.80346028231191,1.2454684708904815,3.992321838469778,0.6574967712276232
1.8831412589196024,1.9100284240413847,1.5863461463344557,1.7900207691725272,1.96187535679978,4.876068931379628,4.532325930429336
1.650384518273362,1.6959217808404468,1.340280015219546,1.2688521185659305,1.868142455792684,3.211400827913346,8.870828622542422
1.8500700311695863,1.7155635641884646,1.9955476892778687,1.6173701567345589,1.571666544283019,3.935224474639136,4.987958504832731
1.7797526466317055,1.2481528612248929,1.907839553294982,1.743729894398557,1.5991362452048028,4.741684991996458,1.6960746317776132
1.202882730836933,1.7409787070168083,1.2652318617247045,1.7672190018568537,1.2419630471989982,4.400071015019158,0.3286515514012036
1.7877616476318168,1.8941861315557824,1.5221474297383475,1.0472727787274692,1.1930149586729295,4.189130873393339,0.2808079231490238
1.5574528316363474,1.5753271621946237,1.4780171535860696,1.543051650474994,1.232874259220258,3.590801108860017,0.9546682730346808
1.945378554269542,1.3665797652963634,1.8239393920631095,1.9508510197755,1.2284201340501744,4.29255350874868,1.1218576688588393
1.4775973725390146,1.3171287380778929,1.0100328779029573,1.4804423898088503,1.7888134010774177,3.912264884509375,1.273469227334609
1.4279136683674074,1.1089159345079365,1.5344975407734724,1.5600225025780574,1.096327852983443,3.66971800393492,0.3650206150312772
1.038073394627967,1.7387523324704808,1.154385594327456,1.092564289953125,1.3365656591769897,4.878864173411104,0.0791769447997034
1.3732130334790054,1.6676729799756889,1.9089898893291648,1.0325240481007445,1.3478301921461635,4.608010187818827,0.3262244380075651
1.953796774575281,1.1617984046439005,1.5305088402481832,1.3813554738291651,1.8122347543899155,4.349071667430074,1.876326751796934
1.7275911949414682,1.864822961643658,1.5946335883166642,1.3966071534762698,1.9628832035207455,4.758491716590064,2.814144688756098
1.2163387392546483,1.6011462023636622,1.582338078339124,1.7879872419482314,1.499413481853002,4.226203846438407,1.3540635106312564
1.3279260304512062,1.6351306526525424,1.2367149294679476,1.889943088942292,1.3433833945621436,3.4271968120560263,1.637538248631799
1.6447288472525363,1.393866003260762,1.8093251381501212,1.3227021042337128,1.2207813652770207,4.657103334479008,0.2994215198174321
1.9137541301269607,1.573490272525509,1.4231650425094724,1.7743202460140304,1.7409226869386418,3.2269490554896443,13.55618609330834
1.2934415163374449,1.7568397033043983,1.6838670390065904,1.3364035333254498,1.0399096889116637,3.6523055550747774,0.3751518013370982
1.8542701660805507,1.8660931232211917,1.345163904557788,1.3128468610990536,1.8172437306911235,4.4503342797797565,1.8100689367606972
1.7296582626624106,1.6984476886911,1.7326303178497202,1.5934230966988805,1.403735477106456,4.811413272280359,0.8118880081721344
1.0496176431140831,1.5637273283419053,1.2354092830744443,1.157432298783951,1.6021507449500851,4.819820610326054,0.2169139499621767
1.601053035852074,1.831091617009404,1.5314471668658285,1.677926109281437,1.575035074110069,3.947060092626827,2.908497646088012
1.072987231350794,1.949097109598034,1.2236084208014522,1.7180828797592294,1.9152443990552908,3.5962068420549307,6.0693002020066045
1.866908396132126,1.3872281390288812,1.0749785988433485,1.5399126928588125,1.858755296962901,4.915033681524192,0.8279251439349161
1.7443676738127332,1.370291890288721,1.39661011687186,1.7214550710526368,1.93446721892218,4.473568751701441,3.0613780231230843
1.0968903005034547,1.9989987795657305,1.58403334242226,1.5999043166889944,1.05808455070872,3.575908307715768,0.5431266472535171
1.9898910658435232,1.5131113970748324,1.5806212513865971,1.6723905845661575,1.9296947321484013,4.815071503742264,3.226528110670266
1.4190186761560053,1.3546957625481315,1.465227325938548,1.190096016469313,1.2234515013932803,4.016848684967016,0.2560128912828496
1.8754748053955397,1.5359525445410709,1.9010785442693696,1.2332490463907635,1.4750653776063651,4.460618142948071,0.9998467521340874
1.2904396136960532,1.1266156695859733,1.918903766559376,1.870986412050221,1.5283221063341856,4.524418571074022,1.302247707040166
1.6528855019649915,1.5250574371560837,1.6389084584678009,1.664072383281057,1.461983610033983,4.470624863434868,1.126183675135324
1.0316599051690496,1.0629755180988456,1.913672174317627,1.8731365991612476,1.2407147517794463,3.755662190251182,0.8858128460210982
1.506564549179155,1.14770787705998,1.3446011611542654,1.6681496883913651,1.493635094980904,3.858219828114269,1.1324637979099947
1.302140960773972,1.2546744732451276,1.7654975516315536,1.5470439194261505,1.2794735763899596,3.8412915612105554,0.795016655822808
1.6149774349294823,1.3784740594768334,1.2009570072606055,1.6123446132932575,1.457197119088839,4.922200986345159,0.3226492701672744
1.892714626739044,1.924100000764425,1.189593796410231,1.0677439392467103,1.9471492804548087,3.981441682657165,2.4322054829895894
1.582873798606972,1.627222743579152,1.879079206914837,1.3136911185404134,1.2054871380307366,3.195163444103766,1.8109660202937543
1.7718819190706676,1.654592235303106,1.9037591716769573,1.555066818056256,1.8877224410134497,4.067058033305123,8.11538847904622
1.0412375456616638,1.3051546738662918,1.8168626308441485,1.152559052583359,1.4741457326959884,4.273126653712432,0.455521846490459
1.0832846864828156,1.617962184085179,1.7726332713891717,1.0793117639761736,1.8800087594750488,3.423397782286484,5.010834183091526
1.4317546954328702,1.949949308075128,1.581477847100179,1.1371038236183235,1.4826456148148583,3.4239306253671917,2.014284155275459
1.8636308585501191,1.7182108551409343,1.395091289768295,1.303660705660964,1.1663349153160665,4.20152525316259,0.3092987915702256
1.482723240529483,1.495128039055762,1.1189768183188016,1.3225085743925469,1.0162676910447428,3.171947098482732,0.2661169265183967
1.96952220329743,1.9223508821810813,1.555436390785281,1.620446709379934,1.9660474515700817,3.667219621231903,16.391357768639406
1.59834968968772,1.8130299516563464,1.4662078604024456,1.901063317922252,1.7198440064042868,3.11239427891954,18.2216382296066
1.2574579521542388,1.0142978494311223,1.8105088934855649,1.5497272784597578,1.4558942021722352,4.038899018726598,0.938049146061736
1.3913902762076968,1.4392366592021937,1.3271432216691903,1.8974116135607015,1.8121482003179925,4.918416104240691,1.312268050105168
1.2858178854897782,1.989814838279184,1.0647451576343712,1.9175006215848307,1.6427825261613402,3.4589019159726693,3.790071775674723
1.9840965456293087,1.2097474285748566,1.5785279030715171,1.3369654766611825,1.8867998967769464,4.900937446577733,1.3558705051944622
1.3921324769594718,1.582169288985931,1.168583819723656,1.1732635393771995,1.1508055395513663,3.618769100143928,0.2195351176451553
1.5255925773746772,1.8577745642427907,1.900983704842471,1.96203776202304,1.948213307239652,3.079815528738452,73.49446284351791
1.5760499288811889,1.1894108258521756,1.2973039508494844,1.3430234155438114,1.5005151287505325,4.832243535240975,0.2714423296265635
1.237928669246013,1.1730017097805447,1.535696251692305,1.6974982070130178,1.2856383091900438,4.786892998966728,0.2498046164184996
1.8749402991470363,1.083320477442009,1.2608379924512374,1.929368137108087,1.705181614179419,3.2155585799201583,7.706066801538861
1.1327420824198944,1.2912513335521605,1.3401530222312397,1.2736528989367764,1.7022451525381452,3.908369693480612,0.9782477203562456
1.2310789392028538,1.3228255089567384,1.4052520358794511,1.266912629411514,1.4594492796725986,4.390907252059723,0.3335053950985122
1.6624538476707322,1.9470841936269112,1.463808051669681,1.3186859914695623,1.0414124250661518,3.105663108404804,0.810879350806781
1.0194899209751207,1.684506772145934,1.986891278637661,1.3035465324479234,1.9627296570527992,4.610835211514708,2.363279240750032
1.133638491239116,1.1715882171367586,1.5099982255913025,1.1841137163797175,1.4081073956600303,4.588759149398533,0.1921940740429201
1.327499069872554,1.906853019289935,1.5233911898286328,1.843362661844755,1.2368730361646976,4.0830034620363564,0.8536351647670926
1.2802177724024402,1.919826758050723,1.3629950517065783,1.80599612037653,1.5015488449590864,4.6705067255149535,0.828937818794158
1.513580978105376,1.4262044863481134,1.4004681602544693,1.9789679946349064,1.0767532904869066,3.976685648051961,0.4347255230484766
1.5548183737565824,1.3998082577052238,1.047761872196906,1.08976330661584,1.2410023474748055,4.53172729430588,0.0781216082384882
1.216707236485926,1.9714479995812717,1.2522911254774178,1.0132948791533782,1.5284343622973109,4.4217218627950405,0.2979130866956514
1.0519643752195096,1.342063863380634,1.8481177815107537,1.2287424373131683,1.8709586857466,3.128711338375514,9.449905244492086
1.32038417198068,1.378736808736847,1.471090072222816,1.2750940118951932,1.869680861318421,4.578736832776272,1.0743873413358098
1.3027419643144014,1.905147917861905,1.984916881680625,1.6458212833955563,1.5563703712662598,3.7224799817366057,4.978952355041761
1.921122677824916,1.4462518814217356,1.5623017653025937,1.2127273052144782,1.6145783976015706,4.917061989469053,0.6101751062319132
1.841694089477229,1.9760080799735664,1.3877650446975052,1.7684766451450449,1.8451339669880131,4.683711925442121,3.098578431987705
1.744171027366677,1.662251388007125,1.7022155230646092,1.008582479410061,1.510061275926955,4.379081589626061,0.6519783433800711
1.1614844888828424,1.733036292907553,1.168563662103988,1.705217373996739,1.7497532577697497,3.9325391340170537,2.039913500542461
1.978883135652815,1.8533115766211687,1.3701425190682768,1.0995531460586,1.051307436065691,3.943298158440488,0.2041474171015007
1.1625711839497206,1.26648410195748,1.425988546741329,1.1273507139008243,1.2359761967029752,4.456242159364683,0.1107010933596578
1.8050482744286471,1.3431071912525605,1.12817185553037,1.93661296380127,1.7583876245893149,3.916479370010049,3.0898086843276324
1.7265492273262373,1.1188937993957468,1.3296599986781668,1.5641401162828703,1.1754852601261043,4.517128128138199,0.1846776172721284
1.1744520607317868,1.7759520828228044,1.2000836885022224,1.7027811750132271,1.832585452825445,3.746749191269982,3.607695224342234
1.4343129997494677,1.0459966063638126,1.9582260508030225,1.641864773751854,1.072520959005518,4.373099879270574,0.2660794575511814
1.6577105343695118,1.8147894666424256,1.7708437323972297,1.644192990270685,1.5909818929625716,3.213303896528989,11.267272062251068
1.2445435204477313,1.570676747448991,1.749345624767785,1.1082265422566686,1.247297850361849,4.457778326708315,0.2220299629450409
1.0065883089921634,1.821291312137052,1.331109669913525,1.7510568923778922,1.8260187157320336,3.9931055489293033,2.916762754396373
1.1476102285998606,1.4441584510020689,1.121633696919879,1.4040824282621098,1.3224807988525715,4.122636297542026,0.2265499265526006
1.9009929828207337,1.4402789944868624,1.4387575833788508,1.001682843425375,1.4498028362053428,3.479025727630516,1.052059545155141
1.663968016057911,1.3128022207370165,1.5685766886865458,1.356268317963794,1.5659794595025578,3.1115157736805985,4.765349336312897
1.5633547101094765,1.195380646200837,1.8715925483221676,1.52670701340214,1.5241151649131028,4.088220938968638,1.6653222814787891
1.6974630221605835,1.1638489910121332,1.0135216807382077,1.7050344687525585,1.350786827257695,3.828917050317292,0.4993523906209376
1.0264548766011838,1.3085661266419095,1.279847540743969,1.9853292217928693,1.6324096967738018,4.982937701054559,0.5250377619891577
1.4648949343565554,1.4996250555808457,1.613211000148967,1.8998374668375213,1.6132231266501753,3.05781412384788,12.8574341288095
1.5287622895842912,1.059165884670111,1.3955628327296377,1.319152259669576,1.180480458032335,4.967316296810456,0.0823615371309349
1.7319007642953488,1.091309419798839,1.6010614331245816,1.8914119353876144,1.7682530996139063,3.9448865656844734,4.5899207339209696
1.7997557952456216,1.0046150663139208,1.10332770673415,1.1800041196951905,1.280811861708671,3.0060215403104027,0.6316294235464753
1.261019762152516,1.5289903486844432,1.1533503847558952,1.7145321241254068,1.3901165689631148,4.480356041976977,0.3583467784130421
1.905744302691629,1.1830250336391537,1.1348859499433086,1.890891921058776,1.1115008959586825,3.443755745371597,0.5880937778396114
1.6037325290029387,1.664074536165813,1.4126046234622276,1.115169703392891,1.375752798376384,3.3702739462481537,1.1090227614052388
1.264830267757878,1.3097730268176817,1.7880936601578012,1.1180910565100055,1.1050255878834991,4.106055448259815,0.169100474785889
1.83674763112758,1.1674990340942786,1.185978115807122,1.98425245191511,1.4455674201119848,4.62851696217127,0.5811310575764699
1.5523206135140928,1.519167276901455,1.2953529229687613,1.3267529303689831,1.4195414503508876,4.750774294323712,0.280413887712525
1.6293736261296652,1.5604479533751523,1.466085567213976,1.1271421897493652,1.2126069359299716,4.759006252183323,0.1402026473976146
1.2992352633027924,1.9416787770140216,1.9006625274624085,1.8898983258333275,1.3379259877778489,3.392004036087828,4.628345191132892
1.2025573984364355,1.3274152537128034,1.2909246554661138,1.9762024605308703,1.7943292513531013,3.224901168152533,8.749450554688767
1.2118220011696872,1.5697132329352896,1.6097415906121002,1.19100438096926,1.3938382951761032,3.4116533933303703,1.1757039681439485
1.84693833219958,1.2694084868886026,1.645125160145564,1.7843875196055348,1.562820718200779,3.993404405656155,2.7680533684362474
1.553902144702907,1.9251167696169105,1.7651642533649965,1.2905523417660194,1.4297167487368334,4.687698275092033,0.6840025812239733
1.83038214292846,1.259829058299227,1.7914626542116685,1.3397680327083088,1.5787550005321762,3.226969989067092,5.509727886580323
1.365361741393411,1.8298405117128296,1.9101657719255,1.127265752357527,1.23777776585374,3.834880985822816,0.656243950388948
1.2364568185321785,1.658890508229217,1.30357200259438,1.7549255750085229,1.1734745732920344,3.1311289193748717,1.2006851581227425
1.498174128856244,1.5150859962356622,1.5116901436195955,1.054575932358337,1.8757370816310075,3.826903742804644,2.4161091272870348
1.4328164964296386,1.243086240058526,1.3432744314506546,1.1709669718480022,1.7587057966911592,3.122238109090318,3.986883156042475
1.0920901188699612,1.5253447596156724,1.6016260104290323,1.109371526762155,1.5910270639848143,3.440007369899304,1.6312573304612843
1.8232120641115104,1.4772209494827546,1.174847415137495,1.9982169357959223,1.0927842406335295,3.4626771636794684,0.7607377324218689
1.9179029694525669,1.628206583305875,1.5994447076846252,1.7991479495723353,1.8853311571527975,4.427288909228293,5.31485702252757
1.810461788409404,1.5661253766007728,1.6284844163188623,1.158819132633385,1.8574732217169985,4.05346559061988,2.988262137270897
1.3828872673678838,1.1244257643667206,1.100803740587501,1.880756745853516,1.7479645710948934,3.377847708947203,3.734078129417511
1.973156734008284,1.5310187025240216,1.7481760004335003,1.1955402126512364,1.4697084720947506,3.5106177613025573,2.4962678063506383
1.2432407559611205,1.960957135583881,1.1435154531787484,1.4308233279675906,1.2796021328396268,3.46737760191332,0.6795597030765542
1.4943009981676716,1.745388371324668,1.086642512098707,1.5748161230454991,1.8233434861766515,3.671707000112719,3.427738431915217
1.9803250466691624,1.211327765338642,1.2324838784427286,1.4743155171168958,1.7039760183711308,4.312456906038255,1.1356135491622534
1.28207368709928,1.2135266632908963,1.8241952544324576,1.981412146333267,1.0767657633540917,4.8327887576402135,0.2323069406875884
1.2979601471570743,1.7838096016625618,1.3904695402367264,1.3501124202434391,1.150834877681291,4.303427652270395,0.2027708503444608
1.0273335323180883,1.8258845610328895,1.5565461531923035,1.0040677496830726,1.0042146058331998,4.343071288681255,0.0612304146730696
1.7253280677003868,1.974673841371332,1.7061147710771714,1.5317307220058178,1.943332723898228,4.623145906319316,4.4890200862211564
1.464461780122767,1.2189911632323396,1.0468534749169294,1.800980312385721,1.749549475048437,4.748107968248587,0.6560292098198254
1.0899635842259947,1.9466243862181212,1.5526629018130014,1.0278762331135298,1.102835889292224,4.577698322492818,0.0859426479564834
1.036136842678154,1.356013659735519,1.7157820825027907,1.9341508602626003,1.1026246278161125,3.477098214889633,0.8101630151094321
1.1117788522812706,1.1383100665625872,1.5122866130003498,1.563184182046759,1.001310470038673,3.2507967509675963,0.3255037759507175
1.2096045974823526,1.4470049272830807,1.964969499291347,1.371736115960759,1.8194275516480567,3.335030196010949,9.564388592017234
1.20531928410959,1.0375534615535211,1.0578231705849288,1.4141975769466573,1.84428713645225,3.78596996228184,1.134876604268651
1.3510409590084542,1.2261079222813611,1.32335439997579,1.861173581681093,1.2060951035072565,4.513942434442615,0.2487994745594021
1.798611556605889,1.8268544904807456,1.040483005507741,1.638010397480545,1.9870106977595536,3.235818782609924,14.649775204086886
1.976989193112108,1.042746097393362,1.5422368682088703,1.145545089610167,1.913069632320914,4.338888308340151,1.5695399027550323
1.895592719249091,1.6895311040140872,1.5069246676118762,1.9500274354116525,1.2677004063848836,4.1789006625434855,1.189968822444937
1.6097106395735885,1.390510405659121,1.169951922156327,1.0094696936203145,1.7801621130179863,4.17843589007527,0.6431107832213525
1.7018231506492854,1.6585845808754254,1.2767325960444051,1.710533966348743,1.4311786460473912,4.741050056393949,0.5668564412421423
1.5365741059290068,1.841766031663894,1.5929210990267042,1.8220237333397589,1.5676851158984704,4.911750932175673,1.2846489289401657
1.2938160745716236,1.6457082821553355,1.2718610721846983,1.6003992450664764,1.6680948248862286,3.885640701580731,1.8863286329665367
1.817114817495858,1.0076642639178668,1.6645746744202947,1.1402378726803637,1.606853497040609,4.711388595441734,0.4787444818717027
1.885490477995779,1.2028333102622444,1.1485772066534676,1.8790555165089704,1.92180537734101,3.578055801282184,7.274450049584161
