m,q,h,epsilon,r
1.4049719850497016,3.979123492874845,1.311826993248617,3.2268210053353257,0.0794576339501012
4.980267208884397,4.0626645525201255,4.060576702040839,3.94371846792897,0.2518006773252111
4.806511672426133,1.3497877731592842,4.395798061376882,1.8310642531462775,1.2860806287791609
1.542581130035221,3.0639692841501103,2.7944233259641185,1.619545579837149,0.2779782837079518
1.8570118200501768,2.7262377411900705,4.1039307785004695,4.7414268448716514,1.8416924840007716
4.982394252888284,2.8231299023936742,1.6928459521489605,1.0195146538565796,0.0234195563903197
2.031621565526744,2.613809609298108,2.283367354912955,3.4309102329382584,0.4102233182319743
4.966862618155177,2.727771213764856,3.077179105213305,1.6652865605005158,0.1358146511524251
1.432105835853935,1.9000267732339164,2.404897456272622,1.4872366788552038,0.5295765977488567
1.7853846768937809,1.9004670337559504,3.722143104959924,4.447280445353115,3.0414332730658824
4.924778754760845,2.0512057979443488,4.8987307814983305,2.261216466099505,0.8335933022828298
2.606030001715516,2.606793852211766,2.0624519755110198,1.1703350179805048,0.0894819066415321
2.6048713664637257,3.157883822418924,4.408421388447532,4.391487551757621,1.0458018512040896
3.901551060723296,2.8057273297317358,4.475623968619015,1.6921731916288958,0.3512965621061576
4.739080327981611,2.057598501074421,1.2228364608701052,4.405996492635225,0.1045239211039313
4.376734444955696,1.163634959936481,2.9488073049245305,1.789832738515193,0.8359333352366138
3.873886249011257,4.244647162951135,1.1278168304015028,1.6095698140361727,0.00933699301311
1.1149358770416105,2.8029954993727206,3.444311538821052,2.2716643378435903,0.9792745077610916
2.53998324532007,1.7374491969201822,4.219114259869876,3.914494296964443,2.892765868086959
3.2903353087540896,2.740630718334026,4.0908776414922325,4.192922088863658,0.903771619535892
3.060356778685701,1.0695615477515532,4.467470104795778,4.325240917081944,7.8487431713009315
4.4665248984750185,2.903219866566225,3.0951247226756022,1.379640687312023,0.1117487866111628
1.3495663886086835,3.439868938571961,1.127969146096424,3.1525894538118364,0.0799528484833878
2.124480853391072,3.155239401739873,1.2226763592277514,2.9952082997699674,0.0673880257706064
1.0329741911555337,3.5052648807147126,4.4034001444681055,1.0413184094344268,0.5063826581104386
3.903374291695996,1.8511345370987289,2.387178419765464,1.1413545139919283,0.1547833645930712
4.17328212856338,2.1719919456647485,1.5250553068331207,3.089815807649653,0.1161875888758764
1.5502849822045195,3.3494006731566737,2.3542366276110958,3.834043497698553,0.3889212213913641
2.9254976520731577,3.918556448855062,3.2047337467039445,1.0441582269874692,0.0759885890336333
3.741551486470985,4.971235086394706,1.9489708410255824,1.135831885908896,0.014852328244144
3.6972853847483487,3.29916112562317,1.1483533629780394,2.713936793731785,0.0283081131451474
3.5572357552849665,2.0472665735809548,2.669666026738232,2.406836313562782,0.3662259482505491
1.7080314096060127,1.5079345646821372,1.3406482784289313,3.3580226002989857,0.4946552314614779
1.276240471722669,2.3821536580249663,4.649798522674172,1.4211718233576631,1.350494842470361
2.2343850823463343,2.464791490667775,2.1272197473349777,2.453204298254279,0.2603095857604391
1.822696231576861,4.707132058574279,2.731269713219072,2.8050707491921707,0.1649286346273964
4.851097728416141,3.7617488828510552,3.0387773065260464,3.334754411796357,0.1427881302733605
1.6285437634464657,4.648346579124073,3.048145770106602,1.187765379114793,0.0998287923753727
2.8940908344269025,3.7734333069973975,2.3531755953865594,3.888155224500425,0.1663094313138336
1.8662628615623231,1.4295899187349683,2.114683019659469,3.416339141572383,1.274987399007079
4.707972340670523,1.641051741990092,3.086288611529029,1.3777053192003748,0.3294587781251547
4.132125507701781,3.5167383825543244,1.0962413187185729,2.9688004452782564,0.0222223427144467
2.698929617882235,2.7535796323541044,3.907164311517836,2.1856990630513318,0.5190115273146119
4.527519465634734,4.119055159170655,3.8599199055773368,2.9306256774793584,0.1809303911970581
2.37913523567149,4.641502131135422,1.117925762638515,4.749871634319746,0.0368656327156056
2.309040106008751,4.0554162108603,4.029681041151109,4.258232949602235,0.5795868795867277
4.629066587983683,3.694742846613676,2.681607362758061,4.605862425440869,0.1668359373595258
1.7008264143332767,4.35766189868778,1.2107929273227396,2.786003441792736,0.0402535764170501
4.4156567513740566,1.5363686133320158,4.443328363221272,3.4333299666164554,2.070123856113935
4.560934052557803,1.1175953652191275,1.708356059968878,3.9491126125566174,0.6439964210497695
3.488467796691615,4.404393802765862,3.849228707030519,1.372927119043441,0.0956837172471784
1.1993980864864664,3.9173524446150254,4.351402762568064,2.33219706977231,0.7637044015421325
1.783164944365728,1.21161323129177,1.3130489722849823,3.5086091574063407,0.7355758049401748
4.250766949682394,1.5749043843321973,2.72210042450148,1.6635506275780676,0.3721506287653014
3.881927641671489,3.851106768378695,3.714610778132798,4.220197621187807,0.321951898449304
1.4553898665073928,4.622421912628042,4.624963698244153,2.5522303851048265,0.5588151160485705
2.1422941426539124,1.0312743415245564,3.3297960145784185,2.8935182793307046,4.482126304299372
4.879864667435266,4.660410971903245,4.722266694228774,4.472375387250641,0.2995250761528746
2.337350941020118,4.272071212426935,1.9220081449729256,3.8893608440998055,0.1072106480620778
1.735134018852226,3.584733606427182,1.1160801653159456,1.280052092108514,0.0227625939799708
1.1372337080037336,4.922638776889899,3.987226972532557,1.8257677002279664,0.3352678453297534
2.9962320527464814,1.2539351828032657,3.988633228731999,4.389199493484935,4.7180010383020425
4.044564358490192,3.2329107671775854,3.2538037813208973,4.9935542826296055,0.3980919869016963
3.5011235375246472,1.3093094198913606,3.531715060432434,2.783370448471561,1.8411977431677045
2.6938706181993592,4.882901019067328,2.281541607915888,1.5662131561877723,0.0404040785255582
2.2972665029026254,1.662624365520109,4.814233901848324,3.697199609673206,4.295144092329079
2.9916437802105897,4.649450396703815,3.4646500400018554,1.7226948807181683,0.1017803922022767
4.549520686360484,1.3063305162034484,3.0209083223061577,1.8647821068882935,0.6977205644201917
4.781305560297831,3.119243325263445,2.728864739846532,4.364311819030663,0.2223744623532759
4.700815802647647,4.247973746742506,2.596368835724959,3.1811231683948447,0.0804686110380286
3.3975230821515927,2.3413838228687056,3.0165000273236977,2.664953228249055,0.4144181264873648
4.212116986411694,3.866639881312089,4.712960557830543,3.551608993177969,0.3987447775166083
3.962058886949224,3.3565201054673777,3.825597108544829,4.339813890826957,0.4529187103177365
3.9080004536704975,3.9615452045192496,4.887407716469733,2.627061610801082,0.3256819490570076
3.5703763018936243,2.6729964278079503,1.1278162309196942,2.670799695710248,0.0423894106261325
2.658792703534453,1.0189355016566295,2.176275970032727,4.661968504782905,2.5460652491383984
3.5257571959473664,3.9516237925094018,2.225562807680572,2.1704341126958684,0.0621545404473037
1.7118152589668427,2.9767581622615067,1.9629911999242649,2.690053418582072,0.2175222752585773
1.5849011019971422,4.151574416459642,3.811025687349749,4.231995505982101,0.7162279351396648
2.085585351707535,1.8546384986628848,2.674159163958141,1.9936693929856,0.6326030258587749
2.038706661428067,1.0978632546600309,1.018766347585927,1.6615426158031044,0.2233878520799492
4.927389274547648,4.299919166388641,4.278048707405515,3.429390597919685,0.2192911339389286
3.716320620116856,2.02766864113024,3.642368328359816,3.7760509051675792,1.043634783454885
2.2569202640866184,2.860552199972134,2.638711018766693,1.4631466574244354,0.1755923849228596
3.478248035665196,3.109917628184004,3.694668272522346,1.5898044203312494,0.2053460763781022
2.734883003172889,4.280919543129,3.619998719565914,2.256913905691721,0.1878317782315654
3.6098886886041552,3.0205115340459616,2.142073535342453,4.856983654338166,0.215392567463907
4.597268374999736,1.007834193900349,4.630171441779973,2.01065636124266,2.938353807414069
3.500490494749364,1.1504893828899374,3.829142510936293,4.735557788566673,4.770129779107094
2.390604376532325,2.8543020246809854,4.377249530271502,4.616210653427553,1.4455422658374857
3.57238402197194,3.5336779454473914,2.6741758039539105,4.534142957838073,0.2313732654746781
2.5625389362982447,4.345332947671974,3.4980397768766407,4.424513211156762,0.3561627703188976
4.672245372843078,4.69108992190779,3.571715227980804,2.6022697902045437,0.1027739242826348
4.1563406578964095,3.6868429627769856,1.2222425492456397,1.3053298951977843,0.0109866374627545
2.541453175584598,2.398481996017759,3.051289931226861,4.400328652997493,0.8919636486590433
3.944176249375941,4.498055918162543,2.6618521177862564,1.3603570764303594,0.0384472145993034
3.621435651965506,2.928849218329894,4.072174363287951,3.485411155316042,0.5922186419531698
2.309006787212635,4.001336304603294,3.818538124586492,3.859031967349905,0.4844929332940285
2.5097017886450903,1.2391523932114712,2.306526956749825,4.793557661269401,2.106461821900259
1.3847162975152862,2.240157491492433,3.4745674180114925,4.282325901448978,2.368172976891146
3.8275883169026974,2.078448290980701,3.462531701030674,2.2337600012793293,0.5155496363875354
3.383531689303614,4.847112842728942,1.6557909613729764,4.3676727220616645,0.0479484664636546
3.4910443502201547,3.879786544965036,2.273006817534992,1.6757648252480086,0.0524437384630269
1.049472724123124,4.071840853693454,2.086459121315966,1.3520342451453806,0.1076725089821478
3.754719524678698,2.5103199879275957,2.274508782083905,1.003100058618159,0.0698126220884456
2.156314621423795,1.2494256991198056,2.237337047898828,4.453430128580839,2.1080193913314265
2.968389848012963,1.9955597515242356,3.22017000628402,4.077729114721707,1.1386118271170915
4.16716850309531,3.628568604322029,4.516043119245567,3.0111086050795426,0.3562714063295032
1.4137681372944138,2.7409377354891777,4.354941996123161,1.6108700934325435,0.9155854161110152
2.828116520927222,3.262031374652953,4.779085726979265,3.028004592921984,0.7315141516883323
2.6781877703591377,2.250252861384039,4.824326013748551,4.174093620071576,2.280247257235621
4.954615381178296,3.3017099015136413,4.901069506718983,2.825947287367271,0.400044345827595
4.018189456205501,3.7407020589915208,1.788958868699361,1.5821948978432343,0.0286664669499942
2.6656842262315568,3.1347072166841565,1.8537887475749,4.407171050119708,0.1840466206756975
4.95153940181613,1.953240792177228,1.1302003812708217,2.5804668675208458,0.0555402081245748
4.733566662200724,3.1466008559907266,2.1639230307622634,4.673745042630744,0.1486370073182358
4.988126002744995,4.698543704467958,4.657918796081383,4.285374275722839,0.2687563624148589
1.0908085902685325,1.5630690982038011,3.4321748284613807,2.0490102987049945,2.882890642684902
2.1418583755922898,3.514004248422857,4.616333042859679,4.802522040467846,1.2317382981135283
1.5136229234073912,1.433499647498925,3.360034649638576,4.3158462347784505,4.986441463101559
1.5670876003377492,2.110764893776415,4.723716368074971,1.5081201403981206,1.5341954620119371
4.295108553004103,2.26932336005842,4.400821015339485,3.947260310973053,1.100136046854652
4.721446378175841,4.26573889430718,3.4944093246559285,3.0846909949756567,0.139555110457854
4.0144418310206245,1.615322693989799,1.8572990653961876,1.655173150568035,0.1735055941681815
3.031883670224287,2.8342320099114184,4.161549827006919,1.0056196498934575,0.2276201707275676
2.572540449514394,2.937543233626801,4.288267691525949,1.725291637477893,0.4549311493952539
2.4939005970183272,4.575995301703353,4.962862144493844,3.53329620940897,0.5304498359192568
4.0663171824760855,4.687916679279178,1.5288161451181803,2.147821976519016,0.0178812514374897
3.128104622484258,3.863041739722714,3.63579029216113,4.984825028218159,0.4493219408393388
2.822799584816011,4.773516519777783,3.4441668637424634,3.6071164645390392,0.2117491889937516
4.6302361365389455,4.425829797434954,4.433365749075358,3.011479826444115,0.2077325977375818
4.006804547558449,3.496076818476374,4.77346602232774,2.756228703751366,0.4081999604037599
4.426652657267523,4.395735336699383,3.589059674631342,4.950112066337006,0.2372946785650378
4.181196007334807,4.844309044709863,1.8296579330427891,1.666354126868061,0.018096434908277
1.8656109012122468,4.398753510092165,1.9033202888201348,3.042989517689628,0.0972062108013735
2.8515761589366484,2.865826374485363,4.036828116582569,1.2182840864088793,0.2698326442401316
3.797873695639147,4.822291257526274,2.3493305264453053,3.1287477406380333,0.0622388454260115
1.8585961179807464,4.5214323524521305,1.108495816893961,2.7344807884035984,0.0281485494814044
4.957420195215269,2.750878731048493,4.610334412662074,3.5231873701769465,0.635407156140298
3.042665770388141,3.9037091146323375,4.142427107119103,4.873503370410244,0.5741058892812211
3.842445385622174,4.137512521582632,3.5749570376122275,4.931361805058085,0.3049806619883247
2.5620970281251703,3.090001889393239,1.238030743157697,1.2641747173729931,0.0252119840576533
3.7969461524576222,1.701541777848338,4.746019684371856,1.3385265727171929,0.8730045822958294
1.3422623025084066,3.463524683711565,1.8981381148315613,2.488000883522219,0.1772075862475969
4.616692672529542,3.840072467497052,3.67070895134786,1.7138840827955946,0.1079746162082883
2.696259869614182,3.635400346539409,2.5388405549319306,1.9805770266815583,0.1140371834131454
1.9893332286800365,1.723905569281062,3.257303491591023,2.6843854804286384,1.5334759730801988
4.157122456902824,4.807577636450601,2.1791706433413536,3.6589214562779846,0.0575625816004619
3.92511194849374,2.460562482756203,2.8699991995519074,3.375120088963892,0.372376327906418
2.521384390244497,4.648408711490193,3.101173340356872,1.922304441724887,0.1080131689366667
1.8805079258225168,3.234796665431116,4.078433380633911,1.639415638122482,0.4411200565568284
1.7815304372509693,4.005575340541402,3.7247605994421735,3.836900096950251,0.5927946725300941
2.554038687988325,4.366454386294373,3.0024479425072443,4.356818896605989,0.2567351190746513
4.302249191117307,4.3332779845781015,4.632368360639012,3.3804625782155795,0.2858273421688624
2.5109067564813383,3.682514432912295,2.659360699053616,3.563879439671213,0.2356178145638033
4.802031737884937,4.822728386486261,2.4810569535238325,2.060102043698706,0.0361411273136233
2.709246871298501,1.2859569387962102,2.805232956133545,3.011706613708655,1.683833795893159
1.2769119787631746,4.4297787305180725,2.193814052592187,4.428840584316779,0.2707788723840004
2.166141731350556,1.4063109784973178,2.0861851757718206,4.063881256120144,1.314156972131274
4.710734802772936,2.214410898987879,2.639132630813025,3.604340868621917,0.3459340728428292
1.3134053147557263,3.115566533218279,4.283206500152003,3.605493345524098,1.6515054909170748
2.2829378448835724,2.000871106701523,3.607499998244898,4.777390580846119,2.1653157855857645
1.593674431798636,3.383690056042461,1.56055000295814,4.466451488269524,0.1897524408487519
4.0941672223968855,4.936361998701944,4.308922583371901,2.903607366337928,0.1720068813806638
3.947318690228641,2.5151417238239144,1.821524036853238,3.43265523759886,0.145185422468458
2.185451020766584,1.5835700767135026,2.622530551495857,2.192042109227393,0.8756377602017816
2.510433971155785,2.59436313509137,4.930438327916415,2.0856134563088573,0.9550908334864792
1.33622650671025,1.7820735156345804,1.5865854420753855,2.5339764950599544,0.4784629624912492
4.709855771999035,1.3695369179826686,3.5035508450263486,3.5279133203744104,1.5603778859327335
4.6265573218544045,2.667877002381638,4.753150181791296,3.7358424792535936,0.8158535404125719
1.7545738786944276,2.317349775670668,3.2000045200982568,2.031191221881368,0.7026633177756438
4.464758762509812,4.002412383835837,3.472074285460888,3.9097080739717818,0.2097639293338688
3.6846919668007696,1.1724329890261282,3.4751215533488278,1.541470239268047,1.1698980701783777
4.067106061634968,2.34513565279992,2.071798500797978,1.775399002495976,0.108447536556105
4.276610442344365,3.7306908317497327,1.9114821801577864,4.412599664861267,0.0862197879686499
4.51317029984016,1.1780064505516576,4.906039407504315,1.006313088970396,1.2310289175407358
1.6071399545281868,2.2678334773888014,1.7612742686607017,3.323637844146652,0.3970468741267909
4.760540440674221,4.767289695469756,2.0555004413139017,1.3326307820606056,0.0165651651715187
3.513841547964435,2.7091519786610703,3.8754278341932378,3.8535295871985182,0.7143305464885696
4.327013684860489,3.880505306534237,1.7740251347144915,4.416375952667515,0.0679001711740932
4.646811092369779,1.7371700701771826,1.235848163033788,3.737561810679164,0.1295773368332789
3.076846574926043,1.3193918381916765,2.9657187772975484,3.7136219611793018,1.94112867494136
2.6889125766378243,3.9357566317391983,2.3045803357087515,3.170586308668266,0.1286886534715852
2.96080786302255,2.5474263156231323,3.5834776538988904,2.396804517532848,0.5098925374772807
4.791226054697413,1.0920866856221996,1.7883548542408905,2.0903126061157544,0.372398459913837
1.9909173922169687,2.781531237225112,4.205672168887073,1.3389654257016823,0.4894058989578079
1.4657083194161866,2.408722498057657,3.025106242276362,2.276591462689254,0.7798218554362724
2.2734498846906543,4.949049428115837,4.628122823062416,4.552914853528925,0.5574686378120964
3.908248358882686,3.435072537209568,4.693536723598058,1.8592046925165668,0.2826986898674287
4.740198725045955,3.955217757765134,4.642299429740932,3.87420395964941,0.3583946840312382
1.870759822167972,3.663245481043096,4.087263934103136,1.5653302751281806,0.3315670759563622
2.079060230674344,4.584862412011008,2.819911703095502,1.8147587650200732,0.1051042709214497
1.6492864737774298,1.9474464419233055,3.7712811121816103,1.8336840409779531,1.3271661675139723
1.4849365847856857,2.3457046986146106,1.5877030419145963,4.3533024233264594,0.4275165549919595
2.481558975555663,3.7141410977262974,3.2461200366399754,3.819216923811387,0.3742072580016196
4.119936651573315,3.017046065129275,2.7530578892767816,1.7200579806942544,0.1106546019535138
3.4862161809063714,1.578195855334284,3.477804596620376,1.800150297312641,0.7981658399798093
4.873619208996412,2.6071134983842508,1.955873163681992,1.3535995533514416,0.0497565472212635
4.587458575916842,2.431163726458732,4.89730829725775,4.37928180067747,1.2330121008334878
1.4155963284195576,4.931182842507349,1.1985686904130717,4.2315559681474975,0.0562126985472671
3.260876134613826,4.444971667587224,4.556615330144615,2.10843328002582,0.2162830211037869
4.272548718309526,3.3680353520406388,2.2617147991011555,3.246175136191206,0.1090579795678451
1.938332563164712,2.715105106208688,1.1938743097229394,1.4977898367897748,0.0475572392949498
3.803637659725865,2.1839366093072714,4.755700859827199,4.686069090192408,1.8595534985845328
1.7031064412914358,3.3561479713090714,2.505219982961719,1.1322262861621537,0.1179101257966087
2.2529726448454275,4.922341790852824,3.84417440707786,4.738899643830965,0.408351686627465
3.84381733286368,4.335719298710462,1.2461307518280758,4.647704374385953,0.0317929476415997
1.955361852683664,2.615851496994736,2.7804734617140894,4.068777195932155,0.7483387529787041
2.860216768568658,3.75159801554617,1.4876563047959763,2.9999660503535743,0.0524976832569551
4.590482529467368,3.4842993365249177,2.434473285449203,2.9602458770020474,0.1002071437205639
3.486531494935974,3.206399931188989,2.263112243152081,3.9843263352036407,0.1812125383276388
4.298103837528569,4.798752958968666,4.157784173840886,4.209652312522732,0.2340380922939906
4.767057639885982,1.8459826526485408,3.929403823536548,3.3970291125205896,1.0277727263628402
1.2937925151410383,3.13171927474162,3.5156473766820517,1.524314662957638,0.4726123721407269
3.780486300352453,2.5875654893156086,3.319364097891301,4.983269529771815,0.6904685795394866
1.6689133773291265,4.795244534810873,1.2234141585569338,1.311323208256073,0.016279893727266
3.820204528147532,2.30525204529571,4.848938562724259,2.5024805784164883,0.9225517965990336
3.157635453925896,1.0139610533954375,4.36009442477024,3.680930432687416,6.861119584650834
1.5699098236350242,2.829033600463814,1.6249948419073292,3.889814975582512,0.2602148795017642
3.742168897533946,3.392251425435955,2.009465770688549,2.93617225703805,0.0876381964892905
3.0964360410156657,2.920207916623619,3.3032220474533167,1.0393677565746904,0.1367115611447021
4.003434572833536,3.208637459350164,4.290333413310233,4.449391701193726,0.6324975113097605
1.5134913128230547,2.029674416849689,2.798580792460951,3.811176147228415,1.523884877837575
2.146620495385893,3.6277336241288496,3.1317416758964605,3.498938695276556,0.3866626934261803
4.678221193763402,1.1738297477106157,3.538986519904148,2.3560711760940003,1.457153740319125
1.0278975813975326,1.2639732012706737,1.5587309512623486,2.2248120506001383,1.0477560984922891
2.219154802184278,2.7677000124894247,1.1801251791866698,2.738858977010961,0.0714250119503589
2.215913729813662,3.7976043315091896,2.862137983121903,1.8600553093073189,0.151769618846817
1.090417873624257,3.322147119847385,3.2402565737361457,4.631787257163728,1.2862543242537037
3.3202100736848075,2.98765811273542,4.973679322978658,4.173682641120792,1.1089137089154537
1.8974208280284013,4.817544253524742,2.259822220616956,2.5819062959493104,0.0953068386770188
3.145845986238392,3.433430435249897,4.802583524437497,1.4829587788977974,0.2935858351947963
1.4519300986291863,4.159954376611147,3.4010456708095718,3.6625401804099904,0.5367037248385228
2.6227414820857,3.654283573878233,1.562648157471996,4.301646766571326,0.0954656873975384
2.275884825974947,2.575495758211349,2.5272656936951567,1.1238719959496657,0.1513550176867686
4.73373115507448,3.081207111426606,2.4992007074911102,4.327681117593537,0.1914530449133764
2.033066362994933,1.0728597888493343,2.3060509393014708,4.260365457939231,3.0817491417423444
3.164734430140316,1.4488111121112688,1.6780698676239505,3.6440799918745777,0.4916967057032236
1.0036546043464507,3.066832288532603,1.8102603478717156,4.749079209686732,0.5247800089730686
3.682572786417503,3.809265113749308,3.772696058781679,4.318652685751186,0.3661578122371499
3.585275167069718,4.214189575036993,1.450496788219675,3.661902084663501,0.0385158749466434
3.602854805208587,4.812783335124891,1.3671377956762063,3.0022339841797163,0.0214032567784795
2.210650133692935,4.292785300400584,3.0923288473060966,2.590277386610299,0.193539401587927
3.9744643708268494,1.1510059380252915,4.587068518837875,1.286081354321683,1.6358944822463812
2.961734118473154,4.036543468269398,2.2534240882988685,3.224044633189186,0.1079870561843524
1.6598099176284196,4.737927356981935,4.170649772627504,4.245369521167698,0.6308671559443558
2.584911616188403,1.6292208265048167,3.3032203094102126,3.734243873041871,1.8902632030584616
2.855992203015141,3.1746317988766126,3.8954044443631695,4.765629754061628,0.7997086529070847
1.9014293686990773,1.1074720290475095,2.414004929931029,4.860068097076072,3.8656546915769354
2.8174065978651845,2.7039384521290177,4.272261493752888,3.128780827709091,0.8824656139540612
4.333395770256859,3.738761291371303,1.296936880887765,2.175877087496927,0.0192326149473807
3.797702679815656,1.2441527361264262,2.172573866516025,4.168258413380634,1.0653333092200978
3.06289034936296,2.7426716992547675,4.6295819251106405,3.702163440544552,1.096251404471802
3.8908382074457153,3.346742466269636,4.801301412151305,1.6665423081568616,0.2806058049944762
4.548259832208409,2.602080510876488,4.234367764230361,3.779857059128632,0.7005125602306793
3.800247477287109,3.957215368770888,1.7368076190950128,2.932062222474545,0.0473080979573345
3.601716509109227,3.8057622233927,4.71367345521619,4.74500720401668,0.6432994218227033
3.961237969650628,4.235358814883423,3.625804382099966,4.528663625813915,0.266696661153243
3.861377457190253,3.26207338951805,1.345916163910521,1.480294174390917,0.0207732507398067
1.210369841308927,4.781426357589988,1.0952991482681158,1.771824063649882,0.0244513693809319
1.4417318267131414,1.7687270391190275,3.857359559222557,2.338823416466385,2.4559622708696414
2.888824281200129,2.722804273095125,1.1967719153831702,3.801747724571516,0.0809286372353968
3.404521753223756,4.20118146657606,1.557834112182091,3.468122728024622,0.0445849217237027
3.622421906064859,2.695525898316522,3.293262690809519,4.023586642663211,0.5277523599367376
4.048634961796445,1.5064872371959144,4.924940993740535,2.314425484425076,1.9447145276772697
2.2266981043970864,2.829988570476944,2.140641335723537,2.7932486652705246,0.2284635072235443
3.978722589461196,3.686735232053125,1.46329748293183,1.110245032216952,0.0139928654713641
3.6369581159916016,1.68389828720803,3.179713301507341,4.132963863545244,1.2897859822548845
1.730870821900908,3.419781939890249,1.7950676951321047,2.7970149254977525,0.1417245503772372
3.891746673442593,1.8471345692432388,2.004102132474307,1.003133517890198,0.0965843884012182
1.5919875878992311,3.332174956637935,3.846598208689009,2.933638090348145,0.781654880155236
3.8672972575591302,2.1853995576268024,1.0247265787915052,2.3432189729149107,0.0424042852518753
3.9223983734152217,2.356024819411958,2.4189250741681514,2.4745255954391943,0.2116778851336877
1.0426462724618355,2.0623054706013666,2.6626498608876266,2.2136380070866664,1.1265276826361108
1.1278887203785772,1.2778241348151766,1.289300369515627,1.666594377039926,0.4788283184661584
2.720370440239152,4.125777131391917,3.4097207985326907,3.526342127871402,0.2818205346577696
1.4671814702051127,3.477856880588567,3.895422344255855,4.729596533849579,1.2872890582991747
3.4885419137056624,1.281872956145671,4.155028527036274,2.468204254087052,2.3661666437202324
3.0065285282857244,1.6747293129308458,1.0177474668530233,2.6525244975241127,0.1037134349501334
4.062505613236082,3.0513814335374154,2.3607958410630627,2.9196967318326337,0.136936038895073
2.4962092419908903,3.490820429627272,3.426839241642237,4.851859847933178,0.596224520223707
1.7570854262767923,2.053089328402749,1.2874103059210422,4.590264846972341,0.3269740346510933
1.6229907243753532,4.857558646969084,1.4893440270779306,2.9948104151258588,0.0552150379567156
4.607973813759028,1.625365766319522,3.5323357196282776,4.727083466340441,1.5422512288409316
3.4056459437805664,2.312475418943583,4.665126020986923,1.1978895148391715,0.4556589497890536
1.4374653007443516,4.516663044351933,2.851157298578526,1.581862543092992,0.1395816961864991
4.411274455346737,2.497721033800487,2.1034085006583148,2.907664221867736,0.1487954626409743
3.544327307674326,3.389314680883171,4.62567257787192,3.141799817520282,0.5255581899035696
2.925677655871502,4.913240971586744,4.296254470936825,4.284496480404474,0.3564243017268498
3.379146786491615,4.484040673066032,4.031104321347048,4.684192010282222,0.3566044408324411
2.4795096167403066,1.0513014453055338,4.4361225260128005,3.0873141888845743,7.056960750627857
1.842505444562272,4.899076453109698,2.9878763432255155,1.9331175227021784,0.1242213974227928
2.7032293487010857,3.868467513854702,2.757259128957691,4.684813848080018,0.2802443273918385
3.918437714091799,2.278483636287733,4.870245545643412,3.2096874760662764,1.191268930285078
4.544633237933876,3.601619589616589,1.3503125316332252,1.9380659973601848,0.0190806324411665
4.787683453235761,3.0030581641852323,3.688336999861067,2.9261267517036087,0.2934617724931754
1.2706454474769,3.857774242924529,1.3514933033826315,4.618318706151227,0.1419919816939624
1.127661810319692,4.698256742934346,4.157877260163799,2.239265962280093,0.4950473859006118
1.368035883247699,3.9220416219199663,1.789232791075832,2.8903220207605385,0.1399613656118959
2.2245172480414217,3.6474511103793104,3.7401549962117664,4.533769510984015,0.682140804459707
3.6718729098282976,2.875645044237566,2.031358237572515,3.868352344665533,0.1673366206880084
4.79688978512017,3.6587767332851744,4.758082778429001,4.400044129672056,0.4937869281498159
2.8734564353340435,3.0283451926318805,4.052859522246868,4.76039194808088,0.944496968350382
2.805621200191349,4.126345704911159,2.8882606549637155,4.610964253029435,0.2563034167459467
3.4227389496288447,4.9928638914333,1.3414587033070935,4.935731600276316,0.0331347002649464
2.03406389908825,2.7536824590119933,3.741823512741432,3.7482643693915167,1.0830652780580432
3.448361739429376,3.841668173093336,1.0381000622368264,1.0772728432007876,0.0072610889380461
2.6675816067196734,1.739593011322116,2.598657938716352,4.64716157044516,1.2374370379739204
2.015067292059372,1.5287256455216145,1.4353731111077614,1.261176550804548,0.1756333442946422
1.7605761928610657,3.7658978098294407,3.0583587370305527,2.218715141366318,0.2645675885498761
1.598245989384496,4.048964782570889,3.660540875771607,4.089018497720245,0.6656226658006603
3.2881112429094586,3.610190533228357,3.154400211922999,3.921435118307227,0.2898157606466618
2.5136497173326573,1.8760745690211271,3.1262239864261687,3.0087089808326506,1.057950969849428
1.8630168493236887,1.8113214305484584,2.858046722030371,1.4267842550205558,0.6069309017646808
4.65411436947847,2.433347758727947,4.557298435043281,1.9324814423839785,0.4635909899059356
4.177476251554952,3.757989842117472,3.391447869142159,1.4234225905231908,0.0883342405478814
1.258830902094525,3.5432146520516654,2.886193840694228,1.7359151304048548,0.2912509059909812
1.4167841686780285,1.0771353852837704,2.019990961329354,3.608578882435323,2.8512867836391083
4.762025809395311,3.822401668216632,4.2712413986241184,3.749153089410349,0.312915551352334
3.743409841275018,4.295402677855149,3.7281576139911783,3.035606135088814,0.1944504414748805
1.119327174401016,2.408728858777137,1.518951847281082,2.7791777485092544,0.3142835027182112
2.3255104397454924,2.859164576521029,1.81144918383798,1.880118808449668,0.1032978136556408
2.517514809306873,2.152021404465352,2.495841535680136,2.7843038575027204,0.4735169887011368
2.24188318707515,4.667999514383803,1.1161179312537564,1.1998885601185143,0.0097394992064742
3.24944192595052,4.3170997572918015,1.0813010785604686,1.6668480226677298,0.0102434548080287
3.7503371734071846,4.533262548907596,3.840614321351748,3.06024579132844,0.186429987815584
4.210121730899424,4.276524606927607,3.793797235258988,3.7056940580334463,0.2204912279502942
2.276151030738576,2.160965948642691,1.377571039937246,2.6830593726031955,0.1524795129699976
4.428751012374574,3.0564231962929886,3.2415886528617266,4.205904877996013,0.3400299266873846
