omega,T,h,kb,c,L_rad
3.226842175662452,1.9388393027087831,4.179270505650157,3.331576976698348,2.4792961726798466,0.9346313241108076
2.5662976050317594,1.430879675500813,3.961353964998506,3.7715863235159928,3.6402555205340232,0.2330504100792323
4.369684619846881,2.6281452229946995,2.3188285204705226,2.120124215667091,1.6150215813353372,3.563633575775824
3.0637975223844287,4.045369602847097,3.2298436282765013,4.162569639387645,1.0174029360725108,14.760004156565657
4.949766451141059,1.1213051896410176,1.1964203900606476,4.756499970797284,4.812898033449539,0.5225516263926494
4.072003284765799,3.0732635624341995,4.611188964189815,3.418558101146424,3.4013410145935854,1.318953068918767
1.000332740137654,3.621698268328792,1.404924617398386,3.1393327715109525,2.9705653547475497,0.1293545474960277
4.800128720250047,3.8947188516423834,2.258638247105776,2.0184770882445613,4.400828237405477,0.8474293105868452
1.9071688898030603,3.965495001590364,3.384568087625325,2.1053037284389227,1.185031261228771,2.0589035955815
3.870434849100707,4.591890096576577,4.892381451035515,3.215251602971518,2.776941774081968,2.6194736094734914
2.424407439364596,3.9538886808703895,1.4607771337347804,2.724276547841752,4.709628022940414,0.2817094778259802
1.0055890495050472,1.9967411868291136,3.924628330131523,3.720320038716433,1.106384277425346,0.595855911739381
1.9951966048662892,3.0431154317948104,4.840785004085288,3.243384630518876,2.846186747696512,0.4541549472292427
4.103548936660056,3.7238849122205337,1.493651379042328,3.162355918707798,2.0211304749774195,4.717651922739222
1.3987550186779107,2.943152016160216,1.5934997452621626,2.459269782736621,2.869706589555774,0.1699970343460777
2.037152741293249,2.5004592832972805,2.1431981025799045,1.4290052649712537,1.848668592799021,0.3982632105696717
4.250074397098989,2.408850489213914,1.48346179591543,4.195312773613844,2.628046324085311,2.547193123194352
4.860732864789524,2.8922673617764985,3.124489258255424,2.5718467097705746,1.0041323350348144,14.94631560433049
1.3885328486906203,3.7496215964127737,2.136912718996236,2.6292866251766696,2.763561804198505,0.246182205850594
3.139971616949361,3.344611247090985,3.5483748998004847,1.4177603420176936,4.631706737215898,0.1820898252628353
3.2062400149541377,3.5067695435668766,2.512972163455418,3.93492160268727,4.374071102001902,0.7168494825091318
2.9395703805253315,2.029464715346588,2.9369821372439797,4.947642412021876,3.126774922487165,0.8390743782746023
4.223512529848101,2.180781053151386,2.6780722478925445,1.0184455848532954,1.2614062077526298,1.6370466882597563
1.1904757430858015,4.7163249077728775,4.176839634207311,3.733832313827657,2.0868061585272653,0.5677283617302945
3.262309959564589,1.981594210834365,4.411413539904064,4.319411768631891,2.1450297901685103,1.7495245742032717
2.90682283536683,2.1815209991484283,2.1709760940522256,4.647761816332432,3.887703779203084,0.5463444592934842
1.7255660041077152,2.6356080404529485,1.9301115653831011,4.497300046737815,3.0258567741787363,0.3819023707370161
1.5850619312547791,3.337347030001049,2.2512260884710944,4.859035982263595,2.7077776266985705,0.5532115201614948
3.018905971085329,1.952096336539056,3.359897740076157,4.179953314318661,1.4853897608532,3.0883170614450983
4.848523811344967,4.90815024259931,2.9497147315027705,4.977573079070007,4.365898961655683,2.912854981421876
2.494011373906638,3.0387019018646115,1.3227445783988232,2.9155506143137258,2.5229169372620595,0.8514663252573526
3.9357424424741128,1.41893251090824,1.5151693747953754,4.839748473288392,4.569341258965338,0.4813650357420558
4.99108806943471,3.5668526161641845,3.668980321013159,4.896970411882553,2.4774792896734508,6.600042930669716
3.9490842670962154,4.857806891183351,2.5223475957352908,2.828940305606752,2.770368278867099,2.669261067485854
4.057233239198064,3.270170679275379,4.177861624988401,1.2447132281716566,3.7257128869969462,0.3447799852275474
4.705002918913579,1.9884330275699784,4.293448378288135,2.566491858862196,4.339764986896441,0.4362937285901775
2.51295907466086,4.351498555938283,3.5110834077008586,1.719642655740531,4.000150682695487,0.2720249337799867
3.658426042074285,1.521386274891407,1.9575737556209865,3.917944743091733,4.928720597750571,0.3019490821911584
2.1639506205546484,2.000540586245424,1.4943513622448226,2.594067920039028,3.4974652973358094,0.1914713605999738
2.293328866070116,2.6943362164690225,4.974033177946698,3.1061190344451743,2.490859751850992,0.6436453809163084
1.4240683091888942,1.6783357286622065,4.083511298990977,3.234282316279739,1.3690911130360477,0.5457630489211983
3.998956581868408,4.359528029224895,1.1888216367082176,2.0258602637358845,4.379880304601877,0.7144667969336289
4.038632266432775,2.691990461122329,1.5032798939187852,1.51573121098486,4.432447343085181,0.3041869990093896
4.05176033866073,3.535735274692038,4.700088641079094,2.5638038532828755,1.975238686214038,3.2545294197045145
3.001207266685249,3.184148302083102,4.4924566752898,2.477322453943829,2.1360349267334104,1.3729081697452576
4.616264985583292,4.218146206730332,4.343907109971035,4.995992246475911,2.9463136104105594,4.854750068127581
2.562720123740688,2.1975102904537547,2.5500854226819385,1.9211609960457203,2.782901002440277,0.3198940959949158
3.1483119475480867,1.173268656364148,3.648925006001356,4.269896640305567,1.6424837853422645,1.5452908929566485
2.163944929052555,4.288076909713257,1.9096273163641635,3.5428301448354627,3.0140482775116944,0.7763733528939165
4.734512833352725,1.7580316879231417,3.158445539245653,2.341239783294758,2.2446854589135654,1.370311509593948
4.311421824563018,3.470501492553466,2.287504559351369,2.0081249805433607,1.9555267362940645,3.060355411115839
2.6957507756443606,4.367902564430481,4.329352010149635,2.7285907735560126,1.426940227748971,3.982697410329788
1.9231706617251756,3.222800213125535,4.6818334347393264,4.537926065368675,3.4900905818662173,0.428254796800055
4.659591163797151,1.2873020389103615,2.295793328530223,4.440226836750173,3.5318963846516587,0.8653292494256686
1.760360277609581,3.742276288328641,1.4112984652766474,2.5012003239842886,4.301697874244283,0.1554900546945002
2.098934760241176,4.372191305996566,1.6290605589349028,4.425637727499551,3.281766276997455,0.790744963634349
3.963490509413888,3.786187009609069,3.2700463972770804,2.980573469273228,2.007055015134454,4.063896886236489
1.2391677395511755,1.9095453889776723,4.932345591102753,1.913869833114321,3.264974814647639,0.0465546983652101
4.650247023932202,2.6864445936431958,1.6618567262644852,4.153458807350473,1.3546355425684036,12.601987757199897
2.068407790700441,4.390768620029298,1.4777709940387869,2.639849618573087,3.5748381770227047,0.3849762209157228
2.84269654350895,3.28008306263731,1.147551359712044,4.069758364796088,1.449365400674572,5.102536340532067
1.9818725623210027,2.5639808309147374,1.8318328394948868,4.681920992929841,1.194975048131531,3.265720532675754
4.089473663540474,3.478746530607022,3.084168915045698,1.7883880536572423,3.010742248350783,0.9854308020877064
2.718473386595172,1.7458956155051184,2.7835865655178536,3.2612086477687496,1.9179245528793367,1.0407436600531867
1.921261233719321,2.748281081148416,4.025092622619324,2.0470593809446243,2.3279361069501427,0.3473371241148452
1.0331367959293072,4.166105338361687,3.810854651841466,2.6291702033937194,4.124666486851528,0.0676558821138889
1.0376222943628943,1.5230506472653689,1.9485842967326272,3.6001391745428752,3.785769480376444,0.0405226663492129
2.9131053649292844,3.046580728092549,2.382632054069827,4.6712879244308,4.091288828226814,0.7030355633943741
4.397068260445384,4.185122397782647,3.922875783008502,3.050881363035612,2.569953158808939,3.3945730418257662
1.5387381289874078,4.667844538373629,2.531026869787177,2.036128706927943,3.088865193269724,0.2312675818119389
2.8430194662946016,1.5963489915758071,2.2381663634395355,2.5213842688719925,2.638872793839585,0.4163022992518422
2.2941669169656533,1.798235558615827,2.7152556019195986,4.39383447395749,3.752197960607737,0.2808905449454346
4.556449675164657,1.8892477676271788,4.62795655494549,3.904777953566128,1.439437029181387,5.9146136332522845
2.6100485966433,3.402795053345768,4.786767135686331,4.86244065803027,4.607550104802399,0.5062791285248092
3.413609670845396,3.303155867856852,2.629446719001262,2.2082601561950086,2.376285246826622,1.38066536211744
4.792523620558402,3.954090186733602,1.3712404867304762,4.681554856634032,2.937714138894493,4.851984986001639
3.797551765513303,3.6456213073395634,2.5889908905355066,1.442252556427056,4.805016303865763,0.2856965359710322
3.1424243609836195,1.82540147030983,4.643608331447858,3.804015879282943,4.568727641742518,0.2802795739922635
4.173586530051199,3.4596448989258066,3.1020715871205677,4.095696688943542,1.7496489338996717,7.589559689979327
1.5594395422919285,2.955840651555018,4.021755585941154,2.0884971173502183,2.5075683097572194,0.2228756639993983
4.988487682698718,1.5733533320815796,1.625726926429791,2.6185274874340294,4.449690575775294,0.4467412271855487
2.390722007705524,3.157484627251855,1.4458467239066377,4.247612631580234,4.495537958962332,0.3764814734006218
3.533263214239733,3.331132590485674,2.1820295557922726,4.640018898465109,2.0238460484548373,4.586236308328575
3.0035780609754954,3.889250737719337,2.1383669194393824,2.373432777940348,1.8330032966396608,2.3747946257136854
1.3253478442501918,2.937455530208127,3.398290425006884,1.6941216026796917,1.9612014031691003,0.214080635802638
1.2815123449552628,4.060234350113438,2.7779769495456703,1.8886607046849135,2.778531620822374,0.1592491471433461
4.558514617497211,2.658832292367771,2.617623012308243,2.35469636752126,2.424878274868074,1.91893596499561
2.133979698017278,3.343364786829792,1.66173000950294,1.1681628050557131,2.364843622119443,0.2995065858034305
4.28508744390286,4.389768730821868,4.623070591646679,3.514472305965267,3.205643039017824,2.5174338245926573
4.958062674752469,3.4502985888745705,1.835159317868648,3.126383296807121,1.806821153333428,7.689803496430904
4.948812460453494,2.524824513570031,4.431999477717621,3.9162013158835447,1.7760139634300565,6.486207826099453
2.4912527242696814,1.4489630154828437,2.410485879286937,1.751907854645875,4.434878073384109,0.066837657341698
4.552440309158355,2.795250798430052,3.968454180337909,3.941065385077068,4.096346776028387,1.2064820614250236
4.534669237605682,4.327939324702433,1.6543100353210485,2.393754219794816,1.2731182262822602,12.564618322960378
1.8572287376732923,4.921296253284307,1.088440935589659,3.7628630827662666,4.447376022325753,0.3243718483617419
1.9876532651710188,2.2860398302716387,3.238829958360525,2.5511422964161734,4.25587969557993,0.1178999954079326
1.6412784475481397,4.364458054079764,3.946070101048575,2.1095185847306848,3.6828583363782457,0.1750936371117147
2.728835199958186,2.3281725571061096,1.046874797360667,1.727052772559995,4.42062509594835,0.1466299644998319
1.022996714943018,1.5203297106047002,3.4849555264136187,3.4532755675303544,1.7840029029889697,0.1656331479568879
2.461688098463214,1.2992353466925626,4.503816245669096,1.2203537498314834,1.1060479485322916,0.4334517187220422
4.710273662482283,1.4486731792680336,2.947912728340433,1.3293492704718517,2.505374668962553,0.368040943835944
3.191390723388037,2.170210098985501,2.6828149058657003,1.4460901711480036,4.704430975055275,0.1168559210460471
4.865650943527727,3.362031871117221,4.711229413191159,1.5936668988696532,4.40862961051133,0.4614839222275933
2.8097287158225472,2.4678981392811097,4.842931337005458,2.7552519689963555,3.4443507548825574,0.3893213339767266
2.71417086899896,1.8770370563168288,3.606421533629696,2.4973214048656045,3.78105839147741,0.2063150563453117
1.6430965577727803,4.806703898000311,3.759992347337726,3.856571442264385,1.1633462586988284,3.648281213391418
2.326684560294707,4.918329795158547,3.928957817520713,3.3766310925840446,1.5108942496652955,3.818089705154948
4.486077140948468,3.25865347227018,3.139221397242929,1.5036806440757693,4.389082194274532,0.4090468110843258
4.863735461707428,3.2709997467660274,3.327842698731332,3.7986875469089374,2.0125495636194417,6.617056669561484
2.3561218989454336,4.470850885819642,2.7000716667307696,4.7829055031658605,4.649091460543051,0.5433995693453805
1.3772868286539666,3.55151106493916,2.72615205418138,1.494580750541984,3.224407248890611,0.0927056099304614
2.179199194092593,3.729356727531973,2.814014643632322,3.331488764993224,4.99559435502109,0.2302621245774372
3.325495749501469,2.6053715658735177,2.735307431608952,3.330058310553766,2.672488905037252,1.250734341598274
3.4730151934179547,2.8765299569906078,4.298657677574662,1.2228190074689738,1.3201021949392486,1.7267106276586603
4.497761114330937,4.61563083409179,3.096670707603903,4.307376979598692,2.9089037929188524,4.552414605800663
2.295886643302668,1.3825770266484851,2.865823762602492,2.1865520607321143,1.8615125376892177,0.3898797354883777
4.823512441625322,2.995437955947053,4.1070998701098,1.1180329522879142,3.821599445270237,0.325456525337208
2.6715234768090497,1.5904455241963025,2.2481924013362304,4.403048958300349,4.632021047849854,0.2202780727464335
2.757025574633708,1.6016484432799207,2.6649015811455183,3.4491074326644964,3.149327379736192,0.3851635307367742
4.39029974528324,3.997751803828132,2.023516461768672,3.3071677024500694,3.34090040144884,2.1918178403164528
1.7232897028254448,1.4795235688374406,1.1172082717593763,2.9334851717807195,3.4623236678065465,0.1051396279571185
3.691896261431596,2.1425212434683023,3.1369451435448545,1.1543345563120029,2.474221769151983,0.3756109767735386
1.6115886867639526,1.92420609732792,2.5644099908196134,2.639803858942773,1.6335232028132016,0.4692014835981958
4.792942084261133,1.3624961134788762,1.2459858402167576,2.699551278963627,1.4750159324436614,3.448398559182798
4.038650813739931,3.4180334482789907,2.269299726917162,1.0119792379166563,3.8921554160408927,0.3033590533716286
3.9230854749913338,1.5475744254811516,3.4499733367275405,2.349498922515211,3.237876754000512,0.3963554964377215
2.531600891427391,2.0345467821225647,4.590560458874762,2.4809834730542235,1.0595633035662335,2.417310809811561
1.6620715045337096,1.5871739248159136,1.4874011097045492,1.3004352757131783,3.8872331818321286,0.0347040542565628
4.88615564845002,4.424695713566234,1.2729251184301391,1.1436342349939932,3.4395674092865933,0.9367560609793544
3.2493659312275867,3.895541458135948,2.8669386169581164,4.926818386859592,1.5830223280650082,7.880885726657664
2.0376877617244187,4.111672394990515,2.835444927912039,2.0403070129452083,2.4513036837051643,0.5557450465399163
3.3565038755435888,1.2063725326686234,1.6483009669341415,1.846961213598635,3.852742421506957,0.1397131489868002
3.628738036213257,3.2975641487550527,1.0726318593020625,3.5464437951007994,3.249686906113898,1.4386708689280034
2.931105349888896,2.8307264100224856,1.5286970589272468,1.2675556672219956,3.767528692088289,0.1989034127350311
1.1863457345216588,1.5685671230403968,4.132862981379295,3.0626565507076395,4.488881201229784,0.0313110912692073
3.075835748575225,1.1838378992425382,1.0751159071834482,2.28169195635898,3.445338793222903,0.1975673088407227
1.2635781930531769,4.4069107249164965,3.6405391376055034,2.1292210103592204,1.541050633746197,0.6145718133286016
4.141413310910907,3.5743253198897467,4.095632545681563,2.3899137211369745,2.846476336706576,1.557866334565056
1.525196714138791,2.879842597875183,1.8593541261158557,3.2847391284055223,3.430457247692284,0.1849760948874522
4.036814976381416,3.225603546407154,4.602180107054579,1.7630534159511484,4.56987893076436,0.3428171445367166
4.628399729754444,4.0832257688774005,4.888832963941344,1.8458935913881804,3.605164178918912,0.9818513009618556
4.805995302301861,3.5493194988541035,4.569335457413237,2.6788357817931256,1.5335724528832415,7.828628389517458
4.10696623293221,4.308132455329867,2.572848951358099,4.904613447152899,2.919497141604829,4.07026552641634
3.687317286067897,4.519039862415809,2.018056868007204,1.5989141705492789,4.714920494165845,0.4120655054872196
3.634458561016716,3.514941906013527,1.7088507358678906,1.682620455118914,2.8380201153673164,0.902932880755264
4.695411670490529,4.779808282949979,1.1443213241883994,1.4151763380667393,3.7758898351586105,0.9942343644371606
2.2814721073160293,2.7484417823757488,2.1030193293432244,4.0223314350365005,4.762998583062612,0.2482267176833933
1.5751946591267476,2.315578616433253,1.730077194017436,4.376835498993433,1.4600768314886985,1.169798184023605
4.551474874228669,2.8631457333282944,4.6344942129745474,4.511964672073001,1.3065056214014072,13.910362937139782
3.2762761619201397,1.980032251567303,1.3016627021571896,4.2196924295523,3.061646048152721,0.93056105969783
2.463427628060872,1.4832305857753956,2.088640327453887,3.231160929607632,3.936634482179235,0.1743675359215871
4.50602211168866,3.307875761891999,1.3551052818212237,4.220518504176136,3.9214131773411194,1.8034885459274577
2.220677513537302,3.911067558946173,4.730205884830564,2.241592817555635,2.6813952304882838,0.5530131387255468
1.4911100819311276,2.6186247136884697,4.32028283597093,4.373592808904277,3.76807731736758,0.1737029403454642
3.034095335809448,1.6471525728674443,1.537794035374942,1.7644927399744272,2.518349112192076,0.3751616029361743
1.367684517111908,2.7144245292124363,4.172436890839436,1.6670876741367642,4.523775644725934,0.0378438082923
4.002466738246705,3.890770845926113,3.217099360681261,4.107128789731522,2.150710922640601,5.255573634084063
1.242487600556553,1.88468353490678,4.1215558502115535,4.018016349339996,1.6759406412600035,0.3994262879076312
3.581526379335276,2.080102666447775,4.259291224908864,2.1903141268262285,4.575421156784056,0.2141530993989896
4.780604067766417,2.221512866141912,3.642768075304043,2.87689654424719,3.857930529914152,0.7942577487997619
3.1095751586761304,4.486054229847935,3.5748306218070582,2.6025913862823877,2.424821239383427,1.8017440537164164
3.451753957377398,4.364762947236526,1.086203195544921,2.524272019583667,1.2053916714846291,8.908543557085629
1.532493152535861,3.3936246812250075,2.832803182378925,3.39039385154497,3.610292791653604,0.2038080175637789
4.785520665092036,3.953066606113981,4.1456380646242685,2.581017656937141,3.46626608373007,1.6812342034547316
4.071595110854291,2.271400242020628,3.088174489728714,4.036408785077505,4.868591137930068,0.5813701300820432
3.8569504471609424,1.8172012626131024,2.204061343917421,3.082754551351804,1.1753304108446838,5.403944366052512
2.085533741568036,1.9627426817081224,3.397060962894757,3.415669795174209,1.2776729178537738,1.6618839468043392
1.568272734293096,2.890867832033482,4.895628882138594,3.123638340020919,1.5357134624729132,0.8910383938768223
1.905821322707954,4.531116635933136,4.272476452451271,1.096642117421358,4.715827870658974,0.071970779799904
4.691913365601669,4.482641069607366,1.8165600558482788,4.704818650981988,4.8466690478833065,1.938869925937441
4.707080972322019,3.3089781467254946,3.6798889286975855,3.0261121742092723,2.436163349360472,3.290147658054484
1.72406099813684,1.1046419692016678,2.4183739026628266,1.5517043965751816,2.3023533733560217,0.0797475665243065
3.4510041946044896,3.30648862196331,3.496775182854198,1.5111468997232156,2.963068336185761,0.5631764536248474
4.651598642909605,2.2242352256403386,1.6392849647141108,2.906530740812194,2.16071709815285,2.7597081266446866
2.423486943007709,1.1928350116565696,3.2978751745586887,3.0201116296604797,1.1696425306620122,1.306626079217865
1.2076861262269345,2.2036230837204487,1.8020593839836048,4.238333906526379,3.945800297432771,0.087014707018738
4.02858539188129,1.6328149031044408,3.559910744980247,3.169844125844014,1.4929061609329408,3.038366316061383
3.149118485109049,1.692534326310149,1.6281693508686423,1.747643785768071,1.0720971905562655,2.2455237808067934
3.664153258837571,1.0088190792698222,2.621913582563083,4.867429643802646,3.005627639997476,0.6302608816906711
4.638576177476651,3.548078585572419,3.468904267815466,1.0411153874602008,1.87320516311881,1.5906907658900775
4.41872179348762,4.711707164195126,1.862431428165656,2.052789265043868,2.9944818362865893,1.9926708572741751
1.151268010616914,3.442532407926103,3.235752599985548,4.30136132003314,1.0006026460526996,1.9466610358949024
3.370054702990213,2.606875780982324,1.7136218394894105,4.533604017489785,1.8888627084682288,3.665561134879409
3.070567575270894,2.272221791165452,2.572676237593807,2.39049476262861,4.832683987683493,0.1974550484756797
1.85156378349492,1.8566548755668704,3.712389836088722,2.249435424102366,4.252713581723039,0.0701663409348431
2.066051387630624,4.09888082531638,3.0829308032072658,4.787159140635702,1.205133371906896,5.693621464480057
2.601065448663749,1.9097249326906605,2.678302859759648,1.610398919219374,1.528417323626257,0.749528821452722
1.53894639509284,2.032270067717382,1.489998271846266,3.333507822182753,2.4963758481866853,0.2538984059657685
3.176946251377561,4.099788583212482,1.6732804589924537,3.2863590230263577,4.362871808268952,0.7013657079104804
3.5069603602390416,1.943379507337304,2.908796739569774,3.1858045836788005,1.1668426935091158,4.955953652828296
1.504345237095877,2.126777004642211,2.370739498994709,2.489294263104936,3.903167600667715,0.0754865837327689
1.974220844105441,4.655484668896262,4.082468279883146,4.292483617551755,4.453405421637774,0.3852721656100043
1.469128034854413,4.259011201218772,4.554425243417556,4.871775969975476,2.7985907475079004,0.5646045888736257
3.656057673084821,3.66984788173943,4.091481020110832,3.8818644747372,1.0876269919294872,14.985117598076531
1.4049563706667918,2.318307116743883,1.1624038459101929,4.027558306484243,4.997892132258796,0.0737235367039576
2.375011023201225,4.859802457973848,1.0891766914516978,3.922817996485944,4.559136579941066,0.5185435032924302
3.683875807918596,2.434664290399837,3.978909109864306,1.2228278683006146,3.9866865047756113,0.1697005533757304
4.42477506662479,3.1075089360648644,4.088189442229259,3.7299127343314624,2.280860994261965,3.893528446382292
4.886495790116117,4.2348179011392775,2.2854986447962635,1.8582002526733552,3.8967275544981232,1.1175092762006196
4.984126214481853,1.4879425613507018,1.749132082575922,3.29034434198089,3.481684390565928,0.8792947188755854
3.7914162738741286,3.903296084930401,1.3677860129702115,3.0417565478237685,3.4547790379775103,1.399058819273424
2.166150649167737,4.76176014095944,4.684727599037867,3.200438317004611,2.38412099701132,1.2083197884228385
4.280062035776041,2.755594181166933,2.007423167827429,2.9899230278105158,4.578091156337606,0.6707615169769358
1.2520514618488714,4.136801374854309,2.053238618303633,2.185157526551829,3.2456250864741505,0.1332384979058797
3.768882269202935,3.363857056382611,3.540617628541726,3.4960122746411093,2.405969458717722,2.6677820669128782
4.261201895936742,1.5145604043409548,4.754568411515836,3.0883510441280118,3.9473713283714975,0.3836207315044788
1.3984080173575455,2.3676541643717166,3.788513073856092,4.417725864481367,2.400000097201389,0.3454936495803506
4.844031918146048,4.389745257235894,4.944802824709736,3.170701451366663,3.9565653025255543,1.8375553175928512
2.751906728932982,4.951427214372384,1.6866570438101631,4.77565256483087,2.9399109704149997,2.0666217644296934
1.7660980338187962,1.0992043284237596,3.973902333639733,3.77931780386608,4.189813611986169,0.0651835551742281
1.0155658380083223,3.824817853550292,1.9191357168538865,3.0515493963958757,2.197866989805989,0.2491500108631315
3.688151692139343,4.056800508535468,1.1419322479110834,3.259646165396369,1.6675208914688628,6.389631957363761
1.3504169898524885,3.4275631359234806,1.5414013132718107,1.320364653906723,4.401960171277949,0.0415939867421256
2.435274753181933,2.4853414490549928,3.019957416425758,3.1261240859693524,2.5278599138107167,0.6769522492881275
3.781302911234977,2.553741716200129,2.7885286829377907,2.568759106952869,4.123047768722685,0.4905828383055841
4.789739574429902,3.842457873760891,1.5811554493542754,3.122295647728085,4.910176296955811,1.0995481588889189
3.4123872478044777,3.872470279018596,4.737429768357947,2.030488992373963,2.0207949971712043,1.920311203512452
4.300143169718844,4.599171134920947,3.0955954764018347,1.1966304377183894,4.216622159178131,0.4754519118679277
4.348291706306378,2.387192332597926,1.8699140153049143,1.7533155617762235,2.663846465218901,0.9642739971936656
1.5757734142776516,1.541595469753013,1.2733382030719431,2.304054275437608,2.8942656839668786,0.1019541167555387
3.551348901541878,2.1692551436427325,3.807468410978188,4.552806402964807,4.667746434756218,0.5184259186848389
1.123363873840089,1.552298143902779,1.7732380982563956,2.9090757002091547,2.134518871658942,0.1223311285987731
1.911878984775726,2.0773717818487083,3.9304998476798474,3.2135048511233872,4.573116178564762,0.1079457470837608
2.82142969096221,3.9471491543856754,2.714006564135428,3.768031457814168,1.4640068833475786,5.370759995468429
1.597300881313637,2.269238864751405,1.5142227824001917,3.491691745517313,4.707706418158706,0.090194239613991
1.9002326112839247,1.354885363671584,4.5070379385831245,2.4937900839974145,1.919445372476873,0.2723845843599312
4.222679986543098,3.543496204366601,2.172384687187947,2.85773329636918,1.5816921392098644,6.79834129512792
4.008944822589696,2.038185857525814,1.5094282608613954,3.8827225186708807,3.1013867682749465,1.259895113643454
1.7537202190981072,3.537868691485826,4.331267297301137,1.8255388062009172,2.0354547979165485,0.4417239822454337
1.417954142384816,4.773571671380809,2.927637907337844,4.37263680639018,1.3038823277697782,2.4617458946475197
3.286594292231902,3.136067826984782,1.773932600222897,1.0576709570985163,3.7779231348087503,0.2204248045481119
2.866054934724749,1.469744674004375,4.050059393691828,2.6611741132295625,3.664427437883013,0.1896601659127797
4.452008094608191,3.669733410012067,4.792087929182552,3.676581425799794,2.9833844338955378,2.6771866627613825
3.218658923208802,1.4975190417222923,3.3536403821929928,1.8471521793761307,4.2667967077660975,0.1150539016746211
2.377608614165095,4.372827044796591,3.824101782259895,1.1378534940134828,1.0765131636439498,2.1188890022852678
3.043971714966881,1.099249258643828,4.719489307022428,2.1708006917059306,3.7223831213133183,0.0964062149542338
2.238457411219517,2.371177306903131,4.469524902217029,2.0438394300264755,4.020295560244279,0.1285861915096336
1.0102336188195964,3.078881036901456,2.9883202020330613,3.2918716193000668,1.450433542494947,0.4864623913892223
4.100641956002056,4.935486207120828,3.771381368533868,1.1514829522398378,3.596456587736918,0.5981457714989724
4.52633379796271,2.01869971979356,2.196156760232776,1.4162445266910524,4.7048290050960935,0.2007356173401084
1.4404065223284128,4.612546779709114,2.5820955908262198,2.66056285419156,2.7478349750182263,0.3334933708466769
3.944246018384983,2.425043195106491,1.2129801928864703,1.0910619108278912,4.230580873235606,0.2010979424334331
2.0868440271479662,4.0957480877443775,3.0224612781705904,2.581293347139868,2.7094879798864566,0.6057520087534232
3.8696395842821567,4.1948928920750905,2.6071528285066066,1.537173752493382,2.91906106969107,1.0111275055096591
1.403161779529805,1.5373633651930034,4.664034546980387,4.187384157516775,3.601498727689768,0.0912139330871097
1.9058106945171835,1.838244640675315,3.894725772150775,4.430401842199309,2.034415260129368,0.6728963796424117
3.146699176704628,1.184614439851106,3.0036317381828743,2.0549618553711926,1.3061499257297675,1.0345113056094923
1.3971485905645062,3.128063397853348,3.8834072718634234,2.88394357920928,2.114182638519524,0.3803742531922011
1.1684353476466622,3.844688718282607,3.0654756273778427,3.9388601252408137,4.75110463261033,0.0910651775191613
2.269519585845181,3.3954948058199617,2.8972322151344168,3.8997445432878015,3.337953342465488,0.5960359056946251
2.695003007758713,1.296499791668674,2.80446718715848,3.4333518321818115,4.449303177663039,0.1441200635427152
1.0796206020797126,2.4034464122214976,2.435300804079155,2.206544164727846,4.576875043922172,0.0287346019170187
4.954869297930458,2.402951397481822,2.914834467924066,4.778482802246614,2.8720160633599363,3.1277457002352853
4.535259628911909,2.180555967562933,4.888268498707802,4.3295574033043,2.605236675596871,2.390783398449078
2.786045566856709,4.784238881473982,4.659922522629403,2.8002910916386705,3.6324811749238326,0.7385243748132463
1.7248020442541838,1.4481554784430837,1.0090355290928517,2.2205446955125097,4.71202234462421,0.0418022899174452
1.12939311206505,2.079920132056438,1.8492901515541984,4.268787348560409,3.171571855034787,0.1119534675401942
1.976044181587869,1.4537967125911972,4.792985224664058,3.0118729454255395,3.990072220538612,0.0911539535975981
2.168390419602056,1.5494347165156537,2.265256350403256,1.1840101177958604,3.701306217361015,0.0511657105082562
2.868853918307245,2.5718664376076967,2.121768568448363,3.312991010767404,3.995905407320409,0.4201767253977836
2.595180674633938,1.805208303319413,3.107942972422837,1.7888509335536984,4.225719824482394,0.1004984446712722
2.276868865289048,1.7368053910052876,1.8382131914525248,4.942073960872937,2.2199036185602425,0.879847917428134
2.097491550541917,4.8339067206703366,3.752759665525518,4.46223384447274,1.0136994210019084,9.087828365209264
4.430369382655428,2.089791745399107,4.464641468302553,4.056480806433772,2.9789657996075767,1.5688059792230284
1.1826020499138608,4.330289133527015,4.683127048265543,4.470781489783942,1.3520087135718688,1.4668804418359729
1.7095946662328214,4.406261555694528,3.8696481315178186,1.992663409401393,2.347396946216025,0.4441379605492403
4.329775199747463,4.054648922605635,1.7001143704783686,4.241210016578201,2.570531016594348,4.776949719295027
3.715248885168384,2.821457112152317,4.752264372551005,3.390766051451927,4.287329302761247,0.6262281455503005
3.9167259883376033,2.4530156782650505,3.490247261177025,1.9297903354942252,4.589011971591326,0.2752326343751076
3.9100868713450136,1.181772265056905,4.936332709099643,4.138179324915913,4.413327698554041,0.2794888724677356
4.075106044288996,1.9648702794543955,1.4079757658265075,2.442090161558615,2.007929877309378,1.818010511128285
1.599545615181635,4.11727919392756,4.435109370812837,3.5544611963293296,2.568407948056779,0.5532086284388702
3.2040990046960345,4.357415523671733,4.639861568797013,3.760023566482922,2.550013222164844,2.436184604598994
2.8614750784041894,1.562566962270461,2.7482615919829785,3.162994818294838,3.210969650316465,0.3494578855723916
3.274424014393117,4.73288442424218,3.557510265942222,4.745405695135357,4.413005525637313,1.2018553861065104
