rho_c_0,v,c,j
2.713682975164049,1.4714287415379077,4.914780774511687,4.184949307400578
2.69066699834559,1.0841067605428192,4.442265573938276,3.0079169225551525
1.4204042518625268,1.3186165253713655,8.853054294882455,1.894096196553483
3.608295224370909,1.182685851326656,7.684458486757042,4.318937859568897
2.0034493169570404,1.903879288340169,5.3308726927273336,4.08364163213464
1.0417442871398408,1.1831027315885705,9.520095587678526,1.2421195366220714
3.033676484779161,1.6094488469500523,8.14857786778725,4.980664732979192
4.552059085346818,1.3235550034197985,4.641139108702383,6.28592813043346
3.69565808981643,1.550403783605634,6.159496132458349,5.920381818047336
3.1153846149411946,1.3812013842182995,5.132693008154631,4.46777833695629
1.4496421266051265,1.2700056485776474,9.849825076514204,1.856550682567092
1.279373195920896,1.928139197961705,6.521514116701312,2.582252326798673
3.675158337749984,1.9022103036651887,7.608369979170278,7.220225133983839
2.331434049582389,1.5064864547953465,6.451983011127609,3.612117357920434
2.397098436538212,1.4399635014003442,7.852705055978054,3.5112725903711195
3.36062574540627,1.1115318315451608,6.859392164580129,3.785473847260163
3.3852109469672684,1.432095205638919,7.651518186664392,4.935155875403117
3.241619441921917,1.034231001673564,9.881545053760028,3.371098209579241
4.924424749269081,1.6662013611644475,9.431545781922008,8.3361993798675
3.2991091853799315,1.352936150722431,9.017937777947278,4.514580710194657
3.798325616399287,1.314170776339011,6.560318561403804,5.094921143859154
3.963924903928798,1.5633042905523735,5.899505947730301,6.426561182591716
4.658379804248432,1.7818825713375406,9.241223434709616,8.459432442775674
4.383869191673357,1.974952118154272,7.358373607210189,8.987700442897593
3.9168689631120728,1.810160073898804,3.165149199137303,8.643154273682494
2.989644489338167,1.3606366276525317,6.619717069987358,4.156570551171789
2.921655230286506,1.554668660149061,7.156358346094073,4.653338924634763
2.590791120985371,1.80284587338863,8.438467719681908,4.781189390046391
3.815097762756693,1.15233085028551,8.097508238894143,4.441457376717872
2.524149305368513,1.3414199730310004,9.345495389239357,3.421372538836928
1.0067916047482917,1.1705741329921786,8.94798175045317,1.188740064902453
2.3167747298968884,1.1976109362393252,6.794827909975039,2.8187222942236505
2.937769722158186,1.0503494583507045,3.3169467172127725,3.253093599632789
3.0898735833736737,1.3401205688316242,7.334871528010756,4.211695638991625
2.237448123416424,1.154684199182698,4.705434448900357,2.6650334082721403
1.9140021465667112,1.3126308348190632,5.246725571532403,2.594898351146087
3.638051260307012,1.0530694513037189,7.389235238424785,3.870628980207304
1.1793945983544818,1.071661299176212,3.55572308922736,1.3255485158118996
4.685928850759273,1.434397504938759,6.2642174528737495,6.904945680660789
1.7664162473631722,1.0189942888602668,3.330110118566086,1.890656457760172
2.070522199159212,1.3377504390850803,7.25552545373139,2.8181574978248314
1.8515636022665276,1.861192630411167,3.5490253309381106,4.047314742283301
4.573168339566406,1.2045251967391557,5.317836559419432,5.655484659639296
1.2000699476398418,1.2055144663517114,7.740105231620449,1.4645744006907524
1.5989583632355575,1.6862639516356983,8.64471397070036,2.7490735940650963
4.90037615019842,1.1121246643353286,8.106995448192407,5.501843522016958
3.168113722275648,1.937778339911418,9.836922097819649,6.261799382726046
2.8709938058844275,1.3607343758095487,3.3371023290604747,4.278507286801201
3.2716176374128,1.3551515815279882,4.954640236855017,4.609296253844452
2.8665570213270257,1.4714794380227345,5.635403752606214,4.369671786455753
4.00600624405445,1.85931871304026,6.968443211150594,7.728632882622494
1.9252423186958756,1.805931636884539,4.307994152526418,3.829593266269936
3.894175021743637,1.4852490778389895,9.513450207697908,5.855621832901039
4.316021207352102,1.443489114942809,3.539481840956587,6.823350936666928
3.7164672353155326,1.7521756341418917,3.540705292502452,7.493825745619106
4.616356168164927,1.2318595666345202,9.193820194122065,5.7384461697675695
2.198994687132911,1.1467222827857235,3.1654443025905263,2.705397491432931
2.623680501588447,1.8028922845558837,8.658758490259924,4.836209194046046
2.3828070077154493,1.9262512888086167,5.114034182319531,4.954797786854226
2.0963839649209515,1.6209726793612764,8.650476136114271,3.459460363534262
2.851347142974484,1.7733737205500115,4.425665664776759,5.518945485907841
1.4943144880049717,1.159413362884364,3.77883672490722,1.8203254783378608
2.699861818607097,1.7487983064823414,8.961773273964742,4.814061976200644
2.868252802157836,1.306942807749938,3.9083300440173376,3.977628520427656
4.565471496903398,1.6890195824079002,9.529887250161538,7.835211969960194
4.070591756036433,1.3054442840662497,5.518002036525713,5.469188884970696
1.8521610731145024,1.749039051434825,4.82473445707727,3.4759429827282253
3.058721802105069,1.3068932710549015,4.2715974585731225,4.198763166904563
2.501459175597051,1.8557475228067175,4.745853829562595,5.043651963348263
3.896890405425699,1.39699697733908,3.920994132032349,5.826283551165366
2.4001905138502098,1.9983988645316704,7.396895411135771,4.981793935012768
3.2321981843982157,1.0727562461517106,5.219335226104078,3.5430047996737875
4.31901980661773,1.4441680450624976,7.809625874612246,6.346852735503699
1.6185323700637944,1.8324857119359863,5.9299346317634045,3.118577493005278
4.094096660636378,1.6078457991914874,9.476119894684148,6.679526967590208
3.5428397186404723,1.9143910578460908,8.681690760302025,6.953542565039161
1.6600732857509168,1.9597581919676663,8.769301511569818,3.3377586292844565
3.4849895609791086,1.4979309764993798,4.8571534963053935,5.487759387681486
2.061541604651882,1.1438697742698465,5.15830484920585,2.41834500117494
3.6172469896026502,1.9221407955215888,5.465155350944402,7.4273971842247155
3.849637368871816,1.5020780295456395,9.25539771452696,5.860145073796689
2.355768577834476,1.0487203689353564,8.056790185534828,2.491741703550853
4.260930623251514,1.9926671235276212,8.3917617009301,8.740610948864644
1.7428128213631404,1.4000841467065357,4.436261965284623,2.571508398400294
3.818075206995741,1.5499160178684046,6.289402562685263,6.106006105783721
2.244289392340928,1.9052885039834797,3.586025263102066,5.047367995277375
4.2585167451534485,1.2877766621392186,3.9470808639905264,5.801475873076748
3.612213349340205,1.961287107733816,6.110369054221583,7.48039748357118
1.9601379558786616,1.421709669187472,3.802798184786105,3.0046256474190947
3.419274599468033,1.547256312547181,9.320900705961405,5.364927256842463
4.501056166966357,1.3742711572231403,3.887190575825759,6.612721128551261
1.2594290106145798,1.546797264968839,4.566706829660165,2.070466213142788
3.795682774749938,1.1462671240382438,5.320650080582863,4.455491801659436
4.897972420415506,1.6303096426274275,6.898832627194671,8.21797701734851
1.5027541494185988,1.0084894012473802,5.599693099918039,1.5407039802497786
3.673256321423213,1.502389950547827,4.327143230142654,5.884750104753622
1.4189320682487851,1.4745562176095657,7.65460529379826,2.132231391473128
3.9427078530562714,1.7999268900134755,9.27988570482637,7.233962942296788
4.866757870998234,1.4069688444161246,8.48550800431565,6.943488606956687
2.9470472682121764,1.1386660827108988,7.003509292020572,3.40095406436632
2.0945043507693986,1.193123198873427,7.192462565832527,2.534111675585581
3.1558098999001047,1.1107471946064584,4.984678933313029,3.595714749063965
1.3725784503027283,1.9202445946279505,4.874247330193264,2.867591932362455
1.2964918846091118,1.875454569525631,5.392152512084893,2.59343438703081
3.560969896005816,1.3103290302514623,9.90547212975624,4.707411229895778
1.9829073377682784,1.0202191175075033,3.4937406603787,2.1151922689222924
1.3400179632662628,1.898230783744624,3.56755535191239,3.004233208766665
3.239125535252888,1.0010510973805036,8.713057159790598,3.2641449664931543
1.3484547829550722,1.489799867086308,5.973419585141355,2.0744828536004785
1.5439763987914676,1.4936494345376357,7.851620012775931,2.3490563708019283
3.4427203827726363,1.8196462059925584,9.269753976699024,6.388834077881064
4.760761680838909,1.8776966182000436,8.346622710082311,9.17443548935982
3.537655508386384,1.224801498851162,4.555464219002746,4.498571825760748
4.0926042873303405,1.580521220528183,8.484094910012754,6.58369971266363
4.953366639930829,1.2452393563013024,3.2695740322621534,6.670884622520167
2.839312446125422,1.8392054340484536,3.6637747023571112,6.037999000245069
4.280340629272285,1.3226511125548348,6.62481686601123,5.7777196759405305
1.7382770997579535,1.352839928169931,9.735328643007096,2.3746501739215238
1.0296224045037263,1.7875974612952252,7.679289177215315,1.8925403166173735
2.104622450692626,1.3299588365900643,5.666615932894207,2.8794921247614
3.884032132143459,1.962743656101224,4.559406468181587,8.446008862712995
2.817685001262132,1.3640920858183954,8.37517408542952,3.895599770898078
1.0161737197836898,1.8440651093113545,8.377880559715184,1.9210035102313727
4.595189952879122,1.6418298815027337,8.087782680397133,7.704948914120497
1.3395860956024337,1.9771078866130531,8.507291322092914,2.72306394300272
1.155334217263516,1.765388595249992,7.357182084532859,2.100996247396253
2.2802692832190825,1.4913860780301975,5.001299484688918,3.5628595027372563
2.199550505010893,1.0054964044684098,3.493842843195345,2.3093408303838987
4.166595475660798,1.0522591363131988,4.65175758683497,4.501007403113147
2.9340358255420798,1.8165281641555524,7.509879151984734,5.492870093757279
3.1555071774112875,1.4271836524240284,6.67640148093828,4.610049435067051
3.1292778927403244,1.2490556694369706,9.26031571347346,3.944690517150138
4.375775934476182,1.5762249833357558,7.391803906135866,7.059578035357212
4.472451364284218,1.6895609202194373,3.694649671872588,8.496986486510172
2.65953049885878,1.2884371518695774,7.141348453096756,3.4838079244113915
1.1650063923088334,1.982754168013833,9.43384529251595,2.3626947161807643
1.0116719927410465,1.3210580547787814,3.962980117719853,1.4175570621224085
2.0511947480455275,1.0185287119182636,7.259829040779555,2.1100703248769928
4.682014575557954,1.105451651008643,7.300140520711622,5.23612284776579
4.648128273508652,1.317636509310419,6.659803300446584,6.248052026220608
1.274226891257642,1.7870357121596778,9.859265583052752,2.315441389679034
2.8820680231913824,1.396145412478111,7.742905283911293,4.090837707865724
4.998357196129635,1.732870185028311,4.760082722158898,9.299620693086103
2.7072391379209155,1.9157669228060243,6.424811081247114,5.4336208906003405
1.2970970297549762,1.6109671764188611,3.162602894907142,2.428215826932985
3.781840808748034,1.683303182892995,6.382547264352297,6.599644524452219
3.365796216399259,1.5870557670473646,7.625241780967311,5.461304628857074
4.276319680251657,1.66998418551589,9.924588255731004,7.244685343298048
1.413311632789148,1.242043736334423,8.339079627370502,1.775195656527509
1.1757116851989142,1.9103482749490288,8.529706317597256,2.3045606512397305
2.083081111683351,1.0299050065145483,6.550579541060655,2.1723936222041678
4.573113734923866,1.4573464115341643,4.656312022856526,7.017161987255486
2.876601134958245,1.945502796236024,9.582471421419426,5.715471165139168
4.847929304786618,1.5767588508191657,5.096098623179538,8.038460028615123
3.428754791273582,1.3853244857035794,3.2744097748807928,5.242212335063073
3.4481206033377254,1.6684215589401046,9.26862968262205,5.84845167008189
4.773222894920898,1.7554722689165971,4.617285079564288,9.059580221599424
3.5013894695924828,1.3105304823965556,9.102096861131518,4.636993110666491
4.439196182256292,1.795267468168996,6.820741185167593,8.26082655288302
3.623117488778596,1.733537042989859,5.193162501272141,6.662998861395888
1.561033754746087,1.3870549455238583,8.218068067618521,2.1967552239959782
4.816767483337971,1.1208926600593203,3.3930513594559133,5.720219919739344
3.2379965525551504,1.581378948411365,3.63302924048621,5.687573835443672
2.746434030943827,1.417286937996287,4.849480473250908,4.070188273195621
1.1165283476234862,1.3602579461672364,4.7178925483589325,1.586122151723385
1.2228471814972814,1.8845284252437016,5.797584524732745,2.436820767446414
2.890510537808561,1.2513096859673245,7.727674240095482,3.665294952458536
3.920409312217722,1.6289123168202526,4.406107455688675,6.872925825382514
2.420642220100293,1.341588818051113,9.117775567309316,3.283242372555317
2.7073399381018186,1.7191131590998503,3.8845118805023,5.190153913813978
1.577113904210214,1.932559036511265,8.320025203119005,3.1335706635300262
3.491405401981028,1.1103517578522308,6.478638548511315,3.9349096158390338
3.5126583214144853,1.2497713570387572,6.0887527865606215,4.485526994960802
1.7587855435145512,1.2914475406096928,6.0252013203118056,2.3254246965504977
1.4546593605363216,1.4608196961331594,4.568308796908818,2.242752231248687
4.822172284523537,1.768031074863722,7.9189211527680925,8.746535705736022
1.4320203206417386,1.418922901414006,3.866401961813299,2.184337018164815
3.5948122670757505,1.7777670757342428,8.245873085162962,6.544649934689112
1.4250354814573267,1.5092099193046031,8.391718429897056,2.186325875798389
3.263538407524805,1.637357353492752,7.860803915262227,5.463411517261192
1.1096736952153248,1.510643383599608,9.610721490231244,1.6974210671049832
2.69430849149744,1.7457517412026018,7.420401808083666,4.839428964736772
2.382734722876826,1.791373355781538,3.768442528363716,4.851572919469556
3.1325756648562115,1.4204185603573634,8.047067681889633,4.520549543870206
2.125459329442309,1.175326188096646,5.584271898455419,2.5553474263648304
4.262759686854338,1.5095994217886437,9.564405553153351,6.5167438475109885
4.8167354534834335,1.5635152539013637,4.640851627168262,7.998644231715517
3.876346780275168,1.808012827316953,3.837082568776487,7.945864310722173
1.5887278668881857,1.8268456281835328,5.253381662401472,3.095558856814777
2.6327058600849957,1.1076039161297886,3.8576181026427374,3.0441724436846216
1.1924302559107822,1.4717119784476873,5.345027135765996,1.825475345061476
4.112921097418479,1.9348042120345128,3.134832043800112,10.113875898096962
2.550496613024829,1.8197754039114344,3.710064758936563,5.326029881059424
3.9266807062975695,1.8515280421009352,4.813167158272129,7.876451666298394
2.663084161594548,1.5467085869020505,4.781829278208833,4.353018570948484
4.403526535325867,1.272022816313113,9.055537323502396,5.6574797485015305
2.5311692603386526,1.1922970850579535,3.2901995229272822,3.237988307843982
4.808497533049644,1.4370707390769994,8.649283060400744,7.007551589955901
3.4734837507115244,1.688630147542218,3.7548547001425137,6.566979763168168
4.657793950508251,1.1651945333756846,6.4843055396661935,5.517039939981464
1.0615877700305507,1.0715327875599612,3.674521969107758,1.1892130477449927
2.91428873009422,1.926895354817338,7.780160568766504,5.796107071854372
2.99254729636044,1.2197286433309225,3.165337407494064,3.955564123429792
3.790931920512518,1.1373082783489652,6.164527563209028,4.386761640150985
4.43468198944034,1.1103317724566444,3.474959643633508,5.196370894692814
1.970586995059872,1.0970270060445042,9.403604987414784,2.1766495753651216
4.1658086299308295,1.9446811641014092,8.448402084685558,8.324710636426918
2.500725405169647,1.3721178723073724,4.501274997612187,3.602755270968548
3.361667795553442,1.437773667885753,7.508435017055089,4.9244443055691205
2.613079729567649,1.760111360677308,4.308346543589624,5.039001761202341
1.7930214294204,1.4159460695344914,4.186441292323819,2.697813528098576
1.950144119568024,1.2625465341175748,9.775645848945125,2.4829428981615624
1.555959625035177,1.3666309189187702,4.376598997800066,2.2383462882676417
1.757584609501094,1.42705251048515,3.5944049353862537,2.732772857108012
2.4116029755265784,1.5834708175174743,9.281818946133608,3.8755160338408063
2.8622811287336094,1.122631537181165,5.262007058273991,3.2890114007367104
3.682517813975856,1.0722589443570407,3.7261681326520906,4.123011088016822
2.6683908860855023,1.6837432982175944,5.088014403803948,4.761139280600197
3.602641788134215,1.9976794396072628,9.610080152576334,7.357645664318067
2.5830842137594066,1.0942037230258133,4.534064476776549,2.9125046113616837
4.33025811682861,1.402215037366372,5.446902220442879,6.283740094334631
4.018277784670515,1.6449525093130997,3.469908940082334,7.507031030687285
1.2860915448002703,1.5607348984881562,7.903256013455426,2.0475709378820923
4.278089863218222,1.9819979785999824,6.368358434859173,8.922281970012564
3.9107837297161607,1.4923016901180142,6.121374872707328,6.017625713986411
1.465949911730093,1.7358358727096663,7.095101044580813,2.6244020085292696
3.6075748680934567,1.0187315209981584,6.865821970197589,3.716286407538127
2.460860791771906,1.089714889694126,3.0499922539648705,2.8711448038946563
3.945922014041729,1.4352030428683853,6.330468541806557,5.814602941272049
1.6333518891300511,1.914347312637004,6.811905643925959,3.258107488493868
2.207060314488104,1.1057401189465854,4.220199340883672,2.528778538010634
3.698164041147948,1.971733983590412,9.215974865406086,7.464638072931469
1.1195193358567894,1.036593558795177,3.315952269474518,1.2217162786649551
1.638355167330035,1.7856333408609946,5.372350465841388,3.10184976097368
4.5246380670171495,1.9458029983004173,7.864110268624002,9.08659076817936
3.0181880571996564,1.654193873643461,3.586884799607982,5.626762568741063
3.011328689329514,1.7313731406605166,9.796461920579636,5.297117897480719
2.694921323651137,1.2161784344116122,8.691881810244894,3.3100675097468626
4.978819664509871,1.970667586693453,4.2522423261664,11.072448495079492
2.1334946109857063,1.1322368714678093,9.238833137930284,2.433968268794433
4.367986646523997,1.6045366227858109,6.708547850132804,7.218094284600895
1.175004913252466,1.6973039545477413,9.171331453676077,2.029396181948885
2.826202805156758,1.5650597513236084,7.255851974373259,4.529805528258588
2.3390998569583807,1.6110369705672525,3.2429822777846526,4.342054773391706
1.392684233785074,1.1549532928400623,4.69978611574554,1.6593710556155563
4.858440084035463,1.171256267380841,4.12926194155814,5.934205007219004
1.8368264459363268,1.7177567688269098,8.733742582631903,3.218077726708498
2.771659319346662,1.974076462336632,9.852797086983442,5.584708756528101
1.8977270584264156,1.0783768613374924,6.4343689014361765,2.0758260596349527
3.1102529890544397,1.1044377453405485,7.975827348919693,3.468495621068452
4.674132122472559,1.4219173886811056,4.711137067127293,6.971339596387844
1.070601422127223,1.0074363031088904,8.720498446474277,1.0858328641157224
4.729545922401101,1.1765269369104188,4.026159414607013,5.818406234227615
1.838081747861486,1.0704942342749897,8.254656284953798,1.9844134601707475
2.51743759985866,1.9757828293334487,5.738474764200785,5.2978297499832125
4.633090946184884,1.3650865895882571,8.98245813684909,6.398895261273469
2.217720538875008,1.0230988037906756,5.779768695948221,2.3053525042030967
2.7600404702836614,1.560037025106734,6.530428598921022,4.434145918194781
2.880295145654616,1.8450490232362704,7.933205070954252,5.464117580637761
4.626218016476777,1.9914952007935445,4.94828504462018,10.064147213341794
4.5042242396155485,1.142586742282297,7.338695558923658,5.210000655555045
1.4121172509501738,1.4974283134715638,8.718578721913694,2.146439763547975
1.1770839454060873,1.21468360879336,4.268074357052999,1.4914608379151142
1.3904467114460726,1.5249699480472656,5.797737236152001,2.1977774291149013
4.4519098673613575,1.0755410666398058,8.329975005465073,4.828630560667816
2.516806708632068,1.2980185418269956,9.9843057931783,3.294824216243992
1.6437814694946784,1.154576821968753,7.429538698982087,1.921212668564649
4.229528112744109,1.9189446386702056,4.191216370226448,9.129310603982164
3.907122835397024,1.3775064081226316,4.085947220000325,5.716762368707414
2.0031291730484555,1.1620195911345357,7.719689646730915,2.354502686554671
1.2571025561242997,1.4378785401723393,6.932344234484989,1.8477439544963568
4.055259280005513,1.460804932291882,3.675806545937416,6.455622368786098
1.2681136020683712,1.6779545686724775,7.296285357222969,2.1864405786376944
2.061238415500964,1.6774603866955855,6.524379911665019,3.577924598229996
3.3941727914157283,1.3993848806749911,4.159122243808467,5.043823146043375
4.8049803713428805,1.3906982136081103,7.109524584558408,6.813911128084355
1.5167789232894,1.7782686161845922,9.81570297709266,2.742623681802104
3.3209530488166994,1.8025528436888771,8.748661150972957,6.117448838664537
4.869652101327935,1.2344245694406617,8.692654825451076,6.07276235154422
2.1426723175304074,1.7419109958356755,5.056836566106107,3.9756604756627465
1.0699570866499624,1.2240483453578732,4.519291418030081,1.3605336739645066
3.170669707977519,1.9199002806886891,3.235051275918964,7.563289794000166
3.575570839485367,1.416423108806346,6.744381168713574,5.180046014286291
4.8535998980778725,1.0753389439714374,6.395230923293521,5.294650591575257
4.281288015363641,1.156713513706043,7.783221492891175,5.007836034307383
2.741845224345024,1.249179076384919,8.6464721355003,3.461369646454432
3.458621167388173,1.8232829740077867,6.846461570486618,6.542304987277275
2.421295613423278,1.3672881824107708,3.919732804586231,3.532487694202181
1.8953436924947853,1.5642930179136925,7.638275303944245,3.0290755322288656
2.658581674310317,1.723908585973256,7.74908650529201,4.700955656038814
1.8037579932283732,1.1232922473659803,9.01144155871754,2.0420744253804584
1.901674914939249,1.6331997821532358,8.551748558151143,3.164051876122442
1.4906382068383563,1.426238158290915,8.088962403135259,2.15984320277706
3.484981583933937,1.8704553141519675,7.012567820976253,6.763534587623774
1.1501166051874376,1.4070042191380807,7.159933765425857,1.6503989514051691
3.208112881405127,1.3973008522417016,4.759724951777847,4.689318059192453
2.186854931015912,1.5127673292528705,4.734361211579083,3.491225359926976
1.5158526924332447,1.8339147148871744,8.164383282515015,2.8528474725216464
1.018274021004392,1.4624614898894213,5.3434862445094105,1.548304183469234
4.125262451633004,1.6995614349353787,3.658289607852625,7.9174281781605504
1.0567317749171623,1.3635564206843722,8.772365295715618,1.4586421789385808
4.874950444100231,1.2143271164255742,9.46217173827338,5.969144059214451
4.588298666754413,1.7728075541064472,9.031701067655629,8.295548471294332
2.5981638051421423,1.1007940715102862,8.725641467897816,2.883077995931442
3.507510551875032,1.807931438515217,4.333967260529357,6.97743006528504
2.621235685790121,1.509592038642699,9.698029778427577,4.005824536089167
1.023550528381985,1.62260823191406,9.366257870143992,1.686319196678657
3.5424237548508195,1.647975310480152,3.497641814383452,6.61852318806701
3.94226039164632,1.8713878397641064,4.324992562264763,8.183199506500928
4.388576147199723,1.5856576867915642,7.390165436336713,7.124713343091256
4.846535977121951,1.552085467087141,4.661167257580564,7.977488327750171
4.493813583502973,1.335223794406621,4.034754650126211,6.358516863569981
4.04169503144665,1.9436861073527127,3.469971635789148,9.483143112842596
3.3095418287772405,1.1995342698561036,7.44535571900048,4.0224575401875065
4.60763220970267,1.5229289269166673,8.03766178565887,7.146551042881195
4.976849597898532,1.7899113895849172,6.351305374644529,9.284437359903924
4.329984205952068,1.426566205818831,6.935055719645157,6.3119953720496085
3.453555718543743,1.642580109177521,5.228612865110064,5.97525322297075
4.829408971838133,1.1198346358344118,3.352715575373841,5.737651905824643
1.3597933377889913,1.1110514204308948,4.120299680399103,1.568916856971777
3.78972605885562,1.8370362294538964,7.861178231525967,7.160109931304064
4.363268399822932,1.670963992942489,3.7964187582695703,8.11965278944838
3.748675494445581,1.4163326918403016,9.029770240780357,5.375913615769749
4.485077628865357,1.9862687385742257,9.4636141103796,9.111518323394666
4.281054317344026,1.0111273581249105,8.34010078966256,4.360858533836368
3.888629290052642,1.5411646742447138,8.163291811282852,6.10276356215473
4.96201594562749,1.4345520063679316,9.131599949219185,7.207768141631172
3.9656757735682624,1.096565848665636,7.448723139160728,4.396527092313795
2.602511227642239,1.3794262780841535,3.1967070136254963,3.979546616393898
4.734846953218629,1.185225272315275,9.811909830169068,5.653256075645679
4.950633530619056,1.0346976432306234,4.806136904360636,5.245409101899296
2.985484668872731,1.4924886461132971,6.7816317494785,4.567793981704556
4.389446890889044,1.3051781913818714,4.563592620697597,5.978741017171624
3.0402855536649342,1.0436893679246235,4.798974839688003,3.2509266159382904
1.0502726420524384,1.7996297399128571,4.284472726763344,2.082739057707019
2.448713258978719,1.3910910925850732,8.33851590873319,3.454798219716325
2.545334813756716,1.0210198472880734,6.386200383967552,2.632702856145513
4.791943523314339,1.957260702162488,7.99297131221439,9.673593049047389
4.274613516944327,1.311889987615252,9.886932631970788,5.657851181803292
1.9387622817539385,1.9638183996113112,3.837844771361744,4.431484014475424
3.289239144515298,1.5431772656732208,8.398953846728011,5.163787837405945
3.061154506009191,1.0982536032415455,4.113042376605982,3.4885885942052783
4.528678252311206,1.1261656566941185,4.289573204526668,5.285443060365212
2.833336443426663,1.6385747323437925,3.5496344562383384,5.233619724375117
2.258674345248035,1.4380033528119378,8.012061036002246,3.3015937044202346
1.4251465580358698,1.6729776593141974,8.525612063546147,2.4315118776208213
3.363476347735596,1.1053382937413896,7.402869884689446,3.7599275717177534
4.848327343390926,1.0767509100796016,4.527251522676276,5.374667390970994
3.2425166551632216,1.861275301401196,4.211375511100126,6.727976287228435
4.476646993113707,1.371181761363522,9.026827284146748,6.210363298490926
1.2504227281713374,1.2747545664720308,4.5455193237462215,1.6606211997393463
2.6423487913635646,1.3588408552308628,7.895780920919741,3.6449136249094174
1.9359404307969368,1.8387670370843667,4.402486906024042,3.9178297633555226
3.409546196856253,1.8106193193593272,7.290426561615842,6.373065409497586
2.29246744335699,1.2473551343438565,9.77726169053117,2.8830796874479905
4.30762739565075,1.9075476393236528,8.849671615422269,8.414813324096619
4.830507427550511,1.347111428283447,4.306413119508484,6.851058917227912
2.0455493967630383,1.013460340784626,6.113488703410821,2.1021694547420706
2.664119676683621,1.2914448261734552,7.636213297809247,3.49084827158753
3.311260669464495,1.4612017131500636,3.534942925454408,5.313628270257782
3.20501995968634,1.4874107441986273,9.393071880856697,4.828098493257963
1.538861745626236,1.0052418707118762,3.0497980753473826,1.6384913921283693
3.9871468594066575,1.994224959001184,5.558709554170759,8.518323547528267
2.3543139176709635,1.4867469096510808,7.903886352137846,3.5638869814063847
2.348690383629869,1.0999717845354795,6.012765899529228,2.6278400783949603
3.650727886544821,1.9283384793958016,4.117751299409895,7.967493529598867
1.5609117834242507,1.6809456377427727,3.1334985115050333,3.109012505293021
3.1840819680424928,1.1955114881311384,8.813234016256608,3.8421197530117968
1.8317602622146607,1.9564273907110192,3.2153811505011207,4.515841809606148
1.6844102646436694,1.4535858473139294,7.977191091274601,2.4901240783888223
3.1932134641442755,1.0092910337049918,4.189757079703036,3.320671466162429
2.4630919522194787,1.618603705528054,8.144214658896878,4.067917847244534
1.0712492341174973,1.6822575647454312,3.451284049075495,2.063896942813993
2.9930593640168497,1.9796244030177768,7.253245085496477,6.158964333187845
2.953649600259069,1.2225649211114649,8.189631055887482,3.651949748331693
4.343804912177074,1.2859681378550385,6.483897760637532,5.69921078201044
1.177125829621616,1.0408632030658893,6.892313718657188,1.2394421004390694
4.487410265151745,1.123757504699752,3.403952845698226,5.342279087318616
1.8971503519945652,1.854525829253045,3.328611445572414,4.23682015568351
4.811302153200523,1.989055878406249,7.712321233737838,9.905036760972138
1.825890920847164,1.8764691057839185,6.389125921370836,3.584301056020724
1.864548870389453,1.966099766643814,5.365589981616155,3.93992421126174
3.5851884222525734,1.803531863404928,7.9190047394715855,6.640512401518718
3.220973358740415,1.207248949463759,9.501063286303795,3.920292865738184
3.5974334696031227,1.4895130170530837,5.872070790539204,5.5396063076020585
2.8904144317451985,1.9321276635827431,8.568534773183334,5.732283228328392
4.534408285586968,1.7440193006428102,9.282967361828678,8.051465423493974
4.639724514104691,1.97373919853008,8.289549435438957,9.428770809984403
2.6489344734480107,1.2706776357881158,7.533480807773453,3.414868476718738
3.0637371604852204,1.791257832200027,8.264013986333612,5.621589370852568
3.13721155938448,1.1288851977388337,3.82886411933769,3.706304275884378
2.4004614672020206,1.635743443314263,7.357385144419067,4.027334361727469
2.623157464669897,1.6430356039051772,7.973075994152257,4.4044760375797765
3.0874841137966578,1.4719389584084293,6.79206681501655,4.655219254628144
4.8034799798111765,1.5228526643597569,9.553393004556789,7.409737837009667
1.3323492596918958,1.2562067564284662,9.5299234624462,1.6884393682125425
4.049670838548915,1.572724322073153,3.1715946002836346,7.334262425279814
2.804812434394289,1.3542321114352438,4.754983171093196,3.962468110250862
2.386246721396903,1.8518054862386089,4.251586010975521,4.908969164667281
4.081903898666671,1.8060958243506224,3.852479731364501,8.3463542024912
2.6756681764229704,1.075288029717629,5.376882832233941,2.936432067871728
1.465853196290782,1.0788424524576756,8.326213870998753,1.594869336737434
2.160737192225369,1.7025929187209703,6.01133922410264,3.835929681429505
2.5742998226025606,1.7309204382737953,8.024841098284897,4.563325567002141
1.071238688277211,1.512255798145048,8.145074259865586,1.6486518824369485
1.9906277598667412,1.67788203891292,7.813649340190594,3.419816584604024
2.8757303820827307,1.0376555963969656,5.777512455788925,3.0333420876979926
4.432061336780665,1.4978754232932123,9.925670804363666,6.71558516816399
3.852808106053803,1.643589707881646,7.230989402820006,6.502640799766914
2.581412602595,1.6920562525217986,7.097924149296706,4.497559415889446
2.1833992858258813,1.639289574611762,8.624514751353907,3.645684845034528
4.603684730359377,1.830101220606748,7.278416463863219,8.704876623395366
1.554887157189432,1.0486502747575828,8.722302034266736,1.642446313437988
4.428603829034832,1.5032436656423012,6.7414509531889575,6.829217831378005
4.806252143639547,1.880546585299788,9.111045487413294,9.23728681841807
1.4656541503269578,1.428943994801132,3.426357674425565,2.3042908065840964
2.5206913919987497,1.1678717436718309,3.2569879425222936,3.153551515743318
2.1797842074553,1.9406567923074889,8.662742504445632,4.340533004770812
