m,omega,omega_0,x,E_n
1.7565337689686344,2.141776110958263,1.7617559472937845,2.635296211074429,23.45511536728496
2.1974477105081727,1.62913339866136,2.787825194144987,2.921935010033093,48.90117056903959
1.776073559604173,1.183196046132813,2.2831687786884705,1.50601163392517,6.65953374293391
1.6843621127976134,1.864256903243826,2.745295542011504,1.9559213719177573,17.73978938352456
2.5385154794113807,2.984680399226728,1.0975211961798177,1.1893065248131691,9.077825835690778
1.3590796215208674,1.0365515051419305,2.3553119396505604,2.961670137175065,19.73527068818115
2.2380652459486683,2.1492495589254963,1.933808436284802,1.941462689818251,17.62866375029796
2.1955452805001405,2.200567112669914,2.610109150040251,2.6186808925688103,43.86983555590546
2.78031966049015,1.4994437739812874,2.789935360479372,2.894386710483678,58.41689173643533
2.1446674208610297,1.7183821287165448,1.4343812434642649,1.32140954946375,4.690697456503694
1.925224631259604,2.2202574162530877,1.2546728890354548,1.062277041042554,3.53232496340388
1.2838131707993337,2.526462543581005,1.0938781335679697,2.8108280603952167,19.22010130869478
1.2460227802973856,1.8699851326622337,1.2965939255654018,1.16779945568431,2.199705755923792
2.3409043179783837,2.3931893305276484,2.000662469023068,1.1210975068039086,7.156876615723819
1.408767869759455,1.1818525138069755,1.2212229004991175,1.1147611036641916,1.2640504863767232
2.078584733255183,2.4110765736992894,1.3869276406421789,2.17696478924404,19.05351940963948
2.102935024194008,2.287359136119332,1.2503752599277869,2.9335565768925385,30.74489598542845
1.215118513295553,1.9276838351283672,1.562867896891092,1.3326432917030109,3.32248409207284
1.3359237450606347,2.459364112939243,2.7448942979744824,2.935946832409384,39.10309053499672
1.2914250323535927,2.231589957641408,2.4325583860919,1.8216634042425297,11.675237941939905
1.7792810347884098,2.626922847935192,2.266709821220818,2.749425727382948,40.48070140848004
2.566318954906865,2.425528375192897,2.956551814128846,1.931918649575184,35.01917957885437
2.797898482044149,1.593811956359547,2.485859336450273,1.255579866702622,9.61532225701598
1.900105646970124,2.255705249251358,2.9321789001783864,2.373382802100368,36.62064962773567
1.6090460129772348,1.09320828978994,2.336044371906636,1.1811692552072133,3.7333485605189303
2.367674242471895,1.7802891208438378,1.844960603503503,1.4649695998608747,8.35032214621441
1.0152604944825685,1.891576254673144,2.8009076379425157,1.2247794588899124,4.349295825735659
2.55014780750364,2.156376491879265,1.8229231700120807,2.962710366672918,44.61757689105456
1.255766688464389,2.2152417587240847,2.2267238804719587,1.595033125765695,7.879736170197072
2.720233375951549,2.0289456644177344,1.2251442399836932,2.143522088640902,17.553059640149424
2.75896699333926,2.351753320810623,2.8092092214806708,1.1568450448460998,12.38987931913926
1.8561643921720592,1.4773928704988242,1.5773238658379396,1.2972500079085143,3.647373424450924
1.0539474763145675,2.3691241135944647,2.8394667283195707,2.6178050194323808,24.692842044347312
1.082035615609476,1.6234191840897627,1.3602569244561673,2.360977990332009,6.764010277869299
1.6195205671952404,2.0415244007037043,1.4030610484604933,2.7389996596735555,18.639070407363644
2.944353375300436,1.4958115206575748,2.696323131339171,1.8759741442272504,24.629467399124465
2.5820591728362947,1.384403297032981,1.5349558834609736,1.6548570009139447,7.553107852981293
1.053538565534293,2.2807992457637387,1.7377583498579308,2.495795917436678,13.48894853844398
2.593455734816887,2.6358059229441064,1.52360607360854,2.875234958422906,49.68111160513734
1.960103141982077,2.294806840641563,2.018161143853651,1.0646398083096984,5.187163750834316
2.437172234987517,2.5824865749453694,2.1182749078997616,2.6535253367894205,47.86233528750381
1.3501568692253418,2.821586909893884,2.8888779890126104,2.5028797854872806,34.48080994745464
2.2320884199094184,1.4351754374444223,1.5929887467578607,2.9169794438383865,21.82855175749699
2.4317546658579703,1.2477991164642617,2.2519599118203724,2.757315753733044,30.63632275011592
2.387092840039803,2.058556297476752,2.8578281229763225,2.140590144948809,33.920900693828635
2.980150156231073,1.257193900925416,2.260337904594499,1.612786906381277,12.963922764017692
2.2466515742965383,1.059982625803286,1.7219201392613823,2.077596212452896,9.912191572360609
1.1445536173131268,2.7061285279414062,2.76864433082654,2.293470982665074,22.55908550245845
2.6551148521786807,2.2792353982386886,1.383241123182526,1.754935905795308,14.531476908027788
2.067850857454576,2.406070994873195,2.152135171705411,1.1858543484964446,7.575749855702559
2.985561807394953,2.0711260625716554,1.828155151698059,2.2110237287028927,27.84678059025264
2.0437197165246577,1.433688136600758,1.940596232980895,1.466667682011662,6.398090745843868
1.6555170123044634,1.4531362416454838,2.2245618815726464,2.6358677232572845,20.302187603289997
1.5264548547057613,1.876046855746776,2.870805518989042,2.941597340031451,38.83626740281182
2.337421957845268,1.0339967025611,2.660732293896569,1.7477779717659458,14.5457150883167
1.1555717411551052,2.739902996564417,2.807492604906708,2.7765799754388047,34.274414328997054
1.2015241256383522,1.52530005509462,2.656259862365131,2.265884305523897,14.469558454952098
1.0068790067485769,2.3793532093872347,2.9516147363039247,1.9999553919659296,14.471580056478414
2.91302798901413,2.491049265069917,2.1874605336703565,1.0346619376491757,8.568238674307624
1.9300457924405383,1.5818976314411606,2.2779735668647225,1.651109891575793,10.11752347592588
2.507953532052198,1.80541867188728,1.5350593916557,1.701236672392658,10.190880949063752
1.2546561200814828,1.4518503021936338,1.0771239318776606,2.4275087338812,6.040557758206683
2.941091529164275,2.8965532080756007,1.4422068804242356,1.3277723225823,13.5719319308116
2.6359522021214703,1.4005281292321412,1.0639567214298598,2.9669100750481787,17.944610347337303
1.3164342858258833,1.7289827108536904,1.3741668447755722,1.355619944951586,2.950064963345917
1.9465854316597244,2.823012682415074,2.844290692712099,2.730496753269492,58.26742897261853
1.7969901362580327,1.177635205663278,2.877390404285855,2.3463791086766177,23.90770314866302
1.597216422269475,2.296191340319854,1.3307873979820135,2.109036683953441,12.5100755165602
1.1415921645461795,1.3760065412779643,1.4003202627321056,2.789003662111991,8.556450452791486
2.61673776846054,1.2386755442393838,2.0871112595493844,2.9989639853208496,34.65643219503446
1.3510556059309469,1.60088998202484,2.7941693476246576,2.660443210828056,24.791890914312678
1.732701133913089,2.067548138729068,2.70710220930647,1.5511969655586346,12.094105570769464
2.3778782939522545,1.0239625200418951,1.465744950388132,2.128940820797921,8.61364324780631
1.7588512467887107,2.2194502447016675,1.1277386405114065,1.850199498249969,9.32911742882595
1.3684269274614222,1.66586174617092,2.5474926466077656,1.09545302599379,3.803521280136706
1.0329285708843312,2.131067702679573,1.3149511321583232,1.7675920237498852,5.059175272874177
1.9849696113649693,1.9211949533472232,1.5298823099082073,2.492842485957687,18.599918188623068
2.332889079803818,2.244539491310323,2.596699782159639,2.812417787759357,54.34615495661561
2.6983439184410614,2.817039753976404,2.057636148829848,2.1318719744352235,37.310848321089786
2.6456376310648317,1.2031327396483629,2.671923138555509,1.5988739857487082,14.518615840646644
2.3361073450433008,2.4377171678411287,1.4059796740902026,2.203630034764561,22.45917942899667
2.425787772654509,2.611385101653316,2.3184037186128945,1.6312037496375476,19.677372367493703
1.6337134893849876,1.4520364349006016,2.724115299033281,1.941448398051849,14.669816661117892
2.1344783074121705,1.6148956524930402,2.0170917940391924,1.3239777586151196,6.245181456665426
1.844417090369334,2.0172361970803934,2.998149893879821,1.6495041217831297,16.382773694372183
2.48124788351675,1.2716312430232806,2.957853767950094,2.984502095623533,57.27470170483125
2.8395667729289142,2.9968741129852923,2.671686692147252,2.30411136810899,60.749337734737246
2.909982936273721,2.7216336167948247,1.692842672845365,2.5431603818414867,48.33653174664983
1.7675526620811297,1.065870934835941,2.708856336939895,2.1134083168971034,16.725026293044756
2.484998963380154,1.027873381062151,1.0624220417697794,2.6650233324408794,9.642113052868542
2.579550962798708,2.807526695868357,2.976171188113139,2.0863453085544386,46.9901459010363
1.0570147043889324,1.3206105272021522,1.0661797170729668,1.4217664814025075,1.5388041716409404
2.9245744333969457,1.0303963629132882,1.035571431080364,1.170508926454144,2.137824113409652
1.651482623833764,1.7509179165083633,1.3002460896659356,2.6809517465035704,14.114520585582827
1.9247265959158588,2.9453153089030373,2.27056795030122,2.5414643383132374,42.9843748798303
1.1080366250395255,1.0729861260555666,2.6090638196610048,1.9883541119113588,8.715925936604728
1.8874193791700464,1.4829708120872689,1.9969648593327072,1.9333564820390072,10.912327751857434
1.1864449607731458,1.570983788437704,2.1755812244765447,2.023483259252621,8.745573927875578
1.1551654973167955,1.8799717752105352,1.2594793446788035,2.617970852155356,10.135219638629716
2.610223132777798,1.922125375929682,1.6583526483606708,2.8405289419519075,33.93272598313166
2.044270835362327,1.4918758543111716,2.0092076405576518,1.0884962937764333,3.7921686376058816
2.7578548280676465,2.751693994368307,2.8531604519857776,2.990131777596666,96.85745579008528
2.9885666751546367,1.160189075687836,1.6243001263316292,2.427194064181494,17.537745267679956
1.1151178450781205,1.5728266155020187,1.765102928920939,2.2482137270499525,7.875877870894588
2.0201242146372267,2.0347844913704787,2.3055301536464823,1.077534861301212,5.544722441917983
2.1507946146407546,1.853759425557037,1.7257221833001264,1.3136676427432603,5.952172983239215
1.6088313534191785,1.9657935852107464,1.0989192373061103,2.7127973715704847,15.012801386426943
1.711286437366769,2.8233042910348978,1.515504053066766,2.5296325717468666,28.109621154368902
1.8827382779850328,1.475079573808881,2.81913955193321,1.2696571088973827,7.681208962215632
1.379398874622917,1.545338735269918,2.730733859298623,1.1092159181118764,4.177119179400099
1.6863082135965892,1.6352716529832432,1.9949799479278687,1.946086909865937,10.623999295281331
1.7029762682489709,1.615194121385017,1.9097971050002227,1.5184165405851633,6.141005497085375
1.540972476666254,1.2701284230260848,1.2237947619353493,2.0169178576883726,4.875255042591512
1.863517728363084,2.805230173736013,2.811920192611984,2.886228114624421,61.22623623680861
1.1147460040284396,2.049820597566358,2.344595804843577,2.109332272432222,12.026192166882618
1.43129376259886,2.1555927092048304,1.5659433136728644,2.6080193590327228,17.277177851027822
1.3623958783092895,2.3252912026384776,2.904267573748161,2.308047921664686,25.114466264091977
2.567090658170144,2.887390487295015,2.6521073946182767,1.2936533563866115,16.508614591195997
1.6767939909463447,2.422008830831323,1.9853651387017992,2.623066165597174,28.28849721867823
1.4776638148870107,2.108858404371627,2.2280920082938804,2.069549906398436,14.89136484229092
2.7571967727111035,2.2479011421195585,1.6969425854612776,1.189902863024361,7.741950294839092
2.840680954036842,2.154217424910609,2.8627582384501613,1.1791085130449008,12.6736291069968
1.370341314928364,2.108756187320893,1.5681058261781236,1.573018181264722,5.853973855594552
2.2725921987457096,2.8030351003642533,2.028375484071432,1.1839040691660137,9.533147843008496
1.5448429734359097,2.499475323860865,1.9743243867913869,1.965157878945801,15.13162535006292
2.2281389585275964,2.9672505370769144,2.222584312115268,2.987528152801648,68.33353275317101
1.519735614451157,2.3532260640848,2.1556922725834395,1.094288040667322,4.633603119215959
1.4288171126545677,2.8956576569954837,2.568978178027156,2.88856630910718,44.660447803969504
1.0064333941833743,2.435396058774625,1.8259719074165428,2.366302143250861,13.053477055707054
2.2485166796739917,1.2814531202160109,1.7008308755053974,2.764010610906829,19.47546444151936
1.2791143197662591,1.8972118474227424,1.678551211984021,2.907337231134366,17.344773754642517
2.9940140280622654,1.7373110818221067,2.362932347821584,1.4490333807330116,13.518697959726008
2.1922535751996555,2.6986767352735725,1.1225341190138654,2.8735042354216063,38.65999403576239
1.631210981067818,2.2709243173185394,1.572856719065899,1.957255170609432,11.921340789953444
2.179208544067622,2.255701428146559,2.392120252504113,2.43408107345075,34.894082106269735
1.428224454327944,1.1551056155980324,1.0075201792792083,2.4252402760521696,4.933971964012371
2.5957891543401024,1.5097601910356238,1.5383232941851746,1.950910467684592,11.474821940638902
2.926831533926705,2.716630253159516,2.897621115372249,1.9178396936831896,42.45874642751375
2.389938181687757,2.40896139222345,1.2675218495847205,2.258966518791782,22.591614973214888
2.8873116973930384,2.0024176474807067,2.531596314663658,1.6865079864387966,21.39056205082088
1.8063492857962256,2.3641895370893247,1.5001226741810334,1.6005184834053623,9.069135847746551
2.9948746667464228,2.313080283123248,2.6351954762180148,1.2373734432690215,14.094007254541404
2.437658661010671,1.863359525721711,2.6432873520024645,2.0056940014018583,25.641037990406275
1.3503964345617674,2.297147243522475,1.272545269547601,1.8007481065275872,7.549542906976646
2.1878965796709826,1.671392125213854,2.0784893209169177,1.0058267432672503,3.936469029136165
1.4107779782763925,2.744956823754296,1.8180515158354065,1.8143248127101816,12.5852550205725
2.209839797831932,1.5186836985990917,1.532065468547012,2.6637370294700897,18.242101104013607
2.7001649115225304,2.32603819143783,2.082298352029013,1.8535783878679324,22.60462667017312
1.213100631643582,2.176489653166122,2.069909511920016,2.7952838345925533,21.378331154853495
1.944834186130964,1.9645339075393424,2.028067410634936,1.8874076003254547,13.808478901217075
1.31951502292532,1.875891991191944,2.610995221348361,1.4413219524517142,7.083372182786584
1.4803772257785226,2.13199626078507,1.9708646412312176,2.9372860016642743,26.91645072624372
1.012803350008866,2.1880214747004305,2.5979074532089035,2.191287617903221,14.026208103925883
1.8057022693880511,2.7297896750831248,1.0872522015830752,1.8683606333861764,13.605453569729132
2.656064766589556,1.5854161524296315,2.2694426253457003,2.5143355067915616,32.171829670076
2.814303182766015,1.687884602839956,2.479928643031592,2.287724660464211,33.13696080898835
1.421081777229004,1.5065058640058626,1.2432969510066956,2.484819326954672,8.369177525336346
1.6005097255326597,1.6037359037834027,1.6562561295917526,2.3895640940358733,12.143712644773627
1.3230599865495185,2.346516942439174,1.0060574009955754,2.4204823994609117,12.631568955383491
2.568061689487557,1.649977382200296,2.5957695693174143,1.2079334181999102,8.862230054809936
2.632585779810245,2.5816260239935334,1.705894213913241,2.9397257562618107,54.4589131757834
2.3638649176651025,1.8827848812090175,2.679740686358307,2.036747247538279,26.294822322461897
1.841584300787595,2.7655746970731085,1.219867402239951,1.169996637435203,5.758107150268123
1.1365708297163917,2.2129964606383137,1.9610253570610992,1.919827849296166,9.156305303768251
1.6616267515018726,2.1008504434507804,2.8260916271363943,1.6097745035356212,13.348672970971144
1.0694597677223288,1.84901934575356,1.6176448339776033,1.9982593819209409,6.443651417682929
1.2677153047458365,2.953416156651295,2.9301617469669416,1.5862160665347824,13.80213389756956
1.6559007822133944,1.041425654195686,2.787866508944649,1.2872925006097138,6.075807716549394
2.7759674688713902,1.7538506761786108,1.6174012039514962,2.208136408497775,19.2605842050417
1.157904415381152,2.605822442887172,1.0882976382819258,1.2137143703615303,3.400636322060397
1.4712902384787463,2.1617989601588308,2.782961762137196,2.891487784922836,38.18928407248127
1.2687174202723062,2.603138073120477,2.6286943016068047,1.7121273022271724,12.725211989220252
1.9704712739775867,2.830647260519969,1.9962527047060945,2.838395750321621,47.61567931527384
1.74297024392102,2.568046976839544,1.8488372618728608,1.7340402638499854,13.119441579362338
1.6308897337299264,1.956943393872259,2.838238444101877,2.2365379164991497,24.239549423063
2.91284374493202,1.6601332653566705,2.859313970527169,2.592578038711304,53.50684279402031
2.398233162650677,1.3487880115924589,1.3939853360861816,2.622952455286632,15.519581675510276
2.102402279340829,2.833692249865716,1.7271312937880112,2.8075740201879347,45.6263559019527
1.4008574378920833,1.003239105232249,1.9585177471690287,2.0634152515838435,7.220331910478943
2.3983018796637774,2.8879614144444443,2.116954853400837,1.673193795278927,21.522166585231908
2.9259213466068545,2.848120409826301,1.2249620177059604,2.6940702578885736,51.03272900375856
1.0477762030980755,2.9772275386467117,1.122969690491358,2.055438593275825,11.204957517907602
1.7750697510310618,1.1740413657834852,1.2933762492680336,2.3799958575166102,7.669690411593732
2.034724391180111,2.0046495662138404,1.1650520743520054,1.1035524629905349,3.3303363661908367
2.7503687232063063,2.422053886904171,2.930742315461816,1.0701041061279215,11.382010424503466
2.560863356492014,2.272310217473846,2.7230291494633123,2.489730442949006,49.917448989542144
1.333490616959288,1.0498373919725998,1.0215831329007852,1.984880523736876,2.8182924774622875
2.6282782007252266,2.6637037757269475,1.1813264836268975,2.037656014013614,23.16457064323947
1.9324095196567024,1.8873079800916983,1.900383244288038,1.5685618792810447,8.526421624899406
2.296779672223229,1.6410194415121353,1.5001601863783034,2.5851314423376204,18.96935605378114
1.322373464705066,1.4438551154423804,2.797133899160816,2.385390540895296,18.63926283050848
1.7017907684768965,2.142903833274283,1.4684155431714812,1.342698342727597,5.176023497929517
2.2695243551081967,2.9580781904180817,2.471022180547198,1.4250238019332426,17.116941400697343
2.1581643553813423,2.269665228571214,2.9102780122751097,2.013074595311869,29.782173500617883
1.3449548795121575,1.5191879194627165,1.7537479719476416,1.5608480158312277,4.410002420123651
2.645543407329997,2.879895744617744,1.7105360397040563,2.9454073660035966,64.37661855438617
1.8787306199244052,1.649544555968207,1.6095884149167383,2.906572945592898,21.076884229655327
2.3040304576552604,2.307322168714725,2.685708996487572,1.052711045630559,8.002619854139901
1.9554167307678687,2.282158273582498,2.661072653688949,1.867962693023115,20.96292381558048
2.136152586340068,2.067636840003268,1.0396251323652572,1.2811535800204472,4.694729522895799
1.1441511993772202,1.2636795965369356,1.879152021146164,1.4546259964928154,3.103719551735616
1.888147274532488,2.702771629829116,1.183293898883412,2.538992902308603,26.48960930747188
2.333181959694836,2.316124440897865,1.5931784283670831,1.951338035736143,17.551990794683576
2.6562397365087085,1.8668444286775805,1.315849340864316,1.5063719597614464,7.860615696713553
1.7960797358676384,2.0007908821855622,1.7458698593801616,2.4880530861871684,19.599704506880716
1.320706563830555,1.616330108513503,2.996715826932604,2.285461285069565,19.9932549397288
1.7268357105835082,2.6830336597168074,2.463261192091914,2.0802343349274164,24.78370284894469
1.061054300941719,2.0796257989635,2.9704373668280786,2.8560252217313336,28.4493713890938
1.6159676906135412,2.764510784474178,1.1516575474976185,1.2862602294703138,5.994685435745284
2.4078051143773638,1.0445908757544375,2.4521748378411585,1.0137561899293863,4.394926328347493
1.439409140352725,2.426122924514494,1.0116349337381871,1.653867217860996,6.800968465993778
1.3897307013836449,1.1152617330224026,1.425374419224268,2.2482629721312724,5.752314314705293
1.3831657915101825,2.5503769418593336,1.4038906618939324,1.0090610470927497,2.9840481509185346
2.8470855526022927,1.9220682919281629,1.8449394379608448,1.8185439390974976,16.70833511286631
1.8345420115241369,1.2542204795875809,2.7229767726358944,2.751276351916784,31.20206176541089
1.2998414767929785,2.883362074175194,1.439886431148647,2.1599255903751757,15.74708575419208
2.303915406884017,2.2165492965828406,1.6313115132878762,2.877351836105099,36.118786183990345
2.893142221313415,2.5443710603467924,1.864335180097376,1.4138018915808317,14.384382065720764
1.230858906450396,2.5845682524244364,1.977093543164946,1.110040106569393,4.014912992029327
1.1568538377513995,2.1823768608149248,2.2549838311584103,2.6788402665897757,20.4384457179552
1.6125148675498644,1.884631087961092,1.0638565929698047,1.2473208190648748,2.9375293304631342
1.5781290462869482,2.356847960930477,1.5296845265550305,1.358779836526866,5.7506181214826855
1.3027199801526437,2.358932454110196,2.193760553475226,2.7429958389042763,25.42842011735375
1.5769620914336904,1.2528646606244307,2.3497771364445463,1.9094975840350583,10.193292189062326
2.614523378417068,1.0833765156767463,1.4798299406235365,2.4271681921132284,12.951998863086702
2.1136200671438647,2.8870572067317224,2.7703142906337104,1.095367520558974,10.1501145968008
1.5807046703316256,1.663170085602652,2.4441905760277978,2.091324657018185,15.106197070500643
2.32013461421123,1.9743742459591545,1.116777128088657,2.8730809681651044,24.635614926541667
2.790245930041659,1.796915440933489,1.315340611505089,2.01884720155176,14.098917846509266
2.496578936224643,1.9648802594256816,1.6939230986401146,1.1339138937497928,5.400934503874427
1.7483605628846903,1.636610815639116,1.6027800236654284,2.8520919668383016,18.65701368233276
1.9033802555288215,2.82123013041065,2.3899288323469667,2.5262275763918725,41.515851392871774
1.1052335693109931,1.4179484974380845,2.5102579110246674,1.2193527380918638,3.414734173744015
1.341353371322114,1.8254744853834977,2.352435861043747,1.4273894860372962,6.057747817992395
2.809939801029105,2.5606086895483227,1.2295409879263928,2.3914414063448186,32.41519702919236
2.644818107106903,1.3433469555915372,1.308640017288761,1.7473444897044406,7.100354651099205
1.329771646646929,1.333880201274252,2.4549362596665825,2.5799729105457203,17.27320976319077
1.54913918501159,2.913790057510008,2.2116027108372496,2.4920465639931635,32.18421922006777
2.1715286313813067,2.054708611114648,1.3907463641090114,2.876451939595726,27.651495867458767
1.7831629977729018,2.933491284809001,1.9320533452235384,2.866861431751804,45.20602345638323
2.270975534236003,2.381079051409182,1.0890717341574054,2.61711480081748,26.65903421626173
1.8291529851036423,2.152818389693229,1.871695782151744,2.9517913104305977,32.424418758113056
1.9738975370616252,1.350521783229147,2.915861801343942,1.3587101708184364,9.407128578015016
2.0180149287661697,1.1397006133684775,1.081549649315722,2.754934636334591,9.45256161020126
2.1402251429965826,1.7687004359405791,2.152605754522573,2.805878656197619,32.69727757191222
1.2781659129115703,2.8092011274557893,2.3907872775339376,2.190192690400756,20.85784464824144
2.650290995159622,1.4302278418378391,1.5546018107351798,1.005686793261984,2.99034689921509
2.1546013265749364,1.7274587993967343,1.830861759666707,2.9549250874121307,29.800710113640925
2.8519079964638063,1.584726745597054,2.6181155908472373,1.4496626483691877,14.03325389789316
1.7186690443075614,1.4098456705519804,1.2048151451520297,1.3630967517089525,2.745672042042431
1.423324836831943,1.5422823060470896,1.4671024377930175,1.470561710000922,3.486638592242924
1.9504312361239329,2.9220996531280194,2.732779100845848,1.1339963640189128,10.036841918204082
2.6579464997984785,1.7012320145502458,2.829516938693449,2.1855520017237877,34.59785969774007
1.825158488799287,1.1392706228353768,2.3302290756231456,2.035159141913556,12.715024410714696
1.2545281611832315,2.322288228709691,1.4839945738854998,2.3832383491245923,13.530011611093732
1.7651985111148585,1.067189754271719,1.2050999855586395,1.608588250399366,2.95881333506217
1.3267491378179226,1.7761515207970344,1.622481294814408,1.7974716912505302,6.201809390503536
2.639906862693828,1.9075772192581877,2.635794331754584,1.7928230633646105,22.45671035978737
2.4399216274637405,1.1005219887398547,1.0106751612625962,2.6156706178992417,9.317414766530517
1.517930464075129,1.0754844813200617,1.5055023292484877,1.5165732735471504,2.987799704421811
2.287003442303419,2.6395873698983032,2.52451612854186,1.43732747313938,15.75773331719727
2.083255238370945,2.336458398087022,2.866141525101754,1.493917559293945,15.8937047132175
2.043518584304845,2.5794768730581006,2.070599573858072,1.5541120686696677,13.500305621685204
1.0092253874171575,1.3830728516733466,1.6891755550083831,1.21918478420033,1.7874747757850935
2.7286586736888427,2.7324203029188103,1.882279957549241,2.6237473107367,51.69933947047296
1.054268778097594,1.028730263041651,2.0528552160853035,1.0902258443634198,1.6517371194946648
1.3505981527113546,1.7997880442524958,1.2246882291142411,2.8902630560222518,13.367082148950942
2.2585332353014875,1.513057394005442,1.3195376876291942,2.5961175808093846,15.338276009762051
2.6139311700301286,2.4943840273516464,1.1782101997103185,1.549107453811308,11.934091777910488
2.634238568633409,1.2295714601820569,1.6277424255551722,1.6599090268812149,7.550961385880895
2.715509471162953,1.1307334460304792,1.4347150635889263,1.248467967582113,3.531001054408472
2.512277648994645,1.8209377239075693,1.3059576898675496,2.694969363005926,22.9052433109443
2.572236772421985,1.0833309527900212,2.076643449339016,1.1987155600892578,5.069245361662946
1.819618104152056,2.022732616617162,2.975899547224312,2.623689181772653,40.54417267325542
1.702539587499425,1.8704441610187603,2.524696188720821,1.2785205100365673,6.868888461199587
1.881065470007932,2.734589410694471,2.231453579606232,2.257036955795264,29.84333994710012
1.527678190056135,1.9044715225591171,1.274466917656604,1.1619115898989183,2.707590866409259
2.5952477452113225,1.3598874649989132,2.482925608107193,2.348702285227731,28.683733530690645
1.135880338366244,2.064372143472116,1.3693537936132874,1.0508147378025443,1.9242619529408536
2.5188645059226644,1.9502523679200865,2.809686527025211,2.5179809568872225,46.704070341308615
2.632575503205578,2.221443935325984,2.2113355046743592,2.951397653316514,56.32494911705239
2.9899486238630835,2.91913077655929,1.4089066938407515,1.040607596525891,8.50411795805158
1.764654224593226,1.9308408714681635,1.4871108168584877,2.8074508223375987,20.653061422910184
1.0478522780479007,1.115754914271857,1.4946597563730335,1.3879215446629412,1.7555530180793373
1.925341805682614,2.8528890947415126,1.607422654388312,2.5577947858573875,33.76655804755286
2.325832933498272,2.5129754133241904,1.3862032577847698,1.3924344212282644,9.28573444566034
2.4906000917602293,2.772016981098795,1.4451564740699585,1.7633258838296042,18.919833653047935
2.0678773011152547,2.363421087487349,2.4836478965462905,2.2542913089718413,30.88021865381574
1.7243989292184598,2.5194999848997983,1.2652890435224142,2.9852564280322773,30.538282169916457
1.4002847256065594,1.783000973955504,2.896284147283347,1.0153715738658626,4.174917616391485
2.6878149054049185,2.795777400304836,1.5543379211160522,2.8726469203071554,56.73861477254233
2.729204414564906,1.324455125323618,1.980870007594064,1.6634623328283602,10.720116314841793
1.0591749600205578,1.916016336240024,1.4441669751394175,1.895206408333044,5.475163894469233
1.0226005463361512,2.8411402783540423,1.9619635842507497,1.5855840947184987,7.662157808342047
2.7444532778882835,1.6582058002881157,2.1535697412789343,2.374498527798207,28.578385412280632
1.7971872466065684,2.4550350635117684,2.6473127459637347,2.9871394554125983,52.26016289191725
1.4383731218184015,2.0169826246958333,2.064599487492813,2.8887921901847946,24.999444287792453
2.283715472474369,1.4697478745359869,2.824667905924812,1.9048258437653225,21.003115340285344
1.5399534354726736,2.679548105559757,2.8969786671718967,2.956098008692132,52.38929758196573
2.2582648949580357,1.4905873224091726,1.3110145980574397,2.524311813229076,14.176346807940645
1.1469231173801175,1.3928486771058726,1.5051825955399882,2.796535068283264,9.430680542580951
1.792235940390703,2.804966600554609,2.831413330979448,1.0681796348797,8.120894414858022
1.5935261903553686,1.067717934710366,2.3888308429812577,2.5044807196989183,17.108242336852527
2.6003104561015413,2.268235714639536,2.6580987666025706,2.5846335347895883,53.02643408754067
1.4697838831507508,2.411438913109498,1.2020475195537972,2.599503029489048,18.02636357732432
2.8164513761039864,1.992749661161316,2.302911809565277,2.7343704510720874,48.82534527733281
1.847740975501764,2.8961320518844,1.7900233803729266,2.421707309765312,31.403203649667777
1.5332879279268925,1.9717284953685004,1.1444364339579547,2.532120399850328,12.773872678974096
1.707685199745798,1.115944948754091,1.2430738809597068,1.126052924629623,1.5106285789000655
1.3704757022410283,2.5663605060552626,2.608122707856954,1.5293470174214865,10.728912093765274
1.0740168170577082,2.156374764321889,1.78058026984865,2.369917005786958,11.793625800137042
2.117804902405485,1.7735677668603609,1.192040545262081,1.9287437307272148,8.9941222695467
1.7086275492878369,2.7651755719185047,2.8849762531213,2.286408744319594,35.65993936878726
1.4126911730144287,2.6400448204413216,2.2814376452870198,1.453345842871847,9.082111323051585
2.406079472185187,2.5373494927839344,2.4252934000113604,1.2415524396365465,11.423456593692054
1.0472726729003283,2.948290654950844,2.0237599865119984,2.588344153819316,22.43092616088892
1.6102900819937842,1.3250346749335562,2.843257845537738,1.1375508954576357,5.125939623832728
1.4935010334966563,2.283604186491809,1.3564458167770823,1.6185799685766782,6.900779563214688
1.884589948922614,2.46362225630296,1.306370930382445,1.7188398369977589,10.82395967831558
2.2058740767756198,2.223218693894941,1.424856905033445,1.737247457828672,11.605361906446207
1.520843867709772,2.319053640804576,2.068097393871365,1.7162284919853552,10.81256621921575
2.3198066535348127,1.139385552301929,1.0446473100342502,2.647194522430582,9.71109631104776
2.95451746656114,2.350017986482656,1.832207693782296,1.8753244760878165,23.065949056871684
1.2125350327362745,1.1076563263791257,1.564560345243209,2.6213373519732546,7.654346614139543
1.885124147276684,2.818968287919783,2.2426061524815832,1.6195230809062031,16.03948991123163
1.7508251118075135,1.7691654910465304,2.8762939852661917,1.0360713106271988,5.357740993891742
2.6546024771422148,1.7673935104200449,2.976166705548558,1.9447866599769368,30.073605492670957
2.315802767307672,2.864172583600278,2.954674537389132,1.5078172517283244,22.28886410637073
1.2049334128267402,2.16255260375619,2.73021949326498,1.8563845054990225,12.592905457898674
2.88766327082225,2.8618438528249834,2.9318933463324326,1.616904445389516,31.681543881278305
