mom,B,theta,E_n
1.4562064856061006,2.0886382945513047,3.3550282631282693,2.9724740821219746
3.368222779152501,3.680644370394927,3.3685643662837217,12.07926990392354
1.9369204976602967,1.3162742635656763,3.519069315388355,2.3700264646728257
3.5055488363165583,3.1186961301807528,1.5006771504971423,-0.7659668033825842
4.589723885842625,2.7705313334582344,2.224520143381024,7.733177182559969
2.9305971956773598,4.833765469396267,2.616732783072919,12.25901760330856
2.6534546496740443,4.716977437908028,4.1297535369538565,6.886791845042685
3.477712785841409,2.86464230918059,4.891408340788445,-1.7739522489932016
1.63547790316427,3.257421654023601,2.8157344373018494,5.047091693180287
1.7721172516883563,3.6909533200211366,2.9858867634248303,6.461673452992366
2.364010917264044,4.505328246809555,1.9155453816587755,3.5994974523774226
1.4515502353349965,1.148904311140276,3.752800832503284,1.3657654558742758
2.1479222795895145,3.951346267052189,1.616401539090928,0.3869257030094917
3.9890894390180818,2.901834848273977,1.8048003363377867,2.684101887662629
3.1350031864268786,1.5939857480881754,4.511290727561944,0.998158663148588
3.610046336473557,2.748324859628579,3.0658694919405654,9.893148524100068
4.053419804241695,2.288315857446886,4.008120079911717,6.005674570639135
3.2132512626997083,3.305951726460237,1.7979556149271398,2.392380304435226
3.4705745027163584,3.818845593676518,4.771121701952566,-0.777971849150649
1.7324752059063595,2.525439990333332,3.643982712606357,3.8346294021966303
4.825122130211437,4.6525811859167865,2.03745438739653,10.10002183986371
4.154944013900364,1.8080710016720216,1.5938849661323076,0.1734364638481081
1.5037559419023243,1.3452672556340732,2.059032544884968,0.9489046622866992
1.3058370058278013,4.798839265137416,4.636926530715085,0.4724368975780897
4.137976759046651,1.2569337645182077,3.627299184174692,4.599623989841575
1.842001544811544,1.1422789169957095,3.0156266726952103,2.087408425591766
1.5276557527995842,3.869683394233474,4.139290513688653,3.205464181979916
3.826988986505554,4.812048463386647,1.3750157724692338,-3.5824388467120496
2.605096638491184,3.9886273904020495,2.2080580710750826,6.182469478011841
4.10810636257701,4.129762397020775,4.366023479010234,5.759472794245625
2.7010571270995656,1.8366410113586555,2.488490902645073,3.9399388374671775
1.2496627492753505,1.3064447079654258,2.712974903862524,1.4849307041977375
4.761774151889705,4.337861150531285,3.734451733636661,17.13091304934135
1.091336592807203,4.178589618261096,2.987926986677788,4.506512741435901
4.414567582349479,2.960164495930734,2.567380088164936,10.972028658592698
2.242098864053051,1.2645707919630054,1.6435382361891129,0.2060627688197355
2.683596520509968,3.426783849721769,2.12234095511953,4.818790752869581
1.4156361891434917,1.1017761710960396,1.20249942398537,-0.5615393316830517
2.617319328725771,2.7676375563410778,4.753737231967353,-0.2994327646050581
1.931698799466944,4.488141364126864,1.3886326724082614,-1.570590970348518
4.6368750837223285,1.166262693745677,4.594799218977581,0.6344391437326068
2.346043472377614,4.390582901599117,3.4190098374444227,9.906669182201975
4.258349035089161,3.869135089329598,1.8388031616432932,4.36304260449078
2.1878696095172865,1.7101166954431912,2.0774844223422546,1.8156965581014164
3.371576045760401,3.661789014312004,2.622163861283322,10.717598016398243
3.216388382806787,3.9481301974066993,3.1583178731597075,12.696944016808246
4.48237858327589,2.589537774286962,3.914874973242149,8.306429594405218
1.39466012609474,3.214542124193479,3.963367928667174,3.0527059004268886
2.2152131514109485,3.097273839833833,1.0335355559385957,-3.5114164820355653
3.916268435094063,1.4830710308795014,1.5916622113202048,0.1211824389572091
2.351917316124442,1.948529604537112,1.3816358905757573,-0.8617202627663175
3.525435212348946,2.859318675523063,3.174257159210888,10.074965508871472
1.474588363031463,3.3739317334376504,4.491770696788554,1.088729106024495
1.8459505010859336,4.256400133530272,3.8339076069914686,6.048166024928683
4.137376030932468,3.9858994721839935,4.4079444898104265,4.943445328848873
3.5608561731459614,4.205018167772664,2.23376744876807,9.215588257791907
2.1390301696152543,2.706148317944986,2.191050475128161,3.3645383656258185
2.1902031136943165,3.299110832883425,4.221244187026306,3.407908610915941
1.803063706596556,2.413751172704771,1.5042684754781686,-0.2893254637538688
2.742239054470504,2.560929941934526,4.367899662700125,2.3716724079468188
1.659989807286554,3.7860446723365553,4.558395397758378,0.9639975743381448
2.67984827105215,2.8941149884923685,2.935797236742256,7.592132236035562
2.552772822014339,2.3815565471323943,2.882612533208398,5.876829206675118
1.1896355340375973,1.1048127666492915,1.4026053047928078,-0.2200168374206429
2.1095217236994137,1.3169804049921936,2.016242247266552,1.1970156407565522
4.568175166017577,1.9734330888710037,2.051930068874484,4.171996745389563
3.855999056893776,2.473055484289365,4.451772201054164,2.457229271382918
4.0830339095022286,1.4968518153134824,2.674494137887979,5.457003063275253
2.429448836368224,1.0151067323393548,4.839386859384022,-0.3123545870093876
3.625808361327838,4.510191421267939,1.8527142243867052,4.549402509983264
2.625500718563962,4.693019552522367,2.3675277497677363,8.810815641581211
2.0788299202234017,1.5817960816610537,1.1722784463198703,-1.2760281857886682
3.031894146254284,4.057581329349948,2.68656693191756,11.050409204243014
3.511875807637399,1.157333101761694,3.7247947967506088,3.392577408233806
4.798801423016952,1.3448796938786505,1.8230568927698685,1.6108299199322236
1.8872537641461,2.8494383019879272,2.0170187823021597,2.320767897074398
2.914902870455113,2.17459975196257,2.256688126876024,4.014730305469506
3.507694149572029,2.1011901543891827,1.08827863472262,-3.4199144998170574
2.66144185246301,3.007807034018449,2.5813147557609786,6.781182936133769
2.3771046604287265,1.1796068361027263,2.115328150392138,1.4525469189174147
4.666143184313293,1.7758631711074415,1.2420760879900374,-2.6751258177164865
2.896622221788961,3.674373427615575,4.242523021754165,4.818919805129804
4.532862600871855,4.876027928678531,2.6120750190384383,19.075463968365632
3.351151583460734,2.3310604113322384,2.7435246992182294,7.200949966515712
1.7895314686032229,3.9652250832536473,3.8477626733663386,5.398931759312479
4.49822477054605,3.568227135041771,4.538386166648757,2.7787928877328496
4.889621429541024,2.8254186484446366,3.829463096255157,10.673642163092303
1.8889871367821691,2.2016052958952708,4.7550899333677386,-0.1775309353823004
3.668862068679009,1.8144911131071928,2.9270017313732573,6.504427227405502
3.751456131585424,1.4223788963493975,2.4931816071202872,4.253022601044846
4.409122459305615,1.1087892547027898,1.3939457131179511,-0.8600853167387625
1.0984358435556183,1.8674380647634123,2.705346716576842,1.8591486047462795
1.9035298086853287,2.387917300644295,4.482181503726339,1.0371836180068263
2.071457197958201,4.325665412435535,3.845980993941117,6.827917995610407
4.842085803501142,1.5670775634088332,3.669151756342784,6.556258141232031
2.476644815285875,4.398325078247684,3.997193870871008,7.143303568602216
2.685331739479901,1.372497179383957,3.874156039243221,2.740113045584077
4.351368336536359,4.183826145068703,3.2022867672610023,18.171846660897465
2.5389930571894808,3.38071069883012,4.1171057069929216,4.813196956320046
2.8831176933510343,1.4737104437945487,2.9288974215044403,4.153134319058556
4.957056084682208,4.409568035032976,4.799816556282579,-1.9085999815754824
1.634221790415256,3.7147198221994335,4.295419062446007,2.4585743417682946
3.613134015281986,2.122026874046887,3.252468272386722,7.620087951006039
1.309369293897848,1.2188288393011275,2.7166955172667477,1.453991711280474
1.209842328593321,1.3035896189576168,2.2716096107368977,1.0170008275449829
4.886372226100114,3.587343997022978,2.9810110141490758,17.3035765959718
2.6549048635723644,2.369731582846212,3.909233862127021,4.526989895076292
4.283576231119176,4.406280051550964,4.957570211638452,-4.581480908662952
1.4289086048161224,3.330337186134534,2.611943991632366,4.106725919620007
2.3774569015357967,3.868355932298993,3.969384491040048,6.221701671021306
2.358624556043582,3.2575593997799066,4.917619751982305,-1.5658156234049456
4.371773498494186,4.377954321184611,2.448334580660536,14.72143378053849
3.9414157155539513,3.988896456384921,3.598578285572332,14.10862239868283
2.194746902938326,4.643647151668942,1.208505991190112,-3.612085221368876
1.0731961823824556,2.914129230128094,1.3346319418391808,-0.7317416395522984
1.163677780753784,2.225148992858738,2.308325002212579,1.7412408568790945
1.7244822826403197,2.0144677623279983,4.498544590019588,0.7372280561339212
3.789671084032886,3.149847164689437,1.4143750408298126,-1.8595779148559253
1.156884368288804,1.8753894024669424,3.7716273941751775,1.7530590921350375
1.9565421488228811,1.00625988425889,4.770927782169034,-0.1151847883037149
2.541443696384357,4.452052153748101,4.021768861237051,7.20759899297681
4.747491967495256,2.776537136489571,3.823942577232075,10.230137424848811
3.0249734192808213,1.9719370323529104,3.742340475230188,4.920653942837897
3.102252331675993,4.205389575431752,3.0085997132992266,12.930974883268483
2.28175132503394,3.4574741711099723,1.163717508124286,-3.1235184856887512
3.3934405240764907,3.13118245429883,4.437639591382014,2.882754039099779
2.03285593884858,3.811163929922664,3.074946784545681,7.73034756529694
1.8325493755081144,4.702300057820816,1.2132022853759206,-3.016204118553077
1.9897943819970323,2.525898534281733,1.8573960889747003,1.4208168967936372
1.7521010739705436,3.2250231901792965,3.867199683711824,4.227170454008261
2.2817919434985754,1.7601437699002709,3.646544148113586,3.5150416250362277
4.858599575897948,3.068451824133272,4.4431866943425895,3.9650702509379614
3.973605265059844,3.5359465057670194,3.188010117522309,14.035321947711877
1.974447565313851,4.409636291845833,1.071837585999714,-4.16620603482105
4.94704208468372,4.047390804142781,3.954727112395046,13.76003599304553
3.7193698767823102,3.9311608053027194,4.783000533823754,-1.0315849236509176
4.306605363146393,2.432540402428644,1.8627848464232044,3.0155890192462143
3.793602709951047,2.9183089798131707,3.9100602251639383,7.959721571731935
1.3805633656020757,3.2715123700953423,3.2104278122347725,4.505834062602284
1.1285967949606652,4.603254782138992,4.1631885545427885,2.7119321877577613
4.767916249996752,3.440253187912281,1.9187475948643995,5.59291813541265
3.3224842465796733,3.101007924469032,4.822820275606316,-1.135468013844867
4.921688033274188,3.2972395677339525,2.8061342115129047,15.323428369853668
2.7766558193795667,2.48922322412613,2.9708017172237664,6.811155147150661
4.326585721358008,3.3980262396689094,1.0923723706378263,-6.768448235148498
1.1165591811607047,4.4500510872686405,2.743770133113094,4.580719972406506
4.8721683949304255,2.3259676877602526,4.390806486785756,3.581846271270931
3.6971283456973976,3.139690391805688,1.417849190164438,-1.7684718474400023
2.264802695306292,2.1380044072827182,4.594305918873901,0.5704490118751747
1.2828894787948175,3.488930118463719,1.7072584490645126,0.6088984926020667
2.649756594853745,3.892155544034337,2.386639551528896,7.511188732346151
3.268412917409941,3.181448388033394,4.384425592866572,3.34945083326381
2.930668837553729,3.338417255846742,1.4327602279078078,-1.346232252239434
4.075940885856838,2.720426435779934,3.00987570137196,10.992248915755344
4.247562747699882,2.304064869597008,1.8300020240978692,2.5084468883097983
1.3964534053155413,4.9634638816455725,3.980781442078658,4.630534455338887
1.924495183676337,1.9884178160860388,1.9728742709688023,1.4975081198198297
1.6731707040774857,2.000948326758912,3.0573176167382368,3.3360461910644577
2.8296526278473,1.485069977670948,1.4877553037951854,-0.3485567384049067
3.01833926174191,3.269226773863489,4.81616840359867,-1.0222203010812916
2.919627082667602,2.526195064326258,4.352069522809502,2.6004203533148385
3.4688866208954425,4.208956347419003,1.1166056848523418,-6.405705407930311
4.238626214450793,1.1520277895251805,3.548941992622044,4.483458456438555
4.156213295435499,2.633851262800796,3.924389750389095,7.760697779749734
2.8346144887154776,3.734115165301385,2.282370585573128,6.912143239033022
3.0766996482439755,2.0020804667905296,1.9501246800862,2.2809534115901684
3.2785699163061524,2.1159004583525856,1.4155164762356964,-1.0728724890818406
2.3658753258081755,1.5051468434954387,1.9642748889642148,1.365295809629218
4.194357251591854,1.2142093048129907,1.25395045850417,-1.586777324339111
1.361968085201935,3.740993102494229,3.592798669446113,4.585203821877726
1.8908936371197265,2.7602830094571646,4.611505117610442,0.525660676176604
3.952064586580372,4.281928905949521,3.8468364816983263,12.885666427389928
1.301508124509038,3.9667911671463063,2.458716496364447,4.005107358710045
2.578971784172648,1.6638783813670313,2.2167788024620263,2.58316752922908
4.603074631207095,2.2538111714128743,4.392767308650603,3.259732586628412
2.90410126799618,4.241239623370102,3.5635324139358096,11.236743401802311
4.792764142156116,4.722358568484916,3.671828083238861,19.5253482668278
3.678542260571372,3.483178605014466,1.1826630089309598,-4.849231356004155
1.4656161854260477,1.8429132509613104,3.5188571370030965,2.511057630132141
4.391783570476166,4.427947090493184,3.216695324696865,19.39176768759417
2.3794034108997018,1.272216294797874,2.743921886015889,2.79089644659138
1.3401372255107522,1.445360489842702,3.5140516105829422,1.8041729085190277
3.741411025574835,2.378057817699233,1.171668582820585,-3.457619189637136
2.606331075853536,2.907055781799769,2.449589008318314,5.833863037952789
1.0791947438019576,3.400510909292383,2.844031178856094,3.508540908530296
1.675027964105387,2.6640279642976297,1.6438134878560744,0.3255365890662154
1.306593825940424,2.130090684159381,2.6881827473809023,2.50194883541252
1.6461374040196697,3.8437719058015176,4.609542530551861,0.6496016343878375
2.4744220017255256,4.285913993570794,2.3250993471900903,7.262211054983294
1.2032692560442917,1.4096400137966492,3.5089346531377323,1.5830164578006385
1.9569262469055688,1.0111492060890224,4.754559988712,-0.0834209164463024
3.0380078054944257,2.924485865126456,1.029432843188221,-4.578284279921902
2.6136453612893766,1.591090615982305,2.631875306565139,3.6299223828254448
1.0257766684117269,2.238329103191293,1.4945590635032469,-0.1748732088828197
2.8776828800925904,1.495961097771132,1.9642978104575737,1.6506053265624332
2.5109686223401857,3.4379528751046107,3.708984673019344,7.279911797213663
2.511095502618853,1.2428643402251822,2.659644429486051,2.7654547268158347
1.0911080752321811,4.041419916346297,2.1572452755758627,2.440316998772556
3.994094338856572,3.805447803159797,4.245802730500127,6.837261924423797
4.534600424356839,2.187958845259049,1.0890768542169815,-4.596676071845573
2.3617067855986256,2.422739824051481,4.011177325480645,3.6913852878177913
4.338417844401469,4.548467205168518,3.3692018350324133,19.224206964937643
2.233571882950157,1.3682244705188475,4.139784597154109,1.6558256385590042
2.78811468995414,2.0418033357418826,3.000813412929765,5.636462943728997
2.21601608855155,3.551102013994353,3.800273240159662,6.223045724298223
3.914765708934793,4.581088313224568,2.9560497349969928,17.626074458482197
4.4388886555132725,4.533703883900257,3.98999606299479,13.306023534508538
2.949383949222307,3.482831124364404,4.151758722111703,5.461938330782999
2.925416495971316,2.190394373445576,1.6151273228439913,0.2839718250358759
3.677672309345157,1.836399715470146,4.901020936986228,-1.2664176141674526
2.4328434885195973,4.360347074622188,2.885466056990708,10.261991776594773
2.2637284618526,3.0931499322222065,1.9406371784415264,2.531010906682316
4.964205705547118,2.1356300967837867,4.55923221307761,1.6173826855904196
2.9940154412506206,2.7788225359783705,1.690295408914361,0.9918484113506902
2.430178310143985,3.790270356211595,1.9129485554404535,3.0904428213325383
4.833812251439055,3.78403284337449,4.704184799358696,0.150063488387556
4.121830686504758,2.4688186921836333,1.950926000625888,3.775731627950041
1.6371158970266362,3.538691801970574,1.7826913766797414,1.2183951564029014
3.4731821420505185,3.912300059604798,1.314871930680615,-3.439696755032585
4.572764545859562,1.8504699915668783,3.465367887056369,8.022099594927901
4.93323312466735,4.43049909479886,2.205864567068628,12.966094756254943
2.522997621172364,1.987964903951948,1.1592754697799583,-2.006270727372136
4.4955003558187485,3.129172204287647,4.08062871658245,8.307609556407552
3.894275251486903,2.528023094421761,4.4645540537708985,2.4149890735197417
4.904252289997165,1.2333735096756926,4.345500258984801,2.169773911748287
4.315059663871912,4.994505089511879,2.056565683603196,10.06219592675183
1.3134402128236582,2.943002324273857,4.99470998796249,-1.0768605119772696
1.711390157517294,1.4950514223706546,1.6777535049158354,0.2731409010168082
4.060392926353025,3.880525887173862,4.767087033221603,-0.8614179813464842
3.7060589544307914,2.700937058527575,3.735520380446846,8.295638647812547
1.6101922227014396,3.010155720552591,3.8056455865446295,3.816960863352324
4.066352374198598,2.572384865944137,2.5881434763520708,8.898685749006347
4.579968909002789,2.008220911604683,4.268518613238582,3.949794252292552
4.375233788719728,4.384143498583028,2.3833890332820165,13.927268759321969
4.594025739281257,3.159028814386438,4.551353229824127,2.326969173641085
3.4861251529337087,3.588946234135261,3.725197147712647,10.440633067215227
2.398350258118471,2.989277095209913,2.8377378291163926,6.840907870117637
4.695985777741511,2.1126410566236675,1.6434127145388897,0.7197892897252461
2.734797347423184,1.8562643572504116,4.685992221088861,0.1339877676644292
4.080514333645071,4.822285811457619,1.2967458993968504,-5.325353985894201
1.2603405100903884,1.0800409911370048,4.140675525207849,0.7365201818315402
2.914709143167509,1.0474594845832883,4.320476475429065,1.1661287138770178
2.0581046583288862,1.269487177273052,2.896611669084912,2.534726193484974
3.103027293991893,1.371407977280202,2.140338719019356,2.294773302630354
4.482236675628542,2.874769292320144,1.6086792459412649,0.4880196813369478
4.174032447093966,3.185829220067388,1.2407364953392577,-4.309797336812816
4.419544287643983,2.8706760107458864,3.5020341206705536,11.8718234341452
3.725639955677746,2.728746718535766,2.104279831573235,5.169942256740975
4.944210266429108,2.651722264740623,1.6127853108376438,0.5503420671118002
1.499037675326134,4.7944271916559575,3.072507485548741,7.169882833208949
3.754831176696009,3.342790580530956,1.9968442137760007,5.187271166889556
4.163692526231834,1.4263348239783529,3.224894538561387,5.9182262184942935
3.782556707359418,2.9976418901545223,3.066711303065119,11.306975874108684
1.9736050266573424,4.191088414151862,1.4197723392114692,-1.244459666698802
4.62733972332661,1.3735539555856775,1.1520078061903218,-2.584652257868476
3.8234339764976575,1.469909108801584,2.83797836596694,5.363049155736147
3.029423821119558,3.0627562867431544,2.6215706388580604,8.051860572517215
4.929230871569079,1.5690942868821938,2.2950383487911727,5.124583764566276
2.259302800089237,1.4148162348233777,1.659034120696003,0.2816860938669875
2.3205022403482034,4.539922033365026,4.02151110497261,6.712985235225526
1.0202336934648506,2.5838113047645064,3.070600563897952,2.629451352291247
2.997152984140448,3.47819351050527,2.48086166285124,8.230740322158603
2.237622350471984,4.861836316059791,2.9817913755041605,10.740344029395718
1.4023962004119357,2.3777180022573554,2.1682524964453047,1.875794928871868
1.1404052197770569,4.472553127278309,1.2274108013820355,-1.717228222350471
3.8461431202137137,2.3451485219355725,1.1057166836685703,-4.045315680786917
1.094584022484962,2.2928626130715384,4.149971852557041,1.33827019014658
1.3995101152062062,2.28437546265186,1.0175802994997376,-1.679791214217976
1.1682829438849205,2.9935575014652325,4.1749589130663365,1.790384288042856
2.055990753499038,4.072382170391693,4.265909515081452,3.6153060728240254
2.784579167273157,4.903764303321637,2.7763459300797737,12.754182207567773
4.878244224471334,1.6465231857999711,3.4692199411090243,7.604900855902565
3.489786600234725,3.2325361215970725,4.995738172655619,-3.15382255088395
1.3912361064090053,4.985760121769356,4.995811257624391,-1.93970732822978
4.040131369375444,1.069785039176521,4.224110393249281,2.027511389383981
4.461486364088697,4.638499231924641,3.3468921466224217,20.260013905548984
1.594849691731289,4.692831328544604,2.5647370710817734,6.273254298193171
1.601272445781868,4.350699835352147,3.241137462060637,6.932167375302004
3.720255343200946,2.552243322201747,2.0029097516945327,3.976418287202466
2.341152637177305,3.5777379182270264,3.3648306994929835,8.168185201397543
3.634531340674444,3.877149777525294,1.4733297800838536,-1.371288218014895
2.9824883737992245,3.102728444592086,1.5090219089011607,-0.5712877821401187
4.52858314700932,3.306256282708822,4.900935485722004,-2.8063453382346304
4.683293887369963,1.9362286912890256,1.0706909709396115,-4.3482346453112335
4.528117359021326,4.471704917525585,1.0224530422677955,-10.5549693557084
2.848257411626284,4.002762629690424,4.5451051860930844,1.8983028968056577
3.778113694922984,3.9053522446776583,2.694573154407899,13.30504464344446
3.919214566748,2.5760966953848707,2.5460958234980704,8.35840294116613
2.326595461846752,2.497366543122109,3.521704055751784,5.3956372735090685
3.9780054367583255,2.53914071547688,4.241172062757263,4.585431089255054
3.1146543343299102,3.636933937994346,1.7163644607279496,1.6431480987660951
1.283066181537272,4.258815265334064,2.2473986181780945,3.4214836221274463
3.64887900647535,4.220326911491991,3.218031488128504,15.354495445086638
4.328235586645989,3.4343019176023604,2.082056663274127,7.272839384388557
2.2138067653871416,1.95128807109616,4.927844114017395,-0.923533543242297
2.797586923549337,4.708358825301616,4.833819938580005,-1.5955658264745818
1.927248722284176,2.3856605306244023,2.1113475608255325,2.3660479728384285
3.9226118460138313,3.2763594643316987,4.663999735588449,0.6216504120248525
1.5934619561132064,3.1991306305923275,2.906843360308203,4.957876927557206
3.4998051229977,2.916678215380798,2.0529896887472154,4.73359988358898
4.923372915580332,3.0482791799504554,2.4534883347609004,11.59280632635627
1.3777849149773391,3.685878068117335,2.7652680315376403,4.722972756736563
3.593318953316454,2.3673056804715342,3.9720509100848864,5.737942933571348
4.711147020624518,1.8711100226788775,2.862882732041896,8.474910903282211
3.329418468198469,3.72239617974342,3.1896094971580404,12.37913009632332
2.4427222121738708,3.1407984446548323,3.729376002233849,6.384504435652357
2.528647034200221,3.134564729164328,1.0931993038921548,-3.643253009530801
1.3890563014339494,3.3889314155908647,4.807315912132676,-0.446189791448861
1.737106934617156,1.989105423650522,3.74056247451424,2.8537812958468844
1.3664626134729794,4.993287463061937,3.250547895358558,6.782681099698087
1.1319849873322796,3.172599472760792,2.897544288117307,3.4849154968068614
2.8833160992040168,4.463727728827959,1.9154074484164283,4.347995146382827
2.4643012778121327,1.0517241338390226,1.988953954500769,1.0524575349688396
3.408393920643233,2.680900860388528,1.394945318125671,-1.5985814345862122
1.6547250969925424,3.608666731188541,2.2445109219905905,3.725485993056109
4.943445717431917,2.8112724217327467,1.2444725783570183,-4.454982858141231
2.87449677774512,1.7851526589259752,4.279918490311834,2.1506538448003902
4.016428033992367,4.11282136477905,1.6998222633079791,2.125451439710323
1.1891084031168786,2.366345411809951,4.882077905213741,-0.4751895451925806
2.783732369165378,2.918615230986255,2.4582644983022046,6.300463716264433
4.758567752050544,4.642100322039392,3.0692353748549768,22.031947842111805
4.007715563583552,3.073232341253447,4.428377297291067,3.451232010303003
1.149945068361959,2.964214841162863,2.431283249607906,2.5843285864734225
3.322967400243783,1.6903192238444524,3.3291987051156733,5.51831938808381
4.622004778205451,3.246630567493258,4.433959842037941,4.124317477827482
2.078068422112879,4.898055638313535,1.089408174400721,-4.712745001113022
4.869289457957631,3.2210816182900865,4.481230664769097,3.593372472939146
3.712861090532,2.96175353671574,3.183952143917717,10.986715214786102
3.5564750514720105,4.624303334180322,2.115299069115335,8.519023384886689
1.2925890296636262,2.793135698117989,1.648831682829491,0.2814511670782703
4.303933386509742,3.823317582721948,2.148825858187752,8.990761077280652
4.459347929784327,4.199023210886285,4.124235947125339,10.38905232126533
2.364838501342335,2.4266797413244654,1.436973876521635,-0.7656775226259396
2.924423268777375,4.828021792522446,2.35115790667614,9.93335691269696
1.3701876199629923,3.4770840793871454,4.025667787972255,3.020563103774406
2.0021757929529884,1.0501708336947502,1.1816494843676102,-0.7977348238632108
1.763047793054603,1.6929722634126905,2.416951318089628,2.234824116063608
1.1849268551154095,3.9725427514900336,3.4063747053470186,4.5431255563776185
3.159615155285004,1.9295064075594583,3.161744296030565,6.095259870044788
3.481729080942181,1.81810050181962,2.15020076010107,3.465910527261568
1.1220940512621729,4.637748397639219,4.80657948357356,-0.4894419670285128
2.1013464992554742,1.8074661064165836,3.380863222130492,3.689908541849897
1.1807983505219646,4.922705540778077,2.657025220344864,5.143541803743336
1.067425456957393,1.70376377566815,2.841126033888498,1.737162970830104
1.9875065692774432,1.8669765054121563,3.224319033279952,3.697938181647891
3.41748673312038,3.777936937904834,2.2353950987727136,7.962803836717359
1.9914515917195308,3.3241539106063525,1.2766097993835186,-1.9195131787729909
2.5891955756888856,4.706228509911686,4.853028435786889,-1.7080965392521774
1.3630967523096231,1.1519266371369148,2.0748183457671168,0.7583240820209972
3.695220117310853,4.262859271686095,2.7986477129912988,14.83492858123094
1.6886916175677964,1.65198759214557,1.628861755572412,0.1618939779974197
3.885449468825857,2.320642847512062,3.117004737438997,9.014015050850729
2.340468311454298,1.5102066626299964,1.861587835246881,1.01340463711902
4.842327098390444,4.618806252609512,2.38670418858337,16.290063723586705
2.4978871160646507,3.216401766456333,2.7759885823851147,7.503211364736583
1.9328599329807463,3.173314954066889,1.890485116764056,1.9276050445145048
1.619118300157807,4.911412467634303,4.820505200818788,-0.8580832577577335
3.0064803219130374,1.0217899346220285,1.605440301454486,0.1064047022890594
3.843694762385518,4.994156842148554,1.0069065138713875,-10.25984426691545
3.9248352705560654,4.499952361604362,4.841392213209453,-2.2720856493953305
4.82736308369325,1.7953266490725914,2.795990531588032,8.15424626552982
1.6030099208373936,3.2825500876903337,2.5191341601589605,4.275066680469212
4.291499846992901,2.174146628153819,4.115209622267683,5.246570096467602
3.648237921717845,3.9327534212362822,4.209176521999833,6.919028738300523
3.4244014350030745,3.577154508038845,2.544066364067476,10.127120746668613
3.4277163929728403,3.995437845681166,1.130408297622708,-5.8381455482897815
3.775073523246351,1.994090104986678,3.9053237471209137,5.437059450521473
3.521765359764839,2.858910417313567,3.106146727867072,10.062087291644964
4.833187314936902,2.2119559989012174,3.467585923808962,10.127746493284734
3.595953768062633,3.212547123429509,4.373388834302251,3.841608696598136
4.525003577986772,3.641898974046039,2.3892839747442616,12.031978372129974
3.3859778275182717,4.314526289800444,3.3739513202353275,14.216290510001256
1.7647465169805705,4.1661327430191095,2.7477395432291227,6.78926632032774
4.551373496714049,3.140467653424609,4.969670900642432,-3.637007296416229
4.487139608987187,3.1263200859563143,4.819130155917664,-1.494548416808521
2.6647752933478874,1.4394831388276097,1.6846295420343678,0.4357103146800039
2.428957509789548,3.368786208176515,3.78385123797529,6.552206069527645
4.539673162043293,2.81381193174166,1.9294438971574024,4.483703514737816
4.3572393835349175,3.15741933774526,3.240371076208908,13.690568621211373
4.098504564345877,2.850128712462485,1.589478745248686,0.218221595900843
1.6350506292637492,3.018992521079316,1.318424899611971,-1.2325753154633414
1.9307808322067328,3.707596426046174,4.060132524572317,4.345108918477584
3.6057599692082167,4.016547595785932,3.292989194599704,14.317044899028671
4.14255979728904,3.1504206734843927,4.646812790585921,0.8552088919382168
3.7723915370567855,1.8754720827740805,4.288190792620421,2.912006612707795
3.5012159114275967,1.487395686152988,2.3188130953494563,3.542201797447748
4.394259580928992,2.7258847905835397,2.468903204154676,9.368769307042166
3.35698020051996,2.1792429242517803,4.34795033376574,2.60748859663444
3.433589958046869,3.202613236605907,2.831261013878216,10.47118554275881
4.819449361077002,2.2983543004086706,4.655591388733841,0.628797478935029
3.651863134713614,1.1276316083328264,4.384637665142455,1.3256313254521586
4.961830492559706,3.3891502602975336,1.474500156972706,-1.616852322680234
2.38588600196143,1.716016129458052,4.535212117771983,0.7216115515877687
3.2879481577573197,3.928381644770118,3.005470429300414,12.796834972078578
2.896647184947314,2.098152618868409,3.24793731743486,6.043273849234168
1.2588746360415697,3.465345166679663,2.32487750769921,2.986606981972567
1.923792107322676,4.038882882118124,4.987028126037857,-2.1072132164286206
1.22098729131175,1.2001179438035838,2.240149278919634,0.9092052633551088
2.649889439319776,4.969593763349134,4.104309701447666,7.523273557096646
2.454320384901946,2.9489273930504627,3.037801312310904,7.198663491902911
4.597059841658592,3.6972232917263432,3.5512276406912098,15.590184549700062
2.498835631555015,4.403586989827534,2.3167841606470407,7.468280117929217
2.774990311832241,2.3591386784311243,3.811057644825209,5.133530967466305
4.983213608606659,2.119717876822568,3.913031344053029,7.572708466865453
3.1840815374035585,1.0053835208846098,4.638800887262487,0.235359349863556
2.4632291970580518,3.463080320219201,1.8289597384600005,2.177845909161334
2.4513475846538424,1.3149803545598786,1.0579502023489122,-1.581627151510333
2.084940890605207,1.0288129872744642,3.062821855952396,2.1383629725898943
2.8371469923030923,4.56061258429035,4.120952854182471,7.214259938073481
3.1579175291029604,1.9840560879227092,2.725633369448081,5.731222072948506
4.767490999738053,3.60023106102394,1.5658265701038188,-0.0853008965206791
1.4335343972832102,1.561874640030453,3.2295052679494165,2.2303543890380824
2.60065315566944,2.5481365916152035,1.546260655063191,-0.1625771540621373
4.770337878637811,1.5827909535532894,3.7041362554219046,6.386933062152878
