pr,V,E_n
4.93572792728872,4.9435575884838485,36.60008287445971
3.859996375100852,4.465418602357536,25.854749427612003
1.7065689269108884,4.911263637115583,12.572114872453213
4.383604112144942,4.456861585369,29.305675159326565
3.928659399118584,2.606010801009075,15.35719324138328
4.537721357844166,1.914626988804744,13.032065669106222
4.9047434622203525,3.405431407672548,25.05415114923267
3.740817980325478,4.238089971557073,23.780884751756687
3.228134770489918,2.585995093322276,12.52191101560494
1.9243178293097165,1.0909775734166756,3.149081393854138
2.348740653649143,4.810423923910524,16.94765734706262
1.891584573339804,3.8307666530346887,10.869328657417457
1.5513724263634256,2.1732414785286376,5.057260358427917
2.811764691503312,2.1595049067386047,9.108029471843642
4.794293445835333,3.489741278631213,25.09626560970396
2.6360410769559475,2.599189275878216,10.277354546997543
4.785354529605742,1.265512575396719,9.083889502421576
1.184201576079948,2.3615745417319736,4.194870441523926
4.703811215126778,4.363400189128914,30.78691611856633
4.78680842899048,2.296419392091814,16.488779553843436
2.845089997079496,4.418695727652343,18.85738052232238
1.5572778285728366,2.5623590216697725,5.985457339934882
4.663097387841525,2.076749098347209,14.52612494355767
1.248685505283837,3.658797989302225,6.853032024005003
4.462287007860835,4.91503789864774,32.898464637419146
1.7411954497676017,1.850416973727241,4.83290642223991
4.26144813093148,2.519143809384925,16.102801017076494
4.115764469315082,2.6755904959193253,16.51815044631282
1.8063243446663757,4.466030901778302,12.10065051287171
4.060612537240054,2.0610693884758424,12.553806298450048
3.968309965580159,3.5529849266862903,21.149018238187946
3.751505807598951,4.658569678282624,26.214976804772466
2.5784363135575674,3.1692355542998105,12.257508059136564
4.53711666943132,1.7629104644447389,11.997795682420705
3.403201882829255,4.20573978486008,21.4694723317886
2.890701831375123,2.401085102837817,10.411231656091203
4.433977712354288,3.52354418453903,23.434974574112434
4.935441512341836,3.022855540596704,22.378690081310243
3.532503766869407,1.2246476198757534,6.489108495448129
1.7871781741540484,2.182432684111935,5.850594089407931
1.991834531417608,2.503870657736728,7.480944057425
4.543660216404032,1.3166044506927603,8.973304895029768
1.6818571695046565,4.478311903193386,11.297821472495755
4.270417082613687,2.3104595730257307,14.799939044006107
2.279612304379313,4.0240822424240426,13.76002109049622
2.2319680603506047,4.791317949797191,16.04110294639781
4.341569134354472,4.009220456380113,26.10946167936368
1.644815799386925,4.832391395741528,11.92259057480565
1.925487526138527,2.435133170182236,7.033227815508092
2.0401100218418358,2.3267332965038503,7.120187874525893
4.847515113972278,1.5821797299009557,11.504460230573187
4.336260898443375,2.1275317630692028,13.83829919158992
4.195000896247538,3.656938581055796,23.01129093757689
1.5249604486763286,1.2828050222721887,2.934340383492667
2.9734038675201435,4.679299840526722,20.87017236466282
1.532646138499338,1.006223682249786,2.3132772616000787
1.0333685758412927,2.8780374622216045,4.461110210330742
3.961559428263986,4.971088445124511,29.539893447775743
1.8162766811888047,1.4939777615715646,4.070215455835621
1.0192594023670076,3.079146221077428,4.707673105644013
2.7402814303907435,3.631722761633719,14.927913666048404
2.469485371947593,1.847976105220428,6.845324939325798
2.049417794915402,2.7631008909304837,8.4941222025293
1.2450523590547309,4.419585940346003,8.253923851609368
2.3325188479669188,3.732534105647778,13.059309228154182
2.887610285318376,4.105072221953674,17.780773155132284
3.708117590386982,3.1482751377709435,17.511261626619653
2.5313142708924383,2.313989847528718,8.786153285624493
4.549502062242008,3.265385726463144,22.28381864483953
3.567026065682534,1.999781346821663,10.699908284667892
4.85410149169202,3.2647033298992776,23.770801955393985
1.53958829836374,4.025165579547702,9.295646737872216
3.0754808920807646,1.1066531196490197,5.105235785463192
2.268179516666951,3.78906566860596,12.891421705257006
1.711855338581389,1.410051905249741,3.620707322517943
3.575108751767248,4.571878037195528,24.517441774185304
3.87547774438832,3.128157090214164,18.184654776113277
1.2647618550116957,2.2983926079528496,4.360378947569423
4.530419093236628,2.0618770304757934,14.011750600160362
1.7660714072985058,2.8067054511761422,7.435263369046555
2.2569524167774704,1.540820532387635,5.216337936588932
3.40903715880852,1.7778447418095675,9.091108181131732
3.189425017004539,2.7697077677678945,13.250662866466085
1.9687781083266835,2.112102901936739,6.237392933799469
3.1089499629826154,4.571266440426484,21.317757946121382
3.109192656496061,4.176853176230022,19.47996183419495
2.933336638536993,2.6783927157265555,11.784941228146955
2.613734563162001,4.299026863243192,16.854772650630977
1.4465506733454387,3.467712634167221,7.52433306888462
1.315752714744867,2.698606533717689,5.326048309150928
1.3688549027999644,4.237487989563343,8.70075931510462
4.869696865257385,3.433650073167136,25.081252496539182
3.909155490917263,2.614420544919527,15.330264643108604
4.23263373356434,4.449708496940864,28.250979433019666
2.487385049579935,1.4785450783777967,5.516566384630387
4.41396145506363,2.8665846102299417,18.979490965850346
3.276497385904632,3.2323400546587364,15.88613060916628
1.475383878000279,2.763671516995033,6.116214600394567
1.2317169169318318,1.5691489616360037,2.899120981849625
4.475295647900344,4.090548879584813,27.459623397494315
1.947092626153196,1.3994081082952383,4.087165812960977
4.493427202731983,2.5862583932089964,17.43174572600882
4.802859088230918,4.050047038207293,29.177707837824915
3.857085492321781,4.4076933204367545,25.50127494129034
3.407935186373804,3.6022195852067904,18.41419631020661
4.87759165153805,2.283553098648916,16.707359294720696
2.4853575593570727,2.512601072285736,9.367068102981062
3.310645579461277,1.997445066603092,9.919249019949394
2.726415579616096,1.6053601683883394,6.565318460983632
4.6197151715993945,3.4634914052865176,24.000515687559343
3.955151185394445,4.820911827232141,28.601152692238955
3.755530064834307,4.461012530760705,25.13020001831161
3.1281650490279693,3.38815540791642,15.898063991578868
2.4139188519313968,2.4666494233174325,8.931437316077487
3.049973469774874,1.8972672115075668,8.67992199025775
4.729557537861703,1.155741342428672,8.199217766852895
3.8212952270887337,4.950485824442271,28.375901779067533
3.0417087990509004,2.2215578700939,10.135998181598088
1.623973932279709,2.476636249912935,6.032989064396373
4.719915944659544,2.605999463554681,18.450147629708937
4.416892456660536,3.6908490146341246,24.453124757115656
2.231617833938272,1.5621618989107882,5.229222529662287
1.762528713373971,4.063156209685644,10.742144229742047
2.553414715655455,3.2173909238656706,12.322999996522354
4.653441505857995,1.6778796944094765,11.711872517702082
4.974388826446047,2.812005707710786,20.982014658508565
4.954930402433746,3.215713907019866,23.90045790513261
1.759785209755922,2.95065855303545,7.788787921007392
4.7695948106536505,3.914208142097781,28.003780263551764
3.338560715071716,2.396231532658484,11.999946688724553
3.267645402225121,2.220983689554556,10.886080712384894
3.89536925192845,4.849585623270968,28.336390082225996
3.045158295258752,4.249211448590939,19.409282236477736
4.29696886821854,2.246184049148702,14.477674397221554
2.7173411505117206,2.8391957780192474,11.57259528295626
1.1753193335434222,4.606635403130722,8.121401477827701
3.3903472195018467,1.5668398568427282,7.968196728077123
3.766561588909637,1.6983169232224573,9.595222933207356
2.521605428567937,3.2837573843820005,12.420510669836554
4.999376629947785,4.898360596829134,36.733124239266985
4.42841996943812,4.147712923537867,27.551722107137483
2.972143369271909,1.135994116337946,5.0645060706085925
4.606589893890668,4.309637873707667,29.779101413025305
2.3924120641985707,4.428782147267292,15.89320775824428
4.358864129245934,2.018242039846705,13.195864247435916
2.3001308605785296,2.9235284106647788,10.086746878722238
3.960968558681624,1.3607394983658447,8.084769554374974
3.6944095263425223,2.8241882549997004,15.65056199018334
2.612028319984172,4.175955952055246,16.361572814662154
1.2205904147820394,3.0145149403303177,5.519232062076656
4.176480304760028,1.7680318555914625,11.0762253345991
3.136742506309949,2.777552219203796,13.068699164208113
1.6007090937090591,1.2778326463268312,3.0681575058205066
4.24780703945861,3.5705500218532005,22.750511276350675
4.893315245980423,1.755588215361532,12.88596986983822
2.418575777128908,4.737032679111218,17.185308739749672
4.390781384638721,4.879678340311048,32.13840122949378
2.3786933125659115,4.598855063829676,16.408898678687294
4.240097515443537,3.863123317330475,24.570029369497416
1.2647311770546827,2.424534616594158,4.59957677918243
1.8331652170571555,4.489770199059654,12.34573584224391
3.921612306119142,3.106341211308957,18.27279888191137
1.1010452833893232,4.426487459548996,7.310644708977614
1.1871370275337658,4.385517567946976,7.809315434714524
2.230556205374188,4.692911933588531,15.701705752110716
4.236422671549921,3.390556647833154,21.54574657808201
4.92903686785279,4.9603909944404485,36.6749251358429
3.467281278052849,4.989471934574556,25.94985393918073
2.72292843072384,4.0476484492016205,16.53218555985953
4.5656247226711,3.8441965064602175,26.32673791305097
2.667676100042081,3.5883001524726024,14.358633834792776
2.9134251816556267,4.442334411091971,19.413613407916003
3.775247611455488,2.091386826438552,11.84325468171242
2.4040254506285765,4.776983399257503,17.225984503567872
1.7056408987503715,1.7990869471842892,4.60289441628821
3.901254992299663,1.037305146629539,6.070187822739935
3.5039693473855644,1.868067131650133,9.81847495224081
4.848305002154456,3.3812037995537323,24.589660942020014
3.151776228865713,4.031047621865441,19.057440108031734
4.651415447854523,3.413989066286589,23.819822222597825
1.829331637312618,2.211370045868692,6.06799378006958
2.5772370542263383,3.905723853577445,15.098964358523212
3.873521691718533,2.876528460392361,16.71344308226329
2.7396874668616187,1.4186243617878933,5.829881076262281
3.806934753957599,3.150634190270382,17.991388193921065
2.9266523703149,2.7745416204544515,12.180178215060549
4.879591386902884,1.3032053681265636,9.538664534513972
2.877957263899848,3.833673104450534,16.549721037556342
2.389398680986426,2.447513620103118,8.772128723356053
3.260310566848365,2.3315495216485016,11.402363313841292
2.225016444492713,1.31289982891853,4.381835563973098
4.429893014663702,4.543863058792011,30.19324083559676
3.947719975018806,1.86819606399988,11.062672378655757
3.867075359801145,4.292283947306513,24.89787823484852
1.600924243619735,2.084854580645096,5.006541363864585
3.135601390977879,2.770599435358024,13.031243165026718
4.502316974057205,1.3696330498732214,9.249783193010916
3.435518280459302,2.887304522926427,14.879081204649845
3.775095382939429,3.515604224944211,19.90761191674386
1.866535304779104,2.5351911321331,7.098035628734007
2.5657201727605536,2.9666340465966674,11.417329227827013
2.4884270397022954,3.2243882524903844,12.035482370993256
2.5394494013023907,1.6229687275668017,6.182170445328026
4.502009511358716,4.285375562308418,28.939202311885055
3.712724238669672,4.379034245314589,24.38721987681604
1.80899617113957,1.989648864210476,5.398900765903417
3.851607753317578,3.2662985274750307,18.870751099608924
4.7973090892905175,2.532091570269365,18.220838857453685
1.817142731875526,3.0009269138376826,8.179668795554697
1.1222619560347935,4.81468926460804,8.10501388769811
2.5614291239726854,3.0064347253944157,11.551154197422118
4.165213064505378,4.251215623804688,26.560828284451
4.46549467742514,2.268089329498875,15.192211243202973
1.470562944376507,4.465524874701771,9.850253111891952
4.534995810525862,1.4122141496713572,9.60657787848742
2.856159586259247,4.129326360713975,17.69102260491934
4.678712869781538,2.2536377337393763,15.81618580300758
3.635171952125417,3.4305497635025324,18.705957420982333
1.7520684813493674,1.291438705591256,3.394033577491597
1.2915427624150868,3.4155262062671685,6.616947227315131
3.0696099690574834,2.3661132229379307,10.894567105573506
2.935675064999649,4.314113302633022,18.997252275184568
1.5255844768351443,2.31019963428279,5.28660705067808
4.362760436044802,3.0599142320425337,20.02450912386837
2.1096010615318983,3.791253451639024,11.997048459171236
4.767036643888163,1.7303550372843943,12.372998804506766
1.3071643061161304,4.036386746775202,7.914331021597128
1.631981508335616,2.636330958772702,6.453665061854633
4.935754691015773,4.601508943189456,34.06787902814758
4.264538089975828,1.9507098932045337,12.47831496309512
4.445654134455761,2.2319862493428086,14.8839583461589
3.411537386747696,1.9505765546604812,9.981697262906614
1.2116367001551276,2.752227952491484,5.002050591647227
4.653100891642369,4.731487939692278,33.02413612646588
3.0679663579594054,1.9739396419453723,9.083970621196254
2.1692512745151253,2.115252374940024,6.882770865389689
4.367203083946977,1.3470544863879672,8.824290760797213
2.2117527583192835,4.447194301491569,14.754141394658664
3.606085299809832,4.158135169349724,22.491885163221458
3.261903077116404,2.4422375868730124,11.949513449505629
4.003079081701136,3.468290229661681,20.825760101440657
1.6315112564217928,3.731633935115587,9.132304154979948
2.6350725984694163,4.028670511987917,15.923758911601672
1.2879330591274911,4.889977108856764,9.446944765309944
4.790121447558573,1.4005226257902024,10.063010201383047
4.162812791109504,1.9885810113031173,12.417135705015136
2.663677514775848,4.450914923558486,17.783703003094498
1.7245345764309152,2.768599704785541,7.161818878798634
2.0706169410172994,1.062386126599829,3.299692067459033
1.980208448615832,2.026353933289492,6.018904767878661
4.276910491232277,1.9568998703989344,12.554228379000428
3.4624698982529645,2.6648718541490384,13.840557866538916
3.6102251520296,2.527736203701143,13.688545230446527
1.3819996720196266,1.991735378703555,4.1288664601773
1.972310836161132,3.8120684698534513,11.27787592692022
3.627784657484092,3.54985163066602,19.31714592311261
2.52082634819204,3.2031093123219243,12.11172352596059
4.479810580135117,2.001570155479296,13.449982739098262
4.2275413385859935,3.7278587630097695,23.63951553755077
2.305244066494968,2.104297129131403,7.2763777066088435
4.257271556223985,3.838672965356822,24.51340984358937
3.1217383962435594,2.420690075987631,11.33514173342449
3.30104167323785,2.277997398204099,11.27964651449869
4.260755935026605,1.734942529268051,11.088250017763375
2.1007617385031923,1.245062471351532,3.923369402792288
1.4786117298871022,3.696312112994708,8.19811567139663
4.665618327193362,3.611183121763024,25.27260323362336
1.701705409478937,1.8363523970884144,4.687396211752452
1.3254871898923617,3.48442246630092,6.927836014882528
3.391742044399612,2.210811272060915,11.24775231552239
3.057513427289579,3.7597031007635824,17.24301406981038
4.148172925141619,1.057147452931634,6.577845663200143
1.9277622711213256,3.9452656037621887,11.408301270728169
1.458002298931976,4.136856669439166,9.047319801591572
1.13306611819801,3.603173810212531,6.123951243495368
1.615527452154217,3.828259930088129,9.276988516559037
4.248911773054321,4.21153706043508,26.841674098105795
3.852374713071753,3.092168884280428,17.86828982752382
3.9501305588415216,3.9267181303995926,23.26657392427272
2.2475966189821213,3.971257317873137,13.388676781139504
1.188260598018703,3.724668928842725,6.638815993212507
2.197137631225534,2.195086194077007,7.234359721185342
3.6379516557524574,1.2477902871117612,6.809101111545099
2.0627811826114133,4.39632817986293,13.602994563008306
1.0529419009568608,4.061382761992223,6.414600128888276
3.831434391377157,3.705462031483067,21.29585199504973
1.9069386284045,1.1871415691078058,3.395709173274607
3.898197258570711,2.3689820706366733,13.85213912003857
4.699880350403671,2.430336617868732,17.13343697278165
1.7162725444808098,3.998941178658713,10.294909427888516
2.221758563435272,3.040739651702716,10.133684040521542
3.9032912689367896,1.3598591385386285,7.961889453662597
1.2209904929188728,3.350943236134717,6.137204750446937
4.877719592250826,1.033529408378024,7.561899966619339
1.2704548791375996,1.6824213067450318,3.2061605368789223
3.1626480883705343,1.6519338032638131,7.836727927510448
1.1304024493060618,1.1306909505622906,1.917203729885719
1.96138454048195,2.940571912848247,8.651388435053983
3.1462875882693075,3.654278643375225,17.24611730959361
4.2740008938852885,4.164419133781284,26.69809665044131
4.969366675574532,1.526826264870658,11.381039340060276
3.3455110034634274,2.3015116420830326,11.549598784781953
3.353795081384191,1.2974673868364266,6.5271596103426095
4.650102833766488,1.786699792260135,12.462506650618275
2.4221903586788867,3.872955874022849,14.07155456647036
2.843338023379321,3.8565370864513855,16.448157804719596
4.906514917210547,2.514934155452175,18.509342924292607
4.144959243699001,1.5138730003228424,9.41241282971176
4.221251758909294,3.779985595953886,23.93440626835821
1.7512863784765909,4.029386804475048,10.584915336435705
1.4181234885109475,3.0550018729683983,6.4985548702521365
1.179373089733326,3.920434938583016,6.9354831999227
2.3224076535839644,4.326648922354293,15.072363857469634
3.2801727127253866,4.96201166051819,24.414382873585428
3.001399170269885,3.633758051624968,16.359537601663035
1.738927856213,3.844785341961292,10.028706498443874
2.768437160939827,4.839946770526078,20.09863274474265
4.921910278101484,2.629561548564709,19.413699019171645
4.66989379725884,1.3594127142752068,9.522469503462888
3.081051913076232,2.21315343242934,10.228260925376471
1.0925942361840488,2.108667398170444,3.455876767905361
3.703718038071844,4.5553979649632925,25.30786442014547
1.7490369807125434,1.8471735136645944,4.846162177788154
3.449712396399324,3.02900343634752,15.673786054656285
2.107276510197704,3.5043413405023838,11.076924285833108
1.4954077775003514,3.0943988590591367,6.94108218078787
3.795540254751165,1.0324797716728518,5.8782278034009
4.706117583807261,1.458651979091505,10.296881591186688
2.102165854207675,4.359564015843755,13.746789920008847
2.9077580882010343,3.908185863700647,17.04608858305275
2.928120308909472,4.807078133856015,21.11355466538766
4.29937748902282,3.2362727244635745,20.870937149845865
3.610449586095117,3.0347967195138845,16.435470839777587
3.5027339950438523,2.216155185104284,11.643903157736217
2.942913153344267,4.1168810112160905,18.173434917991617
1.393208157864731,3.779041442245029,7.89748704936701
4.688639860675531,1.6514752450052206,11.61475899397555
2.5084820258009546,4.1714296371066295,15.695934399863066
2.38248506232776,2.195196230759587,7.845033342994378
3.2552288807633563,3.494078882266104,17.061039733826952
3.404757861256126,4.254406935732345,21.727838189125933
2.845694719575313,2.689981908501834,11.48230096916519
3.7179788702354615,1.7776087118230124,9.913667445156657
3.480622170311882,2.4564240270549926,12.8248258923816
2.079662884076852,2.0381973735072862,6.3581451421590405
4.925488495548915,3.046229117414818,22.50624970894922
4.299571687224785,2.6506818956168874,17.09519524535054
1.6499884494990886,1.6313804953424706,4.037638461079768
1.3301778597711786,1.0960743086920606,2.186960667129269
2.840336759001708,4.526557182793887,19.285420137019035
3.1327629783432367,4.767352193170842,22.40247668323357
4.836220099814032,3.054054933221927,22.155122780976125
1.1560173149224011,1.0395043376850177,1.802527519951235
1.189645191077252,4.329674430326064,7.726164547451312
2.9248806400493685,4.683838395683023,20.549502366979752
4.7102452149660365,3.808087831934434,26.90554123280933
2.702756414368092,3.9886165386719177,16.17038840152527
2.255493468285642,3.747209856886746,12.677711034755443
3.527994896751875,4.477769350224285,23.696321124634856
3.305102054886927,4.2424806542297855,21.03274729216935
3.2058081182629365,3.4340241135095195,16.513233572099253
1.5158518719507423,1.8368029789399776,4.176481851046297
3.4763015953230743,2.6851582304696207,14.00162976041464
1.7555887147787304,3.0256144101255664,7.967601770532525
3.1079571229815817,3.331724590167486,15.532285757735892
3.032243124083316,4.524688578301548,20.579933745259776
3.5012945886782543,2.396752530150005,12.587604996322687
2.6146288669848303,4.9386045973398165,19.36892721424302
3.997351780464409,2.328226579832728,13.960110996328376
3.413712776618325,4.0468851631088105,20.72235538021752
2.563072813632949,1.109320621682031,4.2649042905534245
1.429832778075796,2.739354814124821,5.875228956023098
2.822697993012819,1.454222835590869,6.157247819123636
2.3045264003338928,4.242821105724056,14.666539875052388
3.210821204216725,1.1388847899694108,5.485133149190544
1.220780766338276,1.8024674815701285,3.300626450176505
2.6206730512710887,1.4220142505907094,5.589951637569787
1.2229750609175132,1.111127874673636,2.038322520324205
2.3573777583702995,3.2989864041561736,11.665435761485664
2.7400279016498463,4.968885759822152,20.42232843303494
3.190875617028301,1.838085119687658,8.797651485650844
4.656560492603909,4.494885739800725,31.39606103208712
1.459136667287244,2.5256963579446774,5.528004249466391
1.7665361838547695,2.6299620159939847,6.968884595125514
3.615537776632198,1.890770229916804,10.254226789793623
3.195774463749377,1.9449148947644588,9.323264032281095
3.3135002317761613,2.203724237061839,10.95306115541272
3.237718666439338,2.230752312921767,10.8338226056243
4.648181084573525,4.760402200566823,33.19081719545533
3.399896368122325,3.897030612800106,19.8742503403809
1.3776203716860065,1.1764670331120746,2.431087427148284
1.164049392357088,3.3652213366544177,5.875925778119524
3.886867934255809,2.6374702352061514,15.377247727165376
4.118923554036542,2.0139981032954,12.443256338172516
2.0590489118811965,3.9973295728215175,12.346045661023007
4.834078438801093,4.155666517432555,30.13322686615251
3.9155283871722704,3.7585316376642295,22.07495598203906
1.494738626060882,2.460175574566921,5.515979187295051
1.7535738246295691,3.775763768012626,9.93162076735748
3.104665686252176,3.789165574094459,17.646138506128644
1.2813277461148154,4.822176309670719,9.26818245335796
1.0535323266042016,2.1194531580561127,3.349368625103218
2.7618877145933123,1.149675420694535,4.762911630279201
3.1128393803354717,3.318559597859078,15.495214503308974
2.8456596782724213,4.984533032754481,21.27642699948956
3.619480168577149,4.391934441359222,23.844779418286
2.075328509600897,3.334363838080708,10.37985050182674
1.3613816894262798,2.281795177927838,4.659591261378209
1.80772389922442,4.943537828431199,13.4048272187626
4.1724348551462125,2.932430684536824,18.35306399769257
2.018852647499688,4.627354696212404,14.012920919052789
4.390633708433368,3.5941362806811568,23.67080385999303
2.9449470949946197,1.24506230926752,5.4999639461470125
1.172673409975887,1.8094980926895652,3.182925448048705
4.439287026919435,1.4702951538959552,9.790593303649242
3.5348078367738,1.920087882770641,10.180712542968111
2.1888645854504465,2.9996665086354577,9.84879568337091
2.353968819716242,2.4655150245624493,8.705618238542897
1.4905632636197086,3.5956481983742203,8.039311670095504
1.622327203704966,3.6596550347567858,8.905736878592664
2.46765720036941,4.784444466219677,17.709553255251844
3.0252966638695806,3.473820200005442,15.764004992938832
3.4679470276127886,1.9307127602924783,10.043414367345576
2.8738706006913097,2.001749462068946,8.629153393484382
3.548798366150256,3.510897101646586,18.68919884706761
4.997312812287966,1.979105792659709,14.835316101797542
2.375655981343931,2.4690980047682034,8.798591165327924
4.646898986896177,1.966684844740243,13.708478718851252
2.123974116044249,2.1712408035394684,6.917488899625421
1.598153988045221,4.27769202189672,10.2546158466352
2.5440259470591777,3.017826669486332,11.516144026350617
3.980076330843928,2.821456051784044,16.844415675333046
4.4538292586209725,4.31931128005146,28.8562124342772
4.405675976650116,1.3098174973170078,8.655947222588278
1.6715268139312969,1.0119252746735825,2.537190345467528
3.5252410407730084,1.7435943227755302,9.21988539766068
1.820213903632089,1.018686666241036,2.7813414500048323
