q,epsilon,r,Volt
3.6059245195302223,4.497761875470454,1.7241643919407943,0.037002548548821
3.1060784951006637,3.354628207127341,4.230654580794742,0.0174160875943441
1.4467046015047451,2.0462129967689804,3.284408290414499,0.0171301837011053
2.323361429147925,3.6363849792502014,4.963483126453647,0.0102435503442506
1.6439479684587357,1.2219009730267234,1.7389142311538577,0.0615692738374744
4.664382348255863,4.962591471866071,2.438730471957918,0.0306698710084629
1.3035108982871275,1.8267616046492303,2.012323581249207,0.0282179273584946
3.9939021746209376,2.8519706889552414,1.1373519054320729,0.0979823027468469
1.3187409500394156,3.176639372975528,4.70484252290683,0.0070216086790823
1.8946780289070635,4.122161263812895,2.72421010031071,0.0134264122643181
2.623572016898725,2.33412342542986,2.80132836305426,0.0319297332489827
4.086626034144091,2.9597968796909275,4.598242172552356,0.02389468365026
2.387920065896248,3.036459358999036,4.740085526597675,0.013202502863686
4.673298288652324,2.7068689005087854,3.636349623355351,0.0377816380480825
3.255588636747876,3.4474087647261347,2.5733615034980875,0.0292029065496257
1.2485454929269193,3.5959796607325605,2.4537749950292453,0.0112601076901656
2.620650179685719,4.684848328535198,3.6389644324224792,0.012232799077244
3.8486394438466456,4.702464219222002,4.542145107691059,0.0143387356556324
1.5299676399168989,3.19984543776478,1.1236182475423826,0.0338629349698804
2.429141785735154,4.258942492009592,3.6740835403640313,0.0123535619617418
1.1741586926725542,4.207051643246149,3.829305046507488,0.0057998815800008
4.629833287337206,1.2904663381154728,3.7479472537192127,0.0761755043546194
3.024487016150439,4.330590542167522,4.611951274651078,0.0120506376270594
1.743249127034272,4.5724000688941615,4.888958611371282,0.0062056747409074
4.865591010511279,4.848573993262457,1.043763623177946,0.0765084761039304
4.81798718408476,3.705881377429508,1.4438019689395678,0.0716566718123559
3.589900738814757,2.605737921535548,1.9700737892155529,0.0556492544194569
2.1725844204713307,1.8535584108592051,2.931499414173928,0.0318178411074973
3.145050435313998,3.1767164376632606,1.7686802552911152,0.0445440778380753
3.527043526391892,3.0627367183064624,3.625243971237353,0.0252786601376968
3.263134619467095,1.0365849110263403,2.2125882334462075,0.1132190862541733
2.1282694669185407,1.6193209277442486,2.5240572782160617,0.0414366479671798
4.058972649702361,2.869962448085828,1.2036367168776962,0.093504953647328
2.699929915848815,4.492280245620767,1.6980087510072028,0.0281666930774793
3.6105063335110654,3.723376546327562,4.673075666864872,0.0165127146140573
3.744393920036463,1.9845398154649705,2.4963505275868165,0.0601459354239016
4.617946112213113,4.186626381355493,3.1752948359964552,0.0276433539056477
1.7497865278386984,1.0604258256415569,4.179520885141411,0.0314172674159178
2.156690869636223,2.8312281005823885,3.1932763298041302,0.0189830798178782
3.1758132834036386,2.23108117077864,3.3673449371487822,0.0336389258721565
4.254827258703125,2.043986856701248,2.117927793700563,0.0782136980403843
2.623312034718267,4.932246368105124,1.622848989642923,0.0260805782651104
4.747705321869994,3.3947099796536824,4.803555311377119,0.0231690602326071
3.2605693732402026,2.8459694448448327,2.7739797606954943,0.0328662428320561
3.883851485410631,2.7520579936775302,4.829196237715633,0.0232552126670165
3.789478070620471,1.5610596730102873,1.8967887899266795,0.101842969814878
1.5705662899176294,3.10932157462522,4.472159918271354,0.0089880078369127
2.141164100984785,2.437992618580704,4.329387693619351,0.016142887664938
1.189395382592704,3.579934531467854,3.549020334762961,0.0074495975578659
3.975504537236352,1.381700978643547,4.756324886575874,0.0481389720565966
2.7184560657856096,3.134853282264149,3.655731962451791,0.0188764746406166
3.5027003335993285,3.918907979832477,1.3057243728010062,0.0544724041075493
4.745247183705904,1.29319377145652,2.3587083270727947,0.1237972882320395
1.5589560988266626,1.8585984084804328,2.432413460709769,0.0274410713058201
1.3716921479341178,4.902634290118757,3.6591377437656263,0.006084691050003
2.838143227429184,2.876176174388682,2.601122882152483,0.0301889557224814
1.472329338960218,2.525378721400806,1.1047192973749107,0.0419968430370427
1.854919978885155,4.151207189211513,2.96247339762856,0.0120029071320022
3.2913274325185826,2.107105649020578,1.7194518788225817,0.0722911091479258
1.668412200632976,4.538425266949485,3.418214454061152,0.0085583294075242
1.2969961686065332,2.8833934504932297,3.501327256979304,0.0102233261668891
2.040276721489481,1.405724956791226,2.0903528499069908,0.0552534314317724
4.539121874025927,1.1044084873534663,1.3910485090751412,0.2351202143095535
2.231289948418866,3.865879885893967,2.4383955986942016,0.0188362143097961
3.9638839638448182,1.440691637433996,2.151587996832432,0.1017608956173273
2.2072278315601173,2.5492050471224617,1.491236301902314,0.046204690190763
4.339083883793245,1.7735434136468782,1.8461123350061377,0.1054601134346966
3.613969221380688,4.090716577212496,3.3369239675419484,0.0210682703933409
3.5563849923469752,3.835986187158844,4.476560624930608,0.0164807662518887
2.0036485225874463,1.9859391239910476,3.1265714334741013,0.0256789575418502
1.764279730970233,1.031322550566474,4.028533313727357,0.0337921720226673
3.0384165491728083,4.1492308800881545,4.300628001698526,0.0135499586252972
1.9611135464764928,4.430688369489427,2.081510608801094,0.0169216630000425
1.3756380703265312,3.77552729076805,2.4316403727903912,0.011923873583185
1.3184150189077917,3.117044857050415,3.9624584157702194,0.0084944352056058
3.041305869825381,2.9746614552612574,1.0790041446931888,0.0754031652942314
4.203963581650391,1.1539814138523896,1.3124012807624252,0.2208938483899729
4.827862689850017,1.9713997139032768,1.3703411891548236,0.1422137684644521
2.654093381725052,3.5672024265571425,2.399856210476373,0.0246713752479837
4.03504485287173,2.592618471127911,1.9074133178288888,0.0649314469851863
3.300252348278392,3.7752572675112,3.130452972552214,0.0222220207357076
2.1558898623647886,4.040649095852313,1.6293622998084154,0.0260584096144462
3.914934186110621,3.685666411228026,2.2122303596938786,0.0382092249723202
3.569267922642468,1.1842423868072092,2.793023353335204,0.0858725019448195
4.547846839591821,1.1009212560109685,2.938270665414209,0.1118788284622643
2.226148492810484,1.4488315967097298,3.68265464347562,0.0332020855639804
3.3811022628275014,1.2930995057814698,4.942322649371227,0.0421003205571287
4.173897708551884,1.8807336767572504,1.9728622044952957,0.0895174873198932
3.546596296450375,3.344662032701781,3.06338509036944,0.0275453349431814
3.689407668679285,4.252098628373036,4.262694993989584,0.0161979179093144
4.705451841304921,2.0907989511160854,2.562813384245875,0.0698814989412966
2.489425849243396,4.792196348212546,1.3806639039747028,0.0299410313554247
3.945069507417936,3.89600974361224,1.1334202979141192,0.0710941350817179
2.501434580323604,1.281139716052338,1.244129890200096,0.1248869520253892
2.622075278150425,2.467869506600016,4.072313311733718,0.0207621304818753
3.64038395413691,1.2306685320552928,4.142270067080501,0.0568274045209832
3.7158729921514553,4.136281219417874,1.8731709941806267,0.0381648460781171
4.228000850263662,1.4941075783482014,4.9093049304609,0.0458694280830433
2.8225414912290163,2.3049214120591275,3.930572110049409,0.0247924005663995
1.3964432190641918,3.063767547268837,2.8531129564484097,0.0127127246307789
4.045757226792944,2.7035348360098954,2.505956365921264,0.0475208805956224
4.126239201271593,2.847305208734645,2.2195207565992128,0.051957865732681
1.997776070151492,4.052867425539157,2.824288397776391,0.0138888249141665
2.460183832260209,3.353452881084144,1.5329044076057796,0.0380846890976758
1.842033596471964,4.130264227909904,4.722714603501962,0.007514812434236
3.555167317273182,1.4210377098755642,4.894173630401219,0.0406785257584043
2.2683154473589804,2.354863890945528,4.140052474652825,0.0185149238509833
4.6342279444883125,1.996867603377937,4.00194776506526,0.0461473578539282
2.6070658775046702,3.5845864961845533,1.98574150283622,0.0291460941976076
1.9507006111752976,2.057851527297456,4.88357593136074,0.0154464532342758
1.4396706072326548,4.738514305472362,2.928179388112313,0.008256831059023
3.4453676716384765,4.3157234041317984,3.684439301832716,0.0172425185232255
3.743982048460524,4.747149557824283,4.821742183357491,0.0130162833553803
4.574627343411581,1.6369582135944047,4.824874000683671,0.0460916534274235
1.5132540941486554,4.03093613831741,4.824952867307741,0.0061916015536946
4.477257927429767,1.315723084691291,2.0000060520666145,0.1353961906310992
4.303644438992663,2.6279267033370592,2.02754173296804,0.0642752048269095
2.934431105083801,2.4770587575140093,2.2394913381768764,0.0420947910418777
2.059179885479565,3.846655864335084,3.869801245869465,0.0110081015852387
2.401691828744082,4.863158210403131,3.386670587176603,0.0116042228906364
3.591512251575387,4.942552104653871,3.748511489077849,0.0154261441595529
2.679811266944905,1.7526765631560195,1.879294965441991,0.0647437149199457
2.706017525064845,2.479602615573213,2.8426766309618463,0.03054999868028
1.92178458817222,1.6043767145769636,4.871534937504642,0.0195669290612443
2.0696235148115054,3.030610587079257,4.435325874735325,0.0122525311693997
3.7912824344002143,2.58718328860352,3.926854203436096,0.0296964339121297
2.667301667738633,1.104218866739647,3.219800763802816,0.0597005194859576
1.978964448531309,2.537061379339684,1.254155505662276,0.0494932263051247
4.857343315333018,2.7650632527117582,3.3177591249781138,0.0421346134004839
2.7461425375027635,2.125589096982377,1.4022415625751377,0.0733180763993311
2.298557328781271,4.347695274550015,1.9976956111925537,0.0210599367876799
1.837430415528834,3.98883970657238,1.134903288646738,0.0322994850373418
1.695035798763712,2.6320392420192205,3.230531680934169,0.0158636327192889
4.7015932156276845,2.4229900435079297,2.0516340984557995,0.075263368012113
3.6501885281100894,3.5761974726959425,2.9216569474579552,0.0278006351970543
2.030401507620704,1.805727363384564,3.4895612486986973,0.0256418324752093
2.3537878933195797,2.823008431018606,2.2252420370218577,0.0298172804345757
4.716517835277384,2.449422223513674,3.649882568665975,0.0419825748999776
4.195245511702987,4.860806073015011,2.9105101055553213,0.0235977236631543
1.8586480583371303,2.0340827498344485,2.407947572608236,0.0301975462162117
3.868962339265847,1.0632291831163116,1.8054172590900288,0.1603910608877719
1.304853559956284,3.059056587958028,2.401898706153301,0.0141321979401149
2.3127876497952378,1.455686239888339,3.772506805120926,0.0335141405680583
1.7416495087361592,1.0825503192725705,2.4860997387553554,0.051497276002439
3.972138865964325,4.604991075778063,4.968971392914021,0.0138139942102989
3.013538493912004,3.72054900057081,4.033589411052901,0.015979683102138
2.7931986855258937,3.1087714566388343,4.545017664444025,0.0157314079612361
3.38973601664584,3.3550181947818203,1.7429528370548035,0.0461291549214192
4.894234415721282,1.4245425668239795,3.70156908964506,0.0738607327369152
4.777543037038755,1.760103219334579,4.950605127350984,0.0436313167081238
2.054529546781974,4.511606148858309,4.756900866233323,0.0076181101291174
4.7651453358774765,2.4427298645397166,1.7153191535449053,0.0904994433480045
1.7339207285245375,2.900926081382723,3.855568118455,0.0123365672731709
2.383119492927691,4.332395463634891,1.1634621157408072,0.0376231900244366
1.503277384334981,2.7156165571016078,4.794465012410273,0.0091879930548839
1.255342468067718,1.608854703855651,4.404593826458429,0.0140970963105123
1.995009908906732,1.826885850741898,1.9779309029574053,0.0439352057955859
2.0519766275548315,4.595169585806815,2.3139387431918466,0.0153570975963256
2.5065619625369724,4.67944364374501,2.2990538132600538,0.0185406614069594
4.25790359428472,1.962003493110096,3.4375867945408585,0.0502380196520772
2.135317243810537,2.260801588362661,2.7992778684192388,0.0268499872020015
2.296013092415093,1.5876632968876354,3.599543475047212,0.031971180163769
1.0415745236060086,1.6868563259461316,3.708554525202339,0.0132494460751402
1.4342001209590238,2.254666433399639,2.107023639122571,0.0240241584422189
3.0109603236870583,2.654119900743928,1.9368039881804369,0.0466110578659994
4.626939974074693,4.115175418200306,1.5018195144492317,0.0595769005367581
3.706124211608816,2.2989326142156776,2.8230416250889787,0.0454429569982815
4.317873088461539,4.0375289943434005,4.731660124964852,0.0179858436375774
3.954041360920494,2.740209364591856,3.987651077782809,0.0287958861256192
4.243722710381453,2.913330370926237,2.114741812537054,0.0548138170994109
1.2000774517294666,1.9261077916409235,1.562614294442107,0.0317297778097611
3.2284798445576803,2.233988077484976,2.1144855786780536,0.0543879433995748
3.4094190917917557,4.634953245516957,4.4649268898783205,0.0131102452230161
2.6524329332682464,3.0834242148489515,3.790813599598654,0.0180579663277049
1.614329744215925,4.3987463598717245,2.8277485655972208,0.0103279154414095
3.069696810601497,1.8289507952857005,3.505550195457375,0.0381002133109286
3.688522616989359,4.302393970927195,2.474877305964917,0.0275663164367268
3.668616931106488,4.347173666179085,2.42087578001259,0.02774041834637
2.2937079125063966,2.85934693410856,1.7952607687839155,0.0355577158672057
2.5051175765693845,2.599166307169549,3.0354203861121944,0.0252676780625881
2.418547559122405,3.0379163357078127,3.933950843864433,0.016104232418953
1.3167391869444467,1.3037105329043688,3.612138566291457,0.0222507328903095
3.278028096255746,4.757356851651172,3.4010926093567577,0.0161219890072627
1.0113068932973373,2.8119896181930404,2.132104462310795,0.0134230408364879
2.306080156577273,4.099448780850231,3.2750507185144206,0.0136685057594809
4.919847579386673,1.3909021702749866,2.804415860828405,0.1003697366711116
4.9867660172236725,1.500541527659896,2.8684135743799564,0.0921975412036337
2.8627757806054333,3.8163156925313393,3.308853863664163,0.0180407916252184
3.0583559495792585,4.843003893564791,1.6294279698301093,0.0308409807791592
2.583517151619462,2.279137263628955,4.631834404647151,0.0194750229870449
1.5479073715192748,4.526406937019324,3.478338650489924,0.0078236541907101
1.9153725304404616,3.9305673889510975,1.1352710471587877,0.0341576970084277
4.111199483586859,1.4004916174364517,3.9386539251786528,0.0593103312694359
1.1279202987036152,1.9973321325118527,3.2473551294242906,0.0138384826683552
1.166649173523118,1.1320710100221727,2.054191338518105,0.0399223272992493
4.234430781150456,2.465458830333939,4.034421818823484,0.0338770913530488
1.664726862146464,2.6302668204580084,1.4832945415800376,0.0339551707108847
1.7893944073810126,2.3720697035283846,2.4161143232806084,0.0248457027458106
3.592819986641141,4.20757997696431,2.155371098984509,0.0315261660802352
3.376477110721256,1.9902926681680904,2.962826342270456,0.0455649402917632
1.2623819524989526,4.873460348487393,2.1471340063093742,0.009600289417408
2.933013995837493,2.612824268285239,3.192647897122112,0.0279796994659175
4.472357037576324,1.4117113946757756,1.817785317922924,0.1386877464668656
2.6103397303460327,4.018566706702567,3.1083995991917104,0.0166294981592749
2.298204226698413,4.304978741408684,4.775665533139687,0.0088955712128073
3.587241512664758,4.556731446873096,2.0960298697084268,0.029888206243468
4.377552171315672,2.61479673835308,4.278885430905032,0.0311352870392549
1.749677318985007,1.8362065231925508,2.932450616288901,0.0258580556058249
4.081858847912236,2.9881163663980166,1.6244811969062545,0.0669169169381857
3.3731032238124485,4.405737649038499,1.6767022463884107,0.0363366753804464
4.294287653781816,2.007189677545757,4.66067761024688,0.0365295052880289
2.7471968760445025,1.4717484383478268,2.729934142575052,0.0544119344397279
1.3865709942866622,3.2400098757766065,4.721947762736624,0.0072121497330608
2.026877255889696,3.632621835549724,2.4545984187215804,0.0180890994369117
1.490753297240944,4.090296319993652,4.853770523682297,0.0059753301113475
2.139993097117184,1.5253890794568412,1.8125804175077305,0.0615920404529386
3.980456791060145,2.208368868913504,1.2592824976692345,0.1139011912592507
2.491153522411524,3.1543446568743043,3.43084121221639,0.0183181185742058
1.49903214705316,2.757662875101904,4.375467515996792,0.0098863378120084
2.317551821994925,4.324030590521831,1.479525306239649,0.0288275964880737
1.1874358520159451,1.3311456829082458,1.6064290594976058,0.0441888962207577
2.220119235238198,2.5478558386606127,2.48286249946866,0.0279279407961946
1.6906990114899552,1.0316862588971825,1.8848292595287492,0.0691889553598271
4.828265096338437,4.750318447379923,3.7406280335880817,0.02162290271303
2.5536853017765724,2.1560531930272253,1.2046727036018845,0.0782400233864224
1.8454966650543163,1.5949671595396002,3.6931243550176314,0.0249320347705753
3.294065383088307,4.2466884218024,3.532152705631028,0.0174756155426333
4.277351590597393,2.73616077371118,2.683448234198521,0.0463585935500109
2.938389622705585,1.522863969351567,3.1038134622120617,0.0494701006090757
3.042251031228477,2.61499080495846,1.2274393207569347,0.0754249420476947
3.066359874421253,3.2201569101814216,3.619517581241772,0.0209356059017657
2.2085057564335595,4.98534516553455,4.414832983236092,0.0079850779586714
4.262712276665884,1.3619882456457448,3.402853340733163,0.0731913174124044
1.656508660968066,3.5661976601856904,4.403422057324445,0.0083943702873934
2.6690932904474463,2.430946885553807,1.2403170528655243,0.0704442751693275
1.517335444592656,4.796452721196065,2.296601384830516,0.0109613980419254
3.1046624856297047,4.163201375880052,1.2395459045994253,0.0478756294314964
4.81211741161395,3.9560952694202713,2.94212601415849,0.0329001849642127
1.7145113749454777,4.95721466194965,4.454397811087837,0.0061787949234001
2.7589830253077023,4.579103069659604,4.941059540441526,0.0097037289750036
1.996211871837497,2.9951810753842336,3.5865286807909413,0.0147876573514575
2.4543533930956305,4.650893659760766,1.604178712910302,0.0261780969958813
1.0215516165927476,4.243776949671302,3.0830058893070857,0.0062133175124613
3.413103734469746,3.1437282405671514,3.69687544241192,0.023370059024328
2.9616124424755736,3.146923706106667,2.099265444907846,0.035675066460101
4.593920946336013,2.050010435816452,4.735382045167226,0.0376584602028908
3.058372085730745,3.455021403361373,2.566442001695799,0.0274472135185761
4.416623224974668,2.784042648173481,3.651935872244085,0.0345685737267263
3.779088427342154,3.7558359266987504,1.667721313697503,0.0480117016950583
3.583237601872836,3.1011269024439403,3.645082609841221,0.0252254445725915
3.5278362862128194,4.2916046675522885,3.734774273654372,0.0175151754239409
3.62510364133716,2.466605777827635,3.129835089594133,0.0373670973763378
2.231525454275662,3.001687479679116,1.875245433205868,0.0315477500139951
2.1962725364741678,3.608591850812025,1.2835867616237584,0.0377323082372894
4.1712589941405565,3.655012158559023,3.619229716054311,0.0250929844225007
4.4735925494866375,2.661719893629665,1.8421914847040148,0.0726021432375366
1.7162834228755637,1.5776282392299985,3.340391297503814,0.0259165464654672
4.71854167953278,1.885069638976792,4.691092292109698,0.0424616196241417
1.077780192201793,1.2040928011639127,2.4172094676871185,0.0294676896434295
2.0446098297580613,3.6789499729146815,1.3011051074919229,0.0339910293431081
4.852499698479578,4.807441328601303,2.653251896694294,0.0302735378652443
2.919308457390528,1.5843133903259323,1.616820150862548,0.0906916525156764
2.87186307323561,3.2547609879374857,1.4273778033350406,0.0491921523077481
1.016616923907271,4.740343200177685,2.5769149066816537,0.0066227385089238
3.695124241424152,2.0547431345550287,1.8782182788242143,0.0761930889073927
1.9113062656285569,3.723617361762033,1.0358728885087176,0.039432009184419
4.382716711799173,3.6152905581410457,1.231010831341148,0.0783661398113375
4.013615971987784,2.49947068611368,3.447406839112844,0.0370668231263534
1.9114845356006611,2.931502937145338,4.547010787308265,0.0114115491893015
4.64178339536352,4.958988848189287,3.46697526317887,0.0214847909344451
2.311905858882599,3.4709588597089605,2.892770868052234,0.0183230083795293
1.771252622415282,3.2796245429199824,4.1122102285050754,0.0104513214493795
3.5192123948011838,1.1120262155530014,1.647254169328774,0.1528832735928348
2.3274938482763936,3.292588618257693,1.999618931154368,0.0281315696744857
3.5390497141129766,2.825926302712379,2.4157835050152405,0.0412532298024276
3.2955978115383946,1.927002178596648,1.3180117212238822,0.1032577990096034
2.1904034427942087,3.360089580878044,4.138380168768696,0.0125352502691876
1.1773799820262116,4.737999364158179,4.069164484599247,0.0048596673256484
4.955335998380224,4.320593779116104,2.8477874660448426,0.0320488339568312
1.1044152018711233,3.5508344474037137,4.663758505419906,0.005307084876674
4.01987618807736,4.46412418046345,4.939489713677789,0.0145072288017506
3.4271843757272653,4.897654118147636,2.6557996978450227,0.020967380519385
4.685974714201469,2.486005358790913,4.307258285512638,0.034824677336208
2.24304464306162,1.4403362448148045,4.972037911361356,0.0249246881035028
3.271333817240046,2.638922668637043,2.5234138861852182,0.0390930762639924
1.1758785676865258,3.8735495237373607,3.445711777615428,0.0070107511277455
3.125820884100304,4.507303595350459,4.875690698731894,0.0113188229209851
4.413151807577012,1.7698991114877352,2.8564009928910874,0.0694658439421098
1.8675113648280317,4.933671013518806,1.9987385083935032,0.0150704847911031
3.74865924320358,3.772920569060216,3.5152273598124766,0.0224923596113739
3.809101623386226,1.1250786629911391,3.4808847958058826,0.0773998567602969
2.0699584875765464,3.507518374759077,4.370911573495851,0.0107443413257903
4.649305853133576,4.268760895090743,4.952184935684237,0.01750167314436
3.372231394193717,3.136585175187306,3.9270168408797934,0.0217865094061012
1.4613414590328015,4.360070885881504,1.1397401480213984,0.0234014325808625
3.323329077493213,4.150347293905512,3.090212591613245,0.020620096165667
4.916472245221668,1.7081685636293318,4.198605341636901,0.0545516572513885
1.9787893087415385,2.531587553492141,3.959257939491946,0.0157102444662277
4.401189144243377,1.1150630393493306,4.267477967592925,0.0736019737621441
2.705786201032127,2.277623666852412,2.3197921121407967,0.0407523426558505
1.9536720016382856,3.642000808271627,2.4223484065726137,0.0176224035721098
2.6213845649733907,2.039420148580246,1.3748243151463644,0.0743989769744502
2.91646801538729,3.622411024667816,3.687646329929937,0.0173740218899134
3.4219861641472407,3.910238907919181,1.979641786106684,0.0351785941940251
3.957548232926486,4.670153835972666,4.538300653510713,0.0148590793638277
2.189507031424649,3.447143620916105,3.045893413158425,0.0165944323264924
4.519435564010923,2.6773869930109253,3.139482447936828,0.0427863388424409
4.241440315914945,4.816853732127907,2.244544295158548,0.0312184874075278
4.39583560106132,2.683274576624997,2.821975846813737,0.0461969357599104
1.5308060448622114,3.777727223654708,3.418776734460929,0.009432112428589
3.1530054171988717,1.3952046543293268,2.922128922217436,0.061542844265121
2.9198173407326458,4.299900032472798,1.012864234769205,0.0533502212176159
4.15727595909771,4.450438730867574,1.4822225362417671,0.0501513642155948
3.0960558335104533,3.65980394328585,1.4698703690571628,0.0457996399850007
4.819145439728917,1.3087568819727156,1.7501795710393475,0.1674243342499288
1.9861965239648505,4.29081211269864,2.687327604011986,0.0137073102398055
1.791216533110178,1.896434357320898,4.58962922144866,0.016376564816704
4.051458264268293,3.165940828621264,2.3516977613607946,0.0433029223272341
2.5655230893735634,3.696164393059423,4.865653033564061,0.0113520330849422
1.0122870716844807,2.3006367373971925,3.916367859711759,0.0089405100978452
4.106288692191948,3.8583555893606536,3.920336043445785,0.0216030001934564
2.639513169464238,2.3043045384777696,3.359551255727628,0.0271326881062519
4.188133228952952,3.0781062955462573,1.5256059682199536,0.0709716059215806
4.362404748726831,3.994794159885121,4.552115018358627,0.019090111292119
2.2470919724789966,4.317382174354545,3.3447137986448063,0.0123831612522648
3.570977776304209,1.7084177788560455,4.885188485151267,0.0340488051637304
1.7140186429776705,3.0258358851692915,1.9803983115485304,0.0227618606797161
3.248415083921015,3.479414538527511,1.4441080126189845,0.0514464962923437
2.466293367590667,2.8779456056449666,2.224309191808965,0.0306589398305858
2.3907333789620595,2.9474927555248773,2.4098223513744896,0.02678449771695
2.4636214437849007,1.513520532714152,2.9623093160839997,0.0437265678260974
1.027146494801252,3.1229894131030744,3.0308211898819724,0.0086355836916113
3.715974384887978,3.868027297403531,4.433159944754703,0.0172448696793725
4.688574569692722,1.1590680927146937,2.077526856796124,0.1549442150992807
2.9131273749820905,1.970808937023614,1.227654816144632,0.0958139656102808
3.6514478998383177,4.860616017663385,2.681658820815944,0.0222925837817949
2.713135868900173,1.7394876360843523,4.250455349275909,0.0292014807637139
3.556265435958148,4.887724905738507,2.49743196474641,0.0231837606318651
2.96585786726828,1.393067999249661,2.8953320667407465,0.0585153455740655
1.4296559492376275,2.344355382178586,4.45176426242152,0.0109009931258241
4.943644323120537,2.408567398744528,2.4520289777458597,0.0666120733106693
3.2888776264082207,2.333024266910724,1.0972076140822762,0.1022421048138866
4.703564805271409,2.348680566990556,4.104292794703735,0.038828890255017
1.7624715174482346,2.359038255140541,4.977905103326245,0.0119434733948559
4.249210513040845,4.3650607268446295,2.6635882668602764,0.0290831203270294
4.934594838463168,3.984213950522976,3.210091017184786,0.0307030583515091
2.793315906580338,1.3768730186192992,4.848338048391939,0.0332984031972939
2.8499556692572763,4.077486187818657,4.8176058097236,0.0115452802691797
1.5321053185128028,4.659810491471769,4.908207385416793,0.0053307411762399
1.454082511727505,3.283283397734568,4.399752600787377,0.0080101852469203
3.024173513956261,1.7213416795794556,3.320477586100969,0.042104566839601
1.5611675081135927,4.892074686666502,4.013671783262065,0.0063271001065055
3.904236530270591,3.0507189883358734,2.001423302522973,0.0508844517320829
2.683661846267639,4.165853851358993,2.156228465584473,0.0237749232145231
3.631895989189721,1.5957241499046844,4.302177219320576,0.0420995471748296
2.626585721749831,3.3421358431586303,2.7394134523094453,0.0228296909754307
1.2360028067984663,1.280586141789697,4.254386321743263,0.0180536023151257
4.823449842679938,4.579200486330084,2.776181000187913,0.0301932919894834
1.1992831669866597,3.0042099182737307,3.794890341312669,0.0083710968688305
3.220639634780343,1.136004695817693,1.2384930774207017,0.182162324385635
4.010656181646015,1.71898312283918,2.0486537885963645,0.0906286237857783
1.4233245344412042,2.803121464892521,1.8677943548298608,0.0216333160953337
4.990737068714735,2.9154773359233173,1.3739826372587305,0.0991434235968396
4.233121267576635,4.169152304650286,1.7340137039629155,0.0465962063478
1.94349865948727,1.0422787765153272,2.7895728466649703,0.0531927912119922
3.3830665531920365,4.934434410434403,2.040864345489789,0.0267330898700334
2.5285140242844006,3.237369481352848,4.504755452294367,0.0137972335196907
2.435727795792778,1.8264845278742012,1.550846784668123,0.0684280236071875
2.3179111444179843,3.5197438539163857,1.830851735905696,0.0286234965181185
3.3020429686655826,1.9330549481768375,3.403684594481954,0.0399373595367645
3.946892263873132,4.724922415335456,3.361225675177654,0.0197766648572244
1.016360475322164,4.553596036665484,4.49948644212785,0.0039474847027155
1.2902088188488277,3.1120178991292677,1.4618947037303305,0.0225679423174745
1.7425218910899076,4.802339789378147,1.3936095327112286,0.0207192669087558
3.5245905068567764,1.6106237080066452,3.829988511623563,0.045468145842017
1.480965849072708,2.9793563835709627,4.725891363213667,0.0083700680750343
1.5881967061766606,1.2101811004313867,2.6890836155012643,0.0388364705269054
1.085380872194094,3.583794853137201,4.396052519690258,0.0054823440410848
1.987193749441087,1.1482188980582475,2.3861065061074647,0.0577186059267547
4.36668285145204,1.605762106675562,1.1430615424490085,0.1893175903440132
2.3204569139490294,1.7671466286662878,1.8258647624943103,0.0572298293793774
3.061688934112257,1.4129261481575974,2.790526338513103,0.0617939009078547
4.03880644901032,3.5731696555654637,1.6775209356457186,0.0536193556782976
2.970896604663652,1.1117627711531817,1.7007823007329907,0.125030744926415
2.014917220971581,3.6106774443881897,3.0642744004220197,0.0144920892061377
3.781879134355147,3.919631086991672,4.4521997598016,0.0172455855850316
3.564516347695559,4.521968328052218,1.9721610807961476,0.0318068636055576
3.1471772963574858,3.509810256693576,3.6836563415539727,0.0193708465110866
4.170714655566302,1.522036904475808,2.362211823899444,0.0923116666927676
4.669899419602961,3.599315917545983,3.2845025820952305,0.0314346108393478
4.877093725631647,3.8458810875669065,4.002382387829721,0.0252137131075181
3.681947375927473,1.4979759340670524,3.713296716982115,0.0526748397725534
4.407889577987847,3.2938778673719886,3.247661899363243,0.0327900848180797
2.704341926118824,1.6400905327441713,1.4059823844723018,0.0933262973828488
1.079022496266563,1.4812303800387685,1.1397483598019558,0.0508614864542537
3.1521968218991296,2.204261949765056,1.1944240116239837,0.0952756090037803
2.382375827627397,3.81096005539946,2.640445805783973,0.018840340825526
4.827926894785522,2.5591371086438177,3.066114781690868,0.0489630945445343
1.528819074398474,2.538342636505863,3.8136696710900098,0.0125676162424824
4.957099215046885,4.78280547180501,1.5350257634309237,0.0537303118087684
4.0702763361470335,2.134116316878678,1.6244200146550885,0.0934324232603865
1.9110955863403016,1.045210706607822,2.0146903057139367,0.0722204847297281
3.3437191229529986,3.5032617833271824,2.144712616785508,0.035414264521315
1.4333999983809425,3.134951536293234,4.888674763514771,0.0074427864617898
2.779773428615853,4.533127362248847,3.845076911592444,0.012691021588069
4.45942156938264,2.283212666202495,1.3181706882126465,0.1179100031391485
4.21797838609289,3.660259357540349,1.1535259634982935,0.0794978260020995
3.4481308250058387,1.7728713051562814,2.3775710092060764,0.0650973281209239
2.4603659625410748,2.700541021918799,2.1741999901666618,0.0333456799907886
2.6719961497123053,4.173890519859301,2.81199964123018,0.0181163060798832
