sigma,theta,f
1.4491849013836715,1.400005115014998,0.1726343585361711
1.6928110723683574,2.852575416785609,0.056975756180087
2.7091006954492824,1.5426356284470215,0.1252205200717669
1.433903753748636,1.0889954258997654,0.2085178921929316
1.1388339501761615,2.1646743497077177,0.0575311741389094
1.5150654624271975,1.5598364742489053,0.1549916019864944
1.371800190014139,1.520671459713201,0.1573199653228038
1.2457716661960485,1.204397088787695,0.2006821040253196
2.445120535957425,2.77952296553071,0.0855077551673125
1.7551145659232097,1.7188716968819917,0.1407125648189178
2.4357123438387718,1.962335805699337,0.118396617363743
1.3238042973236217,2.1889323286322875,0.0768033764031528
1.7889947167840157,1.7575965327491805,0.1376287196045823
1.5156531827712876,1.7025282096927734,0.1400602272070722
1.0943294224800002,2.3984886372690037,0.0330098733629537
1.7074395730057284,2.3271456624171,0.0922971015684306
1.7918909119846782,2.865544728861157,0.0619834322637638
2.487284012729372,2.3800771960171803,0.1014735790161123
2.5360489595821454,1.4026429155147933,0.1349979481333228
1.288411620601609,2.026025197501749,0.089929946638165
2.193089573095685,1.349784791778933,0.1505210080115915
2.214832513244881,2.6776594254702277,0.0867334266118312
2.6721447155471134,2.8276581246807804,0.0852888606150763
1.499827464101029,1.0024746034029854,0.2127444919855369
1.8669795074346505,2.7626939862066147,0.0714959073476647
1.3132835258007791,1.464552895833926,0.1631171178486605
2.1243407684576754,2.771790441040628,0.0801687698877723
1.4007120106537925,2.488356231417005,0.0587840707165338
1.8005316757665013,1.3164670053681964,0.1695997466098745
2.6540183901137397,1.3114954873029068,0.133039686616993
2.64005657711465,2.7291708359790743,0.088561039956641
2.920698137837838,1.8175795489205404,0.112545684650792
2.33611493586459,2.535223306972356,0.0947711276227837
2.2154413433474924,2.539938228214862,0.0933324418746406
1.2474184349654986,1.3468608128930295,0.1785456869797402
2.4599438780047382,2.4960160455247564,0.09692203368657
1.297273673962645,1.823392592257685,0.1145207554258468
1.612727507126728,1.0305030333342982,0.2016918869808833
2.3483089545838807,2.660764360467363,0.0894083336355512
2.458566626416202,2.3948046992787955,0.1009713214218386
1.4177134662595374,1.642905571486997,0.1437843046347069
2.981926756172875,1.1570981458495797,0.124084241849435
1.3067238297447732,2.2949338030422908,0.0653061687418408
2.73029473027284,2.4189386977314804,0.0986859338625585
2.8642715062380124,1.647450709346928,0.1180479499501174
2.909759575666478,1.9052202861236864,0.1106514404742829
1.0005081918908507,1.4325208104759766,0.1430641056357741
2.1566791546033808,2.5512053214773225,0.0918891338371604
1.0659493125460509,1.5986410633889427,0.1215528367527554
1.561761574008224,2.9064152144714592,0.045212307669033
1.0287720605151252,1.532302695982558,0.1278966934352844
1.4575541168013408,2.958961099683456,0.0348631762353791
2.2785529397281783,1.9174955730922776,0.1228766008392038
2.478564777100999,2.24113405469537,0.1069479742401336
1.1582302273569454,2.989042458114591,0.0123286081593392
1.2310650493633286,2.1434596908083763,0.071175484200215
1.4985222969310896,1.094126667580304,0.2039321200840008
2.4039531178629074,1.8459457605395075,0.1235792864810877
2.212606240899861,1.4248352618944449,0.1465404989417308
1.014921329165655,1.450433935182954,0.141574821405932
2.3762366018049184,1.861684492033849,0.1235189504080577
2.9444513403830657,1.0354393327703184,0.1273657205826094
1.9035766586245055,1.2358845613693132,0.1697494774538564
2.03512539287767,2.45508695692196,0.0946902637212958
1.9747070889247655,1.8566480841861304,0.1298519672519469
1.6428272424163637,1.4877313725220684,0.1611522441544169
2.061984545421657,1.5521552502648353,0.145741265295876
2.621222675323912,1.1876538054891552,0.1373496545395172
1.17745235052992,2.4040291837740275,0.0421464879029925
2.7303451301457446,2.4769366156801915,0.0968238741169949
1.3460228403114094,1.4625626633194275,0.1642407857116664
2.217790308761117,1.3715733601200557,0.1485721226481884
1.3718267864911706,1.3410540744356785,0.1803417749400187
1.6181428007087562,1.9251727479608356,0.1214854427205645
2.6995754410377875,2.385299376023751,0.1000192468876594
2.3864230388975534,1.1133562158541326,0.1499335872123365
1.9238740072425329,1.3701577768865778,0.1609141226374705
2.31131293617242,2.13159619157038,0.1128131978409859
1.232450867878126,2.4203520270546086,0.0470614017877741
1.0265788008189654,1.958521159687576,0.0629731444841003
2.6217853828470137,2.081966849236192,0.1110145937405712
2.7015492601360886,2.389605571447148,0.0998624061729806
2.7683787174306733,1.5585858034344393,0.1229862694720491
2.813243346560731,1.136074425813482,0.1307044984547627
2.434755269274469,1.0381330297099884,0.1496157264914711
1.2525191250408416,2.44185495954618,0.0476211750468609
2.906777746258782,1.2920631149825073,0.124335231124625
2.7819424387038527,2.418338970041312,0.098280655810471
1.866791920952684,2.8392297613237063,0.0672223518376939
2.92556079233578,1.9589024887388269,0.1089795896855348
1.0485625472573148,1.3778126819602146,0.1604683374861131
1.3683676810449923,1.6858083694079165,0.1364972883998204
2.054560493789656,1.7590859486086892,0.1345892505282387
2.4457162580300578,2.2289721738799093,0.1076810611374552
2.6824681550957035,2.100848153433679,0.1094421483457879
1.1866082396182116,2.090352671672304,0.0712407806142723
1.8250647061049343,2.1097042755704773,0.1120648782549896
1.801170263256575,2.269465914457532,0.1001416991012916
1.6676681836330285,1.2141690064963824,0.1835251781965286
1.0106403800131851,2.596368718821081,0.0145598350013202
1.7090443875704222,2.862781893874404,0.0573940111063194
2.0878261381816774,2.897495948791669,0.0729439782095652
2.142159585920317,1.7006393684839622,0.1358935009864698
1.260034242044955,1.206429058732355,0.2001997365555569
2.0667015421468244,2.671752534856574,0.0837006297151449
1.4489565526740469,2.454770404005167,0.0655541684070415
1.2834291999592595,2.6961184217687046,0.0342189756009742
1.868171502574229,2.270796088242216,0.1020144627978883
2.993208700858261,2.419967672511091,0.0961246600227374
1.365058387297783,1.417490575644354,0.170455054924875
2.7165883550701686,1.1798302881274252,0.1336372629545403
1.2884195941485042,1.171907976919036,0.2047401244184479
2.139004343410087,1.2439659095753492,0.15749102762647
1.383866929979361,1.8037217124218232,0.1232875089482252
1.8843980716923936,1.0780770284792984,0.1797478763963091
1.231148864124713,1.19136994044762,0.2028886698990672
1.014289621441802,1.969532430915513,0.0597018885474596
2.347713663646394,1.8897544412429088,0.1229054628881937
2.704130666501074,1.0042514697710387,0.1376997914375353
1.605632715013969,1.818083355570362,0.130873246623836
1.6321775811452242,2.038851936695108,0.112022592884346
1.5062406989657788,1.769221960993688,0.1328690085707775
2.2338932685975568,1.0139401057532569,0.1611060918517794
1.2594948668652832,2.9129764340486908,0.0218358563955925
2.541726819225402,1.9852722306823931,0.1156925374126523
1.822981489343389,1.2011159009649397,0.1761411465659186
2.156703623236928,2.095603416512419,0.1153723648821863
1.9317223976422104,2.2580807486750176,0.1042911363327147
2.1218741723468613,2.2267879192429247,0.108402456291143
2.088189645994832,1.2012454198416451,0.1619129792025635
1.6881158612097042,2.155185488519931,0.104610768286006
2.161998059349364,2.905163682228566,0.0748110106670758
1.0092915045152249,2.462677342034123,0.0201409179524866
1.200905930396202,2.9587443614818505,0.0159695392572343
1.1996154292019192,2.7086603189978358,0.0259888593068659
1.4822784966153253,1.6851036255619034,0.1410396824882755
2.895979282397123,1.5756382768214383,0.1188049477549428
1.7330007483745495,2.3956747876027413,0.0885411771126905
1.241997463545366,2.761193856638714,0.0271347003209198
1.297112659195211,1.686786851397384,0.1320438809410667
2.6987300524911757,2.982599383523365,0.0802636704331738
2.8238125745725124,2.637910707888326,0.0913223363101229
2.675902531491972,1.249102228649857,0.1336975942273435
1.125113157307975,1.3407820654068137,0.174316894322745
2.6666783380247656,1.2704154439999165,0.1335535966469294
2.811291889031807,2.1115782975077275,0.1070282143186486
2.822283912581328,2.515330669970669,0.0950227599170633
2.4556057385966934,1.8853884665251408,0.1209881816778439
1.4103877253423278,2.8939961176104427,0.0344591287670624
2.137244945764816,1.422307094700852,0.149584760110259
1.4634678791736804,1.2177600383542833,0.1928297888205287
2.071440469054287,2.608924123593411,0.087133019223437
1.7838656983669852,1.4838059491331648,0.1582371233395059
1.933942369691304,2.1427075251190617,0.1116625966002373
1.7174849769953764,2.9927512769638347,0.0508951903563031
1.3296666106888273,1.644159869876168,0.1396860175160425
1.707897371527103,2.1567059300703453,0.1052398138027937
2.2655377609352696,2.9308067025180526,0.0762672015781958
1.6245463385419976,2.931772770381605,0.0481908037145793
2.097807593014859,2.966381961828066,0.0699772830042567
2.6701911845726864,2.760731029085681,0.0875477344762947
2.6128038308320933,1.550350409397375,0.128041048222757
1.5291185166439851,2.8707469084747395,0.0447832740926096
1.0918433385322206,1.6697222555260864,0.1134789531950851
1.1371823636530338,2.8929289910808373,0.0137967900540091
1.2234646653530403,1.304025416209961,0.1847707267949493
2.220518413680061,2.1645441912081065,0.111716685190751
1.8010171158851802,1.830461678516913,0.132155952216581
2.613047543402722,1.2416992660272976,0.1363732824918192
2.2259305607868214,2.360272566073105,0.1021525461476029
1.5295405189272846,1.9259660199864053,0.1180470059972503
2.7751472013615084,1.7655786520995291,0.1174169008208128
1.93085819597252,2.0880245870574714,0.1151392495949367
1.8104704760841528,1.2897442167776276,0.1709697901556992
2.707596392874514,1.7308579836157454,0.1201124984825021
1.454337909903331,2.3417586602744684,0.0750317949476569
2.4412794755199942,2.111871085822882,0.1124067216990938
1.2663762897695685,2.295262153696843,0.0609554540298511
2.0894376589014163,1.5709265253705351,0.1439244845017121
1.941568285137912,1.3601723629106344,0.1607633062715553
1.0376812653653735,1.6038440474773223,0.1164407557807556
2.1177710333899524,2.7440560945958383,0.0813691780152646
2.47768554876752,2.7946291117946176,0.0852331977158427
2.6938951607661554,2.4807396479689494,0.0969139589072936
2.116709112159582,2.9744974112819134,0.0702173719504989
2.758698517675442,1.468578971936301,0.1255070841845321
1.0521808205157628,1.1661015623691378,0.2051659949212334
2.422007889466172,2.505047034464633,0.0964810730078736
2.4307771915210488,1.9532971820603389,0.1188359705755192
2.915093668654624,1.2457270590096374,0.1249116122121559
1.404994998048953,1.500525926755895,0.1605294861512528
1.5169402849455689,1.7745624453328823,0.1326707039238127
2.801319771381229,1.896541096156517,0.1132446005947973
2.631735537514309,2.2806622919329707,0.104133668345214
2.3582920182355886,2.666302424837119,0.0892768802785303
2.5829275010116723,1.5892198367491923,0.1278182668549248
1.6896384230196762,1.5122367528217926,0.1581880002477436
1.550438346123859,1.033196447155163,0.2060752317094716
1.1184827137705933,2.2198702117427853,0.0497641814339128
2.7734991818271078,1.086394606221895,0.1332184710573374
1.0242624620049054,1.6045530968193218,0.1141841549895344
1.121615372408691,2.590160984583622,0.0247192795370632
2.8428836461559808,2.442587167237205,0.0970174733545996
2.227719293797984,1.9287610882939128,0.1231044192157809
1.9804067554002256,1.959116858414953,0.1234957781951251
2.0123838836000814,2.463284080084116,0.0937219059106757
1.3116309315119312,1.841279731060488,0.1135456647055316
2.8795525801092454,1.2335721908037167,0.1263963650064267
2.636876290293258,1.283296715870873,0.1343967716437786
1.548410001022178,1.0931671958061946,0.2008131407020917
1.862301663793898,1.9013620479173237,0.1272061956856884
1.6289572996139483,1.3435607440970057,0.1742917724377251
1.5167001087647252,1.475497822447303,0.1638705041056408
1.5382403787070091,2.6440767819980637,0.0591971935578341
2.692220282586697,1.4371714433282534,0.1285048373025782
1.3529511133300267,2.642268841310692,0.0437936368395184
2.130561818044192,2.08359871319724,0.1160743217340762
2.259359867173093,2.000620592139476,0.1193066150458461
2.1224256185767105,1.4926849148436927,0.1467818318313034
2.6713354148970625,1.7509842454622904,0.1204719319477267
1.5719823888057134,1.6738928796275727,0.1439618817034704
2.095074296586664,2.746005276138185,0.080661861477937
2.99949267011582,2.085841459341082,0.1044370328074733
1.319824937891824,2.678801074292953,0.0385343403297578
1.5323616907443187,2.295310730380649,0.0847891801014404
1.473503120868044,1.3466304728734055,0.1783182720094142
1.3979371323325296,1.5529866139933906,0.1539695971682293
1.6420092632512302,2.6069423048184484,0.0688943204296955
2.865556745721438,1.4029592714098529,0.1234952835697968
1.4018131665311144,1.6333029817491191,0.1443555396807193
1.2536382585993384,1.813928399615829,0.1117162040182444
1.1312318126544243,1.4819880126517655,0.1495115308415607
2.8467237343604657,1.6462869474140676,0.1185609445680667
1.0071816228998662,2.2477298738373164,0.0328322899202046
2.178562410136342,2.693854752960214,0.0852552780932393
1.796750819227574,2.164530546814339,0.1074683016217681
1.3274053943017747,1.3708747025940342,0.1763210997095667
1.7532051868987122,2.083227888884044,0.1123270139285765
1.0863295927516516,2.356301320643887,0.0349398106509306
2.655955289134148,1.9955921980786655,0.1132658337496819
1.4894969506410114,1.464865870851508,0.1651374373493277
2.5661869116229497,2.168805934934876,0.1087725128016209
2.8861684303976176,1.8268639683999712,0.113132546980035
1.66568261232906,1.3880046944191693,0.1692524859241867
1.1137066917352998,1.8310366549251489,0.0927217525025321
1.9117465153389384,2.447510731690508,0.0919533443989486
2.404647543154097,2.668576890097521,0.0896247918123745
2.7648383114759616,1.2349817560252916,0.1305917048033551
2.099346593536346,2.0396513081685166,0.118536566341586
1.5889119243350245,2.224539880530266,0.0942274568734217
1.2942873685487162,1.3534681311342402,0.1784104036564839
2.0016688853744675,1.0946161214213352,0.1716250328300498
1.1292062206322155,1.627177892103303,0.1250948031833307
2.316336902693937,1.2076884140580273,0.1503418835561747
2.3639303250223938,1.2892535362850188,0.14544069351782
2.718279693372896,2.82643517881244,0.0854761824738276
1.7242629440621076,1.370972560817982,0.1686659184722715
1.7505331238585662,2.971499273357681,0.0539562218383861
2.118621581317464,2.9658056362796885,0.070684470334472
2.602643091724025,2.765262424443176,0.0871695297396373
1.939290080383241,2.112337111990347,0.1136679449769849
1.037483251843559,2.2497681539635748,0.0366294526130861
2.975171833522641,1.6944575715677572,0.1140151364656702
2.678970883602188,2.5375635379085706,0.0950853720853739
1.755565445772801,1.6895313742523714,0.1430125617165038
1.5145673258114782,1.2475076199209332,0.1876293845139355
1.2045669685273244,2.442196119594871,0.042411739885866
1.0397328527518055,1.2503266310688883,0.1861949869390747
2.4138459408366484,1.5330919684901316,0.1350849811530405
1.0000897173321472,2.18750208695474,0.0364730487253656
1.7672060032951882,1.1424342068533493,0.1831781976437354
1.52713612179827,2.9181532336875966,0.0420860872874823
2.2553826229536167,2.9509287911947064,0.0751547900688036
1.9147381036829103,1.956391572096984,0.1236240540651454
2.0257181518206604,1.151042005146528,0.1675796439419549
2.2336361673159177,1.7346728330503112,0.1321082109488822
2.703608372186622,1.6024520995456475,0.1237888946338558
2.603325192074497,2.8012479947552977,0.085893677980223
2.76822219290767,2.8269143842117157,0.0855571479549488
2.368682711195992,2.747079214354517,0.0859678170725797
1.7663228203310917,1.529016772224288,0.1552819015078132
2.743905250140123,1.415196363972802,0.1272852227338643
2.909839664402493,2.3503412862790265,0.0989397830111411
1.7332781408403082,1.2183647940243567,0.1797829642471172
2.747502447154141,2.746629444918097,0.0880973225327508
2.285517059124202,2.1738489218033896,0.111039932259009
1.559930845059139,2.88694918083788,0.0461384938752361
2.3107703751032918,2.009283753507068,0.1182965639384348
1.8767297332949284,2.911380919171896,0.0638165018660931
2.4330828663655137,1.628361488376911,0.131066408008338
1.4040318396667222,1.141004515182355,0.2042323485863561
1.887789716856136,1.2165337444865718,0.171703650506706
2.830388824223715,1.5296682895390454,0.121797822772854
1.0861000474511082,1.3196372198256383,0.1755777905520547
2.8006013454563705,1.17695466182791,0.1304092082090595
1.8682840546857575,1.4741226864438866,0.1564155406157363
1.4542216436054978,2.580289374928308,0.056837579344111
1.0890568021140266,2.2285949112969945,0.0451379772531084
2.110071832039541,1.0777091574887951,0.1659463265369306
1.7143567379156586,1.1803929439784462,0.1835962887291143
1.5951640810210956,1.0275979819539385,0.2032315635685595
2.0158005326703563,1.8690917541349308,0.1287575699666018
1.4770164773591694,1.4413834875822813,0.1677754632002793
1.365599177995026,2.591880821617541,0.0482337108978269
1.6877240361057844,2.387806143468694,0.0868857853486933
1.4775830834498205,1.8540827706331948,0.1228713340971113
2.6429858567834765,1.8420243827054463,0.1183964839701885
2.127501270710101,1.8968873788227008,0.1260136520154228
2.550372733275603,2.209006419318379,0.1074976460980729
1.897910844029845,1.640983478326104,0.1446437424388613
1.1865828332321506,1.3841032426199171,0.1702763784471051
1.1318075755911832,2.42106623275375,0.0357694757651238
1.3708009160974823,2.793559279232305,0.0364848562641003
1.0357515342710375,2.528421180448767,0.0195718335430348
2.721042572943461,1.1716167337165757,0.1336338529035794
1.843224786578496,2.69393292187151,0.0743855341335383
1.116434361992776,1.8882908257509223,0.0854840525366538
2.965148451040312,1.3630908419292933,0.1210526682891938
1.7424160301587208,2.015154958148151,0.1173034558307117
2.4412192084623503,2.8043411052630924,0.0844796203650773
2.831390076309128,1.6176931015864375,0.1196813641921514
2.414428369711949,1.93888153885698,0.1196915365768657
2.563882069368293,1.8951945650459447,0.1184029555357359
2.5710096529075708,2.5183160722266926,0.0960437024330931
2.60187260537372,2.0866877725765285,0.111161895868956
1.4583141375789164,1.1648015528852034,0.1988497690795364
2.8672775098021823,1.5803718429555071,0.1195287344021629
1.0165911054976935,2.1862093248008483,0.0388602881526288
1.4126965576892048,1.061310912328767,0.2129625020298831
1.3466407587083842,2.8738603679999133,0.0303871909711859
1.6601395626036366,2.617267726099,0.0693512484733183
1.4130682008783113,2.3707967558977234,0.0691034889472596
2.680595089513357,2.109180194644469,0.1092047962385786
1.5221810636554916,2.7601948997670864,0.0506336067735095
2.603838498504181,2.2455402762767225,0.1056325424325173
2.0681145612648684,2.4252677883041818,0.0969865693223664
1.5382878913367628,1.4901523991289642,0.1622192355740216
2.7616211295170507,1.7744046643406135,0.1175167726884143
1.0975068999026758,2.667072379084729,0.0189733695978677
1.2314654284838995,2.353852539269865,0.05213523845986
2.5078477670332617,2.4730497969087333,0.0978241215449768
1.8953166929848069,2.580329034800508,0.0833204133197213
1.863104725163437,1.989957700023822,0.1210456392524701
1.0782784197909665,2.418220074405815,0.0299243357248084
2.6339935764382854,1.087263816098296,0.1390900128947306
1.3970975313171878,1.1374441429149798,0.2049982373182907
1.4118717069066342,2.475966781303532,0.0607161154423944
1.1785555357554005,2.7779386474414007,0.0210444356477437
2.605012564950425,2.231597548716568,0.1061072298342693
1.1878733726214368,2.432249860678618,0.0412803911928927
2.500813566134873,2.5564087275805703,0.0946061708977859
1.031744355552897,1.8804499227595168,0.0734528286098859
2.8287380118344267,1.6316693564122335,0.1194175390323231
1.7526752668587189,1.3219920897416462,0.1712648255936842
1.8317677902597929,1.034333155826778,0.1856963060404203
1.5631101962886356,1.9341946743901504,0.1186951139184726
1.5181532360029908,2.9710590329787827,0.038719946975649
1.987014115530236,1.3747598241668817,0.1580387267334613
1.9234779403904103,1.6956534958108602,0.1406270416519439
1.6938281371963924,2.713375044966485,0.0652844433670198
1.1858429252181202,2.8825617294566284,0.0175304320664551
1.724625428571934,2.174468838319065,0.1044756338149389
1.3288938837714617,2.4561179620235967,0.0544057536271834
2.905697042063254,2.0812630911739203,0.1062316633430539
1.1049860668029543,2.838268199690864,0.0133314878190064
2.153809402086347,1.8661681147250069,0.1272572810239909
1.2045402735658683,2.597126102838333,0.0324047512838054
2.8629488319463383,2.377263812294591,0.0987133206038167
2.4255032856822023,2.8904790916796506,0.0808584345168249
1.149193931149307,2.5143584401089973,0.0316973239005053
1.6281149038892442,2.6736136267265707,0.0636284572623734
1.4038372290549874,1.2556926670633584,0.1904838803151902
2.817607262931305,1.963330318618062,0.111069735639903
1.543195718993588,2.7143198124589003,0.0550424589126003
2.909351123955631,1.6149971413321471,0.1175443312540629
1.6258047992129778,2.115120757565795,0.105272721578962
2.5973527323962777,1.5938839439074015,0.1272350904865938
2.9771954710977453,1.892055913161195,0.1094967199075208
1.811448644281641,2.4364096442164365,0.0891365118428852
1.8938114384526497,2.013615968189594,0.1196969661046814
2.667824838433845,2.614234838978172,0.0925213143883154
1.0896999740161073,2.507289590813531,0.0259415573776021
1.9223290918401603,2.944735583933541,0.0641987957412603
1.2702302945719872,1.8900432315806983,0.1038155913048184
1.4999085711557971,2.1422678738081826,0.0959129706271478
1.2502099293804612,1.5775880276622136,0.1439350025570426
1.6643474133011693,2.376854519255517,0.0864571449219169
1.3860824888109864,2.1590521143836177,0.0855563547409758
2.04050633590084,2.799608397221687,0.0762794905858548
2.639829301438785,1.5177118458257195,0.1281025829779812
1.8843796860575384,2.451235954073721,0.0908449016423413
1.2314322847122814,2.1021555108169165,0.0754578965778886
1.182945273929075,2.826504738204568,0.0194188284013824
2.6896367710962714,2.5714349443183995,0.0939151813655853
2.3568346025880293,2.686559021270747,0.0883944969923039
1.0776036010039574,1.6592834735965516,0.1131370725164332
2.894501002714,1.716540732126123,0.1156026282376815
1.8801515190907492,2.0605851025748327,0.1163836327485427
2.2637415944247348,2.6816887055067493,0.0873678647431649
2.1589210718683383,2.255737037560644,0.1070566385748138
2.8196946370828044,1.4382804506891873,0.1242251231494866
1.7857671115207296,1.4086112983068584,0.1636723794112443
1.9312679473334795,1.5201067198095897,0.1515437641392475
1.6105298746567374,1.962125640864172,0.1179325828995942
2.500950142838261,2.3183116259199683,0.1038042757493638
2.133202448778161,1.4655541287387948,0.147701554277459
1.4097477659591795,2.531451764434685,0.0564399839726898
1.89198641487484,1.9875535252666463,0.1214378037262372
1.6814462307294613,2.767860303511924,0.0612098955458345
2.3619701404177835,1.0282537766183006,0.1536321907409885
2.1924412182620907,2.3814843438416844,0.1008726464153113
2.981919825900941,1.1254166348178098,0.1245900766466302
1.320531015763503,1.5649353467432547,0.1496912886737099
2.5161081326129238,2.8118213507353023,0.0849165481000879
2.8264243789535737,2.6420136056736103,0.091187797123112
2.84200534861572,1.0766403490294552,0.1306536969397603
2.988385818961213,2.5921590124071816,0.091641329108634
2.415496459079982,2.314731379909692,0.1043507567107865
2.2586073885507454,2.6638261052430288,0.0881079988770592
1.0876885225881716,1.858856329916688,0.0851510462739183
2.2656310120975194,1.1510654987065152,0.1547643158012851
1.9444082323335885,1.788519344010417,0.1343996922713796
2.801014748610796,2.2355632140534105,0.1035787591024798
2.9021860872988063,2.9299793881481486,0.0825768962891771
2.930077084032063,2.6779260726353407,0.0896704505861603
1.1499442710642689,1.186906870442373,0.2036583289362015
1.4189204285335644,2.990025286013335,0.0305285222328059
2.92181486097623,2.5200670760465647,0.0941282440391925
2.832054471995801,2.5372288608304148,0.0943016508359492
1.3203260587445929,2.3341600394533333,0.0633238648971645
1.0981524191568133,2.6261640125768104,0.0208155116983725
1.9668358820436376,1.17339729349831,0.1697675282284654
2.3576774895424606,2.630025893338855,0.0908266058449838
2.8305519830816523,1.8484031396123637,0.1138780739672992
1.927091976071798,1.168190798802194,0.1722710820233713
2.2108216323907204,2.025137499598415,0.118618707439306
2.8627668610308565,1.2650417684845896,0.126392563990368
2.593719025427623,2.692535795738407,0.089738487719336
1.8056603678430243,2.7415702863005817,0.0697726796531469
1.532215157300514,1.9929832534387983,0.1117389874660436
1.9789197752503125,2.887061406726735,0.0695509584589187
1.996838484024084,1.4156756982648164,0.1553903700909381
2.8082019791358164,2.707561629401185,0.0892523859522778
1.8816834750873004,1.3977587911386309,0.160895726555648
2.71004269496122,2.7512418765967874,0.087929414901263
1.0706829160590992,2.4635984584670743,0.0263986223329572
1.376971564772443,2.7130144713581363,0.0415931621395356
1.861204020668916,2.5883334542362744,0.0814999178365706
1.1613610568688952,2.185671185590841,0.0584562629536988
1.19151183199387,2.399619999314671,0.0440638264172598
1.1274470323787091,1.6035192772086275,0.128696078377145
2.565163300930411,1.2818151277219658,0.1372692011343974
1.0388318517756543,2.448058695282114,0.0239042693702392
1.7778379426850106,1.732352027412673,0.1395853755310531
2.2703761697754787,2.195668582587468,0.1100830643172372
1.6835542119281417,2.3191449701528875,0.0917544816172684
1.1250007243672204,2.880267185390603,0.0133782367480696
2.7219549479077285,2.095877318266997,0.108964736456639
2.36964849011876,1.898401491909893,0.1221401053332753
2.9379398677010484,1.3520137706295263,0.1221463862139215
2.4869838010685568,1.3695759536992755,0.1378425626695684
2.510757467667593,2.1497852791507333,0.1101306680396567
1.1773595329445032,1.547382535615931,0.142861239494309
2.1439524208113774,1.567157186685347,0.1424526628957053
