n,h,L
1.298714919282296,3.9434972787406832,0.815108659010505
1.2283891733696994,1.2447105274121584,0.2433461470737238
2.03012664415356,2.55196645101343,0.8245523303710969
1.6507190177886346,3.6660193210019214,0.9631369308563168
3.7597233447482954,2.0864980563632334,1.248515691924121
3.833120869937731,2.899467029528429,1.7688492443286967
3.907096996001681,2.4009421632409214,1.4929869890759633
3.8056512411458328,2.649960416742242,1.6050497726748325
2.203078621984241,1.3847118863074457,0.4855227094520918
2.8438887304321923,4.385682509377363,1.985043008268445
3.6018076883306414,4.898036147063026,2.807777168700455
2.8868330930773296,4.566867868539011,2.098264598299412
4.301538848829928,4.804492482375533,3.289209222945332
2.0645103778916902,2.041407584564421,0.6707596446382503
4.9512314217322775,1.1957939680300615,0.9423011385105944
3.7531645912081,1.7343874300176996,1.0360097898657747
2.868565305480644,4.685517269624167,2.1391557976996203
2.126197888992932,2.7782202851735867,0.9401355867610076
2.587728117779794,4.279157404732658,1.762369784634431
2.9165728606941963,2.505023813785572,1.1627994581556034
2.893888477192731,4.815970969071321,2.2181238038555056
4.129062955776773,4.216710257439299,2.771056600756548
4.736074168893282,1.388786773518714,1.0468252713550965
2.4550647994091377,4.29229219100162,1.67715178714617
1.9800101301788096,4.653746156560222,1.4665275784148653
4.315839484848367,3.964452438598637,2.723131585941996
2.7285911832853884,3.763975556022449,1.6345770519499057
4.302193275213476,1.3643823101149106,0.934213478104701
1.1796859305501228,4.481346888465797,0.841385637344942
3.6322926192299234,4.7327168402932696,2.735970945860735
2.11655418822909,4.462705251526449,1.5033071649434144
4.707685653551581,4.185796920787745,3.136214380014565
3.5455055928033072,1.0493956014050476,0.5921579249928117
1.188838012939394,1.2375120805024236,0.2341489755350529
1.038812272122823,4.065511552603007,0.6721595953051532
1.5650920743123715,1.5195064688525912,0.3784971181018832
2.0382313260690097,2.869608266099263,0.9308853989753764
4.205985761298697,2.380704677223752,1.5936518636205987
2.1061676480271183,2.94214945846542,0.9862290704683908
4.132871978956214,4.981430047972081,3.2766203213630423
1.706401722567203,4.036577521635321,1.0962628825102212
2.9961628516025742,2.4484847362487803,1.1675700541701122
1.9787465659341223,2.5118868018937484,0.7910617211278178
3.900730205724981,3.468482801084006,2.1533052056838327
3.537824389321721,2.022283820392438,1.138671656514711
3.7961017838195983,1.3488063366277414,0.8149061169100102
3.049975475276732,4.739781098057037,2.30077825187418
4.7995518416832885,1.975391647359781,1.5089471590624273
4.194718349517473,3.679702320338517,2.456606655584164
4.556403191124458,1.486552240546302,1.0780091691484452
2.2669892918044208,1.815996520123854,0.6552161783881636
4.198663467992051,3.376976615660104,2.256624252707283
2.869904808164242,4.111122189990961,1.8777942656766755
4.135844160386832,2.7371163966534717,1.8016796118463976
4.903279646930163,3.348074916074617,2.612774697831599
4.346419255266801,2.672619130248765,1.8487952657442808
4.78600408342027,3.513278790994891,2.676121396687431
3.648501681054973,4.493605841427914,2.609333907073257
3.310634837306889,3.709942717558184,1.954783283428961
2.615582600467886,3.406225843598212,1.417953571988273
4.393399134757125,3.4041704496038863,2.380302151961984
2.2323368407238715,1.0033843816557937,0.3564898711514556
4.423235097607199,2.942293576908707,2.0713150385642187
4.66616727287086,4.535690288310189,3.368401304193189
3.2720109744399597,4.247171725524218,2.2117432188999646
1.4236108466555644,4.123387809610886,0.9342553694893926
4.134143240084661,3.197482279174809,2.1038452796603493
1.5180048707661644,4.72636639689601,1.1418805686528837
3.687187057796187,1.058804096312893,0.6213422921341356
3.7153166086901273,4.451511943642003,2.63222799415088
1.4899866357664684,2.9564055892027694,0.701078291099256
3.1002018797958706,2.364923527912954,1.1668827208440735
2.580977745517256,1.807641948822232,0.7425347835026496
2.6434294097627724,2.8423190126641065,1.1958058377521978
3.449083996469545,3.3591799526442663,1.843984101931169
1.1051478954394534,3.8410673087614384,0.6756043702337458
3.156839630637743,1.2004546760303103,0.6031403994637208
1.7594080142663042,4.245991469685949,1.1889560875652687
3.230853544016859,2.753793081512097,1.4160177842799009
4.4104229588435455,2.36637942459728,1.661057828686528
3.108998525424706,2.3386654726137315,1.157200870314861
4.000280726457279,2.074498523205705,1.3207594641465317
2.119285308996993,2.396011642564374,0.8081621066420184
1.3479785977372991,4.236166988586753,0.9088164932094684
2.812782890787879,2.1163762791939957,0.9474345729997796
1.6329438379688086,4.57044519734236,1.1878179548908578
4.769095085901564,2.5093200950508208,1.9046368281684152
2.634091392848461,4.428197899232157,1.8564274968730723
2.001732404096281,4.407850490693486,1.4042777235219706
2.979552981583002,4.355133592950693,2.0652504498380604
3.733762055678736,4.7595946998137695,2.828373384160376
3.783054849744043,4.889158591187008,2.943722684483466
2.434154647658016,3.501703152127772,1.3565869198113267
3.350379578580484,3.184638610583354,1.6981431621737202
2.0765516368175243,4.414313357565494,1.4589016844058025
1.0691218297424747,3.439820772312145,0.5853062257893742
2.360829981645744,4.739952051974396,1.7809789730501389
1.2249560463512852,3.979438519835916,0.775822618248443
4.893166375863379,3.786444228835276,2.9487752913236105
3.76617892367435,4.419892998545524,2.6493103485260936
2.8437705628889174,2.33873587233702,1.058512188161102
3.981929445841623,4.246998350372609,2.691508679278577
3.80551865763083,2.3328211844508684,1.4129130541797168
1.4893039949112512,4.993030531434427,1.1834984890039946
1.5834008398318349,3.113522445597765,0.7846265571001824
4.326920854643698,2.744420587431036,1.889947549390246
1.3214461783846807,2.5163189650825606,0.5292188464035387
2.414013893335265,2.388224305284092,0.9175611368280114
1.902409775775664,4.07672224009486,1.2343414786472178
2.828969927730001,4.170573616543312,1.8777780322830069
1.30261848191999,2.764836298772048,0.5732008028075162
1.5209190880111048,1.0760058821557237,0.2604599108533171
1.480456813714521,4.532336650356785,1.067918316590399
4.481619366243428,4.76640577524849,3.399743185247044
4.839091202464017,1.7118023763798207,1.3183707649734973
3.6855766627502886,1.62324263396828,0.9521580022315594
2.1322043999924523,1.984064246129676,0.6732939279431136
4.2363095531307975,4.797543251196064,3.2346456952935405
2.4798519587509102,1.892521900797878,0.7469418635974145
1.4425489871366062,1.4936950939687246,0.3429356671103373
3.6239083917410415,2.42125681397638,1.3964911836521758
3.872079875833773,2.9694292111574003,1.829942382583766
4.572806830599195,2.9847558310175457,2.1722599580426
3.952289417848248,3.026679436856955,1.9038612621912807
4.826234216050791,2.541756052204483,1.9523711984089087
2.080626774760493,1.684747558305765,0.5578907364896456
3.145809808669389,2.114125162212326,1.0584815419088212
3.6020934094021646,4.061210445972428,2.3282552823830613
3.349334560984652,2.940754855578089,1.5676080509540828
2.351196173109108,1.0789146471359254,0.4037347086610199
3.455957371529537,1.6098439582673052,0.8854668170026591
2.5623634758970746,2.31544700078463,0.9442689551757292
3.980949000603179,4.075667074795856,2.5822925753375525
1.95626574668391,1.3957012842270051,0.4345507066003831
3.1352958688038584,1.8257555096156008,0.9110480475886537
3.2500756788552456,1.89928655335518,0.9824356170401332
1.5163201627628728,1.70103624954539,0.4105108216096881
4.727058208349288,2.7077994657735625,2.037171444971181
2.9359309348537868,1.7924577619597175,0.8375580116573993
2.6590679321686688,2.0262930448781464,0.857534927492134
3.105986207611613,1.4918973938342963,0.7374942010903502
4.832114739459273,1.722569512598385,1.3247506041336503
3.2595579529680765,3.0527086776068826,1.5836682131303832
4.856246052319779,2.0612162344451117,1.5931048842477522
2.120601436499072,1.2837463239204805,0.4332697772729186
2.3096540508693533,4.706133383620645,1.7299410254525929
2.84725350173158,3.536410135713154,1.6025400573436464
4.627640649624501,3.114115693395857,2.2935832170866077
1.8941247730125423,1.9641639060572504,0.592115516387679
2.9427133960688834,1.2448220906930767,0.5830091685851166
4.110745642814816,1.1005211923900595,0.7200110255022117
2.3749393363508617,1.006663848584446,0.3805021586350001
2.4331735783253583,2.891794649588358,1.1198521118390312
2.4212170485249382,4.838087614416879,1.864350586779325
1.731777508570956,4.972209302929821,1.3704450557716177
1.9535354074382432,4.781105771741116,1.486516624160526
2.1064094539724487,2.9481490263154755,0.9883536259315188
2.2465289901008147,1.746381972612271,0.6244122268334011
4.104993669084737,3.771558672666907,2.464072555076207
1.0881205768608933,4.559741225216127,0.7896549297454546
4.324714412121148,3.2348574399982724,2.2265513283417144
2.2401206647745098,1.476007195219008,0.5262353500202854
1.34117533205316,2.2851270811771287,0.4877710782108255
4.162444374498264,3.270069169685003,2.1663344870669605
3.713852357673942,3.871141151366224,2.288146217088668
1.9965857797912852,4.257468615364488,1.3528808844188165
4.451359598501439,2.303486669806762,1.6319186839751396
4.830786732808005,4.197458466649158,3.2271890260870557
1.3982770596605438,1.5394388949164537,0.3425908971761814
1.7105012743122416,1.662061303597322,0.4524708151675443
4.3767666810963135,4.305721071786321,2.999296631209487
1.2393100386128562,4.656990941242819,0.9185556912696032
3.8482261896369288,3.296285900671797,2.018857173765288
3.904026205717493,4.5591238168529085,2.832789100739439
1.919988549775788,1.0775957124170907,0.3292870300616715
3.888502369336272,1.5407052924607347,0.953503022318432
1.192195547264553,1.9882827582594496,0.3772643548155737
4.055651018986641,3.9942467369815966,2.578194030090615
2.3229013569873898,2.091916657797842,0.773384168305613
3.678607072094469,3.804502640203804,2.2274164510258614
2.73781952073772,4.607709512698641,2.007751869953668
1.1782553704560534,1.3244424231349612,0.2483662858288501
4.751187178649229,3.7752348576038792,2.854737935445157
3.2436927365587063,4.752594722914752,2.453525756261003
1.2422614547306263,3.2349651471926006,0.6395915945949187
4.054434660832065,2.5693884488496344,1.6579835027710956
4.071950985698956,3.1192723106481823,2.021510323035311
1.1920862917410582,3.144271332919269,0.5965513621259035
4.6555847795700345,4.920071467343701,3.6455728612028095
1.267872048085973,4.500064860849974,0.9080595546220932
1.3621973967131118,4.169149674043525,0.9038735219220688
4.203620543983823,2.030471489789245,1.3584402259628523
1.1908048452718851,1.045540505750913,0.1981534268539788
2.1972030440475656,2.8289868237265545,0.9892845995740068
1.9624733876807583,4.027344238049239,1.257889987928566
2.335828622526118,4.939957820912298,1.83647215672178
2.729720255322121,1.0943539593901792,0.4754404053666646
1.1672518547224366,3.3507195651221737,0.6224762498369245
4.893380275485916,2.5247260102453764,1.966270904890226
2.127946892387759,2.375285497197549,0.8044456983497925
3.94737779997311,3.769622864043864,2.3682455443093136
1.4357510765316794,2.3271385153963067,0.5317671635278229
1.0197675389867498,1.0904909782103518,0.1769878249279269
3.966067331422657,1.4131678104666374,0.8920186836612142
4.5845794550791705,4.000706769030045,2.9191496291113728
3.3162266588931173,2.1860162833974988,1.1537659835519534
3.252056980477565,2.782948783381748,1.4404012574588043
4.464162450054335,2.821952779573717,2.0049791655841385
1.2305248099444794,1.0674074495527766,0.2090454578020151
3.883106249229679,2.262059011129044,1.3979876532058546
1.406475068033835,1.6323926675118408,0.36540695138709
3.0438729220825884,1.4730045885342768,0.7135932750574117
3.8406110541082006,4.159365892881116,2.542421693026673
3.096006665787609,1.79039719542542,0.8822088447893851
3.759374613718875,4.593323750191576,2.7482914882886864
4.872438772622939,2.7831169276769443,2.1582312416699168
4.7736192408832565,2.451850158616642,1.8627811405722936
4.88610677546221,2.419366189010708,1.8814153889336385
4.670380030824422,3.164849602196261,2.3524772324906955
2.678551719220516,3.2137998573433424,1.3700581332976458
2.2995772245403665,4.847589310067213,1.7741647629934043
3.5196999424310227,2.6102693504594594,1.4622145350453897
3.693629092446948,1.567948326645996,0.921733049658029
3.358664421244494,2.7671205722160943,1.4791588916812868
1.2933544330219489,3.5592458873515747,0.7326485248431533
2.1562275501748425,4.320939161768871,1.4828351556955175
3.2805000423497144,1.6614884297525934,0.8674760647181333
4.432595793130191,1.6534733489307878,1.1664750683301812
1.930295135325344,4.429667278029673,1.360864717473809
1.3062999893650864,3.6150768622750302,0.7515893031752131
4.856183658328833,3.249041338071998,2.5111373737698224
3.258901688622138,1.629398220055691,0.8451204844634744
4.752251765197974,3.6397605966398032,2.7529123962832616
4.928964327540355,1.4348649581696544,1.1256071320345298
3.588018587287158,3.2962765593697547,1.8823416763378291
2.347686385431311,4.420168389658938,1.6515777654780428
1.3021627410513823,2.2679701138432726,0.4700269108234279
3.8696322995881527,2.7515231819128947,1.6945836319086909
3.2312770174934164,4.353726953302395,2.2390073118761142
3.234481498751141,1.6572916412769954,0.8531467543413234
3.382075524463258,4.166837723794948,2.242900565729613
2.0895270941203585,1.1985115989506934,0.3985752983862152
1.576341134504955,3.499592784259265,0.877986529148046
2.9540301363428902,3.802977493915257,1.787964157610088
4.716268331621885,3.4714287210547754,2.605714863110172
2.387510028733613,3.164490555638661,1.202455851299972
1.1417501664268015,3.488232582643462,0.6338648212742791
3.239464750067875,3.047606204026349,1.5712751394981803
2.723032019571799,2.3393039775088336,1.013816929287353
1.628374442090717,3.0932382543950805,0.8016555091887386
3.4334270540835763,2.701167882141894,1.476044781548974
2.720596112877666,3.622881650694432,1.5686944208111315
3.7792623377177024,4.403844794550707,2.648861040940797
4.472791514909167,1.6131764495006409,1.1483668844101993
2.9824604512298736,4.208059167088985,1.9974534298610185
2.2123406095612377,3.249935719721152,1.1443184339935035
4.783116720112217,1.062898827737023,0.8091388215030596
4.599344802143787,1.1866452340264786,0.8686343506170265
2.6913301856598646,3.8288732940553816,1.6400538531918292
4.465468752116705,4.091272739944527,2.9076733668404287
3.4801388535830355,3.239072073567651,1.7940614547684803
3.498102038205527,2.230727506893864,1.2419357470851564
3.1929228534814538,4.82457113182644,2.451699682874757
2.7269749051597287,2.374829102285921,1.0307032260494833
4.481896523211786,1.2573836657828874,0.8969118694583395
2.60299592584716,2.976006309593677,1.2328989072335774
1.6564539828796918,1.305115813148798,0.3440713875395818
2.4845080876591203,3.4775449838461023,1.3750968999261282
3.878561725953875,1.5923908584688844,0.9829705689817754
1.4479853085331893,1.2913654187628851,0.2976003512390157
2.8285594582410205,2.257424330712553,1.0162455235251735
4.921932371319286,1.7466648498517945,1.3682496768808683
2.853461646638715,4.838622586261604,2.19742428361626
3.505385546739384,2.27536365006411,1.2694240998108015
4.714120928391161,4.730431989706921,3.5491279268060367
2.6216412236007454,4.900282383004768,2.0446289062794643
1.211401998295691,4.978516845784431,0.9598611151322586
2.5394201588801515,4.118124776498652,1.6643865432832117
3.8683704662052505,1.5130492964693154,0.9315394861403282
1.1430344371640104,1.0407288485253052,0.1893289558490607
4.106191993328277,3.3260460812483563,2.173640139605155
3.0217945966426303,1.97189509926308,0.9483505045268192
3.411432654160483,1.9593532716544015,1.063823746264524
2.3614661635382785,2.311129553982654,0.868612650186693
1.800302369965581,3.115216926049838,0.8925938263377271
1.0389402625927835,2.695738226114393,0.4457469967216172
1.0030840246278356,3.15025890055103,0.5029255420771358
1.142239173422268,4.554692393819685,0.8280112428268683
4.069457690050466,3.592819710972836,2.3269770167492227
1.2396567632654052,4.647077655203995,0.916856811164
3.144691676442836,2.864764628780116,1.433795287367798
3.343591859786156,1.7493358247332291,0.9309076109734968
2.8184698648212545,2.602619939942538,1.1674661038452936
1.4584580333663872,3.4495466012753213,0.8007115350159947
4.501972037980604,3.6527489573613945,2.6172351862697947
1.8320296409787569,4.073871310323831,1.1878454365364628
3.5622856697109406,4.8940513560766,2.77470871226093
2.938207699111166,4.57408550960001,2.1389808836837223
1.0244737177061976,4.316820187305691,0.7038577743210626
3.145449365957347,4.1166512527354495,2.0608524879869723
3.740962496899488,3.96388689581567,2.3600692155702343
3.61075501174424,1.4590732002963942,0.8384848787528102
3.712199820883518,3.472003251154536,2.0513114315306438
4.694875957727863,3.272986168910664,2.4456168842952923
1.3038629394048955,2.7298445819907258,0.5664870613836288
2.5932057981736025,3.8965207377658966,1.6081779664101508
1.2959562039989931,2.58987324558855,0.5341816508827594
4.320549782965891,2.0929001305699675,1.439155263266041
2.117890708182132,2.668190938427392,0.8993745242073313
1.6546661299740726,2.3029092457118203,0.606467220524167
4.235980129040483,3.1776807716406124,2.1423198500484606
4.781543862208622,4.8132157491046,3.662887707023213
4.986591230328884,1.034384610712041,0.8209296680570416
2.8145618762485998,3.373729243905628,1.5112668569286858
3.900621470417927,1.3971369761367396,0.8673470890642923
1.6957772457391829,1.7017150928194509,0.4592781514555586
4.915610996568676,1.8353189795751248,1.4358504034413675
1.2927765322559983,3.1759099994130904,0.6534491209589044
1.128479782104427,1.8087809202982377,0.3248627247202816
2.295139697890527,3.543049319649271,1.294215075245216
2.5930204421327336,1.8592620032938385,0.7673025935289008
2.6418378510174163,1.2068381468352274,0.5074290412408954
2.5570841365891583,4.7815315916730174,1.9459522493624133
1.4231791944261412,1.0361211438969016,0.2346876596515662
4.255728689090113,1.3587462401110737,0.920306352993696
4.542938963871167,3.736278328344337,2.7014457743762
3.9396945404070536,2.4779117699106483,1.5537048478217572
1.5758573047408455,4.12898330228811,1.0355716376260176
2.5963111935953047,2.2097029372365613,0.9130840791711398
2.3703368114784733,3.969830504968062,1.4976218146078977
1.7038184453765064,1.818450126943301,0.4931111716127347
1.0766294431777093,1.1680349312117508,0.2001438340781818
4.680844965458672,4.500948607652882,3.3531149568111944
3.031101202165328,4.742436779483696,2.287821402793975
3.17848335604998,3.36328229893399,1.7013881154585615
1.623728417073695,4.625526952130381,1.195349044939398
2.055439891274534,2.2283097523330917,0.7289545877037752
4.543696827303499,3.3157533662728924,2.3977930482552976
3.3549516473116627,4.462102408879122,2.3825714339566706
4.569385847882705,4.441140628809356,3.229776641244355
1.997646704343622,2.1650616574545904,0.688349630524638
1.0057893349861735,3.9959317262124,0.6396541430928148
4.9180545137539085,1.853508501638733,1.450801688492214
3.5388097722381544,3.1737863518934857,1.7875369908703749
1.2672163770640763,2.1758098180043826,0.4388254842016796
4.838437060417329,4.620746390323079,3.558257394729703
2.4804790706336384,2.155901592305552,0.8511079200463902
4.259906325202534,4.103411154624513,2.7820518221096573
3.269974921564457,4.412062651551368,2.2961815572204314
2.7163028379003094,4.265646893013933,1.844094705870691
4.025109351518855,2.6000818618518364,1.6656541714432127
1.678334075558929,4.717071776698472,1.260001402575865
2.7495245122788097,3.076705989255493,1.3463678247507105
1.6195162276019377,4.803153523453407,1.2380320959191922
1.6302991422621829,2.8509919512406765,0.739747358301367
4.759658013481759,2.3841244408057456,1.8060293378347827
4.55062079656797,4.477235574441631,3.2426548510207245
4.5009596686967575,2.114025724681275,1.5143822854476718
3.125104083386236,2.471809829384971,1.2294182987629685
1.4367916136030994,3.527798607711925,0.8067104830171629
3.255774856230552,4.8137487899715765,2.4943530245226544
2.921385822659841,3.1529314530698107,1.4659649201005445
1.877195158031653,3.951793365569037,1.1806571044325522
3.123523359654315,4.318012305814074,2.1465883377772474
2.2833988912380976,3.639465244889368,1.3226334253398533
1.358565651625935,1.511859597774567,0.3268979696127275
3.9340546621505297,4.642055263404428,2.9065033511090475
4.443771859877577,2.5619109156160365,1.8119070308684035
1.6707492901313046,1.8925603628776215,0.5032469564752969
4.241483532091435,3.7262248567540417,2.515399529715048
4.954601726317706,4.295068136212276,3.3868732119062543
3.5820339535479,3.859801867315549,2.2004669075880097
4.2352318036232806,1.8100677651080972,1.2200907964212644
3.148551862991104,2.929620321817722,1.468054986628479
4.537000034853967,4.901646576310044,3.539410283212401
4.954544743031902,2.536425025816514,2.000073316856351
4.439104496488499,3.5055515327670275,2.4766911703203536
3.421663641144025,2.5728394327418256,1.4011032161434076
3.037563148920773,3.73604409899046,1.8061650775871296
2.2728635479007493,1.0859944659738343,0.3928448890586444
4.41621632049884,4.063208475590474,2.8558775057911863
1.1450129803189943,4.885213298400057,0.8902542842248145
3.071308946151297,2.703875601638922,1.3216922498059442
3.787726723669628,2.016151935543599,1.2154078213339672
4.832986026293494,4.397402689149394,3.382454075381134
2.5063634946647704,4.24449878118166,1.6931311553308548
1.4344293422466996,1.4391179043043063,0.3285456099039214
1.8391595308660975,3.8304194496570254,1.1212071733745923
2.2638513968882004,4.947271110896106,1.7825173168757336
1.0400582712807744,2.507140203424593,0.4150079582807666
4.79809890807101,2.017995698057692,1.5410245730423846
1.7653432417109345,3.4003144707454163,0.9553629054618528
3.420142458441103,2.2658858779911197,1.2333955021896703
1.9403764057211728,4.009252306791787,1.2381392876941957
4.928719217295807,3.6437239173337694,2.858246449195488
3.621713829896669,4.950802643081831,2.853710263972318
4.146463409560328,3.290166072103305,2.1712797828458585
4.254840583028873,2.2972791002491526,1.555668959041378
4.00944362379826,1.699703944020555,1.0846197919566127
1.5721805786216834,1.4454679898284524,0.3616854492626321
2.5960240211531818,3.1368764817769748,1.29606342960764
2.2332855501304216,4.289914280911883,1.524800416742637
3.370101225089797,3.1838784310926864,1.7077313618144672
4.459370460265864,1.215220068107846,0.8624791740982325
2.229898971520596,2.8626227459723474,1.0159432206783954
3.863451907339597,3.899199655227504,2.397569004987494
2.339888063444693,3.156005471239697,1.175311433498812
2.3708836015324377,4.966643033493151,1.8741023775502772
2.9348909347372105,1.449173217488954,0.6769122874686406
4.41649490746811,2.954653210494562,2.076846411416935
4.657408173345868,3.4422136605001143,2.5515392675904427
3.789578115152755,4.197273759141691,2.5315020969973863
2.2092364758643583,1.3200192095390633,0.4641331496658314
1.407442965677613,3.199555258744551,0.7167051936334246
2.04319328284964,2.594533490575459,0.8437015846110377
4.098026105573105,3.756210942003161,2.449880076078478
3.370693124172446,2.203776674128586,1.18224348312771
2.1886078991828435,3.953393263907305,1.3770766423325016
1.5854107106560589,1.9529595166850535,0.4927823681552398
4.267061460935041,2.011134795897372,1.3658097542520653
4.153397747333491,2.7948210168157392,1.847471107079829
1.339734869984026,4.631096764138457,0.9874675849679097
1.9211490843903407,3.9059367541080094,1.1942806796206924
1.1160514596477418,3.6016778404456065,0.6397484101602282
3.794665003208373,2.3204636878164995,1.401420126398547
1.864913288212814,3.809380229809584,1.1306627869640236
1.7259363847694482,3.7002674062124497,1.0164312904254125
4.859583416365355,3.8863401405428615,3.0057993157955565
1.5058215989654054,2.3216654404307726,0.556407903770944
3.24525433287898,3.8389919797346,1.982832710963569
4.575322567135354,2.294847136099368,1.671073727194351
4.83321936968289,1.59040328746963,1.223387119558952
2.142548489029774,3.788494383887411,1.2918659121227407
4.761541044939266,2.460462277151221,1.8645943974934585
1.140163973009087,2.782421290683168,0.5049057696492538
1.9436673003063043,2.2080983297875214,0.6830625406773957
3.848030027190831,3.374364613113717,2.0665722430810085
3.0844973828330264,3.186396594172261,1.5642435285430445
1.2820159886608171,2.3151450867247654,0.4723803090542607
3.2090148532951783,4.131216809853066,2.1099387423529787
3.5830995330676,4.76761761400725,2.71881977236518
2.497873742158316,3.4456535643435964,1.369815967883896
2.431967786792668,1.6511873587992798,0.6391080750030695
4.228392150386153,2.420755848228459,1.62909488201062
2.774913370260117,1.7445392971609557,0.7704603929323134
3.924401832688246,2.862956563739516,1.7881681720906577
3.8236329449525135,3.7309299994880702,2.2704577636844965
4.541517884407984,3.107115371398371,2.245838589544775
2.411126077049081,2.086241602358744,0.8005798467735776
3.8665099654371287,3.2749189954321607,2.0153005701373754
3.999303420415594,3.593053250015007,2.287010401571413
1.7542569039526938,3.244335642581255,0.9058141565926114
