Int_0,theta,n,Int
1.2459401223977888,3.9628894504593495,3.0086140491036915,0.1482426813986173
3.949587581794648,3.272364203808434,1.02173639429178,3.926235812405329
4.5013536738488416,4.035599439617362,2.1506506479874377,4.801330173547391
1.9965822403509592,2.674969841816744,1.339159432657664,2.008600579306072
1.3111423641975932,1.2209476907659391,1.0666012987879068,1.465626768251198
4.794435241430964,2.0342667551990203,2.5174339895075457,1.996369004906952
2.0894855744610275,2.495545379201866,3.764220246128265,2.3230680508583244
4.888214966662856,2.093919895384833,4.251264040798704,6.08371292591221
1.716376071529884,4.814914999325552,2.853315599438781,1.1697738412781098
1.940528985825656,3.59220080289869,3.616183962257173,0.090298665042643
1.7752668697516958,2.688508025071876,3.8572584258442095,1.4819686779329524
2.361639877483151,3.249903691657129,2.1467345985901494,0.2735515782580957
2.9089069522554585,1.7372564041772582,1.135068203349964,3.46974647196167
2.4720247059461755,4.36295615503565,3.49724148605222,3.5000364024995405
2.6525763036470247,2.43417799472578,4.711008744477161,0.8220617192152763
1.692742904819195,2.3514718474284813,4.866402842286089,0.5634979251795759
3.839844260095008,3.059619343653709,1.6372296299876037,1.360500013292795
2.140938716088792,1.6069198886441267,2.0991563641056667,4.077462871155417
1.2774660281273484,3.551848363253782,2.142076895159636,0.5043267612011991
3.279477218003832,3.0953913718721795,2.028606289030471,1.218997508681561e-05
4.5556899453794895,4.884168491786542,3.0136292855214166,8.515116023256638
2.0719326920451437,2.569607581420105,1.384481407598213,2.1551015266459257
4.813704597949557,1.5228224211247028,3.1501187074086308,4.62851842903101
1.662164766552479,4.422438127829379,1.3576711862250752,0.0499720416409667
4.134095755027348,2.1814753327027714,4.372826018786751,5.23771936328348
4.870770448352689,1.317940293289638,2.7493811061390905,12.25181454550778
4.06059370043768,3.2709949363717965,3.215066983927004,2.978688250775124
3.6915983066737215,3.3961631686331266,3.68879698019181,0.0013984575700349
3.770005919835753,2.185258398242289,3.335846284924489,1.1124056648046572
4.66137860200093,4.151716287428567,2.2535857187848385,6.0791769634801325
3.131296627185569,2.9153090577501644,3.571797680548834,2.4585053606939686
3.102317249505075,2.80849567871261,2.4893811065746863,0.3835737497323209
3.884685719804229,4.260479440360827,4.325411496316835,0.2363580446200859
1.535035489359447,2.22600264623165,1.799342350136925,1.5734461337068075
4.081690023665811,1.2204732424018876,2.9769516196826915,11.69282731608994
3.687232379263061,4.676988976562017,4.365409568467145,3.549156319313398
4.019188131072962,2.285251568163928,1.7939776890353527,3.8246189000448383
1.6984363342755753,1.7149223378003255,3.8505604966801954,0.0754980748678737
1.588518130478341,1.8124732174003464,3.3734577490233835,0.0182354599917193
4.040664020481396,1.7477225417835207,2.2402913623525404,5.893469728968971
3.314193885046186,2.5886911462880517,3.445125218366203,3.3562446906147936
1.3337417266182978,1.8220882970865333,2.7550289294154906,0.7448230027663387
4.898911340606946,4.640520095857324,1.3821904950957968,0.0391016638294841
2.9343542479213465,3.4163317524093757,2.6246637522941216,2.836294876383559
2.0431919488553376,2.759787691265032,1.85695930721004,0.6349688501686693
4.043211443756791,1.1892618572146865,1.889909241878902,10.476270568552131
1.1368361514233998,4.565034744394744,2.764540382835574,0.0014370614940801
4.7925849477086935,1.397427354426481,3.206871722732754,7.117767338489198
2.007621559710078,3.372239462645767,1.279124117465413,1.4123745206832017
1.715927995893137,3.235335954295187,2.5304469095312725,1.140809387327456
4.1226149412017286,4.851475394127,4.816080790381976,5.722231428972912
2.975143879949852,3.797295704962345,2.375522449934492,3.1855746252689725
1.3952995954339418,1.5187144615471857,3.467059580111,0.698701892875321
3.9877693464995208,1.1206483762863,1.1982211085322845,5.463555110008193
4.590945617737336,1.6889948824135996,2.8822610649822926,3.469700966498935
1.7573360891684575,4.363282433640846,2.999133826597101,0.1728851061647739
2.372624641774656,3.947685484943932,2.8145969859821323,1.240325736143274
4.299143280815947,3.4973122375824004,4.750098863458588,3.5903661542494496
4.762022498970181,2.6680539583740184,3.7684369782901617,4.556152762338228
4.5505585527772325,2.241780883063207,4.325972513477744,5.507892308726411
2.1657901057186537,3.932225944128208,1.955050825114084,1.0610101052145986
4.37039431203647,3.4299234998079164,1.732942305297537,0.1272274607016896
1.515692261766115,2.617756755726339,3.2045531474867124,1.2262885352386133
2.058837421397363,2.74145058967734,2.2766084722084257,0.0009440497658599
2.8654041700942696,3.3864523326316767,2.787891708112232,2.908593924107303
1.107718471037693,1.645060368859105,2.969076753981032,0.8547925685146047
1.7895292968448435,4.643965984014558,1.8484363010153189,2.7921394415906247
2.696420284917449,4.8929200657190055,2.0182118943105216,6.245616118605209
1.281978431231297,3.598147178250408,4.38804971971769,1.3489654388410832
1.3536464882407269,3.077798499807971,1.42763420887962,0.8896177263774476
1.5399879214063523,2.6732949577879883,1.9571788232272895,0.4096324266474992
4.309215497710973,4.035696720568595,2.1329251787164405,4.463538442629369
1.793539413428786,2.2514060966779925,4.522510485826094,1.9008420744544603
1.6876904880943924,3.389771779249261,4.572552677455072,1.695466301803738
1.2862751644967898,1.266700740305907,4.628666652092315,0.159609655637784
2.16594713269354,1.9185185739552724,2.2111755265845643,2.3473867859169
3.817523540345254,3.1236580041375888,3.399459296583817,2.611340855768876
1.5242623767284793,2.8646606959963896,1.595686158448269,0.8863397680171815
4.701406240434402,4.853432119024346,4.9880328206810525,2.172289891378331
4.047657081453618,3.794150538816983,3.1227038931725293,0.5573803277210944
2.213142491974782,4.865181407244773,1.4474243393023425,0.7161389525962111
1.9722685143610348,4.841678241678704,2.3347391485852222,1.5767537615177205
1.470644268845663,3.74322911007912,2.311533478403441,1.3835716505426432
4.947084794740032,1.1511259735846706,4.836525423853955,2.048737845953687
1.951946671160549,3.414086523832336,4.261653575267556,1.392928008872894
2.7427847029140464,4.320385727348852,2.153936070671358,3.955159468980051
2.8477831066759407,4.726137862066128,3.682633050276101,2.524987707418242
3.1922183141276994,4.674276150428071,1.0852777209922646,1.9903524243774835
4.646669538028153,3.074465411887992,2.952029967916587,4.511796419879477
1.8163850924552596,3.812817132778864,1.418048835199786,0.3668271023192297
2.457877009901884,3.2156517044446824,1.932509930400447,0.0029204095997223
1.616787821586927,3.553809880637551,1.4561627626721965,0.4672419951492355
4.13420380415438,4.227680528825097,4.6778719097713735,1.1273771553657272
1.537878527465796,4.031485132900263,4.753264847754754,0.0459008838130952
1.025929514998878,2.071381071162478,3.5804974918702928,0.3995801223274844
4.095283742304405,1.3560295982142754,1.2708363934393103,5.995037722662958
4.798538003974723,2.205781018593655,1.6873618099237977,5.530747334466243
2.79577803557945,1.4862606599991444,1.7153653171588386,5.587383175420879
1.2582589734113725,2.2131427260029817,2.9426467106345995,0.0205977644857559
4.546548196299104,1.6915916255097718,1.8709266618415776,8.11410377737202
3.002318685613345,4.043023710493199,3.5758993214589525,2.4360201534086023
4.025333875240822,2.6305646914233614,3.988437072502352,3.1878106754177877
1.5410127624243892,4.764223325523632,4.731476558414506,3.0101915400591306
3.3861863396191056,4.1208215721647,1.531432893771743,0.0008265230478173
3.581726540785662,3.459191953735993,2.33715532519007,2.2567711015900587
3.182671912490817,3.170639936926696,2.0150509966725783,0.0089026589229787
1.6737351656336004,3.3292203105645424,3.651274322171264,0.0701325252873281
2.679360511755485,1.8861001187050423,3.246662704321913,0.0260096206334377
2.603181029419917,1.9492676732233785,1.0597574170252173,2.803701414271583
1.2655999839911445,1.4899911379505384,2.1827077992938,2.745035892395863
1.9269364014645525,1.6121136763169377,4.370283404052575,0.5120096338655893
3.1385892758064315,4.5989970757546565,2.96123893994493,1.4224004576703044
3.1301364661054785,4.6709026550129895,2.0812621747330105,5.87974336255362
4.330050580312678,4.771544113004721,1.556299059323603,2.6918733948973586
4.793090440213042,1.1801216032423651,1.97075135086424,13.045313222146296
3.1959242270768797,1.0736417547485115,4.123684024869322,7.827911432824479
3.193062501709674,3.0120719874025603,3.514575301682628,2.2414621794217595
3.754966032296376,1.195915220632101,2.257539925546406,11.279611382503832
4.522481609815428,3.621218361052175,4.937799751659018,1.0391737993115615
1.3349186311639478,4.231749797296411,3.159872549174218,0.2804228101550746
3.6477789441859594,2.8799919197249086,1.2159137736732517,3.5918163178773894
4.210206961609215,1.6206998983611522,4.863328823902105,4.1224980490257295
1.702199359361023,1.894918792892052,4.658652521328861,2.358746267588151
4.334825074683655,2.446036930055655,3.907627237154836,4.882692301353924
1.8577082555400088,3.376119003330022,1.9382242445924829,0.0317708894055735
4.078445992736931,2.38377629423859,2.3921184717392667,0.3875332327997131
4.017376836370913,3.243210362149073,1.7959403677910166,0.2080640166944429
3.341003719235646,1.2460292684814074,4.572000521299938,0.8195495009192177
4.827157729576049,3.5974060967145896,3.030218187517092,2.783788404203957
2.623862220481577,3.521996353266063,2.401176742511129,2.1321055215260376
4.940584762831337,4.901350211552188,4.539186854564614,11.966724654021174
2.138339654679428,4.991411502539091,1.2753764863236676,0.0100966799752755
1.5504855688663226,1.668854432735583,1.8230460914918345,2.817512059873826
3.754660336359676,4.104569772379982,2.8447587256909808,0.8853938469766325
4.560544569985643,2.702336527109477,3.726033071600793,4.307992375638241
3.9785786387018174,3.2963578122417,1.4825359213443856,1.6536432271717867
2.986501677100493,1.2397352237211137,1.5461248031071264,5.92530749261155
2.17907060584145,2.4288723611185272,4.187256590669291,2.151952923219104
2.8342515341719383,2.484441400999643,2.576367663085891,0.01093481081084
2.839102641082192,3.285364306082637,2.902534063423503,2.845026706618193
2.0582759023534813,4.80436906807377,2.394829688874736,1.1598796581703017
1.02850116357653,3.949610958335229,2.266738660722722,1.1499732804697935
4.991393448268331,4.232594396562191,4.996005973050856,5.681478989780056
2.5064288891458277,4.886576378122122,4.544934516667405,5.991981804344413
4.732593921756894,3.452599209850243,3.890573145865217,0.854106066939574
1.6113946516019455,1.8907340494282023,4.375047879291532,1.7235484538460677
2.454138928814527,4.703315698887437,3.340337304469254,4.864135859737487
4.225884184289821,4.438875717274969,4.5338661410685415,2.359558068525829
2.926239499095383,3.980798300317925,2.459312841460953,3.39284415835958
1.3275542201945665,2.103095768622585,3.0139577854201622,0.0013538011101587
2.938469259488377,1.439452204394892,2.0469312619244806,6.698446043414703
2.2390182824949227,1.85075307426983,3.839292893128038,0.5605534485227184
3.483017224449573,3.3228495725289684,1.5663357414810846,0.9259481628779552
3.671058028959767,1.4831524790144202,3.389257035013294,2.779068812774389
3.9885250055682007,1.9287259236924013,3.3867936160710466,0.0911031790172265
2.43892796850836,2.6478435520729158,1.6985134446492305,1.573596306074306
1.2354703348226388,3.201411519746823,2.1777202417094284,0.1408827388934436
1.6899635488179454,2.4480936726388616,1.6072084175931485,1.6256652945064711
2.290461940569021,3.167314123489122,1.6726578315390643,0.5124962289838549
1.781690867409225,4.285164883950987,4.122251894202568,0.7857272474646777
4.038637412895007,4.059821439625081,2.5357231471975137,4.133487960820923
3.172328967497842,2.404456511850876,2.1775492459822003,0.9116419904146328
1.2159229055874223,2.992124675713013,1.4906328397752162,0.7639453921876971
4.207210827757433,1.4981039873311883,4.247397366694052,0.0144581395135121
1.3421225613201209,4.632502339863117,3.17028363564198,1.891730446161144
1.7269439380246827,1.463334148494075,1.8864879687834848,3.730109455843676
3.109879225577728,2.878582731595459,3.428444188639649,3.010690832935292
2.4264236086644195,2.3709603577979785,4.280434236334337,2.471233098380194
2.2815383727748006,4.280474414169799,3.591951571287074,3.1283865637937334
2.500937766312215,1.8090456248935085,1.7155696564674483,4.045354683099645
2.4559829743078523,2.659797490173922,1.026592131048237,2.4957376086822256
3.322145456171409,1.4740877451016203,1.5877528939712566,6.236227381173431
2.454693468154564,4.277283516948246,2.021529609568025,2.9567275610260038
4.549565730996362,3.804813375545781,3.788008014760422,3.236642709893269
1.5438213673671504,4.745910348120544,2.599955467220013,0.0410560304037005
1.2017085627326591,2.811764910278569,3.021766690488695,0.987507345562871
4.731090708450123,1.4521890475193606,4.97387217777691,2.200427695676221
3.381627855091126,3.1058656736546664,4.096762082524242,0.0209671472438036
1.781711574744032,1.9561877889566084,4.926400451752087,2.560802538569716
2.16810361399753,1.2206553901596453,4.625465280940736,0.6473836808316479
4.362470617454287,1.8849300794890005,1.579490593099982,6.620469956626719
1.3767480434996036,4.540042183194286,3.2579514303081925,1.890226886113785
4.073668113262135,3.641473003547412,4.1214357723822905,3.829132766592015
2.7239997362798936,1.5798860558920227,1.8388298154201643,5.323814034764182
1.468236430194573,2.4518420812657538,4.7959040750684,0.2559041553657097
4.8216540874618445,4.484390796653855,1.429479559428993,0.0317525938094193
3.3471092690237603,2.0829762382948185,3.289281578678106,0.353086314884
2.9206456632960407,2.7718871834400263,2.898486669536328,1.7824048139781987
3.558972443980656,1.2863840138726923,4.615170347260786,0.2936909002884501
4.805437982496025,4.168017068721369,1.0706831900861502,3.9484123315283552
4.04135656088652,4.90972105454295,4.930786823332987,1.9973373761023936
3.525583853349103,4.541382038144633,2.7805825185130733,0.0056620607880905
3.6613747930204825,3.43908853685238,1.426914168824342,1.509298798793936
4.204248148849108,2.362603515885632,2.279430437176269,0.9251973241516928
4.611609847643251,4.951990570954333,1.3825804048353958,0.934335264895217
1.5217146351543969,3.676014224448916,3.738360666730779,0.503227628526912
3.666907292551038,4.023424607623122,3.86751186552754,4.459206630385982
2.197079592325168,4.501287344978038,4.839882851524511,3.5947262902470074
2.772662509615204,1.4100089138524776,4.330014694751813,0.0520574442343716
3.580186482630139,3.774136066312303,4.4222724608521045,3.0819381738565497
3.9831896395642414,1.762021497749846,1.6821670486351223,6.641453986804994
2.348241127134938,4.984308800641912,1.8111986103460855,6.171104878910952
3.878005046421485,1.253292088202565,1.919117750894468,9.815657381654008
2.142010863594818,3.672157260932095,4.980015468761959,0.1769850658014636
4.407161685144134,1.0185183766069748,3.329985245562017,18.253597983111234
4.875871341244772,2.252747943139819,3.8590578070071055,5.216824133382572
3.4282167015405185,2.66696605315657,1.666587701405423,2.2942403640350277
1.0677030216456864,1.8250824330797413,3.228164291593723,0.0645538930078794
2.416149667768725,1.0515071949571184,1.6089103033652412,5.37533305496734
3.944570927550776,4.417205764292627,3.4847782571270134,5.960948193628001
1.925492483058656,2.551499992781169,4.674916922632474,0.2070762340542015
4.8501141828115,1.859892209762214,2.5610211815929635,3.582381882024156
3.842041931020536,1.209500346475989,2.6192645497433733,11.883353142109684
3.175299273162869,1.7538994638511791,3.601376285450662,0.0014862255012229
4.113243258542427,1.524765838309786,4.580229611466013,1.0155617218284172
2.497879497134428,3.728653014541708,1.2522446427143523,1.4219149521026655
3.1704804297343583,1.5407753282484091,1.4095390031924455,5.116838631310952
4.6942435087418986,4.257300661476972,3.134643691564444,0.9398257492548158
2.8773943754151423,3.4266888448708164,4.447615463891316,2.7791954884335315
2.0324417845463763,2.530786062495724,3.148325577695783,1.2440443368491303
4.1200152877738985,3.260461976824492,2.9672721987025987,4.07038711758039
3.674654502274224,1.5971977040673284,4.536360166534048,1.5335486312714837
4.425133271505694,3.589755156093105,3.747699594992159,0.857037278682842
4.482796098129085,4.3377109970551375,4.957725810712015,6.1835716432932895
3.838499263225769,3.0083592865131776,1.3520236967384371,3.086802260181845
1.8545427303007207,4.622959950376153,4.442061698762039,1.8980535115934007
1.6358342966359405,2.516420325327993,1.70087044947789,1.281798308533228
1.8494604047133567,3.815464220692,2.666130716435976,1.7994297694314338
2.2300985728655087,1.4482517265664705,4.897841510510929,0.7891050800014187
2.8150161295362506,3.1378115574919816,4.572543003313088,1.701764647260394
4.047783270704565,3.277852308706861,4.683018163572573,3.9379153068710857
2.5117261976982745,4.1486404356994,3.480722801577793,2.125597243539316
3.974263151581255,2.7427688968371733,2.279953145064604,0.0009183407905544
4.819736715698367,3.3187671580228963,1.412820244225875,2.486117123078267
4.911695805038971,1.9486886461450956,2.1156356584797185,5.583090419866729
1.101389382121356,2.86211450568854,1.6012637105210974,0.6340505463925903
1.0545447290366043,1.8466075220061304,2.5882378300973,0.7732827369590093
3.1725653348599794,2.9846730884692567,4.076872628053092,0.1249010832600632
3.0687804937706207,3.2144935628495586,4.312231809639677,1.1184405799382602
2.0458936536993844,3.807266548097119,3.950304475698175,2.04417427611424
4.972212190324541,1.8196999482903928,4.900128516113604,7.475073400029033
2.852268632905292,3.4744546375862804,3.848603680501161,0.4504678237293746
3.4944315278809888,3.129199358788329,1.3959339241660689,2.336947464818622
2.2418704911781933,2.0149217881914367,4.964511491428434,2.8812048766234435
4.60618191290466,2.682581392404481,3.3247500344561725,4.553390808936254
1.3827940945101955,2.223227084746332,2.567028990853191,0.1388754889764539
4.069022035396957,1.1491425958392627,2.9918641278715827,13.475712354689524
3.032835394676361,1.5505789745110037,2.0647143443926783,6.185270962263934
1.3192159195894928,3.141434225182919,2.408716446406688,0.4727890987050416
4.992767959482983,2.486523287010293,1.4443516814865376,5.292163469176078
2.5474704047215253,3.8124357162235674,3.77759170475947,1.8021875053223293
4.902499241936694,2.86331342233087,2.9060441907593737,3.624396556458226
3.6590474860508095,4.066072076189256,2.020054108392081,3.087546284119953
2.449941104531653,1.0609783101533743,3.67949921840199,8.246195436484857
3.2506374584393534,1.098757265496043,3.3378903443354737,11.116813005243184
4.299529803478732,3.869182809147985,1.878583427931164,1.101399766671712
4.898615096191449,3.978850545385266,1.938988308024589,2.527531175330796
3.975788759148328,2.324505349698084,2.7434580587838564,0.0104201864588331
2.172451042316112,3.972542611006153,2.2206432580378133,2.366267680988433
3.8792633249583934,1.752483383083507,1.5314303171172452,6.232877401436339
1.36275001277192,2.509216290447124,4.481912742641984,0.567312684018257
2.4553105592053446,4.304108916032843,4.570731268356161,0.5628389265481792
1.3352150445526243,1.1409462612849754,3.609936116719,3.569758164942354
1.6807093365337715,2.2922432006092577,3.6658229369294655,1.5403616748610978
3.795726499852216,2.795309240518953,2.2466893608062426,8.765126253363024e-06
2.395604476872416,4.26017770438119,1.4627184251445198,0.0022314117174011
2.544324658489239,4.677206810930766,1.424381641611208,0.1743699197252648
4.221640682955154,1.2053067748000212,3.2852921853861368,11.060350223312724
4.648383237488655,3.4895392747661065,4.203190365518404,3.6072938206238
1.6400543905245408,4.374847558271617,2.1562241404391185,2.464039595697268
4.950633197462803,2.477956815439665,1.3858833313660912,5.420699775632912
3.854121555734559,4.9895171776907805,1.865936538281109,10.576652370363238
3.440698110651647,3.9271504976092326,4.646630364676796,0.3538155853420605
1.686730875054149,1.6397165676427563,4.142648777743055,0.2004964579425422
4.745781469313222,1.66667694910034,4.1968210986284,1.050976911540563
3.1389753272135383,1.701589299424989,4.994353121871634,4.4448129092540025
2.378231928339124,3.9635692696822007,1.9104860120235283,1.02170219559819
3.793705007584895,2.802059914562043,2.892357627988391,2.4367598912349657
3.739017008460709,2.4740970677806327,2.6389781210906493,0.0629992384456347
2.8394478556421703,4.990314138180181,1.0555128983807198,1.851245313965848
4.61605118863832,3.9675243637406328,1.4957062408737452,0.1657899636202825
1.0219128922281238,1.927085760474505,4.569334851394865,1.374596371934382
3.298172959345496,3.9926176292937385,1.854752927227362,1.125567002527854
2.46822347017323,2.4410917833617747,3.489018338012372,2.2597873358008087
4.574590181145025,3.717891126774861,3.8839701598410064,3.230717923649133
3.713647115021122,4.848096952701217,4.719835275782732,6.994233357581066
3.4680201335474075,3.785430807403271,2.14055741609988,2.401655740719736
3.42982973457635,2.0695044635787325,4.019151452239916,3.3577720613180597
3.2991935243892416,4.8714941940925165,4.43911702268894,7.580934513229994
3.823568936233407,1.3169661909456982,1.025026365070806,3.987120918786762
1.802756505874308,2.435379317786443,3.3644116449674435,1.3648919025144952
4.500662523734796,3.8578151263989073,4.816861309301473,0.0909015254906029
2.0113009861216717,3.76990677637292,2.9581425037749427,0.9386959268581362
4.657432795300386,4.412177486456638,1.826924965940348,4.332290955226944
2.185061472698677,3.5256440768550017,1.6865531965597,0.0637764565912876
3.7721025305272624,4.530377630851032,3.98404659345964,0.9694433247488776
1.7727706526570013,4.530659944415497,2.0964868028273225,2.9987625403011307
4.013874631139769,4.696027791790272,2.8387143722521917,1.0984504871616532
2.576363985801929,3.9249383298050216,4.160641721050472,2.733163294736921
3.592040824620862,1.9526798323942152,2.7309387490724912,1.0958058413362977
4.306385250299835,1.3555434479175674,1.4916380522346646,7.86375928507241
3.3805835158909114,2.3430747251466317,1.118076695578104,3.7173470809183655
1.6558432254567583,3.068065307980344,3.201218557245499,1.5936784237771704
4.412312527575329,1.4261202365339505,2.453299502389555,9.985954791163335
1.7272568011252556,1.0982684370446338,2.132124795000609,5.378824110967963
1.2318421962050086,2.681614358953354,4.918390414447936,0.1220004516280097
1.0252128474591395,2.8548255941723357,4.238776169897186,0.0556570552717188
2.853943356428699,3.1607136947966805,2.5321097646198387,1.6393670258046544
3.623472311578719,2.925468981502584,1.3126025052505486,3.2369635268000514
1.119026736673448,4.875142182768016,2.1941341628154194,1.7285949605163795
3.4391499218038644,3.389165546602244,4.970267998756773,2.4799991118204616
2.08294638116774,4.99023284963301,3.9986544819774825,1.5802198539814862
4.899379474627191,1.5230927958397211,2.881080479074454,6.783732287408345
2.89435840838599,4.035715250894638,1.017009784820042,2.796550061054939
3.241076183629527,3.0694208955609943,1.66733079136533,0.9827721430330866
2.434124534866841,3.777708040009274,3.978998265834484,2.40091009537304
4.8273876053926426,2.068782686949832,4.335025541287571,6.19923364427823
3.8570593752079225,2.6148854832017494,1.9152274037566144,1.4658524628691008
3.578329432548498,1.0070950117098283,4.982075953205399,5.376341121436101
2.937576147564666,4.378770212734802,2.331438877118556,3.779792362303336
2.470487550349431,3.943047109913078,2.081390810937551,1.960687358021967
1.6068776982412056,2.071761042394017,2.817694234130916,0.105997665891048
2.272053350593685,1.377718790169692,2.744531353411726,5.067318448641385
1.6818076334543623,3.760899082055999,2.914700527095873,0.9581975159952932
2.087388976422589,3.725471207351312,1.747685624552541,0.0293900029090169
4.68289813323357,2.137467787682972,4.474353339521533,6.064850531381387
3.577145625925597,4.208665360355365,3.578182085181528,4.335294648347948
3.9310840608495,3.387035236932073,1.802480394442592,0.0315711029126429
4.535278419493514,4.662164860464928,1.7342183360159489,5.308165472589038
3.177922437186645,1.2710976863739671,4.193254489708243,1.8978288846573512
2.377034197321457,1.1049889032885218,4.853786831207064,1.70028152132328
2.317864315343556,3.4727629991865783,3.53376817485621,0.0512647261154698
2.649334636225879,2.085080088909569,1.7003201883497594,3.408840448348216
2.2790542786365493,4.751817516462076,2.634050306242787,0.0029466614258522
2.835549088558034,3.8359155391919,3.772942438783781,2.131305774974894
2.047834552752932,3.935418057970532,4.737312673653305,0.0255139306662031
3.9073118811264775,1.277995202613842,4.646459224639827,0.3237155231370586
4.060188145205501,4.103020412941753,2.470852793600703,4.535151452320556
2.334776057969212,4.681585294427393,2.521550506689999,0.6256197024082468
2.4524925019596986,3.338859016994494,1.4819166231143477,0.94930672861567
4.539004598229367,4.226513450925452,1.4540203223709405,0.0293085816378655
4.680940967112435,2.419718323636985,3.4332162827831887,3.8452959782025617
2.998563917599637,4.295114688417871,3.1926170330957504,1.254940728614359
1.1701801111155614,2.879304788052515,2.891200560939605,0.8652121047387825
3.0070630770950166,3.3408509367467185,2.281660346699351,1.170444727551636
1.5283435413032058,1.5368471285285517,1.8500789176604535,3.094215686237324
3.2721200858220256,4.453735115855672,4.920535157869066,5.2036989648880825
2.4408055114319245,1.90161183679592,4.935290437488956,3.683293902331024
1.059823626549238,1.6762249705026928,1.8272946944124269,1.9148644217844537
1.7078384584093484,3.432774550550963,1.42339465741677,0.7214350766013926
3.1231674096780613,1.1871757392079894,4.834266833517574,0.7206782850605722
1.914712859872759,4.005488532789922,4.9783426439710645,0.6251178500041632
2.731230354530442,4.667921562642505,1.2607448449579115,0.2045216401850638
2.9062195582326007,1.920584236074605,2.7347221596294884,1.0518655446712215
2.4295820411776043,4.545994963582007,1.996836381895973,4.044357889992015
1.457311155710057,2.5260849039737665,4.558667950279681,0.4036333499778439
2.972821435362192,2.7499910509192174,1.4307954630277608,2.628858344779005
3.354559039926404,4.017858547840827,1.541910642463904,0.0079159630057804
3.2291662041270484,2.536530918037023,4.079532295774076,2.8409476309879262
3.05314389262001,3.934583663067271,1.775495721108253,0.4249785065498399
4.640544526736438,2.4915154923118994,3.5277211293963706,4.663265240817669
4.214624469004458,4.518034212275161,4.247535534073712,0.2033398522200162
3.521825530229852,4.890237791780374,3.398374153909253,6.90187212419218
3.0461500605434324,2.447658006024541,1.572762426159111,3.030536073873654
1.946843297870501,2.570872382292446,2.194047550564184,0.210848792501877
3.51570951603585,1.0795624697126565,1.2490210233527907,5.187050430734954
1.1761299763081694,3.2608761986242603,1.977901093733601,0.0081619434098357
2.4592786919788026,4.544732853395823,4.336295776465855,0.7289264185980793
1.0143996174454295,4.5700530147761,2.7356588798343937,0.0018338366133536
1.1989305523063614,1.746248079694705,4.41248468591207,0.8695386770149051
2.904516871761784,3.974167730031312,1.439169450521636,0.2685944958028479
1.2176785819956275,4.40191655546233,2.5755672799005,0.6200390891778962
4.264670354931918,2.0983123989359984,2.431923679608794,1.756788717968203
3.345658990974986,1.906556879658189,2.986817062735758,0.4235482586817849
2.864845004971735,2.863765553148649,3.413034036111628,2.832629927177411
3.5982843472573114,1.3470552770441069,2.0447444072450445,8.906295003439087
3.996205554917295,4.484163858476352,3.543004661085627,6.465440364491585
4.432419723018809,3.625861657275495,1.071227615525746,4.08381198598998
1.5702265151251815,2.778852739359889,3.2284441425250088,1.5410377129569806
4.448164277937439,4.152654765877378,2.6940285808994,2.351623362038856
1.998439663222796,1.2428502169667284,4.868592344910294,0.0791533320683476
1.1729685213243917,1.3356566576653246,2.918069156518135,2.6419706270607963
4.288840580301812,4.861413893536742,4.666020014269583,8.913746687705785
4.9364059691348725,2.8588249713739846,2.021245896359252,0.3140891763347345
3.581976963060083,2.510390221735697,1.6754088660566335,2.9433305490165083
1.8908435278902629,1.1514381700142289,1.348325155828082,3.131231771870316
3.1536105482287287,2.926468500925358,3.818533014831741,1.3107929772286533
3.6634500330582416,3.413180962468202,4.594199069124862,3.731156799189024
1.5218750567870123,3.4720961404924737,3.0487400225890062,1.0938945758596488
1.5908969030516813,1.0646209303491792,3.356539529271951,5.892759017152563
1.99309827830119,1.0166790992875354,2.697745624210333,8.082937758005421
1.2553819238918176,4.916232943510148,4.67722599464844,2.4202432319364164
3.882447717690995,3.38677878294728,2.312815112920765,1.9293346250910264
2.929119510490782,2.8540390098102733,2.4437881960650083,0.3434573620821058
4.689625298536065,1.675394710809925,1.451795472646522,7.46853929497254
3.1530760437738605,4.808285284013309,2.909422123673008,2.9733305812208104
3.72510437192476,4.6717759272064,2.14594334759099,6.533072223642027
2.4455491479978964,3.120905725321216,3.292709295941072,2.0286625871045008
3.833974338583548,1.5698856250310862,3.963466179221195,0.0071366320749599
4.96332087890219,3.300657041849924,4.0638155950785215,0.843340915382169
4.746478155886026,1.1622195253945775,4.36011905536064,5.137794862489584
3.172887182947193,4.581555930689902,2.5375578791416573,1.1522741760358477
4.275385014092721,2.5630737730825506,2.587054844246563,0.1391940920581931
2.6448824905718773,2.2973378729817964,3.4814767925225656,1.8174824017491624
3.67893547194586,4.3092282515999365,3.018858325850622,0.254584339694295
1.72581301869026,1.92789227445034,4.164328239944798,1.5006890651096871
2.260053970353194,1.1338496536553295,4.530629622427247,2.303781729845248
3.0286137355326823,4.275595176022569,2.572570237953271,2.12041242277491
4.042456858312454,4.145781391485808,3.728894564715613,5.179984186671909
2.865636559398126,1.583227741426295,4.39323544913128,0.6159428958752514
3.697245684094221,1.9314365822560084,1.1528594731507504,4.399548803268539
3.482077474955228,4.210914540577913,4.504622619778318,0.0166379250503837
2.9374492315659837,3.090035391038426,4.39951353588204,0.7109076398663428
3.614228123228124,1.455718695366154,3.611662472618024,1.9657150767852845
1.442462415383512,2.7607090226128914,4.479584002323717,0.0148429972176424
