p_d,Ef,t,h,omega,omega_0,prob
2.5320023340291997,2.263641877195629,1.7385349956772138,1.4836136658740484,4.709389848156839,3.451456664444652,27.844813245235187
1.6425358257876632,2.3982393157096844,2.861302809337891,1.574901538474769,2.2128447398333977,3.995457551014309,2.1483603154423303
2.9652620322994547,2.983168883055722,1.1517052776819785,2.9643568172686168,2.4598915920609685,1.5425898531090327,19.65874497527464
2.636039562560621,1.9099326571827249,1.752891181154285,2.112105673168582,2.388931200955017,1.4040805638053917,20.347819526405903
1.5521765685220013,2.011293225702841,1.064142157201316,1.1085513957506876,4.751563409628103,4.805122131688808,18.82446463352592
1.3673632645832532,1.3228039996451737,1.528268816391768,2.1131449426369326,2.032273016657569,3.436751432369298,5.510337872404068
2.9749154575970307,2.226290199121859,2.4981706651179447,1.307845249174148,1.495385982690133,3.1312360718131056,15.094706686674288
1.802798610636679,1.1001020874402294,1.1465307053842042,1.2384959034552987,1.785944074859986,4.376026161767703,5.193944820121136
1.2499245640143983,2.857361891223205,1.7213767216691076,1.435383068320149,3.5304158595217148,3.4679449787972323,26.885521924566834
1.7590905804982546,1.1800400311248385,1.4196643471479893,1.5024124749356291,1.227120951348634,2.055516815064649,10.967712565743907
1.328855518676339,2.612963518198759,2.7304167703698656,2.0965537323940677,1.5239565331324123,3.822670739129345,3.274014163392467e-05
2.2250298332707343,1.919218248429273,1.0440504270451425,1.780242745005559,1.1445400942506136,2.991115660872161,11.42703346302174
1.8402525646902268,2.3413617483981177,1.1513558889102034,2.9912348490894582,3.0448940359222965,1.9804613778258997,9.17974164867379
1.806953189395209,1.088059578407909,2.8318510829556303,1.0855933902961226,3.04656402578804,3.5505819639677685,27.1119239169746
1.7376898387810646,1.9459942850733656,1.5608119117963346,1.2596057547225674,1.0474662603342495,4.402185239939463,0.9601139505878292
1.5882812757229776,1.6022628569950397,1.3926153575415503,2.625942087080448,3.511636046405149,2.154819478533737,6.238721919529485
2.353773168641609,2.889688516738828,2.2295494670945786,1.9499670370929816,3.993925655492828,4.473674488351779,44.37895531999037
1.8171992188954087,1.79465110986784,1.7322658584855948,2.979775806574133,3.367671369291656,3.500625429647192,11.859676416178
1.0261858640680055,1.3602516537591522,1.3190095646432562,1.0710689950870889,3.295745465736826,3.022753142607676,10.684596443071229
1.1986898554179524,2.9177177839977744,2.553100595671886,1.6535002047597045,2.213473683902952,1.282617507833029,20.682161349377434
1.8088092883253293,1.5812554912256724,2.8509018980305427,2.4739395351925104,2.205470163295503,1.314107534003111,11.706114248020944
1.9161266258243168,2.819516685433194,1.643836132462985,2.7987215584278298,4.435488191258719,2.453913439859449,7.49105636954363
2.6084209100399898,1.9456388671990996,1.2864582533986022,1.9030975133479275,4.235790549095407,4.936247901223259,20.1356567412537
1.2426927384507225,1.691192373523443,1.415552708661587,1.524435704043008,4.587020372070787,1.225048593863005,1.0322840302667438
1.1979124352779142,2.440428026668842,2.951819534618757,1.2351078428135354,3.272503858452988,3.692864343471258,38.54792188652514
2.0016341430168656,1.661912995972308,2.1974212071787624,1.4515390947188629,4.013813608231361,4.798974066768809,24.531198164737667
2.430104202736914,1.2923939219586502,2.080268607704629,1.3693383335264784,2.637217665574821,3.628160050646431,20.75721016601574
1.894095242408066,2.389648231351009,1.477552737243151,1.5550018543474455,3.0209302800927618,4.178009291642766,21.049502385318767
1.9999672846584005,2.488588733100789,1.4054056206838632,2.795836833838794,1.0671827585727236,1.2925936365398027,15.588726066573798
2.177125245556124,2.903808222635285,1.9087763176472816,2.804410752879257,4.854423752826289,4.076596703006985,22.420659999838595
1.855422563064944,2.1426806730318297,1.1355682624545076,2.9963690799937823,2.950532264240601,4.798178272977292,6.465309690686589
2.4889326182156344,2.485069795263249,1.7450628426675387,1.4376882909073292,2.9529587435878075,1.1036880487001317,18.085097249746084
1.743128818008436,2.4219756015145384,2.592983401422088,2.4967675614421148,4.98886482867796,2.075040334127237,0.6813428256425998
2.925869914012331,1.237891639485501,1.6148851141247025,2.008805778899726,2.542556018982825,4.676122224695305,6.023118319021348
2.2631116734024754,1.0395975523794017,1.927742009915052,1.318484001021064,3.030564181977039,1.3147536808519185,7.847867597842664
2.134972842347908,2.7803553670026586,2.9793658032072567,2.6171908225821934,4.255293893410231,2.7004784521889142,4.273513710369378
1.9835022452189812,1.5352417590199556,1.4566445625266873,2.7996939583958302,3.979468301493878,2.926216425413,8.149084388453806
1.844753023796256,1.9553444718566164,2.678076610130684,1.3169120589940493,2.745075965468291,1.8195337808395744,26.829645922737352
1.2342060380109132,1.4098794472445044,1.2073880234435652,2.288767346746201,3.854261340143368,2.734262525953884,4.940547966536224
1.616421787461077,2.310892453072512,2.57016752110684,2.427207094134456,4.28566428314145,4.470301774330208,24.38952794854836
1.2702633745160152,2.18677060319727,1.83587336965654,1.251600666582369,3.352646007813961,2.2761230687438374,18.280231623979432
1.8567739822087612,1.3086449507757372,1.5694351161861686,1.96565112311739,2.799591600512673,1.7450021000390037,9.64914657315015
2.43955787009026,2.559036552283766,2.441942090518733,1.254233662885519,1.4010960556113776,2.467773112077124,41.857696348467655
1.336694986990845,2.3993299035141007,1.6018381055043422,2.073060068601317,3.560488466015801,4.933769793663444,10.221632315128153
2.4300453654080267,1.4173551460470528,1.147142586851935,1.727157665479069,4.466358125673443,1.41935535623687,4.560151697829995
2.7299314097740304,2.815402977097777,1.4884923306540103,2.0697793892285983,1.4208782068300194,4.811677684221127,1.830743366541316
2.1629469382697257,2.447649015915472,2.236566651295476,1.6022040952055805,1.1072918691940123,1.6271850204350176,41.43269634361224
2.171117251922116,1.5163705363766664,1.7751714690262377,1.5479239966241578,3.161206091546137,4.358772961623728,16.030745088887066
2.775837965726708,1.539546414252644,1.5171618889190444,1.330925830237417,3.246812960013381,1.9752603193883973,22.218368085692312
1.03193538143853,1.8247686608652451,1.7676818433560817,1.2720898136603889,3.744950290118266,2.158387297515577,8.1258775645173
2.137941420376439,1.2622014288210466,1.3813659039000026,2.6245917270123087,2.2481671133774044,1.415526547076705,7.982412445350935
2.4874606671771904,1.9936774566436917,2.428937845123532,2.6577327411856904,2.747631028920885,3.4537613998425263,22.14585466041315
1.5474226264671678,2.008440861890552,2.179274296603933,2.502705207347377,4.906542898996145,2.6531430715400304,1.1322632005105744
2.263520670662181,1.303855588659781,1.8236142503243007,2.2074115009650246,4.606256589093968,2.380228435023352,2.9888953679841324
1.6942794198058706,1.2381814480107678,2.6010345324254875,1.6519855482114094,4.307583356094575,3.393631246217861,12.646403512313904
1.2612087206116842,1.6021633727093685,2.831566554662624,2.451957373447581,1.2500348752986126,2.8487191438654413,1.6950784597782336
2.335327252141336,1.3349562022737418,1.4228428370442523,1.6825977063030964,1.1044976161895703,2.9411925448163254,9.040353888236716
2.056998954286119,1.3668364530637584,1.2548601590949178,1.793085003605662,1.3750645599583913,2.500550799829335,10.439892039665812
2.735351071090344,2.2175329237007184,1.0643092662407143,2.431362612332648,2.7746816636989924,1.6164887390441338,14.674907544704125
2.352982969383202,2.588725199491515,1.5717535576464643,1.1574410194206044,3.604218792126289,3.079384319064757,49.090981184419256
1.5283432351841513,1.1709293311940518,2.70318552607493,2.070763939509648,4.124334270674218,4.78363510885805,11.181945835287348
1.682382418402877,1.068317676180199,1.5196955084031876,2.4305920996740964,1.8058480073803655,1.1836476898874504,6.550090630671463
1.995999055956192,2.294865069795466,2.1268042951364947,1.18914835711276,1.59383560498688,4.732634738284604,0.1756071158794584
1.5517102420422952,2.2743950051742483,2.4806803578291774,2.047574435337592,4.155620886474999,3.1994160765710795,16.40790156605623
1.582543635595112,2.9062170898356863,2.214546702019014,1.5935678769791388,4.48034958098493,4.91261769911908,37.18398596100756
1.4896303488470837,2.744795814496504,2.358943149458093,1.4396847806756037,1.9711923156286169,3.7730553531589175,6.736466294588281
2.4469524116104924,2.6784360524420423,2.335460219149944,1.8435394459315364,3.636505248532934,1.7614015054092924,7.219744317375274
1.7631989695131085,1.863218153044777,2.880500290950073,1.0094595918623748,4.076639354982336,1.855118588807381,0.0193024377740535
1.2229797482444955,1.8717325001288825,1.7373811746122896,2.9820089861412558,3.7687447146335895,2.3443796412576323,4.88698509440463
2.804384199012154,2.6139521721058534,1.614488968266561,2.049481918286292,2.238743118862753,4.1043848452757175,15.93001869015798
2.9780539367884566,2.43360113762188,2.216050807982365,2.940563998910446,3.511129388718808,3.514907377488385,34.31692518760311
2.8387551062929983,2.5792149652487,2.191351739028606,1.2255559725440544,2.8868226729068334,4.754357361666743,15.530166889856371
2.2755868258470264,2.7751075100079308,1.0832900737604698,1.26580372721349,4.31437659555383,4.620434533433231,33.6472452110271
2.0194898243598134,2.9779357156272885,1.9564886526941825,2.4579085119110795,2.4323518504822266,4.187335298783316,9.988872077067898
1.6963156743539762,1.6099134348597195,1.0639805737830743,1.3228142961427307,2.071408381331376,3.935445283929349,9.830727466031572
1.3086468689797923,2.5165520594089075,2.8839642905270235,1.0298887752562509,4.565758921219147,1.8959210338630927,1.6543847966078638
2.9368236082207884,1.1285700546978548,2.7912565163506526,2.5680111990387178,2.378300791177487,3.5858345518813888,7.865885667245411
1.0876282149887695,1.4816208549846632,2.655464296611441,2.200134485591688,3.425359404637215,1.6256914233093052,0.9989870116414008
2.370731708451692,2.2510519559106914,1.3656543859163643,1.3493119734151011,2.177179326351618,1.4430743238820969,31.18830510470809
1.8625483791509196,2.41424337912916,1.6109554872989558,2.646845217639182,4.3760799663331,1.2080748336418092,0.8170412345839895
1.170022136613442,2.5848863322785323,2.117486306169262,2.2813659224470744,1.0960770549088972,4.42789419288645,0.2008533193634566
2.7801353902803383,1.5389351801728337,2.094025827085238,2.6091625785631742,4.137470859955322,2.5381891735947484,7.6123171845024915
2.1365836680745414,2.040465318416829,1.432815033470971,1.068472734886678,4.36187961333328,2.7802733286455776,23.47071414257501
2.817502671532746,1.647096008501329,1.0175994069004308,2.2561506859946165,2.266864012787804,2.257018026043613,13.151286209100228
2.1883677933304204,1.7049233230512737,2.2388808968449023,2.502293332465854,1.5366816483380452,2.101704543629534,18.322698144819476
2.4982667203918814,1.332207234126108,1.936240858355439,2.7807917941984224,3.627519898411482,2.6078308504320646,10.40435457927313
1.2248220609848524,2.033404608677458,2.142781720010724,2.8977561737998387,2.879386758679371,4.923055823938297,1.6016046535974078
2.276828284779759,1.8400341964608,1.1987253963490063,2.349581550534086,4.276146274581273,1.828523607924104,6.173205532343217
1.595684680769905,2.89518651479464,1.8410734513682272,1.86587959788161,1.5844306865852746,4.37357670167864,1.2813496327979603
2.0599054577716647,2.577002524527309,2.086371486794629,1.114440920978688,2.701921605239987,2.4827171121223324,61.36115645706452
1.7661163736465724,1.0372128754369407,1.490242427942928,2.3140742685215705,3.781045109555024,1.4433747986820653,2.37223135629685
2.018610947357236,1.4545624942139224,2.6537722989486,1.6482591057174971,1.2933234462159775,1.804961580388516,25.41130363648196
1.9048347342611995,1.3261868506681296,2.3745224308643555,1.7058133502094477,4.180420954607413,4.835970628916684,17.97840648352428
2.7230539999421417,1.868643809330414,1.8384159257125567,2.9872042584455563,2.999023477938993,1.8423696854907985,13.29378223996722
1.446742198309271,1.432777101166147,1.5637262353401749,1.6682270601634142,2.807693236193049,4.419080267812346,6.97136789400502
2.4899053910409163,1.5631302869749568,2.758548419527291,1.879420351859113,4.249764222964352,4.65867515718281,32.245346156902215
1.4032753897046004,1.1056367122783046,1.5376200708956989,1.804013178453079,2.612638166110771,1.9038447225884256,7.518367034925616
1.8337534266892248,2.633426284209164,2.993163725995202,2.058938680870396,4.9179034961732695,3.744675574541856,13.823189540033788
2.49427232793554,2.687969657261343,2.713901110243812,1.8275443144779104,3.3533402600599023,3.076644490361783,59.67186863592336
2.2421084091072867,2.7208231613557428,2.8373559059406697,1.7244383338156033,2.5512938118366995,4.20646822265766,5.810869852242466
1.5395767791282364,1.0392855886219017,1.849851014613714,2.221489819125686,1.919541141247929,4.716464183049316,0.3469503415272579
2.503970709783303,1.7623286219433485,1.3753537639705111,1.883744979356391,1.9045407654302309,2.3955977575124523,19.485747265165895
1.2910134485135725,2.9321420839345955,2.362136571182031,2.552877101140688,2.31216584184392,3.533359246704655,10.40549326871546
2.119652451031306,1.7168050851813277,1.9688783973451376,1.540414449584665,3.713444068328368,2.637887727160578,19.811366399492066
1.8647108730734332,1.4749075164018794,2.16330038210702,1.5135928856039929,4.739598998719538,3.646653867061117,15.135130823359011
1.117612557914628,2.854250492498854,2.840982463204164,2.6253883096908845,4.28088978622708,1.9518119961462483,0.0546474700470107
2.5749594820131767,1.2269724350031548,1.6017701873949275,1.4838982938772045,3.4928728695681297,2.7980882696045644,19.30571598323029
1.5680999562996616,2.823262478781388,2.7973449409903512,1.7813635982525735,3.844873262316901,1.537153770970829,0.0310417968403455
2.757956830087089,1.5894247448564165,2.870462589640716,2.681750522707124,3.7674127151124175,4.349505400678357,23.229543656420034
1.9337624863438807,2.0938251226239872,1.132016955347488,1.5411448027542651,4.597985049641599,3.626062439471685,16.876110544982353
2.604668256814315,2.9037675261758844,1.4498512797506806,1.0780847306180472,4.038159641330742,4.064093182055863,63.901863811709006
2.748746537581031,2.238321078546252,2.463500398023375,1.2201853047462845,2.360494321098196,4.022144031199609,14.72001314638227
2.422287878688256,2.5265254402002,2.444510296513596,2.3487566072616435,1.9361437711686085,2.058374589063818,39.72369738179383
2.3764655432424933,2.75736387759749,2.569697655722706,1.4693760315518891,4.089990492393666,3.0622018092506726,38.75769073243231
1.1314358957382795,1.6162024968174258,1.578305679625022,2.775658951935052,1.039967790019058,3.458392695230512,1.5967664825805543
2.348952663783975,1.751788650950652,2.263598898588101,2.7713028775006667,2.825866738652289,2.209500656107524,17.90696996441834
2.160478253659893,1.616754754619882,1.0024877980476083,1.170647400048997,4.746005663097082,3.5843707530663496,16.764108266357344
1.618599597291963,1.9166364340081852,1.7815697790632286,1.460037348053426,2.996043379121523,4.719080729810214,10.08327769081744
2.000285067835728,1.4593845734752298,2.896896969736716,1.8014206207787709,3.0279627063684886,1.5399609197796535,4.41639066260168
2.6546975025707717,2.025428107211051,1.4895841056501589,1.065374735654099,1.0919137107302093,2.255126895245284,36.5395436575695
1.2672192242152531,1.0037281763671393,1.7589205640594396,1.9982780591387816,3.8237454111834026,3.251380694751132,6.46014320782605
2.4705025558799,2.68578299404322,1.1089447432398676,1.4894654673147474,3.4457675998236765,1.3158150242789102,19.04086122209129
2.815462602822482,1.0055480636339484,1.9890391359466684,2.5819636446689294,4.1953592911731565,2.307536340706416,3.533238714276612
1.030293574134132,1.4329595604872791,1.021845051720703,2.698186756979113,2.490633640312504,2.154564370017429,3.478688719841548
1.2783736275734623,1.0875517572330256,1.9531879293736023,1.8460476861320256,1.599267540836888,3.022506019948347,4.629345813874258
2.2484332738683954,2.883572185816462,2.657764091507812,1.6250738916769505,4.564507086761916,2.8832222496447746,8.285177244577634
2.7479779918190035,1.296812210360208,1.6814284786719484,2.1243845192082325,2.4102660636636664,2.309528215207362,17.67978090173198
2.969885898625813,2.7330443574669943,2.9701892848506626,1.2096223244865472,4.9850484638125305,3.8600294640888224,44.41459024113869
2.434212695761233,1.3633787188363948,1.950858112801973,1.999475004494611,2.0171990000787883,3.763544551585911,6.888896626952791
2.822717829248533,1.2901524665065935,2.480588320662971,1.31497060475727,4.876091832383613,3.1893889242851285,7.417466673451158
2.052750757296862,1.5139250372426607,2.7889807281614427,2.2796103227777644,2.691529951980213,3.6288910413879902,13.032102511400428
2.2642904396770027,1.059210707947377,2.120302456001278,1.7338652421036975,2.722008643022677,4.187110056749235,7.636103202728477
2.9742328044124404,1.237310652974428,2.1264170016407062,2.0368405406035537,3.0218040249932034,1.907454883562473,14.759097937358858
2.30549498790538,1.256715348445412,2.0469375464732424,1.299908828837989,2.912305777412499,4.471275945915715,11.253343368413038
2.675221402136313,1.0036510248675734,1.5853418101737209,1.770908724990679,3.282354641626712,4.639192654239746,10.106828573846371
1.7286234834677754,1.6326846624930205,2.378248531246569,1.3032018593728243,1.6753445714889734,3.4274509836043143,5.661385809271412
1.84384503297024,1.175179864831562,2.3216427889548554,2.1842877214562284,2.231161782599916,2.2851868633457486,14.45189345334533
1.7762006944935704,1.6221107690058998,1.584354294203027,2.5098697576922424,4.51273186842792,1.3608313513783288,0.6620438340164067
2.3274742343169503,1.8283535096040733,1.1119901491954605,2.177089606460615,3.423035264961917,4.49921322189273,12.102846886567583
2.9067951354004045,1.7667972102756029,1.5143079888757278,2.876319758799002,1.12443807104238,4.318851447793088,1.2710949729143992
1.7234239740449306,1.4016376173732217,2.6831860372964758,2.9792750445125598,3.8853708894272767,1.0728297890241567,0.3347847998669336
2.3614370181934703,1.2060003499781495,2.972759404437334,1.5768660939476242,3.0003370556580475,1.1891011970466785,0.8784241309457005
2.193688579852249,2.1228366405807915,1.9497513864309863,1.440617158424595,4.718697685279548,1.8390702052931236,0.5410023704301917
1.0957962146527247,1.1920084450311783,1.07583312000209,2.3082794482645665,3.886231609539709,4.981089275047572,3.4028262525665505
2.0202294633696463,2.771633915677986,2.516357090529634,1.5124682766129662,1.2566276129963303,1.948283869995771,45.171469220332966
1.2831868992943496,1.6265481650588798,2.1125108414009697,1.248723946540919,2.419825263303886,3.388024426133581,15.452866391023312
1.6524207233750534,2.0459689742230296,1.9738367632826963,1.160939752090636,3.670583521774713,1.919246950207746,11.791346495495166
2.3265818091621018,2.778008992487202,2.307144709107303,2.1836084741266277,3.960336519241716,2.7311946975788137,20.847133333637068
1.416544716548218,2.731601160246626,1.4748200409444738,1.2384670654055618,3.792949146681887,4.6272977825580375,25.478507900757545
2.3869018976820557,1.162744678082021,1.72211523002603,1.255320024694768,2.456091771611188,4.4999387968747815,7.45120339991287
2.0167285920248066,2.0986056617044646,1.378560488194693,1.8593573666293095,1.5944761551053248,4.539199784062306,3.846461067469805
2.687862091849546,1.908086268610992,2.8857911851082125,1.0589992164789377,4.01792507976084,4.146767494622475,86.80507419438636
1.1390281867152845,1.2128604853543623,1.5001629710510869,2.744832452482628,2.6451870075116277,2.2239108161595693,4.588222961597687
1.2397175129921094,2.827379955881628,1.096805976230684,1.8970684962521027,2.7017523337289697,1.2551665354772434,10.27626502193451
1.5501055000002255,1.398868852770592,1.4881375516552564,2.93227452989521,1.8802580735201693,2.6067427894224577,6.26666644418842
2.606230312876667,1.754070864037047,1.0131215243038436,1.6750328710294118,1.2208008025794332,2.2070123431142066,15.975067970321716
1.079225032708736,2.274460662523037,1.3704079206954614,1.0357747759318778,4.210304085078303,2.310696747171339,11.192635629000854
1.1302425397702969,2.161986582479521,1.674401061831025,2.807740125314953,2.6685584010448644,2.905919059209997,9.036139516445676
1.3564309531208916,1.0210889406525545,1.8672762887912808,1.0915787057828643,4.75893213670214,1.1899666926373067,0.048085733826341
2.525634064912557,2.790601726125756,2.6036666968252984,1.979714479362884,4.628887271128476,1.998271563369855,0.3872972975985865
1.0934618894271713,1.847368538432776,1.1402757897035325,2.9635988265892657,3.2303475949424856,4.644146428814104,3.91330395463988
2.471702736418055,1.4510467862491814,1.4061901039380498,2.4204734617571093,3.039466643662103,2.608593844915217,12.696221879408414
1.058606780140485,1.511066170488776,2.0994645578646893,2.170304870915045,4.939310169429341,3.166402657139577,2.577125422943476
2.541724283757865,2.564870763015483,2.299089317714712,1.5076032778610935,4.058909318088929,3.939895136923104,62.07707252088375
2.0092982265389607,2.184066588441867,1.0194144699441123,2.3246187889404624,2.3652603818758364,3.643379383345491,10.47505668952033
2.7455926806779747,1.4009353967147875,2.506773569434123,2.22326510104384,1.003106794467735,3.2061042232341985,0.4926717509504573
1.255521537515089,2.874934087560776,2.9766781775383047,1.724374488830244,1.844252683855192,2.893437929320848,16.054135123430573
2.523133526817446,1.4318511536079157,1.2397226909173846,1.438437164615333,4.991589844933167,1.9279270041847547,4.860947648025777
2.7465097075656875,1.027249993255026,1.937570353437177,1.6755955001124274,4.816941320874912,4.903223111498029,20.45096171911296
2.72351923137834,1.814405418101151,2.320974042878845,1.412139689379354,1.006181612188477,4.263114663231546,1.2672898166736748
2.090856662422258,2.404038409714839,2.9236099703906717,1.4033719407023606,2.7524027513456715,2.275516794412494,55.80395097119568
1.6696156996965563,1.0977002457318028,2.395405270412441,1.7461085924700306,2.035016380412197,3.3850512523079708,6.029410592216345
2.67934105600773,1.1501667470492538,1.966772411137621,1.9483958700331152,1.4652713484783968,4.270792713631926,0.3580476908095159
1.0830091062346303,2.88290438721769,2.1902301751935327,2.014014669143326,4.848471058503952,4.685972855255633,21.109605871796557
2.088433046874515,1.7824112180548697,2.008741282546641,2.0791078452375418,3.541127681341808,2.2435767444871177,12.37503557786887
1.382845518078545,2.623211103504953,1.1641057464331734,1.0953972600221291,4.535066356664856,2.242233556640019,12.854939126257491
1.9670626107379956,2.448941578535213,2.7441983700711585,1.85160926376232,2.7838168693351943,2.8625925219919464,44.68386022748256
2.6929576730890936,2.37285394053104,1.1092055633649005,2.3426527884483344,3.793326449179661,4.975685560611037,16.436867501747578
1.5272185774203575,1.7447127520432713,1.0076474600922976,1.8527861491399569,2.598751013738668,3.939770714397473,7.801344856485273
1.7841722275677805,2.7672564963089163,2.643094831130255,2.4138674375398814,1.2759287910219794,2.3669894509411438,16.06812629683484
2.83039808391592,2.052076137602381,1.3512276950501043,2.450110661100033,1.7093808340229426,1.8731437034520544,20.044298567514787
1.5168395563734456,2.4699934323857358,1.697115933134587,2.7797730409962886,3.581353997820033,4.185890765080071,13.154741380674274
2.2689427443821297,1.1778026504114267,2.015416593429306,1.16362583530592,2.198972383140985,1.7885961778007449,27.461722998028797
1.630833021628799,1.8069549950909376,1.449585777678594,1.619732655172341,1.4680111081112337,2.368718967784907,14.34630509258376
1.4393335158449627,1.3910497288448098,2.396539401024283,1.985618374311506,1.8075852577519265,3.381908850829849,3.855328321147205
1.5914599017913176,1.63367257379184,2.0519304002280787,2.4975481298230893,2.918628136564533,3.924349857708113,9.285139823398731
1.7864533798588036,2.4349455555481514,1.313625178071749,2.988145846540733,2.504803299073724,1.2571506248922235,9.55524030419116
2.093223575238482,1.0329729704115795,2.17967608522782,2.021532791559428,1.950013998132772,3.3971072250813417,5.8892693959708815
2.2874562508719443,2.2440644561775565,1.1168228513600544,1.4633899763329483,1.0864741654240886,2.218587534692617,21.505268732781627
2.5648447512277635,2.8601143630027206,2.4841336641924103,1.2427132229101303,1.2115347091025268,1.5105792751228695,87.97587214771212
2.662729336594338,1.885264915891034,2.5002511359251263,2.0425084079636275,4.990263346136875,1.7688490226213411,1.4272398079129949
1.8188943388801733,2.7173657816048067,2.959409096126193,2.102189368248445,3.2007400164931408,2.3671812023576897,25.588597273153223
1.1424003268910343,1.8856800114014831,2.074686908606344,1.4220182675854625,3.355288957447849,2.0730062420927107,10.527076196620126
1.7559102792477406,2.468928664436945,2.6223239381812538,1.1458115300787388,1.0404933340890197,3.1429672779413766,1.1565144267705356
1.614823436614926,2.1147617614734875,2.8563653393014423,2.70857938074991,4.892142869791258,4.9913645699047695,22.4765477338266
1.7961373709244697,2.95695001270854,2.862101259753268,1.2156644007354211,4.083304982163199,3.450552938626469,59.30802415797866
2.57452227155343,2.619513713508219,1.2524250964634418,1.3156191310282803,4.731737327524002,3.764630280144776,35.64173688790202
1.4504782998061274,1.1017331787398297,1.405284456269967,2.619778287729765,3.941253779934765,3.7814178100274,5.363404515614235
1.445723468894589,1.3016045169658264,2.1660070336759603,1.4076454093602604,3.49494327730858,4.362240580089414,13.434122869605734
2.360094320797251,1.2151569695914364,2.20525034573202,2.5042118639084663,1.376192763561341,3.989795870161977,0.126059098391268
2.4586373069498606,2.4175397999181607,1.025387937990088,1.8314899983420845,1.3446922599762372,2.036719488093242,20.046164421918625
1.098757058569171,2.229194639684476,2.485092552731873,1.585507583096036,2.2593132153691964,3.145723932858958,15.815641298837454
1.0923899528640435,1.918951063122592,2.921888394986951,2.26062192558586,1.4947462939258511,2.282908711291209,10.711303542606116
1.8163780654960773,2.621509147289688,2.4085149524879,2.083141637285896,3.132140430815062,3.4545869577860344,32.887367139846
2.882619957846754,2.7936239008453496,1.1670425408998577,1.8308334856957955,4.783527855117925,3.5495199819336056,27.050210411157487
2.7787935453684804,1.1522204357103745,1.0005260282785746,1.561803817678583,3.259152657368905,1.533044072541465,9.986487030560784
2.077348907853444,1.6003732763754854,2.5140519939745465,2.7344648094257,3.063010085825131,3.340810018534261,18.436875178167742
2.674174310171496,1.7155547945245395,1.4031423778700591,2.066087021539777,1.9777322286494816,2.4693771557536186,18.812020747899385
1.2660034476320732,1.6722096328628588,2.288383122547331,2.36870516044802,4.90495868254086,4.80628908789066,12.79609017233967
1.0307627195848954,2.6759889556011034,1.298756107796622,1.6768884682963243,1.7398472234842868,4.967350610710001,2.2879057083933247
2.0479648999691187,2.252670415682559,1.498433928617937,2.358871908941317,3.7461390698980495,2.928398865628416,16.221762997309696
1.7827223342467948,2.3537532059047006,1.9427201438143296,2.192279317655148,4.395370228520362,3.7841460573287526,20.74414694531861
1.042220499703188,1.011883332255408,1.386229130485555,1.8764883217850363,3.670523129980397,1.373327995616822,1.929984924872845
2.3546688521072827,1.0765961201840586,1.5848382511550143,1.332384832137262,3.313202036627501,1.1487121693629136,6.306830439359511
2.059265089568079,1.1547374486280615,1.9144847047369635,1.4272765995394463,3.9872377872988256,2.829622245309413,13.069450383286938
2.0662936539876,2.591375343963734,1.5411904938536851,1.8874959867239465,4.833955123802333,3.728090520046152,21.4326211840341
2.778251548450944,1.064689719368041,1.6966353043814535,1.8204540006928749,3.581340089668928,1.093239218928165,2.8606197104705813
2.733879340434414,2.8923441236991856,2.7164637082519247,2.514562066107855,3.188280227837036,1.5727503097479758,7.347400158354294
2.301445109866984,2.888235415769882,1.8485447059933435,1.9364929592571816,3.87222801522018,1.3566502395866855,3.916735532635213
1.955731944426192,1.5101394292356007,2.2713102751472745,1.5295766462577518,1.977314201387548,3.699792673346669,6.183864173947993
1.2778923110654814,2.474114308529931,1.7254268866311735,1.0386129331541862,1.6740485282779565,4.460023427897022,2.5865684813868617
1.362306484014863,2.6692571095591755,1.464116745859224,1.748633408641583,1.7244138878359667,1.4701457776173563,18.910388591313744
1.6145889397342508,2.5518597465736788,1.264475992529074,1.1655405282873097,2.8123782787370857,3.7400829989425857,25.00899867055923
2.9463208532391527,1.3998963245180156,1.4329081173677205,2.502972522049965,3.238585650904823,4.4162885317912695,11.63296212533188
2.294751837456946,2.014734002292752,1.447328006755022,1.9397461000066365,1.604058320302344,1.013643643626073,20.387570665640155
1.628719493816975,1.6315862363307818,1.82523579126018,1.741943230500168,4.73569012587892,2.5264846019783778,3.505265938417453
1.8716955559202115,1.745787721058678,1.7986442117485455,1.1307404647305146,2.4692972096791985,1.7421903042231883,28.260634586453836
2.150045516930361,2.250370072867028,2.843007327897359,1.216799835752223,2.649987556147644,4.645895499889535,0.7926896820661614
1.4601217125502466,1.4800782785510338,2.4954999914210614,2.6139720539682867,2.15993024999744,1.342266383520704,9.045297072940864
2.425477460343182,2.08467003110706,2.343288294812287,1.4066303985441315,1.80537741301755,4.129695574883463,1.1776346204471109
2.1761250546699813,1.792236776992289,1.7594232160413126,2.3461354414694804,4.349130899344385,3.103327230056711,12.10190321778457
1.8039879912008072,2.0413455646374485,2.0600665380839924,2.052226038594561,4.62624993641349,2.1029790685625174,0.9166032635832888
1.1503370685024594,1.293512126998439,2.608125215880166,2.107931650103948,1.9576913943749343,4.880141577496035,0.3067138594790269
2.172444731448115,1.809821745789467,1.6139345622936705,1.2383100235933744,2.1363062547891745,2.6817884420693248,30.1708330900328
2.0706188641379275,2.061255078277086,2.29335489393696,2.19872200380648,2.576398113491174,2.1881336858998672,26.171346214665096
2.3510617647282483,2.032025947923879,1.9827981823991283,2.901428698925246,1.1915527277907123,3.1918751108941024,4.37841252143456
