q,a,epsilon,c,Pwr
4.558495848925441,1.0430088421207913,3.863496007190841,3.890196563371324,0.0052725763739594
3.561395112157066,2.120752077053387,4.717402184916022,2.290076396766181,0.0534153624818164
4.839332010785952,3.008852551786412,2.429702807373895,3.1813961381244105,0.1437689568413281
2.409842544683164,4.957382998593324,3.5655002546070667,1.0257638868888366,1.967516895095019
4.83177486743975,4.074438253837037,1.609517029692077,2.910193769477853,0.5183062470328091
2.837416001176791,2.860004743788004,4.283386367720617,4.445628253434359,0.009283072220489
4.836616786362658,4.192130033434259,4.942884409672914,2.0191378327747067,0.536010592150095
3.7693487353446016,4.961785386130774,3.9273839021113774,2.377134911199348,0.3517568967136368
3.50273115258701,2.535571934736204,4.2808604258247005,2.1603549230741264,0.0969522673201743
4.646217660626334,1.297937305601748,2.523099938471595,2.973455926634184,0.0290861634219426
4.537803479185507,4.622973522054091,4.571488796525261,2.16332555944214,0.5044402733925749
3.499163248817398,3.209661152089341,1.0984304406411654,1.930781714879804,0.8463959286093177
4.532267918825035,2.3089830055411014,3.268648380842026,3.911407044609872,0.0297032693706052
4.170749674929958,1.4620283748261675,2.1679187332755494,4.182828885615424,0.0124332720181989
3.009595731287551,1.3541201514577268,3.094518523202357,2.216414386647338,0.0261507190881092
1.043314537020489,1.0416458039628238,4.490409262812339,2.915122114494737,0.0005632657579717
3.798516320085659,2.912527061659797,3.8647054193335215,4.403809720605862,0.0196727365201745
3.103806165074104,1.6392586245684333,1.0627697810066974,1.695813850531751,0.2649776737791384
1.7756313567740958,2.0471379794146283,1.486645394247216,3.3625626578195424,0.0124016700592425
4.308311635513764,2.990525840687924,3.398457048317744,4.244368132089555,0.0338912271930957
4.820652012050754,1.0749434354229512,3.879652695214464,1.8364785120746017,0.0592831486725803
4.282574412265635,3.0655862362825377,1.4143034533038494,3.3215992297712424,0.1764214927594419
2.5335361599279937,3.205422089555485,4.411728200105571,3.2781715298538323,0.0225122949993532
3.0446604692743526,2.9042619419522766,3.49478621919538,4.936600564812961,0.0098660565722176
4.146441826253176,2.8441162917305043,3.787229081953706,1.048931965593146,1.688034014230494
2.3825012840689745,3.372633914161669,2.882095321074791,4.169945520466827,0.0163909485040105
2.3914598978354737,4.334345500230031,1.7731105163603802,1.9834062310384917,0.4120038843919436
2.50927495524999,4.783525533754197,1.1292506450245745,4.7250680826465725,0.0641618702867076
1.5560866312066284,3.1585168100996888,2.1681624218209645,2.6671873073483967,0.0311516062623105
1.8781436561398115,4.393048944489127,3.026238173701418,2.4245601314337946,0.0837310605965388
3.91210722796699,4.044678897344946,4.877328765595831,2.376366965742931,0.2029391908730686
2.152028763297615,3.232632499176184,3.810656408804355,1.1468923242638995,0.4466218429575614
4.546817702614909,4.808080035161568,1.0392506163640065,3.739198177239545,0.4666610965307673
3.2925111863317893,3.017346488282909,1.8181108192722009,1.8012064685941085,0.4928252128052692
2.0253531601489536,1.5135732598858789,2.9195223999006994,3.2415457381002324,0.0050134769261315
2.3929067669389816,4.1599818524863394,3.157499152119776,1.113523818189622,1.2058451172249534
4.753803273990005,1.5793887166933152,4.45991803979616,4.971536397272521,0.005457083539934
2.209956032069728,1.1433462738282103,4.122436926522751,4.834431224262679,0.0007271625880311
4.999114399000267,3.361616767665275,2.095244233621421,4.02101104428475,0.1099869041618892
3.744439264121293,4.414113800273018,1.7672599864072476,3.843401568260272,0.1444480806903396
4.949484409500693,3.7758597171928954,1.300637713231489,3.321838981862504,0.3886497791852955
3.9741768659464247,3.312183466939312,4.5155350699146535,3.247364060152365,0.0594456211944727
1.9764539835405583,1.6833451866767986,2.58460812085505,3.6786807864248607,0.0045640210430833
4.146449483701815,2.060292219697439,4.516465601974927,1.7203525817782923,0.1683674683921078
4.8165323660128285,1.4601786732576705,2.654644906226681,3.2974600603720625,0.0275698736875304
1.6524576342198831,2.203365434116464,1.271863578703925,3.322482037892412,0.0150766256855816
3.774784233408502,3.1265739389460143,1.0611642282382263,4.2924418120922665,0.0880490546570196
3.52881045382474,2.181706945355006,3.8105005408588495,4.410161494751829,0.0096206155711232
1.7143870764558544,2.8317988598931803,2.962800326082672,4.911047453933867,0.0035630069943026
1.2281185627075089,4.189500345868286,2.22770022086986,2.830972377990744,0.0277869120039979
3.889485452144169,1.4097087033712463,3.254969141189883,3.6057240904184154,0.0104524377985707
4.869768318149005,1.1028215647595363,1.745403815814614,2.7847480428636047,0.0405949801186362
2.322108266971976,3.507239730717683,2.8613090606104823,1.7400291365498617,0.2334319935199392
2.075671268694508,4.891557196697931,1.164841637758109,1.6739437761365692,1.000969419642504
4.752869222552752,4.978333388279569,3.980182573471977,2.6901971945540835,0.3832862326219044
2.928162472842994,3.201046172879766,2.317519206154767,2.787670858668447,0.092837891328263
2.110544874101816,4.656314463810061,4.323688443230964,3.151020159746243,0.0378760539157176
1.9282510146244287,2.531334002171913,1.0281811953965243,4.934549745506865,0.0102308724093304
1.4545434613173027,4.6763437246366255,1.4972622259266797,2.8882095775314336,0.0680426396500254
3.92000280311767,4.8350504238434695,3.660778671104272,4.445798515393374,0.0592448829010548
3.5274346226917297,2.01144867515086,3.5973938802695384,3.1845819902383616,0.0229873780750175
1.9424159046772116,3.1221376764282085,2.082379686928544,4.644317015762303,0.0093532370194729
1.842452146715566,4.38961540737691,1.4802140716319123,3.579954908064748,0.0510960179835379
4.028634280468182,4.653411415029659,2.943937080039133,3.1818402043054914,0.1966046781299272
3.307608706256256,4.256880566754701,4.37729907709836,3.4827244211370973,0.0568782867692597
2.4819667032226342,3.1727321817575977,4.152059043587338,1.971265725703562,0.1034328693924936
3.6804641353464618,3.373669018741744,4.876273025003987,4.001100239410496,0.0261868157937999
4.989982286929264,3.962656628211015,2.245108477281661,2.0800328720110515,1.0266486559466157
3.061121387331013,2.3192908018285427,2.2606303430835584,4.535201365984481,0.0126809302728682
2.815260842430158,3.8292985067483687,4.707272765764764,3.774292536783153,0.024361193523259
1.203139948224644,2.555090030104669,3.628190301965611,1.395448816406006,0.050852439600199
4.660684748101152,2.345453373483088,4.579565021275281,4.386914618148651,0.0163964626931805
4.010820909242042,1.436804012953726,4.966113925107885,3.0727924559951285,0.0122276815629231
4.492993916775139,1.9068413613067663,4.392862814571609,3.265689346967288,0.0254523224143528
2.971432846689758,4.331290439794696,1.5556105353665006,3.177639882506006,0.1760558341994042
1.3505393829485612,3.7198577949539087,2.2453591316983306,1.3231848870137846,0.257405990197907
1.787713453660711,1.0906298474141811,4.0752408701176295,4.978888358353323,0.0004009581116873
2.9947552924101304,3.031204750326936,2.1384838666533312,2.376053954729258,0.152397285671853
3.1187901897531765,3.940211898963416,1.6110081273228705,4.704834502140399,0.0477506807206505
1.3050485365806908,4.171450338909904,1.91770232994569,3.286518283944708,0.0230960125115639
4.615346645109456,1.805155602322706,3.405389911151522,4.567496453596478,0.0113484177097864
2.5889632969892347,3.0015664386494363,3.8491577118532847,2.284621899884161,0.0697971795091976
3.193483192809873,4.948899565777417,3.918395255751648,1.438902013349185,1.135124570218523
3.27427629095112,4.737546541450734,2.616987093371117,4.943271205292957,0.0403823517872503
2.376565243134716,2.851540718184086,3.037116614386832,2.114269568069336,0.0848818762045816
4.285501363379911,3.558018894532486,4.927642499992408,4.306505086623355,0.0313404022562675
1.7966492357112744,1.930843289001736,2.2539757868804253,2.652646301457815,0.0151751237356689
3.871747742102656,2.251675402029227,2.088533508689632,3.7777328280560982,0.0358087683363197
2.1662571506448,4.630350680111692,4.5868742645142735,3.738242554420564,0.0222754966806013
3.133133154376728,1.4475300321564553,1.5881539295054885,4.348628375056737,0.0083553042272453
1.277708960656597,1.485087295801882,3.52798684528768,1.4253369043608894,0.0186976565032522
2.1739731878392963,1.209120400481564,4.610688260882872,1.6180773821890706,0.0187664756659446
4.5037072984339925,2.9662784509565263,2.007969511782762,1.1560496345005935,3.051943355024945
2.361262762274486,2.46428895333446,4.736345584958395,2.460908040410388,0.025447272195462
3.8234693214451463,3.693562238332503,3.81083752168093,3.863260290608997,0.0481529165331579
1.339116448100015,4.984728716053597,1.199655620484061,4.234234804881236,0.0259559671018801
3.4963639425421973,1.3919265097469764,4.967680878742844,3.6331875909626943,0.0052740907593165
4.134604489898269,2.316685427355825,2.1800023263163526,4.299377065080034,0.0280948935673037
1.1167959045805351,3.1665666516420816,3.679259564677389,3.4385678930807964,0.0044353769073157
2.4161887426557875,4.317035254439609,2.7924462025635317,1.198710398337549,1.2000632807813725
2.773984342219268,4.748125946756439,3.644290269796441,1.7885191050430147,0.4414257218440567
4.172303204186891,4.720056121629996,2.7334300356355627,3.464227584424185,0.1810579987638139
4.730673624653486,1.4593610351343465,3.1498990438808856,3.340725189772068,0.0215303680026348
2.077817853829034,1.7958698265080928,2.376045040971218,1.3908788547808713,0.1155422840631205
1.8536359206357795,4.939173237865932,2.059834732272272,1.0202702589764714,2.0327230435004044
1.2225358620668052,1.4688028184732582,4.625866270745303,1.8922484378903464,0.0054578493877857
2.066645365371305,4.4219052980759415,3.751000459068605,3.0371042194309514,0.0421622195627863
2.7851213530163044,4.41531347086654,3.2228068229929416,4.107850815451659,0.0359113675667892
4.807659823026857,1.645445392165108,3.3522985198049144,3.438118302608765,0.0243684637795669
4.900448410467632,3.483438111731429,2.576695989443176,2.137184999236603,0.6146065508200825
1.3251199978120989,1.7466965901918212,4.706697323257211,4.969446090358783,0.0004920440860828
1.2366147264858856,3.695501167792191,3.088333093348343,3.959464014701522,0.0057793774197272
2.1564939899165583,4.391878312849869,4.378737788594285,4.050124629602186,0.0163584396685463
1.984828002099119,3.178822148477131,3.5227511988634697,2.489150327919419,0.0388724349348105
3.9562768173269465,4.551754963775984,2.766231382023703,2.921206431567799,0.2494909058835119
2.2008203449840904,2.2579273650011458,1.7449541085372222,4.796605864472266,0.0068030221234375
3.792580051125927,1.4755595093136915,2.715021518996417,4.154667465922669,0.0085329610766097
2.558954547595222,3.0898638645327483,1.5107761654218788,4.415361523711203,0.0255037346166716
3.75145583843194,4.711658788748271,4.9701413606255045,3.161607251116287,0.1055246012168682
1.2362818189566491,4.009305257245312,2.253519952374916,1.501301081244654,0.1709256692486207
4.947763688600125,2.0815737619658106,1.037504861467308,3.1348618362259657,0.1760577025278311
3.82764914961871,2.850120746546394,1.80890502361343,2.003368400764721,0.434101631553551
2.376554746875065,3.683554164067568,4.261352068811111,1.5108770334962691,0.2766265550487125
1.17538849434531,1.00763839508688,1.2121211101146798,1.641517632452587,0.0138799688393761
4.713040871428263,1.4026455632942323,4.53097848817064,2.5771207091160058,0.0298951605940695
3.1020141157033208,3.1310922443062164,3.5926886343783537,1.7447070418233197,0.2622956084843462
1.4685346138824271,2.100279257916141,1.546723145719307,3.935185589246457,0.0053544281663924
4.19902004782722,1.4201095384926383,3.3926480020275034,1.7171632818915563,0.1098158125705862
2.2557081530522973,1.3846915106974582,2.251600108197404,3.5637717831626667,0.0050786681854392
3.4709559585495597,1.1181878244280226,2.786090154375581,4.514100178057879,0.0031182997314031
2.4479182898170424,1.955616078239963,3.179793270552824,4.102238637865433,0.0055385778101509
1.2270067777227434,3.665507385170704,3.653790215163209,3.49370033317288,0.006887481346857
4.392329704847514,1.8292961115944573,1.3929552632485254,1.0794287915675636,1.954958768321221
2.7275115594042805,2.3799143093476003,2.945046998758441,1.855812107259944,0.1187573439815596
3.381640277676657,1.741596663780367,3.095370365246062,3.1827167593988093,0.0184392081500156
2.0077851963174838,3.5957784743216203,3.46649668095568,4.343953693150026,0.0097313452162829
2.27029095377885,1.3908296336035333,1.58987095045335,4.113716530597836,0.004779085773946
4.481192712620439,4.1085608943820375,3.763131966778962,3.4995140949347814,0.1115046260730296
4.943364953401124,3.488879129415122,1.1980617087765042,4.87669566390688,0.1135690319210859
3.0140840672933806,2.6891065316215808,3.356747080285082,4.624878450240292,0.0104955698938382
2.7869371493594124,2.1381565501780813,1.5997004050269994,1.4603066635304076,0.3781476192776498
4.690836123655465,4.194214446659901,2.259476672810462,3.115584648341578,0.3005205221536723
2.9767399596012853,2.858193016329478,3.7893582189906345,2.3963647343324608,0.0736443371748793
1.1247763998656413,3.117466465273528,1.900863143155908,2.9730917271253907,0.0130574710975959
4.567599249125525,4.573884927054657,3.877073996851008,3.752674764600935,0.1130104126480068
1.8102740288111807,1.9586958392568976,2.294390308078079,3.554815645754384,0.0064714704408908
3.4088863583088456,1.3453429413189033,2.588208361149248,2.753691673272505,0.0206464202413075
4.588680993612824,4.946283715348292,3.904290019297716,3.161075291708592,0.2216083223400431
1.66325968469715,3.585303226344096,3.259891494362167,2.8875070168954897,0.0240380089735405
2.5294972695715074,2.683415903366315,4.073719196649621,1.084919452104944,0.4698505158073759
1.4081944779294742,4.015724087255258,2.4174198185642983,4.870401389824231,0.0060744301122629
1.7839751305528209,2.103364744051683,3.655627428184188,2.894993841866601,0.0084217198200333
4.065542083268177,2.603800362494699,2.949652611429326,1.3200456051506482,0.8762206567645826
4.655404909006951,3.475039552901251,3.660910483558263,3.3246720931247618,0.1032042870047306
4.133680066822153,2.6809725965420763,1.9032382269252277,1.8156501620866796,0.5719626605587326
1.9472254790173096,2.282781072077088,3.1061959175160445,4.252803505034983,0.0043873784090925
2.0408580091380792,3.3114105927035227,1.3251825734034757,2.4093750622107466,0.1307258804687734
1.2410312203728862,3.045344666714746,2.9995709756817037,1.848799051107819,0.0399768825840138
2.7270981325586328,2.8078009691453425,3.405214825243932,4.16180971486728,0.012671903986928
3.347886637162353,4.597314212268795,3.8497028672946567,3.4149699382162075,0.0819711209818471
3.818021565437965,2.940592858449425,3.057268648512594,4.95548072779326,0.0179744019899289
1.9740915550508784,4.6586291352860485,2.6453085748963305,4.418660232086474,0.0196608174423624
1.1426343617788133,1.9577096863339647,3.456512782872121,4.087151632896783,0.0011248888146612
3.3872292163044,4.620660219232385,1.6976652872576916,2.675021146952274,0.3999101163501763
1.703434295983063,2.776970895328567,2.7780497322267506,3.479250901690433,0.010146004373026
2.311546039965817,1.801071871205218,2.6663558163298844,4.829970919826423,0.0030606552078755
1.0583066152054856,3.637938645611256,4.712038981069313,4.980246158278192,0.0013510497369835
1.061250498199236,2.0496664312092605,4.708688975566071,1.6206143556603363,0.0125245467546474
3.5714910684732817,1.7864070569009831,3.061886454394572,1.1829919015619552,0.4260145859817072
2.521301529311076,1.92551495691658,4.72240724733196,1.050243340030783,0.228564616373792
3.4723694874851323,4.174903177504545,4.179926587269092,3.30759689055214,0.0737118271147058
4.273671677614695,1.524295012512845,1.3263136782742282,1.8850595878053824,0.253406497251428
4.870097641486632,3.8584839421133834,1.8165931811253688,4.141201926145316,0.1452013675567439
1.2432229141702569,2.6082570735258424,2.708224034040256,1.2370391520133692,0.1088084825054426
3.235454661633089,1.596719287065794,3.5143004288218647,3.0240391392349157,0.0145688592421811
3.2721471160848767,1.5731255153618204,3.1673534398488177,3.5343162916893567,0.0100526023563154
1.6738399092042495,1.2421822376507112,2.7077094352934123,3.055379232276028,0.0029696134270932
1.1157963924616872,1.3831142592234005,2.9146455520719887,1.619569851296272,0.0102046966957238
3.844310034206599,2.1967670163349418,1.5545956056423549,2.339694573769336,0.1900241271606759
4.869472028462585,2.867640620095476,3.387684048639924,3.828511903756322,0.0544150672783968
3.756038838370153,1.7372153605771985,1.6935243578260817,1.433516228831941,0.4527589643133513
3.171998635759792,2.37914052811919,4.643174441840534,3.725162614028195,0.0125879307095435
4.028480433357435,3.981574095708112,3.13899489331079,1.394950205219137,1.6018589570474102
2.1827902886553248,1.3109594579701098,4.164274645751682,3.900805880319956,0.001757515016661
2.0943658010415365,1.7886878311765826,3.206926997128798,4.9157573145909765,0.0019543965214913
2.873452891986119,4.819254426810161,4.746271131802299,4.165395657299302,0.0296582435050837
2.5933378862201035,1.690738189176078,2.3708297092393606,2.4943558251287032,0.0277200641117839
4.885735343383049,1.38283785188887,4.056338914214025,2.623159547388538,0.0330744718157423
2.356984814617913,4.086937308391769,2.158617971600663,4.881358414409949,0.0196069715366238
2.733065302972004,1.2721758749781955,2.2503081410099712,3.347590295859031,0.0075972131861215
3.6207805216296136,3.425911236021474,3.387855330193278,1.672967816875239,0.5145977396711789
2.8746473336007607,1.8499455092542416,2.2773158668438414,1.919794183754723,0.0931104889805864
1.9083462026825109,4.63672741755547,4.297948180129232,3.808781533787601,0.0174910940276966
4.750172374086587,4.45269910852303,2.0907078703482544,2.619167401957577,0.6318022796161707
4.718292886118809,4.374699967509583,2.450457287956919,3.936107813433291,0.1512575706467778
4.543210017413008,1.132224193295552,3.986483939865905,2.897883547636621,0.0144696010870603
4.70845200015869,1.4216625021070968,2.0952492102675926,4.697871653757531,0.0109423111586108
3.743861244094012,2.499098702244817,1.1781708753551974,2.660126029106903,0.2094065505167697
3.8634061530253008,3.749045819395244,2.0394852261844107,3.6001544817887474,0.1169491673510309
3.706404766661386,1.9504132777489187,4.648398925262484,3.540123549262893,0.0134430931753001
1.9614892597275968,1.7973446109289846,3.100122168063555,2.441286876922311,0.0146183445920516
4.720941466857411,3.1958588488089097,3.395841004860455,2.8095024630927323,0.1603598672733271
3.923618446461524,4.391767859131404,2.803054141168922,1.503340859686202,1.654044896980977
4.537946877817031,1.962338463375688,1.034735097556517,1.838077236953454,0.6547041210724327
4.9837993672472045,1.6226998383339848,3.3742522560057138,1.206511191508377,0.5854971059948514
2.36006529682538,4.292153025987016,4.312260931779135,4.831439815070332,0.0111934137109546
3.816771785108097,4.777301053914465,3.84936675338284,4.115664326364096,0.0657275362479237
1.8269458867955677,2.0834542827610454,2.167630542153788,1.0209658756950102,0.333195596808722
4.76085218901282,3.5532499820659225,1.2026499827834916,1.9691229007956836,1.6533396446187725
4.6349279714275,2.8184064037520105,3.2624864581211037,3.675786137647409,0.0558718002728609
3.635103506089097,3.3106693372307503,4.090092983932715,1.0151220221026978,1.7958750757563768
4.467943232076848,1.2118764156792303,4.945484709997396,1.021571956595325,0.2949952930633392
1.7028321469559815,4.433426702982306,2.6492144771408723,2.3669379991748394,0.0860684254099701
4.513644465804098,1.6007291203951586,3.693450427058693,2.462765032227842,0.0501981893745656
4.988044131123004,4.954443705763074,4.19841560330307,1.650791915334294,1.7154845868241928
2.2749521904557106,3.4747492487379765,1.6675415865828715,1.5309352985875666,0.5540426286337862
2.040005522911564,3.3227109368339005,4.4499751442846325,3.8379249468871546,0.0096894620773195
1.729485828211303,3.0625472240210247,4.396861261980076,4.180863939150093,0.0046318833739535
4.307204224853814,2.4656060076416075,3.5295003092193844,1.4780160366685084,0.525032879600161
2.931898037630654,3.4329182325338308,4.461471632995769,4.349594582704055,0.0146385832785499
3.477362382037394,4.610686127632546,1.3348760249282354,1.801873408573715,1.74628907094335
1.6852837722122955,1.047294527207773,2.990468777991375,2.2846912588630026,0.0046340507972554
3.2799033358572176,3.722130069636646,3.98034802882832,3.339790670416428,0.0533243129162171
3.507728300156465,3.9035035238169664,2.499597679269421,2.127642794181008,0.4131365878161659
1.4154132432556734,1.7017258958896884,3.9876310509718618,2.99232569309599,0.0028807332677237
4.874485802109609,3.087965099717007,2.5852688507712145,4.199127988759464,0.0627940093456293
3.9200585094496967,3.2444239817279623,1.565086260014708,3.6679163229323097,0.111112429597496
2.48016049174798,2.369599335729912,1.5761472270965786,3.6234852180167674,0.0244361072006448
1.5381820423056456,4.183279557685598,2.1492033569739317,4.826414813283969,0.009090686504127
2.939665647498029,4.88912134462881,2.987525246735735,1.5258633021229748,1.0325186756793503
1.693178833578139,1.5951457794132904,2.088038482714647,3.03293776257113,0.0066431843248617
3.582338269828073,3.818885856314145,3.372785083712008,3.632407085813315,0.0614233086669449
2.07469365864309,2.6711699173542414,2.026668005414644,1.8372650708092588,0.1296318739123148
2.530264495250567,3.8325098717003736,3.534026706541482,4.582058604239306,0.0146738994447573
2.560272692430396,2.071434523870457,2.604208074097732,1.7073263112454566,0.1151299894549157
1.04504706618289,2.718348844258456,4.32785292881182,1.6411879596209866,0.0223786299421554
3.6908145147121,3.117986970484828,2.763390348866986,1.8362731580512568,0.4106178403455282
3.146452194601776,2.49207523486683,1.7533296596164636,3.559173597370021,0.0412621979710752
4.428538314273922,4.394551181925599,3.828793422435371,4.144305066790986,0.0737278650235477
2.0383719247823184,1.082056409678597,2.855663132105989,3.925321608480763,0.0014942829086093
2.1324723849777905,2.026956292864522,1.5438417383179988,4.513876825557951,0.0069807580715456
1.7566184884485314,3.034209585466822,3.0456385875116188,2.649278754778539,0.0266123723405354
4.872953409286328,3.5768863192094846,2.5920487872561524,3.35138390467716,0.1651877964904677
2.3191239617670325,2.61027855144322,2.634131176208784,1.5960055559102455,0.1815431713686598
3.271398403918375,1.9993585825594105,3.689302653328619,3.1731841550200435,0.0192538249574813
4.236972808611176,1.8573003298132065,1.1704481574788246,1.1066213565872447,2.0712149775145825
2.279432471175132,4.190364101265082,1.314126858495113,1.802427129137148,0.6289924333563882
1.470023441629424,2.854022192011158,1.2455929285144496,2.1833504301136437,0.0720303652155889
2.1390615863467684,1.0642810447457631,2.9674491087373247,1.430477613560896,0.0316542211500967
1.0178053498830928,3.9686159083064942,4.4235091482126885,4.08875982401496,0.0028626268592928
3.893797019866561,4.544635762068404,1.9560939796519372,2.191024453153336,0.8074437306720191
2.9348329180430985,2.3084704292968388,2.018219055764151,2.0476880159283875,0.1405253266555459
4.924446885724864,2.674843970066848,3.382938366688092,1.9970509565763697,0.3416246302415031
4.344371708730479,2.175790657366398,1.655516339442701,4.706875053178663,0.0274571568586402
4.762879801266244,3.3400239051063334,2.126587671790477,3.2014903854490555,0.1923965910108214
3.705534044453199,3.620551473957079,4.370458514072654,1.8482652781729203,0.3460429679164218
3.419851621263524,4.763328703601561,4.517112866718432,2.121412797523525,0.3264359735830186
2.290101454476416,2.888701452275675,1.2132443063716276,3.2924494924144034,0.0536176796315605
1.0955018376165406,1.0283331651125005,2.0739671348062925,2.752589299717153,0.0015565628497914
4.968800318416484,2.354073053052077,2.561926381113637,2.188906111791127,0.2701430442477447
4.678751050307313,2.7882523978651976,3.553556055881954,3.4809823895387773,0.0602357430042257
2.190602543270102,4.660845110942102,4.150565561551559,3.392865823270167,0.0341152108639794
2.346474452410265,3.998794083224497,2.7113702496361167,4.901401642832363,0.014629817763353
1.1027359534822665,3.481910983903689,2.5175462073486803,4.1100863530073735,0.0044745254656378
2.593257596590871,1.3598452442897604,3.9621681553444255,1.7542055280146769,0.0308457148210021
2.8975441103313666,2.012311316593309,1.9274112951356748,2.453487838274572,0.0633611716962824
2.5478231231625705,3.280304882290113,1.6553821626099623,2.691456220361923,0.114816846948358
2.6048223668014927,1.59073378921756,1.9410816154274229,3.0654061686450373,0.016290793424264
3.942008070080214,3.755836141927277,4.352472298777036,2.4725206289644093,0.1767630072785339
4.955658277408482,3.190978682671524,2.709108215899517,3.024803030983482,0.176942326716538
3.531790692818639,1.7114574625471044,1.3795602506123883,1.783770218942573,0.2475503884712699
2.687346065462092,4.33064086384038,1.4573619340785569,3.989955962559674,0.0776209011949049
3.824919156181884,2.9652144062222043,3.768130386778316,3.3400394082087157,0.0486043237987551
4.002540954966705,4.378423828141421,1.5508028961469598,1.2325615297703765,5.610784827832547
2.1224447428942077,3.6869333925445096,2.4316834948028365,3.983401622253514,0.0211364920463552
2.2806254551191967,4.8227853314575295,2.7805979808719763,3.5802722853190154,0.0502940143356335
1.7676828972552945,2.204497563752706,1.0059786262476615,2.146784173974295,0.0809418143122898
1.8976492596355428,4.759785597426879,4.167951902337494,4.210134559273566,0.0139153752009086
2.739480326723078,3.722965984523125,4.082011475153246,3.342677727455305,0.0361955884139348
4.241440980507818,3.4115752037491043,3.587889623577916,4.831506833390047,0.0274504054320908
1.1543128102567728,4.7223314820938285,3.968974109430922,2.4713915591647435,0.0263121237166624
4.90685709998977,4.608500813596814,3.225689234147186,2.279932746517285,0.7096372445729036
3.908560973983434,4.94768272749581,1.9745751825504605,3.2557638982064505,0.2911413966056173
1.6595518376015366,1.2776184036504818,1.7265229679213006,4.7828237925174335,0.0012625754395916
4.78443256922424,2.9843661139214386,3.0585622830065406,1.874926083274978,0.536530199712644
1.128539957858724,3.782187159636203,1.1095021664763194,1.573214606812284,0.2237312892107419
2.9735859404659424,2.704133834693236,1.7646300420015022,4.029938683725874,0.0297007384332889
1.773830991331154,1.0459823826851182,2.957648320374504,3.455929908571778,0.0014959972086597
1.7574300845342972,1.5025606928602682,1.6930719956364566,2.7853271646726467,0.0101114855710259
3.445331077946991,4.26269483211521,3.7047983618586486,2.3384359041760687,0.2415395748705411
4.975799392893846,2.226014249907856,3.625941470686396,3.68932248421658,0.0357453733407977
1.289876852941236,4.109031944484542,4.066856368127523,4.671498275091587,0.0035945704341879
4.1039459166331,1.2755368394564623,2.223541004262547,3.439868754246846,0.016062657026343
1.3490206822111297,2.996209090567124,4.588171882522556,2.158081071827032,0.018794785847606
4.389754161592556,2.363223339941132,1.5373937163612568,1.7432039906362022,0.7010662718174635
1.46797309891559,2.447548587659743,2.436712626940139,4.165636343222307,0.0038882066626858
3.581657308071869,3.98715487931124,3.036916362465986,3.683789972321615,0.0712649088452121
4.364021231025264,1.1173040246070984,1.3278544168314323,4.222064379544194,0.0126208991466766
1.224564299510746,1.6628985033585426,1.1508510220100847,3.277589599887316,0.0054288860170609
1.2345507529174116,4.9874282855980425,1.0545566199271827,4.119337611749048,0.0272846280838545
4.101450076502955,3.8452455078991714,2.706362159675971,3.0315524613380163,0.1750010708354037
1.3875495307876389,1.1781173298080714,3.208942824308725,4.86125119359486,0.0003845623721836
2.9348256157094634,4.883278250479333,1.6101839562376683,2.7883218884722147,0.3121635581756055
3.665439030543959,2.4582203446807864,2.8963031737239824,1.3819537938541622,0.563466248039589
3.405149791023033,3.2378082563864075,4.396319939216415,3.693141183694722,0.0291203472663501
1.8524707637483144,4.644733201706428,3.516672718182534,1.4543502378733146,0.3630648261313485
1.150490374011393,3.902361892416794,4.537327507893061,1.9212578070681503,0.0332324894568487
3.825390399019284,4.023494678756344,3.103323649440876,2.5166524689035925,0.2540741346148568
2.386942926938157,4.3070318899288775,1.9271991212585693,1.6453320723087557,0.6532085221395083
4.085114948915752,2.606857291169602,3.184521242042815,1.1713535412250673,1.175530276227645
4.244053564108481,4.289372748396021,1.1927660971834877,1.486029244122383,4.491700718843164
1.8254498400923864,2.805787805686163,4.467154711280086,4.918986074984343,0.0026175233126013
4.837544369581964,3.67623227862838,2.4050945288510523,1.9325026692484024,0.966634363046773
2.115710595427434,4.421740793800548,2.25742409308396,4.794127775194651,0.0186662031903374
3.868130104133453,2.2122749137976245,2.690419803029683,2.447618291629708,0.098475476539785
2.9160939627898976,1.3159928557702476,3.801588950663979,1.950014723107491,0.027715973648056
4.710864764664837,4.163004299133761,4.719710061284354,4.88590289969518,0.0370650042709845
2.471961120294023,2.5026321324678795,1.071911985849067,2.6899245933993883,0.0973187982274163
2.865901048134036,2.6085421912234037,2.1688972269065725,4.954569872665095,0.0112398404006734
4.835113673411973,2.5540109807525093,4.1904875171790525,4.171507745540229,0.0265958613722807
1.960535011363267,4.582901547002994,1.537553919506904,4.429134810155068,0.032058417799426
2.3611950784294518,1.2611345687178028,1.3069859930658696,4.442419207309676,0.0041054042554877
4.767043026532379,3.8580093080853857,2.4214300414388714,3.103993360305,0.2477931438716163
2.808976566013635,1.83503871810553,1.9716817747411373,1.6537195768390869,0.1580749846021734
2.804336927566393,1.494285114424855,1.9394208057204565,4.513472710294208,0.0052242227463023
4.905514839652054,3.2800482294831506,1.5827847776494628,1.2524085951936734,4.41741844729933
2.8573757701852824,1.1653445534113414,3.766435439197604,1.236574381312276,0.0825944816311956
4.582550226341988,1.2701715896395922,2.765894091537279,3.5190346672018675,0.0149118645778382
2.870898070815484,4.785397244813678,3.236023695329883,1.0323311552213372,2.8125588492214204
