omega,h,E_n
1.1827864684737963,2.885095079027145,0.5431085115115657
4.181012990315107,2.6501590039307708,1.763492349839492
3.9605971916283247,2.8565351373525507,1.800612983649947
3.5295257294199502,3.355991514991173,1.885199595552503
2.651613064318903,3.310723550225413,1.397182700961369
4.933698540443235,4.222854224032254,3.3158801950032943
1.301007949604163,4.477256038277479,0.92706890111235
2.8742795814365416,3.284817313929897,1.5026587427541669
3.275859151892719,3.3564961036644227,1.7499736108239985
3.9854228404761294,4.519262979685628,2.866567357288754
4.927928754404302,3.7330162237849054,2.927820379390509
4.967356295602485,1.268032670147349,1.0024803915760163
3.387431936744965,3.813108363672987,2.055747907771524
4.488149556413527,3.795821521101456,2.7113977772849878
1.1161383228719224,4.951305109061643,0.8795445479127405
3.1043399748088394,1.705667497280121,0.8427209347921727
1.1925931541573511,3.559694503003384,0.6756552747732054
2.605593753142629,4.024103264012915,1.6687679598963685
2.144127253079756,1.5972600021510917,0.5450625014915702
3.1320410382949437,4.720577012911482,2.353112347645731
4.516820956196559,3.316392729666014,2.384069774803033
4.139388283754903,3.428667124193247,2.258819982050148
2.136568928086416,2.082153897757687,0.708027076069164
4.904006943667666,2.368318708785284,1.8484655194603057
2.090996592479259,4.775239481878365,1.5891636163381249
4.202591487549896,2.6336474933920577,1.761549913909014
3.711496507534525,1.3224238640568386,0.781159764191399
3.635595510188274,3.74335251807905,2.165989851075896
2.6648683095478813,2.818307578701104,1.1953202374052676
2.715332441669981,4.898276953318151,2.116832413717161
2.7434476802983543,2.272128842064205,0.9920870221633054
2.751136884073245,1.773083900884567,0.7763572582693172
3.010719586095844,1.868470431370964,0.8953166664273784
3.560874120268196,1.4923194500418957,0.8457432733608805
1.3676015035018243,1.007444813154918,0.2192809815097182
4.580094975234997,3.5473655967465683,2.5858335463089457
4.895488514087507,4.138933153019696,3.224813326455785
1.9945393010714625,3.848207034920853,1.2215778772335266
3.5943849337935765,1.9998247089331864,1.1440279814450045
2.564270454738755,3.2218481910770898,1.3148888218515735
2.6440686285716355,3.962104320210126,1.6673192376206187
1.8140704319539789,4.503702753180855,1.3003012961466365
4.143278953476955,2.780678941977643,1.8336445566085289
2.990104018783236,2.217760086456149,1.05540948149853
1.4829990404853843,2.452351476846604,0.5788202494904519
1.3442054373232062,4.855031983537755,1.038670685582406
4.947441091317085,4.152435705300566,3.269668175150174
4.403014545393574,3.71172732170416,2.601035714691366
4.374454789487396,1.6071515888700718,1.1189248162602412
4.617426307480614,1.6905599338513355,1.242369201496914
2.1216036151483824,4.557334433392011,1.538846418913734
1.8349767240416333,1.4040736549789825,0.4100535556037924
1.2880860706352235,2.095500930156633,0.4295887240590604
2.4263327963300614,2.115524898944953,0.8169371414046483
1.8258969406633956,2.869438892182855,0.8338604447445572
1.8262552852754377,2.9175799254267165,0.8480166505571066
3.182627424918384,3.187913660358111,1.61477673309018
4.093389697239527,3.9306587330385994,2.5607581464770086
2.194992208008276,2.8128749423314594,0.982660589918331
1.5086883492327423,2.153743763921013,0.5171466326398823
4.716065871120441,2.581515841251266,1.9376475719680528
1.9836733240681488,4.739689926274657,1.4963742133090074
1.273258421865024,1.7607475885382151,0.356807349502025
4.678347362519786,2.178797387455192,1.6222935521921664
2.544993290856488,3.371491243878548,1.3656166699472854
3.9642968554255233,1.442720293419686,0.910266249178886
4.266429471972497,4.1266504812484746,2.802091992036288
3.2462942725549824,4.8957413716039655,2.52945224397377
2.2182820101902982,1.461993376911814,0.5161575615659534
1.3044341828545796,4.363517920448791,0.9058975113192926
3.960382296095615,4.724195727684771,2.977728685135937
2.1136151356067057,1.167982925868284,0.3929004588523829
2.4260441565757085,2.245706551644662,0.8671052962222616
4.99965256600545,3.709556819963237,2.9517663998354067
1.5457130414439877,1.7481681549844192,0.430063126215427
4.583559135958831,4.493506703032272,3.277995585716876
2.825775143427072,3.084850240362928,1.3873684610975676
1.6086357154422233,1.6367047330884223,0.4190329523260891
2.4231910723295065,1.3425180001047972,0.5177593009358343
2.445890699475659,3.01711233441483,1.174488199414744
1.6784144722560188,2.693296175392417,0.7194547125142132
2.9638461345010594,3.999422906247088,1.8865708301441664
2.6821318126933384,3.681692784784479,1.5716208992515934
1.0281203838377415,1.361958694485013,0.2228579020493082
1.6346971992504802,3.260593401896064,0.8483090409387709
2.9194758394583777,4.352169558967539,2.022231281657915
2.8563900043017,4.565887505657377,2.075691674575179
3.7607966005248272,1.2069161250971223,0.7223988850364369
4.004473659612917,3.731172787063211,2.377994984197924
3.709214206295905,1.9654063175894765,1.1602575251149188
2.349756877991338,3.5731681409641465,1.3362770640961534
2.769111605150905,2.855183654601876,1.2583302586605138
1.8123687833660167,3.512437799522909,1.0131537285866965
3.107367796574811,3.27092701198774,1.6176465861007376
2.0965972805709265,4.66078650094053,1.5552290479205984
1.548053727817272,2.594652586744305,0.639271549847582
1.1819325452143468,4.535297646446342,0.8531366860123946
4.539682493173732,4.82660886977934,3.4872872144160776
2.0294480256905416,3.025216030215656,0.9771347492796556
4.262760286992153,4.463449128011929,3.028179618410733
3.571582398486345,2.0670645617236465,1.1749918304575726
1.1069668361730245,1.7173501143982377,0.3025614445215443
2.518596585773927,4.794958916158263,1.9220453583253323
2.831978432403113,2.1601659501109287,0.9736372686852665
3.105122228810973,3.531371243706833,1.7451879597579607
1.0862289619800625,2.24856600419839,0.3887291870722258
2.463207830413934,1.6505948492596625,0.6470855081882596
4.466817023466905,2.8583202241202508,2.0320256066665694
3.2187704872592984,3.8545985232098263,1.974646196183952
4.355264599716416,4.861986048722942,3.3701434363430103
2.8858411402859367,2.1377066260861985,0.981839851257004
2.3286819374251992,3.2698434038506488,1.2118734209629607
2.285706402410306,1.0832741904777117,0.3940750800253259
1.0197686923765603,2.102468249860447,0.341233179208245
3.931043909594884,1.9737946358919385,1.234894882592118
2.4617910425887795,1.7949175160620865,0.7032598351314311
1.038411716605177,2.2155670212514416,0.3661631228928785
4.083819571323989,3.0580272076957185,1.987595582476123
4.969005212653055,3.8734779613829873,3.063308057971091
3.6539490789223312,1.8974677811600336,1.1034611128422571
1.879532984981525,1.0138512658629455,0.3032803908993822
2.7540750155808564,3.919571420778351,1.7180447804739367
4.379087951089475,2.019706554498861,1.407641539305886
2.555248305594283,2.1372243133371582,0.8691672357791863
4.1797464985894734,3.6265233037778986,2.412462364224452
3.891870046531609,1.213495305406608,0.7516515588553719
1.3107757809284362,4.491633527206939,0.9370286178797788
1.4930496284904584,2.3517684709315625,0.5588418724190244
4.390932063376851,3.3147646069051606,2.316485267174156
3.8779454985170503,1.9316514062683217,1.1922040349634184
3.16057647074214,2.444076269797369,1.229422589557248
3.677383047782854,3.706514220510052,2.169325253752247
2.423977209136023,3.297910865653153,1.2722942878941912
1.9344997822291157,3.643070118279213,1.1216473820059978
1.479217284745109,3.178293594770913,0.7482489520096892
1.0142282407857444,2.100675957906775,0.3390899324287271
1.5017046160146434,2.5749580475981277,0.615424533429512
2.409740015857073,2.205554338943481,0.8458786885731736
2.58369650194365,3.9203710540190886,1.6120882137625532
2.9865113017609324,1.0012570373175596,0.4759155287843704
1.3152800182150242,2.1216426506740858,0.4441304923850822
3.609838298784665,2.6179038512692983,1.5040475686829335
4.271275108725476,3.049765940623578,2.0732142556323154
2.504550902476657,3.484847443851674,1.3891008117362085
3.514391649392369,3.215510553893016,1.798540531061828
2.3611121981917256,4.46744166873073,1.678787192015032
1.6656226584870173,1.3419993787750393,0.3557534059052889
1.6375697287990874,1.6774914660188136,0.4372001000722191
2.9315899158323724,4.886531506308199,2.279943338758645
2.2716747232387835,1.3592092014421508,0.4914197235248681
4.8271124760178665,1.0111096267029829,0.7767938800249415
3.312052892716044,4.055549662623015,2.137800229494364
3.6722321242654736,4.238029250095087,2.476932701315134
2.163433744862275,3.5766644407779773,1.2315213012078794
3.32268478504296,1.538827977179746,0.8137656390192849
2.163638512425904,3.3553931013541933,1.1554422452131932
4.630047049160949,4.024085556816116,2.9653280218582485
3.4077954326021955,3.701334507995596,2.0074834998845863
3.9857513202496513,1.7969196692613307,1.139879630154637
3.0392000384694686,1.4446614489947716,0.698788101370058
3.983953790796285,4.519784704734011,2.8658415322292945
3.873819321936414,2.590502512711541,1.5971419266912246
2.3888975340319365,3.341023499555214,1.2702733421072532
1.9833740737977608,3.024729000602531,0.9547974135354916
1.8129456119776228,3.91933660418013,1.130882466619658
1.2674033568969405,2.86600780699234,0.5781124919751008
4.926161112881186,2.5899758782530307,2.030600377195864
2.919261047798116,4.44101841543164,2.0633629980496684
1.4034839758022284,3.1781675939730234,0.709911783989275
4.523498692057331,1.2768896536574896,0.9192803324805876
3.1610341414817564,4.357494620180396,2.192230308721597
4.731356696467557,2.145068711038751,1.615277079089042
2.8883800722140083,3.2412747875812653,1.490013909715783
3.931852492333216,4.672624776479349,2.92400597387206
4.567025732115834,1.5093948632428271,1.0971258753862538
1.2257645658362368,2.475679889885285,0.4829716993874432
4.184321764206593,3.4406937722274584,2.291348914801303
1.923867223130737,1.6122188519160474,0.4936500921229472
3.6490390265959625,2.5024673247055618,1.4533394264526005
4.647887161324486,3.374478366074915,2.4962171107583
3.982743758543361,2.231397646079051,1.4144235150274356
2.8065624536917637,1.18294595783446,0.5283962747702138
1.1196507090511862,2.7580600301792937,0.4914806292387008
2.426009157218977,1.4363520562954224,0.5545918306087937
3.8669483809840814,3.2303989017469745,1.9881294585994895
2.165138742596417,1.968375159118972,0.6782873826915548
1.4251414786733814,4.460986127126961,1.011833338464586
3.604045467774703,1.1808058439048557,0.6773121819571926
3.2087927945742982,1.48443443404433,0.7580935915636015
1.195958160290996,3.527463975665452,0.6714268512833849
1.5477572154494932,2.07117156525191,0.5101983433290518
2.66569771390299,1.520583462705588,0.645121170579081
3.324354086271903,2.6329950192075464,1.393084450530912
3.4228836544395698,1.6955867166144358,0.9237028311663203
1.1199698894268302,3.610964939165368,0.6436499650933513
1.4977631488033207,4.533581201680433,1.0806988054650335
3.127072192194507,1.1080982376612516,0.551488300249681
3.066416066223164,1.8776084997395677,0.9163391796036392
4.808311946233006,3.5041095815747805,2.681578075175172
1.4824970668183273,2.3809698981685927,0.561782076709453
2.796843026575718,2.833817145860358,1.2614209728835732
1.9911041861421837,2.1576517826786,0.6837470624683764
4.854441657142888,4.737353960570946,3.660119395897541
2.010057984833103,1.6874475639686803,0.5398324709708371
4.274808555436634,4.34331462072344,2.955004124803684
1.464239393306801,3.243177222057516,0.7557930597058234
3.745626604190499,3.0185922408475667,1.7994884523940553
2.463510259935491,1.4828717739282804,0.5814041207835808
2.1589244086729096,2.0606218263491094,0.7080368539928037
2.7757375455224564,3.554044703945491,1.570078684761092
3.490575165314927,1.9464897203349636,1.0813573601877255
2.334012822784016,4.723605461843143,1.7546761998435187
3.7277121162445033,2.902663248548164,1.7221031104440978
3.550951060710704,3.1361530785410303,1.7724013468250417
3.082593153043644,1.109976629608047,0.5445655652648779
4.174957971311325,1.6169571525132351,1.0744117550440793
1.6577863658538496,2.525678380732687,0.6663873464508664
3.506110991715308,4.68269278302091,2.613012323321932
1.993461952123866,3.861287139897127,1.2250679588925422
3.384237521522649,4.298822391125295,2.315423678143656
4.604332714564212,2.5448291431568166,1.8648566776193027
2.1277684300226625,2.2719951882667004,0.7693995001601036
2.888080680928067,3.145340022669163,1.4457628273418386
1.149873586921501,3.2151394065120917,0.5883964424213752
1.83192784864932,3.549928549065506,1.035018490114778
3.070815332807422,1.7862700535332805,0.8730134797483782
3.218799119711977,2.6055216804948342,1.334776945378978
1.8458461557654573,3.771122334908142,1.1078634998807766
2.6017168952898126,3.3694478543863893,1.3952078415605635
4.606125906701162,4.627353297063873,3.392255815964866
3.1182545703352904,4.937318646420275,2.4503202884704653
2.406146619197942,4.079806229673165,1.5623623188852436
3.6414521710399534,4.152988397288338,2.406885660101241
1.801831678124644,2.9227779770543525,0.8381662627654654
3.788709865374246,1.5943221681348976,0.9613633581832056
2.574692838015738,3.707487589919085,1.519236068668771
4.555683492044168,3.413347320303223,2.4748800615429847
2.960793065555243,2.437856162772819,1.1487784091472075
1.6715187599686367,4.834708432154235,1.2861797716024896
1.7115403867012375,3.5577657167838432,0.9691357827276924
3.087314338762699,3.948451461316089,1.9401163926361464
1.0146836854029813,1.993447472358448,0.3219256681159211
2.990118118186962,1.1742928689018193,0.558836674663862
4.154942802614125,2.0334652104697697,1.3446892344482142
3.2813386326350384,2.7460650446010284,1.4341084781124804
4.843590365150954,2.194765355358825,1.6919036777151784
3.648508190379649,1.9737601694940348,1.146119331545967
3.2929434977921788,1.6398175323414057,0.8594090762402066
2.8120985342007296,4.9619505274480495,2.220767512469989
3.220653507370976,4.68834994757674,2.403168132760912
4.894710853596168,2.6697777246822576,2.079803374692674
4.63438786644002,1.198076213174978,0.8836839268553867
3.5539027959645924,3.884758327071933,2.1973016559692997
2.7587630587677148,2.4396602478112066,1.0711835221404329
3.200193274259427,1.4163790623068273,0.7213995015898755
3.224868210968821,4.125350597130317,2.1173515262370337
2.1235637923556943,2.166315257407851,0.7321618603548743
1.862659305156575,1.009303168368214,0.2992093733312095
2.5081163438651712,2.8965126081799117,1.1562273365527411
1.8046683922712567,2.0861855580567914,0.5991981698734669
1.037501423104611,2.787802364175958,0.4603316277910765
4.205033551658553,3.145530061155678,2.1051518932278004
2.0895240924654224,2.506651900773558,0.8336073634666862
4.332194367206946,3.7260616053051936,2.569082767609015
1.5842008515478243,4.248985162274536,1.0713110601079712
3.0793135863221885,3.337740105782934,1.6357863015126388
1.9743514296804627,1.2303232573109004,0.386601757434284
3.865272936376092,3.515790862500872,2.1628347098492733
3.2889472358482323,3.5267325585695666,1.8460759524041537
3.001857678868562,2.7101548513759246,1.2948049044852366
1.1354252602593728,1.2243533858974731,0.2212511160929141
2.8390194467518017,3.6183662091164,1.6349369835412757
4.002461098915036,3.1128906039995328,1.9829470147012092
2.9094094377569197,2.2866617371999576,1.0588316138894098
3.464172136142454,4.260774489371814,2.3491359148046462
3.819043223490972,1.2032440445708104,0.7313553221760297
3.0295784833877595,4.416208674414041,2.129373896209481
4.561465098374723,4.394907407641477,3.190613641083901
1.1219077600945626,3.663649382187984,0.6541708498467604
4.672330620263107,2.849457918459448,2.118926759705183
1.616979102937373,1.8981326169190609,0.48848484106538
3.518332838492641,2.507460175589521,1.4040775571123838
2.529598488791001,1.8170398643852947,0.7315368034378861
3.234084609751664,1.602808992022256,0.8249987291553547
4.848968837321376,2.097347372084684,1.618601322589615
4.820549513176026,1.0052167246442163,0.7712166291010167
4.518886884745573,2.317568621786512,1.6668027341994816
4.390439238835066,4.478798000622616,3.129605371065581
3.654182297201146,2.1403545859053645,1.2447899361827823
2.7077337021350365,1.884834700397368,0.8122680124343618
4.2613863153807126,1.5004407529977266,1.0176299725806084
1.2065717056485008,1.6199639710833953,0.3110846801614702
2.5885830492633133,1.637573057667249,0.6746568263972698
2.502090381112839,3.013150353966092,1.1998968912934245
1.2042953179301206,4.4798100797768665,0.8586431945794656
2.5060347979350426,1.9538021102906888,0.7792697234430682
4.429445884422479,4.548188112492399,3.2063280217819754
3.775524760264721,2.8610888865003186,1.7192095098575175
4.205782245134573,3.0433490283548696,2.0371296855715397
2.0346231057828708,2.6013452806972213,0.8423684732293248
4.730354550989865,4.711916544106588,3.547410235192346
2.5516906654469507,2.3675438219785447,0.9614931241445523
3.8384794355248553,1.1263446825117738,0.6880985821306198
3.964496550297039,4.652547122489507,2.9356140421527237
4.553195382141126,1.6861269809460189,1.221874767018954
1.6906450596448326,1.1165373519210529,0.3004317500833973
3.507155605603163,2.1740198419091894,1.213496897271502
3.949839667742286,4.147288130139875,2.6071367259000064
1.5817031665518226,2.129432478683537,0.5360545535149819
1.7228428503207611,3.4673736395550296,0.950750231331243
1.1770195112178885,2.0071972320309315,0.3760051931403939
1.6824266639618384,3.1760378034143963,0.8504365898789242
1.0239230997213058,4.205627829978727,0.6853593000074996
3.422489916757105,3.2092652596951003,1.7481066456777377
1.6680749446902825,1.7194917998289028,0.4564947631924125
1.3776717122582602,3.681679306986654,0.8072570180361125
1.7677960718160506,3.937164126365336,1.1077348409143108
1.8327897913742937,4.591780668429477,1.3394111938272706
2.28779343015807,4.730448663706691,1.7224208495270574
4.361921523117271,2.030762201397181,1.4097985212191029
3.502530240111058,2.976524230040474,1.659248552517992
4.311175219877624,1.7585463829429169,1.2066175384778028
1.1086684008571264,2.4631099891400905,0.4346158961243425
3.542463824249872,2.6765453471127847,1.5090379485190557
2.795176407732156,1.120051420819539,0.4982729545385622
4.155545251853292,4.998584027385352,3.305941350680142
4.526336875908466,1.121389968643665,0.8078368724133801
4.104541052363811,2.7172093590601207,1.7750387449794582
1.0890614869866528,3.884050653874882,0.6732206315492582
2.584062909633184,1.6928155602438513,0.6961981364894076
3.941840233488601,3.069844131864772,1.9259077232206128
1.6997058000153604,2.5180832025032616,0.6811832557803815
4.648294838816575,3.886359790999749,2.875125477780543
2.133832588488404,3.624776512105104,1.231010366458404
1.7705330986697652,1.5258316432468102,0.4299627172031995
2.673563749968452,4.760950573343274,2.025836298944968
4.349561928358681,4.178084005015588,2.892296539612586
3.566809466535769,3.5695095376003443,2.0263226034499517
3.754146634968897,2.6887514436346818,1.606504772802875
3.0267297179436685,3.4436230282132323,1.6588586278011317
3.3844849871906684,4.2779139509254325,2.3043305004639136
3.4206556363569085,3.434688485488244,1.8698933666002933
3.277045689397722,2.072734575468131,1.0810513415929264
2.9666750473256167,3.173497141448277,1.4984015785012537
2.1187617217170183,4.708549948129885,1.587776725841696
2.398042178290172,4.516082968401904,1.7236094288848751
4.776611743209945,4.177454006675498,3.175789808746332
1.045114429404332,3.952741729284372,0.6574797996588284
2.6031501939381894,2.26025634841459,0.936433745635714
1.439733547071122,1.3354234186818492,0.3059998713110865
2.1610282142027426,1.512505535057041,0.5202086164260027
2.4234545258150404,1.426702207150118,0.5502858425896553
1.520604674658821,3.1373342656792342,0.7592717574170361
2.973079848911972,2.5983021071192764,1.22946551126461
1.8035761273288424,1.2466705420208068,0.3578543554435023
4.528076715788535,3.8029689228817034,2.74066961082481
3.562852123295193,3.840429377414345,2.1776982999452463
4.864907792423972,2.18994671323454,1.69561907047913
4.435065635531449,3.846082251292726,2.714805690140098
2.5368037177690197,4.755129936294152,1.9198592292164247
4.42878367745883,1.6808929721072403,1.1847989506082912
3.09231086052356,1.0032288693910214,0.4937456682781164
2.183488841210641,3.633774509807028,1.262784034806843
1.9862012572811465,1.1614993350328335,0.367165908179937
1.361863912303905,3.892998254535444,0.8437971465612829
3.8219135797641854,1.6065014768689396,0.9771969964566776
1.1113244184243791,4.249775347675024,0.7516695570465721
3.788969585152223,2.100495516988452,1.266668614488209
1.8831530084248431,1.2137673694297408,0.3637819929738058
1.3230012015448271,4.898236107966568,1.0313832776641365
1.2385627249576,2.0350108595671808,0.4011482189875504
4.909481089700446,3.1656971331763737,2.473575018277604
4.263338904702911,1.5221451754594262,1.0328233893924417
2.0564341720706856,4.56992929287212,1.4956997609270803
3.499485247990554,3.388237269845288,1.887113902078724
2.1893789734770794,2.7123746902317007,0.945128278836383
2.999706897491173,2.707832447163065,1.2927684401928918
1.4605908561928629,3.510480952564252,0.8160472959942269
4.158607638198751,4.126419847027677,2.731124462405378
1.8426536760515777,1.4987060538444257,0.4395216891473184
1.4779109427011412,3.897383126277559,0.9167301119772236
3.3412418723644444,1.7903036684015223,0.952039019806656
4.72728350329162,3.070303084449789,2.310005580233322
1.0535813579236688,1.974308228348629,0.3310572969742857
1.6467825320464748,4.512543024580626,1.1827085569951572
2.3660530222616973,3.612392053754944,1.3603149865108268
1.0037110791161243,3.882140086521797,0.6201547185104189
1.2077114998578922,2.4258941220131924,0.4662890055534786
4.265240100115241,3.708435964194921,2.517412587707659
3.1544593357892925,4.752560295283012,2.3860124219520364
1.6880523156595657,1.0168379467789266,0.2731855845074831
1.5008129867152735,1.2051780226863738,0.2878709984384432
4.970361837766845,1.88891391628583,1.4942398139373323
3.0735210720104584,3.222302177680212,1.5762408968216428
3.294764576141992,3.0398363751947595,1.5940235273365473
3.324250947462433,2.0890005197867683,1.105229532099839
3.8557265693716487,2.4222406502302865,1.4864272142082204
1.0535627366538791,2.3093331465833864,0.3872283293920628
3.671674814570229,2.7477027313621525,1.605661845615194
4.393936509358163,3.247414402436559,2.270971172468348
2.9795080961587987,4.92700311263072,2.3364018322216973
1.9013947711723824,1.4337316634159398,0.4338706810012969
3.542818916462257,4.981594130129705,2.808907433972076
2.956092501640586,4.5433357613684695,2.1375337698969736
2.689637797106905,4.343335337060468,1.8592478682300304
1.9649558914186973,4.416856293790558,1.381294259476382
4.520833047854765,2.43679806356164,1.753307705903554
4.890669529042084,4.49694578148382,3.5003067126042757
4.7889281998170645,1.086546786034444,0.8281459625446987
3.392218494308522,1.8027530061548005,0.9732853304773316
4.944220142318146,4.6982453915654325,3.697035558061296
4.452641261785429,1.7480969843046532,1.238806175750293
1.991983741427358,4.50596591666964,1.4285446643083064
3.3075216089475217,1.620709327596972,0.8531550257994925
2.267419863689979,4.968026289670102,1.792817009496812
1.605279408057846,2.6641873024735454,0.6806682927181928
3.13457886123722,1.1313275330233543,0.5644008885267947
2.658431022696373,1.5868343783916266,0.6713934944075401
3.9554052608264834,4.851635528018189,3.0542127524406824
1.5350435695961857,2.19218801738372,0.5355729546262942
3.2948866274654853,3.50196288296585,1.8364205588175024
2.1865367957812056,4.093725322481816,1.4246087950326205
1.409453777635107,3.708595537558105,0.8319178465354419
3.861455741924914,2.135884069367102,1.3126497788182798
4.078071461149991,2.4319499193695897,1.578445497985641
1.77325801672516,3.764914059224165,1.062544507508299
3.2874960507603905,4.203640818383945,2.1994341904036108
1.3272486457607338,1.163940643606182,0.2458687063083984
4.650172541963864,4.510552930930652,3.3382509607859387
3.872867996587325,2.8524618026537287,1.7582177648591932
2.588376360254101,1.1291799094871386,0.4651689296590783
2.128850565595285,2.181917597655051,0.7392709724067188
2.031137165687188,2.91979400991798,0.9438687289580092
2.892763031062609,4.573782969413857,2.105758407428426
1.4109674919160398,1.821374077618219,0.4090122268399963
3.356462698456545,1.708952723199563,0.9129184941100956
1.0046877373817495,2.688182837622376,0.4298431767901513
3.684095322614475,3.293201639527556,1.9309423745224288
4.100021750568687,3.2446290495359458,2.1172461140726555
4.537491651657125,4.926580220860512,3.5577999900512487
3.140365962357601,1.817376917086281,0.9083336448267232
3.239880051189024,2.6664629483524886,1.374942754550049
1.8713582946204168,4.43921404562454,1.3221574121620123
4.551768264308447,3.3832372658100764,2.450940289719492
4.458928474817477,3.511002204520933,2.4916196068571344
4.853455016490995,2.885243568481564,2.2287103096010883
1.3682293646729191,1.6015866852561222,0.3487622639957192
4.319777392887742,1.631918071647927,1.1219663989369244
4.57184010055343,2.5253577769834177,1.837528480954487
3.593248666991524,2.653822220280391,1.5176765747396803
