m,r,v,theta,L
3.0073309549330483,2.609262343014878,1.151038110122872,3.695680869836461,-4.752402710248232
2.0810415899719943,1.4607618006090766,3.1253937221774466,1.7067445904596927,9.41324093841478
3.1998401972451243,2.4860400609896565,3.592159020925788,2.4481913604683005,18.264144403575003
1.2823931492160203,1.985656190519664,1.4341968246779715,2.176556105685937,3.0022209787614544
4.304435021257499,3.987169826751765,1.748701802743975,1.7196106136256133,29.680411460966877
3.2233985468131783,1.4130359696246164,4.333991615664383,1.8899674156192527,18.743399243846447
1.0777605495707032,1.259102976978382,3.758565442518579,4.803962735834952,-5.079046114927841
4.577705732047886,4.970388624424475,4.174947783197222,1.984250866771565,86.98826411745867
3.014672849039443,3.7349652185763142,1.7551459791362665,1.0930298796613616,17.549500330951133
1.2827464698481132,2.954810539506919,4.615985016150493,3.726124129424145,-9.654358180638289
4.821303117367148,3.622530354998713,3.810537743214137,3.1060633473303527,2.36405780069138
1.7435059498144732,4.581585369183257,1.2925652017038214,2.76434482674455,3.803364422778286
1.5425726876215595,2.7719122084003063,3.6999263763141625,4.760284804547284,-15.80228399579504
2.4261437501909406,3.0910666171124017,1.483272242357243,3.027765791884088,1.2634332262440895
4.872129437568289,1.6052855909803054,4.643923168724756,3.396292101407245,-9.15120703210553
3.9401188104498064,1.7882016662795857,2.196327802454918,3.47101195412753,-5.005974986630695
2.0206801381091988,3.914892856639473,4.783653720728829,3.2476667360203355,-4.0065608204135605
4.747598406295795,4.972212970488974,3.240799900058647,4.693324285652443,-76.48864802401783
4.345980774749826,4.861867913112143,1.2945533498890058,4.540480932631343,-26.95019014573376
2.0739696384828403,1.357916561829002,3.152373839856162,1.8489121554825612,8.536819562055808
1.5596465734027514,2.106542197130316,1.3882886256243885,3.159510418585976,-0.0817215738215898
3.227053556518841,2.621446626482318,1.1769074456623394,3.4260106942005324,-2.7936725320854987
2.5701868180693586,1.8602829637752996,3.29988581073792,3.227012018084765,-1.3460794189525418
3.440735061476991,3.7888189695024272,1.3944135415788406,3.0599278107485133,1.482855984099711
1.2135446432331656,4.497524142530569,4.898425267933781,4.699877665556904,-26.73324976434838
2.2284514605093158,1.913202647667926,1.6930030351842658,3.571100996745274,-3.0057820513261944
4.820046150962337,4.276730541373329,4.3071479420301735,3.2868694956579763,-12.85347424079687
3.2411580194224268,2.1748739955305445,4.339378794811305,1.3922577642930785,30.10252944196504
4.607825501619726,4.098399776963776,1.4391206465723831,2.542589725807745,15.323129250945897
2.002678856501097,4.374202567593756,3.805353579999836,1.3011627628296187,32.130911038695096
4.694913511595878,3.390897240244981,1.0416275014943983,1.1173732754120755,14.90704665075165
4.252537949655303,1.062844845404458,3.32641201074607,3.857867405086342,-9.871459950325267
1.3652409647886643,3.3045256564692838,4.965852262909583,2.5111772879863223,13.206312049056056
3.3152818303763154,4.3177712608635925,1.3274718267706036,3.4301540020318027,-5.407538558680868
3.0198895217001294,4.990164633845666,2.370728119522947,3.297228241281284,-5.537858999279861
3.4059672400021084,2.4745610176632797,3.9455429800169073,4.890708866429684,-32.72680897307631
4.114482422064397,2.2207896584730773,2.008473103775934,2.0939509570609878,15.89756456936232
2.274092164040675,3.312625064516186,4.662846717579672,2.494068469325451,21.188616769791984
4.096010047669484,2.0622892259339265,4.18970840545853,4.939535255582097,-34.482034976367
4.385594549914536,4.194016497994429,4.045668382432647,1.1087887612690095,66.61151160239652
1.0326981724163078,1.2471512386463344,1.3825305278015607,2.8154248202235674,0.5705325938997489
1.528148970725304,2.3893657176820016,2.7642255797538624,3.009146799970352,1.3328758558883484
1.534457228774626,4.861273073968927,2.7860522451920926,2.346186512454969,14.841652589670568
3.96277833609721,1.4339606238937228,2.6501041939131573,3.788114386817464,-9.071828629497274
4.813159585365561,2.366274785716967,3.2620095799707904,4.147049016799329,-31.37128098489733
3.3630787005084426,2.9061630688383366,3.7788424347620704,3.426783477634318,-10.390780264643013
1.625253349306108,4.714907004827218,1.359668146591806,2.1652945856755514,8.631429850574982
1.065212299124148,4.777478185430642,4.1329377189937695,3.4251429069863444,-5.884214671947024
4.756501139620314,3.998288131294136,1.3887317814207552,4.19445605157353,-22.9467973090519
1.8277368694682687,3.251950295680764,4.206824655083471,4.215488133720239,-21.98024633318536
1.8453707829532584,4.077168052003053,2.53235754502431,4.682276964345271,-19.044534084937386
1.075667002079292,1.7342319581342998,4.340503309010128,3.391259973555423,-2.000624308744852
3.08730149598665,2.6095746007024707,3.395377309208946,2.937524342721812,5.543625607507422
2.9706138756081555,2.5876257133994667,4.845049683372983,2.059485914051162,32.88375670099206
2.14922111768405,3.030449312543786,2.118801588000336,3.620751044265027,-6.362238762241462
1.0232817146087596,2.2045605209251606,3.817710749123212,2.267146218806329,6.6072748555615135
4.40898264056613,4.310911079734579,3.979379004120127,2.0974722108649755,65.38514491985198
1.3248941601684372,4.758806014573215,4.941057464861641,3.071008802732896,2.1970693528664813
1.8587995085209357,1.4990365794802225,1.9326511696842743,4.49182168315993,-5.254692045582696
4.974077114532765,4.906287869077532,4.353799055403691,2.624475934579329,52.52804297640071
1.1505278965389871,4.872845078215026,4.603318580060373,2.766556447655252,9.453553387661575
1.1503243066405933,3.042975747469159,1.4564565398166267,2.3881851684697257,3.487817030650948
2.441121830427226,3.066188188486326,2.4563921290410997,2.506595615807771,10.906085341234606
3.8796871845433976,1.2976303224729322,4.911608208367509,3.1099170206405518,0.7831123750958802
2.7474310096953647,2.5085572815597192,2.029685003846239,3.5220828794271686,-5.19508815372938
3.418639321351533,2.1983656756757046,1.7287415474846366,2.6720742207676977,5.878418305002907
4.027065153870071,3.5180408833061105,1.4361087734685136,4.1336193173849445,-17.032289596981713
1.52495540028689,4.13316956151334,4.385721610890446,4.8927811004777855,-27.19421383331792
2.9342909068527936,4.167475682979948,1.016252335401508,3.62457240260684,-5.771501959869163
1.9216469175687545,2.408447410925978,1.578790578329898,1.2857477132492727,7.012086139139654
4.3835993444959644,4.669182280313192,2.064893640116652,4.1062722865137165,-34.73526542078789
3.3351660102690617,2.707469255733828,4.436086680472148,4.133746607217222,-33.53615660219721
1.702781751431138,3.233579651731028,4.469356723115279,2.887707373027044,6.180867309980596
4.133912223778136,3.061447920172801,4.953551769716599,3.924649929481832,-44.22530299591975
3.66092953051201,1.5189618462167025,1.1061697174283625,1.359056430138534,6.013825724480947
1.3767120900443337,3.7852634737371234,1.5545648816583304,3.640723577483833,-3.877730774848184
1.3739075880735143,3.971228158769541,3.866976897473861,3.522594284033571,-7.845529581640218
4.3739236045197,4.326617404100352,2.421613261835081,4.547190028678822,-45.20341245465733
3.0369529518595133,1.0855315315260423,1.342665679737758,1.751772980346388,4.354087007533023
4.531306391577814,3.453870304057598,2.0263832861757702,2.3973988790441725,21.48239714875037
1.101485743558603,4.958511393566915,3.552684965379101,3.8056762330196103,-11.959296863934908
1.2927602222082497,1.2776121520821029,2.0941046083805746,1.983638631845297,3.1681325682874184
4.4096715027718325,3.825146028750453,4.844689720596332,4.611258057986198,-81.30093940811777
2.1054210315788287,2.576039902741898,1.1950321353933355,1.3916959937436997,6.377759675138905
3.483302080469499,4.1370535948995215,3.2358949082020856,2.533559278888267,26.638285109651115
3.889951442022518,4.211259094687813,4.998711651930488,3.2994533079137542,-12.87309151187471
1.8959068416708007,3.207736250917162,2.7377278513478456,1.6527370551205287,16.59381704964798
2.338297855210476,2.001189713710422,2.0249305037062144,4.853454104067692,-9.38129332150173
3.087932310354341,3.77784372624329,3.229841418694985,2.9122348098760384,8.566278302510845
1.1505523738168693,2.229913421363126,2.61093876159304,3.053793907411898,0.5873828768635053
4.370827057354196,1.720125499622371,3.562515712775499,3.246248741030599,-2.798027337183261
1.2833021529146371,2.712003009997089,3.671369766982915,4.906665294409015,-12.53716338219188
3.409352154116589,1.0042168922105486,3.682834343808448,1.7731272171014218,12.351813273343064
2.1513350847495007,3.800279500527653,4.904831585126786,2.987121412965056,6.169739312319043
3.208001407680237,2.9493371582101253,4.715271070041821,1.4247080340562936,44.13821317488836
3.639123696073955,2.661952684500018,4.724377808690151,1.6131556398833131,45.72482205676406
2.3134253780056606,2.5245051106818277,2.819208823714888,2.706902622048175,6.933849859133768
2.349299782389256,2.3160456057073517,1.65250279044716,3.059076885433576,0.741091344173469
2.8961672571597785,1.547839521867552,2.575106058126332,2.6520705162626825,5.42789197635024
4.98964269807423,1.8351440354028636,1.5449129436072764,1.762477558392939,13.887239252422852
3.9217583972605934,3.4489168919480595,3.3564604469850283,4.375312112811871,-42.84407505634041
1.119660561592565,2.4423091620552206,3.335792283749636,4.687800097593815,-9.119157491283394
2.8902799070244023,2.526987286689679,1.0755465291558417,3.679660136337597,-4.025751496037365
3.489915590206346,3.7325154602793873,4.86123193275965,4.575129617590164,-62.72763104633568
3.271321202091163,1.4584592750957546,3.534417401944564,3.3762842611616746,-3.921378035296268
2.451734036429268,1.3802948478473662,4.949875573058913,2.009975462551556,15.161303738541806
1.898976313181476,4.690170912884921,2.767757005361278,2.644391560973709,11.757767396590168
3.301890516065627,3.0730441462239804,1.1069133066300556,1.6734170614110448,11.172600514273611
4.830089161275527,2.536598479138172,2.600625825693462,1.3709640640828558,31.22878488810972
2.659790451420644,1.6299971755275455,3.433507673208224,2.245759131269107,11.621796653791186
3.588443852363079,3.6139217200205054,4.393744026612239,1.9390706317595563,53.15914841915157
2.0389987326097607,2.2831865117925414,2.9894709620457696,1.8000749129684115,13.553020825942117
2.4522246441441924,1.797306937785375,4.086435378185893,2.9371506037981905,3.656518744200574
3.911954558479055,3.9563508074588634,2.560798840034635,4.932088747885579,-38.6809720188173
1.5808033662974652,2.63454553166869,4.183961519330772,3.2741372850946635,-2.3028254418162715
4.264051538000111,3.5742966275556234,4.971734605243252,4.785080383353559,-75.57402406346664
4.659158664010178,2.396160447298189,2.6269442118676376,4.856017418580105,-29.025465938805414
4.761334054147504,1.613141413961237,4.992464393628802,3.704805675982005,-20.47295952778745
2.9459147642566283,3.5324266316703654,3.0530846271977774,1.1477283632623374,28.96995265811023
1.63226333737782,3.343917560372042,4.5969221267853,4.954071658697867,-24.361488323899064
4.473619091810633,3.159353126846491,4.2860940255532025,1.7077035353602934,60.011705807512136
1.1808629798049033,2.870368299931465,2.8247169558902008,1.1890984049188464,8.885374245916271
4.249039072647208,2.739849764265633,2.2981911694123864,2.2805231690024623,20.294672930305943
1.9143906467225391,2.790157995666749,3.2068472380023807,3.1916728691264526,-0.8574765845479644
3.875700727890216,3.985907386368394,4.537239010742471,2.59194189898536,36.61537603487771
2.12566390281427,1.889436709521306,2.553171927291785,1.3973550460403223,10.100474931265822
1.4745890018468666,3.8271848017936527,3.720675125862633,3.2958873724348074,-3.2269977937448164
3.327042545664669,2.762862314191007,4.336677897816423,4.256242351627408,-35.78766309362376
1.9793573520958343,2.322394747425648,1.8741651430947224,4.471254150930283,-8.365994377168894
4.3760637494139605,3.923300606934303,4.160056197252905,4.930633875463755,-69.728183852182
3.6727801283207926,2.8664719307411217,3.522422304981699,3.169885046077601,-1.0490490128473366
2.217795941601461,3.293419066273444,2.444905911186122,4.936294449327949,-17.41213987826214
3.741474338158004,2.9263019145077758,1.964002024525202,2.951270911067775,4.067871293563539
3.215698290256415,3.5240307072820625,3.4244475910465546,3.1076140441148583,1.3183403141814465
2.977476102274993,4.657024764598801,1.0208234656295203,4.034618047174618,-11.02629356320418
2.7305214451181063,2.822177741372036,2.75123469078082,4.6012186970129445,-21.070185569418943
1.8096729315347584,3.813559134910556,3.9790331281410594,2.638030587911919,13.251013545951064
3.103598847402527,3.2133535389208308,4.283284166365655,2.9991973963945737,6.062166432144693
3.4932895620079942,4.072758081204091,1.7029546688999604,2.081416298682658,21.13794166968562
1.595072328360195,2.797008770353272,3.2054340433012647,4.382156105692701,-13.528105282315384
2.8664796496763296,3.916818151109192,1.611420091841723,1.1004655519191675,16.127708221301862
3.298139148870064,4.089924361698859,2.2868274160746838,4.919242272329312,-30.189731951960525
2.914914722868587,1.0364528258621042,4.0482240699130285,4.463613009590331,-11.853861557631754
4.095835942860546,2.546115199682391,2.9779830786778207,4.003842670151991,-23.5809430164225
3.9509593378413,2.745510104346918,3.195288012775336,1.989674857987361,31.66400706353035
3.4278191775885847,1.115579386748947,3.091984108192762,1.7102256705878571,11.709016795926386
3.806169876136752,3.033930893197151,1.1633860727262562,3.585908598469826,-5.77463963894416
1.046062421096813,1.8986098773407536,3.32073085212174,3.1028986423441336,0.2551305051932749
1.8899337094763375,3.582923832701045,2.980827895876048,2.7794180009214706,7.151593208973333
3.1930298980518184,4.034052617369282,4.178780293993315,1.5509330780207446,53.8156265435673
1.303095771281296,4.699686222770383,4.683784545012147,1.4363742021126469,28.42539665742886
3.934096830478728,4.8833544284164265,3.69927622957484,4.233031904076289,-63.05890670452519
1.9409718281914192,4.350942490914064,2.875908114094456,1.010645897264546,20.575519654504323
2.541331359710912,2.362890794277676,2.163286709390996,2.373968107969994,9.02082373288892
2.842362335809496,3.303745830668084,4.718406824728824,3.848620669118124,-28.78141407230292
3.8283720659359615,2.515080676186584,3.927473987690557,2.6645242965119773,17.364382898242383
4.326556103739588,1.3288845829106242,3.1932446788529885,2.332845992757556,13.28170317262536
4.255342299797535,2.4453898119238757,2.0557838218521907,3.565135260686556,-8.792128938950372
3.242310122809687,1.5532514617073137,1.809693534046537,2.598632252323886,4.708873658108391
1.336802676762193,4.525820521283473,1.0392348625450425,2.3512140988346144,4.468024676219804
2.57924278719193,2.6308329745992625,3.603697319314802,1.9450050451833245,22.760869846850014
4.46589871973026,3.2354911868832104,1.1827977262450342,1.9175756066878933,16.07331818656998
1.4121547145688265,2.531505003439217,2.179478016376852,4.896291032502117,-7.659984287625988
1.1694981280496717,2.312792043303203,4.906329442635132,4.687763448394694,-13.26664556853854
1.1174450653993722,3.728417786563007,3.635804268020522,4.10456138851917,-12.434734668759416
4.917736175179587,1.308361028937116,1.6749681028939047,1.2371391156085405,10.182693219882246
4.360335959062775,1.5243343838268957,4.437768728579712,4.245565660615214,-26.340106114647305
1.2643800782030703,1.3225973974515317,3.831329472080992,2.210696417897144,5.139410770617048
1.644492307243596,4.417813786656161,3.270790672528925,1.0792404401937443,20.94900319639613
2.7873579767666032,2.0563405072310235,2.034189327352721,3.4912111197240834,-3.9938307598618015
3.578406371665816,2.8900510981466927,4.0187541860707,3.392995708166514,-10.338860465576028
4.356291355954922,2.0431539351233767,1.9998066156521543,1.9221244439735976,16.71217473089939
3.02344660260536,4.814081727518668,4.108573383864231,1.7457139103263204,58.88826780009683
3.469394876372587,2.519900169876004,3.8904997613840777,2.4517640865308303,21.645918283501597
1.1323795618065096,4.314836716704454,4.509590723140231,1.6116921732964171,22.015585642027684
1.0611701823907986,4.838173409942204,1.8931540332722012,4.197798482874554,-8.46093528145765
1.604246069527952,1.836548770757743,2.8022902384449035,2.2756917236753123,6.288668993719167
4.321749160974975,2.3029218954282173,4.367170330995841,3.8312463567124335,-27.655428163700407
3.93573480344614,1.282512466577848,4.332592466923394,4.419607557899063,-20.93866626495773
4.716889625826729,2.233797977570181,4.93266286464331,4.31206843447554,-47.86417169958665
3.578334576576959,3.516640920274285,4.332959843700995,1.5300515301670332,54.47949085410127
4.38928360442292,1.441072903561106,4.6321311414720725,4.718976133096463,-29.29888000695255
4.506281536554237,2.8474769976944345,4.221459318080394,1.187896909493027,50.24524897438536
2.9304052688969238,2.745899713454493,1.0213091988742011,3.0702639356333488,0.5856871441623333
1.353317546947419,2.719190146550924,4.412097143241857,1.0620527645643816,14.180000726677966
2.750079260718681,2.058193622365484,4.369268890658169,3.703619490949312,-13.17916363502036
3.085999450106056,4.033492693466366,1.8762195922136649,2.9489979585786847,4.470096700287475
2.5562658797738638,1.825535287554468,1.5080717265264227,1.8743984798520883,6.715643068517639
1.1980069236277169,2.291212939481745,2.1526141265723244,2.9203712329062355,1.296492565667944
1.5739226308756606,4.560569057433535,2.4439179684483223,2.5043608414295693,10.43725167427811
4.37795706710247,3.746576976237038,1.040002151081028,3.0448989202819874,1.6468792626767983
4.813455613352026,2.662926511157502,3.669258589744227,4.355514387371837,-44.0687706171887
1.6088798421491377,4.5940539406258445,4.915566802953945,2.9084518789105758,8.394021295179469
1.483549197672509,1.6069507885829606,1.0143768799258193,1.3211498338959795,2.343298252412043
4.115631821395927,1.4459176262891005,1.2142221818343557,4.68074557774132,-7.222054542422249
2.7311774341881483,1.3964436035107006,4.336033737735064,4.962703827384198,-16.021956767643523
3.204540450675948,1.5250070033375356,1.734357757897123,4.22032761919157,-7.470162359137865
2.32125221061931,3.6572044027267454,3.7324094075286496,2.4922249289730423,19.15969344426141
4.568923758520116,4.1038554120766655,1.8746116713708345,4.88351113893971,-34.63596749097784
2.1384562225733497,1.0105743871954895,4.670761811097522,4.763845006937666,-10.080479066217949
1.5652082671330727,2.649809374116531,1.3158519768159196,3.2575531997483944,-0.6314374016285904
1.2717680829353246,2.1185422431467007,2.612574637246049,4.608849976737339,-7.001348501043004
2.3024576418034437,1.853246257688811,4.429441236242267,3.921322649314865,-13.2887174576121
4.409815065494133,1.2694743969649922,4.050135954152317,3.759995937105325,-13.144478520665055
4.541749215874576,1.406923313186653,2.538127883916928,3.0962099409462005,0.7357807801777948
2.8586294741351157,1.5572027294933712,1.4478546191054606,3.0533924313740286,0.5677203080341587
2.4412195291433574,1.7213384753371468,4.686252886331372,4.579435465971691,-19.51861679301492
3.525855311063467,3.9840724182946903,3.8334057753605912,4.213760279069262,-47.29217709763633
1.4646876392513466,3.2017404281500688,1.356932988217033,3.9169545498121856,-4.454221429712252
2.865979657719398,1.3060364942627365,4.506338348555011,4.758176849764217,-16.849879446255322
3.04446712704192,2.2442233673890204,2.3863047075416843,1.9525818802306183,15.130443024221554
2.632407842169808,4.045942144182112,4.34223038244354,4.790159461227551,-46.10744103526687
4.260209821147315,1.6527717127814945,4.708300173640396,2.0296466454955264,29.722715097864725
3.092452315581618,3.323624025198048,2.829313152584989,3.913094537898433,-20.27501534904393
4.199931373028777,1.701157536646715,3.6998997221157577,3.593699566349421,-11.548369824945468
2.8948666041218147,2.398291473058406,3.722674545560211,4.19790095202147,-22.499698630068263
1.7572056805989935,3.579539915595899,3.589947251987624,4.4752317131003965,-21.948685099877764
1.8632062751155292,3.223056884324869,1.8501330824744064,3.207314325792741,-0.7296721885301218
4.14667063908423,4.522091212661146,2.9881784257285404,2.6497217944420552,26.463121044007977
3.094442689168194,4.102830373942643,3.519893989948468,3.4978613024187863,-15.586431720356448
4.956689002868407,4.4373556960390745,3.561149407289316,1.3629237758514652,76.63984095253377
2.7563596275023308,2.892639836523041,3.344891223899648,4.7714717317895285,-26.62280365742385
1.8113197880792784,3.3530123789329918,4.529016925456884,4.436656983400078,-26.46740700086792
1.208077982280996,2.015619128725687,3.563527983030117,4.622501366497412,-8.642248374291526
4.587598961644597,2.633990999078105,4.273642756899182,2.5661465908838665,28.10371436658874
3.9879203854699368,4.997838810720637,3.5989693151014803,4.169663862475597,-61.42356977390997
4.834957795242458,4.06949091066827,3.205282635043042,2.4328558910328275,41.0484596865527
1.776215061751032,3.982279843962396,3.04916125855088,3.6168407401306,-9.86858466215239
4.63804462160172,4.038342769502223,4.398322837264652,1.441134330146252,81.68911647569459
2.9899921647821666,2.104026514642208,2.8071989116555827,2.7830585586402714,6.196981352271945
1.5326761710375214,1.7784046778906584,1.4114956383497743,3.019775251711728,0.4675146466904041
2.508686237582075,2.6173953460054475,4.1254440417138,3.4403563909519748,-7.973226232893257
4.1423297032788575,1.448281620915259,1.9962803995729268,2.6681966607021166,5.460088766369934
1.876956494249963,4.287679185759683,3.7812848749913934,4.326342942561233,-28.19141099429456
4.616517671912576,1.3506781540390749,4.7858222116296485,1.5298518585070595,29.81664680056473
4.86831426317268,3.422736608011973,4.729823477626887,1.4101461773234267,77.7980132488159
1.086353211772063,3.287058721847043,1.977478925101904,3.5730310349218355,-2.952917835944629
3.824396050367066,4.001991764239609,2.199591754021902,2.225759917879451,26.69885978543296
1.285804197809393,3.641148295707816,3.88424824442568,1.45998052598551,18.07374331075248
1.909040775504756,1.030612544178366,3.9075588234671774,1.2373245036597955,7.2645270461206195
4.541862969700549,4.398544571661423,1.3103285112279028,3.273829136323017,-3.4515013825935865
4.0193866608781,4.624291204408761,2.6044694844499072,2.0807671676727355,42.249195429256766
4.920055505662729,4.091843218209084,2.726663086684588,1.356914371066455,53.64265768650984
2.183787009139998,2.4220628696490665,1.4740324961843134,3.220450087794815,-0.6141793173203943
4.458149978920832,3.3959726297114825,4.952492758455991,3.164623444682745,-1.7266852043107963
2.0862238812716525,4.774025551564678,4.649646192763511,1.587808234290494,46.302315759146325
3.565852724472125,2.439750768947183,1.812545889515344,3.147416863636348,-0.0918401216366218
2.1587952433369866,1.232865911471149,2.703739412036016,3.32547147656486,-1.3157510564638648
4.020759997786568,1.139385722603738,3.550350539587863,2.454532696500715,10.316258885388416
1.2406649527142384,3.524151905449643,1.3673221010405303,4.452701790071752,-5.777879789501105
2.4072898886987995,1.329799080733772,3.3194004304140554,2.7108414634446127,4.436966859458816
3.697809831834532,4.959370918706892,4.431462674155277,1.4100453952602017,80.21999915609837
3.391549423416412,4.457992378595501,4.814850630233886,2.4567474096637456,46.04869412710968
1.880563766183161,3.906333903005036,2.999603602201798,4.994485924791526,-21.16444218301956
4.131943455613107,1.4360153240508469,1.77972187320113,3.2499121360385077,-1.1416225935143978
1.5760099594218735,1.803203522533951,4.236636637491333,4.01319786168642,-9.214937714824044
4.03503228373112,2.8129394821250595,1.9368401120474636,1.4841375909163843,21.901225141396512
4.013158665804779,2.258674251455454,3.594309900697121,4.071164829700788,-26.108705128479773
3.945571019282919,1.880269013428656,1.3123489489716205,4.674386625048319,-9.728939590255417
1.917188161530452,2.324712231755365,1.6582407351426016,4.400688615265208,-7.034502220547347
3.4943025626771465,2.1628187535083656,3.27912881660608,2.7096572545482487,10.374535522088951
4.468931678163148,1.3707104779254808,3.467893201363652,4.5245454249086645,-20.869285943863225
1.8354459809692132,4.299608327906579,3.9007856240666894,2.236313659472241,24.214478656821026
2.9908515834269447,3.533653551964182,4.592773293881345,1.652818417823191,48.37615119906335
2.2984025928745244,3.3086548670996456,4.162580990692487,1.894286089679639,30.01297284211417
2.4802992336533367,3.9804878985207113,4.221100267344996,1.367854215683523,40.81884066195375
4.246574404491385,2.60352168521993,4.887467361787406,1.5875462002306095,54.02849648185524
2.931721269684762,2.9003120458224165,1.8392823205083064,4.662380014556188,-15.61969362984809
2.747703150932989,4.730715595337399,1.0046076948779348,2.7847538904049376,4.561513898764164
3.862975841245856,3.822265956028666,2.1386726546321126,2.884960648923173,8.01531165134624
1.802310203107548,3.25234195051527,3.952979699826775,4.744354274864044,-23.15945908860277
1.0367459453954275,1.1569952822033422,2.638884031373421,3.322216979950975,-0.5686387071952539
1.0871443836345902,1.3536892187489222,1.000743751476462,4.746404399559109,-1.4718982376779144
4.889274410806707,3.3012911497447157,1.3549690055601515,2.1124101962352704,18.74029836081163
2.77425908332854,2.914751390309313,4.792427798711688,1.6077574163122228,38.72642401290157
1.248013531573101,2.743507591765668,2.566059178618044,1.100431905509491,7.831885167677735
4.263652662697005,2.9692298440776206,2.3228154504734864,2.427735099665466,19.253900534430585
3.260983415169523,1.908177902422892,2.830507703043545,3.14973341732003,-0.1433811788806713
2.6649603360995533,2.534427703620288,4.612391878837585,2.2942971073220773,23.348785799988747
2.0092008274028736,4.719783428751082,1.7949457470326626,3.912415189141103,-11.85928368893727
2.995443237098637,1.2391988657613573,2.2167456218325765,1.676827052199886,8.182237695679662
1.2041368835335935,3.111944560681276,3.06964159419055,3.7105141204345538,-6.196714354316858
1.180976917350117,1.267438445665853,2.168194725422925,4.559162581549829,-3.2073639197964914
3.512101967109204,4.623393347935494,1.242218180764422,4.33104145497768,-18.721926934506385
2.097885425032421,2.6477564982018653,4.975478859822417,4.827549406686008,-27.45418245521629
4.374372441227111,2.280033054591938,4.234290643132372,3.834175587411019,-26.966024333797463
4.735555070754664,1.743827463993885,4.399531579571507,1.8751551754986235,34.6614801556082
3.4830748763601664,3.1166651951845696,1.356033146530654,3.506818256330253,-5.257582709054732
3.86338126049726,1.922783031728964,2.469520106003636,2.4644551728032638,11.494135009259194
3.186564799254762,4.736121366975063,2.91640971183388,1.7933946810451469,42.928371385063365
3.730004088477129,1.0442357615241495,1.6859713864746717,1.4044850004451908,6.4762559019715615
2.994941375515307,2.8330185749403034,3.5294179773875163,2.531423227511164,17.159327156913772
4.614152434997932,2.507691865657466,3.3748242653628986,2.6131081104885703,19.689823876274748
4.957188562051576,3.239929345404174,2.696163836383856,3.498099194506276,-15.112833108983097
2.059195986182801,2.442367896901727,2.107351952691612,4.306627374474641,-9.7379556513777
1.9916513174789456,4.622744771084799,1.6025978133217147,3.387863133588061,-3.59708984695309
4.275032695143114,4.1413381459275005,1.2231386333524052,4.660302115440537,-21.62551311654354
2.3603480947786903,1.3254402442759043,4.038842337283347,1.5898455930022828,12.63322720237959
1.4418602336620263,1.591321988307247,3.185454526860802,1.9351935954575432,6.82899810235877
3.393782010722987,2.0309366187963853,4.26283562622917,3.931021948896015,-20.8596761814152
3.4047899857642854,3.133360362273702,3.313907778980398,3.8205913788214536,-22.20294168373258
3.959065950710221,3.4774864508053405,2.7813007208469376,3.697768131494014,-20.215864784186625
4.134928178558327,4.370493091098086,3.1505655553267635,3.5433666215370083,-22.264916179594287
3.191428371056694,4.340712367558739,1.797821731531776,1.1189491760392212,22.405906337852656
3.4491579259401144,2.191959275462255,1.0045263924514698,1.2138293843560786,7.115876792930291
1.699171382573878,1.961862193198677,3.0874750063607896,3.9406118987999137,-7.376151735752524
3.6387462064474994,2.513519013640652,3.783595682486167,2.954767783977493,6.427528363476693
2.0807954336292847,2.946524492244156,4.991049408552348,3.215267949273461,-2.252476308432593
1.5831685210658262,3.3791744340474383,1.8459839058296712,2.8086539038876053,3.227577607163826
1.5798836724703058,4.2684597774241535,3.5533768594798527,2.423961289838861,15.757987269973478
2.6095989597319345,2.104779830425352,4.989871463490358,1.7883124948502642,26.76170633743255
1.9337665194114655,3.33010217959962,4.722202235926426,2.3305190596360235,22.047551085927555
3.817269444626252,1.60807881441315,4.556860181637608,2.976198206117564,4.605374185770477
3.878850625987117,2.1861058349457463,3.660549248240274,4.7724429480536905,-30.98395724586988
2.8290918336851987,4.250982623031838,1.3285033391239076,4.645655547008246,-15.941576719982852
3.81718142477524,1.50378285451521,1.8174261765620896,4.43146846241822,-10.023467664140847
1.2829477004428949,4.537424682779472,1.6582755091284356,1.1022686307632483,8.612988945826965
2.146190220806006,4.621419356861804,3.6309981249832286,3.828218090092709,-22.83029729781024
3.7530916389891695,3.570155987688756,3.469653956129296,3.933021545896653,-33.07127249430148
4.731301876821288,1.0984392040072262,2.654975816342105,3.191645175755529,-0.6903381400473819
3.686231562420879,1.9719438546225607,3.749317278577819,2.452515670230988,17.328739703975863
1.8830655700652064,4.342107630099971,4.785390669876139,3.213285810547186,-2.8027801145003024
2.459238326432916,1.6033330556104035,2.3759315230272837,3.1337061613203145,0.073881833494388
4.392797396771105,4.151329441681634,3.9836664517686367,2.591011610291714,38.00708351823707
4.667758430347773,4.207090358036855,4.178347965987967,3.3999717754256573,-20.96569200771837
3.463415096062016,1.952658780019343,2.782410646856606,4.966588441232704,-18.21238736753983
4.588470239568759,4.92651086920257,4.07661957518163,1.027957452610092,78.90525599622633
1.2136235057946996,3.5236363773086845,2.763237230871726,3.660718295353733,-5.862474805770478
3.4163420791094152,4.719723236605747,3.733202423715278,2.778518535740024,21.378182378660057
4.975332359615707,1.9674019774244345,1.8507140478587492,1.94954186779657,16.831802861717314
2.5661857751750383,3.86416810714202,3.3065060795674195,2.08505324108904,28.54705183912304
