sigma_den,epsilon,chi,Ef
3.649797481848151,4.009088306379662,4.809032594556879,0.1567181627014764
3.926558823007961,2.4754081856808607,1.5752041784258335,0.6159615693919709
1.8331580377333148,2.160007968824836,4.716014738527903,0.1484742752662008
2.628777114823684,2.5851394940403463,2.1603642485402594,0.3217604365631886
3.0238572682573044,1.3746965542888971,3.20682518271533,0.5228775296548526
2.795900926169436,3.681191638873299,2.159428772144988,0.2403946411371407
1.3493487731623444,3.82061671367514,4.625282431440141,0.062783629012304
1.025426100911167,4.148332962989922,1.4837076248158585,0.0995245653618209
1.8452387341257848,2.7438564641952503,3.8217479483384578,0.1394718845576401
4.404549401386346,2.1821176782075336,3.6598539224884847,0.4331626630738408
2.686155212253561,3.194029006034947,4.224250406524408,0.1609786431920806
3.4843200158576657,3.655623995624314,2.0428253273354686,0.3132416434511082
3.494187861002382,3.419758698367744,2.9125259165261053,0.2611521228136511
4.891947766549125,1.2162489734475002,4.521202316402692,0.7284934696048031
1.0586176644354222,3.048279374515217,2.2605594380056053,0.1065104568324475
4.938657824822156,1.0274204614819058,2.9938032546462323,1.2035774988319798
4.879655532098713,3.261338263593079,3.442031722507982,0.3368306966492764
4.721821858606145,3.3540895231504204,2.066958812743748,0.4590151337826897
2.627474748824339,4.086611082384685,4.7622474842126366,0.1115792237111648
1.9172868384134176,3.449153009472357,1.5422848457512497,0.2186504731899286
3.4706955338742,2.2663408463243786,1.5873625734457044,0.5918804550831656
1.4307364289760789,1.0054628543265975,1.082238919198871,0.6833812279332652
2.536270157525069,1.2355456020099602,2.106322566385421,0.6608306546552315
4.593664393921678,2.5082750017074256,3.607859194551355,0.3974522077135777
3.5481668340771666,2.202227701295361,4.965697407581232,0.2700726398960728
1.9122977097584948,2.024477455402651,3.114098510218485,0.2295978799703731
2.391239323990043,2.2572434443121643,4.485575669694926,0.1931178569952093
1.033730274958789,1.1196521533063577,4.3042755137286,0.1740596243828642
4.106564924759935,1.043622808385344,3.0097355684354192,0.9813397674453826
4.759133166577577,1.9388318362723136,4.728970040429086,0.4284608683077118
4.155388419855058,2.139019277259185,4.8661599671291285,0.3311639277210844
4.600938980109971,2.589040143968192,3.25059593411098,0.4180785312248518
4.926504934119552,4.4983601133063775,2.929848304577252,0.2786819982153829
2.0275746286894374,4.323993386620548,2.289488352214628,0.1425487699739595
1.9068741575046333,3.8314255141972944,1.2338782668262178,0.2227933086807718
4.73373015706757,2.8091978411884333,1.81853094445576,0.5978584397215458
2.139029358008248,4.939869268992213,3.592828306774267,0.0942803267562524
2.413860666894888,1.4127566250734152,2.64231682790542,0.4691018278650715
1.3992246331271088,2.758203585119893,3.7172447573731136,0.10754066386215
1.494345591848627,1.7828511427774931,4.595144807424456,0.1498044215990968
4.55051507405584,1.335712709759072,4.422389445579703,0.6282851467945082
1.8226586104808329,3.948788939569467,3.850934155997463,0.0951515857081964
2.863011792532851,4.613256778179693,3.9681006265135417,0.1249180294273478
3.7322552147691375,3.1920927535564974,4.7073102329662575,0.2048633881441559
2.44605910425417,4.019091488433508,4.705631081246192,0.1066682983706837
2.9707606316349526,3.5177616704685115,3.3003262088194654,0.1963811715241565
2.6688234721829227,4.359220627987312,3.9263573280058894,0.1242753768763706
4.898673390262935,2.9612117810321266,4.9829515531663375,0.2764989777246862
4.587367593005967,4.997686485343692,4.880916523820801,0.1560808130987987
2.769938401030636,4.552171541382162,1.6862398498911155,0.2265200789232676
4.397035204992234,4.521262527722092,4.6044607208678165,0.1735267320358035
2.9354179584771782,3.6586468781592743,3.1679209851973,0.1924996636852388
2.873471984384324,1.9071764292527047,3.3028686101112013,0.3501531290437378
1.0853396665224149,4.200050321631055,2.920049836037395,0.0659203635187755
2.927661526374172,4.7289573398479465,4.287020847837901,0.1170966434648266
3.3249376551765337,3.51116685579093,4.144921679660813,0.1840573946201718
2.022744317897351,4.2629335777989965,4.271684058791598,0.0900084016611401
3.638866690074344,2.8385152140674816,4.690745172387478,0.2252712560326757
2.0509925094174446,2.7370024143860188,4.1897252136255645,0.1443924649474957
4.832540120321193,4.40461311445671,3.3872556203211253,0.2500775821357086
4.053899331847729,2.3773975729515016,4.472450009630835,0.3115941833164696
1.993040404351968,4.71954282682842,2.5853803294398827,0.1177825466561095
4.989253547930328,2.4560640067308346,1.0895428408117391,0.9721753710219804
2.7459198287215814,4.4128686430275135,2.213017919697959,0.1936661439148266
3.251611270981819,4.007086105030199,2.988023254992986,0.2034755651609662
2.889147394302293,2.5992706770726093,3.480494012688245,0.2480803065325147
2.939915718117513,3.581307634592364,1.3952259886030425,0.3427257665406199
1.0512126546602958,3.815749091374678,2.830912181080004,0.0719131933736517
2.7249510565482136,3.06171392918258,4.319367239052747,0.167314708834919
2.8017752399137703,4.965771316191354,3.3506585914821576,0.1296855454924752
2.7637981148285524,3.7154684208765567,2.1495888702551924,0.2361776922671393
3.797222450604805,4.101134094580962,4.083717129539831,0.182129666750887
3.6928276366824657,4.088449837853256,4.009373839645582,0.1803087988425785
2.6123091605538167,2.6454496603480195,2.2915370558343,0.3000035009250927
1.1670545490756878,3.144099410766594,2.832037700169768,0.0968646053799527
4.195984069359065,4.985136144552946,2.4106606246434232,0.2467847390679958
3.2368791149793426,3.609755231278528,3.180372330458754,0.2145031931077556
1.913712894752864,3.400326897561892,4.849341193985719,0.0962164120151273
3.605292190255624,1.2043118908506418,2.3909709067157108,0.8828307051968834
2.297321557775532,1.805156473520996,3.578345085790537,0.2779703097171089
4.645014616614887,3.259103164070083,1.8363757768051483,0.5024874382975875
2.8035750596740003,3.1951755545662888,1.0070598030983438,0.4371768433784777
1.6310042351048195,2.8509472951663315,3.0773152468282947,0.1403109641347589
2.285613113471189,2.2173658077876888,1.831100033804668,0.3640911794985686
3.815411998935112,4.60182877408001,3.640784629643175,0.1786568086002924
1.896837558025176,1.8571937155423133,4.258524765583296,0.1942267357052904
3.191365672928495,2.1345757937585152,3.3196361094748896,0.3461129318801659
2.513866249676396,2.0970892010885014,4.793472939145548,0.2069122868626219
1.650082637816107,1.1100160047690015,3.791218664125321,0.3102633390784036
1.645295221059783,3.452123744520441,2.6936394329838453,0.1290336502284449
3.2226261846687523,4.073326374363422,2.7484949351706254,0.2110589600543281
2.872447655148132,2.0384525526988737,2.166242167053395,0.4450485471575806
3.898753571164781,2.588043725508237,4.518040562936207,0.2730041741871016
2.421723453206349,2.6401917901397787,3.880508333986063,0.187942072976246
2.7697392624672945,4.110015163423812,3.309547592772685,0.156373725120431
4.161853919017881,4.116631215780068,2.2778191930224128,0.3084323164605104
1.1716950596545717,2.0777817886010945,2.6787317602445637,0.1532909591104894
4.69120225383716,1.586810276660462,3.8978619632803873,0.603604698408921
4.144749670557349,4.087939674225606,4.531018995760229,0.1833110636560565
4.566694307115579,4.032647386767763,1.897159113446257,0.3908763051838718
3.122937228609685,4.6166874863631975,2.375691393422269,0.2003872296905783
3.9676507924228,2.4608152857708445,1.362063259559899,0.6825946828955471
3.97980158859054,2.911802097752577,3.6814224524428494,0.2919589094360036
3.967550078043153,2.3245785322564143,3.907938792199473,0.3477595429753719
1.1253808049728846,3.930723068597224,3.6554140222591593,0.061499097912208
2.5208725374277834,3.0156446475765084,3.924221488952105,0.1697591310210529
2.9015377644660627,3.381854108157964,1.2251712794378538,0.3855759286397661
1.9644840081000807,4.14890040529058,1.957510306109771,0.1600992219743734
3.760581211188117,2.8951091559405557,4.615950652752268,0.2312952670861138
3.035588779193383,4.202619818053597,3.34959632907134,0.1660633830707084
2.289700419921762,4.794108668541026,1.1362202988625496,0.2235757788120794
2.9144079113729906,4.365366477605447,1.212340706257823,0.3017710804407346
4.806575283431295,1.8379857457974225,3.171649380553566,0.6268820150013318
4.172140778890647,1.4520584776337793,4.953499923771092,0.4826168659838113
4.651213349231558,1.5676689560483354,1.5645284892501097,1.1569227857022972
3.961804622304163,3.70111087255083,4.587122266743448,0.1915899762884659
2.028618046563172,4.214832801558767,2.545633590071937,0.1357456996645073
4.722277440160108,2.0770833705107448,2.971780167614061,0.5724167944286191
1.8988548997667327,3.486005322778248,2.927807607390194,0.1386799022049962
4.7931574949293765,1.2055963854285672,2.038612730119336,1.3084116705319666
4.1711365284960245,4.181558522565954,2.484699279819268,0.2862535757522056
4.0312440377350525,1.8417345441620652,4.741747895385591,0.3812132049082161
1.310349797148424,1.8442555265868184,3.0995579910607063,0.1733121931718514
3.3042797557705925,2.56879799657187,3.3705450255931213,0.2943142275798202
1.334522795317482,4.466301251051922,1.4693778653738625,0.1210014104593218
2.947645748601535,2.5971842512844936,4.862278239836893,0.193600333086875
2.4751755165237133,2.6722845551737557,3.5188008312213026,0.2049746242302089
1.4201804067352095,1.9876044687805168,1.9979082950303453,0.2383390524309752
1.0126659848585589,3.1901408131541378,2.40642511155097,0.0931874705342752
1.303267892012801,2.77160858528269,2.788918355585503,0.1241042204266079
2.2881710344142308,3.776693259618314,2.2747397744114943,0.1850120331552047
3.79681682137052,3.822203951208079,2.268931323024189,0.3038785121026239
2.100163836757434,1.562760107134769,4.873095226244804,0.228819913484899
2.176768403314913,1.7956317086944549,4.025078561119013,0.2412415460705467
4.059833952724239,2.1105884350083643,1.734676342080665,0.7033942012090488
2.390873235567269,1.0681814746084153,4.000398071650413,0.4476173683551123
1.8400049635473308,2.618380613291855,2.9519551959279364,0.1778173794110956
1.6821726842910811,2.903642871866571,3.173437353088239,0.138814066745008
4.855107028156985,2.6199757594539834,2.652629236867277,0.5073363077903976
2.484808812262497,2.5261335018438023,1.247187654061885,0.4377209567760484
3.7720207213027073,4.46896619421816,2.817417989133597,0.2211043488375336
1.2751751940220517,2.866611217168103,4.153986076784744,0.0863093446207833
3.153464874438909,4.537880864618577,1.5365451036980655,0.2739632558179057
3.4885125369016747,1.560513666365874,3.4184804127246338,0.505940886734275
3.3923380107601657,2.365292693457727,3.367683265444041,0.3283697116561642
2.275700592474021,4.365618277977797,1.300824157569923,0.2265614079340422
2.022370045621103,1.5254000025275305,1.921020888646764,0.4538812253120308
4.370438006632007,4.388479531754849,3.851739720733095,0.2052642859328668
1.5423123288342475,4.641210417532722,2.883507458351102,0.0855690929286231
4.011539209199527,4.314370518679903,2.310934114680688,0.2808297175033272
3.040851435865251,2.162487173068329,3.298867147169874,0.3271053435848128
1.5408938850364864,4.1451103597981565,1.7137479771813435,0.1369831412924079
2.8160086863070184,4.040023464899859,3.1754785437865367,0.1669336334265193
1.1038841294077,1.0133404636478467,1.5203152175960946,0.4322283440613313
2.2096748602486054,3.098299430884115,3.265864467756488,0.1671852404827453
2.7171826666117846,3.844578822338749,1.82020415302763,0.2506048769175313
1.976868552770216,3.300191900564579,3.79669691129453,0.1248809866185128
2.6493923187320845,1.7718534847088026,1.1514475528957822,0.6950046372201335
1.357442935249349,4.669051675709918,2.8431088954339843,0.0756502226421917
1.2222411966328783,3.4595095582529787,2.541705764659777,0.0997539047606288
1.198835572684096,2.67430727239038,3.0592545486395046,0.1104338034133375
3.682470508251777,1.537621050461619,1.2624808215657457,1.058534591923446
4.554543743426182,2.725819468848791,3.7636733377268734,0.3507565709915171
3.4877129070595583,3.721935908387429,1.5854114603646452,0.3624450464859169
4.6958833573531,3.281388862172209,1.0039905087562908,0.714108069730012
3.0732302046308555,2.804353640447048,4.238735795977043,0.2091875423076771
2.915653495353529,1.3393045198546472,1.4272942685395895,0.8968795982219273
4.831100016885556,4.235125400747423,2.245637331371145,0.35146312361224
3.929651629974604,4.439904939148383,4.622929977065179,0.1574047029905878
3.5303901961904947,4.876971362058836,1.8868300210214248,0.2507559749164074
4.693849513462094,3.3880188473798403,1.930328054263739,0.4727887144160037
2.3719244254133263,3.6108750625235086,1.1955460756809757,0.2991891430087599
1.7238196297949204,3.4330015264872253,4.237812363113959,0.0958667244887494
3.696295468634442,1.5557566115202777,3.315463677537672,0.55055100405644
3.078184522854459,2.887208126132069,4.753905089711998,0.1852908036123676
1.9155752084429476,4.114177958485492,1.4439637485521657,0.1905115782613041
4.821474768295566,1.2918783544991048,1.3456661125011653,1.59108024300318
3.056014178076424,4.16828447420272,1.0502672000833586,0.3575917989487434
3.5263406478746395,1.7493648543218687,2.1413803870317336,0.6416871437532048
2.021040287831792,4.86089705561887,4.738816170383249,0.0724496403481158
4.686172475029508,2.130151348938809,3.307813423820339,0.5106824368329449
2.7241715669406497,2.721609864022706,3.551358469857827,0.2199214261159754
3.4920412998437094,3.908380635835848,3.769230652715742,0.1873415857212879
2.2187776994906376,4.653416325490501,1.529337968521368,0.18851027184492
4.557781137452376,2.142453684864332,2.086819774167368,0.6891769612705994
2.4694410345391837,3.0121573752568804,3.2364145395793087,0.1935185280670497
1.1259879176276266,3.134862954724363,1.385177092786269,0.1505894478390889
2.362319995978216,3.986502493065872,1.8837442425574469,0.2054896467642307
4.533516808867322,1.7828656370263776,4.574470694758025,0.4561555666891902
4.568553591743168,1.238751549116619,2.207298549327411,1.149886897438586
3.9184513953301305,2.114773645888349,3.577612617673189,0.4047730012629456
3.997186751010101,1.9407717518151868,3.164673310106239,0.4945372815500266
3.981822788035529,3.308003469838817,4.175253704554108,0.2325864052121908
3.980477209442813,1.796467530677257,3.834611302485008,0.4583045896563795
4.871007793210386,2.167235645236427,1.9575728135038664,0.7599363942144425
2.47809181311392,1.1526473949286338,2.977411330219488,0.5405307598611249
3.0266875838955496,1.2639796662728455,4.3406457979523,0.448367094159266
1.4142294090530911,2.730969698372589,4.912695993500632,0.0875825191741104
4.637324926501666,4.868661661911848,2.0456240554559715,0.3127387080825956
2.5588772835331004,1.2383863725509046,1.2204159243565882,0.9305912425200294
2.697826307805006,3.869759916773559,1.732912984454262,0.2550962999822143
4.601997065568849,2.304219578976782,3.467169277104929,0.4470849648884792
3.538652107939075,4.190273304890945,1.3065212206370536,0.3661323167013183
4.147028696162895,3.7030350168694897,2.972136339130317,0.2819389480076638
3.120872597343604,2.439743364123574,4.585983306366859,0.2289983014229134
4.887134529677383,1.526162843118251,3.4582194715046426,0.7182770231199702
2.6946816880133504,3.8985608825225047,4.618580821353604,0.1230202252316055
3.645504912428413,1.318071518854485,3.9983145385218086,0.5533439037663546
2.580132256093552,4.257857684189998,3.817577407929042,0.125783051149958
2.3960663803587336,4.111495025734236,2.1557460744298087,0.1846702876712182
4.036367544983099,2.321190006950193,3.0382543665444315,0.4306122118740808
2.7204611230017592,4.033761007817263,4.653915092887244,0.1192842428278719
1.382604302868566,1.2501750487887326,1.8183448747689503,0.3924035624704577
3.986962716357018,4.40939436672177,1.6902631744299477,0.3360999629942098
3.5809877696019607,1.715190314156204,1.9644264274168035,0.7042872819242861
1.2136904637370276,2.213507957397921,4.882963261840887,0.0932031768713408
2.708501934314302,3.313645670461558,1.4191775526408366,0.3378744398863777
2.412031366792541,2.046032300613046,4.35047127100574,0.2203324324760984
2.2425012881389974,1.937887275923027,3.2129483339726583,0.274674319274697
1.1738361107532755,4.171918695479286,1.5464439316410652,0.1104936986488155
2.9406129181055007,2.731473531990601,3.562941400766446,0.2359369564515035
4.026308285842221,2.635339387057053,2.711318527416019,0.4116633863378813
2.448710278036053,1.0650389663095248,4.240311795110839,0.4387476250534762
2.8238531692365183,3.0590685143861203,4.015680689493926,0.1840445776117116
3.017138021646516,2.9449161423445145,4.565119570835261,0.1840974382696194
3.952554418845429,1.4480510808118812,3.342272199701606,0.6286036982294138
2.360456490373529,3.123825002684733,3.4709188372584032,0.1690100448538595
2.3420321908440576,4.934311653956319,1.68950503329269,0.1764793609168565
1.0830682495330517,2.5237850917279663,2.1495766397921474,0.1362546314269432
4.947279529723832,1.0084964090934787,3.060835813966808,1.2080270599056386
3.063361751921636,1.4027960440656368,4.888543824185359,0.3708479149433082
4.5624371911558566,2.5951744046415497,1.818015813889335,0.6238596879043978
1.2270873098827924,2.11053429973045,1.2583795033838063,0.2574459870656565
4.293873544769856,2.9249404275065007,3.313183927831208,0.3403566550205454
1.8670312674047145,1.8643059590759488,3.251259973520142,0.2355682413153216
2.91361280951112,1.9709177846350492,4.3633491341111466,0.2756304921653123
2.973467531419774,4.968130089414895,3.754736951165651,0.1258762354665111
1.324490388766734,4.026784870135254,1.995207259984943,0.1098154645925251
4.894054022659914,1.834084735339518,4.728665266615645,0.4657961729887077
4.11098769727966,3.4880876055210064,3.191778485339686,0.2811644891975778
1.3239326231310216,1.0723580889195614,3.020028704398901,0.3071120787374995
4.907994236568985,2.562005318715017,4.072851621742352,0.3776346683891858
4.318369188903343,4.414844914588043,3.762300805416016,0.2053938770051153
3.6768923366707975,4.040885464748197,2.3409954821624845,0.2723506926688113
3.63158271470276,1.7644974928421426,2.3300644497933387,0.6180480717608825
2.159668459169481,2.6232463293713804,3.565037176645078,0.1803448284978498
2.826650280208882,3.615843976434396,1.7861251629479469,0.280583271636783
1.4966359803142055,1.3891986685639657,1.2448923254331876,0.4799061419415706
2.547837328732658,4.372077434496397,4.478730394087856,0.1063662679507327
1.670565281153177,2.468871945044523,4.589144368412624,0.1210652655835198
2.2313405702000826,3.178052062596378,1.6323212450604263,0.2667263767137457
2.8593056281809464,1.2748619999695094,3.649390144436621,0.4823934610522237
3.1320070904764963,1.2916933953788754,2.290241562100188,0.7369457414541758
3.0292879918722133,4.877101532784053,4.60764262443987,0.1107639508269127
2.253950348868357,3.896076995146117,2.974030000933669,0.1455746225275226
2.499089408042252,2.302171722607296,3.465513088205685,0.2430931448343952
2.5314258715793847,1.4523950205690055,4.6026916330480745,0.3110883468808448
3.4914287031353144,4.258770458000336,4.627769799918395,0.145674192877372
3.621058499803093,3.382691968960509,2.474478296145721,0.3080941737517291
4.652188180000785,2.8413037358864077,4.474868592938833,0.2990652213911094
4.593025179323698,1.997063366876601,3.0163223998830597,0.5726356917097495
1.902713358905233,2.5420218567824446,1.0304865090997524,0.3686328031086993
1.4583151300942876,4.553938215508216,1.5798497408017886,0.1241280222017153
4.056840192232371,4.989048365350026,4.757480075288838,0.1412335067055022
4.0886396636312,2.240515971743306,3.861843666497361,0.375344281219629
1.485323472427257,1.67552500216153,3.717471284457973,0.1879147481239256
2.479446270158629,3.3567460842858576,1.7643815997853474,0.267201084800567
1.9441758274031915,4.3749227958431,1.674312865434564,0.1661701194442177
1.8509524688206052,2.315038886994936,2.757161397234235,0.2128026953739691
4.440429542652275,4.48817985460853,4.534065226883133,0.1787765111580662
3.2909019903450463,1.5106921004450866,2.9530168586171768,0.5510745105273794
4.503461254152194,2.617099180440865,1.218290838404338,0.7757249562869423
4.635903329498964,4.450112329118779,4.525016299114377,0.1885514315861301
1.309436893205989,2.8267832012528697,2.459366698678328,0.1339045920685923
3.48151280679882,4.312071596945099,3.951754347390355,0.163050803134145
4.678887271977268,1.3266342889341178,2.1711181858801587,1.1121898709843947
1.1043737706894603,4.119473096939938,4.302034282598766,0.050562889090822
3.799030087388645,4.326331343563938,1.4916409116376403,0.3524256439204173
4.001784326158807,4.015497440890325,2.9427359884584248,0.252764820002872
2.765987891930678,2.142594801796641,4.931209656059709,0.2176541498857585
2.28723087425779,4.305973901892489,4.244582332732669,0.1012809354277408
2.48628026195944,2.083185756624396,1.2232607342140374,0.5368237072029932
2.707189161756191,2.8193728966930585,1.8345404261644929,0.3387532160042057
2.535108456203361,4.264570658079401,1.5954196839275352,0.2290412131913707
1.2308534507151827,1.3820358115230889,3.8617060181825695,0.1831885633987374
2.969592217656839,2.671338571776634,1.873625694215696,0.3868456192718267
3.424762152407685,4.249709599075594,3.8129146137262255,0.1674414609568355
1.7548166324726613,1.3999255290754444,3.117917867689592,0.3044031402508277
3.779614834054571,1.3243648355680755,4.266479970564333,0.5419003944308621
3.834303446090631,2.5437255575120523,3.031574506200945,0.3738880081982838
3.8903535073849578,1.8836351410576493,2.590426612348528,0.5752362258030179
4.53169547689371,2.8350764287286045,4.966766860073463,0.2678902318287879
2.583632407398178,4.0794118894237,3.651166525164437,0.1361668143954002
2.5426947074489106,1.6070366381707482,3.603937072986354,0.3436679733828338
1.0182374591515535,4.834677148404378,3.768668183773692,0.0441656359009682
1.5020128989397912,4.269740767964239,4.570796630433506,0.0631473092787725
1.681765891444269,3.970853441831392,1.820797616302684,0.1501446126867673
3.8175368493317743,4.525073384915313,2.510527812151714,0.2403173869002648
3.060664227670735,1.1101545781300963,2.072864940876348,0.8971989587774536
4.293154392620151,1.3889096538475472,1.7237997841432118,1.1348209099205149
4.198209056382069,1.7617306981062786,3.2474716393711693,0.5610402913797191
1.2788722419142222,3.944213829764752,1.1142029122032593,0.1533628048674996
2.213025092207729,3.914976744412122,4.091686572837547,0.1110185343271726
2.9076446614614317,1.9591118511566343,3.932808482857335,0.3008762066395554
3.4456546368589844,4.218331067219652,1.7367445251127491,0.2984673474260418
2.30595425740238,4.517496492169382,3.241024985792979,0.1203599595090277
3.102814007492268,1.616405434438582,3.800870094712613,0.399839307673812
4.024046277757629,4.49911468703425,3.958163424351618,0.180391082777142
2.2175497012341547,2.894809793967885,1.9775657514875384,0.2572716717335507
3.3716083463330504,4.802789380087576,4.966076346338831,0.1176670246609958
2.190401569902497,4.659423973377296,1.1120616770772085,0.2225793735483959
2.4097376680521063,2.736191933134551,3.9425362236454977,0.1781859050701713
3.294133093907248,2.6134022461083446,4.318140519177215,0.2370145861212151
1.7452907572422296,1.7588946947883557,3.1691707154407376,0.2380007201581526
3.0438508714393624,3.118574450160313,4.366737776126275,0.1818682462005317
1.4507930005720395,4.938904896367191,4.48199060936302,0.0535841691222641
1.1837393667609546,1.1709980811320957,1.162017724945203,0.4675635607192004
1.8067598124265047,1.5775634728795491,4.18357607561426,0.2209449620410837
2.8119381415289166,2.563295798105601,3.42821646143076,0.2477297674521813
3.321222990285001,2.2048600801549885,3.3071145651050253,0.3497281393718469
3.39510382323648,1.7906974468390175,3.352881214131681,0.4355660579301101
1.009266640391751,4.9084028426934765,3.155211966520371,0.049484881733268
4.218107876900062,1.297463125848283,2.439712159984987,0.9451496042584392
2.949816746407146,2.116485428860514,4.966953815323624,0.2335753872581781
4.5027369460665145,2.140540004800813,4.330454301962016,0.394629005031386
4.370214919645697,1.6752917268853107,3.7986725422933687,0.5436147556279194
1.8204109787894895,3.8327842382780775,4.018278862165709,0.0946455682519116
4.957869730278453,2.976798166313947,1.8912195908316576,0.5760559196371534
2.7680180219024986,1.7529302028418674,3.600593994575291,0.3432340629791278
3.376249152906141,4.746420292429917,2.4104902744836987,0.2085698269177049
4.639295487334943,3.0969517212617204,3.1489317097578,0.361061608811682
1.2783296220529423,1.1846031954901206,4.114024707067934,0.211011988924449
2.9433044536342985,4.477287119541391,4.142888146880458,0.1278242234321581
4.901389068650708,3.765120793933557,4.354998365757897,0.2430977399493257
2.575215887171207,3.206133954877134,3.7276437100175888,0.169897598461689
3.750131097923212,2.1259673957224154,3.55043160843082,0.3876477422729517
1.129128953566954,1.9856940118267417,4.630803560653099,0.1009859234579605
3.804587938667625,3.891585258388668,4.768932202443329,0.1694671953819269
4.852170438118396,3.5123353676219686,2.6130563625474563,0.382353732612168
1.752593836576811,4.707624397749539,4.180249516770948,0.0718668808661202
2.810920520216784,2.840732480384482,2.5268682559314057,0.2805620924310399
2.1530227367134764,1.574661770543163,1.9550538432343736,0.4626962011415392
1.7208544239664811,2.026209524504218,4.418531584948325,0.1567393967404519
3.134162643949508,3.0755455785226355,2.7158831395536414,0.2742441138467991
1.6055115193256784,3.911583406611288,4.793412239849914,0.0708478047913112
2.9781395683459104,1.2213417160562088,1.0865452172800492,1.1686381374425665
2.3649888027175003,1.0441211557749055,4.892423766466232,0.3844007451822666
4.904803645459625,3.655545010103733,3.104011530622265,0.3269346247390326
3.631898459996733,2.1771728135869437,1.730953068405955,0.6108387202838123
2.995957012522445,4.661833746240781,4.656063937187131,0.1136225380448859
1.6890453481887246,4.211103028675084,2.8590638861589306,0.1039353958757298
4.882630513538759,4.274974504859837,4.415564394807275,0.2109000135272778
1.8857957271590375,1.7049852843807671,3.7085249234827,0.2349033112865987
2.20988954227335,1.575865173984103,2.080130772525887,0.4552839632870009
4.368774439150008,3.702987142458056,3.837998943841667,0.2438606063110558
4.1167568497644105,1.2177588136278006,3.51875465380174,0.7481267323141053
1.3354587763757095,3.370498184554529,4.841449925518154,0.0678290494323873
1.6206388140480592,4.770515827443365,4.9371016416546425,0.0572198099371806
1.7541954128918626,2.671273435603445,2.7140946347172674,0.1768099333190243
3.139785344936856,1.6420194920753488,3.3056399602207507,0.4441032370355691
3.977272516697251,3.743652984331999,3.116549990559834,0.2580812004682903
3.989799884710474,4.031310741121232,4.40278560236526,0.1831838168837525
4.460888845895273,2.434048982969732,3.2476642029449,0.4314613635176132
2.499327986361829,1.7465763405755674,2.783367850772791,0.3782309907338452
1.0595434936641976,3.496383504854724,2.656258094483256,0.0828825074599284
2.410760745225418,1.9962768232876664,3.9666513903571614,0.2431474216357885
4.322857983904007,3.009196608992473,1.1716368904741672,0.6615050954674634
2.420972421205311,4.300462996336824,1.2644825334291432,0.2486025916850223
4.793811772604958,3.602908895475687,1.3454710660593443,0.567280189261501
2.658346084508058,3.13938575591739,2.5893464540551703,0.235912773832312
3.87153325269088,4.813438008580333,3.191946946927084,0.1918721019231717
1.9290519355061004,3.304322138340525,1.6915385410040025,0.2169006917826511
1.753928408126033,2.829602150876241,3.184111118984509,0.1481437301585853
4.278213874376566,4.0277022322606655,1.0145390075010612,0.5272656208331101
2.98374217608724,2.465866849850543,1.6942629211462616,0.449108936358933
1.7800678867504989,4.785740957709907,3.5846500880611343,0.0811299452890396
2.155753598514389,1.4398395674335411,3.10225431926588,0.3649744264631768
2.241956940779656,2.168837744476008,2.368701943589637,0.3068581182021738
2.004126601594169,2.4420713659873123,1.7434188941470985,0.2991401285097695
2.41408068746546,3.294432325520196,4.41852377406366,0.1352353433082072
2.325346027566363,1.57935324175768,4.233273820880187,0.2813421830063248
4.082676170263378,2.516085504963858,3.88990192333484,0.3318328595316084
4.933692063914655,2.0292615734543267,1.7065155850557066,0.8983042941413608
2.3614998627824515,2.7269944847724576,3.9866166269037246,0.1736591553323972
4.8936075136234685,1.3967633931630283,2.334539957344837,1.0506797547681122
1.5141296956464445,4.237941450354718,3.110223216384572,0.0869246031640599
3.66528152863849,1.46610374904242,4.234505743881762,0.4776028978682491
1.7067817412492912,1.0283907078203036,2.018272370460616,0.5498717602573585
2.742615465242028,3.956810943283045,3.902373419460424,0.1413882214957455
3.5680081750882584,1.3889082921403948,1.911646788337478,0.8822945171526444
1.3997560471758024,2.2530746274299718,3.1618003070962546,0.1492779071141686
1.8400560946233973,2.784719283611837,4.569998803225163,0.1186300022690275
3.407978236718681,1.2686131938016074,3.385552940106016,0.6125523790510933
2.9834171083694683,2.1079357847620144,1.6089569227813332,0.5424874441023483
2.182858332454677,2.5803784686684805,4.681007410414619,0.1489075731714405
3.5345640424267284,3.8155898725090736,3.301496998638855,0.2153547937002277
4.08078362746543,3.4521349503865157,2.3403259464513675,0.3538889126022324
3.759057641688182,4.275429774631316,4.800437739408844,0.1515787908432281
1.7886968456900876,4.796976158012177,3.808988260731181,0.0775381552508078
3.238377009799602,2.926249769130441,4.250872958842138,0.2107582113839171
3.1369041616444107,3.4016119376645904,2.4619146804222107,0.2663790851325356
1.392740703500149,1.261734094132203,3.2017864992802387,0.2627050663440791
2.990504879217672,3.013679373150834,1.025016196712543,0.490025824995012
2.7622763337463274,2.0119469885178183,3.1758890377753928,0.3287771594380565
2.5692765055887774,1.0939081748822512,2.1740570314166616,0.7399719406208761
4.602679214715503,1.2249508524562072,4.133002794559952,0.7320159476649739
2.827280679113684,4.5102386324155495,2.670227135651664,0.1707955152993048
2.5581899536420343,4.250209555898156,3.689155943004568,0.1283594270089214
1.0132913959035768,1.2786134700078078,3.2139704391667725,0.1880631018303
2.9505580516110013,4.376288340159595,1.6759096047658062,0.2519572135405216
