m_0,v,c,p
4.285493638487283,1.1933722562005409,5.04122797820021,5.263800659573991
1.117282877643048,1.8136058525709904,5.832397311005106,2.132004813933055
3.41014973974103,1.8235673217802275,4.371241351059656,6.842489782198951
4.348084947714375,1.6822800885752596,3.669095997240791,8.230834104115559
3.399291323338013,1.2077781837989614,4.351471922473623,4.273498249791312
4.9972449526887965,1.7936570164747565,9.125500062471708,9.141670732209898
1.766275398415048,1.754181756087234,3.819317579482792,3.4880322733912523
2.243497058817616,1.0481404732983737,9.429928518315672,2.366161766038407
4.322368645324877,1.7999182028488827,3.338557423534465,9.23736009932389
4.106331564113164,1.9786116023728055,7.066568262030577,8.463360068675417
4.850017808804241,1.0581279923281417,4.758097565834804,5.263749139357543
2.508967221198862,1.4741282599426588,3.9735791650784393,3.9827489910055225
2.513109985115645,1.3596084519119618,5.236671362401612,3.538178279136705
2.7503028039736104,1.309849112833886,8.426641087081894,3.6468082379955753
1.0029940296728732,1.2088663074182444,8.776073181475919,1.224154787117424
3.712931003309631,1.0626573621562945,7.6027097608092,3.984689157544309
3.6916858431540094,1.9140319804282655,7.498668563424918,7.308083568448497
2.345027653674523,1.8786447437274811,6.605168545903848,4.595259680688986
3.0497646394380564,1.5940609462167823,6.907506097091428,4.996373894726945
1.588194272783141,1.5424095242888167,5.095791762463467,2.57021127331892
3.281707772749398,1.4478595307306583,7.823486467697673,4.83497049073279
3.591121700381076,1.773101971695434,8.96922041378301,6.495615215209412
2.61251018662074,1.895363888422683,3.1973208786523437,6.14844230316004
1.8151154354726824,1.996894103191441,8.595362120265897,3.726556119180685
1.248436685691796,1.7265919586014729,3.698424697974162,2.4374596892130658
3.384196803294135,1.1857665561776272,7.659099231161253,4.06184098441482
2.9713325241074777,1.3373119474406336,9.50501779340299,4.013521240611829
4.7429245489872285,1.7221012580053638,6.165353270338337,8.506363922198593
4.489909500908322,1.6268496564427015,7.52266904161441,7.481449572983683
2.5714255453900767,1.834478233799906,9.700564953542116,4.803906740779165
2.248484224580463,1.6876265405066722,8.519472412516592,3.871316690978138
2.6898058856542493,1.056323462777002,7.324042187326369,2.8713257772058256
4.472531271165453,1.9001208129801728,6.347217274168488,8.906822384298628
4.02295690568948,1.9871771718303175,9.46289006567674,8.17665058227305
4.368569992963522,1.8276578292507355,7.505087091231892,8.232075822857905
4.158171455526897,1.700648087458938,7.507435066368833,7.260321775728254
1.23440648710561,1.839246865132354,9.294100014138111,2.316184467279616
1.992712381652733,1.9372532499719104,4.350399809642477,4.311456950250303
1.442191904346445,1.6619378217606855,9.281081871398802,2.4362101365841164
3.7371144808857375,1.148389212586019,7.62018389649755,4.341243333338136
2.263863814375381,1.2806249627584196,5.947346787820372,2.968802748123617
4.180349092809927,1.2502304139679876,9.553534794810416,5.271735980565792
4.121258963744234,1.239715755676644,8.032435161753696,5.171150417376859
1.502755988035648,1.2334815074822147,9.444091591834006,1.8696370665878328
3.7305630730502544,1.8963222336340988,6.030287415430339,7.452421206488553
1.2465162842867017,1.7005146233909405,6.146758824422194,2.205811779834589
1.0944336200994358,1.7297237004876962,3.8064667104043255,2.12515841864543
3.3065774422158665,1.6273840617066038,6.461673601693228,5.560303262837986
2.732639327291938,1.844796361988818,9.719802420011098,5.1344916428025
3.636734308320448,1.5506764770390902,3.9886323954539846,6.120911064898196
4.6491818119834925,1.7355727284118243,4.121901008452328,8.896038135351024
3.5532267556357566,1.1279676627179982,9.328716989458682,4.037548170141057
3.9862992062908966,1.2977564853704129,6.650333262111022,5.274650353305323
3.685818368080648,1.372363148168789,5.3845901545226456,5.231032558066711
2.807231042858791,1.4754080983239444,3.213549571890048,4.662239795862663
2.364064088680341,1.2344703009853184,8.086503551374868,2.952978587741698
1.7730677897669609,1.2082660313594036,8.120420214441342,2.1664539307143245
2.0087373998855043,1.8481329639731812,6.4837454677728825,3.8730875234838575
4.122258248093875,1.4862967823705755,4.17894389221967,6.555538484280293
1.895730899126781,1.3919757087674989,7.744680668245905,2.682494697016992
1.5945604427263302,1.1721012602642773,6.903281054546925,1.8965229893542568
2.940130999977686,1.020878491396405,3.6892201264078666,3.123486173571917
3.9960969764022463,1.988677569227068,5.526657011694827,8.517479451808274
3.360811916987531,1.572980944900305,9.201399681218298,5.365474642129727
2.381084048791565,1.781586573567543,9.22256035997022,4.323546014016146
1.801213196092183,1.5401009746269445,3.863631842453268,3.0247458910920333
1.0074660220951897,1.7316801297442848,8.92286261945669,1.778421602040946
4.487613198463636,1.6191620120693315,7.454741629558367,7.443877848486001
4.77993186020314,1.0221672855029509,7.091372470719462,4.9374519880008
1.201043621900156,1.430721828293349,6.427601125209888,1.7625787771726065
4.814748895899449,1.039787321306191,9.311810494194166,5.037820884794546
1.6113392670258349,1.4824383347927532,6.392907284601197,2.455645873499062
3.869453795499732,1.057552193016925,7.511836818872647,4.133316242003457
1.952181215840152,1.1190647013584685,8.332625087441151,2.2045888318871696
4.226056461461575,1.9515598895316943,7.3094934985465505,8.558065475306593
3.754977737435976,1.3490923944712074,9.80479507888685,5.114457809097584
1.901204052832688,1.2809204787610324,3.3040269009726244,2.641909477328847
2.694171814553808,1.7974886918698518,5.763674457933323,5.096946418299408
2.3882091550622704,1.189597231832784,4.822773087169459,2.9315888533471486
4.021031595341972,1.103410357433677,7.791809066579084,4.482016321988234
3.5525868840884613,1.7851066880381508,9.144187773193089,6.466155778835298
4.6037051574519925,1.035681907266706,3.8890242913060553,4.946607367911354
3.680394212417965,1.9696788250719972,6.139640498285488,7.653753385785862
3.075873304446913,1.664049595416575,8.143588615276443,5.2287305493845855
2.218389046352621,1.7297421919444331,8.86607157057897,3.912422269923214
4.938065435144409,1.1370363931692178,9.622630208296243,5.654373279013305
4.309814436909706,1.5464984051629536,8.156178389340155,6.788264642381552
2.2254582852269573,1.2688279624863896,3.6716854109257673,3.0091069249497155
1.3731837422782551,1.7422817645922426,7.188951788621655,2.465990274411858
2.662785754991474,1.8337279852734825,8.503135533670243,5.000486048879775
2.7213376621856824,1.3553230198624897,9.745917070946843,3.724481796055214
3.582911361800376,1.879856826730386,5.690737751827024,7.135948814390656
4.1349394527557255,1.343832523645352,6.961712409748587,5.663176407447384
4.478777678277369,1.613935952666997,4.690744196403246,7.69849454865118
4.181764970433027,1.4334398274480145,3.288212695579802,6.660496590142096
3.447446593790196,1.9595812981334104,7.766406806381291,6.981435230602965
3.753328910107234,1.2071815461143247,6.045575700453451,4.624073006405956
4.163367622552212,1.2617338492843695,3.7911634441563367,5.570619430936504
1.8293890421231211,1.794525957385214,5.890713160388216,3.446712851057483
3.610776010662745,1.8052364366281692,3.034474901942441,8.109431103032941
2.8803927584185107,1.731801492628485,6.641208982414506,5.167037446372653
1.2322728685817297,1.1376541729757843,4.450274438661566,1.4500824377061596
1.2582149916769558,1.5305071370731171,7.8109060436847955,1.963774981707547
3.4941257344950905,1.7455978143322783,8.16087970793046,6.2438461470742
3.599630290774457,1.872722544074576,6.352762347784239,7.054597734211955
2.879327091383069,1.124123297701395,8.172741069051565,3.2677773949971995
2.927836483871981,1.9906122414576,5.456712781025642,6.259560647931715
2.647716329940051,1.823352301424476,9.538456394127095,4.918418856926331
1.581883983343979,1.8363728005533368,6.213224677461254,3.0407767243017854
1.5610911683429634,1.0278050421327012,7.708186158003923,1.6189539341882522
2.7205379372248526,1.243849084223275,4.239280750657748,3.539734454400739
2.605572366599285,1.6448894556018323,3.485259703076818,4.861355746817461
1.157690980572278,1.0994016232738462,3.2702421205142467,1.3514250319265515
4.363531094225977,1.245591050247306,4.1510901529255975,5.697731305507649
1.014108036264386,1.662185886216866,8.991689486190932,1.7151970778755845
1.4783547383332705,1.4078511400561804,9.804549006064237,2.103097749436319
1.1251320225195798,1.2932507773031503,4.085219789480553,1.5339703507566014
1.0735235381083328,1.961205395015786,7.950181695886976,2.172542037385642
2.5225994699866625,1.9626860026871624,7.644841498543935,5.122774459822485
1.0564675985189125,1.532198807715292,7.264202006864252,1.6559739386302543
4.034210598576312,1.4479106919525822,7.293128855254363,5.9598087404128535
3.4732473146403926,1.3839509632118348,3.171208261423093,5.342393267031673
4.190350874916323,1.2466613713404873,9.97121108414456,5.265262681683556
1.9148295999106264,1.9519666550742385,6.353660407471683,3.9276284808368023
1.9756457466322568,1.6368254939354114,4.12568652856192,3.522909080333028
1.5613176496175605,1.877500705119854,8.209599156553244,3.0111773923498952
4.252634093862557,1.1216767881354095,8.579193101908814,4.811380974579216
1.3940991351691356,1.8344596121839445,5.254517450414896,2.72914204530275
4.708339954489677,1.3637452002584292,3.0010449244838933,7.208215581221687
4.831247772406421,1.8860008209463064,6.795492336424976,9.484329747404686
3.342653159846687,1.1527444288682216,9.855760170095529,3.8798543807720063
4.657551466767059,1.986709928666063,6.75920717409837,9.680824819394134
3.506388761805224,1.5842531422977153,4.074224008133929,6.0295184784038725
2.231046035149683,1.181248815523016,8.663131207069789,2.6602667467785963
3.237621239835908,1.828058814866781,4.763101619956746,6.40940759858236
3.468803101365759,1.3710498222890235,4.137550982117995,5.040692036594599
3.5537241735778533,1.1279092633884629,3.3026318251841333,4.264692547563258
3.5352060866240045,1.6769970514814436,7.81107432216309,6.070077174610297
4.355773733071615,1.4422214838684069,9.7034839043857,6.352548267599717
1.1978569895807412,1.126170791211525,5.469662153439626,1.3785274789283282
4.892647530874795,1.0973125517881217,6.512818095258805,5.446627403240858
3.1305813015520467,1.8163055013635303,6.850397928177828,5.897149322455405
3.318375485732315,1.0982465637819674,9.23262162840631,3.6704550531986393
4.441682325920121,1.3542045063385535,5.9121458074142375,6.179229924416121
3.114277571819885,1.451088818156387,8.46777512063717,4.586946055617121
1.030637061587519,1.541859029304474,8.069556164381675,1.6189237910616638
1.2820671016795062,1.921467335072804,9.181231357918548,2.519237800817184
2.5257249190863846,1.1988202300847293,8.648002093049719,3.057409134726849
2.030663445713126,1.4278826531437827,9.805191195789677,2.930791832729965
4.2128544824846506,1.715043684926702,4.874102930853557,7.718854779311608
4.267764065036685,1.8120109423056852,6.497780098002109,8.052685383904583
2.454579490025844,1.7798720437237248,3.272894137425185,5.2059515610321965
1.8967230370869284,1.137014480121329,4.074951451670654,2.245796146045852
2.8858425199802995,1.4229694170674638,7.632420660943401,4.1797499422953335
1.4217163462373446,1.4935271844992932,6.755048394425988,2.1772555766770334
4.641302204157331,1.669459150752418,6.386923305893513,8.027549703540512
1.332598702139561,1.9086940399783576,9.054522573008969,2.601992054956307
2.918873777843096,1.8005615741008911,7.22561634613788,5.426804574694292
4.164820163387096,1.610524575932792,8.732414849185973,6.824617877478383
3.314845476936197,1.513263649293901,4.0472376623132815,5.408521294145028
1.133892097885981,1.450265802538781,3.461367372052267,1.8110776293012565
3.864110902156552,1.8591274381603369,9.28985183042339,7.332201633760923
3.042908131167089,1.3753029331781592,8.33694997796482,4.243052581374647
4.74530994620526,1.3121109514864764,4.312824369801212,6.536208398850484
3.1250066113161865,1.082797033418409,5.529242892194574,3.4505587651276333
4.126387063056935,1.1682974050790451,9.212689137342988,4.8600850890443015
2.0071427213967943,1.7335987332227871,3.023612983496609,4.246973425905678
3.648529436164193,1.6991974229009523,9.060361445371804,6.311560333863505
1.606060470286606,1.2025818416193972,8.443825991858702,1.9513106052044773
1.0048818998848996,1.5348100514727807,4.561362591026954,1.6378024534328106
4.265777351653922,1.1970013341254977,4.220367534351846,5.324802589119058
1.3116042143054432,1.139196878623744,9.33341063898272,1.5054311742362012
1.5169447952032926,1.8548406401066484,5.44481354532968,2.9926964098923303
3.677424275142284,1.0567261189218682,8.86875714419741,3.913912684707481
4.134493184463382,1.6109213332794616,4.165348943526721,7.222332021295911
3.1400757091618337,1.244419553008839,8.796197260748446,3.947272513157804
4.417222164304453,1.8850412926971385,6.887944037931973,8.657150925340654
3.89421692280784,1.9972921343224288,8.491676559133719,8.002391315892279
2.923969506657054,1.0726968871520843,7.138513229405217,3.172556879251559
3.360348418983538,1.9635157500782268,5.626345618741908,7.0407643745784805
4.20726263173645,1.253761850417515,6.475869985618951,5.376633828271857
4.006949811760608,1.4895965786918413,8.716360723194022,6.057856059976371
2.9265095866274264,1.67831183596401,9.545907636546335,4.989312903392869
3.817701120866085,1.4058575649317224,9.13166584190449,5.431903163802224
3.221779211895815,1.5906856959664744,9.647789201400808,5.195947989117949
1.592992885922575,1.1721447205522384,7.3892419495381265,1.8911634834006583
2.236068721704376,1.5781758823537029,8.145591673242476,3.5970679670605783
3.6278782425259584,1.3878492220269822,8.426836933548582,5.104653495544167
2.5128590347816795,1.3634625772644755,9.873005331687658,3.459335631654445
1.5567089746170095,1.541324544195924,5.826200318636576,2.488038023549114
2.9183822772817383,1.918340312198552,8.768819634943235,5.73742914446902
1.4657569264964292,1.931978657035108,9.191429293303166,2.8965199183415424
4.967869286963017,1.482277286480203,8.143590401531757,7.488859243988745
4.442912987253258,1.9040223413708484,6.870541508561055,8.804242344265303
2.708077200205183,1.3068983508313048,7.861264214035302,3.589126380952961
1.4804416338338848,1.9925569419412583,6.976811058907794,3.0780663958083587
4.44705438945514,1.1159841237537989,4.575359616597236,5.117400786705252
1.427952189053045,1.8068404454705316,7.728070730539932,2.653629317472092
3.1327767497601307,1.8406776453077796,7.357790250192969,5.955811110427545
2.5018902762959656,1.2735516741432722,7.775603409405837,3.229904680798415
1.394365214491904,1.0192246078461733,7.79410554781954,1.4334807645058274
3.5361416780685726,1.5474532927953777,4.77523949425578,5.784141965583205
2.5883461539358565,1.243883809846725,4.506560474121674,3.3497288726192305
4.221687845636778,1.3078286408665352,7.427107522840258,5.608886896474578
2.109820899034744,1.7620698908966168,6.350619302022208,3.8695875224808858
2.349456825365085,1.2795867723602157,5.193556418246911,3.1019566964535694
1.7081271814646009,1.3160638398237658,4.586002575959149,2.346710953599085
3.809570635198917,1.3924331823171117,4.388120032539178,5.593658969397429
3.803431155444859,1.9415777161287,9.463261119495396,7.54517055482119
4.781549695216189,1.0971728389012785,8.127525594234474,5.294651996973439
3.865014504245933,1.2591469883761233,9.56646805221575,4.909331935114562
4.485893973451942,1.1964868418548718,6.211594833866441,5.46974432026919
4.544462053081597,1.79548349257506,3.293708329276956,9.732762585397753
3.947055708201298,1.8500800374011004,4.01368586595664,8.228672331670579
1.0774943504099213,1.9967381197158531,5.482513210256522,2.310133366582414
4.323210806431527,1.835180995249417,6.348415981011012,8.287711080499914
4.626907141097947,1.334151193710301,8.622635664847792,6.2482391999681175
2.260882494852841,1.2524304953799503,7.764884739647716,2.869165960822427
1.8342987043707704,1.0244822099590751,3.4552786245895977,1.9676862295320428
2.762247428787071,1.8958717577498183,8.367596666071941,5.376692182989842
4.95299921576369,1.3439419971911255,6.74128995706057,6.792901882938908
1.436347547086609,1.2186086706727814,7.986156932303395,1.7710857687175707
4.7226297833282604,1.6629432685271384,6.988852991473598,8.08569207608828
1.7830092481454138,1.1384948990000214,3.303070859228848,2.1624601441447884
3.774860447775158,1.2773480545322018,5.64287063117455,4.950307953925964
3.4690364277179917,1.700512722691527,6.281527817227763,6.127964027236399
1.4485815172128778,1.424235894117943,9.372975511670408,2.08736026060014
2.460543755508552,1.5437061937022512,7.54259641101154,3.8804988048033247
4.128436804506084,1.6857425924646146,5.904158133221296,7.261764407012223
1.7353596147942365,1.1066246834100568,9.549660596948602,1.9334170246289568
1.7048928613025018,1.0662298711379232,7.678726021084572,1.8355895731826963
4.3298365583027865,1.9763296304335487,3.50210757031378,10.365406942976678
4.962925907540577,1.7156860578134396,6.916711491666149,8.789518191903795
2.366008970038658,1.4218285253865282,3.2787671417256083,3.7333521948543047
3.3214649610508444,1.624065973042431,7.565425015528547,5.52303819413462
2.350756072767266,1.339417485544259,8.74747874313596,3.1862171268729798
4.592766818188194,1.1460730474946788,9.956513737250624,5.298867847368736
2.2737383476036634,1.667057491875609,7.846994374349098,3.878998647647508
2.9479666147996157,1.2019386573564992,4.407930671633555,3.682833023734606
2.725205000944455,1.8733087050262187,6.438574050200834,5.335996138246873
4.932151896838303,1.3168207836405683,9.53488341450346,6.557598247245118
1.3634499276013292,1.7081646774093635,6.955905993621235,2.4025665810056376
1.354642577857887,1.4826961403841767,6.285203803476348,2.066856851251853
3.616600643466726,1.3118774984748414,6.985798932569085,4.830476938811256
3.2428461598961373,1.4568643765999898,4.092116142785315,5.055635620576731
1.987963694387452,1.0370538889520158,8.798238344827396,2.076098043503276
4.487917727723623,1.3644715077699252,6.040115549842366,6.286131516610633
3.77257564812888,1.1402493719784117,8.600733288389897,4.3399866607023165
3.958315207108559,1.7935411840362008,4.712866692702384,7.67706080500221
2.098378499679004,1.99993750844048,5.2000067388558895,4.546319006406873
2.8222848130042077,1.6869497487331993,5.400399363290012,5.011851347913679
2.257441802622586,1.7575319071379123,4.705304775216415,4.277095436216682
3.309210310026447,1.0869341214562829,9.961957267265948,3.6184965782639607
4.25449037470446,1.528569077344533,3.360117280172813,7.302671872153261
4.003295996308301,1.6135280376898835,9.414932808858396,6.556432356803241
1.474294047120754,1.3485839596503957,7.6157887283999,2.020133614228932
1.7769981558377044,1.5903532977472823,4.822850340468313,2.9934898711745146
1.988457189034217,1.892763402373396,6.0285155381676265,3.96413152189656
4.0650432311803,1.4841184948346164,9.299012503317186,6.111342036809269
4.947327183274233,1.1021956191479236,4.704361818129336,5.609043306284142
4.752399368909066,1.7082024604355244,7.28726943843547,8.350727974649352
3.145199367639267,1.798761873891488,4.711399196930616,6.121145248607735
4.568417575780667,1.2093788982665514,6.003706858020445,5.640573229698877
2.1543087949569166,1.5849923615617785,8.259170758275259,3.479231023038268
2.882418750797617,1.04323684233958,6.220597760230827,3.0502463493679315
3.0249568106528537,1.5056694492834404,9.522033124842892,4.612615741999682
2.5071392488631687,1.8918210737245384,8.699872110510992,4.859339987164716
3.746226567884909,1.4482462897323636,6.407826677401921,5.569574262333218
2.31260141889188,1.404022746365246,8.418803988245209,3.29306286793946
2.76098612824632,1.7739342486999097,8.677132217142162,5.003483699919741
4.04917231897537,1.3213313160018627,3.001181616491425,5.9589099637302
3.4569402017317925,1.0645148520844807,6.881491370378933,3.7248008359740736
3.0321805060270246,1.0245776377916918,3.3521516820786283,3.2628491001706417
2.060648214653938,1.8569889837097624,3.956032009596575,4.333725160077055
1.6964252170755918,1.7406661221109685,5.862383734462853,3.0923696549353603
1.4550830520702145,1.3117205893089534,9.882492342027634,1.925701007757796
4.709843027689541,1.4316226327889991,9.880379333309037,6.81463295696902
3.629197290124856,1.4645622240012657,8.669227596891934,5.392696230512301
4.877888207889432,1.279460902094575,8.72276796514154,6.309309330968468
3.156910920574662,1.2773875706897495,7.292956681515607,4.095917058518979
2.856671837211622,1.442467741893036,6.132262921215695,4.239617679359956
3.1954777111968355,1.764189006378604,5.7486810036635925,5.923245013295529
1.9230006036845677,1.4815159377926792,7.183600747982833,2.911547578955948
1.4969170525759927,1.5318447071431307,7.879293838335173,2.3376477770707087
2.886766233571459,1.1931743314802286,3.5162851723007247,3.6616692152073247
4.871351529859783,1.3512381256535286,3.749100332038406,7.056621350472684
3.72465011273833,1.1091355512649377,4.347672791093088,4.272510724804802
4.4200317177043456,1.468477742639919,5.722620834783124,6.71558820958087
4.759904407644001,1.0336296729049903,5.560512201209388,5.007249611290961
4.94620316831786,1.0068440688975842,6.640160393723326,5.038311283747306
3.1505520697616056,1.973143030301581,4.690984143639245,6.852128901383093
3.073569799242745,1.211099275919128,9.696700260473122,3.75177615398284
1.184437132666385,1.403092768759558,7.421025660428152,1.69239993363818
3.930336087751956,1.6434813513534907,8.359835527174555,6.587997027419658
4.407530673235368,1.7705791450755262,5.704350017022507,8.209350208711447
3.4872325148438805,1.2813967160644015,5.510846809746933,4.594457876151584
2.4359964328386554,1.3519908994345695,6.228567990697967,3.3738864787552383
4.960622473152256,1.994451933329823,4.590810326345824,10.984498711890014
4.688284303140023,1.0710603266646403,6.501347925540495,5.0909971674052805
4.836455797098472,1.3356499165734528,5.126998761274907,6.690844397178698
2.7959126446713536,1.0622284043533092,3.918603051673215,3.085419877528216
2.6411817883283875,1.3258797541837866,3.0572368524986064,3.886392693039882
1.5412944286790706,1.0349580023226932,8.046169212908548,1.608537137052005
4.3800148121769045,1.0875778978154789,6.305277551256562,4.836091568581664
3.513134515258028,1.2893951785007314,6.493423172771466,4.621854486830513
4.143486666268762,1.1897272054756691,6.135082755841272,5.025008749674855
2.3149788219158984,1.9185812900695964,3.267359793415479,5.487064694419197
4.386431141336194,1.8186013444344944,3.722756939216594,9.142272747779256
1.781766013137739,1.375446497974442,8.830511713108933,2.481004929015124
3.6720017469845967,1.3050627080713428,5.7339149792132735,4.921359793200086
3.287355360930405,1.3368753355201184,5.887938023567052,4.512643956702376
1.4616683574383913,1.6077069123922076,7.022198951168126,2.414053913640917
4.171738426700834,1.2955679954986754,3.904822768522356,5.729310709871287
2.1657496710417714,1.3367168313697495,8.157317250988582,2.934663629821334
2.606451253743973,1.1402517265179393,9.295451084165292,2.9946265662860263
1.9240754113459784,1.1093974002908351,3.644475443167317,2.2409120621671628
1.7629477271606957,1.2764446701193697,4.678759662087597,2.3390342083948457
1.1495849512510323,1.9221535891712027,7.133755930460801,2.294540517078393
3.482607639919675,1.210166580213382,4.335504622325508,4.388981999210471
1.557155612664236,1.9522532055316415,7.095444204775496,3.1620038121869927
4.306402549332661,1.0889721416002938,3.918343998895077,4.8818725121022455
1.0037579654855056,1.9772988178633293,4.202897202146179,2.2491869527140045
4.260950408708912,1.0162561484070072,9.219421525281398,4.356766690304197
1.41613811867765,1.4389822369961496,8.227509455526501,2.0696991114326435
3.242236890546615,1.8726359636651844,5.428998588994232,6.468517632170248
2.969330487688795,1.410980102394536,8.95775463718877,4.242628641720487
3.3630280368434,1.7880882009735457,9.692435563951424,6.118408761504089
1.5112535253731072,1.687277216611902,6.125511419134708,2.6525157875178738
4.931193999856699,1.356805812783474,5.175602232727448,6.933152768552703
4.950281366984328,1.481766973262808,4.381328791268789,7.7944587043805935
4.827091957278499,1.9914351487416768,8.19630002138117,9.9097933936773
3.106342266398977,1.3976644859095395,6.638013777544255,4.441186364403857
3.8060355718407655,1.9776034197037176,3.6508138254929214,8.954334479504704
4.174753475751902,1.6625245273820617,3.029180984980062,8.30288584531767
1.3925530114259357,1.421472701340199,5.717898793691059,2.043633727095677
1.9474327883560352,1.7013627702232752,7.806235066551545,3.394902722403642
4.178166145847637,1.6477303629500253,7.401455009527033,7.0617066803201824
3.279046700002854,1.6927438962378247,6.16926224621961,5.772118205578872
1.7329320947060092,1.0483716864808814,3.248605211379461,1.919454699574165
1.5007000655452174,1.5946564150665343,8.265238289305058,2.4389247825672205
4.75071258361189,1.38291736567095,7.287818034133842,6.691419264882624
3.2129427644398576,1.827694976876099,9.93001843266558,5.974348305861096
3.3299454234617225,1.3294965606613172,7.934682917972799,4.490636401456488
4.904648669928552,1.774135286493451,9.671854458664765,8.851703744412868
4.398211747062547,1.1643946045378488,8.714668456549152,5.167588904072326
4.132841610370109,1.8685334201646049,7.501007492690068,7.973710689041916
1.0002652993720669,1.6030553838120571,7.137083056228839,1.6455256694678666
3.9541361373639767,1.2827830068769086,7.977620704881928,5.139172710151213
1.4534790435775804,1.8700330256401212,4.498845076199047,2.9884627849869645
1.3464431691518253,1.8713934004364536,5.932455643482319,2.6552986079236733
4.095453398155995,1.1708356970926874,4.628184742563747,4.956324086462042
3.6075553282001063,1.9515339085505403,5.543802383799318,7.521715244953213
4.82882679303515,1.813785845719858,6.041104691959074,9.182087495718708
3.263810735201801,1.4713666966359469,8.954472095729471,4.868435739923468
2.186597639220147,1.9516157695542589,6.0262269554463845,4.510480977123787
2.0611142468326342,1.9050685119256217,5.404410633713373,4.195894751742963
4.055293045117905,1.3051995277809347,4.87427277895937,5.493581285378301
4.27733910892615,1.1438802680851516,3.3889274755527,5.1978068565517
2.8761553120401424,1.161983383981429,3.889067060150709,3.502011751583656
4.32020462975368,1.0468212463224964,7.192010265242544,4.571163039074093
3.4205727947472955,1.1964914944183356,8.471487009267852,4.134127810556575
1.5832280823926217,1.5096111489402468,6.48418958154783,2.457590292276188
1.113874170040214,1.6952673176716937,3.0617227136344685,2.2676515858923225
1.769653466760475,1.6624463148998587,4.494872756415008,3.1664899441165635
1.25480477913748,1.839190431072661,9.362985048800278,2.3536806722873878
1.80504579863218,1.0270440009722877,6.1866976962209,1.8799469777312376
1.8564532614005584,1.0263977109835167,4.533664962537797,1.956252201782502
1.9654899235782304,1.5646865268268926,7.882181802830655,3.137821383420853
2.392885861187388,1.0652029838125006,4.389282784659427,2.6274550349082824
1.752736329583628,1.8769736006535385,7.733097993444199,3.3912500120263287
4.260065622609801,1.8027976390119775,9.405530395376664,7.825124968945991
3.785951252970124,1.972075215722198,8.341502611880443,7.68400983633389
1.9599996500163936,1.2175938214053552,5.447801476559671,2.44841991716399
3.5757912221022643,1.8644729217844265,5.138101177543696,7.154632803875446
2.327388202375672,1.87094885885847,6.8287409735351465,4.527676026260031
2.269393000272258,1.9325722643644263,3.6431035315739706,5.173717384419958
2.904622435959197,1.254851774955987,3.336028324504812,3.933774033393088
2.781521931940675,1.1694682772871254,5.884162219483189,3.3191162695687204
2.2969046758319123,1.957884833624976,7.011044593270615,4.683397562985165
1.9811331436426536,1.876623913175913,3.7987506130182607,4.276056391180242
1.001905731907529,1.129629741449249,6.104304290083167,1.151673953668098
3.3648540844118964,1.2871387531247944,7.29991502642392,4.399970788829129
4.7592013323253095,1.0335028535788366,8.753350707654377,4.953294740747356
4.305635398019676,1.6938564445523787,8.894048961290189,7.4291014156587005
3.3853347903056443,1.8841292178631277,8.98977146738432,6.5232888608211015
1.5798658285087122,1.4943242325571595,6.037720280582808,2.436639593125633
1.74978151485776,1.1045638289870745,5.367209697829285,1.9750219315111417
2.958606858786426,1.0013707477319609,4.85831096585045,3.0276732407404303
2.7531407180651626,1.312266937790869,8.953998568784293,3.65229190292238
4.024642327272604,1.2852039514015097,7.780839224459584,5.2445239960181
3.432482376419725,1.377601168678631,8.898334603952364,4.786298307274231
1.3834179292420936,1.310433223040286,3.390638475246349,1.965614056111991
3.6551858515660727,1.16958585754601,9.697202822979648,4.3064915375002375
4.440960637638454,1.4997884345588963,3.643455808098601,7.308414272068788
2.8902632576994303,1.6555504926588251,8.327797628498715,4.882427759445471
3.672988227198813,1.05624410512346,7.591216868393959,3.917680698237907
1.4846787422275076,1.2911731371727733,8.103290470986622,1.941785819237719
4.942916359852311,1.3686893151692128,4.748333771301966,7.06518943179087
2.669385632648812,1.4292453103035307,6.02639587763711,3.927253074361338
3.0234687852201825,1.876710143445994,9.45713857172407,5.789310751153652
2.51826373542878,1.766776817648296,9.381865771968336,4.530265259096025
1.6507751308805552,1.5376135221242544,5.899251021686244,2.629131230029692
2.158709875308228,1.9229669775742844,5.128914962511159,4.477760394692393
3.281156982714826,1.9117880499551432,8.899263127979932,6.422834065273313
4.358301356871754,1.7033130816926036,6.2334285392861455,7.717257061978026
2.080142331759132,1.4335503462184809,9.21479824434831,3.018742556770727
1.8994307989363304,1.0378233539406931,9.252946762538794,1.983791358923314
1.3679428300314966,1.6370349852548118,7.124555820549485,2.300933819696787
1.941674493263496,1.8409989933306337,3.4271380199749704,4.238014275796658
1.011451054267151,1.311647229643241,4.584423469519153,1.3845452273115335
1.876482755616482,1.4768915804423104,3.6061169040377328,3.037818099746897
2.3684812614253423,1.3727995842123817,3.271261257870301,3.5821391721508555
3.237890912674604,1.662365260763503,7.627968701344539,5.515116828825834
2.122337756786094,1.0171475735771085,9.555598087086896,2.171065455805344
1.023482293099184,1.2824806117913163,8.189749528004597,1.328992281338146
1.4392936257762297,1.2006923134243366,8.634773321831018,1.745102602464117
4.069336830762481,1.6966393274134153,4.1349569377561775,7.570861434087496
1.409262833803476,1.008741906918746,5.296144858477149,1.4480918869009254
