m_0,v,c,m
4.4174502738210695,1.4663456861848905,4.082997816336192,4.733223567438436
4.575461556364,1.856969486835112,3.550435488486201,5.368263778047113
4.881139771398454,1.773608316872353,9.076122150459618,4.977094733523129
4.794624512301526,1.9206280607033184,4.276051007070266,5.36640598819053
1.261539271532596,1.6657661781371538,8.496705286790814,1.2865049239199176
4.590281442209692,1.9989917749691464,5.058447438924993,4.997017848542067
2.208330087565202,1.5324128588172896,5.2526165547625006,2.30876888255295
2.861436481100635,1.620678807454834,5.283355749014964,3.006375190039924
1.4570416763799865,1.378607308667406,5.440592436098677,1.5061988001106106
4.922642697686094,1.085927960956897,3.851049528925144,5.130854865677433
3.7023706142567,1.579242081387171,8.843715759935584,3.762851663575324
4.933269732946085,1.7956329107800124,7.602988973039969,5.076891782344116
1.1287500025530544,1.4931533201464706,7.392713236868727,1.1525026242622256
1.2629390158975735,1.5194391683655502,6.675008413505297,1.2969882589728732
1.499219501582484,1.063507314054834,6.702744680023941,1.5184551635942145
1.243251855102789,1.9032352063108704,5.207127531755867,1.3356679632819657
1.056849143235219,1.4105337570896292,7.844693995008856,1.0743592209267407
2.5411720061697336,1.6199813590011485,8.011335851294664,2.594774998288146
2.6700460424568107,1.139301233820289,8.537387897754133,2.6941431185002176
2.21601824945116,1.895924674889203,5.259722949290131,2.375728221139376
1.8066321963586176,1.0389408723090416,9.160598538060391,1.8183646347867763
2.5349846015943265,1.2256613224810913,8.387805195630012,2.562489719354723
1.0908290886459495,1.9168704496925983,4.848833618439854,1.1875673215520512
4.570840000390573,1.630698432883143,8.907568779809424,4.6494146740135935
4.732397609515029,1.0337257792922945,7.1419184147689,4.782761859122944
2.3145172818391773,1.3930916220524607,8.030868342790184,2.3501462969292244
2.2251930514692697,1.606490019329664,6.508231780734482,2.2962473860566845
3.395860074984807,1.197898445286898,9.89015988738515,3.421046351178985
1.6097437972584945,1.2953775657992426,8.750194366132463,1.6276785445165798
4.467690461235083,1.7473792107010475,9.333578496757916,4.548105056957381
2.567145899358964,1.802522834003508,5.999803559046136,2.691482234400135
2.9385846306567105,1.2829965174065396,4.0622904104136,3.097108517660033
4.583984979700361,1.696575195229193,9.434474601696646,4.6599504948918025
4.676273896200209,1.5620465877469942,4.846748373023825,4.9398555752425
3.178000157615411,1.9080663850806048,3.2723613079146503,3.911814244084635
4.471127822983501,1.0276699773737268,5.8691480609976745,4.541285254776074
3.693898417826581,1.4395217482412672,9.165669242367,3.740316772291471
4.512944002774773,1.4527427293343105,5.856267416777307,4.658556257826498
1.4394375151758534,1.1453892649343018,9.984285618322447,1.4490038982755868
4.872306318317178,1.0433830619918836,8.181824634928319,4.912414109915088
3.3754895129109825,1.945445784223084,4.0964863446401925,3.8356242310288473
2.0672630681768025,1.4362052459989518,5.341396365951253,2.1463047532450377
1.194651123868841,1.2351916922218455,9.644989882497873,1.204569919377393
3.679267120732255,1.604393498244603,3.77873106655572,4.063746458623303
1.643106892263416,1.573062684627309,8.361910142926927,1.672976908709069
2.6545841021111336,1.837034926207468,5.853664300540524,2.795828375163268
4.51828913716866,1.997868602215572,5.930350951983247,4.798805954704969
4.976491165797309,1.1577916919415134,5.3162971693751535,5.098876811084317
2.8350430283999866,1.3511159028515585,4.164405793148883,2.997175371600762
3.196922565041119,1.1511742545430723,9.089617677030986,3.222873692398581
2.663245299835232,1.6856730231600403,7.351099908695806,2.736153702038311
2.23745061197,1.3524864060227575,5.418784127605162,2.310578023926469
2.9931775370503,1.1947745726734622,8.652132318440131,3.022130579726951
3.314817701181052,1.0888343364535351,3.5344046712866,3.484276967892038
3.465526534249315,1.1897624519936634,7.442698097016964,3.510672768820489
3.206274136386265,1.998580636431488,6.344332474472962,3.378277061378528
3.8625495929474174,1.0470943517872988,9.282841815179424,3.887359350037799
3.1095816686407414,1.780581954425572,6.549823617753747,3.23127436176704
1.927539971152806,1.570177204413375,7.777193073879976,1.968068100822564
3.122640006966776,1.5965618209559602,6.327342703190544,3.2270615101021662
3.669308852035102,1.1401033339676885,3.441653633682896,3.888885619271572
2.5099121794909856,1.9699637184078689,5.96944103008181,2.658866928667158
1.4941497488329802,1.1031115620344751,9.704257697376228,1.5038976767702734
3.793336562582891,1.6007882355951175,4.7737533551539135,4.026467752195576
1.875945301611736,1.82575602034198,6.084414397898007,1.966571019743541
2.484763593744599,1.4215410952882306,4.424450565435641,2.6238814352738444
2.804466852529169,1.06152930661576,5.093119517999221,2.867440064463148
2.4711533405078066,1.6087688773759865,3.25676763160095,2.842121636448216
2.57119066170799,1.2018086752795492,7.259234881012454,2.607168494752891
4.592138182194386,1.460684776697882,9.77466998197506,4.644286818570901
3.289770461463106,1.856005106185797,7.799722198788415,3.3870621888110364
2.722395125836788,1.3961990222057228,9.65006429958494,2.7513445592732304
1.6385652925020169,1.5273512580923794,9.503433910975652,1.660145965401512
2.8394708441550103,1.699670020299619,3.783206006254807,3.178283901977289
1.9639676135782984,1.7184266406979325,5.258273269369397,2.078070273562475
3.46564979450653,1.4643080169398424,6.883302235679963,3.5468358411516685
2.6431372993413382,1.197063620958056,7.944315274531868,2.673664349133245
3.7735641697095623,1.37888397052342,3.071940304170589,4.222878470950261
2.550194189609736,1.51842927314022,9.06299831940876,2.586757997118556
3.2396636956300195,1.4630056958749806,4.96420733434578,3.3902360065636787
1.0044262890206492,1.6961956171476449,6.900656251836329,1.0362173970021735
2.846768727360914,1.2292868469579743,8.760358814031179,2.875217084022973
4.7278899648958,1.4671967084508348,5.227734479537819,4.925868857796613
4.588884120320019,1.912103210781418,3.773206850002297,5.322986301205872
4.737932836744781,1.8210548074607875,8.986483447769237,4.838315674558805
1.629946372312307,1.9872766606574048,9.203629251343074,1.669325151471548
3.227028025051091,1.6010891430908292,6.336702759647537,3.3352476583771224
4.653212133900556,1.7039859108128872,3.9730576850782464,5.151011163887781
4.034080844575183,1.577294301821303,9.12179362991498,4.095776496494997
3.5728629738445297,1.6188782542254887,5.9731038511378935,3.7117898086417815
2.161558109388286,1.6499480207847477,4.103300016553836,2.3608245165519293
1.7934912791531756,1.601441060194762,7.573554377470083,1.8349831005573076
4.837701090281311,1.546723619815784,9.242596829213308,4.906898130531346
4.703738393441718,1.0610681335319452,9.526183406634988,4.733191156402154
1.1047964998475477,1.177614645052217,9.38360581054889,1.1136006314784013
1.0490603194686337,1.8236720717126795,8.93616747448359,1.071612726679858
4.642422159766799,1.7480000576523866,6.807591510159114,4.8034731955967525
2.8823547106619776,1.122247596905809,9.658876677440912,2.902009397670936
1.55035378934415,1.3136864441849916,3.5984735514191186,1.6652905148688293
2.0939162750515288,1.0307012857362912,3.232577575849616,2.209224956145457
2.543375897668964,1.9764057433000377,9.156576615578675,2.6047769178329605
3.705969814955597,1.503373253341062,9.608263850559286,3.75218458727836
3.866336983349414,1.5367668654833524,9.745373100639991,3.9153241321943977
4.613883844655497,1.7316267991728074,4.144871619723336,5.078292797700962
2.648634584170286,1.8096589598591688,9.01479261453206,2.703670821656344
3.717842552808406,1.5452565356666037,3.3264873292211687,4.198310418309967
4.915236010071803,1.1724032658850874,6.657739037805004,4.993266065243742
1.9735603374888344,1.5027533799238115,6.762269349729044,2.024174543008116
3.1591772937507145,1.174884354012551,6.538671241913203,3.211444619463834
2.484811069241996,1.548526647676009,7.160566985122389,2.545035901196131
1.6926738854955443,1.1363262990968417,4.302596538934343,1.7549852844945806
2.410807888542072,1.1579503327641276,4.524450115321205,2.4938664619416877
2.4548162522212222,1.2893361646695287,8.781603788480801,2.4817108771460443
1.2887819845062127,1.214295854617978,8.995377481669728,1.300687421352736
3.831124789607248,1.3388967029771048,9.605818823484178,3.868891293582968
1.2304888128373763,1.2890299304378794,9.139269779335295,1.2429136334148292
2.4356170946899622,1.7543576396647016,4.682139524704355,2.62699480517987
1.9804586495237548,1.8319888275206404,3.338256298138029,2.3690751681554523
1.8259891689427592,1.4065781659732868,3.5923707042563384,1.984428822703228
3.182363579928035,1.4325799361945717,7.654170263890165,3.239611368235753
1.108458830650052,1.825658876870623,3.918147107805637,1.2527629832686813
3.769870092239885,1.93394924234668,5.560931109768054,4.02085910800348
2.2917011335401383,1.1644490345949094,3.8043346422524,2.407238344676185
2.164874876289397,1.3754228118995029,5.15561692540244,2.2462869153171066
4.367936659286154,1.1634408008726744,4.5391688049792425,4.51889366328764
3.6133111686604953,1.425710856691632,6.151147237793852,3.714462250986792
2.253064182896165,1.476348617361762,9.21600762517972,2.282541936946126
2.184870917757358,1.6894222928351057,4.171175959191746,2.3896482740111424
2.174595676297755,1.0484027645144105,7.386655112511985,2.196835539588987
3.797931822101992,1.9543665713732552,8.71587795933923,3.897168888105116
4.671885444874373,1.841052811838084,4.64024580749079,5.089624415598871
3.185937257115317,1.4544724932571396,4.532664321210051,3.3638246162998238
4.400295302462902,1.8362724939834,8.139425132386737,4.5167390999322725
1.1549417717394492,1.1719901498804228,6.970726707473215,1.1716200338588367
1.0174554269903706,1.378140532050277,5.564793617533258,1.05016960358137
4.449556933618176,1.3549820362821663,7.745832054951668,4.519240047514924
4.056484011331216,1.0766819398089924,3.013822045448869,4.343086183154661
2.531868264707642,1.447891098240211,8.462660521808795,2.5697590883535244
3.7599219397303703,1.973402281140367,9.346958168564496,3.846630862915553
2.151567470068036,1.0413188522143493,8.882577961263133,2.16650639307825
2.0711265560303302,1.9929396706938824,6.323123424719051,2.1823592582884146
2.432444793465804,1.0332207609652286,7.471563769972898,2.4560419874121897
2.602697589559185,1.3324852796544182,5.074628537518804,2.697345281723926
4.306051495209976,1.3360141175270013,7.889847790589309,4.369147047291561
2.595119145734003,1.6810824598041323,6.139585807607524,2.698235763995702
3.717675389842536,1.822700173570756,4.814505934006949,4.016648646023809
4.012014663267371,1.0965205633212114,9.2032636393396,4.040797690598074
2.863592268588265,1.5520480735194506,8.268814915604601,2.9154089965958008
4.633071413731791,1.2498882338521635,4.54845470219975,4.8185714118155465
2.904288414768102,1.924666116823638,3.279333384686005,3.5870742878741804
3.92594481057104,1.6366657418792887,8.381025706111473,4.003014530514354
3.6139910036711895,1.5243897189371427,9.799656431756638,3.658525628959456
4.54391004581725,1.66930220369438,8.457576848604472,4.6350899197669975
2.529865405344444,1.2830270422088632,6.744842231191977,2.57691780081648
3.456769118489954,1.2814794884598557,3.913494602840444,3.658467743884587
2.1213614136230263,1.606654661941716,6.50103745355828,2.189272100790409
4.855992313468855,1.8722266536128092,6.011865982999099,5.110109070797868
1.0473382744414117,1.0085373336429413,8.305345166371499,1.0551466618420495
1.6619515601639243,1.903370436863351,5.330140443596836,1.779262255318229
1.4694364318015345,1.3021720024082026,8.743144875094389,1.486010221593195
4.882343161210496,1.1014746385441598,9.733408596504134,4.913908708168851
4.325504999606309,1.1837668783626976,4.261053978711958,4.5027522128188044
2.838499141488682,1.313812226508139,5.91203863386802,2.9112959632901405
1.7169126562952566,1.5109179129636507,8.776295598120527,1.7429361186645949
4.472954508264751,1.6216865161340106,9.000192415978045,4.54738146889733
2.433339965881105,1.6020587272370073,9.198225811573836,2.4711095728764376
2.7453232798881,1.77404055615034,5.503715356322196,2.900115080327125
1.758505929263548,1.9357503661012705,4.803230588433189,1.9214537849226
4.59781455348433,1.3952877123615517,3.819874474699309,4.939099416624711
1.6702177945701604,1.495162126783069,6.29842397046065,1.7193654588298073
3.200559350810685,1.4794167134647442,3.459935578990457,3.5405391792566725
1.50211871897706,1.241592421482105,4.87961669590312,1.5532399859794956
4.89830141251718,1.4527909523406524,4.814326037432769,5.137812828075093
3.6656389355666583,1.0923122566775372,7.155792741605158,3.709106945571015
2.639043517916089,1.5088560922219196,5.28773628145093,2.7535258991583373
1.165720468187108,1.961228197414878,7.077852766278948,1.2132269029305525
3.438303725505381,1.9192292876671613,5.765084092572872,3.646287498196127
2.7462682078051963,1.9838837457160805,8.068559935920849,2.833246877500627
4.623623962367061,1.79678135996866,5.769341766692298,4.8656046218692754
2.233422383086903,1.2688485177155822,9.234482343968216,2.2548088318391097
3.774892874583746,1.6664009029696027,9.8796246139199,3.8297638233075504
3.9018251176897287,1.3273190335049023,5.15167655403497,4.038157962735823
2.28605206541967,1.2929314433447836,4.050189287125788,2.412266323029677
2.12222539147116,1.0703942868661385,8.979360360375118,2.137466523186641
3.938718807350142,1.3404482459134754,5.373444475616903,4.067304017094533
2.03981213695002,1.389797392648928,8.084606981964086,2.0706371935606764
1.0267294390023722,1.6300511454624609,9.66060186674432,1.041664836115905
4.05168855011889,1.7209253420630446,9.292215509124135,4.123013772905311
3.2179593987259247,1.0019002374508723,8.271221026141994,3.2418304703145133
2.321700999274056,1.5484095470796313,7.450734883256854,2.373521748842629
3.5203501849516385,1.4845068764043714,6.965815560393084,3.6031228305721927
3.3715650854661883,1.4847473609747386,7.505550694439726,3.439535883622489
1.2280261593794854,1.675785728731486,8.895720240773866,1.2504135631906983
3.769788792570044,1.0776583106183255,5.837910942390657,3.8357078046281257
4.957615407787898,1.5727992601126757,8.59195114480611,5.042825639262885
2.301759733809218,1.0483993868539694,5.720021521952431,2.341424283810784
1.3391764813749614,1.1720654566555766,7.271933555306705,1.3569173848928673
3.0832743336959503,1.7828688887969282,5.83892142144657,3.2379080731166154
4.356019194496479,1.6811434923112183,9.37758026355682,4.427751277591921
3.510754203774105,1.8388992759763312,9.727319319468702,3.575220940088184
4.0883571407213495,1.1425603743513433,7.003159680922895,4.143879335131314
3.0841959403982284,1.235316818738187,5.941713363394458,3.153094693283468
3.7814656015305776,1.7010160900834848,5.424517360403018,3.982326032815488
2.408961015127035,1.6647014140533194,6.221937732794817,2.5001074386903857
4.613537257114842,1.7466536395079393,5.316420538873168,4.884684820104523
2.846533675194036,1.2974733496347328,4.818940621468631,2.9556815247645774
3.999159937439223,1.2121966377919808,3.4842400877540376,4.265640904456055
4.977584201381035,1.8361850622035107,6.221562284409574,5.209640647275497
4.337758936699271,1.6780319980727862,5.017247437853017,4.602823898785908
4.069620459838841,1.0097091115183208,8.352900102563748,4.099683547827418
3.162149462378029,1.0245953586505565,4.0635515814972605,3.2677297048547294
4.699394979695313,1.0066085952965331,6.039549027489139,4.7660587061631965
2.7376783766262376,1.583273679125602,7.329334801284883,2.803880182767513
3.4472049312620268,1.5227276078311132,9.556047389105434,3.491821208215692
1.8408048845948808,1.7431800611658286,3.4517289832922677,2.1327589045029534
1.7463843724380212,1.7513454878909482,9.944970664647824,1.774110829611815
4.452847983386031,1.714359154692032,4.9296266880956345,4.749293336852537
3.802935361161415,1.820033311574528,9.627859139721878,3.872762306427574
3.507951904241327,1.1420561155376865,5.794242546692002,3.578144322928346
3.8736199325325726,1.6907775740561126,7.772152042904539,3.968666603193272
2.3125968669375814,1.3425787181284647,6.792710992590967,2.359136321132726
3.68857847757248,1.7730410173208124,5.860568746675363,3.8699331172392784
2.316407936171668,1.35215026453793,4.98236189687489,2.4067321230631835
3.9225970460140536,1.530823906556155,3.71436465598926,4.305236679955428
3.605792277085403,1.180372419566026,8.73689981429341,3.639157164195735
3.400792461393298,1.6000671166396905,7.218176346590275,3.4875583734644864
1.853914650795479,1.5633823725363702,8.989642771034077,1.88260235440906
1.7977211617531932,1.4096724510950276,3.5958132329129366,1.9541472340237704
2.5435526179397723,1.229464934768567,7.1943506358002125,2.5815279927904204
4.8722685579487575,1.244181782905849,6.919204961941679,4.953000914817983
2.6126214646135906,1.6887867146128823,9.022871419578829,2.659622182507695
4.250021129406264,1.1048148561511688,6.990689497703,4.304112778987261
4.644216076468734,1.4457007800641697,3.842688988140794,5.012483735151077
2.6399718208853447,1.5805323896833183,3.978061477435532,2.876778122338015
1.8935643938576885,1.143166704482455,3.393057330709325,2.011144731213275
4.998298125904428,1.340118323834269,9.343266591660027,5.050519213517416
2.0550920715325587,1.0756109449024835,5.042814572967165,2.103498457889612
3.2955451554519115,1.2470756571296624,9.833152023553335,3.3223723560193346
2.77026125978119,1.5436933157439974,5.062371103070489,2.9087979489616798
1.5984674145266196,1.6221905578778582,9.711539916350995,1.621245003836587
1.0824600917269596,1.8647884372055292,8.476510505525383,1.1096452471899747
1.4688401021728934,1.853578227016276,6.609121295526363,1.5302547047611572
1.9395745672499396,1.7614920265143184,9.609802092531858,1.9730037100350335
3.950638407670828,1.4532902160965784,3.523072215252692,4.336811269060087
1.5080347168047372,1.1305832470413648,7.889096835070028,1.523763140654453
3.5527443150452207,1.3422068439022676,4.230481498292589,3.746296365064476
2.4743770680080663,1.3336202803174526,6.89808528997454,2.5219578265930145
1.7285166041150912,1.365054110573209,7.456102163256293,1.7582338418649153
1.0602191321803214,1.9928954327909187,3.520352741779139,1.2861555840638532
4.239163993341132,1.9341105303143544,7.955472722655318,4.370285785104922
2.83786947420247,1.211416428873434,8.2174521546198,2.869218586474977
1.5836363281371213,1.180999655859066,6.695340583700098,1.6088630921800366
1.779228555875807,1.095583432724628,8.779365569387938,1.7932462093342845
4.4488421376037,1.4467422134725467,8.441633580626538,4.515652610265212
3.0643395837186533,1.7427957787150636,9.352174470889173,3.1189744815479976
2.6682166313612923,1.84019048491936,6.530747655092851,2.780895740564383
3.534489060987838,1.2327415742879515,9.742610910474696,3.5631271141408503
3.134894134364536,1.7742788830583398,5.065260488637979,3.34694448888645
1.6756406081059176,1.6948055264625417,3.028061719806403,2.0220222287118466
3.3940048908223424,1.483408946971724,9.181724285643568,3.4391864435942074
2.266676919617688,1.0013454491724278,7.807983293478411,2.2855502141524093
1.870466548344199,1.440873046246128,3.776948779695783,2.0234988379127343
4.098454871352009,1.2289773217487328,4.281252104830596,4.278527271228972
3.2572712137031155,1.3840420682383927,4.179010665631351,3.4520918776855822
2.1433142668483978,1.9046962088752493,4.183032652170852,2.407357173888345
4.752767573133525,1.566177621826455,5.013335332148493,5.003177159211256
2.2130356593364646,1.2949931055057775,3.8954533544829992,2.3464913235346736
2.5800182872552933,1.7779400028795924,7.7673648303278,2.650385385540223
3.780365712086871,1.151390446171439,9.985802933678304,3.805748543247073
2.87830300197388,1.7929731926650856,9.908700860372171,2.926614345062996
3.766985505206353,1.7487019853263828,3.2989911071557074,4.4424471869765485
2.705146641046991,1.6249793693064922,5.655813934890739,2.824223666057555
4.462188756660024,1.983871688590483,9.88169523464973,4.554927127862578
4.384625469187658,1.793590334811928,9.608981002783652,4.463063767672256
2.219763009919945,1.828154468288884,9.885111641643832,2.2587265461742705
3.3603416845584886,1.8445479088050496,5.740591333535535,3.548512971563282
1.4013237499163045,1.0776829589248385,8.019549683167707,1.4141506537984676
3.651261220205836,1.518532417721413,4.704149570340798,3.857788662784548
3.3070259691628383,1.6661532740398952,6.353129486163718,3.4269768773215863
2.335356435856849,1.3157221264454704,9.699165138256486,2.357144960398946
2.1513172663631583,1.300406462478159,8.45145636484374,2.177245091738173
3.709131041808015,1.9885321870194976,3.826254555301035,4.3414938497893365
2.4946206585801267,1.6237233494590335,7.9595617345204595,2.5482053358852874
4.364956798401487,1.1126690572793545,8.43665029927783,4.403420674077445
3.137002969894746,1.2636868888284791,5.077743662003347,3.2389072053276164
4.78073016072246,1.3950279570257922,3.271734188043865,5.285258854646752
3.027671289898578,1.3685131809584128,4.031999425489751,3.218744193833398
2.080078200628993,1.4110813041733294,8.746875879274135,2.1076857380059133
1.6592599095475844,1.261350236591538,3.580859689082248,1.7728902189861035
2.6375595260345737,1.6769755822913577,9.534846748805768,2.679325216046527
2.078647155903399,1.006032998237678,3.515950771697457,2.169348443296424
3.414696011635588,1.9257961477743923,3.272156314381963,4.223663501757065
4.299552608567023,1.7620987821819265,5.196612874616998,4.570319485255449
4.954980793723697,1.824467680749112,4.436494678298441,5.435913824096331
4.906352752415785,1.2130501382197134,4.925515884723227,5.062275774319512
2.7659360057857323,1.0847018263304309,3.923688088989743,2.878100084317319
3.625195997727153,1.025449010347323,8.081275303511411,3.654738927169228
4.758726580578207,1.72010812505251,3.1266360172086776,5.698608971216324
3.4749884051115054,1.9358645933165404,5.732871378907856,3.691840914664117
2.9603286829207742,1.0582339066783395,6.410691838839535,3.001505419116147
1.7054413591928252,1.829253427563966,4.375683746450296,1.8773624373536688
3.7189367040218313,1.3656263408352989,8.955453500540685,3.76294489220017
3.7285047802709066,1.7486287745582094,4.126409656082357,4.1163829813044375
3.313597396712069,1.753911298998061,6.854770763185268,3.4276988802123416
3.0759853982904666,1.6562381048517367,7.944894660401905,3.14508390968198
4.298233287808392,1.31781842699422,4.490554281465368,4.496201202125241
2.570446492946842,1.2526166042088065,7.037373277926983,2.612158992752396
4.3952195099582445,1.9778448492379683,7.71067334407822,4.547364013462159
3.4701721126417224,1.1222931043162645,3.883118165893831,3.624868815998157
3.573518380896153,1.3532104324575474,3.1924330114217323,3.945508513551267
4.248954249057817,1.6425642628123,9.59041880886698,4.312678864127884
4.16651607890727,1.2322114603519254,6.001789827408595,4.257204964359504
4.3409681373762,1.8213322891458068,6.034430180686976,4.553317329178697
2.381602758793964,1.7357190139904413,4.068711125889313,2.6332358052522973
4.196744126779748,1.222904174819852,4.253999699306801,4.3816993505770725
3.764773306843071,1.0095659772392125,7.887201692432669,3.795998814398741
3.737584213005366,1.519356812210465,4.632840788218148,3.9563973909818544
2.6383391699747163,1.013910327656209,4.424882877638908,2.7104538663766253
3.649053517644588,1.7699730128511313,9.861170308553849,3.7092925995954498
2.7266840656368783,1.5898554658062891,3.0489525542029416,3.195510076196906
2.6227745850240374,1.2747488634906787,6.584941897204635,2.673345130595304
3.329816640010036,1.7574935312986266,7.301092405266958,3.4306946164905323
4.678118626422167,1.0715275221733709,5.483936528199607,4.770062271900002
3.14556926995209,1.357246436889455,4.397967628972024,3.306985117419754
2.0044359908220586,1.178506418069586,8.206266979708818,2.0254310365569586
1.158699962764381,1.6944555845380966,6.608664823982947,1.1987737625304045
3.353265532787418,1.090571130867183,7.337846330087837,3.390925276430757
3.498378415336485,1.7896201815551178,9.68220253931575,3.559714547114283
2.420054900839272,1.5962053843204955,3.022196086643883,2.8499921838612066
1.918785894298176,1.8827889947180176,9.467414604968544,1.9578932702380945
4.916410393617725,1.320315713891166,5.4272668132746205,5.068686519533456
2.989009589843932,1.1312958062219978,8.621355519264345,3.0150802370300283
1.3820866101717972,1.961693851086432,7.598596608451768,1.430582255706007
1.489780008199583,1.89090147218381,9.42770554121152,1.5206807501276076
1.5343593972325071,1.8482914693684709,3.1407954861424394,1.897755541310794
4.057137064243871,1.0280030649494667,3.871327834699574,4.208215867194759
3.894534880032416,1.4513551653735643,9.27163458498701,3.943145692538275
1.7749724086897758,1.8431730787867504,8.798941426048547,1.815246108633897
2.6492971357294115,1.220012541847619,6.862728727886955,2.6921797930420626
1.513340282041287,1.0321350445124238,6.13286925225135,1.5352380437891129
3.009058001856742,1.4044481416158656,4.272156692301492,3.1861476331097323
3.7351728430819424,1.0211870741805655,9.971455466575325,3.754915559920946
4.683160699779711,1.4233546346646555,4.426250380977125,4.9458579554618805
1.9120551797657088,1.8147714767665295,6.106383977100969,2.0025345240713683
2.8762269741118827,1.54518498658021,4.352637727792305,3.076618116050959
3.230202440180746,1.0401740302496656,3.369933941897063,3.3960254287088985
2.0391691368154823,1.1403276811779048,8.462070254560565,2.057940425966664
1.5921536666871234,1.1868416855771249,5.126562286090529,1.6366157201664209
1.2799657499557826,1.674438022568229,5.998688850033968,1.3329475364656596
2.4561883412819987,1.1330004207814302,7.826894116225588,2.4823343086371823
1.773574839928933,1.866465533030809,6.667879392564068,1.8474282842950045
2.5009911089667964,1.899798794588765,8.095441150092038,2.5728406314199
4.706564096294914,1.628940068648057,5.529802565962081,4.925098351516307
1.3026520554156829,1.45091822626638,7.710710294477728,1.3263450544245996
1.100534853014708,1.7522432261270997,6.664963034840214,1.1406609225206925
2.8234801370264884,1.708086187699838,4.380562617470584,3.066177027404581
2.043860479286406,1.9416751674006816,4.936132901887058,2.223074260998554
4.154634645400332,1.197740096881838,3.2649994987965014,4.465989486270816
4.873980271779085,1.6074231529725749,5.418930446237889,5.103686215554362
4.291301300997283,1.1447785216322524,8.21011089826387,4.333635736466015
1.8002368573966336,1.1527133289341251,3.3797834625392413,1.9150619439505336
1.748325260348082,1.9144221414488527,4.6458521521823135,1.9188082621920155
2.14398174282901,1.0059547020911477,9.418901186373043,2.1563151307270685
3.685010933714573,1.1976999606207523,7.011712381137008,3.7399763966452
4.692209610715415,1.771502228208602,5.268474610217276,4.982308094415153
2.3420551547392483,1.92071363953059,5.303851371377316,2.5125966283292485
1.518158726247293,1.0636781296122697,8.040373444347782,1.5316204896482135
2.5961459621064216,1.3320382675131763,5.1793708246857015,2.68651183077796
3.143123024142621,1.6847253656661874,4.517446606834582,3.3875100047747115
2.4488526170497837,1.7935948263295858,9.323080361851176,2.4954677745855927
4.98521736395298,1.0172552633335623,8.435504261434277,5.021866230302921
3.8570633730023367,1.0888847781851585,8.419377878774277,3.8897312566574014
3.0632597506812558,1.292973672255813,8.731507961102864,3.097408116342196
3.6793207004491175,1.7325139386867825,9.16072018271479,3.746941097411196
3.506357977390164,1.0775707185281085,6.179573924323492,3.5609143810305373
1.4241309107287567,1.6613286138079928,6.822308169808325,1.468331593019374
3.979709805706634,1.963731890846108,8.130435085637163,4.101128965681055
4.069993353331753,1.5992868681369845,5.60242944800792,4.246699800610573
2.479050044084081,1.985943742887463,5.887746651443566,2.633374204691744
2.5556094352349827,1.886855256236068,4.357169036862209,2.8352446463190835
4.855653027084381,1.7960236483397307,9.49766485992856,4.944870726250181
4.736258129545771,1.981954356029456,8.574291780896528,4.868096222791972
4.49343611327385,1.584533207999301,7.343849476571543,4.601828991023724
4.980915413179112,1.920410947973441,6.584055948957619,5.207345453377121
2.768511207360417,1.5609523554560674,5.679393299009525,2.879401053916755
1.2970616699645348,1.6211053774254351,8.981414460517207,1.3187206003841137
4.610319489219281,1.7039366669354226,3.987185563186701,5.099432950228819
4.248035631089883,1.9913796007232207,6.783698657261897,4.443818751150271
3.4977555302949197,1.4539133943083875,6.922186881690113,3.5775583383978047
3.016255549899048,1.567945045501122,7.2128356364912225,3.090151986773883
3.901351656083152,1.8538527656159856,8.914716744330077,3.988547018609671
3.879850607224193,1.6441251867503277,9.266915522416928,3.942394970367392
1.2555743782630513,1.9003550605867248,6.635969121808845,1.3104582842217771
1.7940262775712763,1.2621907475187513,7.7697854385217635,1.8181771102377484
4.306890436860291,1.0446529792300283,8.393001969087372,4.340644460484992
3.7536327271578735,1.830532847146928,6.609297091602954,3.906451173051961
2.1976721091342686,1.09091754301373,4.742122578768922,2.258239916403433
3.893816858661148,1.3877379544847577,8.378417814316887,3.9483532821853897
1.29157417809158,1.977053682777209,8.937176818752484,1.3243863068462598
3.18276765939202,1.1445119412266311,3.258323126591017,3.3993805335603606
3.004955382296313,1.3991284190491342,4.608807415680026,3.153792717141755
2.921248395356768,1.2616537230867202,8.831414909440511,2.9515223300572737
2.7669953587126237,1.6444649037676795,8.510698474349615,2.820141444799114
2.583138460731069,1.883934404861972,3.670480918790489,3.0098462912726727
3.5899973346435754,1.4331390259732728,3.636469707804799,3.906133104481672
1.2607164417069447,1.117764180160215,6.397391582961355,1.2804119566183203
4.826849292235442,1.902056302200864,6.780130695956515,5.028784525693983
4.920350454270587,1.2999796155984678,9.668065577622354,4.965442328922548
2.581505720168476,1.8824228988020928,6.79063032457965,2.686802355715198
2.738244656702733,1.145169909566101,7.036691792283723,2.775242664881893
1.7081301184111437,1.4423125170653344,8.440982970384798,1.7336256034425506
4.724787072540819,1.8691183476045932,9.636432734601012,4.816253983134232
1.2968406874694725,1.9849895374561688,5.9873804131351465,1.3745799609688398
1.217184890264945,1.2188087769113838,4.333724313488176,1.268379218847211
4.428194994345137,1.5958625062350769,4.451536786116888,4.743490617332797
2.8929338220156096,1.1111895230233704,9.649004091186278,2.9123099061595306
1.6708811986571843,1.568283599718276,6.710999973919611,1.718462833671771
