n_rho,p_d,Ef,kb,T,Pol
1.145346586568699,3.0145510936751965,4.343103146859039,1.665332226043915,1.6769495782461137,5.3956059179005695
3.919217974602765,2.129993793166264,1.015937832851793,2.5193034763115123,4.693781349003396,0.5092120027005754
4.660635677142528,3.865511059878135,3.929879389628159,3.2873752657898936,3.6226757237804112,7.660166665277416
4.863502047702566,3.857663426645149,1.6518601857446296,1.5317343084970192,4.777016317123222,5.446401285163978
3.818642371107472,3.3730737547529843,4.710472025823923,2.374529144017467,2.587678684327809,11.102377336376316
4.86677510142105,2.9362107870119334,3.405048305523505,3.5014561721570856,4.8542849628434,2.8018430115879336
1.7959344692508612,4.301829779245644,3.2132087184433877,4.994000780152853,4.058675027111589,1.7562313523979138
1.1907883992374946,1.6495371539597468,3.988426792744852,3.769519929289817,1.2433793453865785,0.919071876293266
2.6424430130310297,3.183149818138557,4.1482713863716345,3.12748704399016,4.471708068609319,2.6472608252408576
3.6038925810393856,4.1613064987438815,2.7300061794656734,4.316456868553684,4.7848605414466565,2.749646935265204
2.3129018356571374,1.5842863887003502,1.108639294207134,2.261912598346312,4.001360646932849,0.237033691154079
3.236971385795783,4.844299501682661,3.9254581482889206,4.642640908871767,2.94443030446349,7.271157565872805
1.063381964082632,2.451799861710869,3.030870510293122,3.864659713581751,4.417358814720245,0.3782957935481593
4.634959165754145,1.2633932658202434,2.457099008018321,4.264311795438562,1.5803013661269727,0.8991570677155436
2.2365298010070123,3.9663260293773663,2.6830869260497145,2.417161427158853,1.2391744726938798,10.505745705481957
1.4573088003358787,3.2773074318607947,4.214654790958425,2.11041165839826,3.172690189901449,3.2842171458296123
4.035074274480364,1.9151272698106043,3.616684123090535,2.903656840173768,2.883061821144799,2.131262259638351
3.5256180902237046,4.526178101213368,3.130389851848608,3.079675744314924,2.246236087710091,10.894701195295024
4.116823222740305,3.3168965352913773,4.837696140895861,2.4889981400217627,4.226926557087403,6.942152118014467
1.101100166349887,2.061622205570834,4.704757840811947,4.532103529006097,1.2463827874800373,1.2993009321045377
3.828863692258321,3.1720415500772985,1.130447359322393,1.251085940147032,1.4340758735362362,8.09128421831926
2.0955869697136804,1.62498007306782,1.0745540700125753,3.496602858232391,3.71959279277414,0.152393723893849
4.495435133195302,2.371096251105632,3.7460192131931302,1.0889163078385091,2.5585895832677803,11.327230016059872
2.2900558718898365,1.6046864493003232,4.236795283582611,4.98789768802513,2.5580389708364115,0.6527065648664336
2.500743636222944,1.987776094332172,4.284234978224978,2.6921840941363087,1.1671160858016352,4.49094067459827
2.5795340741364168,1.1343740281351111,2.026186512180809,3.1519689510119213,4.099951088609092,0.1734807843932549
3.57314081078486,4.205088411426209,4.698103380404615,4.527271685946197,4.219865379135447,5.179246173921638
3.868694664046671,2.368584098640976,2.4393916763277144,2.8585711947471464,3.320090862751015,1.8595307887272168
3.6017380573454867,3.0599290858600736,3.916500867594485,3.624166839451021,2.0409817146223737,5.952021955988467
1.9951359257691597,1.1089993450936269,1.4538347130143925,2.948413632107358,4.201694709650632,0.0959877791022123
1.1957828082997517,1.2740078481209762,4.081586468072748,2.129538958255976,2.312427695782727,0.5362292584954491
2.2039118760464738,1.890011794581528,4.209751150381493,3.0235484668187182,3.43604597316334,1.0633653948523698
4.437291466562348,3.5355924753774075,2.3674130073442257,3.68205367389082,3.225435170401831,3.685672149838743
3.477057435426665,3.4507597068834577,1.827609769510269,2.2967645754018893,4.741115062164518,2.3163625827467667
1.2177466581384646,3.80537131101599,3.5270522278615712,1.273496109153406,4.248633886242582,3.831728512477024
1.1034207353161865,4.310011468662311,1.753290786503876,2.43991492800178,1.1650608297228189,4.214124897826824
2.4419006316462526,3.626290156753528,1.049844974843866,2.822407955844319,2.795466333174552,1.4242392646903357
1.3752112191409551,2.2874215309889587,4.90208708224136,2.514779639236231,1.180707962875177,3.95985383528635
1.8844081234648675,4.324765690283428,2.877916915515568,2.002840651543536,1.6788395181311395,10.05545089893148
1.4774816293544824,1.3775644229189647,2.8977875725928,2.8312825953585463,4.227287365118874,0.2262800291429469
2.443126372158607,3.4070222689552025,4.890740530231568,2.221071689397758,3.4231076847676194,6.080875421517296
4.2029671272801234,1.82945759581892,4.502384039764792,1.5652448502357448,1.0573170380323915,12.756585839697305
3.1034322766251874,4.503668418229349,1.9248029970670648,4.35523429121498,2.4586369899226543,3.771674332157045
1.356566901397573,4.872689667174674,2.2095743573520683,2.027201668645953,4.819118495677131,2.428295463589526
2.9152106971541505,2.2403236958689847,1.2276287508412556,2.498082700600349,3.811255194933968,0.6288722754960926
4.02505718329804,4.122467614943119,2.9060213452212795,2.535040881303262,4.107076976752236,6.364236281880993
1.327045435905843,2.0930808327308474,4.508564543013181,3.4246654999617125,2.305774357990602,1.1064705691746812
3.59934409416206,2.8211861059795686,3.722491250917906,3.371789706939101,4.188394308894383,2.5170464436661817
2.557897632887404,1.192616601867138,2.2835814226053404,1.0694815763448815,1.6323308476023306,1.586348537159649
2.2386204363920466,2.706233996486691,2.291895407545941,2.4811024145972214,1.81966316732532,2.774271746062861
3.6289286673496544,1.566975351601133,2.1569792219849315,3.077704964227113,1.3278527081809672,1.5676553173363847
4.77038097732474,4.817287933006334,1.9256453632597004,2.027748928800597,3.658504374720666,9.578457335304403
1.3506176635607918,3.5463534611251224,2.0769942037174083,3.095985591731835,3.390024832035277,1.1204918005872917
2.751540836423474,3.687533050006906,1.5834569055030523,4.141859465480855,2.0868218046909552,2.284820434093925
1.5523613973117525,1.878058282082272,2.678652434789876,4.484248927627148,3.156214832044593,0.345421851546748
4.990354888753841,3.9416716263473406,4.856836735500206,2.205331964161544,4.357689566386039,13.061537540483522
1.1740047524935404,4.387180180898518,3.783416395200745,1.7784169424585006,4.817532573500948,3.3261776209998217
1.9382359472246529,1.1630677029021852,4.974389725816096,3.7865100158826506,3.486595081551678,0.3293021496882319
2.998876673757802,1.176463292580976,2.4409340889012934,3.628992411349805,1.4497770727167758,0.6418933534168837
2.0026129172334985,2.124094644948459,3.979529129304544,2.334951223344797,2.385349156755685,2.1519164411670277
2.159328939992771,2.0873317338598456,4.175850358715099,3.273006080325333,3.0282242943857254,1.321266969357105
1.880808638038923,4.385987613793529,3.148057076405772,4.201551775268018,2.3580829280862385,3.832057012323074
2.534969945424236,4.502897052372779,1.3147182678104876,4.654603529020312,3.762081377965618,1.286344853798974
1.0906757652462278,3.835935869564632,3.445539858025722,4.2047652126722745,3.5954580738003004,1.2192096266571597
4.035837152974015,1.2603646988108317,2.9189247684500783,1.53139194188838,4.462072493143431,0.9128612309033196
4.862813224732028,4.988128622203679,4.324884804806079,1.335092621889869,4.103091747200963,31.841501711665806
1.2383356257043348,3.477811392441353,4.653429241370228,3.2830075241823438,1.766601993809252,4.00582234163713
3.637616248703608,2.7781471064752155,1.3584659934195962,1.7734858826240778,1.6612652739398746,4.315073045338739
2.660867781504584,3.3201033849075983,1.1222823111643834,2.904093813367169,4.854421420174663,0.7783219096168646
3.368388718651546,1.9780788954798485,3.9442599727881,2.709408830990605,1.5430947487732056,4.144637624802813
4.921883710957626,3.4403141347278425,2.7518532368185453,1.1757414294810706,4.036983658616244,11.258038988050457
4.191103013267958,3.408833362823968,1.5447874656148652,2.6728859736310207,1.649735598911033,5.687122502958415
3.1256514855900424,1.1235866471877405,4.835718376993351,3.668621728466155,3.9434390715386,0.439658392141972
2.69086544219946,4.796381385072453,1.5278796933139227,3.806182192502691,1.4223783274644617,5.823480203949217
4.060502327310072,1.4214221626324457,3.6408552127270695,3.750971800672337,4.308355560755853,0.6161021806690684
1.8271696702279088,4.19143037727354,3.5691658573108223,4.611444130321559,1.1485810054957415,7.21024936120893
2.19689401940542,1.386445111704357,2.139629035971476,2.5483610530226053,3.583079390714786,0.3298483427629627
4.41676566826507,1.2694525811308863,2.340316686889072,1.7133549933171055,2.168723431054687,1.4943047348456917
1.628591059278253,4.610977820856935,4.183454387779157,3.00271685020532,2.6381661146102213,6.095304092925116
4.067987452096366,2.0213949699320364,4.145913488980261,2.577569653747831,4.795970637983531,1.8582066981449448
2.852176961879381,4.236733004713084,1.5154940196906397,4.080946850502546,1.4220730778391966,4.456447335441564
1.064154916880792,4.359551692430504,2.483901913079649,2.031810384506264,1.9777016626793251,4.16732865321998
3.5617327896134348,1.4496040535504973,1.0182099804792275,2.705698564514245,2.80557958556483,0.3346371978153135
2.5967816924927707,4.654265544246462,4.55091145376972,3.6714077288445,1.0347436482240977,22.462055724382147
1.6924744045747857,2.0357673471865594,4.175218783881372,2.3627883506950824,3.759058835085175,1.0990879255163712
1.2426212365987177,4.181479688182451,4.789311391824224,3.123455731840528,3.4254836130466275,3.241853053918201
1.6528409643456543,1.4300947110880502,3.81473854496832,1.6793212318963031,1.95013094694344,1.3125221422947917
1.5952631139349185,4.138825967463184,1.2758822756059502,3.4769621820459293,3.922235044653836,0.8522017481988241
1.9675871474655156,3.268975410138601,1.5111732728376652,3.7729148559485943,4.817065100000492,0.582761394116833
1.1796208646636104,4.595342724241704,2.50678484245905,4.317702330704937,1.4873954443611002,3.241118574388553
2.91967939185738,1.7721374494791418,2.5272785499103207,2.6096330071555776,1.507813535068042,1.9630653324385063
3.097846455800961,1.0242960150203206,3.2554669420717213,4.996758128408504,3.7877033251830263,0.1863539516924803
4.827084454413393,1.9135932937098412,2.156939951804256,2.419749601089773,4.908121064523411,1.0700776279400217
4.829664101148531,3.6950932030118633,3.8003380541376512,1.8943782534415727,2.62815769330374,16.77840130901694
2.4730046344041954,2.697779426698769,3.373869635794136,2.296263540250873,1.5022438550641368,5.867899724254796
1.3164503842207869,2.088241939242615,4.3096152981527736,4.854883839986787,1.5892485141500998,1.0688400411850938
2.1835641797598755,3.2931675099584634,2.7790995447891724,4.5721316199103565,2.815089361467241,1.70437652602304
2.938066732087484,2.846390631086005,2.3071347823017008,4.538137560741959,2.6459756509760237,1.5245401648958858
1.2348015494342608,2.7014853240073013,1.102432520656938,1.501348103185483,4.2798644875578535,0.5153730852328783
3.048721994003253,2.1500375584633407,4.647241888600055,4.335145927018793,4.966469349967177,1.0139871695227358
1.1638982168631746,1.2280961448665615,1.9122682712050945,4.723154523170472,3.2633061746566416,0.0725967747038574
3.851393989317404,2.8521412598385214,3.519432105691616,2.0992839079844456,1.7545300625069866,9.978823866067534
3.827859650628583,4.729791001042532,2.169964094321133,1.961364037701061,3.2702423197393813,9.65679601682284
4.858153623726434,1.3567932389227857,1.7986761535011184,2.4597310538065456,3.85884823318299,0.5649174437002328
1.4199385686776351,4.519808797126979,3.742468483072445,2.9622503799134066,1.242159564473169,9.834390007116326
2.995525620696041,3.1744425717166838,2.9262733289212544,1.598118666895914,4.97105828453237,3.706327079599567
1.6358636175143206,3.004897716748682,1.205016200493742,1.6773365082053489,1.354121607871638,2.6121628218670008
2.7816913707152047,4.103255744359322,4.312909235675762,1.69118475104703,3.901396565469815,10.204788968472936
4.168437685779484,1.854848111184736,1.932161136646936,3.360543368526012,2.818236599524087,0.9752706407492334
1.9070792189923824,4.330208508792962,3.9540134615633127,1.874937605348268,1.6242766296481657,15.475918192661458
3.352200094908197,2.403131739907586,3.6231723873752255,1.0857293473433425,4.8935449728181455,4.400557248867337
2.4112698120604983,3.754176820403399,3.948371612171357,3.7944984438858422,4.120999394041139,2.860323097599162
1.1951240162010677,3.686948673618275,2.0459953959323123,2.6294549133659717,2.136620650779591,1.9721384687926464
1.6220770085295269,2.1572241486435897,1.9407627708552475,2.870232300197909,1.6599727532197126,1.024932361813596
3.2652531907415097,3.091613256319784,4.202291036746624,3.385274382245412,1.6495400083712264,7.828802337183839
2.080143765966877,2.88314538754977,1.0595784412830254,2.618084254208264,3.290816100909383,0.7088446468530718
2.0835760603382267,2.401245609644512,4.33225139472038,3.188707956139025,2.09950907492842,2.5914475330407267
3.52175051519532,1.117715792789583,1.3586828554224597,4.651664552852427,1.4421791037933382,0.297023365506517
3.09167306359478,3.2452889226959165,4.8504327552560085,2.044039628184252,3.803905244086764,6.770808471259185
3.257822001043331,4.303215084834815,4.483005855105782,2.430166834849289,1.5311969403991317,24.226705963485998
3.415270892156791,2.394765452857304,2.6754174092141203,3.319415000440396,3.342778061932982,1.5741725096132086
1.3454074731937364,1.0413153525636734,4.43076806806862,3.25336891105888,2.833420719034776,0.233739313087701
2.159897186174399,3.3845840439142383,3.0167513601893985,4.852359926325032,1.9802494098711565,2.5893397990234464
4.573382354892573,2.722497217189186,2.5651623482304853,3.985655935117084,3.65524627373918,1.9895257045488557
3.709702274428212,1.371868618699251,3.767008888798459,4.880285086083973,1.4868395155078105,1.2081759960955738
1.879311112082163,4.674366659605793,1.0659326611346651,3.31190585607354,2.8852438383300862,1.5268354772499804
3.046011605457767,2.954116584905853,3.5268813220359125,4.856716319312488,2.208362893635576,2.913689228573753
1.4141226915734295,1.2293563249485555,2.9939219121131284,3.207646965333649,4.091381708003144,0.1625194344815863
3.189626971085456,1.320884427479046,4.985310292217651,2.499443964754054,2.387504394990017,1.5497187608330367
3.786820741045108,1.6801781156755609,4.502426702525209,1.7910735311806194,2.100246683512747,4.265078882815813
3.967876854094729,4.923945929421614,3.0596785236382225,1.0889852914397973,4.280510413875881,21.048526914279527
4.051527000207253,3.247757734189243,1.7002308037158422,1.1769326509882505,3.8874242791862152,5.293696762903156
2.223089898200463,3.541406807999284,1.0606692023777584,3.5676707578265354,3.452999369512341,0.8001770612459396
4.486433977371352,3.308939337924438,1.3295117574013855,1.4166926177307526,3.921029703258035,3.918989107121683
3.2380968762893887,2.4869204176056763,4.496506081363357,3.977580875479626,3.2312055866283864,2.335521846340236
4.9714977229960935,1.7233201265208535,1.845021364236723,4.453057002998508,3.864322220650164,0.5276764631396658
2.7358210157172977,3.4930424963276048,4.519337985080441,2.427059953537198,1.6331228205771295,12.686728184291391
4.085658187806549,2.2638390713179297,4.45274930564704,2.619103143978147,4.119709592955738,2.880321176906776
2.9129208592578246,1.442585344394737,1.9421821180747216,1.06974951616461,1.7031869295095197,2.153951891823992
1.6654323073340342,1.5618740631733772,4.441324976792938,3.518290081213144,4.440106520068495,0.385021760489872
2.9337288043485774,1.1003280342652966,3.319090866337869,1.6696853465156414,4.510059484933802,0.5218495374603397
2.31574380592716,1.8361259215859067,2.1866653234395828,1.9065713801545776,4.167201183156646,0.7162406418657634
3.988787937152587,3.167973421514414,2.1124152521509614,3.629999914182219,2.74457400660823,2.8293096807525657
2.6355911675917727,2.527338991079842,1.5092770968287574,2.8636914050532374,3.495986955587669,0.8459734747802516
4.812922664660363,4.886515799158584,2.452340080235781,2.459341024191022,1.4128609959166374,27.03639290014941
1.567901116378752,4.124878497803591,2.503134356369185,2.710438633397356,3.84842190555649,2.1339372267635355
1.4450423823191274,1.6648975622554296,2.292540589072664,3.098332991907853,3.3043364929937358,0.2989778677509636
3.175489375326862,2.9755085983505247,3.4582579818225088,3.056164142695025,3.641655481419218,2.9120155080614296
2.3559038662103995,4.940642455647276,1.867023674933156,3.1794163525114745,2.2074049979392965,5.099452633198515
4.390515727514902,1.716275021348833,1.0535321162032734,1.5579088381619512,3.1215347147274985,0.9339112676634446
2.042724669543119,1.7469469333813947,3.357958046261921,2.7836252609522325,1.2607451340248743,1.988315054296613
2.715703105306388,3.1748477850033496,1.5969213689370183,4.738072918439249,2.3810962984379835,1.2915513659509998
3.4126731770362904,4.1234283640493015,4.702602859676915,1.036782400868801,2.163487183832263,40.5496128876173
2.725742245336155,1.0990665539268631,4.530378618595492,2.0987769130244147,2.930583398823819,0.808398780922743
2.233782150037007,2.723062351009878,4.36020592525097,2.172400911791548,4.155913950343473,2.6664608427543586
1.854239821302115,1.4881333202253375,2.575677779690396,3.2354836245491967,3.626397885656098,0.3004728270697451
3.775501425042065,3.1614079914781743,2.556236565117348,1.3352685413804233,2.154074421817615,11.178568672720756
3.700074525937944,2.226634510942029,2.830143232643394,2.8995064665475665,4.109366077385976,1.452434616992211
4.998452867813164,3.0864805671414155,1.221225186197798,1.5935453090299818,4.077004418704604,2.983538144273228
3.506370687977628,4.819700121119924,2.8193713038056503,3.788715920188999,4.264116661211497,4.738138612512016
2.2609482926054656,2.8218287488173384,3.2688599242270437,4.034230311063406,1.5281454575387006,3.18201051805499
2.25771259391435,1.9999282458962124,2.4697245107228207,2.830093930701697,3.008720221276288,0.8730559696467568
4.400474854312485,2.641801159574346,4.651886555019558,2.1933553804986663,3.475078249620161,6.247899921167179
3.332926948859701,1.576180274538128,1.485397585909035,4.419429812774663,4.144633258551744,0.2238240147679167
2.6831825655753065,3.822167404675656,3.800112436280172,1.8532942010502416,3.1339712903076204,8.548805647500206
2.780968114859858,1.9588763979675328,2.808675854195896,4.446649968029595,4.85440959790591,0.4628295516790536
4.717433059632451,2.6800005662751767,2.372450562209994,2.049787974863559,3.0869689258935598,4.23457896203334
4.963062608006483,2.830242806861171,2.3126769849636784,4.113183994731143,1.964067256416969,3.793642267664644
3.1795779640909427,1.2413819719586674,4.186006930487746,1.1035614365565567,3.910024377576335,1.5844664725470006
1.825511856868566,3.204278903712576,3.171172602673685,4.883156512030868,1.2607635080764692,3.218174808070717
1.9566008375894317,1.96408242589349,3.253511818156852,1.175107981188657,4.497608626153983,1.5487929077415856
1.0523441127654438,3.3986766034960563,1.6290966279175445,1.048003018667699,4.780509539051131,1.3175476379937012
1.8562706462446343,4.728161553654436,3.319118999963228,4.418665389442202,3.508661235317033,2.961385369605175
1.1426839267801077,3.4320181256340425,1.0264403897801064,4.641654117576089,2.029278005352376,0.4889038071953505
3.4033717646294166,2.170942852746883,3.7338145519794126,1.695307088288931,1.5943745928997326,7.385823423706068
1.2370930098591284,3.070060992711652,2.140499935661772,4.751038261287819,2.9206529052235743,0.5995450876062474
3.3828197522407315,4.059140937516688,1.02613817852727,1.2251157364791792,4.199405103909612,3.705670674805022
1.223052187891768,4.154350660065619,1.5306017989227605,1.431432166677041,3.0679125416879374,2.4523277339335223
1.5012119399780168,4.817955325803727,3.0307558817156903,2.9484355501101294,1.6960920447575791,7.039733088337173
3.8371838705503927,3.647109752454601,4.011407169092215,4.27540560366889,1.6499632032455502,9.674626026706378
4.762449123490798,1.5975787200552714,2.4948222843431584,4.198181610471579,2.2276945586051964,1.0808274778720095
3.3837967160056497,3.13072802274896,3.0396155521526915,1.8709084362108677,4.1364561558524375,4.342215669736149
2.728769156482269,3.571843625997584,2.694872631862701,3.624640183167448,4.5439701059183495,1.898752222228627
1.0450820618620913,3.3296136586917338,2.891857549113211,3.607687622959536,4.422244588053079,0.7000386814021718
3.351540880333111,1.2384029603867996,4.640180435564606,3.854567722859844,3.1772197112091924,0.6491710878005663
1.6468265549565189,3.9046534043606913,3.818551084209601,1.612838928428224,2.0229991497121613,9.794978652105792
1.0386131898447717,3.957155510879394,4.410007514673668,4.06954274391328,3.8063149885060414,1.5434330811290613
3.1379540804320176,2.335223531461947,2.0292796886414988,2.316712741897802,3.6162303168898737,1.38164313738442
4.130677136433669,2.753593648933401,2.0186091661275367,2.070517252702153,1.6405238818227872,6.204267709741533
1.845461143416765,3.426778725834281,4.616962545929352,4.729892295756853,4.031218207086747,1.74913998540896
2.6656922246882337,3.570297030930406,1.24297697955252,3.342496817424333,2.5837895672774427,1.6301681011156672
4.50724567815726,4.66976038401229,4.210518629829973,2.034094594830317,1.2767788474289907,53.11631499336623
1.3764782580134534,3.878351771119376,3.491626615738359,2.625961457074456,4.954193341776335,1.8522900464500007
4.43604753450242,3.99729120169675,3.7875452766685114,3.43123934070006,1.584723706895372,16.457345149703556
1.7907856745088289,3.0217206590503904,4.161066822145571,4.5389424633533775,4.609169756867557,1.0840724144710423
4.273687941437244,2.553465955332209,3.9168483703031423,4.902491717623736,3.811486502346465,1.9470056021582536
2.63912614929893,1.1836122278945975,2.798641406043286,3.3542896077338056,2.128568340980923,0.4830775796378145
2.1049342239889017,3.027464034179821,4.964249599707701,3.953014710898013,3.102263238987178,2.603285455082389
2.381234186467844,4.477963841578214,4.229458354225598,1.3070655938006115,1.6541061326774895,31.13622934072401
3.03626534340334,1.4827901223325646,3.8756026519824993,1.2582515271550043,4.784514511107142,1.4325564305061051
4.130165873040376,4.718495637143478,1.2074690182200656,2.9172475765900634,3.7522191791287742,3.381176674810193
4.35409415244035,4.82937611176998,4.182662490679416,3.988506253440261,2.5755741187100827,13.782471796201914
2.3196708608034404,3.3253037283648235,4.713808508529171,1.0542840631181716,2.0358125625681818,18.77778037311876
1.9771933516548024,1.7039012909195654,1.3308064038188032,2.173288596794912,3.02192749858908,0.3877307013725348
3.6467782965741886,2.4435334451057447,1.0020000676932317,3.7040868634116153,1.0619438788933868,1.8488841713137127
3.3606852426660456,2.714136598338337,3.026438042518049,2.5517958908771754,2.959504733022059,3.3070198484311675
3.097502329457409,1.6547506474798723,2.31278069984985,4.118451188796223,2.1356005402489138,0.7434230384171508
4.739511177334962,4.584754374668224,1.385776133804487,1.795834720830456,3.3556819451106463,7.636429849257184
4.743828166425759,4.184128217381719,2.03671764609798,1.168712376292314,2.136912779488319,22.576366688451465
1.300686884231597,1.5837972719859803,3.945357605498614,1.7684398927459788,1.0498863432875585,2.3110240828444955
1.7459973756580252,2.002912731823821,3.1359831019069966,1.9598474156433416,3.907468890352745,0.956097781677837
4.215103721795659,3.3438012835144275,3.8381597627827695,1.46159328962199,1.8933034890550895,21.78934643766548
1.1931272958989894,4.772896410069592,2.199420081877491,3.161785906281818,2.790438023894046,2.258566538440672
4.676988285861904,2.922067419956289,4.368937564264494,4.714580687974012,4.780894369089918,2.580174677563832
3.022716195071304,2.091357805102528,2.787783114178761,4.526821572169775,3.083615913275139,0.8801123787394545
3.9064685673576887,3.357422367101699,4.176326158738092,3.0707264818407976,4.862498578535382,4.105526170998574
4.889865757874876,3.809982692675127,4.466765019836089,3.2225478202005204,1.4484102600701143,22.642471548628013
3.591664873622703,2.4456164229606374,2.3665725012658827,3.8273493573244526,1.5289406994883747,2.8958916132176338
4.986915146731435,1.2659011783103655,1.1166346186390892,3.586041474361174,2.375810932153444,0.3491356814575352
3.468457779034422,1.5694622589343417,2.7109550116876475,4.340991912753777,2.4794114892208987,0.7173013285989186
1.8107312880735789,4.631797542162774,4.511751841887775,2.690515970339811,2.542425866685932,8.540695114697138
2.384797892099129,3.791833318493904,3.846924603784136,1.494281734758331,1.0689256720897475,27.527228019633377
4.967968231855055,2.413913490066868,2.033789408245644,1.5272414358241373,3.424502431328634,3.7523363695098446
1.574885112107133,1.5843377125331344,1.2472051692311172,1.6754253920965922,4.331021933863382,0.2264881939303288
4.891680399685233,3.820432567625333,1.741920684028844,3.7644467971016833,4.17662678144392,2.6367165214103334
2.7243986152958115,1.1523987946966914,1.011941475838345,2.324341870455728,3.3041832218629663,0.1589081809153884
3.3496280910426326,2.4295035803388063,1.1216751859389107,4.9290223090986665,3.181488518311597,0.4713965399339889
2.5729525011635204,3.400113249697842,1.9761521444671784,2.748908305159652,1.7683973106964035,4.03067292526726
2.9938988081208704,4.227056062792906,2.9489949723295936,2.1968225068655545,2.822590265350373,8.480532088222342
2.011728434793916,1.7950756341801335,2.2211571821004505,4.587200675624555,2.830819187756149,0.3696009053434652
1.3981761428690542,4.317868718108362,1.3892562706818516,1.7623562304500124,3.153592854359859,2.1720136233880134
2.982081337985245,2.782330529863955,2.398101029983997,3.238072055815448,1.9390649576677288,2.9390317753191937
2.8898205365343017,2.946806515773064,1.892838046337856,1.0859006170176777,2.651615386092942,5.498771939466886
3.825599115693509,4.98372972800451,4.737869186888164,2.617604458032478,4.469044339422412,12.827781339160955
1.889060200245447,1.1781927921966997,2.948446829257169,4.679536838551599,4.0808371970721256,0.1349579358475438
3.84651087982858,4.674129162450949,2.079860533180712,1.1900521183945063,3.583124792472803,13.663231515446842
4.571927448746083,2.980448257191025,2.3097350662412848,4.960732638700067,4.454525494397959,1.4149990433515482
1.1213782971220416,2.512111804858128,1.1595674341106883,2.8214250273629418,3.951185618268597,0.2453628930242445
4.131123487047869,1.8587469237616867,1.2330063922876615,2.9410888704388563,1.644899731246038,1.212565475235802
1.5813675525981958,2.505795408430952,3.967002000973878,3.8227829987121416,3.2760795831816893,1.048409909996792
1.9539225147872383,3.7726586323572,3.1685712676911626,2.601084178948592,1.1144275562987138,10.133006762178644
4.149534932692226,3.2752217467162814,3.572427456467177,3.8141831072145305,2.151046078395102,6.460583660726335
4.863119206731801,2.511978610867767,4.999368548506541,4.091726233936541,1.1275206214296776,11.084334579448198
4.726470867359961,2.0157873145410905,1.6903253209034026,2.202651693084515,3.358530123622181,1.462784562230984
4.247802701633557,1.305743904803681,2.623684859872736,2.2884547258416483,4.915601345095145,0.5630562537366934
1.4451809564535578,2.3249914959030287,3.965384757387798,3.132322548113555,3.171817134391231,1.039332308847795
4.656398046444308,2.914215059268831,1.5522702197576854,4.057154558190312,3.945816359657754,1.2781474084613338
3.9742784051777575,4.368187772936363,2.1566146003254496,2.627345522705121,4.252980571307649,4.878671558891686
3.674020316959748,4.44535906453989,1.4576493210405168,2.9252188638297976,1.9621462015237827,6.146067364366624
3.9848370514597296,2.83733004934357,2.799849897560383,1.0876101916237566,2.702782579232872,10.184961619240324
3.1044562147023744,2.1477700897595926,4.9652557674684665,3.7498762600172713,2.0476423109082025,3.0868139692067658
2.7227389076244446,2.092881434329514,3.557202720802336,1.3687187889622052,4.80482062146859,2.1502611165068326
4.806501363137378,4.10997582367158,4.018389055949104,4.981930912221562,4.587332280437078,4.758613498162603
3.1717359016067133,3.1626854473210697,3.671576410805249,4.44800278207385,1.6403572973993064,5.3215338568751855
1.9610179811531268,2.7068190126693654,3.1083159516453653,3.044869370963394,2.6377941774719456,1.8535074847281343
4.663161525921606,1.4134137749754792,3.5135330566118737,3.691300288176362,4.674798765617739,0.6322656532906723
3.3933621993164462,3.0214812904196555,1.563990203374047,3.49708932710403,2.856563317860454,1.6167103897913555
4.963195185332205,4.254889108686979,1.313609552048999,1.268023948813271,1.7173014856837798,18.067950336727648
2.1670723667237795,4.619610752748638,3.238092373638676,3.83402247029738,1.094434453599492,11.8961861163484
3.13502351058068,4.166316020009241,4.55413014254254,3.186014683016396,2.53027461430509,10.247406644816772
1.6061041949916044,2.747274060959984,1.3046883788677728,1.6501188105104876,1.9278258519896612,1.6572201768114454
3.423526550715585,4.264859298545625,4.989873692592985,1.7048538321741926,4.898331472099022,12.402695840918351
3.299683395397992,3.5728145820051034,2.071565403629026,4.990032413684871,3.050960848818496,1.910427764833745
3.8360141474104736,1.2814883126886518,3.6322040316153257,4.809061798847219,4.952104459316383,0.3202641492735215
1.4953305819776284,3.2780682600278204,3.626446428377737,1.2302382089012616,4.779918385769398,3.303113673879214
2.991144248862295,3.884081988994032,2.723172284293553,3.166199430292436,4.165575008940317,3.105666183576369
3.514708483269557,2.2832311856951084,3.979868275374256,3.121897089599405,4.354836954409458,1.7879116156449577
3.165695744152638,2.287061372722861,1.4803188243898098,1.992863993776868,3.1073552874370627,1.3194418185821208
2.248164388599145,1.278322677294903,2.8040307787164784,4.241477758660208,1.8400198463633068,0.4399779088222099
4.884108216287165,2.4386631059998023,3.8492856564813582,2.656327041077016,1.0146092155112685,13.828256753217348
3.641501966350935,2.9356822293977416,2.552642129927163,1.8862553377459097,1.1812895559411745,11.984239196663092
2.666259762344501,2.0070137514400983,4.558925639951195,3.3712339359754124,3.738333629217744,1.295022938632837
4.950984198186122,4.551449586964042,2.412316613372211,3.6907368572926154,1.1064216295075444,20.1962309162091
4.395932443809654,2.2672385703946363,3.974966878128935,3.845286767875421,1.4244950720891372,5.465979856117847
3.346700215561712,1.5915810057138762,1.8754121484093915,2.747836761014911,1.5544312351499947,1.2407587116326135
1.4777057643043174,3.9779384920069703,4.907022242343517,3.860382823606388,2.2833702879863425,4.339044922183987
